Año	Sexo	Nº Accidentes	Código	Municipio	Municipio Código	Municipio Nombre	Grupo Grado Código	Grupo Grado Código
2005	Hombres	1	50022	Almolda (La)	50022	Almolda (La)	3	Mortales
2005	Hombres	13	50024	Almonacid de la Sierra	50024	Almonacid de la Sierra	1	Leves
2005	Mujeres	2	50024	Almonacid de la Sierra	50024	Almonacid de la Sierra	1	Leves
2005	Hombres	91	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	1	Leves
2005	Hombres	4	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	2	Graves o muy graves
2005	Mujeres	50	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	1	Leves
2005	Hombres	1	50027	Ambel	50027	Ambel	1	Leves
2005	Hombres	2	50029	Aniñón	50029	Aniñón	1	Leves
2005	Hombres	3	50030	Añón de Moncayo	50030	Añón de Moncayo	1	Leves
2005	Hombres	2	50031	Aranda de Moncayo	50031	Aranda de Moncayo	1	Leves
2005	Hombres	2	50032	Arándiga	50032	Arándiga	1	Leves
2005	Hombres	1	50032	Arándiga	50032	Arándiga	2	Graves o muy graves
2005	Hombres	6	50034	Ariza	50034	Ariza	1	Leves
2005	Mujeres	2	50034	Ariza	50034	Ariza	1	Leves
2005	Hombres	13	50038	Ateca	50038	Ateca	1	Leves
2005	Hombres	1	50038	Ateca	50038	Ateca	2	Graves o muy graves
2005	Mujeres	2	50038	Ateca	50038	Ateca	1	Leves
2005	Hombres	5	50039	Azuara	50039	Azuara	1	Leves
2005	Hombres	11	50043	Bárboles	50043	Bárboles	1	Leves
2005	Hombres	1	50043	Bárboles	50043	Bárboles	2	Graves o muy graves
2005	Mujeres	2	50043	Bárboles	50043	Bárboles	1	Leves
2005	Mujeres	1	50044	Bardallur	50044	Bardallur	1	Leves
2005	Hombres	16	50045	Belchite	50045	Belchite	1	Leves
2005	Hombres	1	50045	Belchite	50045	Belchite	2	Graves o muy graves
2005	Mujeres	9	50045	Belchite	50045	Belchite	1	Leves
2005	Hombres	9	50051	Biota	50051	Biota	1	Leves
2005	Mujeres	1	50051	Biota	50051	Biota	1	Leves
2005	Hombres	14	50052	Bisimbre	50052	Bisimbre	1	Leves
2005	Mujeres	5	50052	Bisimbre	50052	Bisimbre	1	Leves
2005	Hombres	5	50053	Boquiñeni	50053	Boquiñeni	1	Leves
2005	Hombres	1	50054	Bordalba	50054	Bordalba	1	Leves
2005	Hombres	129	50055	Borja	50055	Borja	1	Leves
2005	Hombres	1	50055	Borja	50055	Borja	2	Graves o muy graves
2005	Mujeres	59	50055	Borja	50055	Borja	1	Leves
2005	Hombres	13	50056	Botorrita	50056	Botorrita	1	Leves
2005	Mujeres	1	50056	Botorrita	50056	Botorrita	1	Leves
2005	Hombres	9	50057	Brea de Aragón	50057	Brea de Aragón	1	Leves
2005	Hombres	1	50057	Brea de Aragón	50057	Brea de Aragón	2	Graves o muy graves
2005	Mujeres	2	50057	Brea de Aragón	50057	Brea de Aragón	1	Leves
2005	Hombres	6	50059	Bujaraloz	50059	Bujaraloz	1	Leves
2005	Mujeres	1	50059	Bujaraloz	50059	Bujaraloz	1	Leves
2005	Mujeres	2	50060	Bulbuente	50060	Bulbuente	1	Leves
2005	Hombres	1	50061	Bureta	50061	Bureta	1	Leves
2005	Hombres	110	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	1	Leves
2005	Hombres	4	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	2	Graves o muy graves
2005	Mujeres	8	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	1	Leves
2005	Mujeres	1	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	2	Graves o muy graves
2005	Hombres	5	50064	Cabañas de Ebro	50064	Cabañas de Ebro	1	Leves
2005	Mujeres	5	50064	Cabañas de Ebro	50064	Cabañas de Ebro	1	Leves
2005	Hombres	177	50066	Cadrete	50066	Cadrete	1	Leves
2005	Hombres	1	50066	Cadrete	50066	Cadrete	2	Graves o muy graves
2005	Mujeres	24	50066	Cadrete	50066	Cadrete	1	Leves
2005	Hombres	212	50067	Calatayud	50067	Calatayud	1	Leves
2005	Mujeres	49	50067	Calatayud	50067	Calatayud	1	Leves
2005	Hombres	41	50068	Calatorao	50068	Calatorao	1	Leves
2005	Hombres	1	50068	Calatorao	50068	Calatorao	2	Graves o muy graves
2005	Mujeres	9	50068	Calatorao	50068	Calatorao	1	Leves
2005	Hombres	1	50072	Carenas	50072	Carenas	1	Leves
2005	Hombres	96	50073	Cariñena	50073	Cariñena	1	Leves
2005	Hombres	3	50073	Cariñena	50073	Cariñena	2	Graves o muy graves
2005	Mujeres	18	50073	Cariñena	50073	Cariñena	1	Leves
2005	Hombres	112	50074	Caspe	50074	Caspe	1	Leves
2005	Hombres	2	50074	Caspe	50074	Caspe	2	Graves o muy graves
2005	Mujeres	67	50074	Caspe	50074	Caspe	1	Leves
2005	Hombres	1	50075	Castejón de Alarba	50075	Castejón de Alarba	1	Leves
2005	Hombres	5	50078	Castiliscar	50078	Castiliscar	1	Leves
2005	Mujeres	1	50078	Castiliscar	50078	Castiliscar	1	Leves
2005	Hombres	4	50079	Cervera de la Cañada	50079	Cervera de la Cañada	1	Leves
2005	Hombres	7	50081	Cetina	50081	Cetina	1	Leves
2005	Mujeres	1	50081	Cetina	50081	Cetina	1	Leves
2005	Hombres	2	50085	Codo	50085	Codo	1	Leves
2005	Hombres	2	50086	Codos	50086	Codos	1	Leves
2005	Hombres	1	50088	Cosuenda	50088	Cosuenda	1	Leves
2005	Hombres	410	50089	Cuarte de Huerva	50089	Cuarte de Huerva	1	Leves
2005	Hombres	2	50089	Cuarte de Huerva	50089	Cuarte de Huerva	3	Mortales
2005	Mujeres	52	50089	Cuarte de Huerva	50089	Cuarte de Huerva	1	Leves
2005	Mujeres	1	50089	Cuarte de Huerva	50089	Cuarte de Huerva	2	Graves o muy graves
2005	Mujeres	1	50089	Cuarte de Huerva	50089	Cuarte de Huerva	3	Mortales
2005	Hombres	1	50091	Cuerlas (Las)	50091	Cuerlas (Las)	1	Leves
2005	Hombres	3	50092	Chiprana	50092	Chiprana	1	Leves
2005	Mujeres	3	50092	Chiprana	50092	Chiprana	1	Leves
2005	Hombres	31	50094	Daroca	50094	Daroca	1	Leves
2005	Mujeres	10	50094	Daroca	50094	Daroca	1	Leves
2005	Hombres	330	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	1	Leves
2005	Hombres	3	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	2	Graves o muy graves
2005	Mujeres	91	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	1	Leves
2005	Hombres	2	50098	Encinacorba	50098	Encinacorba	1	Leves
2005	Mujeres	2	50098	Encinacorba	50098	Encinacorba	1	Leves
2005	Hombres	179	50099	Épila	50099	Épila	1	Leves
2005	Mujeres	50	50099	Épila	50099	Épila	1	Leves
2005	Hombres	1	50100	Erla	50100	Erla	1	Leves
2005	Hombres	2	50101	Escatrón	50101	Escatrón	1	Leves
2005	Hombres	6	50102	Fabara	50102	Fabara	1	Leves
2005	Mujeres	2	50102	Fabara	50102	Fabara	1	Leves
2005	Hombres	2	50104	Farlete	50104	Farlete	1	Leves
2005	Hombres	3	50105	Fayón	50105	Fayón	1	Leves
2005	Mujeres	1	50105	Fayón	50105	Fayón	1	Leves
2005	Hombres	139	50107	Figueruelas	50107	Figueruelas	1	Leves
2005	Hombres	1	50107	Figueruelas	50107	Figueruelas	3	Mortales
2005	Mujeres	47	50107	Figueruelas	50107	Figueruelas	1	Leves
2005	Hombres	2	50110	Frasno (El)	50110	Frasno (El)	1	Leves
2005	Hombres	2	50111	Fréscano	50111	Fréscano	1	Leves
2005	Hombres	6	50113	Fuendejalón	50113	Fuendejalón	1	Leves
2005	Mujeres	1	50113	Fuendejalón	50113	Fuendejalón	1	Leves
2005	Hombres	60	50115	Fuentes de Ebro	50115	Fuentes de Ebro	1	Leves
2005	Hombres	1	50115	Fuentes de Ebro	50115	Fuentes de Ebro	2	Graves o muy graves
2005	Mujeres	15	50115	Fuentes de Ebro	50115	Fuentes de Ebro	1	Leves
2005	Hombres	1	50116	Fuentes de Jiloca	50116	Fuentes de Jiloca	1	Leves
2005	Hombres	23	50118	Gallur	50118	Gallur	1	Leves
2005	Mujeres	5	50118	Gallur	50118	Gallur	1	Leves
2005	Hombres	2	50119	Gelsa	50119	Gelsa	1	Leves
2005	Hombres	1	50119	Gelsa	50119	Gelsa	2	Graves o muy graves
2005	Hombres	1	50120	Godojos	50120	Godojos	1	Leves
2005	Hombres	1	50121	Gotor	50121	Gotor	1	Leves
2005	Hombres	1	50123	Grisén	50123	Grisén	1	Leves
2005	Hombres	1	50124	Herrera de los Navarros	50124	Herrera de los Navarros	1	Leves
2005	Hombres	3	50125	Ibdes	50125	Ibdes	1	Leves
2005	Mujeres	1	50125	Ibdes	50125	Ibdes	1	Leves
2005	Hombres	15	50126	Illueca	50126	Illueca	1	Leves
2005	Hombres	1	50126	Illueca	50126	Illueca	2	Graves o muy graves
2005	Mujeres	6	50126	Illueca	50126	Illueca	1	Leves
2005	Hombres	1	50128	Isuerre	50128	Isuerre	1	Leves
2005	Hombres	11	50129	Jaraba	50129	Jaraba	1	Leves
2005	Mujeres	11	50129	Jaraba	50129	Jaraba	1	Leves
2005	Hombres	1	50130	Jarque de Moncayo	50130	Jarque de Moncayo	1	Leves
2005	Hombres	1	50131	Jaulín	50131	Jaulín	1	Leves
2005	Mujeres	2	50131	Jaulín	50131	Jaulín	1	Leves
2005	Hombres	5	50132	Joyosa (La)	50132	Joyosa (La)	1	Leves
2005	Hombres	2	50134	Langa del Castillo	50134	Langa del Castillo	1	Leves
2005	Hombres	4	50136	Lécera	50136	Lécera	1	Leves
2005	Mujeres	1	50136	Lécera	50136	Lécera	1	Leves
2005	Hombres	13	50137	Leciñena	50137	Leciñena	1	Leves
2005	Mujeres	3	50137	Leciñena	50137	Leciñena	1	Leves
2005	Mujeres	1	50139	Letux	50139	Letux	1	Leves
2005	Hombres	2	50143	Longares	50143	Longares	1	Leves
2005	Mujeres	1	50143	Longares	50143	Longares	1	Leves
2005	Hombres	1	50144	Longás	50144	Longás	1	Leves
2005	Hombres	2	50146	Lucena de Jalón	50146	Lucena de Jalón	1	Leves
2005	Mujeres	1	50146	Lucena de Jalón	50146	Lucena de Jalón	1	Leves
2005	Hombres	11	50147	Luceni	50147	Luceni	1	Leves
2005	Mujeres	2	50147	Luceni	50147	Luceni	1	Leves
2005	Hombres	1	50148	Luesia	50148	Luesia	1	Leves
2005	Hombres	13	50150	Lumpiaque	50150	Lumpiaque	1	Leves
2005	Hombres	2	50151	Luna	50151	Luna	1	Leves
2005	Hombres	21	50152	Maella	50152	Maella	1	Leves
2005	Hombres	3	50153	Magallón	50153	Magallón	1	Leves
2005	Mujeres	2	50153	Magallón	50153	Magallón	1	Leves
2005	Hombres	1	50156	Maleján	50156	Maleján	1	Leves
2005	Hombres	6	50157	Malón	50157	Malón	1	Leves
2005	Mujeres	2	50157	Malón	50157	Malón	1	Leves
2005	Hombres	5	50159	Maluenda	50159	Maluenda	1	Leves
2005	Mujeres	2	50159	Maluenda	50159	Maluenda	1	Leves
2005	Hombres	125	50160	Mallén	50160	Mallén	1	Leves
2005	Mujeres	18	50160	Mallén	50160	Mallén	1	Leves
2005	Mujeres	1	50160	Mallén	50160	Mallén	2	Graves o muy graves
2005	Hombres	2	50162	Mara	50162	Mara	1	Leves
2005	Hombres	74	50163	María de Huerva	50163	María de Huerva	1	Leves
2005	Hombres	2	50163	María de Huerva	50163	María de Huerva	2	Graves o muy graves
2005	Mujeres	2	50163	María de Huerva	50163	María de Huerva	1	Leves
2005	Hombres	3	50164	Mediana de Aragón	50164	Mediana de Aragón	1	Leves
2005	Hombres	26	50165	Mequinenza	50165	Mequinenza	1	Leves
2005	Mujeres	6	50165	Mequinenza	50165	Mequinenza	1	Leves
2005	Hombres	5	50166	Mesones de Isuela	50166	Mesones de Isuela	1	Leves
2005	Hombres	1	50167	Mezalocha	50167	Mezalocha	1	Leves
2005	Hombres	3	50172	Monreal de Ariza	50172	Monreal de Ariza	1	Leves
2005	Hombres	1	50173	Monterde	50173	Monterde	1	Leves
2005	Hombres	1	50174	Montón	50174	Montón	1	Leves
2005	Hombres	10	50175	Morata de Jalón	50175	Morata de Jalón	1	Leves
2005	Mujeres	1	50175	Morata de Jalón	50175	Morata de Jalón	1	Leves
2005	Hombres	2	50176	Morata de Jiloca	50176	Morata de Jiloca	1	Leves
2005	Hombres	3	50177	Morés	50177	Morés	1	Leves
2005	Hombres	1	50178	Moros	50178	Moros	1	Leves
2005	Hombres	1	50179	Moyuela	50179	Moyuela	1	Leves
2005	Hombres	48	50181	Muel	50181	Muel	1	Leves
2005	Hombres	1	50181	Muel	50181	Muel	2	Graves o muy graves
2005	Mujeres	8	50181	Muel	50181	Muel	1	Leves
2005	Hombres	212	50182	Muela (La)	50182	Muela (La)	1	Leves
2005	Mujeres	45	50182	Muela (La)	50182	Muela (La)	1	Leves
2005	Mujeres	1	50182	Muela (La)	50182	Muela (La)	2	Graves o muy graves
2005	Hombres	1	50183	Munébrega	50183	Munébrega	2	Graves o muy graves
2005	Mujeres	2	50183	Munébrega	50183	Munébrega	1	Leves
2005	Hombres	3	50185	Murillo de Gállego	50185	Murillo de Gállego	1	Leves
2005	Hombres	2	50189	Nonaspe	50189	Nonaspe	1	Leves
2005	Hombres	1	50189	Nonaspe	50189	Nonaspe	2	Graves o muy graves
2005	Hombres	11	50190	Novallas	50190	Novallas	1	Leves
2005	Hombres	2	50191	Novillas	50191	Novillas	1	Leves
2005	Mujeres	1	50191	Novillas	50191	Novillas	1	Leves
2005	Hombres	3	50192	Nuévalos	50192	Nuévalos	1	Leves
2005	Mujeres	2	50192	Nuévalos	50192	Nuévalos	1	Leves
2005	Hombres	5	50193	Nuez de Ebro	50193	Nuez de Ebro	1	Leves
2005	Mujeres	2	50193	Nuez de Ebro	50193	Nuez de Ebro	1	Leves
2005	Hombres	3	50196	Orera	50196	Orera	1	Leves
2005	Hombres	9	50199	Osera de Ebro	50199	Osera de Ebro	1	Leves
2005	Mujeres	7	50199	Osera de Ebro	50199	Osera de Ebro	1	Leves
2005	Hombres	7	50200	Paniza	50200	Paniza	1	Leves
2005	Hombres	8	50201	Paracuellos de Jiloca	50201	Paracuellos de Jiloca	1	Leves
2005	Mujeres	4	50201	Paracuellos de Jiloca	50201	Paracuellos de Jiloca	1	Leves
2005	Mujeres	1	50202	Paracuellos de la Ribera	50202	Paracuellos de la Ribera	1	Leves
2005	Hombres	5	50203	Pastriz	50203	Pastriz	1	Leves
2005	Mujeres	1	50203	Pastriz	50203	Pastriz	1	Leves
2005	Hombres	203	50204	Pedrola	50204	Pedrola	1	Leves
2005	Hombres	1	50204	Pedrola	50204	Pedrola	3	Mortales
2005	Mujeres	37	50204	Pedrola	50204	Pedrola	1	Leves
2005	Mujeres	1	50204	Pedrola	50204	Pedrola	2	Graves o muy graves
2005	Hombres	2	50206	Perdiguera	50206	Perdiguera	1	Leves
2005	Hombres	1	50206	Perdiguera	50206	Perdiguera	2	Graves o muy graves
2005	Mujeres	1	50206	Perdiguera	50206	Perdiguera	1	Leves
2005	Hombres	57	50208	Pina de Ebro	50208	Pina de Ebro	1	Leves
2005	Hombres	1	50208	Pina de Ebro	50208	Pina de Ebro	3	Mortales
2005	Mujeres	10	50208	Pina de Ebro	50208	Pina de Ebro	1	Leves
2005	Hombres	65	50209	Pinseque	50209	Pinseque	1	Leves
2005	Hombres	2	50209	Pinseque	50209	Pinseque	2	Graves o muy graves
2005	Mujeres	7	50209	Pinseque	50209	Pinseque	1	Leves
2005	Hombres	13	50211	Plasencia de Jalón	50211	Plasencia de Jalón	1	Leves
2005	Hombres	1	50213	Plenas	50213	Plenas	1	Leves
2005	Hombres	2	50216	Pozuelo de Aragón	50216	Pozuelo de Aragón	1	Leves
2005	Hombres	11	50217	Pradilla de Ebro	50217	Pradilla de Ebro	1	Leves
2005	Hombres	4	50218	Puebla de Albortón	50218	Puebla de Albortón	1	Leves
2005	Hombres	374	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	1	Leves
2005	Hombres	3	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	2	Graves o muy graves
2005	Mujeres	71	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	1	Leves
2005	Hombres	22	50222	Quinto	50222	Quinto	1	Leves
2005	Mujeres	8	50222	Quinto	50222	Quinto	1	Leves
2005	Hombres	14	50223	Remolinos	50223	Remolinos	1	Leves
2005	Hombres	32	50225	Ricla	50225	Ricla	1	Leves
2005	Mujeres	3	50225	Ricla	50225	Ricla	1	Leves
2005	Hombres	1	50227	Romanos	50227	Romanos	1	Leves
2005	Hombres	22	50230	Sádaba	50230	Sádaba	1	Leves
2005	Mujeres	10	50230	Sádaba	50230	Sádaba	1	Leves
2005	Hombres	6	50232	Salvatierra de Esca	50232	Salvatierra de Esca	1	Leves
2005	Hombres	2	50234	San Martín de la Virgen de Moncayo	50234	San Martín de la Virgen de Moncayo	1	Leves
2005	Mujeres	1	50234	San Martín de la Virgen de Moncayo	50234	San Martín de la Virgen de Moncayo	1	Leves
2005	Hombres	52	50235	San Mateo de Gállego	50235	San Mateo de Gállego	1	Leves
2005	Mujeres	16	50235	San Mateo de Gállego	50235	San Mateo de Gállego	1	Leves
2005	Hombres	15	50240	Sástago	50240	Sástago	1	Leves
2005	Mujeres	2	50240	Sástago	50240	Sástago	1	Leves
2005	Hombres	2	50241	Saviñán	50241	Saviñán	1	Leves
2005	Hombres	1	50243	Sestrica	50243	Sestrica	1	Leves
2005	Hombres	1	50244	Sierra de Luna	50244	Sierra de Luna	1	Leves
2005	Hombres	1	50245	Sigüés	50245	Sigüés	1	Leves
2005	Hombres	29	50247	Sobradiel	50247	Sobradiel	1	Leves
2005	Mujeres	6	50247	Sobradiel	50247	Sobradiel	1	Leves
2005	Hombres	7	50248	Sos del Rey Católico	50248	Sos del Rey Católico	1	Leves
2005	Hombres	1	50249	Tabuenca	50249	Tabuenca	1	Leves
2005	Hombres	115	50251	Tarazona	50251	Tarazona	1	Leves
2005	Hombres	2	50251	Tarazona	50251	Tarazona	2	Graves o muy graves
2005	Hombres	1	50251	Tarazona	50251	Tarazona	3	Mortales
2005	Mujeres	48	50251	Tarazona	50251	Tarazona	1	Leves
2005	Hombres	137	50252	Tauste	50252	Tauste	1	Leves
2005	Hombres	2	50252	Tauste	50252	Tauste	2	Graves o muy graves
2005	Mujeres	49	50252	Tauste	50252	Tauste	1	Leves
2005	Hombres	1	50253	Terrer	50253	Terrer	1	Leves
2005	Hombres	4	50254	Tierga	50254	Tierga	1	Leves
2005	Hombres	1	50257	Torralba de Ribota	50257	Torralba de Ribota	1	Leves
2005	Hombres	1	50259	Torrehermosa	50259	Torrehermosa	1	Leves
2005	Hombres	1	50261	Torrellas	50261	Torrellas	1	Leves
2005	Hombres	21	50262	Torres de Berrellén	50262	Torres de Berrellén	1	Leves
2005	Mujeres	1	50262	Torres de Berrellén	50262	Torres de Berrellén	1	Leves
2005	Hombres	1	50263	Torrijo de la Cañada	50263	Torrijo de la Cañada	1	Leves
2005	Hombres	4	50267	Uncastillo	50267	Uncastillo	1	Leves
2005	Mujeres	1	50267	Uncastillo	50267	Uncastillo	1	Leves
2005	Hombres	3	50268	Undués de Lerda	50268	Undués de Lerda	1	Leves
2005	Hombres	1	50269	Urrea de Jalón	50269	Urrea de Jalón	1	Leves
2005	Mujeres	2	50269	Urrea de Jalón	50269	Urrea de Jalón	1	Leves
2005	Hombres	1	50270	Urriés	50270	Urriés	2	Graves o muy graves
2005	Mujeres	1	50270	Urriés	50270	Urriés	1	Leves
2005	Hombres	3	50271	Used	50271	Used	1	Leves
2005	Hombres	332	50272	Utebo	50272	Utebo	1	Leves
2005	Hombres	3	50272	Utebo	50272	Utebo	2	Graves o muy graves
2005	Mujeres	55	50272	Utebo	50272	Utebo	1	Leves
2005	Hombres	2	50276	Valpalmas	50276	Valpalmas	1	Leves
2005	Hombres	1	50278	Velilla de Ebro	50278	Velilla de Ebro	1	Leves
2005	Hombres	3	50280	Vera de Moncayo	50280	Vera de Moncayo	1	Leves
2005	Hombres	2	50281	Vierlas	50281	Vierlas	1	Leves
2005	Hombres	1	50284	Villafeliche	50284	Villafeliche	1	Leves
2005	Hombres	6	50285	Villafranca de Ebro	50285	Villafranca de Ebro	1	Leves
2005	Mujeres	4	50285	Villafranca de Ebro	50285	Villafranca de Ebro	1	Leves
2005	Hombres	1	50287	Villalengua	50287	Villalengua	1	Leves
2005	Hombres	300	50288	Villanueva de Gállego	50288	Villanueva de Gállego	1	Leves
2005	Hombres	1	50288	Villanueva de Gállego	50288	Villanueva de Gállego	2	Graves o muy graves
2005	Mujeres	45	50288	Villanueva de Gállego	50288	Villanueva de Gállego	1	Leves
2005	Mujeres	1	50288	Villanueva de Gállego	50288	Villanueva de Gállego	2	Graves o muy graves
2005	Hombres	3	50290	Villanueva de Huerva	50290	Villanueva de Huerva	1	Leves
2005	Mujeres	1	50291	Villar de los Navarros	50291	Villar de los Navarros	1	Leves
2005	Hombres	9	50292	Villarreal de Huerva	50292	Villarreal de Huerva	1	Leves
2005	Hombres	1	50292	Villarreal de Huerva	50292	Villarreal de Huerva	2	Graves o muy graves
2005	Hombres	2	50293	Villarroya de la Sierra	50293	Villarroya de la Sierra	1	Leves
2005	Hombres	15	50296	Zaida (La)	50296	Zaida (La)	1	Leves
2005	Hombres	1	50296	Zaida (La)	50296	Zaida (La)	2	Graves o muy graves
2005	Hombres	7142	50297	Zaragoza	50297	Zaragoza	1	Leves
2005	Hombres	57	50297	Zaragoza	50297	Zaragoza	2	Graves o muy graves
2005	Hombres	13	50297	Zaragoza	50297	Zaragoza	3	Mortales
2005	Mujeres	2535	50297	Zaragoza	50297	Zaragoza	1	Leves
2005	Mujeres	3	50297	Zaragoza	50297	Zaragoza	2	Graves o muy graves
2005	Hombres	145	50298	Zuera	50298	Zuera	1	Leves
2005	Hombres	1	50298	Zuera	50298	Zuera	2	Graves o muy graves
2005	Hombres	1	50298	Zuera	50298	Zuera	3	Mortales
2005	Mujeres	31	50298	Zuera	50298	Zuera	1	Leves
2005	Hombres	3	50902	Marracos	50902	Marracos	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	01043	Oyón-Oion	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	01059	Vitoria-Gasteiz	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	02068	Robledo	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	05019	Ávila	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	07026	Eivissa	1	Leves
2005	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	07040	Palma	1	Leves
2005	Hombres	4	99999	Municipio del centro de trabajo fuera de Aragón	08001	Abrera	1	Leves
2005	Hombres	13	99999	Municipio del centro de trabajo fuera de Aragón	08019	Barcelona	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08022	Berga	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08029	Cabrera de Mar	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08046	Cardedeu	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08051	Castellar del Vallès	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08171	Prats de Lluçanès	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08200	Sant Boi de Llobregat	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08251	Santa Margarida i els Monjos	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08307	Vilanova i la Geltrú	1	Leves
2005	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	11033	San Roque	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	12032	Borriana/Burriana	1	Leves
2005	Hombres	4	99999	Municipio del centro de trabajo fuera de Aragón	12040	Castellón de la Plana/Castelló de la Plana	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	12077	Moncofa	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	12084	Onda	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	13005	Alcázar de San Juan	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	13064	Poblete	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	13072	Retuerta del Bullaque	1	Leves
2005	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	15030	Coruña (A)	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	16113	Iniesta	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	16130	Montalbo	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	17181	Santa Cristina d'Aro	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	18079	Fuente Vaqueros	1	Leves
2005	Hombres	4	99999	Municipio del centro de trabajo fuera de Aragón	20012	Arama	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20040	Hernani	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20045	Irun	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20062	Ormaiztegi	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20074	Bergara	1	Leves
2005	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	20079	Zarautz	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	23005	Andújar	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	23024	Carolina (La)	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	24115	Ponferrada	1	Leves
2005	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	25013	Alfarràs	1	Leves
2005	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	25023	Alpicat	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25025	Naut Aran	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25035	Sentiu de Sió (La)	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25110	Guissona	1	Leves
2005	Hombres	16	99999	Municipio del centro de trabajo fuera de Aragón	25120	Lleida	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25137	Mollerussa	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25172	Ponts	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25210	Soses	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25230	Torregrossa	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25240	Vallfogona de Balaguer	1	Leves
2005	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	26006	Alberite	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26017	Arnedillo	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26034	Briones	1	Leves
2005	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26050	Cirueña	1	Leves
