Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Extranjeros
2017	Aragón	01	UE-28	125	Reino Unido	0 a 15	55
2017	Aragón	01	UE-28	125	Reino Unido	16 a 64	531
2017	Aragón	01	UE-28	125	Reino Unido	65 y más	90
2017	Aragón	01	UE-28	126	Alemania	0 a 15	30
2017	Aragón	01	UE-28	126	Alemania	16 a 64	383
2017	Aragón	01	UE-28	126	Alemania	65 y más	61
2017	Aragón	01	UE-28	128	Rumanía	0 a 15	8259
2017	Aragón	01	UE-28	128	Rumanía	16 a 64	39344
2017	Aragón	01	UE-28	128	Rumanía	65 y más	623
2017	Aragón	01	UE-28	131	Suecia	0 a 15	10
2017	Aragón	01	UE-28	131	Suecia	16 a 64	30
2017	Aragón	01	UE-28	131	Suecia	65 y más	4
2017	Aragón	01	UE-28	136	Letonia	0 a 15	10
2017	Aragón	01	UE-28	136	Letonia	16 a 64	52
2017	Aragón	01	UE-28	141	Estonia	16 a 64	8
2017	Aragón	01	UE-28	142	Lituania	0 a 15	56
2017	Aragón	01	UE-28	142	Lituania	16 a 64	256
2017	Aragón	01	UE-28	142	Lituania	65 y más	4
2017	Aragón	01	UE-28	143	República Checa	0 a 15	8
2017	Aragón	01	UE-28	143	República Checa	16 a 64	111
2017	Aragón	01	UE-28	143	República Checa	65 y más	1
2017	Aragón	01	UE-28	144	Eslovaquia	0 a 15	6
2017	Aragón	01	UE-28	144	Eslovaquia	16 a 64	80
2017	Aragón	01	UE-28	146	Croacia	0 a 15	3
2017	Aragón	01	UE-28	146	Croacia	16 a 64	19
2017	Aragón	01	UE-28	147	Eslovenia	0 a 15	3
2017	Aragón	01	UE-28	147	Eslovenia	16 a 64	17
2017	Aragón	02	Resto de Europa	101	Albania	0 a 15	11
2017	Aragón	02	Resto de Europa	101	Albania	16 a 64	35
2017	Aragón	02	Resto de Europa	101	Albania	65 y más	8
2017	Aragón	02	Resto de Europa	114	Islandia	16 a 64	1
2017	Aragón	02	Resto de Europa	120	Noruega	0 a 15	3
2017	Aragón	02	Resto de Europa	120	Noruega	16 a 64	14
2017	Aragón	02	Resto de Europa	124	Andorra	0 a 15	3
2017	Aragón	02	Resto de Europa	124	Andorra	16 a 64	12
2017	Aragón	02	Resto de Europa	132	Suiza	0 a 15	3
2017	Aragón	02	Resto de Europa	132	Suiza	16 a 64	49
2017	Aragón	02	Resto de Europa	132	Suiza	65 y más	11
2017	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	266
2017	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	1786
2017	Aragón	02	Resto de Europa	135	Ucrania	65 y más	92
2017	Aragón	02	Resto de Europa	137	Moldova	0 a 15	53
2017	Aragón	02	Resto de Europa	137	Moldova	16 a 64	272
2017	Aragón	02	Resto de Europa	137	Moldova	65 y más	10
2017	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	8
2017	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	79
2017	Aragón	02	Resto de Europa	138	Bielorrusia	65 y más	4
2017	Aragón	02	Resto de Europa	139	Georgia	0 a 15	9
2017	Aragón	02	Resto de Europa	139	Georgia	16 a 64	41
2017	Aragón	02	Resto de Europa	139	Georgia	65 y más	5
2017	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	1
2017	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	27
2017	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	65 y más	1
2017	Aragón	02	Resto de Europa	148	Armenia	0 a 15	13
2017	Aragón	02	Resto de Europa	148	Armenia	16 a 64	81
2017	Aragón	02	Resto de Europa	148	Armenia	65 y más	9
2017	Aragón	02	Resto de Europa	154	Rusia	0 a 15	65
2017	Aragón	02	Resto de Europa	154	Rusia	16 a 64	686
2017	Aragón	02	Resto de Europa	154	Rusia	65 y más	25
2017	Aragón	02	Resto de Europa	156	Macedonia	0 a 15	1
2017	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	2
2017	Aragón	02	Resto de Europa	157	Serbia	0 a 15	10
2017	Aragón	02	Resto de Europa	157	Serbia	16 a 64	42
2017	Aragón	02	Resto de Europa	157	Serbia	65 y más	3
2017	Aragón	02	Resto de Europa	158	Montenegro	16 a 64	3
2017	Aragón	02	Resto de Europa	436	Turquía	0 a 15	10
2017	Aragón	02	Resto de Europa	436	Turquía	16 a 64	54
2017	Aragón	02	Resto de Europa	436	Turquía	65 y más	2
2017	Aragón	03	Magreb	203	Argelia	0 a 15	1307
2017	Aragón	03	Magreb	203	Argelia	16 a 64	3377
2017	Aragón	03	Magreb	203	Argelia	65 y más	60
2017	Aragón	03	Magreb	224	Libia	0 a 15	1
2017	Aragón	03	Magreb	224	Libia	16 a 64	6
2017	Aragón	03	Magreb	228	Marruecos	0 a 15	4577
2017	Aragón	03	Magreb	228	Marruecos	16 a 64	12861
2017	Aragón	03	Magreb	228	Marruecos	65 y más	229
2017	Aragón	03	Magreb	230	Mauritania	0 a 15	50
2017	Aragón	03	Magreb	230	Mauritania	16 a 64	240
2017	Aragón	03	Magreb	230	Mauritania	65 y más	3
2017	Aragón	03	Magreb	248	Túnez	0 a 15	20
2017	Aragón	03	Magreb	248	Túnez	16 a 64	62
2017	Aragón	03	Magreb	248	Túnez	65 y más	2
2017	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	14
2017	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	81
2017	Aragón	04	Resto de África	202	Angola	0 a 15	1
2017	Aragón	04	Resto de África	202	Angola	16 a 64	32
2017	Aragón	04	Resto de África	204	Benin	0 a 15	2
2017	Aragón	04	Resto de África	204	Benin	16 a 64	9
2017	Aragón	04	Resto de África	206	Burundi	65 y más	1
2017	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	24
2017	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	287
2017	Aragón	04	Resto de África	207	Cabo Verde	65 y más	15
2017	Aragón	04	Resto de África	208	Camerún	0 a 15	41
2017	Aragón	04	Resto de África	208	Camerún	16 a 64	195
2017	Aragón	04	Resto de África	208	Camerún	65 y más	4
2017	Aragón	04	Resto de África	210	Congo	0 a 15	9
2017	Aragón	04	Resto de África	210	Congo	16 a 64	27
2017	Aragón	04	Resto de África	210	Congo	65 y más	4
2017	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	32
2017	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	98
2017	Aragón	04	Resto de África	211	Costa de Marfil	65 y más	1
2017	Aragón	04	Resto de África	213	Egipto	0 a 15	20
2017	Aragón	04	Resto de África	213	Egipto	16 a 64	81
2017	Aragón	04	Resto de África	213	Egipto	65 y más	2
2017	Aragón	04	Resto de África	214	Etiopía	0 a 15	2
2017	Aragón	04	Resto de África	214	Etiopía	16 a 64	2
2017	Aragón	04	Resto de África	215	Gabón	16 a 64	7
2017	Aragón	04	Resto de África	216	Gambia	0 a 15	402
2017	Aragón	04	Resto de África	216	Gambia	16 a 64	1513
2017	Aragón	04	Resto de África	216	Gambia	65 y más	4
2017	Aragón	04	Resto de África	217	Ghana	0 a 15	284
2017	Aragón	04	Resto de África	217	Ghana	16 a 64	1381
2017	Aragón	04	Resto de África	217	Ghana	65 y más	4
2017	Aragón	04	Resto de África	218	Guinea	0 a 15	173
2017	Aragón	04	Resto de África	218	Guinea	16 a 64	625
2017	Aragón	04	Resto de África	218	Guinea	65 y más	19
2017	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	8
2017	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	101
2017	Aragón	04	Resto de África	219	Guinea Bissau	65 y más	2
2017	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	181
2017	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	499
2017	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	17
2017	Aragón	04	Resto de África	221	Kenia	0 a 15	2
2017	Aragón	04	Resto de África	221	Kenia	16 a 64	40
2017	Aragón	04	Resto de África	223	Liberia	16 a 64	3
2017	Aragón	04	Resto de África	225	Madagascar	16 a 64	4
2017	Aragón	04	Resto de África	227	Mali	0 a 15	289
2017	Aragón	04	Resto de África	227	Mali	16 a 64	1481
2017	Aragón	04	Resto de África	227	Mali	65 y más	1
2017	Aragón	04	Resto de África	229	Mauricio	16 a 64	2
2017	Aragón	04	Resto de África	231	Mozambique	16 a 64	1
2017	Aragón	04	Resto de África	233	Níger	0 a 15	3
2017	Aragón	04	Resto de África	233	Níger	16 a 64	22
2017	Aragón	04	Resto de África	234	Nigeria	0 a 15	183
2017	Aragón	04	Resto de África	234	Nigeria	16 a 64	590
2017	Aragón	04	Resto de África	234	Nigeria	65 y más	1
2017	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	6
2017	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	11
2017	Aragón	04	Resto de África	236	Sudáfrica	65 y más	2
2017	Aragón	04	Resto de África	237	Ruanda	16 a 64	1
2017	Aragón	04	Resto de África	238	Santo Tome y Príncipe	16 a 64	1
2017	Aragón	04	Resto de África	239	Senegal	0 a 15	425
2017	Aragón	04	Resto de África	239	Senegal	16 a 64	2658
2017	Aragón	04	Resto de África	239	Senegal	65 y más	32
2017	Aragón	04	Resto de África	241	Sierra Leona	0 a 15	1
2017	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	12
2017	Aragón	04	Resto de África	243	Sudán	0 a 15	2
2017	Aragón	04	Resto de África	243	Sudán	16 a 64	8
2017	Aragón	04	Resto de África	246	Chad	16 a 64	1
2017	Aragón	04	Resto de África	247	Togo	0 a 15	7
2017	Aragón	04	Resto de África	247	Togo	16 a 64	19
2017	Aragón	04	Resto de África	249	Uganda	16 a 64	1
2017	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	2
2017	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	38
2017	Aragón	04	Resto de África	250	Rep. Democrática del Congo	65 y más	1
2017	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	16 a 64	1
2017	Aragón	05	América del Norte	301	Canadá	0 a 15	4
2017	Aragón	05	América del Norte	301	Canadá	16 a 64	27
2017	Aragón	05	América del Norte	301	Canadá	65 y más	4
2017	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	56
2017	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	346
2017	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	83
2017	Aragón	06	Resto de América	303	México	0 a 15	38
2017	Aragón	06	Resto de América	303	México	16 a 64	320
2017	Aragón	06	Resto de América	303	México	65 y más	1
2017	Aragón	06	Resto de América	314	Costa Rica	0 a 15	13
2017	Aragón	06	Resto de América	314	Costa Rica	16 a 64	42
2017	Aragón	06	Resto de América	314	Costa Rica	65 y más	1
2017	Aragón	06	Resto de América	315	Cuba	0 a 15	60
2017	Aragón	06	Resto de América	315	Cuba	16 a 64	844
2017	Aragón	06	Resto de América	315	Cuba	65 y más	89
2017	Aragón	06	Resto de América	316	Dominica	16 a 64	9
2017	Aragón	06	Resto de América	317	El Salvador	0 a 15	57
2017	Aragón	06	Resto de América	317	El Salvador	16 a 64	326
2017	Aragón	06	Resto de América	317	El Salvador	65 y más	4
2017	Aragón	06	Resto de América	319	Guatemala	0 a 15	15
2017	Aragón	06	Resto de América	319	Guatemala	16 a 64	77
2017	Aragón	06	Resto de América	319	Guatemala	65 y más	1
2017	Aragón	06	Resto de América	320	Haití	0 a 15	2
2017	Aragón	06	Resto de América	320	Haití	16 a 64	11
2017	Aragón	06	Resto de América	321	Honduras	0 a 15	163
2017	Aragón	06	Resto de América	321	Honduras	16 a 64	986
2017	Aragón	06	Resto de América	321	Honduras	65 y más	14
2017	Aragón	06	Resto de América	322	Jamaica	16 a 64	1
2017	Aragón	06	Resto de América	323	Nicaragua	0 a 15	615
2017	Aragón	06	Resto de América	323	Nicaragua	16 a 64	4122
2017	Aragón	06	Resto de América	323	Nicaragua	65 y más	36
2017	Aragón	06	Resto de América	324	Panamá	0 a 15	6
2017	Aragón	06	Resto de América	324	Panamá	16 a 64	35
2017	Aragón	06	Resto de América	324	Panamá	65 y más	3
2017	Aragón	06	Resto de América	326	República Dominicana	0 a 15	284
2017	Aragón	06	Resto de América	326	República Dominicana	16 a 64	1628
2017	Aragón	06	Resto de América	326	República Dominicana	65 y más	48
2017	Aragón	06	Resto de América	327	Trinidad y Tobago	16 a 64	1
2017	Aragón	06	Resto de América	329	San Cristóbal y Nieves	16 a 64	1
2017	Aragón	06	Resto de América	340	Argentina	0 a 15	83
2017	Aragón	06	Resto de América	340	Argentina	16 a 64	826
2017	Aragón	06	Resto de América	340	Argentina	65 y más	86
2017	Aragón	06	Resto de América	341	Bolivia	0 a 15	55
2017	Aragón	06	Resto de América	341	Bolivia	16 a 64	435
2017	Aragón	06	Resto de América	341	Bolivia	65 y más	4
2017	Aragón	06	Resto de América	342	Brasil	0 a 15	145
2017	Aragón	06	Resto de América	342	Brasil	16 a 64	1436
2017	Aragón	06	Resto de América	342	Brasil	65 y más	20
2017	Aragón	06	Resto de América	343	Colombia	0 a 15	306
2017	Aragón	06	Resto de América	343	Colombia	16 a 64	3231
2017	Aragón	06	Resto de América	343	Colombia	65 y más	188
2017	Aragón	06	Resto de América	344	Chile	0 a 15	49
2017	Aragón	06	Resto de América	344	Chile	16 a 64	339
2017	Aragón	06	Resto de América	344	Chile	65 y más	30
2017	Aragón	06	Resto de América	345	Ecuador	0 a 15	494
2017	Aragón	06	Resto de América	345	Ecuador	16 a 64	3395
2017	Aragón	06	Resto de América	345	Ecuador	65 y más	92
2017	Aragón	06	Resto de América	347	Paraguay	0 a 15	35
2017	Aragón	06	Resto de América	347	Paraguay	16 a 64	283
2017	Aragón	06	Resto de América	347	Paraguay	65 y más	7
2017	Aragón	06	Resto de América	348	Perú	0 a 15	116
2017	Aragón	06	Resto de América	348	Perú	16 a 64	986
2017	Aragón	06	Resto de América	348	Perú	65 y más	75
2017	Aragón	06	Resto de América	350	Uruguay	0 a 15	25
2017	Aragón	06	Resto de América	350	Uruguay	16 a 64	285
2017	Aragón	06	Resto de América	350	Uruguay	65 y más	25
2017	Aragón	06	Resto de América	351	Venezuela	0 a 15	121
2017	Aragón	06	Resto de América	351	Venezuela	16 a 64	747
2017	Aragón	06	Resto de América	351	Venezuela	65 y más	74
2017	Aragón	07	Asia	401	Afganistán	16 a 64	1
2017	Aragón	07	Asia	404	Bangladesh	16 a 64	16
2017	Aragón	07	Asia	407	China	0 a 15	1418
2017	Aragón	07	Asia	407	China	16 a 64	3951
2017	Aragón	07	Asia	407	China	65 y más	82
2017	Aragón	07	Asia	408	Emiratos Arabes Unidos	16 a 64	1
2017	Aragón	07	Asia	409	Filipinas	0 a 15	12
2017	Aragón	07	Asia	409	Filipinas	16 a 64	56
2017	Aragón	07	Asia	409	Filipinas	65 y más	3
2017	Aragón	07	Asia	410	India	0 a 15	18
2017	Aragón	07	Asia	410	India	16 a 64	114
2017	Aragón	07	Asia	410	India	65 y más	8
2017	Aragón	07	Asia	411	Indonesia	16 a 64	9
2017	Aragón	07	Asia	412	Irak	0 a 15	8
2017	Aragón	07	Asia	412	Irak	16 a 64	31
2017	Aragón	07	Asia	413	Irán	0 a 15	1
2017	Aragón	07	Asia	413	Irán	16 a 64	17
2017	Aragón	07	Asia	413	Irán	65 y más	1
2017	Aragón	07	Asia	414	Israel	16 a 64	10
2017	Aragón	07	Asia	414	Israel	65 y más	1
2017	Aragón	07	Asia	415	Japón	0 a 15	4
2017	Aragón	07	Asia	415	Japón	16 a 64	40
2017	Aragón	07	Asia	415	Japón	65 y más	2
2017	Aragón	07	Asia	416	Jordania	0 a 15	1
2017	Aragón	07	Asia	416	Jordania	16 a 64	19
2017	Aragón	07	Asia	416	Jordania	65 y más	2
2017	Aragón	07	Asia	418	Kuwait	16 a 64	2
2017	Aragón	07	Asia	419	Laos	16 a 64	2
2017	Aragón	07	Asia	420	Líbano	0 a 15	6
2017	Aragón	07	Asia	420	Líbano	16 a 64	25
2017	Aragón	07	Asia	420	Líbano	65 y más	1
2017	Aragón	07	Asia	421	Malasia	16 a 64	2
2017	Aragón	07	Asia	423	Mongolia	0 a 15	2
2017	Aragón	07	Asia	423	Mongolia	16 a 64	5
2017	Aragón	07	Asia	424	Nepal	0 a 15	1
2017	Aragón	07	Asia	424	Nepal	16 a 64	8
2017	Aragón	07	Asia	426	Pakistán	0 a 15	290
2017	Aragón	07	Asia	426	Pakistán	16 a 64	1578
2017	Aragón	07	Asia	426	Pakistán	65 y más	9
2017	Aragón	07	Asia	430	República de Corea	0 a 15	2
2017	Aragón	07	Asia	430	República de Corea	16 a 64	17
2017	Aragón	07	Asia	430	República de Corea	65 y más	2
2017	Aragón	07	Asia	432	Singapur	16 a 64	2
2017	Aragón	07	Asia	433	Siria	0 a 15	34
2017	Aragón	07	Asia	433	Siria	16 a 64	71
2017	Aragón	07	Asia	433	Siria	65 y más	8
2017	Aragón	07	Asia	434	Sri-Lanka	16 a 64	6
2017	Aragón	07	Asia	435	Tailandia	16 a 64	15
2017	Aragón	07	Asia	437	Vietnam	0 a 15	3
2017	Aragón	07	Asia	437	Vietnam	16 a 64	32
2017	Aragón	07	Asia	442	Azerbaiyan	16 a 64	2
2017	Aragón	07	Asia	443	Kazajstan	0 a 15	2
2017	Aragón	07	Asia	443	Kazajstan	16 a 64	12
2017	Aragón	07	Asia	443	Kazajstan	65 y más	1
2017	Aragón	07	Asia	444	Kirgvistan	16 a 64	10
2017	Aragón	07	Asia	444	Kirgvistan	65 y más	1
2017	Aragón	07	Asia	447	Uzbekistán	16 a 64	6
2017	Aragón	07	Asia	447	Uzbekistán	65 y más	1
2017	Aragón	07	Asia	449	Palestina	0 a 15	2
2017	Aragón	07	Asia	449	Palestina	16 a 64	7
2017	Aragón	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	1
2017	Aragón	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	14
2017	Aragón	07	Asia	499	Países sin relaciones diplomáticas	65 y más	1
2017	Aragón	08	Oceanía	501	Australia	0 a 15	1
2017	Aragón	08	Oceanía	501	Australia	16 a 64	17
2017	Aragón	08	Oceanía	501	Australia	65 y más	5
2017	Aragón	08	Oceanía	502	Fiji	16 a 64	1
2017	Aragón	08	Oceanía	504	Nueva Zelanda	0 a 15	1
2017	Aragón	08	Oceanía	504	Nueva Zelanda	16 a 64	8
2017	Aragón	08	Oceanía	511	Micronesia	0 a 15	1
2017	Aragón	08	Oceanía	511	Micronesia	16 a 64	7
2017	Aragón	08	Oceanía	515	Nauru	16 a 64	2
2017	Aragón	08	Oceanía	516	Palaos	0 a 15	9
2017	Aragón	08	Oceanía	516	Palaos	16 a 64	12
2017	Aragón	09	Apátridas y no consta	555	Apátridas	0 a 15	1
2017	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	32
2017	Aragón	09	Apátridas y no consta	555	Apátridas	65 y más	1
2018	Aragón	01	UE-28	102	Austria	0 a 15	6
2018	Aragón	01	UE-28	102	Austria	16 a 64	37
2018	Aragón	01	UE-28	102	Austria	65 y más	4
2018	Aragón	01	UE-28	103	Bélgica	0 a 15	18
2018	Aragón	01	UE-28	103	Bélgica	16 a 64	129
2018	Aragón	01	UE-28	103	Bélgica	65 y más	30
2018	Aragón	01	UE-28	104	Bulgaria	0 a 15	843
2018	Aragón	01	UE-28	104	Bulgaria	16 a 64	3762
2018	Aragón	01	UE-28	104	Bulgaria	65 y más	89
2018	Aragón	01	UE-28	106	Chipre	16 a 64	2
2018	Aragón	01	UE-28	107	Dinamarca	0 a 15	1
2018	Aragón	01	UE-28	107	Dinamarca	16 a 64	29
2018	Aragón	01	UE-28	107	Dinamarca	65 y más	2
2018	Aragón	01	UE-28	109	Finlandia	0 a 15	5
2018	Aragón	01	UE-28	109	Finlandia	16 a 64	22
2018	Aragón	01	UE-28	110	Francia	0 a 15	140
2018	Aragón	01	UE-28	110	Francia	16 a 64	885
2018	Aragón	01	UE-28	110	Francia	65 y más	200
2018	Aragón	01	UE-28	111	Grecia	0 a 15	4
2018	Aragón	01	UE-28	111	Grecia	16 a 64	45
2018	Aragón	01	UE-28	112	Hungría	0 a 15	12
2018	Aragón	01	UE-28	112	Hungría	16 a 64	98
2018	Aragón	01	UE-28	113	Irlanda	0 a 15	8
2018	Aragón	01	UE-28	113	Irlanda	16 a 64	72
2018	Aragón	01	UE-28	113	Irlanda	65 y más	3
2018	Aragón	01	UE-28	115	Italia	0 a 15	156
2018	Aragón	01	UE-28	115	Italia	16 a 64	1213
2018	Aragón	01	UE-28	115	Italia	65 y más	110
2018	Aragón	01	UE-28	117	Luxemburgo	0 a 15	4
2018	Aragón	01	UE-28	117	Luxemburgo	16 a 64	2
2018	Aragón	01	UE-28	118	Malta	16 a 64	1
2018	Aragón	01	UE-28	118	Malta	65 y más	1
2018	Aragón	01	UE-28	121	Países Bajos	0 a 15	46
2018	Aragón	01	UE-28	121	Países Bajos	16 a 64	265
2018	Aragón	01	UE-28	121	Países Bajos	65 y más	59
2018	Aragón	01	UE-28	122	Polonia	0 a 15	290
2018	Aragón	01	UE-28	122	Polonia	16 a 64	1619
2018	Aragón	01	UE-28	122	Polonia	65 y más	17
2018	Aragón	01	UE-28	123	Portugal	0 a 15	235
2018	Aragón	01	UE-28	123	Portugal	16 a 64	1491
2018	Aragón	01	UE-28	123	Portugal	65 y más	69
2018	Aragón	01	UE-28	125	Reino Unido	0 a 15	61
2018	Aragón	01	UE-28	125	Reino Unido	16 a 64	580
2018	Aragón	01	UE-28	125	Reino Unido	65 y más	95
2018	Aragón	01	UE-28	126	Alemania	0 a 15	35
2018	Aragón	01	UE-28	126	Alemania	16 a 64	386
2018	Aragón	01	UE-28	126	Alemania	65 y más	70
2018	Aragón	01	UE-28	128	Rumanía	0 a 15	8358
2018	Aragón	01	UE-28	128	Rumanía	16 a 64	37911
2018	Aragón	01	UE-28	128	Rumanía	65 y más	702
2018	Aragón	01	UE-28	131	Suecia	0 a 15	8
2018	Aragón	01	UE-28	131	Suecia	16 a 64	33
2018	Aragón	01	UE-28	131	Suecia	65 y más	4
2018	Aragón	01	UE-28	136	Letonia	0 a 15	10
2018	Aragón	01	UE-28	136	Letonia	16 a 64	46
2018	Aragón	01	UE-28	141	Estonia	16 a 64	9
2018	Aragón	01	UE-28	142	Lituania	0 a 15	50
2018	Aragón	01	UE-28	142	Lituania	16 a 64	258
2018	Aragón	01	UE-28	142	Lituania	65 y más	6
2018	Aragón	01	UE-28	143	República Checa	0 a 15	11
2018	Aragón	01	UE-28	143	República Checa	16 a 64	117
2018	Aragón	01	UE-28	143	República Checa	65 y más	3
2018	Aragón	01	UE-28	144	Eslovaquia	0 a 15	7
2018	Aragón	01	UE-28	144	Eslovaquia	16 a 64	70
2018	Aragón	01	UE-28	146	Croacia	0 a 15	2
2018	Aragón	01	UE-28	146	Croacia	16 a 64	20
2018	Aragón	01	UE-28	146	Croacia	65 y más	1
2018	Aragón	01	UE-28	147	Eslovenia	0 a 15	3
2018	Aragón	01	UE-28	147	Eslovenia	16 a 64	18
2018	Aragón	02	Resto de Europa	101	Albania	0 a 15	7
2018	Aragón	02	Resto de Europa	101	Albania	16 a 64	40
2018	Aragón	02	Resto de Europa	101	Albania	65 y más	9
2018	Aragón	02	Resto de Europa	114	Islandia	16 a 64	1
2018	Aragón	02	Resto de Europa	120	Noruega	0 a 15	3
2018	Aragón	02	Resto de Europa	120	Noruega	16 a 64	15
2018	Aragón	02	Resto de Europa	124	Andorra	0 a 15	3
2018	Aragón	02	Resto de Europa	124	Andorra	16 a 64	11
2018	Aragón	02	Resto de Europa	132	Suiza	0 a 15	3
2018	Aragón	02	Resto de Europa	132	Suiza	16 a 64	48
2018	Aragón	02	Resto de Europa	132	Suiza	65 y más	9
2018	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	287
2018	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	1780
2018	Aragón	02	Resto de Europa	135	Ucrania	65 y más	105
2018	Aragón	02	Resto de Europa	137	Moldova	0 a 15	58
2018	Aragón	02	Resto de Europa	137	Moldova	16 a 64	291
2018	Aragón	02	Resto de Europa	137	Moldova	65 y más	10
2018	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	8
2018	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	80
2018	Aragón	02	Resto de Europa	138	Bielorrusia	65 y más	4
2018	Aragón	02	Resto de Europa	139	Georgia	0 a 15	17
2018	Aragón	02	Resto de Europa	139	Georgia	16 a 64	54
2018	Aragón	02	Resto de Europa	139	Georgia	65 y más	6
2018	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	3
2018	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	24
2018	Aragón	02	Resto de Europa	148	Armenia	0 a 15	16
2018	Aragón	02	Resto de Europa	148	Armenia	16 a 64	83
2018	Aragón	02	Resto de Europa	148	Armenia	65 y más	10
2018	Aragón	02	Resto de Europa	154	Rusia	0 a 15	71
2018	Aragón	02	Resto de Europa	154	Rusia	16 a 64	725
2018	Aragón	02	Resto de Europa	154	Rusia	65 y más	30
2018	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	1
2018	Aragón	02	Resto de Europa	157	Serbia	0 a 15	11
2018	Aragón	02	Resto de Europa	157	Serbia	16 a 64	47
2018	Aragón	02	Resto de Europa	157	Serbia	65 y más	3
2018	Aragón	02	Resto de Europa	158	Montenegro	16 a 64	3
2018	Aragón	02	Resto de Europa	436	Turquía	0 a 15	14
2018	Aragón	02	Resto de Europa	436	Turquía	16 a 64	64
2018	Aragón	02	Resto de Europa	436	Turquía	65 y más	1
2018	Aragón	03	Magreb	203	Argelia	0 a 15	1265
2018	Aragón	03	Magreb	203	Argelia	16 a 64	3306
2018	Aragón	03	Magreb	203	Argelia	65 y más	58
2018	Aragón	03	Magreb	224	Libia	0 a 15	5
2018	Aragón	03	Magreb	224	Libia	16 a 64	9
2018	Aragón	03	Magreb	228	Marruecos	0 a 15	4669
2018	Aragón	03	Magreb	228	Marruecos	16 a 64	13408
2018	Aragón	03	Magreb	228	Marruecos	65 y más	282
2018	Aragón	03	Magreb	230	Mauritania	0 a 15	45
2018	Aragón	03	Magreb	230	Mauritania	16 a 64	220
2018	Aragón	03	Magreb	230	Mauritania	65 y más	6
2018	Aragón	03	Magreb	248	Túnez	0 a 15	21
2018	Aragón	03	Magreb	248	Túnez	16 a 64	70
2018	Aragón	03	Magreb	248	Túnez	65 y más	2
2018	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	12
2018	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	83
2018	Aragón	04	Resto de África	201	Burkina Fasso	65 y más	1
2018	Aragón	04	Resto de África	202	Angola	0 a 15	4
2018	Aragón	04	Resto de África	202	Angola	16 a 64	30
2018	Aragón	04	Resto de África	204	Benin	0 a 15	1
2018	Aragón	04	Resto de África	204	Benin	16 a 64	11
2018	Aragón	04	Resto de África	206	Burundi	16 a 64	1
2018	Aragón	04	Resto de África	206	Burundi	65 y más	1
2018	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	17
2018	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	282
2018	Aragón	04	Resto de África	207	Cabo Verde	65 y más	16
2018	Aragón	04	Resto de África	208	Camerún	0 a 15	45
2018	Aragón	04	Resto de África	208	Camerún	16 a 64	202
2018	Aragón	04	Resto de África	208	Camerún	65 y más	5
2018	Aragón	04	Resto de África	210	Congo	0 a 15	4
2018	Aragón	04	Resto de África	210	Congo	16 a 64	34
2018	Aragón	04	Resto de África	210	Congo	65 y más	3
