Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Comarca código	Comarca nombre	CIF	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	0	230	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	1	192	24674	128,510416666666666666666666666666666667
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	0	221	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	1	256	18701	73,05078125
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	07	Somontano de Barbastro	A través de una ETT	0	11	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	07	Somontano de Barbastro	A través de una ETT	1	13	758	58,30769230769230769230769230769230769231
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	07	Somontano de Barbastro	A través de una ETT	0	13	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	07	Somontano de Barbastro	A través de una ETT	1	3	331	110,333333333333333333333333333333333333
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	07	Somontano de Barbastro	Otros	0	87	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	07	Somontano de Barbastro	Otros	1	54	10503	194,5
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	07	Somontano de Barbastro	Otros	0	49	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	07	Somontano de Barbastro	Otros	1	41	3229	78,75609756097560975609756097560975609756
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	08	Cinca Medio	A través de una ETT	0	2	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	08	Cinca Medio	A través de una ETT	1	10	152	15,2
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	08	Cinca Medio	A través de una ETT	0	7	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	08	Cinca Medio	Otros	0	99	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	08	Cinca Medio	Otros	1	86	14734	171,325581395348837209302325581395348837
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	08	Cinca Medio	Otros	0	49	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	08	Cinca Medio	Otros	1	43	3413	79,37209302325581395348837209302325581395
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	09	La Litera / La Llitera	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	09	La Litera / La Llitera	A través de una ETT	1	2	39	19,5
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	09	La Litera / La Llitera	A través de una ETT	0	3	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	09	La Litera / La Llitera	A través de una ETT	1	2	2	1
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	09	La Litera / La Llitera	Otros	0	54	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	09	La Litera / La Llitera	Otros	1	77	11090	144,025974025974025974025974025974025974
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	09	La Litera / La Llitera	Otros	0	29	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	09	La Litera / La Llitera	Otros	1	27	2469	91,44444444444444444444444444444444444444
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	10	Los Monegros	Otros	0	89	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	10	Los Monegros	Otros	1	32	4425	138,28125
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	10	Los Monegros	Otros	0	15	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	10	Los Monegros	Otros	1	19	2668	140,421052631578947368421052631578947368
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	0	6	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	1	5	5	1
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	0	151	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	1	82	16757	204,353658536585365853658536585365853659
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	0	66	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	11	Bajo Cinca / Baix Cinca	Otros	1	45	4487	99,71111111111111111111111111111111111111
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	0	16	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	1	13	43	3,30769230769230769230769230769230769231
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	0	13	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	12	Tarazona y el Moncayo	A través de una ETT	1	11	26	2,36363636363636363636363636363636363636
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	12	Tarazona y el Moncayo	Otros	0	30	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	12	Tarazona y el Moncayo	Otros	1	15	4898	326,533333333333333333333333333333333333
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	12	Tarazona y el Moncayo	Otros	0	28	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	12	Tarazona y el Moncayo	Otros	1	28	5454	194,785714285714285714285714285714285714
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	13	Campo de Borja	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	13	Campo de Borja	A través de una ETT	0	5	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	13	Campo de Borja	Otros	0	52	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	13	Campo de Borja	Otros	1	45	6671	148,244444444444444444444444444444444444
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	13	Campo de Borja	Otros	0	41	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	13	Campo de Borja	Otros	1	49	6511	132,877551020408163265306122448979591837
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	14	Aranda	Otros	0	25	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	14	Aranda	Otros	1	7	2210	315,714285714285714285714285714285714286
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	14	Aranda	Otros	0	16	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	14	Aranda	Otros	1	5	2340	468
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	0	36	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	1	71	1261	17,76056338028169014084507042253521126761
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	0	25	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	15	Ribera Alta del Ebro	A través de una ETT	1	4	14	3,5
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	15	Ribera Alta del Ebro	Otros	0	130	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	15	Ribera Alta del Ebro	Otros	1	143	47867	334,734265734265734265734265734265734266
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	15	Ribera Alta del Ebro	Otros	0	78	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	15	Ribera Alta del Ebro	Otros	1	135	14268	105,688888888888888888888888888888888889
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	16	Valdejalón	A través de una ETT	0	11	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	16	Valdejalón	A través de una ETT	1	68	630	9,26470588235294117647058823529411764706
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	16	Valdejalón	A través de una ETT	0	28	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	16	Valdejalón	A través de una ETT	1	33	382	11,57575757575757575757575757575757575758
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	16	Valdejalón	Otros	0	114	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	16	Valdejalón	Otros	1	147	17701	120,414965986394557823129251700680272109
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	16	Valdejalón	Otros	0	65	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	16	Valdejalón	Otros	1	50	4744	94,88
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	17	Central	A través de una ETT	0	529	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	17	Central	A través de una ETT	1	569	7487	13,15817223198594024604569420035149384886
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	17	Central	A través de una ETT	0	474	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	17	Central	A través de una ETT	1	368	5003	13,59510869565217391304347826086956521739
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	17	Central	Otros	0	2480	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	17	Central	Otros	1	2590	394352	152,259459459459459459459459459459459459
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	17	Central	Otros	0	2142	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	17	Central	Otros	1	3797	302619	79,69949960495127732420331840927047669213
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	1	2	24	12
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	18	Ribera Baja del Ebro	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	18	Ribera Baja del Ebro	Otros	0	40	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	18	Ribera Baja del Ebro	Otros	1	117	4703	40,1965811965811965811965811965811965812
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	18	Ribera Baja del Ebro	Otros	0	36	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	18	Ribera Baja del Ebro	Otros	1	102	2253	22,08823529411764705882352941176470588235
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	A través de una ETT	1	2	2	1
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	0	100	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	1	170	4946	29,09411764705882352941176470588235294118
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	0	57	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros	1	52	2609	50,17307692307692307692307692307692307692
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	20	Comunidad de Calatayud	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	20	Comunidad de Calatayud	A través de una ETT	1	25	188	7,52
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	20	Comunidad de Calatayud	A través de una ETT	0	5	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	20	Comunidad de Calatayud	A través de una ETT	1	50	230	4,6
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	20	Comunidad de Calatayud	Otros	0	181	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	20	Comunidad de Calatayud	Otros	1	89	10780	121,123595505617977528089887640449438202
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	20	Comunidad de Calatayud	Otros	0	96	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	20	Comunidad de Calatayud	Otros	1	105	10145	96,61904761904761904761904761904761904762
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	21	Campo de Cariñena	A través de una ETT	0	2	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	21	Campo de Cariñena	A través de una ETT	1	82	1110	13,53658536585365853658536585365853658537
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	21	Campo de Cariñena	A través de una ETT	0	5	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	21	Campo de Cariñena	A través de una ETT	1	15	202	13,46666666666666666666666666666666666667
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	21	Campo de Cariñena	Otros	0	50	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	21	Campo de Cariñena	Otros	1	76	4431	58,30263157894736842105263157894736842105
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	21	Campo de Cariñena	Otros	0	25	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	21	Campo de Cariñena	Otros	1	26	1856	71,38461538461538461538461538461538461538
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	22	Campo de Belchite	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	22	Campo de Belchite	Otros	0	10	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	22	Campo de Belchite	Otros	1	4	300	75
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	22	Campo de Belchite	Otros	0	6	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	22	Campo de Belchite	Otros	1	10	961	96,1
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	23	Bajo Martín	Otros	0	26	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	23	Bajo Martín	Otros	1	17	1473	86,64705882352941176470588235294117647059
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	23	Bajo Martín	Otros	0	6	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	23	Bajo Martín	Otros	1	12	326	27,16666666666666666666666666666666666667
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	24	Campo de Daroca	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	24	Campo de Daroca	Otros	0	18	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	24	Campo de Daroca	Otros	1	14	840	60
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	24	Campo de Daroca	Otros	0	3	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	24	Campo de Daroca	Otros	1	16	1281	80,0625
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	25	Jiloca	Otros	0	36	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	25	Jiloca	Otros	1	18	4625	256,944444444444444444444444444444444444
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	25	Jiloca	Otros	0	16	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	25	Jiloca	Otros	1	32	2873	89,78125
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	26	Cuencas Mineras	Otros	0	24	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	26	Cuencas Mineras	Otros	1	20	5982	299,1
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	26	Cuencas Mineras	Otros	0	16	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	26	Cuencas Mineras	Otros	1	13	1030	79,23076923076923076923076923076923076923
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	27	Andorra-Sierra de Arcos	Otros	0	47	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	27	Andorra-Sierra de Arcos	Otros	1	41	3153	76,90243902439024390243902439024390243902
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	27	Andorra-Sierra de Arcos	Otros	0	16	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	27	Andorra-Sierra de Arcos	Otros	1	32	1946	60,8125
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	28	Bajo Aragón	A través de una ETT	1	3	242	80,66666666666666666666666666666666666667
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	28	Bajo Aragón	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	28	Bajo Aragón	A través de una ETT	1	17	172	10,11764705882352941176470588235294117647
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	28	Bajo Aragón	Otros	0	135	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	28	Bajo Aragón	Otros	1	70	14800	211,428571428571428571428571428571428571
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	28	Bajo Aragón	Otros	0	55	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	28	Bajo Aragón	Otros	1	117	8336	71,24786324786324786324786324786324786325
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	29	Comunidad de Teruel	A través de una ETT	0	1	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	29	Comunidad de Teruel	A través de una ETT	1	9	47	5,22222222222222222222222222222222222222
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	29	Comunidad de Teruel	A través de una ETT	0	2	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	29	Comunidad de Teruel	A través de una ETT	1	11	109	9,90909090909090909090909090909090909091
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	29	Comunidad de Teruel	Otros	0	303	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	29	Comunidad de Teruel	Otros	1	139	26284	189,093525179856115107913669064748201439
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	29	Comunidad de Teruel	Otros	0	120	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	29	Comunidad de Teruel	Otros	1	134	11335	84,58955223880597014925373134328358208955
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	30	Maestrazgo	Otros	0	10	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	30	Maestrazgo	Otros	1	11	1680	152,727272727272727272727272727272727273
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	30	Maestrazgo	Otros	0	3	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	30	Maestrazgo	Otros	1	5	401	80,2
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	31	Sierra de Albarracín	Otros	0	15	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	31	Sierra de Albarracín	Otros	1	6	1273	212,166666666666666666666666666666666667
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	31	Sierra de Albarracín	Otros	0	11	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	31	Sierra de Albarracín	Otros	1	9	1497	166,333333333333333333333333333333333333
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	32	Gúdar-Javalambre	Otros	0	70	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	32	Gúdar-Javalambre	Otros	1	96	3935	40,98958333333333333333333333333333333333
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	32	Gúdar-Javalambre	Otros	0	21	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	32	Gúdar-Javalambre	Otros	1	96	2240	23,33333333333333333333333333333333333333
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	33	Matarraña / Matarranya	Otros	0	40	0	0
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	33	Matarraña / Matarranya	Otros	1	25	2474	98,96
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	33	Matarraña / Matarranya	Otros	0	23	0	0
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	33	Matarraña / Matarranya	Otros	1	27	1558	57,7037037037037037037037037037037037037
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	01	La Jacetania	A través de una ETT	0	8	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	01	La Jacetania	Otros	0	60	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	01	La Jacetania	Otros	1	73	3073	42,0958904109589041095890410958904109589
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	01	La Jacetania	Otros	0	52	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	01	La Jacetania	Otros	1	108	5086	47,09259259259259259259259259259259259259
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	02	Alto Gállego	Otros	0	61	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	02	Alto Gállego	Otros	1	163	6144	37,69325153374233128834355828220858895706
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	02	Alto Gállego	Otros	0	47	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	02	Alto Gállego	Otros	1	115	3845	33,43478260869565217391304347826086956522
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	03	Sobrarbe	A través de una ETT	0	3	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	03	Sobrarbe	Otros	0	17	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	03	Sobrarbe	Otros	1	25	4727	189,08
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	03	Sobrarbe	Otros	0	20	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	03	Sobrarbe	Otros	1	30	1030	34,33333333333333333333333333333333333333
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	04	La Ribagorza	Otros	0	92	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	04	La Ribagorza	Otros	1	65	5878	90,43076923076923076923076923076923076923
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	04	La Ribagorza	Otros	0	57	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	04	La Ribagorza	Otros	1	33	2352	71,27272727272727272727272727272727272727
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	05	Cinco Villas	A través de una ETT	0	201	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	05	Cinco Villas	A través de una ETT	1	9	98	10,88888888888888888888888888888888888889
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	05	Cinco Villas	Otros	0	141	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	05	Cinco Villas	Otros	1	75	10482	139,76
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	05	Cinco Villas	Otros	0	50	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	05	Cinco Villas	Otros	1	37	3527	95,32432432432432432432432432432432432432
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	0	17	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	1	19	123	6,47368421052631578947368421052631578947
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	0	59	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	A través de una ETT	1	34	292	8,58823529411764705882352941176470588235
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	0	257	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	1	179	23153	129,346368715083798882681564245810055866
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	0	208	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	06	Hoya de Huesca / Plana de Uesca	Otros	1	247	21893	88,63562753036437246963562753036437246964
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	07	Somontano de Barbastro	A través de una ETT	0	5	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	07	Somontano de Barbastro	A través de una ETT	1	2	42	21
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	07	Somontano de Barbastro	A través de una ETT	0	7	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	07	Somontano de Barbastro	A través de una ETT	1	3	5	1,66666666666666666666666666666666666667
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	07	Somontano de Barbastro	Otros	0	82	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	07	Somontano de Barbastro	Otros	1	50	8515	170,3
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	07	Somontano de Barbastro	Otros	0	64	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	07	Somontano de Barbastro	Otros	1	36	2957	82,13888888888888888888888888888888888889
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	08	Cinca Medio	A través de una ETT	0	6	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	08	Cinca Medio	A través de una ETT	1	12	208	17,33333333333333333333333333333333333333
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	08	Cinca Medio	A través de una ETT	0	11	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	08	Cinca Medio	A través de una ETT	1	8	165	20,625
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	08	Cinca Medio	Otros	0	73	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	08	Cinca Medio	Otros	1	87	21437	246,402298850574712643678160919540229885
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	08	Cinca Medio	Otros	0	38	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	08	Cinca Medio	Otros	1	49	4778	97,51020408163265306122448979591836734694
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	09	La Litera / La Llitera	A través de una ETT	0	3	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	09	La Litera / La Llitera	A través de una ETT	1	7	50	7,14285714285714285714285714285714285714
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	09	La Litera / La Llitera	A través de una ETT	0	3	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	09	La Litera / La Llitera	A través de una ETT	1	3	64	21,33333333333333333333333333333333333333
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	09	La Litera / La Llitera	Otros	0	58	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	09	La Litera / La Llitera	Otros	1	68	7504	110,352941176470588235294117647058823529
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	09	La Litera / La Llitera	Otros	0	30	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	09	La Litera / La Llitera	Otros	1	38	4821	126,868421052631578947368421052631578947
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	10	Los Monegros	A través de una ETT	0	1	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	10	Los Monegros	A través de una ETT	0	7	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	10	Los Monegros	Otros	0	76	0	0
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	10	Los Monegros	Otros	1	39	5908	151,487179487179487179487179487179487179
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	10	Los Monegros	Otros	0	22	0	0
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	10	Los Monegros	Otros	1	39	1129	28,94871794871794871794871794871794871795
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	11	Bajo Cinca / Baix Cinca	A través de una ETT	0	7	0	0
