Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Número de contratos	Temporalidad	Bonificado o no
Octubre 2007	200710	2007	Octubre	21	Campo de Cariñena	Hombres	23	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	21	Campo de Cariñena	Mujeres	12	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	21	Campo de Cariñena	Mujeres	1	Temporal	Bonificados
Octubre 2007	200710	2007	Octubre	21	Campo de Cariñena	Hombres	622	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	21	Campo de Cariñena	Mujeres	230	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	22	Campo de Belchite	Hombres	1	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	22	Campo de Belchite	Mujeres	3	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	22	Campo de Belchite	Hombres	48	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	22	Campo de Belchite	Mujeres	41	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	23	Bajo Martín	Hombres	1	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	23	Bajo Martín	Mujeres	3	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	23	Bajo Martín	Hombres	11	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	23	Bajo Martín	Mujeres	7	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	23	Bajo Martín	Hombres	93	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	23	Bajo Martín	Mujeres	50	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	24	Campo de Daroca	Hombres	7	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	24	Campo de Daroca	Mujeres	1	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	24	Campo de Daroca	Hombres	70	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	24	Campo de Daroca	Mujeres	43	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	25	Jiloca	Hombres	1	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	25	Jiloca	Mujeres	1	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	25	Jiloca	Hombres	15	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	25	Jiloca	Mujeres	12	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	25	Jiloca	Hombres	134	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	25	Jiloca	Mujeres	103	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	26	Cuencas Mineras	Hombres	4	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	26	Cuencas Mineras	Mujeres	5	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	26	Cuencas Mineras	Hombres	21	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	26	Cuencas Mineras	Mujeres	13	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	26	Cuencas Mineras	Hombres	91	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	26	Cuencas Mineras	Mujeres	52	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	27	Andorra-Sierra de Arcos	Hombres	1	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	27	Andorra-Sierra de Arcos	Mujeres	5	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	27	Andorra-Sierra de Arcos	Hombres	17	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	27	Andorra-Sierra de Arcos	Mujeres	10	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	27	Andorra-Sierra de Arcos	Hombres	162	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	27	Andorra-Sierra de Arcos	Mujeres	70	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Hombres	10	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Mujeres	13	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Hombres	55	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Mujeres	27	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Mujeres	4	Temporal	Bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Hombres	367	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	28	Bajo Aragón	Mujeres	378	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Hombres	7	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Mujeres	23	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Hombres	104	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Mujeres	70	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Hombres	2	Temporal	Bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Mujeres	8	Temporal	Bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Hombres	669	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	29	Comunidad de Teruel	Mujeres	522	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	30	Maestrazgo	Hombres	13	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	30	Maestrazgo	Mujeres	1	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	30	Maestrazgo	Hombres	60	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	30	Maestrazgo	Mujeres	29	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Hombres	4	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Mujeres	2	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Hombres	5	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Mujeres	8	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Mujeres	1	Temporal	Bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Hombres	38	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	31	Sierra de Albarracín	Mujeres	51	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Hombres	3	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Mujeres	5	Indefinido	Bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Hombres	11	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Mujeres	5	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Mujeres	1	Temporal	Bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Hombres	80	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	32	Gúdar-Javalambre	Mujeres	64	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	33	Matarraña / Matarranya	Hombres	8	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	33	Matarraña / Matarranya	Mujeres	5	Indefinido	No bonificados
Octubre 2007	200710	2007	Octubre	33	Matarraña / Matarranya	Hombres	119	Temporal	No bonificados
Octubre 2007	200710	2007	Octubre	33	Matarraña / Matarranya	Mujeres	63	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Hombres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Mujeres	7	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Hombres	21	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Mujeres	13	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Mujeres	5	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Hombres	200	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	01	La Jacetania	Mujeres	141	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Hombres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Mujeres	4	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Hombres	38	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Mujeres	48	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Mujeres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Hombres	275	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	02	Alto Gállego	Mujeres	167	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	03	Sobrarbe	Mujeres	1	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	03	Sobrarbe	Hombres	8	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	03	Sobrarbe	Mujeres	11	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	03	Sobrarbe	Mujeres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	03	Sobrarbe	Hombres	104	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	03	Sobrarbe	Mujeres	96	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	04	La Ribagorza	Hombres	1	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	04	La Ribagorza	Mujeres	1	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	04	La Ribagorza	Hombres	11	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	04	La Ribagorza	Mujeres	11	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	04	La Ribagorza	Hombres	89	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	04	La Ribagorza	Mujeres	79	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Hombres	15	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Mujeres	4	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Hombres	43	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Mujeres	38	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Hombres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Mujeres	5	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Hombres	282	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	05	Cinco Villas	Mujeres	215	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	32	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	45	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	131	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	113	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	8	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	11	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Hombres	860	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	06	Hoya de Huesca / Plana de Uesca	Mujeres	744	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Hombres	4	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Mujeres	8	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Hombres	30	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Mujeres	16	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Hombres	3	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Mujeres	3	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Hombres	420	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	07	Somontano de Barbastro	Mujeres	177	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Hombres	6	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Mujeres	11	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Hombres	28	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Mujeres	12	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Mujeres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Hombres	259	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	08	Cinca Medio	Mujeres	155	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Hombres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Mujeres	3	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Hombres	36	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Mujeres	26	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Mujeres	4	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Hombres	278	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	09	La Litera / La Llitera	Mujeres	102	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Hombres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Mujeres	6	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Hombres	19	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Mujeres	12	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Hombres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Hombres	123	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	10	Los Monegros	Mujeres	82	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	8	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	13	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	47	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	21	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Hombres	374	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	11	Bajo Cinca / Baix Cinca	Mujeres	274	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Hombres	6	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Mujeres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Hombres	19	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Mujeres	10	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Mujeres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Hombres	203	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	12	Tarazona y el Moncayo	Mujeres	262	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Hombres	3	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Mujeres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Hombres	25	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Mujeres	18	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Mujeres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Hombres	166	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	13	Campo de Borja	Mujeres	154	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	14	Aranda	Mujeres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	14	Aranda	Hombres	6	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	14	Aranda	Mujeres	1	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	14	Aranda	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	14	Aranda	Hombres	61	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	14	Aranda	Mujeres	32	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Hombres	11	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Mujeres	4	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Hombres	100	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Mujeres	55	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Mujeres	11	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Hombres	656	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	15	Ribera Alta del Ebro	Mujeres	416	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Hombres	15	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Mujeres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Hombres	68	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Mujeres	31	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Mujeres	10	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Hombres	691	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	16	Valdejalón	Mujeres	376	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Hombres	289	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Mujeres	511	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Hombres	1487	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Mujeres	1614	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Hombres	53	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Mujeres	169	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Hombres	12972	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	17	Central	Mujeres	11736	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	18	Ribera Baja del Ebro	Hombres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	18	Ribera Baja del Ebro	Mujeres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	18	Ribera Baja del Ebro	Hombres	13	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	18	Ribera Baja del Ebro	Mujeres	15	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	18	Ribera Baja del Ebro	Hombres	147	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	18	Ribera Baja del Ebro	Mujeres	117	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	10	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	11	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	404	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	275	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Hombres	8	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Mujeres	15	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Hombres	37	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Mujeres	49	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Mujeres	6	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Hombres	480	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	20	Comunidad de Calatayud	Mujeres	513	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Hombres	1	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Mujeres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Hombres	15	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Mujeres	10	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Mujeres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Hombres	519	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	21	Campo de Cariñena	Mujeres	171	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	22	Campo de Belchite	Hombres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	22	Campo de Belchite	Hombres	6	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	22	Campo de Belchite	Mujeres	2	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	22	Campo de Belchite	Hombres	30	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	22	Campo de Belchite	Mujeres	40	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Hombres	5	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Mujeres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Hombres	17	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Mujeres	2	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Hombres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Hombres	77	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	23	Bajo Martín	Mujeres	34	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	24	Campo de Daroca	Hombres	1	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	24	Campo de Daroca	Hombres	2	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	24	Campo de Daroca	Mujeres	3	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	24	Campo de Daroca	Hombres	32	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	24	Campo de Daroca	Mujeres	19	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Hombres	4	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Mujeres	4	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Hombres	18	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Mujeres	5	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Mujeres	2	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Hombres	136	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	25	Jiloca	Mujeres	62	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	26	Cuencas Mineras	Hombres	3	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	26	Cuencas Mineras	Hombres	17	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	26	Cuencas Mineras	Mujeres	10	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	26	Cuencas Mineras	Hombres	61	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	26	Cuencas Mineras	Mujeres	39	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	27	Andorra-Sierra de Arcos	Hombres	2	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	27	Andorra-Sierra de Arcos	Mujeres	3	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	27	Andorra-Sierra de Arcos	Hombres	15	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	27	Andorra-Sierra de Arcos	Mujeres	9	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	27	Andorra-Sierra de Arcos	Hombres	105	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	27	Andorra-Sierra de Arcos	Mujeres	71	Temporal	No bonificados
Septiembre 2007	200709	2007	Septiembre	28	Bajo Aragón	Hombres	8	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	28	Bajo Aragón	Mujeres	7	Indefinido	Bonificados
Septiembre 2007	200709	2007	Septiembre	28	Bajo Aragón	Hombres	36	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	28	Bajo Aragón	Mujeres	28	Indefinido	No bonificados
Septiembre 2007	200709	2007	Septiembre	28	Bajo Aragón	Hombres	1	Temporal	Bonificados
Septiembre 2007	200709	2007	Septiembre	28	Bajo Aragón	Mujeres	2	Temporal	Bonificados
