Año	Grupo Antigüedad	Nº Accidentes	Ord_Temporalidad	Temporalidad	Código	Municipio
2011	De 10 a 12 meses	4	1	Indefinido	50219	Puebla de Alfindén (La)
2011	De 10 a 12 meses	3	2	Temporal	50219	Puebla de Alfindén (La)
2011	De 10 a 12 meses	2	3	Sin clasificar	50219	Puebla de Alfindén (La)
2011	De 10 a 12 meses	1	1	Indefinido	50251	Tarazona
2011	De 10 a 12 meses	4	2	Temporal	50251	Tarazona
2011	De 10 a 12 meses	3	1	Indefinido	50252	Tauste
2011	De 10 a 12 meses	3	2	Temporal	50252	Tauste
2011	De 10 a 12 meses	3	1	Indefinido	50272	Utebo
2011	De 10 a 12 meses	4	2	Temporal	50272	Utebo
2011	De 10 a 12 meses	106	1	Indefinido	50297	Zaragoza
2011	De 10 a 12 meses	112	2	Temporal	50297	Zaragoza
2011	De 10 a 12 meses	1	3	Sin clasificar	50297	Zaragoza
2011	De 10 a 12 meses	3	1	Indefinido	50298	Zuera
2011	De 10 a 12 meses	1	2	Temporal	50298	Zuera
2011	De 13 meses a 3 años	17	1	Indefinido	22048	Barbastro
2011	De 13 meses a 3 años	8	2	Temporal	22048	Barbastro
2011	De 13 meses a 3 años	2	3	Sin clasificar	22048	Barbastro
2011	De 13 meses a 3 años	21	1	Indefinido	22061	Binéfar
2011	De 13 meses a 3 años	9	2	Temporal	22061	Binéfar
2011	De 13 meses a 3 años	26	1	Indefinido	22112	Fraga
2011	De 13 meses a 3 años	10	2	Temporal	22112	Fraga
2011	De 13 meses a 3 años	60	1	Indefinido	22125	Huesca
2011	De 13 meses a 3 años	28	2	Temporal	22125	Huesca
2011	De 13 meses a 3 años	8	1	Indefinido	22130	Jaca
2011	De 13 meses a 3 años	6	2	Temporal	22130	Jaca
2011	De 13 meses a 3 años	2	3	Sin clasificar	22130	Jaca
2011	De 13 meses a 3 años	31	1	Indefinido	22158	Monzón
2011	De 13 meses a 3 años	18	2	Temporal	22158	Monzón
2011	De 13 meses a 3 años	7	1	Indefinido	22199	Sabiñánigo
2011	De 13 meses a 3 años	3	2	Temporal	22199	Sabiñánigo
2011	De 13 meses a 3 años	22	1	Indefinido	44013	Alcañiz
2011	De 13 meses a 3 años	13	2	Temporal	44013	Alcañiz
2011	De 13 meses a 3 años	11	1	Indefinido	44025	Andorra
2011	De 13 meses a 3 años	6	2	Temporal	44025	Andorra
2011	De 13 meses a 3 años	47	1	Indefinido	44216	Teruel
2011	De 13 meses a 3 años	23	2	Temporal	44216	Teruel
2011	De 13 meses a 3 años	1	3	Sin clasificar	44216	Teruel
2011	De 13 meses a 3 años	18	1	Indefinido	50008	Alagón
2011	De 13 meses a 3 años	4	2	Temporal	50008	Alagón
2011	De 13 meses a 3 años	12	1	Indefinido	50025	Almunia de Doña Godina (La)
2011	De 13 meses a 3 años	1	2	Temporal	50025	Almunia de Doña Godina (La)
2011	De 13 meses a 3 años	1	3	Sin clasificar	50025	Almunia de Doña Godina (La)
2011	De 13 meses a 3 años	17	1	Indefinido	50067	Calatayud
2011	De 13 meses a 3 años	6	2	Temporal	50067	Calatayud
2011	De 13 meses a 3 años	4	1	Indefinido	50074	Caspe
2011	De 13 meses a 3 años	6	2	Temporal	50074	Caspe
2011	De 13 meses a 3 años	2	3	Sin clasificar	50074	Caspe
2011	De 13 meses a 3 años	34	1	Indefinido	50089	Cuarte de Huerva
2011	De 13 meses a 3 años	4	2	Temporal	50089	Cuarte de Huerva
2011	De 13 meses a 3 años	1	3	Sin clasificar	50089	Cuarte de Huerva
2011	De 13 meses a 3 años	20	1	Indefinido	50095	Ejea de los Caballeros
2011	De 13 meses a 3 años	15	2	Temporal	50095	Ejea de los Caballeros
2011	De 13 meses a 3 años	2	1	Indefinido	50163	María de Huerva
2011	De 13 meses a 3 años	2	2	Temporal	50163	María de Huerva
2011	De 13 meses a 3 años	1	3	Sin clasificar	50163	María de Huerva
2011	De 13 meses a 3 años	39	1	Indefinido	50182	Muela (La)
2011	De 13 meses a 3 años	10	2	Temporal	50182	Muela (La)
2011	De 13 meses a 3 años	2	3	Sin clasificar	50182	Muela (La)
2011	De 13 meses a 3 años	27	1	Indefinido	50219	Puebla de Alfindén (La)
2011	De 13 meses a 3 años	11	2	Temporal	50219	Puebla de Alfindén (La)
2011	De 13 meses a 3 años	13	1	Indefinido	50251	Tarazona
2011	De 13 meses a 3 años	7	2	Temporal	50251	Tarazona
2011	De 13 meses a 3 años	7	1	Indefinido	50252	Tauste
2011	De 13 meses a 3 años	1	2	Temporal	50252	Tauste
2011	De 13 meses a 3 años	1	3	Sin clasificar	50252	Tauste
2011	De 13 meses a 3 años	15	1	Indefinido	50272	Utebo
2011	De 13 meses a 3 años	4	2	Temporal	50272	Utebo
2011	De 13 meses a 3 años	834	1	Indefinido	50297	Zaragoza
2011	De 13 meses a 3 años	255	2	Temporal	50297	Zaragoza
2011	De 13 meses a 3 años	16	3	Sin clasificar	50297	Zaragoza
2011	De 13 meses a 3 años	17	1	Indefinido	50298	Zuera
2011	De 13 meses a 3 años	5	2	Temporal	50298	Zuera
2011	De 37 meses a 10 años	47	1	Indefinido	22048	Barbastro
2011	De 37 meses a 10 años	6	2	Temporal	22048	Barbastro
2011	De 37 meses a 10 años	56	1	Indefinido	22061	Binéfar
2011	De 37 meses a 10 años	3	2	Temporal	22061	Binéfar
2011	De 37 meses a 10 años	52	1	Indefinido	22112	Fraga
2011	De 37 meses a 10 años	4	2	Temporal	22112	Fraga
2011	De 37 meses a 10 años	6	3	Sin clasificar	22112	Fraga
2011	De 37 meses a 10 años	138	1	Indefinido	22125	Huesca
2011	De 37 meses a 10 años	16	2	Temporal	22125	Huesca
2011	De 37 meses a 10 años	7	3	Sin clasificar	22125	Huesca
2011	De 37 meses a 10 años	31	1	Indefinido	22130	Jaca
2011	De 37 meses a 10 años	3	2	Temporal	22130	Jaca
2011	De 37 meses a 10 años	1	3	Sin clasificar	22130	Jaca
2011	De 37 meses a 10 años	89	1	Indefinido	22158	Monzón
2011	De 37 meses a 10 años	8	2	Temporal	22158	Monzón
2011	De 37 meses a 10 años	2	3	Sin clasificar	22158	Monzón
2011	De 37 meses a 10 años	26	1	Indefinido	22199	Sabiñánigo
2011	De 37 meses a 10 años	1	2	Temporal	22199	Sabiñánigo
2011	De 37 meses a 10 años	56	1	Indefinido	44013	Alcañiz
2011	De 37 meses a 10 años	4	2	Temporal	44013	Alcañiz
2011	De 37 meses a 10 años	2	3	Sin clasificar	44013	Alcañiz
2011	De 37 meses a 10 años	32	1	Indefinido	44025	Andorra
2011	De 37 meses a 10 años	4	2	Temporal	44025	Andorra
2011	De 37 meses a 10 años	2	3	Sin clasificar	44025	Andorra
2011	De 37 meses a 10 años	91	1	Indefinido	44216	Teruel
2011	De 37 meses a 10 años	19	2	Temporal	44216	Teruel
2011	De 37 meses a 10 años	3	3	Sin clasificar	44216	Teruel
2011	De 37 meses a 10 años	44	1	Indefinido	50008	Alagón
2011	De 37 meses a 10 años	1	2	Temporal	50008	Alagón
2011	De 37 meses a 10 años	24	1	Indefinido	50025	Almunia de Doña Godina (La)
2011	De 37 meses a 10 años	5	2	Temporal	50025	Almunia de Doña Godina (La)
2011	De 37 meses a 10 años	1	3	Sin clasificar	50025	Almunia de Doña Godina (La)
2011	De 37 meses a 10 años	48	1	Indefinido	50067	Calatayud
2011	De 37 meses a 10 años	4	2	Temporal	50067	Calatayud
2011	De 37 meses a 10 años	1	3	Sin clasificar	50067	Calatayud
2011	De 37 meses a 10 años	14	1	Indefinido	50074	Caspe
2011	De 37 meses a 10 años	1	2	Temporal	50074	Caspe
2011	De 37 meses a 10 años	71	1	Indefinido	50089	Cuarte de Huerva
2011	De 37 meses a 10 años	4	2	Temporal	50089	Cuarte de Huerva
2011	De 37 meses a 10 años	2	3	Sin clasificar	50089	Cuarte de Huerva
2011	De 37 meses a 10 años	63	1	Indefinido	50095	Ejea de los Caballeros
2011	De 37 meses a 10 años	6	2	Temporal	50095	Ejea de los Caballeros
2011	De 37 meses a 10 años	4	3	Sin clasificar	50095	Ejea de los Caballeros
2011	De 37 meses a 10 años	9	1	Indefinido	50163	María de Huerva
2011	De 37 meses a 10 años	1	2	Temporal	50163	María de Huerva
2011	De 37 meses a 10 años	2	3	Sin clasificar	50163	María de Huerva
2011	De 37 meses a 10 años	61	1	Indefinido	50182	Muela (La)
2011	De 37 meses a 10 años	2	2	Temporal	50182	Muela (La)
2011	De 37 meses a 10 años	1	3	Sin clasificar	50182	Muela (La)
2011	De 37 meses a 10 años	94	1	Indefinido	50219	Puebla de Alfindén (La)
2011	De 37 meses a 10 años	3	2	Temporal	50219	Puebla de Alfindén (La)
2011	De 37 meses a 10 años	40	1	Indefinido	50251	Tarazona
2011	De 37 meses a 10 años	2	2	Temporal	50251	Tarazona
2011	De 37 meses a 10 años	2	3	Sin clasificar	50251	Tarazona
2011	De 37 meses a 10 años	23	1	Indefinido	50252	Tauste
2011	De 37 meses a 10 años	1	2	Temporal	50252	Tauste
2011	De 37 meses a 10 años	69	1	Indefinido	50272	Utebo
2011	De 37 meses a 10 años	5	2	Temporal	50272	Utebo
2011	De 37 meses a 10 años	2	3	Sin clasificar	50272	Utebo
2011	De 37 meses a 10 años	1992	1	Indefinido	50297	Zaragoza
2011	De 37 meses a 10 años	150	2	Temporal	50297	Zaragoza
2011	De 37 meses a 10 años	34	3	Sin clasificar	50297	Zaragoza
2011	De 37 meses a 10 años	37	1	Indefinido	50298	Zuera
2011	De 37 meses a 10 años	1	2	Temporal	50298	Zuera
2011	De 37 meses a 10 años	2	3	Sin clasificar	50298	Zuera
2011	Más de 10 años	17	1	Indefinido	22048	Barbastro
2011	Más de 10 años	3	3	Sin clasificar	22048	Barbastro
2011	Más de 10 años	27	1	Indefinido	22061	Binéfar
2011	Más de 10 años	21	1	Indefinido	22112	Fraga
2011	Más de 10 años	1	3	Sin clasificar	22112	Fraga
2011	Más de 10 años	79	1	Indefinido	22125	Huesca
2011	Más de 10 años	3	2	Temporal	22125	Huesca
2011	Más de 10 años	2	3	Sin clasificar	22125	Huesca
2011	Más de 10 años	27	1	Indefinido	22130	Jaca
2011	Más de 10 años	32	1	Indefinido	22158	Monzón
2011	Más de 10 años	2	3	Sin clasificar	22158	Monzón
2011	Más de 10 años	11	1	Indefinido	22199	Sabiñánigo
2011	Más de 10 años	1	2	Temporal	22199	Sabiñánigo
2011	Más de 10 años	1	3	Sin clasificar	22199	Sabiñánigo
2011	Más de 10 años	20	1	Indefinido	44013	Alcañiz
2011	Más de 10 años	7	1	Indefinido	44025	Andorra
2011	Más de 10 años	3	2	Temporal	44025	Andorra
2011	Más de 10 años	1	3	Sin clasificar	44025	Andorra
2011	Más de 10 años	60	1	Indefinido	44216	Teruel
2011	Más de 10 años	4	2	Temporal	44216	Teruel
2011	Más de 10 años	5	3	Sin clasificar	44216	Teruel
2011	Más de 10 años	4	1	Indefinido	50008	Alagón
2011	Más de 10 años	1	2	Temporal	50008	Alagón
2011	Más de 10 años	1	3	Sin clasificar	50008	Alagón
2011	Más de 10 años	11	1	Indefinido	50025	Almunia de Doña Godina (La)
2011	Más de 10 años	1	3	Sin clasificar	50025	Almunia de Doña Godina (La)
2011	Más de 10 años	15	1	Indefinido	50067	Calatayud
2011	Más de 10 años	1	2	Temporal	50067	Calatayud
2011	Más de 10 años	7	1	Indefinido	50074	Caspe
2011	Más de 10 años	40	1	Indefinido	50089	Cuarte de Huerva
2011	Más de 10 años	1	2	Temporal	50089	Cuarte de Huerva
2011	Más de 10 años	26	1	Indefinido	50095	Ejea de los Caballeros
2011	Más de 10 años	1	3	Sin clasificar	50095	Ejea de los Caballeros
2011	Más de 10 años	6	1	Indefinido	50163	María de Huerva
2011	Más de 10 años	10	1	Indefinido	50182	Muela (La)
2011	Más de 10 años	27	1	Indefinido	50219	Puebla de Alfindén (La)
2011	Más de 10 años	9	1	Indefinido	50251	Tarazona
2011	Más de 10 años	1	3	Sin clasificar	50251	Tarazona
2011	Más de 10 años	17	1	Indefinido	50252	Tauste
2011	Más de 10 años	1	2	Temporal	50252	Tauste
2011	Más de 10 años	35	1	Indefinido	50272	Utebo
2011	Más de 10 años	813	1	Indefinido	50297	Zaragoza
2011	Más de 10 años	15	2	Temporal	50297	Zaragoza
2011	Más de 10 años	9	3	Sin clasificar	50297	Zaragoza
2011	Más de 10 años	10	1	Indefinido	50298	Zuera
2010	Hasta 3 meses	3	1	Indefinido	22048	Barbastro
2010	Hasta 3 meses	14	2	Temporal	22048	Barbastro
2010	Hasta 3 meses	4	1	Indefinido	22061	Binéfar
2010	Hasta 3 meses	15	2	Temporal	22061	Binéfar
2010	Hasta 3 meses	5	1	Indefinido	22112	Fraga
2010	Hasta 3 meses	31	2	Temporal	22112	Fraga
2010	Hasta 3 meses	1	3	Sin clasificar	22112	Fraga
2010	Hasta 3 meses	16	1	Indefinido	22125	Huesca
2010	Hasta 3 meses	84	2	Temporal	22125	Huesca
2010	Hasta 3 meses	3	1	Indefinido	22130	Jaca
2010	Hasta 3 meses	18	2	Temporal	22130	Jaca
2010	Hasta 3 meses	7	1	Indefinido	22158	Monzón
2010	Hasta 3 meses	35	2	Temporal	22158	Monzón
2010	Hasta 3 meses	1	1	Indefinido	22199	Sabiñánigo
2010	Hasta 3 meses	9	2	Temporal	22199	Sabiñánigo
2010	Hasta 3 meses	1	1	Indefinido	44013	Alcañiz
2010	Hasta 3 meses	37	2	Temporal	44013	Alcañiz
2010	Hasta 3 meses	3	1	Indefinido	44025	Andorra
2010	Hasta 3 meses	13	2	Temporal	44025	Andorra
2010	Hasta 3 meses	18	1	Indefinido	44216	Teruel
2010	Hasta 3 meses	57	2	Temporal	44216	Teruel
2010	Hasta 3 meses	10	2	Temporal	50008	Alagón
2010	Hasta 3 meses	14	2	Temporal	50025	Almunia de Doña Godina (La)
2010	Hasta 3 meses	3	1	Indefinido	50067	Calatayud
2010	Hasta 3 meses	23	2	Temporal	50067	Calatayud
2010	Hasta 3 meses	1	3	Sin clasificar	50067	Calatayud
2010	Hasta 3 meses	2	1	Indefinido	50074	Caspe
2010	Hasta 3 meses	21	2	Temporal	50074	Caspe
2010	Hasta 3 meses	3	1	Indefinido	50089	Cuarte de Huerva
2010	Hasta 3 meses	37	2	Temporal	50089	Cuarte de Huerva
2010	Hasta 3 meses	5	1	Indefinido	50095	Ejea de los Caballeros
2010	Hasta 3 meses	24	2	Temporal	50095	Ejea de los Caballeros
2010	Hasta 3 meses	5	2	Temporal	50163	María de Huerva
2010	Hasta 3 meses	2	1	Indefinido	50182	Muela (La)
2010	Hasta 3 meses	30	2	Temporal	50182	Muela (La)
2010	Hasta 3 meses	4	1	Indefinido	50219	Puebla de Alfindén (La)
2010	Hasta 3 meses	30	2	Temporal	50219	Puebla de Alfindén (La)
2010	Hasta 3 meses	3	1	Indefinido	50251	Tarazona
2010	Hasta 3 meses	18	2	Temporal	50251	Tarazona
2010	Hasta 3 meses	6	1	Indefinido	50252	Tauste
2010	Hasta 3 meses	9	2	Temporal	50252	Tauste
2010	Hasta 3 meses	2	3	Sin clasificar	50252	Tauste
2010	Hasta 3 meses	1	1	Indefinido	50272	Utebo
2010	Hasta 3 meses	25	2	Temporal	50272	Utebo
2010	Hasta 3 meses	162	1	Indefinido	50297	Zaragoza
2010	Hasta 3 meses	931	2	Temporal	50297	Zaragoza
2010	Hasta 3 meses	11	3	Sin clasificar	50297	Zaragoza
2010	Hasta 3 meses	11	1	Indefinido	50298	Zuera
2010	Hasta 3 meses	15	2	Temporal	50298	Zuera
2010	Hasta 3 meses	1	3	Sin clasificar	50298	Zuera
2010	De 4 a 6 meses	8	2	Temporal	22048	Barbastro
2010	De 4 a 6 meses	3	1	Indefinido	22061	Binéfar
2010	De 4 a 6 meses	6	2	Temporal	22061	Binéfar
2010	De 4 a 6 meses	1	1	Indefinido	22112	Fraga
2010	De 4 a 6 meses	10	2	Temporal	22112	Fraga
2010	De 4 a 6 meses	15	1	Indefinido	22125	Huesca
2010	De 4 a 6 meses	34	2	Temporal	22125	Huesca
2010	De 4 a 6 meses	1	3	Sin clasificar	22125	Huesca
2010	De 4 a 6 meses	2	1	Indefinido	22130	Jaca
2010	De 4 a 6 meses	7	2	Temporal	22130	Jaca
2010	De 4 a 6 meses	3	1	Indefinido	22158	Monzón
2010	De 4 a 6 meses	26	2	Temporal	22158	Monzón
2010	De 4 a 6 meses	1	1	Indefinido	22199	Sabiñánigo
2010	De 4 a 6 meses	4	2	Temporal	22199	Sabiñánigo
2010	De 4 a 6 meses	1	1	Indefinido	44013	Alcañiz
2010	De 4 a 6 meses	15	2	Temporal	44013	Alcañiz
2010	De 4 a 6 meses	1	1	Indefinido	44025	Andorra
2010	De 4 a 6 meses	4	2	Temporal	44025	Andorra
2010	De 4 a 6 meses	13	1	Indefinido	44216	Teruel
2010	De 4 a 6 meses	30	2	Temporal	44216	Teruel
2010	De 4 a 6 meses	1	1	Indefinido	50008	Alagón
2010	De 4 a 6 meses	9	2	Temporal	50008	Alagón
2010	De 4 a 6 meses	3	2	Temporal	50025	Almunia de Doña Godina (La)
2010	De 4 a 6 meses	1	1	Indefinido	50067	Calatayud
2010	De 4 a 6 meses	18	2	Temporal	50067	Calatayud
2010	De 4 a 6 meses	1	3	Sin clasificar	50067	Calatayud
2010	De 4 a 6 meses	2	1	Indefinido	50074	Caspe
2010	De 4 a 6 meses	2	2	Temporal	50074	Caspe
2010	De 4 a 6 meses	2	1	Indefinido	50089	Cuarte de Huerva
2010	De 4 a 6 meses	16	2	Temporal	50089	Cuarte de Huerva
2010	De 4 a 6 meses	2	1	Indefinido	50095	Ejea de los Caballeros
2010	De 4 a 6 meses	15	2	Temporal	50095	Ejea de los Caballeros
2010	De 4 a 6 meses	1	1	Indefinido	50163	María de Huerva
2010	De 4 a 6 meses	1	2	Temporal	50163	María de Huerva
2010	De 4 a 6 meses	2	1	Indefinido	50182	Muela (La)
2010	De 4 a 6 meses	14	2	Temporal	50182	Muela (La)
2010	De 4 a 6 meses	2	1	Indefinido	50219	Puebla de Alfindén (La)
2010	De 4 a 6 meses	17	2	Temporal	50219	Puebla de Alfindén (La)
2010	De 4 a 6 meses	2	1	Indefinido	50251	Tarazona
2010	De 4 a 6 meses	7	2	Temporal	50251	Tarazona
2010	De 4 a 6 meses	4	1	Indefinido	50252	Tauste
2010	De 4 a 6 meses	5	2	Temporal	50252	Tauste
2010	De 4 a 6 meses	1	1	Indefinido	50272	Utebo
2010	De 4 a 6 meses	8	2	Temporal	50272	Utebo
2010	De 4 a 6 meses	101	1	Indefinido	50297	Zaragoza
2010	De 4 a 6 meses	341	2	Temporal	50297	Zaragoza
2010	De 4 a 6 meses	2	3	Sin clasificar	50297	Zaragoza
2010	De 4 a 6 meses	8	1	Indefinido	50298	Zuera
2010	De 4 a 6 meses	5	2	Temporal	50298	Zuera
2010	De 7 a 9 meses	3	1	Indefinido	22048	Barbastro
2010	De 7 a 9 meses	8	2	Temporal	22048	Barbastro
2010	De 7 a 9 meses	3	1	Indefinido	22061	Binéfar
2010	De 7 a 9 meses	4	2	Temporal	22061	Binéfar
2010	De 7 a 9 meses	3	1	Indefinido	22112	Fraga
2010	De 7 a 9 meses	8	2	Temporal	22112	Fraga
2010	De 7 a 9 meses	10	1	Indefinido	22125	Huesca
2010	De 7 a 9 meses	20	2	Temporal	22125	Huesca
2010	De 7 a 9 meses	3	2	Temporal	22130	Jaca
2010	De 7 a 9 meses	6	1	Indefinido	22158	Monzón
2010	De 7 a 9 meses	13	2	Temporal	22158	Monzón
2010	De 7 a 9 meses	2	1	Indefinido	22199	Sabiñánigo
2010	De 7 a 9 meses	3	2	Temporal	22199	Sabiñánigo
2010	De 7 a 9 meses	2	1	Indefinido	44013	Alcañiz
2010	De 7 a 9 meses	7	2	Temporal	44013	Alcañiz
2010	De 7 a 9 meses	1	3	Sin clasificar	44013	Alcañiz
2010	De 7 a 9 meses	1	1	Indefinido	44025	Andorra
2010	De 7 a 9 meses	2	2	Temporal	44025	Andorra
2010	De 7 a 9 meses	4	1	Indefinido	44216	Teruel
2010	De 7 a 9 meses	10	2	Temporal	44216	Teruel
2010	De 7 a 9 meses	1	3	Sin clasificar	44216	Teruel
2010	De 7 a 9 meses	2	1	Indefinido	50008	Alagón
2010	De 7 a 9 meses	7	2	Temporal	50008	Alagón
2010	De 7 a 9 meses	1	1	Indefinido	50025	Almunia de Doña Godina (La)
2010	De 7 a 9 meses	3	2	Temporal	50025	Almunia de Doña Godina (La)
2010	De 7 a 9 meses	1	1	Indefinido	50067	Calatayud
2010	De 7 a 9 meses	1	2	Temporal	50067	Calatayud
2010	De 7 a 9 meses	5	2	Temporal	50074	Caspe
2010	De 7 a 9 meses	1	3	Sin clasificar	50074	Caspe
2010	De 7 a 9 meses	4	1	Indefinido	50089	Cuarte de Huerva
2010	De 7 a 9 meses	4	2	Temporal	50089	Cuarte de Huerva
2010	De 7 a 9 meses	5	1	Indefinido	50095	Ejea de los Caballeros
2010	De 7 a 9 meses	12	2	Temporal	50095	Ejea de los Caballeros
2010	De 7 a 9 meses	2	1	Indefinido	50182	Muela (La)
2010	De 7 a 9 meses	8	2	Temporal	50182	Muela (La)
2010	De 7 a 9 meses	3	1	Indefinido	50219	Puebla de Alfindén (La)
2010	De 7 a 9 meses	7	2	Temporal	50219	Puebla de Alfindén (La)
2010	De 7 a 9 meses	3	1	Indefinido	50251	Tarazona
2010	De 7 a 9 meses	6	2	Temporal	50251	Tarazona
2010	De 7 a 9 meses	4	1	Indefinido	50252	Tauste
2010	De 7 a 9 meses	1	2	Temporal	50252	Tauste
2010	De 7 a 9 meses	4	2	Temporal	50272	Utebo
2010	De 7 a 9 meses	96	1	Indefinido	50297	Zaragoza
2010	De 7 a 9 meses	189	2	Temporal	50297	Zaragoza
2010	De 7 a 9 meses	2	3	Sin clasificar	50297	Zaragoza
2010	De 7 a 9 meses	10	1	Indefinido	50298	Zuera
2010	De 7 a 9 meses	4	2	Temporal	50298	Zuera
2010	De 10 a 12 meses	4	1	Indefinido	22048	Barbastro
2010	De 10 a 12 meses	2	2	Temporal	22048	Barbastro
2010	De 10 a 12 meses	1	1	Indefinido	22061	Binéfar
2010	De 10 a 12 meses	3	2	Temporal	22061	Binéfar
2010	De 10 a 12 meses	1	1	Indefinido	22112	Fraga
2010	De 10 a 12 meses	2	2	Temporal	22112	Fraga
2010	De 10 a 12 meses	7	1	Indefinido	22125	Huesca
2010	De 10 a 12 meses	12	2	Temporal	22125	Huesca
2010	De 10 a 12 meses	1	1	Indefinido	22130	Jaca
2010	De 10 a 12 meses	1	2	Temporal	22130	Jaca
2010	De 10 a 12 meses	5	1	Indefinido	22158	Monzón
2010	De 10 a 12 meses	11	2	Temporal	22158	Monzón
2010	De 10 a 12 meses	2	2	Temporal	22199	Sabiñánigo
2010	De 10 a 12 meses	3	1	Indefinido	44013	Alcañiz
2010	De 10 a 12 meses	5	2	Temporal	44013	Alcañiz
2010	De 10 a 12 meses	2	1	Indefinido	44025	Andorra
2010	De 10 a 12 meses	3	2	Temporal	44025	Andorra
2010	De 10 a 12 meses	3	1	Indefinido	44216	Teruel
2010	De 10 a 12 meses	9	2	Temporal	44216	Teruel
2010	De 10 a 12 meses	1	1	Indefinido	50008	Alagón
2010	De 10 a 12 meses	2	2	Temporal	50008	Alagón
2010	De 10 a 12 meses	1	1	Indefinido	50025	Almunia de Doña Godina (La)
2010	De 10 a 12 meses	2	1	Indefinido	50067	Calatayud
2010	De 10 a 12 meses	4	2	Temporal	50067	Calatayud
2010	De 10 a 12 meses	4	1	Indefinido	50074	Caspe
2010	De 10 a 12 meses	1	2	Temporal	50074	Caspe
2010	De 10 a 12 meses	3	1	Indefinido	50089	Cuarte de Huerva
2010	De 10 a 12 meses	2	2	Temporal	50089	Cuarte de Huerva
2010	De 10 a 12 meses	2	1	Indefinido	50095	Ejea de los Caballeros
2010	De 10 a 12 meses	4	2	Temporal	50095	Ejea de los Caballeros
2010	De 10 a 12 meses	2	1	Indefinido	50163	María de Huerva
2010	De 10 a 12 meses	5	1	Indefinido	50182	Muela (La)
2010	De 10 a 12 meses	6	2	Temporal	50182	Muela (La)
2010	De 10 a 12 meses	2	1	Indefinido	50219	Puebla de Alfindén (La)
2010	De 10 a 12 meses	6	2	Temporal	50219	Puebla de Alfindén (La)
2010	De 10 a 12 meses	1	1	Indefinido	50251	Tarazona
2010	De 10 a 12 meses	2	2	Temporal	50251	Tarazona
2010	De 10 a 12 meses	4	1	Indefinido	50252	Tauste
2010	De 10 a 12 meses	2	2	Temporal	50252	Tauste
2010	De 10 a 12 meses	4	1	Indefinido	50272	Utebo
2010	De 10 a 12 meses	3	2	Temporal	50272	Utebo
2010	De 10 a 12 meses	117	1	Indefinido	50297	Zaragoza
2010	De 10 a 12 meses	113	2	Temporal	50297	Zaragoza
2010	De 10 a 12 meses	3	3	Sin clasificar	50297	Zaragoza
2010	De 10 a 12 meses	3	1	Indefinido	50298	Zuera
2010	De 10 a 12 meses	1	2	Temporal	50298	Zuera
2010	De 13 meses a 3 años	24	1	Indefinido	22048	Barbastro
2010	De 13 meses a 3 años	8	2	Temporal	22048	Barbastro
2010	De 13 meses a 3 años	1	3	Sin clasificar	22048	Barbastro
2010	De 13 meses a 3 años	29	1	Indefinido	22061	Binéfar
2010	De 13 meses a 3 años	6	2	Temporal	22061	Binéfar
2010	De 13 meses a 3 años	10	1	Indefinido	22112	Fraga
2010	De 13 meses a 3 años	11	2	Temporal	22112	Fraga
2010	De 13 meses a 3 años	5	3	Sin clasificar	22112	Fraga
2010	De 13 meses a 3 años	87	1	Indefinido	22125	Huesca
2010	De 13 meses a 3 años	30	2	Temporal	22125	Huesca
2010	De 13 meses a 3 años	13	1	Indefinido	22130	Jaca
2010	De 13 meses a 3 años	2	2	Temporal	22130	Jaca
2010	De 13 meses a 3 años	1	3	Sin clasificar	22130	Jaca
2010	De 13 meses a 3 años	38	1	Indefinido	22158	Monzón
2010	De 13 meses a 3 años	23	2	Temporal	22158	Monzón
2010	De 13 meses a 3 años	2	3	Sin clasificar	22158	Monzón
2010	De 13 meses a 3 años	7	1	Indefinido	22199	Sabiñánigo
2010	De 13 meses a 3 años	5	2	Temporal	22199	Sabiñánigo
2010	De 13 meses a 3 años	29	1	Indefinido	44013	Alcañiz
2010	De 13 meses a 3 años	11	2	Temporal	44013	Alcañiz
