Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción provincia nombre	Inscripción provincia código	Sexo	Personas
2013	3	América	06	Resto de América	343	Colombia	Teruel	44	Hombre	18
2013	3	América	06	Resto de América	343	Colombia	Teruel	44	Mujer	10
2013	3	América	06	Resto de América	343	Colombia	Zaragoza	50	Hombre	103
2013	3	América	06	Resto de América	343	Colombia	Zaragoza	50	Mujer	127
2013	3	América	06	Resto de América	344	Chile	Huesca	22	Hombre	213
2013	3	América	06	Resto de América	344	Chile	Huesca	22	Mujer	217
2013	3	América	06	Resto de América	344	Chile	Teruel	44	Hombre	103
2013	3	América	06	Resto de América	344	Chile	Teruel	44	Mujer	111
2013	3	América	06	Resto de América	344	Chile	Zaragoza	50	Hombre	381
2013	3	América	06	Resto de América	344	Chile	Zaragoza	50	Mujer	355
2013	3	América	06	Resto de América	345	Ecuador	Huesca	22	Hombre	48
2013	3	América	06	Resto de América	345	Ecuador	Huesca	22	Mujer	51
2013	3	América	06	Resto de América	345	Ecuador	Teruel	44	Hombre	28
2013	3	América	06	Resto de América	345	Ecuador	Teruel	44	Mujer	18
2013	3	América	06	Resto de América	345	Ecuador	Zaragoza	50	Hombre	208
2013	3	América	06	Resto de América	345	Ecuador	Zaragoza	50	Mujer	214
2013	3	América	06	Resto de América	347	Paraguay	Huesca	22	Hombre	22
2013	3	América	06	Resto de América	347	Paraguay	Huesca	22	Mujer	18
2013	3	América	06	Resto de América	347	Paraguay	Teruel	44	Hombre	3
2013	3	América	06	Resto de América	347	Paraguay	Teruel	44	Mujer	3
2013	3	América	06	Resto de América	347	Paraguay	Zaragoza	50	Hombre	69
2013	3	América	06	Resto de América	347	Paraguay	Zaragoza	50	Mujer	58
2013	3	América	06	Resto de América	348	Perú	Huesca	22	Hombre	21
2013	3	América	06	Resto de América	348	Perú	Huesca	22	Mujer	15
2013	3	América	06	Resto de América	348	Perú	Teruel	44	Hombre	13
2013	3	América	06	Resto de América	348	Perú	Teruel	44	Mujer	13
2013	3	América	06	Resto de América	348	Perú	Zaragoza	50	Hombre	174
2013	3	América	06	Resto de América	348	Perú	Zaragoza	50	Mujer	175
2013	3	América	06	Resto de América	350	Uruguay	Huesca	22	Hombre	33
2013	3	América	06	Resto de América	350	Uruguay	Huesca	22	Mujer	29
2013	3	América	06	Resto de América	350	Uruguay	Teruel	44	Hombre	18
2013	3	América	06	Resto de América	350	Uruguay	Teruel	44	Mujer	25
2013	3	América	06	Resto de América	350	Uruguay	Zaragoza	50	Hombre	117
2013	3	América	06	Resto de América	350	Uruguay	Zaragoza	50	Mujer	145
2013	3	América	06	Resto de América	351	Venezuela	Huesca	22	Hombre	151
2013	3	América	06	Resto de América	351	Venezuela	Huesca	22	Mujer	151
2013	3	América	06	Resto de América	351	Venezuela	Teruel	44	Hombre	141
2013	3	América	06	Resto de América	351	Venezuela	Teruel	44	Mujer	141
2013	3	América	06	Resto de América	351	Venezuela	Zaragoza	50	Hombre	781
2013	3	América	06	Resto de América	351	Venezuela	Zaragoza	50	Mujer	783
2013	4	Asia	07	Asia	401	Afganistán	Zaragoza	50	Mujer	1
2013	4	Asia	07	Asia	402	Arabia Saudí	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	402	Arabia Saudí	Teruel	44	Hombre	1
2013	4	Asia	07	Asia	402	Arabia Saudí	Zaragoza	50	Hombre	19
2013	4	Asia	07	Asia	402	Arabia Saudí	Zaragoza	50	Mujer	11
2013	4	Asia	07	Asia	407	China	Huesca	22	Hombre	3
2013	4	Asia	07	Asia	407	China	Huesca	22	Mujer	4
2013	4	Asia	07	Asia	407	China	Teruel	44	Hombre	2
2013	4	Asia	07	Asia	407	China	Teruel	44	Mujer	1
2013	4	Asia	07	Asia	407	China	Zaragoza	50	Hombre	47
2013	4	Asia	07	Asia	407	China	Zaragoza	50	Mujer	25
2013	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Huesca	22	Hombre	2
2013	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Huesca	22	Mujer	3
2013	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Teruel	44	Hombre	1
2013	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Teruel	44	Mujer	1
2013	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Zaragoza	50	Hombre	13
2013	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Zaragoza	50	Mujer	16
2013	4	Asia	07	Asia	409	Filipinas	Huesca	22	Hombre	2
2013	4	Asia	07	Asia	409	Filipinas	Zaragoza	50	Hombre	33
2013	4	Asia	07	Asia	409	Filipinas	Zaragoza	50	Mujer	22
2013	4	Asia	07	Asia	410	India	Huesca	22	Hombre	3
2013	4	Asia	07	Asia	410	India	Huesca	22	Mujer	2
2013	4	Asia	07	Asia	410	India	Teruel	44	Hombre	1
2013	4	Asia	07	Asia	410	India	Teruel	44	Mujer	2
2013	4	Asia	07	Asia	410	India	Zaragoza	50	Hombre	9
2013	4	Asia	07	Asia	410	India	Zaragoza	50	Mujer	13
2013	4	Asia	07	Asia	411	Indonesia	Zaragoza	50	Hombre	4
2013	4	Asia	07	Asia	411	Indonesia	Zaragoza	50	Mujer	3
2013	4	Asia	07	Asia	413	Irán	Zaragoza	50	Mujer	2
2013	4	Asia	07	Asia	414	Israel	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	414	Israel	Huesca	22	Mujer	2
2013	4	Asia	07	Asia	414	Israel	Teruel	44	Mujer	2
2013	4	Asia	07	Asia	414	Israel	Zaragoza	50	Hombre	21
2013	4	Asia	07	Asia	414	Israel	Zaragoza	50	Mujer	19
2013	4	Asia	07	Asia	415	Japón	Teruel	44	Hombre	1
2013	4	Asia	07	Asia	415	Japón	Teruel	44	Mujer	1
2013	4	Asia	07	Asia	415	Japón	Zaragoza	50	Hombre	15
2013	4	Asia	07	Asia	415	Japón	Zaragoza	50	Mujer	10
2013	4	Asia	07	Asia	416	Jordania	Zaragoza	50	Hombre	33
2013	4	Asia	07	Asia	416	Jordania	Zaragoza	50	Mujer	44
2013	4	Asia	07	Asia	417	Camboya	Zaragoza	50	Hombre	5
2013	4	Asia	07	Asia	417	Camboya	Zaragoza	50	Mujer	1
2013	4	Asia	07	Asia	418	Kuwait	Teruel	44	Mujer	1
2013	4	Asia	07	Asia	418	Kuwait	Zaragoza	50	Hombre	2
2013	4	Asia	07	Asia	418	Kuwait	Zaragoza	50	Mujer	3
2013	4	Asia	07	Asia	420	Líbano	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	420	Líbano	Huesca	22	Mujer	1
2013	4	Asia	07	Asia	420	Líbano	Teruel	44	Hombre	1
2013	4	Asia	07	Asia	420	Líbano	Zaragoza	50	Hombre	16
2013	4	Asia	07	Asia	420	Líbano	Zaragoza	50	Mujer	18
2013	4	Asia	07	Asia	421	Malasia	Zaragoza	50	Hombre	4
2013	4	Asia	07	Asia	421	Malasia	Zaragoza	50	Mujer	5
2013	4	Asia	07	Asia	425	Omán	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	426	Pakistán	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	426	Pakistán	Huesca	22	Mujer	1
2013	4	Asia	07	Asia	426	Pakistán	Teruel	44	Hombre	4
2013	4	Asia	07	Asia	426	Pakistán	Teruel	44	Mujer	3
2013	4	Asia	07	Asia	426	Pakistán	Zaragoza	50	Mujer	1
2013	4	Asia	07	Asia	427	Qatar	Huesca	22	Mujer	1
2013	4	Asia	07	Asia	427	Qatar	Zaragoza	50	Hombre	4
2013	4	Asia	07	Asia	427	Qatar	Zaragoza	50	Mujer	4
2013	4	Asia	07	Asia	430	República de Corea	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	430	República de Corea	Zaragoza	50	Hombre	3
2013	4	Asia	07	Asia	430	República de Corea	Zaragoza	50	Mujer	2
2013	4	Asia	07	Asia	432	Singapur	Huesca	22	Hombre	3
2013	4	Asia	07	Asia	432	Singapur	Huesca	22	Mujer	1
2013	4	Asia	07	Asia	432	Singapur	Zaragoza	50	Hombre	5
2013	4	Asia	07	Asia	432	Singapur	Zaragoza	50	Mujer	6
2013	4	Asia	07	Asia	433	Siria	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	433	Siria	Zaragoza	50	Hombre	23
2013	4	Asia	07	Asia	433	Siria	Zaragoza	50	Mujer	17
2013	4	Asia	07	Asia	435	Tailandia	Huesca	22	Hombre	7
2013	4	Asia	07	Asia	435	Tailandia	Huesca	22	Mujer	1
2013	4	Asia	07	Asia	435	Tailandia	Zaragoza	50	Hombre	3
2013	4	Asia	07	Asia	437	Vietnam	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	437	Vietnam	Zaragoza	50	Hombre	3
2013	4	Asia	07	Asia	437	Vietnam	Zaragoza	50	Mujer	3
2013	4	Asia	07	Asia	438	Taiwan	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	438	Taiwan	Zaragoza	50	Hombre	5
2013	4	Asia	07	Asia	438	Taiwan	Zaragoza	50	Mujer	1
2013	4	Asia	07	Asia	441	Yemen	Zaragoza	50	Hombre	1
2013	4	Asia	07	Asia	443	Kazajstan	Huesca	22	Hombre	1
2013	4	Asia	07	Asia	443	Kazajstan	Zaragoza	50	Hombre	1
2013	5	Oceanía	08	Oceanía	501	Australia	Huesca	22	Hombre	10
2013	5	Oceanía	08	Oceanía	501	Australia	Huesca	22	Mujer	14
2013	5	Oceanía	08	Oceanía	501	Australia	Teruel	44	Hombre	21
2013	5	Oceanía	08	Oceanía	501	Australia	Teruel	44	Mujer	14
2013	5	Oceanía	08	Oceanía	501	Australia	Zaragoza	50	Hombre	79
2013	5	Oceanía	08	Oceanía	501	Australia	Zaragoza	50	Mujer	93
2013	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Teruel	44	Mujer	1
2013	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Zaragoza	50	Hombre	4
2013	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Zaragoza	50	Mujer	7
2014	1	Europa	01	UE-28	102	Austria	Huesca	22	Hombre	4
2014	1	Europa	01	UE-28	102	Austria	Huesca	22	Mujer	8
2014	1	Europa	01	UE-28	102	Austria	Teruel	44	Hombre	6
2014	1	Europa	01	UE-28	102	Austria	Teruel	44	Mujer	5
2014	1	Europa	01	UE-28	102	Austria	Zaragoza	50	Hombre	42
2014	1	Europa	01	UE-28	102	Austria	Zaragoza	50	Mujer	62
2014	1	Europa	01	UE-28	103	Bélgica	Huesca	22	Hombre	71
2014	1	Europa	01	UE-28	103	Bélgica	Huesca	22	Mujer	50
2014	1	Europa	01	UE-28	103	Bélgica	Teruel	44	Hombre	56
2014	1	Europa	01	UE-28	103	Bélgica	Teruel	44	Mujer	45
2014	1	Europa	01	UE-28	103	Bélgica	Zaragoza	50	Hombre	262
2014	1	Europa	01	UE-28	103	Bélgica	Zaragoza	50	Mujer	304
2014	1	Europa	01	UE-28	104	Bulgaria	Huesca	22	Hombre	2
2014	1	Europa	01	UE-28	104	Bulgaria	Teruel	44	Hombre	1
2014	1	Europa	01	UE-28	104	Bulgaria	Zaragoza	50	Mujer	1
2014	1	Europa	01	UE-28	106	Chipre	Zaragoza	50	Mujer	2
2014	1	Europa	01	UE-28	107	Dinamarca	Huesca	22	Hombre	3
2014	1	Europa	01	UE-28	107	Dinamarca	Huesca	22	Mujer	5
2014	1	Europa	01	UE-28	107	Dinamarca	Teruel	44	Hombre	3
2014	1	Europa	01	UE-28	107	Dinamarca	Teruel	44	Mujer	2
2014	1	Europa	01	UE-28	107	Dinamarca	Zaragoza	50	Hombre	28
2014	1	Europa	01	UE-28	107	Dinamarca	Zaragoza	50	Mujer	30
2014	1	Europa	01	UE-28	109	Finlandia	Huesca	22	Hombre	3
2014	1	Europa	01	UE-28	109	Finlandia	Huesca	22	Mujer	1
2014	1	Europa	01	UE-28	109	Finlandia	Teruel	44	Hombre	5
2014	1	Europa	01	UE-28	109	Finlandia	Teruel	44	Mujer	6
2014	1	Europa	01	UE-28	109	Finlandia	Zaragoza	50	Hombre	26
2014	1	Europa	01	UE-28	109	Finlandia	Zaragoza	50	Mujer	14
2014	1	Europa	01	UE-28	110	Francia	Huesca	22	Hombre	1184
2014	1	Europa	01	UE-28	110	Francia	Huesca	22	Mujer	1137
2014	1	Europa	01	UE-28	110	Francia	Teruel	44	Hombre	707
2014	1	Europa	01	UE-28	110	Francia	Teruel	44	Mujer	679
2014	1	Europa	01	UE-28	110	Francia	Zaragoza	50	Hombre	1852
2014	1	Europa	01	UE-28	110	Francia	Zaragoza	50	Mujer	2009
2014	1	Europa	01	UE-28	111	Grecia	Huesca	22	Hombre	4
2014	1	Europa	01	UE-28	111	Grecia	Huesca	22	Mujer	5
2014	1	Europa	01	UE-28	111	Grecia	Teruel	44	Hombre	1
2014	1	Europa	01	UE-28	111	Grecia	Zaragoza	50	Hombre	19
2014	1	Europa	01	UE-28	111	Grecia	Zaragoza	50	Mujer	29
2014	1	Europa	01	UE-28	112	Hungría	Huesca	22	Mujer	1
2014	1	Europa	01	UE-28	112	Hungría	Teruel	44	Hombre	4
2014	1	Europa	01	UE-28	112	Hungría	Teruel	44	Mujer	2
2014	1	Europa	01	UE-28	112	Hungría	Zaragoza	50	Hombre	5
2014	1	Europa	01	UE-28	112	Hungría	Zaragoza	50	Mujer	3
2014	1	Europa	01	UE-28	113	Irlanda	Huesca	22	Hombre	13
2014	1	Europa	01	UE-28	113	Irlanda	Huesca	22	Mujer	23
2014	1	Europa	01	UE-28	113	Irlanda	Teruel	44	Hombre	1
2014	1	Europa	01	UE-28	113	Irlanda	Teruel	44	Mujer	3
2014	1	Europa	01	UE-28	113	Irlanda	Zaragoza	50	Hombre	52
2014	1	Europa	01	UE-28	113	Irlanda	Zaragoza	50	Mujer	53
2014	1	Europa	01	UE-28	115	Italia	Huesca	22	Hombre	25
2014	1	Europa	01	UE-28	115	Italia	Huesca	22	Mujer	39
2014	1	Europa	01	UE-28	115	Italia	Teruel	44	Hombre	12
2014	1	Europa	01	UE-28	115	Italia	Teruel	44	Mujer	16
2014	1	Europa	01	UE-28	115	Italia	Zaragoza	50	Hombre	140
2014	1	Europa	01	UE-28	115	Italia	Zaragoza	50	Mujer	275
2014	1	Europa	01	UE-28	117	Luxemburgo	Huesca	22	Hombre	4
2014	1	Europa	01	UE-28	117	Luxemburgo	Huesca	22	Mujer	2
2014	1	Europa	01	UE-28	117	Luxemburgo	Teruel	44	Hombre	2
2014	1	Europa	01	UE-28	117	Luxemburgo	Teruel	44	Mujer	4
2014	1	Europa	01	UE-28	117	Luxemburgo	Zaragoza	50	Hombre	32
2014	1	Europa	01	UE-28	117	Luxemburgo	Zaragoza	50	Mujer	50
2014	1	Europa	01	UE-28	118	Malta	Teruel	44	Hombre	1
2014	1	Europa	01	UE-28	118	Malta	Zaragoza	50	Hombre	1
2014	1	Europa	01	UE-28	121	Países Bajos	Huesca	22	Hombre	27
2014	1	Europa	01	UE-28	121	Países Bajos	Huesca	22	Mujer	49
2014	1	Europa	01	UE-28	121	Países Bajos	Teruel	44	Hombre	13
2014	1	Europa	01	UE-28	121	Países Bajos	Teruel	44	Mujer	8
2014	1	Europa	01	UE-28	121	Países Bajos	Zaragoza	50	Hombre	124
2014	1	Europa	01	UE-28	121	Países Bajos	Zaragoza	50	Mujer	171
2014	1	Europa	01	UE-28	122	Polonia	Huesca	22	Hombre	5
2014	1	Europa	01	UE-28	122	Polonia	Huesca	22	Mujer	7
2014	1	Europa	01	UE-28	122	Polonia	Teruel	44	Hombre	2
2014	1	Europa	01	UE-28	122	Polonia	Zaragoza	50	Hombre	22
2014	1	Europa	01	UE-28	122	Polonia	Zaragoza	50	Mujer	10
2014	1	Europa	01	UE-28	123	Portugal	Huesca	22	Hombre	8
2014	1	Europa	01	UE-28	123	Portugal	Huesca	22	Mujer	15
2014	1	Europa	01	UE-28	123	Portugal	Teruel	44	Hombre	2
2014	1	Europa	01	UE-28	123	Portugal	Teruel	44	Mujer	7
2014	1	Europa	01	UE-28	123	Portugal	Zaragoza	50	Hombre	64
2014	1	Europa	01	UE-28	123	Portugal	Zaragoza	50	Mujer	64
2014	1	Europa	01	UE-28	125	Reino Unido	Huesca	22	Hombre	106
2014	1	Europa	01	UE-28	125	Reino Unido	Huesca	22	Mujer	165
2014	1	Europa	01	UE-28	125	Reino Unido	Teruel	44	Hombre	71
2014	1	Europa	01	UE-28	125	Reino Unido	Teruel	44	Mujer	67
2014	1	Europa	01	UE-28	125	Reino Unido	Zaragoza	50	Hombre	591
2014	1	Europa	01	UE-28	125	Reino Unido	Zaragoza	50	Mujer	675
2014	1	Europa	01	UE-28	126	Alemania	Huesca	22	Hombre	110
2014	1	Europa	01	UE-28	126	Alemania	Huesca	22	Mujer	130
2014	1	Europa	01	UE-28	126	Alemania	Teruel	44	Hombre	58
2014	1	Europa	01	UE-28	126	Alemania	Teruel	44	Mujer	68
2014	1	Europa	01	UE-28	126	Alemania	Zaragoza	50	Hombre	912
2014	1	Europa	01	UE-28	126	Alemania	Zaragoza	50	Mujer	962
2014	1	Europa	01	UE-28	128	Rumanía	Huesca	22	Hombre	2
2014	1	Europa	01	UE-28	128	Rumanía	Zaragoza	50	Hombre	10
2014	1	Europa	01	UE-28	128	Rumanía	Zaragoza	50	Mujer	2
2014	1	Europa	01	UE-28	131	Suecia	Huesca	22	Hombre	13
2014	1	Europa	01	UE-28	131	Suecia	Huesca	22	Mujer	12
2014	1	Europa	01	UE-28	131	Suecia	Teruel	44	Hombre	13
2014	1	Europa	01	UE-28	131	Suecia	Teruel	44	Mujer	8
2014	1	Europa	01	UE-28	131	Suecia	Zaragoza	50	Hombre	58
2014	1	Europa	01	UE-28	131	Suecia	Zaragoza	50	Mujer	42
2014	1	Europa	01	UE-28	136	Letonia	Teruel	44	Mujer	1
2014	1	Europa	01	UE-28	136	Letonia	Zaragoza	50	Hombre	1
2014	1	Europa	01	UE-28	141	Estonia	Zaragoza	50	Hombre	1
2014	1	Europa	01	UE-28	142	Lituania	Zaragoza	50	Hombre	2
2014	1	Europa	01	UE-28	143	República Checa	Teruel	44	Hombre	1
2014	1	Europa	01	UE-28	143	República Checa	Teruel	44	Mujer	5
2014	1	Europa	01	UE-28	143	República Checa	Zaragoza	50	Hombre	17
2014	1	Europa	01	UE-28	143	República Checa	Zaragoza	50	Mujer	6
2014	1	Europa	01	UE-28	144	Eslovaquia	Huesca	22	Hombre	1
2014	1	Europa	01	UE-28	144	Eslovaquia	Zaragoza	50	Hombre	4
2014	1	Europa	01	UE-28	144	Eslovaquia	Zaragoza	50	Mujer	1
2014	1	Europa	01	UE-28	146	Croacia	Teruel	44	Hombre	1
2014	1	Europa	01	UE-28	146	Croacia	Zaragoza	50	Mujer	3
2014	1	Europa	01	UE-28	147	Eslovenia	Huesca	22	Hombre	1
2014	1	Europa	01	UE-28	147	Eslovenia	Huesca	22	Mujer	2
2014	1	Europa	01	UE-28	147	Eslovenia	Zaragoza	50	Hombre	1
2014	1	Europa	02	Resto de Europa	101	Albania	Teruel	44	Hombre	1
2014	1	Europa	02	Resto de Europa	114	Islandia	Huesca	22	Mujer	2
2014	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Hombre	1
2014	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Mujer	2
2014	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Hombre	2
2014	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Mujer	1
2014	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Hombre	3
2014	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Mujer	4
2014	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Hombre	16
2014	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Mujer	15
2014	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Hombre	130
2014	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Mujer	124
2014	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Hombre	27
2014	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Mujer	36
2014	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Hombre	199
2014	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Mujer	188
2014	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Hombre	49
2014	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Mujer	69
2014	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Hombre	50
2014	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Mujer	62
2014	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Hombre	342
2014	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Mujer	428
2014	1	Europa	02	Resto de Europa	135	Ucrania	Zaragoza	50	Hombre	7
2014	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Hombre	2
2014	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Mujer	2
2014	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Hombre	4
2014	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Mujer	5
2014	1	Europa	02	Resto de Europa	154	Rusia	Teruel	44	Hombre	1
2014	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Hombre	13
2014	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Mujer	14
2014	1	Europa	02	Resto de Europa	157	Serbia	Zaragoza	50	Hombre	4
2014	1	Europa	02	Resto de Europa	436	Turquía	Huesca	22	Hombre	3
2014	1	Europa	02	Resto de Europa	436	Turquía	Huesca	22	Mujer	3
2014	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Hombre	12
2014	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Mujer	4
2014	2	África	03	Magreb	203	Argelia	Teruel	44	Mujer	1
2014	2	África	03	Magreb	203	Argelia	Zaragoza	50	Hombre	2
2014	2	África	03	Magreb	203	Argelia	Zaragoza	50	Mujer	1
2014	2	África	03	Magreb	224	Libia	Zaragoza	50	Hombre	1
2014	2	África	03	Magreb	228	Marruecos	Huesca	22	Hombre	6
2014	2	África	03	Magreb	228	Marruecos	Huesca	22	Mujer	6
2014	2	África	03	Magreb	228	Marruecos	Teruel	44	Hombre	7
2014	2	África	03	Magreb	228	Marruecos	Teruel	44	Mujer	5
2014	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Hombre	40
2014	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Mujer	42
2014	2	África	03	Magreb	230	Mauritania	Huesca	22	Hombre	2
2014	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Hombre	3
2014	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Mujer	1
2014	2	África	03	Magreb	248	Túnez	Zaragoza	50	Hombre	18
2014	2	África	03	Magreb	248	Túnez	Zaragoza	50	Mujer	16
2014	2	África	04	Resto de África	202	Angola	Huesca	22	Hombre	2
2014	2	África	04	Resto de África	202	Angola	Zaragoza	50	Hombre	5
2014	2	África	04	Resto de África	202	Angola	Zaragoza	50	Mujer	3
2014	2	África	04	Resto de África	204	Benin	Zaragoza	50	Hombre	1
2014	2	África	04	Resto de África	208	Camerún	Teruel	44	Hombre	1
2014	2	África	04	Resto de África	208	Camerún	Teruel	44	Mujer	1
2014	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Hombre	3
2014	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Mujer	2
2014	2	África	04	Resto de África	211	Costa de Marfil	Huesca	22	Mujer	4
2014	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Hombre	2
2014	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Mujer	3
2014	2	África	04	Resto de África	213	Egipto	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Hombre	3
2014	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Mujer	3
2014	2	África	04	Resto de África	214	Etiopía	Huesca	22	Mujer	3
2014	2	África	04	Resto de África	214	Etiopía	Zaragoza	50	Hombre	1
2014	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Hombre	2
2014	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Mujer	6
2014	2	África	04	Resto de África	216	Gambia	Huesca	22	Hombre	19
2014	2	África	04	Resto de África	216	Gambia	Huesca	22	Mujer	7
2014	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Hombre	4
2014	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Mujer	6
2014	2	África	04	Resto de África	217	Ghana	Zaragoza	50	Mujer	3
2014	2	África	04	Resto de África	218	Guinea	Huesca	22	Hombre	1
2014	2	África	04	Resto de África	218	Guinea	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Hombre	4
2014	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Mujer	2
2014	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Hombre	3
2014	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Hombre	1
2014	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Mujer	2
2014	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Hombre	29
2014	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Mujer	30
2014	2	África	04	Resto de África	221	Kenia	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Hombre	2
2014	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Mujer	5
2014	2	África	04	Resto de África	225	Madagascar	Teruel	44	Mujer	1
2014	2	África	04	Resto de África	226	Malawi	Zaragoza	50	Hombre	1
2014	2	África	04	Resto de África	231	Mozambique	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Hombre	3
2014	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Mujer	1
2014	2	África	04	Resto de África	232	Namibia	Huesca	22	Hombre	3
2014	2	África	04	Resto de África	232	Namibia	Zaragoza	50	Mujer	2
2014	2	África	04	Resto de África	234	Nigeria	Huesca	22	Hombre	1
2014	2	África	04	Resto de África	234	Nigeria	Teruel	44	Mujer	1
2014	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Hombre	1
2014	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Mujer	2
2014	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Hombre	4
2014	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Mujer	2
2014	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Hombre	13
2014	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Mujer	21
2014	2	África	04	Resto de África	237	Ruanda	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	239	Senegal	Huesca	22	Mujer	1
2014	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Hombre	22
2014	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Mujer	8
2014	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Hombre	3
2014	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Mujer	2
2014	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Hombre	2
2014	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Mujer	2
2014	2	África	04	Resto de África	246	Chad	Zaragoza	50	Hombre	1
2014	2	África	04	Resto de África	246	Chad	Zaragoza	50	Mujer	1
2014	2	África	04	Resto de África	247	Togo	Huesca	22	Hombre	1
