Municipio codigo	Municipio nombre	Sexo, código	Sexo	Relación lugar de residencia y nacimiento prov, código	Relación lugar de residencia y nacimiento prov	Personas
44138	Loscos	6	Mujer	03	Otro municipio de Aragón	15,8563091728
44138	Loscos	6	Mujer	05	Resto de España	3,7287722963
44138	Loscos	6	Mujer	06	El Extranjero	4,609819971
44141	Lledó	6	Mujer	01	El mismo municipio que reside	36,6970932617
44141	Lledó	6	Mujer	02	Otro municipio de la misma provincia	17,2530269761
44141	Lledó	6	Mujer	03	Otro municipio de Aragón	0,8176319285
44141	Lledó	6	Mujer	04	En una provincia limítrofe a Aragón	11,3704017162
44141	Lledó	6	Mujer	05	Resto de España	5,7568712908
44142	Maicas	6	Mujer	01	El mismo municipio que reside	11,682616535
44142	Maicas	6	Mujer	02	Otro municipio de la misma provincia	2,7945300876
44142	Maicas	6	Mujer	03	Otro municipio de Aragón	1,0564977838
44142	Maicas	6	Mujer	05	Resto de España	3,1583135325
44143	Manzanera	6	Mujer	01	El mismo municipio que reside	92,0568316407
44143	Manzanera	6	Mujer	02	Otro municipio de la misma provincia	41,8748958159
44143	Manzanera	6	Mujer	03	Otro municipio de Aragón	1,7748836459
44143	Manzanera	6	Mujer	04	En una provincia limítrofe a Aragón	69,0140370097
44143	Manzanera	6	Mujer	05	Resto de España	29,3522909678
44143	Manzanera	6	Mujer	06	El Extranjero	26,2967565328
44144	Martín del Río	6	Mujer	01	El mismo municipio que reside	58,226314184
44144	Martín del Río	6	Mujer	02	Otro municipio de la misma provincia	110,682138949
44144	Martín del Río	6	Mujer	03	Otro municipio de Aragón	10,6421006516
44144	Martín del Río	6	Mujer	05	Resto de España	23,1077453123
44144	Martín del Río	6	Mujer	06	El Extranjero	10,5803701823
44145	Mas de las Matas	6	Mujer	01	El mismo municipio que reside	223,8008559206
44145	Mas de las Matas	6	Mujer	02	Otro municipio de la misma provincia	175,4630696227
44145	Mas de las Matas	6	Mujer	03	Otro municipio de Aragón	26,4586423947
44145	Mas de las Matas	6	Mujer	04	En una provincia limítrofe a Aragón	40,0683343728
44145	Mas de las Matas	6	Mujer	05	Resto de España	73,907590023
44145	Mas de las Matas	6	Mujer	06	El Extranjero	83,0341446785
44146	Mata de los Olmos (La)	6	Mujer	01	El mismo municipio que reside	63,2130998339
44146	Mata de los Olmos (La)	6	Mujer	02	Otro municipio de la misma provincia	15,6162178776
44146	Mata de los Olmos (La)	6	Mujer	03	Otro municipio de Aragón	2,4314691848
44146	Mata de los Olmos (La)	6	Mujer	04	En una provincia limítrofe a Aragón	0,5935875049
44146	Mata de los Olmos (La)	6	Mujer	05	Resto de España	5,570390713
44146	Mata de los Olmos (La)	6	Mujer	06	El Extranjero	45,449596103
44147	Mazaleón	6	Mujer	01	El mismo municipio que reside	149,4834355629
44147	Mazaleón	6	Mujer	02	Otro municipio de la misma provincia	33,8947607132
44147	Mazaleón	6	Mujer	03	Otro municipio de Aragón	9,6547852829
44147	Mazaleón	6	Mujer	04	En una provincia limítrofe a Aragón	7,4914601107
44147	Mazaleón	6	Mujer	05	Resto de España	22,1053003751
44147	Mazaleón	6	Mujer	06	El Extranjero	40,7541738321
44148	Mezquita de Jarque	6	Mujer	01	El mismo municipio que reside	28,2633342217
44148	Mezquita de Jarque	6	Mujer	02	Otro municipio de la misma provincia	9,8688052241
44148	Mezquita de Jarque	6	Mujer	04	En una provincia limítrofe a Aragón	2,4836263705
44148	Mezquita de Jarque	6	Mujer	05	Resto de España	0,6538461448
44148	Mezquita de Jarque	6	Mujer	06	El Extranjero	8,0400731176
44149	Mirambel	6	Mujer	01	El mismo municipio que reside	14,9874728139
44149	Mirambel	6	Mujer	02	Otro municipio de la misma provincia	18,5947812947
44149	Mirambel	6	Mujer	04	En una provincia limítrofe a Aragón	10,1973058389
44149	Mirambel	6	Mujer	05	Resto de España	6,2596287021
44149	Mirambel	6	Mujer	06	El Extranjero	8,8318738388
44150	Miravete de la Sierra	6	Mujer	01	El mismo municipio que reside	9,209388674
44150	Miravete de la Sierra	6	Mujer	02	Otro municipio de la misma provincia	2,0074270946
44150	Miravete de la Sierra	6	Mujer	05	Resto de España	2,7831842313
44151	Molinos	6	Mujer	01	El mismo municipio que reside	53,5617750964
44151	Molinos	6	Mujer	02	Otro municipio de la misma provincia	26,1925087267
44151	Molinos	6	Mujer	03	Otro municipio de Aragón	4,5880928756
44151	Molinos	6	Mujer	04	En una provincia limítrofe a Aragón	2,6687111139
44151	Molinos	6	Mujer	05	Resto de España	14,5773764811
44151	Molinos	6	Mujer	06	El Extranjero	24,9603542083
44152	Monforte de Moyuela	6	Mujer	01	El mismo municipio que reside	9,4817504959
44152	Monforte de Moyuela	6	Mujer	02	Otro municipio de la misma provincia	2,4221013014
44152	Monforte de Moyuela	6	Mujer	03	Otro municipio de Aragón	8,0961482026
44153	Monreal del Campo	6	Mujer	01	El mismo municipio que reside	560,1691575049
44153	Monreal del Campo	6	Mujer	02	Otro municipio de la misma provincia	418,1184424962
44153	Monreal del Campo	6	Mujer	03	Otro municipio de Aragón	35,3117108703
44153	Monreal del Campo	6	Mujer	04	En una provincia limítrofe a Aragón	23,0480197018
44153	Monreal del Campo	6	Mujer	05	Resto de España	72,8527908084
44153	Monreal del Campo	6	Mujer	06	El Extranjero	182,3598875731
44154	Monroyo	6	Mujer	01	El mismo municipio que reside	59,9154425978
44154	Monroyo	6	Mujer	02	Otro municipio de la misma provincia	46,2198695435
44154	Monroyo	6	Mujer	03	Otro municipio de Aragón	3,3795955329
44154	Monroyo	6	Mujer	04	En una provincia limítrofe a Aragón	9,1223664574
44154	Monroyo	6	Mujer	05	Resto de España	16,2474592881
44154	Monroyo	6	Mujer	06	El Extranjero	9,8498625594
44155	Montalbán	6	Mujer	01	El mismo municipio que reside	238,9374141124
44155	Montalbán	6	Mujer	02	Otro municipio de la misma provincia	217,8527179373
44155	Montalbán	6	Mujer	03	Otro municipio de Aragón	57,1520570999
44155	Montalbán	6	Mujer	04	En una provincia limítrofe a Aragón	28,9664925367
44155	Montalbán	6	Mujer	05	Resto de España	93,7639856553
44155	Montalbán	6	Mujer	06	El Extranjero	22,4481246955
44156	Monteagudo del Castillo	6	Mujer	01	El mismo municipio que reside	10,2578650145
44156	Monteagudo del Castillo	6	Mujer	02	Otro municipio de la misma provincia	8,6767901283
44156	Monteagudo del Castillo	6	Mujer	04	En una provincia limítrofe a Aragón	9,3556990197
44157	Monterde de Albarracín	6	Mujer	01	El mismo municipio que reside	12,0219265364
44157	Monterde de Albarracín	6	Mujer	02	Otro municipio de la misma provincia	11,9956897804
44157	Monterde de Albarracín	6	Mujer	03	Otro municipio de Aragón	1,4355799762
44157	Monterde de Albarracín	6	Mujer	04	En una provincia limítrofe a Aragón	1,3770975132
44157	Monterde de Albarracín	6	Mujer	05	Resto de España	1,1697061937
44158	Mora de Rubielos	6	Mujer	01	El mismo municipio que reside	290,8923529915
44158	Mora de Rubielos	6	Mujer	02	Otro municipio de la misma provincia	205,4222954239
44158	Mora de Rubielos	6	Mujer	04	En una provincia limítrofe a Aragón	141,6864443229
44158	Mora de Rubielos	6	Mujer	05	Resto de España	25,3758917045
44158	Mora de Rubielos	6	Mujer	06	El Extranjero	128,0624315471
44159	Moscardón	6	Mujer	01	El mismo municipio que reside	12,3010153468
44159	Moscardón	6	Mujer	02	Otro municipio de la misma provincia	3,4883587271
44159	Moscardón	6	Mujer	04	En una provincia limítrofe a Aragón	2,8995070377
44159	Moscardón	6	Mujer	05	Resto de España	8,4433152435
44159	Moscardón	6	Mujer	06	El Extranjero	2,18049351
44160	Mosqueruela	6	Mujer	01	El mismo municipio que reside	130,9450135624
44160	Mosqueruela	6	Mujer	02	Otro municipio de la misma provincia	62,1511247644
44160	Mosqueruela	6	Mujer	03	Otro municipio de Aragón	2,5644468018
44160	Mosqueruela	6	Mujer	04	En una provincia limítrofe a Aragón	58,1905993759
44160	Mosqueruela	6	Mujer	05	Resto de España	17,8786766391
44160	Mosqueruela	6	Mujer	06	El Extranjero	3,2448210305
44161	Muniesa	6	Mujer	01	El mismo municipio que reside	159,9609409987
44161	Muniesa	6	Mujer	02	Otro municipio de la misma provincia	43,697689884
44161	Muniesa	6	Mujer	03	Otro municipio de Aragón	49,2845351662
44161	Muniesa	6	Mujer	04	En una provincia limítrofe a Aragón	4,8665422032
44161	Muniesa	6	Mujer	05	Resto de España	32,3555345657
44161	Muniesa	6	Mujer	06	El Extranjero	22,5596929995
44163	Noguera de Albarracín	6	Mujer	01	El mismo municipio que reside	17,8887212887
44163	Noguera de Albarracín	6	Mujer	02	Otro municipio de la misma provincia	34,965991355
44163	Noguera de Albarracín	6	Mujer	03	Otro municipio de Aragón	1,3101210056
44163	Noguera de Albarracín	6	Mujer	04	En una provincia limítrofe a Aragón	7,6581056412
44163	Noguera de Albarracín	6	Mujer	05	Resto de España	9,0876497568
44163	Noguera de Albarracín	6	Mujer	06	El Extranjero	2,6564556646
44164	Nogueras	6	Mujer	01	El mismo municipio que reside	5,1725491496
44164	Nogueras	6	Mujer	03	Otro municipio de Aragón	2,8274508504
44165	Nogueruelas	6	Mujer	01	El mismo municipio que reside	38,2131357034
44165	Nogueruelas	6	Mujer	02	Otro municipio de la misma provincia	30,5700409691
44165	Nogueruelas	6	Mujer	04	En una provincia limítrofe a Aragón	9,9097827614
44165	Nogueruelas	6	Mujer	05	Resto de España	7,8139618337
44165	Nogueruelas	6	Mujer	06	El Extranjero	9,7243315808
44167	Obón	6	Mujer	01	El mismo municipio que reside	10,7920881435
44167	Obón	6	Mujer	02	Otro municipio de la misma provincia	1,9424353435
44167	Obón	6	Mujer	05	Resto de España	1,1327382565
44167	Obón	6	Mujer	06	El Extranjero	1,1327382565
44168	Odón	6	Mujer	01	El mismo municipio que reside	75,9626831313
44168	Odón	6	Mujer	02	Otro municipio de la misma provincia	15,9363534892
44168	Odón	6	Mujer	03	Otro municipio de Aragón	6,4976624242
44168	Odón	6	Mujer	04	En una provincia limítrofe a Aragón	2,2557519224
44168	Odón	6	Mujer	05	Resto de España	0,7493664851
44168	Odón	6	Mujer	06	El Extranjero	3,4923530705
44169	Ojos Negros	6	Mujer	01	El mismo municipio que reside	96,698279286
44169	Ojos Negros	6	Mujer	02	Otro municipio de la misma provincia	49,8784767546
44169	Ojos Negros	6	Mujer	03	Otro municipio de Aragón	2,4304885
44169	Ojos Negros	6	Mujer	04	En una provincia limítrofe a Aragón	8,5765438008
44169	Ojos Negros	6	Mujer	05	Resto de España	11,9690299381
44169	Ojos Negros	6	Mujer	06	El Extranjero	30,4471817203
44171	Olba	6	Mujer	01	El mismo municipio que reside	21,9962837911
44171	Olba	6	Mujer	02	Otro municipio de la misma provincia	18,4102753304
44171	Olba	6	Mujer	03	Otro municipio de Aragón	3,0820085092
44171	Olba	6	Mujer	04	En una provincia limítrofe a Aragón	19,2369659499
44171	Olba	6	Mujer	05	Resto de España	34,5811713711
44171	Olba	6	Mujer	06	El Extranjero	11,6932950478
44172	Oliete	6	Mujer	01	El mismo municipio que reside	138,591713801
44172	Oliete	6	Mujer	02	Otro municipio de la misma provincia	30,9519192952
44172	Oliete	6	Mujer	03	Otro municipio de Aragón	12,0875898986
44172	Oliete	6	Mujer	04	En una provincia limítrofe a Aragón	2,289404195
44172	Oliete	6	Mujer	05	Resto de España	15,4792851066
44172	Oliete	6	Mujer	06	El Extranjero	10,3110069844
44173	Olmos (Los)	6	Mujer	01	El mismo municipio que reside	38,5932997398
44173	Olmos (Los)	6	Mujer	02	Otro municipio de la misma provincia	9,2684703804
44173	Olmos (Los)	6	Mujer	03	Otro municipio de Aragón	3,8365117971
44173	Olmos (Los)	6	Mujer	04	En una provincia limítrofe a Aragón	2,242609526
44173	Olmos (Los)	6	Mujer	05	Resto de España	2,059108557
44174	Orihuela del Tremedal	6	Mujer	01	El mismo municipio que reside	125,0530174805
44174	Orihuela del Tremedal	6	Mujer	02	Otro municipio de la misma provincia	98,7367570559
44174	Orihuela del Tremedal	6	Mujer	03	Otro municipio de Aragón	8,2154527802
44174	Orihuela del Tremedal	6	Mujer	05	Resto de España	8,084422471
44174	Orihuela del Tremedal	6	Mujer	06	El Extranjero	27,9662304383
44175	Orrios	6	Mujer	01	El mismo municipio que reside	35,4599363873
44175	Orrios	6	Mujer	02	Otro municipio de la misma provincia	34,082367798
44175	Orrios	6	Mujer	04	En una provincia limítrofe a Aragón	1,6536680544
44175	Orrios	6	Mujer	05	Resto de España	1,3916248403
44175	Orrios	6	Mujer	06	El Extranjero	2,1043608588
44176	Palomar de Arroyos	6	Mujer	01	El mismo municipio que reside	46,531473973
44176	Palomar de Arroyos	6	Mujer	02	Otro municipio de la misma provincia	19,0109709162
44176	Palomar de Arroyos	6	Mujer	04	En una provincia limítrofe a Aragón	4,7129356999
44176	Palomar de Arroyos	6	Mujer	05	Resto de España	3,5133899904
44176	Palomar de Arroyos	6	Mujer	06	El Extranjero	1,9231873597
44177	Pancrudo	6	Mujer	01	El mismo municipio que reside	17,7545323988
44177	Pancrudo	6	Mujer	02	Otro municipio de la misma provincia	24,4162140463
44177	Pancrudo	6	Mujer	03	Otro municipio de Aragón	2,123224565
44177	Pancrudo	6	Mujer	04	En una provincia limítrofe a Aragón	4,0069098366
44177	Pancrudo	6	Mujer	06	El Extranjero	5,3722514756
44178	Parras de Castellote (Las)	6	Mujer	01	El mismo municipio que reside	19,3058177174
44178	Parras de Castellote (Las)	6	Mujer	02	Otro municipio de la misma provincia	4,406738994
44178	Parras de Castellote (Las)	6	Mujer	03	Otro municipio de Aragón	1,4994641229
44178	Parras de Castellote (Las)	6	Mujer	05	Resto de España	5,7879791655
44179	Peñarroya de Tastavins	6	Mujer	01	El mismo municipio que reside	127,5115127807
44179	Peñarroya de Tastavins	6	Mujer	02	Otro municipio de la misma provincia	36,5405410816
44179	Peñarroya de Tastavins	6	Mujer	03	Otro municipio de Aragón	12,6639054579
44179	Peñarroya de Tastavins	6	Mujer	04	En una provincia limítrofe a Aragón	38,3942073558
44179	Peñarroya de Tastavins	6	Mujer	05	Resto de España	1,8093757504
44179	Peñarroya de Tastavins	6	Mujer	06	El Extranjero	12,6467869882
44180	Peracense	6	Mujer	01	El mismo municipio que reside	15,8765670178
44180	Peracense	6	Mujer	02	Otro municipio de la misma provincia	11,2390441373
44180	Peracense	6	Mujer	05	Resto de España	3,0770470803
44180	Peracense	6	Mujer	06	El Extranjero	3,3743864764
44181	Peralejos	6	Mujer	01	El mismo municipio que reside	18,0057291656
44181	Peralejos	6	Mujer	02	Otro municipio de la misma provincia	12,9892626118
44181	Peralejos	6	Mujer	03	Otro municipio de Aragón	2,5292090756
44181	Peralejos	6	Mujer	04	En una provincia limítrofe a Aragón	0,9920193312
44181	Peralejos	6	Mujer	05	Resto de España	6,4837798156
44182	Perales del Alfambra	6	Mujer	01	El mismo municipio que reside	49,3873208905
44182	Perales del Alfambra	6	Mujer	02	Otro municipio de la misma provincia	59,6948934733
44182	Perales del Alfambra	6	Mujer	03	Otro municipio de Aragón	3,215979491
44182	Perales del Alfambra	6	Mujer	04	En una provincia limítrofe a Aragón	3,8855602837
44182	Perales del Alfambra	6	Mujer	06	El Extranjero	5,4982229455
44183	Pitarque	6	Mujer	01	El mismo municipio que reside	31,5594828295
44183	Pitarque	6	Mujer	02	Otro municipio de la misma provincia	13,7315219482
44183	Pitarque	6	Mujer	05	Resto de España	0,8750060917
44183	Pitarque	6	Mujer	06	El Extranjero	2,1243432932
44184	Plou	6	Mujer	01	El mismo municipio que reside	7,6402460831
44184	Plou	6	Mujer	03	Otro municipio de Aragón	3,960685234
44184	Plou	6	Mujer	04	En una provincia limítrofe a Aragón	1,3123181337
44184	Plou	6	Mujer	06	El Extranjero	4,0867505492
44185	Pobo (El)	6	Mujer	01	El mismo municipio que reside	23,116565765
44185	Pobo (El)	6	Mujer	02	Otro municipio de la misma provincia	20,3275205799
44185	Pobo (El)	6	Mujer	04	En una provincia limítrofe a Aragón	1,3926412923
44185	Pobo (El)	6	Mujer	06	El Extranjero	7,1365203463
44187	Portellada (La)	6	Mujer	01	El mismo municipio que reside	71,9174183218
44187	Portellada (La)	6	Mujer	02	Otro municipio de la misma provincia	23,5275829484
44187	Portellada (La)	6	Mujer	03	Otro municipio de Aragón	1,180824631
44187	Portellada (La)	6	Mujer	04	En una provincia limítrofe a Aragón	3,1623631569
44187	Portellada (La)	6	Mujer	05	Resto de España	22,5151996344
44187	Portellada (La)	6	Mujer	06	El Extranjero	5,6966113084
44189	Pozondón	6	Mujer	01	El mismo municipio que reside	20,1576525443
44189	Pozondón	6	Mujer	02	Otro municipio de la misma provincia	2,6967395444
44189	Pozondón	6	Mujer	03	Otro municipio de Aragón	2,8064881294
44189	Pozondón	6	Mujer	04	En una provincia limítrofe a Aragón	1,3335349746
44189	Pozondón	6	Mujer	05	Resto de España	5,3054663987
44189	Pozondón	6	Mujer	06	El Extranjero	3,7001184088
44190	Pozuel del Campo	6	Mujer	01	El mismo municipio que reside	32,2059117509
44190	Pozuel del Campo	6	Mujer	02	Otro municipio de la misma provincia	9,2651322142
44190	Pozuel del Campo	6	Mujer	05	Resto de España	0,9142458023
44190	Pozuel del Campo	6	Mujer	06	El Extranjero	1,1954185575
44191	Puebla de Híjar (La)	6	Mujer	01	El mismo municipio que reside	214,1424564754
44191	Puebla de Híjar (La)	6	Mujer	02	Otro municipio de la misma provincia	84,6312577303
44191	Puebla de Híjar (La)	6	Mujer	03	Otro municipio de Aragón	85,3873420244
44191	Puebla de Híjar (La)	6	Mujer	04	En una provincia limítrofe a Aragón	12,825772033
44191	Puebla de Híjar (La)	6	Mujer	05	Resto de España	59,4668812804
44191	Puebla de Híjar (La)	6	Mujer	06	El Extranjero	30,9414841885
44192	Puebla de Valverde (La)	6	Mujer	01	El mismo municipio que reside	74,5727155286
44192	Puebla de Valverde (La)	6	Mujer	02	Otro municipio de la misma provincia	109,5694071046
44192	Puebla de Valverde (La)	6	Mujer	04	En una provincia limítrofe a Aragón	23,9864922385
44192	Puebla de Valverde (La)	6	Mujer	05	Resto de España	14,0572301821
44192	Puebla de Valverde (La)	6	Mujer	06	El Extranjero	8,7015623784
44193	Puertomingalvo	6	Mujer	01	El mismo municipio que reside	37,4367653993
44193	Puertomingalvo	6	Mujer	02	Otro municipio de la misma provincia	2,6681343528
44193	Puertomingalvo	6	Mujer	04	En una provincia limítrofe a Aragón	3,2730002368
44193	Puertomingalvo	6	Mujer	05	Resto de España	6,505041996
44193	Puertomingalvo	6	Mujer	06	El Extranjero	10,6882211076
44194	Ráfales	6	Mujer	01	El mismo municipio que reside	38,6716057946
44194	Ráfales	6	Mujer	02	Otro municipio de la misma provincia	17,1175945794
44194	Ráfales	6	Mujer	03	Otro municipio de Aragón	1,6377030259
44194	Ráfales	6	Mujer	04	En una provincia limítrofe a Aragón	0,5943435405
44194	Ráfales	6	Mujer	05	Resto de España	8,4315448516
44194	Ráfales	6	Mujer	06	El Extranjero	10,0725932956
44195	Rillo	6	Mujer	01	El mismo municipio que reside	23,838842191
44195	Rillo	6	Mujer	02	Otro municipio de la misma provincia	18,5255577666
44195	Rillo	6	Mujer	04	En una provincia limítrofe a Aragón	6,3855039555
44195	Rillo	6	Mujer	05	Resto de España	1,2500960871
44196	Riodeva	6	Mujer	01	El mismo municipio que reside	52,7583366105
44196	Riodeva	6	Mujer	02	Otro municipio de la misma provincia	12,0459593392
44196	Riodeva	6	Mujer	03	Otro municipio de Aragón	2,2052221478
44196	Riodeva	6	Mujer	04	En una provincia limítrofe a Aragón	1,0986200983
44196	Riodeva	6	Mujer	05	Resto de España	8,1690795303
44196	Riodeva	6	Mujer	06	El Extranjero	10,7147569085
44197	Ródenas	6	Mujer	01	El mismo municipio que reside	17,7818788784
44197	Ródenas	6	Mujer	02	Otro municipio de la misma provincia	2,5973833194
44197	Ródenas	6	Mujer	03	Otro municipio de Aragón	5,1900507324
44197	Ródenas	6	Mujer	05	Resto de España	2,1892441266
44197	Ródenas	6	Mujer	06	El Extranjero	1,7902614449
44198	Royuela	6	Mujer	01	El mismo municipio que reside	69,3353740324
44198	Royuela	6	Mujer	02	Otro municipio de la misma provincia	35,3073690996
44198	Royuela	6	Mujer	04	En una provincia limítrofe a Aragón	2,8796288317
44198	Royuela	6	Mujer	05	Resto de España	2,6476630027
44199	Rubiales	6	Mujer	01	El mismo municipio que reside	3,8989810923
44199	Rubiales	6	Mujer	02	Otro municipio de la misma provincia	15,0111171596
44199	Rubiales	6	Mujer	03	Otro municipio de Aragón	0,6090044453
44199	Rubiales	6	Mujer	04	En una provincia limítrofe a Aragón	1,1793717785
44199	Rubiales	6	Mujer	05	Resto de España	3,1173434117
44199	Rubiales	6	Mujer	06	El Extranjero	1,4745362751
44200	Rubielos de la Cérida	6	Mujer	01	El mismo municipio que reside	16,7395785694
44200	Rubielos de la Cérida	6	Mujer	02	Otro municipio de la misma provincia	2,7918155877
44200	Rubielos de la Cérida	6	Mujer	05	Resto de España	1,468605843
44201	Rubielos de Mora	6	Mujer	01	El mismo municipio que reside	95,6781137258
44201	Rubielos de Mora	6	Mujer	02	Otro municipio de la misma provincia	113,0463554369
44201	Rubielos de Mora	6	Mujer	04	En una provincia limítrofe a Aragón	61,0318043018
44201	Rubielos de Mora	6	Mujer	05	Resto de España	27,9717949958
44201	Rubielos de Mora	6	Mujer	06	El Extranjero	56,3120377928
44204	Saldón	6	Mujer	01	El mismo municipio que reside	6,0442552662
44204	Saldón	6	Mujer	02	Otro municipio de la misma provincia	1,7180888049
44204	Saldón	6	Mujer	04	En una provincia limítrofe a Aragón	1,237655929
44205	Samper de Calanda	6	Mujer	01	El mismo municipio que reside	236,4570118728
44205	Samper de Calanda	6	Mujer	02	Otro municipio de la misma provincia	67,7444895558
44205	Samper de Calanda	6	Mujer	03	Otro municipio de Aragón	88,5209943272
44205	Samper de Calanda	6	Mujer	04	En una provincia limítrofe a Aragón	2,7186187889
44205	Samper de Calanda	6	Mujer	05	Resto de España	23,0584002425
44205	Samper de Calanda	6	Mujer	06	El Extranjero	27,3772150023
44206	San Agustín	6	Mujer	01	El mismo municipio que reside	17,1085412075
44206	San Agustín	6	Mujer	02	Otro municipio de la misma provincia	13,9413443571
44206	San Agustín	6	Mujer	04	En una provincia limítrofe a Aragón	22,445417962
44206	San Agustín	6	Mujer	05	Resto de España	11,4216918879
44206	San Agustín	6	Mujer	06	El Extranjero	3,2947698042
44207	San Martín del Río	6	Mujer	01	El mismo municipio que reside	59,3778357329
44207	San Martín del Río	6	Mujer	02	Otro municipio de la misma provincia	15,1598147616
44207	San Martín del Río	6	Mujer	03	Otro municipio de Aragón	11,3992290492
44207	San Martín del Río	6	Mujer	05	Resto de España	6,0631204569
44208	Santa Cruz de Nogueras	6	Mujer	01	El mismo municipio que reside	10,651622798
44208	Santa Cruz de Nogueras	6	Mujer	03	Otro municipio de Aragón	2,1592474243
44208	Santa Cruz de Nogueras	6	Mujer	06	El Extranjero	4,1891297778
44209	Santa Eulalia	6	Mujer	01	El mismo municipio que reside	232,7319043649
44209	Santa Eulalia	6	Mujer	02	Otro municipio de la misma provincia	158,6227932793
44209	Santa Eulalia	6	Mujer	03	Otro municipio de Aragón	20,5125518977
44209	Santa Eulalia	6	Mujer	04	En una provincia limítrofe a Aragón	5,554060227
44209	Santa Eulalia	6	Mujer	05	Resto de España	30,733818164
44209	Santa Eulalia	6	Mujer	06	El Extranjero	103,9188826088
44210	Sarrión	6	Mujer	01	El mismo municipio que reside	220,5114126364
44210	Sarrión	6	Mujer	02	Otro municipio de la misma provincia	85,3839567443
44210	Sarrión	6	Mujer	03	Otro municipio de Aragón	4,1671523723
44210	Sarrión	6	Mujer	04	En una provincia limítrofe a Aragón	45,0104746175
44210	Sarrión	6	Mujer	05	Resto de España	22,4595811395
44210	Sarrión	6	Mujer	06	El Extranjero	116,6171680276
44211	Segura de los Baños	6	Mujer	01	El mismo municipio que reside	8,4465939282
44211	Segura de los Baños	6	Mujer	02	Otro municipio de la misma provincia	4,7107603519
44211	Segura de los Baños	6	Mujer	06	El Extranjero	1,84264572
44212	Seno	6	Mujer	01	El mismo municipio que reside	14,0783933448
44212	Seno	6	Mujer	02	Otro municipio de la misma provincia	7,7983849428
44212	Seno	6	Mujer	05	Resto de España	1,1232217124
44213	Singra	6	Mujer	01	El mismo municipio que reside	16,5853924561
44213	Singra	6	Mujer	02	Otro municipio de la misma provincia	14,7013033483
44213	Singra	6	Mujer	06	El Extranjero	2,7133041952
44215	Terriente	6	Mujer	01	El mismo municipio que reside	39,3704885185
44215	Terriente	6	Mujer	02	Otro municipio de la misma provincia	14,2022843303
44215	Terriente	6	Mujer	04	En una provincia limítrofe a Aragón	4,0272015281
44215	Terriente	6	Mujer	05	Resto de España	18,7679578378
44215	Terriente	6	Mujer	06	El Extranjero	2,6043990325
44216	Teruel	6	Mujer	01	El mismo municipio que reside	9591,6650027837
44216	Teruel	6	Mujer	02	Otro municipio de la misma provincia	3198,6150485036
44216	Teruel	6	Mujer	03	Otro municipio de Aragón	571,8457645365
44216	Teruel	6	Mujer	04	En una provincia limítrofe a Aragón	1133,4820926287
44216	Teruel	6	Mujer	05	Resto de España	1327,6174912414
44216	Teruel	6	Mujer	06	El Extranjero	1902,0974022284
44217	Toril y Masegoso	6	Mujer	01	El mismo municipio que reside	5,4204429018
44217	Toril y Masegoso	6	Mujer	02	Otro municipio de la misma provincia	3,9501596779
44217	Toril y Masegoso	6	Mujer	04	En una provincia limítrofe a Aragón	1,6293974203
44218	Tormón	6	Mujer	01	El mismo municipio que reside	5,1990951429
44218	Tormón	6	Mujer	04	En una provincia limítrofe a Aragón	6,3087657824
44218	Tormón	6	Mujer	05	Resto de España	4,4921390747
44219	Tornos	6	Mujer	01	El mismo municipio que reside	71,930763897
44219	Tornos	6	Mujer	02	Otro municipio de la misma provincia	11,3048310408
44219	Tornos	6	Mujer	03	Otro municipio de Aragón	9,6166909535
44219	Tornos	6	Mujer	04	En una provincia limítrofe a Aragón	5,4371400185
44219	Tornos	6	Mujer	06	El Extranjero	6,7105740909
44220	Torralba de los Sisones	6	Mujer	01	El mismo municipio que reside	23,7078923311
44220	Torralba de los Sisones	6	Mujer	02	Otro municipio de la misma provincia	34,2992018729
44220	Torralba de los Sisones	6	Mujer	03	Otro municipio de Aragón	3,4070398652
44220	Torralba de los Sisones	6	Mujer	04	En una provincia limítrofe a Aragón	5,222183548
44220	Torralba de los Sisones	6	Mujer	05	Resto de España	4,8307273893
44220	Torralba de los Sisones	6	Mujer	06	El Extranjero	6,054104742
44221	Torrecilla de Alcañiz	6	Mujer	01	El mismo municipio que reside	107,4924771968
44221	Torrecilla de Alcañiz	6	Mujer	02	Otro municipio de la misma provincia	69,2531985122
44221	Torrecilla de Alcañiz	6	Mujer	03	Otro municipio de Aragón	4,3244783373
44221	Torrecilla de Alcañiz	6	Mujer	05	Resto de España	17,9933766088
44221	Torrecilla de Alcañiz	6	Mujer	06	El Extranjero	10,2537076513
44222	Torrecilla del Rebollar	6	Mujer	01	El mismo municipio que reside	37,7586955677
44222	Torrecilla del Rebollar	6	Mujer	02	Otro municipio de la misma provincia	12,5507486881
44222	Torrecilla del Rebollar	6	Mujer	03	Otro municipio de Aragón	9,7132966021
44222	Torrecilla del Rebollar	6	Mujer	06	El Extranjero	1,9772591419
44223	Torre de Arcas	6	Mujer	01	El mismo municipio que reside	22,7084232903
44223	Torre de Arcas	6	Mujer	02	Otro municipio de la misma provincia	6,2830702942
44223	Torre de Arcas	6	Mujer	03	Otro municipio de Aragón	0,8922416702
44223	Torre de Arcas	6	Mujer	04	En una provincia limítrofe a Aragón	10,0355072233
44223	Torre de Arcas	6	Mujer	05	Resto de España	6,3969381621
