Mes y año	Mes (código)	Mes nombre	Año	AÑO-CNO	Provincia código	Provincia nombre	Grandes grupos CNO	Ocupación (1 dígito) descripción	Sexo	Número de contratos
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	965
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	1144
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	1033
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	626
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1453
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	2931
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	5104
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	242
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	75
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	1795
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	349
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1749
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	705
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	8815
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	5653
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Hombres	1
Abril 2017	201704	Abril	2017	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Mujeres	1
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	8
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	2
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	192
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	182
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	269
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	142
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	108
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	269
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	930
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	1393
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	124
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	6
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	488
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	31
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	384
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	37
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	1299
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	957
Marzo 2017	201703	Marzo	2017	CNO - 2011	22	Huesca	99	Ocupaciones militares	Hombres	2
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	6
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	5
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	47
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	94
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	85
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	53
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	31
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	88
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	369
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	790
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	63
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	2
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	390
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	35
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	233
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	18
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	1125
Marzo 2017	201703	Marzo	2017	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	480
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	39
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	15
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	1240
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1252
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	1388
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	1200
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	651
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1536
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	3095
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	5848
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	154
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	43
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	2361
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	344
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1910
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	643
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	7953
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	5375
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Hombres	2
Marzo 2017	201703	Marzo	2017	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Mujeres	1
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	13
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	6
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	193
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	163
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	245
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	136
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	89
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	245
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	762
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	1337
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	146
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	3
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	360
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	27
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	316
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	1075
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	790
Febrero 2017	201702	Febrero	2017	CNO - 2011	22	Huesca	99	Ocupaciones militares	Hombres	3
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	2
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	1
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	44
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	67
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	40
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	39
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	52
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	114
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	296
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	632
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	35
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	2
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	189
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	25
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	204
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	21
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	939
Febrero 2017	201702	Febrero	2017	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	394
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	54
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	14
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	1084
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1055
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	1206
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	1018
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	522
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1088
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	2151
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	4656
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	179
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	34
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	2013
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	262
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1861
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	546
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	7017
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	5028
Febrero 2017	201702	Febrero	2017	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Hombres	1
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	11
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	5
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	179
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	166
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	334
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	171
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	93
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	242
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	742
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	1293
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	117
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	8
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	448
Enero 2017	201701	Enero	2017	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	16
