Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2008	44003	Aguatón	141015,61	2406,15	0	7708,41	35676,81	6689,24	0	88535	0	0	Liquidaciones	Consolidada
2008	44004	Aguaviva											Liquidaciones	Sin información
2008	44005	Aguilar del Alfambra	358722,03	11589,47	0	15974,83	42283,82	16400,32	0	272473,59	0	0	Liquidaciones	Consolidada
2008	44006	Alacón	347909,95	36837,16	0	35301,01	82420,34	32179,42	0	143172,02	0	18000	Liquidaciones	Consolidada
2008	44007	Alba	318068,78	36685,99	12310,81	22431,76	79706,1	15067,57	0	151866,55	0	0	Liquidaciones	Consolidada
2008	44008	Albalate del Arzobispo	2020790,78	275408,24	34294,38	603386,51	507662,82	65639,95	57597,17	476801,71	0	0	Liquidaciones	Consolidada
2008	44009	Albarracín	2038726,66	204272,46	0	236465,47	389213,38	493470,54	39633,18	675671,63	0	0	Liquidaciones	Consolidada
2008	44010	Albentosa	960409,83	79535,24	0	129327,86	168731,05	11566,44	61229,72	510019,52	0	0	Liquidaciones	Consolidada
2008	44011	Alcaine	142405,48	8161,94	0	25004,83	32292,89	1730,62	0	75215,2	0	0	Liquidaciones	Consolidada
2008	44012	Alcalá de la Selva	1330903,38	192294,79	318019,12	168055,69	397160,19	27021,13	0	228352,46	0	0	Liquidaciones	Consolidada
2008	44013	Alcañiz	16365466,61	4372245,97	788159,51	2521649,14	3805087,86	377487,93	25662,52	1293610,78	17860	3163702,9	Liquidaciones	Consolidada
2008	44014	Alcorisa	3270090,6	612361,58	44602,82	462379,46	1109867,57	45731,38	859,85	994287,94	0	0	Liquidaciones	Consolidada
2008	44016	Alfambra	726113,89	120515,75	5105,79	59261,66	210121,68	39483,58	0	291625,43	0	0	Liquidaciones	Consolidada
2008	44017	Aliaga	595455,46	80433,54	10998,79	101872,47	124752,61	38155,55	0	239242,5	0	0	Liquidaciones	Consolidada
2008	44018	Almohaja	213895,13	4570,92	0	2261,34	23125,68	19373,76	0	146563,43	0	18000	Liquidaciones	Consolidada
2008	44019	Alobras	175385,52	12076,84	0	7138,8	26481,32	19175,17	0	110513,39	0	0	Liquidaciones	Consolidada
2008	44020	Alpeñés											Liquidaciones	Sin información
2008	44021	Allepuz											Liquidaciones	Sin información
2008	44022	Alloza	895304,36	32895,93	0	189209,44	402354,98	1645,72	0	269198,29	0	0	Liquidaciones	Consolidada
2008	44023	Allueva	79222,4	4109,45	0	3452,4	15820,52	9748,37	0	46091,66	0	0	Liquidaciones	Consolidada
2008	44024	Anadón	64910,33	5488,32	0	13505,17	21336,78	2638,24	0	21941,82	0	0	Liquidaciones	Consolidada
2008	44025	Andorra	8725680,26	2217927,53	508286,38	1499180,62	2440603,12	63861,29	34336	1961485,32	0	0	Liquidaciones	Consolidada
2008	44026	Arcos de las Salinas	438145,27	10512,01	0	82182,97	46533,36	30081,68	4903,5	263931,75	0	0	Liquidaciones	Consolidada
2008	44027	Arens de Lledó											Liquidaciones	Sin información
2008	44028	Argente	427573,12	13406,55	0	34590	78428,92	60293,54	0	240854,11	0	0	Liquidaciones	Consolidada
2008	44029	Ariño											Liquidaciones	Sin información
2008	44031	Azaila											Liquidaciones	Sin información
2008	44032	Bádenas	145434,11	4424,75	0	2499,42	27540,58	24098,48	0	86870,88	0	0	Liquidaciones	Consolidada
2008	44033	Báguena											Liquidaciones	Sin información
2008	44034	Bañón	428519,19	30300,37	0	35874,44	45785,37	28284,01	0	288275	0	0	Liquidaciones	Consolidada
2008	44035	Barrachina	270837,15	17493,14	0	32045,57	43536,28	19930,33	0	139831,83	0	18000	Liquidaciones	Consolidada
2008	44036	Bea	151394,47	2999,57	3600	8048,55	21384,8	11371,58	0	103989,97	0	0	Liquidaciones	Consolidada
2008	44037	Beceite	790231,68	49363,94	0	77365,78	173884,9	25883,06	1386	341313	0	121035	Liquidaciones	Consolidada
2008	44038	Belmonte de San José											Liquidaciones	Sin información
2008	44039	Bello	370980,58	46319,98	0	54282,59	84904,37	20212,32	0	130261,32	0	35000	Liquidaciones	Consolidada
2008	44040	Berge											Liquidaciones	Sin información
2008	44041	Bezas	332915,73	7787,56	0	15420,61	41546,58	47830,27	0	220330,71	0	0	Liquidaciones	Consolidada
2008	44042	Blancas	239115,45	19373,46	0	33747,68	51519,05	29380,87	0	105094,39	0	0	Liquidaciones	Consolidada
2008	44043	Blesa											Liquidaciones	Sin información
2008	44044	Bordón											Liquidaciones	Sin información
2008	44045	Bronchales	881411,52	113838,61	13153,17	114308,38	522495,55	117615,81	0	0	0	0	Liquidaciones	Consolidada
2008	44046	Bueña	102259,3	13344,98	0	21129,05	25459,51	489,17	0	41836,59	0	0	Liquidaciones	Consolidada
2008	44047	Burbáguena											Liquidaciones	Sin información
2008	44048	Cabra de Mora	204288,73	27221,43	862,57	18106,74	37668,12	3899,88	0	116529,99	0	0	Liquidaciones	Consolidada
2008	44049	Calaceite											Liquidaciones	Sin información
2008	44050	Calamocha	5326899,63	1092205,33	212269,69	638470,82	1095061,29	35829,92	29877,95	2223184,63	0	0	Liquidaciones	Consolidada
2008	44051	Calanda	5300337,15	881539,14	72382,96	1428247,91	848552,71	67422,77	0	2002191,66	0	0	Liquidaciones	Consolidada
2008	44052	Calomarde	271222,78	13454,3	0	5112,94	43549,19	25904,28	0	183202,07	0	0	Liquidaciones	Consolidada
2008	44053	Camañas											Liquidaciones	Sin información
2008	44054	Camarena de la Sierra	510961,01	31242,7	0	84364,18	57873,15	80268,48	0	257212,5	0	0	Liquidaciones	Consolidada
2008	44055	Camarillas	543024,77	26188,17	0	9452,67	66608,98	27159,7	0	413615,25	0	0	Liquidaciones	Consolidada
2008	44056	Caminreal											Liquidaciones	Sin información
2008	44059	Cantavieja											Liquidaciones	Sin información
2008	44060	Cañada de Benatanduz											Liquidaciones	Sin información
2008	44061	Cañada de Verich (La)	400685,79	14997,24	2415	29479	48324,02	10014,3	0	295456,23	0	0	Liquidaciones	Consolidada
2008	44062	Cañada Vellida											Liquidaciones	Sin información
2008	44063	Cañizar del Olivar											Liquidaciones	Sin información
2008	44064	Cascante del Río	327549,7	13725,5	2806,04	45254,53	39999,21	8005,16	0	217759,26	0	0	Liquidaciones	Consolidada
2008	44065	Castejón de Tornos											Liquidaciones	Sin información
2008	44066	Castel de Cabra	311300,39	28573,24	6388,6	27099,11	60989,7	5980,83	600	181668,91	0	0	Liquidaciones	Consolidada
2008	44067	Castelnou	986534,44	744062,21	4405,42	4707,73	170787,97	23497,08	0	39074,03	0	0	Liquidaciones	Consolidada
2008	44068	Castelserás	1362082,92	125874,67	43710,53	149564,48	224907,73	4513,55	0	677511,96	0	136000	Liquidaciones	Consolidada
2008	44070	Castellar (El)	398076,03	18790,01	114	23103,76	39497,92	31259,44	0	285310,9	0	0	Liquidaciones	Consolidada
2008	44071	Castellote	1297226,93	127768,63	39490,6	205019,17	291844,16	20525,42	15226,47	597352,48	0	0	Liquidaciones	Consolidada
2008	44074	Cedrillas	961352,83	66248,68	0	119360,47	131379,81	37212,52	9450	597701,35	0	0	Liquidaciones	Consolidada
2008	44075	Celadas											Liquidaciones	Sin información
2008	44076	Cella	3768071,06	702701,36	65133,55	352714,3	756712,07	122215,06	0	1218594,72	0	550000	Liquidaciones	Consolidada
2008	44077	Cerollera (La)											Liquidaciones	Sin información
2008	44080	Codoñera (La)											Liquidaciones	Sin información
2008	44082	Corbalán											Liquidaciones	Sin información
2008	44084	Cortes de Aragón											Liquidaciones	Sin información
2008	44085	Cosa	159999,14	11754,69	0	4723,8	31538,78	17881,87	0	94100	0	0	Liquidaciones	Consolidada
2008	44086	Cretas	645914,96	87690,66	38146,36	134970,16	155859,51	14081,92	0	215166,35	0	0	Liquidaciones	Consolidada
2008	44087	Crivillén											Liquidaciones	Sin información
2008	44088	Cuba (La)	331870,2	8706,22	0	34150,23	27653,77	738,2	0	260621,78	0	0	Liquidaciones	Consolidada
2008	44089	Cubla	246628,9	7071,71	0	10106,34	40114,48	22031,76	0	167304,61	0	0	Liquidaciones	Consolidada
2008	44090	Cucalón	222436,72	18039,26	0	12630,63	55175,94	19283,65	0	69307,24	0	48000	Liquidaciones	Consolidada
2008	44092	Cuervo (El)	250991,11	18811,83	9123,7	23106,44	47365,68	11234,76	0	141348,7	0	0	Liquidaciones	Consolidada
2008	44093	Cuevas de Almudén											Liquidaciones	Sin información
2008	44094	Cuevas Labradas											Liquidaciones	Sin información
2008	44096	Ejulve											Liquidaciones	Sin información
2008	44097	Escorihuela											Liquidaciones	Sin información
2008	44099	Escucha	1119128,8	294012,17	0	574108,94	413508,98	75272,4	0	-237773,69	0	0	Liquidaciones	Consolidada
2008	44100	Estercuel	671871,08	39142,65	0	385541,67	94868,29	4135,35	0	148183,12	0	0	Liquidaciones	Consolidada
2008	44101	Ferreruela de Huerva											Liquidaciones	Sin información
2008	44102	Fonfría	153933,06	1484,33	0	13159,36	18743,49	37515,14	0	83030,74	0	0	Liquidaciones	Consolidada
2008	44103	Formiche Alto	421049,37	46069,3	2669,62	36189,31	68235,7	17372,1	0	250513,34	0	0	Liquidaciones	Consolidada
2008	44105	Fórnoles											Liquidaciones	Sin información
2008	44106	Fortanete	364729,79	41115,49	10960,45	50342,82	76383,32	22391,49	0	163536,22	0	0	Liquidaciones	Consolidada
2008	44107	Foz-Calanda											Liquidaciones	Sin información
2008	44108	Fresneda (La)	538927,48	109068,6	0	149976,7	108015,2	22540,53	0	149326,45	0	0	Liquidaciones	Consolidada
2008	44109	Frías de Albarracín	498303,59	13429,25	0	8783,85	70726,25	246489,36	15120	143754,88	0	0	Liquidaciones	Consolidada
2008	44110	Fuenferrada	84899,87	6405,07	0	9032,97	23829,16	3364,02	0	42268,65	0	0	Liquidaciones	Consolidada
2008	44111	Fuentes Calientes											Liquidaciones	Sin información
2008	44112	Fuentes Claras	868177,85	59135,43	5517,56	70786,22	208427,35	26392,59	60000	137918,7	0	300000	Liquidaciones	Consolidada
2008	44113	Fuentes de Rubielos	258114,19	18266,46	0	27155,76	44623,84	19893,53	0	148174,6	0	0	Liquidaciones	Consolidada
2008	44114	Fuentespalda	1001840,2	55968,67	16821,56	79478,74	67978,68	10425,06	0	633167,49	0	138000	Liquidaciones	Consolidada
2008	44115	Galve											Liquidaciones	Sin información
2008	44116	Gargallo											Liquidaciones	Sin información
2008	44117	Gea de Albarracín											Liquidaciones	Sin información
2008	44118	Ginebrosa (La)	327802,33	38636,94	7026	59836,73	87835,48	8617,18	0	125850	0	0	Liquidaciones	Consolidada
2008	44119	Griegos	341504,64	17441,86	187,5	19564,92	85806,09	41541,79	17980	158982,48	0	0	Liquidaciones	Consolidada
2008	44120	Guadalaviar											Liquidaciones	Sin información
2008	44121	Gúdar	588120,37	10212,84	0	79330,43	45635,15	29418,84	0	223523,11	0	200000	Liquidaciones	Consolidada
2008	44122	Híjar											Liquidaciones	Sin información
2008	44123	Hinojosa de Jarque											Liquidaciones	Sin información
2008	44124	Hoz de la Vieja (La)											Liquidaciones	Sin información
2008	44125	Huesa del Común											Liquidaciones	Sin información
2008	44126	Iglesuela del Cid (La)											Liquidaciones	Sin información
2008	44127	Jabaloyas	296984,76	7772,28	0	17333,34	31990,13	12248,52	0	227640,49	0	0	Liquidaciones	Consolidada
2008	44128	Jarque de la Val	252430,8	14597,95	0	5678,09	30137,23	44992,42	0	157025,11	0	0	Liquidaciones	Consolidada
2008	44129	Jatiel											Liquidaciones	Sin información
2008	44130	Jorcas	219481,22	11293,8	0	18290,06	38623,01	7865,5	0	143408,85	0	0	Liquidaciones	Consolidada
2008	44131	Josa											Liquidaciones	Sin información
2008	44132	Lagueruela	162319,87	10771,29	0	657,59	25483,65	21683,04	0	103724,3	0	0	Liquidaciones	Consolidada
2008	44133	Lanzuela											Liquidaciones	Sin información
2008	44135	Libros	222907,95	8477,01	3630,78	14868,65	47181,51	5249,34	0	104100,66	0	39400	Liquidaciones	Consolidada
2008	44136	Lidón	143780,08	10719,26	0	8602,83	44125,85	26567,01	0	53765,13	0	0	Liquidaciones	Consolidada
2008	44137	Linares de Mora											Liquidaciones	Sin información
2008	44138	Loscos											Liquidaciones	Sin información
2008	44141	Lledó											Liquidaciones	Sin información
2008	44142	Maicas											Liquidaciones	Sin información
2008	44143	Manzanera											Liquidaciones	Sin información
2008	44144	Martín del Río	572655,53	51361,77	0	211638,64	123461,56	348,56	75851,24	109993,76	0	0	Liquidaciones	Consolidada
2008	44145	Mas de las Matas	2446806,67	213376,88	22077,44	675284,94	552374,14	26244,48	0	651448,79	0	306000	Liquidaciones	Consolidada
2008	44146	Mata de los Olmos (La)	473679,56	38859,78	786,67	47603,32	96562,63	12014,64	0	277852,52	0	0	Liquidaciones	Consolidada
2008	44147	Mazaleón	701863,58	73771,97	8047,31	75525,17	113878,99	26737,32	8012,5	395890,32	0	0	Liquidaciones	Consolidada
2008	44148	Mezquita de Jarque											Liquidaciones	Sin información
2008	44149	Mirambel	352671,27	19549,42	0	38761,63	45174,32	2948,79	0	246237,11	0	0	Liquidaciones	Consolidada
2008	44150	Miravete de la Sierra											Liquidaciones	Sin información
2008	44151	Molinos	790107,52	30862,99	3106,36	174254,25	91867,09	24395,22	0	465621,61	0	0	Liquidaciones	Consolidada
2008	44152	Monforte de Moyuela	152455,35	10830,98	0	8868,55	27682,85	72,97	0	105000	0	0	Liquidaciones	Consolidada
2008	44153	Monreal del Campo	2652200,86	527831,38	89139,21	516053,42	1167792,59	21426,62	15548,79	213955,95	0	100452,9	Liquidaciones	Consolidada
2008	44154	Monroyo											Liquidaciones	Sin información
2008	44155	Montalbán	1500013,54	207579,45	20579,36	324409,55	440001,87	20220,53	0	487222,78	0	0	Liquidaciones	Consolidada
2008	44156	Monteagudo del Castillo	201090,82	8382,1	384	14333,9	32303,24	29300,1	0	116387,48	0	0	Liquidaciones	Consolidada
2008	44157	Monterde de Albarracín											Liquidaciones	Sin información
2008	44158	Mora de Rubielos	2367778,1	369170,45	0	359224,51	454470,02	59980,72	0	1124932,4	0	0	Liquidaciones	Consolidada
2008	44159	Moscardón	331970,93	5862,13	0	1409,48	28747,42	47669,82	0	248282,08	0	0	Liquidaciones	Consolidada
2008	44160	Mosqueruela	1028809	61386,18	0	193277,85	294350,85	250387,45	53957,4	175449,27	0	0	Liquidaciones	Consolidada
2008	44161	Muniesa	651968,05	118396,04	0	98331,19	227238,3	31809,4	0	155193,12	0	21000	Liquidaciones	Consolidada
2008	44163	Noguera de Albarracín											Liquidaciones	Sin información
2008	44164	Nogueras	67067,65	4680,14	0	7385,29	21867,18	3462,94	0	25672,1	0	4000	Liquidaciones	Consolidada
2008	44165	Nogueruelas											Liquidaciones	Sin información
2008	44167	Obón	266913,55	22506,83	0	31013,22	27832,38	20302,73	0	165258,39	0	0	Liquidaciones	Consolidada
2008	44168	Odón	263747,94	34669,04	0	24437,86	62139,42	32656,29	0	109845,33	0	0	Liquidaciones	Consolidada
2008	44169	Ojos Negros											Liquidaciones	Sin información
2008	44171	Olba	630307,47	35929,71	0	63954,97	103262,39	13664,75	29319,8	366175,85	0	18000	Liquidaciones	Consolidada
2008	44172	Oliete	485684,93	63931,12	1149,37	43444,52	165567,17	26926,05	0	184666,7	0	0	Liquidaciones	Consolidada
2008	44173	Olmos (Los)	240331,74	16293,11	275,7	19174,89	43287,22	12247,38	0	149053,44	0	0	Liquidaciones	Consolidada
2008	44174	Orihuela del Tremedal	1247933,76	91464,94	89364,59	79540,35	192111,59	193493,02	0	601959,27	0	0	Liquidaciones	Consolidada
2008	44175	Orrios	231059,73	17154,14	0	14919,06	56420,38	16750,72	0	125815,43	0	0	Liquidaciones	Consolidada
2008	44176	Palomar de Arroyos	207138,99	19343,9	0	11918,92	59074,78	2490,1	0	114311,29	0	0	Liquidaciones	Consolidada
2008	44177	Pancrudo											Liquidaciones	Sin información
2008	44178	Parras de Castellote (Las)											Liquidaciones	Sin información
2008	44179	Peñarroya de Tastavins											Liquidaciones	Sin información
2008	44180	Peracense											Liquidaciones	Sin información
2008	44181	Peralejos											Liquidaciones	Sin información
2008	44182	Perales del Alfambra											Liquidaciones	Sin información
2008	44183	Pitarque											Liquidaciones	Sin información
2008	44184	Plou											Liquidaciones	Sin información
2008	44185	Pobo (El)	382653,9	20377,35	2221,78	16183,68	60692,03	47195,05	0	235984,01	0	0	Liquidaciones	Consolidada
2008	44187	Portellada (La)	327688,5	56856,64	0	57650,49	57576,24	5720,39	0	149884,74	0	0	Liquidaciones	Consolidada
2008	44189	Pozondón	220186,84	6832,99	1183,74	15157,75	40563,1	22843,05	0	133606,21	0	0	Liquidaciones	Consolidada
2008	44190	Pozuel del Campo	339658,82	12296,4	0	33033,59	32396,94	8460,06	0	253471,83	0	0	Liquidaciones	Consolidada
2008	44191	Puebla de Híjar (La)	1425847,39	271989,83	43774,77	515114,74	290719,05	13349,16	0	290899,84	0	0	Liquidaciones	Consolidada
2008	44192	Puebla de Valverde (La)											Liquidaciones	Sin información
2008	44193	Puertomingalvo	364364,86	27682,53	0	72145,09	98081,17	63311,85	0	103144,22	0	0	Liquidaciones	Consolidada
2008	44194	Ráfales	1029657,9	22779,89	11831,91	34323,15	57742,97	1068,79	0	811911,19	0	90000	Liquidaciones	Consolidada
2008	44195	Rillo	204985,27	13669,92	0	21819,71	42325,42	17091,46	0	110078,76	0	0	Liquidaciones	Consolidada
2008	44196	Riodeva	280292,54	14777,94	680	26260,86	59263,15	18624,49	0	160686,1	0	0	Liquidaciones	Consolidada
2008	44197	Ródenas	221013,32	11380,69	1249,68	22675,7	32689,04	12591,47	0	122426,74	0	18000	Liquidaciones	Consolidada
2008	44198	Royuela	235911,69	19365,11	0	14161,63	56562,92	11985,43	5589	128247,6	0	0	Liquidaciones	Consolidada
2008	44199	Rubiales	128279,86	4815,03	0	1202,4	32203,49	28458,94	0	61600	0	0	Liquidaciones	Consolidada
2008	44200	Rubielos de la Cérida	100560,7	5961,55	0	8142,52	26470,63	3686	0	56300	0	0	Liquidaciones	Consolidada
2008	44201	Rubielos de Mora	1238275,24	143674,69	24958,39	294891,97	314614,9	12793,78	13867	343474,51	0	90000	Liquidaciones	Consolidada
2008	44203	Salcedillo	112944,18	2387,91	0	7171,01	15983,46	20561,79	0	66840,01	0	0	Liquidaciones	Consolidada
2008	44204	Saldón	122015,24	6463,32	0	1595,87	31653,2	26900,14	0	55402,71	0	0	Liquidaciones	Consolidada
2008	44205	Samper de Calanda	1103534,46	185161,6	26882,19	119811,2	360244,69	3250,95	0	408183,83	0	0	Liquidaciones	Consolidada
2008	44206	San Agustín	391781,05	39508,74	0	26983,85	74850,31	8947,74	0	241490,41	0	0	Liquidaciones	Consolidada
2008	44207	San Martín del Río	259289,1	25878,28	0	39806,98	65548,19	813,28	0	127242,37	0	0	Liquidaciones	Consolidada
2008	44208	Santa Cruz de Nogueras	71293,47	3165,35	0	2778,83	20263,07	6536,53	554	37995,69	0	0	Liquidaciones	Consolidada
2008	44209	Santa Eulalia	1346291,53	189455,73	36485,44	214407,93	237206,15	43330,42	44399,31	581006,55	0	0	Liquidaciones	Consolidada
2008	44210	Sarrión	1427406,27	263881,79	22661,65	249588,54	319478,37	57209,21	2143,74	512442,97	0	0	Liquidaciones	Consolidada
2008	44211	Segura de los Baños											Liquidaciones	Sin información
2008	44212	Seno											Liquidaciones	Sin información
2008	44213	Singra	160742,35	22020,25	0	7267,57	22862,03	9765,31	0	98827,19	0	0	Liquidaciones	Consolidada
2008	44215	Terriente	373392,55	18517,78	0	26865,38	51900,42	35364,26	0	240744,71	0	0	Liquidaciones	Consolidada
2008	44216	Teruel	35249295,53	9149722,5	2440718,18	5598572,29	7124916,21	233108,54	411720,31	6113059,12	87347,41	4090130,97	Liquidaciones	Consolidada
2008	44217	Toril y Masegoso	249763,43	2687,49	0	15468,89	36817,64	14088,52	0	180700,89	0	0	Liquidaciones	Consolidada
2008	44218	Tormón	328584,4	4135,19	0	2399,3	27330,57	21597,37	0	273121,97	0	0	Liquidaciones	Consolidada
2008	44219	Tornos											Liquidaciones	Sin información
2008	44220	Torralba de los Sisones	329260,93	30281,8	0	36431,86	92704,49	47302,73	0	122540,05	0	0	Liquidaciones	Consolidada
2008	44221	Torrecilla de Alcañiz											Liquidaciones	Sin información
2008	44222	Torrecilla del Rebollar	256520,76	19384,41	0	7932,43	60241,75	46573,39	0	122388,78	0	0	Liquidaciones	Consolidada
2008	44223	Torre de Arcas											Liquidaciones	Sin información
2008	44224	Torre de las Arcas	179832,08	5684,19	1106,38	9187,39	28053,8	14079,23	0	121721,09	0	0	Liquidaciones	Consolidada
2008	44225	Torre del Compte	501120,01	29754,04	10685,7	47565,18	54836,05	10273,35	0	348005,69	0	0	Liquidaciones	Consolidada
2008	44226	Torrelacárcel	315927,36	46830,02	0	64756,73	72176,98	11655,88	0	120507,75	0	0	Liquidaciones	Consolidada
2008	44227	Torre los Negros	133706,85	13358,45	0	11860,8	42218,6	21394	0	44875	0	0	Liquidaciones	Consolidada
2008	44228	Torremocha de Jiloca	170741,76	22492,2	0	19980,52	54466,93	16902,11	0	56900	0	0	Liquidaciones	Consolidada
2008	44229	Torres de Albarracín	503347,59	15973,83	0	64140,2	36887	27309,84	134516,17	224520,55	0	0	Liquidaciones	Consolidada
2008	44230	Torrevelilla											Liquidaciones	Sin información
2008	44231	Torrijas	243596	19359,6	0	34607,92	40581,29	22011,94	8569,2	118466,05	0	0	Liquidaciones	Consolidada
2008	44232	Torrijo del Campo	804036,57	55627,21	0	292428,29	152549,61	51320,44	0	234111,02	0	18000	Liquidaciones	Consolidada
2008	44234	Tramacastiel	295471,47	3624,06	2107,38	23494,38	50255,1	9725,56	0	206264,99	0	0	Liquidaciones	Consolidada
2008	44235	Tramacastilla											Liquidaciones	Sin información
2008	44236	Tronchón	278602,44	11707,02	0	19194,56	31861,66	1717,12	0	214122,08	0	0	Liquidaciones	Consolidada
2008	44237	Urrea de Gaén	514409,79	124694,9	8214,72	76991,5	121376,27	28842,39	0	154290,01	0	0	Liquidaciones	Consolidada
2008	44238	Utrillas	2195553,48	369190,68	13801,26	423240,64	923564,11	142403,91	0	323352,88	0	0	Liquidaciones	Consolidada
2008	44239	Valacloche	132434,31	1583,03	352,4	4818,59	27798,51	5281,78	0	92600	0	0	Liquidaciones	Consolidada
2008	44240	Valbona	439192,31	46815,64	0	85137,22	59982,68	41956,77	0	205300	0	0	Liquidaciones	Consolidada
2008	44241	Valdealgorfa											Liquidaciones	Sin información
2008	44243	Valdecuenca	166830,32	7849,81	0	13371,82	34106,45	16502,25	0	94999,99	0	0	Liquidaciones	Consolidada
2008	44244	Valdelinares	330835,43	8682,94	3519,86	24639,42	37494,79	83171,94	0	173326,48	0	0	Liquidaciones	Consolidada
2008	44245	Valdeltormo	473021,47	62841,59	1265,31	82467,32	94130,14	4692,59	0	227624,52	0	0	Liquidaciones	Consolidada
2008	44246	Valderrobres	2513185,94	437715,37	68252	440655,2	588399,34	16070,89	162150	732401,34	0	67541,8	Liquidaciones	Consolidada
2008	44247	Valjunquera	738790,24	60271,47	0	76451,12	103982,76	1157,29	0	496927,6	0	0	Liquidaciones	Consolidada
2008	44249	Vallecillo (El)	271066,51	2500,51	0	19009,82	34607,38	15620,07	0	199328,73	0	0	Liquidaciones	Consolidada
2008	44250	Veguillas de la Sierra	141082,78	1004,42	0	2389,33	21675,66	27688,54	0	88324,83	0	0	Liquidaciones	Consolidada
2008	44251	Villafranca del Campo											Liquidaciones	Sin información
2008	44252	Villahermosa del Campo											Liquidaciones	Sin información
2008	44256	Villanueva del Rebollar de la Sierra	143855,95	6194,02	0	13026,27	20480,34	968,91	0	103186,41	0	0	Liquidaciones	Consolidada
2008	44257	Villar del Cobo											Liquidaciones	Sin información
2008	44258	Villar del Salz											Liquidaciones	Sin información
2008	44260	Villarluengo											Liquidaciones	Sin información
2008	44261	Villarquemado	789754,67	144526,56	21050,11	156138,79	272766,69	24102,7	4840,22	166329,6	0	0	Liquidaciones	Consolidada
2008	44262	Villarroya de los Pinares											Liquidaciones	Sin información
2008	44263	Villastar	432335,15	45851,61	2851,75	30391,93	100063,95	4915,84	0	248260,07	0	0	Liquidaciones	Consolidada
2008	44264	Villel	541804,53	57326,11	7897,13	80983,13	80821,41	29905,84	0	284870,91	0	0	Liquidaciones	Consolidada
2008	44265	Vinaceite											Liquidaciones	Sin información
2008	44266	Visiedo	259127,74	26080,33	185,9	20371,79	62233,13	15765,29	0	134491,3	0	0	Liquidaciones	Consolidada
2008	44267	Vivel del Río Martín	215806,08	15910,73	0	14708,5	37332,69	14918,19	0	132935,97	0	0	Liquidaciones	Consolidada
2008	44268	Zoma (La)											Liquidaciones	Sin información
2008	50001	Abanto	305459,51	12131,7	432,98	16233,45	41147,6	29863,73	0	205650,05	0	0	Liquidaciones	Consolidada
2008	50002	Acered											Liquidaciones	Sin información
2008	50003	Agón	356951,26	30595,66	1021,69	16335,92	56914,92	4191,92	0	247891,15	0	0	Liquidaciones	Consolidada
2008	50004	Aguarón	1068038,63	129518,43	167771,22	137865,66	336061,16	18811,54	0	278010,62	0	0	Liquidaciones	Consolidada
2008	50005	Aguilón	614425,65	25748,01	53976,68	75803,35	81508,88	196840,13	0	180548,6	0	0	Liquidaciones	Consolidada
2008	50006	Ainzón	2727553,97	158993,31	18042,85	268223,12	404493,11	15146,99	0	1194662,55	0	667992,04	Liquidaciones	Consolidada
2008	50007	Aladrén	184363,33	6940,73	0	23415,24	35392,1	3686,89	0	114928,37	0	0	Liquidaciones	Consolidada
2008	50008	Alagón	5302530,24	1224399,91	341398,23	846816,7	1644129,07	83710,69	0	862075,64	0	300000	Liquidaciones	Consolidada
2008	50009	Alarba	200746,25	13801,6	0	25567,55	47752,04	111,97	0	113513,09	0	0	Liquidaciones	Consolidada
2008	50010	Alberite de San Juan	310628,54	52501,71	178	7057,72	103857,4	5198,62	0	141835,09	0	0	Liquidaciones	Consolidada
2008	50011	Albeta	494565,46	32375,46	6239,57	68467,22	111939,27	103,26	0	275440,68	0	0	Liquidaciones	Consolidada
2008	50012	Alborge	357575,66	21944,88	2096,5	29033,92	61432,8	4267,13	0	238800,43	0	0	Liquidaciones	Consolidada
2008	50013	Alcalá de Ebro	522902,68	43232,07	1684,78	38261,8	88485,94	676,36	0	261561,73	0	89000	Liquidaciones	Consolidada
2008	50014	Alcalá de Moncayo											Liquidaciones	Sin información
2008	50015	Alconchel de Ariza											Liquidaciones	Sin información
2008	50016	Aldehuela de Liestos	162421,03	9082,44	224,42	11661,31	47411,04	335,32	0	93706,5	0	0	Liquidaciones	Consolidada
2008	50017	Alfajarín	2909080,98	591124,71	155674,57	1201511,35	564482,43	121700,88	71298,04	203289	0	0	Liquidaciones	Consolidada
2008	50018	Alfamén	1603324,42	303787,31	0	241409,18	292186,95	30445,78	37468,88	698026,32	0	0	Liquidaciones	Consolidada
2008	50019	Alforque	374695,97	17135,02	996,95	28712,26	40713,16	4419,14	0	276719,44	0	6000	Liquidaciones	Consolidada
2008	50020	Alhama de Aragón	1195458,15	346431,04	11473,18	215523,1	368024,73	104270,31	0	149735,79	0	0	Liquidaciones	Consolidada
2008	50021	Almochuel	171186,24	8604,88	0	5624,33	24140,62	11467,53	0	121348,88	0	0	Liquidaciones	Consolidada
2008	50022	Almolda (La)	833879,37	190390,87	9925,59	117284,3	126621,39	138328,57	0	251328,65	0	0	Liquidaciones	Consolidada
2008	50023	Almonacid de la Cuba	372515,64	37263,8	0	56257,34	96789,36	12514,18	0	169690,96	0	0	Liquidaciones	Consolidada
