Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2009	10	Los Monegros	7	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	10	Los Monegros	61	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	10	Los Monegros	6	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	10	Los Monegros	14	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	10	Los Monegros	3	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	10	Los Monegros	14	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	10	Los Monegros	54	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	10	Los Monegros	10	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	10	Los Monegros	7	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	10	Los Monegros	16	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	10	Los Monegros	202	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	10	Los Monegros	18	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	10	Los Monegros	513	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	10	Los Monegros	630	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	10	Los Monegros	118	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	10	Los Monegros	227	4	Servicios	17	Hostelería (cnae 55, 56)
2009	10	Los Monegros	9	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	10	Los Monegros	78	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	10	Los Monegros	138	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	10	Los Monegros	78	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	10	Los Monegros	102	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	10	Los Monegros	24	4	Servicios	23	Educación (cnae 85)
2009	10	Los Monegros	14	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	10	Los Monegros	28	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	10	Los Monegros	90	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	11	Bajo Cinca / Baix Cinca	422	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	11	Bajo Cinca / Baix Cinca	11	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	11	Bajo Cinca / Baix Cinca	36	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	11	Bajo Cinca / Baix Cinca	15	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	11	Bajo Cinca / Baix Cinca	35	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	11	Bajo Cinca / Baix Cinca	11	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	11	Bajo Cinca / Baix Cinca	17	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	11	Bajo Cinca / Baix Cinca	52	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	11	Bajo Cinca / Baix Cinca	15	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	11	Bajo Cinca / Baix Cinca	5	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	11	Bajo Cinca / Baix Cinca	20	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	11	Bajo Cinca / Baix Cinca	29	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	11	Bajo Cinca / Baix Cinca	18	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	11	Bajo Cinca / Baix Cinca	560	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	11	Bajo Cinca / Baix Cinca	930	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	11	Bajo Cinca / Baix Cinca	149	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	11	Bajo Cinca / Baix Cinca	279	4	Servicios	17	Hostelería (cnae 55, 56)
2009	11	Bajo Cinca / Baix Cinca	31	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	11	Bajo Cinca / Baix Cinca	91	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	11	Bajo Cinca / Baix Cinca	230	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	11	Bajo Cinca / Baix Cinca	162	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	11	Bajo Cinca / Baix Cinca	132	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	11	Bajo Cinca / Baix Cinca	34	4	Servicios	23	Educación (cnae 85)
2009	11	Bajo Cinca / Baix Cinca	37	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	11	Bajo Cinca / Baix Cinca	50	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	11	Bajo Cinca / Baix Cinca	152	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	12	Tarazona y el Moncayo	75	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	12	Tarazona y el Moncayo	3	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	12	Tarazona y el Moncayo	25	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	12	Tarazona y el Moncayo	12	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	12	Tarazona y el Moncayo	18	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	12	Tarazona y el Moncayo	3	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	12	Tarazona y el Moncayo	4	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	12	Tarazona y el Moncayo	27	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	12	Tarazona y el Moncayo	12	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	12	Tarazona y el Moncayo	7	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	12	Tarazona y el Moncayo	22	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	12	Tarazona y el Moncayo	23	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	12	Tarazona y el Moncayo	5	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	12	Tarazona y el Moncayo	309	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	12	Tarazona y el Moncayo	419	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	12	Tarazona y el Moncayo	75	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	12	Tarazona y el Moncayo	147	4	Servicios	17	Hostelería (cnae 55, 56)
2009	12	Tarazona y el Moncayo	12	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	12	Tarazona y el Moncayo	37	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	12	Tarazona y el Moncayo	117	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	12	Tarazona y el Moncayo	115	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	12	Tarazona y el Moncayo	47	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	12	Tarazona y el Moncayo	24	4	Servicios	23	Educación (cnae 85)
2009	12	Tarazona y el Moncayo	27	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	12	Tarazona y el Moncayo	34	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	12	Tarazona y el Moncayo	56	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	13	Campo de Borja	164	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	13	Campo de Borja	9	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	13	Campo de Borja	56	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	13	Campo de Borja	5	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	13	Campo de Borja	9	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	13	Campo de Borja	3	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	13	Campo de Borja	5	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	13	Campo de Borja	27	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	13	Campo de Borja	5	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	13	Campo de Borja	3	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	13	Campo de Borja	10	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	13	Campo de Borja	20	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	13	Campo de Borja	2	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	13	Campo de Borja	283	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	13	Campo de Borja	412	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	13	Campo de Borja	58	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	13	Campo de Borja	138	4	Servicios	17	Hostelería (cnae 55, 56)
2009	13	Campo de Borja	4	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	13	Campo de Borja	35	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	13	Campo de Borja	130	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	13	Campo de Borja	56	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	13	Campo de Borja	51	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	13	Campo de Borja	13	4	Servicios	23	Educación (cnae 85)
2009	13	Campo de Borja	23	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	13	Campo de Borja	24	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	13	Campo de Borja	81	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	14	Aranda	23	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	14	Aranda	6	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	14	Aranda	12	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	14	Aranda	127	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	14	Aranda	9	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	14	Aranda	4	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	14	Aranda	11	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	14	Aranda	9	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	14	Aranda	7	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	14	Aranda	7	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	14	Aranda	145	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	14	Aranda	219	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	14	Aranda	23	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	14	Aranda	64	4	Servicios	17	Hostelería (cnae 55, 56)
2009	14	Aranda	3	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	14	Aranda	33	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	14	Aranda	81	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	14	Aranda	22	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	14	Aranda	40	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	14	Aranda	11	4	Servicios	23	Educación (cnae 85)
2009	14	Aranda	8	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	14	Aranda	1	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	14	Aranda	35	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	15	Ribera Alta del Ebro	165	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	15	Ribera Alta del Ebro	13	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	15	Ribera Alta del Ebro	35	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	15	Ribera Alta del Ebro	25	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	15	Ribera Alta del Ebro	22	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	15	Ribera Alta del Ebro	11	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	15	Ribera Alta del Ebro	38	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	15	Ribera Alta del Ebro	107	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	15	Ribera Alta del Ebro	23	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	15	Ribera Alta del Ebro	38	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	15	Ribera Alta del Ebro	31	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	15	Ribera Alta del Ebro	30	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	15	Ribera Alta del Ebro	12	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	15	Ribera Alta del Ebro	588	3	Construcción	14	Construcción (cnae 41, 42, 43)
