Mes y año	Municipio código	Municipio nombre	Temporalidad	Sexo	Afiliaciones en alta
Marzo 2010	44075	Celadas	Indefinido	Hombres	4
Marzo 2010	44075	Celadas	Indefinido	Mujeres	5
Marzo 2010	44076	Cella	Indefinido	Hombres	445
Marzo 2010	44076	Cella	Indefinido	Mujeres	131
Marzo 2010	44077	Cerollera (La)	Indefinido	Hombres	2
Marzo 2010	44077	Cerollera (La)	Indefinido	Mujeres	1
Marzo 2010	44080	Codoñera (La)	Indefinido	Hombres	23
Marzo 2010	44080	Codoñera (La)	Indefinido	Mujeres	10
Marzo 2010	44084	Cortes de Aragón	Indefinido	Hombres	8
Marzo 2010	44084	Cortes de Aragón	Indefinido	Mujeres	1
Marzo 2010	44086	Cretas	Indefinido	Hombres	26
Marzo 2010	44086	Cretas	Indefinido	Mujeres	13
Marzo 2010	44087	Crivillén	Indefinido	Hombres	3
Marzo 2010	44087	Crivillén	Indefinido	Mujeres	1
Marzo 2010	44088	Cuba (La)	Indefinido	Hombres	1
Marzo 2010	44088	Cuba (La)	Indefinido	Mujeres	1
Marzo 2010	44090	Cucalón	Indefinido	Hombres	7
Marzo 2010	44090	Cucalón	Indefinido	Mujeres	1
Marzo 2010	44092	Cuervo (El)	Indefinido	Hombres	2
Marzo 2010	44093	Cuevas de Almudén	Indefinido	Hombres	7
Marzo 2010	44093	Cuevas de Almudén	Indefinido	Mujeres	1
Marzo 2010	44094	Cuevas Labradas	Indefinido	Hombres	2
Marzo 2010	44094	Cuevas Labradas	Indefinido	Mujeres	1
Marzo 2010	44096	Ejulve	Indefinido	Hombres	7
Marzo 2010	44096	Ejulve	Indefinido	Mujeres	7
Marzo 2010	44097	Escorihuela	Indefinido	Hombres	2
Marzo 2010	44099	Escucha	Indefinido	Hombres	75
Marzo 2010	44099	Escucha	Indefinido	Mujeres	19
Marzo 2010	44100	Estercuel	Indefinido	Hombres	9
Marzo 2010	44100	Estercuel	Indefinido	Mujeres	9
Marzo 2010	44103	Formiche Alto	Indefinido	Hombres	29
Marzo 2010	44103	Formiche Alto	Indefinido	Mujeres	18
Marzo 2010	44105	Fórnoles	Indefinido	Mujeres	1
Marzo 2010	44106	Fortanete	Indefinido	Hombres	5
Marzo 2010	44106	Fortanete	Indefinido	Mujeres	2
Marzo 2010	44107	Foz-Calanda	Indefinido	Hombres	5
Marzo 2010	44107	Foz-Calanda	Indefinido	Mujeres	3
Marzo 2010	44108	Fresneda (La)	Indefinido	Hombres	12
Marzo 2010	44108	Fresneda (La)	Indefinido	Mujeres	7
Marzo 2010	44109	Frías de Albarracín	Indefinido	Mujeres	1
Marzo 2010	44111	Fuentes Calientes	Indefinido	Hombres	6
Marzo 2010	44111	Fuentes Calientes	Indefinido	Mujeres	1
Marzo 2010	44112	Fuentes Claras	Indefinido	Hombres	49
Marzo 2010	44112	Fuentes Claras	Indefinido	Mujeres	45
Marzo 2010	44113	Fuentes de Rubielos	Indefinido	Hombres	9
Marzo 2010	44113	Fuentes de Rubielos	Indefinido	Mujeres	2
Marzo 2010	44114	Fuentespalda	Indefinido	Hombres	31
Marzo 2010	44114	Fuentespalda	Indefinido	Mujeres	18
Marzo 2010	44115	Galve	Indefinido	Hombres	5
Marzo 2010	44115	Galve	Indefinido	Mujeres	3
Marzo 2010	44116	Gargallo	Indefinido	Hombres	7
Marzo 2010	44116	Gargallo	Indefinido	Mujeres	9
Marzo 2010	44117	Gea de Albarracín	Indefinido	Hombres	5
Marzo 2010	44117	Gea de Albarracín	Indefinido	Mujeres	7
Marzo 2010	44118	Ginebrosa (La)	Indefinido	Hombres	3
Marzo 2010	44118	Ginebrosa (La)	Indefinido	Mujeres	3
Marzo 2010	44120	Guadalaviar	Indefinido	Hombres	5
Marzo 2010	44120	Guadalaviar	Indefinido	Mujeres	2
Marzo 2010	44121	Gúdar	Indefinido	Hombres	4
Marzo 2010	44121	Gúdar	Indefinido	Mujeres	2
Marzo 2010	44122	Híjar	Indefinido	Hombres	103
Marzo 2010	44122	Híjar	Indefinido	Mujeres	117
Marzo 2010	44123	Hinojosa de Jarque	Indefinido	Hombres	20
Marzo 2010	44123	Hinojosa de Jarque	Indefinido	Mujeres	16
Marzo 2010	44125	Huesa del Común	Indefinido	Mujeres	1
Marzo 2010	44126	Iglesuela del Cid (La)	Indefinido	Hombres	23
Marzo 2010	44126	Iglesuela del Cid (La)	Indefinido	Mujeres	11
Marzo 2010	44127	Jabaloyas	Indefinido	Hombres	1
Marzo 2010	44128	Jarque de la Val	Indefinido	Mujeres	1
Marzo 2010	44132	Lagueruela	Indefinido	Hombres	1
Marzo 2010	44135	Libros	Indefinido	Hombres	6
Marzo 2010	44137	Linares de Mora	Indefinido	Hombres	23
Marzo 2010	44137	Linares de Mora	Indefinido	Mujeres	9
Marzo 2010	44138	Loscos	Indefinido	Hombres	5
Marzo 2010	44138	Loscos	Indefinido	Mujeres	4
Marzo 2010	44141	Lledó	Indefinido	Hombres	4
Marzo 2010	44141	Lledó	Indefinido	Mujeres	1
Marzo 2010	44143	Manzanera	Indefinido	Hombres	31
Marzo 2010	44143	Manzanera	Indefinido	Mujeres	31
Marzo 2010	44144	Martín del Río	Indefinido	Hombres	25
Marzo 2010	44144	Martín del Río	Indefinido	Mujeres	5
Marzo 2010	44145	Mas de las Matas	Indefinido	Hombres	109
Marzo 2010	44145	Mas de las Matas	Indefinido	Mujeres	60
Marzo 2010	44146	Mata de los Olmos (La)	Indefinido	Hombres	67
Marzo 2010	44146	Mata de los Olmos (La)	Indefinido	Mujeres	39
Marzo 2010	44147	Mazaleón	Indefinido	Hombres	25
Marzo 2010	44147	Mazaleón	Indefinido	Mujeres	38
Marzo 2010	44148	Mezquita de Jarque	Indefinido	Hombres	2
Marzo 2010	44148	Mezquita de Jarque	Indefinido	Mujeres	1
Marzo 2010	44149	Mirambel	Indefinido	Hombres	6
Marzo 2010	44149	Mirambel	Indefinido	Mujeres	2
Marzo 2010	44151	Molinos	Indefinido	Hombres	13
Marzo 2010	44151	Molinos	Indefinido	Mujeres	7
Marzo 2010	44152	Monforte de Moyuela	Indefinido	Hombres	1
Marzo 2010	44153	Monreal del Campo	Indefinido	Hombres	307
Marzo 2010	44153	Monreal del Campo	Indefinido	Mujeres	158
Marzo 2010	44154	Monroyo	Indefinido	Hombres	29
Marzo 2010	44154	Monroyo	Indefinido	Mujeres	18
Marzo 2010	44155	Montalbán	Indefinido	Hombres	64
Marzo 2010	44155	Montalbán	Indefinido	Mujeres	39
Marzo 2010	44156	Monteagudo del Castillo	Indefinido	Hombres	1
Marzo 2010	44158	Mora de Rubielos	Indefinido	Hombres	205
Marzo 2010	44158	Mora de Rubielos	Indefinido	Mujeres	138
Marzo 2010	44160	Mosqueruela	Indefinido	Hombres	27
Marzo 2010	44160	Mosqueruela	Indefinido	Mujeres	14
Marzo 2010	44161	Muniesa	Indefinido	Hombres	25
Marzo 2010	44161	Muniesa	Indefinido	Mujeres	12
Marzo 2010	44163	Noguera de Albarracín	Indefinido	Hombres	1
Marzo 2010	44164	Nogueras	Indefinido	Hombres	1
Marzo 2010	44165	Nogueruelas	Indefinido	Hombres	3
Marzo 2010	44165	Nogueruelas	Indefinido	Mujeres	2
Marzo 2010	44167	Obón	Indefinido	Hombres	1
Marzo 2010	44168	Odón	Indefinido	Mujeres	1
Marzo 2010	44169	Ojos Negros	Indefinido	Hombres	16
Marzo 2010	44169	Ojos Negros	Indefinido	Mujeres	6
Marzo 2010	44171	Olba	Indefinido	Hombres	4
Marzo 2010	44171	Olba	Indefinido	Mujeres	2
Marzo 2010	44172	Oliete	Indefinido	Hombres	2
Marzo 2010	44172	Oliete	Indefinido	Mujeres	4
Marzo 2010	44174	Orihuela del Tremedal	Indefinido	Hombres	40
Marzo 2010	44174	Orihuela del Tremedal	Indefinido	Mujeres	7
Marzo 2010	44175	Orrios	Indefinido	Hombres	3
Marzo 2010	44176	Palomar de Arroyos	Indefinido	Hombres	6
Marzo 2010	44177	Pancrudo	Indefinido	Hombres	3
Marzo 2010	44177	Pancrudo	Indefinido	Mujeres	6
Marzo 2010	44178	Parras de Castellote (Las)	Indefinido	Hombres	1
Marzo 2010	44179	Peñarroya de Tastavins	Indefinido	Hombres	27
Marzo 2010	44179	Peñarroya de Tastavins	Indefinido	Mujeres	16
Marzo 2010	44180	Peracense	Indefinido	Hombres	3
Marzo 2010	44180	Peracense	Indefinido	Mujeres	1
Marzo 2010	44181	Peralejos	Indefinido	Hombres	1
Marzo 2010	44182	Perales del Alfambra	Indefinido	Hombres	3
Marzo 2010	44182	Perales del Alfambra	Indefinido	Mujeres	7
Marzo 2010	44183	Pitarque	Indefinido	Hombres	1
Marzo 2010	44185	Pobo (El)	Indefinido	Hombres	2
Marzo 2010	44187	Portellada (La)	Indefinido	Hombres	5
Marzo 2010	44189	Pozondón	Indefinido	Mujeres	1
Marzo 2010	44190	Pozuel del Campo	Indefinido	Hombres	4
Marzo 2010	44190	Pozuel del Campo	Indefinido	Mujeres	1
Marzo 2010	44191	Puebla de Híjar (La)	Indefinido	Hombres	322
Marzo 2010	44191	Puebla de Híjar (La)	Indefinido	Mujeres	98
Marzo 2010	44192	Puebla de Valverde (La)	Indefinido	Hombres	44
Marzo 2010	44192	Puebla de Valverde (La)	Indefinido	Mujeres	39
Marzo 2010	44193	Puertomingalvo	Indefinido	Hombres	1
Marzo 2010	44193	Puertomingalvo	Indefinido	Mujeres	6
Marzo 2010	44194	Ráfales	Indefinido	Mujeres	1
Marzo 2010	44195	Rillo	Indefinido	Hombres	1
Marzo 2010	44196	Riodeva	Indefinido	Hombres	6
Marzo 2010	44197	Ródenas	Indefinido	Hombres	2
Marzo 2010	44197	Ródenas	Indefinido	Mujeres	2
Marzo 2010	44198	Royuela	Indefinido	Hombres	13
Marzo 2010	44199	Rubiales	Indefinido	Mujeres	1
Marzo 2010	44201	Rubielos de Mora	Indefinido	Hombres	69
Marzo 2010	44201	Rubielos de Mora	Indefinido	Mujeres	48
Marzo 2010	44205	Samper de Calanda	Indefinido	Hombres	19
Marzo 2010	44205	Samper de Calanda	Indefinido	Mujeres	9
Marzo 2010	44206	San Agustín	Indefinido	Hombres	2
Marzo 2010	44206	San Agustín	Indefinido	Mujeres	2
Marzo 2010	44207	San Martín del Río	Indefinido	Hombres	4
Marzo 2010	44209	Santa Eulalia	Indefinido	Hombres	113
Marzo 2010	44209	Santa Eulalia	Indefinido	Mujeres	48
Marzo 2010	44210	Sarrión	Indefinido	Hombres	78
Marzo 2010	44210	Sarrión	Indefinido	Mujeres	36
Marzo 2010	44215	Terriente	Indefinido	Hombres	13
Marzo 2010	44215	Terriente	Indefinido	Mujeres	2
Marzo 2010	44216	Teruel	Indefinido	Hombres	5324
Marzo 2010	44216	Teruel	Indefinido	Mujeres	4152
Marzo 2010	44217	Toril y Masegoso	Indefinido	Hombres	1
Marzo 2010	44219	Tornos	Indefinido	Hombres	3
Marzo 2010	44219	Tornos	Indefinido	Mujeres	2
Marzo 2010	44220	Torralba de los Sisones	Indefinido	Hombres	6
Marzo 2010	44220	Torralba de los Sisones	Indefinido	Mujeres	3
Marzo 2010	44221	Torrecilla de Alcañiz	Indefinido	Mujeres	4
Marzo 2010	44225	Torre del Compte	Indefinido	Hombres	1
Marzo 2010	44225	Torre del Compte	Indefinido	Mujeres	5
Marzo 2010	44226	Torrelacárcel	Indefinido	Hombres	4
Marzo 2010	44228	Torremocha de Jiloca	Indefinido	Hombres	4
Marzo 2010	44228	Torremocha de Jiloca	Indefinido	Mujeres	1
Marzo 2010	44229	Torres de Albarracín	Indefinido	Hombres	6
Marzo 2010	44229	Torres de Albarracín	Indefinido	Mujeres	1
Marzo 2010	44230	Torrevelilla	Indefinido	Hombres	4
Marzo 2010	44230	Torrevelilla	Indefinido	Mujeres	5
Marzo 2010	44231	Torrijas	Indefinido	Mujeres	1
Marzo 2010	44232	Torrijo del Campo	Indefinido	Hombres	7
Marzo 2010	44232	Torrijo del Campo	Indefinido	Mujeres	8
Marzo 2010	44234	Tramacastiel	Indefinido	Hombres	6
Marzo 2010	44235	Tramacastilla	Indefinido	Hombres	9
Marzo 2010	44235	Tramacastilla	Indefinido	Mujeres	11
Marzo 2010	44236	Tronchón	Indefinido	Hombres	4
Marzo 2010	44236	Tronchón	Indefinido	Mujeres	1
Marzo 2010	44237	Urrea de Gaén	Indefinido	Hombres	137
Marzo 2010	44237	Urrea de Gaén	Indefinido	Mujeres	2
Marzo 2010	44238	Utrillas	Indefinido	Hombres	433
Marzo 2010	44238	Utrillas	Indefinido	Mujeres	221
Marzo 2010	44240	Valbona	Indefinido	Hombres	20
Marzo 2010	44240	Valbona	Indefinido	Mujeres	4
Marzo 2010	44241	Valdealgorfa	Indefinido	Hombres	16
Marzo 2010	44241	Valdealgorfa	Indefinido	Mujeres	14
Marzo 2010	44243	Valdecuenca	Indefinido	Hombres	1
Marzo 2010	44244	Valdelinares	Indefinido	Mujeres	4
Marzo 2010	44245	Valdeltormo	Indefinido	Hombres	25
Marzo 2010	44245	Valdeltormo	Indefinido	Mujeres	5
Marzo 2010	44246	Valderrobres	Indefinido	Hombres	279
Marzo 2010	44246	Valderrobres	Indefinido	Mujeres	198
Marzo 2010	44247	Valjunquera	Indefinido	Hombres	10
Marzo 2010	44247	Valjunquera	Indefinido	Mujeres	4
Marzo 2010	44249	Vallecillo (El)	Indefinido	Hombres	1
Marzo 2010	44251	Villafranca del Campo	Indefinido	Hombres	6
Marzo 2010	44251	Villafranca del Campo	Indefinido	Mujeres	2
Marzo 2010	44252	Villahermosa del Campo	Indefinido	Hombres	2
Marzo 2010	44256	Villanueva del Rebollar de la Sierra	Indefinido	Mujeres	1
Marzo 2010	44257	Villar del Cobo	Indefinido	Hombres	6
Marzo 2010	44257	Villar del Cobo	Indefinido	Mujeres	1
Marzo 2010	44260	Villarluengo	Indefinido	Hombres	9
Marzo 2010	44260	Villarluengo	Indefinido	Mujeres	2
Marzo 2010	44261	Villarquemado	Indefinido	Hombres	27
Marzo 2010	44261	Villarquemado	Indefinido	Mujeres	9
Marzo 2010	44262	Villarroya de los Pinares	Indefinido	Hombres	3
Marzo 2010	44262	Villarroya de los Pinares	Indefinido	Mujeres	2
Marzo 2010	44263	Villastar	Indefinido	Hombres	5
Marzo 2010	44263	Villastar	Indefinido	Mujeres	3
Marzo 2010	44264	Villel	Indefinido	Hombres	7
Marzo 2010	44264	Villel	Indefinido	Mujeres	9
Marzo 2010	44265	Vinaceite	Indefinido	Hombres	15
Marzo 2010	44265	Vinaceite	Indefinido	Mujeres	5
Marzo 2010	44266	Visiedo	Indefinido	Mujeres	1
Marzo 2010	50001	Abanto	Indefinido	Hombres	2
Marzo 2010	50001	Abanto	Indefinido	Mujeres	1
Marzo 2010	50002	Acered	Indefinido	Hombres	2
Marzo 2010	50002	Acered	Indefinido	Mujeres	1
Marzo 2010	50003	Agón	Indefinido	Hombres	6
Marzo 2010	50003	Agón	Indefinido	Mujeres	3
Marzo 2010	50004	Aguarón	Indefinido	Hombres	7
Marzo 2010	50004	Aguarón	Indefinido	Mujeres	6
Marzo 2010	50005	Aguilón	Indefinido	Hombres	2
Marzo 2010	50005	Aguilón	Indefinido	Mujeres	2
Marzo 2010	50006	Ainzón	Indefinido	Hombres	38
Marzo 2010	50006	Ainzón	Indefinido	Mujeres	38
Marzo 2010	50007	Aladrén	Indefinido	Hombres	1
Marzo 2010	50008	Alagón	Indefinido	Hombres	805
Marzo 2010	50008	Alagón	Indefinido	Mujeres	589
Marzo 2010	50010	Alberite de San Juan	Indefinido	Hombres	2
Marzo 2010	50011	Albeta	Indefinido	Hombres	10
Marzo 2010	50011	Albeta	Indefinido	Mujeres	4
Marzo 2010	50012	Alborge	Indefinido	Hombres	4
Marzo 2010	50012	Alborge	Indefinido	Mujeres	1
Marzo 2010	50013	Alcalá de Ebro	Indefinido	Hombres	1
Marzo 2010	50013	Alcalá de Ebro	Indefinido	Mujeres	1
Marzo 2010	50014	Alcalá de Moncayo	Indefinido	Mujeres	2
Marzo 2010	50017	Alfajarín	Indefinido	Hombres	434
Marzo 2010	50017	Alfajarín	Indefinido	Mujeres	174
Marzo 2010	50018	Alfamén	Indefinido	Hombres	67
Marzo 2010	50018	Alfamén	Indefinido	Mujeres	48
Marzo 2010	50020	Alhama de Aragón	Indefinido	Hombres	65
Marzo 2010	50020	Alhama de Aragón	Indefinido	Mujeres	67
Marzo 2010	50022	Almolda (La)	Indefinido	Hombres	17
Marzo 2010	50022	Almolda (La)	Indefinido	Mujeres	4
Marzo 2010	50023	Almonacid de la Cuba	Indefinido	Hombres	2
Marzo 2010	50023	Almonacid de la Cuba	Indefinido	Mujeres	1
Marzo 2010	50024	Almonacid de la Sierra	Indefinido	Hombres	32
Marzo 2010	50024	Almonacid de la Sierra	Indefinido	Mujeres	17
Marzo 2010	50025	Almunia de Doña Godina (La)	Indefinido	Hombres	755
Marzo 2010	50025	Almunia de Doña Godina (La)	Indefinido	Mujeres	691
Marzo 2010	50026	Alpartir	Indefinido	Hombres	7
Marzo 2010	50026	Alpartir	Indefinido	Mujeres	24
Marzo 2010	50027	Ambel	Indefinido	Hombres	2
Marzo 2010	50027	Ambel	Indefinido	Mujeres	1
Marzo 2010	50028	Anento	Indefinido	Hombres	11
Marzo 2010	50028	Anento	Indefinido	Mujeres	4
Marzo 2010	50029	Aniñón	Indefinido	Hombres	15
Marzo 2010	50029	Aniñón	Indefinido	Mujeres	6
Marzo 2010	50030	Añón de Moncayo	Indefinido	Hombres	3
Marzo 2010	50030	Añón de Moncayo	Indefinido	Mujeres	13
Marzo 2010	50031	Aranda de Moncayo	Indefinido	Hombres	9
Marzo 2010	50031	Aranda de Moncayo	Indefinido	Mujeres	1
Marzo 2010	50032	Arándiga	Indefinido	Hombres	4
Marzo 2010	50032	Arándiga	Indefinido	Mujeres	2
Marzo 2010	50033	Ardisa	Indefinido	Hombres	1
Marzo 2010	50034	Ariza	Indefinido	Hombres	45
Marzo 2010	50034	Ariza	Indefinido	Mujeres	44
Marzo 2010	50035	Artieda	Indefinido	Hombres	6
Marzo 2010	50035	Artieda	Indefinido	Mujeres	1
Marzo 2010	50036	Asín	Indefinido	Hombres	1
Marzo 2010	50037	Atea	Indefinido	Hombres	1
Marzo 2010	50037	Atea	Indefinido	Mujeres	1
Marzo 2010	50038	Ateca	Indefinido	Hombres	229
Marzo 2010	50038	Ateca	Indefinido	Mujeres	185
Marzo 2010	50039	Azuara	Indefinido	Hombres	10
Marzo 2010	50039	Azuara	Indefinido	Mujeres	7
Marzo 2010	50040	Badules	Indefinido	Hombres	1
Marzo 2010	50043	Bárboles	Indefinido	Hombres	29
Marzo 2010	50043	Bárboles	Indefinido	Mujeres	1
Marzo 2010	50044	Bardallur	Indefinido	Hombres	6
Marzo 2010	50044	Bardallur	Indefinido	Mujeres	11
Marzo 2010	50045	Belchite	Indefinido	Hombres	153
Marzo 2010	50045	Belchite	Indefinido	Mujeres	162
Marzo 2010	50046	Belmonte de Gracián	Indefinido	Mujeres	1
Marzo 2010	50051	Biota	Indefinido	Hombres	19
Marzo 2010	50051	Biota	Indefinido	Mujeres	10
Marzo 2010	50052	Bisimbre	Indefinido	Hombres	63
Marzo 2010	50052	Bisimbre	Indefinido	Mujeres	51
Marzo 2010	50053	Boquiñeni	Indefinido	Hombres	14
Marzo 2010	50053	Boquiñeni	Indefinido	Mujeres	11
Marzo 2010	50054	Bordalba	Indefinido	Hombres	1
Marzo 2010	50055	Borja	Indefinido	Hombres	474
Marzo 2010	50055	Borja	Indefinido	Mujeres	455
Marzo 2010	50056	Botorrita	Indefinido	Hombres	38
Marzo 2010	50056	Botorrita	Indefinido	Mujeres	9
Marzo 2010	50057	Brea de Aragón	Indefinido	Hombres	191
Marzo 2010	50057	Brea de Aragón	Indefinido	Mujeres	71
Marzo 2010	50058	Bubierca	Indefinido	Hombres	1
Marzo 2010	50059	Bujaraloz	Indefinido	Hombres	87
Marzo 2010	50059	Bujaraloz	Indefinido	Mujeres	59
Marzo 2010	50060	Bulbuente	Indefinido	Hombres	8
Marzo 2010	50060	Bulbuente	Indefinido	Mujeres	4
Marzo 2010	50061	Bureta	Indefinido	Hombres	2
Marzo 2010	50061	Bureta	Indefinido	Mujeres	5
Marzo 2010	50062	Burgo de Ebro (El)	Indefinido	Hombres	633
Marzo 2010	50062	Burgo de Ebro (El)	Indefinido	Mujeres	191
Marzo 2010	50063	Buste (El)	Indefinido	Mujeres	1
Marzo 2010	50064	Cabañas de Ebro	Indefinido	Hombres	45
Marzo 2010	50064	Cabañas de Ebro	Indefinido	Mujeres	30
Marzo 2010	50066	Cadrete	Indefinido	Hombres	848
Marzo 2010	50066	Cadrete	Indefinido	Mujeres	337
Marzo 2010	50067	Calatayud	Indefinido	Hombres	1508
Marzo 2010	50067	Calatayud	Indefinido	Mujeres	1187
Marzo 2010	50068	Calatorao	Indefinido	Hombres	221
Marzo 2010	50068	Calatorao	Indefinido	Mujeres	136
Marzo 2010	50069	Calcena	Indefinido	Hombres	7
Marzo 2010	50069	Calcena	Indefinido	Mujeres	1
Marzo 2010	50071	Campillo de Aragón	Indefinido	Hombres	1
Marzo 2010	50072	Carenas	Indefinido	Hombres	6
Marzo 2010	50072	Carenas	Indefinido	Mujeres	2
Marzo 2010	50073	Cariñena	Indefinido	Hombres	731
Marzo 2010	50073	Cariñena	Indefinido	Mujeres	311
Marzo 2010	50074	Caspe	Indefinido	Hombres	498
Marzo 2010	50074	Caspe	Indefinido	Mujeres	837
Marzo 2010	50075	Castejón de Alarba	Indefinido	Hombres	1
Marzo 2010	50076	Castejón de las Armas	Indefinido	Hombres	2
Marzo 2010	50077	Castejón de Valdejasa	Indefinido	Hombres	2
Marzo 2010	50077	Castejón de Valdejasa	Indefinido	Mujeres	4
Marzo 2010	50078	Castiliscar	Indefinido	Hombres	13
Marzo 2010	50078	Castiliscar	Indefinido	Mujeres	6
Marzo 2010	50079	Cervera de la Cañada	Indefinido	Hombres	4
Marzo 2010	50079	Cervera de la Cañada	Indefinido	Mujeres	1
Marzo 2010	50081	Cetina	Indefinido	Hombres	36
Marzo 2010	50081	Cetina	Indefinido	Mujeres	43
Marzo 2010	50082	Cimballa	Indefinido	Hombres	6
Marzo 2010	50082	Cimballa	Indefinido	Mujeres	3
Marzo 2010	50083	Cinco Olivas	Indefinido	Hombres	1
Marzo 2010	50085	Codo	Indefinido	Hombres	4
Marzo 2010	50086	Codos	Indefinido	Hombres	8
Marzo 2010	50086	Codos	Indefinido	Mujeres	12
Marzo 2010	50088	Cosuenda	Indefinido	Hombres	5
Marzo 2010	50088	Cosuenda	Indefinido	Mujeres	2
Marzo 2010	50089	Cuarte de Huerva	Indefinido	Hombres	2854
Marzo 2010	50089	Cuarte de Huerva	Indefinido	Mujeres	1122
Marzo 2010	50090	Cubel	Indefinido	Hombres	2
Marzo 2010	50091	Cuerlas (Las)	Indefinido	Hombres	5
Marzo 2010	50092	Chiprana	Indefinido	Hombres	6
Marzo 2010	50092	Chiprana	Indefinido	Mujeres	6
Marzo 2010	50094	Daroca	Indefinido	Hombres	338
Marzo 2010	50094	Daroca	Indefinido	Mujeres	169
Marzo 2010	50095	Ejea de los Caballeros	Indefinido	Hombres	1435
Marzo 2010	50095	Ejea de los Caballeros	Indefinido	Mujeres	775
Marzo 2010	50096	Embid de Ariza	Indefinido	Mujeres	2
Marzo 2010	50098	Encinacorba	Indefinido	Hombres	9
Marzo 2010	50098	Encinacorba	Indefinido	Mujeres	4
Marzo 2010	50099	Épila	Indefinido	Hombres	971
Marzo 2010	50099	Épila	Indefinido	Mujeres	613
Marzo 2010	50100	Erla	Indefinido	Hombres	10
Marzo 2010	50100	Erla	Indefinido	Mujeres	6
Marzo 2010	50101	Escatrón	Indefinido	Hombres	87
Marzo 2010	50101	Escatrón	Indefinido	Mujeres	37
Marzo 2010	50102	Fabara	Indefinido	Hombres	32
Marzo 2010	50102	Fabara	Indefinido	Mujeres	28
Marzo 2010	50104	Farlete	Indefinido	Hombres	9
Marzo 2010	50104	Farlete	Indefinido	Mujeres	2
Marzo 2010	50105	Fayón	Indefinido	Hombres	13
Marzo 2010	50105	Fayón	Indefinido	Mujeres	12
Marzo 2010	50107	Figueruelas	Indefinido	Hombres	6184
Marzo 2010	50107	Figueruelas	Indefinido	Mujeres	840
Marzo 2010	50108	Fombuena	Indefinido	Hombres	1
Marzo 2010	50108	Fombuena	Indefinido	Mujeres	1
Marzo 2010	50109	Frago (El)	Indefinido	Hombres	1
Marzo 2010	50110	Frasno (El)	Indefinido	Hombres	19
Marzo 2010	50110	Frasno (El)	Indefinido	Mujeres	6
Marzo 2010	50111	Fréscano	Indefinido	Hombres	1
Marzo 2010	50111	Fréscano	Indefinido	Mujeres	2
Marzo 2010	50113	Fuendejalón	Indefinido	Hombres	38
Marzo 2010	50113	Fuendejalón	Indefinido	Mujeres	32
Marzo 2010	50114	Fuendetodos	Indefinido	Hombres	2
Marzo 2010	50114	Fuendetodos	Indefinido	Mujeres	3
Marzo 2010	50115	Fuentes de Ebro	Indefinido	Hombres	454
Marzo 2010	50115	Fuentes de Ebro	Indefinido	Mujeres	277
Marzo 2010	50116	Fuentes de Jiloca	Indefinido	Hombres	10
Marzo 2010	50116	Fuentes de Jiloca	Indefinido	Mujeres	1
Marzo 2010	50117	Gallocanta	Indefinido	Hombres	1
Marzo 2010	50117	Gallocanta	Indefinido	Mujeres	1
Marzo 2010	50118	Gallur	Indefinido	Hombres	114
Marzo 2010	50118	Gallur	Indefinido	Mujeres	85
Marzo 2010	50119	Gelsa	Indefinido	Hombres	63
Marzo 2010	50119	Gelsa	Indefinido	Mujeres	19
Marzo 2010	50120	Godojos	Indefinido	Hombres	4
Marzo 2010	50121	Gotor	Indefinido	Hombres	2
Marzo 2010	50121	Gotor	Indefinido	Mujeres	2
Marzo 2010	50123	Grisén	Indefinido	Hombres	6
Marzo 2010	50123	Grisén	Indefinido	Mujeres	10
Marzo 2010	50124	Herrera de los Navarros	Indefinido	Hombres	22
Marzo 2010	50124	Herrera de los Navarros	Indefinido	Mujeres	10
Marzo 2010	50125	Ibdes	Indefinido	Hombres	3
Marzo 2010	50125	Ibdes	Indefinido	Mujeres	2
Marzo 2010	50126	Illueca	Indefinido	Hombres	259
Marzo 2010	50126	Illueca	Indefinido	Mujeres	164
Marzo 2010	50128	Isuerre	Indefinido	Hombres	1
Marzo 2010	50128	Isuerre	Indefinido	Mujeres	2
Marzo 2010	50129	Jaraba	Indefinido	Hombres	75
Marzo 2010	50129	Jaraba	Indefinido	Mujeres	92
Marzo 2010	50130	Jarque	Indefinido	Hombres	6
Marzo 2010	50130	Jarque	Indefinido	Mujeres	4
Marzo 2010	50131	Jaulín	Indefinido	Hombres	7
Marzo 2010	50131	Jaulín	Indefinido	Mujeres	6
Marzo 2010	50132	Joyosa (La)	Indefinido	Hombres	14
Marzo 2010	50132	Joyosa (La)	Indefinido	Mujeres	35
Marzo 2010	50133	Lagata	Indefinido	Hombres	3
Marzo 2010	50133	Lagata	Indefinido	Mujeres	1
Marzo 2010	50135	Layana	Indefinido	Hombres	1
Marzo 2010	50136	Lécera	Indefinido	Hombres	25
Marzo 2010	50136	Lécera	Indefinido	Mujeres	9
Marzo 2010	50137	Leciñena	Indefinido	Hombres	104
Marzo 2010	50137	Leciñena	Indefinido	Mujeres	44
