Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
50074	Caspe	4331	36125428,73	8341,12877626414	2080	12510698,95	6014,75911057692	595	1197836,11	2013,16993277311	2002
50074	Caspe	4484	39112534,95	8722,68843666369	2051	13013421,92	6344,91561189664	642	1354524,31	2109,85095015576	2003
50074	Caspe	4559	40934469,3	8978,82634349638	2042	13664466,49	6691,70738981391	725	1765735,07	2435,49664827586	2004
50074	Caspe	5189	45564234,23	8780,92777606475	2104	14938558,99	7100,07556558935	741	1964992,28	2651,8114439946	2005
50074	Caspe	5972	51293548,45	8589,00677327528	2228	16753165,89	7519,37427737882	761	1908055,94	2507,30084099869	2006
50074	Caspe	6136	56852744,59	9265,44077411995	2163	16836193,59	7783,72334257975	828	2001210,7	2416,9211352657	2007
50074	Caspe	5972	61363173,91	10275,1463345613	2381	20575376,47	8641,48528769425	1024	2613171,59	2551,92538085938	2008
50074	Caspe	5766	58255046,19	10103,1991311134	2449	21374800,31	8727,97072682728	1329	4259110,37	3204,74820917983	2009
50074	Caspe	6123	58088909,5	9487,00138820839	2367	21855664,11	9233,48716096324	1509	4649886,52	3081,43573227303	2010
50075	Castejón de Alarba	20	106057,01	5302,8505	56	216829,91	3871,96267857143	0	0		1999
50075	Castejón de Alarba	14	143048,35	10217,7392857143	53	232671,28	4390,0241509434	0	0		2000
50075	Castejón de Alarba	15	141534,87	9435,658	54	252510,57	4676,12166666667	0	0		2001
50075	Castejón de Alarba	11	109783,45	9980,31363636364	52	266810,33	5130,96788461538				2002
50075	Castejón de Alarba	19	131287,12	6909,84842105263	52	287173,7	5522,57115384615				2003
50075	Castejón de Alarba	19	134370,72	7072,14315789474	53	305291,86	5760,22377358491	0	0		2004
50075	Castejón de Alarba	14	127990,96	9142,21142857143	50	310826,88	6216,5376	0	0		2005
50075	Castejón de Alarba	13	124395,05	9568,85	47	310368,31	6603,58106382979				2006
50075	Castejón de Alarba	15	93793,26	6252,884	48	322992,14	6729,00291666667				2007
50075	Castejón de Alarba	15	119403,65	7960,24333333333	54	409977,88	7592,18296296296	0	0		2008
50075	Castejón de Alarba	12	125590,54	10465,8783333333	58	407769,16	7030,50275862069	0	0		2009
50075	Castejón de Alarba	9	103498,45	11499,8277777778	48	389231,61	8108,991875	0	0		2010
50076	Castejón de las Armas	51	245080,19	4805,49392156863	59	274239,83	4648,13271186441	8	18592,61	2324,07625	1999
50076	Castejón de las Armas	49	249291,29	5087,57734693878	53	278015,54	5245,57622641509				2000
50076	Castejón de las Armas	43	313398,63	7288,34023255814	51	287736,3	5641,88823529412	8	15669,99	1958,74875	2001
50076	Castejón de las Armas	38	278074,04	7317,73789473684	45	256739,4	5705,32	11	29377,12	2670,64727272727	2002
50076	Castejón de las Armas	44	314299,06	7143,16045454545	45	259874,18	5774,98177777778	10	24302,89	2430,289	2003
50076	Castejón de las Armas	49	326233,46	6657,82571428571	44	274547,18	6239,70863636364	10	25039,12	2503,912	2004
50076	Castejón de las Armas	50	320800,43	6416,0086	38	262292,2	6902,42631578947	10	25891,36	2589,136	2005
50076	Castejón de las Armas	38	313929,52	8261,30315789474	36	261332,07	7259,22416666667	8	35017,09	4377,13625	2006
50076	Castejón de las Armas	44	384668,79	8742,4725	31	256535,59	8275,34161290323	8	30671,3	3833,9125	2007
50076	Castejón de las Armas	36	403521,61	11208,9336111111	43	389155,36	9050,12465116279	10	31654,61	3165,461	2008
50076	Castejón de las Armas	43	376313,41	8751,47465116279	39	402477,45	10319,9346153846	7	39238,68	5605,52571428571	2009
50076	Castejón de las Armas	37	431888,85	11672,6716216216	40	410358,08	10258,952				2010
50077	Castejón de Valdejasa	122	934503,97	7659,86860655738	115	596351,62	5185,66626086957	12	15368,91	1280,7425	1999
50077	Castejón de Valdejasa	142	1123838,41	7914,355	113	579230,61	5125,93460176991	9	16232,57	1803,61888888889	2000
50077	Castejón de Valdejasa	122	1166049,53	9557,78303278689	113	617113,86	5461,18460176991	11	20277,5	1843,40909090909	2001
50077	Castejón de Valdejasa	111	1221127,91	11001,1523423423	105	636064,43	6057,75647619048	10	22286,68	2228,668	2002
50077	Castejón de Valdejasa	115	1268724,57	11032,3875652174	97	614288,96	6332,87587628866	17	42491,33	2499,49	2003
50077	Castejón de Valdejasa	117	1306388,1	11165,7102564103	96	608466,77	6338,19552083333	14	48048,63	3432,045	2004
50077	Castejón de Valdejasa	115	1272322,04	11063,6699130435	95	637589,22	6711,46547368421	8	21551,66	2693,9575	2005
50077	Castejón de Valdejasa	118	1345751,68	11404,6752542373	89	693414,73	7791,17674157303	17	51087,68	3005,15764705882	2006
50077	Castejón de Valdejasa	117	1410307,72	12053,9121367521	91	723118,55	7946,35769230769	11	31300,97	2845,54272727273	2007
50077	Castejón de Valdejasa	106	1486511,47	14023,6931132075	97	848278,81	8745,14237113402	16	58153	3634,5625	2008
50077	Castejón de Valdejasa	85	1124112,01	13224,8471764706	91	888508,66	9763,83142857143	18	71809,98	3989,44333333333	2009
50077	Castejón de Valdejasa	75	1045587,61	13941,1681333333	92	907855,19	9867,99119565217	23	83465,05	3628,9152173913	2010
50078	Castiliscar	116	927387,68	7994,72137931034	141	700080,8	4965,11205673759	9	37915,59	4212,84333333333	1999
50078	Castiliscar	130	1183792,8	9106,09846153846	142	726274,22	5114,60718309859				2000
50078	Castiliscar	123	1196888,37	9730,79975609756	137	750234,29	5476,16270072993	11	20483,81	1862,16454545455	2001
50078	Castiliscar	115	1149099,83	9992,17243478261	151	794256,75	5259,97847682119	10	31320,28	3132,028	2002
50078	Castiliscar	112	1203309,01	10743,8304464286	136	823711,81	6056,70448529412	10	31538,7	3153,87	2003
50078	Castiliscar	127	1288238,99	10143,6140944882	128	823548,42	6433,97203125	9	24193,21	2688,13444444444	2004
50078	Castiliscar	141	1409007,46	9992,96070921986	127	919179,1	7237,63070866142	14	32768,37	2340,59785714286	2005
50078	Castiliscar	126	1374731,91	10910,5707142857	126	942547,35	7480,53452380952	17	37196,44	2188,02588235294	2006
50078	Castiliscar	130	1390319,8	10694,7676923077	132	1027529,34	7784,31318181818	13	45897,34	3530,56461538462	2007
50078	Castiliscar	120	1542473,52	12853,946	134	1167174,3	8710,25597014925	9	21434,29	2381,58777777778	2008
50078	Castiliscar	109	1463577,59	13427,3173394495	128	1119727,31	8747,869609375	27	82652,25	3061,19444444444	2009
50078	Castiliscar	97	1406064,51	14495,5104123711	130	1142760,84	8790,468	23	61750,05	2684,7847826087	2010
50079	Cervera de la Cañada	80	415189,85	5189,873125	112	554177,13	4948,01008928571	7	9405,32	1343,61714285714	1999
50079	Cervera de la Cañada	84	500598,7	5959,50833333333	109	565229,02	5185,58733944954				2000
50079	Cervera de la Cañada	89	583863,06	6560,2591011236	112	624094,19	5572,26955357143	7	9178,38	1311,19714285714	2001
50079	Cervera de la Cañada	86	614336,53	7143,44802325581	98	572944,82	5846,37571428571				2002
50079	Cervera de la Cañada	86	670370,62	7795,00720930233	106	605559,25	5712,82311320755				2003
50079	Cervera de la Cañada	101	716822,69	7097,25435643564	100	655091,02	6550,9102	8	17945,55	2243,19375	2004
50079	Cervera de la Cañada	84	646980,01	7702,14297619048	106	725830,42	6847,45679245283	11	25973,77	2361,25181818182	2005
50079	Cervera de la Cañada	87	650404,2	7475,91034482759	112	821144,32	7331,64571428571	7	24968,07	3566,86714285714	2006
50079	Cervera de la Cañada	90	793035,13	8811,50144444444	113	851802,28	7538,07327433628	11	28432,16	2584,74181818182	2007
50079	Cervera de la Cañada	92	858793,01	9334,70663043478	114	967628,14	8487,96614035088	12	41262,31	3438,52583333333	2008
50079	Cervera de la Cañada	87	739824,71	8503,73229885057	117	1023080,28	8744,2758974359	12	50384,14	4198,67833333333	2009
50079	Cervera de la Cañada	95	763421,45	8036,01526315789	103	992803,36	9638,86757281553	18	63958,53	3553,25166666667	2010
50080	Cerveruela	0	0					0	0		1999
50080	Cerveruela	0	0					0	0		2000
50080	Cerveruela	0	0		8	39511,85	4938,98125	0	0		2001
50080	Cerveruela				7	39957,49	5708,21285714286	0	0		2002
50080	Cerveruela				7	38284,38	5469,19714285714	0	0		2003
50080	Cerveruela							0	0		2004
50080	Cerveruela							0	0		2005
50080	Cerveruela				0	0		0	0		2006
50080	Cerveruela										2007
50080	Cerveruela	9	79570,57	8841,17444444444							2008
50080	Cerveruela				0	0					2009
50080	Cerveruela	7	127875,38	18267,9114285714	0	0					2010
50081	Cetina	182	1536238,97	8440,87346153846	280	1340473	4787,40357142857	29	44898,63	1548,22862068966	1999
50081	Cetina	156	1536934,87	9852,1466025641	268	1338891,63	4995,86429104478	22	40092,57	1822,38954545455	2000
50081	Cetina	170	1656236,95	9742,57029411765	254	1395935,85	5495,81043307087	26	44775,9	1722,15	2001
50081	Cetina	197	1815804,42	9217,28131979695	249	1416008,13	5686,77963855422	25	59353,21	2374,1284	2002
50081	Cetina	174	1871649,64	10756,6071264368	243	1457272,32	5997,00543209877	24	36232,72	1509,69666666667	2003
50081	Cetina	177	1811719,38	10235,7027118644	257	1585856,79	6170,64898832685	21	62085,05	2956,43095238095	2004
50081	Cetina	192	1935553,69	10081,0088020833	254	1655570,52	6517,99417322835	22	70383	3199,22727272727	2005
50081	Cetina	199	2074889,32	10426,5794974874	255	1723668,98	6759,48619607843	30	73493,83	2449,79433333333	2006
50081	Cetina	228	2342875,13	10275,7681140351	249	1747203,61	7016,88196787149	24	52828,55	2201,18958333333	2007
50081	Cetina	236	2638455,87	11179,8977542373	260	1966967,42	7565,25930769231	43	125828,34	2926,24046511628	2008
50081	Cetina	204	2418813,85	11856,9306372549	248	2049179,44	8262,82032258065	54	226127,26	4187,54185185185	2009
50081	Cetina	201	2489933	12387,7263681592	251	2070807,07	8250,22737051793	75	183419,99	2445,59986666667	2010
50082	Cimballa	29	153416,98	5290,24068965517	54	250075,65	4631,03055555556				1999
50082	Cimballa	34	188199,45	5535,27794117647	55	254222,45	4622,22636363636	0	0		2000
50082	Cimballa	35	182962,25	5227,49285714286	46	266245,71	5787,9502173913				2001
50082	Cimballa	31	179591,67	5793,27967741935	44	258750,37	5880,69022727273				2002
50082	Cimballa	29	212287,4	7320,25517241379	37	251639,92	6801,07891891892				2003
50082	Cimballa	32	226260,13	7070,6290625	33	245512,56	7439,77454545455				2004
50082	Cimballa	37	249991,38	6756,52378378378	34	267157,26	7857,56647058824				2005
50082	Cimballa	38	283841,32	7469,50842105263	35	279866,44	7996,184				2006
50082	Cimballa	27	181221,65	6711,91296296296	38	300858,14	7917,31947368421				2007
50082	Cimballa	24	222767,33	9281,97208333333	38	344794,22	9073,53210526316				2008
50082	Cimballa	21	239494,12	11404,4819047619	37	362516,48	9797,7427027027				2009
50082	Cimballa	21	264589,04	12599,4780952381	38	372698,37	9807,85184210526				2010
50083	Cinco Olivas	19	188493,39	9920,70473684211	68	316549,42	4655,13852941176				1999
50083	Cinco Olivas	24	230153,37	9589,72375	60	295633,79	4927,22983333333				2000
50083	Cinco Olivas	27	259371,41	9606,34851851852	58	301240,71	5193,80534482759				2001
50083	Cinco Olivas	31	321640,08	10375,4864516129	48	297400,15	6195,83645833333	0	0		2002
50083	Cinco Olivas	39	407597,46	10451,2169230769	45	302587,08	6724,15733333333	0	0		2003
50083	Cinco Olivas	45	465895,1	10353,2244444444	43	297470,7	6917,92325581395	0	0		2004
50083	Cinco Olivas	43	491964,89	11441,0439534884	43	303189,17	7050,91093023256				2005
50083	Cinco Olivas	45	567981,56	12621,8124444444	46	329189,84	7156,30086956522				2006
50083	Cinco Olivas	50	577349,29	11546,9858	42	339030,45	8072,15357142857				2007
50083	Cinco Olivas	51	603034,8	11824,2117647059	54	479146,94	8873,09148148148				2008
50083	Cinco Olivas	54	610509,8	11305,737037037	54	489953,57	9073,21425925926				2009
50083	Cinco Olivas	53	628117,52	11851,2739622642	50	462832,29	9256,6458	9	21314,4	2368,26666666667	2010
50084	Clarés de Ribota	10	59071,39	5907,139	39	151283,92	3879,07487179487	0	0		1999
50084	Clarés de Ribota	13	84243,05	6480,23461538462	36	155188,75	4310,79861111111	0	0		2000
50084	Clarés de Ribota	13	88884,47	6837,26692307692	38	167290,85	4402,39078947368	0	0		2001
50084	Clarés de Ribota	10	63854,89	6385,489	32	176177,97	5505,5615625				2002
50084	Clarés de Ribota	12	71230	5935,83333333333	30	161746,98	5391,566				2003
50084	Clarés de Ribota	13	75376,39	5798,18384615385	29	177696,4	6127,46206896552				2004
50084	Clarés de Ribota	12	67897,19	5658,09916666667	32	217320,51	6791,2659375				2005
50084	Clarés de Ribota	11	63408,19	5764,38090909091	27	220931,49	8182,64777777778				2006
50084	Clarés de Ribota	10	42266,67	4226,667	25	212276,67	8491,0668				2007
50084	Clarés de Ribota	11	60510,72	5500,97454545455	30	260399,68	8679,98933333333				2008
50084	Clarés de Ribota	11	64968,11	5906,19181818182	31	339352,63	10946,8590322581				2009
50084	Clarés de Ribota	11	52851,74	4804,70363636364	29	275224,61	9490,50379310345				2010
50085	Codo	85	593206,99	6978,90576470588	107	533393,93	4984,99				1999
50085	Codo	74	597040,3	8068,11216216216	104	526607,31	5063,53182692308	8	45307,29	5663,41125	2000
50085	Codo	70	590673,27	8438,18957142857	97	556071,87	5732,69969072165	8	39613,13	4951,64125	2001
50085	Codo	66	726107,16	11001,6236363636	96	535596,76	5579,13291666667	23	89826,21	3905,48739130435	2002
50085	Codo	59	529214,28	8969,73355932203	88	545591,97	6199,90875	13	60671,44	4667,03384615385	2003
50085	Codo	71	545468,9	7682,66056338028	80	523595,08	6544,9385	12	29903,88	2491,99	2004
50085	Codo	66	494645,28	7494,62545454545	82	555651,32	6776,2356097561	9	20755,52	2306,16888888889	2005
50085	Codo	63	488532,41	7754,4826984127	85	715254,15	8414,75470588235	9	29265,44	3251,71555555556	2006
50085	Codo	55	605379,87	11006,9067272727	80	613893,63	7673,670375	12	25585,47	2132,1225	2007
50085	Codo	61	651492,93	10680,2119672131	90	729871,94	8109,68822222222	7	30087,36	4298,19428571429	2008
50085	Codo	40	543105,97	13577,64925	85	742633,63	8736,86623529412	12	31993,18	2666,09833333333	2009
50085	Codo	36	530766,51	14743,5141666667	89	765636,33	8602,65539325843	12	40365,86	3363,82166666667	2010
50086	Codos	65	506639,07	7794,44723076923	126	570088,8	4524,51428571429				1999
50086	Codos	81	520816,96	6429,83901234568	119	585072,01	4916,57151260504				2000
50086	Codos	62	546830,45	8819,84596774194	113	627641,57	5554,35017699115	8	17665,69	2208,21125	2001
50086	Codos	71	550883,66	7758,92478873239	103	629380,92	6110,49436893204				2002
50086	Codos	85	636077,64	7483,26635294118	100	649617,74	6496,1774				2003
50086	Codos	90	654228,76	7269,20844444444	102	682474,77	6690,92911764706	8	16642,54	2080,3175	2004
50086	Codos	82	565226,73	6893,00890243902	104	737598,36	7092,29192307692				2005
50086	Codos	83	633816,96	7636,34891566265	105	808912,03	7703,9240952381				2006
50086	Codos	112	739630,3	6603,84196428571	102	806974,89	7911,51852941176				2007
50086	Codos	82	755190,7	9209,64268292683	101	880521,34	8718,03306930693				2008
50086	Codos	93	670635,24	7211,13161290323	98	894593,9	9128,50918367347	8	22851,29	2856,41125	2009
50086	Codos	102	665544,76	6524,94862745098	92	898273,92	9763,84695652174	10	34925	3492,5	2010
50087	Contamina	10	110993,11	11099,311	28	113234,2	4044,07857142857	0	0		1999
50087	Contamina	13	143912,96	11070,2276923077	25	116427,16	4657,0864				2000
50087	Contamina	8	116442,04	14555,255	25	158328,62	6333,1448	0	0		2001
50087	Contamina	9	140525,16	15613,9066666667	23	123068,53	5350,80565217391				2002
50087	Contamina	8	116507,09	14563,38625	22	111115,54	5050,70636363636				2003
50087	Contamina				21	105743,23	5035,3919047619	0	0		2004
50087	Contamina				20	100439,26	5021,963	0	0		2005
50087	Contamina				18	128985,87	7165,88166666667				2006
50087	Contamina				18	337951,92	18775,1066666667				2007
50087	Contamina				20	163672,27	8183,6135	0	0		2008
50087	Contamina	8	241245,09	30155,63625	21	153052,31	7288,20523809524	0	0		2009
50087	Contamina				18	150190,99	8343,94388888889				2010
50088	Cosuenda	146	817159,65	5596,98390410959	120	556355,07	4636,29225	13	17260,54	1327,73384615385	1999
50088	Cosuenda	170	994807,57	5851,80923529412	116	575799,59	4963,78956896552	11	30809,29	2800,84454545455	2000
50088	Cosuenda	143	1026987,06	7181,72769230769	125	627425,33	5019,40264	14	38795,78	2771,12714285714	2001
50088	Cosuenda	144	1062114,55	7375,79548611111	118	633657,08	5369,97525423729	19	46637,17	2454,58789473684	2002
50088	Cosuenda	181	1349013,32	7453,11226519337	114	676425,77	5933,55938596491	15	30442,76	2029,51733333333	2003
50088	Cosuenda	174	1539898,36	8849,99057471264	104	628234,57	6040,71701923077	9	15255,44	1695,04888888889	2004
50088	Cosuenda	168	1556709,08	9266,12547619048	106	666775,73	6290,3370754717	10	19500,23	1950,023	2005
50088	Cosuenda	144	1467369,44	10190,0655555556	105	707795,96	6740,9139047619	15	39031,72	2602,11466666667	2006
50088	Cosuenda	152	1531247,44	10073,9963157895	102	720328,27	7062,0418627451	21	60958,34	2902,7780952381	2007
50088	Cosuenda	151	1546709,52	10243,1094039735	126	929254,87	7375,03865079365	25	107372,23	4294,8892	2008
50088	Cosuenda	148	1474081,88	9960,0127027027	117	889354,93	7601,32418803419	35	134863,84	3853,25257142857	2009
50088	Cosuenda	152	1342065,87	8829,38072368421	114	932655,2	8181,18596491228	33	108205,94	3278,96787878788	2010
50089	Cuarte de Huerva	1089	12731353,76	11690,8666299357	239	1416534,33	5926,92188284519	90	210739,01	2341,54455555556	1999
50089	Cuarte de Huerva	1219	15026583,63	12326,9759064807	250	1585418,43	6341,67372	80	199938,41	2499,230125	2000
50089	Cuarte de Huerva	1253	16270238,41	12985,0266640064	260	1789452,97	6882,51142307692	113	245842,3	2175,59557522124	2001
50089	Cuarte de Huerva	1358	18403812,21	13552,1444845361	264	1954221,68	7402,35484848485	108	322638,2	2987,39074074074	2002
50089	Cuarte de Huerva	1530	22473580,99	14688,6150261438	292	2219145,05	7599,81181506849	130	332338,49	2556,44992307692	2003
50089	Cuarte de Huerva	1764	26788735,69	15186,358100907	334	2796705,41	8373,36949101796	151	320561,43	2122,92337748344	2004
50089	Cuarte de Huerva	2216	35321185,72	15939,1632310469	357	3079393,43	8625,7519047619	146	402160,31	2754,52267123288	2005
50089	Cuarte de Huerva	2994	51130453,47	17077,6397695391	424	3855168,89	9092,37945754717	226	770446,53	3409,05544247788	2006
50089	Cuarte de Huerva	4160	73094906,71	17570,8910360577	518	4904624,42	9468,38691119691	320	1086962,01	3396,75628125	2007
50089	Cuarte de Huerva	5565	103154856	18536,3622641509	785	6423841,75	8183,23789808917	574	1857209,93	3235,55736933798	2008
50089	Cuarte de Huerva	5917	114689131,1	19382,9864965354	883	7249521,69	8210,1038391846	1092	4546393,89	4163,36436813187	2009
50089	Cuarte de Huerva	6226	119272290,4	19157,1298425956	1014	8225215,98	8111,65284023669	1227	4952771,24	4036,48837815811	2010
50090	Cubel	31	148766,47	4798,91838709677	65	279451,57	4299,25492307692				1999
50090	Cubel	36	188672,17	5240,89361111111	63	304339,75	4830,78968253968	0	0		2000
50090	Cubel	32	165788,66	5180,895625	61	327702,64	5372,17442622951				2001
50090	Cubel	34	228056,16	6707,53411764706	60	335461,47	5591,0245				2002
50090	Cubel	38	231934,52	6103,54	58	345338,95	5954,11982758621				2003
50090	Cubel	46	229657,12	4992,54608695652	56	329647,99	5886,57125				2004
50090	Cubel	33	276840,45	8389,10454545455	55	340266,07	6186,65581818182				2005
50090	Cubel	32	246936,76	7716,77375	65	417240,31	6419,08169230769				2006
50090	Cubel	45	300812	6684,71111111111	55	410617,91	7465,78018181818				2007
50090	Cubel	41	350777,48	8555,54829268293	61	526344,17	8628,59295081967				2008
50090	Cubel	32	292110,9	9128,465625	61	465578,43	7632,43327868852				2009
50090	Cubel	29	203765,28	7026,38896551724	63	488463,46	7753,38825396825				2010
50091	Cuerlas (Las)	8	61530,66	7691,3325	43	232224,22	5400,56325581395	0	0		1999
50091	Cuerlas (Las)				42	240384,41	5723,43833333333	0	0		2000
50091	Cuerlas (Las)				39	219058,62	5616,88769230769	0	0		2001
50091	Cuerlas (Las)				38	217969,31	5736,03447368421	0	0		2002
50091	Cuerlas (Las)	10	71794,79	7179,479	37	218223,12	5897,92216216216	0	0		2003
50091	Cuerlas (Las)				32	201253,45	6289,1703125	0	0		2004
50091	Cuerlas (Las)	11	96303,17	8754,83363636364	35	202090,44	5774,01257142857	0	0		2005
50091	Cuerlas (Las)	7	92832,84	13261,8342857143	34	198514,22	5838,65352941176	0	0		2006
50091	Cuerlas (Las)	7	59303,16	8471,88	27	192562,48	7131,9437037037				2007
50091	Cuerlas (Las)				31	224690,36	7248,07612903226	0	0		2008
50091	Cuerlas (Las)	7	8078,48	1154,06857142857	32	244080,11	7627,5034375	0	0		2009
50091	Cuerlas (Las)				31	240516,5	7758,59677419355	0	0		2010
50092	Chiprana	200	959265,61	4796,32805	146	696349,13	4769,5145890411	18	28186,97	1565,94277777778	1999
50092	Chiprana	192	1025812,18	5342,77177083333	138	701717,55	5084,9097826087	17	27880,21	1640,01235294118	2000
50092	Chiprana	208	978132,07	4702,55802884615	140	750073,84	5357,67028571429	26	45620,23	1754,62423076923	2001
50092	Chiprana	222	1111293,18	5005,82513513514	126	773081,62	6135,56841269841	30	47184	1572,8	2002
50092	Chiprana	229	1230251,9	5372,27903930131	125	823190,97	6585,52776	30	53172,6	1772,42	2003
50092	Chiprana	217	1210727,05	5579,38732718894	124	839279,45	6768,38266129032	25	81726,76	3269,0704	2004
50092	Chiprana	252	1339317,77	5314,75305555556	126	898511,5	7131,04365079365	30	58548,95	1951,63166666667	2005
50092	Chiprana	307	1487490,3	4845,24527687296	123	933433,19	7588,88772357724	29	75983,59	2620,12379310345	2006
50092	Chiprana	329	1591393,33	4837,06179331307	119	934793,31	7855,40596638655	38	92488,28	2433,90210526316	2007
50092	Chiprana	295	1753188,29	5943,01115254237	126	1067392,64	8471,37015873016	48	113980,9	2374,60208333333	2008
50092	Chiprana	297	1680065,51	5656,78622895623	125	1098989,07	8791,91256	88	218399,08	2481,80772727273	2009
50092	Chiprana	327	1708027,73	5223,32639143731	113	1079467,36	9552,80849557522	112	277561,15	2478,22455357143	2010
50093	Chodes	16	67455,45	4215,965625	50	264524,07	5290,4814				1999
50093	Chodes	11	67210,51	6110,04636363636	49	252296,65	5148,9112244898				2000
50093	Chodes	12	70932,76	5911,06333333333	54	270824,79	5015,27388888889				2001
50093	Chodes	15	75269,43	5017,962	48	274773,83	5724,45479166667				2002
50093	Chodes	15	82761,61	5517,44066666667	49	286489,12	5846,71673469388				2003
50093	Chodes	24	153549,53	6397,89708333333	48	292191,72	6087,3275				2004
50093	Chodes	33	182730,31	5537,28212121212	39	283159,13	7260,49051282051	0	0		2005
50093	Chodes	43	268707,11	6249,00255813953	40	282773,88	7069,347				2006
50093	Chodes	29	261425,04	9014,65655172414	40	298212,95	7455,32375	8	23370,72	2921,34	2007
50093	Chodes	32	275502,83	8609,4634375	45	381720,93	8482,68733333333	9	30145,71	3349,52333333333	2008
50093	Chodes	28	201102,94	7182,24785714286	45	399140,78	8869,79511111111	10	44339,68	4433,968	2009
50093	Chodes	33	247792,79	7508,87242424242	40	370762,95	9269,07375	8	29250,5	3656,3125	2010
50094	Daroca	919	8511331,61	9261,51426550598	632	3361866,52	5319,40905063291	78	172681,71	2213,86807692308	1999
50094	Daroca	941	9050245,79	9617,68946865037	645	3471245,83	5381,77648062016	74	166824,78	2254,38891891892	2000
50094	Daroca	980	9612806,04	9808,98575510204	634	3735796,43	5892,42339116719	72	156673,58	2176,02194444444	2001
50094	Daroca	931	9717250,12	10437,4329967777	606	3857751,54	6365,92663366337	76	188034,07	2474,1325	2002
50094	Daroca	989	9981174,39	10092,188463094	603	4056589,72	6727,34613598673	89	242701,86	2726,98719101124	2003
50094	Daroca	1020	10956013,82	10741,1900196078	604	4250552,02	7037,33778145695	96	236098,24	2459,35666666667	2004
50094	Daroca	1037	11587229,17	11173,7986210222	594	4452965,4	7496,57474747475	86	218753,27	2543,6426744186	2005
50094	Daroca	1074	12335339,33	11485,4183705773	616	4880897,58	7923,53503246753	94	283254,05	3013,34095744681	2006
50094	Daroca	1111	13431959,7	12089,9727272727	629	5355887,73	8514,92484896661	87	249504,33	2867,86586206897	2007
50094	Daroca	1090	14087182,61	12924,0207431193	686	6239884,95	9096,04220116618	118	337351,01	2858,90686440678	2008
50094	Daroca	1004	14226057,1	14169,3795816733	689	6407338,38	9299,47515239478	125	490599,48	3924,79584	2009
50094	Daroca	964	13850724,52	14367,9714937759	689	6463744,16	9381,34130624093	170	632691,19	3721,71288235294	2010
50095	Ejea de los Caballeros	7326	62975810,01	8596,20666257166	3387	16150969,6	4768,5177443165	768	1536994,15	2001,29446614583	1999
50095	Ejea de los Caballeros	7679	67762761,99	8824,42531449407	3402	17359876,7	5102,84441504997	817	1735145,77	2123,80143206854	2000
50095	Ejea de los Caballeros	8548	74192896,28	8679,56203556387	3386	18788430,15	5548,85710277614	1017	2066540,94	2031,99699115044	2001
50095	Ejea de los Caballeros	8710	79562874,99	9134,65843742824	3282	19345408,91	5894,39637720902	1003	2142167,34	2135,76005982054	2002
50095	Ejea de los Caballeros	9008	87304684,2	9691,90543960924	3281	20926685,99	6378,14263639134	1029	2187635,83	2125,98234207969	2003
50095	Ejea de los Caballeros	9729	96049516,99	9872,49635008737	3316	21779717,6	6568,06924004825	1211	2894620,91	2390,2732535095	2004
50095	Ejea de los Caballeros	9719	100101298,3	10299,5471036115	3345	23427578,47	7003,76037967115	1211	3127166,83	2582,30126341866	2005
50095	Ejea de los Caballeros	10339	109192834,2	10561,2568140052	3411	25548746,29	7490,10445323952	1212	3289840,5	2714,38985148515	2006
50095	Ejea de los Caballeros	11048	121424347,6	10990,6179942071	3470	26965488,47	7771,03414121037	1214	3100165,32	2553,6781878089	2007
50095	Ejea de los Caballeros	10415	129633843,2	12446,8404416707	3922	33556411,96	8555,94389597144	1446	4073301,66	2816,94443983402	2008
50095	Ejea de los Caballeros	9367	121300562,4	12949,7771324864	3961	34560399,17	8725,1702019692	2084	8665087,94	4157,91167946257	2009
50095	Ejea de los Caballeros	9118	115250719,8	12639,9122395262	3902	36013242,95	9229,43181701691	2338	9514309,62	4069,42242087254	2010
50096	Embid de Ariza	13	154232,87	11864,0669230769	21	108514,6	5167,3619047619				1999
50096	Embid de Ariza	8	68569	8571,125	23	112586,76	4895,07652173913				2000
50096	Embid de Ariza				22	115609,34	5254,97				2001
50096	Embid de Ariza				19	114778,22	6040,95894736842				2002
50096	Embid de Ariza				20	119735,23	5986,7615				2003
50096	Embid de Ariza				19	122042,28	6423,27789473684				2004
50096	Embid de Ariza				20	138762,24	6938,112				2005
50096	Embid de Ariza				21	148056,67	7050,31761904762				2006
50096	Embid de Ariza				24	171767,23	7156,96791666667				2007
50096	Embid de Ariza				24	186422,81	7767,61708333333				2008
50096	Embid de Ariza				23	174445,46	7584,5852173913				2009
50096	Embid de Ariza				20	169872,57	8493,6285				2010
50098	Encinacorba	47	470918,29	10019,5380851064	99	477184,61	4820,04656565657				1999
50098	Encinacorba	50	526753,01	10535,0602	105	531580,97	5062,6759047619				2000
50098	Encinacorba	72	707304,77	9823,67736111111	105	560454,49	5337,66180952381				2001
50098	Encinacorba	89	780955,79	8774,78415730337	96	558771,55	5820,53697916667	10	24739,69	2473,969	2002
50098	Encinacorba	81	699369,73	8634,19419753086	96	569957,81	5937,06052083333				2003
