Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2015	22023	Almuniente	Presupuestos	Consolidada	521681,93	47081	0	17270	0	218026,43	239304,5
2015	22024	Alquézar	Presupuestos	Consolidada	454928	12551	228754	1350	49880	27892	134501
2015	22025	Altorricón	Presupuestos	Consolidada	1099219,21	21834	359568,79	7200	470279,15	34500	205837,27
2015	22027	Angüés	Presupuestos	Consolidada	330891,79	9315,8	88787,93	0	12722,84	45830	174235,22
2015	22028	Ansó	Presupuestos	Consolidada	683580	16000	0	26430	115500	196500	329150
2015	22029	Antillón	Presupuestos	Consolidada	235683,98	15600	113256,55	60	28500	0	78267,43
2015	22032	Aragüés del Puerto	Presupuestos	Consolidada	219400	4300	31000	0	17000	0	167100
2015	22035	Arén	Presupuestos	Consolidada	356200	20950	122800	23000	17100	59500	112850
2015	22036	Argavieso	Presupuestos	Consolidada	163300	1050	80200	0	54305	500	27245
2015	22037	Arguis	Presupuestos	Consolidada	214800	0	4000	5500	91000	65800	48500
2015	22039	Ayerbe	Presupuestos	Consolidada	1433670	61970	466300	0	240000	26000	639400
2015	22040	Azanuy-Alins	Presupuestos	Consolidada	254463	21524	106729	0	30190	3650	92370
2015	22041	Azara	Presupuestos	Consolidada	177000	5700	70500	700	21800	0	78300
2015	22042	Azlor	Presupuestos	Consolidada	206500	3500	23200	500	124150	0	55150
2015	22043	Baells	Presupuestos	Consolidada	249295,4	0	65690,46	0	10000	129079,89	44525,05
2015	22044	Bailo	Presupuestos	Consolidada	471809,33	41763,89	26490,75	0	18750	116949,74	267854,95
2015	22045	Baldellou	Presupuestos	Consolidada	206204,28	0	147581,17	0	14420	3930,25	40272,86
2015	22046	Ballobar	Presupuestos	Consolidada	671113,87	29973,83	146000	700	89700	40458,88	364281,16
2015	22047	Banastás	Presupuestos	Consolidada	181900	0	31500	0	13000	2000	135400
2015	22048	Barbastro	Presupuestos	Consolidada	13138215,65	1067112,9	3877716,16	1908033,57	2862465,46	512642,96	2910244,6
2015	22049	Barbués	Presupuestos	Consolidada	47119,99	50	26608,13	2800	1892,88	0	15768,98
2015	22050	Barbuñales	Presupuestos	Consolidada	148900	7510	111250	750	5600	0	23790
2015	22051	Bárcabo	Presupuestos	Consolidada	169598,44	5900	770	9000	4000	73254,44	76674
2015	22052	Belver de Cinca	Presupuestos	Consolidada	984110,39	66095,97	300263,48	600	303938,17	90104,61	223108,16
2015	22053	Benabarre	Presupuestos	Consolidada	2425193	158500	342447	1214600	397218	72250	240178
2015	22054	Benasque	Presupuestos	Consolidada	3522552,19	349000	380697,96	5000	635204,07	237407	1915243,16
2015	22055	Berbegal	Presupuestos	Consolidada	453533,24	57499,76	98687,12	78439,8	64877,7	57518,76	96510,1
2015	22057	Bielsa	Presupuestos	Consolidada	748660	0	245463,65	4000	144136,39	22100	332959,96
2015	22058	Bierge	Presupuestos	Consolidada	549530,38	28650	56500	17922,92	8800	337927,93	99729,53
2015	22059	Biescas	Presupuestos	Consolidada	3293734,32	6250	434569	672177	472758	653256,32	1054724
2015	22060	Binaced	Presupuestos	Consolidada	1181684,52	1150	424291,57	500	289899,88	44400	421443,07
2015	22061	Binéfar	Presupuestos	Consolidada	8753993,17	345202,15	2492154,54	81317,8	2486280,62	1155359,08	2193678,98
2015	22062	Bisaurri	Presupuestos	Consolidada	181661,5	0	79080	250	5100	4190	93041,5
2015	22063	Biscarrués	Presupuestos	Consolidada	221940,4	6000	1740	150	45800,4	59000	109250
2015	22064	Blecua y Torres	Presupuestos	Consolidada	277686,12	11651,49	123457,62	24031,6	34471,2	0	84074,21
2015	22066	Boltaña	Presupuestos	Consolidada	1588833,63	70195,66	997736,79	39777,56	200264,33	22719,24	258140,05
2015	22067	Bonansa	Presupuestos	Consolidada	212300	1200	153800	2500	16220	11200	27380
2015	22068	Borau	Presupuestos	Consolidada	125775,06	0	55761,01	0	4649,81	24389,24	40975
2015	22069	Broto	Presupuestos	Consolidada	816705,2	42230	116250	50250	2000	10500	595475,2
2015	22072	Caldearenas	Presupuestos	Consolidada	340852,34	0	61501	0	16350	73771,34	189230
2015	22074	Campo	Presupuestos	Consolidada	1580529,34	202850,53	199000	3000	250870	260358,81	664450
2015	22075	Camporrells	Presupuestos	Consolidada	214930,94	23111,56	117566,94	0	18520,15	4957,12	50775,17
2015	22076	Canal de Berdún	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22077	Candasnos	Presupuestos	Consolidada	814234,53	6180	20000	17200	120984,53	257100	392770
2015	22078	Canfranc	Presupuestos	Consolidada	1451885	51060	361200	22000	408600	178075	430950
2015	22079	Capdesaso	Presupuestos	Consolidada	432810,4	65865,12	209420,72	0	35009,45	65392,27	57122,84
2015	22080	Capella	Presupuestos	Consolidada	283100	6300	118000	0	33000	28100	97700
2015	22081	Casbas de Huesca	Presupuestos	Consolidada	383237,64	14505	45226,75	0	131189,65	53811,26	138504,98
2015	22082	Castejón del Puente	Presupuestos	Consolidada	545864	0	0	0	228095,68	162303,37	155464,95
2015	22083	Castejón de Monegros	Presupuestos	Consolidada	622828,52	46066,16	0	48200	18993,69	71050	438518,67
2015	22084	Castejón de Sos	Presupuestos	Consolidada	1479221	52290	190880	521635	256235	67600	390581
2015	22085	Castelflorite	Presupuestos	Consolidada	181125	3650	18090	8410	10810	14301	125864
2015	22086	Castiello de Jaca	Presupuestos	Consolidada	571856	0	238054	0	35200	134158	164444
2015	22087	Castigaleu	Presupuestos	Consolidada	113400	0	17000	0	5000	50000	41400
2015	22088	Castillazuelo	Presupuestos	Consolidada	248000	5000	5500	0	67585,63	116834	53080,37
2015	22089	Castillonroy	Presupuestos	Consolidada	433937,97	8923,2	126514,77	1000	40200	152700	104600
2015	22090	Colungo	Presupuestos	Consolidada	180844	1104	0	3000	123160	0	53580
2015	22094	Chalamera	Presupuestos	Consolidada	140908,04	14319,86	65700	0	5500	6000	49388,18
2015	22095	Chía	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22096	Chimillas	Presupuestos	Consolidada	287614,96	2570	64401	0	59503,59	400	160740,37
2015	22099	Esplús	Presupuestos	Consolidada	716516,56	0	239003,51	3100	203441,96	27500	243471,09
2015	22102	Estada	Presupuestos	Consolidada	336037,05	0	78194,09	0	119076,88	0	138766,08
2015	22103	Estadilla	Presupuestos	Consolidada	1932274,47	287972,56	195000	2784,09	79821,56	27592,27	1339103,99
2015	22105	Estopiñán del Castillo	Presupuestos	Consolidada	271623,5	15700	56276,27	0	1089	0	198558,23
2015	22106	Fago	Presupuestos	Consolidada	155450	250	0	0	129200	0	26000
2015	22107	Fanlo	Presupuestos	Consolidada	283150	0	38000	0	3500	170680	70970
2015	22109	Fiscal	Presupuestos	Consolidada	490300	35000	82500	31200	62650	15600	263350
2015	22110	Fonz	Presupuestos	Consolidada	1276232,44	31552,3	377299,26	10000	331950,53	89000	436430,35
2015	22111	Foradada del Toscar	Presupuestos	Consolidada	214177,46	0	70698,17	100	52750	1180	89449,29
2015	22112	Fraga	Presupuestos	Consolidada	11873200	894400	4347900	75100	3049600	1258500	2247700
2015	22113	Fueva (La)	Presupuestos	Consolidada	1128200	222060	325400	19000	34300	21600	505840
2015	22114	Gistaín	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22115	Grado (El)	Presupuestos	Consolidada	878800	76150	322500	10000	128000	63150	279000
2015	22116	Grañén	Presupuestos	Consolidada	1630373,43	262574,75	566241,06	17210,08	102550	0	681797,54
2015	22117	Graus	Presupuestos	Consolidada	4423435	354218	588882	1046109	1083711	613547	736968
2015	22119	Gurrea de Gállego	Presupuestos	Consolidada	1444700	48600	490228,18	9900	398948,91	16000	481022,91
2015	22122	Hoz de Jaca	Presupuestos	Consolidada	188618	300	13000	155	5500	34852	134811
2015	22124	Huerto	Presupuestos	Consolidada	487733,6	15532,06	128830,4	250	24799,92	197656,13	120665,09
2015	22125	Huesca	Presupuestos	Consolidada	49318997,32	3258706,83	22449865,36	7414834,91	8278673,03	1694568,5	6222348,69
2015	22126	Ibieca	Presupuestos	Consolidada	151236	0	110781	335	13330	0	26790
2015	22127	Igriés	Presupuestos	Consolidada	375840	300	0	0	19200	71240	285100
2015	22128	Ilche	Presupuestos	Consolidada	241235,66	1877,87	60005,96	16533,31	42383,62	52560	67874,9
2015	22129	Isábena	Presupuestos	Consolidada	463713	35837,83	258913	22000	85505,99	3010,94	58445,24
2015	22130	Jaca	Presupuestos	Consolidada	19920424	1708102	7465802	560381	5181980	2429710	2574449
2015	22131	Jasa	Presupuestos	Consolidada	179329,88	1000	39730	0	5000	0	133599,88
2015	22133	Labuerda	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22135	Laluenga	Presupuestos	Consolidada	365044	17000	37732	16120	64000	121337,57	108854,43
2015	22136	Lalueza	Presupuestos	Consolidada	911640	37761	369079	0	116300	12100	376400
2015	22137	Lanaja	Presupuestos	Consolidada	1040523,6	7450	275715,87	19700	193450	8500	535707,73
2015	22139	Laperdiguera	Presupuestos	Consolidada	176563,12	4150	17000	5600	5900	108048,12	35865
2015	22141	Lascellas-Ponzano	Presupuestos	Consolidada	354532	4400	29800	10000	9800	238135,47	62396,53
2015	22142	Lascuarre	Presupuestos	Consolidada	154600	3500	28000	0	11000	42500	69600
2015	22143	Laspaúles	Presupuestos	Consolidada	324114	13000	77500	0	25450	107514	100650
2015	22144	Laspuña	Presupuestos	Consolidada	946155	21000	40500	1900	23720	721400	137635
2015	22149	Loarre	Presupuestos	Consolidada	289857,82	13363	0	22545	12616	50001	191332,82
2015	22150	Loporzano	Presupuestos	Consolidada	724850,84	3000	226182,72	0	175537,82	129500	190630,3
2015	22151	Loscorrales	Presupuestos	Consolidada	82600	11465	20360	0	22845	1550	26380
2015	22155	Monesma y Cajigar	Presupuestos	Consolidada	89130	0	7500	0	3500	42500	35630
2015	22156	Monflorite-Lascasas	Presupuestos	Consolidada	359500	6500	141600	15300	101600	600	93900
2015	22157	Montanuy	Presupuestos	Consolidada	1648000	300	442500	84800	131100	584000	405300
2015	22158	Monzón	Presupuestos	Consolidada	16506753	2010000	4783078,42	2503402,75	1519053	358950	5332268,83
2015	22160	Naval	Presupuestos	Consolidada	448196	0	59752,35	0	14000	209342,65	165101
2015	22162	Novales	Presupuestos	Consolidada	189473,74	3900	94917,65	0	16198,62	33935,81	40521,66
2015	22163	Nueno	Presupuestos	Consolidada	484120	500	224169	0	24200	2000	233251
2015	22164	Olvena	Presupuestos	Consolidada	102500	0	0	0	0	40000,01	62499,99
2015	22165	Ontiñena	Presupuestos	Consolidada	433400	6200	0	0	51000	84000	292200
2015	22167	Osso de Cinca	Presupuestos	Consolidada	585882,69	20593,29	0	0	0	98978,15	466311,25
2015	22168	Palo	Presupuestos	Consolidada	191730	36080	95100	900	7200	0	52450
2015	22170	Panticosa	Presupuestos	Consolidada	1959677	342531	239647	32000	120800	146000	1078699
2015	22172	Peñalba	Presupuestos	Consolidada	674116,51	4900	158938	0	114000	39110	357168,51
2015	22173	Peñas de Riglos (Las)	Presupuestos	Consolidada	337404,74	0	246817,12	0	8000	1000	81587,62
2015	22174	Peralta de Alcofea	Presupuestos	Consolidada	684078,68	143300	168000	42460	149440	20000	160878,68
2015	22175	Peralta de Calasanz	Presupuestos	Consolidada	343204	17442	144311	0	10715	37120	133616
2015	22176	Peraltilla	Presupuestos	Consolidada	180500	800	75350	2200	55300	0	46850
2015	22177	Perarrúa	Presupuestos	Consolidada	145964,1	800,01	20000	1500	0	50994,09	72670
2015	22178	Pertusa	Presupuestos	Consolidada	236630	18530	163700	3200	11500	0	39700
2015	22181	Piracés	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22182	Plan	Presupuestos	Consolidada	368775,92	5500	39539,6	0	22357,74	13000	288378,58
2015	22184	Poleñino	Presupuestos	Consolidada	251524,23	18146,26	30000	0	7900	0	195477,97
2015	22186	Pozán de Vero	Presupuestos	Consolidada	276752	18050	0	0	103630	80100	74972
2015	22187	Puebla de Castro (La)	Presupuestos	Consolidada	500121,2	17000	210024,79	23500	31280,41	9000	209316
2015	22188	Puente de Montañana	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22189	Puértolas	Presupuestos	Consolidada	541106	109196	131330	4500	1950	118710	175420
2015	22190	Pueyo de Araguás (El)	Presupuestos	Consolidada	212140	220	99326	522	11250	1800	99022
2015	22193	Pueyo de Santa Cruz	Presupuestos	Consolidada	307780	11350	156260	300	39500	10040	90330
2015	22195	Quicena	Presupuestos	Consolidada	146890	9920	0	0	0	0	136970
2015	22197	Robres	Presupuestos	Consolidada	628100	33000	154500	33700	18500	91000	297400
2015	22199	Sabiñánigo	Presupuestos	Consolidada	10311841	647000	3577570,22	95581	2744013,77	595930,17	2651745,84
2015	22200	Sahún	Presupuestos	Consolidada	473735	16385	261250	0	46400	500	149200
2015	22201	Salas Altas	Presupuestos	Consolidada	305200	4000	23000	1820	49215	154000	73165
2015	22202	Salas Bajas	Presupuestos	Consolidada	247500	3000	20000	1000	25900	127700	69900
2015	22203	Salillas	Presupuestos	Consolidada	202205	330	69450	0	94408	12500	25517
2015	22204	Sallent de Gállego	Presupuestos	Consolidada	3044326,06	444814,19	290506	10000	381100	81583,89	1836321,98
2015	22205	San Esteban de Litera	Presupuestos	Consolidada	437414,65	800	178830,1	100	68143,19	18000	171541,36
2015	22206	Sangarrén	Presupuestos	Consolidada	324403	24000	68000	0	27500	14000	190903
2015	22207	San Juan de Plan	Presupuestos	Consolidada	166229,73	9100	21312,14	0	4346,92	0	131470,67
2015	22208	Santa Cilia	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22209	Santa Cruz de la Serós	Presupuestos	Consolidada	206000	10500	0	0	0	59000	136500
2015	22212	Santaliestra y San Quílez	Presupuestos	Consolidada	89199,97	35316,64	4000	0	1600	0	48283,33
2015	22213	Sariñena	Presupuestos	Consolidada	4079325,88	678568,02	689677,35	76896,81	615215,73	120527,7	1898440,27
2015	22214	Secastilla	Presupuestos	Consolidada	339828,81	48000	69500	19600	26000	50078,7	126650,11
2015	22215	Seira	Presupuestos	Consolidada	360497	11760	219600	5200	18354	2600	102983
2015	22217	Sena	Presupuestos	Consolidada	582410	0	233000	0	50000	39000	260410
2015	22218	Senés de Alcubierre	Presupuestos	Consolidada	88810	0	63400	1860	0	0	23550
2015	22220	Sesa	Presupuestos	Consolidada	221218	100	84020	0	34753	40450	61895
2015	22221	Sesué	Presupuestos	Consolidada	342650	0	0	0	2100	108000	232550
2015	22222	Siétamo	Presupuestos	Consolidada	403800	34900	79900	26100	29600	61200	172100
2015	22223	Sopeira	Presupuestos	Consolidada	362000	6600	81000	10500	10000	143000	110900
2015	22225	Tamarite de Litera	Presupuestos	Consolidada	3031795,36	332313,43	864677,7	221084,69	698504,4	142236,93	772978,21
2015	22226	Tardienta	Presupuestos	Consolidada	1643071,49	126356	424237,36	132100	542082,13	84700	333596
2015	22227	Tella-Sin	Presupuestos	Consolidada	637447	104500	249880	3680	28200	51300	199887
2015	22228	Tierz	Presupuestos	Consolidada	499850	38500	43400	45000	45630	9100	318220
2015	22229	Tolva	Presupuestos	Consolidada	234492,79	6080	154200	10500	24155	500	39057,79
2015	22230	Torla-Ordesa	Presupuestos	Consolidada	560238	0	164800	0	64100	209718	121620
2015	22232	Torralba de Aragón	Presupuestos	Consolidada	236000	0	50000	7600	5000	60000	113400
2015	22233	Torre la Ribera	Presupuestos	Consolidada	134991,52	10205	65098,62	6958,36	17274,17	1950	33505,37
2015	22234	Torrente de Cinca	Presupuestos	Consolidada	943541,73	43950,07	207915,85	68785,34	241098,98	11425,35	370366,14
2015	22235	Torres de Alcanadre	Presupuestos	Consolidada	173350	6980	124620	7500	2800	0	31450
2015	22236	Torres de Barbués	Presupuestos	Consolidada	256660	9500	136200	8350	25220	0	77390
2015	22239	Tramaced	Presupuestos	Consolidada	192972,24	19754,12	120030,46	2865,18	5807,31	12177,52	32337,65
2015	22242	Valfarta	Presupuestos	Consolidada	123053,32	0	9500	0	48000	656,04	64897,28
2015	22243	Valle de Bardají	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22244	Valle de Lierp	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22245	Velilla de Cinca	Presupuestos	Consolidada	278368,96	17030,96	167738	21000	3700	0	68900
2015	22246	Beranuy	Presupuestos	Consolidada	167111,95	0	118356,5	7300	5127,02	5615	30713,43
2015	22247	Viacamp y Litera	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	22248	Vicién	Presupuestos	Consolidada	216696,28	14592,31	116402,48	10451,95	7390,26	25421,63	42437,65
2015	22249	Villanova	Presupuestos	Consolidada	185000	0	5500	0	2650	30000	146850
2015	22250	Villanúa	Presupuestos	Consolidada	974373	37000	316283	0	262230	146612	212248
2015	22251	Villanueva de Sigena	Presupuestos	Consolidada	417100	10500	230200	0	30000	0	146400
2015	22252	Yebra de Basa	Presupuestos	Consolidada	177107	0	56807	0	5500	0	114800
2015	22253	Yésero	Presupuestos	Consolidada	158610	0	110300	0	4000	21435	22875
2015	22254	Zaidín	Presupuestos	Consolidada	1131000	91500	0	76000	213650	133000	616850
2015	22901	Valle de Hecho	Presupuestos	Consolidada	950294,18	82000	0	55000	214600	224084,18	374610
2015	22902	Puente la Reina de Jaca	Presupuestos	Consolidada	350000	7674,64	0	0	0	57000	285325,36
2015	22903	San Miguel del Cinca	Presupuestos	Consolidada	702924	74840,89	267710,87	0	137251,36	0	223120,88
2015	22904	Sotonera (La)	Presupuestos	Consolidada	727759,74	41973	245231,95	56840	79185	23710	280819,79
2015	22905	Lupiñén-Ortilla	Presupuestos	Consolidada	612410	18760	163325	0	204985	39000	186340
2015	22906	Santa María de Dulcis	Presupuestos	Consolidada	198307,44	4100	1800	20638,75	13200	59318,69	99250
2015	22907	Aínsa-Sobrarbe	Presupuestos	Consolidada	2697580	385300	549580	253500	397800	62500	1048900
2015	22908	Hoz y Costeán	Presupuestos	Consolidada	279850	5000	21000	1500	60000	130400	61950
2015	22909	Vencillón	Presupuestos	Consolidada	340667,44	0	68862,3	2000	151051,83	20250	98503,31
2015	44001	Ababuj	Presupuestos	Consolidada	187364,66	1700	111764,04	0	2950	0	70950,62
2015	44002	Abejuela	Presupuestos	Consolidada	290000	26000	49000	0	6000	48500	160500
2015	44003	Aguatón	Presupuestos	Consolidada	89285	2305	16400	0	6850	36100	27630
2015	44004	Aguaviva	Presupuestos	Consolidada	984570,42	33000	85087,76	125376,24	170063,49	126465,84	444577,09
2015	44005	Aguilar del Alfambra	Presupuestos	Consolidada	183877,51	15083,95	113936,56	0	50	0	54807
2015	44006	Alacón	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44007	Alba	Presupuestos	Consolidada	286726	1000	52200	8000	23000	0	202526
2015	44008	Albalate del Arzobispo	Presupuestos	Consolidada	2131170	0	680000	613480	538850	31540	267300
2015	44009	Albarracín	Presupuestos	Consolidada	1674520	73372	601350	182560	310743	81400	425095
2015	44010	Albentosa	Presupuestos	Consolidada	591500	32400	113500	32000	36000	0	377600
2015	44011	Alcaine	Presupuestos	Consolidada	126158	0	23000	0	14849	0	88309
2015	44012	Alcalá de la Selva	Presupuestos	Consolidada	1526074,82	303637,57	64000	0	133750,01	16000	1008687,24
2015	44013	Alcañiz	Presupuestos	Consolidada	16323452,61	1818774,73	8023950,15	549340,32	3276378,28	692156,24	1962852,89
2015	44014	Alcorisa	Presupuestos	Consolidada	3003100	0	330400	34500	632300	731470	1274430
2015	44016	Alfambra	Presupuestos	Consolidada	524000	76500	61600	20200	225430	4500	135770
2015	44017	Aliaga	Presupuestos	Consolidada	884005,79	0	289458	8000	164134,29	90000	332413,5
2015	44018	Almohaja	Presupuestos	Consolidada	120224	3800	69000	0	1000	3000	43424
2015	44019	Alobras	Presupuestos	Consolidada	184550	0	83200	0	11000	13900	76450
2015	44020	Alpeñés	Presupuestos	Consolidada	113000	0	69000	3000	0	0	41000
2015	44021	Allepuz	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44022	Alloza	Presupuestos	Consolidada	731018	31300	90756,62	6000	58000	130000	414961,38
2015	44023	Allueva	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44024	Anadón	Presupuestos	Consolidada	76181	0	48241	0	2500	0	25440
2015	44025	Andorra	Presupuestos	Consolidada	8115000	182850	1851500	829500	2548450	1349500	1353200
2015	44026	Arcos de las Salinas	Presupuestos	Consolidada	331130	27250	105000	0	12100	0	186780
2015	44027	Arens de Lledó	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44028	Argente	Presupuestos	Consolidada	314400	0	45000	0	1000	136000	132400
2015	44029	Ariño	Presupuestos	Consolidada	1107926,43	1400	275664	58000	299053	30000	443809,43
2015	44031	Azaila	Presupuestos	Consolidada	194446,43	3284,39	105255,42	0	23363,41	0	62543,21
2015	44032	Bádenas	Presupuestos	Consolidada	29900	0	5700	0	1000	0	23200
2015	44033	Báguena	Presupuestos	Consolidada	328220	11078	96031	0	0	0	221111
2015	44034	Bañón	Presupuestos	Consolidada	275000	11100	188549,22	6850	9000	1200	58300,78
2015	44035	Barrachina	Presupuestos	Consolidada	249443	23250	82742	3600	29652	57493	52706
2015	44036	Bea	Presupuestos	Consolidada	60400	4750	24575	0	2825	0	28250
2015	44037	Beceite	Presupuestos	Consolidada	563250	83800	177200	0	37000	0	265250
2015	44038	Belmonte de San José	Presupuestos	Consolidada	187900	20000	3500	0	5000	21600	137800
2015	44039	Bello	Presupuestos	Consolidada	464950	24500	213800	15000	25000	0	186650
2015	44040	Berge	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44041	Bezas	Presupuestos	Consolidada	117230	6620	21085	2100	4000	5000	78425
2015	44042	Blancas	Presupuestos	Consolidada	129900	2000	49150	1600	19300	3000	54850
2015	44043	Blesa	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44044	Bordón	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44045	Bronchales	Presupuestos	Consolidada	701180	8000	294100	6000	163650	8300	221130
2015	44046	Bueña	Presupuestos	Consolidada	61800	0	15350	0	4950	0	41500
2015	44047	Burbáguena	Presupuestos	Consolidada	248695,59	2500	124827,82	0	8700	46212,41	66455,36
2015	44048	Cabra de Mora	Presupuestos	Consolidada	176773	17300	47500	0	8300	300	103373
2015	44049	Calaceite	Presupuestos	Consolidada	1355168	86550	206500	85200	466700	214810	295408
2015	44050	Calamocha	Presupuestos	Consolidada	3489096,92	295527,65	784018,39	442768,01	713115,16	142091,01	1111576,7
2015	44051	Calanda	Presupuestos	Consolidada	5040916,93	0	974978	862141,67	866853	1236558	1100386,26
2015	44052	Calomarde	Presupuestos	Consolidada	221875	2250	160675	0	6900	3000	49050
2015	44053	Camañas	Presupuestos	Consolidada	281050	13750	154700	0	3000	0	109600
2015	44054	Camarena de la Sierra	Presupuestos	Consolidada	298047	0	54000	0	60800	3500	179747
2015	44055	Camarillas	Presupuestos	Consolidada	255289,47	0	115155	5200	6100	19196,71	109637,76
2015	44056	Caminreal	Presupuestos	Consolidada	458839,89	2625	117932	8399	51900	91321,39	186662,5
2015	44059	Cantavieja	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44060	Cañada de Benatanduz	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44061	Cañada de Verich (La)	Presupuestos	Consolidada	230250	4750	90900	0	0	53850	80750
2015	44062	Cañada Vellida	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44063	Cañizar del Olivar	Presupuestos	Consolidada	307950	10500	75000	10000	0	0	212450
2015	44064	Cascante del Río	Presupuestos	Consolidada	103351	2250	32500	0	4400	3500	60701
2015	44065	Castejón de Tornos	Presupuestos	Consolidada	115998,62	100	56885,81	0	3800	25900	29312,81
2015	44066	Castel de Cabra	Presupuestos	Consolidada	255000	200	146500	0	5000	0	103300
2015	44067	Castelnou	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44068	Castelserás	Presupuestos	Consolidada	583437,48	100	161984	56000	27735	0	337618,48
2015	44070	Castellar (El)	Presupuestos	Consolidada	435919	9900	40500	0	12500	308100	64919
2015	44071	Castellote	Presupuestos	Consolidada	1320093,21	68739,54	92524	101500	494083,47	311007,02	252239,18
2015	44074	Cedrillas	Presupuestos	Consolidada	600000	32449,38	253958,94	12000	53540,12	26000	222051,56
2015	44075	Celadas	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44076	Cella	Presupuestos	Consolidada	2128000	0	286759,28	223000	824149,01	364591,71	429500
2015	44077	Cerollera (La)	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44080	Codoñera (La)	Presupuestos	Consolidada	520874,54	0	175936	43840	140106,5	3600	157392,04
2015	44082	Corbalán	Presupuestos	Consolidada	250504	1000	160300	0	20000	0	69204
2015	44084	Cortes de Aragón	Presupuestos	Consolidada	142000	0	97500	0	3000	0	41500
2015	44085	Cosa	Presupuestos	Consolidada	138000	0	94662,92	600	2200	1000	39537,08
2015	44086	Cretas	Presupuestos	Consolidada	583000	15000	187000	36000	170500	37000	137500
2015	44087	Crivillén	Presupuestos	Consolidada	250100	401,81	158694,94	6760	18649,72	26393,53	39200
2015	44088	Cuba (La)	Presupuestos	Consolidada	188405	3500	106365	5000	8300	0	65240
2015	44089	Cubla	Presupuestos	Consolidada	113535,38	0	38500	10035,52	8500	0	56499,86
2015	44090	Cucalón	Presupuestos	Consolidada	192300	7700	78100	0	9000	0	97500
2015	44092	Cuervo (El)	Presupuestos	Consolidada	217911	17450	124404	0	7000	7000	62057
2015	44093	Cuevas de Almudén	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44094	Cuevas Labradas	Presupuestos	Consolidada	176654	2250	95500	0	10000	0	68904
2015	44096	Ejulve	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44097	Escorihuela	Presupuestos	Consolidada	110000	500	28550	7500	23100	3525	46825
2015	44099	Escucha	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44100	Estercuel	Presupuestos	Consolidada	644210	100	215010,62	1650	56000	142000	229449,38
2015	44101	Ferreruela de Huerva	Presupuestos	Consolidada	130300	0	55950	0	4700	0	69650
2015	44102	Fonfría	Presupuestos	Consolidada	85300	100	38800	0	16700	5000	24700
2015	44103	Formiche Alto	Presupuestos	Consolidada	459290	14000	104000	5000	28000	178700	129590
2015	44105	Fórnoles	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44106	Fortanete	Presupuestos	Consolidada	287000	1030,15	149298,76	6532,49	20966	9432,34	99740,26
2015	44107	Foz-Calanda	Presupuestos	Consolidada	255361,31	0	4800	7300	0	0	243261,31
2015	44108	Fresneda (La)	Presupuestos	Consolidada	422991	56598	54300	15000	0	74000	223093
2015	44109	Frías de Albarracín	Presupuestos	Consolidada	296480	2850	184500	0	6900	3000	99230
2015	44110	Fuenferrada	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44111	Fuentes Calientes	Presupuestos	Consolidada	258000	39000	24500	11000	0	90000	93500
2015	44112	Fuentes Claras	Presupuestos	Consolidada	297300	0	71600	0	24400	33500	167800
2015	44113	Fuentes de Rubielos	Presupuestos	Consolidada	143501	4200	53200	23600	8700	0	53801
2015	44114	Fuentespalda	Presupuestos	Consolidada	452450	39450	25500	1000	8500	219000	159000
2015	44115	Galve	Presupuestos	Sin información	0	0	0	0	0	0	0
2015	44116	Gargallo	Presupuestos	Consolidada	299401,96	0	111933,36	9249,16	78857,3	19300	80062,14
2015	44117	Gea de Albarracín	Presupuestos	Consolidada	405815	2750	33752	400	54550	121805	192558
