Municipio nombre	Municipio código	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
Puebla de Alfindén (La)	50219	2014	Regadío	582	134	115	3	0	0			0	16	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	448			1	31	412		0	1		0	1		1		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puebla de Alfindén (La)	50219	2014	Secano	97	93	81	12	0	0			0	0	0		0	0	0			4	0	0	0	0	0	4	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puebla de Castro (La)	22187	2014	Regadío	2	2	0	1	0	0			0	0	0		0	0	1			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puebla de Castro (La)	22187	2014	Secano	478	452	39	370	0	1			0	0	0		0	0	42			7	0	0	0	0	0	0	0		0	0	7	0		0	0		0		0			0	0			0	0	0	0	0	0	19			0	0	3		0	0		0	0		15		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puebla de Híjar (La)	44191	2014	Regadío	632	475	156	283	10	7			0	7	12		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	156			0	0	143		0	0		0	0		0		13	1	0		0	0	0	0	0	0	0		0	0	0	0		0	1	0		0	0	0	0	0	0				0	0	0		0	0			0
Puebla de Híjar (La)	44191	2014	Secano	1584	1295	94	513	686	1			0	0	1		0	0	0			269	0	0	0	0	0	0	0		0	254	15	0		0	0		0		0			0	0			0	0	0	0	0	0	20			0	0	14		0	0		0	0		0		6	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puebla de Valverde (La)	44192	2014	Regadío	18	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	18	11		0	0	0	0	0	0	0		0	0	2	0		0	0	0		0	0	0	2	0	0				3	0	0		0	0			0
Puebla de Valverde (La)	44192	2014	Secano	2942	2282	908	1115	226	33			0	0	0		0	0	0			420	0	0	0	0	41	57	0		0	307	15	0		0	0		20		0			0	20			0	0	0	0	0	0	220			0	0	24		50	23		0	0		0		123	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puendeluna	50220	2014	Regadío	13	13	8	5	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puendeluna	50220	2014	Secano	346	346	58	288	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puente de Montañana	22188	2014	Regadío	30	19	0	14	5	0			0	0	0		0	0	0			1	0	0	0	0	0	0	0		0	0	1	0		0	0		0		0			0	0			0	0	0	0	0	0	10			0	0	3		5	0		0	0		2		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puente de Montañana	22188	2014	Secano	390	278	61	216	1	0			0	0	0		0	0	0			21	0	0	0	0	0	0	0		0	0	21	0		0	0		0		0			0	0			0	0	0	0	0	0	91			0	0	17		34	0		0	1		36		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puente la Reina de Jaca	22902	2014	Regadío	157	119	57	62	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	38			0	0	10		0	0		1	1		24		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puente la Reina de Jaca	22902	2014	Secano	1821	1321	303	996	11	0			0	0	2		0	0	9			23	0	0	0	0	23	0	0		0	0	0	0		0	0		4		0			0	0			0	0	0	4	0	0	473			9	0	190		19	14		14	5		204		18	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Puertomingalvo	44193	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puertomingalvo	44193	2014	Secano	284	85	18	11	31	25			0	0	0		0	0	0			39	0	0	0	0	0	0	0		0	0	39	3		0	3		0		0			0	0			0	0	0	0	0	0	157			0	0	5		17	0		0	0		0		135	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Pueyo de Araguás (El)	22190	2014	Regadío	68	2	2	0	0	0			0	0	0		0	0	0			12	0	0	0	0	0	0	0		0	0	12	0		0	0		0		0			0	0			0	0	0	0	0	0	54			1	0	9		0	2		0	1		38		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Pueyo de Araguás (El)	22190	2014	Secano	411	102	46	52	1	0			0	0	3		0	0	0			4	0	0	0	0	0	0	0		0	0	4	0		0	0		0		0			0	0			0	0	0	0	0	0	305			4	0	71		15	11		0	4		184		16	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Pueyo de Santa Cruz	22193	2014	Regadío	509	270	48	94	0	0			0	128	0		0	0	0			6	0	0	0	0	6	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	222			7	5	183		0	19		0	0		7		1	11	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	11			0
Pueyo de Santa Cruz	22193	2014	Secano	8	2	0	2	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	6			1	0	1		0	2		0	0		2		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Purujosa	50221	2014	Regadío																																																																																																							
Purujosa	50221	2014	Secano																																																																																																							
Puértolas	22189	2014	Regadío	15	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	15			0	0	2		0	0		0	0		12		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Puértolas	22189	2014	Secano	105	10	6	2	0	2			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	95			7	0	6		3	0		0	2		71		6	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Quicena	22195	2014	Regadío	189	113	59	44	3	0			0	7	0		0	0	0			17	1	0	0	0	0	16	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	59			0	4	37		0	2		0	0		15		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Quicena	22195	2014	Secano	206	190	72	118	0	0			0	0	0		0	0	0			3	0	0	0	0	0	3	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	13			0	0	0		0	6		0	0		6		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Quinto	50222	2014	Regadío	4433	2528	396	1532	34	6			7	551	0		0	0	2			37	0	7	0	0	29	0	0		0	1	0	0		0	0		4		0			0	4			0	0	0	0	0	0	1686			162	48	1424		0	43		0	3		3		3	178	0		1	0	0	0	0	0	0		0	0	0	0		0	20	0		0	0	0	23	0	0				0	0	110		0	24			0
Quinto	50222	2014	Secano	2083	1358	682	230	49	0			0	0	0		0	0	397			449	0	0	0	0	0	72	0		0	377	0	0		0	0		0		0			0	0			0	0	0	0	0	0	276			0	0	276		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Remolinos	50223	2014	Regadío	394	168	110	3	0	0			0	55	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	218			4	4	201		0	2		7	0		0		0	8	0		0	0	0	0	0	0	0		0	0	0	0		0	6	0		0	0	0	0	0	0				0	0	0		0	2			0
Remolinos	50223	2014	Secano	66	66	46	20	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Retascón	50224	2014	Regadío	86	57	14	43	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	14		14	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	15	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	1	0	0				0	0	0		0	14			0
Retascón	50224	2014	Secano	1816	1483	83	1376	0	24			0	0	0		0	0	0			81	0	0	0	0	35	46	0		0	0	0	0		0	0		235		0			0	235			0	0	0	0	0	0	17			0	0	4		13	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Ricla	50225	2014	Regadío	467	300	7	257	0	0			0	36	0		0	0	0			22	0	0	0	0	22	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	75			0	7	68		0	0		0	0		0		0	70	0		0	0	0	0	0	0	0		0	0	0	0		0	0	1		1	0	27	0	0	0				0	0	0		0	41			0
Ricla	50225	2014	Secano	512	430	150	273	0	0			0	1	0		0	0	6			77	0	0	0	0	43	0	0		0	31	3	0		0	0		0		0			0	0			0	0	0	0	0	0	5			0	2	3		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Rillo	44195	2014	Regadío	3	3	3	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Rillo	44195	2014	Secano	1140	1073	798	216	14	23			0	0	0		0	0	22			18	0	0	0	0	18	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	49			0	0	0		46	0		0	0		0		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Riodeva	44196	2014	Regadío	2	1	0	1	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	0		0	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Riodeva	44196	2014	Secano	30	24	0	16	0	8			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	6			0	0	0		0	0		0	0		0		6	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Robres	22197	2014	Regadío	1277	867	101	675	2	0			0	89	0		0	0	0			4	0	0	0	0	0	4	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	406			48	76	125		0	8		0	3		134		12	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Robres	22197	2014	Secano	1782	1633	49	1536	11	0			0	0	0		0	0	37			69	0	0	0	0	58	11	0		0	0	0	0		0	0		4		0			0	4			0	0	0	0	0	0	76			3	1	30		0	4		0	1		34		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Romanos	50227	2014	Regadío	91	80	2	78	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	11			0	0	5		0	0		0	2		2		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Romanos	50227	2014	Secano	1482	1262	113	1111	0	23			0	0	0		0	0	15			26	0	0	0	0	22	0	0		0	4	0	0		0	0		26		0			0	26			0	0	0	0	0	0	168			0	0	15		6	0		9	46		46		46	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Royuela	44198	2014	Regadío	12	9	7	2	0	0			0	0	0		0	0	0			1	0	0	0	0	0	0	0		0	1	0	2		0	2		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Royuela	44198	2014	Secano	338	239	160	74	1	0			0	0	0		0	0	4			69	0	0	0	0	6	10	0		0	53	0	0		0	0		20		0			0	20			0	0	0	0	0	0	10			0	7	3		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Rubiales	44199	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Rubiales	44199	2014	Secano	90	89	22	52	15	0			0	0	0		0	0	0			1	0	0	0	0	0	0	0		0	1	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Rubielos de la Cérida	44200	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Rubielos de la Cérida	44200	2014	Secano	653	651	146	468	5	0			0	0	0		0	0	32			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	2			0	0	0		1	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Rubielos de Mora	44201	2014	Regadío	53	40	8	21	10	0			0	0	1		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	13			0	0	0		1	0		0	0		0		12	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Rubielos de Mora	44201	2014	Secano	162	95	11	47	27	8			0	2	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	67			0	0	0		11	0		0	0		0		56	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Rueda de Jalón	50228	2014	Regadío	287	232	16	162	0	0			0	54	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		31		0			0	31			0	0	0	0	0	0	24			3	0	21		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Rueda de Jalón	50228	2014	Secano	3972	3064	492	2532	0	0			0	0	0		0	0	40			907	0	0	0	0	69	91	0		0	697	50	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	1	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Ruesca	50229	2014	Regadío	10	10	4	6	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Ruesca	50229	2014	Secano	86	80	24	47	0	9			0	0	0		0	0	0			1	0	0	0	0	0	1	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	5			0	0	0		5	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Ráfales	44194	2014	Regadío	4	2	1	1	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		1		0			0	0			0	0	0	0	1	0	1			0	0	0		0	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Ráfales	44194	2014	Secano	37	32	0	23	6	0			0	0	0		0	0	3			0	0	0	0	0	0	0	0		0	0	0	0		0	0		1		0			0	0			0	0	0	0	1	0	4			0	0	0		0	0		0	0		0		4	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Ródenas	44197	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Ródenas	44197	2014	Secano	1267	1008	687	174	28	70			0	0	0		0	0	49			117	0	0	0	0	0	94	0		0	23	0	0		0	0		85		0			0	85			0	0	0	0	0	0	57			0	0	43		14	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Sabiñánigo	22199	2014	Regadío	286	125	84	41	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		1		0			0	0			0	0	0	1	0	0	160			17	0	34		3	6		0	2		90		8	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Sabiñánigo	22199	2014	Secano	3611	2290	1243	996	15	0			0	0	7		0	0	29			11	0	0	0	0	0	11	0		0	0	0	0		0	0		22		0			0	2			0	0	0	20	0	0	1288			41	6	301		135	171		0	13		570		51	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Sahún	22200	2014	Regadío	3	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	0		0	0		0	0		3		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Sahún	22200	2014	Secano	85	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	85			0	0	0		0	0		0	2		76		7	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Salas Altas	22201	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Salas Altas	22201	2014	Secano	226	225	90	135	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	0		0	0		0	0		1		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Salas Bajas	22202	2014	Regadío	3	3	0	3	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Salas Bajas	22202	2014	Secano	216	214	44	170	0	0			0	0	0		0	0	0			2	0	0	0	0	2	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Salcedillo	44203	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Salcedillo	44203	2014	Secano	184	173	71	1	0	100			0	0	0		0	0	1			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	11			0	0	1		9	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Saldón	44204	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Saldón	44204	2014	Secano	267	223	118	88	17	0			0	0	0		0	0	0			40	0	0	0	0	0	0	0		0	40	0	0		0	0		0		0			0	0			0	0	0	0	0	0	4			0	0	4		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Salillas	22203	2014	Regadío	722	506	63	237	0	0			0	206	0		0	0	0			47	0	0	0	0	23	0	0		0	0	24	0		0	0		0		0			0	0			0	0	0	0	0	0	169			0	27	138		0	0		4	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Salillas	22203	2014	Secano	830	748	160	588	0	0			0	0	0		0	0	0			64	0	0	0	0	40	0	0		0	0	24	0		0	0		0		0			0	0			0	0	0	0	0	0	18			0	0	0		1	17		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Salillas de Jalón	50231	2014	Regadío	111	37	8	2	0	0			0	27	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	71			0	0	71		0	0		0	0		0		0	3	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
Salillas de Jalón	50231	2014	Secano	1	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	1		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Sallent de Gállego	22204	2014	Regadío	35	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	35			0	0	0		0	0		0	1		31		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Sallent de Gállego	22204	2014	Secano	157	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	157			0	5	0		0	0		0	3		137		12	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Salvatierra de Esca	50232	2014	Regadío	2	1	0	0	0	0			0	0	1		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	0		1	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Salvatierra de Esca	50232	2014	Secano	546	270	174	95	0	0			0	0	0		0	0	1			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	276			0	0	22		17	0		0	79		79		79	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Samper de Calanda	44205	2014	Regadío	224	196	1	150	35	9			0	0	1		0	0	0			11	0	1	0	0	0	0	0		0	2	8	0		0	0		0		0			0	0			0	0	0	0	0	0	17			2	3	8		0	0		0	0		0		4	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Samper de Calanda	44205	2014	Secano	4543	3851	24	1848	1960	6			0	0	0		0	0	13			686	0	0	0	0	0	21	0		0	638	27	0		0	0		0		0			0	0			0	0	0	0	0	0	6			0	0	0		0	0		0	0		0		6	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
