Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
1998	Aragón	07	Asia	433	Siria	0 a 15	Mujeres	2
1998	Aragón	07	Asia	433	Siria	16 a 64	Hombres	14
1998	Aragón	07	Asia	433	Siria	16 a 64	Mujeres	6
1998	Aragón	07	Asia	435	Tailandia	16 a 64	Hombres	1
1998	Aragón	07	Asia	435	Tailandia	16 a 64	Mujeres	5
1998	Aragón	07	Asia	437	Vietnam	16 a 64	Hombres	1
1998	Aragón	07	Asia	437	Vietnam	16 a 64	Mujeres	1
1998	Aragón	07	Asia	441	Yemen	16 a 64	Mujeres	1
1998	Aragón	08	Oceanía	501	Australia	0 a 15	Hombres	1
1998	Aragón	08	Oceanía	501	Australia	16 a 64	Hombres	4
1998	Aragón	08	Oceanía	501	Australia	16 a 64	Mujeres	5
1998	Aragón	08	Oceanía	504	Nueva Zelanda	16 a 64	Mujeres	2
1998	Aragón	08	Oceanía	511	Micronesia	16 a 64	Hombres	1
1998	Aragón	08	Oceanía	511	Micronesia	16 a 64	Mujeres	1
1998	Aragón	08	Oceanía	512	Tuvalu	16 a 64	Hombres	1
1998	Aragón	09	Apátridas y no consta	555	Apátridas	0 a 15	Hombres	2
1998	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	Hombres	2
1998	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	Mujeres	3
1999	Aragón	01	UE-15	102	Austria	0 a 15	Hombres	4
1999	Aragón	01	UE-15	102	Austria	16 a 64	Hombres	4
1999	Aragón	01	UE-15	102	Austria	16 a 64	Mujeres	8
1999	Aragón	01	UE-15	102	Austria	65 y más	Hombres	1
1999	Aragón	01	UE-15	103	Bélgica	0 a 15	Hombres	4
1999	Aragón	01	UE-15	103	Bélgica	0 a 15	Mujeres	2
1999	Aragón	01	UE-15	103	Bélgica	16 a 64	Hombres	30
1999	Aragón	01	UE-15	103	Bélgica	16 a 64	Mujeres	24
1999	Aragón	01	UE-15	103	Bélgica	65 y más	Hombres	3
1999	Aragón	01	UE-15	103	Bélgica	65 y más	Mujeres	6
1999	Aragón	01	UE-15	107	Dinamarca	0 a 15	Hombres	1
1999	Aragón	01	UE-15	107	Dinamarca	16 a 64	Hombres	7
1999	Aragón	01	UE-15	107	Dinamarca	16 a 64	Mujeres	3
1999	Aragón	01	UE-15	109	Finlandia	16 a 64	Hombres	1
1999	Aragón	01	UE-15	109	Finlandia	16 a 64	Mujeres	2
1999	Aragón	01	UE-15	109	Finlandia	65 y más	Hombres	1
1999	Aragón	01	UE-15	110	Francia	0 a 15	Hombres	21
1999	Aragón	01	UE-15	110	Francia	0 a 15	Mujeres	30
1999	Aragón	01	UE-15	110	Francia	16 a 64	Hombres	262
1999	Aragón	01	UE-15	110	Francia	16 a 64	Mujeres	389
1999	Aragón	01	UE-15	110	Francia	65 y más	Hombres	60
1999	Aragón	01	UE-15	110	Francia	65 y más	Mujeres	82
1999	Aragón	01	UE-15	111	Grecia	16 a 64	Hombres	6
1999	Aragón	01	UE-15	111	Grecia	16 a 64	Mujeres	1
1999	Aragón	01	UE-15	111	Grecia	65 y más	Hombres	1
1999	Aragón	01	UE-15	113	Irlanda	0 a 15	Hombres	1
1999	Aragón	01	UE-15	113	Irlanda	0 a 15	Mujeres	2
1999	Aragón	01	UE-15	113	Irlanda	16 a 64	Hombres	15
1999	Aragón	01	UE-15	113	Irlanda	16 a 64	Mujeres	18
1999	Aragón	01	UE-15	115	Italia	0 a 15	Hombres	11
1999	Aragón	01	UE-15	115	Italia	0 a 15	Mujeres	15
1999	Aragón	01	UE-15	115	Italia	16 a 64	Hombres	136
1999	Aragón	01	UE-15	115	Italia	16 a 64	Mujeres	48
1999	Aragón	01	UE-15	115	Italia	65 y más	Hombres	14
1999	Aragón	01	UE-15	115	Italia	65 y más	Mujeres	11
1999	Aragón	01	UE-15	117	Luxemburgo	16 a 64	Hombres	1
1999	Aragón	01	UE-15	121	Países Bajos	0 a 15	Hombres	3
1999	Aragón	01	UE-15	121	Países Bajos	0 a 15	Mujeres	4
1999	Aragón	01	UE-15	121	Países Bajos	16 a 64	Hombres	43
1999	Aragón	01	UE-15	121	Países Bajos	16 a 64	Mujeres	31
1999	Aragón	01	UE-15	121	Países Bajos	65 y más	Hombres	1
1999	Aragón	01	UE-15	121	Países Bajos	65 y más	Mujeres	2
1999	Aragón	01	UE-15	123	Portugal	0 a 15	Hombres	54
1999	Aragón	01	UE-15	123	Portugal	0 a 15	Mujeres	46
1999	Aragón	01	UE-15	123	Portugal	16 a 64	Hombres	223
1999	Aragón	01	UE-15	123	Portugal	16 a 64	Mujeres	223
1999	Aragón	01	UE-15	123	Portugal	65 y más	Hombres	9
1999	Aragón	01	UE-15	123	Portugal	65 y más	Mujeres	8
1999	Aragón	01	UE-15	125	Reino Unido	0 a 15	Hombres	10
1999	Aragón	01	UE-15	125	Reino Unido	0 a 15	Mujeres	5
1999	Aragón	01	UE-15	125	Reino Unido	16 a 64	Hombres	99
1999	Aragón	01	UE-15	125	Reino Unido	16 a 64	Mujeres	112
1999	Aragón	01	UE-15	125	Reino Unido	65 y más	Hombres	7
1999	Aragón	01	UE-15	125	Reino Unido	65 y más	Mujeres	7
1999	Aragón	01	UE-15	126	Alemania	0 a 15	Hombres	14
1999	Aragón	01	UE-15	126	Alemania	0 a 15	Mujeres	10
1999	Aragón	01	UE-15	126	Alemania	16 a 64	Hombres	115
1999	Aragón	01	UE-15	126	Alemania	16 a 64	Mujeres	103
1999	Aragón	01	UE-15	126	Alemania	65 y más	Hombres	5
1999	Aragón	01	UE-15	126	Alemania	65 y más	Mujeres	12
1999	Aragón	01	UE-15	131	Suecia	16 a 64	Hombres	6
1999	Aragón	01	UE-15	131	Suecia	16 a 64	Mujeres	5
1999	Aragón	02	Resto de Europa	101	Albania	16 a 64	Hombres	3
1999	Aragón	02	Resto de Europa	101	Albania	65 y más	Mujeres	1
1999	Aragón	02	Resto de Europa	104	Bulgaria	0 a 15	Hombres	1
1999	Aragón	02	Resto de Europa	104	Bulgaria	16 a 64	Hombres	6
1999	Aragón	02	Resto de Europa	104	Bulgaria	16 a 64	Mujeres	3
1999	Aragón	02	Resto de Europa	112	Hungría	0 a 15	Hombres	1
1999	Aragón	02	Resto de Europa	112	Hungría	16 a 64	Hombres	3
1999	Aragón	02	Resto de Europa	112	Hungría	16 a 64	Mujeres	1
1999	Aragón	02	Resto de Europa	118	Malta	65 y más	Hombres	1
1999	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Hombres	2
1999	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Mujeres	2
1999	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Hombres	2
1999	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Mujeres	5
1999	Aragón	02	Resto de Europa	120	Noruega	65 y más	Hombres	1
1999	Aragón	02	Resto de Europa	122	Polonia	0 a 15	Hombres	9
1999	Aragón	02	Resto de Europa	122	Polonia	0 a 15	Mujeres	7
1999	Aragón	02	Resto de Europa	122	Polonia	16 a 64	Hombres	39
1999	Aragón	02	Resto de Europa	122	Polonia	16 a 64	Mujeres	33
1999	Aragón	02	Resto de Europa	122	Polonia	65 y más	Hombres	1
1999	Aragón	02	Resto de Europa	122	Polonia	65 y más	Mujeres	1
1999	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Hombres	2
1999	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Mujeres	2
1999	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Hombres	2
1999	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Mujeres	3
1999	Aragón	02	Resto de Europa	128	Rumanía	0 a 15	Hombres	4
1999	Aragón	02	Resto de Europa	128	Rumanía	0 a 15	Mujeres	4
1999	Aragón	02	Resto de Europa	128	Rumanía	16 a 64	Hombres	28
1999	Aragón	02	Resto de Europa	128	Rumanía	16 a 64	Mujeres	21
1999	Aragón	02	Resto de Europa	128	Rumanía	65 y más	Mujeres	1
1999	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Hombres	7
1999	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Mujeres	7
1999	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Hombres	23
1999	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	19
1999	Aragón	02	Resto de Europa	132	Suiza	65 y más	Hombres	3
1999	Aragón	02	Resto de Europa	132	Suiza	65 y más	Mujeres	5
1999	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	2
1999	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	1
1999	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	5
1999	Aragón	02	Resto de Europa	135	Ucrania	65 y más	Mujeres	1
1999	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Hombres	2
1999	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Mujeres	2
1999	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	1
1999	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	4
1999	Aragón	02	Resto de Europa	143	República Checa	0 a 15	Mujeres	2
1999	Aragón	02	Resto de Europa	143	República Checa	16 a 64	Mujeres	6
1999	Aragón	02	Resto de Europa	144	Eslovaquia	0 a 15	Mujeres	1
1999	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Hombres	4
1999	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Mujeres	6
1999	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	9
1999	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Mujeres	8
1999	Aragón	02	Resto de Europa	146	Croacia	16 a 64	Hombres	1
1999	Aragón	02	Resto de Europa	146	Croacia	16 a 64	Mujeres	2
1999	Aragón	02	Resto de Europa	147	Eslovenia	16 a 64	Mujeres	1
1999	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Hombres	2
1999	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Mujeres	2
1999	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Hombres	1
1999	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	1
1999	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Hombres	3
1999	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	21
1999	Aragón	02	Resto de Europa	154	Rusia	65 y más	Mujeres	1
1999	Aragón	02	Resto de Europa	155	Yugoslavia	0 a 15	Hombres	5
1999	Aragón	02	Resto de Europa	155	Yugoslavia	0 a 15	Mujeres	2
1999	Aragón	02	Resto de Europa	155	Yugoslavia	16 a 64	Hombres	16
1999	Aragón	02	Resto de Europa	155	Yugoslavia	16 a 64	Mujeres	12
1999	Aragón	02	Resto de Europa	155	Yugoslavia	65 y más	Hombres	1
1999	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	Hombres	1
1999	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	Mujeres	2
1999	Aragón	02	Resto de Europa	436	Turquía	0 a 15	Hombres	1
1999	Aragón	02	Resto de Europa	436	Turquía	16 a 64	Hombres	3
1999	Aragón	03	Magreb	203	Argelia	0 a 15	Hombres	15
1999	Aragón	03	Magreb	203	Argelia	0 a 15	Mujeres	11
1999	Aragón	03	Magreb	203	Argelia	16 a 64	Hombres	295
1999	Aragón	03	Magreb	203	Argelia	16 a 64	Mujeres	29
1999	Aragón	03	Magreb	203	Argelia	65 y más	Hombres	5
1999	Aragón	03	Magreb	203	Argelia	65 y más	Mujeres	3
1999	Aragón	03	Magreb	228	Marruecos	0 a 15	Hombres	132
1999	Aragón	03	Magreb	228	Marruecos	0 a 15	Mujeres	97
1999	Aragón	03	Magreb	228	Marruecos	16 a 64	Hombres	791
1999	Aragón	03	Magreb	228	Marruecos	16 a 64	Mujeres	313
1999	Aragón	03	Magreb	228	Marruecos	65 y más	Hombres	12
1999	Aragón	03	Magreb	228	Marruecos	65 y más	Mujeres	9
1999	Aragón	03	Magreb	230	Mauritania	0 a 15	Hombres	4
1999	Aragón	03	Magreb	230	Mauritania	0 a 15	Mujeres	5
1999	Aragón	03	Magreb	230	Mauritania	16 a 64	Hombres	9
1999	Aragón	03	Magreb	230	Mauritania	16 a 64	Mujeres	3
1999	Aragón	03	Magreb	248	Túnez	16 a 64	Hombres	9
1999	Aragón	03	Magreb	248	Túnez	16 a 64	Mujeres	5
1999	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	Hombres	2
1999	Aragón	04	Resto de África	202	Angola	0 a 15	Hombres	6
1999	Aragón	04	Resto de África	202	Angola	0 a 15	Mujeres	7
1999	Aragón	04	Resto de África	202	Angola	16 a 64	Hombres	20
1999	Aragón	04	Resto de África	202	Angola	16 a 64	Mujeres	10
1999	Aragón	04	Resto de África	204	Benin	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	204	Benin	16 a 64	Mujeres	1
1999	Aragón	04	Resto de África	206	Burundi	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	16
1999	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Mujeres	10
1999	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	98
1999	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	85
1999	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Mujeres	1
1999	Aragón	04	Resto de África	208	Camerún	0 a 15	Mujeres	1
1999	Aragón	04	Resto de África	208	Camerún	16 a 64	Hombres	4
1999	Aragón	04	Resto de África	208	Camerún	16 a 64	Mujeres	10
1999	Aragón	04	Resto de África	210	Congo	0 a 15	Hombres	1
1999	Aragón	04	Resto de África	210	Congo	16 a 64	Hombres	2
1999	Aragón	04	Resto de África	210	Congo	16 a 64	Mujeres	1
1999	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Hombres	13
1999	Aragón	04	Resto de África	213	Egipto	16 a 64	Hombres	17
1999	Aragón	04	Resto de África	213	Egipto	16 a 64	Mujeres	2
1999	Aragón	04	Resto de África	213	Egipto	65 y más	Hombres	1
1999	Aragón	04	Resto de África	215	Gabón	0 a 15	Hombres	1
1999	Aragón	04	Resto de África	215	Gabón	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	216	Gambia	0 a 15	Hombres	36
1999	Aragón	04	Resto de África	216	Gambia	0 a 15	Mujeres	31
1999	Aragón	04	Resto de África	216	Gambia	16 a 64	Hombres	162
1999	Aragón	04	Resto de África	216	Gambia	16 a 64	Mujeres	78
1999	Aragón	04	Resto de África	217	Ghana	0 a 15	Mujeres	1
1999	Aragón	04	Resto de África	217	Ghana	16 a 64	Hombres	52
1999	Aragón	04	Resto de África	217	Ghana	16 a 64	Mujeres	12
1999	Aragón	04	Resto de África	218	Guinea	0 a 15	Hombres	15
1999	Aragón	04	Resto de África	218	Guinea	0 a 15	Mujeres	12
1999	Aragón	04	Resto de África	218	Guinea	16 a 64	Hombres	50
1999	Aragón	04	Resto de África	218	Guinea	16 a 64	Mujeres	47
1999	Aragón	04	Resto de África	218	Guinea	65 y más	Mujeres	5
1999	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Hombres	1
1999	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	2
1999	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	18
1999	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	28
1999	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	53
1999	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	80
1999	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Hombres	1
1999	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Mujeres	3
1999	Aragón	04	Resto de África	221	Kenia	16 a 64	Mujeres	5
1999	Aragón	04	Resto de África	222	Lesotho	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	223	Liberia	0 a 15	Mujeres	1
1999	Aragón	04	Resto de África	223	Liberia	16 a 64	Hombres	49
1999	Aragón	04	Resto de África	223	Liberia	16 a 64	Mujeres	13
1999	Aragón	04	Resto de África	225	Madagascar	0 a 15	Hombres	1
1999	Aragón	04	Resto de África	227	Mali	0 a 15	Hombres	3
1999	Aragón	04	Resto de África	227	Mali	0 a 15	Mujeres	1
1999	Aragón	04	Resto de África	227	Mali	16 a 64	Hombres	37
1999	Aragón	04	Resto de África	227	Mali	16 a 64	Mujeres	4
1999	Aragón	04	Resto de África	229	Mauricio	65 y más	Hombres	1
1999	Aragón	04	Resto de África	231	Mozambique	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	232	Namibia	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	233	Níger	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	234	Nigeria	0 a 15	Mujeres	5
1999	Aragón	04	Resto de África	234	Nigeria	16 a 64	Hombres	22
1999	Aragón	04	Resto de África	234	Nigeria	16 a 64	Mujeres	10
1999	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	Mujeres	1
1999	Aragón	04	Resto de África	236	Sudáfrica	0 a 15	Hombres	2
1999	Aragón	04	Resto de África	236	Sudáfrica	0 a 15	Mujeres	1
1999	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	Hombres	4
1999	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	Mujeres	3
1999	Aragón	04	Resto de África	237	Ruanda	16 a 64	Hombres	5
1999	Aragón	04	Resto de África	239	Senegal	0 a 15	Hombres	3
1999	Aragón	04	Resto de África	239	Senegal	0 a 15	Mujeres	9
1999	Aragón	04	Resto de África	239	Senegal	16 a 64	Hombres	163
1999	Aragón	04	Resto de África	239	Senegal	16 a 64	Mujeres	23
1999	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	Hombres	6
1999	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	Mujeres	2
1999	Aragón	04	Resto de África	241	Sierra Leona	65 y más	Mujeres	1
1999	Aragón	04	Resto de África	242	Somalia	16 a 64	Hombres	2
1999	Aragón	04	Resto de África	246	Chad	16 a 64	Hombres	1
1999	Aragón	04	Resto de África	247	Togo	16 a 64	Hombres	4
1999	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	Hombres	1
1999	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	Mujeres	2
1999	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Hombres	15
1999	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Mujeres	4
1999	Aragón	04	Resto de África	250	Rep. Democrática del Congo	65 y más	Hombres	1
1999	Aragón	05	América del Norte	301	Canadá	16 a 64	Hombres	11
1999	Aragón	05	América del Norte	301	Canadá	16 a 64	Mujeres	7
1999	Aragón	05	América del Norte	301	Canadá	65 y más	Hombres	1
1999	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	Hombres	20
1999	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	Mujeres	28
1999	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	Hombres	147
1999	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	Mujeres	98
1999	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	Hombres	17
1999	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	Mujeres	9
1999	Aragón	06	Resto de América	303	México	0 a 15	Hombres	6
1999	Aragón	06	Resto de América	303	México	0 a 15	Mujeres	4
1999	Aragón	06	Resto de América	303	México	16 a 64	Hombres	9
1999	Aragón	06	Resto de América	303	México	16 a 64	Mujeres	46
1999	Aragón	06	Resto de América	303	México	65 y más	Hombres	1
1999	Aragón	06	Resto de América	314	Costa Rica	0 a 15	Hombres	1
1999	Aragón	06	Resto de América	314	Costa Rica	16 a 64	Hombres	4
1999	Aragón	06	Resto de América	314	Costa Rica	16 a 64	Mujeres	2
1999	Aragón	06	Resto de América	315	Cuba	0 a 15	Hombres	14
1999	Aragón	06	Resto de América	315	Cuba	0 a 15	Mujeres	15
1999	Aragón	06	Resto de América	315	Cuba	16 a 64	Hombres	58
1999	Aragón	06	Resto de América	315	Cuba	16 a 64	Mujeres	140
1999	Aragón	06	Resto de América	315	Cuba	65 y más	Hombres	2
1999	Aragón	06	Resto de América	315	Cuba	65 y más	Mujeres	6
1999	Aragón	06	Resto de América	316	Dominica	0 a 15	Hombres	2
1999	Aragón	06	Resto de América	316	Dominica	0 a 15	Mujeres	1
1999	Aragón	06	Resto de América	316	Dominica	16 a 64	Hombres	2
1999	Aragón	06	Resto de América	316	Dominica	16 a 64	Mujeres	9
1999	Aragón	06	Resto de América	317	El Salvador	16 a 64	Hombres	3
1999	Aragón	06	Resto de América	317	El Salvador	16 a 64	Mujeres	5
1999	Aragón	06	Resto de América	318	Granada	65 y más	Hombres	1
1999	Aragón	06	Resto de América	319	Guatemala	0 a 15	Mujeres	2
1999	Aragón	06	Resto de América	319	Guatemala	16 a 64	Hombres	4
1999	Aragón	06	Resto de América	319	Guatemala	16 a 64	Mujeres	4
1999	Aragón	06	Resto de América	319	Guatemala	65 y más	Mujeres	1
1999	Aragón	06	Resto de América	320	Haití	16 a 64	Hombres	1
1999	Aragón	06	Resto de América	320	Haití	16 a 64	Mujeres	1
1999	Aragón	06	Resto de América	321	Honduras	0 a 15	Hombres	9
1999	Aragón	06	Resto de América	321	Honduras	0 a 15	Mujeres	4
1999	Aragón	06	Resto de América	321	Honduras	16 a 64	Hombres	12
1999	Aragón	06	Resto de América	321	Honduras	16 a 64	Mujeres	36
1999	Aragón	06	Resto de América	322	Jamaica	16 a 64	Hombres	2
1999	Aragón	06	Resto de América	323	Nicaragua	0 a 15	Hombres	3
1999	Aragón	06	Resto de América	323	Nicaragua	0 a 15	Mujeres	1
1999	Aragón	06	Resto de América	323	Nicaragua	16 a 64	Hombres	6
1999	Aragón	06	Resto de América	323	Nicaragua	16 a 64	Mujeres	3
1999	Aragón	06	Resto de América	323	Nicaragua	65 y más	Mujeres	1
1999	Aragón	06	Resto de América	324	Panamá	0 a 15	Hombres	1
1999	Aragón	06	Resto de América	324	Panamá	16 a 64	Hombres	5
1999	Aragón	06	Resto de América	324	Panamá	16 a 64	Mujeres	8
1999	Aragón	06	Resto de América	326	República Dominicana	0 a 15	Hombres	42
1999	Aragón	06	Resto de América	326	República Dominicana	0 a 15	Mujeres	28
1999	Aragón	06	Resto de América	326	República Dominicana	16 a 64	Hombres	37
1999	Aragón	06	Resto de América	326	República Dominicana	16 a 64	Mujeres	284
1999	Aragón	06	Resto de América	326	República Dominicana	65 y más	Hombres	3
1999	Aragón	06	Resto de América	340	Argentina	0 a 15	Hombres	9
1999	Aragón	06	Resto de América	340	Argentina	0 a 15	Mujeres	11
1999	Aragón	06	Resto de América	340	Argentina	16 a 64	Hombres	103
1999	Aragón	06	Resto de América	340	Argentina	16 a 64	Mujeres	116
1999	Aragón	06	Resto de América	340	Argentina	65 y más	Hombres	11
1999	Aragón	06	Resto de América	340	Argentina	65 y más	Mujeres	22
1999	Aragón	06	Resto de América	341	Bolivia	0 a 15	Hombres	2
1999	Aragón	06	Resto de América	341	Bolivia	0 a 15	Mujeres	4
1999	Aragón	06	Resto de América	341	Bolivia	16 a 64	Hombres	7
1999	Aragón	06	Resto de América	341	Bolivia	16 a 64	Mujeres	6
1999	Aragón	06	Resto de América	342	Brasil	0 a 15	Hombres	10
1999	Aragón	06	Resto de América	342	Brasil	0 a 15	Mujeres	6
1999	Aragón	06	Resto de América	342	Brasil	16 a 64	Hombres	25
1999	Aragón	06	Resto de América	342	Brasil	16 a 64	Mujeres	86
1999	Aragón	06	Resto de América	342	Brasil	65 y más	Hombres	2
1999	Aragón	06	Resto de América	342	Brasil	65 y más	Mujeres	2
1999	Aragón	06	Resto de América	343	Colombia	0 a 15	Hombres	8
1999	Aragón	06	Resto de América	343	Colombia	0 a 15	Mujeres	11
1999	Aragón	06	Resto de América	343	Colombia	16 a 64	Hombres	43
1999	Aragón	06	Resto de América	343	Colombia	16 a 64	Mujeres	98
1999	Aragón	06	Resto de América	343	Colombia	65 y más	Hombres	1
1999	Aragón	06	Resto de América	343	Colombia	65 y más	Mujeres	4
1999	Aragón	06	Resto de América	344	Chile	0 a 15	Mujeres	4
1999	Aragón	06	Resto de América	344	Chile	16 a 64	Hombres	27
1999	Aragón	06	Resto de América	344	Chile	16 a 64	Mujeres	55
1999	Aragón	06	Resto de América	344	Chile	65 y más	Hombres	1
1999	Aragón	06	Resto de América	344	Chile	65 y más	Mujeres	4
1999	Aragón	06	Resto de América	345	Ecuador	0 a 15	Hombres	18
1999	Aragón	06	Resto de América	345	Ecuador	0 a 15	Mujeres	6
1999	Aragón	06	Resto de América	345	Ecuador	16 a 64	Hombres	33
1999	Aragón	06	Resto de América	345	Ecuador	16 a 64	Mujeres	47
1999	Aragón	06	Resto de América	347	Paraguay	16 a 64	Hombres	4
1999	Aragón	06	Resto de América	347	Paraguay	16 a 64	Mujeres	6
1999	Aragón	06	Resto de América	347	Paraguay	65 y más	Hombres	1
1999	Aragón	06	Resto de América	347	Paraguay	65 y más	Mujeres	1
1999	Aragón	06	Resto de América	348	Perú	0 a 15	Hombres	10
1999	Aragón	06	Resto de América	348	Perú	0 a 15	Mujeres	18
