Provincia código	Provincia nombre	Municipio código	Municipio nombre	Año	Saldo migratorio
44	Teruel	44048	Cabra de Mora	2010	3
44	Teruel	44049	Calaceite	2010	16
44	Teruel	44050	Calamocha	2010	-24
44	Teruel	44051	Calanda	2010	29
44	Teruel	44052	Calomarde	2010	21
44	Teruel	44053	Camañas	2010	3
44	Teruel	44054	Camarena de la Sierra	2010	-6
44	Teruel	44055	Camarillas	2010	10
44	Teruel	44056	Caminreal	2010	-32
44	Teruel	44059	Cantavieja	2010	1
44	Teruel	44060	Cañada de Benatanduz	2010	1
44	Teruel	44061	Cañada de Verich (La)	2010	3
44	Teruel	44062	Cañada Vellida	2010	-1
44	Teruel	44063	Cañizar del Olivar	2010	-5
44	Teruel	44064	Cascante del Río	2010	3
44	Teruel	44065	Castejón de Tornos	2010	-1
44	Teruel	44066	Castel de Cabra	2010	2
44	Teruel	44067	Castelnou	2010	1
44	Teruel	44068	Castelserás	2010	9
44	Teruel	44070	Castellar (El)	2010	2
44	Teruel	44071	Castellote	2010	6
44	Teruel	44074	Cedrillas	2010	6
44	Teruel	44075	Celadas	2010	2
44	Teruel	44076	Cella	2010	-22
44	Teruel	44077	Cerollera (La)	2010	-6
44	Teruel	44080	Codoñera (La)	2010	-6
44	Teruel	44082	Corbalán	2010	4
44	Teruel	44084	Cortes de Aragón	2010	4
44	Teruel	44085	Cosa	2010	-2
44	Teruel	44086	Cretas	2010	2
44	Teruel	44087	Crivillén	2010	-1
44	Teruel	44088	Cuba (La)	2010	-1
44	Teruel	44089	Cubla	2010	9
44	Teruel	44090	Cucalón	2010	-1
44	Teruel	44092	Cuervo (El)	2010	-2
44	Teruel	44093	Cuevas de Almudén	2010	2
44	Teruel	44094	Cuevas Labradas	2010	-5
44	Teruel	44096	Ejulve	2010	1
44	Teruel	44097	Escorihuela	2010	2
44	Teruel	44099	Escucha	2010	9
44	Teruel	44100	Estercuel	2010	0
44	Teruel	44101	Ferreruela de Huerva	2010	-3
44	Teruel	44102	Fonfría	2010	0
44	Teruel	44103	Formiche Alto	2010	-2
44	Teruel	44105	Fórnoles	2010	-1
44	Teruel	44106	Fortanete	2010	-1
44	Teruel	44107	Foz-Calanda	2010	-5
44	Teruel	44108	Fresneda (La)	2010	-8
44	Teruel	44109	Frías de Albarracín	2010	-1
44	Teruel	44110	Fuenferrada	2010	25
44	Teruel	44111	Fuentes Calientes	2010	-1
44	Teruel	44112	Fuentes Claras	2010	-3
44	Teruel	44113	Fuentes de Rubielos	2010	5
44	Teruel	44114	Fuentespalda	2010	-5
44	Teruel	44115	Galve	2010	0
44	Teruel	44116	Gargallo	2010	5
44	Teruel	44117	Gea de Albarracín	2010	-4
44	Teruel	44118	Ginebrosa (La)	2010	2
44	Teruel	44119	Griegos	2010	7
44	Teruel	44120	Guadalaviar	2010	3
44	Teruel	44121	Gúdar	2010	-5
44	Teruel	44122	Híjar	2010	-11
44	Teruel	44123	Hinojosa de Jarque	2010	2
44	Teruel	44124	Hoz de la Vieja (La)	2010	2
44	Teruel	44125	Huesa del Común	2010	7
44	Teruel	44126	Iglesuela del Cid (La)	2010	-3
44	Teruel	44127	Jabaloyas	2010	7
44	Teruel	44128	Jarque de la Val	2010	-2
44	Teruel	44129	Jatiel	2010	1
44	Teruel	44130	Jorcas	2010	2
44	Teruel	44131	Josa	2010	4
44	Teruel	44132	Lagueruela	2010	8
44	Teruel	44133	Lanzuela	2010	-1
44	Teruel	44135	Libros	2010	7
44	Teruel	44136	Lidón	2010	-1
44	Teruel	44137	Linares de Mora	2010	-7
44	Teruel	44138	Loscos	2010	1
44	Teruel	44141	Lledó	2010	2
44	Teruel	44142	Maicas	2010	-3
44	Teruel	44143	Manzanera	2010	19
44	Teruel	44144	Martín del Río	2010	-24
44	Teruel	44145	Mas de las Matas	2010	-11
44	Teruel	44146	Mata de los Olmos (La)	2010	-1
44	Teruel	44147	Mazaleón	2010	-6
44	Teruel	44148	Mezquita de Jarque	2010	-2
44	Teruel	44149	Mirambel	2010	13
44	Teruel	44150	Miravete de la Sierra	2010	-4
44	Teruel	44151	Molinos	2010	-14
44	Teruel	44152	Monforte de Moyuela	2010	-6
44	Teruel	44153	Monreal del Campo	2010	-8
44	Teruel	44154	Monroyo	2010	16
44	Teruel	44155	Montalbán	2010	-5
44	Teruel	44156	Monteagudo del Castillo	2010	-5
44	Teruel	44157	Monterde de Albarracín	2010	-4
44	Teruel	44158	Mora de Rubielos	2010	-40
44	Teruel	44159	Moscardón	2010	-6
44	Teruel	44160	Mosqueruela	2010	12
44	Teruel	44161	Muniesa	2010	-11
44	Teruel	44163	Noguera de Albarracín	2010	4
44	Teruel	44164	Nogueras	2010	2
44	Teruel	44165	Nogueruelas	2010	-25
44	Teruel	44167	Obón	2010	2
44	Teruel	44168	Odón	2010	0
44	Teruel	44169	Ojos Negros	2010	-11
44	Teruel	44171	Olba	2010	0
44	Teruel	44172	Oliete	2010	-3
44	Teruel	44173	Olmos (Los)	2010	1
44	Teruel	44174	Orihuela del Tremedal	2010	24
44	Teruel	44175	Orrios	2010	-5
44	Teruel	44176	Palomar de Arroyos	2010	-3
44	Teruel	44177	Pancrudo	2010	-3
44	Teruel	44178	Parras de Castellote (Las)	2010	5
44	Teruel	44179	Peñarroya de Tastavins	2010	1
44	Teruel	44180	Peracense	2010	0
44	Teruel	44181	Peralejos	2010	7
44	Teruel	44182	Perales del Alfambra	2010	-15
44	Teruel	44183	Pitarque	2010	-2
44	Teruel	44184	Plou	2010	3
44	Teruel	44185	Pobo (El)	2010	8
44	Teruel	44187	Portellada (La)	2010	-1
44	Teruel	44189	Pozondón	2010	-4
44	Teruel	44190	Pozuel del Campo	2010	0
44	Teruel	44191	Puebla de Híjar (La)	2010	14
44	Teruel	44192	Puebla de Valverde (La)	2010	-7
44	Teruel	44193	Puertomingalvo	2010	-50
44	Teruel	44194	Ráfales	2010	-2
44	Teruel	44195	Rillo	2010	0
44	Teruel	44196	Riodeva	2010	-2
44	Teruel	44197	Ródenas	2010	-7
44	Teruel	44198	Royuela	2010	5
44	Teruel	44199	Rubiales	2010	1
44	Teruel	44200	Rubielos de la Cérida	2010	-2
44	Teruel	44201	Rubielos de Mora	2010	-23
44	Teruel	44203	Salcedillo	2010	-1
44	Teruel	44204	Saldón	2010	-2
44	Teruel	44205	Samper de Calanda	2010	11
44	Teruel	44206	San Agustín	2010	52
44	Teruel	44207	San Martín del Río	2010	-3
44	Teruel	44208	Santa Cruz de Nogueras	2010	4
44	Teruel	44209	Santa Eulalia	2010	1
44	Teruel	44210	Sarrión	2010	10
44	Teruel	44211	Segura de los Baños	2010	-1
44	Teruel	44212	Seno	2010	1
44	Teruel	44213	Singra	2010	-4
44	Teruel	44215	Terriente	2010	4
44	Teruel	44216	Teruel	2010	179
44	Teruel	44217	Toril y Masegoso	2010	2
44	Teruel	44218	Tormón	2010	3
44	Teruel	44219	Tornos	2010	2
44	Teruel	44220	Torralba de los Sisones	2010	-5
44	Teruel	44221	Torrecilla de Alcañiz	2010	-3
44	Teruel	44222	Torrecilla del Rebollar	2010	-3
44	Teruel	44223	Torre de Arcas	2010	-1
44	Teruel	44224	Torre de las Arcas	2010	-1
44	Teruel	44225	Torre del Compte	2010	4
44	Teruel	44226	Torrelacárcel	2010	-8
44	Teruel	44227	Torre los Negros	2010	-1
44	Teruel	44228	Torremocha de Jiloca	2010	-9
44	Teruel	44229	Torres de Albarracín	2010	-4
44	Teruel	44230	Torrevelilla	2010	2
44	Teruel	44231	Torrijas	2010	-3
44	Teruel	44232	Torrijo del Campo	2010	-11
44	Teruel	44234	Tramacastiel	2010	-5
44	Teruel	44235	Tramacastilla	2010	4
44	Teruel	44236	Tronchón	2010	1
44	Teruel	44237	Urrea de Gaén	2010	10
44	Teruel	44238	Utrillas	2010	-34
44	Teruel	44239	Valacloche	2010	-2
44	Teruel	44240	Valbona	2010	-17
44	Teruel	44241	Valdealgorfa	2010	-7
44	Teruel	44243	Valdecuenca	2010	-5
44	Teruel	44244	Valdelinares	2010	-2
44	Teruel	44245	Valdeltormo	2010	-3
44	Teruel	44246	Valderrobres	2010	36
44	Teruel	44247	Valjunquera	2010	-10
44	Teruel	44249	Vallecillo (El)	2010	11
44	Teruel	44250	Veguillas de la Sierra	2010	-1
44	Teruel	44251	Villafranca del Campo	2010	-7
44	Teruel	44252	Villahermosa del Campo	2010	2
44	Teruel	44256	Villanueva del Rebollar de la Sierra	2010	0
44	Teruel	44257	Villar del Cobo	2010	-3
44	Teruel	44258	Villar del Salz	2010	-1
44	Teruel	44260	Villarluengo	2010	1
44	Teruel	44261	Villarquemado	2010	-26
44	Teruel	44262	Villarroya de los Pinares	2010	-2
44	Teruel	44263	Villastar	2010	0
44	Teruel	44264	Villel	2010	-13
44	Teruel	44265	Vinaceite	2010	-9
44	Teruel	44266	Visiedo	2010	-1
44	Teruel	44267	Vivel del Río Martín	2010	7
50	Zaragoza	50001	Abanto	2010	8
50	Zaragoza	50002	Acered	2010	6
50	Zaragoza	50003	Agón	2010	-1
50	Zaragoza	50004	Aguarón	2010	24
50	Zaragoza	50005	Aguilón	2010	11
50	Zaragoza	50006	Ainzón	2010	-18
50	Zaragoza	50007	Aladrén	2010	4
50	Zaragoza	50008	Alagón	2010	-75
50	Zaragoza	50009	Alarba	2010	3
50	Zaragoza	50010	Alberite de San Juan	2010	-1
50	Zaragoza	50011	Albeta	2010	3
50	Zaragoza	50012	Alborge	2010	-5
50	Zaragoza	50013	Alcalá de Ebro	2010	12
50	Zaragoza	50014	Alcalá de Moncayo	2010	34
50	Zaragoza	50015	Alconchel de Ariza	2010	-2
50	Zaragoza	50016	Aldehuela de Liestos	2010	4
50	Zaragoza	50017	Alfajarín	2010	47
50	Zaragoza	50018	Alfamén	2010	65
50	Zaragoza	50019	Alforque	2010	7
50	Zaragoza	50020	Alhama de Aragón	2010	7
50	Zaragoza	50021	Almochuel	2010	10
50	Zaragoza	50022	Almolda (La)	2010	4
50	Zaragoza	50023	Almonacid de la Cuba	2010	-7
50	Zaragoza	50024	Almonacid de la Sierra	2010	19
50	Zaragoza	50025	Almunia de Doña Godina (La)	2010	46
50	Zaragoza	50026	Alpartir	2010	8
50	Zaragoza	50027	Ambel	2010	-4
50	Zaragoza	50028	Anento	2010	-3
50	Zaragoza	50029	Aniñón	2010	-8
50	Zaragoza	50030	Añón de Moncayo	2010	6
50	Zaragoza	50031	Aranda de Moncayo	2010	-2
50	Zaragoza	50032	Arándiga	2010	15
50	Zaragoza	50033	Ardisa	2010	5
50	Zaragoza	50034	Ariza	2010	5
50	Zaragoza	50035	Artieda	2010	-2
50	Zaragoza	50036	Asín	2010	3
50	Zaragoza	50037	Atea	2010	-4
50	Zaragoza	50038	Ateca	2010	25
50	Zaragoza	50039	Azuara	2010	18
50	Zaragoza	50040	Badules	2010	7
50	Zaragoza	50041	Bagüés	2010	-1
50	Zaragoza	50042	Balconchán	2010	3
50	Zaragoza	50043	Bárboles	2010	-2
50	Zaragoza	50044	Bardallur	2010	8
50	Zaragoza	50045	Belchite	2010	31
50	Zaragoza	50046	Belmonte de Gracián	2010	-5
50	Zaragoza	50047	Berdejo	2010	8
50	Zaragoza	50048	Berrueco	2010	3
50	Zaragoza	50050	Bijuesca	2010	5
50	Zaragoza	50051	Biota	2010	-12
50	Zaragoza	50052	Bisimbre	2010	-2
50	Zaragoza	50053	Boquiñeni	2010	-2
50	Zaragoza	50054	Bordalba	2010	0
50	Zaragoza	50055	Borja	2010	-19
50	Zaragoza	50056	Botorrita	2010	-13
50	Zaragoza	50057	Brea de Aragón	2010	-25
50	Zaragoza	50058	Bubierca	2010	-1
50	Zaragoza	50059	Bujaraloz	2010	10
50	Zaragoza	50060	Bulbuente	2010	1
50	Zaragoza	50061	Bureta	2010	0
50	Zaragoza	50062	Burgo de Ebro (El)	2010	16
50	Zaragoza	50063	Buste (El)	2010	0
50	Zaragoza	50064	Cabañas de Ebro	2010	4
50	Zaragoza	50065	Cabolafuente	2010	-3
50	Zaragoza	50066	Cadrete	2010	98
50	Zaragoza	50067	Calatayud	2010	161
50	Zaragoza	50068	Calatorao	2010	-22
50	Zaragoza	50069	Calcena	2010	0
50	Zaragoza	50070	Calmarza	2010	26
50	Zaragoza	50071	Campillo de Aragón	2010	-3
50	Zaragoza	50072	Carenas	2010	5
50	Zaragoza	50073	Cariñena	2010	16
50	Zaragoza	50074	Caspe	2010	-154
50	Zaragoza	50075	Castejón de Alarba	2010	1
50	Zaragoza	50076	Castejón de las Armas	2010	1
50	Zaragoza	50077	Castejón de Valdejasa	2010	-6
50	Zaragoza	50078	Castiliscar	2010	-10
50	Zaragoza	50079	Cervera de la Cañada	2010	4
50	Zaragoza	50080	Cerveruela	2010	5
50	Zaragoza	50081	Cetina	2010	-8
50	Zaragoza	50082	Cimballa	2010	-1
50	Zaragoza	50083	Cinco Olivas	2010	5
50	Zaragoza	50084	Clarés de Ribota	2010	-2
50	Zaragoza	50085	Codo	2010	4
50	Zaragoza	50086	Codos	2010	-3
50	Zaragoza	50087	Contamina	2010	2
50	Zaragoza	50088	Cosuenda	2010	24
50	Zaragoza	50089	Cuarte de Huerva	2010	622
50	Zaragoza	50090	Cubel	2010	2
50	Zaragoza	50091	Cuerlas (Las)	2010	-2
50	Zaragoza	50092	Chiprana	2010	117
50	Zaragoza	50093	Chodes	2010	1
50	Zaragoza	50094	Daroca	2010	25
50	Zaragoza	50095	Ejea de los Caballeros	2010	-59
50	Zaragoza	50096	Embid de Ariza	2010	-1
50	Zaragoza	50098	Encinacorba	2010	4
50	Zaragoza	50099	Épila	2010	-45
50	Zaragoza	50100	Erla	2010	-13
50	Zaragoza	50101	Escatrón	2010	-4
50	Zaragoza	50102	Fabara	2010	5
50	Zaragoza	50104	Farlete	2010	-5
50	Zaragoza	50105	Fayón	2010	5
50	Zaragoza	50106	Fayos (Los)	2010	2
50	Zaragoza	50107	Figueruelas	2010	-24
50	Zaragoza	50108	Fombuena	2010	-2
50	Zaragoza	50109	Frago (El)	2010	0
50	Zaragoza	50110	Frasno (El)	2010	13
50	Zaragoza	50111	Fréscano	2010	-2
50	Zaragoza	50113	Fuendejalón	2010	27
50	Zaragoza	50114	Fuendetodos	2010	9
50	Zaragoza	50115	Fuentes de Ebro	2010	-1
50	Zaragoza	50116	Fuentes de Jiloca	2010	5
50	Zaragoza	50117	Gallocanta	2010	0
50	Zaragoza	50118	Gallur	2010	-61
50	Zaragoza	50119	Gelsa	2010	-10
50	Zaragoza	50121	Gotor	2010	-6
50	Zaragoza	50122	Grisel	2010	-6
50	Zaragoza	50123	Grisén	2010	11
50	Zaragoza	50124	Herrera de los Navarros	2010	-3
50	Zaragoza	50125	Ibdes	2010	3
50	Zaragoza	50126	Illueca	2010	-45
50	Zaragoza	50128	Isuerre	2010	-1
50	Zaragoza	50129	Jaraba	2010	2
50	Zaragoza	50130	Jarque de Moncayo	2010	-2
50	Zaragoza	50131	Jaulín	2010	-11
50	Zaragoza	50132	Joyosa (La)	2010	8
50	Zaragoza	50133	Lagata	2010	8
50	Zaragoza	50134	Langa del Castillo	2010	-5
50	Zaragoza	50135	Layana	2010	-1
50	Zaragoza	50136	Lécera	2010	2
50	Zaragoza	50137	Leciñena	2010	39
50	Zaragoza	50138	Lechón	2010	-7
50	Zaragoza	50139	Letux	2010	4
50	Zaragoza	50140	Litago	2010	6
50	Zaragoza	50141	Lituénigo	2010	3
50	Zaragoza	50142	Lobera de Onsella	2010	5
50	Zaragoza	50143	Longares	2010	7
50	Zaragoza	50144	Longás	2010	-3
50	Zaragoza	50146	Lucena de Jalón	2010	7
50	Zaragoza	50147	Luceni	2010	4
50	Zaragoza	50148	Luesia	2010	18
50	Zaragoza	50149	Luesma	2010	12
50	Zaragoza	50150	Lumpiaque	2010	-7
50	Zaragoza	50151	Luna	2010	8
50	Zaragoza	50152	Maella	2010	6
50	Zaragoza	50153	Magallón	2010	35
50	Zaragoza	50154	Mainar	2010	-3
50	Zaragoza	50155	Malanquilla	2010	3
50	Zaragoza	50156	Maleján	2010	-2
50	Zaragoza	50157	Malón	2010	-1
50	Zaragoza	50159	Maluenda	2010	18
50	Zaragoza	50160	Mallén	2010	22
50	Zaragoza	50161	Manchones	2010	24
50	Zaragoza	50162	Mara	2010	1
50	Zaragoza	50163	María de Huerva	2010	244
50	Zaragoza	50164	Mediana de Aragón	2010	-2
50	Zaragoza	50165	Mequinenza	2010	-3
50	Zaragoza	50166	Mesones de Isuela	2010	2
50	Zaragoza	50167	Mezalocha	2010	1
50	Zaragoza	50168	Mianos	2010	0
50	Zaragoza	50169	Miedes de Aragón	2010	-9
50	Zaragoza	50170	Monegrillo	2010	-3
50	Zaragoza	50171	Moneva	2010	9
50	Zaragoza	50172	Monreal de Ariza	2010	-4
50	Zaragoza	50173	Monterde	2010	-4
50	Zaragoza	50174	Montón	2010	5
50	Zaragoza	50175	Morata de Jalón	2010	-38
50	Zaragoza	50176	Morata de Jiloca	2010	-8
50	Zaragoza	50177	Morés	2010	-4
50	Zaragoza	50178	Moros	2010	-14
50	Zaragoza	50179	Moyuela	2010	-13
50	Zaragoza	50180	Mozota	2010	1
50	Zaragoza	50181	Muel	2010	34
50	Zaragoza	50182	Muela (La)	2010	-32
50	Zaragoza	50183	Munébrega	2010	-12
50	Zaragoza	50184	Murero	2010	3
50	Zaragoza	50185	Murillo de Gállego	2010	10
50	Zaragoza	50186	Navardún	2010	-2
50	Zaragoza	50187	Nigüella	2010	-1
50	Zaragoza	50188	Nombrevilla	2010	2
50	Zaragoza	50189	Nonaspe	2010	6
50	Zaragoza	50190	Novallas	2010	45
50	Zaragoza	50191	Novillas	2010	-14
50	Zaragoza	50192	Nuévalos	2010	-10
50	Zaragoza	50193	Nuez de Ebro	2010	35
50	Zaragoza	50194	Olvés	2010	-3
50	Zaragoza	50195	Orcajo	2010	11
50	Zaragoza	50196	Orera	2010	9
50	Zaragoza	50197	Orés	2010	9
50	Zaragoza	50198	Oseja	2010	9
50	Zaragoza	50199	Osera de Ebro	2010	4
50	Zaragoza	50200	Paniza	2010	12
50	Zaragoza	50201	Paracuellos de Jiloca	2010	15
50	Zaragoza	50202	Paracuellos de la Ribera	2010	-1
50	Zaragoza	50203	Pastriz	2010	-33
50	Zaragoza	50204	Pedrola	2010	55
50	Zaragoza	50205	Pedrosas (Las)	2010	-3
50	Zaragoza	50206	Perdiguera	2010	-12
50	Zaragoza	50207	Piedratajada	2010	-1
50	Zaragoza	50208	Pina de Ebro	2010	-14
50	Zaragoza	50209	Pinseque	2010	93
50	Zaragoza	50210	Pintanos (Los)	2010	9
50	Zaragoza	50211	Plasencia de Jalón	2010	0
50	Zaragoza	50213	Plenas	2010	-5
50	Zaragoza	50214	Pomer	2010	2
50	Zaragoza	50215	Pozuel de Ariza	2010	1
50	Zaragoza	50216	Pozuelo de Aragón	2010	0
50	Zaragoza	50217	Pradilla de Ebro	2010	12
50	Zaragoza	50218	Puebla de Albortón	2010	-5
50	Zaragoza	50219	Puebla de Alfindén (La)	2010	130
50	Zaragoza	50220	Puendeluna	2010	-3
50	Zaragoza	50221	Purujosa	2010	-1
50	Zaragoza	50222	Quinto	2010	1
50	Zaragoza	50223	Remolinos	2010	-7
50	Zaragoza	50224	Retascón	2010	-3
50	Zaragoza	50225	Ricla	2010	-505
50	Zaragoza	50227	Romanos	2010	12
50	Zaragoza	50228	Rueda de Jalón	2010	-1
50	Zaragoza	50229	Ruesca	2010	5
50	Zaragoza	50230	Sádaba	2010	-26
50	Zaragoza	50231	Salillas de Jalón	2010	10
50	Zaragoza	50232	Salvatierra de Esca	2010	-7
50	Zaragoza	50233	Samper del Salz	2010	-6
50	Zaragoza	50234	San Martín de la Virgen de Moncayo	2010	-10
50	Zaragoza	50235	San Mateo de Gállego	2010	65
50	Zaragoza	50236	Santa Cruz de Grío	2010	-1
50	Zaragoza	50237	Santa Cruz de Moncayo	2010	3
50	Zaragoza	50238	Santa Eulalia de Gállego	2010	5
50	Zaragoza	50239	Santed	2010	6
50	Zaragoza	50240	Sástago	2010	-4
50	Zaragoza	50241	Saviñán	2010	-37
50	Zaragoza	50242	Sediles	2010	3
50	Zaragoza	50243	Sestrica	2010	3
50	Zaragoza	50244	Sierra de Luna	2010	6
50	Zaragoza	50245	Sigüés	2010	0
50	Zaragoza	50246	Sisamón	2010	-1
50	Zaragoza	50247	Sobradiel	2010	-15
50	Zaragoza	50248	Sos del Rey Católico	2010	10
50	Zaragoza	50249	Tabuenca	2010	-16
50	Zaragoza	50250	Talamantes	2010	1
50	Zaragoza	50251	Tarazona	2010	21
50	Zaragoza	50252	Tauste	2010	-108
50	Zaragoza	50253	Terrer	2010	-7
50	Zaragoza	50254	Tierga	2010	3
50	Zaragoza	50255	Tobed	2010	3
50	Zaragoza	50256	Torralba de los Frailes	2010	1
50	Zaragoza	50257	Torralba de Ribota	2010	8
50	Zaragoza	50258	Torralbilla	2010	-3
50	Zaragoza	50259	Torrehermosa	2010	-2
50	Zaragoza	50260	Torrelapaja	2010	-1
50	Zaragoza	50261	Torrellas	2010	8
50	Zaragoza	50262	Torres de Berrellén	2010	6
50	Zaragoza	50263	Torrijo de la Cañada	2010	5
50	Zaragoza	50264	Tosos	2010	-1
50	Zaragoza	50265	Trasmoz	2010	-1
50	Zaragoza	50266	Trasobares	2010	-5
50	Zaragoza	50267	Uncastillo	2010	-11
50	Zaragoza	50268	Undués de Lerda	2010	3
50	Zaragoza	50269	Urrea de Jalón	2010	-3
50	Zaragoza	50270	Urriés	2010	-1
50	Zaragoza	50271	Used	2010	0
50	Zaragoza	50272	Utebo	2010	53
50	Zaragoza	50273	Valdehorna	2010	2
50	Zaragoza	50274	Val de San Martín	2010	0
50	Zaragoza	50275	Valmadrid	2010	-3
50	Zaragoza	50276	Valpalmas	2010	12
50	Zaragoza	50277	Valtorres	2010	-19
50	Zaragoza	50278	Velilla de Ebro	2010	-6
50	Zaragoza	50279	Velilla de Jiloca	2010	-3
50	Zaragoza	50280	Vera de Moncayo	2010	-7
50	Zaragoza	50281	Vierlas	2010	-5
50	Zaragoza	50282	Vilueña (La)	2010	2
50	Zaragoza	50283	Villadoz	2010	3
50	Zaragoza	50284	Villafeliche	2010	27
50	Zaragoza	50285	Villafranca de Ebro	2010	4
50	Zaragoza	50286	Villalba de Perejil	2010	3
50	Zaragoza	50287	Villalengua	2010	6
50	Zaragoza	50288	Villanueva de Gállego	2010	80
50	Zaragoza	50289	Villanueva de Jiloca	2010	6
50	Zaragoza	50290	Villanueva de Huerva	2010	5
50	Zaragoza	50291	Villar de los Navarros	2010	0
50	Zaragoza	50292	Villarreal de Huerva	2010	26
50	Zaragoza	50293	Villarroya de la Sierra	2010	20
50	Zaragoza	50294	Villarroya del Campo	2010	6
50	Zaragoza	50295	Vistabella	2010	1
50	Zaragoza	50296	Zaida (La)	2010	8
50	Zaragoza	50297	Zaragoza	2010	881
50	Zaragoza	50298	Zuera	2010	89
50	Zaragoza	50901	Biel	2010	-16
50	Zaragoza	50902	Marracos	2010	8
50	Zaragoza	50903	Villamayor de Gállego	2010	-25
22	Huesca	22001	Abiego	2009	0
22	Huesca	22002	Abizanda	2009	6
22	Huesca	22003	Adahuesca	2009	0
22	Huesca	22004	Agüero	2009	3
22	Huesca	22006	Aísa	2009	-27
22	Huesca	22007	Albalate de Cinca	2009	42
22	Huesca	22008	Albalatillo	2009	6
22	Huesca	22009	Albelda	2009	-2
22	Huesca	22011	Albero Alto	2009	10
22	Huesca	22012	Albero Bajo	2009	-6
22	Huesca	22013	Alberuela de Tubo	2009	0
22	Huesca	22014	Alcalá de Gurrea	2009	2
22	Huesca	22015	Alcalá del Obispo	2009	16
22	Huesca	22016	Alcampell	2009	3
22	Huesca	22017	Alcolea de Cinca	2009	0
22	Huesca	22018	Alcubierre	2009	-1
22	Huesca	22019	Alerre	2009	-6
22	Huesca	22020	Alfántega	2009	-9
22	Huesca	22021	Almudévar	2009	19
22	Huesca	22022	Almunia de San Juan	2009	15
22	Huesca	22023	Almuniente	2009	-5
22	Huesca	22024	Alquézar	2009	-2
22	Huesca	22025	Altorricón	2009	1
22	Huesca	22027	Angüés	2009	8
22	Huesca	22028	Ansó	2009	2
22	Huesca	22029	Antillón	2009	-3
22	Huesca	22032	Aragüés del Puerto	2009	-5
22	Huesca	22035	Arén	2009	-7
22	Huesca	22036	Argavieso	2009	0
22	Huesca	22037	Arguis	2009	6
22	Huesca	22039	Ayerbe	2009	-2
22	Huesca	22040	Azanuy-Alins	2009	-14
22	Huesca	22041	Azara	2009	0
22	Huesca	22042	Azlor	2009	3
22	Huesca	22043	Baells	2009	1
22	Huesca	22044	Bailo	2009	9
22	Huesca	22045	Baldellou	2009	2
22	Huesca	22046	Ballobar	2009	2
22	Huesca	22047	Banastás	2009	-1
22	Huesca	22048	Barbastro	2009	176
22	Huesca	22049	Barbués	2009	-4
22	Huesca	22050	Barbuñales	2009	3
22	Huesca	22051	Bárcabo	2009	4
22	Huesca	22052	Belver de Cinca	2009	-12
22	Huesca	22053	Benabarre	2009	-1
22	Huesca	22054	Benasque	2009	1
22	Huesca	22055	Berbegal	2009	-8
22	Huesca	22057	Bielsa	2009	-1
22	Huesca	22058	Bierge	2009	-2
22	Huesca	22059	Biescas	2009	-19
22	Huesca	22060	Binaced	2009	-9
22	Huesca	22061	Binéfar	2009	-46
22	Huesca	22062	Bisaurri	2009	-9
22	Huesca	22063	Biscarrués	2009	-2
22	Huesca	22064	Blecua y Torres	2009	17
22	Huesca	22066	Boltaña	2009	18
22	Huesca	22067	Bonansa	2009	7
22	Huesca	22068	Borau	2009	4
22	Huesca	22069	Broto	2009	1
22	Huesca	22072	Caldearenas	2009	3
22	Huesca	22074	Campo	2009	4
22	Huesca	22075	Camporrells	2009	2
22	Huesca	22076	Canal de Berdún	2009	1
22	Huesca	22077	Candasnos	2009	-8
22	Huesca	22078	Canfranc	2009	-1
22	Huesca	22079	Capdesaso	2009	7
22	Huesca	22080	Capella	2009	-4
22	Huesca	22081	Casbas de Huesca	2009	1
22	Huesca	22082	Castejón del Puente	2009	-15
22	Huesca	22083	Castejón de Monegros	2009	3
22	Huesca	22084	Castejón de Sos	2009	-14
22	Huesca	22085	Castelflorite	2009	-7
22	Huesca	22086	Castiello de Jaca	2009	-10
22	Huesca	22087	Castigaleu	2009	-4
22	Huesca	22088	Castillazuelo	2009	-2
22	Huesca	22089	Castillonroy	2009	-5
22	Huesca	22090	Colungo	2009	-6
22	Huesca	22094	Chalamera	2009	0
22	Huesca	22095	Chía	2009	2
22	Huesca	22096	Chimillas	2009	15
22	Huesca	22099	Esplús	2009	6
22	Huesca	22102	Estada	2009	4
22	Huesca	22103	Estadilla	2009	2
22	Huesca	22105	Estopiñán del Castillo	2009	-3
22	Huesca	22106	Fago	2009	-5
22	Huesca	22107	Fanlo	2009	-10
22	Huesca	22109	Fiscal	2009	-11
22	Huesca	22110	Fonz	2009	9
22	Huesca	22111	Foradada del Toscar	2009	-4
22	Huesca	22112	Fraga	2009	123
22	Huesca	22113	Fueva (La)	2009	-3
22	Huesca	22114	Gistaín	2009	-4
22	Huesca	22115	Grado (El)	2009	-14
22	Huesca	22116	Grañén	2009	-61
22	Huesca	22117	Graus	2009	43
22	Huesca	22119	Gurrea de Gállego	2009	-25
22	Huesca	22122	Hoz de Jaca	2009	2
22	Huesca	22124	Huerto	2009	-4
22	Huesca	22125	Huesca	2009	367
22	Huesca	22126	Ibieca	2009	1
22	Huesca	22127	Igriés	2009	32
22	Huesca	22128	Ilche	2009	-4
22	Huesca	22129	Isábena	2009	-9
22	Huesca	22130	Jaca	2009	-24
22	Huesca	22131	Jasa	2009	-5
22	Huesca	22133	Labuerda	2009	-2
