Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2011	01	La Jacetania	2	Graves o muy graves	2	01	General
2011	02	Alto Gállego	1	Graves o muy graves	2	01	General
2011	02	Alto Gállego	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2011	03	Sobrarbe	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011	04	La Ribagorza	1	Graves o muy graves	2	01	General
2011	04	La Ribagorza	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011	05	Cinco Villas	2	Graves o muy graves	2	01	General
2011	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011	06	Hoya de Huesca / Plana de Uesca	7	Graves o muy graves	2	01	General
2011	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011	07	Somontano de Barbastro	4	Graves o muy graves	2	01	General
2011	07	Somontano de Barbastro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011	08	Cinca Medio	2	Graves o muy graves	2	01	General
2011	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2011	10	Los Monegros	1	Graves o muy graves	2	01	General
2011	15	Ribera Alta del Ebro	1	Graves o muy graves	2	01	General
2011	16	Valdejalón	2	Graves o muy graves	2	01	General
2011	16	Valdejalón	3	Graves o muy graves	2	05	Trabajadores Autónomos
2011	17	D.C. Zaragoza	20	Graves o muy graves	2	01	General
2011	17	D.C. Zaragoza	3	Graves o muy graves	2	05	Trabajadores Autónomos
2011	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2011	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2011	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2011	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2011	24	Campo de Daroca	2	Graves o muy graves	2	01	General
2011	25	Jiloca	2	Graves o muy graves	2	01	General
2011	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2011	28	Bajo Aragón	1	Graves o muy graves	2	01	General
2011	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011	29	Comunidad de Teruel	2	Graves o muy graves	2	01	General
2011	31	Sierra de Albarracín	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2011	32	Gúdar-Javalambre	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011	33	Matarraña / Matarranya	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2011	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2	01	General
2011	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	05	Trabajadores Autónomos
2011	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010	01	La Jacetania	5	Graves o muy graves	2	01	General
2010	01	La Jacetania	1	Graves o muy graves	2	05	Trabajadores Autónomos
2010	02	Alto Gállego	2	Graves o muy graves	2	01	General
2010	03	Sobrarbe	1	Graves o muy graves	2	01	General
2010	04	La Ribagorza	2	Graves o muy graves	2	01	General
2010	04	La Ribagorza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010	05	Cinco Villas	1	Graves o muy graves	2	01	General
2010	05	Cinco Villas	2	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010	06	Hoya de Huesca / Plana de Uesca	13	Graves o muy graves	2	01	General
2010	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2010	08	Cinca Medio	4	Graves o muy graves	2	01	General
2010	09	La Litera / La Llitera	5	Graves o muy graves	2	01	General
2010	10	Los Monegros	5	Graves o muy graves	2	01	General
2010	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	01	General
2010	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010	13	Campo de Borja	1	Graves o muy graves	2	01	General
2010	15	Ribera Alta del Ebro	4	Graves o muy graves	2	01	General
2010	16	Valdejalón	1	Graves o muy graves	2	01	General
2010	17	D.C. Zaragoza	32	Graves o muy graves	2	01	General
2010	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2010	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2010	25	Jiloca	2	Graves o muy graves	2	01	General
2010	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	01	General
2010	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2010	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2010	29	Comunidad de Teruel	1	Graves o muy graves	2	01	General
2010	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2010	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2	01	General
2009	01	La Jacetania	4	Graves o muy graves	2	01	General
2009	02	Alto Gállego	3	Graves o muy graves	2	01	General
2009	04	La Ribagorza	3	Graves o muy graves	2	01	General
2009	05	Cinco Villas	4	Graves o muy graves	2	01	General
2009	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2	01	General
2009	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2009	08	Cinca Medio	5	Graves o muy graves	2	01	General
2009	09	La Litera / La Llitera	1	Graves o muy graves	2	01	General
2009	10	Los Monegros	2	Graves o muy graves	2	01	General
2009	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2009	10	Los Monegros	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2009	11	Bajo Cinca / Baix Cinca	3	Graves o muy graves	2	01	General
2009	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2009	12	Tarazona y el Moncayo	2	Graves o muy graves	2	01	General
2009	13	Campo de Borja	2	Graves o muy graves	2	01	General
2009	15	Ribera Alta del Ebro	4	Graves o muy graves	2	01	General
2009	16	Valdejalón	4	Graves o muy graves	2	01	General
2009	17	D.C. Zaragoza	61	Graves o muy graves	2	01	General
2009	18	Ribera Baja del Ebro	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2009	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2009	23	Bajo Martín	1	Graves o muy graves	2	01	General
2009	23	Bajo Martín	1	Graves o muy graves	2	05	Trabajadores Autónomos
2009	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2009	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2009	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2009	32	Gúdar-Javalambre	2	Graves o muy graves	2	01	General
2009	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2009	NC	Municipio del centro de trabajo fuera de Aragón	4	Graves o muy graves	2	01	General
2008	01	La Jacetania	3	Graves o muy graves	2	01	General
2008	02	Alto Gállego	2	Graves o muy graves	2	01	General
2008	03	Sobrarbe	3	Graves o muy graves	2	01	General
2008	04	La Ribagorza	2	Graves o muy graves	2	01	General
2008	04	La Ribagorza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008	05	Cinco Villas	2	Graves o muy graves	2	01	General
2008	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008	06	Hoya de Huesca / Plana de Uesca	6	Graves o muy graves	2	01	General
2008	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2008	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2008	08	Cinca Medio	4	Graves o muy graves	2	01	General
2008	09	La Litera / La Llitera	5	Graves o muy graves	2	01	General
2008	10	Los Monegros	2	Graves o muy graves	2	01	General
2008	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2008	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2008	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2008	13	Campo de Borja	1	Graves o muy graves	2	01	General
2008	14	Aranda	1	Graves o muy graves	2	01	General
2008	15	Ribera Alta del Ebro	5	Graves o muy graves	2	01	General
2008	15	Ribera Alta del Ebro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008	16	Valdejalón	2	Graves o muy graves	2	01	General
2008	17	D.C. Zaragoza	65	Graves o muy graves	2	01	General
2008	17	D.C. Zaragoza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	01	General
2008	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2008	21	Campo de Cariñena	3	Graves o muy graves	2	01	General
2008	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2008	24	Campo de Daroca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2008	25	Jiloca	1	Graves o muy graves	2	01	General
2008	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	01	General
2008	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2008	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2008	30	Maestrazgo	1	Graves o muy graves	2	01	General
2008	31	Sierra de Albarracín	1	Graves o muy graves	2	01	General
2008	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2008	32	Gúdar-Javalambre	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2008	NC	Municipio del centro de trabajo fuera de Aragón	5	Graves o muy graves	2	01	General
2007	01	La Jacetania	5	Graves o muy graves	2	01	General
2007	01	La Jacetania	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007	02	Alto Gállego	4	Graves o muy graves	2	01	General
2007	04	La Ribagorza	5	Graves o muy graves	2	01	General
2007	05	Cinco Villas	2	Graves o muy graves	2	01	General
2007	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2	01	General
2007	07	Somontano de Barbastro	5	Graves o muy graves	2	01	General
2007	08	Cinca Medio	6	Graves o muy graves	2	01	General
2007	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2007	09	La Litera / La Llitera	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007	10	Los Monegros	3	Graves o muy graves	2	01	General
2007	11	Bajo Cinca / Baix Cinca	6	Graves o muy graves	2	01	General
2007	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2007	13	Campo de Borja	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2007	15	Ribera Alta del Ebro	8	Graves o muy graves	2	01	General
2007	16	Valdejalón	8	Graves o muy graves	2	01	General
2007	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2007	17	D.C. Zaragoza	84	Graves o muy graves	2	01	General
2007	17	D.C. Zaragoza	3	Graves o muy graves	2	05	Trabajadores Autónomos
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2007	20	Comunidad de Calatayud	2	Graves o muy graves	2	01	General
2007	21	Campo de Cariñena	2	Graves o muy graves	2	01	General
2007	22	Campo de Belchite	2	Graves o muy graves	2	01	General
2007	25	Jiloca	1	Graves o muy graves	2	01	General
2007	26	Cuencas Mineras	2	Graves o muy graves	2	01	General
2007	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2007	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2007	28	Bajo Aragón	3	Graves o muy graves	2	01	General
2007	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2007	31	Sierra de Albarracín	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2007	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2007	32	Gúdar-Javalambre	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2007	NC	Municipio del centro de trabajo fuera de Aragón	8	Graves o muy graves	2	01	General
2007	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006	01	La Jacetania	6	Graves o muy graves	2	01	General
2006	02	Alto Gállego	3	Graves o muy graves	2	01	General
2006	05	Cinco Villas	5	Graves o muy graves	2	01	General
2006	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2006	06	Hoya de Huesca / Plana de Uesca	12	Graves o muy graves	2	01	General
2006	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2006	08	Cinca Medio	2	Graves o muy graves	2	01	General
2006	08	Cinca Medio	1	Graves o muy graves	2	05	Trabajadores Autónomos
2006	08	Cinca Medio	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2006	10	Los Monegros	1	Graves o muy graves	2	01	General
2006	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	01	General
2006	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006	13	Campo de Borja	2	Graves o muy graves	2	01	General
2006	13	Campo de Borja	1	Graves o muy graves	2	05	Trabajadores Autónomos
2006	13	Campo de Borja	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2006	15	Ribera Alta del Ebro	6	Graves o muy graves	2	01	General
2006	16	Valdejalón	8	Graves o muy graves	2	01	General
2006	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006	17	D.C. Zaragoza	84	Graves o muy graves	2	01	General
2006	17	D.C. Zaragoza	3	Graves o muy graves	2	05	Trabajadores Autónomos
2006	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2006	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2006	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2006	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2006	22	Campo de Belchite	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2006	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	09	Especial Minería del Carbón
2006	29	Comunidad de Teruel	4	Graves o muy graves	2	01	General
2006	31	Sierra de Albarracín	1	Graves o muy graves	2	01	General
2006	32	Gúdar-Javalambre	2	Graves o muy graves	2	01	General
2006	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2006	NC	Municipio del centro de trabajo fuera de Aragón	4	Graves o muy graves	2	01	General
2005	01	La Jacetania	4	Graves o muy graves	2	01	General
2005	02	Alto Gállego	1	Graves o muy graves	2	01	General
2005	03	Sobrarbe	2	Graves o muy graves	2	01	General
2005	05	Cinco Villas	4	Graves o muy graves	2	01	General
2005	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2005	05	Cinco Villas	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005	06	Hoya de Huesca / Plana de Uesca	17	Graves o muy graves	2	01	General
2005	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2005	07	Somontano de Barbastro	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005	08	Cinca Medio	4	Graves o muy graves	2	01	General
2005	08	Cinca Medio	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2005	10	Los Monegros	6	Graves o muy graves	2	01	General
2005	11	Bajo Cinca / Baix Cinca	6	Graves o muy graves	2	01	General
2005	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2005	12	Tarazona y el Moncayo	2	Graves o muy graves	2	01	General
2005	13	Campo de Borja	2	Graves o muy graves	2	01	General
2005	14	Aranda	2	Graves o muy graves	2	01	General
2005	15	Ribera Alta del Ebro	4	Graves o muy graves	2	01	General
2005	16	Valdejalón	5	Graves o muy graves	2	01	General
2005	16	Valdejalón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	17	D.C. Zaragoza	75	Graves o muy graves	2	01	General
2005	17	D.C. Zaragoza	2	Graves o muy graves	2	05	Trabajadores Autónomos
2005	17	D.C. Zaragoza	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2005	18	Ribera Baja del Ebro	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2005	20	Comunidad de Calatayud	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	21	Campo de Cariñena	4	Graves o muy graves	2	01	General
2005	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2005	23	Bajo Martín	1	Graves o muy graves	2	01	General
2005	24	Campo de Daroca	1	Graves o muy graves	2	01	General
2005	25	Jiloca	2	Graves o muy graves	2	01	General
2005	25	Jiloca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2005	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	01	General
2005	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2005	28	Bajo Aragón	6	Graves o muy graves	2	01	General
2005	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	29	Comunidad de Teruel	7	Graves o muy graves	2	01	General
2005	32	Gúdar-Javalambre	3	Graves o muy graves	2	01	General
2005	32	Gúdar-Javalambre	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2005	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2	01	General
2004	01	La Jacetania	5	Graves o muy graves	2	01	General
2004	02	Alto Gállego	2	Graves o muy graves	2	01	General
2004	03	Sobrarbe	3	Graves o muy graves	2	01	General
2004	04	La Ribagorza	5	Graves o muy graves	2	01	General
2004	04	La Ribagorza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004	05	Cinco Villas	6	Graves o muy graves	2	01	General
2004	05	Cinco Villas	1	Graves o muy graves	2	05	Trabajadores Autónomos
2004	05	Cinco Villas	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2	01	General
2004	07	Somontano de Barbastro	3	Graves o muy graves	2	01	General
2004	08	Cinca Medio	6	Graves o muy graves	2	01	General
2004	09	La Litera / La Llitera	4	Graves o muy graves	2	01	General
2004	10	Los Monegros	3	Graves o muy graves	2	01	General
2004	10	Los Monegros	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004	11	Bajo Cinca / Baix Cinca	5	Graves o muy graves	2	01	General
2004	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	12	Tarazona y el Moncayo	2	Graves o muy graves	2	01	General
2004	13	Campo de Borja	2	Graves o muy graves	2	01	General
2004	15	Ribera Alta del Ebro	5	Graves o muy graves	2	01	General
2004	16	Valdejalón	2	Graves o muy graves	2	01	General
2004	16	Valdejalón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	17	D.C. Zaragoza	101	Graves o muy graves	2	01	General
2004	17	D.C. Zaragoza	2	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004	17	D.C. Zaragoza	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	01	General
2004	20	Comunidad de Calatayud	3	Graves o muy graves	2	01	General
2004	20	Comunidad de Calatayud	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	23	Bajo Martín	2	Graves o muy graves	2	01	General
2004	25	Jiloca	1	Graves o muy graves	2	01	General
2004	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2004	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	01	General
2004	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2004	28	Bajo Aragón	5	Graves o muy graves	2	01	General
2004	28	Bajo Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	29	Comunidad de Teruel	9	Graves o muy graves	2	01	General
2004	31	Sierra de Albarracín	3	Graves o muy graves	2	01	General
2004	31	Sierra de Albarracín	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004	32	Gúdar-Javalambre	4	Graves o muy graves	2	01	General
2004	32	Gúdar-Javalambre	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2004	33	Matarraña / Matarranya	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2	01	General
2004	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003	01	La Jacetania	9	Graves o muy graves	2	01	General
2003	02	Alto Gállego	2	Graves o muy graves	2	01	General
2003	03	Sobrarbe	2	Graves o muy graves	2	01	General
2003	04	La Ribagorza	3	Graves o muy graves	2	01	General
2003	05	Cinco Villas	6	Graves o muy graves	2	01	General
2003	05	Cinco Villas	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	06	Hoya de Huesca / Plana de Uesca	12	Graves o muy graves	2	01	General
2003	07	Somontano de Barbastro	6	Graves o muy graves	2	01	General
2003	07	Somontano de Barbastro	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	08	Cinca Medio	2	Graves o muy graves	2	01	General
2003	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2003	10	Los Monegros	3	Graves o muy graves	2	01	General
2003	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2003	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	09	Especial Minería del Carbón
2003	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2003	12	Tarazona y el Moncayo	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	13	Campo de Borja	1	Graves o muy graves	2	01	General
2003	13	Campo de Borja	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	14	Aranda	3	Graves o muy graves	2	01	General
2003	15	Ribera Alta del Ebro	6	Graves o muy graves	2	01	General
2003	15	Ribera Alta del Ebro	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003	16	Valdejalón	2	Graves o muy graves	2	01	General
2003	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003	16	Valdejalón	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	17	D.C. Zaragoza	103	Graves o muy graves	2	01	General
2003	17	D.C. Zaragoza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	20	Comunidad de Calatayud	4	Graves o muy graves	2	01	General
2003	20	Comunidad de Calatayud	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2003	22	Campo de Belchite	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	25	Jiloca	2	Graves o muy graves	2	01	General
2003	25	Jiloca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003	25	Jiloca	4	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	01	General
2003	28	Bajo Aragón	6	Graves o muy graves	2	01	General
2003	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	29	Comunidad de Teruel	14	Graves o muy graves	2	01	General
2003	29	Comunidad de Teruel	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003	32	Gúdar-Javalambre	3	Graves o muy graves	2	01	General
2003	33	Matarraña / Matarranya	2	Graves o muy graves	2	01	General
2003	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2	01	General
2016	02	Alto Gállego	1	Mortales	3	01	General
2016	03	Sobrarbe	1	Mortales	3	01	General
2016	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3	01	General
2016	09	La Litera / La Llitera	1	Mortales	3	01	General
2016	10	Los Monegros	1	Mortales	3	01	General
2016	10	Los Monegros	1	Mortales	3	05	Trabajadores Autónomos
2016	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2016	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2016	17	D.C. Zaragoza	6	Mortales	3	01	General
2016	24	Campo de Daroca	2	Mortales	3	01	General
2016	25	Jiloca	1	Mortales	3	05	Trabajadores Autónomos
2016	28	Bajo Aragón	1	Mortales	3	01	General
2016	29	Comunidad de Teruel	1	Mortales	3	01	General
2016	NC	Municipio del centro de trabajo fuera de Aragón	2	Mortales	3	01	General
2015	05	Cinco Villas	2	Mortales	3	01	General
2015	05	Cinco Villas	1	Mortales	3	05	Trabajadores Autónomos
2015	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2015	08	Cinca Medio	1	Mortales	3	01	General
2015	10	Los Monegros	1	Mortales	3	01	General
2015	11	Bajo Cinca / Baix Cinca	1	Mortales	3	05	Trabajadores Autónomos
2015	14	Aranda	1	Mortales	3	01	General
2015	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2015	16	Valdejalón	1	Mortales	3	01	General
2015	17	D.C. Zaragoza	14	Mortales	3	01	General
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3	01	General
2015	26	Cuencas Mineras	1	Mortales	3	01	General
2015	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2014	04	La Ribagorza	1	Mortales	3	01	General
2014	05	Cinco Villas	1	Mortales	3	01	General
2014	16	Valdejalón	1	Mortales	3	01	General
2014	17	D.C. Zaragoza	7	Mortales	3	01	General
2014	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2014	20	Comunidad de Calatayud	1	Mortales	3	01	General
2014	27	Andorra-Sierra de Arcos	1	Mortales	3	01	General
2014	33	Matarraña / Matarranya	1	Mortales	3	01	General
2014	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2013	05	Cinco Villas	1	Mortales	3	01	General
2013	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2013	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2013	17	D.C. Zaragoza	11	Mortales	3	01	General
2013	22	Campo de Belchite	1	Mortales	3	01	General
2013	29	Comunidad de Teruel	1	Mortales	3	01	General
