Comarca código	Comarca nombre	Año de construcción	Combustible	Número hogares
26	Cuencas Mineras	1995	Derivados del petróleo	3
26	Cuencas Mineras	1995	Derivados del carbón	1
26	Cuencas Mineras	1996	Gas	2
26	Cuencas Mineras	1996	Electricidad	3
26	Cuencas Mineras	1996	Derivados del petróleo	11
26	Cuencas Mineras	1996	Derivados del carbón	5
26	Cuencas Mineras	1997	Gas	1
26	Cuencas Mineras	1997	Electricidad	1
26	Cuencas Mineras	1997	Derivados del petróleo	7
26	Cuencas Mineras	1997	Madera	2
26	Cuencas Mineras	1998	Electricidad	1
26	Cuencas Mineras	1998	Derivados del petróleo	11
26	Cuencas Mineras	1998	Derivados del carbón	1
26	Cuencas Mineras	1999	Electricidad	1
26	Cuencas Mineras	1999	Derivados del petróleo	13
26	Cuencas Mineras	1999	Madera	1
26	Cuencas Mineras	1999	Derivados del carbón	3
26	Cuencas Mineras	2000	Gas	12
26	Cuencas Mineras	2000	Electricidad	1
26	Cuencas Mineras	2000	Derivados del petróleo	10
26	Cuencas Mineras	2001	Gas	2
26	Cuencas Mineras	2001	Electricidad	1
26	Cuencas Mineras	2001	Derivados del petróleo	16
26	Cuencas Mineras	2001	Madera	1
26	Cuencas Mineras	2001	Otros	1
27	Andorra-Sierra de Arcos	 Antes de 1900	Gas	13
27	Andorra-Sierra de Arcos	 Antes de 1900	Electricidad	28
27	Andorra-Sierra de Arcos	 Antes de 1900	Derivados del petróleo	80
27	Andorra-Sierra de Arcos	 Antes de 1900	Madera	5
27	Andorra-Sierra de Arcos	 Antes de 1900	Derivados del carbón	5
27	Andorra-Sierra de Arcos	 Antes de 1900	Otros	1
27	Andorra-Sierra de Arcos	1900 - 1920	Gas	8
27	Andorra-Sierra de Arcos	1900 - 1920	Electricidad	8
27	Andorra-Sierra de Arcos	1900 - 1920	Derivados del petróleo	42
27	Andorra-Sierra de Arcos	1900 - 1920	Madera	4
27	Andorra-Sierra de Arcos	1921 - 1940	Gas	10
27	Andorra-Sierra de Arcos	1921 - 1940	Electricidad	5
27	Andorra-Sierra de Arcos	1921 - 1940	Derivados del petróleo	35
27	Andorra-Sierra de Arcos	1921 - 1940	Madera	3
27	Andorra-Sierra de Arcos	1921 - 1940	Derivados del carbón	4
27	Andorra-Sierra de Arcos	1941 - 1950	Gas	11
27	Andorra-Sierra de Arcos	1941 - 1950	Electricidad	19
27	Andorra-Sierra de Arcos	1941 - 1950	Derivados del petróleo	42
27	Andorra-Sierra de Arcos	1941 - 1950	Madera	6
27	Andorra-Sierra de Arcos	1941 - 1950	Derivados del carbón	1
27	Andorra-Sierra de Arcos	1951 - 1960	Gas	27
27	Andorra-Sierra de Arcos	1951 - 1960	Electricidad	75
27	Andorra-Sierra de Arcos	1951 - 1960	Derivados del petróleo	102
27	Andorra-Sierra de Arcos	1951 - 1960	Madera	7
27	Andorra-Sierra de Arcos	1951 - 1960	Derivados del carbón	3
27	Andorra-Sierra de Arcos	1961 - 1970	Gas	42
27	Andorra-Sierra de Arcos	1961 - 1970	Electricidad	48
27	Andorra-Sierra de Arcos	1961 - 1970	Derivados del petróleo	70
27	Andorra-Sierra de Arcos	1961 - 1970	Madera	1
27	Andorra-Sierra de Arcos	1961 - 1970	Derivados del carbón	2
27	Andorra-Sierra de Arcos	1961 - 1970	Otros	4
27	Andorra-Sierra de Arcos	1971 - 1980	Gas	53
27	Andorra-Sierra de Arcos	1971 - 1980	Electricidad	140
27	Andorra-Sierra de Arcos	1971 - 1980	Derivados del petróleo	230
27	Andorra-Sierra de Arcos	1971 - 1980	Madera	8
27	Andorra-Sierra de Arcos	1971 - 1980	Derivados del carbón	3
27	Andorra-Sierra de Arcos	1971 - 1980	Otros	3
27	Andorra-Sierra de Arcos	1981 - 1990	Gas	29
27	Andorra-Sierra de Arcos	1981 - 1990	Electricidad	120
27	Andorra-Sierra de Arcos	1981 - 1990	Derivados del petróleo	216
27	Andorra-Sierra de Arcos	1981 - 1990	Madera	5
27	Andorra-Sierra de Arcos	1981 - 1990	Derivados del carbón	16
27	Andorra-Sierra de Arcos	1981 - 1990	Otros	1
27	Andorra-Sierra de Arcos	1991	Gas	2
27	Andorra-Sierra de Arcos	1991	Electricidad	37
27	Andorra-Sierra de Arcos	1991	Derivados del petróleo	19
27	Andorra-Sierra de Arcos	1992	Gas	1
27	Andorra-Sierra de Arcos	1992	Electricidad	20
27	Andorra-Sierra de Arcos	1992	Derivados del petróleo	9
27	Andorra-Sierra de Arcos	1993	Gas	3
27	Andorra-Sierra de Arcos	1993	Electricidad	76
27	Andorra-Sierra de Arcos	1993	Derivados del petróleo	33
27	Andorra-Sierra de Arcos	1993	Madera	1
27	Andorra-Sierra de Arcos	1993	Derivados del carbón	1
27	Andorra-Sierra de Arcos	1994	Gas	1
27	Andorra-Sierra de Arcos	1994	Electricidad	14
27	Andorra-Sierra de Arcos	1994	Derivados del petróleo	14
27	Andorra-Sierra de Arcos	1995	Gas	4
27	Andorra-Sierra de Arcos	1995	Electricidad	7
27	Andorra-Sierra de Arcos	1995	Derivados del petróleo	7
27	Andorra-Sierra de Arcos	1996	Gas	1
27	Andorra-Sierra de Arcos	1996	Electricidad	13
27	Andorra-Sierra de Arcos	1996	Derivados del petróleo	6
27	Andorra-Sierra de Arcos	1997	Electricidad	9
27	Andorra-Sierra de Arcos	1997	Derivados del petróleo	11
27	Andorra-Sierra de Arcos	1998	Gas	12
27	Andorra-Sierra de Arcos	1998	Electricidad	7
27	Andorra-Sierra de Arcos	1998	Derivados del petróleo	13
27	Andorra-Sierra de Arcos	1999	Electricidad	7
27	Andorra-Sierra de Arcos	1999	Derivados del petróleo	5
27	Andorra-Sierra de Arcos	2000	Electricidad	8
27	Andorra-Sierra de Arcos	2000	Derivados del petróleo	8
27	Andorra-Sierra de Arcos	2001	Electricidad	14
27	Andorra-Sierra de Arcos	2001	Derivados del petróleo	4
27	Andorra-Sierra de Arcos	2001	Madera	1
28	Bajo Aragón	 Antes de 1900	Gas	43
28	Bajo Aragón	 Antes de 1900	Electricidad	24
28	Bajo Aragón	 Antes de 1900	Derivados del petróleo	315
28	Bajo Aragón	 Antes de 1900	Madera	50
28	Bajo Aragón	 Antes de 1900	Derivados del carbón	2
28	Bajo Aragón	 Antes de 1900	Otros	2
28	Bajo Aragón	1900 - 1920	Gas	36
28	Bajo Aragón	1900 - 1920	Electricidad	27
28	Bajo Aragón	1900 - 1920	Derivados del petróleo	107
28	Bajo Aragón	1900 - 1920	Madera	21
28	Bajo Aragón	1900 - 1920	Derivados del carbón	2
28	Bajo Aragón	1900 - 1920	Otros	1
28	Bajo Aragón	1921 - 1940	Gas	53
28	Bajo Aragón	1921 - 1940	Electricidad	16
28	Bajo Aragón	1921 - 1940	Derivados del petróleo	156
28	Bajo Aragón	1921 - 1940	Madera	20
28	Bajo Aragón	1921 - 1940	Derivados del carbón	2
28	Bajo Aragón	1921 - 1940	Otros	2
28	Bajo Aragón	1941 - 1950	Gas	69
28	Bajo Aragón	1941 - 1950	Electricidad	20
28	Bajo Aragón	1941 - 1950	Derivados del petróleo	106
28	Bajo Aragón	1941 - 1950	Madera	12
28	Bajo Aragón	1941 - 1950	Derivados del carbón	1
28	Bajo Aragón	1951 - 1960	Gas	84
28	Bajo Aragón	1951 - 1960	Electricidad	31
28	Bajo Aragón	1951 - 1960	Derivados del petróleo	140
28	Bajo Aragón	1951 - 1960	Madera	38
28	Bajo Aragón	1951 - 1960	Derivados del carbón	3
28	Bajo Aragón	1951 - 1960	Otros	2
28	Bajo Aragón	1961 - 1970	Gas	324
28	Bajo Aragón	1961 - 1970	Electricidad	69
28	Bajo Aragón	1961 - 1970	Derivados del petróleo	243
28	Bajo Aragón	1961 - 1970	Madera	36
28	Bajo Aragón	1961 - 1970	Derivados del carbón	3
28	Bajo Aragón	1961 - 1970	Otros	4
28	Bajo Aragón	1971 - 1980	Gas	574
28	Bajo Aragón	1971 - 1980	Electricidad	142
28	Bajo Aragón	1971 - 1980	Derivados del petróleo	524
28	Bajo Aragón	1971 - 1980	Madera	86
28	Bajo Aragón	1971 - 1980	Derivados del carbón	6
28	Bajo Aragón	1971 - 1980	Otros	2
28	Bajo Aragón	1981 - 1990	Gas	290
28	Bajo Aragón	1981 - 1990	Electricidad	460
28	Bajo Aragón	1981 - 1990	Derivados del petróleo	422
28	Bajo Aragón	1981 - 1990	Madera	73
28	Bajo Aragón	1981 - 1990	Derivados del carbón	10
28	Bajo Aragón	1981 - 1990	Otros	3
28	Bajo Aragón	1991	Gas	50
28	Bajo Aragón	1991	Electricidad	107
28	Bajo Aragón	1991	Derivados del petróleo	44
28	Bajo Aragón	1991	Madera	6
28	Bajo Aragón	1992	Gas	58
28	Bajo Aragón	1992	Electricidad	48
28	Bajo Aragón	1992	Derivados del petróleo	48
28	Bajo Aragón	1992	Madera	2
28	Bajo Aragón	1993	Gas	40
28	Bajo Aragón	1993	Electricidad	74
28	Bajo Aragón	1993	Derivados del petróleo	70
28	Bajo Aragón	1993	Madera	2
28	Bajo Aragón	1993	Otros	1
28	Bajo Aragón	1994	Gas	50
28	Bajo Aragón	1994	Electricidad	75
28	Bajo Aragón	1994	Derivados del petróleo	51
28	Bajo Aragón	1994	Madera	2
28	Bajo Aragón	1995	Gas	75
28	Bajo Aragón	1995	Electricidad	30
28	Bajo Aragón	1995	Derivados del petróleo	42
28	Bajo Aragón	1995	Madera	4
28	Bajo Aragón	1996	Gas	103
28	Bajo Aragón	1996	Electricidad	32
28	Bajo Aragón	1996	Derivados del petróleo	35
28	Bajo Aragón	1996	Madera	5
28	Bajo Aragón	1997	Gas	60
28	Bajo Aragón	1997	Electricidad	4
28	Bajo Aragón	1997	Derivados del petróleo	30
28	Bajo Aragón	1997	Madera	1
28	Bajo Aragón	1997	Derivados del carbón	1
28	Bajo Aragón	1998	Gas	63
28	Bajo Aragón	1998	Electricidad	9
28	Bajo Aragón	1998	Derivados del petróleo	39
28	Bajo Aragón	1998	Madera	3
28	Bajo Aragón	1999	Gas	103
28	Bajo Aragón	1999	Electricidad	18
28	Bajo Aragón	1999	Derivados del petróleo	47
28	Bajo Aragón	1999	Madera	1
28	Bajo Aragón	2000	Gas	95
28	Bajo Aragón	2000	Electricidad	8
28	Bajo Aragón	2000	Derivados del petróleo	41
28	Bajo Aragón	2000	Madera	1
28	Bajo Aragón	2001	Gas	97
28	Bajo Aragón	2001	Electricidad	7
28	Bajo Aragón	2001	Derivados del petróleo	29
28	Bajo Aragón	2001	Madera	1
29	Comunidad de Teruel	 Antes de 1900	Gas	36
29	Comunidad de Teruel	 Antes de 1900	Electricidad	23
29	Comunidad de Teruel	 Antes de 1900	Derivados del petróleo	362
29	Comunidad de Teruel	 Antes de 1900	Madera	46
29	Comunidad de Teruel	 Antes de 1900	Derivados del carbón	1
29	Comunidad de Teruel	 Antes de 1900	Otros	5
29	Comunidad de Teruel	1900 - 1920	Gas	30
29	Comunidad de Teruel	1900 - 1920	Electricidad	33
29	Comunidad de Teruel	1900 - 1920	Derivados del petróleo	153
29	Comunidad de Teruel	1900 - 1920	Madera	19
29	Comunidad de Teruel	1900 - 1920	Derivados del carbón	7
29	Comunidad de Teruel	1900 - 1920	Otros	12
29	Comunidad de Teruel	1921 - 1940	Gas	33
29	Comunidad de Teruel	1921 - 1940	Electricidad	43
29	Comunidad de Teruel	1921 - 1940	Derivados del petróleo	347
29	Comunidad de Teruel	1921 - 1940	Madera	22
29	Comunidad de Teruel	1921 - 1940	Derivados del carbón	3
29	Comunidad de Teruel	1921 - 1940	Otros	16
29	Comunidad de Teruel	1941 - 1950	Gas	84
29	Comunidad de Teruel	1941 - 1950	Electricidad	78
29	Comunidad de Teruel	1941 - 1950	Derivados del petróleo	398
29	Comunidad de Teruel	1941 - 1950	Madera	37
29	Comunidad de Teruel	1941 - 1950	Derivados del carbón	6
29	Comunidad de Teruel	1941 - 1950	Otros	17
29	Comunidad de Teruel	1951 - 1960	Gas	176
29	Comunidad de Teruel	1951 - 1960	Electricidad	127
29	Comunidad de Teruel	1951 - 1960	Derivados del petróleo	570
29	Comunidad de Teruel	1951 - 1960	Madera	42
29	Comunidad de Teruel	1951 - 1960	Derivados del carbón	9
29	Comunidad de Teruel	1951 - 1960	Otros	29
29	Comunidad de Teruel	1961 - 1970	Gas	326
29	Comunidad de Teruel	1961 - 1970	Electricidad	173
29	Comunidad de Teruel	1961 - 1970	Derivados del petróleo	866
29	Comunidad de Teruel	1961 - 1970	Madera	79
29	Comunidad de Teruel	1961 - 1970	Derivados del carbón	11
29	Comunidad de Teruel	1961 - 1970	Otros	41
29	Comunidad de Teruel	1971 - 1980	Gas	449
29	Comunidad de Teruel	1971 - 1980	Electricidad	194
29	Comunidad de Teruel	1971 - 1980	Derivados del petróleo	2157
29	Comunidad de Teruel	1971 - 1980	Madera	126
29	Comunidad de Teruel	1971 - 1980	Derivados del carbón	12
29	Comunidad de Teruel	1971 - 1980	Otros	91
29	Comunidad de Teruel	1981 - 1990	Gas	357
29	Comunidad de Teruel	1981 - 1990	Electricidad	103
29	Comunidad de Teruel	1981 - 1990	Derivados del petróleo	2065
29	Comunidad de Teruel	1981 - 1990	Madera	90
29	Comunidad de Teruel	1981 - 1990	Derivados del carbón	12
29	Comunidad de Teruel	1981 - 1990	Otros	46
29	Comunidad de Teruel	1991	Gas	18
29	Comunidad de Teruel	1991	Electricidad	9
29	Comunidad de Teruel	1991	Derivados del petróleo	221
29	Comunidad de Teruel	1991	Madera	5
29	Comunidad de Teruel	1991	Derivados del carbón	1
29	Comunidad de Teruel	1991	Otros	1
29	Comunidad de Teruel	1992	Gas	30
29	Comunidad de Teruel	1992	Electricidad	11
29	Comunidad de Teruel	1992	Derivados del petróleo	202
29	Comunidad de Teruel	1992	Madera	6
29	Comunidad de Teruel	1992	Derivados del carbón	1
29	Comunidad de Teruel	1992	Otros	2
29	Comunidad de Teruel	1993	Gas	42
29	Comunidad de Teruel	1993	Electricidad	2
29	Comunidad de Teruel	1993	Derivados del petróleo	140
29	Comunidad de Teruel	1993	Madera	2
29	Comunidad de Teruel	1993	Otros	2
29	Comunidad de Teruel	1994	Gas	21
29	Comunidad de Teruel	1994	Electricidad	7
29	Comunidad de Teruel	1994	Derivados del petróleo	170
29	Comunidad de Teruel	1994	Madera	5
29	Comunidad de Teruel	1994	Otros	1
29	Comunidad de Teruel	1995	Gas	96
29	Comunidad de Teruel	1995	Electricidad	12
29	Comunidad de Teruel	1995	Derivados del petróleo	165
29	Comunidad de Teruel	1995	Madera	1
29	Comunidad de Teruel	1996	Gas	95
29	Comunidad de Teruel	1996	Electricidad	13
29	Comunidad de Teruel	1996	Derivados del petróleo	100
29	Comunidad de Teruel	1996	Madera	2
29	Comunidad de Teruel	1996	Otros	2
29	Comunidad de Teruel	1997	Gas	33
29	Comunidad de Teruel	1997	Electricidad	17
29	Comunidad de Teruel	1997	Derivados del petróleo	87
29	Comunidad de Teruel	1997	Madera	2
29	Comunidad de Teruel	1997	Otros	1
29	Comunidad de Teruel	1998	Gas	50
29	Comunidad de Teruel	1998	Electricidad	6
29	Comunidad de Teruel	1998	Derivados del petróleo	64
29	Comunidad de Teruel	1998	Madera	2
29	Comunidad de Teruel	1998	Otros	2
29	Comunidad de Teruel	1999	Gas	49
29	Comunidad de Teruel	1999	Electricidad	10
29	Comunidad de Teruel	1999	Derivados del petróleo	143
29	Comunidad de Teruel	1999	Madera	2
29	Comunidad de Teruel	1999	Derivados del carbón	1
29	Comunidad de Teruel	1999	Otros	1
29	Comunidad de Teruel	2000	Gas	12
29	Comunidad de Teruel	2000	Electricidad	13
29	Comunidad de Teruel	2000	Derivados del petróleo	92
29	Comunidad de Teruel	2000	Madera	1
29	Comunidad de Teruel	2000	Otros	1
29	Comunidad de Teruel	2001	Gas	144
29	Comunidad de Teruel	2001	Electricidad	4
29	Comunidad de Teruel	2001	Derivados del petróleo	77
29	Comunidad de Teruel	2001	Madera	2
30	Maestrazgo	 Antes de 1900	Gas	1
30	Maestrazgo	 Antes de 1900	Electricidad	8
30	Maestrazgo	 Antes de 1900	Derivados del petróleo	107
30	Maestrazgo	 Antes de 1900	Madera	34
30	Maestrazgo	1900 - 1920	Derivados del petróleo	11
30	Maestrazgo	1900 - 1920	Madera	1
30	Maestrazgo	1921 - 1940	Derivados del petróleo	11
30	Maestrazgo	1921 - 1940	Madera	3
30	Maestrazgo	1941 - 1950	Derivados del petróleo	22
30	Maestrazgo	1941 - 1950	Madera	6
30	Maestrazgo	1951 - 1960	Gas	1
30	Maestrazgo	1951 - 1960	Electricidad	2
30	Maestrazgo	1951 - 1960	Derivados del petróleo	33
30	Maestrazgo	1951 - 1960	Madera	5
30	Maestrazgo	1961 - 1970	Gas	3
30	Maestrazgo	1961 - 1970	Electricidad	4
30	Maestrazgo	1961 - 1970	Derivados del petróleo	48
30	Maestrazgo	1961 - 1970	Madera	7
30	Maestrazgo	1961 - 1970	Derivados del carbón	3
30	Maestrazgo	1971 - 1980	Gas	13
30	Maestrazgo	1971 - 1980	Electricidad	6
30	Maestrazgo	1971 - 1980	Derivados del petróleo	61
30	Maestrazgo	1971 - 1980	Madera	11
30	Maestrazgo	1971 - 1980	Derivados del carbón	1
30	Maestrazgo	1981 - 1990	Gas	3
30	Maestrazgo	1981 - 1990	Electricidad	13
30	Maestrazgo	1981 - 1990	Derivados del petróleo	85
30	Maestrazgo	1981 - 1990	Madera	18
30	Maestrazgo	1991	Electricidad	1
30	Maestrazgo	1991	Derivados del petróleo	5
30	Maestrazgo	1992	Derivados del petróleo	10
30	Maestrazgo	1992	Madera	1
30	Maestrazgo	1993	Derivados del petróleo	5
30	Maestrazgo	1994	Derivados del petróleo	4
30	Maestrazgo	1994	Madera	1
30	Maestrazgo	1994	Otros	1
30	Maestrazgo	1995	Electricidad	2
30	Maestrazgo	1995	Derivados del petróleo	1
30	Maestrazgo	1996	Gas	1
30	Maestrazgo	1996	Derivados del petróleo	7
30	Maestrazgo	1997	Electricidad	1
30	Maestrazgo	1997	Derivados del petróleo	8
30	Maestrazgo	1998	Electricidad	2
30	Maestrazgo	1998	Derivados del petróleo	10
30	Maestrazgo	1998	Madera	2
30	Maestrazgo	1999	Derivados del petróleo	10
30	Maestrazgo	2000	Electricidad	1
30	Maestrazgo	2000	Derivados del petróleo	9
30	Maestrazgo	2001	Gas	2
30	Maestrazgo	2001	Derivados del petróleo	3
31	Sierra de Albarracín	 Antes de 1900	Gas	3
31	Sierra de Albarracín	 Antes de 1900	Electricidad	11
31	Sierra de Albarracín	 Antes de 1900	Derivados del petróleo	63
31	Sierra de Albarracín	 Antes de 1900	Madera	20
31	Sierra de Albarracín	 Antes de 1900	Derivados del carbón	1
31	Sierra de Albarracín	1900 - 1920	Gas	3
31	Sierra de Albarracín	1900 - 1920	Electricidad	3
31	Sierra de Albarracín	1900 - 1920	Derivados del petróleo	41
31	Sierra de Albarracín	1900 - 1920	Madera	4
31	Sierra de Albarracín	1900 - 1920	Otros	1
31	Sierra de Albarracín	1921 - 1940	Derivados del petróleo	38
31	Sierra de Albarracín	1921 - 1940	Madera	2
31	Sierra de Albarracín	1941 - 1950	Gas	1
31	Sierra de Albarracín	1941 - 1950	Electricidad	3
31	Sierra de Albarracín	1941 - 1950	Derivados del petróleo	21
31	Sierra de Albarracín	1941 - 1950	Madera	3
31	Sierra de Albarracín	1951 - 1960	Gas	2
31	Sierra de Albarracín	1951 - 1960	Derivados del petróleo	42
31	Sierra de Albarracín	1951 - 1960	Madera	3
31	Sierra de Albarracín	1951 - 1960	Otros	1
31	Sierra de Albarracín	1961 - 1970	Gas	1
31	Sierra de Albarracín	1961 - 1970	Derivados del petróleo	39
31	Sierra de Albarracín	1961 - 1970	Madera	6
31	Sierra de Albarracín	1961 - 1970	Otros	2
31	Sierra de Albarracín	1971 - 1980	Gas	2
31	Sierra de Albarracín	1971 - 1980	Electricidad	5
31	Sierra de Albarracín	1971 - 1980	Derivados del petróleo	128
31	Sierra de Albarracín	1971 - 1980	Madera	21
31	Sierra de Albarracín	1971 - 1980	Otros	4
31	Sierra de Albarracín	1981 - 1990	Gas	3
31	Sierra de Albarracín	1981 - 1990	Electricidad	9
31	Sierra de Albarracín	1981 - 1990	Derivados del petróleo	132
31	Sierra de Albarracín	1981 - 1990	Madera	25
31	Sierra de Albarracín	1981 - 1990	Otros	7
31	Sierra de Albarracín	1991	Derivados del petróleo	8
31	Sierra de Albarracín	1992	Gas	6
31	Sierra de Albarracín	1992	Derivados del petróleo	5
31	Sierra de Albarracín	1992	Madera	1
31	Sierra de Albarracín	1993	Gas	6
31	Sierra de Albarracín	1993	Derivados del petróleo	13
31	Sierra de Albarracín	1993	Madera	2
31	Sierra de Albarracín	1993	Otros	1
31	Sierra de Albarracín	1994	Electricidad	1
31	Sierra de Albarracín	1994	Derivados del petróleo	10
31	Sierra de Albarracín	1994	Madera	1
31	Sierra de Albarracín	1995	Derivados del petróleo	10
31	Sierra de Albarracín	1995	Otros	2
31	Sierra de Albarracín	1996	Gas	1
31	Sierra de Albarracín	1996	Electricidad	2
31	Sierra de Albarracín	1996	Derivados del petróleo	15
31	Sierra de Albarracín	1996	Otros	1
31	Sierra de Albarracín	1997	Electricidad	1
31	Sierra de Albarracín	1997	Derivados del petróleo	11
31	Sierra de Albarracín	1998	Derivados del petróleo	15
31	Sierra de Albarracín	1999	Derivados del petróleo	15
31	Sierra de Albarracín	2000	Derivados del petróleo	13
31	Sierra de Albarracín	2000	Madera	2
31	Sierra de Albarracín	2001	Derivados del petróleo	5
32	Gúdar-Javalambre	 Antes de 1900	Gas	9
32	Gúdar-Javalambre	 Antes de 1900	Electricidad	23
32	Gúdar-Javalambre	 Antes de 1900	Derivados del petróleo	149
32	Gúdar-Javalambre	 Antes de 1900	Madera	61
32	Gúdar-Javalambre	1900 - 1920	Electricidad	6
32	Gúdar-Javalambre	1900 - 1920	Derivados del petróleo	51
32	Gúdar-Javalambre	1900 - 1920	Madera	11
32	Gúdar-Javalambre	1900 - 1920	Derivados del carbón	1
32	Gúdar-Javalambre	1921 - 1940	Gas	5
32	Gúdar-Javalambre	1921 - 1940	Electricidad	11
32	Gúdar-Javalambre	1921 - 1940	Derivados del petróleo	40
32	Gúdar-Javalambre	1921 - 1940	Madera	10
32	Gúdar-Javalambre	1921 - 1940	Otros	1
32	Gúdar-Javalambre	1941 - 1950	Gas	3
32	Gúdar-Javalambre	1941 - 1950	Electricidad	5
32	Gúdar-Javalambre	1941 - 1950	Derivados del petróleo	32
32	Gúdar-Javalambre	1941 - 1950	Madera	13
32	Gúdar-Javalambre	1951 - 1960	Gas	1
32	Gúdar-Javalambre	1951 - 1960	Electricidad	10
32	Gúdar-Javalambre	1951 - 1960	Derivados del petróleo	57
32	Gúdar-Javalambre	1951 - 1960	Madera	16
32	Gúdar-Javalambre	1961 - 1970	Gas	7
32	Gúdar-Javalambre	1961 - 1970	Electricidad	14
32	Gúdar-Javalambre	1961 - 1970	Derivados del petróleo	85
32	Gúdar-Javalambre	1961 - 1970	Madera	19
32	Gúdar-Javalambre	1961 - 1970	Otros	1
32	Gúdar-Javalambre	1971 - 1980	Gas	13
32	Gúdar-Javalambre	1971 - 1980	Electricidad	37
32	Gúdar-Javalambre	1971 - 1980	Derivados del petróleo	202
32	Gúdar-Javalambre	1971 - 1980	Madera	43
32	Gúdar-Javalambre	1981 - 1990	Gas	11
32	Gúdar-Javalambre	1981 - 1990	Electricidad	22
32	Gúdar-Javalambre	1981 - 1990	Derivados del petróleo	204
32	Gúdar-Javalambre	1981 - 1990	Madera	41
32	Gúdar-Javalambre	1981 - 1990	Derivados del carbón	2
32	Gúdar-Javalambre	1991	Gas	3
32	Gúdar-Javalambre	1991	Derivados del petróleo	18
32	Gúdar-Javalambre	1991	Madera	4
32	Gúdar-Javalambre	1992	Gas	2
32	Gúdar-Javalambre	1992	Electricidad	5
32	Gúdar-Javalambre	1992	Derivados del petróleo	26
32	Gúdar-Javalambre	1992	Madera	4
32	Gúdar-Javalambre	1993	Electricidad	1
32	Gúdar-Javalambre	1993	Derivados del petróleo	16
32	Gúdar-Javalambre	1993	Madera	1
32	Gúdar-Javalambre	1994	Gas	1
32	Gúdar-Javalambre	1994	Electricidad	2
32	Gúdar-Javalambre	1994	Derivados del petróleo	19
32	Gúdar-Javalambre	1994	Madera	5
32	Gúdar-Javalambre	1995	Gas	5
32	Gúdar-Javalambre	1995	Electricidad	6
32	Gúdar-Javalambre	1995	Derivados del petróleo	19
32	Gúdar-Javalambre	1995	Madera	2
32	Gúdar-Javalambre	1996	Electricidad	3
32	Gúdar-Javalambre	1996	Derivados del petróleo	17
32	Gúdar-Javalambre	1996	Madera	2
32	Gúdar-Javalambre	1997	Electricidad	3
32	Gúdar-Javalambre	1997	Derivados del petróleo	16
32	Gúdar-Javalambre	1997	Madera	3
32	Gúdar-Javalambre	1998	Derivados del petróleo	22
32	Gúdar-Javalambre	1998	Madera	1
32	Gúdar-Javalambre	1998	Otros	1
32	Gúdar-Javalambre	1999	Gas	1
32	Gúdar-Javalambre	1999	Electricidad	7
32	Gúdar-Javalambre	1999	Derivados del petróleo	26
32	Gúdar-Javalambre	1999	Madera	2
32	Gúdar-Javalambre	2000	Gas	4
32	Gúdar-Javalambre	2000	Electricidad	4
32	Gúdar-Javalambre	2000	Derivados del petróleo	19
32	Gúdar-Javalambre	2001	Electricidad	4
32	Gúdar-Javalambre	2001	Derivados del petróleo	23
32	Gúdar-Javalambre	2001	Madera	1
32	Gúdar-Javalambre	2001	Derivados del carbón	1
33	Matarraña / Matarranya	 Antes de 1900	Gas	5
33	Matarraña / Matarranya	 Antes de 1900	Electricidad	40
33	Matarraña / Matarranya	 Antes de 1900	Derivados del petróleo	375
33	Matarraña / Matarranya	 Antes de 1900	Madera	79
33	Matarraña / Matarranya	 Antes de 1900	Derivados del carbón	1
33	Matarraña / Matarranya	 Antes de 1900	Otros	3
33	Matarraña / Matarranya	1900 - 1920	Electricidad	7
33	Matarraña / Matarranya	1900 - 1920	Derivados del petróleo	64
33	Matarraña / Matarranya	1900 - 1920	Madera	6
33	Matarraña / Matarranya	1900 - 1920	Derivados del carbón	1
33	Matarraña / Matarranya	1900 - 1920	Otros	1
33	Matarraña / Matarranya	1921 - 1940	Gas	2
33	Matarraña / Matarranya	1921 - 1940	Electricidad	7
33	Matarraña / Matarranya	1921 - 1940	Derivados del petróleo	33
33	Matarraña / Matarranya	1921 - 1940	Madera	11
33	Matarraña / Matarranya	1921 - 1940	Otros	1
33	Matarraña / Matarranya	1941 - 1950	Gas	1
33	Matarraña / Matarranya	1941 - 1950	Electricidad	4
33	Matarraña / Matarranya	1941 - 1950	Derivados del petróleo	38
33	Matarraña / Matarranya	1941 - 1950	Madera	6
33	Matarraña / Matarranya	1941 - 1950	Otros	4
33	Matarraña / Matarranya	1951 - 1960	Electricidad	5
33	Matarraña / Matarranya	1951 - 1960	Derivados del petróleo	73
33	Matarraña / Matarranya	1951 - 1960	Madera	9
33	Matarraña / Matarranya	1951 - 1960	Otros	1
33	Matarraña / Matarranya	1961 - 1970	Electricidad	11
33	Matarraña / Matarranya	1961 - 1970	Derivados del petróleo	101
33	Matarraña / Matarranya	1961 - 1970	Madera	17
33	Matarraña / Matarranya	1971 - 1980	Gas	8
33	Matarraña / Matarranya	1971 - 1980	Electricidad	13
33	Matarraña / Matarranya	1971 - 1980	Derivados del petróleo	168
33	Matarraña / Matarranya	1971 - 1980	Madera	37
33	Matarraña / Matarranya	1971 - 1980	Derivados del carbón	1
33	Matarraña / Matarranya	1971 - 1980	Otros	1
33	Matarraña / Matarranya	1981 - 1990	Gas	2
33	Matarraña / Matarranya	1981 - 1990	Electricidad	34
