Año de construcción	Año de construcción, código	Municipio codigo	Municipio nombre	Nº edificios
Antes 1900	2	50232	Salvatierra de Esca	134
Antes 1900	2	50233	Samper del Salz	4
Antes 1900	2	50234	San Martín de la Virgen de Moncayo	52
Antes 1900	2	50235	San Mateo de Gállego	67
Antes 1900	2	50236	Santa Cruz de Grío	116
Antes 1900	2	50237	Santa Cruz de Moncayo	58
Antes 1900	2	50238	Santa Eulalia de Gállego	23
Antes 1900	2	50239	Santed	17
Antes 1900	2	50240	Sástago	51
Antes 1900	2	50241	Saviñán	131
Antes 1900	2	50242	Sediles	22
Antes 1900	2	50243	Sestrica	57
Antes 1900	2	50244	Sierra de Luna	17
Antes 1900	2	50245	Sigüés	74
Antes 1900	2	50246	Sisamón	107
Antes 1900	2	50247	Sobradiel	8
Antes 1900	2	50248	Sos del Rey Católico	173
Antes 1900	2	50249	Tabuenca	225
Antes 1900	2	50250	Talamantes	11
Antes 1900	2	50251	Tarazona	1122
Antes 1900	2	50252	Tauste	41
Antes 1900	2	50253	Terrer	2
Antes 1900	2	50254	Tierga	14
Antes 1900	2	50255	Tobed	84
Antes 1900	2	50256	Torralba de los Frailes	21
Antes 1900	2	50257	Torralba de Ribota	33
Antes 1900	2	50258	Torralbilla	24
Antes 1900	2	50259	Torrehermosa	54
Antes 1900	2	50260	Torrelapaja	20
Antes 1900	2	50261	Torrellas	210
Antes 1900	2	50262	Torres de Berrellén	93
Antes 1900	2	50263	Torrijo de la Cañada	275
Antes 1900	2	50264	Tosos	152
Antes 1900	2	50265	Trasmoz	64
Antes 1900	2	50266	Trasobares	189
Antes 1900	2	50267	Uncastillo	271
Antes 1900	2	50268	Undués de Lerda	48
Antes 1900	2	50269	Urrea de Jalón	100
Antes 1900	2	50270	Urriés	68
Antes 1900	2	50271	Used	96
Antes 1900	2	50272	Utebo	86
Antes 1900	2	50273	Valdehorna	3
Antes 1900	2	50274	Val de San Martín	8
Antes 1900	2	50275	Valmadrid	8
Antes 1900	2	50276	Valpalmas	44
Antes 1900	2	50278	Velilla de Ebro	59
Antes 1900	2	50279	Velilla de Jiloca	37
Antes 1900	2	50280	Vera de Moncayo	332
Antes 1900	2	50281	Vierlas	1
Antes 1900	2	50282	Vilueña (La)	49
Antes 1900	2	50283	Villadoz	7
Antes 1900	2	50284	Villafeliche	13
Antes 1900	2	50286	Villalba de Perejil	8
Antes 1900	2	50287	Villalengua	247
Antes 1900	2	50288	Villanueva de Gállego	101
Antes 1900	2	50289	Villanueva de Jiloca	12
Antes 1900	2	50290	Villanueva de Huerva	14
Antes 1900	2	50291	Villar de los Navarros	16
Antes 1900	2	50292	Villarreal de Huerva	11
Antes 1900	2	50293	Villarroya de la Sierra	141
Antes 1900	2	50294	Villarroya del Campo	8
Antes 1900	2	50295	Vistabella	2
Antes 1900	2	50296	Zaida (La)	80
Antes 1900	2	50297	Zaragoza	1574
Antes 1900	2	50298	Zuera	67
Antes 1900	2	50901	Biel	93
Antes 1900	2	50902	Marracos	4
Antes 1900	2	50903	Villamayor de Gállego	9
1900 a 1920	3	22002	Abizanda	1
1900 a 1920	3	22003	Adahuesca	7
1900 a 1920	3	22004	Agüero	5
1900 a 1920	3	22007	Albalate de Cinca	17
1900 a 1920	3	22008	Albalatillo	32
1900 a 1920	3	22009	Albelda	29
1900 a 1920	3	22011	Albero Alto	4
1900 a 1920	3	22012	Albero Bajo	5
1900 a 1920	3	22014	Alcalá de Gurrea	44
1900 a 1920	3	22015	Alcalá del Obispo	6
1900 a 1920	3	22016	Alcampell	30
1900 a 1920	3	22017	Alcolea de Cinca	52
1900 a 1920	3	22018	Alcubierre	3
1900 a 1920	3	22019	Alerre	1
1900 a 1920	3	22020	Alfántega	6
1900 a 1920	3	22021	Almudévar	83
1900 a 1920	3	22022	Almunia de San Juan	34
1900 a 1920	3	22023	Almuniente	2
1900 a 1920	3	22024	Alquézar	1
1900 a 1920	3	22025	Altorricón	29
1900 a 1920	3	22027	Angüés	17
1900 a 1920	3	22028	Ansó	1
1900 a 1920	3	22029	Antillón	2
1900 a 1920	3	22032	Aragüés del Puerto	7
1900 a 1920	3	22035	Arén	42
1900 a 1920	3	22036	Argavieso	2
1900 a 1920	3	22039	Ayerbe	40
1900 a 1920	3	22040	Azanuy-Alins	2
1900 a 1920	3	22041	Azara	6
1900 a 1920	3	22042	Azlor	2
1900 a 1920	3	22043	Baells	4
1900 a 1920	3	22044	Bailo	11
1900 a 1920	3	22045	Baldellou	9
1900 a 1920	3	22046	Ballobar	22
1900 a 1920	3	22047	Banastás	2
1900 a 1920	3	22048	Barbastro	124
1900 a 1920	3	22049	Barbués	6
1900 a 1920	3	22051	Bárcabo	3
1900 a 1920	3	22052	Belver de Cinca	30
1900 a 1920	3	22053	Benabarre	11
1900 a 1920	3	22054	Benasque	16
1900 a 1920	3	22055	Berbegal	3
1900 a 1920	3	22057	Bielsa	7
1900 a 1920	3	22058	Bierge	2
1900 a 1920	3	22059	Biescas	32
1900 a 1920	3	22060	Binaced	20
1900 a 1920	3	22061	Binéfar	48
1900 a 1920	3	22062	Bisaurri	3
1900 a 1920	3	22063	Biscarrués	9
1900 a 1920	3	22064	Blecua y Torres	1
1900 a 1920	3	22066	Boltaña	7
1900 a 1920	3	22067	Bonansa	3
1900 a 1920	3	22068	Borau	1
1900 a 1920	3	22069	Broto	2
1900 a 1920	3	22072	Caldearenas	6
1900 a 1920	3	22074	Campo	14
1900 a 1920	3	22075	Camporrells	4
1900 a 1920	3	22076	Canal de Berdún	3
1900 a 1920	3	22077	Candasnos	9
1900 a 1920	3	22079	Capdesaso	4
1900 a 1920	3	22080	Capella	4
1900 a 1920	3	22081	Casbas de Huesca	71
1900 a 1920	3	22082	Castejón del Puente	3
1900 a 1920	3	22083	Castejón de Monegros	11
1900 a 1920	3	22084	Castejón de Sos	6
1900 a 1920	3	22085	Castelflorite	1
1900 a 1920	3	22086	Castiello de Jaca	1
1900 a 1920	3	22088	Castillazuelo	6
1900 a 1920	3	22089	Castillonroy	28
1900 a 1920	3	22094	Chalamera	2
1900 a 1920	3	22095	Chía	1
1900 a 1920	3	22096	Chimillas	1
1900 a 1920	3	22099	Esplús	5
1900 a 1920	3	22102	Estada	1
1900 a 1920	3	22103	Estadilla	14
1900 a 1920	3	22105	Estopiñán del Castillo	59
1900 a 1920	3	22109	Fiscal	5
1900 a 1920	3	22110	Fonz	54
1900 a 1920	3	22111	Foradada del Toscar	22
1900 a 1920	3	22112	Fraga	88
1900 a 1920	3	22113	Fueva (La)	4
1900 a 1920	3	22115	Grado (El)	2
1900 a 1920	3	22116	Grañén	2
1900 a 1920	3	22117	Graus	117
1900 a 1920	3	22119	Gurrea de Gállego	22
1900 a 1920	3	22122	Hoz de Jaca	2
1900 a 1920	3	22124	Huerto	7
1900 a 1920	3	22125	Huesca	90
1900 a 1920	3	22127	Igriés	6
1900 a 1920	3	22128	Ilche	8
1900 a 1920	3	22129	Isábena	27
1900 a 1920	3	22130	Jaca	72
1900 a 1920	3	22136	Lalueza	12
1900 a 1920	3	22137	Lanaja	63
1900 a 1920	3	22139	Laperdiguera	2
1900 a 1920	3	22141	Lascellas-Ponzano	1
1900 a 1920	3	22142	Lascuarre	1
1900 a 1920	3	22143	Laspaúles	3
1900 a 1920	3	22144	Laspuña	2
1900 a 1920	3	22149	Loarre	98
1900 a 1920	3	22150	Loporzano	4
1900 a 1920	3	22156	Monflorite-Lascasas	1
1900 a 1920	3	22157	Montanuy	4
1900 a 1920	3	22158	Monzón	90
1900 a 1920	3	22160	Naval	23
1900 a 1920	3	22162	Novales	4
1900 a 1920	3	22163	Nueno	2
1900 a 1920	3	22164	Olvena	4
1900 a 1920	3	22165	Ontiñena	22
1900 a 1920	3	22167	Osso de Cinca	15
1900 a 1920	3	22170	Panticosa	6
1900 a 1920	3	22172	Peñalba	44
1900 a 1920	3	22173	Peñas de Riglos (Las)	7
1900 a 1920	3	22174	Peralta de Alcofea	53
1900 a 1920	3	22175	Peralta de Calasanz	30
1900 a 1920	3	22176	Peraltilla	2
1900 a 1920	3	22177	Perarrúa	49
1900 a 1920	3	22181	Piracés	4
1900 a 1920	3	22182	Plan	3
1900 a 1920	3	22186	Pozán de Vero	5
1900 a 1920	3	22187	Puebla de Castro (La)	27
1900 a 1920	3	22188	Puente de Montañana	10
1900 a 1920	3	22190	Pueyo de Araguás (El)	3
1900 a 1920	3	22193	Pueyo de Santa Cruz	22
1900 a 1920	3	22195	Quicena	3
1900 a 1920	3	22197	Robres	5
1900 a 1920	3	22199	Sabiñánigo	11
1900 a 1920	3	22203	Salillas	5
1900 a 1920	3	22204	Sallent de Gállego	24
1900 a 1920	3	22205	San Esteban de Litera	52
1900 a 1920	3	22206	Sangarrén	10
1900 a 1920	3	22207	San Juan de Plan	1
1900 a 1920	3	22208	Santa Cilia	13
1900 a 1920	3	22209	Santa Cruz de la Serós	5
1900 a 1920	3	22213	Sariñena	18
1900 a 1920	3	22214	Secastilla	6
1900 a 1920	3	22215	Seira	15
1900 a 1920	3	22217	Sena	14
1900 a 1920	3	22218	Senés de Alcubierre	10
1900 a 1920	3	22220	Sesa	5
1900 a 1920	3	22221	Sesué	12
1900 a 1920	3	22222	Siétamo	12
1900 a 1920	3	22223	Sopeira	1
1900 a 1920	3	22225	Tamarite de Litera	59
1900 a 1920	3	22226	Tardienta	14
1900 a 1920	3	22228	Tierz	5
1900 a 1920	3	22229	Tolva	5
1900 a 1920	3	22230	Torla	4
1900 a 1920	3	22232	Torralba de Aragón	4
1900 a 1920	3	22233	Torre la Ribera	5
1900 a 1920	3	22234	Torrente de Cinca	3
1900 a 1920	3	22235	Torres de Alcanadre	8
1900 a 1920	3	22239	Tramaced	1
1900 a 1920	3	22242	Valfarta	20
1900 a 1920	3	22245	Velilla de Cinca	16
1900 a 1920	3	22246	Beranuy	7
1900 a 1920	3	22247	Viacamp y Litera	3
1900 a 1920	3	22248	Vicién	22
1900 a 1920	3	22249	Villanova	1
1900 a 1920	3	22250	Villanúa	5
1900 a 1920	3	22251	Villanueva de Sigena	14
1900 a 1920	3	22253	Yésero	2
1900 a 1920	3	22254	Zaidín	75
1900 a 1920	3	22901	Valle de Hecho	18
1900 a 1920	3	22902	Puente la Reina de Jaca	15
1900 a 1920	3	22903	San Miguel del Cinca	11
1900 a 1920	3	22904	Sotonera (La)	26
1900 a 1920	3	22905	Lupiñén-Ortilla	20
1900 a 1920	3	22906	Santa María de Dulcis	3
1900 a 1920	3	22907	Aínsa-Sobrarbe	10
1900 a 1920	3	22908	Hoz y Costeán	7
1900 a 1920	3	44001	Ababuj	5
1900 a 1920	3	44002	Abejuela	6
1900 a 1920	3	44003	Aguatón	4
1900 a 1920	3	44004	Aguaviva	200
1900 a 1920	3	44005	Aguilar del Alfambra	8
1900 a 1920	3	44006	Alacón	13
1900 a 1920	3	44007	Alba	5
1900 a 1920	3	44008	Albalate del Arzobispo	32
1900 a 1920	3	44009	Albarracín	30
1900 a 1920	3	44010	Albentosa	3
1900 a 1920	3	44011	Alcaine	48
1900 a 1920	3	44012	Alcalá de la Selva	2
1900 a 1920	3	44013	Alcañiz	116
1900 a 1920	3	44014	Alcorisa	31
1900 a 1920	3	44016	Alfambra	9
1900 a 1920	3	44017	Aliaga	33
1900 a 1920	3	44018	Almohaja	3
1900 a 1920	3	44019	Alobras	13
1900 a 1920	3	44021	Allepuz	67
1900 a 1920	3	44022	Alloza	30
1900 a 1920	3	44023	Allueva	2
1900 a 1920	3	44024	Anadón	10
1900 a 1920	3	44025	Andorra	47
1900 a 1920	3	44026	Arcos de las Salinas	3
1900 a 1920	3	44027	Arens de Lledó	7
1900 a 1920	3	44028	Argente	1
1900 a 1920	3	44029	Ariño	148
1900 a 1920	3	44031	Azaila	13
1900 a 1920	3	44033	Báguena	55
1900 a 1920	3	44034	Bañón	7
1900 a 1920	3	44035	Barrachina	15
1900 a 1920	3	44036	Bea	4
1900 a 1920	3	44037	Beceite	37
1900 a 1920	3	44038	Belmonte de San José	8
1900 a 1920	3	44039	Bello	4
1900 a 1920	3	44040	Berge	18
1900 a 1920	3	44041	Bezas	8
1900 a 1920	3	44042	Blancas	31
1900 a 1920	3	44045	Bronchales	1
1900 a 1920	3	44046	Bueña	3
1900 a 1920	3	44047	Burbáguena	76
1900 a 1920	3	44048	Cabra de Mora	5
1900 a 1920	3	44049	Calaceite	101
1900 a 1920	3	44050	Calamocha	363
1900 a 1920	3	44051	Calanda	107
1900 a 1920	3	44052	Calomarde	13
1900 a 1920	3	44053	Camañas	2
1900 a 1920	3	44054	Camarena de la Sierra	45
1900 a 1920	3	44055	Camarillas	15
1900 a 1920	3	44056	Caminreal	50
1900 a 1920	3	44059	Cantavieja	28
1900 a 1920	3	44061	Cañada de Verich (La)	3
1900 a 1920	3	44062	Cañada Vellida	3
1900 a 1920	3	44063	Cañizar del Olivar	50
1900 a 1920	3	44064	Cascante del Río	38
1900 a 1920	3	44065	Castejón de Tornos	58
1900 a 1920	3	44066	Castel de Cabra	36
1900 a 1920	3	44067	Castelnou	9
1900 a 1920	3	44068	Castelserás	46
1900 a 1920	3	44070	Castellar (El)	28
1900 a 1920	3	44071	Castellote	2
1900 a 1920	3	44074	Cedrillas	19
1900 a 1920	3	44075	Celadas	7
1900 a 1920	3	44076	Cella	77
1900 a 1920	3	44082	Corbalán	4
1900 a 1920	3	44084	Cortes de Aragón	39
1900 a 1920	3	44086	Cretas	5
1900 a 1920	3	44087	Crivillén	43
1900 a 1920	3	44088	Cuba (La)	2
1900 a 1920	3	44089	Cubla	1
1900 a 1920	3	44090	Cucalón	13
1900 a 1920	3	44092	Cuervo (El)	18
1900 a 1920	3	44093	Cuevas de Almudén	2
1900 a 1920	3	44094	Cuevas Labradas	5
1900 a 1920	3	44096	Ejulve	11
1900 a 1920	3	44097	Escorihuela	1
1900 a 1920	3	44099	Escucha	7
1900 a 1920	3	44100	Estercuel	12
1900 a 1920	3	44101	Ferreruela de Huerva	14
1900 a 1920	3	44103	Formiche Alto	34
1900 a 1920	3	44105	Fórnoles	5
1900 a 1920	3	44106	Fortanete	1
1900 a 1920	3	44107	Foz-Calanda	24
1900 a 1920	3	44108	Fresneda (La)	1
1900 a 1920	3	44109	Frías de Albarracín	37
1900 a 1920	3	44110	Fuenferrada	1
1900 a 1920	3	44111	Fuentes Calientes	1
1900 a 1920	3	44112	Fuentes Claras	43
1900 a 1920	3	44113	Fuentes de Rubielos	29
1900 a 1920	3	44114	Fuentespalda	4
1900 a 1920	3	44116	Gargallo	18
1900 a 1920	3	44117	Gea de Albarracín	59
1900 a 1920	3	44118	Ginebrosa (La)	9
1900 a 1920	3	44119	Griegos	13
1900 a 1920	3	44120	Guadalaviar	11
1900 a 1920	3	44121	Gúdar	1
1900 a 1920	3	44122	Híjar	116
1900 a 1920	3	44123	Hinojosa de Jarque	1
1900 a 1920	3	44124	Hoz de la Vieja (La)	67
1900 a 1920	3	44125	Huesa del Común	2
1900 a 1920	3	44126	Iglesuela del Cid (La)	25
1900 a 1920	3	44127	Jabaloyas	22
1900 a 1920	3	44129	Jatiel	3
1900 a 1920	3	44130	Jorcas	11
1900 a 1920	3	44131	Josa	8
1900 a 1920	3	44132	Lagueruela	8
1900 a 1920	3	44133	Lanzuela	7
1900 a 1920	3	44135	Libros	15
1900 a 1920	3	44136	Lidón	3
1900 a 1920	3	44137	Linares de Mora	11
1900 a 1920	3	44138	Loscos	35
1900 a 1920	3	44141	Lledó	2
1900 a 1920	3	44142	Maicas	2
1900 a 1920	3	44143	Manzanera	28
1900 a 1920	3	44144	Martín del Río	33
1900 a 1920	3	44145	Mas de las Matas	27
1900 a 1920	3	44146	Mata de los Olmos (La)	35
1900 a 1920	3	44147	Mazaleón	37
1900 a 1920	3	44151	Molinos	4
1900 a 1920	3	44153	Monreal del Campo	35
1900 a 1920	3	44154	Monroyo	1
1900 a 1920	3	44155	Montalbán	5
1900 a 1920	3	44156	Monteagudo del Castillo	2
1900 a 1920	3	44157	Monterde de Albarracín	5
1900 a 1920	3	44158	Mora de Rubielos	22
1900 a 1920	3	44159	Moscardón	4
1900 a 1920	3	44160	Mosqueruela	18
1900 a 1920	3	44161	Muniesa	12
1900 a 1920	3	44163	Noguera de Albarracín	37
1900 a 1920	3	44164	Nogueras	11
1900 a 1920	3	44165	Nogueruelas	40
1900 a 1920	3	44168	Odón	1
1900 a 1920	3	44171	Olba	23
1900 a 1920	3	44172	Oliete	14
1900 a 1920	3	44173	Olmos (Los)	4
1900 a 1920	3	44174	Orihuela del Tremedal	5
1900 a 1920	3	44175	Orrios	4
1900 a 1920	3	44176	Palomar de Arroyos	38
1900 a 1920	3	44177	Pancrudo	3
1900 a 1920	3	44178	Parras de Castellote (Las)	117
1900 a 1920	3	44179	Peñarroya de Tastavins	1
1900 a 1920	3	44180	Peracense	5
1900 a 1920	3	44181	Peralejos	5
1900 a 1920	3	44182	Perales del Alfambra	45
1900 a 1920	3	44184	Plou	6
1900 a 1920	3	44185	Pobo (El)	1
1900 a 1920	3	44189	Pozondón	24
1900 a 1920	3	44190	Pozuel del Campo	4
1900 a 1920	3	44191	Puebla de Híjar (La)	50
1900 a 1920	3	44192	Puebla de Valverde (La)	22
1900 a 1920	3	44193	Puertomingalvo	7
1900 a 1920	3	44194	Ráfales	5
1900 a 1920	3	44195	Rillo	8
1900 a 1920	3	44196	Riodeva	33
1900 a 1920	3	44197	Ródenas	29
1900 a 1920	3	44198	Royuela	26
1900 a 1920	3	44200	Rubielos de la Cérida	7
1900 a 1920	3	44201	Rubielos de Mora	115
1900 a 1920	3	44203	Salcedillo	1
1900 a 1920	3	44204	Saldón	14
1900 a 1920	3	44205	Samper de Calanda	10
1900 a 1920	3	44206	San Agustín	6
1900 a 1920	3	44207	San Martín del Río	25
1900 a 1920	3	44209	Santa Eulalia	65
1900 a 1920	3	44210	Sarrión	59
1900 a 1920	3	44211	Segura de los Baños	2
1900 a 1920	3	44213	Singra	2
1900 a 1920	3	44215	Terriente	43
1900 a 1920	3	44216	Teruel	162
1900 a 1920	3	44218	Tormón	1
1900 a 1920	3	44219	Tornos	70
1900 a 1920	3	44220	Torralba de los Sisones	62
1900 a 1920	3	44221	Torrecilla de Alcañiz	5
1900 a 1920	3	44222	Torrecilla del Rebollar	2
1900 a 1920	3	44224	Torre de las Arcas	35
1900 a 1920	3	44225	Torre del Compte	5
1900 a 1920	3	44226	Torrelacárcel	45
1900 a 1920	3	44227	Torre los Negros	9
1900 a 1920	3	44228	Torremocha de Jiloca	19
1900 a 1920	3	44229	Torres de Albarracín	35
1900 a 1920	3	44230	Torrevelilla	10
1900 a 1920	3	44231	Torrijas	9
1900 a 1920	3	44232	Torrijo del Campo	66
1900 a 1920	3	44234	Tramacastiel	7
1900 a 1920	3	44235	Tramacastilla	21
1900 a 1920	3	44237	Urrea de Gaén	2
1900 a 1920	3	44238	Utrillas	27
1900 a 1920	3	44239	Valacloche	12
1900 a 1920	3	44240	Valbona	21
1900 a 1920	3	44241	Valdealgorfa	10
1900 a 1920	3	44243	Valdecuenca	17
1900 a 1920	3	44244	Valdelinares	5
1900 a 1920	3	44245	Valdeltormo	21
1900 a 1920	3	44246	Valderrobres	20
1900 a 1920	3	44247	Valjunquera	30
1900 a 1920	3	44249	Vallecillo (El)	14
1900 a 1920	3	44250	Veguillas de la Sierra	13
1900 a 1920	3	44251	Villafranca del Campo	40
1900 a 1920	3	44252	Villahermosa del Campo	2
1900 a 1920	3	44256	Villanueva del Rebollar de la Sierra	19
1900 a 1920	3	44257	Villar del Cobo	6
1900 a 1920	3	44258	Villar del Salz	41
1900 a 1920	3	44260	Villarluengo	46
1900 a 1920	3	44261	Villarquemado	15
1900 a 1920	3	44262	Villarroya de los Pinares	2
1900 a 1920	3	44263	Villastar	36
1900 a 1920	3	44264	Villel	13
1900 a 1920	3	44265	Vinaceite	5
1900 a 1920	3	44266	Visiedo	2
1900 a 1920	3	44267	Vivel del Río Martín	20
1900 a 1920	3	44268	Zoma (La)	1
1900 a 1920	3	50001	Abanto	2
1900 a 1920	3	50002	Acered	4
1900 a 1920	3	50003	Agón	21
1900 a 1920	3	50004	Aguarón	68
1900 a 1920	3	50005	Aguilón	20
1900 a 1920	3	50006	Ainzón	45
1900 a 1920	3	50007	Aladrén	5
1900 a 1920	3	50008	Alagón	124
1900 a 1920	3	50009	Alarba	29
1900 a 1920	3	50010	Alberite de San Juan	3
1900 a 1920	3	50011	Albeta	5
1900 a 1920	3	50012	Alborge	12
1900 a 1920	3	50013	Alcalá de Ebro	28
1900 a 1920	3	50014	Alcalá de Moncayo	13
1900 a 1920	3	50015	Alconchel de Ariza	58
1900 a 1920	3	50016	Aldehuela de Liestos	1
1900 a 1920	3	50017	Alfajarín	2
1900 a 1920	3	50018	Alfamén	6
1900 a 1920	3	50019	Alforque	14
1900 a 1920	3	50020	Alhama de Aragón	36
1900 a 1920	3	50022	Almolda (La)	12
1900 a 1920	3	50023	Almonacid de la Cuba	37
1900 a 1920	3	50024	Almonacid de la Sierra	26
1900 a 1920	3	50025	Almunia de Doña Godina (La)	126
1900 a 1920	3	50026	Alpartir	41
1900 a 1920	3	50027	Ambel	39
1900 a 1920	3	50028	Anento	29
1900 a 1920	3	50029	Aniñón	4
1900 a 1920	3	50030	Añón de Moncayo	36
1900 a 1920	3	50031	Aranda de Moncayo	96
1900 a 1920	3	50032	Arándiga	13
1900 a 1920	3	50033	Ardisa	1
1900 a 1920	3	50034	Ariza	75
1900 a 1920	3	50035	Artieda	12
1900 a 1920	3	50036	Asín	8
1900 a 1920	3	50037	Atea	1
1900 a 1920	3	50038	Ateca	127
1900 a 1920	3	50039	Azuara	29
1900 a 1920	3	50040	Badules	5
1900 a 1920	3	50041	Bagüés	3
1900 a 1920	3	50042	Balconchán	3
1900 a 1920	3	50043	Bárboles	20
1900 a 1920	3	50044	Bardallur	17
1900 a 1920	3	50045	Belchite	6
1900 a 1920	3	50046	Belmonte de Gracián	17
1900 a 1920	3	50048	Berrueco	5
1900 a 1920	3	50050	Bijuesca	2
1900 a 1920	3	50051	Biota	34
1900 a 1920	3	50052	Bisimbre	9
1900 a 1920	3	50053	Boquiñeni	24
1900 a 1920	3	50054	Bordalba	1
1900 a 1920	3	50055	Borja	218
1900 a 1920	3	50056	Botorrita	6
1900 a 1920	3	50057	Brea de Aragón	8
1900 a 1920	3	50058	Bubierca	9
1900 a 1920	3	50059	Bujaraloz	3
1900 a 1920	3	50060	Bulbuente	96
1900 a 1920	3	50061	Bureta	13
1900 a 1920	3	50062	Burgo de Ebro (El)	5
1900 a 1920	3	50063	Buste (El)	1
1900 a 1920	3	50064	Cabañas de Ebro	6
1900 a 1920	3	50065	Cabolafuente	43
1900 a 1920	3	50066	Cadrete	3
1900 a 1920	3	50067	Calatayud	102
1900 a 1920	3	50068	Calatorao	71
1900 a 1920	3	50069	Calcena	44
1900 a 1920	3	50070	Calmarza	2
1900 a 1920	3	50071	Campillo de Aragón	13
1900 a 1920	3	50072	Carenas	37
1900 a 1920	3	50073	Cariñena	37
1900 a 1920	3	50074	Caspe	192
1900 a 1920	3	50075	Castejón de Alarba	46
1900 a 1920	3	50076	Castejón de las Armas	17
1900 a 1920	3	50078	Castiliscar	24
1900 a 1920	3	50079	Cervera de la Cañada	11
1900 a 1920	3	50080	Cerveruela	14
1900 a 1920	3	50081	Cetina	13
1900 a 1920	3	50082	Cimballa	4
1900 a 1920	3	50083	Cinco Olivas	14
1900 a 1920	3	50084	Clarés de Ribota	1
1900 a 1920	3	50086	Codos	53
1900 a 1920	3	50087	Contamina	2
1900 a 1920	3	50088	Cosuenda	61
1900 a 1920	3	50089	Cuarte de Huerva	1
1900 a 1920	3	50090	Cubel	2
1900 a 1920	3	50091	Cuerlas (Las)	37
1900 a 1920	3	50092	Chiprana	1
1900 a 1920	3	50093	Chodes	16
1900 a 1920	3	50094	Daroca	42
1900 a 1920	3	50095	Ejea de los Caballeros	241
1900 a 1920	3	50096	Embid de Ariza	1
1900 a 1920	3	50098	Encinacorba	53
1900 a 1920	3	50099	Épila	77
1900 a 1920	3	50100	Erla	74
1900 a 1920	3	50101	Escatrón	75
1900 a 1920	3	50102	Fabara	46
1900 a 1920	3	50104	Farlete	8
1900 a 1920	3	50106	Fayos (Los)	16
1900 a 1920	3	50107	Figueruelas	17
1900 a 1920	3	50108	Fombuena	3
1900 a 1920	3	50109	Frago (El)	16
1900 a 1920	3	50110	Frasno (El)	64
1900 a 1920	3	50111	Fréscano	9
1900 a 1920	3	50113	Fuendejalón	17
1900 a 1920	3	50114	Fuendetodos	8
1900 a 1920	3	50115	Fuentes de Ebro	52
1900 a 1920	3	50116	Fuentes de Jiloca	65
1900 a 1920	3	50117	Gallocanta	24
1900 a 1920	3	50118	Gallur	28
1900 a 1920	3	50119	Gelsa	8
1900 a 1920	3	50120	Godojos	1
1900 a 1920	3	50121	Gotor	52
1900 a 1920	3	50122	Grisel	5
1900 a 1920	3	50123	Grisén	15
1900 a 1920	3	50124	Herrera de los Navarros	20
1900 a 1920	3	50125	Ibdes	39
1900 a 1920	3	50126	Illueca	8
1900 a 1920	3	50129	Jaraba	3
1900 a 1920	3	50130	Jarque	116
1900 a 1920	3	50131	Jaulín	4
1900 a 1920	3	50132	Joyosa (La)	1
1900 a 1920	3	50133	Lagata	9
1900 a 1920	3	50134	Langa del Castillo	19
1900 a 1920	3	50135	Layana	9
1900 a 1920	3	50136	Lécera	161
1900 a 1920	3	50137	Leciñena	40
1900 a 1920	3	50139	Letux	42
1900 a 1920	3	50140	Litago	10
1900 a 1920	3	50141	Lituénigo	1
1900 a 1920	3	50143	Longares	51
1900 a 1920	3	50146	Lucena de Jalón	1
1900 a 1920	3	50147	Luceni	90
1900 a 1920	3	50148	Luesia	16
1900 a 1920	3	50149	Luesma	2
1900 a 1920	3	50150	Lumpiaque	95
1900 a 1920	3	50151	Luna	39
1900 a 1920	3	50152	Maella	181
1900 a 1920	3	50153	Magallón	1
1900 a 1920	3	50154	Mainar	18
1900 a 1920	3	50155	Malanquilla	3
1900 a 1920	3	50156	Maleján	18
1900 a 1920	3	50157	Malón	21
1900 a 1920	3	50159	Maluenda	42
1900 a 1920	3	50160	Mallén	40
1900 a 1920	3	50161	Manchones	6
1900 a 1920	3	50162	Mara	19
1900 a 1920	3	50163	María de Huerva	3
1900 a 1920	3	50164	Mediana de Aragón	6
1900 a 1920	3	50166	Mesones de Isuela	10
1900 a 1920	3	50167	Mezalocha	17
1900 a 1920	3	50168	Mianos	3
1900 a 1920	3	50169	Miedes de Aragón	67
1900 a 1920	3	50170	Monegrillo	21
1900 a 1920	3	50171	Moneva	5
1900 a 1920	3	50172	Monreal de Ariza	71
1900 a 1920	3	50173	Monterde	44
1900 a 1920	3	50174	Montón	2
1900 a 1920	3	50175	Morata de Jalón	94
1900 a 1920	3	50176	Morata de Jiloca	51
1900 a 1920	3	50177	Morés	43
1900 a 1920	3	50178	Moros	10
1900 a 1920	3	50179	Moyuela	66
1900 a 1920	3	50180	Mozota	31
1900 a 1920	3	50181	Muel	31
1900 a 1920	3	50182	Muela (La)	32
1900 a 1920	3	50183	Munébrega	1
