Tipo de hogar, código	Tipo de hogar	Municipio codigo	Municipio nombre	Nº hogares
1	Hogares unipersonales	50041	Bagüés	4,0625462822
1	Hogares unipersonales	50043	Bárboles	37,1378774092
1	Hogares unipersonales	50044	Bardallur	31,2111003848
1	Hogares unipersonales	50045	Belchite	125,0674387335
1	Hogares unipersonales	50046	Belmonte de Gracián	32,0521995914
1	Hogares unipersonales	50047	Berdejo	14,2648904821
1	Hogares unipersonales	50048	Berrueco	10,6753414809
1	Hogares unipersonales	50050	Bijuesca	23,3817892305
1	Hogares unipersonales	50051	Biota	86,4919248708
1	Hogares unipersonales	50052	Bisimbre	11,0642496136
1	Hogares unipersonales	50053	Boquiñeni	95,6579473014
1	Hogares unipersonales	50054	Bordalba	10,5471770367
1	Hogares unipersonales	50055	Borja	411,502662601
1	Hogares unipersonales	50056	Botorrita	64,7183709244
1	Hogares unipersonales	50057	Brea de Aragón	135,2999389456
1	Hogares unipersonales	50058	Bubierca	23,5290599608
1	Hogares unipersonales	50059	Bujaraloz	68,6735499644
1	Hogares unipersonales	50060	Bulbuente	33,8764541897
1	Hogares unipersonales	50061	Bureta	40,9505387858
1	Hogares unipersonales	50062	Burgo de Ebro (El)	206,1928712123
1	Hogares unipersonales	50063	Buste (El)	10,0372919297
1	Hogares unipersonales	50064	Cabañas de Ebro	44,8511534301
1	Hogares unipersonales	50065	Cabolafuente	4,6665019433
1	Hogares unipersonales	50066	Cadrete	336,5177332749
1	Hogares unipersonales	50067	Calatayud	2271,9834701928
1	Hogares unipersonales	50068	Calatorao	327,0326828905
1	Hogares unipersonales	50069	Calcena	24,5141779027
1	Hogares unipersonales	50070	Calmarza	12,3507792944
1	Hogares unipersonales	50071	Campillo de Aragón	11,114666183
1	Hogares unipersonales	50072	Carenas	28,0473935204
1	Hogares unipersonales	50073	Cariñena	257,1297226424
1	Hogares unipersonales	50074	Caspe	652,143629712
1	Hogares unipersonales	50075	Castejón de Alarba	6,1503112176
1	Hogares unipersonales	50076	Castejón de las Armas	21,6272149128
1	Hogares unipersonales	50077	Castejón de Valdejasa	40,5566036126
1	Hogares unipersonales	50078	Castiliscar	46,2281410476
1	Hogares unipersonales	50079	Cervera de la Cañada	52,0551393327
1	Hogares unipersonales	50080	Cerveruela	13,8733859098
1	Hogares unipersonales	50081	Cetina	81,7269961729
1	Hogares unipersonales	50082	Cimballa	5,9148504418
1	Hogares unipersonales	50083	Cinco Olivas	10,4819429974
1	Hogares unipersonales	50084	Clarés de Ribota	29,4970936567
1	Hogares unipersonales	50085	Codo	37,3272640922
1	Hogares unipersonales	50086	Codos	40,8199264968
1	Hogares unipersonales	50087	Contamina	4,4297505871
1	Hogares unipersonales	50088	Cosuenda	47,9710047135
1	Hogares unipersonales	50089	Cuarte de Huerva	963,0963727558
1	Hogares unipersonales	50090	Cubel	20,5664853992
1	Hogares unipersonales	50091	Cuerlas (Las)	14,5065976997
1	Hogares unipersonales	50092	Chiprana	49,7912441128
1	Hogares unipersonales	50093	Chodes	14,1810364368
1	Hogares unipersonales	50094	Daroca	248,4955273232
1	Hogares unipersonales	50095	Ejea de los Caballeros	1346,6493690198
1	Hogares unipersonales	50096	Embid de Ariza	7,6063037057
1	Hogares unipersonales	50098	Encinacorba	38,2023376687
1	Hogares unipersonales	50099	Épila	366,1674415562
1	Hogares unipersonales	50100	Erla	51,9874523329
1	Hogares unipersonales	50101	Escatrón	163,4582006981
1	Hogares unipersonales	50102	Fabara	162,3487623313
1	Hogares unipersonales	50104	Farlete	32,7594667792
1	Hogares unipersonales	50105	Fayón	54,7394711818
1	Hogares unipersonales	50106	Fayos (Los)	21,7086573402
1	Hogares unipersonales	50107	Figueruelas	132,5460730024
1	Hogares unipersonales	50108	Fombuena	17,032833683
1	Hogares unipersonales	50109	Frago (El)	12,7918103109
1	Hogares unipersonales	50110	Frasno (El)	85,7466365798
1	Hogares unipersonales	50111	Fréscano	20,9667625923
1	Hogares unipersonales	50113	Fuendejalón	73,202571376
1	Hogares unipersonales	50114	Fuendetodos	20,4693828866
1	Hogares unipersonales	50115	Fuentes de Ebro	355,7432878912
1	Hogares unipersonales	50116	Fuentes de Jiloca	59,334871048
1	Hogares unipersonales	50117	Gallocanta	7,6727047577
1	Hogares unipersonales	50118	Gallur	247,0314420199
1	Hogares unipersonales	50119	Gelsa	108,9411013654
1	Hogares unipersonales	50120	Godojos	6,0853876141
1	Hogares unipersonales	50121	Gotor	35,4174075424
1	Hogares unipersonales	50122	Grisel	35,3269921964
1	Hogares unipersonales	50123	Grisén	43,5140777737
1	Hogares unipersonales	50124	Herrera de los Navarros	82,2014210998
1	Hogares unipersonales	50125	Ibdes	51,4287047256
1	Hogares unipersonales	50126	Illueca	162,8909702639
1	Hogares unipersonales	50128	Isuerre	4,889240721
1	Hogares unipersonales	50129	Jaraba	37,494894962
1	Hogares unipersonales	50130	Jarque	43,922224122
1	Hogares unipersonales	50131	Jaulín	26,4664897707
1	Hogares unipersonales	50132	Joyosa (La)	54,7161615718
1	Hogares unipersonales	50133	Lagata	28,0966761209
1	Hogares unipersonales	50134	Langa del Castillo	31,2320987936
1	Hogares unipersonales	50135	Layana	4,5629161381
1	Hogares unipersonales	50136	Lécera	97,2391774191
1	Hogares unipersonales	50137	Leciñena	120,9903571717
1	Hogares unipersonales	50138	Lechón	7,3967831219
1	Hogares unipersonales	50139	Letux	40,0069189734
1	Hogares unipersonales	50140	Litago	32,9530464517
1	Hogares unipersonales	50141	Lituénigo	14,4744606372
1	Hogares unipersonales	50142	Lobera de Onsella	11,3554240089
1	Hogares unipersonales	50143	Longares	66,1000213191
1	Hogares unipersonales	50144	Longás	9,8179871568
1	Hogares unipersonales	50146	Lucena de Jalón	31,3521954124
1	Hogares unipersonales	50147	Luceni	124,3967119443
1	Hogares unipersonales	50148	Luesia	36,23248303
1	Hogares unipersonales	50149	Luesma	15,7369964798
1	Hogares unipersonales	50150	Lumpiaque	124,8779433566
1	Hogares unipersonales	50151	Luna	90,2738928984
1	Hogares unipersonales	50152	Maella	168,8517701589
1	Hogares unipersonales	50153	Magallón	102,8243940754
1	Hogares unipersonales	50154	Mainar	19,3510879961
1	Hogares unipersonales	50155	Malanquilla	10,031485518
1	Hogares unipersonales	50156	Maleján	29,4589114922
1	Hogares unipersonales	50157	Malón	40,2170443306
1	Hogares unipersonales	50159	Maluenda	82,5722705749
1	Hogares unipersonales	50160	Mallén	241,582418011
1	Hogares unipersonales	50161	Manchones	28,8890035952
1	Hogares unipersonales	50162	Mara	24,1347865565
1	Hogares unipersonales	50163	María de Huerva	263,8523558755
1	Hogares unipersonales	50164	Mediana de Aragón	35,3547542037
1	Hogares unipersonales	50165	Mequinenza	182,0207074058
1	Hogares unipersonales	50166	Mesones de Isuela	25,8710820331
1	Hogares unipersonales	50167	Mezalocha	22,8614761406
1	Hogares unipersonales	50168	Mianos	7,6491349279
1	Hogares unipersonales	50169	Miedes de Aragón	45,8531895053
1	Hogares unipersonales	50170	Monegrillo	48,8444345898
1	Hogares unipersonales	50171	Moneva	22,7978461404
1	Hogares unipersonales	50172	Monreal de Ariza	22,4499425872
1	Hogares unipersonales	50173	Monterde	50,8434804681
1	Hogares unipersonales	50174	Montón	15,588915038
1	Hogares unipersonales	50175	Morata de Jalón	135,8538519099
1	Hogares unipersonales	50176	Morata de Jiloca	35,7173265591
1	Hogares unipersonales	50177	Morés	67,1540170834
1	Hogares unipersonales	50178	Moros	41,5324481567
1	Hogares unipersonales	50179	Moyuela	38,4708503181
1	Hogares unipersonales	50180	Mozota	19,1084210377
1	Hogares unipersonales	50181	Muel	131,2432265144
1	Hogares unipersonales	50182	Muela (La)	421,3559880915
1	Hogares unipersonales	50183	Munébrega	62,3295069543
1	Hogares unipersonales	50184	Murero	23,5186082032
1	Hogares unipersonales	50185	Murillo de Gállego	42,0759091863
1	Hogares unipersonales	50186	Navardún	6,2490364008
1	Hogares unipersonales	50187	Nigüella	16,4326431027
1	Hogares unipersonales	50188	Nombrevilla	5,5991347841
1	Hogares unipersonales	50189	Nonaspe	103,3783112972
1	Hogares unipersonales	50190	Novallas	114,6653897487
1	Hogares unipersonales	50191	Novillas	58,9968772459
1	Hogares unipersonales	50192	Nuévalos	39,0409931428
1	Hogares unipersonales	50193	Nuez de Ebro	60,0417690882
1	Hogares unipersonales	50194	Olvés	14,9156040846
1	Hogares unipersonales	50195	Orcajo	5,7149429361
1	Hogares unipersonales	50196	Orera	24,9202663901
1	Hogares unipersonales	50197	Orés	20,1263791318
1	Hogares unipersonales	50198	Oseja	8,7731067745
1	Hogares unipersonales	50199	Osera de Ebro	40,2714511664
1	Hogares unipersonales	50200	Paniza	84,4894833891
1	Hogares unipersonales	50201	Paracuellos de Jiloca	47,4896044084
1	Hogares unipersonales	50202	Paracuellos de la Ribera	41,783301549
1	Hogares unipersonales	50203	Pastriz	74,2300444297
1	Hogares unipersonales	50204	Pedrola	290,9777991315
1	Hogares unipersonales	50205	Pedrosas (Las)	11,1351518154
1	Hogares unipersonales	50206	Perdiguera	40,8171412525
1	Hogares unipersonales	50207	Piedratajada	28,2773137867
1	Hogares unipersonales	50208	Pina de Ebro	266,2081931626
1	Hogares unipersonales	50209	Pinseque	229,5678995594
1	Hogares unipersonales	50210	Pintanos (Los)	3,0385489987
1	Hogares unipersonales	50211	Plasencia de Jalón	59,9112548414
1	Hogares unipersonales	50212	Pleitas	5,3686556959
1	Hogares unipersonales	50213	Plenas	33,2174084346
1	Hogares unipersonales	50214	Pomer	3,8153296756
1	Hogares unipersonales	50215	Pozuel de Ariza	3,8257341062
1	Hogares unipersonales	50216	Pozuelo de Aragón	17,3611412082
1	Hogares unipersonales	50217	Pradilla de Ebro	60,4958259897
1	Hogares unipersonales	50218	Puebla de Albortón	26,5010041344
1	Hogares unipersonales	50219	Puebla de Alfindén (La)	399,0089091075
1	Hogares unipersonales	50220	Puendeluna	11,7810280012
1	Hogares unipersonales	50221	Purujosa	14,0676185723
1	Hogares unipersonales	50222	Quinto	182,9346784724
1	Hogares unipersonales	50223	Remolinos	63,0385858577
1	Hogares unipersonales	50224	Retascón	18,892891587
1	Hogares unipersonales	50225	Ricla	179,587593632
1	Hogares unipersonales	50227	Romanos	17,2241527209
1	Hogares unipersonales	50228	Rueda de Jalón	39,5107802297
1	Hogares unipersonales	50229	Ruesca	7,3970583855
1	Hogares unipersonales	50230	Sádaba	131,3452915306
1	Hogares unipersonales	50231	Salillas de Jalón	29,2648288304
1	Hogares unipersonales	50232	Salvatierra de Esca	40,2177361336
1	Hogares unipersonales	50233	Samper del Salz	19,5087863126
1	Hogares unipersonales	50234	San Martín de la Virgen de Moncayo	16,7760275059
1	Hogares unipersonales	50235	San Mateo de Gállego	396,3631969851
1	Hogares unipersonales	50236	Santa Cruz de Grío	29,3204714595
1	Hogares unipersonales	50237	Santa Cruz de Moncayo	11,9605450278
1	Hogares unipersonales	50238	Santa Eulalia de Gállego	13,4291128653
1	Hogares unipersonales	50239	Santed	13,5905654781
1	Hogares unipersonales	50240	Sástago	105,1460304552
1	Hogares unipersonales	50241	Saviñán	84,5890791536
1	Hogares unipersonales	50242	Sediles	21,2843186899
1	Hogares unipersonales	50243	Sestrica	46,0451565506
1	Hogares unipersonales	50244	Sierra de Luna	34,1909598402
1	Hogares unipersonales	50245	Sigüés	18,0994250606
1	Hogares unipersonales	50246	Sisamón	11,5272771968
1	Hogares unipersonales	50247	Sobradiel	73,4621050653
1	Hogares unipersonales	50248	Sos del Rey Católico	84,4747186661
1	Hogares unipersonales	50249	Tabuenca	55,1629171858
1	Hogares unipersonales	50250	Talamantes	18,1187725087
1	Hogares unipersonales	50251	Tarazona	1095,5191110347
1	Hogares unipersonales	50252	Tauste	430,4249934553
1	Hogares unipersonales	50253	Terrer	60,5999416385
1	Hogares unipersonales	50254	Tierga	25,2712619445
1	Hogares unipersonales	50255	Tobed	48,8082783421
1	Hogares unipersonales	50256	Torralba de los Frailes	9,8263591509
1	Hogares unipersonales	50257	Torralba de Ribota	38,6400588052
1	Hogares unipersonales	50258	Torralbilla	18,8117335098
1	Hogares unipersonales	50260	Torrelapaja	10,5344922239
1	Hogares unipersonales	50261	Torrellas	46,936215319
1	Hogares unipersonales	50262	Torres de Berrellén	177,3052503821
1	Hogares unipersonales	50263	Torrijo de la Cañada	70,2166403538
1	Hogares unipersonales	50264	Tosos	35,4166069947
1	Hogares unipersonales	50265	Trasmoz	13,0833741564
1	Hogares unipersonales	50266	Trasobares	38,0911429582
1	Hogares unipersonales	50267	Uncastillo	86,8340540568
1	Hogares unipersonales	50268	Undués de Lerda	9,5278675814
1	Hogares unipersonales	50269	Urrea de Jalón	44,6478844855
1	Hogares unipersonales	50270	Urriés	4,8444272639
1	Hogares unipersonales	50271	Used	37,6515916619
1	Hogares unipersonales	50272	Utebo	1275,80774192
1	Hogares unipersonales	50273	Valdehorna	12,2400676519
1	Hogares unipersonales	50274	Val de San Martín	8,1873135973
1	Hogares unipersonales	50275	Valmadrid	15,9795719539
1	Hogares unipersonales	50276	Valpalmas	16,5275208971
1	Hogares unipersonales	50277	Valtorres	16,8381958949
1	Hogares unipersonales	50278	Velilla de Ebro	37,9112833135
1	Hogares unipersonales	50279	Velilla de Jiloca	11,2500919683
1	Hogares unipersonales	50280	Vera de Moncayo	54,2183639708
1	Hogares unipersonales	50281	Vierlas	18,1711450019
1	Hogares unipersonales	50282	Vilueña (La)	22,1211702061
1	Hogares unipersonales	50283	Villadoz	15,9387868607
1	Hogares unipersonales	50284	Villafeliche	28,3481653661
1	Hogares unipersonales	50285	Villafranca de Ebro	98,9109058171
1	Hogares unipersonales	50286	Villalba de Perejil	9,5762775937
1	Hogares unipersonales	50287	Villalengua	22,0434510576
1	Hogares unipersonales	50288	Villanueva de Gállego	343,1532608866
1	Hogares unipersonales	50289	Villanueva de Jiloca	8,0034291596
1	Hogares unipersonales	50290	Villanueva de Huerva	101,2199424581
1	Hogares unipersonales	50291	Villar de los Navarros	28,8449095848
1	Hogares unipersonales	50292	Villarreal de Huerva	21,8700836898
1	Hogares unipersonales	50293	Villarroya de la Sierra	68,5147991098
1	Hogares unipersonales	50294	Villarroya del Campo	13,0165665957
1	Hogares unipersonales	50295	Vistabella	11,7618703709
1	Hogares unipersonales	50296	Zaida (La)	38,7101173434
1	Hogares unipersonales	50297	Zaragoza	73247,6789722046
1	Hogares unipersonales	50298	Zuera	670,6062695202
1	Hogares unipersonales	50901	Biel	42,8494742419
1	Hogares unipersonales	50902	Marracos	12,8199955465
1	Hogares unipersonales	50903	Villamayor de Gállego	210,9840318196
2	Hogares multipersonales	22001	Abiego	1,3895747053
2	Hogares multipersonales	22003	Adahuesca	1,2572315585
2	Hogares multipersonales	22004	Agüero	0,9747021733
2	Hogares multipersonales	22007	Albalate de Cinca	3,4218800124
2	Hogares multipersonales	22008	Albalatillo	4,0058455581
2	Hogares multipersonales	22011	Albero Alto	2,3286597205
2	Hogares multipersonales	22012	Albero Bajo	1,0038682036
2	Hogares multipersonales	22015	Alcalá del Obispo	0,5649440385
2	Hogares multipersonales	22018	Alcubierre	3,2076384413
2	Hogares multipersonales	22021	Almudévar	3,1889913757
2	Hogares multipersonales	22022	Almunia de San Juan	2,1803059216
2	Hogares multipersonales	22027	Angüés	1,1474168682
2	Hogares multipersonales	22032	Aragüés del Puerto	1,3558183617
2	Hogares multipersonales	22035	Arén	1,8092515968
2	Hogares multipersonales	22039	Ayerbe	4,2098071256
2	Hogares multipersonales	22041	Azara	0,8660127051
2	Hogares multipersonales	22042	Azlor	3,0192441961
2	Hogares multipersonales	22046	Ballobar	2,2446289085
2	Hogares multipersonales	22048	Barbastro	215,761979102
2	Hogares multipersonales	22051	Bárcabo	2,734040616
2	Hogares multipersonales	22052	Belver de Cinca	1,2270964993
2	Hogares multipersonales	22054	Benasque	19,6343731053
2	Hogares multipersonales	22055	Berbegal	3,1160999103
2	Hogares multipersonales	22058	Bierge	2,5023072298
2	Hogares multipersonales	22059	Biescas	4,81686004
2	Hogares multipersonales	22060	Binaced	31,547007035
2	Hogares multipersonales	22061	Binéfar	43,3094581532
2	Hogares multipersonales	22063	Biscarrués	2,4776004711
2	Hogares multipersonales	22064	Blecua y Torres	2,9502616928
2	Hogares multipersonales	22066	Boltaña	5,5284272642
2	Hogares multipersonales	22067	Bonansa	2,6442803971
2	Hogares multipersonales	22069	Broto	1,9382619789
2	Hogares multipersonales	22072	Caldearenas	1,6755626587
2	Hogares multipersonales	22076	Canal de Berdún	2,36125936
2	Hogares multipersonales	22077	Candasnos	4,4092025113
2	Hogares multipersonales	22080	Capella	2,9754678743
2	Hogares multipersonales	22083	Castejón de Monegros	7,7393266054
2	Hogares multipersonales	22087	Castigaleu	1,8073023942
2	Hogares multipersonales	22102	Estada	2,0321844731
2	Hogares multipersonales	22105	Estopiñán del Castillo	1,0804211542
2	Hogares multipersonales	22110	Fonz	3,1185412207
2	Hogares multipersonales	22112	Fraga	82,2147400793
2	Hogares multipersonales	22113	Fueva (La)	1,7756938373
2	Hogares multipersonales	22115	Grado (El)	3,8478724935
2	Hogares multipersonales	22117	Graus	7,9732290767
2	Hogares multipersonales	22119	Gurrea de Gállego	8,6191373208
2	Hogares multipersonales	22125	Huesca	396,372944351
2	Hogares multipersonales	22129	Isábena	1,1599372477
2	Hogares multipersonales	22130	Jaca	30,3242490789
2	Hogares multipersonales	22131	Jasa	1,7335008952
2	Hogares multipersonales	22133	Labuerda	1,6914319456
2	Hogares multipersonales	22135	Laluenga	2,3905702164
2	Hogares multipersonales	22136	Lalueza	2,3493282439
2	Hogares multipersonales	22137	Lanaja	4,7384057433
2	Hogares multipersonales	22142	Lascuarre	4,7592558478
2	Hogares multipersonales	22144	Laspuña	4,8340310446
2	Hogares multipersonales	22150	Loporzano	4,8502330622
2	Hogares multipersonales	22151	Loscorrales	1,423928144
2	Hogares multipersonales	22158	Monzón	229,779224838
2	Hogares multipersonales	22162	Novales	0,7463474367
2	Hogares multipersonales	22163	Nueno	2,7281169323
2	Hogares multipersonales	22167	Osso de Cinca	2,0210831593
2	Hogares multipersonales	22170	Panticosa	11,243595432
