Municipio código	Municipio nombre	Edad (grupos quinquenales)	Sexo	Personas
44161	Muniesa	40 a 44	Mujeres	11
44161	Muniesa	45 a 49	Mujeres	13
44161	Muniesa	50 a 54	Mujeres	15
44161	Muniesa	55 a 59	Mujeres	23
44161	Muniesa	60 a 64	Mujeres	24
44161	Muniesa	65 a 69	Mujeres	38
44161	Muniesa	70 a 74	Mujeres	30
44161	Muniesa	75 a 79	Mujeres	32
44161	Muniesa	80 a 84	Mujeres	17
44161	Muniesa	85 a 90	Mujeres	13
44161	Muniesa	90 ó más	Mujeres	7
44161	Muniesa	00 a 04	Hombres	16
44161	Muniesa	05 a 09	Hombres	10
44161	Muniesa	10 a 14	Hombres	10
44161	Muniesa	15 a 19	Hombres	9
44161	Muniesa	20 a 24	Hombres	14
44161	Muniesa	25 a 29	Hombres	23
44161	Muniesa	30 a 34	Hombres	21
44161	Muniesa	35 a 39	Hombres	22
44161	Muniesa	40 a 44	Hombres	24
44161	Muniesa	45 a 49	Hombres	15
44161	Muniesa	50 a 54	Hombres	26
44161	Muniesa	55 a 59	Hombres	15
44161	Muniesa	60 a 64	Hombres	25
44161	Muniesa	65 a 69	Hombres	38
44161	Muniesa	70 a 74	Hombres	41
44161	Muniesa	75 a 79	Hombres	23
44161	Muniesa	80 a 84	Hombres	10
44161	Muniesa	85 a 90	Hombres	6
44161	Muniesa	90 ó más	Hombres	2
44163	Noguera de Albarracín	00 a 04	Mujeres	2
44163	Noguera de Albarracín	05 a 09	Mujeres	5
44163	Noguera de Albarracín	10 a 14	Mujeres	4
44163	Noguera de Albarracín	15 a 19	Mujeres	1
44163	Noguera de Albarracín	20 a 24	Mujeres	4
44163	Noguera de Albarracín	25 a 29	Mujeres	2
44163	Noguera de Albarracín	30 a 34	Mujeres	2
44163	Noguera de Albarracín	35 a 39	Mujeres	6
44163	Noguera de Albarracín	40 a 44	Mujeres	5
44163	Noguera de Albarracín	45 a 49	Mujeres	3
44163	Noguera de Albarracín	50 a 54	Mujeres	2
44163	Noguera de Albarracín	55 a 59	Mujeres	1
44163	Noguera de Albarracín	60 a 64	Mujeres	3
44163	Noguera de Albarracín	65 a 69	Mujeres	8
44163	Noguera de Albarracín	70 a 74	Mujeres	7
44163	Noguera de Albarracín	75 a 79	Mujeres	12
44163	Noguera de Albarracín	80 a 84	Mujeres	6
44163	Noguera de Albarracín	85 a 90	Mujeres	3
44163	Noguera de Albarracín	90 ó más	Mujeres	3
44163	Noguera de Albarracín	00 a 04	Hombres	1
44163	Noguera de Albarracín	05 a 09	Hombres	1
44163	Noguera de Albarracín	10 a 14	Hombres	3
44163	Noguera de Albarracín	15 a 19	Hombres	2
44163	Noguera de Albarracín	20 a 24	Hombres	2
44163	Noguera de Albarracín	25 a 29	Hombres	2
44163	Noguera de Albarracín	30 a 34	Hombres	6
44163	Noguera de Albarracín	35 a 39	Hombres	9
44163	Noguera de Albarracín	40 a 44	Hombres	8
44163	Noguera de Albarracín	45 a 49	Hombres	6
44163	Noguera de Albarracín	50 a 54	Hombres	5
44163	Noguera de Albarracín	55 a 59	Hombres	4
44163	Noguera de Albarracín	60 a 64	Hombres	5
44163	Noguera de Albarracín	65 a 69	Hombres	9
44163	Noguera de Albarracín	70 a 74	Hombres	9
44163	Noguera de Albarracín	75 a 79	Hombres	6
44163	Noguera de Albarracín	80 a 84	Hombres	7
44163	Noguera de Albarracín	85 a 90	Hombres	1
44164	Nogueras	20 a 24	Mujeres	1
44164	Nogueras	45 a 49	Mujeres	1
44164	Nogueras	50 a 54	Mujeres	2
44164	Nogueras	55 a 59	Mujeres	1
44164	Nogueras	90 ó más	Mujeres	1
44164	Nogueras	20 a 24	Hombres	1
44164	Nogueras	25 a 29	Hombres	1
44164	Nogueras	50 a 54	Hombres	3
44164	Nogueras	55 a 59	Hombres	1
44164	Nogueras	60 a 64	Hombres	1
44164	Nogueras	65 a 69	Hombres	1
44164	Nogueras	70 a 74	Hombres	2
44164	Nogueras	75 a 79	Hombres	1
44164	Nogueras	80 a 84	Hombres	2
44165	Nogueruelas	00 a 04	Mujeres	3
44165	Nogueruelas	05 a 09	Mujeres	5
44165	Nogueruelas	10 a 14	Mujeres	2
44165	Nogueruelas	15 a 19	Mujeres	6
44165	Nogueruelas	20 a 24	Mujeres	4
44165	Nogueruelas	25 a 29	Mujeres	3
44165	Nogueruelas	30 a 34	Mujeres	9
44165	Nogueruelas	35 a 39	Mujeres	5
44165	Nogueruelas	40 a 44	Mujeres	8
44165	Nogueruelas	45 a 49	Mujeres	5
44165	Nogueruelas	50 a 54	Mujeres	7
44165	Nogueruelas	55 a 59	Mujeres	3
44165	Nogueruelas	60 a 64	Mujeres	5
44165	Nogueruelas	65 a 69	Mujeres	7
44165	Nogueruelas	70 a 74	Mujeres	10
44165	Nogueruelas	75 a 79	Mujeres	9
44165	Nogueruelas	80 a 84	Mujeres	8
44165	Nogueruelas	85 a 90	Mujeres	3
44165	Nogueruelas	00 a 04	Hombres	1
44165	Nogueruelas	05 a 09	Hombres	4
44165	Nogueruelas	10 a 14	Hombres	1
44165	Nogueruelas	15 a 19	Hombres	5
44165	Nogueruelas	20 a 24	Hombres	6
44165	Nogueruelas	25 a 29	Hombres	9
44165	Nogueruelas	30 a 34	Hombres	9
44165	Nogueruelas	35 a 39	Hombres	4
44165	Nogueruelas	40 a 44	Hombres	9
44165	Nogueruelas	45 a 49	Hombres	7
44165	Nogueruelas	50 a 54	Hombres	5
44165	Nogueruelas	55 a 59	Hombres	7
44165	Nogueruelas	60 a 64	Hombres	5
44165	Nogueruelas	65 a 69	Hombres	12
44165	Nogueruelas	70 a 74	Hombres	12
44165	Nogueruelas	75 a 79	Hombres	8
44165	Nogueruelas	80 a 84	Hombres	4
44165	Nogueruelas	85 a 90	Hombres	6
44165	Nogueruelas	90 ó más	Hombres	2
44167	Obón	25 a 29	Mujeres	3
44167	Obón	30 a 34	Mujeres	2
44167	Obón	35 a 39	Mujeres	2
44167	Obón	45 a 49	Mujeres	1
44167	Obón	50 a 54	Mujeres	4
44167	Obón	55 a 59	Mujeres	3
44167	Obón	60 a 64	Mujeres	4
44167	Obón	65 a 69	Mujeres	4
44167	Obón	70 a 74	Mujeres	1
44167	Obón	75 a 79	Mujeres	8
44167	Obón	80 a 84	Mujeres	1
44167	Obón	85 a 90	Mujeres	3
44167	Obón	20 a 24	Hombres	2
44167	Obón	25 a 29	Hombres	2
44167	Obón	30 a 34	Hombres	3
44167	Obón	35 a 39	Hombres	3
44167	Obón	40 a 44	Hombres	1
44167	Obón	45 a 49	Hombres	2
44167	Obón	50 a 54	Hombres	3
44167	Obón	55 a 59	Hombres	6
44167	Obón	60 a 64	Hombres	1
44167	Obón	65 a 69	Hombres	6
44167	Obón	70 a 74	Hombres	3
44167	Obón	75 a 79	Hombres	4
44167	Obón	80 a 84	Hombres	3
44167	Obón	85 a 90	Hombres	1
44168	Odón	00 a 04	Mujeres	2
44168	Odón	05 a 09	Mujeres	3
44168	Odón	10 a 14	Mujeres	5
44168	Odón	15 a 19	Mujeres	4
44168	Odón	20 a 24	Mujeres	11
44168	Odón	25 a 29	Mujeres	7
44168	Odón	30 a 34	Mujeres	11
44168	Odón	35 a 39	Mujeres	5
44168	Odón	40 a 44	Mujeres	4
44168	Odón	45 a 49	Mujeres	5
44168	Odón	50 a 54	Mujeres	8
44168	Odón	55 a 59	Mujeres	13
44168	Odón	60 a 64	Mujeres	6
44168	Odón	65 a 69	Mujeres	17
44168	Odón	70 a 74	Mujeres	9
44168	Odón	75 a 79	Mujeres	9
44168	Odón	80 a 84	Mujeres	6
44168	Odón	85 a 90	Mujeres	4
44168	Odón	90 ó más	Mujeres	3
44168	Odón	00 a 04	Hombres	5
44168	Odón	05 a 09	Hombres	2
44168	Odón	10 a 14	Hombres	3
44168	Odón	15 a 19	Hombres	2
44168	Odón	20 a 24	Hombres	8
44168	Odón	25 a 29	Hombres	10
44168	Odón	30 a 34	Hombres	9
44168	Odón	35 a 39	Hombres	7
44168	Odón	40 a 44	Hombres	10
44168	Odón	45 a 49	Hombres	3
44168	Odón	50 a 54	Hombres	9
44168	Odón	55 a 59	Hombres	14
44168	Odón	60 a 64	Hombres	9
44168	Odón	65 a 69	Hombres	9
44168	Odón	70 a 74	Hombres	8
44168	Odón	75 a 79	Hombres	10
44168	Odón	80 a 84	Hombres	8
44168	Odón	85 a 90	Hombres	3
44169	Ojos Negros	00 a 04	Mujeres	3
44169	Ojos Negros	05 a 09	Mujeres	7
44169	Ojos Negros	10 a 14	Mujeres	4
44169	Ojos Negros	15 a 19	Mujeres	11
44169	Ojos Negros	20 a 24	Mujeres	13
44169	Ojos Negros	25 a 29	Mujeres	18
44169	Ojos Negros	30 a 34	Mujeres	9
44169	Ojos Negros	35 a 39	Mujeres	13
44169	Ojos Negros	40 a 44	Mujeres	11
44169	Ojos Negros	45 a 49	Mujeres	9
44169	Ojos Negros	50 a 54	Mujeres	11
44169	Ojos Negros	55 a 59	Mujeres	10
44169	Ojos Negros	60 a 64	Mujeres	23
44169	Ojos Negros	65 a 69	Mujeres	36
44169	Ojos Negros	70 a 74	Mujeres	33
44169	Ojos Negros	75 a 79	Mujeres	21
44169	Ojos Negros	80 a 84	Mujeres	9
44169	Ojos Negros	85 a 90	Mujeres	16
44169	Ojos Negros	90 ó más	Mujeres	4
44169	Ojos Negros	00 a 04	Hombres	4
44169	Ojos Negros	05 a 09	Hombres	10
44169	Ojos Negros	10 a 14	Hombres	8
44169	Ojos Negros	15 a 19	Hombres	5
44169	Ojos Negros	20 a 24	Hombres	10
44169	Ojos Negros	25 a 29	Hombres	19
44169	Ojos Negros	30 a 34	Hombres	21
44169	Ojos Negros	35 a 39	Hombres	25
44169	Ojos Negros	40 a 44	Hombres	22
44169	Ojos Negros	45 a 49	Hombres	8
44169	Ojos Negros	50 a 54	Hombres	16
44169	Ojos Negros	55 a 59	Hombres	9
44169	Ojos Negros	60 a 64	Hombres	17
44169	Ojos Negros	65 a 69	Hombres	36
44169	Ojos Negros	70 a 74	Hombres	33
44169	Ojos Negros	75 a 79	Hombres	25
44169	Ojos Negros	80 a 84	Hombres	7
44169	Ojos Negros	85 a 90	Hombres	6
44169	Ojos Negros	90 ó más	Hombres	3
44171	Olba	00 a 04	Mujeres	6
44171	Olba	05 a 09	Mujeres	1
44171	Olba	10 a 14	Mujeres	6
44171	Olba	15 a 19	Mujeres	4
44171	Olba	20 a 24	Mujeres	5
44171	Olba	25 a 29	Mujeres	8
44171	Olba	30 a 34	Mujeres	3
44171	Olba	35 a 39	Mujeres	8
44171	Olba	40 a 44	Mujeres	7
44171	Olba	45 a 49	Mujeres	5
44171	Olba	50 a 54	Mujeres	1
44171	Olba	55 a 59	Mujeres	1
44171	Olba	60 a 64	Mujeres	7
44171	Olba	65 a 69	Mujeres	8
44171	Olba	70 a 74	Mujeres	11
44171	Olba	75 a 79	Mujeres	13
44171	Olba	80 a 84	Mujeres	3
44171	Olba	85 a 90	Mujeres	4
44171	Olba	90 ó más	Mujeres	4
44171	Olba	00 a 04	Hombres	1
44171	Olba	05 a 09	Hombres	1
44171	Olba	10 a 14	Hombres	4
44171	Olba	15 a 19	Hombres	5
44171	Olba	20 a 24	Hombres	4
44171	Olba	25 a 29	Hombres	6
44171	Olba	30 a 34	Hombres	5
44171	Olba	35 a 39	Hombres	7
44171	Olba	40 a 44	Hombres	8
44171	Olba	45 a 49	Hombres	13
44171	Olba	50 a 54	Hombres	6
44171	Olba	55 a 59	Hombres	3
44171	Olba	60 a 64	Hombres	4
44171	Olba	65 a 69	Hombres	4
44171	Olba	70 a 74	Hombres	14
44171	Olba	75 a 79	Hombres	11
44171	Olba	80 a 84	Hombres	6
44171	Olba	85 a 90	Hombres	1
44171	Olba	90 ó más	Hombres	2
44172	Oliete	00 a 04	Mujeres	6
44172	Oliete	05 a 09	Mujeres	7
44172	Oliete	10 a 14	Mujeres	6
44172	Oliete	15 a 19	Mujeres	3
44172	Oliete	20 a 24	Mujeres	3
44172	Oliete	25 a 29	Mujeres	7
44172	Oliete	30 a 34	Mujeres	10
44172	Oliete	35 a 39	Mujeres	12
44172	Oliete	40 a 44	Mujeres	9
44172	Oliete	45 a 49	Mujeres	6
44172	Oliete	50 a 54	Mujeres	9
44172	Oliete	55 a 59	Mujeres	14
44172	Oliete	60 a 64	Mujeres	13
44172	Oliete	65 a 69	Mujeres	33
44172	Oliete	70 a 74	Mujeres	30
44172	Oliete	75 a 79	Mujeres	22
44172	Oliete	80 a 84	Mujeres	14
44172	Oliete	85 a 90	Mujeres	11
44172	Oliete	90 ó más	Mujeres	8
44172	Oliete	00 a 04	Hombres	3
44172	Oliete	05 a 09	Hombres	9
44172	Oliete	10 a 14	Hombres	5
44172	Oliete	15 a 19	Hombres	7
44172	Oliete	20 a 24	Hombres	7
44172	Oliete	25 a 29	Hombres	8
44172	Oliete	30 a 34	Hombres	16
44172	Oliete	35 a 39	Hombres	12
44172	Oliete	40 a 44	Hombres	14
44172	Oliete	45 a 49	Hombres	13
44172	Oliete	50 a 54	Hombres	10
44172	Oliete	55 a 59	Hombres	13
44172	Oliete	60 a 64	Hombres	15
44172	Oliete	65 a 69	Hombres	20
44172	Oliete	70 a 74	Hombres	37
44172	Oliete	75 a 79	Hombres	28
44172	Oliete	80 a 84	Hombres	6
44172	Oliete	85 a 90	Hombres	6
44172	Oliete	90 ó más	Hombres	2
44173	Olmos (Los)	00 a 04	Mujeres	8
44173	Olmos (Los)	05 a 09	Mujeres	1
44173	Olmos (Los)	15 a 19	Mujeres	2
44173	Olmos (Los)	20 a 24	Mujeres	2
44173	Olmos (Los)	25 a 29	Mujeres	3
44173	Olmos (Los)	30 a 34	Mujeres	10
44173	Olmos (Los)	35 a 39	Mujeres	3
44173	Olmos (Los)	40 a 44	Mujeres	4
44173	Olmos (Los)	45 a 49	Mujeres	3
44173	Olmos (Los)	50 a 54	Mujeres	3
44173	Olmos (Los)	55 a 59	Mujeres	7
44173	Olmos (Los)	60 a 64	Mujeres	2
44173	Olmos (Los)	65 a 69	Mujeres	6
44173	Olmos (Los)	70 a 74	Mujeres	5
44173	Olmos (Los)	75 a 79	Mujeres	6
44173	Olmos (Los)	85 a 90	Mujeres	2
44173	Olmos (Los)	90 ó más	Mujeres	1
44173	Olmos (Los)	00 a 04	Hombres	6
44173	Olmos (Los)	05 a 09	Hombres	1
44173	Olmos (Los)	10 a 14	Hombres	1
44173	Olmos (Los)	15 a 19	Hombres	4
44173	Olmos (Los)	20 a 24	Hombres	6
44173	Olmos (Los)	25 a 29	Hombres	1
44173	Olmos (Los)	30 a 34	Hombres	7
44173	Olmos (Los)	35 a 39	Hombres	5
44173	Olmos (Los)	40 a 44	Hombres	7
44173	Olmos (Los)	45 a 49	Hombres	1
44173	Olmos (Los)	50 a 54	Hombres	4
44173	Olmos (Los)	55 a 59	Hombres	2
44173	Olmos (Los)	60 a 64	Hombres	9
44173	Olmos (Los)	65 a 69	Hombres	7
44173	Olmos (Los)	70 a 74	Hombres	6
44173	Olmos (Los)	75 a 79	Hombres	5
44173	Olmos (Los)	80 a 84	Hombres	3
44173	Olmos (Los)	85 a 90	Hombres	1
44174	Orihuela del Tremedal	00 a 04	Mujeres	10
44174	Orihuela del Tremedal	05 a 09	Mujeres	17
44174	Orihuela del Tremedal	10 a 14	Mujeres	15
44174	Orihuela del Tremedal	15 a 19	Mujeres	18
44174	Orihuela del Tremedal	20 a 24	Mujeres	13
44174	Orihuela del Tremedal	25 a 29	Mujeres	22
44174	Orihuela del Tremedal	30 a 34	Mujeres	18
44174	Orihuela del Tremedal	35 a 39	Mujeres	22
44174	Orihuela del Tremedal	40 a 44	Mujeres	21
44174	Orihuela del Tremedal	45 a 49	Mujeres	12
44174	Orihuela del Tremedal	50 a 54	Mujeres	7
44174	Orihuela del Tremedal	55 a 59	Mujeres	13
44174	Orihuela del Tremedal	60 a 64	Mujeres	21
44174	Orihuela del Tremedal	65 a 69	Mujeres	16
44174	Orihuela del Tremedal	70 a 74	Mujeres	28
44174	Orihuela del Tremedal	75 a 79	Mujeres	24
44174	Orihuela del Tremedal	80 a 84	Mujeres	16
44174	Orihuela del Tremedal	85 a 90	Mujeres	7
44174	Orihuela del Tremedal	90 ó más	Mujeres	6
44174	Orihuela del Tremedal	00 a 04	Hombres	14
44174	Orihuela del Tremedal	05 a 09	Hombres	14
44174	Orihuela del Tremedal	10 a 14	Hombres	24
44174	Orihuela del Tremedal	15 a 19	Hombres	3
44174	Orihuela del Tremedal	20 a 24	Hombres	15
44174	Orihuela del Tremedal	25 a 29	Hombres	16
44174	Orihuela del Tremedal	30 a 34	Hombres	20
44174	Orihuela del Tremedal	35 a 39	Hombres	36
44174	Orihuela del Tremedal	40 a 44	Hombres	21
44174	Orihuela del Tremedal	45 a 49	Hombres	17
44174	Orihuela del Tremedal	50 a 54	Hombres	11
44174	Orihuela del Tremedal	55 a 59	Hombres	18
44174	Orihuela del Tremedal	60 a 64	Hombres	15
44174	Orihuela del Tremedal	65 a 69	Hombres	17
44174	Orihuela del Tremedal	70 a 74	Hombres	23
44174	Orihuela del Tremedal	75 a 79	Hombres	18
44174	Orihuela del Tremedal	80 a 84	Hombres	11
44174	Orihuela del Tremedal	85 a 90	Hombres	4
44174	Orihuela del Tremedal	90 ó más	Hombres	1
44175	Orrios	00 a 04	Mujeres	1
44175	Orrios	05 a 09	Mujeres	4
44175	Orrios	10 a 14	Mujeres	7
44175	Orrios	15 a 19	Mujeres	4
44175	Orrios	20 a 24	Mujeres	3
44175	Orrios	25 a 29	Mujeres	7
44175	Orrios	30 a 34	Mujeres	3
44175	Orrios	35 a 39	Mujeres	5
44175	Orrios	40 a 44	Mujeres	4
44175	Orrios	45 a 49	Mujeres	4
44175	Orrios	50 a 54	Mujeres	4
44175	Orrios	55 a 59	Mujeres	4
44175	Orrios	60 a 64	Mujeres	5
44175	Orrios	65 a 69	Mujeres	12
44175	Orrios	70 a 74	Mujeres	12
44175	Orrios	75 a 79	Mujeres	5
44175	Orrios	80 a 84	Mujeres	2
44175	Orrios	85 a 90	Mujeres	3
44175	Orrios	90 ó más	Mujeres	2
44175	Orrios	00 a 04	Hombres	1
44175	Orrios	05 a 09	Hombres	5
44175	Orrios	10 a 14	Hombres	3
44175	Orrios	15 a 19	Hombres	8
44175	Orrios	20 a 24	Hombres	6
44175	Orrios	25 a 29	Hombres	3
44175	Orrios	30 a 34	Hombres	6
44175	Orrios	35 a 39	Hombres	6
44175	Orrios	40 a 44	Hombres	4
44175	Orrios	45 a 49	Hombres	6
44175	Orrios	50 a 54	Hombres	6
44175	Orrios	55 a 59	Hombres	9
44175	Orrios	60 a 64	Hombres	4
44175	Orrios	65 a 69	Hombres	8
44175	Orrios	70 a 74	Hombres	10
44175	Orrios	75 a 79	Hombres	8
44175	Orrios	80 a 84	Hombres	1
44175	Orrios	85 a 90	Hombres	1
44176	Palomar de Arroyos	00 a 04	Mujeres	5
44176	Palomar de Arroyos	05 a 09	Mujeres	4
44176	Palomar de Arroyos	10 a 14	Mujeres	7
44176	Palomar de Arroyos	15 a 19	Mujeres	5
44176	Palomar de Arroyos	20 a 24	Mujeres	3
44176	Palomar de Arroyos	25 a 29	Mujeres	7
44176	Palomar de Arroyos	30 a 34	Mujeres	7
44176	Palomar de Arroyos	35 a 39	Mujeres	9
44176	Palomar de Arroyos	40 a 44	Mujeres	8
44176	Palomar de Arroyos	45 a 49	Mujeres	2
44176	Palomar de Arroyos	50 a 54	Mujeres	6
44176	Palomar de Arroyos	55 a 59	Mujeres	6
44176	Palomar de Arroyos	60 a 64	Mujeres	9
44176	Palomar de Arroyos	65 a 69	Mujeres	11
44176	Palomar de Arroyos	70 a 74	Mujeres	7
44176	Palomar de Arroyos	75 a 79	Mujeres	7
44176	Palomar de Arroyos	80 a 84	Mujeres	2
44176	Palomar de Arroyos	85 a 90	Mujeres	2
44176	Palomar de Arroyos	90 ó más	Mujeres	2
44176	Palomar de Arroyos	00 a 04	Hombres	3
44176	Palomar de Arroyos	05 a 09	Hombres	3
44176	Palomar de Arroyos	10 a 14	Hombres	9
44176	Palomar de Arroyos	15 a 19	Hombres	16
44176	Palomar de Arroyos	20 a 24	Hombres	9
44176	Palomar de Arroyos	25 a 29	Hombres	9
44176	Palomar de Arroyos	30 a 34	Hombres	7
44176	Palomar de Arroyos	35 a 39	Hombres	11
44176	Palomar de Arroyos	40 a 44	Hombres	11
44176	Palomar de Arroyos	45 a 49	Hombres	6
44176	Palomar de Arroyos	50 a 54	Hombres	4
44176	Palomar de Arroyos	55 a 59	Hombres	6
44176	Palomar de Arroyos	60 a 64	Hombres	7
44176	Palomar de Arroyos	65 a 69	Hombres	11
44176	Palomar de Arroyos	70 a 74	Hombres	10
44176	Palomar de Arroyos	75 a 79	Hombres	8
44176	Palomar de Arroyos	80 a 84	Hombres	2
44176	Palomar de Arroyos	85 a 90	Hombres	4
44176	Palomar de Arroyos	90 ó más	Hombres	1
44177	Pancrudo	00 a 04	Mujeres	2
44177	Pancrudo	10 a 14	Mujeres	2
44177	Pancrudo	15 a 19	Mujeres	2
44177	Pancrudo	20 a 24	Mujeres	4
44177	Pancrudo	25 a 29	Mujeres	5
44177	Pancrudo	30 a 34	Mujeres	3
44177	Pancrudo	35 a 39	Mujeres	3
44177	Pancrudo	45 a 49	Mujeres	2
44177	Pancrudo	50 a 54	Mujeres	3
44177	Pancrudo	55 a 59	Mujeres	1
44177	Pancrudo	60 a 64	Mujeres	3
44177	Pancrudo	65 a 69	Mujeres	12
44177	Pancrudo	70 a 74	Mujeres	9
44177	Pancrudo	75 a 79	Mujeres	12
44177	Pancrudo	80 a 84	Mujeres	6
44177	Pancrudo	85 a 90	Mujeres	1
44177	Pancrudo	90 ó más	Mujeres	3
44177	Pancrudo	00 a 04	Hombres	1
44177	Pancrudo	05 a 09	Hombres	1
44177	Pancrudo	15 a 19	Hombres	1
44177	Pancrudo	20 a 24	Hombres	1
44177	Pancrudo	25 a 29	Hombres	4
44177	Pancrudo	30 a 34	Hombres	4
44177	Pancrudo	35 a 39	Hombres	9
44177	Pancrudo	40 a 44	Hombres	1
44177	Pancrudo	45 a 49	Hombres	5
44177	Pancrudo	50 a 54	Hombres	6
44177	Pancrudo	55 a 59	Hombres	2
44177	Pancrudo	60 a 64	Hombres	4
44177	Pancrudo	65 a 69	Hombres	10
44177	Pancrudo	70 a 74	Hombres	19
44177	Pancrudo	75 a 79	Hombres	11
44177	Pancrudo	80 a 84	Hombres	4
44177	Pancrudo	85 a 90	Hombres	1
44178	Parras de Castellote (Las)	15 a 19	Mujeres	1
44178	Parras de Castellote (Las)	20 a 24	Mujeres	1
44178	Parras de Castellote (Las)	35 a 39	Mujeres	2
44178	Parras de Castellote (Las)	45 a 49	Mujeres	1
44178	Parras de Castellote (Las)	50 a 54	Mujeres	1
44178	Parras de Castellote (Las)	55 a 59	Mujeres	5
44178	Parras de Castellote (Las)	60 a 64	Mujeres	2
44178	Parras de Castellote (Las)	65 a 69	Mujeres	8
44178	Parras de Castellote (Las)	70 a 74	Mujeres	5
44178	Parras de Castellote (Las)	75 a 79	Mujeres	3
44178	Parras de Castellote (Las)	80 a 84	Mujeres	6
44178	Parras de Castellote (Las)	85 a 90	Mujeres	1
44178	Parras de Castellote (Las)	10 a 14	Hombres	1
44178	Parras de Castellote (Las)	20 a 24	Hombres	2
44178	Parras de Castellote (Las)	25 a 29	Hombres	4
44178	Parras de Castellote (Las)	30 a 34	Hombres	3
44178	Parras de Castellote (Las)	35 a 39	Hombres	3
44178	Parras de Castellote (Las)	40 a 44	Hombres	3
44178	Parras de Castellote (Las)	45 a 49	Hombres	1
44178	Parras de Castellote (Las)	55 a 59	Hombres	3
44178	Parras de Castellote (Las)	60 a 64	Hombres	4
44178	Parras de Castellote (Las)	65 a 69	Hombres	4
44178	Parras de Castellote (Las)	70 a 74	Hombres	9
44178	Parras de Castellote (Las)	75 a 79	Hombres	3
44178	Parras de Castellote (Las)	80 a 84	Hombres	1
44178	Parras de Castellote (Las)	85 a 90	Hombres	1
44178	Parras de Castellote (Las)	90 ó más	Hombres	1
44179	Peñarroya de Tastavins	00 a 04	Mujeres	16
44179	Peñarroya de Tastavins	05 a 09	Mujeres	8
44179	Peñarroya de Tastavins	10 a 14	Mujeres	10
44179	Peñarroya de Tastavins	15 a 19	Mujeres	17
44179	Peñarroya de Tastavins	20 a 24	Mujeres	12
44179	Peñarroya de Tastavins	25 a 29	Mujeres	12
44179	Peñarroya de Tastavins	30 a 34	Mujeres	15
44179	Peñarroya de Tastavins	35 a 39	Mujeres	14
44179	Peñarroya de Tastavins	40 a 44	Mujeres	15
44179	Peñarroya de Tastavins	45 a 49	Mujeres	17
44179	Peñarroya de Tastavins	50 a 54	Mujeres	16
44179	Peñarroya de Tastavins	55 a 59	Mujeres	13
44179	Peñarroya de Tastavins	60 a 64	Mujeres	13
44179	Peñarroya de Tastavins	65 a 69	Mujeres	14
44179	Peñarroya de Tastavins	70 a 74	Mujeres	23
44179	Peñarroya de Tastavins	75 a 79	Mujeres	20
44179	Peñarroya de Tastavins	80 a 84	Mujeres	11
44179	Peñarroya de Tastavins	85 a 90	Mujeres	8
44179	Peñarroya de Tastavins	90 ó más	Mujeres	2
44179	Peñarroya de Tastavins	00 a 04	Hombres	18
44179	Peñarroya de Tastavins	05 a 09	Hombres	13
44179	Peñarroya de Tastavins	10 a 14	Hombres	9
44179	Peñarroya de Tastavins	15 a 19	Hombres	8
44179	Peñarroya de Tastavins	20 a 24	Hombres	15
44179	Peñarroya de Tastavins	25 a 29	Hombres	22
44179	Peñarroya de Tastavins	30 a 34	Hombres	17
44179	Peñarroya de Tastavins	35 a 39	Hombres	19
44179	Peñarroya de Tastavins	40 a 44	Hombres	15
44179	Peñarroya de Tastavins	45 a 49	Hombres	22
44179	Peñarroya de Tastavins	50 a 54	Hombres	17
44179	Peñarroya de Tastavins	55 a 59	Hombres	12
44179	Peñarroya de Tastavins	60 a 64	Hombres	14
44179	Peñarroya de Tastavins	65 a 69	Hombres	19
44179	Peñarroya de Tastavins	70 a 74	Hombres	18
44179	Peñarroya de Tastavins	75 a 79	Hombres	26
44179	Peñarroya de Tastavins	80 a 84	Hombres	10
44179	Peñarroya de Tastavins	85 a 90	Hombres	7
44179	Peñarroya de Tastavins	90 ó más	Hombres	2
44180	Peracense	20 a 24	Mujeres	1
44180	Peracense	25 a 29	Mujeres	2
44180	Peracense	30 a 34	Mujeres	1
44180	Peracense	45 a 49	Mujeres	1
44180	Peracense	50 a 54	Mujeres	4
44180	Peracense	55 a 59	Mujeres	3
44180	Peracense	60 a 64	Mujeres	6
44180	Peracense	65 a 69	Mujeres	6
44180	Peracense	70 a 74	Mujeres	4
44180	Peracense	75 a 79	Mujeres	5
44180	Peracense	80 a 84	Mujeres	5
44180	Peracense	85 a 90	Mujeres	3
44180	Peracense	90 ó más	Mujeres	4
44180	Peracense	20 a 24	Hombres	3
44180	Peracense	25 a 29	Hombres	3
44180	Peracense	30 a 34	Hombres	1
44180	Peracense	35 a 39	Hombres	3
44180	Peracense	50 a 54	Hombres	3
44180	Peracense	55 a 59	Hombres	3
44180	Peracense	60 a 64	Hombres	7
44180	Peracense	65 a 69	Hombres	10
44180	Peracense	70 a 74	Hombres	7
44180	Peracense	75 a 79	Hombres	5
44180	Peracense	80 a 84	Hombres	4
44180	Peracense	85 a 90	Hombres	3
44180	Peracense	90 ó más	Hombres	1
44181	Peralejos	10 a 14	Mujeres	1
44181	Peralejos	15 a 19	Mujeres	1
44181	Peralejos	20 a 24	Mujeres	1
44181	Peralejos	25 a 29	Mujeres	1
44181	Peralejos	35 a 39	Mujeres	3
44181	Peralejos	40 a 44	Mujeres	4
