Municipio codigo	Municipio nombre	Grandes grupos, código	Grandes grupos	Sexo, código	Sexo	Total	Españoles	Extranjeros
50022	Almolda (La)	1	De 16 a 25	6	Mujer	20,9376856939	15,5240544632	5,4136312307
50022	Almolda (La)	2	De 26 a 45	6	Mujer	49,5031066087	49,5031066087	0
50022	Almolda (La)	3	De 46 a 64	6	Mujer	92,7008412566	92,7008412566	0
50022	Almolda (La)	4	De 65 y más	6	Mujer	84,8163813707	84,8163813707	0
50022	Almolda (La)	5	De 65 y más	6	Mujer	18,0896548117	18,0896548117	0
50023	Almonacid de la Cuba	0	Menor de 16	6	Mujer	16,9287486484	13,297205542	3,6315431064
50023	Almonacid de la Cuba	1	De 16 a 25	6	Mujer	15,2058694861	15,2058694861	0
50023	Almonacid de la Cuba	2	De 26 a 45	6	Mujer	22,5937247369	16,1423288469	6,45139589
50023	Almonacid de la Cuba	3	De 46 a 64	6	Mujer	26,1882855714	25,2595369229	0,9287486485
50023	Almonacid de la Cuba	4	De 65 y más	6	Mujer	40,8475839031	40,8475839031	0
50023	Almonacid de la Cuba	5	De 65 y más	6	Mujer	9,1524160971	9,1524160971	0
50024	Almonacid de la Sierra	0	Menor de 16	6	Mujer	44,2795744586	44,2795744586	0
50024	Almonacid de la Sierra	1	De 16 a 25	6	Mujer	18,3549065473	18,3549065473	0
50024	Almonacid de la Sierra	2	De 26 a 45	6	Mujer	82,3032102792	79,700107857	2,6031024222
50024	Almonacid de la Sierra	3	De 46 a 64	6	Mujer	87,8055831973	85,2509968708	2,5545863265
50024	Almonacid de la Sierra	4	De 65 y más	6	Mujer	75,2881247567	72,6850223345	2,6031024222
50024	Almonacid de la Sierra	5	De 65 y más	6	Mujer	24,5826972437	24,5826972437	0
50025	Almunia de Doña Godina (La)	0	Menor de 16	6	Mujer	590,2110086908	400,6866611268	189,524347564
50025	Almunia de Doña Godina (La)	1	De 16 a 25	6	Mujer	349,1331312279	222,349287146	126,7838440819
50025	Almunia de Doña Godina (La)	2	De 26 a 45	6	Mujer	1366,1668796301	773,2741622838	592,8927173463
50025	Almunia de Doña Godina (La)	3	De 46 a 64	6	Mujer	799,2287692033	657,0962134513	142,132555752
50025	Almunia de Doña Godina (La)	4	De 65 y más	6	Mujer	501,9613512906	501,9613512906	0
50025	Almunia de Doña Godina (La)	5	De 65 y más	6	Mujer	81,5368367865	81,5368367865	0
50026	Alpartir	0	Menor de 16	6	Mujer	33,5208654621	33,5208654621	0
50026	Alpartir	1	De 16 a 25	6	Mujer	32,3503601019	32,3503601019	0
50026	Alpartir	2	De 26 a 45	6	Mujer	77,4443839533	57,7848557316	19,6595282217
50026	Alpartir	3	De 46 a 64	6	Mujer	49,8494970989	49,8494970989	0
50026	Alpartir	4	De 65 y más	6	Mujer	65,9494146636	65,9494146636	0
50026	Alpartir	5	De 65 y más	6	Mujer	13,050585336	13,050585336	0
50027	Ambel	0	Menor de 16	6	Mujer	14,1368844621	14,1368844621	0
50027	Ambel	1	De 16 a 25	6	Mujer	13,8604314422	13,8604314422	0
50027	Ambel	2	De 26 a 45	6	Mujer	34,6732654949	34,6732654949	0
50027	Ambel	3	De 46 a 64	6	Mujer	37,3294186007	37,3294186007	0
50027	Ambel	4	De 65 y más	6	Mujer	42,6143946845	42,6143946845	0
50027	Ambel	5	De 65 y más	6	Mujer	8,3856053153	8,3856053153	0
50028	Anento	0	Menor de 16	6	Mujer	1,5977739969	1,5977739969	0
50028	Anento	1	De 16 a 25	6	Mujer	3,7985001876	3,7985001876	0
50028	Anento	2	De 26 a 45	6	Mujer	8,2418464675	8,2418464675	0
50028	Anento	3	De 46 a 64	6	Mujer	17,6423210985	17,6423210985	0
50028	Anento	4	De 65 y más	6	Mujer	18,8745432195	18,8745432195	0
50029	Aniñón	0	Menor de 16	6	Mujer	34,7587108868	21,7228760656	13,0358348212
50029	Aniñón	1	De 16 a 25	6	Mujer	31,971389451	31,971389451	0
50029	Aniñón	2	De 26 a 45	6	Mujer	78,4055985429	57,6423339833	20,7632645596
50029	Aniñón	3	De 46 a 64	6	Mujer	72,3851665815	72,3851665815	0
50029	Aniñón	4	De 65 y más	6	Mujer	111,7560431321	111,7560431321	0
50029	Aniñón	5	De 65 y más	6	Mujer	30,2439568678	30,2439568678	0
50030	Añón de Moncayo	0	Menor de 16	6	Mujer	4	4	0
50030	Añón de Moncayo	1	De 16 a 25	6	Mujer	3,3915857453	3,3915857453	0
50030	Añón de Moncayo	2	De 26 a 45	6	Mujer	17,3160179357	16,1811490728	1,1348688629
50030	Añón de Moncayo	3	De 46 a 64	6	Mujer	23,4122025525	21,9506599152	1,4615426373
50030	Añón de Moncayo	4	De 65 y más	6	Mujer	22,7176007358	22,7176007358	0
50030	Añón de Moncayo	5	De 65 y más	6	Mujer	5,858458314	5,858458314	0
50031	Aranda de Moncayo	1	De 16 a 25	6	Mujer	5,9544395896	5,9544395896	0
50031	Aranda de Moncayo	2	De 26 a 45	6	Mujer	11,9474542877	11,9474542877	0
50031	Aranda de Moncayo	3	De 46 a 64	6	Mujer	30,3008284353	30,3008284353	0
50031	Aranda de Moncayo	4	De 65 y más	6	Mujer	22,7380409127	22,7380409127	0
50031	Aranda de Moncayo	5	De 65 y más	6	Mujer	6,2903599894	6,2903599894	0
50032	Arándiga	0	Menor de 16	6	Mujer	16,8569023641	15,2985419553	1,5583604088
50032	Arándiga	1	De 16 a 25	6	Mujer	18,5268162214	10,6080541694	7,918762052
50032	Arándiga	2	De 26 a 45	6	Mujer	28,9174226209	17,8010623868	11,1163602341
50032	Arándiga	3	De 46 a 64	6	Mujer	27,768224785	22,9800162904	4,7882084946
50032	Arándiga	4	De 65 y más	6	Mujer	86,4989921427	86,4989921427	0
50032	Arándiga	5	De 65 y más	6	Mujer	13,5010078567	13,5010078567	0
50033	Ardisa	0	Menor de 16	6	Mujer	1,4768332102	1,4768332102	0
50033	Ardisa	1	De 16 a 25	6	Mujer	1,5495808926	1,5495808926	0
50033	Ardisa	2	De 26 a 45	6	Mujer	4,8604032059	4,8604032059	0
50033	Ardisa	3	De 46 a 64	6	Mujer	12,0948596447	12,0948596447	0
50033	Ardisa	4	De 65 y más	6	Mujer	12,0183230467	12,0183230467	0
50034	Ariza	0	Menor de 16	6	Mujer	77,6609864599	39,8780274057	37,7829590542
50034	Ariza	1	De 16 a 25	6	Mujer	31,1240005052	31,1240005052	0
50034	Ariza	2	De 26 a 45	6	Mujer	141,953327394	110,8498827399	31,1034446541
50034	Ariza	3	De 46 a 64	6	Mujer	132,9839635622	97,0372551142	35,946708448
50034	Ariza	4	De 65 y más	6	Mujer	140,833211198	140,833211198	0
50034	Ariza	5	De 65 y más	6	Mujer	46,9517769842	46,9517769842	0
50035	Artieda	0	Menor de 16	6	Mujer	5,3899027338	5,3899027338	0
50035	Artieda	1	De 16 a 25	6	Mujer	1,2590941286	1,2590941286	0
50035	Artieda	2	De 26 a 45	6	Mujer	6,4318573942	6,4318573942	0
50035	Artieda	3	De 46 a 64	6	Mujer	11,4340939137	11,4340939137	0
50035	Artieda	4	De 65 y más	6	Mujer	12,8861062432	12,8861062432	0
50035	Artieda	5	De 65 y más	6	Mujer	1,5989455867	1,5989455867	0
50036	Asín	1	De 16 a 25	6	Mujer	8,4112856345	8,4112856345	0
50036	Asín	3	De 46 a 64	6	Mujer	21,2758882684	21,2758882684	0
50036	Asín	4	De 65 y más	6	Mujer	16,0106680747	16,0106680747	0
50036	Asín	5	De 65 y más	6	Mujer	4,8089323875	4,8089323875	0
50037	Atea	0	Menor de 16	6	Mujer	5,8113159763	5,8113159763	0
50037	Atea	1	De 16 a 25	6	Mujer	1,5228029201	1,5228029201	0
50037	Atea	2	De 26 a 45	6	Mujer	7,0999107624	5,8077888115	1,2921219509
50037	Atea	3	De 46 a 64	6	Mujer	14,3865903329	13,1129555415	1,2736347914
50037	Atea	4	De 65 y más	6	Mujer	35,6565770882	35,6565770882	0
50037	Atea	5	De 65 y más	6	Mujer	1,5228029201	1,5228029201	0
50038	Ateca	0	Menor de 16	6	Mujer	91,9470202631	87,5335625804	4,4134576827
50038	Ateca	1	De 16 a 25	6	Mujer	96,9935345876	89,2838855049	7,7096490827
50038	Ateca	2	De 26 a 45	6	Mujer	277,0408984406	224,3504530904	52,6904453502
50038	Ateca	3	De 46 a 64	6	Mujer	261,8669542922	260,6312435596	1,2357107326
50038	Ateca	4	De 65 y más	6	Mujer	215,1594247654	213,9237140328	1,2357107326
50038	Ateca	5	De 65 y más	6	Mujer	47,9019005226	47,9019005226	0
50039	Azuara	0	Menor de 16	6	Mujer	31,0004130432	26,7663718639	4,2340411793
50039	Azuara	1	De 16 a 25	6	Mujer	50,4059274581	20,9392217606	29,4667056975
50039	Azuara	2	De 26 a 45	6	Mujer	46,5369826853	46,5369826853	0
50039	Azuara	3	De 46 a 64	6	Mujer	59,785438119	59,785438119	0
50039	Azuara	4	De 65 y más	6	Mujer	101,8957689158	101,8957689158	0
50039	Azuara	5	De 65 y más	6	Mujer	14,1042310843	14,1042310843	0
50040	Badules	1	De 16 a 25	6	Mujer	2,9548081826	2,9548081826	0
50040	Badules	2	De 26 a 45	6	Mujer	15,3940576177	15,3940576177	0
50040	Badules	3	De 46 a 64	6	Mujer	5,9755154323	5,9755154323	0
50040	Badules	4	De 65 y más	6	Mujer	22,0111666409	22,0111666409	0
50040	Badules	5	De 65 y más	6	Mujer	2,6644521262	2,6644521262	0
50041	Bagüés	1	De 16 a 25	6	Mujer	1,5463398866	1,5463398866	0
50041	Bagüés	3	De 46 a 64	6	Mujer	2,627081638	2,627081638	0
50041	Bagüés	4	De 65 y más	6	Mujer	5,8265784752	5,8265784752	0
50042	Balconchán	2	De 26 a 45	6	Mujer	5	5	0
50043	Bárboles	0	Menor de 16	6	Mujer	18,9999999999	15,8576507432	3,1423492567
50043	Bárboles	1	De 16 a 25	6	Mujer	7,830389445	7,830389445	0
50043	Bárboles	2	De 26 a 45	6	Mujer	41,1322436215	37,5760014017	3,5562422198
50043	Bárboles	3	De 46 a 64	6	Mujer	33,2198308774	33,2198308774	0
50043	Bárboles	4	De 65 y más	6	Mujer	32,8075262318	32,8075262318	0
50043	Bárboles	5	De 65 y más	6	Mujer	6,192473768	6,192473768	0
50044	Bardallur	0	Menor de 16	6	Mujer	13,3418948094	13,3418948094	0
50044	Bardallur	1	De 16 a 25	6	Mujer	11,9155009771	9,0150913992	2,9004095779
50044	Bardallur	2	De 26 a 45	6	Mujer	46,6228740601	38,8940532046	7,7288208555
50044	Bardallur	3	De 46 a 64	6	Mujer	41,3676611459	38,467251568	2,9004095779
50044	Bardallur	4	De 65 y más	6	Mujer	45,279715417	45,279715417	0
50044	Bardallur	5	De 65 y más	6	Mujer	6,3096112239	6,3096112239	0
50045	Belchite	0	Menor de 16	6	Mujer	97,6461906778	85,6282693991	12,0179212787
50045	Belchite	1	De 16 a 25	6	Mujer	44,9160589757	39,6997853709	5,2162736048
50045	Belchite	2	De 26 a 45	6	Mujer	262,3640013652	216,6678004746	45,6962008906
50045	Belchite	3	De 46 a 64	6	Mujer	114,8571289169	113,4491960987	1,4079328182
50045	Belchite	4	De 65 y más	6	Mujer	215,024254982	215,024254982	0
50045	Belchite	5	De 65 y más	6	Mujer	17,0908023839	17,0908023839	0
50046	Belmonte de Gracián	0	Menor de 16	6	Mujer	6	6	0
50046	Belmonte de Gracián	1	De 16 a 25	6	Mujer	2,063784241	2,063784241	0
50046	Belmonte de Gracián	2	De 26 a 45	6	Mujer	25,59549774	17,8241488199	7,7713489201
50046	Belmonte de Gracián	3	De 46 a 64	6	Mujer	23,2467542014	23,2467542014	0
50046	Belmonte de Gracián	4	De 65 y más	6	Mujer	43,3166679119	42,4382145074	0,8784534045
50046	Belmonte de Gracián	5	De 65 y más	6	Mujer	6,7281249544	6,7281249544	0
50047	Berdejo	0	Menor de 16	6	Mujer	1,5731242068	1,5731242068	0
50047	Berdejo	2	De 26 a 45	6	Mujer	6,0117709161	6,0117709161	0
50047	Berdejo	3	De 46 a 64	6	Mujer	17,5531592894	17,5531592894	0
50047	Berdejo	4	De 65 y más	6	Mujer	4,8619455878	4,8619455878	0
50048	Berrueco	1	De 16 a 25	6	Mujer	1,8021405865	1,8021405865	0
50048	Berrueco	3	De 46 a 64	6	Mujer	8,6284493972	8,6284493972	0
50048	Berrueco	4	De 65 y más	6	Mujer	3,7302468321	3,7302468321	0
50048	Berrueco	5	De 65 y más	6	Mujer	5,7852411843	5,7852411843	0
50050	Bijuesca	0	Menor de 16	6	Mujer	0,5174358836	0,5174358836	0
50050	Bijuesca	2	De 26 a 45	6	Mujer	10,9438642011	10,9438642011	0
50050	Bijuesca	3	De 46 a 64	6	Mujer	13,2642085799	13,2642085799	0
50050	Bijuesca	4	De 65 y más	6	Mujer	13,3375635825	13,3375635825	0
50050	Bijuesca	5	De 65 y más	6	Mujer	4,2519819833	4,2519819833	0
50051	Biota	0	Menor de 16	6	Mujer	65,0000000001	65,0000000001	0
50051	Biota	1	De 16 a 25	6	Mujer	21,8877386087	21,8877386087	0
50051	Biota	2	De 26 a 45	6	Mujer	124,9676816115	118,7767194283	6,1909621832
50051	Biota	3	De 46 a 64	6	Mujer	127,6715466858	127,6715466858	0
50051	Biota	4	De 65 y más	6	Mujer	147,9762620693	147,9762620693	0
50051	Biota	5	De 65 y más	6	Mujer	35,0237379305	35,0237379305	0
50052	Bisimbre	1	De 16 a 25	6	Mujer	0,8408030814	0,8408030814	0
50052	Bisimbre	2	De 26 a 45	6	Mujer	3,6418470916	3,6418470916	0
50052	Bisimbre	3	De 46 a 64	6	Mujer	16,8181439445	16,8181439445	0
50052	Bisimbre	4	De 65 y más	6	Mujer	24,4391671265	24,4391671265	0
50052	Bisimbre	5	De 65 y más	6	Mujer	2,2600387559	2,2600387559	0
50053	Boquiñeni	0	Menor de 16	6	Mujer	54,9999999998	29,4052327558	25,594767244
50053	Boquiñeni	1	De 16 a 25	6	Mujer	61,6472045252	31,8465429072	29,800661618
50053	Boquiñeni	2	De 26 a 45	6	Mujer	113,5045318741	85,9069470262	27,5975848479
50053	Boquiñeni	3	De 46 a 64	6	Mujer	115,5949250495	89,5724771645	26,022447885
50053	Boquiñeni	4	De 65 y más	6	Mujer	112,3826203441	112,3826203441	0
50053	Boquiñeni	5	De 65 y más	6	Mujer	17,6173796562	17,6173796562	0
50054	Bordalba	0	Menor de 16	6	Mujer	1,3950889143	1,3950889143	0
50054	Bordalba	2	De 26 a 45	6	Mujer	6,0115708371	6,0115708371	0
50054	Bordalba	3	De 46 a 64	6	Mujer	7,0030261941	7,0030261941	0
50054	Bordalba	4	De 65 y más	6	Mujer	8,48613176	8,48613176	0
50054	Bordalba	5	De 65 y más	6	Mujer	6,0102184767	6,0102184767	0
50055	Borja	0	Menor de 16	6	Mujer	429,5995980097	338,8195128207	90,780085189
50055	Borja	1	De 16 a 25	6	Mujer	204,7345475283	162,1818668393	42,552680689
50055	Borja	2	De 26 a 45	6	Mujer	729,4840151476	624,4399525853	105,0440625623
50055	Borja	3	De 46 a 64	6	Mujer	571,1997704553	502,2364948243	68,963275631
50055	Borja	4	De 65 y más	6	Mujer	306,1895675342	306,1895675342	0
50055	Borja	5	De 65 y más	6	Mujer	100,3135216123	100,3135216123	0
50056	Botorrita	0	Menor de 16	6	Mujer	23,9999999999	22,3772795161	1,6227204838
50056	Botorrita	1	De 16 a 25	6	Mujer	22,2698880523	22,2698880523	0
50056	Botorrita	2	De 26 a 45	6	Mujer	59,8582686552	50,7769542716	9,0813143836
50056	Botorrita	3	De 46 a 64	6	Mujer	77,0112307987	77,0112307987	0
50056	Botorrita	4	De 65 y más	6	Mujer	45,2118347586	45,2118347586	0
50056	Botorrita	5	De 65 y más	6	Mujer	9,9129274712	9,9129274712	0
50057	Brea de Aragón	0	Menor de 16	6	Mujer	116,5347414605	108,9443529953	7,5903884652
50057	Brea de Aragón	1	De 16 a 25	6	Mujer	108,0903631838	96,1996461228	11,890717061
50057	Brea de Aragón	2	De 26 a 45	6	Mujer	221,6800343231	194,8547708669	26,8252634562
50057	Brea de Aragón	3	De 46 a 64	6	Mujer	206,5399680086	206,5399680086	0
50057	Brea de Aragón	4	De 65 y más	6	Mujer	208,7172220197	208,7172220197	0
50057	Brea de Aragón	5	De 65 y más	6	Mujer	40,2827779805	40,2827779805	0
50058	Bubierca	1	De 16 a 25	6	Mujer	1,4855014713	1,4855014713	0
50058	Bubierca	2	De 26 a 45	6	Mujer	18,4187567889	18,4187567889	0
50058	Bubierca	3	De 46 a 64	6	Mujer	9,0174735043	9,0174735043	0
50058	Bubierca	4	De 65 y más	6	Mujer	7,0747256166	5,6278612954	1,4468643212
50058	Bubierca	5	De 65 y más	6	Mujer	3,0483354857	3,0483354857	0
50059	Bujaraloz	0	Menor de 16	6	Mujer	76,945390623	76,945390623	0
50059	Bujaraloz	1	De 16 a 25	6	Mujer	46,8866587388	46,8866587388	0
50059	Bujaraloz	2	De 26 a 45	6	Mujer	119,6440262197	108,4144066148	11,2296196049
50059	Bujaraloz	3	De 46 a 64	6	Mujer	111,5542420547	100,108132882	11,4461091727
50059	Bujaraloz	4	De 65 y más	6	Mujer	130,3538284569	130,3538284569	0
50059	Bujaraloz	5	De 65 y más	6	Mujer	19,8648975906	19,8648975906	0
50060	Bulbuente	0	Menor de 16	6	Mujer	9	9	0
50060	Bulbuente	1	De 16 a 25	6	Mujer	14,5261083809	14,5261083809	0
50060	Bulbuente	2	De 26 a 45	6	Mujer	22,415286583	22,415286583	0
50060	Bulbuente	3	De 46 a 64	6	Mujer	19,6663166465	15,6871091686	3,9792074779
50060	Bulbuente	4	De 65 y más	6	Mujer	39,0255409456	39,0255409456	0
50060	Bulbuente	5	De 65 y más	6	Mujer	5,9744590545	5,9744590545	0
50061	Bureta	0	Menor de 16	6	Mujer	9,0000000001	9,0000000001	0
50061	Bureta	1	De 16 a 25	6	Mujer	11,725375439	11,725375439	0
50061	Bureta	2	De 26 a 45	6	Mujer	34,5855032694	34,5855032694	0
50061	Bureta	3	De 46 a 64	6	Mujer	26,6891212916	26,6891212916	0
50061	Bureta	4	De 65 y más	6	Mujer	41,6388572958	41,6388572958	0
50061	Bureta	5	De 65 y más	6	Mujer	9,361142704	9,361142704	0
50062	Burgo de Ebro (El)	0	Menor de 16	6	Mujer	220,3288293453	213,161240081	7,1675892643
50062	Burgo de Ebro (El)	1	De 16 a 25	6	Mujer	103,1661005356	93,5488969359	9,6172035997
50062	Burgo de Ebro (El)	2	De 26 a 45	6	Mujer	396,000102066	376,3857391849	19,6143628811
50062	Burgo de Ebro (El)	3	De 46 a 64	6	Mujer	281,0309770612	266,5712550975	14,4597219637
50062	Burgo de Ebro (El)	4	De 65 y más	6	Mujer	77,692718657	77,692718657	0
50062	Burgo de Ebro (El)	5	De 65 y más	6	Mujer	57,9306670022	57,9306670022	0
50063	Buste (El)	0	Menor de 16	6	Mujer	4,5465927066	4,5465927066	0
50063	Buste (El)	1	De 16 a 25	6	Mujer	1,3267922729	1,3267922729	0
50063	Buste (El)	2	De 26 a 45	6	Mujer	8,2068213548	8,2068213548	0
50063	Buste (El)	3	De 46 a 64	6	Mujer	9,9344789154	9,9344789154	0
50063	Buste (El)	4	De 65 y más	6	Mujer	9,7275865682	9,7275865682	0
50063	Buste (El)	5	De 65 y más	6	Mujer	5,2577281821	5,2577281821	0
50064	Cabañas de Ebro	0	Menor de 16	6	Mujer	21,3329378272	21,3329378272	0
50064	Cabañas de Ebro	1	De 16 a 25	6	Mujer	17,8796018227	17,8796018227	0
50064	Cabañas de Ebro	2	De 26 a 45	6	Mujer	46,6037714798	46,6037714798	0
50064	Cabañas de Ebro	3	De 46 a 64	6	Mujer	76,948042165	74,8055963673	2,1424457977
50064	Cabañas de Ebro	4	De 65 y más	6	Mujer	68,2832103423	68,2832103423	0
50064	Cabañas de Ebro	5	De 65 y más	6	Mujer	14,5811016579	14,5811016579	0
50065	Cabolafuente	2	De 26 a 45	6	Mujer	9,4670453679	9,4670453679	0
50065	Cabolafuente	3	De 46 a 64	6	Mujer	6,3958613691	6,3958613691	0
50065	Cabolafuente	4	De 65 y más	6	Mujer	8,0431294457	8,0431294457	0
50066	Cadrete	0	Menor de 16	6	Mujer	301,5269044846	265,1156945606	36,411209924
50066	Cadrete	1	De 16 a 25	6	Mujer	143,218427986	117,684965781	25,533462205
50066	Cadrete	2	De 26 a 45	6	Mujer	634,1958585973	499,2904570203	134,905401577
50066	Cadrete	3	De 46 a 64	6	Mujer	268,6587584685	260,7338284156	7,9249300529
50066	Cadrete	4	De 65 y más	6	Mujer	168,211900381	168,211900381	0
50066	Cadrete	5	De 65 y más	6	Mujer	49,020656107	49,020656107	0
50067	Calatayud	0	Menor de 16	6	Mujer	1529,9810625877	1203,2040571987	326,777005389
50067	Calatayud	1	De 16 a 25	6	Mujer	1208,3684187028	860,3783917512	347,9900269516
50067	Calatayud	2	De 26 a 45	6	Mujer	3163,7317185072	2158,5422092275	1005,1895092797
50067	Calatayud	3	De 46 a 64	6	Mujer	2404,8137719824	2116,8218245088	287,9919474736
50067	Calatayud	4	De 65 y más	6	Mujer	1826,2066775587	1826,2066775587	0
50067	Calatayud	5	De 65 y más	6	Mujer	249,3136241199	238,5117361459	10,801887974
50068	Calatorao	0	Menor de 16	6	Mujer	205,0396873595	177,5245099385	27,515177421
50068	Calatorao	1	De 16 a 25	6	Mujer	128,0346781456	118,877007167	9,1576709786
50068	Calatorao	2	De 26 a 45	6	Mujer	420,7681618964	267,0843844494	153,683777447
50068	Calatorao	3	De 46 a 64	6	Mujer	300,6187908974	269,1701303927	31,4486605047
50068	Calatorao	4	De 65 y más	6	Mujer	319,2836401653	313,608574066	5,6750660993
50068	Calatorao	5	De 65 y más	6	Mujer	26,9260931223	26,9260931223	0
50069	Calcena	1	De 16 a 25	6	Mujer	3,1052417067	3,1052417067	0
50069	Calcena	2	De 26 a 45	6	Mujer	3,3479299295	3,3479299295	0
50069	Calcena	3	De 46 a 64	6	Mujer	6,1617831464	5,4659788174	0,695804329
50069	Calcena	4	De 65 y más	6	Mujer	10,072034994	10,072034994	0
50069	Calcena	5	De 65 y más	6	Mujer	4,1250825884	4,1250825884	0
50070	Calmarza	0	Menor de 16	6	Mujer	5,2480562463	3,142060043	2,1059962033
50070	Calmarza	2	De 26 a 45	6	Mujer	5,3007500375	3,142060043	2,1586899945
50070	Calmarza	3	De 46 a 64	6	Mujer	5,3445235974	5,3445235974	0
50070	Calmarza	4	De 65 y más	6	Mujer	16,8025488151	14,6965526118	2,1059962033
50070	Calmarza	5	De 65 y más	6	Mujer	4,3041213038	4,3041213038	0
50071	Campillo de Aragón	0	Menor de 16	6	Mujer	1,9982019331	1,9982019331	0
50071	Campillo de Aragón	1	De 16 a 25	6	Mujer	6,177117115	6,177117115	0
50071	Campillo de Aragón	2	De 26 a 45	6	Mujer	27,4467064034	14,1338209244	13,312885479
50071	Campillo de Aragón	3	De 46 a 64	6	Mujer	11,9022111489	11,9022111489	0
50071	Campillo de Aragón	4	De 65 y más	6	Mujer	18,2127683966	18,2127683966	0
50071	Campillo de Aragón	5	De 65 y más	6	Mujer	3,4854417729	3,4854417729	0
50072	Carenas	1	De 16 a 25	6	Mujer	2,1121953221	2,1121953221	0
50072	Carenas	2	De 26 a 45	6	Mujer	20,8166290704	11,6744677522	9,1421613182
50072	Carenas	3	De 46 a 64	6	Mujer	20,0912610485	17,346749088	2,7445119605
50072	Carenas	4	De 65 y más	6	Mujer	32,6044392752	32,6044392752	0
50072	Carenas	5	De 65 y más	6	Mujer	9,1886542435	9,1886542435	0
50073	Cariñena	0	Menor de 16	6	Mujer	241,1462752785	153,0972712665	88,049004012
50073	Cariñena	1	De 16 a 25	6	Mujer	210,8404365627	135,4281769517	75,412259611
50073	Cariñena	2	De 26 a 45	6	Mujer	496,9129917145	326,6858298235	170,227161891
50073	Cariñena	3	De 46 a 64	6	Mujer	399,0460447318	358,252587877	40,7934568548
50073	Cariñena	4	De 65 y más	6	Mujer	256,0614635363	250,1181404747	5,9433230616
50073	Cariñena	5	De 65 y más	6	Mujer	69,9429670824	69,9429670824	0
50074	Caspe	0	Menor de 16	6	Mujer	729,053753038	495,302543131	233,751209907
50074	Caspe	1	De 16 a 25	6	Mujer	614,4391272577	334,2994866417	280,139640616
50074	Caspe	2	De 26 a 45	6	Mujer	1249,1313996821	980,8771027613	268,2542969208
50074	Caspe	3	De 46 a 64	6	Mujer	993,4667187454	931,0255535134	62,441165232
50074	Caspe	4	De 65 y más	6	Mujer	865,6210910053	854,4322207453	11,18887026
50074	Caspe	5	De 65 y más	6	Mujer	179,4228838266	179,4228838266	0
50075	Castejón de Alarba	3	De 46 a 64	6	Mujer	10,6463225635	9,1064253684	1,5398971951
50075	Castejón de Alarba	4	De 65 y más	6	Mujer	25,3074741515	25,3074741515	0
50075	Castejón de Alarba	5	De 65 y más	6	Mujer	4,4565776896	4,4565776896	0
50076	Castejón de las Armas	0	Menor de 16	6	Mujer	0,9975474131	0,9975474131	0
50076	Castejón de las Armas	1	De 16 a 25	6	Mujer	1,6203281824	1,6203281824	0
50076	Castejón de las Armas	2	De 26 a 45	6	Mujer	3,1811514194	2,1836040063	0,9975474131
50076	Castejón de las Armas	3	De 46 a 64	6	Mujer	25,2682606958	22,7148760522	2,5533846436
50076	Castejón de las Armas	4	De 65 y más	6	Mujer	18,3649367465	18,3649367465	0
50076	Castejón de las Armas	5	De 65 y más	6	Mujer	6,4738117253	6,4738117253	0
50077	Castejón de Valdejasa	0	Menor de 16	6	Mujer	8,0000000001	8,0000000001	0
50077	Castejón de Valdejasa	1	De 16 a 25	6	Mujer	14,7479445237	14,7479445237	0
50077	Castejón de Valdejasa	2	De 26 a 45	6	Mujer	20,2007040535	20,2007040535	0
50077	Castejón de Valdejasa	3	De 46 a 64	6	Mujer	35,0513514223	35,0513514223	0
50077	Castejón de Valdejasa	4	De 65 y más	6	Mujer	47,7218437188	47,7218437188	0
50077	Castejón de Valdejasa	5	De 65 y más	6	Mujer	6,1841924635	6,1841924635	0
50078	Castiliscar	0	Menor de 16	6	Mujer	8	8	0
50078	Castiliscar	1	De 16 a 25	6	Mujer	25,7566644659	6,5095659551	19,2470985108
50078	Castiliscar	2	De 26 a 45	6	Mujer	15,4612230334	15,4612230334	0
50078	Castiliscar	3	De 46 a 64	6	Mujer	40,3074917861	40,3074917861	0
50078	Castiliscar	4	De 65 y más	6	Mujer	59,7064541122	59,7064541122	0
50078	Castiliscar	5	De 65 y más	6	Mujer	4,2935458881	4,2935458881	0
50079	Cervera de la Cañada	0	Menor de 16	6	Mujer	11,576983587	11,576983587	0
50079	Cervera de la Cañada	1	De 16 a 25	6	Mujer	12,5549322451	12,5549322451	0
50079	Cervera de la Cañada	2	De 26 a 45	6	Mujer	36,3128220483	28,8639642874	7,4488577609
50079	Cervera de la Cañada	3	De 46 a 64	6	Mujer	23,1322457066	23,1322457066	0
50079	Cervera de la Cañada	4	De 65 y más	6	Mujer	53,7086354897	53,7086354897	0
50079	Cervera de la Cañada	5	De 65 y más	6	Mujer	10,2913645104	10,2913645104	0
50080	Cerveruela	1	De 16 a 25	6	Mujer	3,1247380568	3,1247380568	0
50080	Cerveruela	2	De 26 a 45	6	Mujer	3,01070961	3,01070961	0
50080	Cerveruela	3	De 46 a 64	6	Mujer	2,9462271071	2,9462271071	0
50080	Cerveruela	4	De 65 y más	6	Mujer	3,9729818905	3,9729818905	0
50080	Cerveruela	5	De 65 y más	6	Mujer	0,9453433356	0,9453433356	0
50081	Cetina	0	Menor de 16	6	Mujer	38,4668292327	31,7767294341	6,6900997986
50081	Cetina	1	De 16 a 25	6	Mujer	22,6155915121	22,6155915121	0
