Año	Municipio código	Municipio nombre	Superficie total agricultura ecológica	Superficie calificada agricultura ecológica	Superficie calificada en reconversión	Superficie calificada primer año prácticas	Superficie certificaciones privadas	Superficie sin clasificar
2013	22233	Torre la Ribera	0	0	0	0	0	0
2013	22234	Torrente de Cinca	0	0	0	0	0	0
2013	22235	Torres de Alcanadre	0	0	0	0	0	0
2013	22236	Torres de Barbués	0	0	0	0	0	0
2013	22239	Tramaced	0	0	0	0	0	0
2013	22242	Valfarta	7,25	7,25	0	0	0	0
2013	22243	Valle de Bardají	3,26	3,26	0	0	0	0
2013	22244	Valle de Lierp	0	0	0	0	0	0
2013	22245	Velilla de Cinca	0	0	0	0	0	0
2013	22246	Beranuy	0	0	0	0	0	0
2013	22247	Viacamp y Litera	0	0	0	0	0	0
2013	22248	Vicién	0	0	0	0	0	0
2013	22249	Villanova	0	0	0	0	0	0
2013	22250	Villanúa	0	0	0	0	0	0
2013	22251	Villanueva de Sigena	21,78	21,78	0	0	0	0
2013	22252	Yebra de Basa	0	0	0	0	0	0
2013	22253	Yésero	0	0	0	0	0	0
2013	22254	Zaidín	14,27	0	14,27	0	0	0
2013	22901	Valle de Hecho	0	0	0	0	0	0
2013	22902	Puente la Reina de Jaca	0	0	0	0	0	0
2013	22903	San Miguel del Cinca	319,56	263,12	56,44	0	0	0
2013	22904	Sotonera (La)	1,6288	0	0	1,6288	0	0
2013	22905	Lupiñén-Ortilla	117,35	0	0	0	117,35	0
2013	22906	Santa María de Dulcis	4,76	2,61	2,15	0	0	0
2013	22907	Aínsa-Sobrarbe	185,41	181,16	4,25	0	0	0
2013	22908	Hoz y Costeán	329,8529	325,2429	4,61	0	0	0
2013	22909	Vencillón	0	0	0	0	0	0
2013	44001	Ababuj	82,59	0	75,01	7,58	0	0
2013	44002	Abejuela	0	0	0	0	0	0
2013	44003	Aguatón	0	0	0	0	0	0
2013	44004	Aguaviva	0	0	0	0	0	0
2013	44005	Aguilar del Alfambra	0	0	0	0	0	0
2013	44006	Alacón	290,7248	287,6449	3,0799	0	0	0
2013	44007	Alba	0	0	0	0	0	0
2013	44008	Albalate del Arzobispo	297,84	283,72	0	1,71	10,9	1,51
2013	44009	Albarracín	1027,54	1023,09	4,45	0	0	0
2013	44010	Albentosa	0	0	0	0	0	0
2013	44011	Alcaine	0	0	0	0	0	0
2013	44012	Alcalá de la Selva	0	0	0	0	0	0
2013	44013	Alcañiz	407,4316	262,8716	7,69	136,74	0,13	0
2013	44014	Alcorisa	14,6	14,53	0	0	0	0,07
2013	44016	Alfambra	13,17	13,17	0	0	0	0
2013	44017	Aliaga	82,45	82,45	0	0	0	0
2013	44018	Almohaja	0	0	0	0	0	0
2013	44019	Alobras	0	0	0	0	0	0
2013	44020	Alpeñés	0	0	0	0	0	0
2013	44021	Allepuz	0	0	0	0	0	0
2013	44022	Alloza	10,77	10,77	0	0	0	0
2013	44023	Allueva	0	0	0	0	0	0
2013	44024	Anadón	0	0	0	0	0	0
2013	44025	Andorra	25,77	25,77	0	0	0	0
2013	44026	Arcos de las Salinas	0	0	0	0	0	0
2013	44027	Arens de Lledó	120,8275	120,8275	0	0	0	0
2013	44028	Argente	0	0	0	0	0	0
2013	44029	Ariño	9,33	9,33	0	0	0	0
2013	44031	Azaila	534,49	507,43	0	27,06	0	0
2013	44032	Bádenas	0	0	0	0	0	0
2013	44033	Báguena	0	0	0	0	0	0
2013	44034	Bañón	50,55	50,55	0	0	0	0
2013	44035	Barrachina	0	0	0	0	0	0
2013	44036	Bea	0	0	0	0	0	0
2013	44037	Beceite	8,17	8,17	0	0	0	0
2013	44038	Belmonte de San José	21,62	21,62	0	0	0	0
2013	44039	Bello	0	0	0	0	0	0
2013	44040	Berge	0	0	0	0	0	0
2013	44041	Bezas	0	0	0	0	0	0
2013	44042	Blancas	2,61	1,75	0,86	0	0	0
2013	44043	Blesa	5,94	5,94	0	0	0	0
2013	44044	Bordón	0	0	0	0	0	0
2013	44045	Bronchales	0	0	0	0	0	0
2013	44046	Bueña	0	0	0	0	0	0
2013	44047	Burbáguena	7,9	0	0,91	0,54	6,45	0
2013	44048	Cabra de Mora	0	0	0	0	0	0
2013	44049	Calaceite	373,8193	297,5681	27,9292	42,23	0	6,092
2013	44050	Calamocha	29,46	0	0	0	29,46	0
2013	44051	Calanda	336,7027	325,2885	6,18	1,2142	0	4,02
2013	44052	Calomarde	0	0	0	0	0	0
2013	44053	Camañas	2,25	2,25	0	0	0	0
2013	44054	Camarena de la Sierra	0	0	0	0	0	0
2013	44055	Camarillas	0,32	0,32	0	0	0	0
2013	44056	Caminreal	0	0	0	0	0	0
2013	44059	Cantavieja	0	0	0	0	0	0
2013	44060	Cañada de Benatanduz	0	0	0	0	0	0
2013	44061	Cañada de Verich (La)	0	0	0	0	0	0
2013	44062	Cañada Vellida	5,53	5,53	0	0	0	0
2013	44063	Cañizar del Olivar	0	0	0	0	0	0
2013	44064	Cascante del Río	0	0	0	0	0	0
2013	44065	Castejón de Tornos	0	0	0	0	0	0
2013	44066	Castel de Cabra	0	0	0	0	0	0
2013	44067	Castelnou	0	0	0	0	0	0
2013	44068	Castelserás	32,32	29,82	2,5	0	0	0
2013	44070	Castellar (El)	131,034	87,314	0	0	0	43,72
2013	44071	Castellote	0	0	0	0	0	0
2013	44074	Cedrillas	0	0	0	0	0	0
2013	44075	Celadas	0	0	0	0	0	0
2013	44076	Cella	0	0	0	0	0	0
2013	44077	Cerollera (La)	0	0	0	0	0	0
2013	44080	Codoñera (La)	29,358	25,12	3,748	0	0	0,49
2013	44082	Corbalán	0	0	0	0	0	0
2013	44084	Cortes de Aragón	0	0	0	0	0	0
2013	44085	Cosa	0	0	0	0	0	0
2013	44086	Cretas	61,2294	51,0694	0,8	9,36	0	0
2013	44087	Crivillén	1,14	1,14	0	0	0	0
2013	44088	Cuba (La)	0	0	0	0	0	0
2013	44089	Cubla	0	0	0	0	0	0
2013	44090	Cucalón	0	0	0	0	0	0
2013	44092	Cuervo (El)	0	0	0	0	0	0
2013	44093	Cuevas de Almudén	0	0	0	0	0	0
2013	44094	Cuevas Labradas	96,94	96,94	0	0	0	0
2013	44096	Ejulve	0	0	0	0	0	0
2013	44097	Escorihuela	198,11	198,11	0	0	0	0
2013	44099	Escucha	0	0	0	0	0	0
2013	44100	Estercuel	0	0	0	0	0	0
2013	44101	Ferreruela de Huerva	0	0	0	0	0	0
2013	44102	Fonfría	0	0	0	0	0	0
2013	44103	Formiche Alto	0	0	0	0	0	0
2013	44105	Fórnoles	14,48	13,78	0	0,7	0	0
2013	44106	Fortanete	12,41	12,41	0	0	0	0
2013	44107	Foz-Calanda	31,4	30,43	0	0	0	0,97
2013	44108	Fresneda (La)	27,7979	25,71	0	1,46	0	0,6279
2013	44109	Frías de Albarracín	0	0	0	0	0	0
2013	44110	Fuenferrada	0	0	0	0	0	0
2013	44111	Fuentes Calientes	323,088	227,798	0	0	95,29	0
2013	44112	Fuentes Claras	0	0	0	0	0	0
2013	44113	Fuentes de Rubielos	0	0	0	0	0	0
2013	44114	Fuentespalda	26,58	26,58	0	0	0	0
2013	44115	Galve	94,57	94,57	0	0	0	0
2013	44116	Gargallo	0	0	0	0	0	0
2013	44117	Gea de Albarracín	0	0	0	0	0	0
2013	44118	Ginebrosa (La)	0	0	0	0	0	0
2013	44119	Griegos	0	0	0	0	0	0
2013	44120	Guadalaviar	0	0	0	0	0	0
2013	44121	Gúdar	0	0	0	0	0	0
2013	44122	Híjar	554,363	552,133	1,13	1,1	0	0
2013	44123	Hinojosa de Jarque	0	0	0	0	0	0
2013	44124	Hoz de la Vieja (La)	0	0	0	0	0	0
2013	44125	Huesa del Común	0	0	0	0	0	0
2013	44126	Iglesuela del Cid (La)	0	0	0	0	0	0
2013	44127	Jabaloyas	0	0	0	0	0	0
2013	44128	Jarque de la Val	0	0	0	0	0	0
2013	44129	Jatiel	0	0	0	0	0	0
2013	44130	Jorcas	1,09	0	1,09	0	0	0
2013	44131	Josa	0	0	0	0	0	0
2013	44132	Lagueruela	0	0	0	0	0	0
2013	44133	Lanzuela	0	0	0	0	0	0
2013	44135	Libros	0	0	0	0	0	0
2013	44136	Lidón	41,3019	32,17	9,1319	0	0	0
2013	44137	Linares de Mora	86,2207	35,44	50,7807	0	0	0
2013	44138	Loscos	0	0	0	0	0	0
2013	44141	Lledó	16,1	11,64	1,7	2,76	0	0
2013	44142	Maicas	0	0	0	0	0	0
2013	44143	Manzanera	0,9523	0,8523	0,1	0	0	0
2013	44144	Martín del Río	0	0	0	0	0	0
2013	44145	Mas de las Matas	0	0	0	0	0	0
2013	44146	Mata de los Olmos (La)	52,68	52,2	0	0,48	0	0
2013	44147	Mazaleón	586,9701	522,1121	32,9506	22,35	0	9,5574
2013	44148	Mezquita de Jarque	0	0	0	0	0	0
2013	44149	Mirambel	0	0	0	0	0	0
2013	44150	Miravete de la Sierra	0	0	0	0	0	0
2013	44151	Molinos	0	0	0	0	0	0
2013	44152	Monforte de Moyuela	0	0	0	0	0	0
2013	44153	Monreal del Campo	1,53	1,53	0	0	0	0
2013	44154	Monroyo	4,49	0	0	4,49	0	0
2013	44155	Montalbán	0	0	0	0	0	0
2013	44156	Monteagudo del Castillo	0	0	0	0	0	0
2013	44157	Monterde de Albarracín	0	0	0	0	0	0
2013	44158	Mora de Rubielos	0	0	0	0	0	0
2013	44159	Moscardón	0	0	0	0	0	0
2013	44160	Mosqueruela	6,77	6,77	0	0	0	0
2013	44161	Muniesa	65,3751	65,3751	0	0	0	0
2013	44163	Noguera de Albarracín	0	0	0	0	0	0
2013	44164	Nogueras	0	0	0	0	0	0
2013	44165	Nogueruelas	0	0	0	0	0	0
2013	44167	Obón	0	0	0	0	0	0
2013	44168	Odón	0	0	0	0	0	0
2013	44169	Ojos Negros	0	0	0	0	0	0
2013	44171	Olba	0	0	0	0	0	0
2013	44172	Oliete	12,58	12,58	0	0	0	0
2013	44173	Olmos (Los)	24,3871	24,1171	0,27	0	0	0
2013	44174	Orihuela del Tremedal	0	0	0	0	0	0
2013	44175	Orrios	114,15	114,15	0	0	0	0
2013	44176	Palomar de Arroyos	0	0	0	0	0	0
2013	44177	Pancrudo	28,96	28,96	0	0	0	0
2013	44178	Parras de Castellote (Las)	0	0	0	0	0	0
2013	44179	Peñarroya de Tastavins	223,0514	222,8214	0	0	0	0,23
2013	44180	Peracense	0	0	0	0	0	0
2013	44181	Peralejos	135,26	135,26	0	0	0	0
2013	44182	Perales del Alfambra	686,4	294,59	18,24	9,36	364,21	0
2013	44183	Pitarque	0	0	0	0	0	0
2013	44184	Plou	0	0	0	0	0	0
2013	44185	Pobo (El)	52,14	0	1,24	0	0	50,9
2013	44187	Portellada (La)	62,7041	56,0441	5,3	0,68	0	0,68
2013	44189	Pozondón	0	0	0	0	0	0
2013	44190	Pozuel del Campo	0	0	0	0	0	0
2013	44191	Puebla de Híjar (La)	1,07	0,73	0,34	0	0	0
2013	44192	Puebla de Valverde (La)	130,2605	130,2605	0	0	0	0
2013	44193	Puertomingalvo	0	0	0	0	0	0
2013	44194	Ráfales	118,1115	111,2115	6,9	0	0	0
2013	44195	Rillo	62,52	61,06	0	0	1,46	0
2013	44196	Riodeva	0	0	0	0	0	0
2013	44197	Ródenas	0	0	0	0	0	0
2013	44198	Royuela	0	0	0	0	0	0
2013	44199	Rubiales	0	0	0	0	0	0
2013	44200	Rubielos de la Cérida	0	0	0	0	0	0
2013	44201	Rubielos de Mora	0	0	0	0	0	0
2013	44203	Salcedillo	0	0	0	0	0	0
2013	44204	Saldón	0	0	0	0	0	0
2013	44205	Samper de Calanda	1063,3347	899,4847	36,54	125,34	0	1,97
2013	44206	San Agustín	0	0	0	0	0	0
2013	44207	San Martín del Río	35,7051	27,4651	0	8,24	0	0
2013	44208	Santa Cruz de Nogueras	0	0	0	0	0	0
2013	44209	Santa Eulalia	0	0	0	0	0	0
2013	44210	Sarrión	0	0	0	0	0	0
2013	44211	Segura de los Baños	0	0	0	0	0	0
2013	44212	Seno	0	0	0	0	0	0
2013	44213	Singra	3,21	3,21	0	0	0	0
2013	44215	Terriente	0	0	0	0	0	0
2013	44216	Teruel	11,15	11,15	0	0	0	0
2013	44217	Toril y Masegoso	0	0	0	0	0	0
2013	44218	Tormón	0	0	0	0	0	0
2013	44219	Tornos	0	0	0	0	0	0
2013	44220	Torralba de los Sisones	41,98	41,98	0	0	0	0
2013	44221	Torrecilla de Alcañiz	245,9716	233,8516	11,96	0,16	0	0
2013	44222	Torrecilla del Rebollar	2,12	2,12	0	0	0	0
2013	44223	Torre de Arcas	0	0	0	0	0	0
2013	44224	Torre de las Arcas	0	0	0	0	0	0
2013	44225	Torre del Compte	59,51	19,1	0	0	40,41	0
2013	44226	Torrelacárcel	0	0	0	0	0	0
2013	44227	Torre los Negros	292,88	177,88	115	0	0	0
2013	44228	Torremocha de Jiloca	0	0	0	0	0	0
2013	44229	Torres de Albarracín	0	0	0	0	0	0
2013	44230	Torrevelilla	21,27	20,6	0,67	0	0	0
2013	44231	Torrijas	0	0	0	0	0	0
2013	44232	Torrijo del Campo	0	0	0	0	0	0
2013	44234	Tramacastiel	0	0	0	0	0	0
2013	44235	Tramacastilla	0	0	0	0	0	0
2013	44236	Tronchón	137,87	0	0	0	137,87	0
2013	44237	Urrea de Gaén	0	0	0	0	0	0
2013	44238	Utrillas	0	0	0	0	0	0
2013	44239	Valacloche	0	0	0	0	0	0
2013	44240	Valbona	0	0	0	0	0	0
2013	44241	Valdealgorfa	148,097	144,427	2,14	1,53	0	0
2013	44243	Valdecuenca	0	0	0	0	0	0
2013	44244	Valdelinares	0	0	0	0	0	0
2013	44245	Valdeltormo	221,1594	195,1121	16,59	4,92	0	4,5373
2013	44246	Valderrobres	230,1486	188,1327	30,19	10,7969	0,32	0,709
2013	44247	Valjunquera	138,2452	113,7054	14,7698	5,92	0	3,85
2013	44249	Vallecillo (El)	0	0	0	0	0	0
2013	44250	Veguillas de la Sierra	0	0	0	0	0	0
2013	44251	Villafranca del Campo	251,45	246	5,45	0	0	0
2013	44252	Villahermosa del Campo	2,43	2,43	0	0	0	0
2013	44256	Villanueva del Rebollar de la Sierra	0	0	0	0	0	0
2013	44257	Villar del Cobo	0	0	0	0	0	0
2013	44258	Villar del Salz	0	0	0	0	0	0
2013	44260	Villarluengo	0	0	0	0	0	0
2013	44261	Villarquemado	0	0	0	0	0	0
2013	44262	Villarroya de los Pinares	0	0	0	0	0	0
2013	44263	Villastar	0	0	0	0	0	0
2013	44264	Villel	0	0	0	0	0	0
2013	44265	Vinaceite	138,9	138,9	0	0	0	0
2013	44266	Visiedo	73,88	73,88	0	0	0	0
2013	44267	Vivel del Río Martín	0	0	0	0	0	0
2013	44268	Zoma (La)	0	0	0	0	0	0
2013	50001	Abanto	0	0	0	0	0	0
2013	50002	Acered	43,5	41,92	1	0	0	0,58
2013	50003	Agón	1,18	0,23	0	0	0,95	0
2013	50004	Aguarón	0	0	0	0	0	0
2013	50005	Aguilón	10,93	10,93	0	0	0	0
2013	50006	Ainzón	10,3389	0	4,03	4,7989	1,51	0
2013	50007	Aladrén	0	0	0	0	0	0
2013	50008	Alagón	19,2	0	4,02	0	0	15,18
2013	50009	Alarba	4,72	4,72	0	0	0	0
2013	50010	Alberite de San Juan	14,87	3,68	0	0	11,19	0
2013	50011	Albeta	1,3	0	0	0	1,3	0
2013	50012	Alborge	0	0	0	0	0	0
2013	50013	Alcalá de Ebro	0	0	0	0	0	0
2013	50014	Alcalá de Moncayo	9,37	0	0	0	9,37	0
2013	50015	Alconchel de Ariza	0	0	0	0	0	0
2013	50016	Aldehuela de Liestos	0	0	0	0	0	0
2013	50017	Alfajarín	1379,11	363,17	0	29,49	986,45	0
2013	50018	Alfamén	610,33	392,88	4,79	59,92	150,03	2,71
2013	50019	Alforque	57,58	0	12,57	45,01	0	0
2013	50020	Alhama de Aragón	10,53	10,53	0	0	0	0
2013	50021	Almochuel	515,98	425,07	3,13	87,78	0	0
2013	50022	Almolda (La)	179,7444	176,8	2,0044	0	0,94	0
2013	50023	Almonacid de la Cuba	321,315	256,265	0	47,5	17,55	0
2013	50024	Almonacid de la Sierra	33,14	29,93	1,61	1,6	0	0
2013	50025	Almunia de Doña Godina (La)	106,28	51,03	0	55,25	0	0
2013	50026	Alpartir	0	0	0	0	0	0
2013	50027	Ambel	7,7	0	0	0	7,7	0
2013	50028	Anento	0	0	0	0	0	0
2013	50029	Aniñón	0	0	0	0	0	0
2013	50030	Añón de Moncayo	78,46	44,64	0	0	33,82	0
2013	50031	Aranda de Moncayo	0	0	0	0	0	0
2013	50032	Arándiga	0	0	0	0	0	0
2013	50033	Ardisa	0	0	0	0	0	0
2013	50034	Ariza	0	0	0	0	0	0
2013	50035	Artieda	0	0	0	0	0	0
2013	50036	Asín	0	0	0	0	0	0
2013	50037	Atea	7,09	4,88	0	0	2,21	0
2013	50038	Ateca	0	0	0	0	0	0
2013	50039	Azuara	657,06	636,62	0	1,81	18,63	0
2013	50040	Badules	7,65	7,65	0	0	0	0
2013	50041	Bagüés	0	0	0	0	0	0
2013	50042	Balconchán	7,6955	6,4255	1,27	0	0	0
2013	50043	Bárboles	0	0	0	0	0	0
2013	50044	Bardallur	2,31	1,13	0	0	1,18	0
2013	50045	Belchite	2089,6194	1631,63	55,87	316,7894	52,94	32,39
2013	50046	Belmonte de Gracián	0	0	0	0	0	0
2013	50047	Berdejo	470,55	0	0	0	470,55	0
2013	50048	Berrueco	0	0	0	0	0	0
2013	50050	Bijuesca	0	0	0	0	0	0
2013	50051	Biota	8,96	0	0	8,96	0	0
2013	50052	Bisimbre	2,04	0	0	0	2,04	0
2013	50053	Boquiñeni	115,98	0	0	0	115,98	0
2013	50054	Bordalba	0	0	0	0	0	0
2013	50055	Borja	990,78	284,69	0	0	706,09	0
2013	50056	Botorrita	23,7	16,16	0	0	0	7,54
2013	50057	Brea de Aragón	0	0	0	0	0	0
2013	50058	Bubierca	0	0	0	0	0	0
2013	50059	Bujaraloz	1587,85	989,99	30,36	25,77	541,73	0
2013	50060	Bulbuente	0	0	0	0	0	0
2013	50061	Bureta	0	0	0	0	0	0
2013	50062	Burgo de Ebro (El)	0	0	0	0	0	0
2013	50063	Buste (El)	11,49	0	0	0	11,49	0
2013	50064	Cabañas de Ebro	0	0	0	0	0	0
2013	50065	Cabolafuente	0	0	0	0	0	0
2013	50066	Cadrete	0	0	0	0	0	0
2013	50067	Calatayud	0	0	0	0	0	0
2013	50068	Calatorao	286,26	133,59	3,24	6,58	134,54	8,31
2013	50069	Calcena	0,46	0	0	0	0,46	0
2013	50070	Calmarza	0	0	0	0	0	0
2013	50071	Campillo de Aragón	0	0	0	0	0	0
2013	50072	Carenas	0	0	0	0	0	0
2013	50073	Cariñena	354,3605	273,1544	68,43	12,7761	0	0
2013	50074	Caspe	2449,6914	1843,6141	101,6873	64,96	426,48	12,95
2013	50075	Castejón de Alarba	3,73	2,93	0,8	0	0	0
2013	50076	Castejón de las Armas	0	0	0	0	0	0
2013	50077	Castejón de Valdejasa	13,05	0	0	0	13,05	0
2013	50078	Castiliscar	381,2	113,62	120,16	0	0	147,42
2013	50079	Cervera de la Cañada	109	0	0	0	109	0
2013	50080	Cerveruela	0	0	0	0	0	0
2013	50081	Cetina	0	0	0	0	0	0
2013	50082	Cimballa	0	0	0	0	0	0
2013	50083	Cinco Olivas	0	0	0	0	0	0
2013	50084	Clarés de Ribota	0	0	0	0	0	0
2013	50085	Codo	51,0808	27,56	0	21,2408	2,28	0
2013	50086	Codos	75,8475	75,8475	0	0	0	0
2013	50087	Contamina	0	0	0	0	0	0
2013	50088	Cosuenda	0	0	0	0	0	0
2013	50089	Cuarte de Huerva	1,76	0	0	0	1,76	0
2013	50090	Cubel	0	0	0	0	0	0
2013	50091	Cuerlas (Las)	0	0	0	0	0	0
2013	50092	Chiprana	56,33	32,54	0	0	23,79	0
2013	50093	Chodes	0	0	0	0	0	0
2013	50094	Daroca	14,5267	14,3467	0,18	0	0	0
2013	50095	Ejea de los Caballeros	699,028	343,0373	33,4507	5,82	316,72	0
2013	50096	Embid de Ariza	0	0	0	0	0	0
2013	50098	Encinacorba	14,12	14,12	0	0	0	0
2013	50099	Épila	3530,6308	1939,2414	27,27	19,73	1505,3794	39,01
2013	50100	Erla	6,91	6,91	0	0	0	0
2013	50101	Escatrón	629,24	549,13	0	0	80,11	0
2013	50102	Fabara	169,0631	82,5088	41,1843	9,53	20,27	15,57
2013	50104	Farlete	1069,124	1055,994	13,13	0	0	0
2013	50105	Fayón	35,43	11,07	20,84	0	0	3,52
2013	50106	Fayos (Los)	0	0	0	0	0	0
2013	50107	Figueruelas	5,2	0	0	0	5,2	0
2013	50108	Fombuena	215,58	215,58	0	0	0	0
2013	50109	Frago (El)	0	0	0	0	0	0
2013	50110	Frasno (El)	39,02	8,32	0	0	30,7	0
2013	50111	Fréscano	240,86	240,86	0	0	0	0
2013	50113	Fuendejalón	286,7383	68,12	0,99	18,8183	198,81	0
2013	50114	Fuendetodos	198,45	197,28	0	0	1,17	0
2013	50115	Fuentes de Ebro	7	7	0	0	0	0
2013	50116	Fuentes de Jiloca	0	0	0	0	0	0
2013	50117	Gallocanta	0	0	0	0	0	0
2013	50118	Gallur	1,65	1,65	0	0	0	0
2013	50119	Gelsa	15,24	0	0	15,24	0	0
2013	50120	Godojos	0	0	0	0	0	0
2013	50121	Gotor	0	0	0	0	0	0
2013	50122	Grisel	0	0	0	0	0	0
2013	50123	Grisén	0,65	0	0	0,65	0	0
2013	50124	Herrera de los Navarros	73,47	73,47	0	0	0	0
2013	50125	Ibdes	10,36	10,36	0	0	0	0
2013	50126	Illueca	0,19	0,19	0	0	0	0
2013	50128	Isuerre	0	0	0	0	0	0
2013	50129	Jaraba	0	0	0	0	0	0
2013	50130	Jarque de Moncayo	0	0	0	0	0	0
2013	50131	Jaulín	9,95	9,62	0	0	0,33	0
2013	50132	Joyosa (La)	0	0	0	0	0	0
2013	50133	Lagata	237,67	166,93	30,01	20,72	20,01	0
2013	50134	Langa del Castillo	145,56	0	145,52	0,04	0	0
2013	50135	Layana	0	0	0	0	0	0
2013	50136	Lécera	2212,9783	2084,6163	12,092	90,47	25,8	0
2013	50137	Leciñena	358,62	357,53	1,09	0	0	0
2013	50138	Lechón	0	0	0	0	0	0
2013	50139	Letux	236,5645	76,1745	1,11	4	155,28	0
2013	50140	Litago	0	0	0	0	0	0
2013	50141	Lituénigo	0	0	0	0	0	0
2013	50142	Lobera de Onsella	0	0	0	0	0	0
2013	50143	Longares	0	0	0	0	0	0
2013	50144	Longás	0	0	0	0	0	0
2013	50146	Lucena de Jalón	15,82	12,82	0	0	3	0
2013	50147	Luceni	11,5	0	0	11,5	0	0
2013	50148	Luesia	18,33	18,33	0	0	0	0
2013	50149	Luesma	0	0	0	0	0	0
2013	50150	Lumpiaque	501,83	47,43	2,9	4,82	446,68	0
2013	50151	Luna	15,29	0	0	15,29	0	0
2013	50152	Maella	356,16	288,83	8,27	0	0	59,06
2013	50153	Magallón	186,55	166,86	0	0	19,69	0
2013	50154	Mainar	0	0	0	0	0	0
2013	50155	Malanquilla	0	0	0	0	0	0
2013	50156	Maleján	0	0	0	0	0	0
2013	50157	Malón	0	0	0	0	0	0
2013	50159	Maluenda	5,53	5,53	0	0	0	0
2013	50160	Mallén	25,4713	22,2771	1,7342	0	0	1,46
2013	50161	Manchones	0	0	0	0	0	0
2013	50162	Mara	6,35	6,35	0	0	0	0
2013	50163	María de Huerva	256,01	5,07	6,41	0	244,53	0
2013	50164	Mediana de Aragón	142,06	142,06	0	0	0	0
2013	50165	Mequinenza	96,23	34,25	13,76	8,28	33,83	6,11
2013	50166	Mesones de Isuela	40,89	38,93	0	1,96	0	0
2013	50167	Mezalocha	0,52	0,52	0	0	0	0
2013	50168	Mianos	0	0	0	0	0	0
2013	50169	Miedes de Aragón	93,91	88,49	5,42	0	0	0
2013	50170	Monegrillo	632,8	615,77	0	17,03	0	0
2013	50171	Moneva	97,81	97,81	0	0	0	0
2013	50172	Monreal de Ariza	0	0	0	0	0	0
2013	50173	Monterde	0	0	0	0	0	0
2013	50174	Montón	0	0	0	0	0	0
2013	50175	Morata de Jalón	4,72	4,72	0	0	0	0
2013	50176	Morata de Jiloca	0	0	0	0	0	0
2013	50177	Morés	0	0	0	0	0	0
2013	50178	Moros	27,51	0	0	0	27,51	0
2013	50179	Moyuela	0	0	0	0	0	0
2013	50180	Mozota	0	0	0	0	0	0
2013	50181	Muel	151,78	150,02	0	0	1,76	0
2013	50182	Muela (La)	1052,9767	364,1467	19,22	0	669,61	0
2013	50183	Munébrega	29,7666	29,7666	0	0	0	0
2013	50184	Murero	5,25	5,25	0	0	0	0
2013	50185	Murillo de Gállego	0	0	0	0	0	0
2013	50186	Navardún	0	0	0	0	0	0
2013	50187	Nigüella	0	0	0	0	0	0
2013	50188	Nombrevilla	0	0	0	0	0	0
2013	50189	Nonaspe	4,805	4,805	0	0	0	0
2013	50190	Novallas	0	0	0	0	0	0
2013	50191	Novillas	2,4	2,4	0	0	0	0
2013	50192	Nuévalos	0	0	0	0	0	0
2013	50193	Nuez de Ebro	62,96	0	0	0	62,96	0
2013	50194	Olvés	0	0	0	0	0	0
2013	50195	Orcajo	0	0	0	0	0	0
2013	50196	Orera	0	0	0	0	0	0
2013	50197	Orés	0	0	0	0	0	0
2013	50198	Oseja	39,88	0	0	0	39,88	0
2013	50199	Osera de Ebro	3,36	0	0	0	3,36	0
2013	50200	Paniza	0	0	0	0	0	0
2013	50201	Paracuellos de Jiloca	4,4	4,4	0	0	0	0
2013	50202	Paracuellos de la Ribera	0	0	0	0	0	0
2013	50203	Pastriz	0,99	0,99	0	0	0	0
2013	50204	Pedrola	562,58	56,21	29,45	0	476,92	0
2013	50205	Pedrosas (Las)	0	0	0	0	0	0
2013	50206	Perdiguera	466,7718	402,2318	64,38	0,16	0	0
2013	50207	Piedratajada	0	0	0	0	0	0
2013	50208	Pina de Ebro	492,46	121,08	0	0,57	370,81	0
2013	50209	Pinseque	0	0	0	0	0	0
2013	50210	Pintanos (Los)	0	0	0	0	0	0
2013	50211	Plasencia de Jalón	633,55	0	0	0	633,55	0
2013	50212	Pleitas	0	0	0	0	0	0
2013	50213	Plenas	0	0	0	0	0	0
2013	50214	Pomer	0	0	0	0	0	0
2013	50215	Pozuel de Ariza	0	0	0	0	0	0
2013	50216	Pozuelo de Aragón	386,04	143,05	0,15	0	242,84	0
2013	50217	Pradilla de Ebro	15,65	0	0	0	15,65	0
2013	50218	Puebla de Albortón	1287,601	1284,3	2,31	0,991	0	0
2013	50219	Puebla de Alfindén (La)	0	0	0	0	0	0
2013	50220	Puendeluna	0	0	0	0	0	0
2013	50221	Purujosa	307,09	0	0	0	0	307,09
2013	50222	Quinto	25,34	0	0	25,34	0	0
2013	50223	Remolinos	0	0	0	0	0	0
2013	50224	Retascón	42,2925	42,2925	0	0	0	0
2013	50225	Ricla	0,45	0,45	0	0	0	0
2013	50227	Romanos	0	0	0	0	0	0
2013	50228	Rueda de Jalón	2351,61	1647,9	2,9	53,49	646,45	0,87
2013	50229	Ruesca	0	0	0	0	0	0
2013	50230	Sádaba	25,94	0	25,94	0	0	0
2013	50231	Salillas de Jalón	0	0	0	0	0	0
2013	50232	Salvatierra de Esca	0	0	0	0	0	0
2013	50233	Samper del Salz	198,49	161,29	5,67	1,03	30,5	0
2013	50234	San Martín de la Virgen de Moncayo	0	0	0	0	0	0
2013	50235	San Mateo de Gállego	50,595	9,115	0,49	0	0	40,99
2013	50236	Santa Cruz de Grío	0	0	0	0	0	0
2013	50237	Santa Cruz de Moncayo	0	0	0	0	0	0
2013	50238	Santa Eulalia de Gállego	0	0	0	0	0	0
