Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	CIF	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Enero 2009	200901	Enero	2009	44	Teruel	Otros	Hombres	Temporal	0	589	0	0
Enero 2009	200901	Enero	2009	44	Teruel	Otros	Hombres	Temporal	1	512	54646	106,73046875
Enero 2009	200901	Enero	2009	44	Teruel	Otros	Mujeres	Temporal	0	290	0	0
Enero 2009	200901	Enero	2009	44	Teruel	Otros	Mujeres	Temporal	1	426	33844	79,44600938967136150234741784037558685446
Enero 2009	200901	Enero	2009	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	724	0	0
Enero 2009	200901	Enero	2009	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	720	11067	15,37083333333333333333333333333333333333
Enero 2009	200901	Enero	2009	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	682	0	0
Enero 2009	200901	Enero	2009	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	495	8409	16,98787878787878787878787878787878787879
Enero 2009	200901	Enero	2009	50	Zaragoza	Otros	Hombres	Temporal	0	3418	0	0
Enero 2009	200901	Enero	2009	50	Zaragoza	Otros	Hombres	Temporal	1	2942	453821	154,255948334466349422161794697484704283
Enero 2009	200901	Enero	2009	50	Zaragoza	Otros	Mujeres	Temporal	0	3351	0	0
Enero 2009	200901	Enero	2009	50	Zaragoza	Otros	Mujeres	Temporal	1	4251	338467	79,62055986826629028463890849211950129381
Diciembre 2008	200812	Diciembre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	31	0	0
Diciembre 2008	200812	Diciembre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	45	552	12,26666666666666666666666666666666666667
Diciembre 2008	200812	Diciembre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	69	0	0
Diciembre 2008	200812	Diciembre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	29	476	16,41379310344827586206896551724137931034
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Otros	Hombres	Temporal	0	971	0	0
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Otros	Hombres	Temporal	1	795	116594	146,659119496855345911949685534591194969
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Otros	Mujeres	Temporal	0	889	0	0
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Otros	Mujeres	Temporal	1	952	63933	67,15651260504201680672268907563025210084
Diciembre 2008	200812	Diciembre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	4	0	0
Diciembre 2008	200812	Diciembre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	32	355	11,09375
Diciembre 2008	200812	Diciembre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	2	0	0
Diciembre 2008	200812	Diciembre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	21	142	6,76190476190476190476190476190476190476
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Otros	Hombres	Temporal	0	486	0	0
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Otros	Hombres	Temporal	1	402	69201	172,141791044776119402985074626865671642
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Otros	Mujeres	Temporal	0	300	0	0
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Otros	Mujeres	Temporal	1	551	30587	55,51179673321234119782214156079854809437
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	691	0	0
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	815	8456	10,37546012269938650306748466257668711656
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	772	0	0
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	593	6039	10,18381112984822934232715008431703204047
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Otros	Hombres	Temporal	0	2569	0	0
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Otros	Hombres	Temporal	1	3091	569851	184,358136525396311873180200582335813653
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	2853	0	0
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	4771	383339	80,34772584363865017815971494445608887026
Noviembre 2008	200811	Noviembre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	24	0	0
Noviembre 2008	200811	Noviembre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	34	637	18,73529411764705882352941176470588235294
Noviembre 2008	200811	Noviembre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	87	0	0
Noviembre 2008	200811	Noviembre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	59	782	13,25423728813559322033898305084745762712
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Otros	Hombres	Temporal	0	929	0	0
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Otros	Hombres	Temporal	1	805	119919	148,967701863354037267080745341614906832
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Otros	Mujeres	Temporal	0	740	0	0
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Otros	Mujeres	Temporal	1	848	84925	100,147405660377358490566037735849056604
Noviembre 2008	200811	Noviembre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	12	0	0
Noviembre 2008	200811	Noviembre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	24	473	19,70833333333333333333333333333333333333
Noviembre 2008	200811	Noviembre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	6	0	0
Noviembre 2008	200811	Noviembre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	19	125	6,57894736842105263157894736842105263158
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Otros	Hombres	Temporal	0	527	0	0
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Otros	Hombres	Temporal	1	396	61424	155,111111111111111111111111111111111111
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Otros	Mujeres	Temporal	0	321	0	0
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Otros	Mujeres	Temporal	1	541	45058	83,28650646950092421441774491682070240296
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	676	0	0
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	882	10261	11,63378684807256235827664399092970521542
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	691	0	0
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	555	8360	15,06306306306306306306306306306306306306
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Otros	Hombres	Temporal	0	4156	0	0
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Otros	Hombres	Temporal	1	3922	624516	159,234064252932177460479347271800101989
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	3645	0	0
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	5301	419345	79,10677230711186568571967553291831729862
Octubre 2008	200810	Octubre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	84	0	0
Octubre 2008	200810	Octubre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	46	1230	26,73913043478260869565217391304347826087
Octubre 2008	200810	Octubre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	101	0	0
Octubre 2008	200810	Octubre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	50	1063	21,26
Octubre 2008	200810	Octubre	2008	22	Huesca	Otros	Hombres	Temporal	0	1122	0	0
Octubre 2008	200810	Octubre	2008	22	Huesca	Otros	Hombres	Temporal	1	1028	149202	145,138132295719844357976653696498054475
Octubre 2008	200810	Octubre	2008	22	Huesca	Otros	Mujeres	Temporal	0	978	0	0
Octubre 2008	200810	Octubre	2008	22	Huesca	Otros	Mujeres	Temporal	1	1016	121230	119,320866141732283464566929133858267717
Octubre 2008	200810	Octubre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	83	421	5,0722891566265060240963855421686746988
Octubre 2008	200810	Octubre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	3	0	0
Octubre 2008	200810	Octubre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	16	50	3,125
Octubre 2008	200810	Octubre	2008	44	Teruel	Otros	Hombres	Temporal	0	881	0	0
Octubre 2008	200810	Octubre	2008	44	Teruel	Otros	Hombres	Temporal	1	642	113089	176,151090342679127725856697819314641745
Octubre 2008	200810	Octubre	2008	44	Teruel	Otros	Mujeres	Temporal	0	483	0	0
Octubre 2008	200810	Octubre	2008	44	Teruel	Otros	Mujeres	Temporal	1	738	74010	100,284552845528455284552845528455284553
Octubre 2008	200810	Octubre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	975	0	0
Octubre 2008	200810	Octubre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1211	15640	12,91494632535094962840627580511973575557
Octubre 2008	200810	Octubre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	635	0	0
Octubre 2008	200810	Octubre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	761	10772	14,15505913272010512483574244415243101183
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Otros	Hombres	Temporal	0	5939	0	0
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Otros	Hombres	Temporal	1	5767	738180	128,000693601525923357031385469048031906
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	5201	0	0
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	7435	640919	86,2029589778076664425016812373907195696
Septiembre 2008	200809	Septiembre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	141	0	0
Septiembre 2008	200809	Septiembre	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	50	1189	23,78
Septiembre 2008	200809	Septiembre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	50	0	0
Septiembre 2008	200809	Septiembre	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	50	730	14,6
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Otros	Hombres	Temporal	0	1200	0	0
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Otros	Hombres	Temporal	1	1082	157243	145,326247689463955637707948243992606285
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Otros	Mujeres	Temporal	0	845	0	0
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Otros	Mujeres	Temporal	1	1068	134627	126,055243445692883895131086142322097378
Septiembre 2008	200809	Septiembre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	44	0	0
Septiembre 2008	200809	Septiembre	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	129	790	6,12403100775193798449612403100775193798
Septiembre 2008	200809	Septiembre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	4	0	0
Septiembre 2008	200809	Septiembre	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	19	123	6,47368421052631578947368421052631578947
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Otros	Hombres	Temporal	0	774	0	0
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Otros	Hombres	Temporal	1	718	123803	172,427576601671309192200557103064066852
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Otros	Mujeres	Temporal	0	513	0	0
Septiembre 2008	200809	Septiembre	2008	44	Teruel	Otros	Mujeres	Temporal	1	673	70241	104,369985141158989598811292719167904903
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1322	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1389	20643	14,86177105831533477321814254859611231102
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	854	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	899	13394	14,89877641824249165739710789766407119021
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Otros	Hombres	Temporal	0	6543	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Otros	Hombres	Temporal	1	6651	918992	138,173507743196511802736430611938054428
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	5604	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	8096	842522	104,066452569169960474308300395256916996
Agosto 2008	200808	Agosto	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	168	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	75	1463	19,50666666666666666666666666666666666667
Agosto 2008	200808	Agosto	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	68	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	51	430	8,43137254901960784313725490196078431373
Agosto 2008	200808	Agosto	2008	22	Huesca	Otros	Hombres	Temporal	0	1456	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	Otros	Hombres	Temporal	1	907	106975	117,943770672546857772877618522601984564
Agosto 2008	200808	Agosto	2008	22	Huesca	Otros	Mujeres	Temporal	0	849	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	Otros	Mujeres	Temporal	1	775	50409	65,04387096774193548387096774193548387097
Agosto 2008	200808	Agosto	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	14	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	52	1028	19,76923076923076923076923076923076923077
Agosto 2008	200808	Agosto	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	3	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	16	252	15,75
Agosto 2008	200808	Agosto	2008	44	Teruel	Otros	Hombres	Temporal	0	508	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	Otros	Hombres	Temporal	1	458	68888	150,410480349344978165938864628820960699
Agosto 2008	200808	Agosto	2008	44	Teruel	Otros	Mujeres	Temporal	0	299	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	Otros	Mujeres	Temporal	1	495	42307	85,46868686868686868686868686868686868687
Agosto 2008	200808	Agosto	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1170	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1433	25154	17,55338450802512212142358688066992323796
Agosto 2008	200808	Agosto	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	795	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	840	14377	17,11547619047619047619047619047619047619
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Otros	Hombres	Temporal	0	4259	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Otros	Hombres	Temporal	1	4814	453197	94,14146240132945575405068550062318238471
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	3055	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	5543	351275	63,37272235251668771423416922244272054844
Julio 2008	200807	Julio	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	142	0	0
Julio 2008	200807	Julio	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	113	1815	16,06194690265486725663716814159292035398
Julio 2008	200807	Julio	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	79	0	0
Julio 2008	200807	Julio	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	55	491	8,92727272727272727272727272727272727273
Julio 2008	200807	Julio	2008	22	Huesca	Otros	Hombres	Temporal	0	2237	0	0
Julio 2008	200807	Julio	2008	22	Huesca	Otros	Hombres	Temporal	1	2015	198412	98,4674937965260545905707196029776674938
Julio 2008	200807	Julio	2008	22	Huesca	Otros	Mujeres	Temporal	0	1580	0	0
Julio 2008	200807	Julio	2008	22	Huesca	Otros	Mujeres	Temporal	1	1893	137973	72,88589540412044374009508716323296354992
Julio 2008	200807	Julio	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	25	0	0
Julio 2008	200807	Julio	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	163	1104	6,77300613496932515337423312883435582822
Julio 2008	200807	Julio	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	15	0	0
Julio 2008	200807	Julio	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	52	1004	19,30769230769230769230769230769230769231
Julio 2008	200807	Julio	2008	44	Teruel	Otros	Hombres	Temporal	0	883	0	0
Julio 2008	200807	Julio	2008	44	Teruel	Otros	Hombres	Temporal	1	754	88481	117,348806366047745358090185676392572944
Julio 2008	200807	Julio	2008	44	Teruel	Otros	Mujeres	Temporal	0	588	0	0
Julio 2008	200807	Julio	2008	44	Teruel	Otros	Mujeres	Temporal	1	937	67751	72,30629669156883671291355389541088580576
Julio 2008	200807	Julio	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1538	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1963	34359	17,50331125827814569536423841059602649007
Julio 2008	200807	Julio	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1007	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	1117	19102	17,10116383169203222918531781557743957028
Julio 2008	200807	Julio	2008	50	Zaragoza	Otros	Hombres	Temporal	0	5876	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	Otros	Hombres	Temporal	1	7435	875373	117,736785474108944182918628110289172831
Julio 2008	200807	Julio	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	4702	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	8775	614947	70,0794301994301994301994301994301994302
Junio 2008	200806	Junio	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	121	0	0
Junio 2008	200806	Junio	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	62	1492	24,06451612903225806451612903225806451613
Junio 2008	200806	Junio	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	123	0	0
Junio 2008	200806	Junio	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	116	1373	11,83620689655172413793103448275862068966
Junio 2008	200806	Junio	2008	22	Huesca	Otros	Hombres	Temporal	0	1752	0	0
Junio 2008	200806	Junio	2008	22	Huesca	Otros	Hombres	Temporal	1	1277	175058	137,085356303837118245888801879404855129
Junio 2008	200806	Junio	2008	22	Huesca	Otros	Mujeres	Temporal	0	1375	0	0
Junio 2008	200806	Junio	2008	22	Huesca	Otros	Mujeres	Temporal	1	1240	119478	96,35322580645161290322580645161290322581
Junio 2008	200806	Junio	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	8	0	0
Junio 2008	200806	Junio	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	67	866	12,92537313432835820895522388059701492537
Junio 2008	200806	Junio	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	9	0	0
Junio 2008	200806	Junio	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	29	479	16,51724137931034482758620689655172413793
Junio 2008	200806	Junio	2008	44	Teruel	Otros	Hombres	Temporal	0	988	0	0
Junio 2008	200806	Junio	2008	44	Teruel	Otros	Hombres	Temporal	1	693	105213	151,822510822510822510822510822510822511
Junio 2008	200806	Junio	2008	44	Teruel	Otros	Mujeres	Temporal	0	476	0	0
Junio 2008	200806	Junio	2008	44	Teruel	Otros	Mujeres	Temporal	1	747	74022	99,09236947791164658634538152610441767068
Junio 2008	200806	Junio	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1704	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1758	33096	18,82593856655290102389078498293515358362
Junio 2008	200806	Junio	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1752	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	1080	17954	16,62407407407407407407407407407407407407
Junio 2008	200806	Junio	2008	50	Zaragoza	Otros	Hombres	Temporal	0	6688	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	Otros	Hombres	Temporal	1	7621	853519	111,995669859598477890040677076499147094
Junio 2008	200806	Junio	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	5408	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	8240	601766	73,02985436893203883495145631067961165049
Mayo 2008	200805	Mayo	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	235	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	59	1347	22,83050847457627118644067796610169491525
Mayo 2008	200805	Mayo	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	147	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	39	328	8,41025641025641025641025641025641025641
Mayo 2008	200805	Mayo	2008	22	Huesca	Otros	Hombres	Temporal	0	2539	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	Otros	Hombres	Temporal	1	1186	141577	119,373524451939291736930860033726812816
Mayo 2008	200805	Mayo	2008	22	Huesca	Otros	Mujeres	Temporal	0	1389	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	Otros	Mujeres	Temporal	1	956	88519	92,59309623430962343096234309623430962343
Mayo 2008	200805	Mayo	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	23	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	88	978	11,11363636363636363636363636363636363636
Mayo 2008	200805	Mayo	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	4	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	20	35	1,75
Mayo 2008	200805	Mayo	2008	44	Teruel	Otros	Hombres	Temporal	0	960	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	Otros	Hombres	Temporal	1	598	93884	156,996655518394648829431438127090301003
Mayo 2008	200805	Mayo	2008	44	Teruel	Otros	Mujeres	Temporal	0	435	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	Otros	Mujeres	Temporal	1	691	47296	68,44573082489146164978292329956584659913
Mayo 2008	200805	Mayo	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1225	0	0
Mayo 2008	200805	Mayo	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1820	33855	18,60164835164835164835164835164835164835
Mayo 2008	200805	Mayo	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	975	0	0
Mayo 2008	200805	Mayo	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	1110	25589	23,05315315315315315315315315315315315315
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Otros	Hombres	Temporal	0	7711	0	0
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Otros	Hombres	Temporal	1	6299	755997	120,018574376885219876170820765200825528
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	6044	0	0
Mayo 2008	200805	Mayo	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	6932	530353	76,50793421811886901327178303519907674553
Abril 2008	200804	Abril	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	133	0	0
Abril 2008	200804	Abril	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	61	1553	25,45901639344262295081967213114754098361
Abril 2008	200804	Abril	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	99	0	0
Abril 2008	200804	Abril	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	29	743	25,62068965517241379310344827586206896552
Abril 2008	200804	Abril	2008	22	Huesca	Otros	Hombres	Temporal	0	1378	0	0
Abril 2008	200804	Abril	2008	22	Huesca	Otros	Hombres	Temporal	1	1095	159147	145,339726027397260273972602739726027397
Abril 2008	200804	Abril	2008	22	Huesca	Otros	Mujeres	Temporal	0	752	0	0
Abril 2008	200804	Abril	2008	22	Huesca	Otros	Mujeres	Temporal	1	902	90575	100,415742793791574279379157427937915743
Abril 2008	200804	Abril	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	31	0	0
Abril 2008	200804	Abril	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	73	1550	21,23287671232876712328767123287671232877
Abril 2008	200804	Abril	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	19	0	0
Abril 2008	200804	Abril	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	1	20	273	13,65
Abril 2008	200804	Abril	2008	44	Teruel	Otros	Hombres	Temporal	0	775	0	0
Abril 2008	200804	Abril	2008	44	Teruel	Otros	Hombres	Temporal	1	572	103101	180,246503496503496503496503496503496503
Abril 2008	200804	Abril	2008	44	Teruel	Otros	Mujeres	Temporal	0	286	0	0
Abril 2008	200804	Abril	2008	44	Teruel	Otros	Mujeres	Temporal	1	485	50221	103,548453608247422680412371134020618557
Abril 2008	200804	Abril	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1232	0	0
Abril 2008	200804	Abril	2008	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	1880	31868	16,95106382978723404255319148936170212766
Abril 2008	200804	Abril	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	913	0	0
Abril 2008	200804	Abril	2008	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	980	14637	14,93571428571428571428571428571428571429
Abril 2008	200804	Abril	2008	50	Zaragoza	Otros	Hombres	Temporal	0	6410	0	0
Abril 2008	200804	Abril	2008	50	Zaragoza	Otros	Hombres	Temporal	1	5935	867453	146,158887952822240943555181128896377422
Abril 2008	200804	Abril	2008	50	Zaragoza	Otros	Mujeres	Temporal	0	3964	0	0
Abril 2008	200804	Abril	2008	50	Zaragoza	Otros	Mujeres	Temporal	1	6816	571806	83,89172535211267605633802816901408450704
Marzo 2008	200803	Marzo	2008	22	Huesca	A través de una ETT	Hombres	Temporal	0	89	0	0
Marzo 2008	200803	Marzo	2008	22	Huesca	A través de una ETT	Hombres	Temporal	1	78	1311	16,80769230769230769230769230769230769231
Marzo 2008	200803	Marzo	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	0	89	0	0
Marzo 2008	200803	Marzo	2008	22	Huesca	A través de una ETT	Mujeres	Temporal	1	47	745	15,85106382978723404255319148936170212766
Marzo 2008	200803	Marzo	2008	22	Huesca	Otros	Hombres	Temporal	0	1062	0	0
Marzo 2008	200803	Marzo	2008	22	Huesca	Otros	Hombres	Temporal	1	1056	122330	115,842803030303030303030303030303030303
Marzo 2008	200803	Marzo	2008	22	Huesca	Otros	Mujeres	Temporal	0	594	0	0
Marzo 2008	200803	Marzo	2008	22	Huesca	Otros	Mujeres	Temporal	1	998	83801	83,96893787575150300601202404809619238477
Marzo 2008	200803	Marzo	2008	44	Teruel	A través de una ETT	Hombres	Temporal	0	9	0	0
Marzo 2008	200803	Marzo	2008	44	Teruel	A través de una ETT	Hombres	Temporal	1	62	841	13,56451612903225806451612903225806451613
Marzo 2008	200803	Marzo	2008	44	Teruel	A través de una ETT	Mujeres	Temporal	0	3	0	0
