Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración media contrato
Marzo 2015	201503	Marzo	2015	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	30	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	2	65	32,5
Marzo 2015	201503	Marzo	2015	44	Teruel	2	Industria y energía	Hombres	Temporal	0	171	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	2	Industria y energía	Hombres	Temporal	1	566	15928	28,14134275618374558303886925795053003534
Marzo 2015	201503	Marzo	2015	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	47	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	84	2002	23,83333333333333333333333333333333333333
Marzo 2015	201503	Marzo	2015	44	Teruel	3	Construcción	Hombres	Temporal	0	221	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	3	Construcción	Hombres	Temporal	1	31	2409	77,70967741935483870967741935483870967742
Marzo 2015	201503	Marzo	2015	44	Teruel	3	Construcción	Mujeres	Temporal	0	5	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	3	Construcción	Mujeres	Temporal	1	3	361	120,333333333333333333333333333333333333
Marzo 2015	201503	Marzo	2015	44	Teruel	4	Servicios	Hombres	Temporal	0	127	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	4	Servicios	Hombres	Temporal	1	422	24541	58,15402843601895734597156398104265402844
Marzo 2015	201503	Marzo	2015	44	Teruel	4	Servicios	Mujeres	Temporal	0	258	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	4	Servicios	Mujeres	Temporal	1	639	31408	49,15179968701095461658841940532081377152
Marzo 2015	201503	Marzo	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	700	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	402	12516	31,13432835820895522388059701492537313433
Marzo 2015	201503	Marzo	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	154	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	64	2594	40,53125
Marzo 2015	201503	Marzo	2015	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1329	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	2924	133498	45,65595075239398084815321477428180574555
Marzo 2015	201503	Marzo	2015	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	515	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	1020	27934	27,38627450980392156862745098039215686275
Marzo 2015	201503	Marzo	2015	50	Zaragoza	3	Construcción	Hombres	Temporal	0	897	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	3	Construcción	Hombres	Temporal	1	201	22074	109,820895522388059701492537313432835821
Marzo 2015	201503	Marzo	2015	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	22	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	31	4182	134,903225806451612903225806451612903226
Marzo 2015	201503	Marzo	2015	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2196	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	4	Servicios	Hombres	Temporal	1	4861	231459	47,61551121168483851059452787492285537955
Marzo 2015	201503	Marzo	2015	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3221	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	6086	278113	45,6971738416036805783766020374630299047
Febrero 2015	201502	Febrero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	261	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	88	6750	76,70454545454545454545454545454545454545
Febrero 2015	201502	Febrero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	32	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	9	1417	157,444444444444444444444444444444444444
Febrero 2015	201502	Febrero	2015	22	Huesca	2	Industria y energía	Hombres	Temporal	0	147	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	2	Industria y energía	Hombres	Temporal	1	138	17617	127,659420289855072463768115942028985507
Febrero 2015	201502	Febrero	2015	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	32	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	35	3121	89,17142857142857142857142857142857142857
Febrero 2015	201502	Febrero	2015	22	Huesca	3	Construcción	Hombres	Temporal	0	213	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	3	Construcción	Hombres	Temporal	1	52	5479	105,365384615384615384615384615384615385
Febrero 2015	201502	Febrero	2015	22	Huesca	3	Construcción	Mujeres	Temporal	0	5	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	3	Construcción	Mujeres	Temporal	1	5	449	89,8
Febrero 2015	201502	Febrero	2015	22	Huesca	4	Servicios	Hombres	Temporal	0	465	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	4	Servicios	Hombres	Temporal	1	885	36923	41,72090395480225988700564971751412429379
Febrero 2015	201502	Febrero	2015	22	Huesca	4	Servicios	Mujeres	Temporal	0	744	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	4	Servicios	Mujeres	Temporal	1	1033	42077	40,73281703775411423039690222652468538238
Febrero 2015	201502	Febrero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	93	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	19	888	46,73684210526315789473684210526315789474
Febrero 2015	201502	Febrero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	5	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	7	609	87
Febrero 2015	201502	Febrero	2015	44	Teruel	2	Industria y energía	Hombres	Temporal	0	115	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	2	Industria y energía	Hombres	Temporal	1	408	8125	19,91421568627450980392156862745098039216
Febrero 2015	201502	Febrero	2015	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	18	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	67	5063	75,56716417910447761194029850746268656716
Febrero 2015	201502	Febrero	2015	44	Teruel	3	Construcción	Hombres	Temporal	0	118	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	3	Construcción	Hombres	Temporal	1	38	7561	198,973684210526315789473684210526315789
Febrero 2015	201502	Febrero	2015	44	Teruel	3	Construcción	Mujeres	Temporal	0	2	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	3	Construcción	Mujeres	Temporal	1	3	148	49,33333333333333333333333333333333333333
Febrero 2015	201502	Febrero	2015	44	Teruel	4	Servicios	Hombres	Temporal	0	132	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	4	Servicios	Hombres	Temporal	1	377	24929	66,12466843501326259946949602122015915119
Febrero 2015	201502	Febrero	2015	44	Teruel	4	Servicios	Mujeres	Temporal	0	215	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	4	Servicios	Mujeres	Temporal	1	586	22856	39,00341296928327645051194539249146757679
Febrero 2015	201502	Febrero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	528	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	356	10064	28,26966292134831460674157303370786516854
Febrero 2015	201502	Febrero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	54	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	33	1010	30,60606060606060606060606060606060606061
Febrero 2015	201502	Febrero	2015	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1271	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	2516	135297	53,77464228934817170111287758346581875994
Febrero 2015	201502	Febrero	2015	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	367	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	1025	25010	24,4
Febrero 2015	201502	Febrero	2015	50	Zaragoza	3	Construcción	Hombres	Temporal	0	931	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	3	Construcción	Hombres	Temporal	1	181	14917	82,4143646408839779005524861878453038674
Febrero 2015	201502	Febrero	2015	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	23	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	27	4076	150,962962962962962962962962962962962963
Febrero 2015	201502	Febrero	2015	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2066	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	4	Servicios	Hombres	Temporal	1	4208	252096	59,90874524714828897338403041825095057034
Febrero 2015	201502	Febrero	2015	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3131	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	5205	270273	51,92564841498559077809798270893371757925
Enero 2015	201501	Enero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	319	0	0
Enero 2015	201501	Enero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	111	7095	63,91891891891891891891891891891891891892
Enero 2015	201501	Enero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	23	0	0
Enero 2015	201501	Enero	2015	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	27	3883	143,814814814814814814814814814814814815
Enero 2015	201501	Enero	2015	22	Huesca	2	Industria y energía	Hombres	Temporal	0	200	0	0
Enero 2015	201501	Enero	2015	22	Huesca	2	Industria y energía	Hombres	Temporal	1	155	29766	192,03870967741935483870967741935483871
Enero 2015	201501	Enero	2015	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	86	0	0
Enero 2015	201501	Enero	2015	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	46	5518	119,956521739130434782608695652173913043
Enero 2015	201501	Enero	2015	22	Huesca	3	Construcción	Hombres	Temporal	0	225	0	0
Enero 2015	201501	Enero	2015	22	Huesca	3	Construcción	Hombres	Temporal	1	44	5232	118,909090909090909090909090909090909091
Enero 2015	201501	Enero	2015	22	Huesca	3	Construcción	Mujeres	Temporal	0	6	0	0
Enero 2015	201501	Enero	2015	22	Huesca	3	Construcción	Mujeres	Temporal	1	3	211	70,33333333333333333333333333333333333333
Enero 2015	201501	Enero	2015	22	Huesca	4	Servicios	Hombres	Temporal	0	613	0	0
Enero 2015	201501	Enero	2015	22	Huesca	4	Servicios	Hombres	Temporal	1	959	45571	47,51929092805005213764337851929092805005
Enero 2015	201501	Enero	2015	22	Huesca	4	Servicios	Mujeres	Temporal	0	929	0	0
Enero 2015	201501	Enero	2015	22	Huesca	4	Servicios	Mujeres	Temporal	1	1215	49377	40,63950617283950617283950617283950617284
Enero 2015	201501	Enero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	128	0	0
Enero 2015	201501	Enero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	17	1968	115,764705882352941176470588235294117647
Enero 2015	201501	Enero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	9	0	0
Enero 2015	201501	Enero	2015	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	1	28	28
Enero 2015	201501	Enero	2015	44	Teruel	2	Industria y energía	Hombres	Temporal	0	180	0	0
Enero 2015	201501	Enero	2015	44	Teruel	2	Industria y energía	Hombres	Temporal	1	470	11902	25,32340425531914893617021276595744680851
Enero 2015	201501	Enero	2015	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	34	0	0
Enero 2015	201501	Enero	2015	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	56	1952	34,85714285714285714285714285714285714286
Enero 2015	201501	Enero	2015	44	Teruel	3	Construcción	Hombres	Temporal	0	78	0	0
Enero 2015	201501	Enero	2015	44	Teruel	3	Construcción	Hombres	Temporal	1	26	1933	74,34615384615384615384615384615384615385
Enero 2015	201501	Enero	2015	44	Teruel	3	Construcción	Mujeres	Temporal	0	8	0	0
Enero 2015	201501	Enero	2015	44	Teruel	3	Construcción	Mujeres	Temporal	1	1	180	180
Enero 2015	201501	Enero	2015	44	Teruel	4	Servicios	Hombres	Temporal	0	148	0	0
Enero 2015	201501	Enero	2015	44	Teruel	4	Servicios	Hombres	Temporal	1	401	20005	49,88778054862842892768079800498753117207
Enero 2015	201501	Enero	2015	44	Teruel	4	Servicios	Mujeres	Temporal	0	281	0	0
Enero 2015	201501	Enero	2015	44	Teruel	4	Servicios	Mujeres	Temporal	1	574	20460	35,6445993031358885017421602787456445993
Enero 2015	201501	Enero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	555	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	582	17684	30,38487972508591065292096219931271477663
Enero 2015	201501	Enero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	119	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	118	3348	28,37288135593220338983050847457627118644
Enero 2015	201501	Enero	2015	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1383	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	2776	172483	62,13364553314121037463976945244956772334
Enero 2015	201501	Enero	2015	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	483	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	1088	51131	46,99540441176470588235294117647058823529
Enero 2015	201501	Enero	2015	50	Zaragoza	3	Construcción	Hombres	Temporal	0	959	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	3	Construcción	Hombres	Temporal	1	164	14008	85,41463414634146341463414634146341463415
Enero 2015	201501	Enero	2015	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	46	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	20	2673	133,65
Enero 2015	201501	Enero	2015	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2131	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	4	Servicios	Hombres	Temporal	1	4601	260926	56,71071506194305585742229950010867202782
Enero 2015	201501	Enero	2015	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3576	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	5785	322555	55,75713050993949870354364736387208297321
Diciembre 2014	201412	Diciembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	313	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	98	6009	61,3163265306122448979591836734693877551
Diciembre 2014	201412	Diciembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	39	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	13	572	44
Diciembre 2014	201412	Diciembre	2014	22	Huesca	2	Industria y energía	Hombres	Temporal	0	106	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	2	Industria y energía	Hombres	Temporal	1	110	17342	157,654545454545454545454545454545454545
Diciembre 2014	201412	Diciembre	2014	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	37	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	44	3774	85,77272727272727272727272727272727272727
Diciembre 2014	201412	Diciembre	2014	22	Huesca	3	Construcción	Hombres	Temporal	0	129	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	3	Construcción	Hombres	Temporal	1	68	2204	32,41176470588235294117647058823529411765
Diciembre 2014	201412	Diciembre	2014	22	Huesca	3	Construcción	Mujeres	Temporal	0	3	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	3	Construcción	Mujeres	Temporal	1	4	414	103,5
Diciembre 2014	201412	Diciembre	2014	22	Huesca	4	Servicios	Hombres	Temporal	0	596	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	4	Servicios	Hombres	Temporal	1	1046	47567	45,47514340344168260038240917782026768642
Diciembre 2014	201412	Diciembre	2014	22	Huesca	4	Servicios	Mujeres	Temporal	0	894	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	4	Servicios	Mujeres	Temporal	1	1430	53494	37,40839160839160839160839160839160839161
Diciembre 2014	201412	Diciembre	2014	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	94	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	15	2459	163,933333333333333333333333333333333333
Diciembre 2014	201412	Diciembre	2014	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	8	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	1	60	60
Diciembre 2014	201412	Diciembre	2014	44	Teruel	2	Industria y energía	Hombres	Temporal	0	94	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	2	Industria y energía	Hombres	Temporal	1	475	7642	16,08842105263157894736842105263157894737
Diciembre 2014	201412	Diciembre	2014	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	34	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	45	1160	25,77777777777777777777777777777777777778
Diciembre 2014	201412	Diciembre	2014	44	Teruel	3	Construcción	Hombres	Temporal	0	90	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	3	Construcción	Hombres	Temporal	1	38	4654	122,473684210526315789473684210526315789
Diciembre 2014	201412	Diciembre	2014	44	Teruel	3	Construcción	Mujeres	Temporal	0	3	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	3	Construcción	Mujeres	Temporal	1	10	1800	180
Diciembre 2014	201412	Diciembre	2014	44	Teruel	4	Servicios	Hombres	Temporal	0	131	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	4	Servicios	Hombres	Temporal	1	451	23238	51,52549889135254988913525498891352549889
Diciembre 2014	201412	Diciembre	2014	44	Teruel	4	Servicios	Mujeres	Temporal	0	249	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	4	Servicios	Mujeres	Temporal	1	735	29386	39,98095238095238095238095238095238095238
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	604	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	380	10860	28,57894736842105263157894736842105263158
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	96	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	99	3130	31,61616161616161616161616161616161616162
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	855	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	2239	97489	43,54131308619919606967396158999553372041
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	285	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	784	22689	28,94005102040816326530612244897959183673
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	3	Construcción	Hombres	Temporal	0	646	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	3	Construcción	Hombres	Temporal	1	152	12016	79,05263157894736842105263157894736842105
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	27	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	27	2547	94,33333333333333333333333333333333333333
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	4	Servicios	Hombres	Temporal	0	1844	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	4	Servicios	Hombres	Temporal	1	4809	218076	45,34747348721147847785402370555208983157
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3001	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	6465	277342	42,89899458623356535189481825212683681361
Noviembre 2014	201411	Noviembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	403	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	81	7018	86,64197530864197530864197530864197530864
Noviembre 2014	201411	Noviembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	56	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	12	1564	130,333333333333333333333333333333333333
Noviembre 2014	201411	Noviembre	2014	22	Huesca	2	Industria y energía	Hombres	Temporal	0	138	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	2	Industria y energía	Hombres	Temporal	1	130	17590	135,307692307692307692307692307692307692
Noviembre 2014	201411	Noviembre	2014	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	44	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	36	1550	43,05555555555555555555555555555555555556
Noviembre 2014	201411	Noviembre	2014	22	Huesca	3	Construcción	Hombres	Temporal	0	264	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	3	Construcción	Hombres	Temporal	1	72	7359	102,208333333333333333333333333333333333
