Municipio código	Municipio nombre	Nivel estudios (agregado)	Personas residentes viviendas familiares	Nivel estudios (detalle)
50182	Muela (La)	Segundo grado	174	Bachillerato Superior
50182	Muela (La)	Segundo grado	100	FP Grado Superior
50182	Muela (La)	Tercer grado	85	Licenciatura
50182	Muela (La)	Tercer grado	141	Diplomatura
50182	Muela (La)	Tercer grado	10	Doctorado
50183	Munébrega	Analfabetos	7	No sabe leer o escribir
50183	Munébrega	Sin estudios	48	Sin estudios
50183	Munébrega	Primer grado	176	Primer grado
50183	Munébrega	Segundo grado	107	ESO, EGB, Bachillerato Ele.
50183	Munébrega	Segundo grado	20	Bachillerato Superior
50183	Munébrega	Segundo grado	14	FP Grado Medio
50183	Munébrega	Segundo grado	15	FP Grado Superior
50183	Munébrega	Tercer grado	2	Doctorado
50183	Munébrega	Tercer grado	11	Diplomatura
50183	Munébrega	Tercer grado	6	Licenciatura
50184	Murero	Analfabetos	4	No sabe leer o escribir
50184	Murero	Sin estudios	38	Sin estudios
50184	Murero	Primer grado	49	Primer grado
50184	Murero	Segundo grado	5	FP Grado Medio
50184	Murero	Segundo grado	12	Bachillerato Superior
50184	Murero	Segundo grado	14	ESO, EGB, Bachillerato Ele.
50184	Murero	Segundo grado	2	FP Grado Superior
50184	Murero	Tercer grado	4	Diplomatura
50184	Murero	Tercer grado	4	Licenciatura
50185	Murillo de Gállego	Sin estudios	7	Sin estudios
50185	Murillo de Gállego	Primer grado	72	Primer grado
50185	Murillo de Gállego	Segundo grado	5	FP Grado Medio
50185	Murillo de Gállego	Segundo grado	3	FP Grado Superior
50185	Murillo de Gállego	Segundo grado	21	ESO, EGB, Bachillerato Ele.
50185	Murillo de Gállego	Segundo grado	18	Bachillerato Superior
50185	Murillo de Gállego	Tercer grado	5	Licenciatura
50185	Murillo de Gállego	Tercer grado	9	Diplomatura
50186	Navardún	Sin estudios	1	Sin estudios
50186	Navardún	Primer grado	6	Primer grado
50186	Navardún	Segundo grado	1	FP Grado Medio
50186	Navardún	Segundo grado	3	FP Grado Superior
50186	Navardún	Segundo grado	2	Bachillerato Superior
50186	Navardún	Segundo grado	37	ESO, EGB, Bachillerato Ele.
50186	Navardún	Tercer grado	2	Licenciatura
50186	Navardún	Tercer grado	1	Diplomatura
50187	Nigüella	Analfabetos	1	No sabe leer o escribir
50187	Nigüella	Sin estudios	23	Sin estudios
50187	Nigüella	Primer grado	41	Primer grado
50187	Nigüella	Segundo grado	2	FP Grado Superior
50187	Nigüella	Segundo grado	9	Bachillerato Superior
50187	Nigüella	Segundo grado	1	FP Grado Medio
50187	Nigüella	Segundo grado	15	ESO, EGB, Bachillerato Ele.
50187	Nigüella	Tercer grado	3	Licenciatura
50188	Nombrevilla	Sin estudios	10	Sin estudios
50188	Nombrevilla	Primer grado	15	Primer grado
50188	Nombrevilla	Segundo grado	5	Bachillerato Superior
50188	Nombrevilla	Segundo grado	10	ESO, EGB, Bachillerato Ele.
50188	Nombrevilla	Segundo grado	1	FP Grado Medio
50188	Nombrevilla	Segundo grado	3	FP Grado Superior
50188	Nombrevilla	Tercer grado	5	Licenciatura
50188	Nombrevilla	Tercer grado	2	Diplomatura
50189	Nonaspe	Analfabetos	26	No sabe leer o escribir
50189	Nonaspe	Sin estudios	143	Sin estudios
50189	Nonaspe	Primer grado	264	Primer grado
50189	Nonaspe	Segundo grado	18	FP Grado Superior
50189	Nonaspe	Segundo grado	347	ESO, EGB, Bachillerato Ele.
50189	Nonaspe	Segundo grado	31	FP Grado Medio
50189	Nonaspe	Segundo grado	48	Bachillerato Superior
50189	Nonaspe	Tercer grado	17	Diplomatura
50189	Nonaspe	Tercer grado	7	Licenciatura
50189	Nonaspe	Tercer grado	1	Doctorado
50190	Novallas	Analfabetos	20	No sabe leer o escribir
50190	Novallas	Sin estudios	62	Sin estudios
50190	Novallas	Primer grado	266	Primer grado
50190	Novallas	Segundo grado	18	FP Grado Superior
50190	Novallas	Segundo grado	206	ESO, EGB, Bachillerato Ele.
50190	Novallas	Segundo grado	28	FP Grado Medio
50190	Novallas	Segundo grado	38	Bachillerato Superior
50190	Novallas	Tercer grado	21	Licenciatura
50190	Novallas	Tercer grado	2	Doctorado
50190	Novallas	Tercer grado	22	Diplomatura
50191	Novillas	Analfabetos	14	No sabe leer o escribir
50191	Novillas	Sin estudios	133	Sin estudios
50191	Novillas	Primer grado	139	Primer grado
50191	Novillas	Segundo grado	23	Bachillerato Superior
50191	Novillas	Segundo grado	220	ESO, EGB, Bachillerato Ele.
50191	Novillas	Segundo grado	16	FP Grado Medio
50191	Novillas	Segundo grado	7	FP Grado Superior
50191	Novillas	Tercer grado	11	Licenciatura
50191	Novillas	Tercer grado	10	Diplomatura
50192	Nuévalos	Sin estudios	1	Sin estudios
50192	Nuévalos	Primer grado	120	Primer grado
50192	Nuévalos	Segundo grado	98	ESO, EGB, Bachillerato Ele.
50192	Nuévalos	Segundo grado	29	Bachillerato Superior
50192	Nuévalos	Segundo grado	2	FP Grado Medio
50192	Nuévalos	Segundo grado	9	FP Grado Superior
50192	Nuévalos	Tercer grado	7	Licenciatura
50192	Nuévalos	Tercer grado	17	Diplomatura
50192	Nuévalos	Tercer grado	1	Doctorado
50193	Nuez de Ebro	Analfabetos	8	No sabe leer o escribir
50193	Nuez de Ebro	Sin estudios	16	Sin estudios
50193	Nuez de Ebro	Primer grado	136	Primer grado
50193	Nuez de Ebro	Segundo grado	45	FP Grado Superior
50193	Nuez de Ebro	Segundo grado	39	FP Grado Medio
50193	Nuez de Ebro	Segundo grado	149	ESO, EGB, Bachillerato Ele.
50193	Nuez de Ebro	Segundo grado	41	Bachillerato Superior
50193	Nuez de Ebro	Tercer grado	21	Licenciatura
50193	Nuez de Ebro	Tercer grado	41	Diplomatura
50193	Nuez de Ebro	Tercer grado	3	Doctorado
50194	Olvés	Analfabetos	4	No sabe leer o escribir
50194	Olvés	Sin estudios	1	Sin estudios
50194	Olvés	Primer grado	95	Primer grado
50194	Olvés	Segundo grado	3	FP Grado Medio
50194	Olvés	Segundo grado	6	Bachillerato Superior
50194	Olvés	Segundo grado	17	ESO, EGB, Bachillerato Ele.
50194	Olvés	Segundo grado	6	FP Grado Superior
50194	Olvés	Tercer grado	5	Diplomatura
50194	Olvés	Tercer grado	1	Licenciatura
50195	Orcajo	Analfabetos	1	No sabe leer o escribir
50195	Orcajo	Sin estudios	5	Sin estudios
50195	Orcajo	Primer grado	20	Primer grado
50195	Orcajo	Segundo grado	13	ESO, EGB, Bachillerato Ele.
50195	Orcajo	Segundo grado	1	FP Grado Superior
50195	Orcajo	Segundo grado	2	Bachillerato Superior
50195	Orcajo	Segundo grado	2	FP Grado Medio
50195	Orcajo	Tercer grado	2	Licenciatura
50195	Orcajo	Tercer grado	2	Diplomatura
50196	Orera	Sin estudios	25	Sin estudios
50196	Orera	Primer grado	55	Primer grado
50196	Orera	Segundo grado	3	FP Grado Superior
50196	Orera	Segundo grado	5	FP Grado Medio
50196	Orera	Segundo grado	5	Bachillerato Superior
50196	Orera	Segundo grado	9	ESO, EGB, Bachillerato Ele.
50196	Orera	Tercer grado	3	Diplomatura
50196	Orera	Tercer grado	2	Licenciatura
50197	Orés	Sin estudios	3	Sin estudios
50197	Orés	Primer grado	52	Primer grado
50197	Orés	Segundo grado	1	FP Grado Superior
50197	Orés	Segundo grado	5	Bachillerato Superior
50197	Orés	Segundo grado	30	ESO, EGB, Bachillerato Ele.
50197	Orés	Segundo grado	5	FP Grado Medio
50197	Orés	Tercer grado	4	Diplomatura
50197	Orés	Tercer grado	1	Licenciatura
50198	Oseja	Sin estudios	12	Sin estudios
50198	Oseja	Primer grado	19	Primer grado
50198	Oseja	Segundo grado	6	Bachillerato Superior
50198	Oseja	Segundo grado	5	ESO, EGB, Bachillerato Ele.
50198	Oseja	Tercer grado	8	Diplomatura
50198	Oseja	Tercer grado	1	Licenciatura
50199	Osera de Ebro	Analfabetos	6	No sabe leer o escribir
50199	Osera de Ebro	Sin estudios	34	Sin estudios
50199	Osera de Ebro	Primer grado	83	Primer grado
50199	Osera de Ebro	Segundo grado	20	Bachillerato Superior
50199	Osera de Ebro	Segundo grado	34	FP Grado Medio
50199	Osera de Ebro	Segundo grado	10	FP Grado Superior
50199	Osera de Ebro	Segundo grado	110	ESO, EGB, Bachillerato Ele.
50199	Osera de Ebro	Tercer grado	12	Diplomatura
50199	Osera de Ebro	Tercer grado	4	Licenciatura
50200	Paniza	Analfabetos	3	No sabe leer o escribir
50200	Paniza	Sin estudios	4	Sin estudios
50200	Paniza	Primer grado	123	Primer grado
50200	Paniza	Segundo grado	6	FP Grado Medio
50200	Paniza	Segundo grado	381	ESO, EGB, Bachillerato Ele.
50200	Paniza	Segundo grado	20	FP Grado Superior
50200	Paniza	Segundo grado	71	Bachillerato Superior
50200	Paniza	Tercer grado	4	Licenciatura
50200	Paniza	Tercer grado	13	Diplomatura
50201	Paracuellos de Jiloca	Analfabetos	21	No sabe leer o escribir
50201	Paracuellos de Jiloca	Sin estudios	73	Sin estudios
50201	Paracuellos de Jiloca	Primer grado	93	Primer grado
50201	Paracuellos de Jiloca	Segundo grado	133	ESO, EGB, Bachillerato Ele.
50201	Paracuellos de Jiloca	Segundo grado	35	Bachillerato Superior
50201	Paracuellos de Jiloca	Segundo grado	29	FP Grado Medio
50201	Paracuellos de Jiloca	Segundo grado	17	FP Grado Superior
50201	Paracuellos de Jiloca	Tercer grado	2	Doctorado
50201	Paracuellos de Jiloca	Tercer grado	9	Licenciatura
50201	Paracuellos de Jiloca	Tercer grado	14	Diplomatura
50202	Paracuellos de la Ribera	Analfabetos	11	No sabe leer o escribir
50202	Paracuellos de la Ribera	Sin estudios	60	Sin estudios
50202	Paracuellos de la Ribera	Primer grado	125	Primer grado
50202	Paracuellos de la Ribera	Segundo grado	27	ESO, EGB, Bachillerato Ele.
50202	Paracuellos de la Ribera	Segundo grado	6	FP Grado Medio
50202	Paracuellos de la Ribera	Segundo grado	5	Bachillerato Superior
50202	Paracuellos de la Ribera	Segundo grado	5	FP Grado Superior
50202	Paracuellos de la Ribera	Tercer grado	1	Doctorado
50202	Paracuellos de la Ribera	Tercer grado	3	Diplomatura
50202	Paracuellos de la Ribera	Tercer grado	3	Licenciatura
50203	Pastriz	Analfabetos	20	No sabe leer o escribir
50203	Pastriz	Sin estudios	88	Sin estudios
50203	Pastriz	Primer grado	225	Primer grado
50203	Pastriz	Segundo grado	308	ESO, EGB, Bachillerato Ele.
50203	Pastriz	Segundo grado	81	Bachillerato Superior
50203	Pastriz	Segundo grado	45	FP Grado Superior
50203	Pastriz	Segundo grado	57	FP Grado Medio
50203	Pastriz	Tercer grado	47	Diplomatura
50203	Pastriz	Tercer grado	50	Licenciatura
50203	Pastriz	Tercer grado	1	Doctorado
50204	Pedrola	Analfabetos	30	No sabe leer o escribir
50204	Pedrola	Sin estudios	147	Sin estudios
50204	Pedrola	Primer grado	832	Primer grado
50204	Pedrola	Segundo grado	684	ESO, EGB, Bachillerato Ele.
50204	Pedrola	Segundo grado	177	Bachillerato Superior
50204	Pedrola	Segundo grado	167	FP Grado Medio
50204	Pedrola	Segundo grado	111	FP Grado Superior
50204	Pedrola	Tercer grado	2	Doctorado
50204	Pedrola	Tercer grado	84	Diplomatura
50204	Pedrola	Tercer grado	62	Licenciatura
50205	Pedrosas (Las)	Analfabetos	1	No sabe leer o escribir
50205	Pedrosas (Las)	Sin estudios	35	Sin estudios
50205	Pedrosas (Las)	Primer grado	28	Primer grado
50205	Pedrosas (Las)	Segundo grado	3	FP Grado Medio
50205	Pedrosas (Las)	Segundo grado	1	FP Grado Superior
50205	Pedrosas (Las)	Segundo grado	13	ESO, EGB, Bachillerato Ele.
50205	Pedrosas (Las)	Segundo grado	10	Bachillerato Superior
50205	Pedrosas (Las)	Tercer grado	1	Doctorado
50205	Pedrosas (Las)	Tercer grado	4	Diplomatura
50205	Pedrosas (Las)	Tercer grado	4	Licenciatura
50206	Perdiguera	Analfabetos	1	No sabe leer o escribir
50206	Perdiguera	Sin estudios	33	Sin estudios
50206	Perdiguera	Primer grado	170	Primer grado
50206	Perdiguera	Segundo grado	57	Bachillerato Superior
50206	Perdiguera	Segundo grado	17	FP Grado Superior
50206	Perdiguera	Segundo grado	90	ESO, EGB, Bachillerato Ele.
50206	Perdiguera	Segundo grado	31	FP Grado Medio
50206	Perdiguera	Tercer grado	2	Doctorado
50206	Perdiguera	Tercer grado	26	Licenciatura
50206	Perdiguera	Tercer grado	35	Diplomatura
50207	Piedratajada	Analfabetos	1	No sabe leer o escribir
50207	Piedratajada	Sin estudios	7	Sin estudios
50207	Piedratajada	Primer grado	55	Primer grado
50207	Piedratajada	Segundo grado	8	FP Grado Superior
50207	Piedratajada	Segundo grado	12	Bachillerato Superior
50207	Piedratajada	Segundo grado	32	ESO, EGB, Bachillerato Ele.
50207	Piedratajada	Segundo grado	9	FP Grado Medio
50207	Piedratajada	Tercer grado	2	Doctorado
50207	Piedratajada	Tercer grado	4	Licenciatura
50207	Piedratajada	Tercer grado	4	Diplomatura
50208	Pina de Ebro	Analfabetos	14	No sabe leer o escribir
50208	Pina de Ebro	Sin estudios	117	Sin estudios
50208	Pina de Ebro	Primer grado	743	Primer grado
50208	Pina de Ebro	Segundo grado	235	Bachillerato Superior
50208	Pina de Ebro	Segundo grado	30	FP Grado Superior
50208	Pina de Ebro	Segundo grado	626	ESO, EGB, Bachillerato Ele.
50208	Pina de Ebro	Segundo grado	55	FP Grado Medio
50208	Pina de Ebro	Tercer grado	55	Licenciatura
50208	Pina de Ebro	Tercer grado	54	Diplomatura
50208	Pina de Ebro	Tercer grado	2	Doctorado
50209	Pinseque	Analfabetos	15	No sabe leer o escribir
50209	Pinseque	Sin estudios	178	Sin estudios
50209	Pinseque	Primer grado	359	Primer grado
50209	Pinseque	Segundo grado	81	FP Grado Superior
50209	Pinseque	Segundo grado	124	FP Grado Medio
50209	Pinseque	Segundo grado	161	Bachillerato Superior
50209	Pinseque	Segundo grado	436	ESO, EGB, Bachillerato Ele.
50209	Pinseque	Tercer grado	59	Licenciatura
50209	Pinseque	Tercer grado	86	Diplomatura
50209	Pinseque	Tercer grado	4	Doctorado
50210	Pintanos (Los)	Primer grado	6	Primer grado
50210	Pintanos (Los)	Segundo grado	4	Bachillerato Superior
50210	Pintanos (Los)	Segundo grado	5	FP Grado Medio
50210	Pintanos (Los)	Segundo grado	6	FP Grado Superior
50210	Pintanos (Los)	Segundo grado	62	ESO, EGB, Bachillerato Ele.
50210	Pintanos (Los)	Tercer grado	1	Diplomatura
50211	Plasencia de Jalón	Analfabetos	10	No sabe leer o escribir
50211	Plasencia de Jalón	Sin estudios	47	Sin estudios
50211	Plasencia de Jalón	Primer grado	144	Primer grado
50211	Plasencia de Jalón	Segundo grado	15	FP Grado Medio
50211	Plasencia de Jalón	Segundo grado	19	Bachillerato Superior
50211	Plasencia de Jalón	Segundo grado	67	ESO, EGB, Bachillerato Ele.
50211	Plasencia de Jalón	Segundo grado	14	FP Grado Superior
50211	Plasencia de Jalón	Tercer grado	2	Doctorado
50211	Plasencia de Jalón	Tercer grado	9	Diplomatura
50211	Plasencia de Jalón	Tercer grado	7	Licenciatura
50212	Pleitas	Sin estudios	3	Sin estudios
50212	Pleitas	Primer grado	35	Primer grado
50212	Pleitas	Segundo grado	1	FP Grado Superior
50212	Pleitas	Segundo grado	18	ESO, EGB, Bachillerato Ele.
50212	Pleitas	Segundo grado	1	FP Grado Medio
50212	Pleitas	Segundo grado	3	Bachillerato Superior
50213	Plenas	Analfabetos	1	No sabe leer o escribir
50213	Plenas	Sin estudios	2	Sin estudios
50213	Plenas	Primer grado	53	Primer grado
50213	Plenas	Segundo grado	12	Bachillerato Superior
50213	Plenas	Segundo grado	86	ESO, EGB, Bachillerato Ele.
50213	Plenas	Tercer grado	1	Licenciatura
50214	Pomer	Sin estudios	9	Sin estudios
50214	Pomer	Primer grado	9	Primer grado
50214	Pomer	Segundo grado	1	FP Grado Superior
50214	Pomer	Segundo grado	14	ESO, EGB, Bachillerato Ele.
50214	Pomer	Tercer grado	1	Diplomatura
50214	Pomer	Tercer grado	1	Licenciatura
50215	Pozuel de Ariza	Sin estudios	7	Sin estudios
50215	Pozuel de Ariza	Segundo grado	1	Bachillerato Superior
50215	Pozuel de Ariza	Segundo grado	6	ESO, EGB, Bachillerato Ele.
50215	Pozuel de Ariza	Tercer grado	1	Diplomatura
50215	Pozuel de Ariza	Tercer grado	1	Licenciatura
50216	Pozuelo de Aragón	Analfabetos	2	No sabe leer o escribir
50216	Pozuelo de Aragón	Sin estudios	108	Sin estudios
50216	Pozuelo de Aragón	Primer grado	56	Primer grado
50216	Pozuelo de Aragón	Segundo grado	6	FP Grado Superior
50216	Pozuelo de Aragón	Segundo grado	81	ESO, EGB, Bachillerato Ele.
50216	Pozuelo de Aragón	Segundo grado	20	FP Grado Medio
50216	Pozuelo de Aragón	Segundo grado	12	Bachillerato Superior
50216	Pozuelo de Aragón	Tercer grado	3	Licenciatura
50216	Pozuelo de Aragón	Tercer grado	11	Diplomatura
50217	Pradilla de Ebro	Analfabetos	3	No sabe leer o escribir
50217	Pradilla de Ebro	Sin estudios	38	Sin estudios
50217	Pradilla de Ebro	Primer grado	217	Primer grado
50217	Pradilla de Ebro	Segundo grado	14	FP Grado Superior
50217	Pradilla de Ebro	Segundo grado	15	FP Grado Medio
50217	Pradilla de Ebro	Segundo grado	209	ESO, EGB, Bachillerato Ele.
50217	Pradilla de Ebro	Segundo grado	29	Bachillerato Superior
50217	Pradilla de Ebro	Tercer grado	17	Licenciatura
50217	Pradilla de Ebro	Tercer grado	25	Diplomatura
50218	Puebla de Albortón	Analfabetos	1	No sabe leer o escribir
50218	Puebla de Albortón	Sin estudios	24	Sin estudios
50218	Puebla de Albortón	Primer grado	49	Primer grado
50218	Puebla de Albortón	Segundo grado	1	FP Grado Superior
50218	Puebla de Albortón	Segundo grado	4	FP Grado Medio
50218	Puebla de Albortón	Segundo grado	45	ESO, EGB, Bachillerato Ele.
50218	Puebla de Albortón	Segundo grado	4	Bachillerato Superior
50218	Puebla de Albortón	Tercer grado	4	Licenciatura
50218	Puebla de Albortón	Tercer grado	3	Diplomatura
50219	Puebla de Alfindén (La)	Analfabetos	9	No sabe leer o escribir
50219	Puebla de Alfindén (La)	Sin estudios	139	Sin estudios
50219	Puebla de Alfindén (La)	Primer grado	398	Primer grado
50219	Puebla de Alfindén (La)	Segundo grado	200	Bachillerato Superior
50219	Puebla de Alfindén (La)	Segundo grado	176	FP Grado Medio
50219	Puebla de Alfindén (La)	Segundo grado	141	FP Grado Superior
50219	Puebla de Alfindén (La)	Segundo grado	666	ESO, EGB, Bachillerato Ele.
50219	Puebla de Alfindén (La)	Tercer grado	4	Doctorado
50219	Puebla de Alfindén (La)	Tercer grado	77	Licenciatura
50219	Puebla de Alfindén (La)	Tercer grado	124	Diplomatura
50220	Puendeluna	Primer grado	28	Primer grado
50220	Puendeluna	Segundo grado	1	FP Grado Superior
50220	Puendeluna	Segundo grado	6	ESO, EGB, Bachillerato Ele.
50220	Puendeluna	Segundo grado	3	FP Grado Medio
50220	Puendeluna	Segundo grado	7	Bachillerato Superior
50220	Puendeluna	Tercer grado	7	Licenciatura
50220	Puendeluna	Tercer grado	5	Diplomatura
50221	Purujosa	Sin estudios	5	Sin estudios
50221	Purujosa	Primer grado	6	Primer grado
50221	Purujosa	Segundo grado	24	ESO, EGB, Bachillerato Ele.
