Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2017	06	América	Resto de América	23	Bajo Martín	Mujer	44
2017	06	América	Resto de América	24	Campo de Daroca	Hombre	53
2017	06	América	Resto de América	24	Campo de Daroca	Mujer	46
2017	06	América	Resto de América	25	Jiloca	Hombre	54
2017	06	América	Resto de América	25	Jiloca	Mujer	66
2017	06	América	Resto de América	26	Cuencas Mineras	Hombre	122
2017	06	América	Resto de América	26	Cuencas Mineras	Mujer	106
2017	06	América	Resto de América	27	Andorra-Sierra de Arcos	Hombre	54
2017	06	América	Resto de América	27	Andorra-Sierra de Arcos	Mujer	49
2017	06	América	Resto de América	28	Bajo Aragón	Hombre	272
2017	06	América	Resto de América	28	Bajo Aragón	Mujer	323
2017	06	América	Resto de América	29	Comunidad de Teruel	Hombre	417
2017	06	América	Resto de América	29	Comunidad de Teruel	Mujer	416
2017	06	América	Resto de América	30	Maestrazgo	Hombre	98
2017	06	América	Resto de América	30	Maestrazgo	Mujer	108
2017	06	América	Resto de América	31	Sierra de Albarracín	Hombre	84
2017	06	América	Resto de América	31	Sierra de Albarracín	Mujer	58
2017	06	América	Resto de América	32	Gúdar-Javalambre	Hombre	76
2017	06	América	Resto de América	32	Gúdar-Javalambre	Mujer	72
2017	06	América	Resto de América	33	Matarraña / Matarranya	Hombre	79
2017	06	América	Resto de América	33	Matarraña / Matarranya	Mujer	72
2017	07	Asia	Asia	01	La Jacetania	Hombre	5
2017	07	Asia	Asia	02	Alto Gállego	Hombre	4
2017	07	Asia	Asia	02	Alto Gállego	Mujer	3
2017	07	Asia	Asia	03	Sobrarbe	Hombre	2
2017	07	Asia	Asia	04	La Ribagorza	Hombre	4
2017	07	Asia	Asia	04	La Ribagorza	Mujer	1
2017	07	Asia	Asia	05	Cinco Villas	Hombre	2
2017	07	Asia	Asia	05	Cinco Villas	Mujer	4
2017	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Hombre	14
2017	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Mujer	6
2017	07	Asia	Asia	07	Somontano de Barbastro	Hombre	6
2017	07	Asia	Asia	07	Somontano de Barbastro	Mujer	3
2017	07	Asia	Asia	08	Cinca Medio	Hombre	2
2017	07	Asia	Asia	08	Cinca Medio	Mujer	1
2017	07	Asia	Asia	09	La Litera / La Llitera	Hombre	1
2017	07	Asia	Asia	10	Los Monegros	Mujer	3
2017	07	Asia	Asia	11	Bajo Cinca / Baix Cinca	Hombre	2
2017	07	Asia	Asia	12	Tarazona y el Moncayo	Hombre	3
2017	07	Asia	Asia	12	Tarazona y el Moncayo	Mujer	2
2017	07	Asia	Asia	13	Campo de Borja	Mujer	1
2017	07	Asia	Asia	15	Ribera Alta del Ebro	Hombre	5
2017	07	Asia	Asia	15	Ribera Alta del Ebro	Mujer	1
2017	07	Asia	Asia	16	Valdejalón	Hombre	4
2017	07	Asia	Asia	16	Valdejalón	Mujer	1
2017	07	Asia	Asia	17	Central	Hombre	329
2017	07	Asia	Asia	17	Central	Mujer	253
2017	07	Asia	Asia	18	Ribera Baja del Ebro	Hombre	1
2017	07	Asia	Asia	18	Ribera Baja del Ebro	Mujer	2
2017	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	2
2017	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	3
2017	07	Asia	Asia	20	Comunidad de Calatayud	Hombre	15
2017	07	Asia	Asia	20	Comunidad de Calatayud	Mujer	15
2017	07	Asia	Asia	21	Campo de Cariñena	Hombre	1
2017	07	Asia	Asia	23	Bajo Martín	Hombre	1
2017	07	Asia	Asia	24	Campo de Daroca	Hombre	1
2017	07	Asia	Asia	24	Campo de Daroca	Mujer	1
2017	07	Asia	Asia	26	Cuencas Mineras	Hombre	5
2017	07	Asia	Asia	26	Cuencas Mineras	Mujer	3
2017	07	Asia	Asia	27	Andorra-Sierra de Arcos	Hombre	2
2017	07	Asia	Asia	27	Andorra-Sierra de Arcos	Mujer	1
2017	07	Asia	Asia	28	Bajo Aragón	Hombre	8
2017	07	Asia	Asia	28	Bajo Aragón	Mujer	6
2017	07	Asia	Asia	29	Comunidad de Teruel	Hombre	8
2017	07	Asia	Asia	29	Comunidad de Teruel	Mujer	10
2017	07	Asia	Asia	30	Maestrazgo	Hombre	1
2017	07	Asia	Asia	30	Maestrazgo	Mujer	1
2017	07	Asia	Asia	32	Gúdar-Javalambre	Hombre	1
2017	07	Asia	Asia	32	Gúdar-Javalambre	Mujer	6
2017	07	Asia	Asia	33	Matarraña / Matarranya	Hombre	1
2017	07	Asia	Asia	33	Matarraña / Matarranya	Mujer	2
2017	08	Oceanía	Oceanía	01	La Jacetania	Hombre	3
2017	08	Oceanía	Oceanía	01	La Jacetania	Mujer	4
2017	08	Oceanía	Oceanía	02	Alto Gállego	Hombre	3
2017	08	Oceanía	Oceanía	02	Alto Gállego	Mujer	2
2017	08	Oceanía	Oceanía	04	La Ribagorza	Mujer	1
2017	08	Oceanía	Oceanía	05	Cinco Villas	Hombre	1
2017	08	Oceanía	Oceanía	05	Cinco Villas	Mujer	3
2017	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Hombre	9
2017	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Mujer	8
2017	08	Oceanía	Oceanía	07	Somontano de Barbastro	Hombre	1
2017	08	Oceanía	Oceanía	07	Somontano de Barbastro	Mujer	2
2017	08	Oceanía	Oceanía	10	Los Monegros	Hombre	1
2017	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Hombre	4
2017	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Mujer	2
2017	08	Oceanía	Oceanía	12	Tarazona y el Moncayo	Mujer	1
2017	08	Oceanía	Oceanía	13	Campo de Borja	Hombre	1
2017	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Hombre	3
2017	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Mujer	5
2017	08	Oceanía	Oceanía	16	Valdejalón	Hombre	1
2017	08	Oceanía	Oceanía	17	Central	Hombre	93
2017	08	Oceanía	Oceanía	17	Central	Mujer	108
2017	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Hombre	1
2017	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Mujer	1
2017	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2017	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	2
2017	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Hombre	2
2017	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Mujer	5
2017	08	Oceanía	Oceanía	21	Campo de Cariñena	Mujer	3
2017	08	Oceanía	Oceanía	22	Campo de Belchite	Hombre	1
2017	08	Oceanía	Oceanía	24	Campo de Daroca	Hombre	1
2017	08	Oceanía	Oceanía	25	Jiloca	Hombre	1
2017	08	Oceanía	Oceanía	25	Jiloca	Mujer	2
2017	08	Oceanía	Oceanía	26	Cuencas Mineras	Hombre	4
2017	08	Oceanía	Oceanía	27	Andorra-Sierra de Arcos	Hombre	2
2017	08	Oceanía	Oceanía	27	Andorra-Sierra de Arcos	Mujer	1
2017	08	Oceanía	Oceanía	28	Bajo Aragón	Hombre	3
2017	08	Oceanía	Oceanía	28	Bajo Aragón	Mujer	2
2017	08	Oceanía	Oceanía	29	Comunidad de Teruel	Hombre	12
2017	08	Oceanía	Oceanía	29	Comunidad de Teruel	Mujer	12
2017	08	Oceanía	Oceanía	30	Maestrazgo	Hombre	1
2017	08	Oceanía	Oceanía	31	Sierra de Albarracín	Mujer	3
2017	08	Oceanía	Oceanía	32	Gúdar-Javalambre	Hombre	1
2017	08	Oceanía	Oceanía	33	Matarraña / Matarranya	Hombre	1
2018	01	Europa	UE-28	01	La Jacetania	Hombre	259
2018	01	Europa	UE-28	01	La Jacetania	Mujer	253
2018	01	Europa	UE-28	02	Alto Gállego	Hombre	117
2018	01	Europa	UE-28	02	Alto Gállego	Mujer	130
2018	01	Europa	UE-28	03	Sobrarbe	Hombre	168
2018	01	Europa	UE-28	03	Sobrarbe	Mujer	216
2018	01	Europa	UE-28	04	La Ribagorza	Hombre	148
2018	01	Europa	UE-28	04	La Ribagorza	Mujer	133
2018	01	Europa	UE-28	05	Cinco Villas	Hombre	234
2018	01	Europa	UE-28	05	Cinco Villas	Mujer	292
2018	01	Europa	UE-28	06	Hoya de Huesca / Plana de Uesca	Hombre	627
2018	01	Europa	UE-28	06	Hoya de Huesca / Plana de Uesca	Mujer	643
2018	01	Europa	UE-28	07	Somontano de Barbastro	Hombre	233
2018	01	Europa	UE-28	07	Somontano de Barbastro	Mujer	219
2018	01	Europa	UE-28	08	Cinca Medio	Hombre	178
2018	01	Europa	UE-28	08	Cinca Medio	Mujer	174
2018	01	Europa	UE-28	09	La Litera / La Llitera	Hombre	124
2018	01	Europa	UE-28	09	La Litera / La Llitera	Mujer	98
2018	01	Europa	UE-28	10	Los Monegros	Hombre	135
2018	01	Europa	UE-28	10	Los Monegros	Mujer	184
2018	01	Europa	UE-28	11	Bajo Cinca / Baix Cinca	Hombre	124
2018	01	Europa	UE-28	11	Bajo Cinca / Baix Cinca	Mujer	123
2018	01	Europa	UE-28	12	Tarazona y el Moncayo	Hombre	56
2018	01	Europa	UE-28	12	Tarazona y el Moncayo	Mujer	58
2018	01	Europa	UE-28	13	Campo de Borja	Hombre	69
2018	01	Europa	UE-28	13	Campo de Borja	Mujer	55
2018	01	Europa	UE-28	14	Aranda	Hombre	21
2018	01	Europa	UE-28	14	Aranda	Mujer	22
2018	01	Europa	UE-28	15	Ribera Alta del Ebro	Hombre	100
2018	01	Europa	UE-28	15	Ribera Alta del Ebro	Mujer	89
2018	01	Europa	UE-28	16	Valdejalón	Hombre	104
2018	01	Europa	UE-28	16	Valdejalón	Mujer	95
2018	01	Europa	UE-28	17	Central	Hombre	4583
2018	01	Europa	UE-28	17	Central	Mujer	4966
2018	01	Europa	UE-28	18	Ribera Baja del Ebro	Hombre	84
2018	01	Europa	UE-28	18	Ribera Baja del Ebro	Mujer	76
2018	01	Europa	UE-28	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	106
2018	01	Europa	UE-28	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	84
2018	01	Europa	UE-28	20	Comunidad de Calatayud	Hombre	155
2018	01	Europa	UE-28	20	Comunidad de Calatayud	Mujer	165
2018	01	Europa	UE-28	21	Campo de Cariñena	Hombre	33
2018	01	Europa	UE-28	21	Campo de Cariñena	Mujer	32
2018	01	Europa	UE-28	22	Campo de Belchite	Hombre	69
2018	01	Europa	UE-28	22	Campo de Belchite	Mujer	53
2018	01	Europa	UE-28	23	Bajo Martín	Hombre	50
2018	01	Europa	UE-28	23	Bajo Martín	Mujer	58
2018	01	Europa	UE-28	24	Campo de Daroca	Hombre	39
2018	01	Europa	UE-28	24	Campo de Daroca	Mujer	41
2018	01	Europa	UE-28	25	Jiloca	Hombre	66
2018	01	Europa	UE-28	25	Jiloca	Mujer	60
2018	01	Europa	UE-28	26	Cuencas Mineras	Hombre	84
2018	01	Europa	UE-28	26	Cuencas Mineras	Mujer	107
2018	01	Europa	UE-28	27	Andorra-Sierra de Arcos	Hombre	90
2018	01	Europa	UE-28	27	Andorra-Sierra de Arcos	Mujer	90
2018	01	Europa	UE-28	28	Bajo Aragón	Hombre	220
2018	01	Europa	UE-28	28	Bajo Aragón	Mujer	206
2018	01	Europa	UE-28	29	Comunidad de Teruel	Hombre	334
2018	01	Europa	UE-28	29	Comunidad de Teruel	Mujer	342
2018	01	Europa	UE-28	30	Maestrazgo	Hombre	24
2018	01	Europa	UE-28	30	Maestrazgo	Mujer	34
2018	01	Europa	UE-28	31	Sierra de Albarracín	Hombre	30
2018	01	Europa	UE-28	31	Sierra de Albarracín	Mujer	27
2018	01	Europa	UE-28	32	Gúdar-Javalambre	Hombre	51
2018	01	Europa	UE-28	32	Gúdar-Javalambre	Mujer	39
2018	01	Europa	UE-28	33	Matarraña / Matarranya	Hombre	113
2018	01	Europa	UE-28	33	Matarraña / Matarranya	Mujer	92
2018	02	Europa	Resto de Europa	01	La Jacetania	Hombre	20
2018	02	Europa	Resto de Europa	01	La Jacetania	Mujer	21
2018	02	Europa	Resto de Europa	02	Alto Gállego	Hombre	6
2018	02	Europa	Resto de Europa	02	Alto Gállego	Mujer	12
2018	02	Europa	Resto de Europa	03	Sobrarbe	Hombre	7
2018	02	Europa	Resto de Europa	03	Sobrarbe	Mujer	7
2018	02	Europa	Resto de Europa	04	La Ribagorza	Hombre	22
2018	02	Europa	Resto de Europa	04	La Ribagorza	Mujer	26
2018	02	Europa	Resto de Europa	05	Cinco Villas	Hombre	17
2018	02	Europa	Resto de Europa	05	Cinco Villas	Mujer	10
2018	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Hombre	41
2018	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Mujer	49
2018	02	Europa	Resto de Europa	07	Somontano de Barbastro	Hombre	29
2018	02	Europa	Resto de Europa	07	Somontano de Barbastro	Mujer	32
2018	02	Europa	Resto de Europa	08	Cinca Medio	Hombre	25
2018	02	Europa	Resto de Europa	08	Cinca Medio	Mujer	25
2018	02	Europa	Resto de Europa	09	La Litera / La Llitera	Hombre	35
2018	02	Europa	Resto de Europa	09	La Litera / La Llitera	Mujer	23
2018	02	Europa	Resto de Europa	10	Los Monegros	Hombre	9
2018	02	Europa	Resto de Europa	10	Los Monegros	Mujer	4
2018	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Hombre	24
2018	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Mujer	36
2018	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Hombre	8
2018	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Mujer	7
2018	02	Europa	Resto de Europa	13	Campo de Borja	Hombre	10
2018	02	Europa	Resto de Europa	13	Campo de Borja	Mujer	7
2018	02	Europa	Resto de Europa	14	Aranda	Hombre	3
2018	02	Europa	Resto de Europa	14	Aranda	Mujer	1
2018	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Hombre	13
2018	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Mujer	9
2018	02	Europa	Resto de Europa	16	Valdejalón	Hombre	9
2018	02	Europa	Resto de Europa	16	Valdejalón	Mujer	11
2018	02	Europa	Resto de Europa	17	Central	Hombre	548
2018	02	Europa	Resto de Europa	17	Central	Mujer	645
2018	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Hombre	11
2018	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Mujer	10
2018	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	13
2018	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	17
2018	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Hombre	31
2018	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Mujer	39
2018	02	Europa	Resto de Europa	21	Campo de Cariñena	Hombre	5
2018	02	Europa	Resto de Europa	21	Campo de Cariñena	Mujer	7
2018	02	Europa	Resto de Europa	22	Campo de Belchite	Hombre	4
2018	02	Europa	Resto de Europa	22	Campo de Belchite	Mujer	4
2018	02	Europa	Resto de Europa	23	Bajo Martín	Hombre	2
2018	02	Europa	Resto de Europa	23	Bajo Martín	Mujer	1
2018	02	Europa	Resto de Europa	24	Campo de Daroca	Hombre	6
2018	02	Europa	Resto de Europa	24	Campo de Daroca	Mujer	10
2018	02	Europa	Resto de Europa	25	Jiloca	Hombre	8
2018	02	Europa	Resto de Europa	25	Jiloca	Mujer	8
2018	02	Europa	Resto de Europa	26	Cuencas Mineras	Hombre	6
2018	02	Europa	Resto de Europa	26	Cuencas Mineras	Mujer	8
2018	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Hombre	7
2018	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Mujer	3
2018	02	Europa	Resto de Europa	28	Bajo Aragón	Hombre	18
2018	02	Europa	Resto de Europa	28	Bajo Aragón	Mujer	23
2018	02	Europa	Resto de Europa	29	Comunidad de Teruel	Hombre	33
2018	02	Europa	Resto de Europa	29	Comunidad de Teruel	Mujer	36
2018	02	Europa	Resto de Europa	30	Maestrazgo	Hombre	3
2018	02	Europa	Resto de Europa	30	Maestrazgo	Mujer	10
2018	02	Europa	Resto de Europa	31	Sierra de Albarracín	Hombre	2
2018	02	Europa	Resto de Europa	31	Sierra de Albarracín	Mujer	3
2018	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Hombre	1
2018	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Mujer	2
2018	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Hombre	10
2018	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Mujer	11
2018	03	África	Magreb	01	La Jacetania	Hombre	2
2018	03	África	Magreb	02	Alto Gállego	Hombre	3
2018	03	África	Magreb	04	La Ribagorza	Mujer	1
2018	03	África	Magreb	05	Cinco Villas	Hombre	1
2018	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2018	03	África	Magreb	07	Somontano de Barbastro	Hombre	1
2018	03	África	Magreb	07	Somontano de Barbastro	Mujer	2
2018	03	África	Magreb	08	Cinca Medio	Hombre	10
2018	03	África	Magreb	08	Cinca Medio	Mujer	7
2018	03	África	Magreb	09	La Litera / La Llitera	Mujer	2
2018	03	África	Magreb	11	Bajo Cinca / Baix Cinca	Hombre	3
2018	03	África	Magreb	12	Tarazona y el Moncayo	Hombre	7
2018	03	África	Magreb	12	Tarazona y el Moncayo	Mujer	2
2018	03	África	Magreb	13	Campo de Borja	Hombre	1
2018	03	África	Magreb	15	Ribera Alta del Ebro	Hombre	7
2018	03	África	Magreb	15	Ribera Alta del Ebro	Mujer	3
2018	03	África	Magreb	16	Valdejalón	Hombre	2
2018	03	África	Magreb	16	Valdejalón	Mujer	1
2018	03	África	Magreb	17	Central	Hombre	59
2018	03	África	Magreb	17	Central	Mujer	70
2018	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2018	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	4
2018	03	África	Magreb	20	Comunidad de Calatayud	Hombre	5
2018	03	África	Magreb	20	Comunidad de Calatayud	Mujer	4
2018	03	África	Magreb	23	Bajo Martín	Mujer	1
2018	03	África	Magreb	25	Jiloca	Hombre	1
2018	03	África	Magreb	25	Jiloca	Mujer	1
2018	03	África	Magreb	27	Andorra-Sierra de Arcos	Mujer	1
2018	03	África	Magreb	28	Bajo Aragón	Hombre	6
2018	03	África	Magreb	28	Bajo Aragón	Mujer	3
2018	03	África	Magreb	29	Comunidad de Teruel	Hombre	5
2018	03	África	Magreb	29	Comunidad de Teruel	Mujer	6
2018	03	África	Magreb	33	Matarraña / Matarranya	Hombre	1
2018	04	África	Resto de África	01	La Jacetania	Hombre	2
2018	04	África	Resto de África	01	La Jacetania	Mujer	2
2018	04	África	Resto de África	02	Alto Gállego	Hombre	3
2018	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Hombre	52
2018	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Mujer	12
2018	04	África	Resto de África	07	Somontano de Barbastro	Hombre	17
2018	04	África	Resto de África	07	Somontano de Barbastro	Mujer	7
2018	04	África	Resto de África	08	Cinca Medio	Hombre	20
2018	04	África	Resto de África	08	Cinca Medio	Mujer	5
2018	04	África	Resto de África	09	La Litera / La Llitera	Hombre	24
2018	04	África	Resto de África	09	La Litera / La Llitera	Mujer	4
2018	04	África	Resto de África	10	Los Monegros	Hombre	1
2018	04	África	Resto de África	10	Los Monegros	Mujer	1
2018	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Hombre	5
2018	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Mujer	2
2018	04	África	Resto de África	12	Tarazona y el Moncayo	Hombre	1
2018	04	África	Resto de África	12	Tarazona y el Moncayo	Mujer	5
2018	04	África	Resto de África	13	Campo de Borja	Mujer	1
2018	04	África	Resto de África	16	Valdejalón	Hombre	2
2018	04	África	Resto de África	16	Valdejalón	Mujer	1
2018	04	África	Resto de África	17	Central	Hombre	194
2018	04	África	Resto de África	17	Central	Mujer	130
2018	04	África	Resto de África	18	Ribera Baja del Ebro	Hombre	2
2018	04	África	Resto de África	18	Ribera Baja del Ebro	Mujer	1
2018	04	África	Resto de África	20	Comunidad de Calatayud	Hombre	1
2018	04	África	Resto de África	21	Campo de Cariñena	Hombre	4
2018	04	África	Resto de África	21	Campo de Cariñena	Mujer	1
2018	04	África	Resto de África	27	Andorra-Sierra de Arcos	Hombre	4
2018	04	África	Resto de África	27	Andorra-Sierra de Arcos	Mujer	1
2018	04	África	Resto de África	28	Bajo Aragón	Hombre	3
2018	04	África	Resto de África	29	Comunidad de Teruel	Mujer	2
2018	04	África	Resto de África	32	Gúdar-Javalambre	Hombre	2
2018	04	África	Resto de África	32	Gúdar-Javalambre	Mujer	1
2018	04	África	Resto de África	33	Matarraña / Matarranya	Hombre	1
2018	04	África	Resto de África	33	Matarraña / Matarranya	Mujer	1
2018	05	América	América del Norte	01	La Jacetania	Hombre	31
2018	05	América	América del Norte	01	La Jacetania	Mujer	45
2018	05	América	América del Norte	02	Alto Gállego	Hombre	13
2018	05	América	América del Norte	02	Alto Gállego	Mujer	12
2018	05	América	América del Norte	03	Sobrarbe	Hombre	7
2018	05	América	América del Norte	03	Sobrarbe	Mujer	2
2018	05	América	América del Norte	04	La Ribagorza	Hombre	12
2018	05	América	América del Norte	04	La Ribagorza	Mujer	13
2018	05	América	América del Norte	05	Cinco Villas	Hombre	21
2018	05	América	América del Norte	05	Cinco Villas	Mujer	17
2018	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Hombre	74
2018	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Mujer	73
2018	05	América	América del Norte	07	Somontano de Barbastro	Hombre	24
2018	05	América	América del Norte	07	Somontano de Barbastro	Mujer	23
2018	05	América	América del Norte	08	Cinca Medio	Hombre	9
2018	05	América	América del Norte	08	Cinca Medio	Mujer	12
2018	05	América	América del Norte	09	La Litera / La Llitera	Hombre	18
2018	05	América	América del Norte	09	La Litera / La Llitera	Mujer	8
2018	05	América	América del Norte	10	Los Monegros	Hombre	13
2018	05	América	América del Norte	10	Los Monegros	Mujer	7
2018	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Hombre	5
2018	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Mujer	11
2018	05	América	América del Norte	12	Tarazona y el Moncayo	Hombre	4
2018	05	América	América del Norte	12	Tarazona y el Moncayo	Mujer	7
2018	05	América	América del Norte	13	Campo de Borja	Hombre	5
2018	05	América	América del Norte	13	Campo de Borja	Mujer	12
2018	05	América	América del Norte	14	Aranda	Hombre	3
2018	05	América	América del Norte	14	Aranda	Mujer	3
2018	05	América	América del Norte	15	Ribera Alta del Ebro	Hombre	12
2018	05	América	América del Norte	15	Ribera Alta del Ebro	Mujer	15
2018	05	América	América del Norte	16	Valdejalón	Hombre	15
2018	05	América	América del Norte	16	Valdejalón	Mujer	21
2018	05	América	América del Norte	17	Central	Hombre	1005
2018	05	América	América del Norte	17	Central	Mujer	1230
2018	05	América	América del Norte	18	Ribera Baja del Ebro	Hombre	2
2018	05	América	América del Norte	18	Ribera Baja del Ebro	Mujer	7
2018	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	5
2018	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	8
2018	05	América	América del Norte	20	Comunidad de Calatayud	Hombre	25
2018	05	América	América del Norte	20	Comunidad de Calatayud	Mujer	42
2018	05	América	América del Norte	21	Campo de Cariñena	Hombre	4
2018	05	América	América del Norte	21	Campo de Cariñena	Mujer	7
2018	05	América	América del Norte	22	Campo de Belchite	Hombre	1
2018	05	América	América del Norte	22	Campo de Belchite	Mujer	4
2018	05	América	América del Norte	23	Bajo Martín	Hombre	1
2018	05	América	América del Norte	23	Bajo Martín	Mujer	1
2018	05	América	América del Norte	24	Campo de Daroca	Hombre	3
2018	05	América	América del Norte	24	Campo de Daroca	Mujer	4
2018	05	América	América del Norte	25	Jiloca	Hombre	24
2018	05	América	América del Norte	25	Jiloca	Mujer	20
2018	05	América	América del Norte	26	Cuencas Mineras	Hombre	8
2018	05	América	América del Norte	26	Cuencas Mineras	Mujer	4
2018	05	América	América del Norte	27	Andorra-Sierra de Arcos	Hombre	4
2018	05	América	América del Norte	27	Andorra-Sierra de Arcos	Mujer	5
2018	05	América	América del Norte	28	Bajo Aragón	Hombre	18
2018	05	América	América del Norte	28	Bajo Aragón	Mujer	15
2018	05	América	América del Norte	29	Comunidad de Teruel	Hombre	97
2018	05	América	América del Norte	29	Comunidad de Teruel	Mujer	98
2018	05	América	América del Norte	30	Maestrazgo	Mujer	2
2018	05	América	América del Norte	31	Sierra de Albarracín	Hombre	3
2018	05	América	América del Norte	31	Sierra de Albarracín	Mujer	2
2018	05	América	América del Norte	32	Gúdar-Javalambre	Hombre	4
2018	05	América	América del Norte	32	Gúdar-Javalambre	Mujer	7
2018	05	América	América del Norte	33	Matarraña / Matarranya	Hombre	3
2018	05	América	América del Norte	33	Matarraña / Matarranya	Mujer	7
2018	06	América	Resto de América	01	La Jacetania	Hombre	411
2018	06	América	Resto de América	01	La Jacetania	Mujer	424
2018	06	América	Resto de América	02	Alto Gállego	Hombre	90
2018	06	América	Resto de América	02	Alto Gállego	Mujer	112
2018	06	América	Resto de América	03	Sobrarbe	Hombre	211
2018	06	América	Resto de América	03	Sobrarbe	Mujer	217
2018	06	América	Resto de América	04	La Ribagorza	Hombre	169
2018	06	América	Resto de América	04	La Ribagorza	Mujer	191
2018	06	América	Resto de América	05	Cinco Villas	Hombre	385
2018	06	América	Resto de América	05	Cinco Villas	Mujer	492
2018	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Hombre	528
2018	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Mujer	531
2018	06	América	Resto de América	07	Somontano de Barbastro	Hombre	174
2018	06	América	Resto de América	07	Somontano de Barbastro	Mujer	178
2018	06	América	Resto de América	08	Cinca Medio	Hombre	100
2018	06	América	Resto de América	08	Cinca Medio	Mujer	93
2018	06	América	Resto de América	09	La Litera / La Llitera	Hombre	108
2018	06	América	Resto de América	09	La Litera / La Llitera	Mujer	103
2018	06	América	Resto de América	10	Los Monegros	Hombre	118
2018	06	América	Resto de América	10	Los Monegros	Mujer	140
2018	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Hombre	75
2018	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Mujer	85
2018	06	América	Resto de América	12	Tarazona y el Moncayo	Hombre	127
2018	06	América	Resto de América	12	Tarazona y el Moncayo	Mujer	129
2018	06	América	Resto de América	13	Campo de Borja	Hombre	77
2018	06	América	Resto de América	13	Campo de Borja	Mujer	95
2018	06	América	Resto de América	14	Aranda	Hombre	28
2018	06	América	Resto de América	14	Aranda	Mujer	38
2018	06	América	Resto de América	15	Ribera Alta del Ebro	Hombre	81
2018	06	América	Resto de América	15	Ribera Alta del Ebro	Mujer	68
2018	06	América	Resto de América	16	Valdejalón	Hombre	99
2018	06	América	Resto de América	16	Valdejalón	Mujer	99
2018	06	América	Resto de América	17	Central	Hombre	4454
2018	06	América	Resto de América	17	Central	Mujer	4440
2018	06	América	Resto de América	18	Ribera Baja del Ebro	Hombre	70
