Año	Residencia CCAA nombre	Nacimiento provincia código	Provincia de nacimiento	Edad (grandes grupos)	Sexo	Personas
2015	Aragón	27	Lugo	16 a 64	Mujeres	232
2015	Aragón	27	Lugo	65 y más	Hombres	156
2015	Aragón	27	Lugo	65 y más	Mujeres	175
2015	Aragón	28	Madrid	0 a 15	Hombres	600
2015	Aragón	28	Madrid	0 a 15	Mujeres	548
2015	Aragón	28	Madrid	16 a 64	Hombres	5740
2015	Aragón	28	Madrid	16 a 64	Mujeres	5108
2015	Aragón	28	Madrid	65 y más	Hombres	1106
2015	Aragón	28	Madrid	65 y más	Mujeres	1568
2015	Aragón	29	Málaga	0 a 15	Hombres	59
2015	Aragón	29	Málaga	0 a 15	Mujeres	65
2015	Aragón	29	Málaga	16 a 64	Hombres	751
2015	Aragón	29	Málaga	16 a 64	Mujeres	669
2015	Aragón	29	Málaga	65 y más	Hombres	386
2015	Aragón	29	Málaga	65 y más	Mujeres	452
2015	Aragón	30	Murcia	0 a 15	Hombres	76
2015	Aragón	30	Murcia	0 a 15	Mujeres	83
2015	Aragón	30	Murcia	16 a 64	Hombres	648
2015	Aragón	30	Murcia	16 a 64	Mujeres	575
2015	Aragón	30	Murcia	65 y más	Hombres	319
2015	Aragón	30	Murcia	65 y más	Mujeres	342
2015	Aragón	31	Navarra	0 a 15	Hombres	269
2015	Aragón	31	Navarra	0 a 15	Mujeres	257
2015	Aragón	31	Navarra	16 a 64	Hombres	3294
2015	Aragón	31	Navarra	16 a 64	Mujeres	3786
2015	Aragón	31	Navarra	65 y más	Hombres	1135
2015	Aragón	31	Navarra	65 y más	Mujeres	2158
2015	Aragón	32	Ourense	0 a 15	Hombres	9
2015	Aragón	32	Ourense	0 a 15	Mujeres	17
2015	Aragón	32	Ourense	16 a 64	Hombres	342
2015	Aragón	32	Ourense	16 a 64	Mujeres	283
2015	Aragón	32	Ourense	65 y más	Hombres	175
2015	Aragón	32	Ourense	65 y más	Mujeres	217
2015	Aragón	33	Asturias	0 a 15	Hombres	55
2015	Aragón	33	Asturias	0 a 15	Mujeres	51
2015	Aragón	33	Asturias	16 a 64	Hombres	1066
2015	Aragón	33	Asturias	16 a 64	Mujeres	951
2015	Aragón	33	Asturias	65 y más	Hombres	255
2015	Aragón	33	Asturias	65 y más	Mujeres	373
2015	Aragón	34	Palencia	0 a 15	Hombres	16
2015	Aragón	34	Palencia	0 a 15	Mujeres	12
2015	Aragón	34	Palencia	16 a 64	Hombres	478
2015	Aragón	34	Palencia	16 a 64	Mujeres	534
2015	Aragón	34	Palencia	65 y más	Hombres	306
2015	Aragón	34	Palencia	65 y más	Mujeres	453
2015	Aragón	35	Palmas (Las)	0 a 15	Hombres	49
2015	Aragón	35	Palmas (Las)	0 a 15	Mujeres	72
2015	Aragón	35	Palmas (Las)	16 a 64	Hombres	355
2015	Aragón	35	Palmas (Las)	16 a 64	Mujeres	308
2015	Aragón	35	Palmas (Las)	65 y más	Hombres	23
2015	Aragón	35	Palmas (Las)	65 y más	Mujeres	60
2015	Aragón	36	Pontevedra	0 a 15	Hombres	43
2015	Aragón	36	Pontevedra	0 a 15	Mujeres	43
2015	Aragón	36	Pontevedra	16 a 64	Hombres	568
2015	Aragón	36	Pontevedra	16 a 64	Mujeres	471
2015	Aragón	36	Pontevedra	65 y más	Hombres	157
2015	Aragón	36	Pontevedra	65 y más	Mujeres	203
2015	Aragón	37	Salamanca	0 a 15	Hombres	37
2015	Aragón	37	Salamanca	0 a 15	Mujeres	28
2015	Aragón	37	Salamanca	16 a 64	Hombres	905
2015	Aragón	37	Salamanca	16 a 64	Mujeres	781
2015	Aragón	37	Salamanca	65 y más	Hombres	449
2015	Aragón	37	Salamanca	65 y más	Mujeres	515
2015	Aragón	38	Santa Cruz de Tenerife	0 a 15	Hombres	52
2015	Aragón	38	Santa Cruz de Tenerife	0 a 15	Mujeres	39
2015	Aragón	38	Santa Cruz de Tenerife	16 a 64	Hombres	243
2015	Aragón	38	Santa Cruz de Tenerife	16 a 64	Mujeres	217
2015	Aragón	38	Santa Cruz de Tenerife	65 y más	Hombres	33
2015	Aragón	38	Santa Cruz de Tenerife	65 y más	Mujeres	51
2015	Aragón	39	Cantabria	0 a 15	Hombres	49
2015	Aragón	39	Cantabria	0 a 15	Mujeres	39
2015	Aragón	39	Cantabria	16 a 64	Hombres	641
2015	Aragón	39	Cantabria	16 a 64	Mujeres	640
2015	Aragón	39	Cantabria	65 y más	Hombres	226
2015	Aragón	39	Cantabria	65 y más	Mujeres	393
2015	Aragón	40	Segovia	0 a 15	Hombres	12
2015	Aragón	40	Segovia	0 a 15	Mujeres	9
2015	Aragón	40	Segovia	16 a 64	Hombres	247
2015	Aragón	40	Segovia	16 a 64	Mujeres	256
2015	Aragón	40	Segovia	65 y más	Hombres	196
2015	Aragón	40	Segovia	65 y más	Mujeres	256
2015	Aragón	41	Sevilla	0 a 15	Hombres	96
2015	Aragón	41	Sevilla	0 a 15	Mujeres	79
2015	Aragón	41	Sevilla	16 a 64	Hombres	1417
2015	Aragón	41	Sevilla	16 a 64	Mujeres	1123
2015	Aragón	41	Sevilla	65 y más	Hombres	382
2015	Aragón	41	Sevilla	65 y más	Mujeres	572
2015	Aragón	42	Soria	0 a 15	Hombres	69
2015	Aragón	42	Soria	0 a 15	Mujeres	64
2015	Aragón	42	Soria	16 a 64	Hombres	3034
2015	Aragón	42	Soria	16 a 64	Mujeres	3677
2015	Aragón	42	Soria	65 y más	Hombres	3490
2015	Aragón	42	Soria	65 y más	Mujeres	4813
2015	Aragón	43	Tarragona	0 a 15	Hombres	200
2015	Aragón	43	Tarragona	0 a 15	Mujeres	168
2015	Aragón	43	Tarragona	16 a 64	Hombres	1470
2015	Aragón	43	Tarragona	16 a 64	Mujeres	1351
2015	Aragón	43	Tarragona	65 y más	Hombres	293
2015	Aragón	43	Tarragona	65 y más	Mujeres	404
2015	Aragón	44	Teruel	0 a 15	Hombres	8166
2015	Aragón	44	Teruel	0 a 15	Mujeres	7803
2015	Aragón	44	Teruel	16 a 64	Hombres	35504
2015	Aragón	44	Teruel	16 a 64	Mujeres	33392
2015	Aragón	44	Teruel	65 y más	Hombres	18806
2015	Aragón	44	Teruel	65 y más	Mujeres	23228
2015	Aragón	45	Toledo	0 a 15	Hombres	43
2015	Aragón	45	Toledo	0 a 15	Mujeres	46
2015	Aragón	45	Toledo	16 a 64	Hombres	537
2015	Aragón	45	Toledo	16 a 64	Mujeres	474
2015	Aragón	45	Toledo	65 y más	Hombres	367
2015	Aragón	45	Toledo	65 y más	Mujeres	451
2015	Aragón	46	Valencia/València	0 a 15	Hombres	394
2015	Aragón	46	Valencia/València	0 a 15	Mujeres	327
2015	Aragón	46	Valencia/València	16 a 64	Hombres	2580
2015	Aragón	46	Valencia/València	16 a 64	Mujeres	2453
2015	Aragón	46	Valencia/València	65 y más	Hombres	698
2015	Aragón	46	Valencia/València	65 y más	Mujeres	830
2015	Aragón	47	Valladolid	0 a 15	Hombres	39
2015	Aragón	47	Valladolid	0 a 15	Mujeres	41
2015	Aragón	47	Valladolid	16 a 64	Hombres	867
2015	Aragón	47	Valladolid	16 a 64	Mujeres	832
2015	Aragón	47	Valladolid	65 y más	Hombres	407
2015	Aragón	47	Valladolid	65 y más	Mujeres	602
2015	Aragón	48	Bizkaia	0 a 15	Hombres	74
2015	Aragón	48	Bizkaia	0 a 15	Mujeres	47
2015	Aragón	48	Bizkaia	16 a 64	Hombres	1635
2015	Aragón	48	Bizkaia	16 a 64	Mujeres	1625
2015	Aragón	48	Bizkaia	65 y más	Hombres	233
2015	Aragón	48	Bizkaia	65 y más	Mujeres	406
2015	Aragón	49	Zamora	0 a 15	Hombres	6
2015	Aragón	49	Zamora	0 a 15	Mujeres	8
2015	Aragón	49	Zamora	16 a 64	Hombres	592
2015	Aragón	49	Zamora	16 a 64	Mujeres	513
2015	Aragón	49	Zamora	65 y más	Hombres	376
2015	Aragón	49	Zamora	65 y más	Mujeres	413
2015	Aragón	50	Zaragoza	0 a 15	Hombres	67915
2015	Aragón	50	Zaragoza	0 a 15	Mujeres	63607
2015	Aragón	50	Zaragoza	16 a 64	Hombres	210400
2015	Aragón	50	Zaragoza	16 a 64	Mujeres	201810
2015	Aragón	50	Zaragoza	65 y más	Hombres	55701
2015	Aragón	50	Zaragoza	65 y más	Mujeres	73247
2015	Aragón	51	Ceuta	0 a 15	Hombres	12
2015	Aragón	51	Ceuta	0 a 15	Mujeres	8
2015	Aragón	51	Ceuta	16 a 64	Hombres	201
2015	Aragón	51	Ceuta	16 a 64	Mujeres	211
2015	Aragón	51	Ceuta	65 y más	Hombres	78
2015	Aragón	51	Ceuta	65 y más	Mujeres	115
2015	Aragón	52	Melilla	0 a 15	Hombres	22
2015	Aragón	52	Melilla	0 a 15	Mujeres	15
2015	Aragón	52	Melilla	16 a 64	Hombres	257
2015	Aragón	52	Melilla	16 a 64	Mujeres	251
2015	Aragón	52	Melilla	65 y más	Hombres	131
2015	Aragón	52	Melilla	65 y más	Mujeres	185
2016	Aragón	00	Nacidos en el extranjero	0 a 15	Hombres	6157
2016	Aragón	00	Nacidos en el extranjero	0 a 15	Mujeres	5927
2016	Aragón	00	Nacidos en el extranjero	16 a 64	Hombres	72496
2016	Aragón	00	Nacidos en el extranjero	16 a 64	Mujeres	70687
2016	Aragón	00	Nacidos en el extranjero	65 y más	Hombres	2223
2016	Aragón	00	Nacidos en el extranjero	65 y más	Mujeres	3031
2016	Aragón	01	Araba/Álava	0 a 15	Hombres	18
2016	Aragón	01	Araba/Álava	0 a 15	Mujeres	26
2016	Aragón	01	Araba/Álava	16 a 64	Hombres	404
2016	Aragón	01	Araba/Álava	16 a 64	Mujeres	397
2016	Aragón	01	Araba/Álava	65 y más	Hombres	96
2016	Aragón	01	Araba/Álava	65 y más	Mujeres	155
2016	Aragón	02	Albacete	0 a 15	Hombres	28
2016	Aragón	02	Albacete	0 a 15	Mujeres	38
2016	Aragón	02	Albacete	16 a 64	Hombres	495
2016	Aragón	02	Albacete	16 a 64	Mujeres	484
2016	Aragón	02	Albacete	65 y más	Hombres	292
2016	Aragón	02	Albacete	65 y más	Mujeres	323
2016	Aragón	03	Alicante/Alacant	0 a 15	Hombres	127
2016	Aragón	03	Alicante/Alacant	0 a 15	Mujeres	123
2016	Aragón	03	Alicante/Alacant	16 a 64	Hombres	684
2016	Aragón	03	Alicante/Alacant	16 a 64	Mujeres	623
2016	Aragón	03	Alicante/Alacant	65 y más	Hombres	140
2016	Aragón	03	Alicante/Alacant	65 y más	Mujeres	195
2016	Aragón	04	Almería	0 a 15	Hombres	53
2016	Aragón	04	Almería	0 a 15	Mujeres	35
2016	Aragón	04	Almería	16 a 64	Hombres	361
2016	Aragón	04	Almería	16 a 64	Mujeres	344
2016	Aragón	04	Almería	65 y más	Hombres	269
2016	Aragón	04	Almería	65 y más	Mujeres	385
2016	Aragón	05	Ávila	0 a 15	Hombres	9
2016	Aragón	05	Ávila	0 a 15	Mujeres	10
2016	Aragón	05	Ávila	16 a 64	Hombres	269
2016	Aragón	05	Ávila	16 a 64	Mujeres	273
2016	Aragón	05	Ávila	65 y más	Hombres	212
2016	Aragón	05	Ávila	65 y más	Mujeres	226
2016	Aragón	06	Badajoz	0 a 15	Hombres	39
2016	Aragón	06	Badajoz	0 a 15	Mujeres	35
2016	Aragón	06	Badajoz	16 a 64	Hombres	1550
2016	Aragón	06	Badajoz	16 a 64	Mujeres	1437
2016	Aragón	06	Badajoz	65 y más	Hombres	816
2016	Aragón	06	Badajoz	65 y más	Mujeres	1088
2016	Aragón	07	Balears (Illes)	0 a 15	Hombres	87
2016	Aragón	07	Balears (Illes)	0 a 15	Mujeres	72
2016	Aragón	07	Balears (Illes)	16 a 64	Hombres	429
2016	Aragón	07	Balears (Illes)	16 a 64	Mujeres	413
2016	Aragón	07	Balears (Illes)	65 y más	Hombres	67
2016	Aragón	07	Balears (Illes)	65 y más	Mujeres	73
2016	Aragón	08	Barcelona	0 a 15	Hombres	898
2016	Aragón	08	Barcelona	0 a 15	Mujeres	878
2016	Aragón	08	Barcelona	16 a 64	Hombres	9383
2016	Aragón	08	Barcelona	16 a 64	Mujeres	9217
2016	Aragón	08	Barcelona	65 y más	Hombres	1489
2016	Aragón	08	Barcelona	65 y más	Mujeres	1985
2016	Aragón	09	Burgos	0 a 15	Hombres	38
2016	Aragón	09	Burgos	0 a 15	Mujeres	26
2016	Aragón	09	Burgos	16 a 64	Hombres	1123
2016	Aragón	09	Burgos	16 a 64	Mujeres	1150
2016	Aragón	09	Burgos	65 y más	Hombres	725
2016	Aragón	09	Burgos	65 y más	Mujeres	1052
2016	Aragón	10	Cáceres	0 a 15	Hombres	23
2016	Aragón	10	Cáceres	0 a 15	Mujeres	22
2016	Aragón	10	Cáceres	16 a 64	Hombres	846
2016	Aragón	10	Cáceres	16 a 64	Mujeres	770
2016	Aragón	10	Cáceres	65 y más	Hombres	522
2016	Aragón	10	Cáceres	65 y más	Mujeres	541
2016	Aragón	11	Cádiz	0 a 15	Hombres	52
2016	Aragón	11	Cádiz	0 a 15	Mujeres	66
2016	Aragón	11	Cádiz	16 a 64	Hombres	1034
2016	Aragón	11	Cádiz	16 a 64	Mujeres	954
2016	Aragón	11	Cádiz	65 y más	Hombres	288
2016	Aragón	11	Cádiz	65 y más	Mujeres	339
2016	Aragón	12	Castellón/Castelló	0 a 15	Hombres	132
2016	Aragón	12	Castellón/Castelló	0 a 15	Mujeres	140
2016	Aragón	12	Castellón/Castelló	16 a 64	Hombres	795
2016	Aragón	12	Castellón/Castelló	16 a 64	Mujeres	796
2016	Aragón	12	Castellón/Castelló	65 y más	Hombres	327
2016	Aragón	12	Castellón/Castelló	65 y más	Mujeres	467
2016	Aragón	13	Ciudad Real	0 a 15	Hombres	24
2016	Aragón	13	Ciudad Real	0 a 15	Mujeres	29
2016	Aragón	13	Ciudad Real	16 a 64	Hombres	914
2016	Aragón	13	Ciudad Real	16 a 64	Mujeres	824
2016	Aragón	13	Ciudad Real	65 y más	Hombres	596
2016	Aragón	13	Ciudad Real	65 y más	Mujeres	783
2016	Aragón	14	Córdoba	0 a 15	Hombres	36
2016	Aragón	14	Córdoba	0 a 15	Mujeres	34
2016	Aragón	14	Córdoba	16 a 64	Hombres	1545
2016	Aragón	14	Córdoba	16 a 64	Mujeres	1548
2016	Aragón	14	Córdoba	65 y más	Hombres	1156
2016	Aragón	14	Córdoba	65 y más	Mujeres	1498
2016	Aragón	15	Coruña (A)	0 a 15	Hombres	37
2016	Aragón	15	Coruña (A)	0 a 15	Mujeres	35
2016	Aragón	15	Coruña (A)	16 a 64	Hombres	671
2016	Aragón	15	Coruña (A)	16 a 64	Mujeres	567
2016	Aragón	15	Coruña (A)	65 y más	Hombres	186
2016	Aragón	15	Coruña (A)	65 y más	Mujeres	235
2016	Aragón	16	Cuenca	0 a 15	Hombres	26
2016	Aragón	16	Cuenca	0 a 15	Mujeres	23
2016	Aragón	16	Cuenca	16 a 64	Hombres	538
2016	Aragón	16	Cuenca	16 a 64	Mujeres	533
2016	Aragón	16	Cuenca	65 y más	Hombres	478
2016	Aragón	16	Cuenca	65 y más	Mujeres	576
2016	Aragón	17	Girona	0 a 15	Hombres	67
2016	Aragón	17	Girona	0 a 15	Mujeres	78
2016	Aragón	17	Girona	16 a 64	Hombres	409
2016	Aragón	17	Girona	16 a 64	Mujeres	466
2016	Aragón	17	Girona	65 y más	Hombres	88
2016	Aragón	17	Girona	65 y más	Mujeres	153
2016	Aragón	18	Granada	0 a 15	Hombres	54
2016	Aragón	18	Granada	0 a 15	Mujeres	61
2016	Aragón	18	Granada	16 a 64	Hombres	1121
2016	Aragón	18	Granada	16 a 64	Mujeres	1070
2016	Aragón	18	Granada	65 y más	Hombres	629
2016	Aragón	18	Granada	65 y más	Mujeres	766
2016	Aragón	19	Guadalajara	0 a 15	Hombres	40
2016	Aragón	19	Guadalajara	0 a 15	Mujeres	42
2016	Aragón	19	Guadalajara	16 a 64	Hombres	994
2016	Aragón	19	Guadalajara	16 a 64	Mujeres	1127
2016	Aragón	19	Guadalajara	65 y más	Hombres	1404
2016	Aragón	19	Guadalajara	65 y más	Mujeres	1886
2016	Aragón	20	Gipuzkoa	0 a 15	Hombres	53
2016	Aragón	20	Gipuzkoa	0 a 15	Mujeres	55
2016	Aragón	20	Gipuzkoa	16 a 64	Hombres	1419
2016	Aragón	20	Gipuzkoa	16 a 64	Mujeres	1482
2016	Aragón	20	Gipuzkoa	65 y más	Hombres	231
2016	Aragón	20	Gipuzkoa	65 y más	Mujeres	361
2016	Aragón	21	Huelva	0 a 15	Hombres	26
2016	Aragón	21	Huelva	0 a 15	Mujeres	26
2016	Aragón	21	Huelva	16 a 64	Hombres	285
2016	Aragón	21	Huelva	16 a 64	Mujeres	250
2016	Aragón	21	Huelva	65 y más	Hombres	125
2016	Aragón	21	Huelva	65 y más	Mujeres	142
2016	Aragón	22	Huesca	0 a 15	Hombres	13649
2016	Aragón	22	Huesca	0 a 15	Mujeres	13197
