Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
2007	Hombres	38	02	Aragón	-10807	-0,0401941772632768
2007	Mujeres	38	02	Aragón	9874	0,0367240960763944
2008	Hombres	38	02	Aragón	-11216	-0,0417153596913956
2008	Mujeres	38	02	Aragón	9956	0,0370290764165063
2009	Hombres	38	02	Aragón	-11750	-0,043701451174563
2009	Mujeres	38	02	Aragón	10278	0,0382266821423113
2010	Hombres	38	02	Aragón	-11476	-0,0426823705258966
2010	Mujeres	38	02	Aragón	10399	0,0386767141075983
2011	Hombres	38	02	Aragón	-11842	-0,0440436242390787
2011	Mujeres	38	02	Aragón	10535	0,0391825351594911
2012	Hombres	38	02	Aragón	-11580	-0,043069174859697
2012	Mujeres	38	02	Aragón	10494	0,0390300449894352
2013	Hombres	38	02	Aragón	-12015	-0,0446870583712659
2013	Mujeres	38	02	Aragón	10593	0,0393982529610337
2014	Hombres	38	02	Aragón	-11753	-0,0437126089918841
2014	Mujeres	38	02	Aragón	10704	0,0398110922019168
2015	Hombres	38	02	Aragón	-11664	-0,0433815937446896
2015	Mujeres	38	02	Aragón	10521	0,0391304653453257
2016	Hombres	38	02	Aragón	-11133	-0,0414066600788434
2016	Mujeres	38	02	Aragón	10507	0,0390783955311603
2017	Hombres	38	02	Aragón	-10720	-0,039870600560963
2017	Mujeres	38	02	Aragón	10172	0,0378324392636302
2018	Hombres	38	02	Aragón	-10139	-0,0377097032730974
2018	Mujeres	38	02	Aragón	9755	0,0362815026559882
1998	Hombres	37	02	Aragón	-8827	-0,0328300178313079
1998	Mujeres	37	02	Aragón	8725	0,0324506520423882
1999	Hombres	37	02	Aragón	-8701	-0,0323613895038189
1999	Mujeres	37	02	Aragón	8558	0,0318295335448434
2000	Hombres	37	02	Aragón	-9316	-0,0346487420546578
2000	Mujeres	37	02	Aragón	8731	0,0324729676770306
2001	Hombres	37	02	Aragón	-9652	-0,0358984175946282
2001	Mujeres	37	02	Aragón	8947	0,0332763305241545
2002	Hombres	37	02	Aragón	-10216	-0,0379960872510073
2002	Mujeres	37	02	Aragón	9381	0,034890494763283
2003	Hombres	37	02	Aragón	-9879	-0,0367426924385964
2003	Mujeres	37	02	Aragón	9248	0,0343958315287114
2004	Hombres	37	02	Aragón	-10322	-0,0383903301296884
2004	Mujeres	37	02	Aragón	9448	0,035139686016789
2005	Hombres	37	02	Aragón	-10410	-0,0387176261044426
2005	Mujeres	37	02	Aragón	9719	0,0361476088481343
2006	Hombres	37	02	Aragón	-10590	-0,0393870951437125
2006	Mujeres	37	02	Aragón	9689	0,0360360306749226
2007	Hombres	37	02	Aragón	-10856	-0,0403764216128558
2007	Mujeres	37	02	Aragón	9682	0,0360099957678399
2008	Hombres	37	02	Aragón	-11570	-0,0430319821352931
2008	Mujeres	37	02	Aragón	10096	0,0375497745581607
2009	Hombres	37	02	Aragón	-11575	-0,043050578497495
2009	Mujeres	37	02	Aragón	10332	0,0384275228540923
2010	Hombres	37	02	Aragón	-12000	-0,0446312692846601
2010	Mujeres	37	02	Aragón	10527	0,039152780979968
2011	Hombres	37	02	Aragón	-11604	-0,0431584373982663
2011	Mujeres	37	02	Aragón	10435	0,0388106079154523
2012	Hombres	37	02	Aragón	-12075	-0,0449102147176892
2012	Mujeres	37	02	Aragón	10597	0,0394131300507952
2013	Hombres	37	02	Aragón	-12171	-0,0452672648719665
2013	Mujeres	37	02	Aragón	10929	0,0406479285010041
2014	Hombres	37	02	Aragón	-11769	-0,0437721173509304
2014	Mujeres	37	02	Aragón	10583	0,0393610602366298
2015	Hombres	37	02	Aragón	-11318	-0,0420947254803152
2015	Mujeres	37	02	Aragón	10584	0,0393647795090702
2016	Hombres	37	02	Aragón	-10809	-0,0402016158081575
2016	Mujeres	37	02	Aragón	10129	0,0376725105486935
2017	Hombres	37	02	Aragón	-10175	-0,0378435970809513
2017	Mujeres	37	02	Aragón	9738	0,0362182750245016
2018	Hombres	37	02	Aragón	-9937	-0,0369584102401389
2018	Mujeres	37	02	Aragón	9447	0,0351359667443486
1998	Hombres	36	02	Aragón	-8630	-0,0320973211605514
1998	Mujeres	36	02	Aragón	8490	0,031576623018897
1999	Hombres	36	02	Aragón	-9094	-0,0338230635728915
1999	Mujeres	36	02	Aragón	8564	0,0318518491794857
2000	Hombres	36	02	Aragón	-9470	-0,0352215100104776
2000	Mujeres	36	02	Aragón	8877	0,0330159814533273
2001	Hombres	36	02	Aragón	-9944	-0,0369844451472216
2001	Mujeres	36	02	Aragón	9209	0,0342507799035362
2002	Hombres	36	02	Aragón	-9814	-0,0365009397299711
2002	Mujeres	36	02	Aragón	9157	0,034057377736636
2003	Hombres	36	02	Aragón	-10110	-0,0376018443723261
2003	Mujeres	36	02	Aragón	9262	0,0344479013428768
2004	Hombres	36	02	Aragón	-10189	-0,0378956668951168
2004	Mujeres	36	02	Aragón	9556	0,035541367440351
2005	Hombres	36	02	Aragón	-10541	-0,0392048507941335
2005	Mujeres	36	02	Aragón	9605	0,03572361178993
2006	Hombres	36	02	Aragón	-10672	-0,0396920754838243
2006	Mujeres	36	02	Aragón	9493	0,0353070532766065
2007	Hombres	36	02	Aragón	-11215	-0,0417116404189552
2007	Mujeres	36	02	Aragón	9843	0,0366087986307424
2008	Hombres	36	02	Aragón	-11400	-0,0423997058204271
2008	Mujeres	36	02	Aragón	10129	0,0376725105486935
2009	Hombres	36	02	Aragón	-12087	-0,0449548459869738
2009	Mujeres	36	02	Aragón	10474	0,0389556595406275
2010	Hombres	36	02	Aragón	-11645	-0,0433109275683222
2010	Mujeres	36	02	Aragón	10440	0,0388292042776543
2011	Hombres	36	02	Aragón	-12075	-0,0449102147176892
2011	Mujeres	36	02	Aragón	10550	0,039238324246097
2012	Hombres	36	02	Aragón	-12251	-0,0455648066671975
2012	Mujeres	36	02	Aragón	10905	0,0405586659624348
2013	Hombres	36	02	Aragón	-12162	-0,045233791420003
2013	Mujeres	36	02	Aragón	10781	0,0400974761798267
2014	Hombres	36	02	Aragón	-11490	-0,042734440340062
2014	Mujeres	36	02	Aragón	10633	0,0395470238586492
2015	Hombres	36	02	Aragón	-11013	-0,0409603473859968
2015	Mujeres	36	02	Aragón	10204	0,0379514559817226
2016	Hombres	36	02	Aragón	-10263	-0,0381708930557055
2016	Mujeres	36	02	Aragón	9718	0,0361438895756939
2017	Hombres	36	02	Aragón	-9952	-0,0370141993267447
2017	Mujeres	36	02	Aragón	9421	0,0350392656608985
2018	Hombres	36	02	Aragón	-9249	-0,0343995508011517
2018	Mujeres	36	02	Aragón	8896	0,0330866476296947
1998	Hombres	35	02	Aragón	-9043	-0,0336333806784317
1998	Mujeres	35	02	Aragón	8485	0,031558026656695
1999	Hombres	35	02	Aragón	-9229	-0,034325165352344
1999	Mujeres	35	02	Aragón	8665	0,0322274956959649
2000	Hombres	35	02	Aragón	-9727	-0,0361773630276574
2000	Mujeres	35	02	Aragón	9090	0,03380818648313
2001	Hombres	35	02	Aragón	-9530	-0,0354446663569009
2001	Mujeres	35	02	Aragón	8961	0,0333284003383199
2002	Hombres	35	02	Aragón	-9970	-0,0370811462306717
2002	Mujeres	35	02	Aragón	9153	0,0340425006468745
2003	Hombres	35	02	Aragón	-9929	-0,0369286560606158
2003	Mujeres	35	02	Aragón	9347	0,0347640395003098
2004	Hombres	35	02	Aragón	-10198	-0,0379291403470803
2004	Mujeres	35	02	Aragón	9441	0,0351136511097063
2005	Hombres	35	02	Aragón	-10617	-0,039487515499603
2005	Mujeres	35	02	Aragón	9375	0,0348681791286407
2006	Hombres	35	02	Aragón	-10978	-0,0408301728505832
2006	Mujeres	35	02	Aragón	9640	0,0358537863253436
2007	Hombres	35	02	Aragón	-11044	-0,0410756448316488
2007	Mujeres	35	02	Aragón	9835	0,0365790444512193
2008	Hombres	35	02	Aragón	-11868	-0,0441403253225288
2008	Mujeres	35	02	Aragón	10336	0,0384423999438539
2009	Hombres	35	02	Aragón	-11779	-0,0438093100753342
2009	Mujeres	35	02	Aragón	10464	0,0389184668162236
2010	Hombres	35	02	Aragón	-12166	-0,0452486685097645
2010	Mujeres	35	02	Aragón	10571	0,0393164289673451
2011	Hombres	35	02	Aragón	-12242	-0,045531333215234
2011	Mujeres	35	02	Aragón	10859	0,040387579430177
2012	Hombres	35	02	Aragón	-12259	-0,0455945608467206
2012	Mujeres	35	02	Aragón	10797	0,0401569845388729
2013	Hombres	35	02	Aragón	-11984	-0,0445717609256138
2013	Mujeres	35	02	Aragón	10831	0,0402834398018461
2014	Hombres	35	02	Aragón	-11106	-0,0413062397229529
2014	Mujeres	35	02	Aragón	10299	0,0383047868635595
2015	Hombres	35	02	Aragón	-10431	-0,0387957308256908
2015	Mujeres	35	02	Aragón	9778	0,0363670459221172
2016	Hombres	35	02	Aragón	-9950	-0,037006760781864
2016	Mujeres	35	02	Aragón	9404	0,0349760380294119
2017	Hombres	35	02	Aragón	-9244	-0,0343809544389498
2017	Mujeres	35	02	Aragón	8841	0,0328820876454733
2018	Hombres	35	02	Aragón	-8690	-0,0323204775069747
2018	Mujeres	35	02	Aragón	8444	0,0314055364866391
1998	Hombres	34	02	Aragón	-9142	-0,0340015886500302
1998	Mujeres	34	02	Aragón	8600	0,0319857429873397
1999	Hombres	34	02	Aragón	-9451	-0,0351508438341102
1999	Mujeres	34	02	Aragón	8854	0,0329304381871983
2000	Hombres	34	02	Aragón	-9322	-0,0346710576893001
2000	Mujeres	34	02	Aragón	8861	0,0329564730942811
2001	Hombres	34	02	Aragón	-9660	-0,0359281717741513
2001	Mujeres	34	02	Aragón	8965	0,0333432774280814
2002	Hombres	34	02	Aragón	-9714	-0,0361290124859323
2002	Mujeres	34	02	Aragón	9204	0,0342321835413343
2003	Hombres	34	02	Aragón	-9925	-0,0369137789708543
2003	Mujeres	34	02	Aragón	9177	0,0341317631854438
2004	Hombres	34	02	Aragón	-10347	-0,0384833119406981
2004	Mujeres	34	02	Aragón	9216	0,0342768148106189
2005	Hombres	34	02	Aragón	-10928	-0,0406442092285638
2005	Mujeres	34	02	Aragón	9562	0,0355636830749933
2006	Hombres	34	02	Aragón	-10787	-0,040119791814469
2006	Mujeres	34	02	Aragón	9655	0,0359095754119494
2007	Hombres	34	02	Aragón	-11510	-0,0428088257888698
2007	Mujeres	34	02	Aragón	10163	0,0377989658116667
2008	Hombres	34	02	Aragón	-11617	-0,0432067879399913
2008	Mujeres	34	02	Aragón	10294	0,0382861905013575
2009	Hombres	34	02	Aragón	-12313	-0,0457954015585016
2009	Mujeres	34	02	Aragón	10578	0,0393424638744278
2010	Hombres	34	02	Aragón	-12345	-0,045914418276594
2010	Mujeres	34	02	Aragón	10824	0,0402574048947634
2011	Hombres	34	02	Aragón	-12230	-0,0454867019459494
2011	Mujeres	34	02	Aragón	10741	0,0399487052822111
2012	Hombres	34	02	Aragón	-12034	-0,0447577245476333
2012	Mujeres	34	02	Aragón	10817	0,0402313699876807
2013	Hombres	34	02	Aragón	-11540	-0,0429204039620814
2013	Mujeres	34	02	Aragón	10569	0,0393089904224643
2014	Hombres	34	02	Aragón	-10526	-0,0391490617075276
2014	Mujeres	34	02	Aragón	9853	0,0366459913551463
2015	Hombres	34	02	Aragón	-10229	-0,0380444377927323
2015	Mujeres	34	02	Aragón	9560	0,0355562445301125
2016	Hombres	34	02	Aragón	-9251	-0,0344069893460325
2016	Mujeres	34	02	Aragón	8805	0,0327481938376193
2017	Hombres	34	02	Aragón	-8708	-0,0323874244109017
2017	Mujeres	34	02	Aragón	8421	0,0313199932205102
2018	Hombres	34	02	Aragón	-8191	-0,0304645605592209
2018	Mujeres	34	02	Aragón	7785	0,0289545359484232
1998	Hombres	33	02	Aragón	-9386	-0,0349090911254849
1998	Mujeres	33	02	Aragón	8831	0,0328448949210694
1999	Hombres	33	02	Aragón	-9021	-0,0335515566847432
1999	Mujeres	33	02	Aragón	8656	0,0321940222440015
2000	Hombres	33	02	Aragón	-9436	-0,0350950547475044
2000	Mujeres	33	02	Aragón	8888	0,0330568934501715
2001	Hombres	33	02	Aragón	-9384	-0,0349016525806042
2001	Mujeres	33	02	Aragón	9029	0,0335813108642663
2002	Hombres	33	02	Aragón	-9706	-0,0360992583064092
2002	Mujeres	33	02	Aragón	9071	0,0337375203067626
2003	Hombres	33	02	Aragón	-10083	-0,0375014240164356
2003	Mujeres	33	02	Aragón	8973	0,0333730316076046
2004	Hombres	33	02	Aragón	-10616	-0,0394837962271626
2004	Mujeres	33	02	Aragón	9377	0,0348756176735214
2005	Hombres	33	02	Aragón	-10743	-0,0399561438270919
2005	Mujeres	33	02	Aragón	9602	0,0357124539726088
2006	Hombres	33	02	Aragón	-11335	-0,0421579531118018
2006	Mujeres	33	02	Aragón	9935	0,0369509716952581
2007	Hombres	33	02	Aragón	-11208	-0,0416856055118725
2007	Mujeres	33	02	Aragón	9954	0,0370216378716255
2008	Hombres	33	02	Aragón	-12075	-0,0449102147176892
2008	Mujeres	33	02	Aragón	10371	0,0385725744792675
2009	Hombres	33	02	Aragón	-12487	-0,0464425549631292
2009	Mujeres	33	02	Aragón	10823	0,040253685622323
2010	Hombres	33	02	Aragón	-12345	-0,045914418276594
2010	Mujeres	33	02	Aragón	10725	0,0398891969231649
2011	Hombres	33	02	Aragón	-12073	-0,0449027761728084
2011	Mujeres	33	02	Aragón	10758	0,0400119329136977
2012	Hombres	33	02	Aragón	-11646	-0,0433146468407626
2012	Mujeres	33	02	Aragón	10559	0,0392717976980605
2013	Hombres	33	02	Aragón	-10930	-0,0406516477734445
2013	Mujeres	33	02	Aragón	10152	0,0377580538148224
2014	Hombres	33	02	Aragón	-10349	-0,0384907504855789
2014	Mujeres	33	02	Aragón	9631	0,0358203128733801
2015	Hombres	33	02	Aragón	-9422	-0,0350429849333389
2015	Mujeres	33	02	Aragón	8912	0,0331461559887409
2016	Hombres	33	02	Aragón	-8754	-0,0325585109431595
2016	Mujeres	33	02	Aragón	8385	0,0311860994126562
2017	Hombres	33	02	Aragón	-8258	-0,0307137518127269
2017	Mujeres	33	02	Aragón	7756	0,0288466770476519
2018	Hombres	33	02	Aragón	-8106	-0,0301484224017879
2018	Mujeres	33	02	Aragón	7619	0,0283371367233187
1998	Hombres	32	02	Aragón	-8971	-0,0333655930627238
1998	Mujeres	32	02	Aragón	8600	0,0319857429873397
1999	Hombres	32	02	Aragón	-9162	-0,034075974098838
1999	Mujeres	32	02	Aragón	8691	0,032324196779415
2000	Hombres	32	02	Aragón	-9052	-0,0336668541303952
2000	Mujeres	32	02	Aragón	8878	0,0330197007257677
2001	Hombres	32	02	Aragón	-9329	-0,0346970925963828
2001	Mujeres	32	02	Aragón	8812	0,032774228744702
2002	Hombres	32	02	Aragón	-9883	-0,0367575695283579
2002	Mujeres	32	02	Aragón	8859	0,0329490345494003
2003	Hombres	32	02	Aragón	-10319	-0,0383791723123673
2003	Mujeres	32	02	Aragón	9157	0,034057377736636
2004	Hombres	32	02	Aragón	-10429	-0,03878829228081
2004	Mujeres	32	02	Aragón	9412	0,035005792208935
2005	Hombres	32	02	Aragón	-11246	-0,0418269378646072
2005	Mujeres	32	02	Aragón	9823	0,0365344131819346
2006	Hombres	32	02	Aragón	-10967	-0,0407892608537389
2006	Mujeres	32	02	Aragón	9800	0,0364488699158057
2007	Hombres	32	02	Aragón	-11660	-0,043366716654928
2007	Mujeres	32	02	Aragón	10090	0,0375274589235183
2008	Hombres	32	02	Aragón	-12273	-0,0456466306608861
2008	Mujeres	32	02	Aragón	10608	0,0394540420476395
2009	Hombres	32	02	Aragón	-12510	-0,0465280982292581
2009	Mujeres	32	02	Aragón	10706	0,0398185307467975
2010	Hombres	32	02	Aragón	-12139	-0,045148248153874
2010	Mujeres	32	02	Aragón	10744	0,0399598630995323
2011	Hombres	32	02	Aragón	-11655	-0,0433481202927261
2011	Mujeres	32	02	Aragón	10500	0,0390523606240775
2012	Hombres	32	02	Aragón	-11018	-0,0409789437481987
2012	Mujeres	32	02	Aragón	10162	0,0377952465392263
2013	Hombres	32	02	Aragón	-10778	-0,0400863183625055
2013	Mujeres	32	02	Aragón	9884	0,0367612888007983
2014	Hombres	32	02	Aragón	-9555	-0,0355376481679106
2014	Mujeres	32	02	Aragón	8998	0,0334660134186143
2015	Hombres	32	02	Aragón	-8984	-0,0334139436044488
2015	Mujeres	32	02	Aragón	8481	0,0315431495669335
2016	Hombres	32	02	Aragón	-8288	-0,0308253299859385
2016	Mujeres	32	02	Aragón	7719	0,0287090639673576
2017	Hombres	32	02	Aragón	-8107	-0,0301521416742283
2017	Mujeres	32	02	Aragón	7603	0,0282776283642725
2018	Hombres	32	02	Aragón	-7762	-0,0288689926822943
2018	Mujeres	32	02	Aragón	7501	0,0278982625753529
1998	Hombres	31	02	Aragón	-9089	-0,0338044672106896
1998	Mujeres	31	02	Aragón	8604	0,0320006200771013
1999	Hombres	31	02	Aragón	-8779	-0,0326514927541692
1999	Mujeres	31	02	Aragón	8634	0,0321121982503129
2000	Hombres	31	02	Aragón	-8999	-0,0334697326910547
2000	Mujeres	31	02	Aragón	8664	0,0322237764235246
2001	Hombres	31	02	Aragón	-9471	-0,0352252292829179
2001	Mujeres	31	02	Aragón	8652	0,0321791451542399
2002	Hombres	31	02	Aragón	-10107	-0,0375906865550049
2002	Mujeres	31	02	Aragón	9070	0,0337338010343222
2003	Hombres	31	02	Aragón	-10068	-0,0374456349298298
2003	Mujeres	31	02	Aragón	9191	0,0341838329996092
2004	Hombres	31	02	Aragón	-10876	-0,0404508070616636
2004	Mujeres	31	02	Aragón	9568	0,0355859987096356
2005	Hombres	31	02	Aragón	-10944	-0,04070371758761
2005	Mujeres	31	02	Aragón	9734	0,0362033979347401
2006	Hombres	31	02	Aragón	-11322	-0,0421096025700768
2006	Mujeres	31	02	Aragón	9854	0,0366497106275867
2007	Hombres	31	02	Aragón	-11723	-0,0436010308186725
2007	Mujeres	31	02	Aragón	10310	0,0383456988604038
2008	Hombres	31	02	Aragón	-12247	-0,045549929577436
2008	Mujeres	31	02	Aragón	10499	0,0390486413516372
2009	Hombres	31	02	Aragón	-12243	-0,0455350524876744
2009	Mujeres	31	02	Aragón	10773	0,0400677220003036
2010	Hombres	31	02	Aragón	-11762	-0,0437460824438476
2010	Mujeres	31	02	Aragón	10492	0,0390226064445544
2011	Hombres	31	02	Aragón	-11000	-0,0409119968442717
2011	Mujeres	31	02	Aragón	10100	0,0375646516479222
2012	Hombres	31	02	Aragón	-10766	-0,0400416870932208
2012	Mujeres	31	02	Aragón	9847	0,036623675720504
2013	Hombres	31	02	Aragón	-10000	-0,0371927244038834
2013	Mujeres	31	02	Aragón	9272	0,0344850940672807
2014	Hombres	31	02	Aragón	-9064	-0,0337114853996799
2014	Mujeres	31	02	Aragón	8592	0,0319559888078166
2015	Hombres	31	02	Aragón	-8450	-0,0314278521212815
2015	Mujeres	31	02	Aragón	7838	0,0291516573877638
2016	Hombres	31	02	Aragón	-8158	-0,0303418245686881
2016	Mujeres	31	02	Aragón	7501	0,0278982625753529
2017	Hombres	31	02	Aragón	-7751	-0,02882808068545
2017	Mujeres	31	02	Aragón	7473	0,0277941229470221
2018	Hombres	31	02	Aragón	-7469	-0,0277792458572605
2018	Mujeres	31	02	Aragón	7336	0,0272845826226889
1998	Hombres	30	02	Aragón	-8753	-0,0325547916707191
1998	Mujeres	30	02	Aragón	8618	0,0320526898912667
1999	Hombres	30	02	Aragón	-8707	-0,0323837051384613
1999	Mujeres	30	02	Aragón	8433	0,0313646244897949
2000	Hombres	30	02	Aragón	-9087	-0,0337970286658088
2000	Mujeres	30	02	Aragón	8515	0,0316696048299067
2001	Hombres	30	02	Aragón	-9651	-0,0358946983221878
2001	Mujeres	30	02	Aragón	8767	0,0326068614848846
2002	Hombres	30	02	Aragón	-9878	-0,036738973166156
2002	Mujeres	30	02	Aragón	9089	0,0338044672106896
2003	Hombres	30	02	Aragón	-10498	-0,0390449220791968
2003	Mujeres	30	02	Aragón	9271	0,0344813747948403
2004	Hombres	30	02	Aragón	-10525	-0,0391453424350873
2004	Mujeres	30	02	Aragón	9539	0,0354781398088644
2005	Hombres	30	02	Aragón	-11251	-0,0418455342268092
2005	Mujeres	30	02	Aragón	9808	0,0364786240953288
2006	Hombres	30	02	Aragón	-11482	-0,0427046861605389
2006	Mujeres	30	02	Aragón	10081	0,0374939854715548
2007	Hombres	30	02	Aragón	-11648	-0,0433220853856434
2007	Mujeres	30	02	Aragón	10193	0,0379105439848783
2008	Hombres	30	02	Aragón	-11891	-0,0442258685886577
2008	Mujeres	30	02	Aragón	10566	0,0392978326051432
2009	Hombres	30	02	Aragón	-11893	-0,0442333071335385
2009	Mujeres	30	02	Aragón	10508	0,0390821148036007
2010	Hombres	30	02	Aragón	-11121	-0,0413620288095587
2010	Mujeres	30	02	Aragón	10121	0,0376427563691704
2011	Hombres	30	02	Aragón	-10770	-0,0400565641829824
2011	Mujeres	30	02	Aragón	9751	0,0362666255662267
2012	Hombres	30	02	Aragón	-10035	-0,037322898939297
2012	Mujeres	30	02	Aragón	9260	0,034440462797996
2013	Hombres	30	02	Aragón	-9436	-0,0350950547475044
2013	Mujeres	30	02	Aragón	8768	0,0326105807573249
2014	Hombres	30	02	Aragón	-8535	-0,0317439902787145
2014	Mujeres	30	02	Aragón	7928	0,0294863919073987
2015	Hombres	30	02	Aragón	-8284	-0,030810452896177
2015	Mujeres	30	02	Aragón	7634	0,0283929258099246
2016	Hombres	30	02	Aragón	-7770	-0,0288987468618174
2016	Mujeres	30	02	Aragón	7396	0,0275077389691121
2017	Hombres	30	02	Aragón	-7411	-0,027563528055718
2017	Mujeres	30	02	Aragón	7301	0,0271544080872753
2018	Hombres	30	02	Aragón	-7085	-0,0263510452401514
2018	Mujeres	30	02	Aragón	7099	0,0264031150543168
1998	Hombres	29	02	Aragón	-8623	-0,0320712862534686
1998	Mujeres	29	02	Aragón	8404	0,0312567655890236
1999	Hombres	29	02	Aragón	-8806	-0,0327519131100597
1999	Mujeres	29	02	Aragón	8260	0,0307211903576077
2000	Hombres	29	02	Aragón	-9275	-0,0344962518846018
2000	Mujeres	29	02	Aragón	8597	0,0319745851700185
2001	Hombres	29	02	Aragón	-9444	-0,0351248089270275
2001	Mujeres	29	02	Aragón	8847	0,0329044032801156
2002	Hombres	29	02	Aragón	-10226	-0,0380332799754111
2002	Mujeres	29	02	Aragón	9200	0,0342173064515727
2003	Hombres	29	02	Aragón	-10206	-0,0379588945266034
2003	Mujeres	29	02	Aragón	9311	0,0346301456924558
2004	Hombres	29	02	Aragón	-10896	-0,0405251925104713
2004	Mujeres	29	02	Aragón	9541	0,0354855783537451
2005	Hombres	29	02	Aragón	-11324	-0,0421170411149575
2005	Mujeres	29	02	Aragón	9948	0,0369993222369832
2006	Hombres	29	02	Aragón	-11322	-0,0421096025700768
2006	Mujeres	29	02	Aragón	9960	0,0370439535062679
2007	Hombres	29	02	Aragón	-11343	-0,0421877072913249
2007	Mujeres	29	02	Aragón	10216	0,0379960872510073
2008	Hombres	29	02	Aragón	-11641	-0,0432960504785606
2008	Mujeres	29	02	Aragón	10283	0,0382452785045133
2009	Hombres	29	02	Aragón	-11300	-0,0420277785763882
2009	Mujeres	29	02	Aragón	10095	0,0375460552857203
2010	Hombres	29	02	Aragón	-10856	-0,0403764216128558
