CCAA codigo destino	CCAA nombre destino	Provincia codigo destino	Provincia nombre destino	Municipio codigo destino	Municipio nombre destino	Sexo	Año	Variaciones
02	Aragón	22	Huesca	22078	Canfranc	Mujeres	2010	33
02	Aragón	22	Huesca	22079	Capdesaso	Hombres	2010	4
02	Aragón	22	Huesca	22079	Capdesaso	Mujeres	2010	22
02	Aragón	22	Huesca	22080	Capella	Hombres	2010	7
02	Aragón	22	Huesca	22080	Capella	Mujeres	2010	8
02	Aragón	22	Huesca	22081	Casbas de Huesca	Hombres	2010	8
02	Aragón	22	Huesca	22081	Casbas de Huesca	Mujeres	2010	8
02	Aragón	22	Huesca	22082	Castejón del Puente	Hombres	2010	6
02	Aragón	22	Huesca	22082	Castejón del Puente	Mujeres	2010	9
02	Aragón	22	Huesca	22083	Castejón de Monegros	Hombres	2010	4
02	Aragón	22	Huesca	22083	Castejón de Monegros	Mujeres	2010	9
02	Aragón	22	Huesca	22084	Castejón de Sos	Hombres	2010	25
02	Aragón	22	Huesca	22084	Castejón de Sos	Mujeres	2010	34
02	Aragón	22	Huesca	22085	Castelflorite	Hombres	2010	1
02	Aragón	22	Huesca	22085	Castelflorite	Mujeres	2010	1
02	Aragón	22	Huesca	22086	Castiello de Jaca	Hombres	2010	6
02	Aragón	22	Huesca	22086	Castiello de Jaca	Mujeres	2010	7
02	Aragón	22	Huesca	22087	Castigaleu	Hombres	2010	2
02	Aragón	22	Huesca	22087	Castigaleu	Mujeres	2010	5
02	Aragón	22	Huesca	22088	Castillazuelo	Hombres	2010	4
02	Aragón	22	Huesca	22088	Castillazuelo	Mujeres	2010	8
02	Aragón	22	Huesca	22089	Castillonroy	Hombres	2010	21
02	Aragón	22	Huesca	22089	Castillonroy	Mujeres	2010	8
02	Aragón	22	Huesca	22090	Colungo	Hombres	2010	4
02	Aragón	22	Huesca	22090	Colungo	Mujeres	2010	1
02	Aragón	22	Huesca	22095	Chía	Hombres	2010	1
02	Aragón	22	Huesca	22095	Chía	Mujeres	2010	1
02	Aragón	22	Huesca	22096	Chimillas	Hombres	2010	4
02	Aragón	22	Huesca	22096	Chimillas	Mujeres	2010	7
02	Aragón	22	Huesca	22099	Esplús	Hombres	2010	6
02	Aragón	22	Huesca	22099	Esplús	Mujeres	2010	2
02	Aragón	22	Huesca	22102	Estada	Hombres	2010	7
02	Aragón	22	Huesca	22102	Estada	Mujeres	2010	4
02	Aragón	22	Huesca	22103	Estadilla	Hombres	2010	18
02	Aragón	22	Huesca	22103	Estadilla	Mujeres	2010	27
02	Aragón	22	Huesca	22105	Estopiñán del Castillo	Hombres	2010	6
02	Aragón	22	Huesca	22105	Estopiñán del Castillo	Mujeres	2010	5
02	Aragón	22	Huesca	22106	Fago	Mujeres	2010	4
02	Aragón	22	Huesca	22107	Fanlo	Mujeres	2010	3
02	Aragón	22	Huesca	22109	Fiscal	Hombres	2010	10
02	Aragón	22	Huesca	22109	Fiscal	Mujeres	2010	8
02	Aragón	22	Huesca	22110	Fonz	Hombres	2010	10
02	Aragón	22	Huesca	22110	Fonz	Mujeres	2010	8
02	Aragón	22	Huesca	22111	Foradada del Toscar	Hombres	2010	8
02	Aragón	22	Huesca	22111	Foradada del Toscar	Mujeres	2010	4
02	Aragón	22	Huesca	22112	Fraga	Hombres	2010	407
02	Aragón	22	Huesca	22112	Fraga	Mujeres	2010	326
02	Aragón	22	Huesca	22113	Fueva (La)	Hombres	2010	11
02	Aragón	22	Huesca	22113	Fueva (La)	Mujeres	2010	12
02	Aragón	22	Huesca	22114	Gistaín	Hombres	2010	5
02	Aragón	22	Huesca	22114	Gistaín	Mujeres	2010	6
02	Aragón	22	Huesca	22115	Grado (El)	Hombres	2010	14
02	Aragón	22	Huesca	22115	Grado (El)	Mujeres	2010	9
02	Aragón	22	Huesca	22116	Grañén	Hombres	2010	41
02	Aragón	22	Huesca	22116	Grañén	Mujeres	2010	49
02	Aragón	22	Huesca	22117	Graus	Hombres	2010	98
02	Aragón	22	Huesca	22117	Graus	Mujeres	2010	94
02	Aragón	22	Huesca	22119	Gurrea de Gállego	Hombres	2010	37
02	Aragón	22	Huesca	22119	Gurrea de Gállego	Mujeres	2010	39
02	Aragón	22	Huesca	22122	Hoz de Jaca	Hombres	2010	1
02	Aragón	22	Huesca	22122	Hoz de Jaca	Mujeres	2010	1
02	Aragón	22	Huesca	22124	Huerto	Hombres	2010	8
02	Aragón	22	Huesca	22124	Huerto	Mujeres	2010	4
02	Aragón	22	Huesca	22125	Huesca	Hombres	2010	1073
02	Aragón	22	Huesca	22125	Huesca	Mujeres	2010	1089
02	Aragón	22	Huesca	22126	Ibieca	Hombres	2010	2
02	Aragón	22	Huesca	22126	Ibieca	Mujeres	2010	2
02	Aragón	22	Huesca	22127	Igriés	Hombres	2010	27
02	Aragón	22	Huesca	22127	Igriés	Mujeres	2010	30
02	Aragón	22	Huesca	22128	Ilche	Hombres	2010	1
02	Aragón	22	Huesca	22128	Ilche	Mujeres	2010	1
02	Aragón	22	Huesca	22129	Isábena	Hombres	2010	5
02	Aragón	22	Huesca	22129	Isábena	Mujeres	2010	8
02	Aragón	22	Huesca	22130	Jaca	Hombres	2010	353
02	Aragón	22	Huesca	22130	Jaca	Mujeres	2010	302
02	Aragón	22	Huesca	22131	Jasa	Hombres	2010	3
02	Aragón	22	Huesca	22131	Jasa	Mujeres	2010	1
02	Aragón	22	Huesca	22133	Labuerda	Hombres	2010	4
02	Aragón	22	Huesca	22133	Labuerda	Mujeres	2010	3
02	Aragón	22	Huesca	22135	Laluenga	Hombres	2010	4
02	Aragón	22	Huesca	22135	Laluenga	Mujeres	2010	3
02	Aragón	22	Huesca	22136	Lalueza	Hombres	2010	18
02	Aragón	22	Huesca	22136	Lalueza	Mujeres	2010	26
02	Aragón	22	Huesca	22137	Lanaja	Hombres	2010	13
02	Aragón	22	Huesca	22137	Lanaja	Mujeres	2010	18
02	Aragón	22	Huesca	22139	Laperdiguera	Hombres	2010	5
02	Aragón	22	Huesca	22139	Laperdiguera	Mujeres	2010	2
02	Aragón	22	Huesca	22141	Lascellas-Ponzano	Hombres	2010	1
02	Aragón	22	Huesca	22141	Lascellas-Ponzano	Mujeres	2010	2
02	Aragón	22	Huesca	22142	Lascuarre	Hombres	2010	3
02	Aragón	22	Huesca	22142	Lascuarre	Mujeres	2010	5
02	Aragón	22	Huesca	22143	Laspaúles	Hombres	2010	14
02	Aragón	22	Huesca	22143	Laspaúles	Mujeres	2010	9
02	Aragón	22	Huesca	22144	Laspuña	Hombres	2010	9
02	Aragón	22	Huesca	22144	Laspuña	Mujeres	2010	11
02	Aragón	22	Huesca	22149	Loarre	Hombres	2010	7
02	Aragón	22	Huesca	22149	Loarre	Mujeres	2010	8
02	Aragón	22	Huesca	22150	Loporzano	Hombres	2010	22
02	Aragón	22	Huesca	22150	Loporzano	Mujeres	2010	25
02	Aragón	22	Huesca	22151	Loscorrales	Hombres	2010	2
02	Aragón	22	Huesca	22155	Monesma y Cajigar	Hombres	2010	1
02	Aragón	22	Huesca	22156	Monflorite-Lascasas	Hombres	2010	9
02	Aragón	22	Huesca	22156	Monflorite-Lascasas	Mujeres	2010	2
02	Aragón	22	Huesca	22157	Montanuy	Hombres	2010	7
02	Aragón	22	Huesca	22157	Montanuy	Mujeres	2010	8
02	Aragón	22	Huesca	22158	Monzón	Hombres	2010	338
02	Aragón	22	Huesca	22158	Monzón	Mujeres	2010	303
02	Aragón	22	Huesca	22160	Naval	Hombres	2010	2
02	Aragón	22	Huesca	22160	Naval	Mujeres	2010	3
02	Aragón	22	Huesca	22162	Novales	Hombres	2010	2
02	Aragón	22	Huesca	22162	Novales	Mujeres	2010	2
02	Aragón	22	Huesca	22163	Nueno	Hombres	2010	16
02	Aragón	22	Huesca	22163	Nueno	Mujeres	2010	11
02	Aragón	22	Huesca	22164	Olvena	Mujeres	2010	1
02	Aragón	22	Huesca	22165	Ontiñena	Hombres	2010	21
02	Aragón	22	Huesca	22165	Ontiñena	Mujeres	2010	15
02	Aragón	22	Huesca	22167	Osso de Cinca	Hombres	2010	45
02	Aragón	22	Huesca	22167	Osso de Cinca	Mujeres	2010	45
02	Aragón	22	Huesca	22168	Palo	Hombres	2010	2
02	Aragón	22	Huesca	22168	Palo	Mujeres	2010	3
02	Aragón	22	Huesca	22170	Panticosa	Hombres	2010	26
02	Aragón	22	Huesca	22170	Panticosa	Mujeres	2010	16
02	Aragón	22	Huesca	22172	Peñalba	Hombres	2010	11
02	Aragón	22	Huesca	22172	Peñalba	Mujeres	2010	10
02	Aragón	22	Huesca	22173	Peñas de Riglos (Las)	Hombres	2010	13
02	Aragón	22	Huesca	22173	Peñas de Riglos (Las)	Mujeres	2010	6
02	Aragón	22	Huesca	22174	Peralta de Alcofea	Hombres	2010	16
02	Aragón	22	Huesca	22174	Peralta de Alcofea	Mujeres	2010	17
02	Aragón	22	Huesca	22175	Peralta de Calasanz	Hombres	2010	9
02	Aragón	22	Huesca	22175	Peralta de Calasanz	Mujeres	2010	8
02	Aragón	22	Huesca	22176	Peraltilla	Hombres	2010	10
02	Aragón	22	Huesca	22176	Peraltilla	Mujeres	2010	14
02	Aragón	22	Huesca	22177	Perarrúa	Hombres	2010	2
02	Aragón	22	Huesca	22177	Perarrúa	Mujeres	2010	1
02	Aragón	22	Huesca	22178	Pertusa	Hombres	2010	2
02	Aragón	22	Huesca	22178	Pertusa	Mujeres	2010	1
02	Aragón	22	Huesca	22181	Piracés	Hombres	2010	2
02	Aragón	22	Huesca	22181	Piracés	Mujeres	2010	3
02	Aragón	22	Huesca	22182	Plan	Hombres	2010	5
02	Aragón	22	Huesca	22182	Plan	Mujeres	2010	3
02	Aragón	22	Huesca	22184	Poleñino	Hombres	2010	1
02	Aragón	22	Huesca	22184	Poleñino	Mujeres	2010	4
02	Aragón	22	Huesca	22186	Pozán de Vero	Hombres	2010	4
02	Aragón	22	Huesca	22186	Pozán de Vero	Mujeres	2010	8
02	Aragón	22	Huesca	22187	Puebla de Castro (La)	Hombres	2010	6
02	Aragón	22	Huesca	22187	Puebla de Castro (La)	Mujeres	2010	7
02	Aragón	22	Huesca	22188	Puente de Montañana	Hombres	2010	3
02	Aragón	22	Huesca	22188	Puente de Montañana	Mujeres	2010	4
02	Aragón	22	Huesca	22189	Puértolas	Hombres	2010	1
02	Aragón	22	Huesca	22189	Puértolas	Mujeres	2010	5
02	Aragón	22	Huesca	22190	Pueyo de Araguás (El)	Hombres	2010	5
02	Aragón	22	Huesca	22190	Pueyo de Araguás (El)	Mujeres	2010	7
02	Aragón	22	Huesca	22193	Pueyo de Santa Cruz	Hombres	2010	11
02	Aragón	22	Huesca	22193	Pueyo de Santa Cruz	Mujeres	2010	9
02	Aragón	22	Huesca	22195	Quicena	Mujeres	2010	2
02	Aragón	22	Huesca	22197	Robres	Hombres	2010	8
02	Aragón	22	Huesca	22197	Robres	Mujeres	2010	9
02	Aragón	22	Huesca	22199	Sabiñánigo	Hombres	2010	204
02	Aragón	22	Huesca	22199	Sabiñánigo	Mujeres	2010	223
02	Aragón	22	Huesca	22200	Sahún	Hombres	2010	9
02	Aragón	22	Huesca	22200	Sahún	Mujeres	2010	17
02	Aragón	22	Huesca	22201	Salas Altas	Mujeres	2010	4
02	Aragón	22	Huesca	22203	Salillas	Hombres	2010	1
02	Aragón	22	Huesca	22203	Salillas	Mujeres	2010	1
02	Aragón	22	Huesca	22204	Sallent de Gállego	Hombres	2010	33
02	Aragón	22	Huesca	22204	Sallent de Gállego	Mujeres	2010	46
02	Aragón	22	Huesca	22205	San Esteban de Litera	Hombres	2010	11
02	Aragón	22	Huesca	22205	San Esteban de Litera	Mujeres	2010	1
02	Aragón	22	Huesca	22206	Sangarrén	Mujeres	2010	4
02	Aragón	22	Huesca	22207	San Juan de Plan	Hombres	2010	2
02	Aragón	22	Huesca	22207	San Juan de Plan	Mujeres	2010	4
02	Aragón	22	Huesca	22208	Santa Cilia	Hombres	2010	5
02	Aragón	22	Huesca	22208	Santa Cilia	Mujeres	2010	8
02	Aragón	22	Huesca	22209	Santa Cruz de la Serós	Hombres	2010	8
02	Aragón	22	Huesca	22209	Santa Cruz de la Serós	Mujeres	2010	12
02	Aragón	22	Huesca	22212	Santaliestra y San Quílez	Mujeres	2010	2
02	Aragón	22	Huesca	22213	Sariñena	Hombres	2010	127
02	Aragón	22	Huesca	22213	Sariñena	Mujeres	2010	110
02	Aragón	22	Huesca	22214	Secastilla	Hombres	2010	6
02	Aragón	22	Huesca	22214	Secastilla	Mujeres	2010	4
02	Aragón	22	Huesca	22215	Seira	Hombres	2010	1
02	Aragón	22	Huesca	22215	Seira	Mujeres	2010	4
02	Aragón	22	Huesca	22217	Sena	Hombres	2010	9
02	Aragón	22	Huesca	22217	Sena	Mujeres	2010	12
02	Aragón	22	Huesca	22221	Sesué	Hombres	2010	7
02	Aragón	22	Huesca	22221	Sesué	Mujeres	2010	3
02	Aragón	22	Huesca	22222	Siétamo	Hombres	2010	13
02	Aragón	22	Huesca	22222	Siétamo	Mujeres	2010	19
02	Aragón	22	Huesca	22223	Sopeira	Hombres	2010	3
02	Aragón	22	Huesca	22223	Sopeira	Mujeres	2010	1
02	Aragón	22	Huesca	22225	Tamarite de Litera	Hombres	2010	81
02	Aragón	22	Huesca	22225	Tamarite de Litera	Mujeres	2010	55
02	Aragón	22	Huesca	22226	Tardienta	Hombres	2010	21
02	Aragón	22	Huesca	22226	Tardienta	Mujeres	2010	16
02	Aragón	22	Huesca	22227	Tella-Sin	Hombres	2010	8
02	Aragón	22	Huesca	22227	Tella-Sin	Mujeres	2010	8
02	Aragón	22	Huesca	22228	Tierz	Hombres	2010	23
02	Aragón	22	Huesca	22228	Tierz	Mujeres	2010	20
02	Aragón	22	Huesca	22229	Tolva	Hombres	2010	5
02	Aragón	22	Huesca	22230	Torla-Ordesa	Hombres	2010	4
02	Aragón	22	Huesca	22230	Torla-Ordesa	Mujeres	2010	4
02	Aragón	22	Huesca	22232	Torralba de Aragón	Hombres	2010	4
02	Aragón	22	Huesca	22232	Torralba de Aragón	Mujeres	2010	2
02	Aragón	22	Huesca	22233	Torre la Ribera	Mujeres	2010	2
02	Aragón	22	Huesca	22234	Torrente de Cinca	Hombres	2010	60
02	Aragón	22	Huesca	22234	Torrente de Cinca	Mujeres	2010	31
02	Aragón	22	Huesca	22235	Torres de Alcanadre	Mujeres	2010	1
02	Aragón	22	Huesca	22236	Torres de Barbués	Hombres	2010	2
02	Aragón	22	Huesca	22236	Torres de Barbués	Mujeres	2010	2
02	Aragón	22	Huesca	22239	Tramaced	Hombres	2010	2
02	Aragón	22	Huesca	22242	Valfarta	Hombres	2010	3
02	Aragón	22	Huesca	22242	Valfarta	Mujeres	2010	2
02	Aragón	22	Huesca	22244	Valle de Lierp	Mujeres	2010	5
02	Aragón	22	Huesca	22245	Velilla de Cinca	Hombres	2010	16
02	Aragón	22	Huesca	22245	Velilla de Cinca	Mujeres	2010	9
02	Aragón	22	Huesca	22246	Beranuy	Hombres	2010	4
02	Aragón	22	Huesca	22246	Beranuy	Mujeres	2010	1
02	Aragón	22	Huesca	22248	Vicién	Hombres	2010	3
02	Aragón	22	Huesca	22248	Vicién	Mujeres	2010	3
02	Aragón	22	Huesca	22249	Villanova	Hombres	2010	5
02	Aragón	22	Huesca	22249	Villanova	Mujeres	2010	8
02	Aragón	22	Huesca	22250	Villanúa	Hombres	2010	28
02	Aragón	22	Huesca	22250	Villanúa	Mujeres	2010	24
02	Aragón	22	Huesca	22251	Villanueva de Sigena	Hombres	2010	9
02	Aragón	22	Huesca	22251	Villanueva de Sigena	Mujeres	2010	12
02	Aragón	22	Huesca	22252	Yebra de Basa	Hombres	2010	1
02	Aragón	22	Huesca	22252	Yebra de Basa	Mujeres	2010	1
02	Aragón	22	Huesca	22254	Zaidín	Hombres	2010	20
02	Aragón	22	Huesca	22254	Zaidín	Mujeres	2010	26
02	Aragón	22	Huesca	22901	Valle de Hecho	Hombres	2010	10
02	Aragón	22	Huesca	22901	Valle de Hecho	Mujeres	2010	16
02	Aragón	22	Huesca	22902	Puente la Reina de Jaca	Hombres	2010	9
02	Aragón	22	Huesca	22902	Puente la Reina de Jaca	Mujeres	2010	11
02	Aragón	22	Huesca	22903	San Miguel del Cinca	Hombres	2010	18
02	Aragón	22	Huesca	22903	San Miguel del Cinca	Mujeres	2010	19
02	Aragón	22	Huesca	22904	Sotonera (La)	Hombres	2010	24
02	Aragón	22	Huesca	22904	Sotonera (La)	Mujeres	2010	20
02	Aragón	22	Huesca	22905	Lupiñén-Ortilla	Hombres	2010	7
02	Aragón	22	Huesca	22905	Lupiñén-Ortilla	Mujeres	2010	8
02	Aragón	22	Huesca	22906	Santa María de Dulcis	Hombres	2010	5
02	Aragón	22	Huesca	22906	Santa María de Dulcis	Mujeres	2010	6
02	Aragón	22	Huesca	22907	Aínsa-Sobrarbe	Hombres	2010	76
02	Aragón	22	Huesca	22907	Aínsa-Sobrarbe	Mujeres	2010	88
02	Aragón	22	Huesca	22908	Hoz y Costeán	Hombres	2010	5
02	Aragón	22	Huesca	22908	Hoz y Costeán	Mujeres	2010	2
02	Aragón	22	Huesca	22909	Vencillón	Hombres	2010	7
02	Aragón	22	Huesca	22909	Vencillón	Mujeres	2010	8
02	Aragón	44	Teruel	44001	Ababuj	Hombres	2010	3
02	Aragón	44	Teruel	44001	Ababuj	Mujeres	2010	2
02	Aragón	44	Teruel	44002	Abejuela	Hombres	2010	8
02	Aragón	44	Teruel	44002	Abejuela	Mujeres	2010	8
02	Aragón	44	Teruel	44004	Aguaviva	Hombres	2010	20
02	Aragón	44	Teruel	44004	Aguaviva	Mujeres	2010	21
02	Aragón	44	Teruel	44005	Aguilar del Alfambra	Hombres	2010	5
02	Aragón	44	Teruel	44005	Aguilar del Alfambra	Mujeres	2010	1
02	Aragón	44	Teruel	44006	Alacón	Hombres	2010	2
02	Aragón	44	Teruel	44006	Alacón	Mujeres	2010	4
02	Aragón	44	Teruel	44007	Alba	Hombres	2010	5
02	Aragón	44	Teruel	44007	Alba	Mujeres	2010	6
02	Aragón	44	Teruel	44008	Albalate del Arzobispo	Hombres	2010	32
02	Aragón	44	Teruel	44008	Albalate del Arzobispo	Mujeres	2010	20
02	Aragón	44	Teruel	44009	Albarracín	Hombres	2010	22
02	Aragón	44	Teruel	44009	Albarracín	Mujeres	2010	14
02	Aragón	44	Teruel	44010	Albentosa	Hombres	2010	16
02	Aragón	44	Teruel	44010	Albentosa	Mujeres	2010	12
02	Aragón	44	Teruel	44011	Alcaine	Hombres	2010	1
02	Aragón	44	Teruel	44012	Alcalá de la Selva	Hombres	2010	21
02	Aragón	44	Teruel	44012	Alcalá de la Selva	Mujeres	2010	20
02	Aragón	44	Teruel	44013	Alcañiz	Hombres	2010	373
02	Aragón	44	Teruel	44013	Alcañiz	Mujeres	2010	304
02	Aragón	44	Teruel	44014	Alcorisa	Hombres	2010	75
02	Aragón	44	Teruel	44014	Alcorisa	Mujeres	2010	56
02	Aragón	44	Teruel	44016	Alfambra	Hombres	2010	50
02	Aragón	44	Teruel	44016	Alfambra	Mujeres	2010	24
02	Aragón	44	Teruel	44017	Aliaga	Hombres	2010	14
02	Aragón	44	Teruel	44017	Aliaga	Mujeres	2010	9
02	Aragón	44	Teruel	44018	Almohaja	Hombres	2010	5
02	Aragón	44	Teruel	44018	Almohaja	Mujeres	2010	1
02	Aragón	44	Teruel	44019	Alobras	Hombres	2010	5
02	Aragón	44	Teruel	44019	Alobras	Mujeres	2010	7
02	Aragón	44	Teruel	44021	Allepuz	Hombres	2010	1
02	Aragón	44	Teruel	44021	Allepuz	Mujeres	2010	1
02	Aragón	44	Teruel	44022	Alloza	Hombres	2010	12
02	Aragón	44	Teruel	44022	Alloza	Mujeres	2010	19
02	Aragón	44	Teruel	44023	Allueva	Hombres	2010	4
02	Aragón	44	Teruel	44023	Allueva	Mujeres	2010	4
02	Aragón	44	Teruel	44024	Anadón	Hombres	2010	4
02	Aragón	44	Teruel	44025	Andorra	Hombres	2010	161
02	Aragón	44	Teruel	44025	Andorra	Mujeres	2010	120
02	Aragón	44	Teruel	44026	Arcos de las Salinas	Hombres	2010	3
02	Aragón	44	Teruel	44026	Arcos de las Salinas	Mujeres	2010	2
02	Aragón	44	Teruel	44027	Arens de Lledó	Hombres	2010	1
02	Aragón	44	Teruel	44028	Argente	Hombres	2010	2
02	Aragón	44	Teruel	44028	Argente	Mujeres	2010	4
02	Aragón	44	Teruel	44029	Ariño	Hombres	2010	18
02	Aragón	44	Teruel	44029	Ariño	Mujeres	2010	12
02	Aragón	44	Teruel	44031	Azaila	Hombres	2010	10
02	Aragón	44	Teruel	44031	Azaila	Mujeres	2010	8
02	Aragón	44	Teruel	44032	Bádenas	Mujeres	2010	1
02	Aragón	44	Teruel	44033	Báguena	Hombres	2010	5
02	Aragón	44	Teruel	44033	Báguena	Mujeres	2010	6
02	Aragón	44	Teruel	44034	Bañón	Hombres	2010	3
02	Aragón	44	Teruel	44034	Bañón	Mujeres	2010	2
02	Aragón	44	Teruel	44035	Barrachina	Hombres	2010	6
02	Aragón	44	Teruel	44035	Barrachina	Mujeres	2010	3
02	Aragón	44	Teruel	44037	Beceite	Hombres	2010	8
02	Aragón	44	Teruel	44037	Beceite	Mujeres	2010	10
02	Aragón	44	Teruel	44038	Belmonte de San José	Hombres	2010	3
02	Aragón	44	Teruel	44038	Belmonte de San José	Mujeres	2010	3
02	Aragón	44	Teruel	44039	Bello	Hombres	2010	4
02	Aragón	44	Teruel	44039	Bello	Mujeres	2010	1
02	Aragón	44	Teruel	44040	Berge	Hombres	2010	4
02	Aragón	44	Teruel	44040	Berge	Mujeres	2010	4
02	Aragón	44	Teruel	44041	Bezas	Hombres	2010	2
02	Aragón	44	Teruel	44041	Bezas	Mujeres	2010	3
02	Aragón	44	Teruel	44042	Blancas	Mujeres	2010	1
02	Aragón	44	Teruel	44043	Blesa	Hombres	2010	9
02	Aragón	44	Teruel	44043	Blesa	Mujeres	2010	6
02	Aragón	44	Teruel	44044	Bordón	Hombres	2010	9
02	Aragón	44	Teruel	44044	Bordón	Mujeres	2010	16
02	Aragón	44	Teruel	44045	Bronchales	Hombres	2010	12
02	Aragón	44	Teruel	44045	Bronchales	Mujeres	2010	4
02	Aragón	44	Teruel	44046	Bueña	Hombres	2010	1
02	Aragón	44	Teruel	44047	Burbáguena	Hombres	2010	17
02	Aragón	44	Teruel	44047	Burbáguena	Mujeres	2010	14
02	Aragón	44	Teruel	44048	Cabra de Mora	Hombres	2010	6
02	Aragón	44	Teruel	44048	Cabra de Mora	Mujeres	2010	5
02	Aragón	44	Teruel	44049	Calaceite	Hombres	2010	27
02	Aragón	44	Teruel	44049	Calaceite	Mujeres	2010	31
02	Aragón	44	Teruel	44050	Calamocha	Hombres	2010	127
02	Aragón	44	Teruel	44050	Calamocha	Mujeres	2010	126
02	Aragón	44	Teruel	44051	Calanda	Hombres	2010	75
02	Aragón	44	Teruel	44051	Calanda	Mujeres	2010	89
02	Aragón	44	Teruel	44052	Calomarde	Hombres	2010	16
02	Aragón	44	Teruel	44052	Calomarde	Mujeres	2010	14
02	Aragón	44	Teruel	44053	Camañas	Hombres	2010	3
02	Aragón	44	Teruel	44053	Camañas	Mujeres	2010	1
02	Aragón	44	Teruel	44054	Camarena de la Sierra	Hombres	2010	10
02	Aragón	44	Teruel	44054	Camarena de la Sierra	Mujeres	2010	9
02	Aragón	44	Teruel	44055	Camarillas	Hombres	2010	6
02	Aragón	44	Teruel	44055	Camarillas	Mujeres	2010	4
02	Aragón	44	Teruel	44056	Caminreal	Hombres	2010	6
02	Aragón	44	Teruel	44056	Caminreal	Mujeres	2010	6
02	Aragón	44	Teruel	44059	Cantavieja	Hombres	2010	16
02	Aragón	44	Teruel	44059	Cantavieja	Mujeres	2010	11
02	Aragón	44	Teruel	44060	Cañada de Benatanduz	Hombres	2010	1
02	Aragón	44	Teruel	44060	Cañada de Benatanduz	Mujeres	2010	2
02	Aragón	44	Teruel	44061	Cañada de Verich (La)	Hombres	2010	6
02	Aragón	44	Teruel	44061	Cañada de Verich (La)	Mujeres	2010	5
02	Aragón	44	Teruel	44062	Cañada Vellida	Hombres	2010	1
02	Aragón	44	Teruel	44062	Cañada Vellida	Mujeres	2010	1
02	Aragón	44	Teruel	44063	Cañizar del Olivar	Hombres	2010	5
02	Aragón	44	Teruel	44063	Cañizar del Olivar	Mujeres	2010	4
02	Aragón	44	Teruel	44064	Cascante del Río	Hombres	2010	4
02	Aragón	44	Teruel	44064	Cascante del Río	Mujeres	2010	1
02	Aragón	44	Teruel	44065	Castejón de Tornos	Hombres	2010	3
02	Aragón	44	Teruel	44066	Castel de Cabra	Hombres	2010	2
02	Aragón	44	Teruel	44066	Castel de Cabra	Mujeres	2010	1
02	Aragón	44	Teruel	44067	Castelnou	Hombres	2010	6
02	Aragón	44	Teruel	44067	Castelnou	Mujeres	2010	4
02	Aragón	44	Teruel	44068	Castelserás	Hombres	2010	16
02	Aragón	44	Teruel	44068	Castelserás	Mujeres	2010	20
02	Aragón	44	Teruel	44070	Castellar (El)	Hombres	2010	2
02	Aragón	44	Teruel	44070	Castellar (El)	Mujeres	2010	1
02	Aragón	44	Teruel	44071	Castellote	Hombres	2010	29
02	Aragón	44	Teruel	44071	Castellote	Mujeres	2010	30
02	Aragón	44	Teruel	44074	Cedrillas	Hombres	2010	15
02	Aragón	44	Teruel	44074	Cedrillas	Mujeres	2010	8
02	Aragón	44	Teruel	44075	Celadas	Hombres	2010	9
02	Aragón	44	Teruel	44075	Celadas	Mujeres	2010	5
02	Aragón	44	Teruel	44076	Cella	Hombres	2010	59
02	Aragón	44	Teruel	44076	Cella	Mujeres	2010	41
02	Aragón	44	Teruel	44077	Cerollera (La)	Hombres	2010	4
02	Aragón	44	Teruel	44077	Cerollera (La)	Mujeres	2010	2
02	Aragón	44	Teruel	44080	Codoñera (La)	Hombres	2010	3
02	Aragón	44	Teruel	44080	Codoñera (La)	Mujeres	2010	3
02	Aragón	44	Teruel	44082	Corbalán	Hombres	2010	2
02	Aragón	44	Teruel	44082	Corbalán	Mujeres	2010	5
02	Aragón	44	Teruel	44084	Cortes de Aragón	Hombres	2010	5
02	Aragón	44	Teruel	44084	Cortes de Aragón	Mujeres	2010	1
02	Aragón	44	Teruel	44085	Cosa	Mujeres	2010	1
02	Aragón	44	Teruel	44086	Cretas	Hombres	2010	13
02	Aragón	44	Teruel	44086	Cretas	Mujeres	2010	13
02	Aragón	44	Teruel	44088	Cuba (La)	Hombres	2010	1
02	Aragón	44	Teruel	44088	Cuba (La)	Mujeres	2010	1
02	Aragón	44	Teruel	44089	Cubla	Hombres	2010	10
02	Aragón	44	Teruel	44089	Cubla	Mujeres	2010	4
02	Aragón	44	Teruel	44090	Cucalón	Hombres	2010	1
02	Aragón	44	Teruel	44092	Cuervo (El)	Hombres	2010	1
02	Aragón	44	Teruel	44093	Cuevas de Almudén	Hombres	2010	2
02	Aragón	44	Teruel	44093	Cuevas de Almudén	Mujeres	2010	4
02	Aragón	44	Teruel	44094	Cuevas Labradas	Hombres	2010	2
02	Aragón	44	Teruel	44094	Cuevas Labradas	Mujeres	2010	3
02	Aragón	44	Teruel	44096	Ejulve	Hombres	2010	9
02	Aragón	44	Teruel	44096	Ejulve	Mujeres	2010	3
02	Aragón	44	Teruel	44097	Escorihuela	Hombres	2010	3
02	Aragón	44	Teruel	44097	Escorihuela	Mujeres	2010	9
02	Aragón	44	Teruel	44099	Escucha	Hombres	2010	44
02	Aragón	44	Teruel	44099	Escucha	Mujeres	2010	38
02	Aragón	44	Teruel	44100	Estercuel	Hombres	2010	10
02	Aragón	44	Teruel	44100	Estercuel	Mujeres	2010	5
