Mes (código)	Mes y año	Provincia código	Provincia nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
201608	Agosto 2016	22	Huesca	Hombres	1770	1	Hasta 3 meses
201608	Agosto 2016	22	Huesca	Hombres	519	2	De 3 a 6 meses
201608	Agosto 2016	22	Huesca	Hombres	616	3	De 6 a 12 meses
201608	Agosto 2016	22	Huesca	Hombres	589	4	De 1 a 2 años
201608	Agosto 2016	22	Huesca	Hombres	282	5	De 2 a 3 años
201608	Agosto 2016	22	Huesca	Hombres	700	6	Más de 3 años
201608	Agosto 2016	22	Huesca	Mujeres	1913	1	Hasta 3 meses
201608	Agosto 2016	22	Huesca	Mujeres	632	2	De 3 a 6 meses
201608	Agosto 2016	22	Huesca	Mujeres	819	3	De 6 a 12 meses
201608	Agosto 2016	22	Huesca	Mujeres	776	4	De 1 a 2 años
201608	Agosto 2016	22	Huesca	Mujeres	404	5	De 2 a 3 años
201608	Agosto 2016	22	Huesca	Mujeres	880	6	Más de 3 años
201608	Agosto 2016	44	Teruel	Hombres	1311	1	Hasta 3 meses
201608	Agosto 2016	44	Teruel	Hombres	335	2	De 3 a 6 meses
201608	Agosto 2016	44	Teruel	Hombres	443	3	De 6 a 12 meses
201608	Agosto 2016	44	Teruel	Hombres	417	4	De 1 a 2 años
201608	Agosto 2016	44	Teruel	Hombres	184	5	De 2 a 3 años
201608	Agosto 2016	44	Teruel	Hombres	484	6	Más de 3 años
201608	Agosto 2016	44	Teruel	Mujeres	1198	1	Hasta 3 meses
201608	Agosto 2016	44	Teruel	Mujeres	379	2	De 3 a 6 meses
201608	Agosto 2016	44	Teruel	Mujeres	623	3	De 6 a 12 meses
201608	Agosto 2016	44	Teruel	Mujeres	636	4	De 1 a 2 años
201608	Agosto 2016	44	Teruel	Mujeres	278	5	De 2 a 3 años
201608	Agosto 2016	44	Teruel	Mujeres	560	6	Más de 3 años
201608	Agosto 2016	50	Zaragoza	Hombres	9552	1	Hasta 3 meses
201608	Agosto 2016	50	Zaragoza	Hombres	2807	2	De 3 a 6 meses
201608	Agosto 2016	50	Zaragoza	Hombres	3689	3	De 6 a 12 meses
201608	Agosto 2016	50	Zaragoza	Hombres	3301	4	De 1 a 2 años
201608	Agosto 2016	50	Zaragoza	Hombres	1633	5	De 2 a 3 años
201608	Agosto 2016	50	Zaragoza	Hombres	4669	6	Más de 3 años
201608	Agosto 2016	50	Zaragoza	Mujeres	10347	1	Hasta 3 meses
201608	Agosto 2016	50	Zaragoza	Mujeres	3692	2	De 3 a 6 meses
201608	Agosto 2016	50	Zaragoza	Mujeres	5133	3	De 6 a 12 meses
201608	Agosto 2016	50	Zaragoza	Mujeres	5364	4	De 1 a 2 años
201608	Agosto 2016	50	Zaragoza	Mujeres	2891	5	De 2 a 3 años
201608	Agosto 2016	50	Zaragoza	Mujeres	8014	6	Más de 3 años
201607	Julio 2016	22	Huesca	Hombres	1576	1	Hasta 3 meses
201607	Julio 2016	22	Huesca	Hombres	579	2	De 3 a 6 meses
201607	Julio 2016	22	Huesca	Hombres	688	3	De 6 a 12 meses
201607	Julio 2016	22	Huesca	Hombres	593	4	De 1 a 2 años
201607	Julio 2016	22	Huesca	Hombres	290	5	De 2 a 3 años
201607	Julio 2016	22	Huesca	Hombres	715	6	Más de 3 años
201607	Julio 2016	22	Huesca	Mujeres	1798	1	Hasta 3 meses
201607	Julio 2016	22	Huesca	Mujeres	649	2	De 3 a 6 meses
201607	Julio 2016	22	Huesca	Mujeres	878	3	De 6 a 12 meses
201607	Julio 2016	22	Huesca	Mujeres	794	4	De 1 a 2 años
201607	Julio 2016	22	Huesca	Mujeres	423	5	De 2 a 3 años
201607	Julio 2016	22	Huesca	Mujeres	888	6	Más de 3 años
201607	Julio 2016	44	Teruel	Hombres	1181	1	Hasta 3 meses
201607	Julio 2016	44	Teruel	Hombres	375	2	De 3 a 6 meses
201607	Julio 2016	44	Teruel	Hombres	465	3	De 6 a 12 meses
201607	Julio 2016	44	Teruel	Hombres	440	4	De 1 a 2 años
201607	Julio 2016	44	Teruel	Hombres	184	5	De 2 a 3 años
201607	Julio 2016	44	Teruel	Hombres	492	6	Más de 3 años
201607	Julio 2016	44	Teruel	Mujeres	1169	1	Hasta 3 meses
201607	Julio 2016	44	Teruel	Mujeres	413	2	De 3 a 6 meses
201607	Julio 2016	44	Teruel	Mujeres	665	3	De 6 a 12 meses
201607	Julio 2016	44	Teruel	Mujeres	656	4	De 1 a 2 años
201607	Julio 2016	44	Teruel	Mujeres	281	5	De 2 a 3 años
201607	Julio 2016	44	Teruel	Mujeres	576	6	Más de 3 años
201607	Julio 2016	50	Zaragoza	Hombres	9039	1	Hasta 3 meses
201607	Julio 2016	50	Zaragoza	Hombres	2980	2	De 3 a 6 meses
201607	Julio 2016	50	Zaragoza	Hombres	3837	3	De 6 a 12 meses
201607	Julio 2016	50	Zaragoza	Hombres	3370	4	De 1 a 2 años
201607	Julio 2016	50	Zaragoza	Hombres	1681	5	De 2 a 3 años
201607	Julio 2016	50	Zaragoza	Hombres	4710	6	Más de 3 años
201607	Julio 2016	50	Zaragoza	Mujeres	9808	1	Hasta 3 meses
201607	Julio 2016	50	Zaragoza	Mujeres	3804	2	De 3 a 6 meses
201607	Julio 2016	50	Zaragoza	Mujeres	5328	3	De 6 a 12 meses
201607	Julio 2016	50	Zaragoza	Mujeres	5412	4	De 1 a 2 años
201607	Julio 2016	50	Zaragoza	Mujeres	2964	5	De 2 a 3 años
201607	Julio 2016	50	Zaragoza	Mujeres	8069	6	Más de 3 años
201606	Junio 2016	22	Huesca	Hombres	1716	1	Hasta 3 meses
201606	Junio 2016	22	Huesca	Hombres	637	2	De 3 a 6 meses
201606	Junio 2016	22	Huesca	Hombres	692	3	De 6 a 12 meses
201606	Junio 2016	22	Huesca	Hombres	620	4	De 1 a 2 años
201606	Junio 2016	22	Huesca	Hombres	302	5	De 2 a 3 años
201606	Junio 2016	22	Huesca	Hombres	731	6	Más de 3 años
201606	Junio 2016	22	Huesca	Mujeres	1812	1	Hasta 3 meses
201606	Junio 2016	22	Huesca	Mujeres	696	2	De 3 a 6 meses
201606	Junio 2016	22	Huesca	Mujeres	925	3	De 6 a 12 meses
201606	Junio 2016	22	Huesca	Mujeres	826	4	De 1 a 2 años
201606	Junio 2016	22	Huesca	Mujeres	438	5	De 2 a 3 años
201606	Junio 2016	22	Huesca	Mujeres	909	6	Más de 3 años
201606	Junio 2016	44	Teruel	Hombres	1182	1	Hasta 3 meses
201606	Junio 2016	44	Teruel	Hombres	429	2	De 3 a 6 meses
201606	Junio 2016	44	Teruel	Hombres	535	3	De 6 a 12 meses
201606	Junio 2016	44	Teruel	Hombres	444	4	De 1 a 2 años
201606	Junio 2016	44	Teruel	Hombres	201	5	De 2 a 3 años
201606	Junio 2016	44	Teruel	Hombres	491	6	Más de 3 años
201606	Junio 2016	44	Teruel	Mujeres	1208	1	Hasta 3 meses
201606	Junio 2016	44	Teruel	Mujeres	523	2	De 3 a 6 meses
201606	Junio 2016	44	Teruel	Mujeres	701	3	De 6 a 12 meses
201606	Junio 2016	44	Teruel	Mujeres	653	4	De 1 a 2 años
201606	Junio 2016	44	Teruel	Mujeres	303	5	De 2 a 3 años
201606	Junio 2016	44	Teruel	Mujeres	589	6	Más de 3 años
201606	Junio 2016	50	Zaragoza	Hombres	8281	1	Hasta 3 meses
201606	Junio 2016	50	Zaragoza	Hombres	3385	2	De 3 a 6 meses
201606	Junio 2016	50	Zaragoza	Hombres	4090	3	De 6 a 12 meses
201606	Junio 2016	50	Zaragoza	Hombres	3514	4	De 1 a 2 años
201606	Junio 2016	50	Zaragoza	Hombres	1709	5	De 2 a 3 años
201606	Junio 2016	50	Zaragoza	Hombres	4741	6	Más de 3 años
201606	Junio 2016	50	Zaragoza	Mujeres	9417	1	Hasta 3 meses
201606	Junio 2016	50	Zaragoza	Mujeres	4331	2	De 3 a 6 meses
201606	Junio 2016	50	Zaragoza	Mujeres	5410	3	De 6 a 12 meses
201606	Junio 2016	50	Zaragoza	Mujeres	5492	4	De 1 a 2 años
201606	Junio 2016	50	Zaragoza	Mujeres	3024	5	De 2 a 3 años
201606	Junio 2016	50	Zaragoza	Mujeres	8105	6	Más de 3 años
201605	Mayo 2016	22	Huesca	Hombres	1753	1	Hasta 3 meses
201605	Mayo 2016	22	Huesca	Hombres	745	2	De 3 a 6 meses
201605	Mayo 2016	22	Huesca	Hombres	817	3	De 6 a 12 meses
201605	Mayo 2016	22	Huesca	Hombres	662	4	De 1 a 2 años
201605	Mayo 2016	22	Huesca	Hombres	287	5	De 2 a 3 años
201605	Mayo 2016	22	Huesca	Hombres	734	6	Más de 3 años
201605	Mayo 2016	22	Huesca	Mujeres	1842	1	Hasta 3 meses
201605	Mayo 2016	22	Huesca	Mujeres	783	2	De 3 a 6 meses
201605	Mayo 2016	22	Huesca	Mujeres	1062	3	De 6 a 12 meses
201605	Mayo 2016	22	Huesca	Mujeres	861	4	De 1 a 2 años
201605	Mayo 2016	22	Huesca	Mujeres	456	5	De 2 a 3 años
201605	Mayo 2016	22	Huesca	Mujeres	929	6	Más de 3 años
201605	Mayo 2016	44	Teruel	Hombres	1138	1	Hasta 3 meses
201605	Mayo 2016	44	Teruel	Hombres	516	2	De 3 a 6 meses
201605	Mayo 2016	44	Teruel	Hombres	632	3	De 6 a 12 meses
201605	Mayo 2016	44	Teruel	Hombres	468	4	De 1 a 2 años
201605	Mayo 2016	44	Teruel	Hombres	212	5	De 2 a 3 años
201605	Mayo 2016	44	Teruel	Hombres	515	6	Más de 3 años
201605	Mayo 2016	44	Teruel	Mujeres	1239	1	Hasta 3 meses
201605	Mayo 2016	44	Teruel	Mujeres	522	2	De 3 a 6 meses
201605	Mayo 2016	44	Teruel	Mujeres	832	3	De 6 a 12 meses
201605	Mayo 2016	44	Teruel	Mujeres	666	4	De 1 a 2 años
201605	Mayo 2016	44	Teruel	Mujeres	305	5	De 2 a 3 años
201605	Mayo 2016	44	Teruel	Mujeres	591	6	Más de 3 años
201605	Mayo 2016	50	Zaragoza	Hombres	8693	1	Hasta 3 meses
201605	Mayo 2016	50	Zaragoza	Hombres	3968	2	De 3 a 6 meses
201605	Mayo 2016	50	Zaragoza	Hombres	4718	3	De 6 a 12 meses
201605	Mayo 2016	50	Zaragoza	Hombres	3607	4	De 1 a 2 años
201605	Mayo 2016	50	Zaragoza	Hombres	1795	5	De 2 a 3 años
201605	Mayo 2016	50	Zaragoza	Hombres	4867	6	Más de 3 años
201605	Mayo 2016	50	Zaragoza	Mujeres	9305	1	Hasta 3 meses
201605	Mayo 2016	50	Zaragoza	Mujeres	4672	2	De 3 a 6 meses
201605	Mayo 2016	50	Zaragoza	Mujeres	6057	3	De 6 a 12 meses
201605	Mayo 2016	50	Zaragoza	Mujeres	5587	4	De 1 a 2 años
201605	Mayo 2016	50	Zaragoza	Mujeres	3091	5	De 2 a 3 años
201605	Mayo 2016	50	Zaragoza	Mujeres	8159	6	Más de 3 años
201604	Abril 2016	22	Huesca	Hombres	2044	1	Hasta 3 meses
201604	Abril 2016	22	Huesca	Hombres	875	2	De 3 a 6 meses
201604	Abril 2016	22	Huesca	Hombres	892	3	De 6 a 12 meses
201604	Abril 2016	22	Huesca	Hombres	693	4	De 1 a 2 años
201604	Abril 2016	22	Huesca	Hombres	299	5	De 2 a 3 años
201604	Abril 2016	22	Huesca	Hombres	750	6	Más de 3 años
201604	Abril 2016	22	Huesca	Mujeres	1990	1	Hasta 3 meses
201604	Abril 2016	22	Huesca	Mujeres	910	2	De 3 a 6 meses
201604	Abril 2016	22	Huesca	Mujeres	1153	3	De 6 a 12 meses
201604	Abril 2016	22	Huesca	Mujeres	882	4	De 1 a 2 años
201604	Abril 2016	22	Huesca	Mujeres	472	5	De 2 a 3 años
201604	Abril 2016	22	Huesca	Mujeres	918	6	Más de 3 años
201604	Abril 2016	44	Teruel	Hombres	1237	1	Hasta 3 meses
201604	Abril 2016	44	Teruel	Hombres	692	2	De 3 a 6 meses
201604	Abril 2016	44	Teruel	Hombres	639	3	De 6 a 12 meses
201604	Abril 2016	44	Teruel	Hombres	485	4	De 1 a 2 años
201604	Abril 2016	44	Teruel	Hombres	217	5	De 2 a 3 años
201604	Abril 2016	44	Teruel	Hombres	516	6	Más de 3 años
201604	Abril 2016	44	Teruel	Mujeres	1247	1	Hasta 3 meses
201604	Abril 2016	44	Teruel	Mujeres	696	2	De 3 a 6 meses
201604	Abril 2016	44	Teruel	Mujeres	774	3	De 6 a 12 meses
201604	Abril 2016	44	Teruel	Mujeres	686	4	De 1 a 2 años
201604	Abril 2016	44	Teruel	Mujeres	301	5	De 2 a 3 años
201604	Abril 2016	44	Teruel	Mujeres	601	6	Más de 3 años
201604	Abril 2016	50	Zaragoza	Hombres	9838	1	Hasta 3 meses
201604	Abril 2016	50	Zaragoza	Hombres	4495	2	De 3 a 6 meses
201604	Abril 2016	50	Zaragoza	Hombres	4846	3	De 6 a 12 meses
201604	Abril 2016	50	Zaragoza	Hombres	3758	4	De 1 a 2 años
201604	Abril 2016	50	Zaragoza	Hombres	1849	5	De 2 a 3 años
201604	Abril 2016	50	Zaragoza	Hombres	4908	6	Más de 3 años
201604	Abril 2016	50	Zaragoza	Mujeres	9743	1	Hasta 3 meses
201604	Abril 2016	50	Zaragoza	Mujeres	5079	2	De 3 a 6 meses
201604	Abril 2016	50	Zaragoza	Mujeres	6167	3	De 6 a 12 meses
201604	Abril 2016	50	Zaragoza	Mujeres	5697	4	De 1 a 2 años
201604	Abril 2016	50	Zaragoza	Mujeres	3172	5	De 2 a 3 años
201604	Abril 2016	50	Zaragoza	Mujeres	8226	6	Más de 3 años
201603	Marzo 2016	22	Huesca	Hombres	2102	1	Hasta 3 meses
201603	Marzo 2016	22	Huesca	Hombres	895	2	De 3 a 6 meses
201603	Marzo 2016	22	Huesca	Hombres	823	3	De 6 a 12 meses
201603	Marzo 2016	22	Huesca	Hombres	713	4	De 1 a 2 años
201603	Marzo 2016	22	Huesca	Hombres	316	5	De 2 a 3 años
201603	Marzo 2016	22	Huesca	Hombres	760	6	Más de 3 años
201603	Marzo 2016	22	Huesca	Mujeres	1988	1	Hasta 3 meses
201603	Marzo 2016	22	Huesca	Mujeres	998	2	De 3 a 6 meses
201603	Marzo 2016	22	Huesca	Mujeres	987	3	De 6 a 12 meses
201603	Marzo 2016	22	Huesca	Mujeres	892	4	De 1 a 2 años
201603	Marzo 2016	22	Huesca	Mujeres	481	5	De 2 a 3 años
201603	Marzo 2016	22	Huesca	Mujeres	914	6	Más de 3 años
201603	Marzo 2016	44	Teruel	Hombres	1339	1	Hasta 3 meses
201603	Marzo 2016	44	Teruel	Hombres	825	2	De 3 a 6 meses
201603	Marzo 2016	44	Teruel	Hombres	539	3	De 6 a 12 meses
201603	Marzo 2016	44	Teruel	Hombres	506	4	De 1 a 2 años
201603	Marzo 2016	44	Teruel	Hombres	227	5	De 2 a 3 años
201603	Marzo 2016	44	Teruel	Hombres	525	6	Más de 3 años
201603	Marzo 2016	44	Teruel	Mujeres	1309	1	Hasta 3 meses
201603	Marzo 2016	44	Teruel	Mujeres	737	2	De 3 a 6 meses
201603	Marzo 2016	44	Teruel	Mujeres	683	3	De 6 a 12 meses
201603	Marzo 2016	44	Teruel	Mujeres	693	4	De 1 a 2 años
201603	Marzo 2016	44	Teruel	Mujeres	330	5	De 2 a 3 años
201603	Marzo 2016	44	Teruel	Mujeres	592	6	Más de 3 años
201603	Marzo 2016	50	Zaragoza	Hombres	10755	1	Hasta 3 meses
201603	Marzo 2016	50	Zaragoza	Hombres	5037	2	De 3 a 6 meses
201603	Marzo 2016	50	Zaragoza	Hombres	4256	3	De 6 a 12 meses
201603	Marzo 2016	50	Zaragoza	Hombres	3951	4	De 1 a 2 años
201603	Marzo 2016	50	Zaragoza	Hombres	1932	5	De 2 a 3 años
201603	Marzo 2016	50	Zaragoza	Hombres	4941	6	Más de 3 años
201603	Marzo 2016	50	Zaragoza	Mujeres	10482	1	Hasta 3 meses
201603	Marzo 2016	50	Zaragoza	Mujeres	5068	2	De 3 a 6 meses
201603	Marzo 2016	50	Zaragoza	Mujeres	5740	3	De 6 a 12 meses
201603	Marzo 2016	50	Zaragoza	Mujeres	5829	4	De 1 a 2 años
201603	Marzo 2016	50	Zaragoza	Mujeres	3306	5	De 2 a 3 años
201603	Marzo 2016	50	Zaragoza	Mujeres	8170	6	Más de 3 años
201602	Febrero 2016	22	Huesca	Hombres	2189	1	Hasta 3 meses
201602	Febrero 2016	22	Huesca	Hombres	1062	2	De 3 a 6 meses
201602	Febrero 2016	22	Huesca	Hombres	699	3	De 6 a 12 meses
201602	Febrero 2016	22	Huesca	Hombres	731	4	De 1 a 2 años
201602	Febrero 2016	22	Huesca	Hombres	319	5	De 2 a 3 años
201602	Febrero 2016	22	Huesca	Hombres	752	6	Más de 3 años
201602	Febrero 2016	22	Huesca	Mujeres	2156	1	Hasta 3 meses
201602	Febrero 2016	22	Huesca	Mujeres	1206	2	De 3 a 6 meses
201602	Febrero 2016	22	Huesca	Mujeres	795	3	De 6 a 12 meses
201602	Febrero 2016	22	Huesca	Mujeres	921	4	De 1 a 2 años
201602	Febrero 2016	22	Huesca	Mujeres	468	5	De 2 a 3 años
201602	Febrero 2016	22	Huesca	Mujeres	922	6	Más de 3 años
201602	Febrero 2016	44	Teruel	Hombres	1483	1	Hasta 3 meses
201602	Febrero 2016	44	Teruel	Hombres	804	2	De 3 a 6 meses
201602	Febrero 2016	44	Teruel	Hombres	485	3	De 6 a 12 meses
201602	Febrero 2016	44	Teruel	Hombres	515	4	De 1 a 2 años
201602	Febrero 2016	44	Teruel	Hombres	225	5	De 2 a 3 años
201602	Febrero 2016	44	Teruel	Hombres	527	6	Más de 3 años
201602	Febrero 2016	44	Teruel	Mujeres	1351	1	Hasta 3 meses
201602	Febrero 2016	44	Teruel	Mujeres	918	2	De 3 a 6 meses
201602	Febrero 2016	44	Teruel	Mujeres	572	3	De 6 a 12 meses
201602	Febrero 2016	44	Teruel	Mujeres	703	4	De 1 a 2 años
201602	Febrero 2016	44	Teruel	Mujeres	331	5	De 2 a 3 años
201602	Febrero 2016	44	Teruel	Mujeres	609	6	Más de 3 años
201602	Febrero 2016	50	Zaragoza	Hombres	10755	1	Hasta 3 meses
201602	Febrero 2016	50	Zaragoza	Hombres	5429	2	De 3 a 6 meses
201602	Febrero 2016	50	Zaragoza	Hombres	3684	3	De 6 a 12 meses
201602	Febrero 2016	50	Zaragoza	Hombres	3980	4	De 1 a 2 años
201602	Febrero 2016	50	Zaragoza	Hombres	2022	5	De 2 a 3 años
201602	Febrero 2016	50	Zaragoza	Hombres	4982	6	Más de 3 años
201602	Febrero 2016	50	Zaragoza	Mujeres	10726	1	Hasta 3 meses
201602	Febrero 2016	50	Zaragoza	Mujeres	5848	2	De 3 a 6 meses
201602	Febrero 2016	50	Zaragoza	Mujeres	5117	3	De 6 a 12 meses
201602	Febrero 2016	50	Zaragoza	Mujeres	5889	4	De 1 a 2 años
201602	Febrero 2016	50	Zaragoza	Mujeres	3358	5	De 2 a 3 años
201602	Febrero 2016	50	Zaragoza	Mujeres	8149	6	Más de 3 años
201601	Enero 2016	22	Huesca	Hombres	2285	1	Hasta 3 meses
201601	Enero 2016	22	Huesca	Hombres	1035	2	De 3 a 6 meses
201601	Enero 2016	22	Huesca	Hombres	637	3	De 6 a 12 meses
201601	Enero 2016	22	Huesca	Hombres	754	4	De 1 a 2 años
201601	Enero 2016	22	Huesca	Hombres	318	5	De 2 a 3 años
201601	Enero 2016	22	Huesca	Hombres	763	6	Más de 3 años
201601	Enero 2016	22	Huesca	Mujeres	2179	1	Hasta 3 meses
201601	Enero 2016	22	Huesca	Mujeres	1223	2	De 3 a 6 meses
201601	Enero 2016	22	Huesca	Mujeres	786	3	De 6 a 12 meses
201601	Enero 2016	22	Huesca	Mujeres	933	4	De 1 a 2 años
201601	Enero 2016	22	Huesca	Mujeres	472	5	De 2 a 3 años
201601	Enero 2016	22	Huesca	Mujeres	921	6	Más de 3 años
201601	Enero 2016	44	Teruel	Hombres	1687	1	Hasta 3 meses
201601	Enero 2016	44	Teruel	Hombres	720	2	De 3 a 6 meses
201601	Enero 2016	44	Teruel	Hombres	479	3	De 6 a 12 meses
201601	Enero 2016	44	Teruel	Hombres	509	4	De 1 a 2 años
201601	Enero 2016	44	Teruel	Hombres	240	5	De 2 a 3 años
201601	Enero 2016	44	Teruel	Hombres	526	6	Más de 3 años
201601	Enero 2016	44	Teruel	Mujeres	1559	1	Hasta 3 meses
201601	Enero 2016	44	Teruel	Mujeres	800	2	De 3 a 6 meses
201601	Enero 2016	44	Teruel	Mujeres	563	3	De 6 a 12 meses
201601	Enero 2016	44	Teruel	Mujeres	708	4	De 1 a 2 años
201601	Enero 2016	44	Teruel	Mujeres	318	5	De 2 a 3 años
201601	Enero 2016	44	Teruel	Mujeres	603	6	Más de 3 años
201601	Enero 2016	50	Zaragoza	Hombres	11198	1	Hasta 3 meses
201601	Enero 2016	50	Zaragoza	Hombres	5120	2	De 3 a 6 meses
201601	Enero 2016	50	Zaragoza	Hombres	3605	3	De 6 a 12 meses
201601	Enero 2016	50	Zaragoza	Hombres	3983	4	De 1 a 2 años
201601	Enero 2016	50	Zaragoza	Hombres	2079	5	De 2 a 3 años
201601	Enero 2016	50	Zaragoza	Hombres	4977	6	Más de 3 años
201601	Enero 2016	50	Zaragoza	Mujeres	11167	1	Hasta 3 meses
201601	Enero 2016	50	Zaragoza	Mujeres	5772	2	De 3 a 6 meses
201601	Enero 2016	50	Zaragoza	Mujeres	4954	3	De 6 a 12 meses
201601	Enero 2016	50	Zaragoza	Mujeres	5893	4	De 1 a 2 años
201601	Enero 2016	50	Zaragoza	Mujeres	3432	5	De 2 a 3 años
201601	Enero 2016	50	Zaragoza	Mujeres	8147	6	Más de 3 años
201512	Diciembre 2015	22	Huesca	Hombres	2242	1	Hasta 3 meses
201512	Diciembre 2015	22	Huesca	Hombres	911	2	De 3 a 6 meses
201512	Diciembre 2015	22	Huesca	Hombres	632	3	De 6 a 12 meses
201512	Diciembre 2015	22	Huesca	Hombres	740	4	De 1 a 2 años
201512	Diciembre 2015	22	Huesca	Hombres	321	5	De 2 a 3 años
201512	Diciembre 2015	22	Huesca	Hombres	756	6	Más de 3 años
201512	Diciembre 2015	22	Huesca	Mujeres	2239	1	Hasta 3 meses
201512	Diciembre 2015	22	Huesca	Mujeres	970	2	De 3 a 6 meses
201512	Diciembre 2015	22	Huesca	Mujeres	819	3	De 6 a 12 meses
201512	Diciembre 2015	22	Huesca	Mujeres	917	4	De 1 a 2 años
201512	Diciembre 2015	22	Huesca	Mujeres	479	5	De 2 a 3 años
201512	Diciembre 2015	22	Huesca	Mujeres	901	6	Más de 3 años
201512	Diciembre 2015	44	Teruel	Hombres	1791	1	Hasta 3 meses
201512	Diciembre 2015	44	Teruel	Hombres	567	2	De 3 a 6 meses
201512	Diciembre 2015	44	Teruel	Hombres	444	3	De 6 a 12 meses
201512	Diciembre 2015	44	Teruel	Hombres	501	4	De 1 a 2 años
201512	Diciembre 2015	44	Teruel	Hombres	238	5	De 2 a 3 años
201512	Diciembre 2015	44	Teruel	Hombres	513	6	Más de 3 años
201512	Diciembre 2015	44	Teruel	Mujeres	1518	1	Hasta 3 meses
201512	Diciembre 2015	44	Teruel	Mujeres	634	2	De 3 a 6 meses
201512	Diciembre 2015	44	Teruel	Mujeres	602	3	De 6 a 12 meses
201512	Diciembre 2015	44	Teruel	Mujeres	670	4	De 1 a 2 años
201512	Diciembre 2015	44	Teruel	Mujeres	330	5	De 2 a 3 años
201512	Diciembre 2015	44	Teruel	Mujeres	588	6	Más de 3 años
201512	Diciembre 2015	50	Zaragoza	Hombres	12060	1	Hasta 3 meses
201512	Diciembre 2015	50	Zaragoza	Hombres	4286	2	De 3 a 6 meses
201512	Diciembre 2015	50	Zaragoza	Hombres	3476	3	De 6 a 12 meses
201512	Diciembre 2015	50	Zaragoza	Hombres	4073	4	De 1 a 2 años
201512	Diciembre 2015	50	Zaragoza	Hombres	2092	5	De 2 a 3 años
201512	Diciembre 2015	50	Zaragoza	Hombres	4949	6	Más de 3 años
201512	Diciembre 2015	50	Zaragoza	Mujeres	10588	1	Hasta 3 meses
201512	Diciembre 2015	50	Zaragoza	Mujeres	5137	2	De 3 a 6 meses
201512	Diciembre 2015	50	Zaragoza	Mujeres	4946	3	De 6 a 12 meses
201512	Diciembre 2015	50	Zaragoza	Mujeres	5841	4	De 1 a 2 años
201512	Diciembre 2015	50	Zaragoza	Mujeres	3445	5	De 2 a 3 años
201512	Diciembre 2015	50	Zaragoza	Mujeres	8068	6	Más de 3 años
201511	Noviembre 2015	22	Huesca	Hombres	2647	1	Hasta 3 meses
201511	Noviembre 2015	22	Huesca	Hombres	725	2	De 3 a 6 meses
201511	Noviembre 2015	22	Huesca	Hombres	607	3	De 6 a 12 meses
201511	Noviembre 2015	22	Huesca	Hombres	797	4	De 1 a 2 años
201511	Noviembre 2015	22	Huesca	Hombres	322	5	De 2 a 3 años
201511	Noviembre 2015	22	Huesca	Hombres	767	6	Más de 3 años
201511	Noviembre 2015	22	Huesca	Mujeres	2921	1	Hasta 3 meses
201511	Noviembre 2015	22	Huesca	Mujeres	766	2	De 3 a 6 meses
201511	Noviembre 2015	22	Huesca	Mujeres	782	3	De 6 a 12 meses
201511	Noviembre 2015	22	Huesca	Mujeres	941	4	De 1 a 2 años
201511	Noviembre 2015	22	Huesca	Mujeres	486	5	De 2 a 3 años
201511	Noviembre 2015	22	Huesca	Mujeres	905	6	Más de 3 años
201511	Noviembre 2015	44	Teruel	Hombres	1795	1	Hasta 3 meses
201511	Noviembre 2015	44	Teruel	Hombres	489	2	De 3 a 6 meses
201511	Noviembre 2015	44	Teruel	Hombres	427	3	De 6 a 12 meses
201511	Noviembre 2015	44	Teruel	Hombres	514	4	De 1 a 2 años
201511	Noviembre 2015	44	Teruel	Hombres	244	5	De 2 a 3 años
201511	Noviembre 2015	44	Teruel	Hombres	507	6	Más de 3 años
201511	Noviembre 2015	44	Teruel	Mujeres	1903	1	Hasta 3 meses
201511	Noviembre 2015	44	Teruel	Mujeres	532	2	De 3 a 6 meses
201511	Noviembre 2015	44	Teruel	Mujeres	585	3	De 6 a 12 meses
201511	Noviembre 2015	44	Teruel	Mujeres	668	4	De 1 a 2 años
201511	Noviembre 2015	44	Teruel	Mujeres	360	5	De 2 a 3 años
201511	Noviembre 2015	44	Teruel	Mujeres	595	6	Más de 3 años
201511	Noviembre 2015	50	Zaragoza	Hombres	12394	1	Hasta 3 meses
201511	Noviembre 2015	50	Zaragoza	Hombres	3635	2	De 3 a 6 meses
201511	Noviembre 2015	50	Zaragoza	Hombres	3402	3	De 6 a 12 meses
201511	Noviembre 2015	50	Zaragoza	Hombres	4109	4	De 1 a 2 años
201511	Noviembre 2015	50	Zaragoza	Hombres	2136	5	De 2 a 3 años
201511	Noviembre 2015	50	Zaragoza	Hombres	4977	6	Más de 3 años
201511	Noviembre 2015	50	Zaragoza	Mujeres	12440	1	Hasta 3 meses
201511	Noviembre 2015	50	Zaragoza	Mujeres	4409	2	De 3 a 6 meses
201511	Noviembre 2015	50	Zaragoza	Mujeres	4901	3	De 6 a 12 meses
201511	Noviembre 2015	50	Zaragoza	Mujeres	5854	4	De 1 a 2 años
201511	Noviembre 2015	50	Zaragoza	Mujeres	3539	5	De 2 a 3 años
201511	Noviembre 2015	50	Zaragoza	Mujeres	8038	6	Más de 3 años
201510	Octubre 2015	22	Huesca	Hombres	2837	1	Hasta 3 meses
201510	Octubre 2015	22	Huesca	Hombres	672	2	De 3 a 6 meses
