Año	Municipio código	Municipio nombre	Superficie regada (has)	Superficie Agrícola Utilizada (SAU)	% superficie regada sobre SAU
1999	44056	Caminreal	387,02	3624,15	10,6789178152118
1999	44059	Cantavieja	10,04	7871,16	0,127554261379517
1999	44060	Cañada de Benatanduz	0,29	2557,17	0,011340661747166
1999	44061	Cañada de Verich (La)	1,88	198,7	0,946149974836437
1999	44062	Cañada Vellida	0,17	2259,76	0,007522922788261
1999	44063	Cañizar del Olivar	10,81	231,18	4,6760100354702
1999	44064	Cascante del Río	38,77	2184,34	1,77490683684774
1999	44065	Castejón de Tornos	2,79	1956,6	0,142594296228151
1999	44066	Castel de Cabra	5,05	1979,72	0,255086577899905
1999	44067	Castelnou	407,64	2876,52	14,1712903091235
1999	44068	Castelserás	123,54	1209,49	10,214222523543
1999	44070	Castellar (El)	0	1039,56	0
1999	44071	Castellote	416,18	6398,75	6,50408282867748
1999	44074	Cedrillas	21,56	4248,88	0,507427839807196
1999	44075	Celadas	34,1	7391,92	0,46131451639087
1999	44076	Cella	1338,84	8026,47	16,6803090275052
1999	44077	Cerollera (La)	0,45	169,16	0,266020335776779
1999	44080	Codoñera (La)	5,82	912,4	0,637878123629987
1999	44082	Corbalán	0,33	4336,71	0,007609455093838
1999	44084	Cortes de Aragón	12,42	1825,2	0,680473372781065
1999	44085	Cosa	1,11	3048,69	0,036409080621513
1999	44086	Cretas	20,34	2665,13	0,763189788115402
1999	44087	Crivillén	6,47	1183,48	0,546692804272147
1999	44088	Cuba (La)	2,66	122,96	2,16330513988289
1999	44089	Cubla	11,94	844,93	1,41313481590191
1999	44090	Cucalón	84,6	1432,02	5,90773871873298
1999	44092	Cuervo (El)	22,51	114,89	19,5926538428062
1999	44093	Cuevas de Almudén	43,57	1586,7	2,74595071532111
1999	44094	Cuevas Labradas	71,33	1302,53	5,47626542190967
1999	44096	Ejulve	10,14	4575,4	0,221619967653101
1999	44097	Escorihuela	49,26	2074,26	2,37482282838217
1999	44099	Escucha	3,02	611,02	0,494255507184708
1999	44100	Estercuel	7,45	170,08	4,38029162746943
1999	44101	Ferreruela de Huerva	48,32	2185,66	2,21077386235737
1999	44102	Fonfría	0	1495,01	0
1999	44103	Formiche Alto	4,02	2968,32	0,135430142302717
1999	44105	Fórnoles	2,45	553,42	0,442701745509739
1999	44106	Fortanete	2,73	4558,42	0,059889172125429
1999	44107	Foz-Calanda	91,26	1820,32	5,01340423661774
1999	44108	Fresneda (La)	43,03	1322,71	3,25316962901921
1999	44109	Frías de Albarracín	2,86	1401,01	0,204138442980421
1999	44110	Fuenferrada	36,84	1065,53	3,45743432845626
1999	44111	Fuentes Calientes	0,2	1609,34	0,012427454732996
1999	44112	Fuentes Claras	346,52	3630,77	9,54398102881758
1999	44113	Fuentes de Rubielos	1,94	578,35	0,335437019106078
1999	44114	Fuentespalda	21,53	912	2,36074561403509
1999	44115	Galve	58,72	1537,88	3,81824329596588
1999	44116	Gargallo	2,06	506,7	0,406552200513124
1999	44117	Gea de Albarracín	63,63	3427,14	1,85665015143823
1999	44118	Ginebrosa (La)	213,97	4236,39	5,05076255963214
1999	44119	Griegos	0	1360,02	0
1999	44120	Guadalaviar	0	1185,22	0
1999	44121	Gúdar	6,9	2883,62	0,239282568438282
1999	44122	Híjar	1449,3	13813,69	10,4917657772833
1999	44123	Hinojosa de Jarque	7,21	3106,34	0,232105951054939
1999	44124	Hoz de la Vieja (La)	0,91	2713,02	0,033541956933602
1999	44125	Huesa del Común	128,54	2650,49	4,84966930643013
1999	44126	Iglesuela del Cid (La)	0,39	2449,63	0,01592077170838
1999	44127	Jabaloyas	3	1255,69	0,238912470434582
1999	44128	Jarque de la Val	104,26	1192,87	8,74026507498722
1999	44129	Jatiel	56	323,23	17,3251245243325
1999	44130	Jorcas	32,24	654,23	4,92793054430399
1999	44131	Josa	0,05	1418,5	0,003524850193867
1999	44132	Lagueruela	7,45	2233,18	0,333604993775692
1999	44133	Lanzuela	0,08	978,9	0,008172438451323
1999	44135	Libros	36,99	1064,44	3,47506670173988
1999	44136	Lidón	0,22	3673,2	0,005989328106283
1999	44137	Linares de Mora	4,29	4953,96	0,086597388755662
1999	44138	Loscos	3,44	3554,65	0,096774647292982
1999	44141	Lledó	16,83	695,54	2,41970267705668
1999	44142	Maicas	15,56	2097,23	0,741931023302165
1999	44143	Manzanera	17,2	1413,88	1,21651059495855
1999	44144	Martín del Río	96,76	942,88	10,262175462413
1999	44145	Mas de las Matas	191,5	2244,9	8,53044679050292
1999	44146	Mata de los Olmos (La)	2,92	1033,7	0,282480410177034
1999	44147	Mazaleón	185,63	3071,95	6,04274158108042
1999	44148	Mezquita de Jarque	0,61	2116,66	0,028818988406263
1999	44149	Mirambel	0,09	3292,33	0,002733626337579
1999	44150	Miravete de la Sierra	30,4	2003,32	1,51748098157059
1999	44151	Molinos	49,31	3953,45	1,24726504698428
1999	44152	Monforte de Moyuela	16,71	2786,74	0,599625368710393
1999	44153	Monreal del Campo	531,54	7421,07	7,16257898119813
1999	44154	Monroyo	13,53	1458,24	0,927830809743252
1999	44155	Montalbán	38,29	3920,72	0,976606337611459
1999	44156	Monteagudo del Castillo	0,06	2009,96	0,002985134032518
1999	44157	Monterde de Albarracín	1,06	5140,41	0,02062092323375
1999	44158	Mora de Rubielos	86,39	4084,16	2,1152452401473
1999	44159	Moscardón	1,59	2862,49	0,055546045575705
1999	44160	Mosqueruela	1,66	7635,13	0,021741607543028
1999	44161	Muniesa	1,68	6480,14	0,025925365809998
1999	44163	Noguera de Albarracín	4,46	1902,27	0,234456728014425
1999	44164	Nogueras	11,32	803,59	1,40867855498451
1999	44165	Nogueruelas	10,63	669,2	1,58846383741781
1999	44167	Obón	1,49	2627,3	0,056712214060062
1999	44168	Odón	41,17	5790,15	0,711035119988256
1999	44169	Ojos Negros	40,42	5697,05	0,709489999210118
1999	44171	Olba	16,05	163,34	9,82612954573283
1999	44172	Oliete	120,49	3241,01	3,71766825773447
1999	44173	Olmos (Los)	15,54	1947,28	0,798036235158786
1999	44174	Orihuela del Tremedal	9,73	2814,83	0,345669187837276
1999	44175	Orrios	155,65	2881,87	5,4010069850479
1999	44176	Palomar de Arroyos	8,4	1860,55	0,451479401252318
1999	44177	Pancrudo	0,97	7929,59	0,012232662722789
1999	44178	Parras de Castellote (Las)	13,7	829,5	1,65159734779988
1999	44179	Peñarroya de Tastavins	9,17	1314,81	0,697439173720918
1999	44180	Peracense	0,11	807,92	0,013615209426676
1999	44181	Peralejos	34,75	1046,14	3,32173514061216
1999	44182	Perales del Alfambra	88,92	4664,23	1,90642399710134
1999	44183	Pitarque	6,05	3428,9	0,176441424363498
1999	44184	Plou	0,09	401,79	0,022399761069215
1999	44185	Pobo (El)	0,31	3348,08	0,009259038015818
1999	44187	Portellada (La)	19,59	1093,05	1,79223274324139
1999	44189	Pozondón	0	5493,5	0
1999	44190	Pozuel del Campo	3,3	1989,65	0,165858316789385
1999	44191	Puebla de Híjar (La)	669,13	2955,22	22,6423075101008
1999	44192	Puebla de Valverde (La)	15,01	17038,38	0,088095229710806
1999	44193	Puertomingalvo	1,23	3268,19	0,037635510787317
1999	44194	Ráfales	13,64	538,72	2,53192753192753
1999	44195	Rillo	0,08	4550,92	0,001757886317492
1999	44196	Riodeva	17,37	538,49	3,22568664227748
1999	44197	Ródenas	0,41	3731,65	0,010987096860638
1999	44198	Royuela	7,43	2132,8	0,348368342085521
1999	44199	Rubiales	7,01	427,19	1,64095601488799
1999	44200	Rubielos de la Cérida	4,02	1566,48	0,256626321434043
1999	44201	Rubielos de Mora	134,74	3451,96	3,90328972525753
1999	44203	Salcedillo	0	5,01	0
1999	44204	Saldón	14,36	2179,91	0,65874279213362
1999	44205	Samper de Calanda	495,37	10911,21	4,54000976976889
1999	44206	San Agustín	10,76	1995,01	0,539345667440263
1999	44207	San Martín del Río	96,21	1309,82	7,34528408483608
1999	44208	Santa Cruz de Nogueras	20,65	826,5	2,49848759830611
1999	44209	Santa Eulalia	962,74	5775,19	16,6702740515896
1999	44210	Sarrión	82,22	7011,54	1,17263825065535
1999	44211	Segura de los Baños	2,01	818,99	0,245424242054238
1999	44212	Seno	17,17	1310,29	1,31039693502965
1999	44213	Singra	416,76	2344,11	17,7790291411239
1999	44215	Terriente	0,15	2923,07	0,005131591101137
1999	44216	Teruel	712,12	21326,55	3,33912423715978
1999	44217	Toril y Masegoso	7,16	442,44	1,61829852635386
1999	44218	Tormón	1,74	2,79	62,3655913978495
1999	44219	Tornos	31,31	3627,8	0,863057500413474
1999	44220	Torralba de los Sisones	17,44	3633,41	0,479989871773348
1999	44221	Torrecilla de Alcañiz	47,41	1279,67	3,70486140958216
1999	44222	Torrecilla del Rebollar	4,54	4588,1	0,098951635753362
1999	44223	Torre de Arcas	0,14	306	0,045751633986928
1999	44224	Torre de las Arcas	0,12	2676,43	0,004483584476336
1999	44225	Torre del Compte	96,38	951,72	10,1269280880931
1999	44226	Torrelacárcel	492,61	2751,22	17,9051475345483
1999	44227	Torre los Negros	27,77	3304,36	0,840404798508637
1999	44228	Torremocha de Jiloca	225,14	2127	10,5848613070052
1999	44229	Torres de Albarracín	51,55	1823,24	2,82738421710801
1999	44230	Torrevelilla	3,21	776,57	0,413356168793541
1999	44231	Torrijas	1,2	4325,87	0,027740084653492
1999	44232	Torrijo del Campo	212,91	3163,4	6,7304166403237
1999	44234	Tramacastiel	11,43	729,26	1,56734223733648
1999	44235	Tramacastilla	30,48	2238,5	1,36162608889882
1999	44236	Tronchón	6,06	2064,45	0,293540652474025
1999	44237	Urrea de Gaén	295,62	3933,2	7,51601749211838
1999	44238	Utrillas	24,38	1395,25	1,74735710446157
1999	44239	Valacloche	14,75	729,05	2,02318085179343
1999	44240	Valbona	55,66	1982,57	2,80746707556354
1999	44241	Valdealgorfa	13,53	3470,72	0,389832657200811
1999	44243	Valdecuenca	0	218,18	0
1999	44244	Valdelinares	0	3793,72	0
1999	44245	Valdeltormo	41,86	1045,23	4,0048601743157
1999	44246	Valderrobres	122,66	3597,65	3,40944783400275
1999	44247	Valjunquera	11,66	2018,16	0,577753993736869
1999	44249	Vallecillo (El)	0	1150,57	0
1999	44250	Veguillas de la Sierra	0,18	210,16	0,085649029311001
1999	44251	Villafranca del Campo	816,69	5042,98	16,1945912932433
1999	44252	Villahermosa del Campo	133,23	1605,52	8,29824605112362
1999	44256	Villanueva del Rebollar de la Sierra	14,45	1368,59	1,05583118391922
1999	44257	Villar del Cobo	0,28	4327,83	0,006469755050453
1999	44258	Villar del Salz	13,87	2475,55	0,560279533840965
1999	44260	Villarluengo	3,69	8713,81	0,042346574001499
1999	44261	Villarquemado	313,06	3365,49	9,30206299825583
1999	44262	Villarroya de los Pinares	9,64	2696,09	0,357554829401096
1999	44263	Villastar	80,94	2449,27	3,30465812262429
1999	44264	Villel	118,25	4064,39	2,90941568107391
1999	44265	Vinaceite	106,86	4283,27	2,4948228806496
1999	44266	Visiedo	7,39	4414,92	0,16738695151894
1999	44267	Vivel del Río Martín	60,65	1316,64	4,60642240855511
1999	44268	Zoma (La)	0,05	67,27	0,074327337594767
1999	50001	Abanto	164,36	2143,96	7,66618780201123
1999	50002	Acered	10,36	1349,94	0,767441515919226
1999	50003	Agón	472,35	1161,74	40,6588393272161
1999	50004	Aguarón	172,8	1983	8,71406959152799
1999	50005	Aguilón	14,02	4866,44	0,288095609932517
1999	50006	Ainzón	392,61	2718,98	14,4396060287314
1999	50007	Aladrén	0,59	195,22	0,30222313287573
1999	50008	Alagón	1638,6	1800,06	91,0302989900337
1999	50009	Alarba	2,13	759,35	0,280503061829196
1999	50010	Alberite de San Juan	99,15	492,48	20,1327972709552
1999	50011	Albeta	19,5	54,33	35,8917725013805
1999	50012	Alborge	26,46	26,81	98,6945169712794
1999	50013	Alcalá de Ebro	303,25	303,67	99,861691968255
1999	50014	Alcalá de Moncayo	189,64	873,82	21,7024101073448
1999	50015	Alconchel de Ariza	5,35	2950,26	0,181339949699349
1999	50016	Aldehuela de Liestos	0,23	2188,74	0,010508328992937
1999	50017	Alfajarín	1495,72	7333,26	20,3963857820396
1999	50018	Alfamén	2152,62	8533,34	25,2259959171907
1999	50019	Alforque	89,92	660,35	13,6170212765957
1999	50020	Alhama de Aragón	88,51	725,58	12,1985170484302
1999	50021	Almochuel	124,25	1903,72	6,52669510222091
1999	50022	Almolda (La)	315,66	9941,65	3,17512686525879
1999	50023	Almonacid de la Cuba	120	4274,79	2,80715543921456
1999	50024	Almonacid de la Sierra	1095,08	3327,01	32,9148394504375
1999	50025	Almunia de Doña Godina (La)	2771,63	3309,24	83,7542759062504
1999	50026	Alpartir	57,63	1223,94	4,70856414530124
1999	50027	Ambel	294,45	3429,09	8,58682624253082
1999	50028	Anento	23,3	1006,31	2,31538988979539
1999	50029	Aniñón	163	2689,19	6,06130470513426
1999	50030	Añón de Moncayo	66,76	224,57	29,7279244778911
1999	50031	Aranda de Moncayo	128,58	2477,02	5,19091488966581
1999	50032	Arándiga	314,15	1798,09	17,4713167861453
1999	50033	Ardisa	82,5	652	12,6533742331288
1999	50034	Ariza	306,99	4635,88	6,62204371122635
1999	50035	Artieda	140,42	560,48	25,053525549529
1999	50036	Asín	3,26	1156,61	0,281858189017906
1999	50037	Atea	18,46	1411,58	1,30775443120475
1999	50038	Ateca	500,83	4234,59	11,8271190363176
1999	50039	Azuara	324,71	11572,52	2,80587114993104
1999	50040	Badules	34,16	1828,26	1,86844321923578
1999	50041	Bagüés	0,07	749,41	0,009340681335984
1999	50042	Balconchán	12,3	648,5	1,89668465690054
1999	50043	Bárboles	921,26	1362,65	67,6079697647965
1999	50044	Bardallur	268,07	1600,54	16,7487223062217
1999	50045	Belchite	2369,83	19872,69	11,9250589628279
1999	50046	Belmonte de Gracián	107,14	1843,74	5,81101456821461
1999	50047	Berdejo	2,47	923,49	0,267463643352933
1999	50048	Berrueco	0,47	539,07	0,087187192757898
1999	50050	Bijuesca	71,59	1141,06	6,27399085061259
1999	50051	Biota	3784,5	8471,68	44,6723672282239
1999	50052	Bisimbre	334,2	678,73	49,239019934289
1999	50053	Boquiñeni	484,98	776,88	62,4266295953043
1999	50054	Bordalba	6,01	2495,28	0,240854733737296
1999	50055	Borja	1913,46	9264,51	20,6536557249115
1999	50056	Botorrita	100,43	785,32	12,7884174603983
1999	50057	Brea de Aragón	23,64	777,97	3,03867758396853
1999	50058	Bubierca	101,21	726,17	13,9375077461201
1999	50059	Bujaraloz	1603,47	10318,32	15,5400297722885
1999	50060	Bulbuente	225,62	981,67	22,9832835881712
1999	50061	Bureta	281,96	1559,78	18,0769082819372
1999	50062	Burgo de Ebro (El)	879,07	1017,67	86,3806538465318
1999	50063	Buste (El)	2,48	80,38	3,08534461308783
1999	50064	Cabañas de Ebro	487,24	886,86	54,9399003224861
1999	50065	Cabolafuente	0,05	1622,03	0,003082557042718
1999	50066	Cadrete	55,62	147,59	37,6854800460736
1999	50067	Calatayud	1075,4	5904,59	18,2129495866775
1999	50068	Calatorao	1735,61	3309,74	52,4394665441998
1999	50069	Calcena	7,58	2496,87	0,303580082262993
1999	50070	Calmarza	2,17	880,89	0,246341767984652
1999	50071	Campillo de Aragón	0	2912,37	0
1999	50072	Carenas	24,88	120,12	20,7126207126207
1999	50073	Cariñena	1227	6596,59	18,6005193592447
1999	50074	Caspe	4800,82	29513,09	16,2667480768703
1999	50075	Castejón de Alarba	2,79	624,21	0,446964963714135
1999	50076	Castejón de las Armas	39,9	128,55	31,0385064177363
1999	50077	Castejón de Valdejasa	124,28	3989,83	3,11491968329478
1999	50078	Castiliscar	963,25	2101,52	45,8358711789562
1999	50079	Cervera de la Cañada	115,16	1371,71	8,39536053539013
1999	50080	Cerveruela	0,82	208,25	0,3937575030012
1999	50081	Cetina	578,83	4432,05	13,0600963436784
1999	50082	Cimballa	54,43	831,48	6,54615865685284
1999	50083	Cinco Olivas	51,72	59,29	87,2322482712093
1999	50084	Clarés de Ribota	29,5	840,41	3,51019145417118
1999	50085	Codo	121,2	574,6	21,0929342151062
1999	50086	Codos	123,11	732,1	16,8160087419751
1999	50087	Contamina	59,51	343,94	17,3024364714776
1999	50088	Cosuenda	74,57	1062,51	7,01828688671165
1999	50089	Cuarte de Huerva	27,37	27,57	99,2745738121146
1999	50090	Cubel	3,08	5333,8	0,05774494731711
1999	50091	Cuerlas (Las)	30,28	1790,8	1,69086441813715
1999	50092	Chiprana	1051,87	2135,47	49,2570722136111
1999	50093	Chodes	75,27	488,66	15,4033479310768
1999	50094	Daroca	282,09	3231,94	8,7281942115262
1999	50095	Ejea de los Caballeros	27475,38	48852,03	56,2420435752619
1999	50096	Embid de Ariza	234,02	1966,48	11,9004515682844
1999	50098	Encinacorba	54,4	1074,99	5,06051219081108
1999	50099	Épila	2812,49	12997,46	21,6387663435779
1999	50100	Erla	570,03	980,45	58,1396297618441
1999	50101	Escatrón	513,37	3037,82	16,8992896221633
1999	50102	Fabara	445,75	3916,2	11,3822072417139
1999	50104	Farlete	30,4	9161,81	0,331812163753669
1999	50105	Fayón	45,18	1363,06	3,31460097134389
1999	50106	Fayos (Los)	29,99	122,33	24,5156543775035
1999	50107	Figueruelas	327,2	408,55	80,0881165096071
1999	50108	Fombuena	8,15	460,44	1,77004604291547
1999	50109	Frago (El)	20	273,18	7,32118017424409
1999	50110	Frasno (El)	178,59	1509,28	11,8327944450334
1999	50111	Fréscano	736,29	1886,21	39,0354202342263
1999	50113	Fuendejalón	417,16	5057,25	8,24875179198181
1999	50114	Fuendetodos	3,22	2252,05	0,142980839679403
1999	50115	Fuentes de Ebro	4878,39	13000,84	37,5236523178502
1999	50116	Fuentes de Jiloca	152,02	1271,49	11,9560515615538
1999	50117	Gallocanta	19,48	1934,43	1,00701498632672
1999	50118	Gallur	2256,79	3591,83	62,8312030357784
1999	50119	Gelsa	1804,75	5167,2	34,9270397894411
1999	50120	Godojos	2,18	438,27	0,497410272206631
1999	50121	Gotor	42,52	430,45	9,87803461493786
1999	50122	Grisel	770,7	1038,3	74,2271019936435
1999	50123	Grisén	245,74	249,1	98,6511441188278
1999	50124	Herrera de los Navarros	87,14	7938,46	1,09769401118101
1999	50125	Ibdes	68,81	2687,11	2,56074369862045
1999	50126	Illueca	43,34	1574,63	2,75239262556918
1999	50128	Isuerre	2,77	534,53	0,518212261238845
1999	50129	Jaraba	24,91	843,7	2,952471257556
1999	50130	Jarque de Moncayo	89,43	2898,5	3,0853889943074
1999	50131	Jaulín	0	1833,48	0
1999	50132	Joyosa (La)	224,08	230,44	97,2400624891512
1999	50133	Lagata	61,3	1554,18	3,94420208727432
1999	50134	Langa del Castillo	13,4	3254,41	0,411748980613998
1999	50135	Layana	11,05	160,77	6,87317285563227
1999	50136	Lécera	246,29	8059,73	3,05580956185877
1999	50137	Leciñena	745,98	13581,03	5,49280871922085
1999	50138	Lechón	22,22	1245,3	1,78430900184694
1999	50139	Letux	178,47	3013,96	5,9214455400868
1999	50140	Litago	43,33	105,74	40,9778702477776
1999	50141	Lituénigo	54,66	308,06	17,7432967603714
1999	50142	Lobera de Onsella	3,35	564,24	0,593718984829151
1999	50143	Longares	418,67	4917,13	8,51451964865684
1999	50144	Longás	6,89	711,61	0,968226978260564
1999	50146	Lucena de Jalón	263,92	484,46	54,4771498162903
1999	50147	Luceni	1521,43	1962,89	77,5096923413946
1999	50148	Luesia	43,7	5208,94	0,838942280003225
1999	50149	Luesma	18,14	1036,35	1,75037390842862
1999	50150	Lumpiaque	159,25	2362,97	6,73939999238247
1999	50151	Luna	3387,02	21103,61	16,0494815815872
1999	50152	Maella	991,81	6995,99	14,1768355872435
1999	50153	Magallón	1319,39	5755,05	22,9257782295549
1999	50154	Mainar	97,13	1800,3	5,39521190912626
1999	50155	Malanquilla	8,03	3041,58	0,264007522406118
1999	50156	Maleján	0	0	
1999	50157	Malón	208,4	281,45	74,0451234677563
1999	50159	Maluenda	321,64	1038,22	30,9799464468032
1999	50160	Mallén	1910,91	2940,77	64,9799202249751
1999	50161	Manchones	43,1	774,56	5,56444949390622
1999	50162	Mara	145,89	1519,98	9,59815260727115
1999	50163	María de Huerva	245,38	3758,25	6,52910264085678
1999	50164	Mediana de Aragón	389,67	4396	8,86419472247498
1999	50165	Mequinenza	682,22	6681,83	10,2100771794553
1999	50166	Mesones de Isuela	125,6	3904,76	3,21658693492046
1999	50167	Mezalocha	326,17	5357,3	6,08832807570978
1999	50168	Mianos	16,42	617,85	2,65760297806911
1999	50169	Miedes de Aragón	169,97	2829,75	6,00653768000707
1999	50170	Monegrillo	4,65	13223,1	0,035165732695056
1999	50171	Moneva	65,19	3859,63	1,68902200469993
1999	50172	Monreal de Ariza	436,01	3958,02	11,0158614660866
1999	50173	Monterde	172,03	2601,99	6,61147813788677
1999	50174	Montón	124,27	599,27	20,7368965574783
1999	50175	Morata de Jalón	203,3	1184,17	17,1681430875634
1999	50176	Morata de Jiloca	152,45	931,96	16,3579981973475
1999	50177	Morés	189,87	888,45	21,3709268951545
1999	50178	Moros	331,98	1542,95	21,5159272821543
1999	50179	Moyuela	72,98	4446,48	1,64129828538529
1999	50180	Mozota	39,76	491,54	8,08886357163201
1999	50181	Muel	301,02	7914,13	3,80357664076784
1999	50182	Muela (La)	285,08	10177,97	2,80095146674632
1999	50183	Munébrega	124,02	1686,38	7,35421435263701
1999	50184	Murero	47,88	345,69	13,8505597500651
1999	50185	Murillo de Gállego	4,54	1496,34	0,303406979697128
1999	50186	Navardún	52,23	1031,37	5,06413799121557
1999	50187	Nigüella	45,17	2719,81	1,6607777749181
1999	50188	Nombrevilla	13,39	955,93	1,400730178988
1999	50189	Nonaspe	320,02	1701,76	18,8052369311771
1999	50190	Novallas	560,99	747,94	75,0046795197476
1999	50191	Novillas	1550,38	1692,43	91,6067429672128
1999	50192	Nuévalos	35,75	1648,18	2,16905920469852
1999	50193	Nuez de Ebro	294,2	337,93	87,0594501819904
1999	50194	Olvés	27,73	855,89	3,23990232389676
1999	50195	Orcajo	11,82	694,18	1,70272839897433
1999	50196	Orera	34,06	354,05	9,62011015393306
1999	50197	Orés	126,36	3150,54	4,01074101582586
1999	50198	Oseja	42,25	269,57	15,673109025485
1999	50199	Osera de Ebro	425,08	879,9	48,3100352312763
1999	50200	Paniza	23,02	2491,62	0,923896902416901
1999	50201	Paracuellos de Jiloca	340,39	1108,44	30,7089242539064
1999	50202	Paracuellos de la Ribera	106,12	494,06	21,4791725701332
1999	50203	Pastriz	672,36	756,17	88,916513482418
1999	50204	Pedrola	1721,69	10489,44	16,413554965756
1999	50205	Pedrosas (Las)	96,46	1369,91	7,04133848209006
1999	50206	Perdiguera	58,42	6910	0,845441389290883
1999	50207	Piedratajada	64,33	1785,33	3,60325542056651
1999	50208	Pina de Ebro	3435,28	23345,57	14,7149116513326
1999	50209	Pinseque	692,94	1413,25	49,0316646028657
1999	50210	Pintanos (Los)	36,58	1403,62	2,60611846511164
1999	50211	Plasencia de Jalón	686,74	3297,27	20,8275330803968
1999	50212	Pleitas	101,74	141,17	72,0691365020897
1999	50213	Plenas	46,32	2588,22	1,78964693882282
1999	50214	Pomer	0	850,3	0
1999	50215	Pozuel de Ariza	30,07	231,61	12,9830318207331
1999	50216	Pozuelo de Aragón	126,35	3164,16	3,99316090210356
1999	50217	Pradilla de Ebro	798,68	2359,98	33,8426596835566
1999	50218	Puebla de Albortón	165,32	7043,85	2,34701193239493
1999	50219	Puebla de Alfindén (La)	1047,95	1646,66	63,6409459147608
1999	50220	Puendeluna	90,93	773,66	11,7532249308482
1999	50221	Purujosa	0	1368,5	0
1999	50222	Quinto	3503,81	10080,98	34,7566407234217
1999	50223	Remolinos	613,12	1975,74	31,032423294563
1999	50224	Retascón	15,13	2019,77	0,749095194007238
1999	50225	Ricla	2639,94	4937,03	53,4722292552405
1999	50227	Romanos	50,41	1784,66	2,82462766017056
1999	50228	Rueda de Jalón	496,22	7701,75	6,44295127730711
1999	50229	Ruesca	41,58	580,96	7,15711925089507
1999	50230	Sádaba	6094,67	10083,98	60,4391321680527
1999	50231	Salillas de Jalón	69,32	124,31	55,7638162657871
1999	50232	Salvatierra de Esca	4,47	2659,71	0,168063435487328
1999	50233	Samper del Salz	14,91	654,56	2,27786604742117
1999	50234	San Martín de la Virgen de Moncayo	33,1	161,91	20,4434562411216
1999	50235	San Mateo de Gállego	729,65	5952,71	12,2574424085837
1999	50236	Santa Cruz de Grío	47,93	839,54	5,70907878123734
1999	50237	Santa Cruz de Moncayo	191,34	322,06	59,4112898217723
1999	50238	Santa Eulalia de Gállego	0,07	488,99	0,014315221170167
1999	50239	Santed	0	2122,2	0
1999	50240	Sástago	1385,12	17108,86	8,09592222976867
1999	50241	Saviñán	248,49	762,73	32,5790253431752
1999	50242	Sediles	61,92	518,77	11,9359253619138
1999	50243	Sestrica	82,29	1959,39	4,19977646104145
1999	50244	Sierra de Luna	331,88	3083,39	10,7634778604069
1999	50245	Sigüés	67,3	2491,26	2,70144424909484
1999	50246	Sisamón	1,78	2202,22	0,080827528584792
1999	50247	Sobradiel	752,31	765,9	98,2256169212691
1999	50248	Sos del Rey Católico	1854,18	12752,75	14,5394522749995
1999	50249	Tabuenca	38,2	2410,25	1,58489783217509
1999	50250	Talamantes	10,96	511,39	2,14317839613602
1999	50251	Tarazona	3050,06	9355,46	32,601924437708
1999	50252	Tauste	12382,96	37534,17	32,991165117012
1999	50253	Terrer	437,58	1547,22	28,2816923255904
1999	50254	Tierga	102,26	4321,58	2,36626419041184
1999	50255	Tobed	73,05	726,87	10,0499401543605
1999	50256	Torralba de los Frailes	29,07	3131,59	0,928282437994757
1999	50257	Torralba de Ribota	95,7	585,92	16,3332878208629
1999	50258	Torralbilla	13,68	1295,19	1,05621569036203
1999	50259	Torrehermosa	19,53	1806,02	1,08138337338457
1999	50260	Torrelapaja	3,68	432,21	0,851437958399852
1999	50261	Torrellas	23,39	31,99	73,1165989371679
1999	50262	Torres de Berrellén	1619,89	3899,13	41,5449087360514
1999	50263	Torrijo de la Cañada	66,99	960,13	6,97718017351817
1999	50264	Tosos	19,83	4032,41	0,49176547027708
1999	50265	Trasmoz	152,92	946,97	16,148346832529
1999	50266	Trasobares	25,51	4255	0,599529964747356
1999	50267	Uncastillo	414,97	6763,52	6,13541469530659
1999	50268	Undués de Lerda	19,81	1358	1,45876288659794
1999	50269	Urrea de Jalón	321,05	1837,19	17,4750570164218
1999	50270	Urriés	11,73	495,77	2,3660164995865
1999	50271	Used	26,9	7564,61	0,355603263089571
1999	50272	Utebo	847,07	1079,36	78,4789134301808
1999	50273	Valdehorna	19,3	456,34	4,22930271288951
1999	50274	Val de San Martín	11,62	1733,09	0,670478740284694
1999	50275	Valmadrid	2,98	955,26	0,311956954127672
1999	50276	Valpalmas	148,26	2603,78	5,69402944949266
1999	50277	Valtorres	8,36	100,32	8,33333333333333
1999	50278	Velilla de Ebro	306,56	3369,08	9,09921996509433
1999	50279	Velilla de Jiloca	58,45	394,84	14,8034646945598
1999	50280	Vera de Moncayo	480,05	1599,86	30,005750503169
1999	50281	Vierlas	35,42	71,08	49,8311761395611
1999	50282	Vilueña (La)	151,66	778,39	19,4838063181696
1999	50283	Villadoz	111,26	1640,88	6,78050802008678
1999	50284	Villafeliche	70,31	414,53	16,9613779461076
1999	50285	Villafranca de Ebro	798,09	2310,58	34,5406780981399
1999	50286	Villalba de Perejil	48,43	589,6	8,2140434192673
1999	50287	Villalengua	311,22	1178,25	26,4137492043285
1999	50288	Villanueva de Gállego	1026,66	4643,24	22,1108536280701
1999	50289	Villanueva de Jiloca	18,48	154,79	11,9387557335745
1999	50290	Villanueva de Huerva	28,97	5616,05	0,515842985728403
1999	50291	Villar de los Navarros	21,04	4264,15	0,49341603836638
