Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Extranjeros
2012	22	Huesca	06	Resto de América	324	Panamá	16 a 64	7
2012	22	Huesca	06	Resto de América	325	San Vicente y las Granadinas	0 a 15	1
2012	22	Huesca	06	Resto de América	326	República Dominicana	0 a 15	101
2012	22	Huesca	06	Resto de América	326	República Dominicana	16 a 64	366
2012	22	Huesca	06	Resto de América	326	República Dominicana	65 y más	6
2012	22	Huesca	06	Resto de América	340	Argentina	0 a 15	48
2012	22	Huesca	06	Resto de América	340	Argentina	16 a 64	290
2012	22	Huesca	06	Resto de América	340	Argentina	65 y más	21
2012	22	Huesca	06	Resto de América	341	Bolivia	0 a 15	44
2012	22	Huesca	06	Resto de América	341	Bolivia	16 a 64	253
2012	22	Huesca	06	Resto de América	341	Bolivia	65 y más	1
2012	22	Huesca	06	Resto de América	342	Brasil	0 a 15	34
2012	22	Huesca	06	Resto de América	342	Brasil	16 a 64	233
2012	22	Huesca	06	Resto de América	343	Colombia	0 a 15	126
2012	22	Huesca	06	Resto de América	343	Colombia	16 a 64	681
2012	22	Huesca	06	Resto de América	343	Colombia	65 y más	16
2012	22	Huesca	06	Resto de América	344	Chile	0 a 15	23
2012	22	Huesca	06	Resto de América	344	Chile	16 a 64	89
2012	22	Huesca	06	Resto de América	344	Chile	65 y más	3
2012	22	Huesca	06	Resto de América	345	Ecuador	0 a 15	148
2012	22	Huesca	06	Resto de América	345	Ecuador	16 a 64	608
2012	22	Huesca	06	Resto de América	345	Ecuador	65 y más	3
2012	22	Huesca	06	Resto de América	347	Paraguay	0 a 15	5
2012	22	Huesca	06	Resto de América	347	Paraguay	16 a 64	52
2012	22	Huesca	06	Resto de América	348	Perú	0 a 15	35
2012	22	Huesca	06	Resto de América	348	Perú	16 a 64	174
2012	22	Huesca	06	Resto de América	348	Perú	65 y más	5
2012	22	Huesca	06	Resto de América	350	Uruguay	0 a 15	25
2012	22	Huesca	06	Resto de América	350	Uruguay	16 a 64	109
2012	22	Huesca	06	Resto de América	350	Uruguay	65 y más	1
2012	22	Huesca	06	Resto de América	351	Venezuela	0 a 15	18
2012	22	Huesca	06	Resto de América	351	Venezuela	16 a 64	115
2012	22	Huesca	06	Resto de América	351	Venezuela	65 y más	3
2012	22	Huesca	07	Asia	404	Bangladesh	16 a 64	2
2012	22	Huesca	07	Asia	407	China	0 a 15	84
2012	22	Huesca	07	Asia	407	China	16 a 64	255
2012	22	Huesca	07	Asia	407	China	65 y más	3
2012	22	Huesca	07	Asia	409	Filipinas	16 a 64	6
2012	22	Huesca	07	Asia	410	India	0 a 15	2
2012	22	Huesca	07	Asia	410	India	16 a 64	12
2012	22	Huesca	07	Asia	413	Irán	16 a 64	1
2012	22	Huesca	07	Asia	414	Israel	16 a 64	1
2012	22	Huesca	07	Asia	415	Japón	16 a 64	6
2012	22	Huesca	07	Asia	418	Kuwait	16 a 64	1
2012	22	Huesca	07	Asia	419	Laos	16 a 64	1
2012	22	Huesca	07	Asia	420	Líbano	16 a 64	3
2012	22	Huesca	07	Asia	421	Malasia	16 a 64	1
2012	22	Huesca	07	Asia	423	Mongolia	0 a 15	1
2012	22	Huesca	07	Asia	423	Mongolia	16 a 64	1
2012	22	Huesca	07	Asia	424	Nepal	16 a 64	3
2012	22	Huesca	07	Asia	426	Pakistán	0 a 15	27
2012	22	Huesca	07	Asia	426	Pakistán	16 a 64	72
2012	22	Huesca	07	Asia	430	República de Corea	16 a 64	1
2012	22	Huesca	07	Asia	433	Siria	16 a 64	4
2012	22	Huesca	07	Asia	433	Siria	65 y más	1
2012	22	Huesca	07	Asia	435	Tailandia	16 a 64	9
2012	22	Huesca	07	Asia	447	Uzbekistán	16 a 64	1
2012	22	Huesca	07	Asia	448	Bhután	16 a 64	3
2012	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	2
2012	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	7
2012	22	Huesca	08	Oceanía	501	Australia	0 a 15	1
2012	22	Huesca	08	Oceanía	501	Australia	16 a 64	3
2012	22	Huesca	08	Oceanía	501	Australia	65 y más	2
2012	22	Huesca	08	Oceanía	504	Nueva Zelanda	16 a 64	1
2012	22	Huesca	08	Oceanía	511	Micronesia	16 a 64	1
2012	22	Huesca	08	Oceanía	512	Tuvalu	65 y más	1
2012	22	Huesca	08	Oceanía	515	Nauru	65 y más	1
2012	22	Huesca	08	Oceanía	516	Palaos	0 a 15	2
2012	22	Huesca	08	Oceanía	516	Palaos	16 a 64	4
2012	44	Teruel	01	UE-27	102	Austria	16 a 64	2
2012	44	Teruel	01	UE-27	102	Austria	65 y más	1
2012	44	Teruel	01	UE-27	103	Bélgica	0 a 15	1
2012	44	Teruel	01	UE-27	103	Bélgica	16 a 64	11
2012	44	Teruel	01	UE-27	104	Bulgaria	0 a 15	62
2012	44	Teruel	01	UE-27	104	Bulgaria	16 a 64	265
2012	44	Teruel	01	UE-27	104	Bulgaria	65 y más	1
2012	44	Teruel	01	UE-27	107	Dinamarca	16 a 64	1
2012	44	Teruel	01	UE-27	109	Finlandia	16 a 64	1
2012	44	Teruel	01	UE-27	110	Francia	0 a 15	5
2012	44	Teruel	01	UE-27	110	Francia	16 a 64	80
2012	44	Teruel	01	UE-27	110	Francia	65 y más	28
2012	44	Teruel	01	UE-27	111	Grecia	16 a 64	2
2012	44	Teruel	01	UE-27	112	Hungría	0 a 15	2
2012	44	Teruel	01	UE-27	112	Hungría	16 a 64	13
2012	44	Teruel	01	UE-27	113	Irlanda	16 a 64	10
2012	44	Teruel	01	UE-27	115	Italia	0 a 15	23
2012	44	Teruel	01	UE-27	115	Italia	16 a 64	90
2012	44	Teruel	01	UE-27	115	Italia	65 y más	20
2012	44	Teruel	01	UE-27	121	Países Bajos	0 a 15	11
2012	44	Teruel	01	UE-27	121	Países Bajos	16 a 64	34
2012	44	Teruel	01	UE-27	121	Países Bajos	65 y más	2
2012	44	Teruel	01	UE-27	122	Polonia	0 a 15	135
2012	44	Teruel	01	UE-27	122	Polonia	16 a 64	706
2012	44	Teruel	01	UE-27	122	Polonia	65 y más	2
2012	44	Teruel	01	UE-27	123	Portugal	0 a 15	57
2012	44	Teruel	01	UE-27	123	Portugal	16 a 64	285
2012	44	Teruel	01	UE-27	123	Portugal	65 y más	5
2012	44	Teruel	01	UE-27	125	Reino Unido	0 a 15	21
2012	44	Teruel	01	UE-27	125	Reino Unido	16 a 64	100
2012	44	Teruel	01	UE-27	125	Reino Unido	65 y más	11
2012	44	Teruel	01	UE-27	126	Alemania	0 a 15	10
2012	44	Teruel	01	UE-27	126	Alemania	16 a 64	67
2012	44	Teruel	01	UE-27	126	Alemania	65 y más	16
2012	44	Teruel	01	UE-27	128	Rumanía	0 a 15	1284
2012	44	Teruel	01	UE-27	128	Rumanía	16 a 64	5690
2012	44	Teruel	01	UE-27	128	Rumanía	65 y más	64
2012	44	Teruel	01	UE-27	131	Suecia	0 a 15	1
2012	44	Teruel	01	UE-27	131	Suecia	16 a 64	4
2012	44	Teruel	01	UE-27	131	Suecia	65 y más	2
2012	44	Teruel	01	UE-27	136	Letonia	0 a 15	1
2012	44	Teruel	01	UE-27	136	Letonia	16 a 64	8
2012	44	Teruel	01	UE-27	142	Lituania	0 a 15	6
2012	44	Teruel	01	UE-27	142	Lituania	16 a 64	14
2012	44	Teruel	01	UE-27	143	República Checa	0 a 15	4
2012	44	Teruel	01	UE-27	143	República Checa	16 a 64	40
2012	44	Teruel	01	UE-27	144	Eslovaquia	16 a 64	2
2012	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	2
2012	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	5
2012	44	Teruel	02	Resto de Europa	114	Islandia	16 a 64	1
2012	44	Teruel	02	Resto de Europa	120	Noruega	16 a 64	1
2012	44	Teruel	02	Resto de Europa	132	Suiza	16 a 64	4
2012	44	Teruel	02	Resto de Europa	132	Suiza	65 y más	1
2012	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	29
2012	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	179
2012	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	3
2012	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	37
2012	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	4
2012	44	Teruel	02	Resto de Europa	138	Bielorrusia	65 y más	1
2012	44	Teruel	02	Resto de Europa	139	Georgia	0 a 15	1
2012	44	Teruel	02	Resto de Europa	139	Georgia	16 a 64	4
2012	44	Teruel	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	1
2012	44	Teruel	02	Resto de Europa	146	Croacia	16 a 64	1
2012	44	Teruel	02	Resto de Europa	148	Armenia	0 a 15	3
2012	44	Teruel	02	Resto de Europa	148	Armenia	16 a 64	3
2012	44	Teruel	02	Resto de Europa	154	Rusia	0 a 15	10
2012	44	Teruel	02	Resto de Europa	154	Rusia	16 a 64	22
2012	44	Teruel	02	Resto de Europa	157	Serbia	16 a 64	1
2012	44	Teruel	02	Resto de Europa	436	Turquía	16 a 64	13
2012	44	Teruel	03	Magreb	203	Argelia	0 a 15	61
2012	44	Teruel	03	Magreb	203	Argelia	16 a 64	162
2012	44	Teruel	03	Magreb	203	Argelia	65 y más	1
2012	44	Teruel	03	Magreb	228	Marruecos	0 a 15	1266
2012	44	Teruel	03	Magreb	228	Marruecos	16 a 64	3097
2012	44	Teruel	03	Magreb	228	Marruecos	65 y más	14
2012	44	Teruel	03	Magreb	230	Mauritania	16 a 64	2
2012	44	Teruel	03	Magreb	248	Túnez	16 a 64	3
2012	44	Teruel	04	Resto de África	207	Cabo Verde	0 a 15	6
2012	44	Teruel	04	Resto de África	207	Cabo Verde	16 a 64	25
2012	44	Teruel	04	Resto de África	207	Cabo Verde	65 y más	4
2012	44	Teruel	04	Resto de África	208	Camerún	16 a 64	5
2012	44	Teruel	04	Resto de África	213	Egipto	0 a 15	1
2012	44	Teruel	04	Resto de África	213	Egipto	16 a 64	3
2012	44	Teruel	04	Resto de África	214	Etiopía	0 a 15	1
2012	44	Teruel	04	Resto de África	216	Gambia	0 a 15	12
2012	44	Teruel	04	Resto de África	216	Gambia	16 a 64	57
2012	44	Teruel	04	Resto de África	216	Gambia	65 y más	2
2012	44	Teruel	04	Resto de África	217	Ghana	0 a 15	2
2012	44	Teruel	04	Resto de África	217	Ghana	16 a 64	11
2012	44	Teruel	04	Resto de África	218	Guinea	16 a 64	2
2012	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	16 a 64	3
2012	44	Teruel	04	Resto de África	221	Kenia	16 a 64	3
2012	44	Teruel	04	Resto de África	227	Mali	0 a 15	1
2012	44	Teruel	04	Resto de África	227	Mali	16 a 64	17
2012	44	Teruel	04	Resto de África	234	Nigeria	0 a 15	1
2012	44	Teruel	04	Resto de África	234	Nigeria	16 a 64	4
2012	44	Teruel	04	Resto de África	237	Ruanda	16 a 64	1
2012	44	Teruel	04	Resto de África	239	Senegal	0 a 15	6
2012	44	Teruel	04	Resto de África	239	Senegal	16 a 64	36
2012	44	Teruel	04	Resto de África	242	Somalia	16 a 64	1
2012	44	Teruel	05	América del Norte	301	Canadá	16 a 64	1
2012	44	Teruel	05	América del Norte	302	Estados Unidos de América	0 a 15	3
2012	44	Teruel	05	América del Norte	302	Estados Unidos de América	16 a 64	17
2012	44	Teruel	05	América del Norte	302	Estados Unidos de América	65 y más	2
2012	44	Teruel	06	Resto de América	303	México	0 a 15	4
2012	44	Teruel	06	Resto de América	303	México	16 a 64	13
2012	44	Teruel	06	Resto de América	303	México	65 y más	1
2012	44	Teruel	06	Resto de América	314	Costa Rica	0 a 15	1
2012	44	Teruel	06	Resto de América	315	Cuba	0 a 15	21
2012	44	Teruel	06	Resto de América	315	Cuba	16 a 64	139
2012	44	Teruel	06	Resto de América	315	Cuba	65 y más	9
2012	44	Teruel	06	Resto de América	316	Dominica	16 a 64	1
2012	44	Teruel	06	Resto de América	317	El Salvador	0 a 15	1
2012	44	Teruel	06	Resto de América	317	El Salvador	16 a 64	6
2012	44	Teruel	06	Resto de América	319	Guatemala	16 a 64	1
2012	44	Teruel	06	Resto de América	320	Haití	0 a 15	1
2012	44	Teruel	06	Resto de América	321	Honduras	0 a 15	2
2012	44	Teruel	06	Resto de América	321	Honduras	16 a 64	6
2012	44	Teruel	06	Resto de América	323	Nicaragua	0 a 15	5
2012	44	Teruel	06	Resto de América	323	Nicaragua	16 a 64	18
2012	44	Teruel	06	Resto de América	326	República Dominicana	0 a 15	72
2012	44	Teruel	06	Resto de América	326	República Dominicana	16 a 64	304
2012	44	Teruel	06	Resto de América	326	República Dominicana	65 y más	3
2012	44	Teruel	06	Resto de América	340	Argentina	0 a 15	41
2012	44	Teruel	06	Resto de América	340	Argentina	16 a 64	163
2012	44	Teruel	06	Resto de América	340	Argentina	65 y más	11
2012	44	Teruel	06	Resto de América	341	Bolivia	0 a 15	14
2012	44	Teruel	06	Resto de América	341	Bolivia	16 a 64	83
2012	44	Teruel	06	Resto de América	342	Brasil	0 a 15	51
2012	44	Teruel	06	Resto de América	342	Brasil	16 a 64	215
2012	44	Teruel	06	Resto de América	342	Brasil	65 y más	2
2012	44	Teruel	06	Resto de América	343	Colombia	0 a 15	131
2012	44	Teruel	06	Resto de América	343	Colombia	16 a 64	666
2012	44	Teruel	06	Resto de América	343	Colombia	65 y más	15
2012	44	Teruel	06	Resto de América	344	Chile	0 a 15	9
2012	44	Teruel	06	Resto de América	344	Chile	16 a 64	63
2012	44	Teruel	06	Resto de América	344	Chile	65 y más	3
2012	44	Teruel	06	Resto de América	345	Ecuador	0 a 15	56
2012	44	Teruel	06	Resto de América	345	Ecuador	16 a 64	175
2012	44	Teruel	06	Resto de América	345	Ecuador	65 y más	1
2012	44	Teruel	06	Resto de América	347	Paraguay	0 a 15	5
2012	44	Teruel	06	Resto de América	347	Paraguay	16 a 64	39
2012	44	Teruel	06	Resto de América	348	Perú	0 a 15	60
2012	44	Teruel	06	Resto de América	348	Perú	16 a 64	201
2012	44	Teruel	06	Resto de América	348	Perú	65 y más	5
2012	44	Teruel	06	Resto de América	350	Uruguay	0 a 15	5
2012	44	Teruel	06	Resto de América	350	Uruguay	16 a 64	36
2012	44	Teruel	06	Resto de América	350	Uruguay	65 y más	3
2012	44	Teruel	06	Resto de América	351	Venezuela	0 a 15	7
2012	44	Teruel	06	Resto de América	351	Venezuela	16 a 64	29
2012	44	Teruel	06	Resto de América	351	Venezuela	65 y más	4
2012	44	Teruel	07	Asia	404	Bangladesh	16 a 64	1
2012	44	Teruel	07	Asia	407	China	0 a 15	42
2012	44	Teruel	07	Asia	407	China	16 a 64	115
2012	44	Teruel	07	Asia	407	China	65 y más	2
2012	44	Teruel	07	Asia	410	India	0 a 15	1
2012	44	Teruel	07	Asia	410	India	16 a 64	5
2012	44	Teruel	07	Asia	412	Irak	16 a 64	1
2012	44	Teruel	07	Asia	413	Irán	16 a 64	1
2012	44	Teruel	07	Asia	414	Israel	16 a 64	1
2012	44	Teruel	07	Asia	416	Jordania	16 a 64	1
2012	44	Teruel	07	Asia	420	Líbano	16 a 64	1
2012	44	Teruel	07	Asia	426	Pakistán	0 a 15	157
2012	44	Teruel	07	Asia	426	Pakistán	16 a 64	388
2012	44	Teruel	07	Asia	426	Pakistán	65 y más	1
2012	44	Teruel	07	Asia	433	Siria	16 a 64	2
2012	44	Teruel	07	Asia	434	Sri-Lanka	16 a 64	1
2012	44	Teruel	07	Asia	435	Tailandia	16 a 64	1
2012	44	Teruel	07	Asia	443	Kazajstan	0 a 15	1
2012	44	Teruel	07	Asia	443	Kazajstan	16 a 64	8
2012	44	Teruel	07	Asia	444	Kirgvistan	16 a 64	2
2012	44	Teruel	08	Oceanía	501	Australia	16 a 64	5
2012	44	Teruel	08	Oceanía	511	Micronesia	0 a 15	1
2012	50	Zaragoza	01	UE-27	102	Austria	0 a 15	8
2012	50	Zaragoza	01	UE-27	102	Austria	16 a 64	47
2012	50	Zaragoza	01	UE-27	102	Austria	65 y más	5
2012	50	Zaragoza	01	UE-27	103	Bélgica	0 a 15	15
2012	50	Zaragoza	01	UE-27	103	Bélgica	16 a 64	95
2012	50	Zaragoza	01	UE-27	103	Bélgica	65 y más	13
2012	50	Zaragoza	01	UE-27	104	Bulgaria	0 a 15	656
2012	50	Zaragoza	01	UE-27	104	Bulgaria	16 a 64	3108
2012	50	Zaragoza	01	UE-27	104	Bulgaria	65 y más	80
2012	50	Zaragoza	01	UE-27	106	Chipre	16 a 64	3
2012	50	Zaragoza	01	UE-27	107	Dinamarca	16 a 64	33
2012	50	Zaragoza	01	UE-27	107	Dinamarca	65 y más	1
2012	50	Zaragoza	01	UE-27	109	Finlandia	0 a 15	4
2012	50	Zaragoza	01	UE-27	109	Finlandia	16 a 64	30
2012	50	Zaragoza	01	UE-27	110	Francia	0 a 15	130
2012	50	Zaragoza	01	UE-27	110	Francia	16 a 64	1088
2012	50	Zaragoza	01	UE-27	110	Francia	65 y más	108
2012	50	Zaragoza	01	UE-27	111	Grecia	0 a 15	7
2012	50	Zaragoza	01	UE-27	111	Grecia	16 a 64	52
2012	50	Zaragoza	01	UE-27	112	Hungría	0 a 15	22
2012	50	Zaragoza	01	UE-27	112	Hungría	16 a 64	90
2012	50	Zaragoza	01	UE-27	112	Hungría	65 y más	1
2012	50	Zaragoza	01	UE-27	113	Irlanda	0 a 15	10
2012	50	Zaragoza	01	UE-27	113	Irlanda	16 a 64	66
2012	50	Zaragoza	01	UE-27	113	Irlanda	65 y más	3
2012	50	Zaragoza	01	UE-27	115	Italia	0 a 15	221
2012	50	Zaragoza	01	UE-27	115	Italia	16 a 64	1280
2012	50	Zaragoza	01	UE-27	115	Italia	65 y más	110
2012	50	Zaragoza	01	UE-27	121	Países Bajos	0 a 15	52
2012	50	Zaragoza	01	UE-27	121	Países Bajos	16 a 64	255
2012	50	Zaragoza	01	UE-27	121	Países Bajos	65 y más	7
2012	50	Zaragoza	01	UE-27	122	Polonia	0 a 15	367
2012	50	Zaragoza	01	UE-27	122	Polonia	16 a 64	2249
2012	50	Zaragoza	01	UE-27	122	Polonia	65 y más	18
2012	50	Zaragoza	01	UE-27	123	Portugal	0 a 15	479
2012	50	Zaragoza	01	UE-27	123	Portugal	16 a 64	2843
2012	50	Zaragoza	01	UE-27	123	Portugal	65 y más	53
2012	50	Zaragoza	01	UE-27	125	Reino Unido	0 a 15	42
2012	50	Zaragoza	01	UE-27	125	Reino Unido	16 a 64	475
2012	50	Zaragoza	01	UE-27	125	Reino Unido	65 y más	37
2012	50	Zaragoza	01	UE-27	126	Alemania	0 a 15	66
2012	50	Zaragoza	01	UE-27	126	Alemania	16 a 64	500
2012	50	Zaragoza	01	UE-27	126	Alemania	65 y más	58
2012	50	Zaragoza	01	UE-27	128	Rumanía	0 a 15	8037
2012	50	Zaragoza	01	UE-27	128	Rumanía	16 a 64	43411
2012	50	Zaragoza	01	UE-27	128	Rumanía	65 y más	576
2012	50	Zaragoza	01	UE-27	131	Suecia	0 a 15	8
2012	50	Zaragoza	01	UE-27	131	Suecia	16 a 64	46
2012	50	Zaragoza	01	UE-27	131	Suecia	65 y más	3
2012	50	Zaragoza	01	UE-27	136	Letonia	0 a 15	2
2012	50	Zaragoza	01	UE-27	136	Letonia	16 a 64	27
2012	50	Zaragoza	01	UE-27	141	Estonia	16 a 64	12
2012	50	Zaragoza	01	UE-27	142	Lituania	0 a 15	17
2012	50	Zaragoza	01	UE-27	142	Lituania	16 a 64	138
2012	50	Zaragoza	01	UE-27	142	Lituania	65 y más	4
2012	50	Zaragoza	01	UE-27	143	República Checa	0 a 15	1
2012	50	Zaragoza	01	UE-27	143	República Checa	16 a 64	118
2012	50	Zaragoza	01	UE-27	144	Eslovaquia	0 a 15	17
2012	50	Zaragoza	01	UE-27	144	Eslovaquia	16 a 64	115
2012	50	Zaragoza	01	UE-27	147	Eslovenia	0 a 15	7
2012	50	Zaragoza	01	UE-27	147	Eslovenia	16 a 64	39
2012	50	Zaragoza	01	UE-27	147	Eslovenia	65 y más	1
2012	50	Zaragoza	02	Resto de Europa	101	Albania	0 a 15	8
2012	50	Zaragoza	02	Resto de Europa	101	Albania	16 a 64	32
2012	50	Zaragoza	02	Resto de Europa	101	Albania	65 y más	6
2012	50	Zaragoza	02	Resto de Europa	114	Islandia	0 a 15	1
2012	50	Zaragoza	02	Resto de Europa	114	Islandia	16 a 64	2
2012	50	Zaragoza	02	Resto de Europa	120	Noruega	0 a 15	8
2012	50	Zaragoza	02	Resto de Europa	120	Noruega	16 a 64	24
2012	50	Zaragoza	02	Resto de Europa	120	Noruega	65 y más	2
2012	50	Zaragoza	02	Resto de Europa	124	Andorra	0 a 15	4
2012	50	Zaragoza	02	Resto de Europa	124	Andorra	16 a 64	4
2012	50	Zaragoza	02	Resto de Europa	132	Suiza	0 a 15	4
2012	50	Zaragoza	02	Resto de Europa	132	Suiza	16 a 64	29
2012	50	Zaragoza	02	Resto de Europa	132	Suiza	65 y más	6
2012	50	Zaragoza	02	Resto de Europa	135	Ucrania	0 a 15	189
2012	50	Zaragoza	02	Resto de Europa	135	Ucrania	16 a 64	1138
2012	50	Zaragoza	02	Resto de Europa	135	Ucrania	65 y más	19
2012	50	Zaragoza	02	Resto de Europa	137	Moldova	0 a 15	51
2012	50	Zaragoza	02	Resto de Europa	137	Moldova	16 a 64	238
2012	50	Zaragoza	02	Resto de Europa	137	Moldova	65 y más	2
2012	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	0 a 15	10
2012	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	16 a 64	68
2012	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	65 y más	3
2012	50	Zaragoza	02	Resto de Europa	139	Georgia	0 a 15	6
2012	50	Zaragoza	02	Resto de Europa	139	Georgia	16 a 64	45
2012	50	Zaragoza	02	Resto de Europa	139	Georgia	65 y más	1
2012	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	2
2012	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	34
2012	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	65 y más	1
2012	50	Zaragoza	02	Resto de Europa	146	Croacia	16 a 64	17
2012	50	Zaragoza	02	Resto de Europa	148	Armenia	0 a 15	17
2012	50	Zaragoza	02	Resto de Europa	148	Armenia	16 a 64	56
2012	50	Zaragoza	02	Resto de Europa	148	Armenia	65 y más	2
2012	50	Zaragoza	02	Resto de Europa	154	Rusia	0 a 15	93
2012	50	Zaragoza	02	Resto de Europa	154	Rusia	16 a 64	551
2012	50	Zaragoza	02	Resto de Europa	154	Rusia	65 y más	12
2012	50	Zaragoza	02	Resto de Europa	157	Serbia	0 a 15	9
2012	50	Zaragoza	02	Resto de Europa	157	Serbia	16 a 64	31
2012	50	Zaragoza	02	Resto de Europa	157	Serbia	65 y más	1
2012	50	Zaragoza	02	Resto de Europa	436	Turquía	0 a 15	7
2012	50	Zaragoza	02	Resto de Europa	436	Turquía	16 a 64	32
2012	50	Zaragoza	02	Resto de Europa	436	Turquía	65 y más	2
2012	50	Zaragoza	03	Magreb	203	Argelia	0 a 15	1256
2012	50	Zaragoza	03	Magreb	203	Argelia	16 a 64	3102
2012	50	Zaragoza	03	Magreb	203	Argelia	65 y más	36
2012	50	Zaragoza	03	Magreb	224	Libia	0 a 15	1
2012	50	Zaragoza	03	Magreb	224	Libia	16 a 64	2
2012	50	Zaragoza	03	Magreb	228	Marruecos	0 a 15	2959
2012	50	Zaragoza	03	Magreb	228	Marruecos	16 a 64	7627
2012	50	Zaragoza	03	Magreb	228	Marruecos	65 y más	116
2012	50	Zaragoza	03	Magreb	230	Mauritania	0 a 15	54
2012	50	Zaragoza	03	Magreb	230	Mauritania	16 a 64	241
2012	50	Zaragoza	03	Magreb	230	Mauritania	65 y más	3
2012	50	Zaragoza	03	Magreb	248	Túnez	0 a 15	22
2012	50	Zaragoza	03	Magreb	248	Túnez	16 a 64	50
2012	50	Zaragoza	03	Magreb	248	Túnez	65 y más	3
2012	50	Zaragoza	04	Resto de África	201	Burkina Fasso	0 a 15	10
2012	50	Zaragoza	04	Resto de África	201	Burkina Fasso	16 a 64	44
2012	50	Zaragoza	04	Resto de África	202	Angola	0 a 15	2
2012	50	Zaragoza	04	Resto de África	202	Angola	16 a 64	43
2012	50	Zaragoza	04	Resto de África	204	Benin	0 a 15	3
2012	50	Zaragoza	04	Resto de África	204	Benin	16 a 64	5
2012	50	Zaragoza	04	Resto de África	206	Burundi	65 y más	1
2012	50	Zaragoza	04	Resto de África	207	Cabo Verde	0 a 15	45
2012	50	Zaragoza	04	Resto de África	207	Cabo Verde	16 a 64	277
2012	50	Zaragoza	04	Resto de África	207	Cabo Verde	65 y más	7
2012	50	Zaragoza	04	Resto de África	208	Camerún	0 a 15	43
2012	50	Zaragoza	04	Resto de África	208	Camerún	16 a 64	152
2012	50	Zaragoza	04	Resto de África	208	Camerún	65 y más	1
2012	50	Zaragoza	04	Resto de África	210	Congo	0 a 15	14
2012	50	Zaragoza	04	Resto de África	210	Congo	16 a 64	28
2012	50	Zaragoza	04	Resto de África	210	Congo	65 y más	1
2012	50	Zaragoza	04	Resto de África	211	Costa de Marfil	0 a 15	13
2012	50	Zaragoza	04	Resto de África	211	Costa de Marfil	16 a 64	47
2012	50	Zaragoza	04	Resto de África	213	Egipto	0 a 15	53
2012	50	Zaragoza	04	Resto de África	213	Egipto	16 a 64	109
2012	50	Zaragoza	04	Resto de África	213	Egipto	65 y más	1
2012	50	Zaragoza	04	Resto de África	214	Etiopía	0 a 15	7
2012	50	Zaragoza	04	Resto de África	214	Etiopía	16 a 64	4
2012	50	Zaragoza	04	Resto de África	215	Gabón	0 a 15	1
2012	50	Zaragoza	04	Resto de África	215	Gabón	16 a 64	8
2012	50	Zaragoza	04	Resto de África	216	Gambia	0 a 15	497
2012	50	Zaragoza	04	Resto de África	216	Gambia	16 a 64	1067
2012	50	Zaragoza	04	Resto de África	216	Gambia	65 y más	1
2012	50	Zaragoza	04	Resto de África	217	Ghana	0 a 15	264
2012	50	Zaragoza	04	Resto de África	217	Ghana	16 a 64	1449
2012	50	Zaragoza	04	Resto de África	217	Ghana	65 y más	2
2012	50	Zaragoza	04	Resto de África	218	Guinea	0 a 15	154
2012	50	Zaragoza	04	Resto de África	218	Guinea	16 a 64	453
2012	50	Zaragoza	04	Resto de África	218	Guinea	65 y más	9
2012	50	Zaragoza	04	Resto de África	219	Guinea Bissau	0 a 15	16
2012	50	Zaragoza	04	Resto de África	219	Guinea Bissau	16 a 64	72
2012	50	Zaragoza	04	Resto de África	219	Guinea Bissau	65 y más	1
2012	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	0 a 15	173
2012	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	16 a 64	552
2012	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	65 y más	17
2012	50	Zaragoza	04	Resto de África	221	Kenia	16 a 64	13
2012	50	Zaragoza	04	Resto de África	223	Liberia	0 a 15	1
2012	50	Zaragoza	04	Resto de África	223	Liberia	16 a 64	7
2012	50	Zaragoza	04	Resto de África	223	Liberia	65 y más	1
2012	50	Zaragoza	04	Resto de África	227	Mali	0 a 15	129
2012	50	Zaragoza	04	Resto de África	227	Mali	16 a 64	495
2012	50	Zaragoza	04	Resto de África	231	Mozambique	16 a 64	3
2012	50	Zaragoza	04	Resto de África	233	Níger	0 a 15	4
2012	50	Zaragoza	04	Resto de África	233	Níger	16 a 64	7
2012	50	Zaragoza	04	Resto de África	234	Nigeria	0 a 15	231
