Año	Municipio código	Municipio nombre	Incendios	Superficie forestal afectada
2010	22205	San Esteban de Litera	1	0,03
2010	22206	Sangarrén	0	0
2010	22207	San Juan de Plan	0	0
2010	22208	Santa Cilia	0	0
2010	22209	Santa Cruz de la Serós	0	0
2010	22212	Santaliestra y San Quílez	0	0
2010	22213	Sariñena	9	10,94
2010	22214	Secastilla	0	0
2010	22215	Seira	0	0
2010	22217	Sena	0	0
2010	22218	Senés de Alcubierre	0	0
2010	22220	Sesa	0	0
2010	22221	Sesué	0	0
2010	22222	Siétamo	1	1
2010	22223	Sopeira	0	0
2010	22225	Tamarite de Litera	1	5,5
2010	22226	Tardienta	0	0
2010	22227	Tella-Sin	0	0
2010	22228	Tierz	1	0,01
2010	22229	Tolva	1	0,13
2010	22230	Torla-Ordesa	0	0
2010	22232	Torralba de Aragón	1	0,3
2010	22233	Torre la Ribera	0	0
2010	22234	Torrente de Cinca	2	0,02
2010	22235	Torres de Alcanadre	0	0
2010	22236	Torres de Barbués	0	0
2010	22239	Tramaced	0	0
2010	22242	Valfarta	0	0
2010	22243	Valle de Bardají	1	0,51
2010	22244	Valle de Lierp	0	0
2010	22245	Velilla de Cinca	0	0
2010	22246	Beranuy	0	0
2010	22247	Viacamp y Litera	0	0
2010	22248	Vicién	0	0
2010	22249	Villanova	0	0
2010	22250	Villanúa	0	0
2010	22251	Villanueva de Sigena	1	0,1
2010	22252	Yebra de Basa	0	0
2010	22253	Yésero	0	0
2010	22254	Zaidín	1	1,6
2010	22901	Valle de Hecho	0	0
2010	22902	Puente la Reina de Jaca	0	0
2010	22903	San Miguel del Cinca	1	0,2
2010	22904	Sotonera (La)	2	0,15
2010	22905	Lupiñén-Ortilla	0	0
2010	22906	Santa María de Dulcis	0	0
2010	22907	Aínsa-Sobrarbe	0	0
2010	22908	Hoz y Costeán	0	0
2010	22909	Vencillón	0	0
2010	44001	Ababuj	0	0
2010	44002	Abejuela	0	0
2010	44003	Aguatón	0	0
2010	44004	Aguaviva	3	0,78
2010	44005	Aguilar del Alfambra	0	0
2010	44006	Alacón	0	0
2010	44007	Alba	0	0
2010	44008	Albalate del Arzobispo	0	0
2010	44009	Albarracín	0	0
2010	44010	Albentosa	0	0
2010	44011	Alcaine	0	0
2010	44012	Alcalá de la Selva	0	0
2010	44013	Alcañiz	2	0,31
2010	44014	Alcorisa	2	0,06
2010	44016	Alfambra	0	0
2010	44017	Aliaga	1	1,51
2010	44018	Almohaja	0	0
2010	44019	Alobras	0	0
2010	44020	Alpeñés	0	0
2010	44021	Allepuz	0	0
2010	44022	Alloza	0	0
2010	44023	Allueva	0	0
2010	44024	Anadón	0	0
2010	44025	Andorra	0	0
2010	44026	Arcos de las Salinas	0	0
2010	44027	Arens de Lledó	1	0,16
2010	44028	Argente	0	0
2010	44029	Ariño	0	0
2010	44031	Azaila	0	0
2010	44032	Bádenas	0	0
2010	44033	Báguena	1	2,2
2010	44034	Bañón	0	0
2010	44035	Barrachina	0	0
2010	44036	Bea	0	0
2010	44037	Beceite	2	1,53
2010	44038	Belmonte de San José	1	0,01
2010	44039	Bello	0	0
2010	44040	Berge	1	0,2
2010	44041	Bezas	1	0,01
2010	44042	Blancas	0	0
2010	44043	Blesa	0	0
2010	44044	Bordón	0	0
2010	44045	Bronchales	0	0
2010	44046	Bueña	0	0
2010	44047	Burbáguena	0	0
2010	44048	Cabra de Mora	0	0
2010	44049	Calaceite	2	0,11
2010	44050	Calamocha	4	3,57
2010	44051	Calanda	1	0,15
2010	44052	Calomarde	0	0
2010	44053	Camañas	0	0
2010	44054	Camarena de la Sierra	0	0
2010	44055	Camarillas	0	0
2010	44056	Caminreal	1	0,5
2010	44059	Cantavieja	1	0,01
2010	44060	Cañada de Benatanduz	0	0
2010	44061	Cañada de Verich (La)	0	0
2010	44062	Cañada Vellida	0	0
2010	44063	Cañizar del Olivar	1	0,11
2010	44064	Cascante del Río	0	0
2010	44065	Castejón de Tornos	0	0
2010	44066	Castel de Cabra	0	0
2010	44067	Castelnou	0	0
2010	44068	Castelserás	0	0
2010	44070	Castellar (El)	0	0
2010	44071	Castellote	2	0,2
2010	44074	Cedrillas	0	0
2010	44075	Celadas	0	0
2010	44076	Cella	5	21,36
2010	44077	Cerollera (La)	1	0,01
2010	44080	Codoñera (La)	0	0
2010	44082	Corbalán	0	0
2010	44084	Cortes de Aragón	0	0
2010	44085	Cosa	0	0
2010	44086	Cretas	0	0
2010	44087	Crivillén	0	0
2010	44088	Cuba (La)	0	0
2010	44089	Cubla	1	0,01
2010	44090	Cucalón	0	0
2010	44092	Cuervo (El)	2	0,53
2010	44093	Cuevas de Almudén	0	0
2010	44094	Cuevas Labradas	1	0,05
2010	44096	Ejulve	1	0,01
2010	44097	Escorihuela	0	0
2010	44099	Escucha	0	0
2010	44100	Estercuel	0	0
2010	44101	Ferreruela de Huerva	0	0
2010	44102	Fonfría	0	0
2010	44103	Formiche Alto	0	0
2010	44105	Fórnoles	1	0,04
2010	44106	Fortanete	0	0
2010	44107	Foz-Calanda	0	0
2010	44108	Fresneda (La)	0	0
2010	44109	Frías de Albarracín	0	0
2010	44110	Fuenferrada	0	0
2010	44111	Fuentes Calientes	0	0
2010	44112	Fuentes Claras	0	0
2010	44113	Fuentes de Rubielos	0	0
2010	44114	Fuentespalda	0	0
2010	44115	Galve	0	0
2010	44116	Gargallo	0	0
2010	44117	Gea de Albarracín	0	0
2010	44118	Ginebrosa (La)	2	0,25
2010	44119	Griegos	0	0
2010	44120	Guadalaviar	0	0
2010	44121	Gúdar	0	0
2010	44122	Híjar	1	0,7
2010	44123	Hinojosa de Jarque	0	0
2010	44124	Hoz de la Vieja (La)	0	0
2010	44125	Huesa del Común	0	0
2010	44126	Iglesuela del Cid (La)	0	0
2010	44127	Jabaloyas	0	0
2010	44128	Jarque de la Val	0	0
2010	44129	Jatiel	0	0
2010	44130	Jorcas	0	0
2010	44131	Josa	0	0
2010	44132	Lagueruela	0	0
2010	44133	Lanzuela	0	0
2010	44135	Libros	1	0,08
2010	44136	Lidón	0	0
2010	44137	Linares de Mora	0	0
2010	44138	Loscos	0	0
2010	44141	Lledó	1	0,05
2010	44142	Maicas	0	0
2010	44143	Manzanera	1	0,01
2010	44144	Martín del Río	0	0
2010	44145	Mas de las Matas	0	0
2010	44146	Mata de los Olmos (La)	0	0
2010	44147	Mazaleón	0	0
2010	44148	Mezquita de Jarque	0	0
2010	44149	Mirambel	0	0
2010	44150	Miravete de la Sierra	0	0
2010	44151	Molinos	0	0
2010	44152	Monforte de Moyuela	0	0
2010	44153	Monreal del Campo	0	0
2010	44154	Monroyo	4	2,28
2010	44155	Montalbán	1	0,04
2010	44156	Monteagudo del Castillo	0	0
2010	44157	Monterde de Albarracín	0	0
2010	44158	Mora de Rubielos	1	0,01
2010	44159	Moscardón	0	0
2010	44160	Mosqueruela	0	0
2010	44161	Muniesa	1	0,03
2010	44163	Noguera de Albarracín	0	0
2010	44164	Nogueras	0	0
2010	44165	Nogueruelas	1	0,6
2010	44167	Obón	0	0
2010	44168	Odón	0	0
2010	44169	Ojos Negros	0	0
2010	44171	Olba	0	0
2010	44172	Oliete	0	0
2010	44173	Olmos (Los)	0	0
2010	44174	Orihuela del Tremedal	0	0
2010	44175	Orrios	0	0
2010	44176	Palomar de Arroyos	0	0
2010	44177	Pancrudo	0	0
2010	44178	Parras de Castellote (Las)	0	0
2010	44179	Peñarroya de Tastavins	0	0
2010	44180	Peracense	0	0
2010	44181	Peralejos	0	0
2010	44182	Perales del Alfambra	0	0
2010	44183	Pitarque	0	0
2010	44184	Plou	0	0
2010	44185	Pobo (El)	0	0
2010	44187	Portellada (La)	1	0,01
2010	44189	Pozondón	0	0
2010	44190	Pozuel del Campo	0	0
2010	44191	Puebla de Híjar (La)	0	0
2010	44192	Puebla de Valverde (La)	0	0
2010	44193	Puertomingalvo	0	0
2010	44194	Ráfales	3	0,03
2010	44195	Rillo	0	0
2010	44196	Riodeva	0	0
2010	44197	Ródenas	0	0
2010	44198	Royuela	0	0
2010	44199	Rubiales	0	0
2010	44200	Rubielos de la Cérida	0	0
2010	44201	Rubielos de Mora	0	0
2010	44203	Salcedillo	0	0
2010	44204	Saldón	0	0
2010	44205	Samper de Calanda	0	0
2010	44206	San Agustín	1	0,11
2010	44207	San Martín del Río	2	8,4
2010	44208	Santa Cruz de Nogueras	0	0
2010	44209	Santa Eulalia	0	0
2010	44210	Sarrión	0	0
2010	44211	Segura de los Baños	2	0,03
2010	44212	Seno	0	0
2010	44213	Singra	0	0
2010	44215	Terriente	0	0
2010	44216	Teruel	1	0,03
2010	44217	Toril y Masegoso	0	0
2010	44218	Tormón	0	0
2010	44219	Tornos	0	0
2010	44220	Torralba de los Sisones	0	0
2010	44221	Torrecilla de Alcañiz	0	0
2010	44222	Torrecilla del Rebollar	0	0
2010	44223	Torre de Arcas	0	0
2010	44224	Torre de las Arcas	1	0,04
2010	44225	Torre del Compte	1	0,02
2010	44226	Torrelacárcel	0	0
2010	44227	Torre los Negros	0	0
2010	44228	Torremocha de Jiloca	0	0
2010	44229	Torres de Albarracín	0	0
2010	44230	Torrevelilla	0	0
2010	44231	Torrijas	1	0,01
2010	44232	Torrijo del Campo	0	0
2010	44234	Tramacastiel	0	0
2010	44235	Tramacastilla	0	0
2010	44236	Tronchón	0	0
2010	44237	Urrea de Gaén	1	5,46
2010	44238	Utrillas	0	0
2010	44239	Valacloche	0	0
2010	44240	Valbona	0	0
2010	44241	Valdealgorfa	0	0
2010	44243	Valdecuenca	0	0
2010	44244	Valdelinares	0	0
2010	44245	Valdeltormo	0	0
2010	44246	Valderrobres	7	20,44
2010	44247	Valjunquera	1	0,02
2010	44249	Vallecillo (El)	0	0
2010	44250	Veguillas de la Sierra	0	0
2010	44251	Villafranca del Campo	0	0
2010	44252	Villahermosa del Campo	0	0
2010	44256	Villanueva del Rebollar de la Sierra	0	0
2010	44257	Villar del Cobo	0	0
2010	44258	Villar del Salz	0	0
2010	44260	Villarluengo	0	0
2010	44261	Villarquemado	0	0
2010	44262	Villarroya de los Pinares	0	0
2010	44263	Villastar	0	0
2010	44264	Villel	0	0
2010	44265	Vinaceite	0	0
2010	44266	Visiedo	0	0
2010	44267	Vivel del Río Martín	0	0
2010	44268	Zoma (La)	0	0
2010	50001	Abanto	0	0
2010	50002	Acered	0	0
2010	50003	Agón	0	0
2010	50004	Aguarón	1	1,9
2010	50005	Aguilón	0	0
2010	50006	Ainzón	0	0
2010	50007	Aladrén	0	0
2010	50008	Alagón	0	0
2010	50009	Alarba	0	0
2010	50010	Alberite de San Juan	2	0,15
2010	50011	Albeta	1	0,18
2010	50012	Alborge	0	0
2010	50013	Alcalá de Ebro	0	0
2010	50014	Alcalá de Moncayo	0	0
2010	50015	Alconchel de Ariza	0	0
2010	50016	Aldehuela de Liestos	0	0
2010	50017	Alfajarín	2	0,31
2010	50018	Alfamén	0	0
2010	50019	Alforque	0	0
2010	50020	Alhama de Aragón	1	5,18
2010	50021	Almochuel	0	0
2010	50022	Almolda (La)	1	0,05
2010	50023	Almonacid de la Cuba	0	0
2010	50024	Almonacid de la Sierra	1	1,1
2010	50025	Almunia de Doña Godina (La)	0	0
2010	50026	Alpartir	0	0
2010	50027	Ambel	0	0
2010	50028	Anento	0	0
2010	50029	Aniñón	0	0
2010	50030	Añón de Moncayo	1	0,01
2010	50031	Aranda de Moncayo	2	2,02
2010	50032	Arándiga	0	0
2010	50033	Ardisa	0	0
2010	50034	Ariza	1	0,02
2010	50035	Artieda	0	0
2010	50036	Asín	0	0
2010	50037	Atea	0	0
2010	50038	Ateca	3	0,07
2010	50039	Azuara	1	2,3
2010	50040	Badules	0	0
2010	50041	Bagüés	0	0
2010	50042	Balconchán	0	0
2010	50043	Bárboles	1	0,01
2010	50044	Bardallur	0	0
2010	50045	Belchite	3	0,53
2010	50046	Belmonte de Gracián	0	0
2010	50047	Berdejo	0	0
2010	50048	Berrueco	0	0
2010	50050	Bijuesca	1	4,99
2010	50051	Biota	3	0,58
2010	50052	Bisimbre	1	0,3
2010	50053	Boquiñeni	0	0
2010	50054	Bordalba	0	0
2010	50055	Borja	1	0,1
2010	50056	Botorrita	0	0
2010	50057	Brea de Aragón	1	0,16
2010	50058	Bubierca	1	0,4
2010	50059	Bujaraloz	0	0
2010	50060	Bulbuente	3	0,29
2010	50061	Bureta	1	7,1
2010	50062	Burgo de Ebro (El)	2	2,89
2010	50063	Buste (El)	1	0,44
2010	50064	Cabañas de Ebro	0	0
2010	50065	Cabolafuente	0	0
2010	50066	Cadrete	1	1,07
2010	50067	Calatayud	13	3,41
2010	50068	Calatorao	0	0
2010	50069	Calcena	0	0
2010	50070	Calmarza	0	0
2010	50071	Campillo de Aragón	0	0
2010	50072	Carenas	1	0,9
2010	50073	Cariñena	0	0
2010	50074	Caspe	3	0,53
2010	50075	Castejón de Alarba	0	0
2010	50076	Castejón de las Armas	2	3,08
2010	50077	Castejón de Valdejasa	1	0,94
2010	50078	Castiliscar	1	0,19
2010	50079	Cervera de la Cañada	0	0
2010	50080	Cerveruela	0	0
2010	50081	Cetina	1	0,5
2010	50082	Cimballa	0	0
2010	50083	Cinco Olivas	0	0
2010	50084	Clarés de Ribota	1	0,31
2010	50085	Codo	1	1,39
2010	50086	Codos	0	0
2010	50087	Contamina	0	0
2010	50088	Cosuenda	0	0
2010	50089	Cuarte de Huerva	0	0
2010	50090	Cubel	0	0
2010	50091	Cuerlas (Las)	0	0
2010	50092	Chiprana	0	0
2010	50093	Chodes	0	0
2010	50094	Daroca	0	0
2010	50095	Ejea de los Caballeros	6	1,6
2010	50096	Embid de Ariza	0	0
2010	50098	Encinacorba	1	1,4
2010	50099	Épila	0	0
2010	50100	Erla	0	0
2010	50101	Escatrón	0	0
2010	50102	Fabara	1	0,01
2010	50104	Farlete	0	0
2010	50105	Fayón	0	0
2010	50106	Fayos (Los)	0	0
2010	50107	Figueruelas	0	0
2010	50108	Fombuena	0	0
2010	50109	Frago (El)	0	0
2010	50110	Frasno (El)	0	0
2010	50111	Fréscano	2	1,12
2010	50113	Fuendejalón	1	1,7
2010	50114	Fuendetodos	0	0
2010	50115	Fuentes de Ebro	4	2,87
2010	50116	Fuentes de Jiloca	1	0,05
2010	50117	Gallocanta	0	0
2010	50118	Gallur	2	2,48
2010	50119	Gelsa	0	0
2010	50120	Godojos	0	0
2010	50121	Gotor	0	0
2010	50122	Grisel	0	0
2010	50123	Grisén	1	0,25
2010	50124	Herrera de los Navarros	0	0
2010	50125	Ibdes	1	1,64
2010	50126	Illueca	2	20,81
2010	50128	Isuerre	1	0,02
2010	50129	Jaraba	0	0
2010	50130	Jarque de Moncayo	0	0
2010	50131	Jaulín	0	0
2010	50132	Joyosa (La)	0	0
2010	50133	Lagata	1	0,03
2010	50134	Langa del Castillo	0	0
2010	50135	Layana	0	0
2010	50136	Lécera	1	0,13
2010	50137	Leciñena	0	0
2010	50138	Lechón	0	0
2010	50139	Letux	2	5,03
2010	50140	Litago	0	0
2010	50141	Lituénigo	0	0
2010	50142	Lobera de Onsella	0	0
2010	50143	Longares	0	0
2010	50144	Longás	0	0
2010	50146	Lucena de Jalón	0	0
2010	50147	Luceni	0	0
2010	50148	Luesia	0	0
2010	50149	Luesma	0	0
2010	50150	Lumpiaque	0	0
2010	50151	Luna	1	0,17
2010	50152	Maella	8	4,77
2010	50153	Magallón	0	0
2010	50154	Mainar	0	0
2010	50155	Malanquilla	0	0
2010	50156	Maleján	0	0
2010	50157	Malón	0	0
2010	50159	Maluenda	0	0
2010	50160	Mallén	5	6,42
2010	50161	Manchones	0	0
2010	50162	Mara	0	0
2010	50163	María de Huerva	1	2
2010	50164	Mediana de Aragón	1	0,16
2010	50165	Mequinenza	0	0
2010	50166	Mesones de Isuela	0	0
2010	50167	Mezalocha	0	0
2010	50168	Mianos	0	0
2010	50169	Miedes de Aragón	1	0,01
2010	50170	Monegrillo	0	0
2010	50171	Moneva	0	0
2010	50172	Monreal de Ariza	1	0,3
2010	50173	Monterde	0	0
2010	50174	Montón	0	0
2010	50175	Morata de Jalón	1	0,23
2010	50176	Morata de Jiloca	0	0
2010	50177	Morés	3	1,25
2010	50178	Moros	0	0
2010	50179	Moyuela	0	0
2010	50180	Mozota	0	0
2010	50181	Muel	0	0
2010	50182	Muela (La)	1	24,23
2010	50183	Munébrega	3	0,53
2010	50184	Murero	0	0
2010	50185	Murillo de Gállego	2	0,14
2010	50186	Navardún	0	0
2010	50187	Nigüella	0	0
2010	50188	Nombrevilla	0	0
2010	50189	Nonaspe	6	0,7
2010	50190	Novallas	2	0,69
2010	50191	Novillas	3	2,23
2010	50192	Nuévalos	2	14,01
2010	50193	Nuez de Ebro	0	0
2010	50194	Olvés	0	0
2010	50195	Orcajo	0	0
2010	50196	Orera	0	0
2010	50197	Orés	0	0
2010	50198	Oseja	0	0
2010	50199	Osera de Ebro	0	0
2010	50200	Paniza	0	0
2010	50201	Paracuellos de Jiloca	0	0
2010	50202	Paracuellos de la Ribera	1	0,51
2010	50203	Pastriz	1	0,2
2010	50204	Pedrola	0	0
2010	50205	Pedrosas (Las)	0	0
2010	50206	Perdiguera	0	0
2010	50207	Piedratajada	0	0
2010	50208	Pina de Ebro	3	2,2
2010	50209	Pinseque	1	0,5
2010	50210	Pintanos (Los)	0	0
2010	50211	Plasencia de Jalón	0	0
2010	50212	Pleitas	0	0
2010	50213	Plenas	0	0
2010	50214	Pomer	0	0
2010	50215	Pozuel de Ariza	0	0
2010	50216	Pozuelo de Aragón	0	0
2010	50217	Pradilla de Ebro	0	0
2010	50218	Puebla de Albortón	1	1,27
2010	50219	Puebla de Alfindén (La)	2	5,48
2010	50220	Puendeluna	1	0,09
2010	50221	Purujosa	0	0
2010	50222	Quinto	3	1,1
2010	50223	Remolinos	0	0
2010	50224	Retascón	0	0
2010	50225	Ricla	1	0,22
2010	50227	Romanos	0	0
2010	50228	Rueda de Jalón	0	0
2010	50229	Ruesca	0	0
2010	50230	Sádaba	2	4,07
2010	50231	Salillas de Jalón	0	0
2010	50232	Salvatierra de Esca	0	0
2010	50233	Samper del Salz	0	0
2010	50234	San Martín de la Virgen de Moncayo	0	0
2010	50235	San Mateo de Gállego	1	0,02
2010	50236	Santa Cruz de Grío	0	0
2010	50237	Santa Cruz de Moncayo	0	0
2010	50238	Santa Eulalia de Gállego	0	0
2010	50239	Santed	0	0
2010	50240	Sástago	0	0
2010	50241	Saviñán	0	0
2010	50242	Sediles	0	0
2010	50243	Sestrica	0	0
2010	50244	Sierra de Luna	1	5,2
2010	50245	Sigüés	1	0,01
2010	50246	Sisamón	0	0
2010	50247	Sobradiel	0	0
2010	50248	Sos del Rey Católico	1	794,13
2010	50249	Tabuenca	2	0,02
2010	50250	Talamantes	1	6,85
2010	50251	Tarazona	3	1,93
2010	50252	Tauste	1	0,5
2010	50253	Terrer	0	0
2010	50254	Tierga	0	0
2010	50255	Tobed	0	0
2010	50256	Torralba de los Frailes	0	0
2010	50257	Torralba de Ribota	0	0
2010	50258	Torralbilla	0	0
2010	50259	Torrehermosa	0	0
2010	50260	Torrelapaja	0	0
2010	50261	Torrellas	0	0
2010	50262	Torres de Berrellén	3	1,59
2010	50263	Torrijo de la Cañada	0	0
2010	50264	Tosos	1	5
2010	50265	Trasmoz	0	0
2010	50266	Trasobares	1	6,62
2010	50267	Uncastillo	1	0,01
2010	50268	Undués de Lerda	0	0
2010	50269	Urrea de Jalón	2	6,41
2010	50270	Urriés	0	0
2010	50271	Used	0	0
2010	50272	Utebo	1	0,23
2010	50273	Valdehorna	0	0
2010	50274	Val de San Martín	0	0
2010	50275	Valmadrid	1	0,01
2010	50276	Valpalmas	0	0
2010	50277	Valtorres	0	0
2010	50278	Velilla de Ebro	1	3,1
2010	50279	Velilla de Jiloca	0	0
2010	50280	Vera de Moncayo	0	0
2010	50281	Vierlas	0	0
2010	50282	Vilueña (La)	0	0
2010	50283	Villadoz	0	0
2010	50284	Villafeliche	0	0
2010	50285	Villafranca de Ebro	0	0
2010	50286	Villalba de Perejil	0	0
2010	50287	Villalengua	0	0
2010	50288	Villanueva de Gállego	0	0
2010	50289	Villanueva de Jiloca	0	0
2010	50290	Villanueva de Huerva	0	0
2010	50291	Villar de los Navarros	1	0,01
2010	50292	Villarreal de Huerva	0	0
2010	50293	Villarroya de la Sierra	1	3,9
2010	50294	Villarroya del Campo	0	0
2010	50295	Vistabella	0	0
2010	50296	Zaida (La)	2	3,2
2010	50297	Zaragoza	10	3,28
2010	50298	Zuera	4	0,82
2010	50901	Biel	0	0
2010	50902	Marracos	0	0
2010	50903	Villamayor de Gállego	0	0
2011	22001	Abiego	0	0
2011	22002	Abizanda	0	0
2011	22003	Adahuesca	0	0
2011	22004	Agüero	0	0
2011	22006	Aísa	0	0
2011	22007	Albalate de Cinca	0	0
2011	22008	Albalatillo	0	0
2011	22009	Albelda	1	0,15
2011	22011	Albero Alto	0	0
2011	22012	Albero Bajo	0	0
2011	22013	Alberuela de Tubo	0	0
2011	22014	Alcalá de Gurrea	2	0,74
2011	22015	Alcalá del Obispo	1	0,5
2011	22016	Alcampell	0	0
2011	22017	Alcolea de Cinca	4	13,19
2011	22018	Alcubierre	0	0
2011	22019	Alerre	0	0
2011	22020	Alfántega	1	0,1
2011	22021	Almudévar	0	0
2011	22022	Almunia de San Juan	1	2,9
2011	22023	Almuniente	2	0,32
2011	22024	Alquézar	0	0
2011	22025	Altorricón	0	0
2011	22027	Angüés	0	0
2011	22028	Ansó	1	0,2
2011	22029	Antillón	0	0
2011	22032	Aragüés del Puerto	0	0
2011	22035	Arén	0	0
2011	22036	Argavieso	0	0
2011	22037	Arguis	2	0,06
2011	22039	Ayerbe	2	1,77
2011	22040	Azanuy-Alins	0	0
2011	22041	Azara	0	0
2011	22042	Azlor	0	0
2011	22043	Baells	0	0
2011	22044	Bailo	2	0,08
2011	22045	Baldellou	1	0,07
2011	22046	Ballobar	0	0
2011	22047	Banastás	0	0
2011	22048	Barbastro	1	1
2011	22049	Barbués	0	0
2011	22050	Barbuñales	0	0
2011	22051	Bárcabo	0	0
2011	22052	Belver de Cinca	1	0,03
2011	22053	Benabarre	0	0
2011	22054	Benasque	0	0
2011	22055	Berbegal	0	0
2011	22057	Bielsa	0	0
2011	22058	Bierge	0	0
2011	22059	Biescas	0	0
2011	22060	Binaced	2	0,98
2011	22061	Binéfar	1	0,08
2011	22062	Bisaurri	1	0,01
2011	22063	Biscarrués	1	3
2011	22064	Blecua y Torres	0	0
2011	22066	Boltaña	0	0
2011	22067	Bonansa	0	0
2011	22068	Borau	0	0
2011	22069	Broto	0	0
2011	22072	Caldearenas	1	0,63
2011	22074	Campo	0	0
2011	22075	Camporrells	0	0
2011	22076	Canal de Berdún	1	0,01
2011	22077	Candasnos	0	0
2011	22078	Canfranc	0	0
2011	22079	Capdesaso	0	0
2011	22080	Capella	0	0
2011	22081	Casbas de Huesca	0	0
2011	22082	Castejón del Puente	0	0
2011	22083	Castejón de Monegros	0	0
2011	22084	Castejón de Sos	0	0
2011	22085	Castelflorite	0	0
2011	22086	Castiello de Jaca	1	0,4
2011	22087	Castigaleu	0	0
2011	22088	Castillazuelo	1	0,7
2011	22089	Castillonroy	0	0
2011	22090	Colungo	0	0
2011	22094	Chalamera	0	0
2011	22095	Chía	0	0
2011	22096	Chimillas	1	0,09
2011	22099	Esplús	0	0
2011	22102	Estada	0	0
2011	22103	Estadilla	0	0
2011	22105	Estopiñán del Castillo	1	0,02
2011	22106	Fago	0	0
2011	22107	Fanlo	1	4,7
2011	22109	Fiscal	0	0
2011	22110	Fonz	0	0
2011	22111	Foradada del Toscar	0	0
2011	22112	Fraga	1	0,8
2011	22113	Fueva (La)	2	0,04
2011	22114	Gistaín	0	0
2011	22115	Grado (El)	0	0
2011	22116	Grañén	4	1,79
2011	22117	Graus	1	0,5
2011	22119	Gurrea de Gállego	6	24,43
2011	22122	Hoz de Jaca	0	0
2011	22124	Huerto	0	0
2011	22125	Huesca	3	12,01
2011	22126	Ibieca	2	0,3
2011	22127	Igriés	0	0
2011	22128	Ilche	0	0
2011	22129	Isábena	0	0
2011	22130	Jaca	5	0,21
2011	22131	Jasa	0	0
2011	22133	Labuerda	0	0
2011	22135	Laluenga	1	1,99
2011	22136	Lalueza	2	10,37
2011	22137	Lanaja	5	4,65
2011	22139	Laperdiguera	0	0
2011	22141	Lascellas-Ponzano	0	0
2011	22142	Lascuarre	0	0
2011	22143	Laspaúles	0	0
2011	22144	Laspuña	0	0
2011	22149	Loarre	1	0,31
2011	22150	Loporzano	2	1,5
2011	22151	Loscorrales	1	0,45
2011	22155	Monesma y Cajigar	0	0
2011	22156	Monflorite-Lascasas	0	0
2011	22157	Montanuy	0	0
2011	22158	Monzón	6	7,58
2011	22160	Naval	0	0
2011	22162	Novales	1	0,03
2011	22163	Nueno	2	0,04
2011	22164	Olvena	0	0
2011	22165	Ontiñena	0	0
2011	22167	Osso de Cinca	0	0
2011	22168	Palo	0	0
2011	22170	Panticosa	0	0
2011	22172	Peñalba	0	0
2011	22173	Peñas de Riglos (Las)	2	11,17
2011	22174	Peralta de Alcofea	0	0
2011	22175	Peralta de Calasanz	1	0,69
2011	22176	Peraltilla	0	0
2011	22177	Perarrúa	0	0
2011	22178	Pertusa	0	0
2011	22181	Piracés	0	0
2011	22182	Plan	0	0
2011	22184	Poleñino	2	1,18
2011	22186	Pozán de Vero	1	0,6
2011	22187	Puebla de Castro (La)	1	0,1
2011	22188	Puente de Montañana	0	0
2011	22189	Puértolas	1	0,42
2011	22190	Pueyo de Araguás (El)	1	0,01
2011	22193	Pueyo de Santa Cruz	0	0
2011	22195	Quicena	0	0
2011	22197	Robres	0	0
2011	22199	Sabiñánigo	3	0,35
2011	22200	Sahún	0	0
2011	22201	Salas Altas	0	0
2011	22202	Salas Bajas	0	0
2011	22203	Salillas	0	0
2011	22204	Sallent de Gállego	0	0
2011	22205	San Esteban de Litera	1	0,03
2011	22206	Sangarrén	3	1,86
2011	22207	San Juan de Plan	1	0,1
2011	22208	Santa Cilia	0	0
2011	22209	Santa Cruz de la Serós	0	0
2011	22212	Santaliestra y San Quílez	0	0
2011	22213	Sariñena	1	6,75
2011	22214	Secastilla	0	0
2011	22215	Seira	0	0
2011	22217	Sena	0	0
2011	22218	Senés de Alcubierre	0	0
2011	22220	Sesa	1	0,9
2011	22221	Sesué	0	0
2011	22222	Siétamo	0	0
2011	22223	Sopeira	0	0
2011	22225	Tamarite de Litera	0	0
2011	22226	Tardienta	0	0
2011	22227	Tella-Sin	0	0
2011	22228	Tierz	0	0
2011	22229	Tolva	0	0
2011	22230	Torla-Ordesa	1	0,01
2011	22232	Torralba de Aragón	0	0
2011	22233	Torre la Ribera	0	0
2011	22234	Torrente de Cinca	1	3,5
2011	22235	Torres de Alcanadre	0	0
2011	22236	Torres de Barbués	1	0,5
2011	22239	Tramaced	0	0
2011	22242	Valfarta	0	0
2011	22243	Valle de Bardají	0	0
2011	22244	Valle de Lierp	0	0
2011	22245	Velilla de Cinca	0	0
2011	22246	Beranuy	0	0
2011	22247	Viacamp y Litera	0	0
2011	22248	Vicién	1	0,4
2011	22249	Villanova	0	0
2011	22250	Villanúa	0	0
2011	22251	Villanueva de Sigena	3	3,08
2011	22252	Yebra de Basa	0	0
2011	22253	Yésero	0	0
2011	22254	Zaidín	2	1,51
2011	22901	Valle de Hecho	0	0
2011	22902	Puente la Reina de Jaca	0	0
2011	22903	San Miguel del Cinca	9	12,55
2011	22904	Sotonera (La)	6	10,67
2011	22905	Lupiñén-Ortilla	0	0
2011	22906	Santa María de Dulcis	1	1
2011	22907	Aínsa-Sobrarbe	1	0,75
2011	22908	Hoz y Costeán	0	0
2011	22909	Vencillón	0	0
