Año	Dirección Provincial Código	Dirección Provincial Nombre	Sexo	Nº Accidentes	Código	Municipio	Grupo Grado Código	Grupo Grado Código
2012	50	Zaragoza	Hombres	1	50099	Épila	1	Leves
2012	50	Zaragoza	Mujeres	3	50099	Épila	1	Leves
2012	50	Zaragoza	Hombres	8	50107	Figueruelas	1	Leves
2012	50	Zaragoza	Mujeres	2	50107	Figueruelas	1	Leves
2012	50	Zaragoza	Mujeres	3	50115	Fuentes de Ebro	1	Leves
2012	50	Zaragoza	Hombres	1	50126	Illueca	1	Leves
2012	50	Zaragoza	Mujeres	1	50126	Illueca	1	Leves
2012	50	Zaragoza	Mujeres	1	50129	Jaraba	1	Leves
2012	50	Zaragoza	Mujeres	2	50152	Maella	1	Leves
2012	50	Zaragoza	Hombres	1	50153	Magallón	1	Leves
2012	50	Zaragoza	Hombres	1	50160	Mallén	1	Leves
2012	50	Zaragoza	Hombres	1	50165	Mequinenza	1	Leves
2012	50	Zaragoza	Hombres	2	50181	Muel	1	Leves
2012	50	Zaragoza	Hombres	5	50182	Muela (La)	1	Leves
2012	50	Zaragoza	Mujeres	7	50182	Muela (La)	1	Leves
2012	50	Zaragoza	Mujeres	1	50191	Novillas	1	Leves
2012	50	Zaragoza	Hombres	1	50193	Nuez de Ebro	1	Leves
2012	50	Zaragoza	Hombres	1	50199	Osera de Ebro	1	Leves
2012	50	Zaragoza	Hombres	2	50203	Pastriz	1	Leves
2012	50	Zaragoza	Mujeres	1	50203	Pastriz	1	Leves
2012	50	Zaragoza	Hombres	6	50204	Pedrola	1	Leves
2012	50	Zaragoza	Mujeres	2	50204	Pedrola	1	Leves
2012	50	Zaragoza	Mujeres	3	50208	Pina de Ebro	1	Leves
2012	50	Zaragoza	Hombres	1	50209	Pinseque	1	Leves
2012	50	Zaragoza	Hombres	5	50219	Puebla de Alfindén (La)	1	Leves
2012	50	Zaragoza	Mujeres	6	50219	Puebla de Alfindén (La)	1	Leves
2012	50	Zaragoza	Hombres	1	50222	Quinto	1	Leves
2012	50	Zaragoza	Mujeres	2	50222	Quinto	1	Leves
2012	50	Zaragoza	Hombres	2	50235	San Mateo de Gállego	1	Leves
2012	50	Zaragoza	Mujeres	1	50235	San Mateo de Gállego	1	Leves
2012	50	Zaragoza	Hombres	1	50240	Sástago	1	Leves
2012	50	Zaragoza	Hombres	2	50251	Tarazona	1	Leves
2012	50	Zaragoza	Mujeres	3	50251	Tarazona	1	Leves
2012	50	Zaragoza	Hombres	1	50252	Tauste	1	Leves
2012	50	Zaragoza	Mujeres	3	50252	Tauste	1	Leves
2012	50	Zaragoza	Mujeres	1	50262	Torres de Berrellén	1	Leves
2012	50	Zaragoza	Hombres	8	50272	Utebo	1	Leves
2012	50	Zaragoza	Mujeres	8	50272	Utebo	1	Leves
2012	50	Zaragoza	Hombres	3	50288	Villanueva de Gállego	1	Leves
2012	50	Zaragoza	Mujeres	12	50288	Villanueva de Gállego	1	Leves
2012	22	Huesca	Hombres	1	50297	Zaragoza	1	Leves
2012	50	Zaragoza	Hombres	342	50297	Zaragoza	1	Leves
2012	50	Zaragoza	Hombres	3	50297	Zaragoza	2	Graves o muy graves
2012	22	Huesca	Mujeres	1	50297	Zaragoza	1	Leves
2012	50	Zaragoza	Mujeres	612	50297	Zaragoza	1	Leves
2012	50	Zaragoza	Mujeres	1	50297	Zaragoza	2	Graves o muy graves
2012	50	Zaragoza	Hombres	7	50298	Zuera	1	Leves
2012	50	Zaragoza	Mujeres	3	50298	Zuera	1	Leves
2012	50	Zaragoza	Hombres	1	50903	Villamayor de Gállego	1	Leves
2012	22	Huesca	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2012	50	Zaragoza	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2012	50	Zaragoza	Mujeres	4	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2011	22	Huesca	Hombres	1	22006	Aísa	1	Leves
2011	22	Huesca	Hombres	3	22007	Albalate de Cinca	1	Leves
2011	22	Huesca	Mujeres	1	22009	Albelda	1	Leves
2011	22	Huesca	Mujeres	1	22021	Almudévar	1	Leves
2011	22	Huesca	Mujeres	1	22022	Almunia de San Juan	1	Leves
2011	22	Huesca	Mujeres	1	22025	Altorricón	1	Leves
2011	22	Huesca	Hombres	1	22027	Angüés	1	Leves
2011	22	Huesca	Mujeres	1	22027	Angüés	1	Leves
2011	22	Huesca	Mujeres	1	22042	Azlor	1	Leves
2011	22	Huesca	Hombres	1	22046	Ballobar	1	Leves
2011	22	Huesca	Hombres	4	22048	Barbastro	1	Leves
2011	22	Huesca	Mujeres	6	22048	Barbastro	1	Leves
2011	22	Huesca	Hombres	3	22054	Benasque	1	Leves
2011	22	Huesca	Hombres	1	22055	Berbegal	1	Leves
2011	22	Huesca	Hombres	5	22061	Binéfar	1	Leves
2011	22	Huesca	Mujeres	1	22061	Binéfar	1	Leves
2011	22	Huesca	Hombres	1	22066	Boltaña	1	Leves
2011	22	Huesca	Mujeres	2	22066	Boltaña	1	Leves
2011	22	Huesca	Mujeres	1	22069	Broto	1	Leves
2011	22	Huesca	Mujeres	1	22080	Capella	1	Leves
2011	22	Huesca	Hombres	2	22083	Castejón de Monegros	1	Leves
2011	22	Huesca	Hombres	2	22099	Esplús	1	Leves
2011	22	Huesca	Mujeres	1	22099	Esplús	1	Leves
2011	22	Huesca	Hombres	6	22112	Fraga	1	Leves
2011	22	Huesca	Hombres	2	22112	Fraga	2	Graves o muy graves
2011	22	Huesca	Mujeres	6	22112	Fraga	1	Leves
2011	22	Huesca	Mujeres	1	22115	Grado (El)	1	Leves
2011	22	Huesca	Hombres	1	22116	Grañén	1	Leves
2011	22	Huesca	Mujeres	2	22117	Graus	1	Leves
2011	22	Huesca	Hombres	21	22125	Huesca	1	Leves
2011	22	Huesca	Hombres	3	22125	Huesca	2	Graves o muy graves
2011	22	Huesca	Mujeres	28	22125	Huesca	1	Leves
2011	22	Huesca	Mujeres	1	22125	Huesca	2	Graves o muy graves
2011	22	Huesca	Hombres	3	22130	Jaca	1	Leves
2011	22	Huesca	Mujeres	2	22130	Jaca	1	Leves
2011	22	Huesca	Mujeres	1	22137	Lanaja	1	Leves
2011	22	Huesca	Hombres	5	22158	Monzón	1	Leves
2011	22	Huesca	Mujeres	6	22158	Monzón	1	Leves
2011	22	Huesca	Hombres	3	22167	Osso de Cinca	1	Leves
2011	22	Huesca	Hombres	1	22167	Osso de Cinca	2	Graves o muy graves
2011	22	Huesca	Hombres	1	22170	Panticosa	1	Leves
2011	22	Huesca	Mujeres	1	22182	Plan	1	Leves
2011	22	Huesca	Mujeres	1	22195	Quicena	1	Leves
2011	22	Huesca	Mujeres	3	22199	Sabiñánigo	1	Leves
2011	22	Huesca	Mujeres	3	22204	Sallent de Gállego	1	Leves
2011	22	Huesca	Hombres	1	22213	Sariñena	1	Leves
2011	50	Zaragoza	Hombres	2	22213	Sariñena	1	Leves
2011	22	Huesca	Mujeres	2	22213	Sariñena	1	Leves
2011	22	Huesca	Mujeres	1	22247	Viacamp y Litera	1	Leves
2011	22	Huesca	Hombres	1	22250	Villanúa	1	Leves
2011	22	Huesca	Mujeres	1	22250	Villanúa	1	Leves
2011	44	Teruel	Hombres	1	44009	Albarracín	1	Leves
2011	44	Teruel	Mujeres	2	44009	Albarracín	1	Leves
2011	44	Teruel	Mujeres	1	44010	Albentosa	1	Leves
2011	44	Teruel	Hombres	4	44013	Alcañiz	1	Leves
2011	44	Teruel	Mujeres	7	44013	Alcañiz	1	Leves
2011	44	Teruel	Hombres	2	44014	Alcorisa	1	Leves
2011	44	Teruel	Mujeres	1	44050	Calamocha	1	Leves
2011	44	Teruel	Mujeres	1	44054	Camarena de la Sierra	1	Leves
2011	44	Teruel	Mujeres	1	44074	Cedrillas	1	Leves
2011	44	Teruel	Mujeres	1	44099	Escucha	1	Leves
2011	44	Teruel	Mujeres	1	44114	Fuentespalda	1	Leves
2011	44	Teruel	Mujeres	1	44146	Mata de los Olmos (La)	1	Leves
2011	44	Teruel	Mujeres	1	44158	Mora de Rubielos	1	Leves
2011	44	Teruel	Hombres	1	44161	Muniesa	1	Leves
2011	44	Teruel	Mujeres	1	44201	Rubielos de Mora	1	Leves
2011	44	Teruel	Hombres	2	44210	Sarrión	1	Leves
2011	44	Teruel	Mujeres	1	44210	Sarrión	1	Leves
2011	44	Teruel	Hombres	14	44216	Teruel	1	Leves
2011	44	Teruel	Mujeres	22	44216	Teruel	1	Leves
2011	44	Teruel	Hombres	1	44237	Urrea de Gaén	1	Leves
2011	44	Teruel	Hombres	1	44238	Utrillas	1	Leves
2011	44	Teruel	Hombres	1	44245	Valdeltormo	3	Mortales
2011	50	Zaragoza	Mujeres	1	50006	Ainzón	1	Leves
2011	50	Zaragoza	Hombres	3	50008	Alagón	1	Leves
2011	50	Zaragoza	Mujeres	3	50008	Alagón	1	Leves
2011	50	Zaragoza	Hombres	1	50017	Alfajarín	1	Leves
2011	50	Zaragoza	Mujeres	1	50017	Alfajarín	1	Leves
2011	50	Zaragoza	Hombres	1	50019	Alforque	1	Leves
2011	50	Zaragoza	Mujeres	1	50019	Alforque	1	Leves
2011	50	Zaragoza	Hombres	1	50025	Almunia de Doña Godina (La)	1	Leves
2011	50	Zaragoza	Mujeres	2	50025	Almunia de Doña Godina (La)	1	Leves
2011	50	Zaragoza	Mujeres	1	50027	Ambel	1	Leves
2011	50	Zaragoza	Hombres	1	50033	Ardisa	1	Leves
2011	50	Zaragoza	Hombres	1	50034	Ariza	1	Leves
2011	50	Zaragoza	Mujeres	1	50038	Ateca	1	Leves
2011	50	Zaragoza	Hombres	1	50040	Badules	2	Graves o muy graves
2011	50	Zaragoza	Hombres	1	50043	Bárboles	1	Leves
2011	50	Zaragoza	Hombres	1	50045	Belchite	1	Leves
2011	50	Zaragoza	Mujeres	2	50055	Borja	1	Leves
2011	50	Zaragoza	Hombres	2	50062	Burgo de Ebro (El)	1	Leves
2011	50	Zaragoza	Mujeres	2	50062	Burgo de Ebro (El)	1	Leves
2011	50	Zaragoza	Hombres	2	50066	Cadrete	1	Leves
2011	50	Zaragoza	Mujeres	3	50066	Cadrete	1	Leves
2011	50	Zaragoza	Hombres	4	50067	Calatayud	1	Leves
2011	50	Zaragoza	Mujeres	11	50067	Calatayud	1	Leves
2011	50	Zaragoza	Hombres	1	50068	Calatorao	1	Leves
2011	50	Zaragoza	Hombres	3	50073	Cariñena	1	Leves
2011	50	Zaragoza	Mujeres	1	50073	Cariñena	1	Leves
2011	50	Zaragoza	Hombres	3	50074	Caspe	1	Leves
2011	50	Zaragoza	Mujeres	1	50074	Caspe	1	Leves
2011	50	Zaragoza	Hombres	23	50089	Cuarte de Huerva	1	Leves
2011	50	Zaragoza	Hombres	1	50089	Cuarte de Huerva	3	Mortales
2011	50	Zaragoza	Mujeres	9	50089	Cuarte de Huerva	1	Leves
2011	44	Teruel	Hombres	1	50094	Daroca	1	Leves
2011	50	Zaragoza	Mujeres	1	50094	Daroca	1	Leves
2011	50	Zaragoza	Hombres	6	50095	Ejea de los Caballeros	1	Leves
2011	50	Zaragoza	Mujeres	2	50095	Ejea de los Caballeros	1	Leves
2011	50	Zaragoza	Hombres	5	50099	Épila	1	Leves
2011	50	Zaragoza	Hombres	1	50099	Épila	2	Graves o muy graves
2011	50	Zaragoza	Mujeres	3	50099	Épila	1	Leves
2011	50	Zaragoza	Mujeres	1	50102	Fabara	1	Leves
2011	50	Zaragoza	Hombres	8	50107	Figueruelas	1	Leves
2011	50	Zaragoza	Hombres	1	50107	Figueruelas	2	Graves o muy graves
2011	50	Zaragoza	Hombres	2	50107	Figueruelas	3	Mortales
2011	50	Zaragoza	Mujeres	6	50107	Figueruelas	1	Leves
2011	50	Zaragoza	Hombres	2	50115	Fuentes de Ebro	1	Leves
2011	50	Zaragoza	Hombres	1	50118	Gallur	1	Leves
2011	50	Zaragoza	Mujeres	2	50118	Gallur	1	Leves
2011	50	Zaragoza	Mujeres	1	50129	Jaraba	1	Leves
2011	50	Zaragoza	Hombres	2	50152	Maella	1	Leves
2011	50	Zaragoza	Mujeres	1	50152	Maella	1	Leves
2011	50	Zaragoza	Hombres	1	50160	Mallén	1	Leves
2011	50	Zaragoza	Hombres	2	50163	María de Huerva	1	Leves
2011	50	Zaragoza	Hombres	3	50165	Mequinenza	1	Leves
2011	50	Zaragoza	Hombres	5	50181	Muel	1	Leves
2011	50	Zaragoza	Hombres	7	50182	Muela (La)	1	Leves
2011	50	Zaragoza	Mujeres	12	50182	Muela (La)	1	Leves
2011	50	Zaragoza	Hombres	11	50204	Pedrola	1	Leves
2011	50	Zaragoza	Mujeres	2	50204	Pedrola	1	Leves
2011	50	Zaragoza	Hombres	3	50208	Pina de Ebro	1	Leves
2011	50	Zaragoza	Mujeres	5	50208	Pina de Ebro	1	Leves
2011	50	Zaragoza	Hombres	3	50209	Pinseque	1	Leves
2011	50	Zaragoza	Mujeres	1	50209	Pinseque	1	Leves
2011	50	Zaragoza	Mujeres	2	50212	Pleitas	1	Leves
2011	50	Zaragoza	Hombres	15	50219	Puebla de Alfindén (La)	1	Leves
2011	50	Zaragoza	Mujeres	2	50219	Puebla de Alfindén (La)	1	Leves
2011	50	Zaragoza	Hombres	1	50222	Quinto	1	Leves
2011	50	Zaragoza	Mujeres	2	50222	Quinto	1	Leves
2011	50	Zaragoza	Hombres	1	50223	Remolinos	1	Leves
2011	50	Zaragoza	Hombres	1	50235	San Mateo de Gállego	1	Leves
2011	50	Zaragoza	Mujeres	2	50235	San Mateo de Gállego	1	Leves
2011	50	Zaragoza	Mujeres	1	50240	Sástago	1	Leves
2011	50	Zaragoza	Mujeres	1	50241	Saviñán	1	Leves
2011	50	Zaragoza	Hombres	1	50247	Sobradiel	1	Leves
2011	50	Zaragoza	Mujeres	1	50248	Sos del Rey Católico	1	Leves
2011	50	Zaragoza	Hombres	1	50251	Tarazona	1	Leves
2011	50	Zaragoza	Mujeres	8	50251	Tarazona	1	Leves
2011	50	Zaragoza	Hombres	1	50252	Tauste	1	Leves
2011	50	Zaragoza	Mujeres	4	50252	Tauste	1	Leves
2011	50	Zaragoza	Hombres	1	50268	Undués de Lerda	1	Leves
2011	50	Zaragoza	Mujeres	1	50269	Urrea de Jalón	1	Leves
2011	50	Zaragoza	Hombres	9	50272	Utebo	1	Leves
2011	50	Zaragoza	Mujeres	10	50272	Utebo	1	Leves
2011	50	Zaragoza	Mujeres	1	50283	Villadoz	1	Leves
2011	50	Zaragoza	Mujeres	1	50285	Villafranca de Ebro	1	Leves
2011	50	Zaragoza	Hombres	9	50288	Villanueva de Gállego	1	Leves
2011	50	Zaragoza	Mujeres	9	50288	Villanueva de Gállego	1	Leves
2011	50	Zaragoza	Hombres	1	50296	Zaida (La)	1	Leves
2011	50	Zaragoza	Mujeres	1	50296	Zaida (La)	1	Leves
2011	50	Zaragoza	Hombres	432	50297	Zaragoza	1	Leves
2011	50	Zaragoza	Hombres	6	50297	Zaragoza	2	Graves o muy graves
2011	50	Zaragoza	Mujeres	682	50297	Zaragoza	1	Leves
2011	50	Zaragoza	Mujeres	3	50298	Zuera	1	Leves
2011	50	Zaragoza	Mujeres	1	50903	Villamayor de Gállego	1	Leves
2011	22	Huesca	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2011	50	Zaragoza	Hombres	5	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2011	50	Zaragoza	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves
2011	22	Huesca	Mujeres	2	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2011	50	Zaragoza	Mujeres	5	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2010	22	Huesca	Mujeres	1	22006	Aísa	2	Graves o muy graves
2010	22	Huesca	Mujeres	2	22009	Albelda	1	Leves
2010	22	Huesca	Hombres	1	22012	Albero Bajo	1	Leves
2010	22	Huesca	Hombres	1	22017	Alcolea de Cinca	1	Leves
2010	22	Huesca	Mujeres	1	22017	Alcolea de Cinca	1	Leves
2010	22	Huesca	Mujeres	1	22018	Alcubierre	1	Leves
2010	22	Huesca	Hombres	1	22025	Altorricón	2	Graves o muy graves
2010	22	Huesca	Hombres	4	22048	Barbastro	1	Leves
2010	22	Huesca	Mujeres	14	22048	Barbastro	1	Leves
2010	22	Huesca	Hombres	1	22052	Belver de Cinca	2	Graves o muy graves
2010	22	Huesca	Hombres	1	22054	Benasque	1	Leves
2010	22	Huesca	Mujeres	3	22054	Benasque	1	Leves
2010	22	Huesca	Mujeres	1	22057	Bielsa	1	Leves
2010	22	Huesca	Mujeres	1	22059	Biescas	1	Leves
2010	22	Huesca	Hombres	6	22061	Binéfar	1	Leves
2010	22	Huesca	Mujeres	3	22061	Binéfar	1	Leves
2010	22	Huesca	Hombres	1	22066	Boltaña	1	Leves
2010	22	Huesca	Mujeres	2	22066	Boltaña	1	Leves
2010	22	Huesca	Hombres	1	22078	Canfranc	1	Leves
2010	22	Huesca	Mujeres	1	22085	Castelflorite	1	Leves
2010	22	Huesca	Hombres	1	22099	Esplús	1	Leves
2010	22	Huesca	Hombres	1	22102	Estada	1	Leves
2010	22	Huesca	Hombres	8	22112	Fraga	1	Leves
2010	22	Huesca	Mujeres	8	22112	Fraga	1	Leves
2010	22	Huesca	Mujeres	1	22112	Fraga	2	Graves o muy graves
2010	22	Huesca	Hombres	1	22115	Grado (El)	1	Leves
2010	22	Huesca	Mujeres	1	22115	Grado (El)	1	Leves
2010	22	Huesca	Mujeres	1	22116	Grañén	1	Leves
2010	22	Huesca	Hombres	1	22117	Graus	1	Leves
2010	22	Huesca	Mujeres	1	22117	Graus	1	Leves
2010	22	Huesca	Hombres	28	22125	Huesca	1	Leves
2010	22	Huesca	Hombres	1	22125	Huesca	2	Graves o muy graves
2010	22	Huesca	Mujeres	38	22125	Huesca	1	Leves
2010	50	Zaragoza	Mujeres	1	22125	Huesca	1	Leves
2010	22	Huesca	Mujeres	1	22125	Huesca	2	Graves o muy graves
2010	22	Huesca	Hombres	4	22130	Jaca	1	Leves
2010	22	Huesca	Hombres	1	22130	Jaca	2	Graves o muy graves
2010	22	Huesca	Mujeres	12	22130	Jaca	1	Leves
2010	22	Huesca	Mujeres	1	22133	Labuerda	1	Leves
2010	22	Huesca	Hombres	1	22137	Lanaja	1	Leves
2010	22	Huesca	Hombres	1	22156	Monflorite-Lascasas	1	Leves
2010	22	Huesca	Hombres	10	22158	Monzón	1	Leves
2010	22	Huesca	Mujeres	2	22158	Monzón	1	Leves
2010	22	Huesca	Mujeres	1	22170	Panticosa	1	Leves
2010	22	Huesca	Hombres	4	22199	Sabiñánigo	1	Leves
2010	22	Huesca	Mujeres	6	22199	Sabiñánigo	1	Leves
2010	22	Huesca	Mujeres	1	22200	Sahún	1	Leves
2010	22	Huesca	Hombres	4	22204	Sallent de Gállego	1	Leves
2010	22	Huesca	Mujeres	3	22204	Sallent de Gállego	1	Leves
2010	22	Huesca	Hombres	2	22207	San Juan de Plan	1	Leves
2010	22	Huesca	Mujeres	1	22209	Santa Cruz de la Serós	1	Leves
2010	22	Huesca	Hombres	3	22213	Sariñena	1	Leves
2010	22	Huesca	Mujeres	2	22213	Sariñena	1	Leves
2010	22	Huesca	Hombres	1	22225	Tamarite de Litera	2	Graves o muy graves
2010	22	Huesca	Mujeres	1	22225	Tamarite de Litera	1	Leves
2010	22	Huesca	Hombres	1	22903	San Miguel del Cinca	1	Leves
2010	44	Teruel	Hombres	1	44008	Albalate del Arzobispo	1	Leves
2010	44	Teruel	Mujeres	2	44009	Albarracín	1	Leves
2010	44	Teruel	Hombres	1	44010	Albentosa	1	Leves
2010	44	Teruel	Hombres	8	44013	Alcañiz	1	Leves
2010	44	Teruel	Hombres	1	44013	Alcañiz	2	Graves o muy graves
2010	44	Teruel	Mujeres	7	44013	Alcañiz	1	Leves
2010	44	Teruel	Mujeres	2	44014	Alcorisa	1	Leves
2010	44	Teruel	Mujeres	2	44016	Alfambra	1	Leves
2010	44	Teruel	Hombres	2	44025	Andorra	1	Leves
2010	44	Teruel	Mujeres	2	44025	Andorra	1	Leves
2010	44	Teruel	Hombres	1	44029	Ariño	1	Leves
2010	44	Teruel	Mujeres	1	44047	Burbáguena	1	Leves
2010	44	Teruel	Hombres	1	44050	Calamocha	1	Leves
2010	44	Teruel	Mujeres	1	44050	Calamocha	1	Leves
2010	44	Teruel	Mujeres	1	44050	Calamocha	2	Graves o muy graves
2010	44	Teruel	Hombres	1	44056	Caminreal	1	Leves
2010	44	Teruel	Mujeres	1	44059	Cantavieja	1	Leves
2010	44	Teruel	Hombres	1	44063	Cañizar del Olivar	1	Leves
2010	44	Teruel	Hombres	2	44076	Cella	1	Leves
2010	44	Teruel	Hombres	1	44086	Cretas	1	Leves
2010	44	Teruel	Hombres	3	44103	Formiche Alto	1	Leves
2010	44	Teruel	Mujeres	1	44103	Formiche Alto	1	Leves
2010	44	Teruel	Mujeres	1	44121	Gúdar	1	Leves
2010	44	Teruel	Mujeres	1	44122	Híjar	1	Leves
2010	44	Teruel	Hombres	1	44145	Mas de las Matas	1	Leves
2010	44	Teruel	Hombres	2	44146	Mata de los Olmos (La)	1	Leves
2010	44	Teruel	Hombres	1	44147	Mazaleón	1	Leves
2010	44	Teruel	Hombres	1	44153	Monreal del Campo	1	Leves
2010	44	Teruel	Mujeres	1	44153	Monreal del Campo	1	Leves
2010	44	Teruel	Mujeres	1	44155	Montalbán	1	Leves
2010	44	Teruel	Mujeres	2	44158	Mora de Rubielos	1	Leves
2010	44	Teruel	Hombres	2	44191	Puebla de Híjar (La)	1	Leves
2010	44	Teruel	Mujeres	1	44209	Santa Eulalia	1	Leves
2010	44	Teruel	Hombres	1	44210	Sarrión	1	Leves
2010	44	Teruel	Hombres	22	44216	Teruel	1	Leves
2010	44	Teruel	Hombres	1	44216	Teruel	2	Graves o muy graves
2010	44	Teruel	Mujeres	38	44216	Teruel	1	Leves
2010	44	Teruel	Hombres	2	44219	Tornos	1	Leves
2010	44	Teruel	Hombres	1	44238	Utrillas	1	Leves
2010	44	Teruel	Mujeres	2	44244	Valdelinares	1	Leves
2010	44	Teruel	Mujeres	1	44246	Valderrobres	1	Leves
2010	44	Teruel	Hombres	1	44265	Vinaceite	1	Leves
2010	50	Zaragoza	Hombres	1	50001	Abanto	1	Leves
2010	50	Zaragoza	Mujeres	1	50006	Ainzón	1	Leves
2010	50	Zaragoza	Hombres	7	50008	Alagón	1	Leves
2010	50	Zaragoza	Mujeres	5	50008	Alagón	1	Leves
2010	50	Zaragoza	Mujeres	1	50011	Albeta	1	Leves
2010	50	Zaragoza	Hombres	2	50017	Alfajarín	1	Leves
2010	50	Zaragoza	Mujeres	1	50020	Alhama de Aragón	1	Leves
2010	50	Zaragoza	Hombres	1	50025	Almunia de Doña Godina (La)	1	Leves
2010	50	Zaragoza	Mujeres	5	50025	Almunia de Doña Godina (La)	1	Leves
2010	50	Zaragoza	Mujeres	1	50038	Ateca	1	Leves
2010	50	Zaragoza	Mujeres	2	50052	Bisimbre	1	Leves
2010	50	Zaragoza	Hombres	7	50055	Borja	1	Leves
2010	50	Zaragoza	Mujeres	4	50055	Borja	1	Leves
2010	50	Zaragoza	Hombres	1	50059	Bujaraloz	1	Leves
2010	50	Zaragoza	Hombres	1	50059	Bujaraloz	3	Mortales
2010	50	Zaragoza	Hombres	2	50062	Burgo de Ebro (El)	1	Leves
2010	50	Zaragoza	Mujeres	3	50062	Burgo de Ebro (El)	1	Leves
2010	50	Zaragoza	Hombres	4	50066	Cadrete	1	Leves
2010	50	Zaragoza	Mujeres	2	50066	Cadrete	1	Leves
2010	50	Zaragoza	Hombres	3	50067	Calatayud	1	Leves
2010	50	Zaragoza	Mujeres	11	50067	Calatayud	1	Leves
2010	50	Zaragoza	Mujeres	1	50068	Calatorao	1	Leves
2010	50	Zaragoza	Hombres	4	50073	Cariñena	1	Leves
2010	50	Zaragoza	Mujeres	1	50073	Cariñena	1	Leves
2010	50	Zaragoza	Hombres	5	50074	Caspe	1	Leves
2010	50	Zaragoza	Mujeres	4	50074	Caspe	1	Leves
2010	50	Zaragoza	Mujeres	1	50081	Cetina	1	Leves
2010	50	Zaragoza	Hombres	21	50089	Cuarte de Huerva	1	Leves
2010	50	Zaragoza	Hombres	1	50089	Cuarte de Huerva	2	Graves o muy graves
2010	50	Zaragoza	Mujeres	7	50089	Cuarte de Huerva	1	Leves
2010	50	Zaragoza	Mujeres	1	50092	Chiprana	1	Leves
2010	50	Zaragoza	Hombres	2	50094	Daroca	1	Leves
2010	50	Zaragoza	Mujeres	1	50094	Daroca	1	Leves
2010	50	Zaragoza	Mujeres	1	50094	Daroca	2	Graves o muy graves
2010	50	Zaragoza	Hombres	3	50095	Ejea de los Caballeros	1	Leves
2010	50	Zaragoza	Mujeres	5	50095	Ejea de los Caballeros	1	Leves
2010	50	Zaragoza	Hombres	7	50099	Épila	1	Leves
2010	50	Zaragoza	Mujeres	3	50099	Épila	1	Leves
2010	50	Zaragoza	Hombres	47	50107	Figueruelas	1	Leves
2010	50	Zaragoza	Hombres	13	50107	Figueruelas	2	Graves o muy graves
2010	50	Zaragoza	Hombres	1	50107	Figueruelas	3	Mortales
2010	50	Zaragoza	Mujeres	8	50107	Figueruelas	1	Leves
2010	50	Zaragoza	Mujeres	1	50107	Figueruelas	2	Graves o muy graves
2010	50	Zaragoza	Mujeres	1	50118	Gallur	1	Leves
2010	50	Zaragoza	Hombres	3	50126	Illueca	1	Leves
2010	50	Zaragoza	Mujeres	1	50126	Illueca	1	Leves
2010	50	Zaragoza	Mujeres	2	50129	Jaraba	1	Leves
2010	50	Zaragoza	Mujeres	1	50143	Longares	1	Leves
2010	50	Zaragoza	Hombres	1	50147	Luceni	1	Leves
2010	50	Zaragoza	Mujeres	4	50160	Mallén	1	Leves
2010	50	Zaragoza	Hombres	2	50163	María de Huerva	1	Leves
2010	50	Zaragoza	Mujeres	2	50163	María de Huerva	1	Leves
2010	50	Zaragoza	Hombres	2	50165	Mequinenza	1	Leves
2010	50	Zaragoza	Mujeres	1	50169	Miedes de Aragón	1	Leves
2010	50	Zaragoza	Hombres	1	50170	Monegrillo	1	Leves
2010	50	Zaragoza	Mujeres	1	50181	Muel	1	Leves
2010	50	Zaragoza	Hombres	13	50182	Muela (La)	1	Leves
2010	50	Zaragoza	Mujeres	4	50182	Muela (La)	1	Leves
2010	50	Zaragoza	Mujeres	1	50185	Murillo de Gállego	1	Leves
2010	50	Zaragoza	Hombres	1	50189	Nonaspe	1	Leves
2010	50	Zaragoza	Mujeres	1	50192	Nuévalos	1	Leves
2010	50	Zaragoza	Mujeres	1	50196	Orera	1	Leves
2010	50	Zaragoza	Mujeres	1	50197	Orés	1	Leves
2010	50	Zaragoza	Hombres	1	50199	Osera de Ebro	1	Leves
2010	50	Zaragoza	Hombres	1	50203	Pastriz	1	Leves
2010	50	Zaragoza	Hombres	11	50204	Pedrola	1	Leves
2010	50	Zaragoza	Mujeres	2	50204	Pedrola	1	Leves
2010	50	Zaragoza	Hombres	4	50208	Pina de Ebro	1	Leves
2010	50	Zaragoza	Mujeres	2	50208	Pina de Ebro	1	Leves
2010	50	Zaragoza	Hombres	3	50209	Pinseque	1	Leves
2010	50	Zaragoza	Mujeres	1	50209	Pinseque	1	Leves
2010	50	Zaragoza	Hombres	9	50219	Puebla de Alfindén (La)	1	Leves
2010	50	Zaragoza	Mujeres	6	50219	Puebla de Alfindén (La)	1	Leves
2010	50	Zaragoza	Hombres	1	50222	Quinto	1	Leves
2010	50	Zaragoza	Mujeres	1	50225	Ricla	1	Leves
2010	50	Zaragoza	Mujeres	1	50230	Sádaba	1	Leves
