Año	Municipio código	Municipio nombre	Intervalo renta
2004	44130	Jorcas	3
2004	44131	Josa	1
2004	44132	Lagueruela	3
2004	44133	Lanzuela	1
2004	44135	Libros	1
2004	44136	Lidón	2
2004	44137	Linares de Mora	2
2004	44138	Loscos	1
2004	44141	Lledó	2
2004	44142	Maicas	1
2004	44143	Manzanera	4
2004	44144	Martín del Río	4
2004	44145	Mas de las Matas	3
2004	44146	Mata de los Olmos (La)	4
2004	44147	Mazaleón	2
2004	44148	Mezquita de Jarque	3
2004	44149	Mirambel	3
2004	44150	Miravete de la Sierra	1
2004	44151	Molinos	3
2004	44152	Monforte de Moyuela	1
2004	44153	Monreal del Campo	3
2004	44154	Monroyo	4
2004	44155	Montalbán	4
2004	44156	Monteagudo del Castillo	3
2004	44157	Monterde de Albarracín	3
2004	44158	Mora de Rubielos	4
2004	44159	Moscardón	1
2004	44160	Mosqueruela	2
2004	44161	Muniesa	2
2004	44163	Noguera de Albarracín	1
2004	44164	Nogueras	5
2004	44165	Nogueruelas	2
2004	44167	Obón	1
2004	44168	Odón	2
2004	44169	Ojos Negros	2
2004	44171	Olba	1
2004	44172	Oliete	1
2004	44173	Olmos (Los)	3
2004	44174	Orihuela del Tremedal	3
2004	44175	Orrios	2
2004	44176	Palomar de Arroyos	4
2004	44177	Pancrudo	3
2004	44178	Parras de Castellote (Las)	2
2004	44179	Peñarroya de Tastavins	3
2004	44180	Peracense	1
2004	44181	Peralejos	2
2004	44182	Perales del Alfambra	3
2004	44183	Pitarque	1
2004	44184	Plou	2
2004	44185	Pobo (El)	4
2004	44187	Portellada (La)	2
2004	44189	Pozondón	1
2004	44190	Pozuel del Campo	1
2004	44191	Puebla de Híjar (La)	3
2004	44192	Puebla de Valverde (La)	3
2004	44193	Puertomingalvo	2
2004	44194	Ráfales	2
2004	44195	Rillo	1
2004	44196	Riodeva	1
2004	44197	Ródenas	2
2004	44198	Royuela	2
2004	44199	Rubiales	2
2004	44200	Rubielos de la Cérida	1
2004	44201	Rubielos de Mora	3
2004	44203	Salcedillo	7
2004	44204	Saldón	1
2004	44205	Samper de Calanda	3
2004	44206	San Agustín	2
2004	44207	San Martín del Río	1
2004	44208	Santa Cruz de Nogueras	4
2004	44209	Santa Eulalia	3
2004	44210	Sarrión	3
2004	44211	Segura de los Baños	1
2004	44212	Seno	2
2004	44213	Singra	2
2004	44215	Terriente	1
2004	44216	Teruel	5
2004	44217	Toril y Masegoso	1
2004	44218	Tormón	1
2004	44219	Tornos	1
2004	44220	Torralba de los Sisones	2
2004	44221	Torrecilla de Alcañiz	3
2004	44222	Torrecilla del Rebollar	1
2004	44223	Torre de Arcas	3
2004	44224	Torre de las Arcas	1
2004	44225	Torre del Compte	3
2004	44226	Torrelacárcel	1
2004	44227	Torre los Negros	1
2004	44228	Torremocha de Jiloca	1
2004	44229	Torres de Albarracín	2
2004	44230	Torrevelilla	2
2004	44231	Torrijas	2
2004	44232	Torrijo del Campo	2
2004	44234	Tramacastiel	2
2004	44235	Tramacastilla	2
2004	44236	Tronchón	1
2004	44237	Urrea de Gaén	2
2004	44238	Utrillas	5
2004	44239	Valacloche	4
2004	44240	Valbona	3
2004	44241	Valdealgorfa	2
2004	44243	Valdecuenca	1
2004	44244	Valdelinares	1
2004	44245	Valdeltormo	2
2004	44246	Valderrobres	4
2004	44247	Valjunquera	2
2004	44249	Vallecillo (El)	1
2004	44250	Veguillas de la Sierra	1
2004	44251	Villafranca del Campo	2
2004	44252	Villahermosa del Campo	3
2004	44256	Villanueva del Rebollar de la Sierra	1
2004	44257	Villar del Cobo	2
2004	44258	Villar del Salz	1
2004	44260	Villarluengo	2
2004	44261	Villarquemado	2
2004	44262	Villarroya de los Pinares	3
2004	44263	Villastar	3
2004	44264	Villel	2
2004	44265	Vinaceite	2
2004	44266	Visiedo	2
2004	44267	Vivel del Río Martín	2
2004	44268	Zoma (La)	3
2004	50001	Abanto	2
2004	50002	Acered	1
2004	50003	Agón	3
2004	50004	Aguarón	2
2004	50005	Aguilón	1
2004	50006	Ainzón	3
2004	50007	Aladrén	1
2004	50008	Alagón	5
2004	50009	Alarba	1
2004	50010	Alberite de San Juan	2
2004	50011	Albeta	4
2004	50012	Alborge	2
2004	50013	Alcalá de Ebro	4
2004	50014	Alcalá de Moncayo	3
2004	50015	Alconchel de Ariza	2
2004	50016	Aldehuela de Liestos	1
2004	50017	Alfajarín	5
2004	50018	Alfamén	2
2004	50019	Alforque	2
2004	50020	Alhama de Aragón	4
2004	50021	Almochuel	2
2004	50022	Almolda (La)	3
2004	50023	Almonacid de la Cuba	1
2004	50024	Almonacid de la Sierra	2
2004	50025	Almunia de Doña Godina (La)	5
2004	50026	Alpartir	2
2004	50027	Ambel	2
2004	50028	Anento	1
2004	50029	Aniñón	2
2004	50030	Añón de Moncayo	2
2004	50031	Aranda de Moncayo	2
2004	50032	Arándiga	1
2004	50033	Ardisa	2
2004	50034	Ariza	3
2004	50035	Artieda	4
2004	50036	Asín	3
2004	50037	Atea	1
2004	50038	Ateca	3
2004	50039	Azuara	1
2004	50040	Badules	3
2004	50041	Bagüés	1
2004	50042	Balconchán	5
2004	50043	Bárboles	4
2004	50044	Bardallur	2
2004	50045	Belchite	3
2004	50046	Belmonte de Gracián	1
2004	50047	Berdejo	2
2004	50048	Berrueco	3
2004	50050	Bijuesca	2
2004	50051	Biota	2
2004	50052	Bisimbre	3
2004	50053	Boquiñeni	2
2004	50054	Bordalba	3
2004	50055	Borja	5
2004	50056	Botorrita	4
2004	50057	Brea de Aragón	3
2004	50058	Bubierca	2
2004	50059	Bujaraloz	4
2004	50060	Bulbuente	2
2004	50061	Bureta	1
2004	50062	Burgo de Ebro (El)	5
2004	50063	Buste (El)	2
2004	50064	Cabañas de Ebro	5
2004	50065	Cabolafuente	3
2004	50066	Cadrete	5
2004	50067	Calatayud	5
2004	50068	Calatorao	3
2004	50069	Calcena	2
2004	50070	Calmarza	2
2004	50071	Campillo de Aragón	2
2004	50072	Carenas	1
2004	50073	Cariñena	3
2004	50074	Caspe	4
2004	50075	Castejón de Alarba	2
2004	50076	Castejón de las Armas	3
2004	50077	Castejón de Valdejasa	2
2004	50078	Castiliscar	2
2004	50079	Cervera de la Cañada	1
2004	50080	Cerveruela	1
2004	50081	Cetina	2
2004	50082	Cimballa	1
2004	50083	Cinco Olivas	3
2004	50084	Clarés de Ribota	1
2004	50085	Codo	1
2004	50086	Codos	2
2004	50087	Contamina	4
2004	50088	Cosuenda	2
2004	50089	Cuarte de Huerva	7
2004	50090	Cubel	3
2004	50091	Cuerlas (Las)	2
2004	50092	Chiprana	3
2004	50093	Chodes	1
2004	50094	Daroca	5
2004	50095	Ejea de los Caballeros	5
2004	50096	Embid de Ariza	2
2004	50098	Encinacorba	4
2004	50099	Épila	4
2004	50100	Erla	2
2004	50101	Escatrón	4
2004	50102	Fabara	2
2004	50104	Farlete	2
2004	50105	Fayón	2
2004	50106	Fayos (Los)	3
2004	50107	Figueruelas	7
2004	50108	Fombuena	3
2004	50109	Frago (El)	1
2004	50110	Frasno (El)	2
2004	50111	Fréscano	3
2004	50113	Fuendejalón	3
2004	50114	Fuendetodos	3
2004	50115	Fuentes de Ebro	4
2004	50116	Fuentes de Jiloca	2
2004	50117	Gallocanta	3
2004	50118	Gallur	4
2004	50119	Gelsa	3
2004	50120	Godojos	3
2004	50121	Gotor	2
2004	50122	Grisel	1
2004	50123	Grisén	4
2004	50124	Herrera de los Navarros	2
2004	50125	Ibdes	2
2004	50126	Illueca	4
2004	50128	Isuerre	1
2004	50129	Jaraba	3
2004	50130	Jarque de Moncayo	2
2004	50131	Jaulín	2
2004	50132	Joyosa (La)	4
2004	50133	Lagata	1
2004	50134	Langa del Castillo	2
2004	50135	Layana	3
2004	50136	Lécera	2
2004	50137	Leciñena	2
2004	50138	Lechón	2
2004	50139	Letux	1
2004	50140	Litago	1
2004	50141	Lituénigo	3
2004	50142	Lobera de Onsella	1
2004	50143	Longares	2
2004	50144	Longás	1
2004	50146	Lucena de Jalón	4
2004	50147	Luceni	3
2004	50148	Luesia	1
2004	50149	Luesma	2
2004	50150	Lumpiaque	2
2004	50151	Luna	2
2004	50152	Maella	2
2004	50153	Magallón	3
2004	50154	Mainar	3
2004	50155	Malanquilla	1
2004	50156	Maleján	3
2004	50157	Malón	3
2004	50159	Maluenda	2
2004	50160	Mallén	3
2004	50161	Manchones	2
2004	50162	Mara	2
2004	50163	María de Huerva	5
2004	50164	Mediana de Aragón	3
2004	50165	Mequinenza	4
2004	50166	Mesones de Isuela	2
2004	50167	Mezalocha	2
2004	50168	Mianos	1
2004	50169	Miedes de Aragón	1
2004	50170	Monegrillo	2
2004	50171	Moneva	1
2004	50172	Monreal de Ariza	2
2004	50173	Monterde	1
2004	50174	Montón	1
2004	50175	Morata de Jalón	3
2004	50176	Morata de Jiloca	1
2004	50177	Morés	2
2004	50178	Moros	1
2004	50179	Moyuela	1
2004	50180	Mozota	2
2004	50181	Muel	4
2004	50182	Muela (La)	4
2004	50183	Munébrega	2
2004	50184	Murero	2
2004	50185	Murillo de Gállego	1
2004	50186	Navardún	2
2004	50187	Nigüella	1
2004	50188	Nombrevilla	2
2004	50189	Nonaspe	2
2004	50190	Novallas	3
2004	50191	Novillas	2
2004	50192	Nuévalos	3
2004	50193	Nuez de Ebro	4
2004	50194	Olvés	1
2004	50195	Orcajo	5
2004	50196	Orera	2
2004	50197	Orés	1
2004	50198	Oseja	1
2004	50199	Osera de Ebro	4
2004	50200	Paniza	2
2004	50201	Paracuellos de Jiloca	3
2004	50202	Paracuellos de la Ribera	1
2004	50203	Pastriz	4
2004	50204	Pedrola	5
2004	50205	Pedrosas (Las)	1
2004	50206	Perdiguera	3
2004	50207	Piedratajada	3
2004	50208	Pina de Ebro	5
2004	50209	Pinseque	5
2004	50210	Pintanos (Los)	1
2004	50211	Plasencia de Jalón	2
2004	50212	Pleitas	2
2004	50213	Plenas	2
2004	50214	Pomer	2
2004	50215	Pozuel de Ariza	3
2004	50216	Pozuelo de Aragón	2
2004	50217	Pradilla de Ebro	2
2004	50218	Puebla de Albortón	1
2004	50219	Puebla de Alfindén (La)	5
2004	50220	Puendeluna	1
2004	50221	Purujosa	1
2004	50222	Quinto	3
2004	50223	Remolinos	3
2004	50224	Retascón	1
2004	50225	Ricla	2
2004	50227	Romanos	3
2004	50228	Rueda de Jalón	3
2004	50229	Ruesca	1
2004	50230	Sádaba	3
2004	50231	Salillas de Jalón	2
2004	50232	Salvatierra de Esca	4
2004	50233	Samper del Salz	1
2004	50234	San Martín de la Virgen de Moncayo	3
2004	50235	San Mateo de Gállego	4
2004	50236	Santa Cruz de Grío	1
2004	50237	Santa Cruz de Moncayo	2
2004	50238	Santa Eulalia de Gállego	2
2004	50239	Santed	3
2004	50240	Sástago	4
2004	50241	Saviñán	2
2004	50242	Sediles	2
2004	50243	Sestrica	2
2004	50244	Sierra de Luna	2
2004	50245	Sigüés	3
2004	50246	Sisamón	4
2004	50247	Sobradiel	4
2004	50248	Sos del Rey Católico	3
2004	50249	Tabuenca	2
2004	50250	Talamantes	1
2004	50251	Tarazona	4
2004	50252	Tauste	4
2004	50253	Terrer	2
2004	50254	Tierga	2
2004	50255	Tobed	2
2004	50256	Torralba de los Frailes	3
2004	50257	Torralba de Ribota	1
2004	50258	Torralbilla	1
2004	50259	Torrehermosa	3
2004	50260	Torrelapaja	3
2004	50261	Torrellas	2
2004	50262	Torres de Berrellén	3
2004	50263	Torrijo de la Cañada	1
2004	50264	Tosos	1
2004	50265	Trasmoz	1
2004	50266	Trasobares	1
2004	50267	Uncastillo	2
2004	50268	Undués de Lerda	1
2004	50269	Urrea de Jalón	3
2004	50270	Urriés	1
2004	50271	Used	3
2004	50272	Utebo	5
2004	50273	Valdehorna	1
2004	50274	Val de San Martín	2
2004	50275	Valmadrid	1
2004	50276	Valpalmas	2
2004	50277	Valtorres	1
2004	50278	Velilla de Ebro	3
2004	50279	Velilla de Jiloca	1
2004	50280	Vera de Moncayo	2
2004	50281	Vierlas	1
2004	50282	Vilueña (La)	1
2004	50283	Villadoz	2
2004	50284	Villafeliche	1
2004	50285	Villafranca de Ebro	4
2004	50286	Villalba de Perejil	2
2004	50287	Villalengua	1
2004	50288	Villanueva de Gállego	5
2004	50289	Villanueva de Jiloca	3
2004	50290	Villanueva de Huerva	2
2004	50291	Villar de los Navarros	1
2004	50292	Villarreal de Huerva	3
2004	50293	Villarroya de la Sierra	1
2004	50294	Villarroya del Campo	2
2004	50295	Vistabella	5
2004	50296	Zaida (La)	4
2004	50297	Zaragoza	5
2004	50298	Zuera	5
2004	50901	Biel	2
2004	50902	Marracos	1
2003	22001	Abiego	3
2003	22002	Abizanda	3
2003	22003	Adahuesca	3
2003	22004	Agüero	1
2003	22006	Aísa	6
2003	22007	Albalate de Cinca	3
2003	22008	Albalatillo	2
2003	22009	Albelda	2
2003	22011	Albero Alto	2
2003	22012	Albero Bajo	4
2003	22013	Alberuela de Tubo	3
2003	22014	Alcalá de Gurrea	2
2003	22015	Alcalá del Obispo	3
2003	22016	Alcampell	2
2003	22017	Alcolea de Cinca	4
2003	22018	Alcubierre	2
2003	22019	Alerre	5
2003	22020	Alfántega	2
2003	22021	Almudévar	4
2003	22022	Almunia de San Juan	3
2003	22023	Almuniente	3
2003	22024	Alquézar	4
2003	22025	Altorricón	3
2003	22027	Angüés	3
2003	22028	Ansó	3
2003	22029	Antillón	3
2003	22032	Aragüés del Puerto	3
2003	22035	Arén	3
2003	22036	Argavieso	3
2003	22037	Arguis	3
2003	22039	Ayerbe	3
2003	22040	Azanuy-Alins	2
2003	22041	Azara	3
2003	22042	Azlor	2
2003	22043	Baells	1
2003	22044	Bailo	5
2003	22045	Baldellou	2
2003	22046	Ballobar	2
2003	22047	Banastás	5
2003	22048	Barbastro	5
2003	22049	Barbués	2
2003	22050	Barbuñales	3
2003	22051	Bárcabo	2
2003	22052	Belver de Cinca	3
2003	22053	Benabarre	4
2003	22054	Benasque	6
2003	22055	Berbegal	3
2003	22057	Bielsa	6
2003	22058	Bierge	4
2003	22059	Biescas	7
2003	22060	Binaced	3
2003	22061	Binéfar	5
2003	22062	Bisaurri	2
2003	22063	Biscarrués	3
2003	22064	Blecua y Torres	3
2003	22066	Boltaña	5
2003	22067	Bonansa	2
2003	22068	Borau	3
2003	22069	Broto	5
2003	22072	Caldearenas	3
2003	22074	Campo	5
2003	22075	Camporrells	2
2003	22076	Canal de Berdún	4
2003	22077	Candasnos	3
2003	22078	Canfranc	5
2003	22079	Capdesaso	2
2003	22080	Capella	3
2003	22081	Casbas de Huesca	2
2003	22082	Castejón del Puente	4
2003	22083	Castejón de Monegros	2
2003	22084	Castejón de Sos	5
2003	22085	Castelflorite	2
2003	22086	Castiello de Jaca	5
2003	22087	Castigaleu	3
2003	22088	Castillazuelo	2
2003	22089	Castillonroy	2
2003	22090	Colungo	1
2003	22094	Chalamera	2
2003	22095	Chía	1
2003	22096	Chimillas	5
2003	22099	Esplús	3
2003	22102	Estada	3
2003	22103	Estadilla	4
2003	22105	Estopiñán del Castillo	3
2003	22106	Fago	2
2003	22107	Fanlo	1
2003	22109	Fiscal	4
2003	22110	Fonz	3
2003	22111	Foradada del Toscar	3
2003	22112	Fraga	5
2003	22113	Fueva (La)	4
2003	22114	Gistaín	1
2003	22115	Grado (El)	6
2003	22116	Grañén	4
2003	22117	Graus	4
2003	22119	Gurrea de Gállego	3
2003	22122	Hoz de Jaca	1
2003	22124	Huerto	3
2003	22125	Huesca	6
2003	22126	Ibieca	1
2003	22127	Igriés	4
2003	22128	Ilche	3
2003	22129	Isábena	3
2003	22130	Jaca	7
2003	22131	Jasa	2
2003	22133	Labuerda	5
2003	22135	Laluenga	2
2003	22136	Lalueza	3
2003	22137	Lanaja	2
2003	22139	Laperdiguera	3
2003	22141	Lascellas-Ponzano	3
2003	22142	Lascuarre	3
2003	22143	Laspaúles	3
2003	22144	Laspuña	3
2003	22149	Loarre	2
2003	22150	Loporzano	3
2003	22151	Loscorrales	2
2003	22155	Monesma y Cajigar	1
2003	22156	Monflorite-Lascasas	5
2003	22157	Montanuy	3
2003	22158	Monzón	5
2003	22160	Naval	2
2003	22162	Novales	3
2003	22163	Nueno	7
2003	22164	Olvena	1
2003	22165	Ontiñena	2
2003	22167	Osso de Cinca	2
2003	22168	Palo	2
2003	22170	Panticosa	5
2003	22172	Peñalba	2
2003	22173	Peñas de Riglos (Las)	2
2003	22174	Peralta de Alcofea	3
2003	22175	Peralta de Calasanz	1
2003	22176	Peraltilla	3
2003	22177	Perarrúa	3
2003	22178	Pertusa	4
2003	22181	Piracés	3
2003	22182	Plan	5
2003	22184	Poleñino	3
2003	22186	Pozán de Vero	2
2003	22187	Puebla de Castro (La)	5
2003	22188	Puente de Montañana	5
2003	22189	Puértolas	3
2003	22190	Pueyo de Araguás (El)	2
2003	22193	Pueyo de Santa Cruz	3
2003	22195	Quicena	6
2003	22197	Robres	3
2003	22199	Sabiñánigo	6
2003	22200	Sahún	7
2003	22201	Salas Altas	2
2003	22202	Salas Bajas	4
2003	22203	Salillas	2
2003	22204	Sallent de Gállego	6
2003	22205	San Esteban de Litera	3
2003	22206	Sangarrén	2
2003	22207	San Juan de Plan	3
2003	22208	Santa Cilia	4
2003	22209	Santa Cruz de la Serós	5
2003	22212	Santaliestra y San Quílez	2
2003	22213	Sariñena	4
2003	22214	Secastilla	2
2003	22215	Seira	4
2003	22217	Sena	2
2003	22218	Senés de Alcubierre	1
2003	22220	Sesa	3
2003	22221	Sesué	3
2003	22222	Siétamo	4
2003	22223	Sopeira	3
2003	22225	Tamarite de Litera	4
2003	22226	Tardienta	5
2003	22227	Tella-Sin	4
2003	22228	Tierz	4
2003	22229	Tolva	3
2003	22230	Torla-Ordesa	6
2003	22232	Torralba de Aragón	2
2003	22233	Torre la Ribera	4
2003	22234	Torrente de Cinca	3
2003	22235	Torres de Alcanadre	3
2003	22236	Torres de Barbués	2
2003	22239	Tramaced	5
2003	22242	Valfarta	2
2003	22243	Valle de Bardají	1
2003	22244	Valle de Lierp	2
2003	22245	Velilla de Cinca	2
2003	22246	Beranuy	2
2003	22247	Viacamp y Litera	4
2003	22248	Vicién	4
2003	22249	Villanova	5
2003	22250	Villanúa	6
2003	22251	Villanueva de Sigena	2
2003	22252	Yebra de Basa	3
2003	22253	Yésero	2
2003	22254	Zaidín	3
2003	22901	Valle de Hecho	4
2003	22902	Puente la Reina de Jaca	5
2003	22903	San Miguel del Cinca	3
2003	22904	Sotonera (La)	3
2003	22905	Lupiñén-Ortilla	4
2003	22906	Santa María de Dulcis	2
2003	22907	Aínsa-Sobrarbe	5
2003	22908	Hoz y Costeán	3
2003	22909	Vencillón	2
2003	44001	Ababuj	2
2003	44002	Abejuela	2
2003	44003	Aguatón	1
2003	44004	Aguaviva	2
2003	44005	Aguilar del Alfambra	1
2003	44006	Alacón	1
2003	44007	Alba	2
2003	44008	Albalate del Arzobispo	4
2003	44009	Albarracín	4
2003	44010	Albentosa	3
2003	44011	Alcaine	1
2003	44012	Alcalá de la Selva	4
2003	44013	Alcañiz	5
2003	44014	Alcorisa	4
2003	44016	Alfambra	2
2003	44017	Aliaga	3
2003	44018	Almohaja	1
2003	44019	Alobras	1
2003	44020	Alpeñés	4
2003	44021	Allepuz	1
2003	44022	Alloza	3
2003	44023	Allueva	1
2003	44024	Anadón	2
2003	44025	Andorra	5
2003	44026	Arcos de las Salinas	2
2003	44027	Arens de Lledó	1
2003	44028	Argente	1
2003	44029	Ariño	4
2003	44031	Azaila	2
2003	44032	Bádenas	1
2003	44033	Báguena	1
2003	44034	Bañón	1
2003	44035	Barrachina	2
2003	44036	Bea	5
2003	44037	Beceite	1
2003	44038	Belmonte de San José	3
2003	44039	Bello	2
2003	44040	Berge	4
2003	44041	Bezas	1
2003	44042	Blancas	2
2003	44043	Blesa	2
2003	44044	Bordón	3
2003	44045	Bronchales	3
2003	44046	Bueña	3
2003	44047	Burbáguena	1
2003	44048	Cabra de Mora	3
2003	44049	Calaceite	2
2003	44050	Calamocha	5
2003	44051	Calanda	3
2003	44052	Calomarde	1
2003	44053	Camañas	2
2003	44054	Camarena de la Sierra	3
2003	44055	Camarillas	2
2003	44056	Caminreal	2
2003	44059	Cantavieja	3
2003	44060	Cañada de Benatanduz	3
2003	44061	Cañada de Verich (La)	3
2003	44062	Cañada Vellida	3
2003	44063	Cañizar del Olivar	4
2003	44064	Cascante del Río	1
2003	44065	Castejón de Tornos	1
2003	44066	Castel de Cabra	3
2003	44067	Castelnou	2
2003	44068	Castelserás	3
2003	44070	Castellar (El)	2
2003	44071	Castellote	4
2003	44074	Cedrillas	3
2003	44075	Celadas	2
2003	44076	Cella	3
2003	44077	Cerollera (La)	2
2003	44080	Codoñera (La)	2
2003	44082	Corbalán	4
2003	44084	Cortes de Aragón	2
2003	44085	Cosa	1
2003	44086	Cretas	1
2003	44087	Crivillén	5
2003	44088	Cuba (La)	4
2003	44089	Cubla	1
2003	44090	Cucalón	3
2003	44092	Cuervo (El)	2
2003	44093	Cuevas de Almudén	3
2003	44094	Cuevas Labradas	2
2003	44096	Ejulve	4
2003	44097	Escorihuela	1
2003	44099	Escucha	3
2003	44100	Estercuel	4
2003	44101	Ferreruela de Huerva	1
2003	44102	Fonfría	2
2003	44103	Formiche Alto	2
2003	44105	Fórnoles	1
2003	44106	Fortanete	1
2003	44107	Foz-Calanda	2
2003	44108	Fresneda (La)	2
2003	44109	Frías de Albarracín	1
2003	44110	Fuenferrada	2
2003	44111	Fuentes Calientes	3
2003	44112	Fuentes Claras	2
2003	44113	Fuentes de Rubielos	1
2003	44114	Fuentespalda	2
2003	44115	Galve	3
2003	44116	Gargallo	4
2003	44117	Gea de Albarracín	2
2003	44118	Ginebrosa (La)	2
2003	44119	Griegos	1
2003	44120	Guadalaviar	2
2003	44121	Gúdar	2
2003	44122	Híjar	3
2003	44123	Hinojosa de Jarque	3
2003	44124	Hoz de la Vieja (La)	1
2003	44125	Huesa del Común	1
2003	44126	Iglesuela del Cid (La)	2
2003	44127	Jabaloyas	2
2003	44128	Jarque de la Val	2
2003	44129	Jatiel	2
2003	44130	Jorcas	3
2003	44131	Josa	1
2003	44132	Lagueruela	2
2003	44133	Lanzuela	1
2003	44135	Libros	1
2003	44136	Lidón	2
2003	44137	Linares de Mora	1
2003	44138	Loscos	1
2003	44141	Lledó	2
2003	44142	Maicas	1
2003	44143	Manzanera	3
2003	44144	Martín del Río	4
2003	44145	Mas de las Matas	3
2003	44146	Mata de los Olmos (La)	3
2003	44147	Mazaleón	2
2003	44148	Mezquita de Jarque	3
2003	44149	Mirambel	3
2003	44150	Miravete de la Sierra	2
2003	44151	Molinos	3
2003	44152	Monforte de Moyuela	1
2003	44153	Monreal del Campo	3
2003	44154	Monroyo	4
2003	44155	Montalbán	4
2003	44156	Monteagudo del Castillo	3
2003	44157	Monterde de Albarracín	3
2003	44158	Mora de Rubielos	4
2003	44159	Moscardón	1
2003	44160	Mosqueruela	2
2003	44161	Muniesa	2
2003	44163	Noguera de Albarracín	1
2003	44164	Nogueras	5
2003	44165	Nogueruelas	2
2003	44167	Obón	1
2003	44168	Odón	2
2003	44169	Ojos Negros	2
2003	44171	Olba	1
2003	44172	Oliete	1
2003	44173	Olmos (Los)	3
2003	44174	Orihuela del Tremedal	2
2003	44175	Orrios	2
2003	44176	Palomar de Arroyos	4
2003	44177	Pancrudo	2
2003	44178	Parras de Castellote (Las)	2
2003	44179	Peñarroya de Tastavins	2
2003	44180	Peracense	1
2003	44181	Peralejos	2
2003	44182	Perales del Alfambra	3
2003	44183	Pitarque	1
2003	44184	Plou	2
2003	44185	Pobo (El)	3
2003	44187	Portellada (La)	2
2003	44189	Pozondón	1
2003	44190	Pozuel del Campo	1
2003	44191	Puebla de Híjar (La)	2
2003	44192	Puebla de Valverde (La)	3
2003	44193	Puertomingalvo	2
2003	44194	Ráfales	2
2003	44195	Rillo	1
2003	44196	Riodeva	1
2003	44197	Ródenas	2
2003	44198	Royuela	1
2003	44199	Rubiales	1
2003	44200	Rubielos de la Cérida	1
2003	44201	Rubielos de Mora	3
2003	44203	Salcedillo	6
2003	44204	Saldón	1
2003	44205	Samper de Calanda	3
2003	44206	San Agustín	2
2003	44207	San Martín del Río	1
2003	44208	Santa Cruz de Nogueras	3
2003	44209	Santa Eulalia	3
2003	44210	Sarrión	3
2003	44211	Segura de los Baños	1
2003	44212	Seno	2
2003	44213	Singra	2
2003	44215	Terriente	1
2003	44216	Teruel	5
2003	44217	Toril y Masegoso	1
2003	44218	Tormón	1
2003	44219	Tornos	1
2003	44220	Torralba de los Sisones	2
2003	44221	Torrecilla de Alcañiz	2
2003	44222	Torrecilla del Rebollar	1
2003	44223	Torre de Arcas	2
2003	44224	Torre de las Arcas	1
2003	44225	Torre del Compte	3
2003	44226	Torrelacárcel	1
2003	44227	Torre los Negros	1
2003	44228	Torremocha de Jiloca	1
2003	44229	Torres de Albarracín	2
2003	44230	Torrevelilla	1
2003	44231	Torrijas	2
2003	44232	Torrijo del Campo	2
2003	44234	Tramacastiel	1
2003	44235	Tramacastilla	2
2003	44236	Tronchón	1
2003	44237	Urrea de Gaén	2
2003	44238	Utrillas	5
2003	44239	Valacloche	3
2003	44240	Valbona	2
2003	44241	Valdealgorfa	2
2003	44243	Valdecuenca	1
2003	44244	Valdelinares	1
2003	44245	Valdeltormo	1
2003	44246	Valderrobres	3
2003	44247	Valjunquera	2
2003	44249	Vallecillo (El)	1
2003	44250	Veguillas de la Sierra	1
2003	44251	Villafranca del Campo	2
2003	44252	Villahermosa del Campo	3
2003	44256	Villanueva del Rebollar de la Sierra	1
2003	44257	Villar del Cobo	2
2003	44258	Villar del Salz	1
2003	44260	Villarluengo	2
2003	44261	Villarquemado	2
2003	44262	Villarroya de los Pinares	2
2003	44263	Villastar	2
2003	44264	Villel	1
2003	44265	Vinaceite	2
2003	44266	Visiedo	2
2003	44267	Vivel del Río Martín	2
2003	44268	Zoma (La)	2
2003	50001	Abanto	2
2003	50002	Acered	1
2003	50003	Agón	3
2003	50004	Aguarón	2
2003	50005	Aguilón	1
2003	50006	Ainzón	2
2003	50007	Aladrén	1
2003	50008	Alagón	4
2003	50009	Alarba	1
2003	50010	Alberite de San Juan	2
2003	50011	Albeta	4
2003	50012	Alborge	2
2003	50013	Alcalá de Ebro	3
2003	50014	Alcalá de Moncayo	2
2003	50015	Alconchel de Ariza	2
2003	50016	Aldehuela de Liestos	1
2003	50017	Alfajarín	4
2003	50018	Alfamén	2
2003	50019	Alforque	3
2003	50020	Alhama de Aragón	4
2003	50021	Almochuel	2
2003	50022	Almolda (La)	3
2003	50023	Almonacid de la Cuba	1
2003	50024	Almonacid de la Sierra	2
2003	50025	Almunia de Doña Godina (La)	5
2003	50026	Alpartir	2
2003	50027	Ambel	2
2003	50028	Anento	1
2003	50029	Aniñón	2
2003	50030	Añón de Moncayo	1
2003	50031	Aranda de Moncayo	1
2003	50032	Arándiga	1
2003	50033	Ardisa	2
2003	50034	Ariza	3
2003	50035	Artieda	4
2003	50036	Asín	3
2003	50037	Atea	1
2003	50038	Ateca	3
2003	50039	Azuara	1
2003	50040	Badules	2
2003	50041	Bagüés	1
2003	50042	Balconchán	4
2003	50043	Bárboles	4
2003	50044	Bardallur	2
2003	50045	Belchite	3
2003	50046	Belmonte de Gracián	1
2003	50047	Berdejo	2
2003	50048	Berrueco	3
2003	50050	Bijuesca	1
2003	50051	Biota	3
2003	50052	Bisimbre	2
2003	50053	Boquiñeni	2
2003	50054	Bordalba	3
2003	50055	Borja	5
2003	50056	Botorrita	3
2003	50057	Brea de Aragón	3
2003	50058	Bubierca	2
2003	50059	Bujaraloz	4
