Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Fondo de contingencia
2003	44041	Bezas	Liquidaciones	Consolidada	267833,14	14832	27891,23	2666,17	7813,16	178487,75	0	0	36142,83	
2003	44042	Blancas	Liquidaciones	Consolidada	163258,88	10467,55	31796,23	149,46	8879,82	108441,4	0	0	3524,42	
2003	44043	Blesa	Liquidaciones	Consolidada	147282,89	13228,79	47589,15	0	14748,67	67907,56	0	0	3808,72	
2003	44044	Bordón	Liquidaciones	Consolidada	214982,31	6476,83	58053,62	591,65	3646,64	143849,45	0	0	2364,12	
2003	44045	Bronchales	Liquidaciones	Sin información										
2003	44046	Bueña	Liquidaciones	Sin información										
2003	44047	Burbáguena	Liquidaciones	Consolidada	160218,59	11761,37	53669,1	1402,98	3655,8	81839,18	1100	0	6790,16	
2003	44048	Cabra de Mora	Liquidaciones	Consolidada	215233,18	15991,17	44689,23	896,35	6593,95	139592,52	0	0	7469,96	
2003	44049	Calaceite	Liquidaciones	Sin información										
2003	44050	Calamocha	Liquidaciones	Sin información										
2003	44051	Calanda	Liquidaciones	Consolidada	3671430,72	520167,72	721706,03	13092,23	210217,56	2131641,11	7686,64	0	66919,43	
2003	44052	Calomarde	Liquidaciones	Consolidada	145305,28	23150,73	45035,04	0	0	74865,71	0	0	2253,8	
2003	44053	Camañas	Liquidaciones	Sin información										
2003	44054	Camarena de la Sierra	Liquidaciones	Consolidada	421968,62	97253,15	112225,78	0	2499,69	209990	0	0	0	
2003	44055	Camarillas	Liquidaciones	Consolidada	166283,5	15546,53	41538,21	2500	5546,89	97691,98	0	0	3459,89	
2003	44056	Caminreal	Liquidaciones	Consolidada	903355	104689,21	139783,45	0	24215,51	632037,4	0	0	2629,43	
2003	44059	Cantavieja	Liquidaciones	Consolidada	692161,17	74932,02	263278	16534,1	19936,91	289522,4	0	0	27957,74	
2003	44060	Cañada de Benatanduz	Liquidaciones	Consolidada	167351,41	0	38917,68	13,52	1992,2	126428,01	0	0	0	
2003	44061	Cañada de Verich (La)	Liquidaciones	Consolidada	153421,8	14399,12	38221,12	987,86	1965,73	94214,81	0	0	3633,16	
2003	44062	Cañada Vellida	Liquidaciones	Sin información										
2003	44063	Cañizar del Olivar	Liquidaciones	Consolidada	1942190,43	8312,76	61811,22	12657,83	5097,94	1853329,92	0	0	980,76	
2003	44064	Cascante del Río	Liquidaciones	Consolidada	151388,26	36098,52	57380,8	0	0	57908,94	0	0	0	
2003	44065	Castejón de Tornos	Liquidaciones	Consolidada	107150,03	5897,53	12692,23	102,12	1337,69	87120,46	0	0	0	
2003	44066	Castel de Cabra	Liquidaciones	Consolidada	187486,41	16061,2	30545,01	2498,47	6559,95	110358,61	0	0	21463,17	
2003	44067	Castelnou	Liquidaciones	Consolidada	267027,6	12281,24	41563,57	255,23	3826,09	209101,47	0	0	0	
2003	44068	Castelserás	Liquidaciones	Consolidada	412727,61	76897,54	135738,3	1732,37	5238,35	179372,12	0	0	13748,93	
2003	44070	Castellar (El)	Liquidaciones	Consolidada	135464,85	9198,62	25084,89	527,1	5759,76	90637,3	0	0	4257,18	
2003	44071	Castellote	Liquidaciones	Sin información										
2003	44074	Cedrillas	Liquidaciones	Consolidada	631613,34	63234,61	126631,15	2808,65	36655,8	376292,75	0	0	25990,38	
2003	44075	Celadas	Liquidaciones	Sin información										
2003	44076	Cella	Liquidaciones	Consolidada	2329090,74	397626,27	362436,93	5623,63	141714,19	843081,04	0	0	578608,68	
2003	44077	Cerollera (La)	Liquidaciones	Sin información										
2003	44080	Codoñera (La)	Liquidaciones	Consolidada	309877,85	71017,37	53385,97	4562,43	14663,51	159089,44	0	0	7159,13	
2003	44082	Corbalán	Liquidaciones	Consolidada	124158,42	11342,34	25319,81	30,6	8798,35	76400	0	0	2267,32	
2003	44084	Cortes de Aragón	Liquidaciones	Sin información										
2003	44085	Cosa	Liquidaciones	Consolidada	184055,08	8362,79	24490,67	0	3775,08	147426,54	0	0	0	
2003	44086	Cretas	Liquidaciones	Sin información										
2003	44087	Crivillén	Liquidaciones	Sin información										
2003	44088	Cuba (La)	Liquidaciones	Consolidada	146488,45	10012,14	23486,79	136,72	8409,62	102601,58	0	0	1841,6	
2003	44089	Cubla	Liquidaciones	Consolidada	140401,31	5117,65	19554,41	0	6349,64	109379,61	0	0	0	
2003	44090	Cucalón	Liquidaciones	Sin información										
2003	44092	Cuervo (El)	Liquidaciones	Sin información										
2003	44093	Cuevas de Almudén	Liquidaciones	Sin información										
2003	44094	Cuevas Labradas	Liquidaciones	Consolidada	121813,72	10165,3	35572,88	420,47	6939,27	66462	0	0	2253,8	
2003	44096	Ejulve	Liquidaciones	Sin información										
2003	44097	Escorihuela	Liquidaciones	Sin información										
2003	44099	Escucha	Liquidaciones	Consolidada	3201713,66	545172,77	724589,56	114514,35	79099,19	1607778,38	0	0	130559,41	
2003	44100	Estercuel	Liquidaciones	Consolidada	1804349,44	62091,15	150132,17	13055,15	19041,21	874466,39	0	636048,74	49514,63	
2003	44101	Ferreruela de Huerva	Liquidaciones	Sin información										
2003	44102	Fonfría	Liquidaciones	Consolidada	72266,7	2905,98	19017,4	7,85	1941,34	48394,13	0	0	0	
2003	44103	Formiche Alto	Liquidaciones	Consolidada	201863,36	27942,04	66510,36	1324,82	8908,3	91044,85	0	0	6132,99	
2003	44105	Fórnoles	Liquidaciones	Consolidada	213463,88	8074,96	62524,84	270,1	6273,26	134618,1	0	0	1702,62	
2003	44106	Fortanete	Liquidaciones	Consolidada	466916,31	43843,59	66512,58	93,39	19081,81	335131,14	0	0	2253,8	
2003	44107	Foz-Calanda	Liquidaciones	Consolidada	937160,56	17899,74	97681,87	5792,37	2903,3	714283,28	0	0	98600	
2003	44108	Fresneda (La)	Liquidaciones	Consolidada	470745,58	96057,78	125971,59	3609,96	14503,73	229849,78	0	0	752,74	
2003	44109	Frías de Albarracín	Liquidaciones	Consolidada	603066,5	127134,44	141248,78	0	800	333883,28	0	0	0	
2003	44110	Fuenferrada	Liquidaciones	Consolidada	71176,58	6712,12	9441,62	0	2797,27	52225,57	0	0	0	
2003	44111	Fuentes Calientes	Liquidaciones	Sin información										
2003	44112	Fuentes Claras	Liquidaciones	Sin información										
2003	44113	Fuentes de Rubielos	Liquidaciones	Consolidada	180530,74	37883,77	17262,07	3141,81	6810,43	107863,36	0	0	7569,3	
2003	44114	Fuentespalda	Liquidaciones	Consolidada	346943,17	47290,39	83603,53	1316,39	6961,29	201761,45	0	0	6010,12	
2003	44115	Galve	Liquidaciones	Sin información										
2003	44116	Gargallo	Liquidaciones	Consolidada	797097,01	15569,42	43182,36	483,37	4249,45	733612,41	0	0	0	
2003	44117	Gea de Albarracín	Liquidaciones	Consolidada	494458,27	58141,47	76897	5730,52	10988,1	330949,01	0	0	11752,17	
2003	44118	Ginebrosa (La)	Liquidaciones	Consolidada	255027,62	31148,69	63147,22	3002,61	1970,01	139325,4	0	0	16433,69	
2003	44119	Griegos	Liquidaciones	Consolidada	393064,99	30154,05	81541,41	0	6370,83	274998,7	0	0	0	
2003	44120	Guadalaviar	Liquidaciones	Consolidada	267986,29	57383,19	110098,39	898,01	11998,78	83356,22	0	0	4251,7	
2003	44121	Gúdar	Liquidaciones	Consolidada	266899,34	18796,26	58488,98	222,14	7246,78	177145,18	0	0	5000	
2003	44122	Híjar	Liquidaciones	Consolidada	1945193,53	306820,66	455481,18	21517,22	66009,59	1002628,3	0	0	92736,58	
2003	44123	Hinojosa de Jarque	Liquidaciones	Sin información										
2003	44124	Hoz de la Vieja (La)	Liquidaciones	Sin información										
2003	44125	Huesa del Común	Liquidaciones	Consolidada	476358,73	12964,19	26834,43	0	12202,51	422103,8	0	0	2253,8	
2003	44126	Iglesuela del Cid (La)	Liquidaciones	Sin información										
2003	44127	Jabaloyas	Liquidaciones	Consolidada	118791,54	5830,39	18310,38	0	6489,1	88161,67	0	0	0	
2003	44128	Jarque de la Val	Liquidaciones	Sin información										
2003	44129	Jatiel	Liquidaciones	Consolidada	226906,99	2744,4	34736,83	243,82	2769,05	186412,89	0	0	0	
2003	44130	Jorcas	Liquidaciones	Consolidada	88824,49	4259,45	28592,06	31,05	1941,93	54000	0	0	0	
2003	44131	Josa	Liquidaciones	Consolidada	138883,03	5894	23915,75	0	222,72	106596,76	0	0	2253,8	
2003	44132	Lagueruela	Liquidaciones	Sin información										
2003	44133	Lanzuela	Liquidaciones	Sin información										
2003	44135	Libros	Liquidaciones	Consolidada	119714,36	13654,63	38764,92	0	8988,57	57331	0	0	975,24	
2003	44136	Lidón	Liquidaciones	Consolidada	296006,42	18608,5	21208,03	0	11739,89	244450	0	0	0	
2003	44137	Linares de Mora	Liquidaciones	Consolidada	389488,17	54026,22	81729,38	1677,82	13034,15	232586,96	0	0	6433,64	
2003	44138	Loscos	Liquidaciones	Consolidada	153717,4	21825,33	43344,71	0	8255,15	77080,78	0	0	3211,43	
2003	44141	Lledó	Liquidaciones	Consolidada	193188,57	14852,76	29086,19	220,65	6616,51	141813,69	0	0	598,77	
2003	44142	Maicas	Liquidaciones	Consolidada	144193,39	5420,41	19336,62	0	195,24	116491,01	0	0	2750,11	
2003	44143	Manzanera	Liquidaciones	Sin información										
2003	44144	Martín del Río	Liquidaciones	Consolidada	993078,74	87432,14	140505,17	2149,18	18828,63	599907,65	0	0	144255,97	
2003	44145	Mas de las Matas	Liquidaciones	Consolidada	1611555,74	448112,39	462606,11	6902,05	36208,46	624222,04	0	0	33504,69	
2003	44146	Mata de los Olmos (La)	Liquidaciones	Sin información										
2003	44147	Mazaleón	Liquidaciones	Consolidada	579302,02	50116,74	66924,27	782,02	38879,44	416036,53	0	0	6563,02	
2003	44148	Mezquita de Jarque	Liquidaciones	Sin información										
2003	44149	Mirambel	Liquidaciones	Consolidada	309932,68	24058,26	46443,85	588,84	5213,85	231218,05	0	0	2409,83	
2003	44150	Miravete de la Sierra	Liquidaciones	Sin información										
2003	44151	Molinos	Liquidaciones	Sin información										
2003	44152	Monforte de Moyuela	Liquidaciones	Consolidada	84062,31	5898,72	21326,69	0	3296,28	51497,18	0	0	2043,44	
2003	44153	Monreal del Campo	Liquidaciones	Consolidada	2980221,02	445628,53	509840,45	22310,06	124521,13	1874317,6	0	0	3603,25	
2003	44154	Monroyo	Liquidaciones	Sin información										
2003	44155	Montalbán	Liquidaciones	Sin información										
2003	44156	Monteagudo del Castillo	Liquidaciones	Consolidada	143111,67	14708,75	18979,55	0	2768,93	106654,44	0	0	0	
2003	44157	Monterde de Albarracín	Liquidaciones	Sin información										
2003	44158	Mora de Rubielos	Liquidaciones	Consolidada	998435,82	241363,8	344882,5	9142,03	58451,17	305695,43	0	0	38900,89	
2003	44159	Moscardón	Liquidaciones	Consolidada	198990,71	9602,81	39747,34	134,46	5984,1	143522	0	0	0	
2003	44160	Mosqueruela	Liquidaciones	Consolidada	897133,77	169164,44	173905,6	0	62118,81	446502,85	0	0	45442,07	
2003	44161	Muniesa	Liquidaciones	Consolidada	1026947,1	130247,49	139740,81	10970,28	10173,23	729565,81	0	0	6249,48	
2003	44163	Noguera de Albarracín	Liquidaciones	Consolidada	253188,26	56497,89	87369,85	79,26	10452,27	98788,99	0	0	0	
2003	44164	Nogueras	Liquidaciones	Sin información										
2003	44165	Nogueruelas	Liquidaciones	Consolidada	763982,27	182006,84	230954,03	1329,48	14245,84	333600,69	0	0	1845,39	
2003	44167	Obón	Liquidaciones	Consolidada	111779,72	10811,7	26890,92	2241,16	4549,24	41146,02	0	0	26140,68	
2003	44168	Odón	Liquidaciones	Consolidada	202813,45	21825,51	59726,28	1324,4	21699,03	88173,39	5456,3	0	4608,54	
2003	44169	Ojos Negros	Liquidaciones	Sin información										
2003	44171	Olba	Liquidaciones	Consolidada	498051,51	59732,42	90364,81	78,88	26242,18	316198,68	0	0	5434,54	
2003	44172	Oliete	Liquidaciones	Consolidada	410255,97	51325,65	115147,83	1584,85	29837,54	210677,26	0	0	1682,84	
2003	44173	Olmos (Los)	Liquidaciones	Sin información										
2003	44174	Orihuela del Tremedal	Liquidaciones	Consolidada	1301431,64	100770,32	305050,48	8573,55	28235,19	846556,47	0	0	12245,63	
2003	44175	Orrios	Liquidaciones	Consolidada	340594,5	25860,11	24898,18	0	15188,47	274647,74	0	0	0	
2003	44176	Palomar de Arroyos	Liquidaciones	Consolidada	392947,84	17930,77	40058,4	1229,28	9257,79	313735,26	0	0	10736,34	
2003	44177	Pancrudo	Liquidaciones	Consolidada	903007,7	23570,01	63961,75	1645,49	6723,24	804087,27	1759,13	0	1260,81	
2003	44178	Parras de Castellote (Las)	Liquidaciones	Sin información										
2003	44179	Peñarroya de Tastavins	Liquidaciones	Sin información										
2003	44180	Peracense	Liquidaciones	Sin información										
2003	44181	Peralejos	Liquidaciones	Consolidada	142327,91	7934,91	19563,16	14,7	4799,31	107762,03	0	0	2253,8	
2003	44182	Perales del Alfambra	Liquidaciones	Sin información										
2003	44183	Pitarque	Liquidaciones	Sin información										
2003	44184	Plou	Liquidaciones	Consolidada	65004,66	6503,06	12729,25	0	417,48	42109,35	0	0	3245,52	
2003	44185	Pobo (El)	Liquidaciones	Consolidada	182977,98	15311,38	28674,45	1473,24	3948,36	130348,08	0	0	3222,47	
2003	44187	Portellada (La)	Liquidaciones	Consolidada	306540,76	20944,11	76143,26	2329,2	4345,6	137442,72	0	0	65335,87	
2003	44189	Pozondón	Liquidaciones	Consolidada	276893,35	14389,44	18922	0	5088,01	236240,1	0	0	2253,8	
2003	44190	Pozuel del Campo	Liquidaciones	Consolidada	131029,43	7217,8	14834,83	937,13	3659,67	102080	0	0	2300	
2003	44191	Puebla de Híjar (La)	Liquidaciones	Consolidada	1148423,47	160149,76	195175,83	16749,59	62104,67	542382,25	16888,56	0	154972,81	
2003	44192	Puebla de Valverde (La)	Liquidaciones	Sin información										
2003	44193	Puertomingalvo	Liquidaciones	Consolidada	373624,83	89463,09	101493,99	786,34	14593,22	160839,58	0	0	6448,61	
2003	44194	Ráfales	Liquidaciones	Consolidada	402238,2	10919,76	43139,46	4351,43	2984,06	335248,04	0	0	5595,45	
2003	44195	Rillo	Liquidaciones	Consolidada	250281,76	10604,83	25734,25	0	14605,43	197688,61	1648,64	0	0	
2003	44196	Riodeva	Liquidaciones	Consolidada	294521,33	9800,51	35892,47	0	11036,18	237792,17	0	0	0	
2003	44197	Ródenas	Liquidaciones	Consolidada	127705,6	13806,95	17512,64	2595,4	7755,15	81035,46	0	0	5000	
2003	44198	Royuela	Liquidaciones	Consolidada	232796,3	9477	34933,7	3,49	11997,21	176384,9	0	0	0	
2003	44199	Rubiales	Liquidaciones	Consolidada	81273,32	6053,29	25331,8	0	1086,14	48802,09	0	0	0	
2003	44200	Rubielos de la Cérida	Liquidaciones	Consolidada	67827,11	6335,37	9388,07	0	1894,09	50209,58	0	0	0	
2003	44201	Rubielos de Mora	Liquidaciones	Sin información										
2003	44203	Salcedillo	Liquidaciones	Consolidada	19092,15	3678,24	5423	0	3585,17	6405,74	0	0	0	
2003	44204	Saldón	Liquidaciones	Consolidada	117795,97	4665,78	17146,81	0	901	86769,36	0	0	8313,02	
2003	44205	Samper de Calanda	Liquidaciones	Consolidada	681847,99	131481,89	123237,19	2869,76	62056,01	343261,35	0	0	18941,79	
2003	44206	San Agustín	Liquidaciones	Consolidada	232513,11	21634,46	40485,77	940,33	14793,27	91569,49	0	0	63089,79	
2003	44207	San Martín del Río	Liquidaciones	Consolidada	157741,27	21149,48	37832,58	1309,88	7135,65	85467,11	0	0	4846,57	
2003	44208	Santa Cruz de Nogueras	Liquidaciones	Sin información										
2003	44209	Santa Eulalia	Liquidaciones	Consolidada	881618,93	146974,34	181475,04	7382,86	42240,89	465362,8	0	0	38183	
2003	44210	Sarrión	Liquidaciones	Consolidada	997427,91	245355,55	269763,56	7097,17	48232,5	404465,24	0	0	22513,89	
2003	44211	Segura de los Baños	Liquidaciones	Consolidada	530794,45	10291,82	15123,5	53,77	1883,41	501357,74	0	0	2084,21	
2003	44212	Seno	Liquidaciones	Sin información										
2003	44213	Singra	Liquidaciones	Sin información										
2003	44215	Terriente	Liquidaciones	Consolidada	251254,92	11241,25	44705,43	0	14278,99	181029,25	0	0	0	
2003	44216	Teruel	Liquidaciones	Consolidada	23003249,73	6889640,97	7691616,75	279360,64	1398571,94	3596604,39	1393640,26	257837,79	1495976,99	
2003	44217	Toril y Masegoso	Liquidaciones	Consolidada	47613,12	1345,45	15274,75	83,63	7134,87	10629,83	0	0	13144,59	
2003	44218	Tormón	Liquidaciones	Sin información										
2003	44219	Tornos	Liquidaciones	Consolidada	190932,88	18845,38	39537,22	214,42	2183,25	127242,61	0	0	2910	
2003	44220	Torralba de los Sisones	Liquidaciones	Consolidada	453702,06	20919,29	77521,96	9341,53	10349,27	288174,03	0	0	47395,98	
2003	44221	Torrecilla de Alcañiz	Liquidaciones	Consolidada	454103,74	47494	73883,85	2049,12	6462,94	314214,4	0	0	9999,43	
2003	44222	Torrecilla del Rebollar	Liquidaciones	Consolidada	148659,64	11739,21	41893,55	0,12	8399,81	84373,15	0	0	2253,8	
2003	44223	Torre de Arcas	Liquidaciones	Sin información										
2003	44224	Torre de las Arcas	Liquidaciones	Consolidada	174995,6	4911,53	19042,67	1480,17	7546,46	141435,96	0	0	578,81	
2003	44225	Torre del Compte	Liquidaciones	Consolidada	198839,05	24503,28	56521,71	686,02	7424,18	104272,42	4207,08	0	1224,36	
2003	44226	Torrelacárcel	Liquidaciones	Consolidada	278485,94	41087,85	70506	0	10795,37	138623,22	0	0	17473,5	
2003	44227	Torre los Negros	Liquidaciones	Consolidada	92926,73	9524,77	29937,09	1247,57	3005	48080	0	0	1132,3	
2003	44228	Torremocha de Jiloca	Liquidaciones	Consolidada	313966,31	20164,88	39845,97	0	8243,02	236954,94	0	0	8757,5	
2003	44229	Torres de Albarracín	Liquidaciones	Consolidada	274273,03	31019	35804,03	60,15	9935,85	197454	0	0	0	
2003	44230	Torrevelilla	Liquidaciones	Sin información										
2003	44231	Torrijas	Liquidaciones	Consolidada	156376,26	18644,94	46441,83	15150,27	0	76139,22	0	0	0	
2003	44232	Torrijo del Campo	Liquidaciones	Sin información										
2003	44234	Tramacastiel	Liquidaciones	Consolidada	170489,44	5901,06	26294,65	0	8822,61	129471,12	0	0	0	
2003	44235	Tramacastilla	Liquidaciones	Consolidada	180342,21	21387,78	41681,66	313,89	9165,53	95567	0	0	12226,35	
2003	44236	Tronchón	Liquidaciones	Consolidada	200131	14562,61	24502,57	19,84	2218,63	154329,97	3370,48	0	1126,9	
2003	44237	Urrea de Gaén	Liquidaciones	Consolidada	610479,18	50336,3	94614,32	2340,08	30563,49	420764,81	360	0	11500,18	
2003	44238	Utrillas	Liquidaciones	Consolidada	4282854,35	456924,82	521744,49	5957,4	117806,9	3150819,67	330,55	0	29270,52	
2003	44239	Valacloche	Liquidaciones	Consolidada	47623,43	4369,32	10838,69	0	1071,48	31343,94	0	0	0	
2003	44240	Valbona	Liquidaciones	Sin información										
2003	44241	Valdealgorfa	Liquidaciones	Consolidada	459593,13	55280,89	180513,36	631,54	14010,58	201956,76	0	0	7200	
2003	44243	Valdecuenca	Liquidaciones	Consolidada	146425,69	4695,78	23025,58	85,2	0	117075,91	0	0	1543,22	
2003	44244	Valdelinares	Liquidaciones	Sin información										
2003	44245	Valdeltormo	Liquidaciones	Consolidada	176605,76	18905,04	88863,22	1198,2	18785,11	47523,09	0	0	1331,1	
2003	44246	Valderrobres	Liquidaciones	Sin información										
2003	44247	Valjunquera	Liquidaciones	Consolidada	285905,43	54802,89	88358,24	100,4	22178,42	120465,48	0	0	0	
2003	44249	Vallecillo (El)	Liquidaciones	Consolidada	75666,21	5323,12	10086,53	0	2699,1	57557,46	0	0	0	
2003	44250	Veguillas de la Sierra	Liquidaciones	Sin información										
2003	44251	Villafranca del Campo	Liquidaciones	Sin información										
2003	44252	Villahermosa del Campo	Liquidaciones	Sin información										
2003	44256	Villanueva del Rebollar de la Sierra	Liquidaciones	Consolidada	33079,71	8054,56	8780,51	0	1357,77	14886,87	0	0	0	
2003	44257	Villar del Cobo	Liquidaciones	Consolidada	351166,67	67913,86	80282,07	995,43	10975,89	190999,42	0	0	0	
2003	44258	Villar del Salz	Liquidaciones	Sin información										
2003	44260	Villarluengo	Liquidaciones	Consolidada	587555,83	32433,77	99710,44	2951,94	2471,17	449988,51	0	0	0	
2003	44261	Villarquemado	Liquidaciones	Consolidada	793527,22	85229,76	171138,3	2024,19	28972,9	495758,32	0	0	10403,75	
2003	44262	Villarroya de los Pinares	Liquidaciones	Sin información										
2003	44263	Villastar	Liquidaciones	Consolidada	178695,82	46044,82	38248,04	4770,11	16258,09	65634,09	0	0	7740,67	
2003	44264	Villel	Liquidaciones	Consolidada	407738,54	31313,82	64801,08	6702,69	16974,22	278535,85	0	0	9410,88	
2003	44265	Vinaceite	Liquidaciones	Consolidada	497600,52	41551,52	67332,11	7435,36	12919,97	346638,53	0	0	21723,03	
2003	44266	Visiedo	Liquidaciones	Consolidada	294951,28	29318,47	27577,62	0,9	17173,5	220880,79	0	0	0	
2003	44267	Vivel del Río Martín	Liquidaciones	Consolidada	106713,01	22863,88	28746,96	26,05	7935,44	46758,86	0	0	381,82	
2003	44268	Zoma (La)	Liquidaciones	Sin información										
2003	50001	Abanto	Liquidaciones	Sin información										
