Año	Población	Municipio código	Municipio nombre
2000	147	50014	Alcalá de Moncayo
2000	162	50015	Alconchel de Ariza
2000	58	50016	Aldehuela de Liestos
2000	1495	50017	Alfajarín
2000	1315	50018	Alfamén
2000	88	50019	Alforque
2000	1178	50020	Alhama de Aragón
2000	50	50021	Almochuel
2000	691	50022	Almolda (La)
2000	339	50023	Almonacid de la Cuba
2000	859	50024	Almonacid de la Sierra
2000	5591	50025	Almunia de Doña Godina (La)
2000	603	50026	Alpartir
2000	357	50027	Ambel
2000	107	50028	Anento
2000	907	50029	Aniñón
2000	304	50030	Añón de Moncayo
2000	247	50031	Aranda de Moncayo
2000	503	50032	Arándiga
2000	79	50033	Ardisa
2000	1334	50034	Ariza
2000	100	50035	Artieda
2000	101	50036	Asín
2000	239	50037	Atea
2000	1986	50038	Ateca
2000	716	50039	Azuara
2000	121	50040	Badules
2000	46	50041	Bagüés
2000	26	50042	Balconchán
2000	326	50043	Bárboles
2000	297	50044	Bardallur
2000	1643	50045	Belchite
2000	282	50046	Belmonte de Gracián
2000	49	50047	Berdejo
2000	39	50048	Berrueco
2000	129	50050	Bijuesca
2000	1222	50051	Biota
2000	128	50052	Bisimbre
2000	992	50053	Boquiñeni
2000	100	50054	Bordalba
2000	4256	50055	Borja
2000	489	50056	Botorrita
2000	2009	50057	Brea de Aragón
2000	108	50058	Bubierca
2000	986	50059	Bujaraloz
2000	263	50060	Bulbuente
2000	320	50061	Bureta
2000	1550	50062	Burgo de Ebro (El)
2000	111	50063	Buste (El)
2000	550	50064	Cabañas de Ebro
2000	87	50065	Cabolafuente
2000	1679	50066	Cadrete
2000	17876	50067	Calatayud
2000	2725	50068	Calatorao
2000	90	50069	Calcena
2000	98	50070	Calmarza
2000	183	50071	Campillo de Aragón
2000	220	50072	Carenas
2000	2875	50073	Cariñena
2000	7727	50074	Caspe
2000	116	50075	Castejón de Alarba
2000	135	50076	Castejón de las Armas
2000	336	50077	Castejón de Valdejasa
2000	408	50078	Castiliscar
2000	341	50079	Cervera de la Cañada
2000	14	50080	Cerveruela
2000	730	50081	Cetina
2000	165	50082	Cimballa
2000	137	50083	Cinco Olivas
2000	107	50084	Clarés de Ribota
2000	278	50085	Codo
2000	283	50086	Codos
2000	59	50087	Contamina
2000	415	50088	Cosuenda
2000	1847	50089	Cuarte de Huerva
2000	237	50090	Cubel
2000	97	50091	Cuerlas (Las)
2000	377	50092	Chiprana
2000	121	50093	Chodes
2000	2286	50094	Daroca
2000	15532	50095	Ejea de los Caballeros
2000	70	50096	Embid de Ariza
2000	304	50098	Encinacorba
2000	3971	50099	Épila
2000	466	50100	Erla
2000	1282	50101	Escatrón
2000	1218	50102	Fabara
2000	461	50104	Farlete
2000	385	50105	Fayón
2000	191	50106	Fayos (Los)
2000	1011	50107	Figueruelas
2000	19	50108	Fombuena
2000	122	50109	Frago (El)
2000	561	50110	Frasno (El)
2000	252	50111	Fréscano
2000	872	50113	Fuendejalón
2000	199	50114	Fuendetodos
2000	3848	50115	Fuentes de Ebro
2000	353	50116	Fuentes de Jiloca
2000	167	50117	Gallocanta
2000	2921	50118	Gallur
2000	1253	50119	Gelsa
2000	68	50120	Godojos
2000	380	50121	Gotor
2000	70	50122	Grisel
2000	479	50123	Grisén
2000	616	50124	Herrera de los Navarros
2000	558	50125	Ibdes
2000	3295	50126	Illueca
2000	62	50128	Isuerre
2000	321	50129	Jaraba
2000	583	50130	Jarque de Moncayo
2000	300	50131	Jaulín
2000	382	50132	Joyosa (La)
2000	140	50133	Lagata
2000	197	50134	Langa del Castillo
2000	139	50135	Layana
2000	837	50136	Lécera
2000	1367	50137	Leciñena
2000	53	50138	Lechón
2000	478	50139	Letux
2000	182	50140	Litago
2000	118	50141	Lituénigo
2000	54	50142	Lobera de Onsella
2000	915	50143	Longares
2000	52	50144	Longás
2000	251	50146	Lucena de Jalón
2000	1056	50147	Luceni
2000	443	50148	Luesia
2000	23	50149	Luesma
2000	917	50150	Lumpiaque
2000	928	50151	Luna
2000	1996	50152	Maella
2000	1201	50153	Magallón
2000	183	50154	Mainar
2000	126	50155	Malanquilla
2000	296	50156	Maleján
2000	455	50157	Malón
2000	973	50159	Maluenda
2000	2983	50160	Mallén
2000	153	50161	Manchones
2000	205	50162	Mara
2000	1121	50163	María de Huerva
2000	514	50164	Mediana de Aragón
2000	2478	50165	Mequinenza
2000	374	50166	Mesones de Isuela
2000	319	50167	Mezalocha
2000	45	50168	Mianos
2000	512	50169	Miedes de Aragón
2000	534	50170	Monegrillo
2000	145	50171	Moneva
2000	299	50172	Monreal de Ariza
2000	264	50173	Monterde
2000	140	50174	Montón
2000	1540	50175	Morata de Jalón
2000	330	50176	Morata de Jiloca
2000	487	50177	Morés
2000	510	50178	Moros
2000	353	50179	Moyuela
2000	114	50180	Mozota
2000	1123	50181	Muel
2000	1351	50182	Muela (La)
2000	463	50183	Munébrega
2000	149	50184	Murero
2000	133	50185	Murillo de Gállego
2000	62	50186	Navardún
2000	122	50187	Nigüella
2000	66	50188	Nombrevilla
2000	1080	50189	Nonaspe
2000	731	50190	Novallas
2000	670	50191	Novillas
2000	344	50192	Nuévalos
2000	592	50193	Nuez de Ebro
2000	169	50194	Olvés
2000	47	50195	Orcajo
2000	126	50196	Orera
2000	101	50197	Orés
2000	50	50198	Oseja
2000	354	50199	Osera de Ebro
2000	697	50200	Paniza
2000	500	50201	Paracuellos de Jiloca
2000	291	50202	Paracuellos de la Ribera
2000	1043	50203	Pastriz
2000	2637	50204	Pedrola
2000	96	50205	Pedrosas (Las)
2000	508	50206	Perdiguera
2000	133	50207	Piedratajada
2000	2239	50208	Pina de Ebro
2000	1606	50209	Pinseque
2000	89	50210	Pintanos (Los)
2000	366	50211	Plasencia de Jalón
2000	61	50212	Pleitas
2000	137	50213	Plenas
2000	27	50214	Pomer
2000	24	50215	Pozuel de Ariza
2000	339	50216	Pozuelo de Aragón
2000	647	50217	Pradilla de Ebro
2000	148	50218	Puebla de Albortón
2000	1907	50219	Puebla de Alfindén (La)
2000	60	50220	Puendeluna
2000	40	50221	Purujosa
2000	2110	50222	Quinto
2000	1244	50223	Remolinos
2000	78	50224	Retascón
2000	2083	50225	Ricla
2000	143	50227	Romanos
2000	353	50228	Rueda de Jalón
2000	89	50229	Ruesca
2000	1666	50230	Sádaba
2000	352	50231	Salillas de Jalón
2000	278	50232	Salvatierra de Esca
2000	142	50233	Samper del Salz
2000	305	50234	San Martín de la Virgen de Moncayo
2000	2137	50235	San Mateo de Gállego
2000	232	50236	Santa Cruz de Grío
2000	121	50237	Santa Cruz de Moncayo
2000	127	50238	Santa Eulalia de Gállego
2000	80	50239	Santed
2000	1444	50240	Sástago
2000	931	50241	Saviñán
2000	102	50242	Sediles
2000	478	50243	Sestrica
2000	250	50244	Sierra de Luna
2000	187	50245	Sigüés
2000	82	50246	Sisamón
2000	641	50247	Sobradiel
2000	774	50248	Sos del Rey Católico
2000	480	50249	Tabuenca
2000	70	50250	Talamantes
2000	10416	50251	Tarazona
2000	6932	50252	Tauste
2000	625	50253	Terrer
2000	253	50254	Tierga
2000	281	50255	Tobed
2000	105	50256	Torralba de los Frailes
2000	220	50257	Torralba de Ribota
2000	76	50258	Torralbilla
2000	114	50259	Torrehermosa
2000	45	50260	Torrelapaja
2000	305	50261	Torrellas
2000	1400	50262	Torres de Berrellén
2000	386	50263	Torrijo de la Cañada
2000	200	50264	Tosos
2000	60	50265	Trasmoz
2000	226	50266	Trasobares
2000	889	50267	Uncastillo
2000	48	50268	Undués de Lerda
2000	334	50269	Urrea de Jalón
2000	77	50270	Urriés
2000	383	50271	Used
2000	10719	50272	Utebo
2000	59	50273	Valdehorna
2000	84	50274	Val de San Martín
2000	67	50275	Valmadrid
2000	200	50276	Valpalmas
2000	90	50277	Valtorres
2000	276	50278	Velilla de Ebro
2000	116	50279	Velilla de Jiloca
2000	482	50280	Vera de Moncayo
2000	108	50281	Vierlas
2000	101	50282	Vilueña (La)
2000	83	50283	Villadoz
2000	245	50284	Villafeliche
2000	680	50285	Villafranca de Ebro
2000	114	50286	Villalba de Perejil
2000	428	50287	Villalengua
2000	3134	50288	Villanueva de Gállego
2000	115	50289	Villanueva de Jiloca
2000	598	50290	Villanueva de Huerva
2000	175	50291	Villar de los Navarros
2000	182	50292	Villarreal de Huerva
2000	683	50293	Villarroya de la Sierra
2000	86	50294	Villarroya del Campo
2000	34	50295	Vistabella
2000	596	50296	Zaida (La)
2000	604631	50297	Zaragoza
2000	5448	50298	Zuera
2000	240	50901	Biel
2000	130	50902	Marracos
2001	298	22001	Abiego
2001	135	22002	Abizanda
2001	164	22003	Adahuesca
2001	176	22004	Agüero
2001	403	22006	Aísa
2001	1246	22007	Albalate de Cinca
2001	254	22008	Albalatillo
2001	928	22009	Albelda
2001	104	22011	Albero Alto
2001	109	22012	Albero Bajo
2001	381	22013	Alberuela de Tubo
2001	312	22014	Alcalá de Gurrea
2001	351	22015	Alcalá del Obispo
2001	901	22016	Alcampell
2001	1223	22017	Alcolea de Cinca
2001	462	22018	Alcubierre
2001	210	22019	Alerre
2001	121	22020	Alfántega
2001	2327	22021	Almudévar
2001	685	22022	Almunia de San Juan
2001	617	22023	Almuniente
2001	310	22024	Alquézar
2001	1464	22025	Altorricón
2001	441	22027	Angüés
2001	533	22028	Ansó
2001	161	22029	Antillón
2001	132	22032	Aragüés del Puerto
2001	385	22035	Arén
2001	126	22036	Argavieso
2001	69	22037	Arguis
2001	1114	22039	Ayerbe
2001	180	22040	Azanuy-Alins
2001	216	22041	Azara
2001	159	22042	Azlor
2001	147	22043	Baells
2001	298	22044	Bailo
2001	143	22045	Baldellou
2001	1028	22046	Ballobar
2001	195	22047	Banastás
2001	14382	22048	Barbastro
2001	121	22049	Barbués
2001	115	22050	Barbuñales
2001	113	22051	Bárcabo
2001	1367	22052	Belver de Cinca
2001	1116	22053	Benabarre
2001	1591	22054	Benasque
2001	464	22055	Berbegal
2001	462	22057	Bielsa
2001	227	22058	Bierge
2001	1279	22059	Biescas
2001	1624	22060	Binaced
2001	8332	22061	Binéfar
2001	225	22062	Bisaurri
2001	228	22063	Biscarrués
2001	184	22064	Blecua y Torres
2001	846	22066	Boltaña
2001	80	22067	Bonansa
2001	75	22068	Borau
2001	521	22069	Broto
2001	252	22072	Caldearenas
2001	328	22074	Campo
2001	247	22075	Camporrells
2001	428	22076	Canal de Berdún
2001	530	22077	Candasnos
2001	538	22078	Canfranc
2001	165	22079	Capdesaso
2001	394	22080	Capella
2001	298	22081	Casbas de Huesca
2001	420	22082	Castejón del Puente
2001	700	22083	Castejón de Monegros
2001	605	22084	Castejón de Sos
2001	144	22085	Castelflorite
2001	182	22086	Castiello de Jaca
2001	104	22087	Castigaleu
2001	227	22088	Castillazuelo
2001	411	22089	Castillonroy
2001	128	22090	Colungo
2001	153	22094	Chalamera
2001	114	22095	Chía
2001	197	22096	Chimillas
2001	751	22099	Esplús
2001	197	22102	Estada
2001	898	22103	Estadilla
2001	204	22105	Estopiñán del Castillo
2001	33	22106	Fago
2001	191	22107	Fanlo
2001	236	22109	Fiscal
2001	1113	22110	Fonz
2001	235	22111	Foradada del Toscar
2001	12158	22112	Fraga
2001	618	22113	Fueva (La)
2001	175	22114	Gistaín
2001	559	22115	Grado (El)
2001	1968	22116	Grañén
2001	3194	22117	Graus
2001	1815	22119	Gurrea de Gállego
2001	75	22122	Hoz de Jaca
2001	253	22124	Huerto
2001	45874	22125	Huesca
2001	111	22126	Ibieca
2001	243	22127	Igriés
2001	282	22128	Ilche
2001	254	22129	Isábena
2001	11591	22130	Jaca
2001	123	22131	Jasa
2001	167	22133	Labuerda
2001	268	22135	Laluenga
2001	1178	22136	Lalueza
2001	1552	22137	Lanaja
2001	105	22139	Laperdiguera
2001	167	22141	Lascellas-Ponzano
2001	165	22142	Lascuarre
2001	283	22143	Laspaúles
2001	278	22144	Laspuña
2001	394	22149	Loarre
2001	513	22150	Loporzano
2001	117	22151	Loscorrales
2001	104	22155	Monesma y Cajigar
2001	200	22156	Monflorite-Lascasas
2001	305	22157	Montanuy
2001	14844	22158	Monzón
2001	289	22160	Naval
2001	186	22162	Novales
2001	290	22163	Nueno
2001	55	22164	Olvena
2001	646	22165	Ontiñena
2001	763	22167	Osso de Cinca
2001	36	22168	Palo
2001	728	22170	Panticosa
2001	789	22172	Peñalba
2001	270	22173	Peñas de Riglos (Las)
2001	697	22174	Peralta de Alcofea
2001	270	22175	Peralta de Calasanz
2001	169	22176	Peraltilla
2001	124	22177	Perarrúa
2001	153	22178	Pertusa
2001	111	22181	Piracés
2001	315	22182	Plan
2001	255	22184	Poleñino
2001	254	22186	Pozán de Vero
2001	331	22187	Puebla de Castro (La)
2001	123	22188	Puente de Montañana
2001	212	22189	Puértolas
2001	154	22190	Pueyo de Araguás (El)
2001	350	22193	Pueyo de Santa Cruz
2001	148	22195	Quicena
2001	662	22197	Robres
2001	8295	22199	Sabiñánigo
2001	278	22200	Sahún
2001	381	22201	Salas Altas
2001	151	22202	Salas Bajas
2001	115	22203	Salillas
2001	1081	22204	Sallent de Gállego
2001	602	22205	San Esteban de Litera
2001	274	22206	Sangarrén
2001	151	22207	San Juan de Plan
2001	177	22208	Santa Cilia
2001	145	22209	Santa Cruz de la Serós
2001	95	22212	Santaliestra y San Quílez
2001	3984	22213	Sariñena
2001	161	22214	Secastilla
2001	211	22215	Seira
2001	567	22217	Sena
2001	62	22218	Senés de Alcubierre
2001	256	22220	Sesa
2001	128	22221	Sesué
2001	389	22222	Siétamo
2001	109	22223	Sopeira
2001	3742	22225	Tamarite de Litera
2001	1074	22226	Tardienta
2001	271	22227	Tella-Sin
2001	181	22228	Tierz
2001	194	22229	Tolva
2001	328	22230	Torla-Ordesa
2001	122	22232	Torralba de Aragón
2001	115	22233	Torre la Ribera
2001	1058	22234	Torrente de Cinca
2001	134	22235	Torres de Alcanadre
2001	358	22236	Torres de Barbués
2001	103	22239	Tramaced
2001	101	22242	Valfarta
2001	55	22243	Valle de Bardají
2001	55	22244	Valle de Lierp
2001	476	22245	Velilla de Cinca
2001	112	22246	Beranuy
2001	30	22247	Viacamp y Litera
2001	122	22248	Vicién
2001	137	22249	Villanova
2001	349	22250	Villanúa
2001	514	22251	Villanueva de Sigena
2001	162	22252	Yebra de Basa
2001	83	22253	Yésero
2001	1691	22254	Zaidín
2001	994	22901	Valle de Hecho
2001	258	22902	Puente la Reina de Jaca
2001	919	22903	San Miguel del Cinca
2001	1114	22904	Sotonera (La)
2001	355	22905	Lupiñén-Ortilla
2001	219	22906	Santa María de Dulcis
2001	1624	22907	Aínsa-Sobrarbe
2001	229	22908	Hoz y Costeán
2001	468	22909	Vencillón
2001	84	44001	Ababuj
2001	51	44002	Abejuela
2001	25	44003	Aguatón
2001	651	44004	Aguaviva
2001	92	44005	Aguilar del Alfambra
2001	444	44006	Alacón
2001	273	44007	Alba
2001	2252	44008	Albalate del Arzobispo
2001	1037	44009	Albarracín
2001	256	44010	Albentosa
2001	71	44011	Alcaine
2001	494	44012	Alcalá de la Selva
2001	13386	44013	Alcañiz
2001	3267	44014	Alcorisa
2001	630	44016	Alfambra
2001	374	44017	Aliaga
2001	29	44018	Almohaja
2001	93	44019	Alobras
2001	28	44020	Alpeñés
2001	142	44021	Allepuz
2001	743	44022	Alloza
2001	16	44023	Allueva
2001	19	44024	Anadón
2001	7887	44025	Andorra
2001	142	44026	Arcos de las Salinas
2001	239	44027	Arens de Lledó
2001	258	44028	Argente
2001	817	44029	Ariño
2001	175	44031	Azaila
2001	21	44032	Bádenas
2001	485	44033	Báguena
2001	177	44034	Bañón
2001	162	44035	Barrachina
2001	43	44036	Bea
2001	630	44037	Beceite
2001	142	44038	Belmonte de San José
2001	388	44039	Bello
2001	230	44040	Berge
2001	66	44041	Bezas
2001	178	44042	Blancas
2001	149	44043	Blesa
2001	145	44044	Bordón
2001	460	44045	Bronchales
2001	99	44046	Bueña
2001	329	44047	Burbáguena
2001	110	44048	Cabra de Mora
2001	1176	44049	Calaceite
2001	4074	44050	Calamocha
2001	3467	44051	Calanda
2001	76	44052	Calomarde
2001	135	44053	Camañas
2001	187	44054	Camarena de la Sierra
2001	116	44055	Camarillas
2001	799	44056	Caminreal
2001	687	44059	Cantavieja
2001	64	44060	Cañada de Benatanduz
2001	100	44061	Cañada de Verich (La)
2001	58	44062	Cañada Vellida
2001	119	44063	Cañizar del Olivar
2001	114	44064	Cascante del Río
2001	97	44065	Castejón de Tornos
2001	159	44066	Castel de Cabra
2001	106	44067	Castelnou
2001	851	44068	Castelserás
2001	94	44070	Castellar (El)
2001	741	44071	Castellote
2001	523	44074	Cedrillas
2001	412	44075	Celadas
2001	2890	44076	Cella
2001	120	44077	Cerollera (La)
2001	340	44080	Codoñera (La)
2001	75	44082	Corbalán
2001	121	44084	Cortes de Aragón
2001	96	44085	Cosa
2001	591	44086	Cretas
2001	125	44087	Crivillén
2001	60	44088	Cuba (La)
2001	48	44089	Cubla
2001	73	44090	Cucalón
2001	119	44092	Cuervo (El)
2001	103	44093	Cuevas de Almudén
2001	155	44094	Cuevas Labradas
2001	224	44096	Ejulve
2001	227	44097	Escorihuela
2001	1102	44099	Escucha
2001	332	44100	Estercuel
2001	85	44101	Ferreruela de Huerva
2001	32	44102	Fonfría
2001	199	44103	Formiche Alto
2001	103	44105	Fórnoles
2001	189	44106	Fortanete
2001	246	44107	Foz-Calanda
2001	404	44108	Fresneda (La)
2001	156	44109	Frías de Albarracín
2001	49	44110	Fuenferrada
2001	127	44111	Fuentes Calientes
2001	636	44112	Fuentes Claras
2001	100	44113	Fuentes de Rubielos
2001	344	44114	Fuentespalda
2001	140	44115	Galve
2001	124	44116	Gargallo
2001	440	44117	Gea de Albarracín
2001	249	44118	Ginebrosa (La)
2001	131	44119	Griegos
2001	284	44120	Guadalaviar
2001	78	44121	Gúdar
2001	1887	44122	Híjar
2001	174	44123	Hinojosa de Jarque
2001	120	44124	Hoz de la Vieja (La)
2001	131	44125	Huesa del Común
2001	489	44126	Iglesuela del Cid (La)
2001	85	44127	Jabaloyas
2001	99	44128	Jarque de la Val
2001	60	44129	Jatiel
2001	46	44130	Jorcas
2001	39	44131	Josa
2001	65	44132	Lagueruela
2001	36	44133	Lanzuela
2001	156	44135	Libros
2001	77	44136	Lidón
2001	289	44137	Linares de Mora
2001	200	44138	Loscos
2001	199	44141	Lledó
2001	41	44142	Maicas
2001	475	44143	Manzanera
2001	495	44144	Martín del Río
2001	1469	44145	Mas de las Matas
2001	255	44146	Mata de los Olmos (La)
2001	601	44147	Mazaleón
2001	135	44148	Mezquita de Jarque
2001	147	44149	Mirambel
2001	48	44150	Miravete de la Sierra
2001	315	44151	Molinos
2001	58	44152	Monforte de Moyuela
2001	2350	44153	Monreal del Campo
2001	354	44154	Monroyo
2001	1567	44155	Montalbán
2001	63	44156	Monteagudo del Castillo
2001	63	44157	Monterde de Albarracín
2001	1363	44158	Mora de Rubielos
2001	53	44159	Moscardón
2001	711	44160	Mosqueruela
2001	729	44161	Muniesa
2001	173	44163	Noguera de Albarracín
2001	18	44164	Nogueras
2001	215	44165	Nogueruelas
2001	71	44167	Obón
2001	266	44168	Odón
2001	566	44169	Ojos Negros
2001	213	44171	Olba
2001	476	44172	Oliete
2001	144	44173	Olmos (Los)
2001	615	44174	Orihuela del Tremedal
2001	190	44175	Orrios
2001	250	44176	Palomar de Arroyos
2001	165	44177	Pancrudo
2001	75	44178	Parras de Castellote (Las)
2001	522	44179	Peñarroya de Tastavins
2001	106	44180	Peracense
2001	88	44181	Peralejos
2001	287	44182	Perales del Alfambra
2001	108	44183	Pitarque
2001	45	44184	Plou
2001	139	44185	Pobo (El)
2001	308	44187	Portellada (La)
2001	88	44189	Pozondón
2001	111	44190	Pozuel del Campo
2001	1078	44191	Puebla de Híjar (La)
2001	500	44192	Puebla de Valverde (La)
2001	146	44193	Puertomingalvo
2001	184	44194	Ráfales
2001	138	44195	Rillo
2001	211	44196	Riodeva
2001	93	44197	Ródenas
2001	237	44198	Royuela
2001	57	44199	Rubiales
2001	60	44200	Rubielos de la Cérida
2001	625	44201	Rubielos de Mora
2001	7	44203	Salcedillo
2001	38	44204	Saldón
2001	985	44205	Samper de Calanda
2001	130	44206	San Agustín
2001	283	44207	San Martín del Río
2001	26	44208	Santa Cruz de Nogueras
2001	1193	44209	Santa Eulalia
2001	1013	44210	Sarrión
2001	47	44211	Segura de los Baños
2001	48	44212	Seno
2001	93	44213	Singra
2001	179	44215	Terriente
2001	30789	44216	Teruel
2001	30	44217	Toril y Masegoso
2001	39	44218	Tormón
2001	245	44219	Tornos
2001	218	44220	Torralba de los Sisones
2001	439	44221	Torrecilla de Alcañiz
2001	178	44222	Torrecilla del Rebollar
2001	107	44223	Torre de Arcas
2001	35	44224	Torre de las Arcas
2001	173	44225	Torre del Compte
2001	281	44226	Torrelacárcel
2001	98	44227	Torre los Negros
2001	165	44228	Torremocha de Jiloca
2001	158	44229	Torres de Albarracín
2001	205	44230	Torrevelilla
2001	70	44231	Torrijas
2001	559	44232	Torrijo del Campo
2001	106	44234	Tramacastiel
2001	120	44235	Tramacastilla
2001	94	44236	Tronchón
2001	590	44237	Urrea de Gaén
2001	3275	44238	Utrillas
2001	20	44239	Valacloche
2001	191	44240	Valbona
2001	729	44241	Valdealgorfa
2001	40	44243	Valdecuenca
2001	120	44244	Valdelinares
2001	377	44245	Valdeltormo
2001	1889	44246	Valderrobres
2001	433	44247	Valjunquera
