Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Edad (grupos quinquenales)	Número de contratos
Abril 2007	200704	22	Huesca	Hombres	50-54	120
Abril 2007	200704	22	Huesca	Mujeres	50-54	97
Abril 2007	200704	22	Huesca	Hombres	55-59	81
Abril 2007	200704	22	Huesca	Mujeres	55-59	53
Abril 2007	200704	22	Huesca	Hombres	60-64	33
Abril 2007	200704	22	Huesca	Mujeres	60-64	16
Abril 2007	200704	22	Huesca	Hombres	Más de 64	2
Abril 2007	200704	22	Huesca	Mujeres	Más de 64	1
Abril 2007	200704	44	Teruel	Hombres	16-19	138
Abril 2007	200704	44	Teruel	Mujeres	16-19	78
Abril 2007	200704	44	Teruel	Hombres	20-24	267
Abril 2007	200704	44	Teruel	Mujeres	20-24	225
Abril 2007	200704	44	Teruel	Hombres	25-29	296
Abril 2007	200704	44	Teruel	Mujeres	25-29	185
Abril 2007	200704	44	Teruel	Hombres	30-34	246
Abril 2007	200704	44	Teruel	Mujeres	30-34	147
Abril 2007	200704	44	Teruel	Hombres	35-39	207
Abril 2007	200704	44	Teruel	Mujeres	35-39	129
Abril 2007	200704	44	Teruel	Hombres	40-44	149
Abril 2007	200704	44	Teruel	Mujeres	40-44	143
Abril 2007	200704	44	Teruel	Hombres	45-49	107
Abril 2007	200704	44	Teruel	Mujeres	45-49	94
Abril 2007	200704	44	Teruel	Hombres	50-54	75
Abril 2007	200704	44	Teruel	Mujeres	50-54	56
Abril 2007	200704	44	Teruel	Hombres	55-59	37
Abril 2007	200704	44	Teruel	Mujeres	55-59	17
Abril 2007	200704	44	Teruel	Hombres	60-64	20
Abril 2007	200704	44	Teruel	Mujeres	60-64	6
Abril 2007	200704	44	Teruel	Hombres	Más de 64	1
Abril 2007	200704	50	Zaragoza	Hombres	16-19	1018
Abril 2007	200704	50	Zaragoza	Mujeres	16-19	824
Abril 2007	200704	50	Zaragoza	Hombres	20-24	2752
Abril 2007	200704	50	Zaragoza	Mujeres	20-24	2734
Abril 2007	200704	50	Zaragoza	Hombres	25-29	2923
Abril 2007	200704	50	Zaragoza	Mujeres	25-29	2475
Abril 2007	200704	50	Zaragoza	Hombres	30-34	2538
Abril 2007	200704	50	Zaragoza	Mujeres	30-34	1780
Abril 2007	200704	50	Zaragoza	Hombres	35-39	1938
Abril 2007	200704	50	Zaragoza	Mujeres	35-39	1478
Abril 2007	200704	50	Zaragoza	Hombres	40-44	1386
Abril 2007	200704	50	Zaragoza	Mujeres	40-44	1222
Abril 2007	200704	50	Zaragoza	Hombres	45-49	1005
Abril 2007	200704	50	Zaragoza	Mujeres	45-49	1054
Abril 2007	200704	50	Zaragoza	Hombres	50-54	583
Abril 2007	200704	50	Zaragoza	Mujeres	50-54	517
Abril 2007	200704	50	Zaragoza	Hombres	55-59	335
Abril 2007	200704	50	Zaragoza	Mujeres	55-59	242
Abril 2007	200704	50	Zaragoza	Hombres	60-64	233
Abril 2007	200704	50	Zaragoza	Mujeres	60-64	85
Abril 2007	200704	50	Zaragoza	Hombres	Más de 64	19
Abril 2007	200704	50	Zaragoza	Mujeres	Más de 64	1
Marzo 2007	200703	22	Huesca	Hombres	16-19	188
Marzo 2007	200703	22	Huesca	Mujeres	16-19	116
Marzo 2007	200703	22	Huesca	Hombres	20-24	529
Marzo 2007	200703	22	Huesca	Mujeres	20-24	428
Marzo 2007	200703	22	Huesca	Hombres	25-29	662
Marzo 2007	200703	22	Huesca	Mujeres	25-29	427
Marzo 2007	200703	22	Huesca	Hombres	30-34	555
Marzo 2007	200703	22	Huesca	Mujeres	30-34	339
Marzo 2007	200703	22	Huesca	Hombres	35-39	416
Marzo 2007	200703	22	Huesca	Mujeres	35-39	236
Marzo 2007	200703	22	Huesca	Hombres	40-44	321
Marzo 2007	200703	22	Huesca	Mujeres	40-44	246
Marzo 2007	200703	22	Huesca	Hombres	45-49	226
Marzo 2007	200703	22	Huesca	Mujeres	45-49	182
Marzo 2007	200703	22	Huesca	Hombres	50-54	164
Marzo 2007	200703	22	Huesca	Mujeres	50-54	92
Marzo 2007	200703	22	Huesca	Hombres	55-59	90
Marzo 2007	200703	22	Huesca	Mujeres	55-59	46
Marzo 2007	200703	22	Huesca	Hombres	60-64	40
Marzo 2007	200703	22	Huesca	Mujeres	60-64	13
Marzo 2007	200703	44	Teruel	Hombres	16-19	116
Marzo 2007	200703	44	Teruel	Mujeres	16-19	67
Marzo 2007	200703	44	Teruel	Hombres	20-24	320
Marzo 2007	200703	44	Teruel	Mujeres	20-24	202
Marzo 2007	200703	44	Teruel	Hombres	25-29	350
Marzo 2007	200703	44	Teruel	Mujeres	25-29	224
Marzo 2007	200703	44	Teruel	Hombres	30-34	283
Marzo 2007	200703	44	Teruel	Mujeres	30-34	139
Marzo 2007	200703	44	Teruel	Hombres	35-39	227
Marzo 2007	200703	44	Teruel	Mujeres	35-39	149
Marzo 2007	200703	44	Teruel	Hombres	40-44	157
Marzo 2007	200703	44	Teruel	Mujeres	40-44	128
Marzo 2007	200703	44	Teruel	Hombres	45-49	134
Marzo 2007	200703	44	Teruel	Mujeres	45-49	53
Marzo 2007	200703	44	Teruel	Hombres	50-54	62
Marzo 2007	200703	44	Teruel	Mujeres	50-54	52
Marzo 2007	200703	44	Teruel	Hombres	55-59	45
Marzo 2007	200703	44	Teruel	Mujeres	55-59	13
Marzo 2007	200703	44	Teruel	Hombres	60-64	19
Marzo 2007	200703	44	Teruel	Mujeres	60-64	6
Marzo 2007	200703	44	Teruel	Hombres	Más de 64	3
Marzo 2007	200703	44	Teruel	Mujeres	Más de 64	1
Marzo 2007	200703	50	Zaragoza	Hombres	16-19	1106
Marzo 2007	200703	50	Zaragoza	Mujeres	16-19	861
Marzo 2007	200703	50	Zaragoza	Hombres	20-24	3248
Marzo 2007	200703	50	Zaragoza	Mujeres	20-24	3068
Marzo 2007	200703	50	Zaragoza	Hombres	25-29	3521
Marzo 2007	200703	50	Zaragoza	Mujeres	25-29	2741
Marzo 2007	200703	50	Zaragoza	Hombres	30-34	2810
Marzo 2007	200703	50	Zaragoza	Mujeres	30-34	1993
Marzo 2007	200703	50	Zaragoza	Hombres	35-39	2158
Marzo 2007	200703	50	Zaragoza	Mujeres	35-39	1541
Marzo 2007	200703	50	Zaragoza	Hombres	40-44	1496
Marzo 2007	200703	50	Zaragoza	Mujeres	40-44	1387
Marzo 2007	200703	50	Zaragoza	Hombres	45-49	1097
Marzo 2007	200703	50	Zaragoza	Mujeres	45-49	1236
Marzo 2007	200703	50	Zaragoza	Hombres	50-54	622
Marzo 2007	200703	50	Zaragoza	Mujeres	50-54	602
Marzo 2007	200703	50	Zaragoza	Hombres	55-59	347
Marzo 2007	200703	50	Zaragoza	Mujeres	55-59	235
Marzo 2007	200703	50	Zaragoza	Hombres	60-64	203
Marzo 2007	200703	50	Zaragoza	Mujeres	60-64	98
Marzo 2007	200703	50	Zaragoza	Hombres	Más de 64	18
Marzo 2007	200703	50	Zaragoza	Mujeres	Más de 64	4
Febrero 2007	200702	22	Huesca	Hombres	16-19	169
Febrero 2007	200702	22	Huesca	Mujeres	16-19	112
Febrero 2007	200702	22	Huesca	Hombres	20-24	535
Febrero 2007	200702	22	Huesca	Mujeres	20-24	414
Febrero 2007	200702	22	Huesca	Hombres	25-29	657
Febrero 2007	200702	22	Huesca	Mujeres	25-29	457
Febrero 2007	200702	22	Huesca	Hombres	30-34	526
Febrero 2007	200702	22	Huesca	Mujeres	30-34	310
Febrero 2007	200702	22	Huesca	Hombres	35-39	392
Febrero 2007	200702	22	Huesca	Mujeres	35-39	253
Febrero 2007	200702	22	Huesca	Hombres	40-44	310
Febrero 2007	200702	22	Huesca	Mujeres	40-44	258
Febrero 2007	200702	22	Huesca	Hombres	45-49	219
Febrero 2007	200702	22	Huesca	Mujeres	45-49	179
Febrero 2007	200702	22	Huesca	Hombres	50-54	132
Febrero 2007	200702	22	Huesca	Mujeres	50-54	83
Febrero 2007	200702	22	Huesca	Hombres	55-59	89
Febrero 2007	200702	22	Huesca	Mujeres	55-59	46
Febrero 2007	200702	22	Huesca	Hombres	60-64	41
Febrero 2007	200702	22	Huesca	Mujeres	60-64	25
Febrero 2007	200702	22	Huesca	Hombres	Más de 64	4
Febrero 2007	200702	22	Huesca	Mujeres	Más de 64	2
Febrero 2007	200702	44	Teruel	Hombres	16-19	121
Febrero 2007	200702	44	Teruel	Mujeres	16-19	68
Febrero 2007	200702	44	Teruel	Hombres	20-24	263
Febrero 2007	200702	44	Teruel	Mujeres	20-24	170
Febrero 2007	200702	44	Teruel	Hombres	25-29	326
Febrero 2007	200702	44	Teruel	Mujeres	25-29	182
Febrero 2007	200702	44	Teruel	Hombres	30-34	292
Febrero 2007	200702	44	Teruel	Mujeres	30-34	127
Febrero 2007	200702	44	Teruel	Hombres	35-39	212
Febrero 2007	200702	44	Teruel	Mujeres	35-39	121
Febrero 2007	200702	44	Teruel	Hombres	40-44	132
Febrero 2007	200702	44	Teruel	Mujeres	40-44	120
Febrero 2007	200702	44	Teruel	Hombres	45-49	97
Febrero 2007	200702	44	Teruel	Mujeres	45-49	68
Febrero 2007	200702	44	Teruel	Hombres	50-54	61
Febrero 2007	200702	44	Teruel	Mujeres	50-54	34
Febrero 2007	200702	44	Teruel	Hombres	55-59	32
Febrero 2007	200702	44	Teruel	Mujeres	55-59	10
Febrero 2007	200702	44	Teruel	Hombres	60-64	20
Febrero 2007	200702	44	Teruel	Mujeres	60-64	5
Febrero 2007	200702	50	Zaragoza	Hombres	16-19	1025
Febrero 2007	200702	50	Zaragoza	Mujeres	16-19	765
Febrero 2007	200702	50	Zaragoza	Hombres	20-24	3019
Febrero 2007	200702	50	Zaragoza	Mujeres	20-24	2720
Febrero 2007	200702	50	Zaragoza	Hombres	25-29	3416
Febrero 2007	200702	50	Zaragoza	Mujeres	25-29	2617
Febrero 2007	200702	50	Zaragoza	Hombres	30-34	2711
Febrero 2007	200702	50	Zaragoza	Mujeres	30-34	1831
Febrero 2007	200702	50	Zaragoza	Hombres	35-39	2044
Febrero 2007	200702	50	Zaragoza	Mujeres	35-39	1483
Febrero 2007	200702	50	Zaragoza	Hombres	40-44	1466
Febrero 2007	200702	50	Zaragoza	Mujeres	40-44	1294
Febrero 2007	200702	50	Zaragoza	Hombres	45-49	1000
Febrero 2007	200702	50	Zaragoza	Mujeres	45-49	1168
Febrero 2007	200702	50	Zaragoza	Hombres	50-54	607
Febrero 2007	200702	50	Zaragoza	Mujeres	50-54	574
Febrero 2007	200702	50	Zaragoza	Hombres	55-59	317
Febrero 2007	200702	50	Zaragoza	Mujeres	55-59	279
Febrero 2007	200702	50	Zaragoza	Hombres	60-64	187
Febrero 2007	200702	50	Zaragoza	Mujeres	60-64	102
Febrero 2007	200702	50	Zaragoza	Hombres	Más de 64	15
Febrero 2007	200702	50	Zaragoza	Mujeres	Más de 64	3
Enero 2007	200701	22	Huesca	Hombres	16-19	192
Enero 2007	200701	22	Huesca	Mujeres	16-19	115
Enero 2007	200701	22	Huesca	Hombres	20-24	619
Enero 2007	200701	22	Huesca	Mujeres	20-24	444
Enero 2007	200701	22	Huesca	Hombres	25-29	725
Enero 2007	200701	22	Huesca	Mujeres	25-29	545
Enero 2007	200701	22	Huesca	Hombres	30-34	614
Enero 2007	200701	22	Huesca	Mujeres	30-34	424
Enero 2007	200701	22	Huesca	Hombres	35-39	491
Enero 2007	200701	22	Huesca	Mujeres	35-39	321
Enero 2007	200701	22	Huesca	Hombres	40-44	369
Enero 2007	200701	22	Huesca	Mujeres	40-44	277
Enero 2007	200701	22	Huesca	Hombres	45-49	263
Enero 2007	200701	22	Huesca	Mujeres	45-49	200
Enero 2007	200701	22	Huesca	Hombres	50-54	167
Enero 2007	200701	22	Huesca	Mujeres	50-54	105
Enero 2007	200701	22	Huesca	Hombres	55-59	88
Enero 2007	200701	22	Huesca	Mujeres	55-59	59
Enero 2007	200701	22	Huesca	Hombres	60-64	43
Enero 2007	200701	22	Huesca	Mujeres	60-64	17
Enero 2007	200701	22	Huesca	Hombres	Más de 64	4
Enero 2007	200701	22	Huesca	Mujeres	Más de 64	4
Enero 2007	200701	44	Teruel	Hombres	16-19	122
Enero 2007	200701	44	Teruel	Mujeres	16-19	72
Enero 2007	200701	44	Teruel	Hombres	20-24	316
Enero 2007	200701	44	Teruel	Mujeres	20-24	223
Enero 2007	200701	44	Teruel	Hombres	25-29	371
Enero 2007	200701	44	Teruel	Mujeres	25-29	258
Enero 2007	200701	44	Teruel	Hombres	30-34	298
Enero 2007	200701	44	Teruel	Mujeres	30-34	153
Enero 2007	200701	44	Teruel	Hombres	35-39	201
Enero 2007	200701	44	Teruel	Mujeres	35-39	140
Enero 2007	200701	44	Teruel	Hombres	40-44	183
Enero 2007	200701	44	Teruel	Mujeres	40-44	139
Enero 2007	200701	44	Teruel	Hombres	45-49	116
Enero 2007	200701	44	Teruel	Mujeres	45-49	94
Enero 2007	200701	44	Teruel	Hombres	50-54	67
Enero 2007	200701	44	Teruel	Mujeres	50-54	45
Enero 2007	200701	44	Teruel	Hombres	55-59	48
Enero 2007	200701	44	Teruel	Mujeres	55-59	16
Enero 2007	200701	44	Teruel	Hombres	60-64	25
Enero 2007	200701	44	Teruel	Mujeres	60-64	12
Enero 2007	200701	44	Teruel	Hombres	Más de 64	1
Enero 2007	200701	50	Zaragoza	Hombres	16-19	1190
Enero 2007	200701	50	Zaragoza	Mujeres	16-19	1025
Enero 2007	200701	50	Zaragoza	Hombres	20-24	3444
Enero 2007	200701	50	Zaragoza	Mujeres	20-24	3321
Enero 2007	200701	50	Zaragoza	Hombres	25-29	3747
Enero 2007	200701	50	Zaragoza	Mujeres	25-29	3057
Enero 2007	200701	50	Zaragoza	Hombres	30-34	3051
Enero 2007	200701	50	Zaragoza	Mujeres	30-34	2273
Enero 2007	200701	50	Zaragoza	Hombres	35-39	2234
Enero 2007	200701	50	Zaragoza	Mujeres	35-39	1778
Enero 2007	200701	50	Zaragoza	Hombres	40-44	1664
Enero 2007	200701	50	Zaragoza	Mujeres	40-44	1532
Enero 2007	200701	50	Zaragoza	Hombres	45-49	1051
Enero 2007	200701	50	Zaragoza	Mujeres	45-49	1380
Enero 2007	200701	50	Zaragoza	Hombres	50-54	678
Enero 2007	200701	50	Zaragoza	Mujeres	50-54	733
Enero 2007	200701	50	Zaragoza	Hombres	55-59	345
Enero 2007	200701	50	Zaragoza	Mujeres	55-59	290
Enero 2007	200701	50	Zaragoza	Hombres	60-64	249
Enero 2007	200701	50	Zaragoza	Mujeres	60-64	126
Enero 2007	200701	50	Zaragoza	Hombres	Más de 64	17
Enero 2007	200701	50	Zaragoza	Mujeres	Más de 64	6
Diciembre 2006	200612	22	Huesca	Hombres	16-19	168
Diciembre 2006	200612	22	Huesca	Mujeres	16-19	159
Diciembre 2006	200612	22	Huesca	Hombres	20-24	519
Diciembre 2006	200612	22	Huesca	Mujeres	20-24	473
Diciembre 2006	200612	22	Huesca	Hombres	25-29	602
Diciembre 2006	200612	22	Huesca	Mujeres	25-29	518
Diciembre 2006	200612	22	Huesca	Hombres	30-34	527
Diciembre 2006	200612	22	Huesca	Mujeres	30-34	398
Diciembre 2006	200612	22	Huesca	Hombres	35-39	369
Diciembre 2006	200612	22	Huesca	Mujeres	35-39	319
Diciembre 2006	200612	22	Huesca	Hombres	40-44	298
Diciembre 2006	200612	22	Huesca	Mujeres	40-44	281
Diciembre 2006	200612	22	Huesca	Hombres	45-49	197
Diciembre 2006	200612	22	Huesca	Mujeres	45-49	212
Diciembre 2006	200612	22	Huesca	Hombres	50-54	109
Diciembre 2006	200612	22	Huesca	Mujeres	50-54	112
Diciembre 2006	200612	22	Huesca	Hombres	55-59	66
Diciembre 2006	200612	22	Huesca	Mujeres	55-59	64
Diciembre 2006	200612	22	Huesca	Hombres	60-64	63
Diciembre 2006	200612	22	Huesca	Mujeres	60-64	25
Diciembre 2006	200612	22	Huesca	Hombres	Más de 64	1
Diciembre 2006	200612	22	Huesca	Mujeres	Más de 64	3
Diciembre 2006	200612	44	Teruel	Hombres	16-19	145
Diciembre 2006	200612	44	Teruel	Mujeres	16-19	103
Diciembre 2006	200612	44	Teruel	Hombres	20-24	284
Diciembre 2006	200612	44	Teruel	Mujeres	20-24	269
Diciembre 2006	200612	44	Teruel	Hombres	25-29	319
Diciembre 2006	200612	44	Teruel	Mujeres	25-29	202
Diciembre 2006	200612	44	Teruel	Hombres	30-34	261
Diciembre 2006	200612	44	Teruel	Mujeres	30-34	135
Diciembre 2006	200612	44	Teruel	Hombres	35-39	181
Diciembre 2006	200612	44	Teruel	Mujeres	35-39	137
Diciembre 2006	200612	44	Teruel	Hombres	40-44	168
Diciembre 2006	200612	44	Teruel	Mujeres	40-44	144
Diciembre 2006	200612	44	Teruel	Hombres	45-49	129
Diciembre 2006	200612	44	Teruel	Mujeres	45-49	95
Diciembre 2006	200612	44	Teruel	Hombres	50-54	52
Diciembre 2006	200612	44	Teruel	Mujeres	50-54	51
Diciembre 2006	200612	44	Teruel	Hombres	55-59	33
Diciembre 2006	200612	44	Teruel	Mujeres	55-59	12
Diciembre 2006	200612	44	Teruel	Hombres	60-64	21
Diciembre 2006	200612	44	Teruel	Mujeres	60-64	10
Diciembre 2006	200612	44	Teruel	Hombres	Más de 64	2
Diciembre 2006	200612	44	Teruel	Mujeres	Más de 64	1
Diciembre 2006	200612	50	Zaragoza	Hombres	16-19	1056
Diciembre 2006	200612	50	Zaragoza	Mujeres	16-19	1010
Diciembre 2006	200612	50	Zaragoza	Hombres	20-24	2902
Diciembre 2006	200612	50	Zaragoza	Mujeres	20-24	3002
Diciembre 2006	200612	50	Zaragoza	Hombres	25-29	2858
Diciembre 2006	200612	50	Zaragoza	Mujeres	25-29	2567
Diciembre 2006	200612	50	Zaragoza	Hombres	30-34	2282
Diciembre 2006	200612	50	Zaragoza	Mujeres	30-34	1801
Diciembre 2006	200612	50	Zaragoza	Hombres	35-39	1704
Diciembre 2006	200612	50	Zaragoza	Mujeres	35-39	1502
Diciembre 2006	200612	50	Zaragoza	Hombres	40-44	1215
Diciembre 2006	200612	50	Zaragoza	Mujeres	40-44	1354
Diciembre 2006	200612	50	Zaragoza	Hombres	45-49	819
Diciembre 2006	200612	50	Zaragoza	Mujeres	45-49	1174
Diciembre 2006	200612	50	Zaragoza	Hombres	50-54	547
Diciembre 2006	200612	50	Zaragoza	Mujeres	50-54	620
Diciembre 2006	200612	50	Zaragoza	Hombres	55-59	283
Diciembre 2006	200612	50	Zaragoza	Mujeres	55-59	251
Diciembre 2006	200612	50	Zaragoza	Hombres	60-64	234
Diciembre 2006	200612	50	Zaragoza	Mujeres	60-64	102
Diciembre 2006	200612	50	Zaragoza	Hombres	Más de 64	13
Diciembre 2006	200612	50	Zaragoza	Mujeres	Más de 64	3
Noviembre 2006	200611	22	Huesca	Hombres	16-19	222
Noviembre 2006	200611	22	Huesca	Mujeres	16-19	130
Noviembre 2006	200611	22	Huesca	Hombres	20-24	543
Noviembre 2006	200611	22	Huesca	Mujeres	20-24	429
Noviembre 2006	200611	22	Huesca	Hombres	25-29	685
Noviembre 2006	200611	22	Huesca	Mujeres	25-29	494
Noviembre 2006	200611	22	Huesca	Hombres	30-34	577
Noviembre 2006	200611	22	Huesca	Mujeres	30-34	364
Noviembre 2006	200611	22	Huesca	Hombres	35-39	478
Noviembre 2006	200611	22	Huesca	Mujeres	35-39	288
Noviembre 2006	200611	22	Huesca	Hombres	40-44	345
Noviembre 2006	200611	22	Huesca	Mujeres	40-44	265
Noviembre 2006	200611	22	Huesca	Hombres	45-49	244
Noviembre 2006	200611	22	Huesca	Mujeres	45-49	222
Noviembre 2006	200611	22	Huesca	Hombres	50-54	147
Noviembre 2006	200611	22	Huesca	Mujeres	50-54	111
Noviembre 2006	200611	22	Huesca	Hombres	55-59	73
Noviembre 2006	200611	22	Huesca	Mujeres	55-59	49
Noviembre 2006	200611	22	Huesca	Hombres	60-64	48
Noviembre 2006	200611	22	Huesca	Mujeres	60-64	27
Noviembre 2006	200611	22	Huesca	Hombres	Más de 64	2
Noviembre 2006	200611	22	Huesca	Mujeres	Más de 64	3
Noviembre 2006	200611	44	Teruel	Hombres	16-19	146
Noviembre 2006	200611	44	Teruel	Mujeres	16-19	91
Noviembre 2006	200611	44	Teruel	Hombres	20-24	347
Noviembre 2006	200611	44	Teruel	Mujeres	20-24	244
Noviembre 2006	200611	44	Teruel	Hombres	25-29	374
Noviembre 2006	200611	44	Teruel	Mujeres	25-29	253
Noviembre 2006	200611	44	Teruel	Hombres	30-34	289
Noviembre 2006	200611	44	Teruel	Mujeres	30-34	182
Noviembre 2006	200611	44	Teruel	Hombres	35-39	203
Noviembre 2006	200611	44	Teruel	Mujeres	35-39	178
Noviembre 2006	200611	44	Teruel	Hombres	40-44	179
Noviembre 2006	200611	44	Teruel	Mujeres	40-44	173
Noviembre 2006	200611	44	Teruel	Hombres	45-49	141
Noviembre 2006	200611	44	Teruel	Mujeres	45-49	118
Noviembre 2006	200611	44	Teruel	Hombres	50-54	85
Noviembre 2006	200611	44	Teruel	Mujeres	50-54	52
Noviembre 2006	200611	44	Teruel	Hombres	55-59	53
Noviembre 2006	200611	44	Teruel	Mujeres	55-59	21
Noviembre 2006	200611	44	Teruel	Hombres	60-64	29
Noviembre 2006	200611	44	Teruel	Mujeres	60-64	7
Noviembre 2006	200611	44	Teruel	Mujeres	Más de 64	2
Noviembre 2006	200611	50	Zaragoza	Hombres	16-19	1293
Noviembre 2006	200611	50	Zaragoza	Mujeres	16-19	1182
Noviembre 2006	200611	50	Zaragoza	Hombres	20-24	3594
Noviembre 2006	200611	50	Zaragoza	Mujeres	20-24	3993
Noviembre 2006	200611	50	Zaragoza	Hombres	25-29	3771
Noviembre 2006	200611	50	Zaragoza	Mujeres	25-29	3464
Noviembre 2006	200611	50	Zaragoza	Hombres	30-34	2945
Noviembre 2006	200611	50	Zaragoza	Mujeres	30-34	2264
Noviembre 2006	200611	50	Zaragoza	Hombres	35-39	2277
Noviembre 2006	200611	50	Zaragoza	Mujeres	35-39	1752
Noviembre 2006	200611	50	Zaragoza	Hombres	40-44	1527
Noviembre 2006	200611	50	Zaragoza	Mujeres	40-44	1571
Noviembre 2006	200611	50	Zaragoza	Hombres	45-49	1086
Noviembre 2006	200611	50	Zaragoza	Mujeres	45-49	1345
Noviembre 2006	200611	50	Zaragoza	Hombres	50-54	666
Noviembre 2006	200611	50	Zaragoza	Mujeres	50-54	717
Noviembre 2006	200611	50	Zaragoza	Hombres	55-59	360
Noviembre 2006	200611	50	Zaragoza	Mujeres	55-59	284
Noviembre 2006	200611	50	Zaragoza	Hombres	60-64	263
Noviembre 2006	200611	50	Zaragoza	Mujeres	60-64	116
Noviembre 2006	200611	50	Zaragoza	Hombres	Más de 64	26
Noviembre 2006	200611	50	Zaragoza	Mujeres	Más de 64	10
Octubre 2006	200610	22	Huesca	Hombres	16-19	254
Octubre 2006	200610	22	Huesca	Mujeres	16-19	150
Octubre 2006	200610	22	Huesca	Hombres	20-24	686
Octubre 2006	200610	22	Huesca	Mujeres	20-24	554
Octubre 2006	200610	22	Huesca	Hombres	25-29	716
Octubre 2006	200610	22	Huesca	Mujeres	25-29	531
Octubre 2006	200610	22	Huesca	Hombres	30-34	577
Octubre 2006	200610	22	Huesca	Mujeres	30-34	453
Octubre 2006	200610	22	Huesca	Hombres	35-39	470
Octubre 2006	200610	22	Huesca	Mujeres	35-39	391
Octubre 2006	200610	22	Huesca	Hombres	40-44	346
Octubre 2006	200610	22	Huesca	Mujeres	40-44	320
Octubre 2006	200610	22	Huesca	Hombres	45-49	237
Octubre 2006	200610	22	Huesca	Mujeres	45-49	254
Octubre 2006	200610	22	Huesca	Hombres	50-54	161
Octubre 2006	200610	22	Huesca	Mujeres	50-54	130
Octubre 2006	200610	22	Huesca	Hombres	55-59	93
Octubre 2006	200610	22	Huesca	Mujeres	55-59	73
Octubre 2006	200610	22	Huesca	Hombres	60-64	38
Octubre 2006	200610	22	Huesca	Mujeres	60-64	31
Octubre 2006	200610	22	Huesca	Hombres	Más de 64	4
Octubre 2006	200610	22	Huesca	Mujeres	Más de 64	3
Octubre 2006	200610	44	Teruel	Hombres	16-19	173
Octubre 2006	200610	44	Teruel	Mujeres	16-19	125
Octubre 2006	200610	44	Teruel	Hombres	20-24	361
Octubre 2006	200610	44	Teruel	Mujeres	20-24	357
Octubre 2006	200610	44	Teruel	Hombres	25-29	405
Octubre 2006	200610	44	Teruel	Mujeres	25-29	327
Octubre 2006	200610	44	Teruel	Hombres	30-34	299
Octubre 2006	200610	44	Teruel	Mujeres	30-34	206
Octubre 2006	200610	44	Teruel	Hombres	35-39	233
Octubre 2006	200610	44	Teruel	Mujeres	35-39	190
Octubre 2006	200610	44	Teruel	Hombres	40-44	193
Octubre 2006	200610	44	Teruel	Mujeres	40-44	173
Octubre 2006	200610	44	Teruel	Hombres	45-49	137
Octubre 2006	200610	44	Teruel	Mujeres	45-49	145
Octubre 2006	200610	44	Teruel	Hombres	50-54	71
Octubre 2006	200610	44	Teruel	Mujeres	50-54	48
Octubre 2006	200610	44	Teruel	Hombres	55-59	48
Octubre 2006	200610	44	Teruel	Mujeres	55-59	18
Octubre 2006	200610	44	Teruel	Hombres	60-64	21
Octubre 2006	200610	44	Teruel	Mujeres	60-64	14
Octubre 2006	200610	44	Teruel	Mujeres	Más de 64	2
Octubre 2006	200610	50	Zaragoza	Hombres	16-19	1443
Octubre 2006	200610	50	Zaragoza	Mujeres	16-19	1322
Octubre 2006	200610	50	Zaragoza	Hombres	20-24	4279
Octubre 2006	200610	50	Zaragoza	Mujeres	20-24	4147
Octubre 2006	200610	50	Zaragoza	Hombres	25-29	4206
Octubre 2006	200610	50	Zaragoza	Mujeres	25-29	3730
Octubre 2006	200610	50	Zaragoza	Hombres	30-34	2982
Octubre 2006	200610	50	Zaragoza	Mujeres	30-34	2492
Octubre 2006	200610	50	Zaragoza	Hombres	35-39	2266
Octubre 2006	200610	50	Zaragoza	Mujeres	35-39	2010
Octubre 2006	200610	50	Zaragoza	Hombres	40-44	1686
Octubre 2006	200610	50	Zaragoza	Mujeres	40-44	1754
Octubre 2006	200610	50	Zaragoza	Hombres	45-49	1110
Octubre 2006	200610	50	Zaragoza	Mujeres	45-49	1476
Octubre 2006	200610	50	Zaragoza	Hombres	50-54	759
Octubre 2006	200610	50	Zaragoza	Mujeres	50-54	742
Octubre 2006	200610	50	Zaragoza	Hombres	55-59	432
Octubre 2006	200610	50	Zaragoza	Mujeres	55-59	369
Octubre 2006	200610	50	Zaragoza	Hombres	60-64	269
Octubre 2006	200610	50	Zaragoza	Mujeres	60-64	130
Octubre 2006	200610	50	Zaragoza	Hombres	Más de 64	30
Octubre 2006	200610	50	Zaragoza	Mujeres	Más de 64	5
Septiembre 2006	200609	22	Huesca	Hombres	16-19	210
Septiembre 2006	200609	22	Huesca	Mujeres	16-19	148
Septiembre 2006	200609	22	Huesca	Hombres	20-24	587
Septiembre 2006	200609	22	Huesca	Mujeres	20-24	429
Septiembre 2006	200609	22	Huesca	Hombres	25-29	701
Septiembre 2006	200609	22	Huesca	Mujeres	25-29	506
Septiembre 2006	200609	22	Huesca	Hombres	30-34	563
Septiembre 2006	200609	22	Huesca	Mujeres	30-34	393
Septiembre 2006	200609	22	Huesca	Hombres	35-39	447
Septiembre 2006	200609	22	Huesca	Mujeres	35-39	309
Septiembre 2006	200609	22	Huesca	Hombres	40-44	314
Septiembre 2006	200609	22	Huesca	Mujeres	40-44	252
Septiembre 2006	200609	22	Huesca	Hombres	45-49	224
Septiembre 2006	200609	22	Huesca	Mujeres	45-49	229
Septiembre 2006	200609	22	Huesca	Hombres	50-54	141
