Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Grupo de tipo de jornada	Sexo	Número de contratos
2016	201612	Diciembre 2016	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	24
2016	201612	Diciembre 2016	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	58
2016	201612	Diciembre 2016	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Hombres	6
2016	201612	Diciembre 2016	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Mujeres	1
2016	201612	Diciembre 2016	Diciembre	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	288
2016	201612	Diciembre 2016	Diciembre	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	277
2016	201612	Diciembre 2016	Diciembre	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	52
2016	201612	Diciembre 2016	Diciembre	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	127
2016	201612	Diciembre 2016	Diciembre	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	1
2016	201612	Diciembre 2016	Diciembre	21	Campo de Cariñena	1 - Jornada Completa	Hombres	423
2016	201612	Diciembre 2016	Diciembre	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	132
2016	201612	Diciembre 2016	Diciembre	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	15
2016	201612	Diciembre 2016	Diciembre	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	36
2016	201612	Diciembre 2016	Diciembre	21	Campo de Cariñena	3 - Fijos Discontinuos	Hombres	1
2016	201612	Diciembre 2016	Diciembre	22	Campo de Belchite	1 - Jornada Completa	Hombres	19
2016	201612	Diciembre 2016	Diciembre	22	Campo de Belchite	1 - Jornada Completa	Mujeres	26
2016	201612	Diciembre 2016	Diciembre	22	Campo de Belchite	2 - Jornada Parcial	Hombres	2
2016	201612	Diciembre 2016	Diciembre	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	13
2016	201612	Diciembre 2016	Diciembre	23	Bajo Martín	1 - Jornada Completa	Hombres	76
2016	201612	Diciembre 2016	Diciembre	23	Bajo Martín	1 - Jornada Completa	Mujeres	37
2016	201612	Diciembre 2016	Diciembre	23	Bajo Martín	2 - Jornada Parcial	Hombres	5
2016	201612	Diciembre 2016	Diciembre	23	Bajo Martín	2 - Jornada Parcial	Mujeres	30
2016	201612	Diciembre 2016	Diciembre	23	Bajo Martín	3 - Fijos Discontinuos	Hombres	1
2016	201612	Diciembre 2016	Diciembre	24	Campo de Daroca	1 - Jornada Completa	Hombres	31
2016	201612	Diciembre 2016	Diciembre	24	Campo de Daroca	1 - Jornada Completa	Mujeres	21
2016	201612	Diciembre 2016	Diciembre	24	Campo de Daroca	2 - Jornada Parcial	Hombres	2
2016	201612	Diciembre 2016	Diciembre	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	12
2016	201612	Diciembre 2016	Diciembre	25	Jiloca	1 - Jornada Completa	Hombres	41
2016	201612	Diciembre 2016	Diciembre	25	Jiloca	1 - Jornada Completa	Mujeres	32
2016	201612	Diciembre 2016	Diciembre	25	Jiloca	2 - Jornada Parcial	Hombres	20
2016	201612	Diciembre 2016	Diciembre	25	Jiloca	2 - Jornada Parcial	Mujeres	19
2016	201612	Diciembre 2016	Diciembre	26	Cuencas Mineras	1 - Jornada Completa	Hombres	52
2016	201612	Diciembre 2016	Diciembre	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	49
2016	201612	Diciembre 2016	Diciembre	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	13
2016	201612	Diciembre 2016	Diciembre	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	21
2016	201612	Diciembre 2016	Diciembre	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	72
2016	201612	Diciembre 2016	Diciembre	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	81
2016	201612	Diciembre 2016	Diciembre	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	11
2016	201612	Diciembre 2016	Diciembre	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	42
2016	201612	Diciembre 2016	Diciembre	27	Andorra-Sierra de Arcos	3 - Fijos Discontinuos	Hombres	3
2016	201612	Diciembre 2016	Diciembre	28	Bajo Aragón	1 - Jornada Completa	Hombres	217
2016	201612	Diciembre 2016	Diciembre	28	Bajo Aragón	1 - Jornada Completa	Mujeres	103
2016	201612	Diciembre 2016	Diciembre	28	Bajo Aragón	2 - Jornada Parcial	Hombres	56
2016	201612	Diciembre 2016	Diciembre	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	93
2016	201612	Diciembre 2016	Diciembre	28	Bajo Aragón	3 - Fijos Discontinuos	Hombres	2
2016	201612	Diciembre 2016	Diciembre	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	955
2016	201612	Diciembre 2016	Diciembre	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	406
2016	201612	Diciembre 2016	Diciembre	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	116
2016	201612	Diciembre 2016	Diciembre	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	240
2016	201612	Diciembre 2016	Diciembre	29	Comunidad de Teruel	3 - Fijos Discontinuos	Hombres	11
2016	201612	Diciembre 2016	Diciembre	29	Comunidad de Teruel	3 - Fijos Discontinuos	Mujeres	2
2016	201612	Diciembre 2016	Diciembre	30	Maestrazgo	1 - Jornada Completa	Hombres	14
2016	201612	Diciembre 2016	Diciembre	30	Maestrazgo	1 - Jornada Completa	Mujeres	8
2016	201612	Diciembre 2016	Diciembre	30	Maestrazgo	2 - Jornada Parcial	Hombres	6
2016	201612	Diciembre 2016	Diciembre	30	Maestrazgo	2 - Jornada Parcial	Mujeres	7
2016	201612	Diciembre 2016	Diciembre	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	32
2016	201612	Diciembre 2016	Diciembre	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	15
2016	201612	Diciembre 2016	Diciembre	31	Sierra de Albarracín	2 - Jornada Parcial	Hombres	4
2016	201612	Diciembre 2016	Diciembre	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	19
2016	201612	Diciembre 2016	Diciembre	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	100
2016	201612	Diciembre 2016	Diciembre	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	102
2016	201612	Diciembre 2016	Diciembre	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	34
2016	201612	Diciembre 2016	Diciembre	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	49
2016	201612	Diciembre 2016	Diciembre	32	Gúdar-Javalambre	3 - Fijos Discontinuos	Hombres	3
2016	201612	Diciembre 2016	Diciembre	32	Gúdar-Javalambre	3 - Fijos Discontinuos	Mujeres	5
2016	201612	Diciembre 2016	Diciembre	33	Matarraña / Matarranya	1 - Jornada Completa	Hombres	55
2016	201612	Diciembre 2016	Diciembre	33	Matarraña / Matarranya	1 - Jornada Completa	Mujeres	17
2016	201612	Diciembre 2016	Diciembre	33	Matarraña / Matarranya	2 - Jornada Parcial	Hombres	39
2016	201612	Diciembre 2016	Diciembre	33	Matarraña / Matarranya	2 - Jornada Parcial	Mujeres	47
2016	201611	Noviembre 2016	Noviembre	01	La Jacetania	1 - Jornada Completa	Hombres	86
2016	201611	Noviembre 2016	Noviembre	01	La Jacetania	1 - Jornada Completa	Mujeres	93
2016	201611	Noviembre 2016	Noviembre	01	La Jacetania	2 - Jornada Parcial	Hombres	53
2016	201611	Noviembre 2016	Noviembre	01	La Jacetania	2 - Jornada Parcial	Mujeres	123
2016	201611	Noviembre 2016	Noviembre	01	La Jacetania	3 - Fijos Discontinuos	Hombres	7
2016	201611	Noviembre 2016	Noviembre	01	La Jacetania	3 - Fijos Discontinuos	Mujeres	6
2016	201611	Noviembre 2016	Noviembre	02	Alto Gállego	1 - Jornada Completa	Hombres	169
2016	201611	Noviembre 2016	Noviembre	02	Alto Gállego	1 - Jornada Completa	Mujeres	132
2016	201611	Noviembre 2016	Noviembre	02	Alto Gállego	2 - Jornada Parcial	Hombres	37
2016	201611	Noviembre 2016	Noviembre	02	Alto Gállego	2 - Jornada Parcial	Mujeres	50
2016	201611	Noviembre 2016	Noviembre	02	Alto Gállego	3 - Fijos Discontinuos	Hombres	17
2016	201611	Noviembre 2016	Noviembre	02	Alto Gállego	3 - Fijos Discontinuos	Mujeres	7
2016	201611	Noviembre 2016	Noviembre	03	Sobrarbe	1 - Jornada Completa	Hombres	82
2016	201611	Noviembre 2016	Noviembre	03	Sobrarbe	1 - Jornada Completa	Mujeres	76
2016	201611	Noviembre 2016	Noviembre	03	Sobrarbe	2 - Jornada Parcial	Hombres	11
2016	201611	Noviembre 2016	Noviembre	03	Sobrarbe	2 - Jornada Parcial	Mujeres	21
2016	201611	Noviembre 2016	Noviembre	03	Sobrarbe	3 - Fijos Discontinuos	Hombres	3
2016	201611	Noviembre 2016	Noviembre	04	La Ribagorza	1 - Jornada Completa	Hombres	86
2016	201611	Noviembre 2016	Noviembre	04	La Ribagorza	1 - Jornada Completa	Mujeres	53
2016	201611	Noviembre 2016	Noviembre	04	La Ribagorza	2 - Jornada Parcial	Hombres	19
2016	201611	Noviembre 2016	Noviembre	04	La Ribagorza	2 - Jornada Parcial	Mujeres	45
2016	201611	Noviembre 2016	Noviembre	04	La Ribagorza	3 - Fijos Discontinuos	Hombres	6
2016	201611	Noviembre 2016	Noviembre	04	La Ribagorza	3 - Fijos Discontinuos	Mujeres	1
2016	201611	Noviembre 2016	Noviembre	05	Cinco Villas	1 - Jornada Completa	Hombres	265
2016	201611	Noviembre 2016	Noviembre	05	Cinco Villas	1 - Jornada Completa	Mujeres	127
2016	201611	Noviembre 2016	Noviembre	05	Cinco Villas	2 - Jornada Parcial	Hombres	47
2016	201611	Noviembre 2016	Noviembre	05	Cinco Villas	2 - Jornada Parcial	Mujeres	100
2016	201611	Noviembre 2016	Noviembre	05	Cinco Villas	3 - Fijos Discontinuos	Hombres	1
2016	201611	Noviembre 2016	Noviembre	05	Cinco Villas	3 - Fijos Discontinuos	Mujeres	2
2016	201611	Noviembre 2016	Noviembre	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	611
2016	201611	Noviembre 2016	Noviembre	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	422
2016	201611	Noviembre 2016	Noviembre	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	280
2016	201611	Noviembre 2016	Noviembre	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	546
2016	201611	Noviembre 2016	Noviembre	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	4
2016	201611	Noviembre 2016	Noviembre	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	8
2016	201611	Noviembre 2016	Noviembre	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	209
2016	201611	Noviembre 2016	Noviembre	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	114
2016	201611	Noviembre 2016	Noviembre	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	56
2016	201611	Noviembre 2016	Noviembre	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	123
2016	201611	Noviembre 2016	Noviembre	07	Somontano de Barbastro	3 - Fijos Discontinuos	Hombres	1
2016	201611	Noviembre 2016	Noviembre	07	Somontano de Barbastro	3 - Fijos Discontinuos	Mujeres	7
2016	201611	Noviembre 2016	Noviembre	08	Cinca Medio	1 - Jornada Completa	Hombres	324
2016	201611	Noviembre 2016	Noviembre	08	Cinca Medio	1 - Jornada Completa	Mujeres	175
2016	201611	Noviembre 2016	Noviembre	08	Cinca Medio	2 - Jornada Parcial	Hombres	60
2016	201611	Noviembre 2016	Noviembre	08	Cinca Medio	2 - Jornada Parcial	Mujeres	175
2016	201611	Noviembre 2016	Noviembre	08	Cinca Medio	3 - Fijos Discontinuos	Hombres	22
2016	201611	Noviembre 2016	Noviembre	08	Cinca Medio	3 - Fijos Discontinuos	Mujeres	14
2016	201611	Noviembre 2016	Noviembre	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	221
2016	201611	Noviembre 2016	Noviembre	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	98
2016	201611	Noviembre 2016	Noviembre	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	25
2016	201611	Noviembre 2016	Noviembre	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	75
2016	201611	Noviembre 2016	Noviembre	09	La Litera / La Llitera	3 - Fijos Discontinuos	Hombres	3
2016	201611	Noviembre 2016	Noviembre	10	Los Monegros	1 - Jornada Completa	Hombres	123
2016	201611	Noviembre 2016	Noviembre	10	Los Monegros	1 - Jornada Completa	Mujeres	65
2016	201611	Noviembre 2016	Noviembre	10	Los Monegros	2 - Jornada Parcial	Hombres	10
2016	201611	Noviembre 2016	Noviembre	10	Los Monegros	2 - Jornada Parcial	Mujeres	45
2016	201611	Noviembre 2016	Noviembre	10	Los Monegros	3 - Fijos Discontinuos	Hombres	1
2016	201611	Noviembre 2016	Noviembre	10	Los Monegros	3 - Fijos Discontinuos	Mujeres	10
2016	201611	Noviembre 2016	Noviembre	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	873
2016	201611	Noviembre 2016	Noviembre	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	512
2016	201611	Noviembre 2016	Noviembre	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	107
2016	201611	Noviembre 2016	Noviembre	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	181
2016	201611	Noviembre 2016	Noviembre	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	45
2016	201611	Noviembre 2016	Noviembre	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	9
2016	201611	Noviembre 2016	Noviembre	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	320
2016	201611	Noviembre 2016	Noviembre	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	258
2016	201611	Noviembre 2016	Noviembre	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	116
2016	201611	Noviembre 2016	Noviembre	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	120
2016	201611	Noviembre 2016	Noviembre	13	Campo de Borja	1 - Jornada Completa	Hombres	317
2016	201611	Noviembre 2016	Noviembre	13	Campo de Borja	1 - Jornada Completa	Mujeres	144
2016	201611	Noviembre 2016	Noviembre	13	Campo de Borja	2 - Jornada Parcial	Hombres	14
2016	201611	Noviembre 2016	Noviembre	13	Campo de Borja	2 - Jornada Parcial	Mujeres	42
2016	201611	Noviembre 2016	Noviembre	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	1
2016	201611	Noviembre 2016	Noviembre	14	Aranda	1 - Jornada Completa	Hombres	93
2016	201611	Noviembre 2016	Noviembre	14	Aranda	1 - Jornada Completa	Mujeres	68
2016	201611	Noviembre 2016	Noviembre	14	Aranda	2 - Jornada Parcial	Hombres	13
2016	201611	Noviembre 2016	Noviembre	14	Aranda	2 - Jornada Parcial	Mujeres	20
2016	201611	Noviembre 2016	Noviembre	14	Aranda	3 - Fijos Discontinuos	Hombres	13
2016	201611	Noviembre 2016	Noviembre	14	Aranda	3 - Fijos Discontinuos	Mujeres	4
2016	201611	Noviembre 2016	Noviembre	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	603
2016	201611	Noviembre 2016	Noviembre	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	294
2016	201611	Noviembre 2016	Noviembre	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	138
2016	201611	Noviembre 2016	Noviembre	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	196
2016	201611	Noviembre 2016	Noviembre	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Mujeres	3
2016	201611	Noviembre 2016	Noviembre	16	Valdejalón	1 - Jornada Completa	Hombres	1085
2016	201611	Noviembre 2016	Noviembre	16	Valdejalón	1 - Jornada Completa	Mujeres	532
2016	201611	Noviembre 2016	Noviembre	16	Valdejalón	2 - Jornada Parcial	Hombres	82
2016	201611	Noviembre 2016	Noviembre	16	Valdejalón	2 - Jornada Parcial	Mujeres	85
2016	201611	Noviembre 2016	Noviembre	16	Valdejalón	3 - Fijos Discontinuos	Hombres	2
2016	201611	Noviembre 2016	Noviembre	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	1
2016	201611	Noviembre 2016	Noviembre	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	9736
2016	201611	Noviembre 2016	Noviembre	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	6435
2016	201611	Noviembre 2016	Noviembre	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	4606
2016	201611	Noviembre 2016	Noviembre	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	8009
2016	201611	Noviembre 2016	Noviembre	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	41
2016	201611	Noviembre 2016	Noviembre	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	48
2016	201611	Noviembre 2016	Noviembre	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	200
2016	201611	Noviembre 2016	Noviembre	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	74
2016	201611	Noviembre 2016	Noviembre	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	15
2016	201611	Noviembre 2016	Noviembre	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	49
2016	201611	Noviembre 2016	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	255
2016	201611	Noviembre 2016	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	80
2016	201611	Noviembre 2016	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	24
2016	201611	Noviembre 2016	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	62
2016	201611	Noviembre 2016	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Hombres	3
2016	201611	Noviembre 2016	Noviembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Mujeres	1
2016	201611	Noviembre 2016	Noviembre	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	500
2016	201611	Noviembre 2016	Noviembre	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	229
2016	201611	Noviembre 2016	Noviembre	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	51
2016	201611	Noviembre 2016	Noviembre	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	141
2016	201611	Noviembre 2016	Noviembre	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	2
2016	201611	Noviembre 2016	Noviembre	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	1
2016	201611	Noviembre 2016	Noviembre	21	Campo de Cariñena	1 - Jornada Completa	Hombres	516
2016	201611	Noviembre 2016	Noviembre	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	160
2016	201611	Noviembre 2016	Noviembre	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	11
2016	201611	Noviembre 2016	Noviembre	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	34
2016	201611	Noviembre 2016	Noviembre	21	Campo de Cariñena	3 - Fijos Discontinuos	Hombres	3
2016	201611	Noviembre 2016	Noviembre	21	Campo de Cariñena	3 - Fijos Discontinuos	Mujeres	1
2016	201611	Noviembre 2016	Noviembre	22	Campo de Belchite	1 - Jornada Completa	Hombres	14
2016	201611	Noviembre 2016	Noviembre	22	Campo de Belchite	1 - Jornada Completa	Mujeres	9
2016	201611	Noviembre 2016	Noviembre	22	Campo de Belchite	2 - Jornada Parcial	Hombres	7
2016	201611	Noviembre 2016	Noviembre	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	11
2016	201611	Noviembre 2016	Noviembre	23	Bajo Martín	1 - Jornada Completa	Hombres	69
2016	201611	Noviembre 2016	Noviembre	23	Bajo Martín	1 - Jornada Completa	Mujeres	24
2016	201611	Noviembre 2016	Noviembre	23	Bajo Martín	2 - Jornada Parcial	Hombres	3
2016	201611	Noviembre 2016	Noviembre	23	Bajo Martín	2 - Jornada Parcial	Mujeres	22
2016	201611	Noviembre 2016	Noviembre	23	Bajo Martín	3 - Fijos Discontinuos	Hombres	1
2016	201611	Noviembre 2016	Noviembre	24	Campo de Daroca	1 - Jornada Completa	Hombres	22
2016	201611	Noviembre 2016	Noviembre	24	Campo de Daroca	1 - Jornada Completa	Mujeres	16
2016	201611	Noviembre 2016	Noviembre	24	Campo de Daroca	2 - Jornada Parcial	Hombres	9
2016	201611	Noviembre 2016	Noviembre	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	15
2016	201611	Noviembre 2016	Noviembre	25	Jiloca	1 - Jornada Completa	Hombres	55
2016	201611	Noviembre 2016	Noviembre	25	Jiloca	1 - Jornada Completa	Mujeres	28
2016	201611	Noviembre 2016	Noviembre	25	Jiloca	2 - Jornada Parcial	Hombres	7
2016	201611	Noviembre 2016	Noviembre	25	Jiloca	2 - Jornada Parcial	Mujeres	18
2016	201611	Noviembre 2016	Noviembre	26	Cuencas Mineras	1 - Jornada Completa	Hombres	36
2016	201611	Noviembre 2016	Noviembre	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	63
2016	201611	Noviembre 2016	Noviembre	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	7
2016	201611	Noviembre 2016	Noviembre	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	25
2016	201611	Noviembre 2016	Noviembre	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	52
2016	201611	Noviembre 2016	Noviembre	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	50
2016	201611	Noviembre 2016	Noviembre	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	16
2016	201611	Noviembre 2016	Noviembre	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	62
2016	201611	Noviembre 2016	Noviembre	27	Andorra-Sierra de Arcos	3 - Fijos Discontinuos	Hombres	1
2016	201611	Noviembre 2016	Noviembre	28	Bajo Aragón	1 - Jornada Completa	Hombres	181
2016	201611	Noviembre 2016	Noviembre	28	Bajo Aragón	1 - Jornada Completa	Mujeres	95
2016	201611	Noviembre 2016	Noviembre	28	Bajo Aragón	2 - Jornada Parcial	Hombres	36
2016	201611	Noviembre 2016	Noviembre	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	109
2016	201611	Noviembre 2016	Noviembre	28	Bajo Aragón	3 - Fijos Discontinuos	Hombres	6
2016	201611	Noviembre 2016	Noviembre	28	Bajo Aragón	3 - Fijos Discontinuos	Mujeres	4
2016	201611	Noviembre 2016	Noviembre	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	925
2016	201611	Noviembre 2016	Noviembre	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	435
2016	201611	Noviembre 2016	Noviembre	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	119
2016	201611	Noviembre 2016	Noviembre	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	256
2016	201611	Noviembre 2016	Noviembre	29	Comunidad de Teruel	3 - Fijos Discontinuos	Hombres	3
2016	201611	Noviembre 2016	Noviembre	29	Comunidad de Teruel	3 - Fijos Discontinuos	Mujeres	1
2016	201611	Noviembre 2016	Noviembre	30	Maestrazgo	1 - Jornada Completa	Hombres	17
2016	201611	Noviembre 2016	Noviembre	30	Maestrazgo	1 - Jornada Completa	Mujeres	9
2016	201611	Noviembre 2016	Noviembre	30	Maestrazgo	2 - Jornada Parcial	Hombres	8
2016	201611	Noviembre 2016	Noviembre	30	Maestrazgo	2 - Jornada Parcial	Mujeres	12
2016	201611	Noviembre 2016	Noviembre	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	32
2016	201611	Noviembre 2016	Noviembre	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	25
2016	201611	Noviembre 2016	Noviembre	31	Sierra de Albarracín	2 - Jornada Parcial	Hombres	9
2016	201611	Noviembre 2016	Noviembre	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	22
2016	201611	Noviembre 2016	Noviembre	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	54
2016	201611	Noviembre 2016	Noviembre	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	57
2016	201611	Noviembre 2016	Noviembre	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	26
2016	201611	Noviembre 2016	Noviembre	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	37
