Año	Grupo Antigüedad	Nº Accidentes	Temporalidad	Comarca Código	Comarca Nombre
2016	De 37 meses a 10 años	7	Sin clasificar	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	De 37 meses a 10 años	43	Indefinido	20	Comunidad de Calatayud
2016	De 37 meses a 10 años	7	Temporal	20	Comunidad de Calatayud
2016	De 37 meses a 10 años	5	Sin clasificar	20	Comunidad de Calatayud
2016	De 37 meses a 10 años	30	Indefinido	21	Campo de Cariñena
2016	De 37 meses a 10 años	5	Sin clasificar	21	Campo de Cariñena
2016	De 37 meses a 10 años	12	Indefinido	22	Campo de Belchite
2016	De 37 meses a 10 años	1	Temporal	22	Campo de Belchite
2016	De 37 meses a 10 años	2	Sin clasificar	22	Campo de Belchite
2016	De 37 meses a 10 años	22	Indefinido	23	Bajo Martín
2016	De 37 meses a 10 años	1	Temporal	23	Bajo Martín
2016	De 37 meses a 10 años	1	Sin clasificar	23	Bajo Martín
2016	De 37 meses a 10 años	7	Indefinido	24	Campo de Daroca
2016	De 37 meses a 10 años	1	Temporal	24	Campo de Daroca
2016	De 37 meses a 10 años	26	Indefinido	25	Jiloca
2016	De 37 meses a 10 años	3	Temporal	25	Jiloca
2016	De 37 meses a 10 años	7	Sin clasificar	25	Jiloca
2016	De 37 meses a 10 años	38	Indefinido	26	Cuencas Mineras
2016	De 37 meses a 10 años	4	Temporal	26	Cuencas Mineras
2016	De 37 meses a 10 años	1	Sin clasificar	26	Cuencas Mineras
2016	De 37 meses a 10 años	34	Indefinido	27	Andorra-Sierra de Arcos
2016	De 37 meses a 10 años	14	Temporal	27	Andorra-Sierra de Arcos
2016	De 37 meses a 10 años	63	Indefinido	28	Bajo Aragón
2016	De 37 meses a 10 años	8	Temporal	28	Bajo Aragón
2016	De 37 meses a 10 años	11	Sin clasificar	28	Bajo Aragón
2016	De 37 meses a 10 años	106	Indefinido	29	Comunidad de Teruel
2016	De 37 meses a 10 años	26	Temporal	29	Comunidad de Teruel
2016	De 37 meses a 10 años	11	Sin clasificar	29	Comunidad de Teruel
2016	De 37 meses a 10 años	4	Indefinido	30	Maestrazgo
2016	De 37 meses a 10 años	1	Sin clasificar	30	Maestrazgo
2016	De 37 meses a 10 años	4	Indefinido	31	Sierra de Albarracín
2016	De 37 meses a 10 años	6	Temporal	31	Sierra de Albarracín
2016	De 37 meses a 10 años	17	Indefinido	32	Gúdar-Javalambre
2016	De 37 meses a 10 años	5	Sin clasificar	32	Gúdar-Javalambre
2016	De 37 meses a 10 años	9	Indefinido	33	Matarraña / Matarranya
2016	De 37 meses a 10 años	2	Temporal	33	Matarraña / Matarranya
2016	De 37 meses a 10 años	3	Sin clasificar	33	Matarraña / Matarranya
2016	De 37 meses a 10 años	15	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2016	De 37 meses a 10 años	2	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2016	Más de 10 años	29	Indefinido	01	La Jacetania
2016	Más de 10 años	4	Temporal	01	La Jacetania
2016	Más de 10 años	3	Sin clasificar	01	La Jacetania
2016	Más de 10 años	16	Indefinido	02	Alto Gállego
2016	Más de 10 años	2	Temporal	02	Alto Gállego
2016	Más de 10 años	2	Sin clasificar	02	Alto Gállego
2016	Más de 10 años	5	Indefinido	03	Sobrarbe
2016	Más de 10 años	21	Indefinido	04	La Ribagorza
2016	Más de 10 años	4	Sin clasificar	04	La Ribagorza
2016	Más de 10 años	49	Indefinido	05	Cinco Villas
2016	Más de 10 años	1	Temporal	05	Cinco Villas
2016	Más de 10 años	2	Sin clasificar	05	Cinco Villas
2016	Más de 10 años	125	Indefinido	06	Hoya de Huesca / Plana de Uesca
2016	Más de 10 años	12	Temporal	06	Hoya de Huesca / Plana de Uesca
2016	Más de 10 años	4	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2016	Más de 10 años	40	Indefinido	07	Somontano de Barbastro
2016	Más de 10 años	1	Temporal	07	Somontano de Barbastro
2016	Más de 10 años	1	Sin clasificar	07	Somontano de Barbastro
2016	Más de 10 años	52	Indefinido	08	Cinca Medio
2016	Más de 10 años	1	Temporal	08	Cinca Medio
2016	Más de 10 años	5	Sin clasificar	08	Cinca Medio
2016	Más de 10 años	41	Indefinido	09	La Litera / La Llitera
2016	Más de 10 años	34	Indefinido	10	Los Monegros
2016	Más de 10 años	4	Sin clasificar	10	Los Monegros
2016	Más de 10 años	37	Indefinido	11	Bajo Cinca / Baix Cinca
2016	Más de 10 años	1	Temporal	11	Bajo Cinca / Baix Cinca
2016	Más de 10 años	2	Sin clasificar	11	Bajo Cinca / Baix Cinca
2016	Más de 10 años	22	Indefinido	12	Tarazona y el Moncayo
2016	Más de 10 años	25	Indefinido	13	Campo de Borja
2016	Más de 10 años	2	Temporal	13	Campo de Borja
2016	Más de 10 años	2	Indefinido	14	Aranda
2016	Más de 10 años	2	Temporal	14	Aranda
2016	Más de 10 años	96	Indefinido	15	Ribera Alta del Ebro
2016	Más de 10 años	2	Temporal	15	Ribera Alta del Ebro
2016	Más de 10 años	83	Indefinido	16	Valdejalón
2016	Más de 10 años	2	Temporal	16	Valdejalón
2016	Más de 10 años	2	Sin clasificar	16	Valdejalón
2016	Más de 10 años	1330	Indefinido	17	D.C. Zaragoza
2016	Más de 10 años	39	Temporal	17	D.C. Zaragoza
2016	Más de 10 años	26	Sin clasificar	17	D.C. Zaragoza
2016	Más de 10 años	13	Indefinido	18	Ribera Baja del Ebro
2016	Más de 10 años	1	Temporal	18	Ribera Baja del Ebro
2016	Más de 10 años	14	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	Más de 10 años	55	Indefinido	20	Comunidad de Calatayud
2016	Más de 10 años	3	Temporal	20	Comunidad de Calatayud
2016	Más de 10 años	1	Sin clasificar	20	Comunidad de Calatayud
2016	Más de 10 años	22	Indefinido	21	Campo de Cariñena
2016	Más de 10 años	4	Indefinido	22	Campo de Belchite
2016	Más de 10 años	11	Indefinido	23	Bajo Martín
2016	Más de 10 años	1	Temporal	23	Bajo Martín
2016	Más de 10 años	1	Sin clasificar	23	Bajo Martín
2016	Más de 10 años	7	Indefinido	24	Campo de Daroca
2016	Más de 10 años	19	Indefinido	25	Jiloca
2016	Más de 10 años	1	Sin clasificar	25	Jiloca
2016	Más de 10 años	35	Indefinido	26	Cuencas Mineras
2016	Más de 10 años	1	Temporal	26	Cuencas Mineras
2016	Más de 10 años	3	Sin clasificar	26	Cuencas Mineras
2016	Más de 10 años	25	Indefinido	27	Andorra-Sierra de Arcos
2016	Más de 10 años	1	Temporal	27	Andorra-Sierra de Arcos
2016	Más de 10 años	36	Indefinido	28	Bajo Aragón
2016	Más de 10 años	2	Temporal	28	Bajo Aragón
2016	Más de 10 años	119	Indefinido	29	Comunidad de Teruel
2016	Más de 10 años	4	Temporal	29	Comunidad de Teruel
2016	Más de 10 años	12	Sin clasificar	29	Comunidad de Teruel
2016	Más de 10 años	2	Indefinido	30	Maestrazgo
2016	Más de 10 años	1	Sin clasificar	30	Maestrazgo
2016	Más de 10 años	2	Indefinido	31	Sierra de Albarracín
2016	Más de 10 años	2	Temporal	31	Sierra de Albarracín
2016	Más de 10 años	7	Indefinido	32	Gúdar-Javalambre
2016	Más de 10 años	1	Sin clasificar	32	Gúdar-Javalambre
2016	Más de 10 años	8	Indefinido	33	Matarraña / Matarranya
2016	Más de 10 años	1	Sin clasificar	33	Matarraña / Matarranya
2016	Más de 10 años	11	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2016	Más de 10 años	1	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2015	Hasta 3 meses	20	Indefinido	01	La Jacetania
2015	Hasta 3 meses	24	Temporal	01	La Jacetania
2015	Hasta 3 meses	11	Indefinido	02	Alto Gállego
2015	Hasta 3 meses	34	Temporal	02	Alto Gállego
2015	Hasta 3 meses	1	Indefinido	03	Sobrarbe
2015	Hasta 3 meses	18	Temporal	03	Sobrarbe
2015	Hasta 3 meses	1	Sin clasificar	03	Sobrarbe
2015	Hasta 3 meses	6	Indefinido	04	La Ribagorza
2015	Hasta 3 meses	27	Temporal	04	La Ribagorza
2015	Hasta 3 meses	6	Indefinido	05	Cinco Villas
2015	Hasta 3 meses	52	Temporal	05	Cinco Villas
2015	Hasta 3 meses	20	Indefinido	06	Hoya de Huesca / Plana de Uesca
2015	Hasta 3 meses	102	Temporal	06	Hoya de Huesca / Plana de Uesca
2015	Hasta 3 meses	1	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2015	Hasta 3 meses	6	Indefinido	07	Somontano de Barbastro
2015	Hasta 3 meses	51	Temporal	07	Somontano de Barbastro
2015	Hasta 3 meses	7	Indefinido	08	Cinca Medio
2015	Hasta 3 meses	68	Temporal	08	Cinca Medio
2015	Hasta 3 meses	10	Indefinido	09	La Litera / La Llitera
2015	Hasta 3 meses	37	Temporal	09	La Litera / La Llitera
2015	Hasta 3 meses	11	Indefinido	10	Los Monegros
2015	Hasta 3 meses	23	Temporal	10	Los Monegros
2015	Hasta 3 meses	22	Indefinido	11	Bajo Cinca / Baix Cinca
2015	Hasta 3 meses	103	Temporal	11	Bajo Cinca / Baix Cinca
2015	Hasta 3 meses	2	Indefinido	12	Tarazona y el Moncayo
2015	Hasta 3 meses	19	Temporal	12	Tarazona y el Moncayo
2015	Hasta 3 meses	1	Indefinido	13	Campo de Borja
2015	Hasta 3 meses	24	Temporal	13	Campo de Borja
2015	Hasta 3 meses	8	Temporal	14	Aranda
2015	Hasta 3 meses	16	Indefinido	15	Ribera Alta del Ebro
2015	Hasta 3 meses	120	Temporal	15	Ribera Alta del Ebro
2015	Hasta 3 meses	1	Sin clasificar	15	Ribera Alta del Ebro
2015	Hasta 3 meses	16	Indefinido	16	Valdejalón
2015	Hasta 3 meses	111	Temporal	16	Valdejalón
2015	Hasta 3 meses	230	Indefinido	17	D.C. Zaragoza
2015	Hasta 3 meses	988	Temporal	17	D.C. Zaragoza
2015	Hasta 3 meses	7	Sin clasificar	17	D.C. Zaragoza
2015	Hasta 3 meses	7	Indefinido	18	Ribera Baja del Ebro
2015	Hasta 3 meses	29	Temporal	18	Ribera Baja del Ebro
2015	Hasta 3 meses	1	Sin clasificar	18	Ribera Baja del Ebro
2015	Hasta 3 meses	2	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	Hasta 3 meses	53	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	Hasta 3 meses	7	Indefinido	20	Comunidad de Calatayud
2015	Hasta 3 meses	56	Temporal	20	Comunidad de Calatayud
2015	Hasta 3 meses	1	Sin clasificar	20	Comunidad de Calatayud
2015	Hasta 3 meses	1	Indefinido	21	Campo de Cariñena
2015	Hasta 3 meses	27	Temporal	21	Campo de Cariñena
2015	Hasta 3 meses	1	Indefinido	22	Campo de Belchite
2015	Hasta 3 meses	4	Temporal	22	Campo de Belchite
2015	Hasta 3 meses	2	Sin clasificar	22	Campo de Belchite
2015	Hasta 3 meses	18	Temporal	23	Bajo Martín
2015	Hasta 3 meses	10	Indefinido	24	Campo de Daroca
2015	Hasta 3 meses	6	Temporal	24	Campo de Daroca
2015	Hasta 3 meses	3	Indefinido	25	Jiloca
2015	Hasta 3 meses	15	Temporal	25	Jiloca
2015	Hasta 3 meses	2	Indefinido	26	Cuencas Mineras
2015	Hasta 3 meses	14	Temporal	26	Cuencas Mineras
2015	Hasta 3 meses	3	Indefinido	27	Andorra-Sierra de Arcos
2015	Hasta 3 meses	25	Temporal	27	Andorra-Sierra de Arcos
2015	Hasta 3 meses	1	Indefinido	28	Bajo Aragón
2015	Hasta 3 meses	29	Temporal	28	Bajo Aragón
2015	Hasta 3 meses	18	Indefinido	29	Comunidad de Teruel
2015	Hasta 3 meses	36	Temporal	29	Comunidad de Teruel
2015	Hasta 3 meses	2	Indefinido	30	Maestrazgo
2015	Hasta 3 meses	2	Temporal	30	Maestrazgo
2015	Hasta 3 meses	1	Sin clasificar	31	Sierra de Albarracín
2015	Hasta 3 meses	11	Temporal	32	Gúdar-Javalambre
2015	Hasta 3 meses	1	Sin clasificar	32	Gúdar-Javalambre
2015	Hasta 3 meses	1	Indefinido	33	Matarraña / Matarranya
2015	Hasta 3 meses	13	Temporal	33	Matarraña / Matarranya
2015	Hasta 3 meses	1	Sin clasificar	33	Matarraña / Matarranya
2015	Hasta 3 meses	3	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2015	Hasta 3 meses	30	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2015	Hasta 3 meses	1	Sin clasificar	NC	Municipio del centro de trabajo fuera de Aragón
2015	De 4 a 6 meses	7	Indefinido	01	La Jacetania
2015	De 4 a 6 meses	10	Temporal	01	La Jacetania
2015	De 4 a 6 meses	1	Sin clasificar	01	La Jacetania
2015	De 4 a 6 meses	2	Indefinido	02	Alto Gállego
2015	De 4 a 6 meses	4	Temporal	02	Alto Gállego
2015	De 4 a 6 meses	1	Sin clasificar	02	Alto Gállego
2015	De 4 a 6 meses	2	Indefinido	03	Sobrarbe
2015	De 4 a 6 meses	4	Temporal	03	Sobrarbe
2015	De 4 a 6 meses	3	Indefinido	04	La Ribagorza
2015	De 4 a 6 meses	11	Temporal	04	La Ribagorza
2015	De 4 a 6 meses	10	Indefinido	05	Cinco Villas
2015	De 4 a 6 meses	29	Temporal	05	Cinco Villas
2015	De 4 a 6 meses	18	Indefinido	06	Hoya de Huesca / Plana de Uesca
2015	De 4 a 6 meses	31	Temporal	06	Hoya de Huesca / Plana de Uesca
2015	De 4 a 6 meses	6	Indefinido	07	Somontano de Barbastro
2015	De 4 a 6 meses	15	Temporal	07	Somontano de Barbastro
2015	De 4 a 6 meses	1	Sin clasificar	07	Somontano de Barbastro
2015	De 4 a 6 meses	4	Indefinido	08	Cinca Medio
2015	De 4 a 6 meses	21	Temporal	08	Cinca Medio
2015	De 4 a 6 meses	3	Indefinido	09	La Litera / La Llitera
2015	De 4 a 6 meses	9	Temporal	09	La Litera / La Llitera
2015	De 4 a 6 meses	10	Indefinido	10	Los Monegros
2015	De 4 a 6 meses	5	Temporal	10	Los Monegros
2015	De 4 a 6 meses	10	Indefinido	11	Bajo Cinca / Baix Cinca
2015	De 4 a 6 meses	22	Temporal	11	Bajo Cinca / Baix Cinca
2015	De 4 a 6 meses	1	Indefinido	12	Tarazona y el Moncayo
2015	De 4 a 6 meses	9	Temporal	12	Tarazona y el Moncayo
2015	De 4 a 6 meses	4	Indefinido	13	Campo de Borja
2015	De 4 a 6 meses	6	Temporal	13	Campo de Borja
2015	De 4 a 6 meses	2	Indefinido	14	Aranda
2015	De 4 a 6 meses	4	Temporal	14	Aranda
2015	De 4 a 6 meses	5	Indefinido	15	Ribera Alta del Ebro
2015	De 4 a 6 meses	21	Temporal	15	Ribera Alta del Ebro
2015	De 4 a 6 meses	1	Sin clasificar	15	Ribera Alta del Ebro
2015	De 4 a 6 meses	7	Indefinido	16	Valdejalón
2015	De 4 a 6 meses	38	Temporal	16	Valdejalón
2015	De 4 a 6 meses	136	Indefinido	17	D.C. Zaragoza
2015	De 4 a 6 meses	295	Temporal	17	D.C. Zaragoza
2015	De 4 a 6 meses	2	Sin clasificar	17	D.C. Zaragoza
2015	De 4 a 6 meses	2	Indefinido	18	Ribera Baja del Ebro
2015	De 4 a 6 meses	8	Temporal	18	Ribera Baja del Ebro
2015	De 4 a 6 meses	3	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 4 a 6 meses	10	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 4 a 6 meses	2	Sin clasificar	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 4 a 6 meses	3	Indefinido	20	Comunidad de Calatayud
2015	De 4 a 6 meses	18	Temporal	20	Comunidad de Calatayud
2015	De 4 a 6 meses	2	Indefinido	21	Campo de Cariñena
2015	De 4 a 6 meses	7	Temporal	21	Campo de Cariñena
2015	De 4 a 6 meses	4	Temporal	23	Bajo Martín
2015	De 4 a 6 meses	2	Indefinido	24	Campo de Daroca
2015	De 4 a 6 meses	1	Temporal	24	Campo de Daroca
2015	De 4 a 6 meses	2	Indefinido	25	Jiloca
2015	De 4 a 6 meses	6	Temporal	25	Jiloca
2015	De 4 a 6 meses	3	Indefinido	26	Cuencas Mineras
2015	De 4 a 6 meses	5	Temporal	26	Cuencas Mineras
2015	De 4 a 6 meses	3	Indefinido	27	Andorra-Sierra de Arcos
2015	De 4 a 6 meses	12	Temporal	27	Andorra-Sierra de Arcos
2015	De 4 a 6 meses	3	Indefinido	28	Bajo Aragón
2015	De 4 a 6 meses	7	Temporal	28	Bajo Aragón
2015	De 4 a 6 meses	11	Indefinido	29	Comunidad de Teruel
2015	De 4 a 6 meses	13	Temporal	29	Comunidad de Teruel
2015	De 4 a 6 meses	1	Sin clasificar	29	Comunidad de Teruel
2015	De 4 a 6 meses	1	Indefinido	31	Sierra de Albarracín
2015	De 4 a 6 meses	2	Indefinido	32	Gúdar-Javalambre
2015	De 4 a 6 meses	6	Temporal	32	Gúdar-Javalambre
2015	De 4 a 6 meses	2	Indefinido	33	Matarraña / Matarranya
2015	De 4 a 6 meses	4	Temporal	33	Matarraña / Matarranya
2015	De 4 a 6 meses	2	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2015	De 4 a 6 meses	3	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2015	De 7 a 9 meses	1	Temporal	01	La Jacetania
2015	De 7 a 9 meses	1	Indefinido	02	Alto Gállego
2015	De 7 a 9 meses	5	Temporal	02	Alto Gállego
2015	De 7 a 9 meses	1	Indefinido	03	Sobrarbe
2015	De 7 a 9 meses	4	Temporal	03	Sobrarbe
2015	De 7 a 9 meses	3	Temporal	04	La Ribagorza
2015	De 7 a 9 meses	1	Indefinido	05	Cinco Villas
2015	De 7 a 9 meses	21	Temporal	05	Cinco Villas
2015	De 7 a 9 meses	14	Indefinido	06	Hoya de Huesca / Plana de Uesca
2015	De 7 a 9 meses	18	Temporal	06	Hoya de Huesca / Plana de Uesca
2015	De 7 a 9 meses	4	Indefinido	07	Somontano de Barbastro
2015	De 7 a 9 meses	10	Temporal	07	Somontano de Barbastro
2015	De 7 a 9 meses	4	Indefinido	08	Cinca Medio
2015	De 7 a 9 meses	13	Temporal	08	Cinca Medio
2015	De 7 a 9 meses	1	Indefinido	09	La Litera / La Llitera
2015	De 7 a 9 meses	15	Temporal	09	La Litera / La Llitera
2015	De 7 a 9 meses	8	Indefinido	10	Los Monegros
2015	De 7 a 9 meses	5	Temporal	10	Los Monegros
2015	De 7 a 9 meses	3	Indefinido	11	Bajo Cinca / Baix Cinca
2015	De 7 a 9 meses	10	Temporal	11	Bajo Cinca / Baix Cinca
2015	De 7 a 9 meses	1	Sin clasificar	11	Bajo Cinca / Baix Cinca
2015	De 7 a 9 meses	2	Indefinido	12	Tarazona y el Moncayo
2015	De 7 a 9 meses	3	Temporal	12	Tarazona y el Moncayo
2015	De 7 a 9 meses	2	Indefinido	13	Campo de Borja
2015	De 7 a 9 meses	4	Temporal	13	Campo de Borja
2015	De 7 a 9 meses	2	Temporal	14	Aranda
2015	De 7 a 9 meses	6	Indefinido	15	Ribera Alta del Ebro
2015	De 7 a 9 meses	8	Temporal	15	Ribera Alta del Ebro
2015	De 7 a 9 meses	6	Indefinido	16	Valdejalón
2015	De 7 a 9 meses	10	Temporal	16	Valdejalón
2015	De 7 a 9 meses	134	Indefinido	17	D.C. Zaragoza
2015	De 7 a 9 meses	173	Temporal	17	D.C. Zaragoza
2015	De 7 a 9 meses	1	Sin clasificar	17	D.C. Zaragoza
2015	De 7 a 9 meses	1	Temporal	18	Ribera Baja del Ebro
2015	De 7 a 9 meses	2	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 7 a 9 meses	5	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 7 a 9 meses	4	Indefinido	20	Comunidad de Calatayud
2015	De 7 a 9 meses	10	Temporal	20	Comunidad de Calatayud
2015	De 7 a 9 meses	1	Indefinido	21	Campo de Cariñena
2015	De 7 a 9 meses	2	Temporal	21	Campo de Cariñena
2015	De 7 a 9 meses	1	Indefinido	22	Campo de Belchite
2015	De 7 a 9 meses	2	Indefinido	23	Bajo Martín
2015	De 7 a 9 meses	3	Temporal	23	Bajo Martín
2015	De 7 a 9 meses	1	Indefinido	24	Campo de Daroca
2015	De 7 a 9 meses	1	Temporal	24	Campo de Daroca
2015	De 7 a 9 meses	1	Temporal	25	Jiloca
2015	De 7 a 9 meses	3	Temporal	26	Cuencas Mineras
2015	De 7 a 9 meses	2	Indefinido	27	Andorra-Sierra de Arcos
2015	De 7 a 9 meses	3	Temporal	27	Andorra-Sierra de Arcos
2015	De 7 a 9 meses	3	Indefinido	28	Bajo Aragón
2015	De 7 a 9 meses	2	Temporal	28	Bajo Aragón
2015	De 7 a 9 meses	6	Indefinido	29	Comunidad de Teruel
2015	De 7 a 9 meses	9	Temporal	29	Comunidad de Teruel
2015	De 7 a 9 meses	1	Sin clasificar	30	Maestrazgo
2015	De 7 a 9 meses	1	Indefinido	31	Sierra de Albarracín
2015	De 7 a 9 meses	1	Indefinido	32	Gúdar-Javalambre
2015	De 7 a 9 meses	2	Temporal	32	Gúdar-Javalambre
2015	De 7 a 9 meses	1	Indefinido	33	Matarraña / Matarranya
2015	De 7 a 9 meses	2	Temporal	33	Matarraña / Matarranya
2015	De 7 a 9 meses	2	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2015	De 7 a 9 meses	3	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2015	De 10 a 12 meses	2	Indefinido	01	La Jacetania
2015	De 10 a 12 meses	1	Temporal	01	La Jacetania
2015	De 10 a 12 meses	1	Indefinido	02	Alto Gállego
2015	De 10 a 12 meses	1	Temporal	02	Alto Gállego
2015	De 10 a 12 meses	1	Indefinido	03	Sobrarbe
2015	De 10 a 12 meses	1	Indefinido	04	La Ribagorza
2015	De 10 a 12 meses	2	Temporal	04	La Ribagorza
2015	De 10 a 12 meses	8	Indefinido	05	Cinco Villas
2015	De 10 a 12 meses	10	Temporal	05	Cinco Villas
2015	De 10 a 12 meses	10	Indefinido	06	Hoya de Huesca / Plana de Uesca
2015	De 10 a 12 meses	14	Temporal	06	Hoya de Huesca / Plana de Uesca
2015	De 10 a 12 meses	1	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2015	De 10 a 12 meses	3	Indefinido	07	Somontano de Barbastro
2015	De 10 a 12 meses	9	Temporal	07	Somontano de Barbastro
2015	De 10 a 12 meses	9	Indefinido	08	Cinca Medio
2015	De 10 a 12 meses	9	Temporal	08	Cinca Medio
2015	De 10 a 12 meses	4	Indefinido	09	La Litera / La Llitera
2015	De 10 a 12 meses	4	Temporal	09	La Litera / La Llitera
2015	De 10 a 12 meses	3	Indefinido	10	Los Monegros
2015	De 10 a 12 meses	2	Temporal	10	Los Monegros
2015	De 10 a 12 meses	7	Indefinido	11	Bajo Cinca / Baix Cinca
2015	De 10 a 12 meses	1	Temporal	11	Bajo Cinca / Baix Cinca
2015	De 10 a 12 meses	1	Indefinido	12	Tarazona y el Moncayo
2015	De 10 a 12 meses	1	Temporal	12	Tarazona y el Moncayo
2015	De 10 a 12 meses	4	Indefinido	13	Campo de Borja
2015	De 10 a 12 meses	4	Temporal	13	Campo de Borja
2015	De 10 a 12 meses	1	Sin clasificar	13	Campo de Borja
2015	De 10 a 12 meses	1	Temporal	14	Aranda
2015	De 10 a 12 meses	8	Indefinido	15	Ribera Alta del Ebro
2015	De 10 a 12 meses	13	Temporal	15	Ribera Alta del Ebro
2015	De 10 a 12 meses	15	Indefinido	16	Valdejalón
2015	De 10 a 12 meses	6	Temporal	16	Valdejalón
2015	De 10 a 12 meses	1	Sin clasificar	16	Valdejalón
2015	De 10 a 12 meses	112	Indefinido	17	D.C. Zaragoza
2015	De 10 a 12 meses	140	Temporal	17	D.C. Zaragoza
2015	De 10 a 12 meses	4	Sin clasificar	17	D.C. Zaragoza
2015	De 10 a 12 meses	1	Indefinido	18	Ribera Baja del Ebro
2015	De 10 a 12 meses	3	Temporal	18	Ribera Baja del Ebro
2015	De 10 a 12 meses	1	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 10 a 12 meses	1	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	De 10 a 12 meses	3	Indefinido	20	Comunidad de Calatayud
2015	De 10 a 12 meses	6	Temporal	20	Comunidad de Calatayud
2015	De 10 a 12 meses	1	Indefinido	21	Campo de Cariñena
2015	De 10 a 12 meses	1	Indefinido	23	Bajo Martín
2015	De 10 a 12 meses	3	Temporal	23	Bajo Martín
2015	De 10 a 12 meses	1	Indefinido	24	Campo de Daroca
2015	De 10 a 12 meses	2	Temporal	24	Campo de Daroca
2015	De 10 a 12 meses	1	Indefinido	25	Jiloca
2015	De 10 a 12 meses	2	Temporal	25	Jiloca
2015	De 10 a 12 meses	2	Temporal	26	Cuencas Mineras
2015	De 10 a 12 meses	2	Indefinido	27	Andorra-Sierra de Arcos
2015	De 10 a 12 meses	2	Temporal	27	Andorra-Sierra de Arcos
2015	De 10 a 12 meses	3	Indefinido	28	Bajo Aragón
2015	De 10 a 12 meses	1	Temporal	28	Bajo Aragón
2015	De 10 a 12 meses	6	Indefinido	29	Comunidad de Teruel
2015	De 10 a 12 meses	5	Temporal	29	Comunidad de Teruel
2015	De 10 a 12 meses	1	Temporal	32	Gúdar-Javalambre
2015	De 10 a 12 meses	2	Temporal	33	Matarraña / Matarranya
2015	De 10 a 12 meses	2	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2015	De 13 meses a 3 años	9	Indefinido	01	La Jacetania
2015	De 13 meses a 3 años	2	Temporal	01	La Jacetania
