Año	Código del municipio	Nombre del municipio	Hectáreas en tierras labradas con cultivos herbáceos	Hectáreas en tierras labradas con cultivos frutales	Hectáreas en tierras labradas con cultivo olivar	Hectáreas en tierras labradas con cultivo viñedo	Hectáreas en tierras labradas con otros cultivos	Hectáreas en tierras labradas de secano	Hectáreas en tierras labradas de regadío	Hectáreas en tierras labradas de secano cultivos herbáceos	Hectáreas en tierras labradas de secano cultivos frutales	Hectáreas en tierras labradas de secano cultivo olivar	Hectáreas en tierras labradas de secano cultivo viñedo	Hectáreas en tierras labradas de secano otros cultivos	Hectáreas en tierras labradas de regadío cultivos herbáceos	Hectáreas en tierras labradas de regadío cultivos frutales	Hectáreas en tierras labradas de regadío cultivo olivar	Hectáreas en tierras labradas de regadío cultivo viñedo	Hectáreas en tierras labradas de regadío otros cultivos	Número total de parcelas
1999	50020	Alhama de Aragón	410	127	0	46	0	501,41	81,51	399,03	63,1	0	39,28	0	11,26	63,69	0	6,56	0	1061
1999	50021	Almochuel	1875	6	22	1	0	1779,47	124,25	1771,58	6,03	0,45	1,41	0	103,17	0	21,08	0	0	1227
1999	50022	Almolda (La)	9651	4	67	55	0	9460,2	315,66	9334,88	4,01	66,61	54,7	0	315,66	0	0	0	0	4297
1999	50023	Almonacid de la Cuba	3841	133	26	18	0	3898,88	119,08	3805,92	76,57	0,59	15,8	0	35,16	56,43	25,19	2,3	0	4410
1999	50024	Almonacid de la Sierra	1075	749	157	1281	5	2184,6	1083,04	553,51	424,13	130,31	1076,65	0	521,83	325,02	26,63	204,56	5	3333
1999	50025	Almunia de Doña Godina (La)	695	2189	339	74	9	537,61	2769,13	244,03	97,45	144,22	51,91	0	451,05	2091,87	194,77	21,97	9,47	3151
1999	50026	Alpartir	24	569	319	111	0	965,25	57,63	14,61	533,06	307,69	109,89	0	9,82	35,45	11,55	0,81	0	1661
1999	50027	Ambel	1473	233	153	93	0	1656,35	294,45	1361,37	209,63	14,51	70,84	0	111,62	23,15	138,01	21,67	0	4453
1999	50028	Anento	932	45	0	24	0	977,02	23,3	909,89	43	0	24,13	0	21,62	1,68	0	0	0	1255
1999	50029	Aniñón	140	1744	201	409	0	2331,57	163	134,74	1633,47	154,72	408,64	0	5,44	110,84	46,72	0	0	3452
1999	50030	Añón de Moncayo	200	19	0	2	0	153,84	66,76	140,21	12,61	0	1,02	0	59,8	5,91	0,28	0,77	0	1512
1999	50031	Aranda de Moncayo	1158	117	22	46	0	1213,79	128,58	1072,27	85,68	13,04	42,8	0	85,52	30,94	8,96	3,16	0	2178
1999	50032	Arándiga	113	290	107	37	0	233,89	313,66	36,24	97,98	62,97	36,7	0	76,97	192,15	43,78	0,76	0	2213
1999	50033	Ardisa	587	42	4	0	0	550,5	82,5	504,99	41,59	3,92	0	0	82,5	0	0	0	0	463
1999	50034	Ariza	2841	117	1	41	0	2703,1	297,99	2547,81	113,08	1	41,21	0	293,68	4,31	0	0	0	5389
1999	50035	Artieda	551	0	0	0	3	414,77	140,42	414,34	0,03	0	0,4	0	137,02	0,4	0	0	3	359
1999	50036	Asín	268	8	2	3	0	278,35	3,26	265,34	7,8	2,05	3,16	0	3,05	0,21	0	0	0	121
1999	50037	Atea	775	331	1	300	0	1389,03	18,46	771,48	323,8	0,54	293,21	0	3,89	7,57	0	7	0	1588
1999	50038	Ateca	797	686	0	137	4	1132,75	492,29	587,86	425,18	0,2	115,51	4	209,61	260,91	0	21,77	0	2359
1999	50039	Azuara	10052	179	20	17	0	9943,17	324,51	9756,78	169,38	1,32	15,69	0	295,17	9,7	18,37	1,27	0	6965
1999	50040	Badules	1404	2	0	2	0	1373,52	34,16	1369,73	2,22	0	1,57	0	34,16	0	0	0	0	1395
1999	50041	Bagüés	55	0	0	0	0	55,11	0,07	55,11	0	0	0	0	0,07	0	0	0	0	151
1999	50042	Balconchán	471	44	0	33	0	535,56	12,3	458,84	43,89	0	32,83	0	12,3	0	0	0	0	772
1999	50043	Bárboles	1126	126	86	24	0	440,93	921,26	376,05	8,85	38,75	17,28	0	750,12	117,39	47,12	6,63	0	1202
1999	50044	Bardallur	1316	110	51	14	0	1227,59	263,77	1149,26	18,15	48,61	11,57	0	167,15	92,11	2,16	2,35	0	1144
1999	50045	Belchite	18412	424	949	48	6	17468,03	2369,83	17202,14	210,15	40,78	14,96	0	1209,72	213,61	907,73	33,27	5,5	9048
1999	50046	Belmonte de Gracián	398	433	8	181	0	912,79	107,14	385,18	352,44	6,87	168,3	0	12,93	80,92	0,89	12,4	0	1842
1999	50047	Berdejo	119	4	0	0	0	121,02	2,47	117,82	3,2	0	0	0	1,55	0,92	0	0	0	135
1999	50048	Berrueco	533	0	0	0	0	533,01	0,47	533,01	0	0	0	0	0,47	0	0	0	0	617
1999	50050	Bijuesca	1060	66	0	0	0	1054,47	71,59	1025,46	29,01	0	0	0	34,45	37,14	0	0	0	1189
1999	50051	Biota	7874	48	26	32	0	4195,91	3784,5	4100,5	48	24,5	22,91	0	3773,62	0,2	1,18	9,5	0	5263
1999	50052	Bisimbre	625	12	12	30	0	344,53	334,2	325,3	9,17	0,59	9,47	0	299,76	3,04	11,03	20,37	0	1040
1999	50053	Boquiñeni	641	126	1	0	0	288,62	480,12	287,7	0,92	0	0	0	353,5	125,35	1,06	0,21	0	1682
1999	50054	Bordalba	2491	1	0	3	0	2489,27	6,01	2485,12	1,2	0	2,95	0	6,01	0	0	0	0	3289
1999	50055	Borja	2798	701	362	956	1	2913,3	1904,6	2005,85	569	33,91	303,97	0,57	792,26	132,22	328,55	651,57	0	7726
1999	50056	Botorrita	700	3	0	2	0	604,89	100,43	600,88	1,84	0,1	2,07	0	99,12	1,21	0,1	0	0	1006
1999	50057	Brea de Aragón	8	141	41	19	0	186,13	23,64	0,75	131,44	35,69	18,25	0	7,59	9,77	5,18	1,1	0	609
1999	50058	Bubierca	264	43	1	21	0	228,28	100,71	197,78	8,81	0,68	21,01	0	66,19	34,11	0	0,41	0	605
1999	50059	Bujaraloz	10312	1	5	0	0	8714,85	1603,47	8713,44	1,05	0,36	0	0	1598,53	0,3	4,64	0	0	2985
1999	50060	Bulbuente	299	457	131	91	0	752,17	225,62	259,04	426,67	7,56	58,9	0	40,09	29,85	123,77	31,91	0	1849
1999	50061	Bureta	394	111	56	304	0	583,12	281,96	317,24	103,85	2,3	159,73	0	76,39	7,58	53,74	144,11	0,14	2719
1999	50062	Burgo de Ebro (El)	990	21	2	4	0	138,6	877,77	138,22	0,18	0	0,2	0	851,74	21,01	1,62	3,4	0	1264
1999	50063	Buste (El)	21	19	35	5	0	77,9	2,48	19,81	18,81	34,5	4,78	0	1,66	0,1	0,72	0	0	259
1999	50064	Cabañas de Ebro	475	6	0	1	0	8,99	472,99	8,99	0	0	0	0	466,13	6,17	0,07	0,62	0	1105
1999	50065	Cabolafuente	1595	18	0	8	0	1621,29	0,05	1594,46	18,37	0	8,46	0	0,05	0	0	0	0	635
1999	50066	Cadrete	136	6	1	4	0	91,97	55,62	90,14	0,4	1,43	0	0	46,02	5,22	0	4,38	0	247
1999	50067	Calatayud	1593	1013	34	84	55	1774,39	1004,11	1186,18	487,73	19,71	80,77	0	406,52	525,15	14,6	3,13	54,71	3750
1999	50068	Calatorao	1893	1133	43	158	1	1491,68	1735,61	1264,2	70,26	27,45	129,77	0	628,39	1062,81	15,47	28,44	0,5	3662
1999	50069	Calcena	165	2	2	26	0	189,29	5,58	160,52	1,77	0,6	26,4	0	4,15	0,4	1,03	0	0	462
1999	50070	Calmarza	779	13	0	0	0	789,47	2,17	777,4	12,07	0	0	0	1,69	0,48	0	0	0	549
1999	50071	Campillo de Aragón	2890	18	0	0	0	2908,37	0	2890,42	17,95	0	0	0	0	0	0	0	0	4060
1999	50072	Carenas	0	93	0	27	0	95,24	24,64	0	68,67	0	26,57	0	0,4	24,14	0,1	0	0	235
1999	50073	Cariñena	2785	423	21	3359	1	5360,91	1227	2486,22	155,66	17,05	2701,98	0	299,01	266,9	3,71	656,54	0,84	4760
1999	50074	Caspe	17049	2421	1332	39	35	16108,66	4768,06	14497,68	945,62	646,72	18,64	0	2551,49	1475,44	685,61	20,03	35,49	19810
1999	50075	Castejón de Alarba	260	206	0	148	0	611,92	2,06	259,69	204,17	0	148,06	0	0,06	2	0	0	0	899
1999	50076	Castejón de las Armas	13	91	0	14	0	81,65	37,2	13	54,75	0	13,9	0	0,13	36,57	0	0,5	0	248
1999	50077	Castejón de Valdejasa	3067	61	9	51	0	3063,84	124,28	2943,1	61,04	8,85	50,85	0	124,04	0	0,24	0	0	1897
1999	50078	Castiliscar	2067	12	7	3	0	1126,66	962,36	1104,34	12,25	7,15	2,92	0	962,16	0,2	0	0	0	2160
1999	50079	Cervera de la Cañada	514	136	6	686	0	1227,39	115,16	480,37	96,27	4,99	645,76	0	34	39,87	0,7	40,45	0,14	2367
1999	50080	Cerveruela	6	1	0	1	0	7,43	0,82	5,77	0,31	0	1,35	0	0,36	0,46	0	0	0	256
1999	50081	Cetina	3651	82	0	20	0	3224,35	528,27	3123,67	80,51	0	20,17	0	526,86	1,41	0	0	0	8028
1999	50082	Cimballa	802	25	0	5	0	777,05	54,43	757,98	13,88	0,13	5,06	0	43,64	10,79	0	0	0	1682
1999	50083	Cinco Olivas	55	5	0	0	0	7,57	51,72	7,3	0,27	0	0	0	47,31	4,41	0	0	0	200
1999	50084	Clarés de Ribota	674	96	0	70	0	810,41	29,5	650,64	91,78	0	67,99	0	23,62	4,24	0	1,64	0	1654
1999	50085	Codo	519	46	9	0	0	452,9	121,2	437,83	13,99	1,08	0	0	80,98	32,48	7,74	0	0	297
1999	50086	Codos	89	260	82	105	0	413,35	123,11	83,56	193,84	31,52	104,43	0	5,67	66,36	50,33	0,75	0	2289
1999	50087	Contamina	312	15	0	5	0	273,68	59,51	255,7	12,62	0	5,36	0	56,72	2,79	0	0	0	739
1999	50088	Cosuenda	180	190	72	617	0	984,87	74,57	176,67	169,28	65,85	573,07	0	3,7	20,81	6,32	43,74	0	1822
1999	50089	Cuarte de Huerva	5	1	1	21	0	0,2	27,37	0	0	0,2	0	0	4,6	1,17	0,7	20,9	0	36
1999	50090	Cubel	3350	15	0	7	0	3368,58	3,08	3346,85	15,15	0	6,58	0	3,08	0	0	0	0	3127
1999	50091	Cuerlas (Las)	1566	0	0	0	0	1536,01	30,28	1536,01	0	0	0	0	30,28	0	0	0	0	1684
1999	50092	Chiprana	1773	252	110	0	0	1083,6	1051,87	1070,83	6,55	6,22	0	0	702,44	245,6	103,55	0,28	0	1106
1999	50093	Chodes	22	76	48	4	0	78,22	71,25	2,34	31,71	40,3	3,87	0	19,49	44,05	7,71	0	0	666
1999	50094	Daroca	1356	156	0	265	0	1495,01	282,09	1080,06	151,13	0	263,82	0	275,97	4,54	0	1,58	0	2297
1999	50095	Ejea de los Caballeros	41186	267	25	16	0	14305,1	27188,09	14253,49	39,59	6	6,02	0	26932,43	227,22	18,92	9,52	0	16406
1999	50096	Embid de Ariza	958	8	0	0	0	732,46	234,02	726,54	5,67	0	0,25	0	231,89	2,13	0	0	0	2244
1999	50098	Encinacorba	486	145	7	425	0	1008,89	54,4	474,62	124,58	7,05	402,64	0	10,96	20,86	0	22,58	0	2126
1999	50099	Épila	10317	1683	437	322	0	9979,63	2779,36	9057,44	394,73	225,04	302,42	0	1259,73	1287,86	212,05	19,72	0	9938
1999	50100	Erla	975	2	0	3	0	410,32	570,03	405,16	1,5	0,25	3,41	0	570,03	0	0	0	0	274
1999	50101	Escatrón	2681	7	346	1	0	2524,45	510,55	2520,46	1,11	2,88	0	0	160,16	5,92	343,58	0,89	0	2107
1999	50102	Fabara	294	2767	755	94	0	3466,62	444,48	254,55	2440,78	725,15	46,14	0	39,78	326,37	30,01	48,32	0	3907
1999	50104	Farlete	7132	5	11	0	0	7117,41	30,4	7101,79	5,11	10,51	0	0	30,4	0	0	0	0	5872
1999	50105	Fayón	225	789	337	9	0	1314,92	45,18	211,68	768,06	331,91	3,27	0	13,79	20,46	4,79	6,14	0	1205
1999	50106	Fayos (Los)	11	12	7	1	0	2,27	29,99	0,98	1,29	0	0	0	10,09	10,98	7,44	1,48	0	435
1999	50107	Figueruelas	313	51	10	0	0	60,08	314,21	57,39	1,79	0,9	0	0	256,01	49,23	8,68	0,29	0	955
1999	50108	Fombuena	168	0	0	0	0	160,09	8,15	160,09	0	0	0	0	7,72	0,43	0	0	0	474
1999	50109	Frago (El)	234	10	0	0	0	223,83	20	213,84	9,99	0	0	0	20	0	0	0	0	318
1999	50110	Frasno (El)	8	1196	197	49	0	1272,28	178,59	5,79	1055,97	165,43	45,09	0	2,68	139,89	31,63	4,39	0	2255
1999	50111	Fréscano	1253	31	7	18	0	573,66	735,34	547,74	19,77	0,56	5,59	0	705,38	11	6,93	12,03	0	2082
1999	50113	Fuendejalón	2237	346	183	2289	0	4638,05	417,16	2209,36	315,01	107,13	2006,55	0	27,85	30,69	75,82	282,8	0	6047
1999	50114	Fuendetodos	2043	12	1	6	0	2058,83	3,22	2039,9	11,87	0,76	6,3	0	3,22	0	0	0	0	2161
1999	50115	Fuentes de Ebro	8779	24	184	47	0	4768,88	4264,51	4758,34	2,75	2,5	5,29	0	4020,22	21,09	181,8	41,26	0,14	8122
1999	50116	Fuentes de Jiloca	132	182	0	26	0	188,58	152,02	96,13	66,81	0	25,64	0	36,24	115,38	0	0,4	0	455
1999	50117	Gallocanta	1645	0	0	0	0	1625,86	19,48	1625,86	0	0	0	0	19,48	0	0	0	0	1572
1999	50118	Gallur	3528	34	1	16	0	1322,81	2256,06	1308,32	2,86	0	11,63	0	2219,23	31,01	1,41	4,41	0	2639
1999	50119	Gelsa	5077	6	19	0	0	3297,17	1804,64	3296,87	0,3	0	0	0	1779,71	5,73	19,06	0,14	0	3504
1999	50120	Godojos	222	86	0	40	0	346,09	2,18	220,81	85,48	0	39,8	0	1,28	0,9	0	0	0	695
1999	50121	Gotor	50	301	45	26	0	378,69	42,52	44,97	265,56	42,86	25,3	0	5,04	34,96	2,17	0,35	0	1016
1999	50122	Grisel	344	22	50	5	0	262,64	158,4	248,35	13,09	1,2	0	0	95,89	8,7	48,35	5,46	0	864
1999	50123	Grisén	190	56	3	1	0	3,36	245,74	2,61	0	0	0,75	0	186,95	55,78	2,58	0,43	0	395
1999	50124	Herrera de los Navarros	7124	580	6	6	0	7627,52	87,14	7088,94	527,85	5,16	5,57	0	34,96	51,67	0,51	0	0	5089
1999	50125	Ibdes	733	518	0	291	0	1472,72	68,4	703,26	481,67	0	287,79	0	29,34	36,32	0	2,74	0	2296
1999	50126	Illueca	137	303	111	38	0	546,34	43,04	127,55	278,65	102,21	37,93	0	9,27	24,78	8,64	0,35	0	1670
1999	50128	Isuerre	441	0	0	4	0	441,79	2,77	438,29	0	0	3,5	0	2,77	0	0	0	0	500
1999	50129	Jaraba	649	175	0	6	0	806,59	23,11	638,16	162,55	0	5,88	0	10,52	12,59	0	0	0	959
1999	50130	Jarque	49	611	110	105	2	786,85	89,43	30,26	549,52	102,64	104,43	0	18,59	61,48	7,52	0,34	1,5	2125
1999	50131	Jaulín	1788	20	0	25	1	1833,48	0	1788,02	20,07	0	24,59	0,8	0	0	0	0	0	1892
1999	50132	Joyosa (La)	187	43	0	1	0	5,72	224,08	5,12	0	0	0,6	0	181,53	42,55	0	0	0	256
1999	50133	Lagata	1503	29	8	7	0	1490,03	57,06	1476,55	6,41	1,72	5,35	0	26,39	22,43	6,18	2,06	0	2072
1999	50134	Langa del Castillo	3247	7	0	0	0	3241,01	13,4	3233,65	7,36	0	0	0	13,4	0	0	0	0	1990
1999	50135	Layana	155	0	0	0	0	143,73	11,05	143,73	0	0	0	0	11,05	0	0	0	0	141
1999	50136	Lécera	7328	166	6	560	0	7813,44	246,29	7317,25	163,69	5,53	326,97	0	11,25	2,2	0,17	232,67	0	7087
1999	50137	Leciñena	11656	39	122	44	0	11114,43	745,98	10915,69	33,02	122,13	43,59	0	739,98	6	0	0	0	11015
1999	50138	Lechón	1203	1	0	1	0	1182,25	22,22	1180,9	0,75	0	0,6	0	22,22	0	0	0	0	649
1999	50139	Letux	2294	123	52	55	0	2345,49	178,07	2236,14	52,98	4,08	52,29	0	57,81	70,16	47,46	2,64	0	4264
1999	50140	Litago	54	31	1	3	0	48,44	41,62	23,8	21,34	0,71	2,59	0	30,52	10,05	0,44	0,61	0	1076
1999	50141	Lituénigo	208	57	13	29	0	253,33	54,66	176,61	48,29	2,61	25,82	0	31,66	8,85	10,86	3,29	0	1954
1999	50142	Lobera de Onsella	155	0	0	9	0	160,65	3,35	151,72	0	0	8,93	0	3,15	0	0	0,2	0	877
1999	50143	Longares	2396	140	52	2329	0	4498,25	418,67	2316,7	97,58	48,15	2035,82	0	79,59	42,07	4	293,01	0	3550
1999	50144	Longás	81	1	0	2	0	77,45	6,89	75,2	0	0	2,25	0	5,54	1,35	0	0	0	564
1999	50146	Lucena de Jalón	309	155	11	10	0	220,54	263,92	202,32	13,51	3,73	0,98	0	107,04	141,3	6,81	8,77	0	421
1999	50147	Luceni	1868	39	7	1	0	406,32	1508,95	406,09	0,12	0	0,11	0	1461,7	39,16	6,87	1,08	0,14	2812
1999	50148	Luesia	2836	14	1	7	0	2814,23	43,01	2792,64	13,58	1,3	6,71	0	42,89	0,12	0	0	0	2502
1999	50149	Luesma	760	1	2	0	0	745,1	18,14	742,74	0	2,36	0	0	17,44	0,7	0	0	0	1050
1999	50150	Lumpiaque	1090	268	152	71	0	1421,72	159,25	1055,4	152,18	148,57	65,57	0	34,37	115,77	3,54	5,57	0	2209
1999	50151	Luna	13072	167	42	52	0	9986,06	3347,02	9807,62	100,64	27,16	50,64	0	3264,42	65,9	15,18	1,52	0	6105
1999	50152	Maella	441	2809	2291	361	2	4918,45	986,45	326,92	2130,6	2140,5	320,43	0	113,92	678,6	150,86	40,66	2,41	7357
1999	50153	Magallón	3295	178	204	686	0	3044,99	1317,64	2826,67	68,25	20,17	129,9	0	468,1	109,92	183,48	556,14	0	7245
1999	50154	Mainar	1793	1	0	6	0	1703,17	97,13	1696,07	1,27	0	5,83	0	97,13	0	0	0	0	1965
1999	50155	Malanquilla	2515	25	0	0	0	2533,55	6,03	2508,81	24,74	0	0	0	6,03	0	0	0	0	1873
1999	50156	Maleján	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	50157	Malón	151	55	44	31	0	72,72	208,4	61,21	9,03	2,16	0,32	0	89,58	46,3	41,4	31,12	0	1230
1999	50159	Maluenda	66	759	1	191	1	695,72	321,2	58,92	444,8	0,65	190,65	0,7	6,63	314,17	0	0	0,4	2474
1999	50160	Mallén	2813	31	21	65	0	1028,35	1902,23	974,65	17,69	10,17	25,84	0	1838,29	13,54	11,02	39,38	0	4007
1999	50161	Manchones	642	47	0	86	0	731,46	43,1	601,17	44,44	0	85,85	0	41,01	2,09	0	0	0	755
1999	50162	Mara	609	367	1	222	0	1051,86	145,89	549,23	314,14	0,71	187,78	0	59,4	52,47	0	34,02	0	1851
1999	50163	María de Huerva	3088	15	24	7	0	2900,38	234,05	2868,9	5,19	19,87	6,42	0	219,08	9,91	4,43	0,63	0	2587
1999	50164	Mediana de Aragón	3684	23	23	1	0	3341,35	389,67	3338,59	1,53	1,23	0	0	345,43	21,38	21,54	1,32	0	3824
1999	50165	Mequinenza	2062	3158	807	26	0	5371,74	680,86	2041,74	2682,95	625,08	21,97	0	20,59	475,17	181,44	3,66	0	2671
1999	50166	Mesones de Isuela	1037	272	69	84	4	1341,16	125,6	994,21	209,1	54,16	83,69	0	42,33	63,34	15,32	0,28	4,33	1869
1999	50167	Mezalocha	4647	67	20	186	0	4593,54	326,17	4354,03	55,9	13,83	169,78	0	293,07	11,02	6,15	15,93	0	2480
1999	50168	Mianos	613	3	0	0	0	600,12	16,42	596,82	2,98	0	0,32	0	16,42	0	0	0	0	886
1999	50169	Miedes de Aragón	1891	471	2	467	0	2659,78	169,97	1865,84	386,28	1,2	406,46	0	24,86	84,61	0,4	60,1	0	3206
1999	50170	Monegrillo	9737	1	0	0	0	9733,75	4,65	9732,73	1,02	0	0	0	4,65	0	0	0	0	4041
1999	50171	Moneva	3241	19	0	18	0	3219,08	59,92	3184,72	18,46	0,47	15,43	0	56,5	0,54	0	2,88	0	4107
1999	50172	Monreal de Ariza	3422	53	0	2	0	3039,95	436,01	3030,91	7,64	0	1,4	0	390,59	45,12	0	0,3	0	4680
1999	50173	Monterde	1129	101	0	8	0	1065,47	172,03	1013,28	43,92	0	8,27	0	115,26	56,77	0	0	0	1626
1999	50174	Montón	263	178	0	15	0	332	124,27	259,8	57,25	0	14,95	0	3,3	120,48	0,26	0,23	0	620
1999	50175	Morata de Jalón	42	626	395	103	0	965,88	199,8	22,76	498,27	343,29	101,56	0	19,07	127,26	51,54	1,93	0	3669
1999	50176	Morata de Jiloca	155	292	0	44	0	339,15	152,45	147,53	148,37	0,48	42,77	0	7,54	144,01	0	0,9	0	692
1999	50177	Morés	22	307	23	14	14	190,44	189,57	17,53	140,84	18,25	13,82	0	4,04	166,32	4,8	0	14,41	674
1999	50178	Moros	722	640	1	172	0	1202,58	331,98	662,24	391,1	0,5	148,74	0	59,67	249,11	0	23,2	0	3429
1999	50179	Moyuela	4358	57	1	30	0	4373,5	72,98	4286,67	55,66	1,19	29,98	0	71,31	1,67	0	0	0	5534
1999	50180	Mozota	489	1	1	0	0	451,78	39,02	451,13	0	0,65	0	0	37,97	1,03	0,02	0	0	529
1999	50181	Muel	5501	73	61	210	0	5544,11	301,02	5314,81	45,58	49,11	134,61	0	186,57	27,11	11,84	75,5	0	3007
1999	50182	Muela (La)	6894	108	375	24	0	7115,75	285,08	6653,85	77,26	370,24	14,4	0	239,76	31,14	4,68	9,5	0	5967
1999	50183	Munébrega	411	582	20	492	0	1382,87	122,24	405,25	466,64	19,88	491,1	0	5,71	115,48	0	1,05	0	2351
1999	50184	Murero	152	77	0	114	0	295,6	47,88	122,13	59,03	0,07	114,37	0	29,8	18,08	0	0	0	626
1999	50185	Murillo de Gállego	553	103	18	5	0	674,85	4,54	548,92	103,45	17,83	4,65	0	4,54	0	0	0	0	628
1999	50186	Navardún	965	3	0	4	0	924,14	48,03	919,14	0,95	0,4	3,65	0	45,56	2,47	0	0	0	704
1999	50187	Nigüella	760	86	27	7	0	834,64	44,37	753,04	59,88	15,05	6,67	0	6,47	26,3	11,6	0	0	1188
1999	50188	Nombrevilla	765	2	0	5	0	758,25	13,39	751,38	1,73	0	5,14	0	13,39	0	0	0	0	628
1999	50189	Nonaspe	58	1160	393	91	0	1381,74	320,02	33,19	972,59	328,46	47,5	0	24,38	187,27	64,66	43,71	0	3160
1999	50190	Novallas	475	131	114	27	0	186	560,99	172,87	5,02	7,91	0,2	0	302,26	125,97	106,11	26,65	0	1986
1999	50191	Novillas	1653	8	1	7	0	141,58	1527,63	134,28	4,09	0	3,21	0	1518,77	3,96	0,97	3,93	0	2430
1999	50192	Nuévalos	191	43	0	25	0	225,09	34,45	157,17	42,82	0,3	24,8	0	34	0,38	0,07	0	0	391
1999	50193	Nuez de Ebro	314	0	0	0	0	27,35	286,41	27,35	0	0	0	0	286,2	0,21	0	0	0	408
1999	50194	Olvés	224	408	4	220	0	827,16	27,73	211,68	394,97	0,94	219,57	0	12,47	12,6	2,66	0	0	1068
1999	50195	Orcajo	587	57	0	48	0	680,36	11,82	575,51	57,35	0	47,5	0	11,8	0,02	0	0	0	840
1999	50196	Orera	3	273	4	73	0	319,39	34,06	0,4	245,69	2,86	70,44	0	2,93	27,36	1,31	2,46	0	723
1999	50197	Orés	1233	129	1	4	0	1241,13	126,17	1106,91	129,07	1,35	3,8	0	125,87	0,28	0	0,02	0	1277
1999	50198	Oseja	193	51	5	6	0	213,05	42,25	170,83	36,06	3,26	2,9	0	22,16	15,32	1,35	3,42	0	672
1999	50199	Osera de Ebro	827	52	0	0	1	454,82	425,08	451,62	3,2	0	0	0	375,51	48,5	0	0	1,07	438
1999	50200	Paniza	599	93	8	1751	0	2427,82	23,02	596,68	92,93	8,04	1730,17	0	1,83	0	0	21,19	0	3229
1999	50201	Paracuellos de Jiloca	315	715	1	72	0	767,8	334,39	272,39	423,66	0,59	71,16	0	42,44	290,99	0	0,96	0	1737
1999	50202	Paracuellos de la Ribera	22	374	79	7	0	376,12	106,12	18,99	273,93	75,8	7,4	0	2,55	99,9	3,67	0	0	924
1999	50203	Pastriz	744	1	0	0	0	73,26	672,36	73,26	0	0	0	0	671,06	1,28	0,02	0	0	796
1999	50204	Pedrola	8386	31	69	0	0	6764,95	1720,88	6763,75	0	1,2	0	0	1622,62	30,78	67,37	0,11	0	6718
1999	50205	Pedrosas (Las)	1278	21	12	9	0	1223,45	96,46	1181,99	20,97	11,8	8,69	0	96,26	0,2	0	0	0	706
1999	50206	Perdiguera	6665	196	33	9	0	6844,28	58,42	6606,6	195,77	33,27	8,64	0	58,42	0	0	0	0	3411
1999	50207	Piedratajada	1770	5	8	0	2	1721	64,33	1712,89	4,74	1,39	0	1,98	56,9	0,33	7,1	0	0	419
1999	50208	Pina de Ebro	16182	7	28	2	0	12785,51	3433,51	12780,53	0,82	2,2	1,96	0	3401,18	6,36	25,82	0,15	0	7519
1999	50209	Pinseque	976	2	11	0	0	305,67	683,38	294,35	0,53	10,79	0	0	681,93	1,45	0	0	0	1427
1999	50210	Pintanos (Los)	1103	1	1	0	0	1068,94	36,58	1067,06	1,3	0,44	0,14	0	36,01	0	0,57	0	0	1650
1999	50211	Plasencia de Jalón	1513	175	30	5	0	1296,73	426,6	1276,26	2,58	14,46	3,43	0	236,97	172,64	15,35	1,64	0	1312
1999	50212	Pleitas	101	36	3	1	0	39,43	101,74	32,29	4,35	1,79	1	0	69,09	31,74	0,91	0	0	246
1999	50213	Plenas	2167	181	0	8	0	2309,06	46,32	2127,2	173,9	0,38	7,58	0	39,53	6,79	0	0	0	3453
1999	50214	Pomer	0	0	0	0	0	0,3	0	0	0,3	0	0	0	0	0	0	0	0	19
1999	50215	Pozuel de Ariza	232	0	0	0	0	201,54	30,07	201,54	0	0	0	0	30,07	0	0	0	0	735
1999	50216	Pozuelo de Aragón	2730	47	34	317	0	3001,16	126,35	2676,48	46,72	14,07	263,89	0	53,84	0,13	19,59	52,79	0	4009
1999	50217	Pradilla de Ebro	1452	8	0	0	0	713,6	746,76	713,6	0	0	0	0	738,19	8,26	0,14	0,17	0	1666
1999	50218	Puebla de Albortón	3556	5	2	58	0	3528,78	91,86	3464,78	5,22	1,23	57,55	0	90,95	0,18	0,4	0,33	0	2693
1999	50219	Puebla de Alfindén (La)	1528	1	0	0	0	480,61	1047,95	480,61	0	0	0	0	1047,39	0,56	0	0	0	1188
1999	50220	Puendeluna	746	24	3	1	0	682,73	90,93	655,23	23,77	3,23	0,5	0	90,93	0	0	0	0	535
1999	50221	Purujosa	17	0	0	0	0	16,5	0	16,5	0	0	0	0	0	0	0	0	0	96
1999	50222	Quinto	8412	1	2	0	0	4943,16	3472,57	4943,16	0	0	0	0	3468,96	1,14	2,31	0,16	0	1598
1999	50223	Remolinos	747	1	0	0	3	139,58	610,97	139,3	0	0	0	0,28	607,2	0,5	0,42	0	2,85	946
1999	50224	Retascón	1780	8	0	7	0	1779,41	15,13	1764,64	7,51	0	7,26	0	15,13	0	0	0	0	807
1999	50225	Ricla	2043	2482	265	46	1	2197,54	2639,94	1753,31	321,83	90,65	31,75	0	289,85	2160,15	174,55	14,39	1	2308
1999	50227	Romanos	1726	0	0	0	0	1675,15	50,41	1675,15	0	0	0	0	50,41	0	0	0	0	1193
1999	50228	Rueda de Jalón	6070	466	139	122	0	6300,52	495,82	5965,13	95,94	131,17	108,28	0	105,03	369,63	7,56	13,6	0	3763
