Mes y año	Municipio código	Municipio nombre	Sexo	Régimen	Afiliaciones en alta
Septiembre 2014	22057	Bielsa	Mujeres	Autónomos	18
Septiembre 2014	22058	Bierge	Hombres	Autónomos	24
Septiembre 2014	22058	Bierge	Mujeres	Autónomos	17
Septiembre 2014	22059	Biescas	Hombres	Autónomos	98
Septiembre 2014	22059	Biescas	Mujeres	Autónomos	66
Septiembre 2014	22060	Binaced	Hombres	Autónomos	169
Septiembre 2014	22060	Binaced	Mujeres	Autónomos	190
Septiembre 2014	22061	Binéfar	Hombres	Autónomos	662
Septiembre 2014	22061	Binéfar	Mujeres	Autónomos	364
Septiembre 2014	22062	Bisaurri	Hombres	Autónomos	24
Septiembre 2014	22062	Bisaurri	Mujeres	Autónomos	6
Septiembre 2014	22063	Biscarrués	Hombres	Autónomos	23
Septiembre 2014	22063	Biscarrués	Mujeres	Autónomos	1
Septiembre 2014	22064	Blecua y Torres	Hombres	Autónomos	16
Septiembre 2014	22066	Boltaña	Hombres	Autónomos	65
Septiembre 2014	22066	Boltaña	Mujeres	Autónomos	38
Septiembre 2014	22067	Bonansa	Hombres	Autónomos	9
Septiembre 2014	22067	Bonansa	Mujeres	Autónomos	2
Septiembre 2014	22068	Borau	Hombres	Autónomos	7
Septiembre 2014	22068	Borau	Mujeres	Autónomos	2
Septiembre 2014	22069	Broto	Hombres	Autónomos	81
Septiembre 2014	22069	Broto	Mujeres	Autónomos	40
Septiembre 2014	22072	Caldearenas	Hombres	Autónomos	19
Septiembre 2014	22072	Caldearenas	Mujeres	Autónomos	8
Septiembre 2014	22074	Campo	Hombres	Autónomos	35
Septiembre 2014	22074	Campo	Mujeres	Autónomos	22
Septiembre 2014	22075	Camporrells	Hombres	Autónomos	14
Septiembre 2014	22075	Camporrells	Mujeres	Autónomos	2
Septiembre 2014	22076	Canal de Berdún	Hombres	Autónomos	45
Septiembre 2014	22076	Canal de Berdún	Mujeres	Autónomos	16
Septiembre 2014	22077	Candasnos	Hombres	Autónomos	74
Septiembre 2014	22077	Candasnos	Mujeres	Autónomos	21
Septiembre 2014	22078	Canfranc	Hombres	Autónomos	29
Septiembre 2014	22078	Canfranc	Mujeres	Autónomos	16
Septiembre 2014	22079	Capdesaso	Hombres	Autónomos	10
Septiembre 2014	22079	Capdesaso	Mujeres	Autónomos	7
Septiembre 2014	22080	Capella	Hombres	Autónomos	35
Septiembre 2014	22080	Capella	Mujeres	Autónomos	14
Septiembre 2014	22081	Casbas de Huesca	Hombres	Autónomos	36
Septiembre 2014	22081	Casbas de Huesca	Mujeres	Autónomos	8
Septiembre 2014	22082	Castejón del Puente	Hombres	Autónomos	23
Septiembre 2014	22082	Castejón del Puente	Mujeres	Autónomos	6
Septiembre 2014	22083	Castejón de Monegros	Hombres	Autónomos	47
Septiembre 2014	22083	Castejón de Monegros	Mujeres	Autónomos	20
Septiembre 2014	22084	Castejón de Sos	Hombres	Autónomos	50
Septiembre 2014	22084	Castejón de Sos	Mujeres	Autónomos	29
Septiembre 2014	22085	Castelflorite	Hombres	Autónomos	23
Septiembre 2014	22085	Castelflorite	Mujeres	Autónomos	7
Septiembre 2014	22086	Castiello de Jaca	Hombres	Autónomos	15
Septiembre 2014	22086	Castiello de Jaca	Mujeres	Autónomos	10
Septiembre 2014	22087	Castigaleu	Hombres	Autónomos	21
Septiembre 2014	22087	Castigaleu	Mujeres	Autónomos	2
Septiembre 2014	22088	Castillazuelo	Hombres	Autónomos	14
Septiembre 2014	22088	Castillazuelo	Mujeres	Autónomos	3
Septiembre 2014	22089	Castillonroy	Hombres	Autónomos	53
Septiembre 2014	22089	Castillonroy	Mujeres	Autónomos	16
Septiembre 2014	22090	Colungo	Hombres	Autónomos	14
Septiembre 2014	22090	Colungo	Mujeres	Autónomos	3
Septiembre 2014	22094	Chalamera	Hombres	Autónomos	24
Septiembre 2014	22094	Chalamera	Mujeres	Autónomos	6
Septiembre 2014	22095	Chía	Hombres	Autónomos	7
Septiembre 2014	22095	Chía	Mujeres	Autónomos	3
Septiembre 2014	22096	Chimillas	Hombres	Autónomos	22
Septiembre 2014	22096	Chimillas	Mujeres	Autónomos	3
Septiembre 2014	22099	Esplús	Hombres	Autónomos	55
Septiembre 2014	22099	Esplús	Mujeres	Autónomos	25
Septiembre 2014	22102	Estada	Hombres	Autónomos	11
Septiembre 2014	22102	Estada	Mujeres	Autónomos	4
Septiembre 2014	22103	Estadilla	Hombres	Autónomos	71
Septiembre 2014	22103	Estadilla	Mujeres	Autónomos	23
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	Autónomos	15
Septiembre 2014	22105	Estopiñán del Castillo	Mujeres	Autónomos	4
Septiembre 2014	22106	Fago	Hombres	Autónomos	3
Septiembre 2014	22106	Fago	Mujeres	Autónomos	3
Septiembre 2014	22107	Fanlo	Hombres	Autónomos	11
Septiembre 2014	22107	Fanlo	Mujeres	Autónomos	4
Septiembre 2014	22109	Fiscal	Hombres	Autónomos	37
Septiembre 2014	22109	Fiscal	Mujeres	Autónomos	12
Septiembre 2014	22110	Fonz	Hombres	Autónomos	89
Septiembre 2014	22110	Fonz	Mujeres	Autónomos	41
Septiembre 2014	22111	Foradada del Toscar	Hombres	Autónomos	19
Septiembre 2014	22111	Foradada del Toscar	Mujeres	Autónomos	9
Septiembre 2014	22112	Fraga	Hombres	Autónomos	1064
Septiembre 2014	22112	Fraga	Mujeres	Autónomos	463
Septiembre 2014	22113	Fueva (La)	Hombres	Autónomos	76
Septiembre 2014	22113	Fueva (La)	Mujeres	Autónomos	21
Septiembre 2014	22114	Gistaín	Hombres	Autónomos	11
Septiembre 2014	22114	Gistaín	Mujeres	Autónomos	8
Septiembre 2014	22115	Grado (El)	Hombres	Autónomos	25
Septiembre 2014	22115	Grado (El)	Mujeres	Autónomos	12
Septiembre 2014	22116	Grañén	Hombres	Autónomos	163
Septiembre 2014	22116	Grañén	Mujeres	Autónomos	63
Septiembre 2014	22117	Graus	Hombres	Autónomos	282
Septiembre 2014	22117	Graus	Mujeres	Autónomos	144
Septiembre 2014	22119	Gurrea de Gállego	Hombres	Autónomos	111
Septiembre 2014	22119	Gurrea de Gállego	Mujeres	Autónomos	30
Septiembre 2014	22122	Hoz de Jaca	Hombres	Autónomos	4
Septiembre 2014	22122	Hoz de Jaca	Mujeres	Autónomos	2
Septiembre 2014	22124	Huerto	Hombres	Autónomos	40
Septiembre 2014	22124	Huerto	Mujeres	Autónomos	8
Septiembre 2014	22125	Huesca	Hombres	Autónomos	2511
Septiembre 2014	22125	Huesca	Mujeres	Autónomos	1393
Septiembre 2014	22126	Ibieca	Hombres	Autónomos	9
Septiembre 2014	22127	Igriés	Hombres	Autónomos	35
Septiembre 2014	22127	Igriés	Mujeres	Autónomos	8
Septiembre 2014	22128	Ilche	Hombres	Autónomos	25
Septiembre 2014	22128	Ilche	Mujeres	Autónomos	9
Septiembre 2014	22129	Isábena	Hombres	Autónomos	31
Septiembre 2014	22129	Isábena	Mujeres	Autónomos	13
Septiembre 2014	22130	Jaca	Hombres	Autónomos	750
Septiembre 2014	22130	Jaca	Mujeres	Autónomos	430
Septiembre 2014	22131	Jasa	Hombres	Autónomos	17
Septiembre 2014	22131	Jasa	Mujeres	Autónomos	6
Septiembre 2014	22133	Labuerda	Hombres	Autónomos	17
Septiembre 2014	22133	Labuerda	Mujeres	Autónomos	7
Septiembre 2014	22135	Laluenga	Hombres	Autónomos	37
Septiembre 2014	22135	Laluenga	Mujeres	Autónomos	10
Septiembre 2014	22136	Lalueza	Hombres	Autónomos	132
Septiembre 2014	22136	Lalueza	Mujeres	Autónomos	46
Septiembre 2014	22137	Lanaja	Hombres	Autónomos	111
Septiembre 2014	22137	Lanaja	Mujeres	Autónomos	40
Septiembre 2014	22139	Laperdiguera	Hombres	Autónomos	13
Septiembre 2014	22139	Laperdiguera	Mujeres	Autónomos	1
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	Autónomos	20
Septiembre 2014	22141	Lascellas-Ponzano	Mujeres	Autónomos	4
Septiembre 2014	22142	Lascuarre	Hombres	Autónomos	17
Septiembre 2014	22142	Lascuarre	Mujeres	Autónomos	6
Septiembre 2014	22143	Laspaúles	Hombres	Autónomos	32
Septiembre 2014	22143	Laspaúles	Mujeres	Autónomos	7
Septiembre 2014	22144	Laspuña	Hombres	Autónomos	20
Septiembre 2014	22144	Laspuña	Mujeres	Autónomos	11
Septiembre 2014	22149	Loarre	Hombres	Autónomos	37
Septiembre 2014	22149	Loarre	Mujeres	Autónomos	11
Septiembre 2014	22150	Loporzano	Hombres	Autónomos	32
Septiembre 2014	22150	Loporzano	Mujeres	Autónomos	11
Septiembre 2014	22151	Loscorrales	Hombres	Autónomos	9
Septiembre 2014	22151	Loscorrales	Mujeres	Autónomos	1
Septiembre 2014	22155	Monesma y Cajigar	Hombres	Autónomos	9
Septiembre 2014	22155	Monesma y Cajigar	Mujeres	Autónomos	4
Septiembre 2014	22156	Monflorite-Lascasas	Hombres	Autónomos	33
Septiembre 2014	22156	Monflorite-Lascasas	Mujeres	Autónomos	2
Septiembre 2014	22157	Montanuy	Hombres	Autónomos	37
Septiembre 2014	22157	Montanuy	Mujeres	Autónomos	9
Septiembre 2014	22158	Monzón	Hombres	Autónomos	790
Septiembre 2014	22158	Monzón	Mujeres	Autónomos	467
Septiembre 2014	22160	Naval	Hombres	Autónomos	20
Septiembre 2014	22160	Naval	Mujeres	Autónomos	9
Septiembre 2014	22162	Novales	Hombres	Autónomos	13
Septiembre 2014	22162	Novales	Mujeres	Autónomos	4
Septiembre 2014	22163	Nueno	Hombres	Autónomos	42
Septiembre 2014	22163	Nueno	Mujeres	Autónomos	15
Septiembre 2014	22164	Olvena	Hombres	Autónomos	2
Septiembre 2014	22164	Olvena	Mujeres	Autónomos	3
Septiembre 2014	22165	Ontiñena	Hombres	Autónomos	49
Septiembre 2014	22165	Ontiñena	Mujeres	Autónomos	30
Septiembre 2014	22167	Osso de Cinca	Hombres	Autónomos	97
Septiembre 2014	22167	Osso de Cinca	Mujeres	Autónomos	42
Septiembre 2014	22168	Palo	Hombres	Autónomos	2
Septiembre 2014	22170	Panticosa	Hombres	Autónomos	65
Septiembre 2014	22170	Panticosa	Mujeres	Autónomos	34
Septiembre 2014	22172	Peñalba	Hombres	Autónomos	82
Septiembre 2014	22172	Peñalba	Mujeres	Autónomos	35
Septiembre 2014	22173	Peñas de Riglos (Las)	Hombres	Autónomos	18
Septiembre 2014	22173	Peñas de Riglos (Las)	Mujeres	Autónomos	4
Septiembre 2014	22174	Peralta de Alcofea	Hombres	Autónomos	76
Septiembre 2014	22174	Peralta de Alcofea	Mujeres	Autónomos	36
Septiembre 2014	22175	Peralta de Calasanz	Hombres	Autónomos	12
Septiembre 2014	22175	Peralta de Calasanz	Mujeres	Autónomos	4
Septiembre 2014	22176	Peraltilla	Hombres	Autónomos	13
Septiembre 2014	22176	Peraltilla	Mujeres	Autónomos	6
Septiembre 2014	22177	Perarrúa	Hombres	Autónomos	13
Septiembre 2014	22177	Perarrúa	Mujeres	Autónomos	2
Septiembre 2014	22178	Pertusa	Hombres	Autónomos	16
Septiembre 2014	22178	Pertusa	Mujeres	Autónomos	2
Septiembre 2014	22181	Piracés	Hombres	Autónomos	13
Septiembre 2014	22181	Piracés	Mujeres	Autónomos	2
Septiembre 2014	22182	Plan	Hombres	Autónomos	29
Septiembre 2014	22182	Plan	Mujeres	Autónomos	17
Septiembre 2014	22184	Poleñino	Hombres	Autónomos	39
Septiembre 2014	22184	Poleñino	Mujeres	Autónomos	13
Septiembre 2014	22186	Pozán de Vero	Hombres	Autónomos	16
Septiembre 2014	22186	Pozán de Vero	Mujeres	Autónomos	9
Septiembre 2014	22187	Puebla de Castro (La)	Hombres	Autónomos	23
Septiembre 2014	22187	Puebla de Castro (La)	Mujeres	Autónomos	10
Septiembre 2014	22188	Puente de Montañana	Hombres	Autónomos	11
Septiembre 2014	22188	Puente de Montañana	Mujeres	Autónomos	7
Septiembre 2014	22189	Puértolas	Hombres	Autónomos	25
Septiembre 2014	22189	Puértolas	Mujeres	Autónomos	14
Septiembre 2014	22190	Pueyo de Araguás (El)	Hombres	Autónomos	18
Septiembre 2014	22190	Pueyo de Araguás (El)	Mujeres	Autónomos	8
Septiembre 2014	22193	Pueyo de Santa Cruz	Hombres	Autónomos	23
Septiembre 2014	22193	Pueyo de Santa Cruz	Mujeres	Autónomos	11
Septiembre 2014	22195	Quicena	Hombres	Autónomos	22
Septiembre 2014	22195	Quicena	Mujeres	Autónomos	5
Septiembre 2014	22197	Robres	Hombres	Autónomos	69
Septiembre 2014	22197	Robres	Mujeres	Autónomos	17
Septiembre 2014	22199	Sabiñánigo	Hombres	Autónomos	441
Septiembre 2014	22199	Sabiñánigo	Mujeres	Autónomos	222
Septiembre 2014	22200	Sahún	Hombres	Autónomos	51
Septiembre 2014	22200	Sahún	Mujeres	Autónomos	16
Septiembre 2014	22201	Salas Altas	Hombres	Autónomos	27
Septiembre 2014	22201	Salas Altas	Mujeres	Autónomos	11
Septiembre 2014	22202	Salas Bajas	Hombres	Autónomos	11
Septiembre 2014	22202	Salas Bajas	Mujeres	Autónomos	3
Septiembre 2014	22203	Salillas	Hombres	Autónomos	14
Septiembre 2014	22203	Salillas	Mujeres	Autónomos	3
Septiembre 2014	22204	Sallent de Gállego	Hombres	Autónomos	132
Septiembre 2014	22204	Sallent de Gállego	Mujeres	Autónomos	83
Septiembre 2014	22205	San Esteban de Litera	Hombres	Autónomos	37
Septiembre 2014	22205	San Esteban de Litera	Mujeres	Autónomos	22
Septiembre 2014	22206	Sangarrén	Hombres	Autónomos	13
Septiembre 2014	22206	Sangarrén	Mujeres	Autónomos	6
Septiembre 2014	22207	San Juan de Plan	Hombres	Autónomos	27
Septiembre 2014	22207	San Juan de Plan	Mujeres	Autónomos	7
Septiembre 2014	22208	Santa Cilia	Hombres	Autónomos	20
Septiembre 2014	22208	Santa Cilia	Mujeres	Autónomos	9
Septiembre 2014	22209	Santa Cruz de la Serós	Hombres	Autónomos	21
Septiembre 2014	22209	Santa Cruz de la Serós	Mujeres	Autónomos	6
Septiembre 2014	22212	Santaliestra y San Quílez	Hombres	Autónomos	7
Septiembre 2014	22212	Santaliestra y San Quílez	Mujeres	Autónomos	2
Septiembre 2014	22213	Sariñena	Hombres	Autónomos	362
Septiembre 2014	22213	Sariñena	Mujeres	Autónomos	201
Septiembre 2014	22214	Secastilla	Hombres	Autónomos	12
Septiembre 2014	22214	Secastilla	Mujeres	Autónomos	3
Septiembre 2014	22215	Seira	Hombres	Autónomos	6
Septiembre 2014	22215	Seira	Mujeres	Autónomos	3
Septiembre 2014	22217	Sena	Hombres	Autónomos	56
Septiembre 2014	22217	Sena	Mujeres	Autónomos	22
Septiembre 2014	22218	Senés de Alcubierre	Hombres	Autónomos	3
Septiembre 2014	22218	Senés de Alcubierre	Mujeres	Autónomos	1
Septiembre 2014	22220	Sesa	Hombres	Autónomos	25
Septiembre 2014	22220	Sesa	Mujeres	Autónomos	3
Septiembre 2014	22221	Sesué	Hombres	Autónomos	11
Septiembre 2014	22221	Sesué	Mujeres	Autónomos	2
Septiembre 2014	22222	Siétamo	Hombres	Autónomos	38
Septiembre 2014	22222	Siétamo	Mujeres	Autónomos	8
Septiembre 2014	22223	Sopeira	Hombres	Autónomos	13
Septiembre 2014	22223	Sopeira	Mujeres	Autónomos	4
Septiembre 2014	22225	Tamarite de Litera	Hombres	Autónomos	330
Septiembre 2014	22225	Tamarite de Litera	Mujeres	Autónomos	146
Septiembre 2014	22226	Tardienta	Hombres	Autónomos	61
Septiembre 2014	22226	Tardienta	Mujeres	Autónomos	19
Septiembre 2014	22227	Tella-Sin	Hombres	Autónomos	16
Septiembre 2014	22227	Tella-Sin	Mujeres	Autónomos	7
Septiembre 2014	22228	Tierz	Hombres	Autónomos	34
Septiembre 2014	22228	Tierz	Mujeres	Autónomos	4
Septiembre 2014	22229	Tolva	Hombres	Autónomos	20
Septiembre 2014	22229	Tolva	Mujeres	Autónomos	7
Septiembre 2014	22230	Torla-Ordesa	Hombres	Autónomos	54
Septiembre 2014	22230	Torla-Ordesa	Mujeres	Autónomos	36
Septiembre 2014	22232	Torralba de Aragón	Hombres	Autónomos	15
Septiembre 2014	22232	Torralba de Aragón	Mujeres	Autónomos	6
Septiembre 2014	22233	Torre la Ribera	Hombres	Autónomos	11
Septiembre 2014	22233	Torre la Ribera	Mujeres	Autónomos	3
Septiembre 2014	22234	Torrente de Cinca	Hombres	Autónomos	89
Septiembre 2014	22234	Torrente de Cinca	Mujeres	Autónomos	42
Septiembre 2014	22235	Torres de Alcanadre	Hombres	Autónomos	17
Septiembre 2014	22235	Torres de Alcanadre	Mujeres	Autónomos	1
Septiembre 2014	22236	Torres de Barbués	Hombres	Autónomos	29
Septiembre 2014	22236	Torres de Barbués	Mujeres	Autónomos	12
Septiembre 2014	22239	Tramaced	Hombres	Autónomos	17
Septiembre 2014	22239	Tramaced	Mujeres	Autónomos	3
Septiembre 2014	22242	Valfarta	Hombres	Autónomos	16
Septiembre 2014	22242	Valfarta	Mujeres	Autónomos	2
Septiembre 2014	22243	Valle de Bardají	Hombres	Autónomos	6
Septiembre 2014	22243	Valle de Bardají	Mujeres	Autónomos	3
Septiembre 2014	22244	Valle de Lierp	Hombres	Autónomos	3
Septiembre 2014	22245	Velilla de Cinca	Hombres	Autónomos	40
Septiembre 2014	22245	Velilla de Cinca	Mujeres	Autónomos	21
Septiembre 2014	22246	Beranuy	Hombres	Autónomos	6
Septiembre 2014	22247	Viacamp y Litera	Hombres	Autónomos	4
Septiembre 2014	22247	Viacamp y Litera	Mujeres	Autónomos	4
Septiembre 2014	22248	Vicién	Hombres	Autónomos	4
Septiembre 2014	22248	Vicién	Mujeres	Autónomos	1
Septiembre 2014	22249	Villanova	Hombres	Autónomos	10
Septiembre 2014	22249	Villanova	Mujeres	Autónomos	6
Septiembre 2014	22250	Villanúa	Hombres	Autónomos	28
Septiembre 2014	22250	Villanúa	Mujeres	Autónomos	12
Septiembre 2014	22251	Villanueva de Sigena	Hombres	Autónomos	58
Septiembre 2014	22251	Villanueva de Sigena	Mujeres	Autónomos	26
Septiembre 2014	22252	Yebra de Basa	Hombres	Autónomos	5
Septiembre 2014	22252	Yebra de Basa	Mujeres	Autónomos	6
Septiembre 2014	22254	Zaidín	Hombres	Autónomos	209
Septiembre 2014	22254	Zaidín	Mujeres	Autónomos	87
Septiembre 2014	22901	Valle de Hecho	Hombres	Autónomos	90
Septiembre 2014	22901	Valle de Hecho	Mujeres	Autónomos	29
Septiembre 2014	22902	Puente la Reina de Jaca	Hombres	Autónomos	29
Septiembre 2014	22902	Puente la Reina de Jaca	Mujeres	Autónomos	10
Septiembre 2014	22903	San Miguel del Cinca	Hombres	Autónomos	82
Septiembre 2014	22903	San Miguel del Cinca	Mujeres	Autónomos	33
Septiembre 2014	22904	Sotonera (La)	Hombres	Autónomos	65
Septiembre 2014	22904	Sotonera (La)	Mujeres	Autónomos	18
Septiembre 2014	22905	Lupiñén-Ortilla	Hombres	Autónomos	34
Septiembre 2014	22905	Lupiñén-Ortilla	Mujeres	Autónomos	7
Septiembre 2014	22906	Santa María de Dulcis	Hombres	Autónomos	15
Septiembre 2014	22906	Santa María de Dulcis	Mujeres	Autónomos	3
Septiembre 2014	22907	Aínsa-Sobrarbe	Hombres	Autónomos	181
Septiembre 2014	22907	Aínsa-Sobrarbe	Mujeres	Autónomos	97
Septiembre 2014	22908	Hoz y Costeán	Hombres	Autónomos	22
Septiembre 2014	22908	Hoz y Costeán	Mujeres	Autónomos	6
Septiembre 2014	22909	Vencillón	Hombres	Autónomos	51
Septiembre 2014	22909	Vencillón	Mujeres	Autónomos	18
Septiembre 2014	44001	Ababuj	Hombres	Autónomos	11
Septiembre 2014	44001	Ababuj	Mujeres	Autónomos	3
Septiembre 2014	44002	Abejuela	Hombres	Autónomos	1
Septiembre 2014	44002	Abejuela	Mujeres	Autónomos	1
Septiembre 2014	44003	Aguatón	Hombres	Autónomos	3
Septiembre 2014	44004	Aguaviva	Hombres	Autónomos	51
Septiembre 2014	44004	Aguaviva	Mujeres	Autónomos	37
Septiembre 2014	44005	Aguilar del Alfambra	Hombres	Autónomos	5
Septiembre 2014	44005	Aguilar del Alfambra	Mujeres	Autónomos	1
Septiembre 2014	44006	Alacón	Hombres	Autónomos	26
Septiembre 2014	44006	Alacón	Mujeres	Autónomos	7
Septiembre 2014	44007	Alba	Hombres	Autónomos	24
Septiembre 2014	44007	Alba	Mujeres	Autónomos	8
Septiembre 2014	44008	Albalate del Arzobispo	Hombres	Autónomos	92
Septiembre 2014	44008	Albalate del Arzobispo	Mujeres	Autónomos	55
Septiembre 2014	44009	Albarracín	Hombres	Autónomos	88
Septiembre 2014	44009	Albarracín	Mujeres	Autónomos	64
Septiembre 2014	44010	Albentosa	Hombres	Autónomos	28
Septiembre 2014	44010	Albentosa	Mujeres	Autónomos	12
Septiembre 2014	44011	Alcaine	Hombres	Autónomos	5
Septiembre 2014	44011	Alcaine	Mujeres	Autónomos	1
Septiembre 2014	44012	Alcalá de la Selva	Hombres	Autónomos	45
Septiembre 2014	44012	Alcalá de la Selva	Mujeres	Autónomos	19
Septiembre 2014	44013	Alcañiz	Hombres	Autónomos	938
Septiembre 2014	44013	Alcañiz	Mujeres	Autónomos	551
Septiembre 2014	44014	Alcorisa	Hombres	Autónomos	183
Septiembre 2014	44014	Alcorisa	Mujeres	Autónomos	96
Septiembre 2014	44016	Alfambra	Hombres	Autónomos	34
Septiembre 2014	44016	Alfambra	Mujeres	Autónomos	10
Septiembre 2014	44017	Aliaga	Hombres	Autónomos	39
Septiembre 2014	44017	Aliaga	Mujeres	Autónomos	16
Septiembre 2014	44018	Almohaja	Hombres	Autónomos	1
Septiembre 2014	44019	Alobras	Hombres	Autónomos	7
Septiembre 2014	44019	Alobras	Mujeres	Autónomos	2
Septiembre 2014	44020	Alpeñés	Hombres	Autónomos	5
Septiembre 2014	44020	Alpeñés	Mujeres	Autónomos	2
Septiembre 2014	44021	Allepuz	Hombres	Autónomos	21
Septiembre 2014	44021	Allepuz	Mujeres	Autónomos	9
Septiembre 2014	44022	Alloza	Hombres	Autónomos	36
Septiembre 2014	44022	Alloza	Mujeres	Autónomos	18
Septiembre 2014	44023	Allueva	Hombres	Autónomos	1
Septiembre 2014	44024	Anadón	Mujeres	Autónomos	2
Septiembre 2014	44025	Andorra	Hombres	Autónomos	323
Septiembre 2014	44025	Andorra	Mujeres	Autónomos	199
Septiembre 2014	44026	Arcos de las Salinas	Hombres	Autónomos	12
Septiembre 2014	44026	Arcos de las Salinas	Mujeres	Autónomos	8
Septiembre 2014	44027	Arens de Lledó	Hombres	Autónomos	21
Septiembre 2014	44027	Arens de Lledó	Mujeres	Autónomos	23
Septiembre 2014	44028	Argente	Hombres	Autónomos	26
Septiembre 2014	44028	Argente	Mujeres	Autónomos	11
Septiembre 2014	44029	Ariño	Hombres	Autónomos	7
Septiembre 2014	44029	Ariño	Mujeres	Autónomos	7
Septiembre 2014	44031	Azaila	Hombres	Autónomos	8
Septiembre 2014	44031	Azaila	Mujeres	Autónomos	6
Septiembre 2014	44032	Bádenas	Hombres	Autónomos	3
Septiembre 2014	44033	Báguena	Hombres	Autónomos	20
Septiembre 2014	44033	Báguena	Mujeres	Autónomos	7
Septiembre 2014	44034	Bañón	Hombres	Autónomos	20
Septiembre 2014	44034	Bañón	Mujeres	Autónomos	5
Septiembre 2014	44035	Barrachina	Hombres	Autónomos	14
Septiembre 2014	44035	Barrachina	Mujeres	Autónomos	9
Septiembre 2014	44036	Bea	Hombres	Autónomos	3
Septiembre 2014	44037	Beceite	Hombres	Autónomos	64
Septiembre 2014	44037	Beceite	Mujeres	Autónomos	28
Septiembre 2014	44038	Belmonte de San José	Hombres	Autónomos	11
Septiembre 2014	44038	Belmonte de San José	Mujeres	Autónomos	8
Septiembre 2014	44039	Bello	Hombres	Autónomos	25
Septiembre 2014	44039	Bello	Mujeres	Autónomos	7
Septiembre 2014	44040	Berge	Hombres	Autónomos	14
Septiembre 2014	44040	Berge	Mujeres	Autónomos	6
Septiembre 2014	44041	Bezas	Hombres	Autónomos	3
Septiembre 2014	44041	Bezas	Mujeres	Autónomos	2
Septiembre 2014	44042	Blancas	Hombres	Autónomos	24
Septiembre 2014	44042	Blancas	Mujeres	Autónomos	8
Septiembre 2014	44043	Blesa	Hombres	Autónomos	9
Septiembre 2014	44043	Blesa	Mujeres	Autónomos	1
Septiembre 2014	44044	Bordón	Hombres	Autónomos	14
Septiembre 2014	44044	Bordón	Mujeres	Autónomos	6
Septiembre 2014	44045	Bronchales	Hombres	Autónomos	47
Septiembre 2014	44045	Bronchales	Mujeres	Autónomos	17
Septiembre 2014	44046	Bueña	Hombres	Autónomos	4
Septiembre 2014	44046	Bueña	Mujeres	Autónomos	2
Septiembre 2014	44047	Burbáguena	Hombres	Autónomos	12
Septiembre 2014	44047	Burbáguena	Mujeres	Autónomos	4
Septiembre 2014	44048	Cabra de Mora	Hombres	Autónomos	3
Septiembre 2014	44048	Cabra de Mora	Mujeres	Autónomos	1
Septiembre 2014	44049	Calaceite	Hombres	Autónomos	138
Septiembre 2014	44049	Calaceite	Mujeres	Autónomos	64
Septiembre 2014	44050	Calamocha	Hombres	Autónomos	346
Septiembre 2014	44050	Calamocha	Mujeres	Autónomos	183
Septiembre 2014	44051	Calanda	Hombres	Autónomos	259
Septiembre 2014	44051	Calanda	Mujeres	Autónomos	140
Septiembre 2014	44052	Calomarde	Hombres	Autónomos	1
Septiembre 2014	44052	Calomarde	Mujeres	Autónomos	2
Septiembre 2014	44053	Camañas	Hombres	Autónomos	21
Septiembre 2014	44053	Camañas	Mujeres	Autónomos	5
Septiembre 2014	44054	Camarena de la Sierra	Hombres	Autónomos	10
Septiembre 2014	44054	Camarena de la Sierra	Mujeres	Autónomos	3
Septiembre 2014	44055	Camarillas	Hombres	Autónomos	9
Septiembre 2014	44055	Camarillas	Mujeres	Autónomos	3
Septiembre 2014	44056	Caminreal	Hombres	Autónomos	59
Septiembre 2014	44056	Caminreal	Mujeres	Autónomos	37
Septiembre 2014	44059	Cantavieja	Hombres	Autónomos	110
Septiembre 2014	44059	Cantavieja	Mujeres	Autónomos	51
Septiembre 2014	44060	Cañada de Benatanduz	Hombres	Autónomos	7
Septiembre 2014	44060	Cañada de Benatanduz	Mujeres	Autónomos	2
Septiembre 2014	44061	Cañada de Verich (La)	Hombres	Autónomos	3
Septiembre 2014	44061	Cañada de Verich (La)	Mujeres	Autónomos	2
Septiembre 2014	44062	Cañada Vellida	Hombres	Autónomos	5
Septiembre 2014	44062	Cañada Vellida	Mujeres	Autónomos	2
Septiembre 2014	44063	Cañizar del Olivar	Hombres	Autónomos	2
Septiembre 2014	44063	Cañizar del Olivar	Mujeres	Autónomos	3
Septiembre 2014	44064	Cascante del Río	Hombres	Autónomos	2
Septiembre 2014	44064	Cascante del Río	Mujeres	Autónomos	4
Septiembre 2014	44065	Castejón de Tornos	Hombres	Autónomos	3
Septiembre 2014	44065	Castejón de Tornos	Mujeres	Autónomos	1
Septiembre 2014	44066	Castel de Cabra	Hombres	Autónomos	6
Septiembre 2014	44066	Castel de Cabra	Mujeres	Autónomos	9
Septiembre 2014	44067	Castelnou	Hombres	Autónomos	15
Septiembre 2014	44067	Castelnou	Mujeres	Autónomos	3
Septiembre 2014	44068	Castelserás	Hombres	Autónomos	78
Septiembre 2014	44068	Castelserás	Mujeres	Autónomos	35
Septiembre 2014	44070	Castellar (El)	Hombres	Autónomos	4
Septiembre 2014	44070	Castellar (El)	Mujeres	Autónomos	2
Septiembre 2014	44071	Castellote	Hombres	Autónomos	54
