Año	Comarca código	Comarca nombre	Municipio nombre	Urbano, superficie	% Urbana	Rústico, superficie	% Rústica
2015	28	Bajo Aragón	Castelserás	30,8	0,975653022306976	3126,06	99,024346977693
2015	28	Bajo Aragón	Cañada de Verich (La)	1,39	0,124512921574775	1114,96	99,8754870784252
2015	28	Bajo Aragón	Cerollera (La)	3,18	0,093060278478494	3413,96	99,9069397215215
2015	28	Bajo Aragón	Codoñera (La)	9,64	0,483370354956301	1984,69	99,5166296450437
2015	28	Bajo Aragón	Foz-Calanda	7,55	0,197917021650287	3807,18	99,8020829783497
2015	28	Bajo Aragón	Ginebrosa (La)	6,04	0,076181539094121	7922,39	99,9238184609059
2015	28	Bajo Aragón	Mas de las Matas	47,19	1,58630380121284	2927,65	98,4136961987872
2015	28	Bajo Aragón	Mata de los Olmos (La)	8,4	0,356007628734901	2351,1	99,6439923712651
2015	28	Bajo Aragón	Olmos (Los)	2,56	0,057493206369169	4450,14	99,9425067936308
2015	28	Bajo Aragón	Parras de Castellote (Las)	4,27	0,101168532084877	4216,41	99,8988314679151
2015	28	Bajo Aragón	Seno	2,15	0,118420110488717	1813,42	99,8815798895113
2015	28	Bajo Aragón	Torrecilla de Alcañiz	11,37	0,417135959907988	2714,36	99,582864040092
2015	28	Bajo Aragón	Torrevelilla	5,82	0,172792589513687	3362,38	99,8272074104863
2015	28	Bajo Aragón	Valdealgorfa	18,14	0,382857926784226	4719,91	99,6171420732158
2015	29	Comunidad de Teruel	Ababuj	4,16	0,076796833607476	5412,73	99,9232031663925
2015	29	Comunidad de Teruel	Aguatón	1,51	0,068583678901208	2200,18	99,9314163210988
2015	29	Comunidad de Teruel	Aguilar del Alfambra	7,91	0,199408580871398	3958,82	99,8005914191286
2015	29	Comunidad de Teruel	Alba	9,32	0,13305523076945	6995,29	99,8669447692306
2015	29	Comunidad de Teruel	Alfambra	26,06	0,211332481299589	12305,22	99,7886675187004
2015	29	Comunidad de Teruel	Almohaja	1,44	0,056330314706515	2554,91	99,9436696852935
2015	29	Comunidad de Teruel	Alobras	3,34	0,109512505410049	3046,54	99,89048749459
2015	29	Comunidad de Teruel	Alpeñés	1,66	0,058693123358095	2826,61	99,9413068766419
2015	29	Comunidad de Teruel	Argente	7,48	0,119804980555716	6236	99,8801950194443
2015	29	Comunidad de Teruel	Camarillas	5,78	0,114847519055151	5026,98	99,8851524809449
2015	29	Comunidad de Teruel	Camañas	4,97	0,063367720202828	7838,14	99,9366322797972
2015	29	Comunidad de Teruel	Cascante del Río	2,28	0,070504415802885	3231,56	99,9294955841971
2015	29	Comunidad de Teruel	Cañada Vellida	1,68	0,072103932668661	2328,29	99,9278960673314
2015	29	Comunidad de Teruel	Cedrillas	43,64	0,600091856406984	7228,58	99,399908143593
2015	29	Comunidad de Teruel	Celadas	8,06	0,080150834722217	10047,98	99,9198491652778
2015	29	Comunidad de Teruel	Cella	155,52	1,24535653856225	12332,47	98,7546434614377
2015	29	Comunidad de Teruel	Corbalán	3,63	0,043941677409983	8257,32	99,95605832259
2015	29	Comunidad de Teruel	Cubla	3,64	0,075380266523085	4825,21	99,9246197334769
2015	29	Comunidad de Teruel	Cuervo (El)	7,92	0,381467977400912	2068,27	99,6185320225991
2015	29	Comunidad de Teruel	Cuevas Labradas	4,26	0,103912576836765	4095,34	99,8960874231632
2015	29	Comunidad de Teruel	Escorihuela	5,51	0,096229917898939	5720,36	99,9037700821011
2015	29	Comunidad de Teruel	Fuentes Calientes	3,8	0,153286997632119	2475,21	99,8467130023679
2015	29	Comunidad de Teruel	Galve	4,95	0,079096731307605	6253,21	99,9209032686924
2015	29	Comunidad de Teruel	Jorcas	2,76	0,10201403801871	2702,75	99,8979859619813
2015	29	Comunidad de Teruel	Libros	2,99	0,078285367181936	3816,37	99,9217146328181
2015	29	Comunidad de Teruel	Lidón	4,45	0,109871931301649	4045,72	99,8901280686984
2015	29	Comunidad de Teruel	Monteagudo del Castillo	4,17	0,093616352554245	4450,18	99,9063836474458
2015	29	Comunidad de Teruel	Orrios	4,83	0,110264406284386	4375,55	99,8897355937156
2015	29	Comunidad de Teruel	Pancrudo	9,03	0,089936655910123	10031,37	99,9100633440899
2015	29	Comunidad de Teruel	Peralejos	2,66	0,072758504675965	3653,27	99,927241495324
2015	29	Comunidad de Teruel	Perales del Alfambra	14,29	0,138402071091594	10310,7	99,8615979289084
2015	29	Comunidad de Teruel	Pobo (El)	5,13	0,08153184509903	6286,89	99,918468154901
2015	29	Comunidad de Teruel	Rillo	4,2	0,078386287625418	5353,88	99,9216137123746
2015	29	Comunidad de Teruel	Riodeva	5,7	0,168257735427995	3381,96	99,831742264572
2015	29	Comunidad de Teruel	Santa Eulalia	118,16	1,47122360830788	7913,25	98,5287763916921
2015	29	Comunidad de Teruel	Teruel	1035,77	2,36338495449017	42789,93	97,6366150455098
2015	29	Comunidad de Teruel	Tormón	0,98	0,033491106060865	2925,17	99,9665088939391
2015	29	Comunidad de Teruel	Torrelacárcel	17,52	0,489560513256136	3561,2	99,5104394867439
2015	29	Comunidad de Teruel	Torremocha de Jiloca	6,27	0,187696452626852	3334,23	99,8123035473732
2015	29	Comunidad de Teruel	Tramacastiel	3,4	0,072297508500273	4699,39	99,9277024914997
2015	29	Comunidad de Teruel	Valacloche	1,18	0,07692508279225	1532,78	99,9230749172077
2015	29	Comunidad de Teruel	Veguillas de la Sierra	1,37	0,099352396423314	1377,56	99,9006476035767
2015	29	Comunidad de Teruel	Villarquemado	32,3	0,573945707934488	5595,41	99,4260542920655
2015	29	Comunidad de Teruel	Villastar	14,4	0,36974177131985	3880,21	99,6302582286802
2015	29	Comunidad de Teruel	Villel	9,76	0,114453642170538	8517,71	99,8855463578295
2015	29	Comunidad de Teruel	Visiedo	7,39	0,132014970033138	5590,46	99,8679850299669
2015	30	Maestrazgo	Allepuz	3,93	0,058618046005471	6700,49	99,9413819539945
2015	30	Maestrazgo	Bordón	2,42	0,081089141091755	2981,95	99,9189108589082
2015	30	Maestrazgo	Cantavieja	14,7	0,117897384362315	12453,77	99,8821026156377
2015	30	Maestrazgo	Castellote	27,49	0,119832260989346	22912,91	99,8801677390106
2015	30	Maestrazgo	Cañada de Benatanduz	5,26	0,147233768596661	3567,29	99,8527662314033
2015	30	Maestrazgo	Cuba (La)	1,51	0,233060657508875	646,39	99,7669393424911
2015	30	Maestrazgo	Fortanete	10,87	0,064255917071443	16905,86	99,9357440829286
2015	30	Maestrazgo	Iglesuela del Cid (La)	9,15	0,225830017868954	4042,57	99,774169982131
2015	30	Maestrazgo	Mirambel	3,61	0,076835975412488	4694,71	99,9231640245875
2015	30	Maestrazgo	Miravete de la Sierra	1,78	0,050213548630976	3543,08	99,949786451369
2015	30	Maestrazgo	Molinos	5,73	0,072004011113499	7952,16	99,9279959888865
2015	30	Maestrazgo	Pitarque	1,94	0,035257470403716	5500,44	99,9647425295963
2015	30	Maestrazgo	Tronchón	3,12	0,054166008399203	5756,95	99,9458339916008
2015	30	Maestrazgo	Villarluengo	6,01	0,038081599807374	15775,89	99,9619184001926
2015	30	Maestrazgo	Villarroya de los Pinares	5,31	0,080344254704905	6603,75	99,9196557452951
2015	31	Sierra de Albarracín	Albarracín	82,67	0,190107904114973	43403,16	99,809892095885
2015	31	Sierra de Albarracín	Bezas	2,02	0,077209746774964	2614,23	99,922790253225
2015	31	Sierra de Albarracín	Bronchales	39,13	0,653278328622539	5950,66	99,3467216713775
2015	31	Sierra de Albarracín	Calomarde	3,74	0,132095730552965	2827,54	99,867904269447
2015	31	Sierra de Albarracín	Frías de Albarracín	13,56	0,259825365163857	5205,33	99,7401746348361
2015	31	Sierra de Albarracín	Gea de Albarracín	24,17	0,431706589553665	5574,54	99,5682934104463
2015	31	Sierra de Albarracín	Griegos	4,95	0,150976773977094	3273,7	99,8490232260229
2015	31	Sierra de Albarracín	Guadalaviar	10,15	0,290841779206675	3479,72	99,7091582207933
2015	31	Sierra de Albarracín	Jabaloyas	5,3	0,084426228202502	6272,37	99,9155737717975
2015	31	Sierra de Albarracín	Monterde de Albarracín	4,07	0,078240793250146	5197,82	99,9217592067499
2015	31	Sierra de Albarracín	Moscardón	2,76	0,105464675065629	2614,23	99,8945353249344
2015	31	Sierra de Albarracín	Noguera de Albarracín	5,34	0,113710651110595	4690,79	99,8862893488894
2015	31	Sierra de Albarracín	Orihuela del Tremedal	40,21	0,569593536012874	7019,21	99,4304064639871
2015	31	Sierra de Albarracín	Pozondón	3,79	0,059374701364052	6379,4	99,9406252986359
2015	31	Sierra de Albarracín	Royuela	7,53	0,233889429005395	3211,94	99,7661105709946
2015	31	Sierra de Albarracín	Rubiales	1,79	0,065360431743992	2736,87	99,934639568256
2015	31	Sierra de Albarracín	Ródenas	4,65	0,109071717586348	4258,6	99,8909282824137
2015	31	Sierra de Albarracín	Saldón	2,23	0,079215377019015	2812,88	99,920784622981
2015	31	Sierra de Albarracín	Terriente	6,69	0,140208069613621	4764,79	99,8597919303864
2015	31	Sierra de Albarracín	Toril y Masegoso	1,08	0,033165968031692	3255,27	99,9668340319683
2015	31	Sierra de Albarracín	Torres de Albarracín	10,92	0,385405416851958	2822,46	99,614594583148
2015	31	Sierra de Albarracín	Tramacastilla	3,6	0,140069645740521	2566,55	99,8599303542595
2015	31	Sierra de Albarracín	Valdecuenca	2,52	0,131741973933909	1910,31	99,8682580260661
2015	31	Sierra de Albarracín	Vallecillo (El)	1,08	0,051080252752658	2113,24	99,9489197472473
2015	31	Sierra de Albarracín	Villar del Cobo	7,18	0,132773392064293	5400,53	99,8672266079357
2015	32	Gúdar-Javalambre	Abejuela	3,32	0,038282013910669	8669,16	99,9617179860893
2015	32	Gúdar-Javalambre	Albentosa	40,67	0,598723057830435	6752,12	99,4012769421696
2015	32	Gúdar-Javalambre	Alcalá de la Selva	259,95	2,48924391909167	10182,98	97,5107560809083
2015	32	Gúdar-Javalambre	Arcos de las Salinas	7,23	0,064704239872847	11166,69	99,9352957601272
2015	32	Gúdar-Javalambre	Cabra de Mora	4,13	0,119940291225482	3439,25	99,8800597087745
2015	32	Gúdar-Javalambre	Camarena de la Sierra	7,43	0,093278312101951	7957,98	99,906721687898
2015	32	Gúdar-Javalambre	Castellar (El)	4,2	0,082707448002615	5073,94	99,9172925519974
2015	32	Gúdar-Javalambre	Formiche Alto	6,38	0,081416286064671	7829,89	99,9185837139353
2015	32	Gúdar-Javalambre	Fuentes de Rubielos	11,28	0,290592081365783	3870,45	99,7094079186342
2015	32	Gúdar-Javalambre	Gúdar	3,35	0,055017605633803	6085,61	99,9449823943662
2015	32	Gúdar-Javalambre	Linares de Mora	10,64	0,091672374650521	11595,91	99,9083276253495
2015	32	Gúdar-Javalambre	Manzanera	40,6	0,240744386386439	16823,76	99,7592556136136
2015	32	Gúdar-Javalambre	Mora de Rubielos	77,39	0,466487521956077	16512,55	99,5335124780439
2015	32	Gúdar-Javalambre	Mosqueruela	24,24	0,092114798447577	26290,75	99,9078852015524
2015	32	Gúdar-Javalambre	Nogueruelas	6,32	0,063285942309657	9980,1	99,9367140576903
2015	32	Gúdar-Javalambre	Olba	13,77	0,663464179197965	2061,7	99,336535820802
2015	32	Gúdar-Javalambre	Puebla de Valverde (La)	25,56	0,090436995382972	28237,21	99,909563004617
2015	32	Gúdar-Javalambre	Puertomingalvo	4,44	0,042806981008741	10367,7	99,9571930189913
2015	32	Gúdar-Javalambre	Rubielos de Mora	40,69	0,634166108193195	6375,61	99,3658338918068
2015	32	Gúdar-Javalambre	San Agustín	10,1	0,179644339780371	5612,12	99,8203556602196
2015	32	Gúdar-Javalambre	Sarrión	75,72	0,540706903581791	13928,17	99,4592930964182
2015	32	Gúdar-Javalambre	Torrijas	4,43	0,077275708564172	5728,29	99,9227242914358
2015	32	Gúdar-Javalambre	Valbona	11,31	0,27775935872216	4060,56	99,7222406412779
2015	32	Gúdar-Javalambre	Valdelinares	7,76	0,141213122629767	5487,48	99,8587868773702
2015	33	Matarraña / Matarranya	Arens de Lledó	4,83	0,141490779663996	3408,82	99,858509220336
2015	33	Matarraña / Matarranya	Beceite	34,85	0,361505147688079	9605,4	99,6384948523119
2015	33	Matarraña / Matarranya	Calaceite	26,4	0,324043274506386	8120,66	99,6759567254936
2015	33	Matarraña / Matarranya	Cretas	12,86	0,24335826840941	5271,53	99,7566417315906
2015	33	Matarraña / Matarranya	Fresneda (La)	16,17	0,405483684108901	3971,66	99,5945163158911
2015	33	Matarraña / Matarranya	Fuentespalda	11,18	0,284972178252901	3912,01	99,7150278217471
2015	33	Matarraña / Matarranya	Fórnoles	4,35	0,133392209894942	3256,71	99,8666077901051
2015	33	Matarraña / Matarranya	Lledó	5,57	0,351293225780003	1580	99,64870677422
2015	33	Matarraña / Matarranya	Mazaleón	12,5	0,148570043049656	8401,04	99,8514299569503
2015	33	Matarraña / Matarranya	Monroyo	6,79	0,086909552626998	7805,93	99,913090447373
2015	33	Matarraña / Matarranya	Peñarroya de Tastavins	6,6	0,078801265596084	8368,9	99,9211987344039
2015	33	Matarraña / Matarranya	Portellada (La)	8,57	0,400089635017413	2133,45	99,5999103649826
2015	33	Matarraña / Matarranya	Ráfales	5,29	0,147648646461038	3577,54	99,852351353539
2015	33	Matarraña / Matarranya	Torre de Arcas	1,42	0,039709616438663	3574,54	99,9602903835613
2015	33	Matarraña / Matarranya	Torre del Compte	8,04	0,415085572678696	1928,91	99,5849144273213
2015	33	Matarraña / Matarranya	Valdeltormo	10,47	0,65961065961066	1576,83	99,3403893403893
2015	33	Matarraña / Matarranya	Valderrobres	60,05	0,482986100778006	12373,02	99,517013899222
2015	33	Matarraña / Matarranya	Valjunquera	10,48	0,245434404844988	4259,5	99,754565595155
