Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2016	50216	Pozuelo de Aragón	198	1792,57	1792,57	14340	14340
2016	50217	Pradilla de Ebro	416	2997,45	2997,45	25778	25756
2016	50218	Puebla de Albortón	150	1163,29	1163,29	3489	3489
2016	50219	Puebla de Alfindén (La)	324	6474,09	5924,36	31695	31528
2016	50220	Puendeluna	57	473,02	437,4	2755	2755
2016	50221	Purujosa	153	55,93	55,93	167	167
2016	50222	Quinto	766	26050,98	25243,61	100974	100736
2016	50223	Remolinos	349	5695,98	4492,14	40429	40429
2016	50224	Retascón	108	1252,42	1252,42	4383	4311
2016	50225	Ricla	667	16251,45	15886,22	79430	79379
2016	50227	Romanos	67	1312,2	1312,2	3936	3936
2016	50228	Rueda de Jalón	664	7785,43	7785,43	50605	50233
2016	50229	Ruesca	90	509,42	509,42	2547	2546
2016	50230	Sádaba	874	27386,18	26940,83	199362	194645
2016	50231	Salillas de Jalón	160	1009,73	1009,73	9087	9028
2016	50232	Salvatierra de Esca	215	996,28	957,04	6220	5979
2016	50233	Samper del Salz	290	616,51	616,51	4007	3986
2016	50234	San Martín de la Virgen de Moncayo	243	476,92	476,92	3100	3099
2016	50235	San Mateo de Gállego	427	8037,26	8037,26	40186	40110
2016	50236	Santa Cruz de Grío	98	239,1	239,1	1793	1791
2016	50237	Santa Cruz de Moncayo	258	1932,76	1852,01	8334	8334
2016	50238	Santa Eulalia de Gállego	196	1188,25	1103,99	11591	10275
2016	50239	Santed	114	437,11	437,11	2622	2622
2016	50240	Sástago	947	16114,3	16114,3	90240	90196
2016	50241	Saviñán	368	2431,08	2431,08	17990	17538
2016	50242	Sediles	115	211,95	211,95	1589	1585
2016	50243	Sestrica	277	1149,51	1149,51	5172	5171
2016	50244	Sierra de Luna	214	3775,15	3775,15	33976	33963
2016	50245	Sigüés	86	874,05	874,05	5681	5482
2016	50246	Sisamón	321	995,02	995,02	2985	2985
2016	50247	Sobradiel	259	4810,72	4603,98	18415	18415
2016	50248	Sos del Rey Católico	883	14111,7	14111,7	84670	82752
2016	50249	Tabuenca	314	1612,07	1612,07	11284	11263
2016	50250	Talamantes	295	393,03	393,03	1572	1566
2016	50251	Tarazona	3008	16337,43	16337,43	130699	129000
2016	50252	Tauste	2088	94709,92	90241,71	568522	568522
2016	50253	Terrer	648	6620,83	6015,41	33684	33597
2016	50254	Tierga	278	955,99	955,99	4301	4300
2016	50255	Tobed	606	918,35	850,46	5782	5782
2016	50256	Torralba de los Frailes	444	1050,3	1050,3	3150	3148
2016	50257	Torralba de Ribota	291	1186,46	1186,46	7118	7061
2016	50258	Torralbilla	244	969,15	969,15	2907	2907
2016	50259	Torrehermosa	161	827,46	784,38	3921	3921
2016	50260	Torrelapaja	139	395,77	336,04	1008	1008
2016	50261	Torrellas	268	2515,53	2319,61	16237	16235
2016	50262	Torres de Berrellén	520	10766,27	10320,03	65687	65550
2016	50263	Torrijo de la Cañada	422	2651,42	2449,16	12245	12122
2016	50264	Tosos	378	2325,21	2325,21	24414	24136
2016	50265	Trasmoz	234	1456,79	1456,79	10197	10197
2016	50266	Trasobares	664	1409,6	1224,67	7960	7926
2016	50267	Uncastillo	807	9475,33	9306,39	74451	72819
2016	50268	Undués de Lerda	75	546,8	546,8	2405	2272
2016	50269	Urrea de Jalón	463	2803,63	2803,63	21027	20650
2016	50270	Urriés	116	791,17	791,17	2373	2164
2016	50271	Used	639	3668,27	3668,27	18341	18052
2016	50272	Utebo	727	5156,21	5156,21	20727	20355
2016	50273	Valdehorna	344	242,53	233,86	701	701
2016	50274	Val de San Martín	57	717,96	495,3	1733	1733
2016	50275	Valmadrid	79	514,5	514,5	1543	1543
2016	50276	Valpalmas	106	2465,32	2280,86	14825	14725
2016	50277	Valtorres	171	124,18	124,18	745	743
2016	50278	Velilla de Ebro	397	4120,84	4015,45	36139	36118
2016	50279	Velilla de Jiloca	317	1199	1199	4796	4795
2016	50280	Vera de Moncayo	340	3133,9	3133,9	15356	15355
2016	50281	Vierlas	273	838,88	838,88	4613	4613
2016	50282	Vilueña (La)	301	750,36	750,36	4502	4492
2016	50283	Villadoz	180	981,82	981,82	2945	2945
2016	50284	Villafeliche	209	1535,97	1446,49	8678	8608
2016	50285	Villafranca de Ebro	335	3712,86	3712,86	17079	16485
2016	50286	Villalba de Perejil	452	1116,58	1116,58	3349	3337
2016	50287	Villalengua	635	2847,02	2739,06	21912	21793
2016	50288	Villanueva de Gállego	1538	6133,49	5032,41	28684	28684
2016	50289	Villanueva de Jiloca	393	464,84	464,84	1394	1390
2016	50290	Villanueva de Huerva	416	3095,71	3095,71	21669	21669
2016	50291	Villar de los Navarros	398	2013,25	2013,25	18119	18107
2016	50292	Villarreal de Huerva	262	2051,82	2051,82	6155	6154
2016	50293	Villarroya de la Sierra	1532	3632,27	3632,27	21793	21588
2016	50294	Villarroya del Campo	184	1050,83	1010,57	3031	3031
2016	50295	Vistabella	79	185,8	185,8	1077	1077
2016	50296	Zaida (La)	174	1013,55	1013,55	6588	6588
2016	50297	Zaragoza	15939	525370,42	519116,32	3633814	3108072
2016	50298	Zuera	1279	18876,73	18876,73	94383	94072
2016	50901	Biel	296	1620,58	1473,05	8838	8716
2016	50902	Marracos	99	2237,6	2237,6	10069	10041
2016	50903	Villamayor de Gállego	978	9510,14	9510,14	72277	71488
2017	22001	Abiego	240	3314	3314	26515	26515
2017	22002	Abizanda	49	1128	1128	6995	6995
2017	22003	Adahuesca	128	1213	1213	10916	10916
2017	22004	Agüero	172	1048	1048	6809	6809
2017	22006	Aísa	140	2727	2256	18045	18045
2017	22007	Albalate de Cinca	612	14333	14333	97466	97466
2017	22008	Albalatillo	106	3339	3339	21700	21700
2017	22009	Albelda	691	22502	19519	117115	117115
2017	22011	Albero Alto	44	2540	2540	13967	13967
2017	22012	Albero Bajo	115	3024	3024	26005	26005
2017	22013	Alberuela de Tubo	115	4540	4540	34047	34047
2017	22014	Alcalá de Gurrea	226	9137	9137	59391	59391
2017	22015	Alcalá del Obispo	237	4489	4489	13468	13468
2017	22016	Alcampell	649	12768	12768	82990	82990
2017	22017	Alcolea de Cinca	576	19034	19034	150368	150368
2017	22018	Alcubierre	300	5656	5656	43717	43717
2017	22019	Alerre	50	1058	1058	6876	6859
2017	22020	Alfántega	131	1782	1782	15150	15150
2017	22021	Almudévar	1141	26142	26142	190839	190839
2017	22022	Almunia de San Juan	310	4313	4313	49602	49602
2017	22023	Almuniente	282	11463	11463	91706	91706
2017	22024	Alquézar	189	1460	1460	11677	11677
2017	22025	Altorricón	489	28097	27052	229132	229132
2017	22027	Angüés	293	3776	3776	21900	21900
2017	22028	Ansó	108	5346	5249	31493	31493
2017	22029	Antillón	81	1855	1855	11128	11128
2017	22032	Aragüés del Puerto	70	2303	2225	13348	13348
2017	22035	Arén	319	2846	2846	19923	19923
2017	22036	Argavieso	67	1642	1494	9711	9711
2017	22037	Arguis	73	465	465	3258	3258
2017	22039	Ayerbe	384	6142	5740	35589	35589
2017	22040	Azanuy-Alins	294	1940	1940	20367	20367
2017	22041	Azara	114	1102	1102	7713	7713
2017	22042	Azlor	114	1118	1118	6710	6710
2017	22043	Baells	138	4905	4905	14715	14715
2017	22044	Bailo	203	5565	5187	38905	38905
2017	22045	Baldellou	73	710	710	2131	2131
2017	22046	Ballobar	684	10178	10178	54961	54961
2017	22047	Banastás	24	408	408	2449	2449
2017	22048	Barbastro	1564	21895	21895	188737	188457
2017	22049	Barbués	104	4446	4446	20007	20007
2017	22050	Barbuñales	75	844	844	5909	5909
2017	22051	Bárcabo	102	1706	1706	9895	9762
2017	22052	Belver de Cinca	791	27515	27515	154085	154085
2017	22053	Benabarre	479	10147	10147	65955	65955
2017	22054	Benasque	160	9217	8385	37734	37734
2017	22055	Berbegal	376	4790	4790	44547	44547
2017	22057	Bielsa	154	679	679	6111	6111
2017	22058	Bierge	281	4467	4467	29035	29035
2017	22059	Biescas	209	3489	3489	10466	10466
2017	22060	Binaced	719	23671	23671	178954	178954
2017	22061	Binéfar	733	29764	23666	136555	136555
2017	22062	Bisaurri	58	583	583	2331	2331
2017	22063	Biscarrués	135	2578	2578	15465	15465
2017	22064	Blecua y Torres	201	5126	4648	39506	39506
2017	22066	Boltaña	257	5822	4955	33691	33691
2017	22067	Bonansa	62	640	640	3839	3839
2017	22068	Borau	40	359	359	1076	1076
2017	22069	Broto	208	4038	4038	25034	25034
2017	22072	Caldearenas	126	2358	2358	18868	18868
2017	22074	Campo	54	421	421	1262	1262
2017	22075	Camporrells	152	1076	1076	5378	5378
2017	22076	Canal de Berdún	331	6769	6769	43998	43998
2017	22077	Candasnos	270	18184	18184	54552	54552
2017	22078	Canfranc	40	5009	4118	20591	20591
2017	22079	Capdesaso	121	2732	2732	17760	17760
2017	22080	Capella	218	8250	7179	35897	35897
2017	22081	Casbas de Huesca	342	4702	4702	35262	34754
2017	22082	Castejón del Puente	195	3916	3916	25530	25530
2017	22083	Castejón de Monegros	442	13013	13013	92392	92392
2017	22084	Castejón de Sos	107	1750	1688	13507	13507
2017	22085	Castelflorite	157	6837	6837	41021	41021
2017	22086	Castiello de Jaca	84	1659	1531	9186	9186
2017	22087	Castigaleu	51	1795	1795	8976	8976
2017	22088	Castillazuelo	174	2476	2286	13027	13027
2017	22089	Castillonroy	211	3311	3311	19867	19867
2017	22090	Colungo	116	807	807	6458	6458
2017	22094	Chalamera	233	3342	3342	11028	11028
2017	22095	Chía	35	202	202	1110	1110
2017	22096	Chimillas	58	1156	1156	8092	8092
2017	22099	Esplús	292	24113	24113	265244	265244
2017	22102	Estada	88	1086	1086	7061	7061
2017	22103	Estadilla	513	9986	9986	74892	74892
2017	22105	Estopiñán del Castillo	225	3148	3148	22037	22037
2017	22106	Fago	0	0	0	0	0
2017	22107	Fanlo	89	1157	1157	7522	7522
2017	22109	Fiscal	153	5190	4580	28395	28395
2017	22110	Fonz	491	13234	13234	87346	87346
2017	22111	Foradada del Toscar	118	2688	2688	8064	8064
2017	22112	Fraga	2689	172864	172864	1184292	972398
2017	22113	Fueva (La)	302	7456	7456	59647	59647
2017	22114	Gistaín	84	510	510	3314	3314
2017	22115	Grado (El)	251	3862	3862	23170	23170
2017	22116	Grañén	621	32098	32098	296910	296804
2017	22117	Graus	956	13537	13537	108296	108296
2017	22119	Gurrea de Gállego	548	24199	24199	174230	174230
2017	22122	Hoz de Jaca	28	237	222	998	998
2017	22124	Huerto	328	11393	11393	85446	85446
2017	22125	Huesca	1162	32640	32640	212157	212157
2017	22126	Ibieca	79	1078	1078	5390	5390
2017	22127	Igriés	111	1722	1722	11192	11192
2017	22128	Ilche	331	12038	12038	72229	72229
2017	22129	Isábena	187	1994	1994	9971	9971
2017	22130	Jaca	856	35217	34168	153756	153756
2017	22131	Jasa	23	239	218	1307	1307
2017	22133	Labuerda	52	479	479	2877	2877
2017	22135	Laluenga	264	6256	5962	50679	50679
2017	22136	Lalueza	547	17079	17079	153710	153710
2017	22137	Lanaja	732	24013	24013	196906	196906
2017	22139	Laperdiguera	141	1802	1802	11715	11715
2017	22141	Lascellas-Ponzano	191	1887	1887	15099	15099
2017	22142	Lascuarre	107	1571	1571	9426	9426
2017	22143	Laspaúles	155	1151	1151	6907	6907
2017	22144	Laspuña	105	847	847	6777	6777
2017	22149	Loarre	281	4875	4875	31685	27761
2017	22150	Loporzano	427	6294	6294	25177	25177
2017	22151	Loscorrales	110	3424	3424	27393	27393
2017	22155	Monesma y Cajigar	82	1923	1923	9613	9613
2017	22156	Monflorite-Lascasas	177	5904	5904	35422	35422
2017	22157	Montanuy	174	2979	2979	11915	11915
2017	22158	Monzón	2188	39686	39686	309548	309548
2017	22160	Naval	102	1401	1401	8688	8688
2017	22162	Novales	119	3512	3343	20058	20058
2017	22163	Nueno	139	3358	3358	15109	15109
2017	22164	Olvena	81	1559	1559	10135	10135
2017	22165	Ontiñena	596	9496	9496	62674	62674
2017	22167	Osso de Cinca	365	16012	16012	88065	88065
2017	22168	Palo	43	567	567	3688	3688
2017	22170	Panticosa	78	1448	1298	5840	5840
2017	22172	Peñalba	467	13408	13408	83132	83132
2017	22173	Peñas de Riglos (Las)	249	3284	3284	21348	21348
2017	22174	Peralta de Alcofea	471	12258	12258	90709	90709
2017	22175	Peralta de Calasanz	419	4073	4073	26881	26881
2017	22176	Peraltilla	128	1320	1320	7922	7922
2017	22177	Perarrúa	146	1040	1040	8320	8320
2017	22178	Pertusa	204	4549	4549	33208	33208
2017	22181	Piracés	96	1928	1928	14461	14461
2017	22182	Plan	125	1000	1000	6500	6500
2017	22184	Poleñino	193	6671	6671	60042	60042
2017	22186	Pozán de Vero	160	878	878	6935	6935
2017	22187	Puebla de Castro (La)	181	2052	2052	12309	12309
2017	22188	Puente de Montañana	101	1406	1406	11248	11248
2017	22189	Puértolas	105	1463	1463	11700	11700
2017	22190	Pueyo de Araguás (El)	109	2709	2709	16254	16254
2017	22193	Pueyo de Santa Cruz	211	2778	2778	23611	23611
2017	22195	Quicena	87	1466	1466	6158	6158
2017	22197	Robres	365	5644	5644	27767	27767
2017	22199	Sabiñánigo	761	24299	23080	180027	180027
2017	22200	Sahún	70	939	939	3288	3288
2017	22201	Salas Altas	240	1099	1099	11544	11544
2017	22202	Salas Bajas	137	958	886	7308	7308
2017	22203	Salillas	86	5002	5002	27510	27510
2017	22204	Sallent de Gállego	156	2890	1087	4347	4347
2017	22205	San Esteban de Litera	806	18952	18952	161091	161091
2017	22206	Sangarrén	168	6232	6232	43627	43627
2017	22207	San Juan de Plan	60	534	534	4006	4006
2017	22208	Santa Cilia	93	2341	2341	14047	14047
2017	22209	Santa Cruz de la Serós	49	943	943	5186	5186
2017	22212	Santaliestra y San Quílez	64	420	420	2519	2519
2017	22213	Sariñena	1520	47618	47618	405228	405228
2017	22214	Secastilla	68	1896	1826	5477	5477
2017	22215	Seira	26	228	228	1366	1366
2017	22217	Sena	420	22950	22950	160653	159547
2017	22218	Senés de Alcubierre	58	1138	1138	6147	6147
2017	22220	Sesa	158	1822	1822	12752	12752
2017	22221	Sesué	51	1557	1353	8119	8119
2017	22222	Siétamo	320	4661	4661	30297	30297
2017	22223	Sopeira	115	790	790	4740	4740
2017	22225	Tamarite de Litera	1319	76020	76020	600559	600559
2017	22226	Tardienta	387	6220	6220	53491	53491
2017	22227	Tella-Sin	72	569	569	1707	1707
2017	22228	Tierz	89	1351	1351	7567	7567
2017	22229	Tolva	185	2514	2514	17096	17096
2017	22230	Torla-Ordesa	139	2544	2544	16539	16539
2017	22232	Torralba de Aragón	108	2392	2392	11480	11291
2017	22233	Torre la Ribera	88	1177	1052	9467	9467
2017	22234	Torrente de Cinca	391	12180	12180	85262	85262
2017	22235	Torres de Alcanadre	92	2976	2976	19344	19344
2017	22236	Torres de Barbués	114	3460	3460	20762	20762
2017	22239	Tramaced	80	4131	4131	33047	33047
2017	22242	Valfarta	97	3838	3838	21492	21492
2017	22243	Valle de Bardají	38	369	369	1956	1956
2017	22244	Valle de Lierp	41	673	673	3568	3568
2017	22245	Velilla de Cinca	313	6512	6512	52093	52093
2017	22246	Beranuy	76	1970	1728	8639	8639
2017	22247	Viacamp y Litera	65	1212	1212	3637	3637
2017	22248	Vicién	61	1736	1736	6946	6946
2017	22249	Villanova	37	393	393	1963	1963
2017	22250	Villanúa	69	845	845	5491	5491
2017	22251	Villanueva de Sigena	380	18059	18059	108356	108356
2017	22252	Yebra de Basa	89	1104	1059	9363	9363
2017	22253	Yésero	30	407	407	1221	1221
2017	22254	Zaidín	858	37064	37064	259451	259451
2017	22901	Valle de Hecho	289	3921	3921	27443	27443
2017	22902	Puente la Reina de Jaca	119	1923	1923	8655	8655
2017	22903	San Miguel del Cinca	586	20851	20851	148039	148039
2017	22904	Sotonera (La)	638	16439	16439	129865	129865
2017	22905	Lupiñén-Ortilla	236	13937	13937	85015	85015
2017	22906	Santa María de Dulcis	149	1023	1023	6650	6650
2017	22907	Aínsa-Sobrarbe	663	20519	18303	139105	139105
2017	22908	Hoz y Costeán	259	2358	2358	18860	18860
2017	22909	Vencillón	84	2159	2159	19429	19429
2017	44001	Ababuj	208	1391	1391	11127	6447
2017	44002	Abejuela	469	528	528	4224	3222
2017	44003	Aguatón	94	326	326	2610	2576
2017	44004	Aguaviva	1078	3239	3239	16193	15168
2017	44005	Aguilar del Alfambra	199	1369	1369	10953	9020
2017	44006	Alacón	683	2353	2353	11763	11643
2017	44007	Alba	648	2801	2801	14007	13157
2017	44008	Albalate del Arzobispo	1979	8309	8309	37390	28543
2017	44009	Albarracín	2032	25181	25181	188855	20119
2017	44010	Albentosa	900	2350	2350	14097	12018
2017	44011	Alcaine	478	674	674	4715	3837
2017	44012	Alcalá de la Selva	854	1752	1752	15063	6831
2017	44013	Alcañiz	4156	37768	37768	415445	399520
2017	44014	Alcorisa	541	3857	3857	25072	19870
2017	44016	Alfambra	838	3144	3144	27665	26213
2017	44017	Aliaga	637	3557	3557	21700	12817
2017	44018	Almohaja	130	173	173	519	241
2017	44019	Alobras	267	922	922	2765	634
2017	44020	Alpeñés	96	699	699	3145	2997
2017	44021	Allepuz	422	2417	2417	14504	13099
2017	44022	Alloza	1343	2993	2993	14962	12910
2017	44023	Allueva	117	385	385	3077	1589
2017	44024	Anadón	162	378	378	2268	1986
2017	44025	Andorra	1762	10947	10947	82105	79550
2017	44026	Arcos de las Salinas	929	1356	1356	8816	5367
2017	44027	Arens de Lledó	560	851	851	6808	5231
2017	44028	Argente	322	3145	3145	17295	17290
2017	44029	Ariño	719	7878	7878	44118	41003
2017	44031	Azaila	460	2890	2890	23124	22738
2017	44032	Bádenas	150	722	722	3973	3215
2017	44033	Báguena	1069	2103	2103	17874	17671
2017	44034	Bañón	530	4393	4393	24161	15991
2017	44035	Barrachina	362	1242	1242	6833	6055
2017	44036	Bea	87	334	334	2675	1629
2017	44037	Beceite	816	7746	7746	30983	19245
2017	44038	Belmonte de San José	662	1344	1344	9273	8644
2017	44039	Bello	620	2960	2960	23678	23569
2017	44040	Berge	428	1343	1343	9403	7478
2017	44041	Bezas	274	1187	1187	3561	495
2017	44042	Blancas	535	1302	1302	4037	3788
2017	44043	Blesa	870	2198	2198	18684	17187
2017	44044	Bordón	264	1223	1223	10519	9840
2017	44045	Bronchales	578	1542	1542	10025	3653
2017	44046	Bueña	246	788	788	7878	7806
2017	44047	Burbáguena	861	2113	2113	14788	14182
2017	44048	Cabra de Mora	184	695	695	6258	2321
2017	44049	Calaceite	1210	2159	2159	22673	21643
2017	44050	Calamocha	4554	10865	10865	82571	72253
2017	44051	Calanda	2100	7325	7325	58237	58110
2017	44052	Calomarde	323	548	548	1643	1458
2017	44053	Camañas	324	1799	1799	11695	11693
2017	44054	Camarena de la Sierra	517	3315	3315	16573	5397
2017	44055	Camarillas	305	2607	2607	20853	15879
2017	44056	Caminreal	1296	6854	6854	20561	20482
2017	44059	Cantavieja	587	4985	4985	32403	26290
2017	44060	Cañada de Benatanduz	268	1302	1302	3905	2011
2017	44061	Cañada de Verich (La)	195	236	236	1418	1236
2017	44062	Cañada Vellida	104	1138	1138	7736	7718
2017	44063	Cañizar del Olivar	363	535	535	3746	2235
2017	44064	Cascante del Río	627	720	720	4320	3743
2017	44065	Castejón de Tornos	315	1072	1072	5362	5208
2017	44066	Castel de Cabra	403	2006	2006	10029	9666
2017	44067	Castelnou	277	2424	2424	15753	15144
2017	44068	Castelserás	1206	1570	1570	9418	9355
2017	44070	Castellar (El)	265	1420	1420	12780	7299
2017	44071	Castellote	1750	9463	9463	70969	56249
2017	44074	Cedrillas	604	3818	3818	17180	11668
2017	44075	Celadas	636	2489	2489	19909	18060
2017	44076	Cella	2078	7785	7785	46712	37013
2017	44077	Cerollera (La)	401	1596	1596	4788	3890
2017	44080	Codoñera (La)	564	2457	2457	15971	15624
2017	44082	Corbalán	234	1305	1305	5871	3505
2017	44084	Cortes de Aragón	344	1424	1424	9253	8330
2017	44085	Cosa	196	1932	1932	5797	4503
2017	44086	Cretas	1109	9464	9464	28392	27703
2017	44087	Crivillén	567	1192	1192	7746	5623
2017	44088	Cuba (La)	143	73	73	477	477
2017	44089	Cubla	380	595	595	1785	1157
2017	44090	Cucalón	349	1858	1858	10217	9291
2017	44092	Cuervo (El)	386	501	501	2003	985
2017	44093	Cuevas de Almudén	102	778	778	3892	3345
2017	44094	Cuevas Labradas	225	541	541	3244	2503
2017	44096	Ejulve	682	1725	1725	8625	5818
2017	44097	Escorihuela	362	603	603	4459	3279
2017	44099	Escucha	452	4689	4689	30476	13919
2017	44100	Estercuel	915	1070	1070	8563	6653
2017	44101	Ferreruela de Huerva	174	1693	1693	13546	10040
2017	44102	Fonfría	132	420	420	1260	677
2017	44103	Formiche Alto	475	3399	3399	20395	16792
2017	44105	Fórnoles	595	671	671	4026	2886
2017	44106	Fortanete	463	2844	2844	22750	12645
2017	44107	Foz-Calanda	477	2818	2818	15497	13984
2017	44108	Fresneda (La)	1252	905	905	2715	2406
2017	44109	Frías de Albarracín	533	1150	1150	3450	323
2017	44110	Fuenferrada	285	1094	1094	4376	4054
2017	44111	Fuentes Calientes	189	1282	1282	8976	8949
2017	44112	Fuentes Claras	952	1930	1930	15441	14984
2017	44113	Fuentes de Rubielos	547	384	384	4037	1852
2017	44114	Fuentespalda	493	1011	1011	3031	794
2017	44115	Galve	185	1511	1511	9671	9550
2017	44116	Gargallo	392	1990	1990	15922	9350
2017	44117	Gea de Albarracín	562	1941	1941	13587	7845
2017	44118	Ginebrosa (La)	1221	7015	7015	42093	41173
2017	44119	Griegos	514	2883	2883	8650	1656
2017	44120	Guadalaviar	477	2192	2192	6576	386
2017	44121	Gúdar	207	1824	1824	15505	7696
2017	44122	Híjar	1681	8884	8884	79958	72236
2017	44123	Hinojosa de Jarque	205	1641	1641	8204	8014
2017	44124	Hoz de la Vieja (La)	700	934	934	6069	5891
2017	44125	Huesa del Común	823	2721	2721	20408	16841
2017	44126	Iglesuela del Cid (La)	644	905	905	4527	2176
2017	44127	Jabaloyas	450	1591	1591	6363	1437
2017	44128	Jarque de la Val	127	1018	1018	5089	4881
2017	44129	Jatiel	157	555	555	5546	5532
2017	44130	Jorcas	221	1224	1224	9790	7946
2017	44131	Josa	332	493	493	3206	2928
2017	44132	Lagueruela	215	687	687	5497	4483
2017	44133	Lanzuela	139	517	517	4135	3826
2017	44135	Libros	937	680	680	4081	3436
2017	44136	Lidón	137	917	917	4402	3930
2017	44137	Linares de Mora	620	1676	1676	10053	5195
