Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2014	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	74
2014	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	94
2015	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	106
2015	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	91
2015	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	33
2015	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	35
2015	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	379
2015	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	374
2015	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	141
2015	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	144
2015	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	74
2015	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	88
2015	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	75
2015	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	70
2015	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	196
2015	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	187
2015	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	38
2015	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	55
2015	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Hombre	58
2015	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Mujer	53
2015	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	15
2015	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	17
2015	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	44
2015	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	64
2015	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	27
2015	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	32
2015	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	32
2015	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	35
2015	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	3358
2015	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3831
2015	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	18
2015	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	14
2015	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	12
2015	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	16
2015	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	22
2015	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	29
2015	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	11
2015	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	12
2015	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	16
2015	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	16
2015	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	9
2015	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	13
2015	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	18
2015	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	22
2015	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	17
2015	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	17
2015	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Hombre	3
2015	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Mujer	2
2015	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4
2015	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2015	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2015	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2015	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	4
2015	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6
2015	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2015	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	3
2015	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	462
2015	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	514
2015	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1
2015	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	8
2015	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	6
2015	03	África	Magreb	22	Huesca	22130	Jaca	6	Hombre	1
2015	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	6
2015	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	6
2015	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Mujer	1
2015	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2015	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2015	03	África	Magreb	50	Zaragoza	50272	Utebo	6	Hombre	1
2015	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	54
2015	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	53
2015	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	5
2015	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	3
2015	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1
2015	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	27
2015	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	7
2015	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	2
2015	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	1
2015	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	15
2015	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3
2015	04	África	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	2
2015	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	2
2015	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	5
2015	04	África	Resto de África	50	Zaragoza	50074	Caspe	6	Hombre	1
2015	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Hombre	1
2015	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	1
2015	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1
2015	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	104
2015	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	104
2015	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	6
2015	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	9
2015	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	1
2015	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7
2015	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	38
2015	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	48
2015	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	19
2015	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	24
2015	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	6
2015	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	14
2015	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8
2015	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	6
2015	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	27
2015	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	44
2015	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	11
2015	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	14
2015	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Hombre	2
2015	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Mujer	1
2015	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2015	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4
2015	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	7
2015	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	7
2015	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1
2015	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	5
2015	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	2
2015	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	2
2015	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	759
2015	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	962
2015	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	77
2015	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	71
2015	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	21
2015	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	30
2015	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	344
2015	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	356
2015	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	88
2015	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	102
2015	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	55
2015	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	58
2015	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	59
2015	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	73
2015	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	293
2015	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	271
2015	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	63
2015	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	67
2015	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Hombre	33
2015	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Mujer	25
2015	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	7
2015	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	8
2015	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	68
2015	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	77
2015	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	67
2015	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	63
2015	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	17
2015	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	10
2015	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	3767
2015	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	3877
2015	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	3
2015	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	2
2015	07	Asia	Asia	22	Huesca	22112	Fraga	6	Hombre	1
2015	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	12
2015	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6
2015	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	4
2015	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1
2015	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	3
2015	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	2
2015	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	3
2015	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	3
2015	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	4
2015	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	6
2015	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	8
2015	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10
2015	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Hombre	1
2015	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Mujer	1
2015	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3
2015	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5
2015	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2
2015	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Hombre	1
2015	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	3
2015	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	2
2015	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	4
2015	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	263
2015	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	203
2015	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1
2015	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Mujer	1
2015	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	3
2015	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1
2015	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	4
2015	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	5
2015	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	2
2015	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4
2015	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1
2015	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1
2015	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	9
2015	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	8
2015	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Hombre	2
2015	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	4
2015	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Hombre	1
2015	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Mujer	1
2015	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2015	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2015	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2015	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	75
2015	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	97
2015	09	Apátridas y no consta	Apátridas y no consta	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2015	09	Apátridas y no consta	Apátridas y no consta	50	Zaragoza	50297	Zaragoza	7	Hombre	14
2015	09	Apátridas y no consta	Apátridas y no consta	50	Zaragoza	50297	Zaragoza	7	Mujer	12
2016	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	114
2016	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	94
2016	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	35
2016	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	37
2016	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	420
2016	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	417
2016	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	148
2016	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	146
2016	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	84
2016	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	98
2016	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	82
2016	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	76
2016	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	200
2016	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	197
2016	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	43
2016	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	60
2016	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Hombre	61
2016	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Mujer	53
2016	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	16
2016	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	19
2016	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	46
2016	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	64
2016	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	35
2016	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	33
2016	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	32
2016	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	35
2016	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	3660
2016	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	4139
2016	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	20
2016	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	14
2016	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	12
2016	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	17
2016	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	24
2016	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	30
2016	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	18
2016	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	13
2016	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	17
2016	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	19
2016	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	8
2016	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	16
2016	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	21
2016	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	24
2016	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	17
2016	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	16
2016	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Hombre	3
2016	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Mujer	3
2016	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4
2016	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2016	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2016	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2016	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	5
2016	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6
2016	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2016	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	4
2016	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	494
2016	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	555
2016	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1
2016	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	5
2016	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	3
2016	03	África	Magreb	22	Huesca	22130	Jaca	6	Hombre	1
2016	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1
2016	03	África	Magreb	22	Huesca	22158	Monzón	6	Hombre	7
2016	03	África	Magreb	22	Huesca	22158	Monzón	6	Mujer	1
2016	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	6
2016	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	6
2016	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Hombre	1
2016	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Hombre	1
2016	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Mujer	1
2016	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2016	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Hombre	2
2016	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Mujer	1
2016	03	África	Magreb	50	Zaragoza	50272	Utebo	6	Hombre	1
2016	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	51
2016	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	56
2016	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	6
2016	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	6
2016	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1
2016	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	24
2016	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	8
2016	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	2
2016	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	2
2016	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	16
2016	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3
2016	04	África	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	3
2016	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	2
2016	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	4
2016	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Hombre	1
2016	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	1
2016	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1
2016	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	119
2016	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	112
2016	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	8
2016	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	10
2016	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	2
2016	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7
2016	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	49
2016	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	54
2016	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	21
2016	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	26
2016	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	5
2016	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	12
2016	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8
2016	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	6
2016	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	33
2016	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	47
2016	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	12
2016	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	14
2016	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Hombre	2
2016	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Mujer	1
2016	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2016	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3
2016	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	7
2016	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	9
2016	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1
2016	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	4
2016	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	3
2016	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	5
2016	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	803
2016	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	1007
2016	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	82
2016	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	77
2016	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	21
2016	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	30
2016	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	371
2016	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	392
2016	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	101
2016	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	112
2016	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	59
2016	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	55
2016	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	63
2016	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	77
2016	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	306
2016	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	287
2016	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	69
2016	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	70
2016	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Hombre	33
2016	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Mujer	26
2016	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	8
2016	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	11
2016	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	71
2016	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	85
2016	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	69
2016	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	61
2016	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	18
2016	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	13
2016	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	4015
2016	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	4069
2016	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	4
2016	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	2
2016	07	Asia	Asia	22	Huesca	22112	Fraga	6	Hombre	2
