Municipio código	Municipio nombre	Explotaciones	Superficie total código	Superficie total
44236	Tronchón	5	15	100 a <150 Ha
44236	Tronchón	1	16	150 a < 200 Ha
44236	Tronchón	1	17	200 a < 300 Ha
44236	Tronchón	4	18	300 a < 500 Ha
44236	Tronchón	1	19	500 a < 1000 Ha
44237	Urrea de Gaén	22	01	Sin tierras
44237	Urrea de Gaén	1	03	0,2  a  < 0,5 Ha
44237	Urrea de Gaén	1	04	0,5  a  < 1 Ha
44237	Urrea de Gaén	13	05	1  a  < 2 Ha
44237	Urrea de Gaén	7	06	2 a < 3 Ha
44237	Urrea de Gaén	2	07	3 a < 4 Ha
44237	Urrea de Gaén	4	08	4 a < 5 Ha
44237	Urrea de Gaén	5	09	5 a < 10 Ha
44237	Urrea de Gaén	2	10	10 a <20 Ha
44237	Urrea de Gaén	5	11	20 a < 30 Ha
44237	Urrea de Gaén	6	12	30 a < 50 Ha
44237	Urrea de Gaén	2	13	50 a < 70 Ha
44237	Urrea de Gaén	2	14	70 a < 100 Ha
44237	Urrea de Gaén	4	15	100 a <150 Ha
44237	Urrea de Gaén	1	16	150 a < 200 Ha
44237	Urrea de Gaén	3	17	200 a < 300 Ha
44237	Urrea de Gaén	1	20	1000 a < 2500 Ha
44238	Utrillas	1	01	Sin tierras
44238	Utrillas	1	05	1  a  < 2 Ha
44238	Utrillas	2	06	2 a < 3 Ha
44238	Utrillas	1	09	5 a < 10 Ha
44238	Utrillas	2	12	30 a < 50 Ha
44238	Utrillas	2	13	50 a < 70 Ha
44238	Utrillas	2	16	150 a < 200 Ha
44238	Utrillas	1	17	200 a < 300 Ha
44238	Utrillas	1	18	300 a < 500 Ha
44239	Valacloche	1	02	0,1  a  < 0,2
44239	Valacloche	1	03	0,2  a  < 0,5 Ha
44239	Valacloche	1	07	3 a < 4 Ha
44239	Valacloche	3	09	5 a < 10 Ha
44239	Valacloche	1	12	30 a < 50 Ha
44239	Valacloche	1	17	200 a < 300 Ha
44239	Valacloche	1	20	1000 a < 2500 Ha
44240	Valbona	3	06	2 a < 3 Ha
44240	Valbona	1	07	3 a < 4 Ha
44240	Valbona	1	08	4 a < 5 Ha
44240	Valbona	6	09	5 a < 10 Ha
44240	Valbona	3	10	10 a <20 Ha
44240	Valbona	1	11	20 a < 30 Ha
44240	Valbona	2	13	50 a < 70 Ha
44240	Valbona	2	15	100 a <150 Ha
44240	Valbona	1	20	1000 a < 2500 Ha
44241	Valdealgorfa	3	01	Sin tierras
44241	Valdealgorfa	1	03	0,2  a  < 0,5 Ha
44241	Valdealgorfa	8	05	1  a  < 2 Ha
44241	Valdealgorfa	10	06	2 a < 3 Ha
44241	Valdealgorfa	6	07	3 a < 4 Ha
44241	Valdealgorfa	5	08	4 a < 5 Ha
44241	Valdealgorfa	22	09	5 a < 10 Ha
44241	Valdealgorfa	37	10	10 a <20 Ha
44241	Valdealgorfa	14	11	20 a < 30 Ha
44241	Valdealgorfa	14	12	30 a < 50 Ha
44241	Valdealgorfa	4	13	50 a < 70 Ha
44241	Valdealgorfa	3	14	70 a < 100 Ha
44241	Valdealgorfa	3	15	100 a <150 Ha
44241	Valdealgorfa	1	20	1000 a < 2500 Ha
44243	Valdecuenca	1	05	1  a  < 2 Ha
44243	Valdecuenca	1	10	10 a <20 Ha
44243	Valdecuenca	1	16	150 a < 200 Ha
44243	Valdecuenca	1	17	200 a < 300 Ha
44244	Valdelinares	1	03	0,2  a  < 0,5 Ha
44244	Valdelinares	2	09	5 a < 10 Ha
44244	Valdelinares	1	10	10 a <20 Ha
44244	Valdelinares	3	11	20 a < 30 Ha
44244	Valdelinares	1	13	50 a < 70 Ha
44244	Valdelinares	1	14	70 a < 100 Ha
44244	Valdelinares	1	15	100 a <150 Ha
44244	Valdelinares	1	16	150 a < 200 Ha
44245	Valdeltormo	2	01	Sin tierras
44245	Valdeltormo	2	05	1  a  < 2 Ha
44245	Valdeltormo	1	06	2 a < 3 Ha
44245	Valdeltormo	1	08	4 a < 5 Ha
44245	Valdeltormo	5	09	5 a < 10 Ha
44245	Valdeltormo	8	10	10 a <20 Ha
44245	Valdeltormo	2	11	20 a < 30 Ha
44245	Valdeltormo	5	12	30 a < 50 Ha
44245	Valdeltormo	5	13	50 a < 70 Ha
44245	Valdeltormo	2	14	70 a < 100 Ha
44245	Valdeltormo	2	15	100 a <150 Ha
44246	Valderrobres	16	01	Sin tierras
44246	Valderrobres	2	03	0,2  a  < 0,5 Ha
44246	Valderrobres	2	04	0,5  a  < 1 Ha
44246	Valderrobres	16	05	1  a  < 2 Ha
44246	Valderrobres	15	06	2 a < 3 Ha
44246	Valderrobres	12	07	3 a < 4 Ha
44246	Valderrobres	16	08	4 a < 5 Ha
44246	Valderrobres	58	09	5 a < 10 Ha
44246	Valderrobres	36	10	10 a <20 Ha
44246	Valderrobres	14	11	20 a < 30 Ha
44246	Valderrobres	22	12	30 a < 50 Ha
44246	Valderrobres	15	13	50 a < 70 Ha
44246	Valderrobres	10	14	70 a < 100 Ha
44246	Valderrobres	8	15	100 a <150 Ha
44246	Valderrobres	1	17	200 a < 300 Ha
44246	Valderrobres	1	18	300 a < 500 Ha
44247	Valjunquera	1	01	Sin tierras
44247	Valjunquera	9	05	1  a  < 2 Ha
44247	Valjunquera	7	06	2 a < 3 Ha
44247	Valjunquera	3	07	3 a < 4 Ha
44247	Valjunquera	4	08	4 a < 5 Ha
44247	Valjunquera	23	09	5 a < 10 Ha
44247	Valjunquera	20	10	10 a <20 Ha
44247	Valjunquera	12	11	20 a < 30 Ha
44247	Valjunquera	12	12	30 a < 50 Ha
44247	Valjunquera	7	13	50 a < 70 Ha
44247	Valjunquera	2	14	70 a < 100 Ha
44249	Vallecillo (El)	1	01	Sin tierras
44249	Vallecillo (El)	1	20	1000 a < 2500 Ha
44250	Veguillas de la Sierra	1	09	5 a < 10 Ha
44250	Veguillas de la Sierra	1	10	10 a <20 Ha
44250	Veguillas de la Sierra	1	12	30 a < 50 Ha
44250	Veguillas de la Sierra	1	14	70 a < 100 Ha
44250	Veguillas de la Sierra	1	16	150 a < 200 Ha
44251	Villafranca del Campo	1	04	0,5  a  < 1 Ha
44251	Villafranca del Campo	1	05	1  a  < 2 Ha
44251	Villafranca del Campo	2	08	4 a < 5 Ha
44251	Villafranca del Campo	2	09	5 a < 10 Ha
44251	Villafranca del Campo	6	10	10 a <20 Ha
44251	Villafranca del Campo	7	11	20 a < 30 Ha
44251	Villafranca del Campo	11	12	30 a < 50 Ha
44251	Villafranca del Campo	8	13	50 a < 70 Ha
44251	Villafranca del Campo	5	14	70 a < 100 Ha
44251	Villafranca del Campo	10	15	100 a <150 Ha
44251	Villafranca del Campo	4	16	150 a < 200 Ha
44251	Villafranca del Campo	3	17	200 a < 300 Ha
44251	Villafranca del Campo	1	18	300 a < 500 Ha
44251	Villafranca del Campo	1	20	1000 a < 2500 Ha
44252	Villahermosa del Campo	1	01	Sin tierras
44252	Villahermosa del Campo	1	10	10 a <20 Ha
44252	Villahermosa del Campo	3	12	30 a < 50 Ha
44252	Villahermosa del Campo	2	13	50 a < 70 Ha
44252	Villahermosa del Campo	5	14	70 a < 100 Ha
44252	Villahermosa del Campo	5	15	100 a <150 Ha
44252	Villahermosa del Campo	1	18	300 a < 500 Ha
44256	Villanueva del Rebollar de la Sierra	1	05	1  a  < 2 Ha
44256	Villanueva del Rebollar de la Sierra	1	10	10 a <20 Ha
44256	Villanueva del Rebollar de la Sierra	2	12	30 a < 50 Ha
44256	Villanueva del Rebollar de la Sierra	1	13	50 a < 70 Ha
44256	Villanueva del Rebollar de la Sierra	1	14	70 a < 100 Ha
44256	Villanueva del Rebollar de la Sierra	1	15	100 a <150 Ha
44256	Villanueva del Rebollar de la Sierra	1	16	150 a < 200 Ha
44256	Villanueva del Rebollar de la Sierra	2	17	200 a < 300 Ha
44257	Villar del Cobo	3	01	Sin tierras
44257	Villar del Cobo	1	05	1  a  < 2 Ha
44257	Villar del Cobo	2	06	2 a < 3 Ha
44257	Villar del Cobo	1	07	3 a < 4 Ha
44257	Villar del Cobo	3	08	4 a < 5 Ha
44257	Villar del Cobo	3	09	5 a < 10 Ha
44257	Villar del Cobo	4	10	10 a <20 Ha
44257	Villar del Cobo	1	11	20 a < 30 Ha
44257	Villar del Cobo	5	14	70 a < 100 Ha
44257	Villar del Cobo	8	15	100 a <150 Ha
44257	Villar del Cobo	1	21	2500 Ha
44258	Villar del Salz	1	06	2 a < 3 Ha
44258	Villar del Salz	1	10	10 a <20 Ha
44258	Villar del Salz	1	11	20 a < 30 Ha
44258	Villar del Salz	6	12	30 a < 50 Ha
44258	Villar del Salz	1	14	70 a < 100 Ha
44258	Villar del Salz	3	15	100 a <150 Ha
44258	Villar del Salz	1	18	300 a < 500 Ha
44260	Villarluengo	1	09	5 a < 10 Ha
44260	Villarluengo	1	12	30 a < 50 Ha
44260	Villarluengo	5	13	50 a < 70 Ha
44260	Villarluengo	4	14	70 a < 100 Ha
44260	Villarluengo	6	15	100 a <150 Ha
44260	Villarluengo	2	16	150 a < 200 Ha
44260	Villarluengo	7	17	200 a < 300 Ha
44260	Villarluengo	3	18	300 a < 500 Ha
44260	Villarluengo	1	19	500 a < 1000 Ha
44260	Villarluengo	1	21	2500 Ha
44261	Villarquemado	4	01	Sin tierras
44261	Villarquemado	8	05	1  a  < 2 Ha
44261	Villarquemado	9	06	2 a < 3 Ha
44261	Villarquemado	3	07	3 a < 4 Ha
44261	Villarquemado	6	08	4 a < 5 Ha
44261	Villarquemado	20	09	5 a < 10 Ha
44261	Villarquemado	15	10	10 a <20 Ha
44261	Villarquemado	21	11	20 a < 30 Ha
44261	Villarquemado	11	12	30 a < 50 Ha
44261	Villarquemado	10	13	50 a < 70 Ha
44261	Villarquemado	10	14	70 a < 100 Ha
44261	Villarquemado	9	15	100 a <150 Ha
44261	Villarquemado	2	16	150 a < 200 Ha
44261	Villarquemado	1	17	200 a < 300 Ha
44262	Villarroya de los Pinares	2	01	Sin tierras
44262	Villarroya de los Pinares	3	05	1  a  < 2 Ha
44262	Villarroya de los Pinares	1	08	4 a < 5 Ha
44262	Villarroya de los Pinares	3	09	5 a < 10 Ha
44262	Villarroya de los Pinares	1	10	10 a <20 Ha
44262	Villarroya de los Pinares	2	11	20 a < 30 Ha
44262	Villarroya de los Pinares	3	12	30 a < 50 Ha
44262	Villarroya de los Pinares	1	13	50 a < 70 Ha
44262	Villarroya de los Pinares	8	14	70 a < 100 Ha
44262	Villarroya de los Pinares	1	15	100 a <150 Ha
44262	Villarroya de los Pinares	1	16	150 a < 200 Ha
44262	Villarroya de los Pinares	3	17	200 a < 300 Ha
44262	Villarroya de los Pinares	1	18	300 a < 500 Ha
44262	Villarroya de los Pinares	1	21	2500 Ha
44263	Villastar	2	05	1  a  < 2 Ha
44263	Villastar	2	06	2 a < 3 Ha
44263	Villastar	2	07	3 a < 4 Ha
44263	Villastar	1	08	4 a < 5 Ha
44263	Villastar	8	09	5 a < 10 Ha
44263	Villastar	3	10	10 a <20 Ha
44263	Villastar	4	11	20 a < 30 Ha
44263	Villastar	2	12	30 a < 50 Ha
44263	Villastar	2	14	70 a < 100 Ha
44263	Villastar	2	15	100 a <150 Ha
44263	Villastar	1	16	150 a < 200 Ha
44263	Villastar	1	18	300 a < 500 Ha
44264	Villel	1	01	Sin tierras
44264	Villel	1	04	0,5  a  < 1 Ha
44264	Villel	1	05	1  a  < 2 Ha
44264	Villel	1	06	2 a < 3 Ha
44264	Villel	5	07	3 a < 4 Ha
44264	Villel	2	08	4 a < 5 Ha
44264	Villel	4	09	5 a < 10 Ha
44264	Villel	5	10	10 a <20 Ha
44264	Villel	3	11	20 a < 30 Ha
44264	Villel	1	12	30 a < 50 Ha
44264	Villel	2	15	100 a <150 Ha
44264	Villel	1	16	150 a < 200 Ha
44264	Villel	1	17	200 a < 300 Ha
44264	Villel	2	18	300 a < 500 Ha
44264	Villel	2	19	500 a < 1000 Ha
44264	Villel	1	21	2500 Ha
44265	Vinaceite	1	01	Sin tierras
44265	Vinaceite	6	05	1  a  < 2 Ha
44265	Vinaceite	2	07	3 a < 4 Ha
44265	Vinaceite	4	11	20 a < 30 Ha
44265	Vinaceite	6	12	30 a < 50 Ha
44265	Vinaceite	5	13	50 a < 70 Ha
44265	Vinaceite	7	14	70 a < 100 Ha
44265	Vinaceite	7	15	100 a <150 Ha
44265	Vinaceite	4	16	150 a < 200 Ha
44265	Vinaceite	6	17	200 a < 300 Ha
44265	Vinaceite	2	18	300 a < 500 Ha
44266	Visiedo	1	01	Sin tierras
44266	Visiedo	1	06	2 a < 3 Ha
44266	Visiedo	1	08	4 a < 5 Ha
44266	Visiedo	3	09	5 a < 10 Ha
44266	Visiedo	5	10	10 a <20 Ha
44266	Visiedo	2	11	20 a < 30 Ha
44266	Visiedo	7	12	30 a < 50 Ha
44266	Visiedo	8	13	50 a < 70 Ha
44266	Visiedo	4	14	70 a < 100 Ha
44266	Visiedo	8	15	100 a <150 Ha
44266	Visiedo	5	16	150 a < 200 Ha
44266	Visiedo	4	17	200 a < 300 Ha
44266	Visiedo	1	20	1000 a < 2500 Ha
44267	Vivel del Río Martín	5	11	20 a < 30 Ha
44267	Vivel del Río Martín	1	12	30 a < 50 Ha
44267	Vivel del Río Martín	4	13	50 a < 70 Ha
44267	Vivel del Río Martín	1	14	70 a < 100 Ha
44267	Vivel del Río Martín	3	15	100 a <150 Ha
44267	Vivel del Río Martín	2	18	300 a < 500 Ha
44267	Vivel del Río Martín	1	20	1000 a < 2500 Ha
44268	Zoma (La)	1	09	5 a < 10 Ha
44268	Zoma (La)	3	10	10 a <20 Ha
44268	Zoma (La)	1	20	1000 a < 2500 Ha
50001	Abanto	1	05	1  a  < 2 Ha
50001	Abanto	1	09	5 a < 10 Ha
50001	Abanto	2	10	10 a <20 Ha
50001	Abanto	3	11	20 a < 30 Ha
50001	Abanto	1	12	30 a < 50 Ha
50001	Abanto	6	13	50 a < 70 Ha
50001	Abanto	2	14	70 a < 100 Ha
50001	Abanto	1	17	200 a < 300 Ha
50001	Abanto	1	18	300 a < 500 Ha
50002	Acered	6	05	1  a  < 2 Ha
50002	Acered	6	06	2 a < 3 Ha
50002	Acered	7	07	3 a < 4 Ha
50002	Acered	3	08	4 a < 5 Ha
50002	Acered	14	09	5 a < 10 Ha
50002	Acered	19	10	10 a <20 Ha
50002	Acered	10	11	20 a < 30 Ha
50002	Acered	5	12	30 a < 50 Ha
50002	Acered	3	13	50 a < 70 Ha
50002	Acered	2	14	70 a < 100 Ha
50003	Agón	1	04	0,5  a  < 1 Ha
50003	Agón	5	05	1  a  < 2 Ha
50003	Agón	3	06	2 a < 3 Ha
50003	Agón	4	07	3 a < 4 Ha
50003	Agón	1	08	4 a < 5 Ha
50003	Agón	1	09	5 a < 10 Ha
50003	Agón	7	10	10 a <20 Ha
50003	Agón	4	11	20 a < 30 Ha
50003	Agón	6	12	30 a < 50 Ha
50003	Agón	1	13	50 a < 70 Ha
50003	Agón	1	14	70 a < 100 Ha
50003	Agón	3	15	100 a <150 Ha
50004	Aguarón	2	01	Sin tierras
50004	Aguarón	31	05	1  a  < 2 Ha
50004	Aguarón	26	06	2 a < 3 Ha
50004	Aguarón	30	07	3 a < 4 Ha
50004	Aguarón	16	08	4 a < 5 Ha
50004	Aguarón	50	09	5 a < 10 Ha
50004	Aguarón	41	10	10 a <20 Ha
50004	Aguarón	10	11	20 a < 30 Ha
50004	Aguarón	7	12	30 a < 50 Ha
50004	Aguarón	2	13	50 a < 70 Ha
50004	Aguarón	2	15	100 a <150 Ha
50004	Aguarón	1	18	300 a < 500 Ha
50005	Aguilón	1	01	Sin tierras
50005	Aguilón	4	05	1  a  < 2 Ha
50005	Aguilón	3	06	2 a < 3 Ha
50005	Aguilón	2	07	3 a < 4 Ha
50005	Aguilón	5	08	4 a < 5 Ha
50005	Aguilón	7	09	5 a < 10 Ha
50005	Aguilón	6	10	10 a <20 Ha
50005	Aguilón	7	11	20 a < 30 Ha
50005	Aguilón	8	12	30 a < 50 Ha
50005	Aguilón	5	13	50 a < 70 Ha
50005	Aguilón	4	14	70 a < 100 Ha
50005	Aguilón	2	15	100 a <150 Ha
50005	Aguilón	5	16	150 a < 200 Ha
50005	Aguilón	3	17	200 a < 300 Ha
50005	Aguilón	1	18	300 a < 500 Ha
50006	Ainzón	2	01	Sin tierras
50006	Ainzón	1	03	0,2  a  < 0,5 Ha
50006	Ainzón	1	04	0,5  a  < 1 Ha
50006	Ainzón	19	05	1  a  < 2 Ha
50006	Ainzón	24	06	2 a < 3 Ha
50006	Ainzón	11	07	3 a < 4 Ha
50006	Ainzón	19	08	4 a < 5 Ha
50006	Ainzón	25	09	5 a < 10 Ha
50006	Ainzón	20	10	10 a <20 Ha
50006	Ainzón	16	11	20 a < 30 Ha
50006	Ainzón	10	12	30 a < 50 Ha
50006	Ainzón	4	13	50 a < 70 Ha
50006	Ainzón	2	15	100 a <150 Ha
50006	Ainzón	1	18	300 a < 500 Ha
50007	Aladrén	9	05	1  a  < 2 Ha
50007	Aladrén	5	06	2 a < 3 Ha
50007	Aladrén	4	07	3 a < 4 Ha
50007	Aladrén	3	08	4 a < 5 Ha
50007	Aladrén	4	09	5 a < 10 Ha
50007	Aladrén	3	10	10 a <20 Ha
50007	Aladrén	1	14	70 a < 100 Ha
50007	Aladrén	1	15	100 a <150 Ha
50007	Aladrén	1	16	150 a < 200 Ha
50008	Alagón	3	01	Sin tierras
50008	Alagón	3	03	0,2  a  < 0,5 Ha
50008	Alagón	1	04	0,5  a  < 1 Ha
50008	Alagón	37	05	1  a  < 2 Ha
50008	Alagón	13	06	2 a < 3 Ha
50008	Alagón	12	07	3 a < 4 Ha
50008	Alagón	18	08	4 a < 5 Ha
50008	Alagón	32	09	5 a < 10 Ha
50008	Alagón	19	10	10 a <20 Ha
50008	Alagón	7	11	20 a < 30 Ha
50008	Alagón	10	12	30 a < 50 Ha
50008	Alagón	2	13	50 a < 70 Ha
50008	Alagón	2	14	70 a < 100 Ha
50008	Alagón	2	15	100 a <150 Ha
50008	Alagón	1	16	150 a < 200 Ha
50009	Alarba	3	05	1  a  < 2 Ha
50009	Alarba	3	06	2 a < 3 Ha
50009	Alarba	4	07	3 a < 4 Ha
50009	Alarba	2	08	4 a < 5 Ha
50009	Alarba	5	09	5 a < 10 Ha
50009	Alarba	4	10	10 a <20 Ha
50009	Alarba	12	11	20 a < 30 Ha
50009	Alarba	3	12	30 a < 50 Ha
50009	Alarba	2	13	50 a < 70 Ha
50009	Alarba	2	15	100 a <150 Ha
50010	Alberite de San Juan	1	01	Sin tierras
50010	Alberite de San Juan	4	05	1  a  < 2 Ha
50010	Alberite de San Juan	1	06	2 a < 3 Ha
50010	Alberite de San Juan	4	09	5 a < 10 Ha
50010	Alberite de San Juan	4	10	10 a <20 Ha
50010	Alberite de San Juan	5	11	20 a < 30 Ha
50010	Alberite de San Juan	1	12	30 a < 50 Ha
50010	Alberite de San Juan	1	13	50 a < 70 Ha
50010	Alberite de San Juan	1	15	100 a <150 Ha
50010	Alberite de San Juan	1	18	300 a < 500 Ha
50011	Albeta	1	07	3 a < 4 Ha
50011	Albeta	1	08	4 a < 5 Ha
50011	Albeta	4	09	5 a < 10 Ha
50011	Albeta	4	10	10 a <20 Ha
50011	Albeta	1	12	30 a < 50 Ha
50011	Albeta	1	14	70 a < 100 Ha
50012	Alborge	1	05	1  a  < 2 Ha
50012	Alborge	1	07	3 a < 4 Ha
50012	Alborge	1	09	5 a < 10 Ha
50012	Alborge	1	11	20 a < 30 Ha
50012	Alborge	1	12	30 a < 50 Ha
50012	Alborge	1	17	200 a < 300 Ha
50013	Alcalá de Ebro	9	05	1  a  < 2 Ha
50013	Alcalá de Ebro	7	06	2 a < 3 Ha
50013	Alcalá de Ebro	5	07	3 a < 4 Ha
50013	Alcalá de Ebro	2	08	4 a < 5 Ha
50013	Alcalá de Ebro	9	09	5 a < 10 Ha
50013	Alcalá de Ebro	1	10	10 a <20 Ha
50013	Alcalá de Ebro	2	11	20 a < 30 Ha
50013	Alcalá de Ebro	2	12	30 a < 50 Ha
50013	Alcalá de Ebro	2	13	50 a < 70 Ha
50013	Alcalá de Ebro	1	14	70 a < 100 Ha
50013	Alcalá de Ebro	1	18	300 a < 500 Ha
50014	Alcalá de Moncayo	2	05	1  a  < 2 Ha
50014	Alcalá de Moncayo	6	06	2 a < 3 Ha
50014	Alcalá de Moncayo	2	07	3 a < 4 Ha
50014	Alcalá de Moncayo	5	08	4 a < 5 Ha
50014	Alcalá de Moncayo	11	09	5 a < 10 Ha
50014	Alcalá de Moncayo	9	10	10 a <20 Ha
50014	Alcalá de Moncayo	2	11	20 a < 30 Ha
50014	Alcalá de Moncayo	3	12	30 a < 50 Ha
50014	Alcalá de Moncayo	1	13	50 a < 70 Ha
50015	Alconchel de Ariza	3	01	Sin tierras
50015	Alconchel de Ariza	1	12	30 a < 50 Ha
50015	Alconchel de Ariza	2	13	50 a < 70 Ha
50015	Alconchel de Ariza	6	14	70 a < 100 Ha
50015	Alconchel de Ariza	5	15	100 a <150 Ha
50015	Alconchel de Ariza	7	16	150 a < 200 Ha
50015	Alconchel de Ariza	3	17	200 a < 300 Ha
50016	Aldehuela de Liestos	5	10	10 a <20 Ha
50016	Aldehuela de Liestos	1	11	20 a < 30 Ha
50016	Aldehuela de Liestos	5	12	30 a < 50 Ha
50016	Aldehuela de Liestos	2	13	50 a < 70 Ha
50016	Aldehuela de Liestos	1	14	70 a < 100 Ha
50016	Aldehuela de Liestos	2	15	100 a <150 Ha
50016	Aldehuela de Liestos	2	16	150 a < 200 Ha
50017	Alfajarín	1	04	0,5  a  < 1 Ha
50017	Alfajarín	7	05	1  a  < 2 Ha
50017	Alfajarín	12	06	2 a < 3 Ha
50017	Alfajarín	3	07	3 a < 4 Ha
50017	Alfajarín	2	08	4 a < 5 Ha
50017	Alfajarín	15	09	5 a < 10 Ha
50017	Alfajarín	15	10	10 a <20 Ha
50017	Alfajarín	5	11	20 a < 30 Ha
50017	Alfajarín	10	12	30 a < 50 Ha
50017	Alfajarín	12	13	50 a < 70 Ha
50017	Alfajarín	5	14	70 a < 100 Ha
50017	Alfajarín	7	15	100 a <150 Ha
50017	Alfajarín	5	16	150 a < 200 Ha
50017	Alfajarín	7	17	200 a < 300 Ha
50017	Alfajarín	3	18	300 a < 500 Ha
50017	Alfajarín	3	19	500 a < 1000 Ha
50017	Alfajarín	1	20	1000 a < 2500 Ha
50018	Alfamén	1	03	0,2  a  < 0,5 Ha
50018	Alfamén	1	04	0,5  a  < 1 Ha
50018	Alfamén	38	05	1  a  < 2 Ha
50018	Alfamén	22	06	2 a < 3 Ha
50018	Alfamén	26	07	3 a < 4 Ha
50018	Alfamén	19	08	4 a < 5 Ha
50018	Alfamén	63	09	5 a < 10 Ha
50018	Alfamén	53	10	10 a <20 Ha
50018	Alfamén	20	11	20 a < 30 Ha
50018	Alfamén	14	12	30 a < 50 Ha
50018	Alfamén	12	13	50 a < 70 Ha
50018	Alfamén	8	14	70 a < 100 Ha
50018	Alfamén	12	15	100 a <150 Ha
50018	Alfamén	3	16	150 a < 200 Ha
50018	Alfamén	1	17	200 a < 300 Ha
50018	Alfamén	2	18	300 a < 500 Ha
50018	Alfamén	2	19	500 a < 1000 Ha
50019	Alforque	1	06	2 a < 3 Ha
50019	Alforque	2	12	30 a < 50 Ha
50019	Alforque	1	14	70 a < 100 Ha
50019	Alforque	3	15	100 a <150 Ha
50020	Alhama de Aragón	1	03	0,2  a  < 0,5 Ha
50020	Alhama de Aragón	3	05	1  a  < 2 Ha
50020	Alhama de Aragón	6	07	3 a < 4 Ha
50020	Alhama de Aragón	2	08	4 a < 5 Ha
50020	Alhama de Aragón	7	09	5 a < 10 Ha
50020	Alhama de Aragón	2	11	20 a < 30 Ha
50020	Alhama de Aragón	4	12	30 a < 50 Ha
50020	Alhama de Aragón	1	13	50 a < 70 Ha
50020	Alhama de Aragón	1	14	70 a < 100 Ha
50020	Alhama de Aragón	1	15	100 a <150 Ha
50020	Alhama de Aragón	1	17	200 a < 300 Ha
50021	Almochuel	1	06	2 a < 3 Ha
50021	Almochuel	1	12	30 a < 50 Ha
50021	Almochuel	2	15	100 a <150 Ha
50021	Almochuel	3	16	150 a < 200 Ha
50021	Almochuel	3	17	200 a < 300 Ha
50022	Almolda (La)	5	01	Sin tierras
50022	Almolda (La)	7	05	1  a  < 2 Ha
50022	Almolda (La)	4	06	2 a < 3 Ha
50022	Almolda (La)	2	07	3 a < 4 Ha
50022	Almolda (La)	1	08	4 a < 5 Ha
50022	Almolda (La)	8	09	5 a < 10 Ha
50022	Almolda (La)	24	10	10 a <20 Ha
50022	Almolda (La)	11	11	20 a < 30 Ha
50022	Almolda (La)	15	12	30 a < 50 Ha
50022	Almolda (La)	17	13	50 a < 70 Ha
50022	Almolda (La)	23	14	70 a < 100 Ha
50022	Almolda (La)	13	15	100 a <150 Ha
50022	Almolda (La)	5	16	150 a < 200 Ha
50022	Almolda (La)	6	17	200 a < 300 Ha
50022	Almolda (La)	4	18	300 a < 500 Ha
50023	Almonacid de la Cuba	2	01	Sin tierras
50023	Almonacid de la Cuba	1	03	0,2  a  < 0,5 Ha
50023	Almonacid de la Cuba	3	05	1  a  < 2 Ha
50023	Almonacid de la Cuba	1	06	2 a < 3 Ha
50023	Almonacid de la Cuba	1	07	3 a < 4 Ha
50023	Almonacid de la Cuba	2	08	4 a < 5 Ha
50023	Almonacid de la Cuba	3	09	5 a < 10 Ha
50023	Almonacid de la Cuba	10	10	10 a <20 Ha
50023	Almonacid de la Cuba	13	11	20 a < 30 Ha
50023	Almonacid de la Cuba	18	12	30 a < 50 Ha
50023	Almonacid de la Cuba	11	13	50 a < 70 Ha
50023	Almonacid de la Cuba	3	14	70 a < 100 Ha
50023	Almonacid de la Cuba	7	15	100 a <150 Ha
50023	Almonacid de la Cuba	2	16	150 a < 200 Ha
50023	Almonacid de la Cuba	1	17	200 a < 300 Ha
50023	Almonacid de la Cuba	1	19	500 a < 1000 Ha
50024	Almonacid de la Sierra	1	03	0,2  a  < 0,5 Ha
50024	Almonacid de la Sierra	26	05	1  a  < 2 Ha
50024	Almonacid de la Sierra	29	06	2 a < 3 Ha
50024	Almonacid de la Sierra	16	07	3 a < 4 Ha
50024	Almonacid de la Sierra	14	08	4 a < 5 Ha
50024	Almonacid de la Sierra	56	09	5 a < 10 Ha
50024	Almonacid de la Sierra	42	10	10 a <20 Ha
50024	Almonacid de la Sierra	11	11	20 a < 30 Ha
50024	Almonacid de la Sierra	10	12	30 a < 50 Ha
50024	Almonacid de la Sierra	2	13	50 a < 70 Ha
50024	Almonacid de la Sierra	3	14	70 a < 100 Ha
50024	Almonacid de la Sierra	1	16	150 a < 200 Ha
50024	Almonacid de la Sierra	1	17	200 a < 300 Ha
50024	Almonacid de la Sierra	1	18	300 a < 500 Ha
50024	Almonacid de la Sierra	1	19	500 a < 1000 Ha
50025	Almunia de Doña Godina (La)	6	01	Sin tierras
50025	Almunia de Doña Godina (La)	1	02	0,1  a  < 0,2
50025	Almunia de Doña Godina (La)	11	03	0,2  a  < 0,5 Ha
50025	Almunia de Doña Godina (La)	28	04	0,5  a  < 1 Ha
50025	Almunia de Doña Godina (La)	105	05	1  a  < 2 Ha
50025	Almunia de Doña Godina (La)	43	06	2 a < 3 Ha
50025	Almunia de Doña Godina (La)	33	07	3 a < 4 Ha
50025	Almunia de Doña Godina (La)	29	08	4 a < 5 Ha
50025	Almunia de Doña Godina (La)	48	09	5 a < 10 Ha
50025	Almunia de Doña Godina (La)	38	10	10 a <20 Ha
50025	Almunia de Doña Godina (La)	10	11	20 a < 30 Ha
