Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
50279	Velilla de Jiloca	2017	Regadío	102	90	19	43	0	0	2	20	4	0	0	0	2	0	0	0	0	12	0	12	0	0	0	0	0
50279	Velilla de Jiloca	2017	Secano	58	44	1	1	0	0	3	3	1	0	0	0	35	0	0	0	0	14	0	14	0	0	0	0	0
50280	Vera de Moncayo	2017	Regadío	138	58	0	0	0	0	0	0	0	0	0	0	57	0	0	0	1	45	0	45	0	35	35	0	0
50280	Vera de Moncayo	2017	Secano	207	172	0	0	0	0	0	0	0	0	0	0	171	0	0	0	1	9	0	9	0	10	10	16	0
50281	Vierlas	2017	Regadío	39	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	24	0	24	0	11	11	0	0
50281	Vierlas	2017	Secano	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	21	0	0	0	0	0
50282	Vilueña (La)	2017	Regadío	65	63	5	0	0	0	45	6	1	0	0	0	6	0	0	0	0	2	0	2	0	0	0	0	0
50282	Vilueña (La)	2017	Secano	69	62	1	2	0	0	13	0	1	0	0	0	45	0	0	0	0	7	0	7	0	0	0	0	0
50283	Villadoz	2017	Regadío											0														
50283	Villadoz	2017	Secano											0														
50284	Villafeliche	2017	Regadío	32	30	0	20	0	1	1	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
50284	Villafeliche	2017	Secano	122	89	0	2	0	0	15	2	1	0	0	0	69	0	0	0	0	30	0	30	0	0	0	3	0
50285	Villafranca de Ebro	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50285	Villafranca de Ebro	2017	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50286	Villalba de Perejil	2017	Regadío	20	15	0	2	0	0	1	2	8	0	0	0	2	0	0	0	0	5	0	5	0	0	0	0	0
50286	Villalba de Perejil	2017	Secano	103	85	0	0	0	0	8	0	2	0	0	0	75	0	0	0	0	17	0	17	0	1	1	0	0
50287	Villalengua	2017	Regadío	122	122	32	53	0	0	13	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50287	Villalengua	2017	Secano	136	82	2	2	0	0	35	8	8	0	0	0	26	1	0	0	0	53	0	53	0	1	1	0	0
50288	Villanueva de Gállego	2017	Regadío	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50288	Villanueva de Gállego	2017	Secano	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	2	2	0	0
50289	Villanueva de Jiloca	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50289	Villanueva de Jiloca	2017	Secano	39	13	0	0	0	0	1	0	0	0	0	0	8	4	0	0	0	25	0	25	0	0	0	1	0
50290	Villanueva de Huerva	2017	Regadío	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	64	0	0	0	0	0
50290	Villanueva de Huerva	2017	Secano	554	156	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	369	0	369	0	26	26	3	0
50291	Villar de los Navarros	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50291	Villar de los Navarros	2017	Secano	322	278	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	1	0	1	0	0	0	43	0
50292	Villarreal de Huerva	2017	Regadío											0														
50292	Villarreal de Huerva	2017	Secano											0														
50293	Villarroya de la Sierra	2017	Regadío	98	42	1	1	0	0	10	3	14	0	0	0	13	0	0	0	0	50	0	50	0	2	2	4	0
50293	Villarroya de la Sierra	2017	Secano	1057	695	0	1	0	1	110	0	8	0	0	0	575	0	0	0	0	359	0	359	0	2	2	1	0
50294	Villarroya del Campo	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50294	Villarroya del Campo	2017	Secano	7	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0
50295	Vistabella	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50295	Vistabella	2017	Secano	40	28	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	8	0	1	1	3	0
50296	Zaida (La)	2017	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50296	Zaida (La)	2017	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50297	Zaragoza	2017	Regadío	608	509	1	6	0	150	7	18	2	0	0	0	305	9	0	9	2	3	0	1	2	93	93	3	0
50297	Zaragoza	2017	Secano	196	131	0	1	0	0	0	2	0	0	0	0	60	0	0	67	1	20	0	20	0	45	45	0	0
50298	Zuera	2017	Regadío	89	61	1	1	0	1	2	0	5	0	0	0	51	0	0	0	0	1	0	1	0	27	27	0	0
50298	Zuera	2017	Secano	105	33	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	19	0	19	0	53	53	0	0
50901	Biel	2017	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50901	Biel	2017	Secano	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
50902	Marracos	2017	Regadío	7	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	2	0	0
50902	Marracos	2017	Secano	14	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	1	0	5	5	0	0
50903	Villamayor de Gállego	2017	Regadío	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	0	0
50903	Villamayor de Gállego	2017	Secano	80	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	35	0	35	0	38	38	0	0
22001	Abiego	2016	Regadío	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
22001	Abiego	2016	Secano	328	223	0	0	0	0	0	0	0	0	0	0	222	0	0	0	1	31	0	31	0	74	74	0	0
22002	Abizanda	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22002	Abizanda	2016	Secano	154	61	1	0	0	0	0	0	0	0	0	0	56	4	0	0	0	10	0	10	0	83	83	0	0
22003	Adahuesca	2016	Regadío	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	0
22003	Adahuesca	2016	Secano	254	127	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	70	0	70	0	57	57	0	0
22004	Agüero	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22004	Agüero	2016	Secano	56	43	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	2	0	2	0	11	11	0	0
22006	Aísa	2016	Regadío											0														
22006	Aísa	2016	Secano											0														
22007	Albalate de Cinca	2016	Regadío	607	548	15	27	0	14	49	184	4	3	0	0	86	0	0	161	5	10	0	10	0	49	49	0	0
22007	Albalate de Cinca	2016	Secano	12	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	1	0	1	1	0	0
22008	Albalatillo	2016	Regadío	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0
22008	Albalatillo	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22009	Albelda	2016	Regadío	485	467	40	41	0	0	1	269	1	3	0	0	25	0	0	86	1	0	0	0	0	18	18	0	0
22009	Albelda	2016	Secano	96	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	84	84	0	0
22011	Albero Alto	2016	Regadío											0														
22011	Albero Alto	2016	Secano											0														
22012	Albero Bajo	2016	Regadío											0														
22012	Albero Bajo	2016	Secano											0														
22013	Alberuela de Tubo	2016	Regadío	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0
22013	Alberuela de Tubo	2016	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
22014	Alcalá de Gurrea	2016	Regadío	13	12	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	1	1	0	0
22014	Alcalá de Gurrea	2016	Secano	66	62	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	1	0	1	0	3	3	0	0
22015	Alcalá del Obispo	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22015	Alcalá del Obispo	2016	Secano	33	29	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	1	0	1	0	3	3	0	0
22016	Alcampell	2016	Regadío	28	22	2	2	0	0	0	4	0	0	0	0	11	0	0	3	0	0	0	0	0	6	6	0	0
22016	Alcampell	2016	Secano	292	113	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	2	0	2	0	177	177	0	0
22017	Alcolea de Cinca	2016	Regadío	348	293	22	28	0	15	59	65	2	0	0	0	16	0	0	66	20	2	0	2	0	53	53	0	0
22017	Alcolea de Cinca	2016	Secano	17	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	9	0	0
22018	Alcubierre	2016	Regadío	6	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
22018	Alcubierre	2016	Secano	65	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	30	0	30	0	23	23	0	0
22019	Alerre	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22019	Alerre	2016	Secano	11	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	1	3	0	1	1	0	0
22020	Alfántega	2016	Regadío	63	58	2	6	0	0	0	32	1	0	0	0	8	0	0	9	0	1	0	1	0	4	4	0	0
22020	Alfántega	2016	Secano	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0
22021	Almudévar	2016	Regadío	74	17	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	1	0	1	0	54	54	0	2
22021	Almudévar	2016	Secano	538	350	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	74	0	74	0	114	114	0	0
22022	Almunia de San Juan	2016	Regadío	14	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	10	0	3	3	0	0
22022	Almunia de San Juan	2016	Secano	20	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	7	0	12	12	0	0
22023	Almuniente	2016	Regadío	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0
22023	Almuniente	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22024	Alquézar	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
22024	Alquézar	2016	Secano	222	93	0	0	0	0	0	0	0	0	0	0	91	1	0	0	1	2	0	2	0	127	127	0	0
22025	Altorricón	2016	Regadío	253	248	66	101	1	2	3	38	7	5	0	0	3	0	0	22	0	0	0	0	0	5	5	0	0
22025	Altorricón	2016	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22027	Angüés	2016	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22027	Angüés	2016	Secano	98	28	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	53	0	53	0	17	17	0	0
22028	Ansó	2016	Regadío											0														
22028	Ansó	2016	Secano											0														
22029	Antillón	2016	Regadío	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0
22029	Antillón	2016	Secano	135	107	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	13	0	13	0	15	15	0	0
22032	Aragüés del Puerto	2016	Regadío											0														
22032	Aragüés del Puerto	2016	Secano											0														
22035	Arén	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22035	Arén	2016	Secano	8	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	4	0	1	1	0	0
22036	Argavieso	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22036	Argavieso	2016	Secano	5	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0
22037	Arguis	2016	Regadío											0														
22037	Arguis	2016	Secano											0														
22039	Ayerbe	2016	Regadío	47	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	23	0	23	0	18	18	0	0
22039	Ayerbe	2016	Secano	299	229	0	0	0	0	0	0	0	0	0	0	221	0	0	0	8	42	0	42	0	28	28	0	0
22040	Azanuy-Alins	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22040	Azanuy-Alins	2016	Secano	208	104	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	1	0	1	0	103	103	0	0
22041	Azara	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22041	Azara	2016	Secano	157	108	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	24	0	24	0	25	25	0	0
22042	Azlor	2016	Regadío	6	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0
22042	Azlor	2016	Secano	260	183	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	38	0	38	0	39	39	0	0
22043	Baells	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22043	Baells	2016	Secano	143	91	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	1	0	1	0	51	51	0	0
22044	Bailo	2016	Regadío	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
22044	Bailo	2016	Secano	11	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
22045	Baldellou	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22045	Baldellou	2016	Secano	145	51	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	4	0	4	0	90	90	0	0
22046	Ballobar	2016	Regadío	290	287	8	62	0	18	24	95	0	0	0	0	19	0	0	59	2	0	0	0	0	3	3	0	0
22046	Ballobar	2016	Secano	167	18	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	2	0	2	0	147	147	0	0
22047	Banastás	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22047	Banastás	2016	Secano	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	1	1	0	0
22048	Barbastro	2016	Regadío	942	38	0	0	0	0	0	0	0	0	0	0	37	0	0	0	1	815	0	815	0	89	89	0	0
22048	Barbastro	2016	Secano	1250	245	0	0	0	0	0	0	0	0	0	0	241	0	0	0	4	520	4	516	0	482	482	0	3
22049	Barbués	2016	Regadío											0														
22049	Barbués	2016	Secano											0														
22050	Barbuñales	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22050	Barbuñales	2016	Secano	58	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	41	0	41	0	10	10	0	0
22051	Bárcabo	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22051	Bárcabo	2016	Secano	42	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	22	22	0	0
22052	Belver de Cinca	2016	Regadío	1867	1494	9	56	0	25	140	548	2	4	0	0	136	125	0	449	0	320	0	320	0	49	49	0	4
22052	Belver de Cinca	2016	Secano	17	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	9	4	0	2	2	0	0
22053	Benabarre	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22053	Benabarre	2016	Secano	95	54	0	0	0	0	0	0	0	0	0	0	44	4	4	0	2	1	0	1	0	40	40	0	0
22054	Benasque	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22054	Benasque	2016	Secano	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22055	Berbegal	2016	Regadío	24	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	15	0	15	0	4	4	0	0
22055	Berbegal	2016	Secano	115	44	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	45	0	45	0	26	26	0	0
22057	Bielsa	2016	Regadío											0														
22057	Bielsa	2016	Secano											0														
22058	Bierge	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22058	Bierge	2016	Secano	280	119	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	25	0	25	0	136	136	0	0
22059	Biescas	2016	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22059	Biescas	2016	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
22060	Binaced	2016	Regadío	900	838	15	160	0	11	1	437	4	0	0	0	103	4	0	103	0	18	1	17	0	44	44	0	0
22060	Binaced	2016	Secano	27	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	10	10	0	0
22061	Binéfar	2016	Regadío	52	29	13	1	0	0	0	4	0	0	0	0	8	0	0	3	0	1	0	1	0	22	22	0	0
22061	Binéfar	2016	Secano	5	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	2	0	0
22062	Bisaurri	2016	Regadío											0														
22062	Bisaurri	2016	Secano											0														
22063	Biscarrués	2016	Regadío	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	11	0	1	1	0	0
22063	Biscarrués	2016	Secano	115	89	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	13	0	13	0	10	10	0	3
22064	Blecua y Torres	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22064	Blecua y Torres	2016	Secano	89	43	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	40	0	40	0	6	6	0	0
22066	Boltaña	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22066	Boltaña	2016	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22067	Bonansa	2016	Regadío											0														
22067	Bonansa	2016	Secano											0														
22068	Borau	2016	Regadío											0														
22068	Borau	2016	Secano											0														
22069	Broto	2016	Regadío											0														
22069	Broto	2016	Secano											0														
22072	Caldearenas	2016	Regadío											0														
22072	Caldearenas	2016	Secano											0														
22074	Campo	2016	Regadío											0														
22074	Campo	2016	Secano											0														
22075	Camporrells	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	Camporrells	2016	Secano	30	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	13	13	0	0
22076	Canal de Berdún	2016	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22076	Canal de Berdún	2016	Secano	26	21	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	5	0	5	0	0	0	0	0
22077	Candasnos	2016	Regadío	357	337	0	0	0	8	18	148	0	0	0	0	8	0	0	155	0	11	11	0	0	9	9	0	0
22077	Candasnos	2016	Secano	14	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	10	0	0
22078	Canfranc	2016	Regadío											0														
22078	Canfranc	2016	Secano											0														
22079	Capdesaso	2016	Regadío	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	0	0
22079	Capdesaso	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22080	Capella	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22080	Capella	2016	Secano	64	28	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	11	0	11	0	25	25	0	0
22081	Casbas de Huesca	2016	Regadío	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0
22081	Casbas de Huesca	2016	Secano	220	99	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	28	0	28	0	93	93	0	0
22082	Castejón del Puente	2016	Regadío	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	4	0	0
22082	Castejón del Puente	2016	Secano	31	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	6	0	21	21	0	0
22083	Castejón de Monegros	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22083	Castejón de Monegros	2016	Secano	85	28	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	23	0	23	0	34	34	0	0
22084	Castejón de Sos	2016	Regadío											0														
22084	Castejón de Sos	2016	Secano											0														
22085	Castelflorite	2016	Regadío	85	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	68	68	0	0
22085	Castelflorite	2016	Secano	28	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	15	15	0	0
22086	Castiello de Jaca	2016	Regadío											0														
22086	Castiello de Jaca	2016	Secano											0														
22087	Castigaleu	2016	Regadío											0														
22087	Castigaleu	2016	Secano											0														
22088	Castillazuelo	2016	Regadío	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	1	1	0	0
22088	Castillazuelo	2016	Secano	117	24	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	64	0	64	0	29	29	0	0
22089	Castillonroy	2016	Regadío	28	28	4	4	0	0	0	16	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
22089	Castillonroy	2016	Secano	174	46	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	1	0	1	0	127	127	0	0
22090	Colungo	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22090	Colungo	2016	Secano	162	54	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	4	0	4	0	104	104	0	0
22094	Chalamera	2016	Regadío	75	71	1	26	0	0	0	8	0	0	0	0	30	0	0	6	0	0	0	0	0	4	4	0	0
22094	Chalamera	2016	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
22095	Chía	2016	Regadío											0														
22095	Chía	2016	Secano											0														
22096	Chimillas	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22096	Chimillas	2016	Secano	11	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	2	0	1	1	0	0
22099	Esplús	2016	Regadío	279	190	59	36	0	14	0	30	25	0	0	0	15	5	0	6	0	46	0	46	0	43	43	0	0
22099	Esplús	2016	Secano	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
22102	Estada	2016	Regadío	31	24	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	5	5	0	0
22102	Estada	2016	Secano	54	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	1	0	39	39	0	0
22103	Estadilla	2016	Regadío	99	46	2	19	0	0	2	3	0	0	0	0	19	1	0	0	0	40	0	40	0	13	13	0	0
22103	Estadilla	2016	Secano	356	110	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	63	0	63	0	183	183	0	0
22105	Estopiñán del Castillo	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
22105	Estopiñán del Castillo	2016	Secano	31	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	11	11	0	0
22106	Fago	2016	Regadío											0														
22106	Fago	2016	Secano											0														
22107	Fanlo	2016	Regadío											0														
22107	Fanlo	2016	Secano											0														
22109	Fiscal	2016	Regadío											0														
22109	Fiscal	2016	Secano											0														
22110	Fonz	2016	Regadío	128	70	29	3	0	0	0	11	0	0	0	0	19	1	0	1	6	17	0	17	0	41	41	0	0
22110	Fonz	2016	Secano	246	76	1	0	0	0	0	0	0	0	0	0	74	0	0	0	1	7	0	7	0	163	163	0	0
22111	Foradada del Toscar	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22111	Foradada del Toscar	2016	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
22112	Fraga	2016	Regadío	4981	4814	63	233	10	201	103	2337	5	3	0	0	98	0	0	1737	24	0	0	0	0	167	167	0	0
22112	Fraga	2016	Secano	97	56	0	0	0	1	0	0	0	0	0	0	55	0	0	0	0	1	0	1	0	40	40	0	0
22113	Fueva (La)	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22113	Fueva (La)	2016	Secano	31	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	0	8	0	13	13	0	0
22114	Gistaín	2016	Regadío											0														
22114	Gistaín	2016	Secano											0														
22115	Grado (El)	2016	Regadío	181	82	0	0	0	2	39	0	12	0	0	0	16	0	0	13	0	79	0	79	0	20	20	0	0
22115	Grado (El)	2016	Secano	456	126	0	0	0	4	0	0	0	0	0	0	122	0	0	0	0	175	0	175	0	155	155	0	0
22116	Grañén	2016	Regadío	55	52	0	0	0	0	0	0	0	0	0	0	51	0	0	0	1	0	0	0	0	3	3	0	0
22116	Grañén	2016	Secano	24	17	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	7	7	0	0
22117	Graus	2016	Regadío	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0
22117	Graus	2016	Secano	424	165	0	0	0	0	0	0	0	0	0	0	161	2	0	0	2	59	0	59	0	200	200	0	0
22119	Gurrea de Gállego	2016	Regadío	317	269	42	13	0	0	4	10	0	0	0	0	191	0	0	9	0	2	0	2	0	46	46	0	0
