Año	Inscripcion municipio estrato	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Sexo	Nivel de estudios Código	Edad (grandes grupos)	Nivel de estudios Nombre	Personas
2017	6	22	Huesca	22158	Monzón	Mujer	3	65 y más	Graduado escolar o ESO	17
2017	6	22	Huesca	22158	Monzón	Mujer	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2017	6	22	Huesca	22158	Monzón	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	61
2017	6	22	Huesca	22158	Monzón	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	8
2017	6	44	Teruel	44013	Alcañiz	Hombre	0	0-15	Sin clasificar	29
2017	6	44	Teruel	44013	Alcañiz	Hombre	0	16-64	Sin clasificar	39
2017	6	44	Teruel	44013	Alcañiz	Hombre	0	65 y más	Sin clasificar	17
2017	6	44	Teruel	44013	Alcañiz	Hombre	2	0-15	Inferior a graduado escolar o ESO	5
2017	6	44	Teruel	44013	Alcañiz	Hombre	2	16-64	Inferior a graduado escolar o ESO	5
2017	6	44	Teruel	44013	Alcañiz	Hombre	2	65 y más	Inferior a graduado escolar o ESO	2
2017	6	44	Teruel	44013	Alcañiz	Hombre	3	16-64	Graduado escolar o ESO	18
2017	6	44	Teruel	44013	Alcañiz	Hombre	3	65 y más	Graduado escolar o ESO	12
2017	6	44	Teruel	44013	Alcañiz	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	52
2017	6	44	Teruel	44013	Alcañiz	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	10
2017	6	44	Teruel	44013	Alcañiz	Mujer	0	0-15	Sin clasificar	27
2017	6	44	Teruel	44013	Alcañiz	Mujer	0	16-64	Sin clasificar	22
2017	6	44	Teruel	44013	Alcañiz	Mujer	0	65 y más	Sin clasificar	20
2017	6	44	Teruel	44013	Alcañiz	Mujer	2	0-15	Inferior a graduado escolar o ESO	5
2017	6	44	Teruel	44013	Alcañiz	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2017	6	44	Teruel	44013	Alcañiz	Mujer	2	65 y más	Inferior a graduado escolar o ESO	9
2017	6	44	Teruel	44013	Alcañiz	Mujer	3	0-15	Graduado escolar o ESO	1
2017	6	44	Teruel	44013	Alcañiz	Mujer	3	16-64	Graduado escolar o ESO	16
2017	6	44	Teruel	44013	Alcañiz	Mujer	3	65 y más	Graduado escolar o ESO	15
2017	6	44	Teruel	44013	Alcañiz	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	61
2017	6	44	Teruel	44013	Alcañiz	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	9
2017	6	50	Zaragoza	50067	Calatayud	Hombre	0	0-15	Sin clasificar	22
2017	6	50	Zaragoza	50067	Calatayud	Hombre	0	16-64	Sin clasificar	25
2017	6	50	Zaragoza	50067	Calatayud	Hombre	0	65 y más	Sin clasificar	8
2017	6	50	Zaragoza	50067	Calatayud	Hombre	1	0-15	No sabe leer ni escribir	1
2017	6	50	Zaragoza	50067	Calatayud	Hombre	2	0-15	Inferior a graduado escolar o ESO	4
2017	6	50	Zaragoza	50067	Calatayud	Hombre	2	16-64	Inferior a graduado escolar o ESO	9
2017	6	50	Zaragoza	50067	Calatayud	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50067	Calatayud	Hombre	3	16-64	Graduado escolar o ESO	23
2017	6	50	Zaragoza	50067	Calatayud	Hombre	3	65 y más	Graduado escolar o ESO	6
2017	6	50	Zaragoza	50067	Calatayud	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	51
2017	6	50	Zaragoza	50067	Calatayud	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	6
2017	6	50	Zaragoza	50067	Calatayud	Mujer	0	0-15	Sin clasificar	30
2017	6	50	Zaragoza	50067	Calatayud	Mujer	0	16-64	Sin clasificar	21
2017	6	50	Zaragoza	50067	Calatayud	Mujer	0	65 y más	Sin clasificar	12
2017	6	50	Zaragoza	50067	Calatayud	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2017	6	50	Zaragoza	50067	Calatayud	Mujer	2	65 y más	Inferior a graduado escolar o ESO	11
2017	6	50	Zaragoza	50067	Calatayud	Mujer	3	0-15	Graduado escolar o ESO	2
2017	6	50	Zaragoza	50067	Calatayud	Mujer	3	16-64	Graduado escolar o ESO	20
2017	6	50	Zaragoza	50067	Calatayud	Mujer	3	65 y más	Graduado escolar o ESO	16
2017	6	50	Zaragoza	50067	Calatayud	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	61
2017	6	50	Zaragoza	50067	Calatayud	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	5
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	0	0-15	Sin clasificar	10
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	0	16-64	Sin clasificar	3
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	1	0-15	No sabe leer ni escribir	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	2	16-64	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	3	0-15	Graduado escolar o ESO	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	3	16-64	Graduado escolar o ESO	2
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	22
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	0	0-15	Sin clasificar	11
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	0	16-64	Sin clasificar	4
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	1	0-15	No sabe leer ni escribir	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	3	0-15	Graduado escolar o ESO	1
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	3	16-64	Graduado escolar o ESO	4
2017	6	50	Zaragoza	50089	Cuarte de Huerva	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	27
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	0	0-15	Sin clasificar	15
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	0	16-64	Sin clasificar	17
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	0	65 y más	Sin clasificar	9
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	2	16-64	Inferior a graduado escolar o ESO	6
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	3	16-64	Graduado escolar o ESO	22
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	3	65 y más	Graduado escolar o ESO	9
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	44
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	13
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	0	0-15	Sin clasificar	21
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	0	16-64	Sin clasificar	25
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	0	65 y más	Sin clasificar	10
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	2	0-15	Inferior a graduado escolar o ESO	4
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	2	65 y más	Inferior a graduado escolar o ESO	2
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	3	16-64	Graduado escolar o ESO	20
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	3	65 y más	Graduado escolar o ESO	18
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	63
2017	6	50	Zaragoza	50095	Ejea de los Caballeros	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	7
2017	6	50	Zaragoza	50251	Tarazona	Hombre	0	0-15	Sin clasificar	16
2017	6	50	Zaragoza	50251	Tarazona	Hombre	0	16-64	Sin clasificar	14
2017	6	50	Zaragoza	50251	Tarazona	Hombre	0	65 y más	Sin clasificar	10
2017	6	50	Zaragoza	50251	Tarazona	Hombre	2	0-15	Inferior a graduado escolar o ESO	6
2017	6	50	Zaragoza	50251	Tarazona	Hombre	2	16-64	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50251	Tarazona	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50251	Tarazona	Hombre	3	0-15	Graduado escolar o ESO	1
2017	6	50	Zaragoza	50251	Tarazona	Hombre	3	16-64	Graduado escolar o ESO	15
2017	6	50	Zaragoza	50251	Tarazona	Hombre	3	65 y más	Graduado escolar o ESO	5
2017	6	50	Zaragoza	50251	Tarazona	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	41
2017	6	50	Zaragoza	50251	Tarazona	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	9
2017	6	50	Zaragoza	50251	Tarazona	Mujer	0	0-15	Sin clasificar	11
2017	6	50	Zaragoza	50251	Tarazona	Mujer	0	16-64	Sin clasificar	17
2017	6	50	Zaragoza	50251	Tarazona	Mujer	0	65 y más	Sin clasificar	12
2017	6	50	Zaragoza	50251	Tarazona	Mujer	2	0-15	Inferior a graduado escolar o ESO	3
2017	6	50	Zaragoza	50251	Tarazona	Mujer	2	16-64	Inferior a graduado escolar o ESO	2
2017	6	50	Zaragoza	50251	Tarazona	Mujer	2	65 y más	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50251	Tarazona	Mujer	3	16-64	Graduado escolar o ESO	18
2017	6	50	Zaragoza	50251	Tarazona	Mujer	3	65 y más	Graduado escolar o ESO	7
2017	6	50	Zaragoza	50251	Tarazona	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	39
2017	6	50	Zaragoza	50251	Tarazona	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	6
2017	6	50	Zaragoza	50272	Utebo	Hombre	0	0-15	Sin clasificar	14
2017	6	50	Zaragoza	50272	Utebo	Hombre	0	16-64	Sin clasificar	7
2017	6	50	Zaragoza	50272	Utebo	Hombre	0	65 y más	Sin clasificar	4
2017	6	50	Zaragoza	50272	Utebo	Hombre	2	0-15	Inferior a graduado escolar o ESO	4
2017	6	50	Zaragoza	50272	Utebo	Hombre	2	16-64	Inferior a graduado escolar o ESO	3
2017	6	50	Zaragoza	50272	Utebo	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50272	Utebo	Hombre	3	16-64	Graduado escolar o ESO	10
2017	6	50	Zaragoza	50272	Utebo	Hombre	3	65 y más	Graduado escolar o ESO	2
2017	6	50	Zaragoza	50272	Utebo	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	23
2017	6	50	Zaragoza	50272	Utebo	Mujer	0	0-15	Sin clasificar	11
2017	6	50	Zaragoza	50272	Utebo	Mujer	0	16-64	Sin clasificar	2
2017	6	50	Zaragoza	50272	Utebo	Mujer	0	65 y más	Sin clasificar	6
2017	6	50	Zaragoza	50272	Utebo	Mujer	2	0-15	Inferior a graduado escolar o ESO	2
2017	6	50	Zaragoza	50272	Utebo	Mujer	2	16-64	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50272	Utebo	Mujer	2	65 y más	Inferior a graduado escolar o ESO	1
2017	6	50	Zaragoza	50272	Utebo	Mujer	3	16-64	Graduado escolar o ESO	12
2017	6	50	Zaragoza	50272	Utebo	Mujer	3	65 y más	Graduado escolar o ESO	6
2017	6	50	Zaragoza	50272	Utebo	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	31
2017	7	22	Huesca	22125	Huesca	Hombre	0	0-15	Sin clasificar	200
2017	7	22	Huesca	22125	Huesca	Hombre	0	16-64	Sin clasificar	152
2017	7	22	Huesca	22125	Huesca	Hombre	0	65 y más	Sin clasificar	56
2017	7	22	Huesca	22125	Huesca	Hombre	1	0-15	No sabe leer ni escribir	1
2017	7	22	Huesca	22125	Huesca	Hombre	1	16-64	No sabe leer ni escribir	1
2017	7	22	Huesca	22125	Huesca	Hombre	2	0-15	Inferior a graduado escolar o ESO	18
2017	7	22	Huesca	22125	Huesca	Hombre	2	16-64	Inferior a graduado escolar o ESO	41
2017	7	22	Huesca	22125	Huesca	Hombre	2	65 y más	Inferior a graduado escolar o ESO	12
2017	7	22	Huesca	22125	Huesca	Hombre	3	0-15	Graduado escolar o ESO	4
2017	7	22	Huesca	22125	Huesca	Hombre	3	16-64	Graduado escolar o ESO	107
2017	7	22	Huesca	22125	Huesca	Hombre	3	65 y más	Graduado escolar o ESO	36
2017	7	22	Huesca	22125	Huesca	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	2
2017	7	22	Huesca	22125	Huesca	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	303
2017	7	22	Huesca	22125	Huesca	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	49
2017	7	22	Huesca	22125	Huesca	Mujer	0	0-15	Sin clasificar	187
2017	7	22	Huesca	22125	Huesca	Mujer	0	16-64	Sin clasificar	136
2017	7	22	Huesca	22125	Huesca	Mujer	0	65 y más	Sin clasificar	53
2017	7	22	Huesca	22125	Huesca	Mujer	1	0-15	No sabe leer ni escribir	3
2017	7	22	Huesca	22125	Huesca	Mujer	2	0-15	Inferior a graduado escolar o ESO	19
2017	7	22	Huesca	22125	Huesca	Mujer	2	16-64	Inferior a graduado escolar o ESO	34
2017	7	22	Huesca	22125	Huesca	Mujer	2	65 y más	Inferior a graduado escolar o ESO	20
2017	7	22	Huesca	22125	Huesca	Mujer	3	0-15	Graduado escolar o ESO	7
2017	7	22	Huesca	22125	Huesca	Mujer	3	16-64	Graduado escolar o ESO	79
2017	7	22	Huesca	22125	Huesca	Mujer	3	65 y más	Graduado escolar o ESO	54
2017	7	22	Huesca	22125	Huesca	Mujer	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2017	7	22	Huesca	22125	Huesca	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	356
2017	7	22	Huesca	22125	Huesca	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	52
2017	7	44	Teruel	44216	Teruel	Hombre	0	0-15	Sin clasificar	73
2017	7	44	Teruel	44216	Teruel	Hombre	0	16-64	Sin clasificar	118
2017	7	44	Teruel	44216	Teruel	Hombre	0	65 y más	Sin clasificar	27
2017	7	44	Teruel	44216	Teruel	Hombre	2	0-15	Inferior a graduado escolar o ESO	13
2017	7	44	Teruel	44216	Teruel	Hombre	2	16-64	Inferior a graduado escolar o ESO	27
2017	7	44	Teruel	44216	Teruel	Hombre	2	65 y más	Inferior a graduado escolar o ESO	10
2017	7	44	Teruel	44216	Teruel	Hombre	3	0-15	Graduado escolar o ESO	1
2017	7	44	Teruel	44216	Teruel	Hombre	3	16-64	Graduado escolar o ESO	74
2017	7	44	Teruel	44216	Teruel	Hombre	3	65 y más	Graduado escolar o ESO	28
2017	7	44	Teruel	44216	Teruel	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2017	7	44	Teruel	44216	Teruel	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	204
2017	7	44	Teruel	44216	Teruel	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	42
2017	7	44	Teruel	44216	Teruel	Mujer	0	0-15	Sin clasificar	79
2017	7	44	Teruel	44216	Teruel	Mujer	0	16-64	Sin clasificar	86
2017	7	44	Teruel	44216	Teruel	Mujer	0	65 y más	Sin clasificar	48
2017	7	44	Teruel	44216	Teruel	Mujer	1	0-15	No sabe leer ni escribir	3
2017	7	44	Teruel	44216	Teruel	Mujer	2	0-15	Inferior a graduado escolar o ESO	9
2017	7	44	Teruel	44216	Teruel	Mujer	2	16-64	Inferior a graduado escolar o ESO	21
2017	7	44	Teruel	44216	Teruel	Mujer	2	65 y más	Inferior a graduado escolar o ESO	13
2017	7	44	Teruel	44216	Teruel	Mujer	3	0-15	Graduado escolar o ESO	7
2017	7	44	Teruel	44216	Teruel	Mujer	3	16-64	Graduado escolar o ESO	78
2017	7	44	Teruel	44216	Teruel	Mujer	3	65 y más	Graduado escolar o ESO	35
2017	7	44	Teruel	44216	Teruel	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	214
2017	7	44	Teruel	44216	Teruel	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	37
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	0	0-15	Sin clasificar	2047
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	0	16-64	Sin clasificar	1447
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	0	65 y más	Sin clasificar	403
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	1	0-15	No sabe leer ni escribir	24
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	1	16-64	No sabe leer ni escribir	5
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	2	0-15	Inferior a graduado escolar o ESO	229
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	2	16-64	Inferior a graduado escolar o ESO	308
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	2	65 y más	Inferior a graduado escolar o ESO	77
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	3	0-15	Graduado escolar o ESO	53
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	3	16-64	Graduado escolar o ESO	1154
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	3	65 y más	Graduado escolar o ESO	407
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	8
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	3640
2017	7	50	Zaragoza	50297	Zaragoza	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	437
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	0	0-15	Sin clasificar	1858
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	0	16-64	Sin clasificar	1576
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	0	65 y más	Sin clasificar	532
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	1	0-15	No sabe leer ni escribir	24
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	1	16-64	No sabe leer ni escribir	4
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	2	0-15	Inferior a graduado escolar o ESO	194
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	2	16-64	Inferior a graduado escolar o ESO	258
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	2	65 y más	Inferior a graduado escolar o ESO	147
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	3	0-15	Graduado escolar o ESO	67
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	3	16-64	Graduado escolar o ESO	1137
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	3	65 y más	Graduado escolar o ESO	537
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	4	0-15	BUP, Bachiller, LOGSE ó superior	21
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	4068
2017	7	50	Zaragoza	50297	Zaragoza	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	458
2018	6	22	Huesca	22048	Barbastro	Hombre	0	0-15	Sin clasificar	72
2018	6	22	Huesca	22048	Barbastro	Hombre	0	16-64	Sin clasificar	39
2018	6	22	Huesca	22048	Barbastro	Hombre	0	65 y más	Sin clasificar	24
2018	6	22	Huesca	22048	Barbastro	Hombre	2	0-15	Inferior a graduado escolar o ESO	3
2018	6	22	Huesca	22048	Barbastro	Hombre	2	16-64	Inferior a graduado escolar o ESO	9
2018	6	22	Huesca	22048	Barbastro	Hombre	2	65 y más	Inferior a graduado escolar o ESO	8
2018	6	22	Huesca	22048	Barbastro	Hombre	3	0-15	Graduado escolar o ESO	1
2018	6	22	Huesca	22048	Barbastro	Hombre	3	16-64	Graduado escolar o ESO	26
2018	6	22	Huesca	22048	Barbastro	Hombre	3	65 y más	Graduado escolar o ESO	10
2018	6	22	Huesca	22048	Barbastro	Hombre	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2018	6	22	Huesca	22048	Barbastro	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	88
2018	6	22	Huesca	22048	Barbastro	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	10
2018	6	22	Huesca	22048	Barbastro	Mujer	0	0-15	Sin clasificar	52
2018	6	22	Huesca	22048	Barbastro	Mujer	0	16-64	Sin clasificar	40
2018	6	22	Huesca	22048	Barbastro	Mujer	0	65 y más	Sin clasificar	14
2018	6	22	Huesca	22048	Barbastro	Mujer	1	0-15	No sabe leer ni escribir	3
2018	6	22	Huesca	22048	Barbastro	Mujer	2	16-64	Inferior a graduado escolar o ESO	3
2018	6	22	Huesca	22048	Barbastro	Mujer	2	65 y más	Inferior a graduado escolar o ESO	7
2018	6	22	Huesca	22048	Barbastro	Mujer	3	0-15	Graduado escolar o ESO	2
2018	6	22	Huesca	22048	Barbastro	Mujer	3	16-64	Graduado escolar o ESO	21
2018	6	22	Huesca	22048	Barbastro	Mujer	3	65 y más	Graduado escolar o ESO	14
2018	6	22	Huesca	22048	Barbastro	Mujer	4	0-15	BUP, Bachiller, LOGSE ó superior	1
2018	6	22	Huesca	22048	Barbastro	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	76
2018	6	22	Huesca	22048	Barbastro	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	10
2018	6	22	Huesca	22112	Fraga	Hombre	0	0-15	Sin clasificar	18
2018	6	22	Huesca	22112	Fraga	Hombre	0	16-64	Sin clasificar	14
2018	6	22	Huesca	22112	Fraga	Hombre	0	65 y más	Sin clasificar	12
2018	6	22	Huesca	22112	Fraga	Hombre	2	0-15	Inferior a graduado escolar o ESO	1
2018	6	22	Huesca	22112	Fraga	Hombre	2	16-64	Inferior a graduado escolar o ESO	6
2018	6	22	Huesca	22112	Fraga	Hombre	2	65 y más	Inferior a graduado escolar o ESO	1
2018	6	22	Huesca	22112	Fraga	Hombre	3	16-64	Graduado escolar o ESO	12
2018	6	22	Huesca	22112	Fraga	Hombre	3	65 y más	Graduado escolar o ESO	2
2018	6	22	Huesca	22112	Fraga	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	30
2018	6	22	Huesca	22112	Fraga	Mujer	0	0-15	Sin clasificar	12
2018	6	22	Huesca	22112	Fraga	Mujer	0	16-64	Sin clasificar	11
2018	6	22	Huesca	22112	Fraga	Mujer	0	65 y más	Sin clasificar	11
2018	6	22	Huesca	22112	Fraga	Mujer	1	0-15	No sabe leer ni escribir	2
2018	6	22	Huesca	22112	Fraga	Mujer	2	0-15	Inferior a graduado escolar o ESO	4
2018	6	22	Huesca	22112	Fraga	Mujer	2	16-64	Inferior a graduado escolar o ESO	4
2018	6	22	Huesca	22112	Fraga	Mujer	2	65 y más	Inferior a graduado escolar o ESO	2
2018	6	22	Huesca	22112	Fraga	Mujer	3	0-15	Graduado escolar o ESO	1
2018	6	22	Huesca	22112	Fraga	Mujer	3	16-64	Graduado escolar o ESO	17
2018	6	22	Huesca	22112	Fraga	Mujer	3	65 y más	Graduado escolar o ESO	5
2018	6	22	Huesca	22112	Fraga	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	36
2018	6	22	Huesca	22112	Fraga	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	3
2018	6	22	Huesca	22130	Jaca	Hombre	0	0-15	Sin clasificar	54
2018	6	22	Huesca	22130	Jaca	Hombre	0	16-64	Sin clasificar	56
2018	6	22	Huesca	22130	Jaca	Hombre	0	65 y más	Sin clasificar	13
2018	6	22	Huesca	22130	Jaca	Hombre	2	0-15	Inferior a graduado escolar o ESO	2
2018	6	22	Huesca	22130	Jaca	Hombre	2	16-64	Inferior a graduado escolar o ESO	6
2018	6	22	Huesca	22130	Jaca	Hombre	2	65 y más	Inferior a graduado escolar o ESO	3
2018	6	22	Huesca	22130	Jaca	Hombre	3	16-64	Graduado escolar o ESO	39
2018	6	22	Huesca	22130	Jaca	Hombre	3	65 y más	Graduado escolar o ESO	16
2018	6	22	Huesca	22130	Jaca	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	112
2018	6	22	Huesca	22130	Jaca	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	25
2018	6	22	Huesca	22130	Jaca	Mujer	0	0-15	Sin clasificar	43
2018	6	22	Huesca	22130	Jaca	Mujer	0	16-64	Sin clasificar	51
2018	6	22	Huesca	22130	Jaca	Mujer	0	65 y más	Sin clasificar	23
2018	6	22	Huesca	22130	Jaca	Mujer	1	0-15	No sabe leer ni escribir	1
2018	6	22	Huesca	22130	Jaca	Mujer	2	0-15	Inferior a graduado escolar o ESO	6
2018	6	22	Huesca	22130	Jaca	Mujer	2	16-64	Inferior a graduado escolar o ESO	8
2018	6	22	Huesca	22130	Jaca	Mujer	2	65 y más	Inferior a graduado escolar o ESO	7
2018	6	22	Huesca	22130	Jaca	Mujer	3	0-15	Graduado escolar o ESO	2
2018	6	22	Huesca	22130	Jaca	Mujer	3	16-64	Graduado escolar o ESO	23
2018	6	22	Huesca	22130	Jaca	Mujer	3	65 y más	Graduado escolar o ESO	19
2018	6	22	Huesca	22130	Jaca	Mujer	4	16-64	BUP, Bachiller, LOGSE ó superior	108
2018	6	22	Huesca	22130	Jaca	Mujer	4	65 y más	BUP, Bachiller, LOGSE ó superior	23
2018	6	22	Huesca	22158	Monzón	Hombre	0	0-15	Sin clasificar	69
2018	6	22	Huesca	22158	Monzón	Hombre	0	16-64	Sin clasificar	37
2018	6	22	Huesca	22158	Monzón	Hombre	0	65 y más	Sin clasificar	14
2018	6	22	Huesca	22158	Monzón	Hombre	1	16-64	No sabe leer ni escribir	1
2018	6	22	Huesca	22158	Monzón	Hombre	2	0-15	Inferior a graduado escolar o ESO	4
2018	6	22	Huesca	22158	Monzón	Hombre	2	16-64	Inferior a graduado escolar o ESO	9
2018	6	22	Huesca	22158	Monzón	Hombre	2	65 y más	Inferior a graduado escolar o ESO	2
2018	6	22	Huesca	22158	Monzón	Hombre	3	0-15	Graduado escolar o ESO	2
2018	6	22	Huesca	22158	Monzón	Hombre	3	16-64	Graduado escolar o ESO	22
2018	6	22	Huesca	22158	Monzón	Hombre	3	65 y más	Graduado escolar o ESO	7
2018	6	22	Huesca	22158	Monzón	Hombre	4	16-64	BUP, Bachiller, LOGSE ó superior	44
2018	6	22	Huesca	22158	Monzón	Hombre	4	65 y más	BUP, Bachiller, LOGSE ó superior	8
2018	6	22	Huesca	22158	Monzón	Mujer	0	0-15	Sin clasificar	49
2018	6	22	Huesca	22158	Monzón	Mujer	0	16-64	Sin clasificar	32
2018	6	22	Huesca	22158	Monzón	Mujer	0	65 y más	Sin clasificar	17
2018	6	22	Huesca	22158	Monzón	Mujer	2	0-15	Inferior a graduado escolar o ESO	5
2018	6	22	Huesca	22158	Monzón	Mujer	2	16-64	Inferior a graduado escolar o ESO	4
2018	6	22	Huesca	22158	Monzón	Mujer	2	65 y más	Inferior a graduado escolar o ESO	5
2018	6	22	Huesca	22158	Monzón	Mujer	3	0-15	Graduado escolar o ESO	2
