Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Temporalidad	Bonificado o no
Noviembre 2008	200811	Noviembre	2008	Hombres	50	Zaragoza	142	Indefinido	Bonificados
Noviembre 2008	200811	Noviembre	2008	Mujeres	50	Zaragoza	326	Indefinido	Bonificados
Noviembre 2008	200811	Noviembre	2008	Hombres	50	Zaragoza	1082	Indefinido	No bonificados
Noviembre 2008	200811	Noviembre	2008	Mujeres	50	Zaragoza	1110	Indefinido	No bonificados
Noviembre 2008	200811	Noviembre	2008	Hombres	50	Zaragoza	60	Temporal	Bonificados
Noviembre 2008	200811	Noviembre	2008	Mujeres	50	Zaragoza	161	Temporal	Bonificados
Noviembre 2008	200811	Noviembre	2008	Hombres	50	Zaragoza	9576	Temporal	No bonificados
Noviembre 2008	200811	Noviembre	2008	Mujeres	50	Zaragoza	10031	Temporal	No bonificados
Octubre 2008	200810	Octubre	2008	Hombres	22	Huesca	50	Indefinido	Bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	22	Huesca	72	Indefinido	Bonificados
Octubre 2008	200810	Octubre	2008	Hombres	22	Huesca	296	Indefinido	No bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	22	Huesca	270	Indefinido	No bonificados
Octubre 2008	200810	Octubre	2008	Hombres	22	Huesca	19	Temporal	Bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	22	Huesca	46	Temporal	Bonificados
Octubre 2008	200810	Octubre	2008	Hombres	22	Huesca	2261	Temporal	No bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	22	Huesca	2099	Temporal	No bonificados
Octubre 2008	200810	Octubre	2008	Hombres	44	Teruel	28	Indefinido	Bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	44	Teruel	36	Indefinido	Bonificados
Octubre 2008	200810	Octubre	2008	Hombres	44	Teruel	202	Indefinido	No bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	44	Teruel	137	Indefinido	No bonificados
Octubre 2008	200810	Octubre	2008	Hombres	44	Teruel	12	Temporal	Bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	44	Teruel	20	Temporal	Bonificados
Octubre 2008	200810	Octubre	2008	Hombres	44	Teruel	1594	Temporal	No bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	44	Teruel	1220	Temporal	No bonificados
Octubre 2008	200810	Octubre	2008	Hombres	50	Zaragoza	230	Indefinido	Bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	50	Zaragoza	446	Indefinido	Bonificados
Octubre 2008	200810	Octubre	2008	Hombres	50	Zaragoza	1731	Indefinido	No bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	50	Zaragoza	1627	Indefinido	No bonificados
Octubre 2008	200810	Octubre	2008	Hombres	50	Zaragoza	70	Temporal	Bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	50	Zaragoza	192	Temporal	Bonificados
Octubre 2008	200810	Octubre	2008	Hombres	50	Zaragoza	13822	Temporal	No bonificados
Octubre 2008	200810	Octubre	2008	Mujeres	50	Zaragoza	13840	Temporal	No bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	48	Indefinido	Bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	77	Indefinido	Bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	297	Indefinido	No bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	283	Indefinido	No bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	18	Temporal	Bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	53	Temporal	Bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	2455	Temporal	No bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	1960	Temporal	No bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	19	Indefinido	Bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	22	Indefinido	Bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	185	Indefinido	No bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	135	Indefinido	No bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	7	Temporal	Bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	14	Temporal	Bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	1658	Temporal	No bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	1195	Temporal	No bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	222	Indefinido	Bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	459	Indefinido	Bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	1792	Indefinido	No bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	1728	Indefinido	No bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	70	Temporal	Bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	204	Temporal	Bonificados
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	15835	Temporal	No bonificados
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	15249	Temporal	No bonificados
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	32	Indefinido	Bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	41	Indefinido	Bonificados
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	193	Indefinido	No bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	138	Indefinido	No bonificados
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	11	Temporal	Bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	31	Temporal	Bonificados
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	2595	Temporal	No bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	1712	Temporal	No bonificados
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	12	Indefinido	Bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	28	Indefinido	Bonificados
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	115	Indefinido	No bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	81	Indefinido	No bonificados
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	2	Temporal	Bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	16	Temporal	Bonificados
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	1030	Temporal	No bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	797	Temporal	No bonificados
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	193	Indefinido	Bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	336	Indefinido	Bonificados
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	1091	Indefinido	No bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	861	Indefinido	No bonificados
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	63	Temporal	Bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	145	Temporal	Bonificados
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	11613	Temporal	No bonificados
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	10088	Temporal	No bonificados
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	68	Indefinido	Bonificados
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	71	Indefinido	Bonificados
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	355	Indefinido	No bonificados
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	264	Indefinido	No bonificados
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	14	Temporal	Bonificados
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	48	Temporal	Bonificados
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	4493	Temporal	No bonificados
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	3559	Temporal	No bonificados
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	34	Indefinido	Bonificados
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	29	Indefinido	Bonificados
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	197	Indefinido	No bonificados
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	121	Indefinido	No bonificados
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	7	Temporal	Bonificados
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	14	Temporal	Bonificados
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	1818	Temporal	No bonificados
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	1578	Temporal	No bonificados
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	222	Indefinido	Bonificados
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	340	Indefinido	Bonificados
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	1566	Indefinido	No bonificados
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	1247	Indefinido	No bonificados
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	92	Temporal	Bonificados
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	218	Temporal	Bonificados
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	16720	Temporal	No bonificados
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	15383	Temporal	No bonificados
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	51	Indefinido	Bonificados
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	70	Indefinido	Bonificados
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	303	Indefinido	No bonificados
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	264	Indefinido	No bonificados
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	13	Temporal	Bonificados
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	39	Temporal	Bonificados
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	3199	Temporal	No bonificados
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	2815	Temporal	No bonificados
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	20	Indefinido	Bonificados
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	35	Indefinido	Bonificados
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	211	Indefinido	No bonificados
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	127	Indefinido	No bonificados
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	5	Temporal	Bonificados
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	21	Temporal	Bonificados
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	1751	Temporal	No bonificados
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	1240	Temporal	No bonificados
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	284	Indefinido	Bonificados
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	369	Indefinido	Bonificados
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	1633	Indefinido	No bonificados
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	1272	Indefinido	No bonificados
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	97	Temporal	Bonificados
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	229	Temporal	Bonificados
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	17674	Temporal	No bonificados
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	16251	Temporal	No bonificados
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	55	Indefinido	Bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	76	Indefinido	Bonificados
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	311	Indefinido	No bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	214	Indefinido	No bonificados
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	17	Temporal	Bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	42	Temporal	Bonificados
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	4002	Temporal	No bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	2489	Temporal	No bonificados
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	30	Indefinido	Bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	37	Indefinido	Bonificados
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	266	Indefinido	No bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	128	Indefinido	No bonificados
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	4	Temporal	Bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	20	Temporal	Bonificados
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	1665	Temporal	No bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	1130	Temporal	No bonificados
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	230	Indefinido	Bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	416	Indefinido	Bonificados
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	1649	Indefinido	No bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	1314	Indefinido	No bonificados
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	72	Temporal	Bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	208	Temporal	Bonificados
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	16983	Temporal	No bonificados
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	14853	Temporal	No bonificados
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	52	Indefinido	Bonificados
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	91	Indefinido	Bonificados
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	361	Indefinido	No bonificados
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	268	Indefinido	No bonificados
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	13	Temporal	Bonificados
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	43	Temporal	Bonificados
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	2654	Temporal	No bonificados
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	1739	Temporal	No bonificados
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	21	Indefinido	Bonificados
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	33	Indefinido	Bonificados
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	326	Indefinido	No bonificados
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	155	Indefinido	No bonificados
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	3	Temporal	Bonificados
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	19	Temporal	Bonificados
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	1448	Temporal	No bonificados
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	791	Temporal	No bonificados
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	275	Indefinido	Bonificados
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	481	Indefinido	Bonificados
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	1954	Indefinido	No bonificados
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	1547	Indefinido	No bonificados
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	56	Temporal	Bonificados
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	228	Temporal	Bonificados
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	15401	Temporal	No bonificados
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	12445	Temporal	No bonificados
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	58	Indefinido	Bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	90	Indefinido	Bonificados
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	411	Indefinido	No bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	205	Indefinido	No bonificados
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	13	Temporal	Bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	26	Temporal	Bonificados
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	2272	Temporal	No bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	1702	Temporal	No bonificados
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	28	Indefinido	Bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	35	Indefinido	Bonificados
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	253	Indefinido	No bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	148	Indefinido	No bonificados
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	6	Temporal	Bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	23	Temporal	Bonificados
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	1219	Temporal	No bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	924	Temporal	No bonificados
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	273	Indefinido	Bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	406	Indefinido	Bonificados
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	1762	Indefinido	No bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	1413	Indefinido	No bonificados
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	57	Temporal	Bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	175	Temporal	Bonificados
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	12595	Temporal	No bonificados
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	10391	Temporal	No bonificados
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	71	Indefinido	Bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	91	Indefinido	Bonificados
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	447	Indefinido	No bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	265	Indefinido	No bonificados
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	20	Temporal	Bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	47	Temporal	Bonificados
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	2622	Temporal	No bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	1572	Temporal	No bonificados
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	41	Indefinido	Bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	47	Indefinido	Bonificados
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	272	Indefinido	No bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	120	Indefinido	No bonificados
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	5	Temporal	Bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	17	Temporal	Bonificados
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	1706	Temporal	No bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	911	Temporal	No bonificados
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	302	Indefinido	Bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	446	Indefinido	Bonificados
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	2012	Indefinido	No bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	1397	Indefinido	No bonificados
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	82	Temporal	Bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	200	Temporal	Bonificados
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	14518	Temporal	No bonificados
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	11412	Temporal	No bonificados
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	80	Indefinido	Bonificados
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	89	Indefinido	Bonificados
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	436	Indefinido	No bonificados
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	304	Indefinido	No bonificados
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	16	Temporal	Bonificados
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	40	Temporal	Bonificados
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	3016	Temporal	No bonificados
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	2026	Temporal	No bonificados
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	32	Indefinido	Bonificados
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	34	Indefinido	Bonificados
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	277	Indefinido	No bonificados
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	155	Indefinido	No bonificados
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	6	Temporal	Bonificados
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	17	Temporal	Bonificados
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	1515	Temporal	No bonificados
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	1038	Temporal	No bonificados
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	301	Indefinido	Bonificados
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	396	Indefinido	Bonificados
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	2020	Indefinido	No bonificados
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	1698	Indefinido	No bonificados
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	86	Temporal	Bonificados
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	209	Temporal	Bonificados
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	14589	Temporal	No bonificados
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	12513	Temporal	No bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	35	Indefinido	Bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	67	Indefinido	Bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	325	Indefinido	No bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	252	Indefinido	No bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	9	Temporal	Bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	18	Temporal	Bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	2061	Temporal	No bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	1874	Temporal	No bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	28	Indefinido	Bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	35	Indefinido	Bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	179	Indefinido	No bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	112	Indefinido	No bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	5	Temporal	Bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	9	Temporal	Bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	1118	Temporal	No bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	893	Temporal	No bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	232	Indefinido	Bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	415	Indefinido	Bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	1338	Indefinido	No bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	1084	Indefinido	No bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	50	Temporal	Bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	137	Temporal	Bonificados
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	10184	Temporal	No bonificados
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	10093	Temporal	No bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	63	Indefinido	Bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	85	Indefinido	Bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	370	Indefinido	No bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	289	Indefinido	No bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	17	Temporal	Bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	24	Temporal	Bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	2677	Temporal	No bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	1961	Temporal	No bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	35	Indefinido	Bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	39	Indefinido	Bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	184	Indefinido	No bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	117	Indefinido	No bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	12	Temporal	Bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	15	Temporal	Bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	1586	Temporal	No bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	1143	Temporal	No bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	270	Indefinido	Bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	483	Indefinido	Bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	1585	Indefinido	No bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	1478	Indefinido	No bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	75	Temporal	Bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	170	Temporal	Bonificados
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	14328	Temporal	No bonificados
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	13099	Temporal	No bonificados
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	80	Indefinido	Bonificados
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	152	Indefinido	Bonificados
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	456	Indefinido	No bonificados
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	358	Indefinido	No bonificados
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	15	Temporal	Bonificados
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	46	Temporal	Bonificados
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	3270	Temporal	No bonificados
