Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2015	22	Huesca	04	Resto de África	207	Cabo Verde	Hombres	12
2015	22	Huesca	04	Resto de África	207	Cabo Verde	Mujeres	6
2015	22	Huesca	04	Resto de África	208	Camerún	Hombres	6
2015	22	Huesca	04	Resto de África	208	Camerún	Mujeres	2
2015	22	Huesca	04	Resto de África	211	Costa de Marfil	Hombres	33
2015	22	Huesca	04	Resto de África	211	Costa de Marfil	Mujeres	20
2015	22	Huesca	04	Resto de África	213	Egipto	Hombres	3
2015	22	Huesca	04	Resto de África	216	Gambia	Hombres	537
2015	22	Huesca	04	Resto de África	216	Gambia	Mujeres	122
2015	22	Huesca	04	Resto de África	217	Ghana	Hombres	58
2015	22	Huesca	04	Resto de África	217	Ghana	Mujeres	30
2015	22	Huesca	04	Resto de África	218	Guinea	Hombres	184
2015	22	Huesca	04	Resto de África	218	Guinea	Mujeres	63
2015	22	Huesca	04	Resto de África	219	Guinea Bissau	Hombres	23
2015	22	Huesca	04	Resto de África	219	Guinea Bissau	Mujeres	2
2015	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	Hombres	7
2015	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	Mujeres	8
2015	22	Huesca	04	Resto de África	221	Kenia	Hombres	4
2015	22	Huesca	04	Resto de África	221	Kenia	Mujeres	21
2015	22	Huesca	04	Resto de África	223	Liberia	Hombres	1
2015	22	Huesca	04	Resto de África	225	Madagascar	Mujeres	1
2015	22	Huesca	04	Resto de África	227	Mali	Hombres	810
2015	22	Huesca	04	Resto de África	227	Mali	Mujeres	149
2015	22	Huesca	04	Resto de África	233	Níger	Hombres	11
2015	22	Huesca	04	Resto de África	233	Níger	Mujeres	3
2015	22	Huesca	04	Resto de África	234	Nigeria	Hombres	51
2015	22	Huesca	04	Resto de África	234	Nigeria	Mujeres	34
2015	22	Huesca	04	Resto de África	236	Sudáfrica	Hombres	1
2015	22	Huesca	04	Resto de África	236	Sudáfrica	Mujeres	1
2015	22	Huesca	04	Resto de África	239	Senegal	Hombres	417
2015	22	Huesca	04	Resto de África	239	Senegal	Mujeres	71
2015	22	Huesca	04	Resto de África	241	Sierra Leona	Hombres	1
2015	22	Huesca	04	Resto de África	247	Togo	Hombres	5
2015	22	Huesca	04	Resto de África	247	Togo	Mujeres	3
2015	22	Huesca	05	América del Norte	301	Canadá	Hombres	3
2015	22	Huesca	05	América del Norte	301	Canadá	Mujeres	1
2015	22	Huesca	05	América del Norte	302	Estados Unidos de América	Hombres	22
2015	22	Huesca	05	América del Norte	302	Estados Unidos de América	Mujeres	30
2015	22	Huesca	06	Resto de América	303	México	Hombres	24
2015	22	Huesca	06	Resto de América	303	México	Mujeres	26
2015	22	Huesca	06	Resto de América	314	Costa Rica	Hombres	3
2015	22	Huesca	06	Resto de América	314	Costa Rica	Mujeres	3
2015	22	Huesca	06	Resto de América	315	Cuba	Hombres	60
2015	22	Huesca	06	Resto de América	315	Cuba	Mujeres	82
2015	22	Huesca	06	Resto de América	316	Dominica	Mujeres	2
2015	22	Huesca	06	Resto de América	317	El Salvador	Hombres	1
2015	22	Huesca	06	Resto de América	317	El Salvador	Mujeres	18
2015	22	Huesca	06	Resto de América	319	Guatemala	Hombres	4
2015	22	Huesca	06	Resto de América	319	Guatemala	Mujeres	5
2015	22	Huesca	06	Resto de América	321	Honduras	Hombres	29
2015	22	Huesca	06	Resto de América	321	Honduras	Mujeres	86
2015	22	Huesca	06	Resto de América	323	Nicaragua	Hombres	30
2015	22	Huesca	06	Resto de América	323	Nicaragua	Mujeres	219
2015	22	Huesca	06	Resto de América	324	Panamá	Hombres	1
2015	22	Huesca	06	Resto de América	324	Panamá	Mujeres	3
2015	22	Huesca	06	Resto de América	326	República Dominicana	Hombres	143
2015	22	Huesca	06	Resto de América	326	República Dominicana	Mujeres	210
2015	22	Huesca	06	Resto de América	340	Argentina	Hombres	126
2015	22	Huesca	06	Resto de América	340	Argentina	Mujeres	115
2015	22	Huesca	06	Resto de América	341	Bolivia	Hombres	75
2015	22	Huesca	06	Resto de América	341	Bolivia	Mujeres	101
2015	22	Huesca	06	Resto de América	342	Brasil	Hombres	58
2015	22	Huesca	06	Resto de América	342	Brasil	Mujeres	165
2015	22	Huesca	06	Resto de América	343	Colombia	Hombres	204
2015	22	Huesca	06	Resto de América	343	Colombia	Mujeres	249
2015	22	Huesca	06	Resto de América	344	Chile	Hombres	39
2015	22	Huesca	06	Resto de América	344	Chile	Mujeres	38
2015	22	Huesca	06	Resto de América	345	Ecuador	Hombres	229
2015	22	Huesca	06	Resto de América	345	Ecuador	Mujeres	179
2015	22	Huesca	06	Resto de América	347	Paraguay	Hombres	11
2015	22	Huesca	06	Resto de América	347	Paraguay	Mujeres	42
2015	22	Huesca	06	Resto de América	348	Perú	Hombres	48
2015	22	Huesca	06	Resto de América	348	Perú	Mujeres	69
2015	22	Huesca	06	Resto de América	350	Uruguay	Hombres	36
2015	22	Huesca	06	Resto de América	350	Uruguay	Mujeres	39
2015	22	Huesca	06	Resto de América	351	Venezuela	Hombres	42
2015	22	Huesca	06	Resto de América	351	Venezuela	Mujeres	68
2015	22	Huesca	07	Asia	404	Bangladesh	Hombres	1
2015	22	Huesca	07	Asia	404	Bangladesh	Mujeres	1
2015	22	Huesca	07	Asia	407	China	Hombres	180
2015	22	Huesca	07	Asia	407	China	Mujeres	191
2015	22	Huesca	07	Asia	408	Emiratos Arabes Unidos	Mujeres	1
2015	22	Huesca	07	Asia	409	Filipinas	Hombres	2
2015	22	Huesca	07	Asia	409	Filipinas	Mujeres	5
2015	22	Huesca	07	Asia	410	India	Hombres	11
2015	22	Huesca	07	Asia	410	India	Mujeres	5
2015	22	Huesca	07	Asia	411	Indonesia	Hombres	1
2015	22	Huesca	07	Asia	414	Israel	Hombres	1
2015	22	Huesca	07	Asia	415	Japón	Hombres	2
2015	22	Huesca	07	Asia	415	Japón	Mujeres	5
2015	22	Huesca	07	Asia	419	Laos	Mujeres	1
2015	22	Huesca	07	Asia	420	Líbano	Hombres	2
2015	22	Huesca	07	Asia	421	Malasia	Hombres	1
2015	22	Huesca	07	Asia	423	Mongolia	Mujeres	2
2015	22	Huesca	07	Asia	424	Nepal	Mujeres	1
2015	22	Huesca	07	Asia	426	Pakistán	Hombres	68
2015	22	Huesca	07	Asia	426	Pakistán	Mujeres	26
2015	22	Huesca	07	Asia	430	República de Corea	Mujeres	1
2015	22	Huesca	07	Asia	433	Siria	Hombres	3
2015	22	Huesca	07	Asia	433	Siria	Mujeres	2
2015	22	Huesca	07	Asia	435	Tailandia	Mujeres	7
2015	22	Huesca	07	Asia	437	Vietnam	Mujeres	2
2015	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	Hombres	6
2015	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	5
2015	22	Huesca	08	Oceanía	501	Australia	Hombres	2
2015	22	Huesca	08	Oceanía	501	Australia	Mujeres	6
2015	22	Huesca	08	Oceanía	511	Micronesia	Hombres	2
2015	22	Huesca	08	Oceanía	511	Micronesia	Mujeres	6
2015	22	Huesca	08	Oceanía	513	Islas Cook	Hombres	1
2015	22	Huesca	08	Oceanía	515	Nauru	Mujeres	2
2015	22	Huesca	08	Oceanía	516	Palaos	Hombres	12
2015	22	Huesca	08	Oceanía	516	Palaos	Mujeres	12
2015	44	Teruel	01	UE-28	102	Austria	Hombres	3
2015	44	Teruel	01	UE-28	103	Bélgica	Hombres	6
2015	44	Teruel	01	UE-28	103	Bélgica	Mujeres	8
2015	44	Teruel	01	UE-28	104	Bulgaria	Hombres	119
2015	44	Teruel	01	UE-28	104	Bulgaria	Mujeres	121
2015	44	Teruel	01	UE-28	106	Chipre	Mujeres	1
2015	44	Teruel	01	UE-28	109	Finlandia	Mujeres	1
2015	44	Teruel	01	UE-28	110	Francia	Hombres	42
2015	44	Teruel	01	UE-28	110	Francia	Mujeres	47
2015	44	Teruel	01	UE-28	111	Grecia	Hombres	2
2015	44	Teruel	01	UE-28	111	Grecia	Mujeres	1
2015	44	Teruel	01	UE-28	112	Hungría	Hombres	6
2015	44	Teruel	01	UE-28	112	Hungría	Mujeres	11
2015	44	Teruel	01	UE-28	113	Irlanda	Hombres	6
2015	44	Teruel	01	UE-28	113	Irlanda	Mujeres	3
2015	44	Teruel	01	UE-28	115	Italia	Hombres	63
2015	44	Teruel	01	UE-28	115	Italia	Mujeres	40
2015	44	Teruel	01	UE-28	121	Países Bajos	Hombres	19
2015	44	Teruel	01	UE-28	121	Países Bajos	Mujeres	18
2015	44	Teruel	01	UE-28	122	Polonia	Hombres	331
2015	44	Teruel	01	UE-28	122	Polonia	Mujeres	274
2015	44	Teruel	01	UE-28	123	Portugal	Hombres	121
2015	44	Teruel	01	UE-28	123	Portugal	Mujeres	79
2015	44	Teruel	01	UE-28	125	Reino Unido	Hombres	61
2015	44	Teruel	01	UE-28	125	Reino Unido	Mujeres	58
2015	44	Teruel	01	UE-28	126	Alemania	Hombres	40
2015	44	Teruel	01	UE-28	126	Alemania	Mujeres	27
2015	44	Teruel	01	UE-28	128	Rumanía	Hombres	2994
2015	44	Teruel	01	UE-28	128	Rumanía	Mujeres	2954
2015	44	Teruel	01	UE-28	131	Suecia	Hombres	4
2015	44	Teruel	01	UE-28	131	Suecia	Mujeres	7
2015	44	Teruel	01	UE-28	136	Letonia	Hombres	4
2015	44	Teruel	01	UE-28	136	Letonia	Mujeres	6
2015	44	Teruel	01	UE-28	142	Lituania	Hombres	6
2015	44	Teruel	01	UE-28	142	Lituania	Mujeres	13
2015	44	Teruel	01	UE-28	143	República Checa	Hombres	17
2015	44	Teruel	01	UE-28	143	República Checa	Mujeres	17
2015	44	Teruel	01	UE-28	144	Eslovaquia	Mujeres	1
2015	44	Teruel	01	UE-28	146	Croacia	Hombres	1
2015	44	Teruel	01	UE-28	146	Croacia	Mujeres	1
2015	44	Teruel	02	Resto de Europa	101	Albania	Hombres	2
2015	44	Teruel	02	Resto de Europa	101	Albania	Mujeres	4
2015	44	Teruel	02	Resto de Europa	120	Noruega	Hombres	1
2015	44	Teruel	02	Resto de Europa	132	Suiza	Hombres	3
2015	44	Teruel	02	Resto de Europa	132	Suiza	Mujeres	5
2015	44	Teruel	02	Resto de Europa	135	Ucrania	Hombres	91
2015	44	Teruel	02	Resto de Europa	135	Ucrania	Mujeres	90
2015	44	Teruel	02	Resto de Europa	137	Moldova	Hombres	13
2015	44	Teruel	02	Resto de Europa	137	Moldova	Mujeres	14
2015	44	Teruel	02	Resto de Europa	138	Bielorrusia	Hombres	1
2015	44	Teruel	02	Resto de Europa	138	Bielorrusia	Mujeres	6
2015	44	Teruel	02	Resto de Europa	139	Georgia	Hombres	3
2015	44	Teruel	02	Resto de Europa	139	Georgia	Mujeres	2
2015	44	Teruel	02	Resto de Europa	148	Armenia	Hombres	3
2015	44	Teruel	02	Resto de Europa	148	Armenia	Mujeres	4
2015	44	Teruel	02	Resto de Europa	154	Rusia	Hombres	5
2015	44	Teruel	02	Resto de Europa	154	Rusia	Mujeres	22
2015	44	Teruel	02	Resto de Europa	157	Serbia	Hombres	1
2015	44	Teruel	02	Resto de Europa	436	Turquía	Hombres	4
2015	44	Teruel	02	Resto de Europa	436	Turquía	Mujeres	3
2015	44	Teruel	03	Magreb	203	Argelia	Hombres	114
2015	44	Teruel	03	Magreb	203	Argelia	Mujeres	68
2015	44	Teruel	03	Magreb	228	Marruecos	Hombres	2602
2015	44	Teruel	03	Magreb	228	Marruecos	Mujeres	1725
2015	44	Teruel	03	Magreb	248	Túnez	Mujeres	1
2015	44	Teruel	04	Resto de África	207	Cabo Verde	Hombres	10
2015	44	Teruel	04	Resto de África	207	Cabo Verde	Mujeres	15
2015	44	Teruel	04	Resto de África	208	Camerún	Hombres	3
2015	44	Teruel	04	Resto de África	208	Camerún	Mujeres	6
2015	44	Teruel	04	Resto de África	213	Egipto	Hombres	3
2015	44	Teruel	04	Resto de África	214	Etiopía	Hombres	1
2015	44	Teruel	04	Resto de África	216	Gambia	Hombres	16
2015	44	Teruel	04	Resto de África	216	Gambia	Mujeres	12
2015	44	Teruel	04	Resto de África	217	Ghana	Hombres	14
2015	44	Teruel	04	Resto de África	217	Ghana	Mujeres	7
2015	44	Teruel	04	Resto de África	218	Guinea	Hombres	1
2015	44	Teruel	04	Resto de África	219	Guinea Bissau	Hombres	1
2015	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	Hombres	2
2015	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	Mujeres	2
2015	44	Teruel	04	Resto de África	221	Kenia	Mujeres	2
2015	44	Teruel	04	Resto de África	227	Mali	Hombres	26
2015	44	Teruel	04	Resto de África	227	Mali	Mujeres	6
2015	44	Teruel	04	Resto de África	234	Nigeria	Hombres	1
2015	44	Teruel	04	Resto de África	234	Nigeria	Mujeres	1
2015	44	Teruel	04	Resto de África	237	Ruanda	Hombres	1
2015	44	Teruel	04	Resto de África	239	Senegal	Hombres	42
2015	44	Teruel	04	Resto de África	239	Senegal	Mujeres	13
2015	44	Teruel	05	América del Norte	301	Canadá	Hombres	2
2015	44	Teruel	05	América del Norte	302	Estados Unidos de América	Hombres	8
2015	44	Teruel	05	América del Norte	302	Estados Unidos de América	Mujeres	16
2015	44	Teruel	06	Resto de América	303	México	Hombres	4
2015	44	Teruel	06	Resto de América	303	México	Mujeres	10
2015	44	Teruel	06	Resto de América	314	Costa Rica	Mujeres	2
2015	44	Teruel	06	Resto de América	315	Cuba	Hombres	39
2015	44	Teruel	06	Resto de América	315	Cuba	Mujeres	61
2015	44	Teruel	06	Resto de América	316	Dominica	Hombres	1
2015	44	Teruel	06	Resto de América	317	El Salvador	Hombres	2
2015	44	Teruel	06	Resto de América	317	El Salvador	Mujeres	4
2015	44	Teruel	06	Resto de América	319	Guatemala	Hombres	1
2015	44	Teruel	06	Resto de América	320	Haití	Hombres	2
2015	44	Teruel	06	Resto de América	320	Haití	Mujeres	2
2015	44	Teruel	06	Resto de América	321	Honduras	Hombres	4
2015	44	Teruel	06	Resto de América	321	Honduras	Mujeres	10
2015	44	Teruel	06	Resto de América	323	Nicaragua	Mujeres	28
2015	44	Teruel	06	Resto de América	324	Panamá	Mujeres	1
2015	44	Teruel	06	Resto de América	326	República Dominicana	Hombres	97
2015	44	Teruel	06	Resto de América	326	República Dominicana	Mujeres	158
2015	44	Teruel	06	Resto de América	340	Argentina	Hombres	62
2015	44	Teruel	06	Resto de América	340	Argentina	Mujeres	78
2015	44	Teruel	06	Resto de América	341	Bolivia	Hombres	25
2015	44	Teruel	06	Resto de América	341	Bolivia	Mujeres	25
2015	44	Teruel	06	Resto de América	342	Brasil	Hombres	53
2015	44	Teruel	06	Resto de América	342	Brasil	Mujeres	149
2015	44	Teruel	06	Resto de América	343	Colombia	Hombres	191
2015	44	Teruel	06	Resto de América	343	Colombia	Mujeres	203
2015	44	Teruel	06	Resto de América	344	Chile	Hombres	23
2015	44	Teruel	06	Resto de América	344	Chile	Mujeres	25
2015	44	Teruel	06	Resto de América	345	Ecuador	Hombres	49
2015	44	Teruel	06	Resto de América	345	Ecuador	Mujeres	42
2015	44	Teruel	06	Resto de América	347	Paraguay	Hombres	15
2015	44	Teruel	06	Resto de América	347	Paraguay	Mujeres	10
2015	44	Teruel	06	Resto de América	348	Perú	Hombres	60
2015	44	Teruel	06	Resto de América	348	Perú	Mujeres	68
2015	44	Teruel	06	Resto de América	350	Uruguay	Hombres	15
2015	44	Teruel	06	Resto de América	350	Uruguay	Mujeres	16
2015	44	Teruel	06	Resto de América	351	Venezuela	Hombres	11
2015	44	Teruel	06	Resto de América	351	Venezuela	Mujeres	22
2015	44	Teruel	07	Asia	407	China	Hombres	74
2015	44	Teruel	07	Asia	407	China	Mujeres	59
2015	44	Teruel	07	Asia	409	Filipinas	Mujeres	2
2015	44	Teruel	07	Asia	410	India	Hombres	7
2015	44	Teruel	07	Asia	410	India	Mujeres	4
2015	44	Teruel	07	Asia	413	Irán	Hombres	1
2015	44	Teruel	07	Asia	414	Israel	Hombres	1
2015	44	Teruel	07	Asia	415	Japón	Hombres	1
2015	44	Teruel	07	Asia	416	Jordania	Hombres	1
2015	44	Teruel	07	Asia	420	Líbano	Hombres	1
2015	44	Teruel	07	Asia	426	Pakistán	Hombres	268
2015	44	Teruel	07	Asia	426	Pakistán	Mujeres	165
2015	44	Teruel	07	Asia	433	Siria	Hombres	1
2015	44	Teruel	07	Asia	433	Siria	Mujeres	1
2015	44	Teruel	07	Asia	434	Sri-Lanka	Hombres	1
2015	44	Teruel	07	Asia	435	Tailandia	Mujeres	2
2015	44	Teruel	07	Asia	443	Kazajstan	Hombres	2
2015	44	Teruel	07	Asia	443	Kazajstan	Mujeres	3
2015	44	Teruel	07	Asia	444	Kirgvistan	Mujeres	1
2015	44	Teruel	08	Oceanía	501	Australia	Hombres	1
2015	44	Teruel	08	Oceanía	501	Australia	Mujeres	4
2015	44	Teruel	08	Oceanía	504	Nueva Zelanda	Hombres	2
2015	44	Teruel	09	Apátridas y no consta	555	Apátridas	Hombres	1
2015	50	Zaragoza	01	UE-28	102	Austria	Hombres	28
2015	50	Zaragoza	01	UE-28	102	Austria	Mujeres	18
2015	50	Zaragoza	01	UE-28	103	Bélgica	Hombres	40
2015	50	Zaragoza	01	UE-28	103	Bélgica	Mujeres	44
2015	50	Zaragoza	01	UE-28	104	Bulgaria	Hombres	1502
2015	50	Zaragoza	01	UE-28	104	Bulgaria	Mujeres	1314
2015	50	Zaragoza	01	UE-28	106	Chipre	Hombres	1
2015	50	Zaragoza	01	UE-28	106	Chipre	Mujeres	3
2015	50	Zaragoza	01	UE-28	107	Dinamarca	Hombres	24
2015	50	Zaragoza	01	UE-28	107	Dinamarca	Mujeres	8
2015	50	Zaragoza	01	UE-28	109	Finlandia	Hombres	7
2015	50	Zaragoza	01	UE-28	109	Finlandia	Mujeres	16
2015	50	Zaragoza	01	UE-28	110	Francia	Hombres	374
2015	50	Zaragoza	01	UE-28	110	Francia	Mujeres	457
2015	50	Zaragoza	01	UE-28	111	Grecia	Hombres	15
2015	50	Zaragoza	01	UE-28	111	Grecia	Mujeres	24
2015	50	Zaragoza	01	UE-28	112	Hungría	Hombres	34
2015	50	Zaragoza	01	UE-28	112	Hungría	Mujeres	51
2015	50	Zaragoza	01	UE-28	113	Irlanda	Hombres	29
2015	50	Zaragoza	01	UE-28	113	Irlanda	Mujeres	27
2015	50	Zaragoza	01	UE-28	115	Italia	Hombres	625
2015	50	Zaragoza	01	UE-28	115	Italia	Mujeres	439
2015	50	Zaragoza	01	UE-28	117	Luxemburgo	Hombres	1
2015	50	Zaragoza	01	UE-28	117	Luxemburgo	Mujeres	1
2015	50	Zaragoza	01	UE-28	121	Países Bajos	Hombres	120
2015	50	Zaragoza	01	UE-28	121	Países Bajos	Mujeres	98
2015	50	Zaragoza	01	UE-28	122	Polonia	Hombres	718
2015	50	Zaragoza	01	UE-28	122	Polonia	Mujeres	770
2015	50	Zaragoza	01	UE-28	123	Portugal	Hombres	1000
2015	50	Zaragoza	01	UE-28	123	Portugal	Mujeres	620
2015	50	Zaragoza	01	UE-28	125	Reino Unido	Hombres	225
2015	50	Zaragoza	01	UE-28	125	Reino Unido	Mujeres	158
2015	50	Zaragoza	01	UE-28	126	Alemania	Hombres	186
2015	50	Zaragoza	01	UE-28	126	Alemania	Mujeres	177
2015	50	Zaragoza	01	UE-28	128	Rumanía	Hombres	18443
2015	50	Zaragoza	01	UE-28	128	Rumanía	Mujeres	18600
2015	50	Zaragoza	01	UE-28	131	Suecia	Hombres	11
2015	50	Zaragoza	01	UE-28	131	Suecia	Mujeres	18
2015	50	Zaragoza	01	UE-28	136	Letonia	Hombres	19
2015	50	Zaragoza	01	UE-28	136	Letonia	Mujeres	23
2015	50	Zaragoza	01	UE-28	141	Estonia	Hombres	3
2015	50	Zaragoza	01	UE-28	141	Estonia	Mujeres	6
2015	50	Zaragoza	01	UE-28	142	Lituania	Hombres	49
2015	50	Zaragoza	01	UE-28	142	Lituania	Mujeres	65
2015	50	Zaragoza	01	UE-28	143	República Checa	Hombres	44
2015	50	Zaragoza	01	UE-28	143	República Checa	Mujeres	49
2015	50	Zaragoza	01	UE-28	144	Eslovaquia	Hombres	38
2015	50	Zaragoza	01	UE-28	144	Eslovaquia	Mujeres	40
2015	50	Zaragoza	01	UE-28	146	Croacia	Hombres	11
2015	50	Zaragoza	01	UE-28	146	Croacia	Mujeres	10
2015	50	Zaragoza	01	UE-28	147	Eslovenia	Hombres	1
2015	50	Zaragoza	01	UE-28	147	Eslovenia	Mujeres	11
2015	50	Zaragoza	02	Resto de Europa	101	Albania	Hombres	13
2015	50	Zaragoza	02	Resto de Europa	101	Albania	Mujeres	20
2015	50	Zaragoza	02	Resto de Europa	114	Islandia	Hombres	1
2015	50	Zaragoza	02	Resto de Europa	120	Noruega	Hombres	6
2015	50	Zaragoza	02	Resto de Europa	120	Noruega	Mujeres	7
2015	50	Zaragoza	02	Resto de Europa	124	Andorra	Hombres	2
2015	50	Zaragoza	02	Resto de Europa	124	Andorra	Mujeres	4
2015	50	Zaragoza	02	Resto de Europa	132	Suiza	Hombres	11
2015	50	Zaragoza	02	Resto de Europa	132	Suiza	Mujeres	9
2015	50	Zaragoza	02	Resto de Europa	135	Ucrania	Hombres	550
2015	50	Zaragoza	02	Resto de Europa	135	Ucrania	Mujeres	781
2015	50	Zaragoza	02	Resto de Europa	137	Moldova	Hombres	120
2015	50	Zaragoza	02	Resto de Europa	137	Moldova	Mujeres	166
2015	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	Hombres	23
2015	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	Mujeres	50
2015	50	Zaragoza	02	Resto de Europa	139	Georgia	Hombres	34
2015	50	Zaragoza	02	Resto de Europa	139	Georgia	Mujeres	21
2015	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	11
2015	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	20
2015	50	Zaragoza	02	Resto de Europa	148	Armenia	Hombres	27
2015	50	Zaragoza	02	Resto de Europa	148	Armenia	Mujeres	41
2015	50	Zaragoza	02	Resto de Europa	154	Rusia	Hombres	121
2015	50	Zaragoza	02	Resto de Europa	154	Rusia	Mujeres	544
2015	50	Zaragoza	02	Resto de Europa	156	Macedonia	Hombres	1
2015	50	Zaragoza	02	Resto de Europa	156	Macedonia	Mujeres	1
2015	50	Zaragoza	02	Resto de Europa	157	Serbia	Hombres	16
2015	50	Zaragoza	02	Resto de Europa	157	Serbia	Mujeres	15
2015	50	Zaragoza	02	Resto de Europa	158	Montenegro	Hombres	1
2015	50	Zaragoza	02	Resto de Europa	199	Países sin relaciones diplomáticas	Mujeres	1
2015	50	Zaragoza	02	Resto de Europa	436	Turquía	Hombres	25
2015	50	Zaragoza	02	Resto de Europa	436	Turquía	Mujeres	16
2015	50	Zaragoza	03	Magreb	203	Argelia	Hombres	2803
2015	50	Zaragoza	03	Magreb	203	Argelia	Mujeres	1479
2015	50	Zaragoza	03	Magreb	224	Libia	Hombres	8
2015	50	Zaragoza	03	Magreb	224	Libia	Mujeres	4
2015	50	Zaragoza	03	Magreb	228	Marruecos	Hombres	6337
2015	50	Zaragoza	03	Magreb	228	Marruecos	Mujeres	4594
2015	50	Zaragoza	03	Magreb	230	Mauritania	Hombres	212
2015	50	Zaragoza	03	Magreb	230	Mauritania	Mujeres	47
2015	50	Zaragoza	03	Magreb	248	Túnez	Hombres	42
2015	50	Zaragoza	03	Magreb	248	Túnez	Mujeres	23
2015	50	Zaragoza	04	Resto de África	201	Burkina Fasso	Hombres	46
2015	50	Zaragoza	04	Resto de África	201	Burkina Fasso	Mujeres	18
2015	50	Zaragoza	04	Resto de África	202	Angola	Hombres	25
2015	50	Zaragoza	04	Resto de África	202	Angola	Mujeres	10
2015	50	Zaragoza	04	Resto de África	204	Benin	Hombres	5
2015	50	Zaragoza	04	Resto de África	204	Benin	Mujeres	2
2015	50	Zaragoza	04	Resto de África	206	Burundi	Hombres	1
2015	50	Zaragoza	04	Resto de África	207	Cabo Verde	Hombres	150
2015	50	Zaragoza	04	Resto de África	207	Cabo Verde	Mujeres	144
2015	50	Zaragoza	04	Resto de África	208	Camerún	Hombres	124
2015	50	Zaragoza	04	Resto de África	208	Camerún	Mujeres	97
2015	50	Zaragoza	04	Resto de África	210	Congo	Hombres	28
2015	50	Zaragoza	04	Resto de África	210	Congo	Mujeres	15
2015	50	Zaragoza	04	Resto de África	211	Costa de Marfil	Hombres	52
2015	50	Zaragoza	04	Resto de África	211	Costa de Marfil	Mujeres	34
2015	50	Zaragoza	04	Resto de África	213	Egipto	Hombres	69
2015	50	Zaragoza	04	Resto de África	213	Egipto	Mujeres	49
2015	50	Zaragoza	04	Resto de África	214	Etiopía	Hombres	2
2015	50	Zaragoza	04	Resto de África	214	Etiopía	Mujeres	3
2015	50	Zaragoza	04	Resto de África	215	Gabón	Hombres	6
2015	50	Zaragoza	04	Resto de África	215	Gabón	Mujeres	5
2015	50	Zaragoza	04	Resto de África	216	Gambia	Hombres	1040
2015	50	Zaragoza	04	Resto de África	216	Gambia	Mujeres	446
2015	50	Zaragoza	04	Resto de África	217	Ghana	Hombres	1187
2015	50	Zaragoza	04	Resto de África	217	Ghana	Mujeres	450
2015	50	Zaragoza	04	Resto de África	218	Guinea	Hombres	288
2015	50	Zaragoza	04	Resto de África	218	Guinea	Mujeres	340
2015	50	Zaragoza	04	Resto de África	219	Guinea Bissau	Hombres	59
2015	50	Zaragoza	04	Resto de África	219	Guinea Bissau	Mujeres	29
2015	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	Hombres	221
2015	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	Mujeres	383
2015	50	Zaragoza	04	Resto de África	221	Kenia	Hombres	2
2015	50	Zaragoza	04	Resto de África	221	Kenia	Mujeres	13
2015	50	Zaragoza	04	Resto de África	223	Liberia	Hombres	5
2015	50	Zaragoza	04	Resto de África	225	Madagascar	Mujeres	5
2015	50	Zaragoza	04	Resto de África	227	Mali	Hombres	714
2015	50	Zaragoza	04	Resto de África	227	Mali	Mujeres	156
2015	50	Zaragoza	04	Resto de África	231	Mozambique	Mujeres	2
2015	50	Zaragoza	04	Resto de África	233	Níger	Hombres	8
2015	50	Zaragoza	04	Resto de África	233	Níger	Mujeres	6
2015	50	Zaragoza	04	Resto de África	234	Nigeria	Hombres	358
2015	50	Zaragoza	04	Resto de África	234	Nigeria	Mujeres	375
2015	50	Zaragoza	04	Resto de África	235	República Centroafricana	Hombres	3
2015	50	Zaragoza	04	Resto de África	235	República Centroafricana	Mujeres	3
2015	50	Zaragoza	04	Resto de África	236	Sudáfrica	Hombres	3
2015	50	Zaragoza	04	Resto de África	236	Sudáfrica	Mujeres	4
2015	50	Zaragoza	04	Resto de África	238	Santo Tome y Príncipe	Hombres	1
2015	50	Zaragoza	04	Resto de África	239	Senegal	Hombres	2492
2015	50	Zaragoza	04	Resto de África	239	Senegal	Mujeres	559
2015	50	Zaragoza	04	Resto de África	241	Sierra Leona	Hombres	7
2015	50	Zaragoza	04	Resto de África	241	Sierra Leona	Mujeres	5
2015	50	Zaragoza	04	Resto de África	243	Sudán	Hombres	7
2015	50	Zaragoza	04	Resto de África	243	Sudán	Mujeres	4
2015	50	Zaragoza	04	Resto de África	245	Tanzania	Mujeres	1
2015	50	Zaragoza	04	Resto de África	246	Chad	Hombres	2
2015	50	Zaragoza	04	Resto de África	246	Chad	Mujeres	1
2015	50	Zaragoza	04	Resto de África	247	Togo	Hombres	9
