Municipio codigo	Municipio nombre	Estado civil, código	Estado civil	Sexo, código	Sexo	Nº personas
44260	Villarluengo	1	Soltero	1	Hombre	63,0597921876
44261	Villarquemado	1	Soltero	1	Hombre	167,7595741655
44262	Villarroya de los Pinares	1	Soltero	1	Hombre	34,9779587274
44263	Villastar	1	Soltero	1	Hombre	72,7155482544
44264	Villel	1	Soltero	1	Hombre	43,4451054868
44265	Vinaceite	1	Soltero	1	Hombre	52,7856361189
44266	Visiedo	1	Soltero	1	Hombre	19,2150437959
44267	Vivel del Río Martín	1	Soltero	1	Hombre	13,1303729025
44268	Zoma (La)	1	Soltero	1	Hombre	2,7910789776
50001	Abanto	1	Soltero	1	Hombre	26,9894082478
50002	Acered	1	Soltero	1	Hombre	62,1949794606
50003	Agón	1	Soltero	1	Hombre	15,3375171016
50004	Aguarón	1	Soltero	1	Hombre	157,1873463123
50005	Aguilón	1	Soltero	1	Hombre	39,1351639689
50006	Ainzón	1	Soltero	1	Hombre	191,1375074136
50007	Aladrén	1	Soltero	1	Hombre	11,8217055122
50008	Alagón	1	Soltero	1	Hombre	985,5746880534
50009	Alarba	1	Soltero	1	Hombre	43,8130348754
50010	Alberite de San Juan	1	Soltero	1	Hombre	30,3996057551
50011	Albeta	1	Soltero	1	Hombre	27,6176575087
50012	Alborge	1	Soltero	1	Hombre	16,3095542973
50013	Alcalá de Ebro	1	Soltero	1	Hombre	27,0700856496
50014	Alcalá de Moncayo	1	Soltero	1	Hombre	36,8428933007
50015	Alconchel de Ariza	1	Soltero	1	Hombre	21,2333617242
50016	Aldehuela de Liestos	1	Soltero	1	Hombre	11,608266987
50017	Alfajarín	1	Soltero	1	Hombre	321,5002135722
50018	Alfamén	1	Soltero	1	Hombre	342,7467707404
50019	Alforque	1	Soltero	1	Hombre	3,9777555419
50020	Alhama de Aragón	1	Soltero	1	Hombre	161,1359939964
50021	Almochuel	1	Soltero	1	Hombre	10,3679815707
50022	Almolda (La)	1	Soltero	1	Hombre	123,9974192322
50023	Almonacid de la Cuba	1	Soltero	1	Hombre	43,7631965562
50024	Almonacid de la Sierra	1	Soltero	1	Hombre	118,9443542022
50025	Almunia de Doña Godina (La)	1	Soltero	1	Hombre	955,9797128807
50026	Alpartir	1	Soltero	1	Hombre	84,2939678577
50027	Ambel	1	Soltero	1	Hombre	38,0574122438
50028	Anento	1	Soltero	1	Hombre	33,9042883106
50029	Aniñón	1	Soltero	1	Hombre	133,8205889154
50030	Añón de Moncayo	1	Soltero	1	Hombre	48,2753390002
50031	Aranda de Moncayo	1	Soltero	1	Hombre	54,2948789794
50032	Arándiga	1	Soltero	1	Hombre	67,3977781489
50033	Ardisa	1	Soltero	1	Hombre	18,8991877941
50034	Ariza	1	Soltero	1	Hombre	234,5294079865
50035	Artieda	1	Soltero	1	Hombre	19,7816246884
50036	Asín	1	Soltero	1	Hombre	25,5251121056
50037	Atea	1	Soltero	1	Hombre	34,0031596732
50038	Ateca	1	Soltero	1	Hombre	312,2703585885
50039	Azuara	1	Soltero	1	Hombre	149,7171867254
50040	Badules	1	Soltero	1	Hombre	17,0073464101
50041	Bagüés	1	Soltero	1	Hombre	9,2300531224
50042	Balconchán	1	Soltero	1	Hombre	5
50043	Bárboles	1	Soltero	1	Hombre	55,2133477455
50044	Bardallur	1	Soltero	1	Hombre	46,5290689342
50045	Belchite	1	Soltero	1	Hombre	269,0042587024
50046	Belmonte de Gracián	1	Soltero	1	Hombre	41,5531282489
50047	Berdejo	1	Soltero	1	Hombre	7,4572257722
50048	Berrueco	1	Soltero	1	Hombre	9,3552612587
50050	Bijuesca	1	Soltero	1	Hombre	30,7733093913
50051	Biota	1	Soltero	1	Hombre	171,2777428753
50052	Bisimbre	1	Soltero	1	Hombre	19,6216553644
50053	Boquiñeni	1	Soltero	1	Hombre	167,7668903823
50054	Bordalba	1	Soltero	1	Hombre	15,6664934532
50055	Borja	1	Soltero	1	Hombre	605,2321830392
50056	Botorrita	1	Soltero	1	Hombre	84,6363320509
50057	Brea de Aragón	1	Soltero	1	Hombre	247,2746496466
50058	Bubierca	1	Soltero	1	Hombre	23,085177541
50059	Bujaraloz	1	Soltero	1	Hombre	156,3190370514
50060	Bulbuente	1	Soltero	1	Hombre	51,8418453362
50061	Bureta	1	Soltero	1	Hombre	70,0658788537
50062	Burgo de Ebro (El)	1	Soltero	1	Hombre	372,9054866234
50063	Buste (El)	1	Soltero	1	Hombre	15,5585160137
50064	Cabañas de Ebro	1	Soltero	1	Hombre	99,7770061185
50065	Cabolafuente	1	Soltero	1	Hombre	7,3825062807
50066	Cadrete	1	Soltero	1	Hombre	496,0427366658
50067	Calatayud	1	Soltero	1	Hombre	2988,9873356532
50068	Calatorao	1	Soltero	1	Hombre	472,9815673438
50069	Calcena	1	Soltero	1	Hombre	19,6908369294
50070	Calmarza	1	Soltero	1	Hombre	16,3365744842
50071	Campillo de Aragón	1	Soltero	1	Hombre	49,6816274888
50072	Carenas	1	Soltero	1	Hombre	42,429462943
50073	Cariñena	1	Soltero	1	Hombre	582,7193510602
50074	Caspe	1	Soltero	1	Hombre	1570,823389838
50075	Castejón de Alarba	1	Soltero	1	Hombre	22,5768626194
50076	Castejón de las Armas	1	Soltero	1	Hombre	26,4417319293
50077	Castejón de Valdejasa	1	Soltero	1	Hombre	50,1926767165
50078	Castiliscar	1	Soltero	1	Hombre	43,3182861039
50079	Cervera de la Cañada	1	Soltero	1	Hombre	72,4217114159
50080	Cerveruela	1	Soltero	1	Hombre	7,3588537403
50081	Cetina	1	Soltero	1	Hombre	100,5633193801
50082	Cimballa	1	Soltero	1	Hombre	10,3445666947
50083	Cinco Olivas	1	Soltero	1	Hombre	8,2530926331
50084	Clarés de Ribota	1	Soltero	1	Hombre	12,5465666401
50085	Codo	1	Soltero	1	Hombre	38,9169037918
50086	Codos	1	Soltero	1	Hombre	51,3978477934
50087	Contamina	1	Soltero	1	Hombre	11,4178224592
50088	Cosuenda	1	Soltero	1	Hombre	63,6168262712
50089	Cuarte de Huerva	1	Soltero	1	Hombre	1380,7278518942
50090	Cubel	1	Soltero	1	Hombre	32,9547376745
50091	Cuerlas (Las)	1	Soltero	1	Hombre	3,8768602929
50092	Chiprana	1	Soltero	1	Hombre	82,0618732007
50093	Chodes	1	Soltero	1	Hombre	26,4084573718
50094	Daroca	1	Soltero	1	Hombre	343,8554628707
50095	Ejea de los Caballeros	1	Soltero	1	Hombre	2771,7798297626
50096	Embid de Ariza	1	Soltero	1	Hombre	12,0913099979
50098	Encinacorba	1	Soltero	1	Hombre	40,7588988614
50099	Épila	1	Soltero	1	Hombre	826,6897706231
50100	Erla	1	Soltero	1	Hombre	100,9787047826
50101	Escatrón	1	Soltero	1	Hombre	194,1281507755
50102	Fabara	1	Soltero	1	Hombre	240,7605770349
50104	Farlete	1	Soltero	1	Hombre	62,3818614379
50105	Fayón	1	Soltero	1	Hombre	73,6944394177
50106	Fayos (Los)	1	Soltero	1	Hombre	12,1892596262
50107	Figueruelas	1	Soltero	1	Hombre	170,1337736257
50108	Fombuena	1	Soltero	1	Hombre	13,6292598501
50109	Frago (El)	1	Soltero	1	Hombre	21,9695832764
50110	Frasno (El)	1	Soltero	1	Hombre	81,9189075652
50111	Fréscano	1	Soltero	1	Hombre	49,9119116902
50113	Fuendejalón	1	Soltero	1	Hombre	120,9745207309
50114	Fuendetodos	1	Soltero	1	Hombre	30,1467975107
50115	Fuentes de Ebro	1	Soltero	1	Hombre	680,3914215043
50116	Fuentes de Jiloca	1	Soltero	1	Hombre	57,4191703182
50117	Gallocanta	1	Soltero	1	Hombre	17,8396774538
50118	Gallur	1	Soltero	1	Hombre	313,6671578026
50119	Gelsa	1	Soltero	1	Hombre	170,2446137626
50120	Godojos	1	Soltero	1	Hombre	4,5124621123
50121	Gotor	1	Soltero	1	Hombre	54,8104274286
50122	Grisel	1	Soltero	1	Hombre	10,1330674544
50123	Grisén	1	Soltero	1	Hombre	78,2092583741
50124	Herrera de los Navarros	1	Soltero	1	Hombre	82,5976746624
50125	Ibdes	1	Soltero	1	Hombre	85,0183006458
50126	Illueca	1	Soltero	1	Hombre	414,2542938433
50128	Isuerre	1	Soltero	1	Hombre	5,1979617054
50129	Jaraba	1	Soltero	1	Hombre	60,8150956198
50130	Jarque	1	Soltero	1	Hombre	82,8917514238
50131	Jaulín	1	Soltero	1	Hombre	59,081596587
50132	Joyosa (La)	1	Soltero	1	Hombre	103,0013991788
50133	Lagata	1	Soltero	1	Hombre	35,6699724336
50134	Langa del Castillo	1	Soltero	1	Hombre	7,3636129991
50135	Layana	1	Soltero	1	Hombre	26,0334273088
50136	Lécera	1	Soltero	1	Hombre	106,0250232741
50137	Leciñena	1	Soltero	1	Hombre	177,9348330371
50138	Lechón	1	Soltero	1	Hombre	11,5167327044
50139	Letux	1	Soltero	1	Hombre	72,3951162881
50140	Litago	1	Soltero	1	Hombre	40,6997169469
50141	Lituénigo	1	Soltero	1	Hombre	21,1200017431
50142	Lobera de Onsella	1	Soltero	1	Hombre	15,4716696716
50143	Longares	1	Soltero	1	Hombre	181,8705420571
50144	Longás	1	Soltero	1	Hombre	8,5422714116
50146	Lucena de Jalón	1	Soltero	1	Hombre	38,427297286
50147	Luceni	1	Soltero	1	Hombre	138,7895329412
50148	Luesia	1	Soltero	1	Hombre	78,4777984214
50149	Luesma	1	Soltero	1	Hombre	18,3238900026
50150	Lumpiaque	1	Soltero	1	Hombre	167,587829639
50151	Luna	1	Soltero	1	Hombre	169,8498434966
50152	Maella	1	Soltero	1	Hombre	317,5064340644
50153	Magallón	1	Soltero	1	Hombre	220,9318515952
50154	Mainar	1	Soltero	1	Hombre	20,5941925682
50155	Malanquilla	1	Soltero	1	Hombre	19,366273248
50156	Maleján	1	Soltero	1	Hombre	45,2928315071
50157	Malón	1	Soltero	1	Hombre	69,7605128356
50159	Maluenda	1	Soltero	1	Hombre	183,1287112978
50160	Mallén	1	Soltero	1	Hombre	684,929087662
50161	Manchones	1	Soltero	1	Hombre	28,3216215716
50162	Mara	1	Soltero	1	Hombre	32,367630426
50163	María de Huerva	1	Soltero	1	Hombre	720,9458309858
50164	Mediana de Aragón	1	Soltero	1	Hombre	92,0518674685
50165	Mequinenza	1	Soltero	1	Hombre	333,4271941931
50166	Mesones de Isuela	1	Soltero	1	Hombre	48,0275582467
50167	Mezalocha	1	Soltero	1	Hombre	44,4006108685
50168	Mianos	1	Soltero	1	Hombre	13,6855584906
50169	Miedes de Aragón	1	Soltero	1	Hombre	98,6732114217
50170	Monegrillo	1	Soltero	1	Hombre	121,0362858159
50171	Moneva	1	Soltero	1	Hombre	7,5202503395
50172	Monreal de Ariza	1	Soltero	1	Hombre	47,2693305698
50173	Monterde	1	Soltero	1	Hombre	34,2069436795
50174	Montón	1	Soltero	1	Hombre	22,2379849416
50175	Morata de Jalón	1	Soltero	1	Hombre	217,1865371046
50176	Morata de Jiloca	1	Soltero	1	Hombre	57,6058912139
50177	Morés	1	Soltero	1	Hombre	72,9379775368
50178	Moros	1	Soltero	1	Hombre	45,1440160137
50179	Moyuela	1	Soltero	1	Hombre	43,1411054865
50180	Mozota	1	Soltero	1	Hombre	15,8149514978
50181	Muel	1	Soltero	1	Hombre	188,1704294958
50182	Muela (La)	1	Soltero	1	Hombre	683,7969141188
50183	Munébrega	1	Soltero	1	Hombre	93,4725714918
50184	Murero	1	Soltero	1	Hombre	37,8316479066
50185	Murillo de Gállego	1	Soltero	1	Hombre	51,1367563525
50186	Navardún	1	Soltero	1	Hombre	16,6589035225
50187	Nigüella	1	Soltero	1	Hombre	18,6341874644
50188	Nombrevilla	1	Soltero	1	Hombre	5,550030416
50189	Nonaspe	1	Soltero	1	Hombre	176,6180341473
50190	Novallas	1	Soltero	1	Hombre	154,4364653635
50191	Novillas	1	Soltero	1	Hombre	87,4397038011
50192	Nuévalos	1	Soltero	1	Hombre	56,0874670758
50193	Nuez de Ebro	1	Soltero	1	Hombre	115,7391073652
50194	Olvés	1	Soltero	1	Hombre	28,992332296
50196	Orera	1	Soltero	1	Hombre	25,7212162802
50197	Orés	1	Soltero	1	Hombre	17,0768638275
50198	Oseja	1	Soltero	1	Hombre	6,1901929574
50199	Osera de Ebro	1	Soltero	1	Hombre	83,4762193008
50200	Paniza	1	Soltero	1	Hombre	138,2909129709
50201	Paracuellos de Jiloca	1	Soltero	1	Hombre	116,8180086918
50202	Paracuellos de la Ribera	1	Soltero	1	Hombre	35,736200135
50203	Pastriz	1	Soltero	1	Hombre	155,5251973021
50204	Pedrola	1	Soltero	1	Hombre	546,4450612555
50205	Pedrosas (Las)	1	Soltero	1	Hombre	16,5453751191
50206	Perdiguera	1	Soltero	1	Hombre	95,7777988362
50207	Piedratajada	1	Soltero	1	Hombre	25,1013907111
50208	Pina de Ebro	1	Soltero	1	Hombre	366,7611583706
50209	Pinseque	1	Soltero	1	Hombre	400,2102467228
50210	Pintanos (Los)	1	Soltero	1	Hombre	10,6208891374
50211	Plasencia de Jalón	1	Soltero	1	Hombre	78,9108291097
50212	Pleitas	1	Soltero	1	Hombre	17,2888459828
50213	Plenas	1	Soltero	1	Hombre	25,1870694793
50214	Pomer	1	Soltero	1	Hombre	5,8156038421
50215	Pozuel de Ariza	1	Soltero	1	Hombre	3,5512499057
50216	Pozuelo de Aragón	1	Soltero	1	Hombre	60,3528487142
50217	Pradilla de Ebro	1	Soltero	1	Hombre	114,4736111527
50218	Puebla de Albortón	1	Soltero	1	Hombre	23,7558791286
50219	Puebla de Alfindén (La)	1	Soltero	1	Hombre	706,0426780196
50220	Puendeluna	1	Soltero	1	Hombre	12,217604164
50221	Purujosa	1	Soltero	1	Hombre	14,0676185723
50222	Quinto	1	Soltero	1	Hombre	341,3597038503
50223	Remolinos	1	Soltero	1	Hombre	135,5259633865
50224	Retascón	1	Soltero	1	Hombre	16,4339587182
50225	Ricla	1	Soltero	1	Hombre	657,7456087248
50227	Romanos	1	Soltero	1	Hombre	29,8233328805
50228	Rueda de Jalón	1	Soltero	1	Hombre	52,8889881409
50229	Ruesca	1	Soltero	1	Hombre	17,6976613055
50230	Sádaba	1	Soltero	1	Hombre	254,7998618546
50231	Salillas de Jalón	1	Soltero	1	Hombre	48,0377972926
50232	Salvatierra de Esca	1	Soltero	1	Hombre	37,5213595434
50233	Samper del Salz	1	Soltero	1	Hombre	20,5998248207
50234	San Martín de la Virgen de Moncayo	1	Soltero	1	Hombre	52,2066077482
50235	San Mateo de Gállego	1	Soltero	1	Hombre	475,786905861
50236	Santa Cruz de Grío	1	Soltero	1	Hombre	34,673229963
50237	Santa Cruz de Moncayo	1	Soltero	1	Hombre	20,9153503021
50238	Santa Eulalia de Gállego	1	Soltero	1	Hombre	13,048601333
50239	Santed	1	Soltero	1	Hombre	5,8224147452
50240	Sástago	1	Soltero	1	Hombre	158,4304194851
50241	Saviñán	1	Soltero	1	Hombre	119,9846442987
50242	Sediles	1	Soltero	1	Hombre	17,6403567842
50243	Sestrica	1	Soltero	1	Hombre	77,0129453464
50244	Sierra de Luna	1	Soltero	1	Hombre	38,867304684
50245	Sigüés	1	Soltero	1	Hombre	38,7573284146
50246	Sisamón	1	Soltero	1	Hombre	21,4153347012
50247	Sobradiel	1	Soltero	1	Hombre	95,4815355878
50248	Sos del Rey Católico	1	Soltero	1	Hombre	143,9522213431
50249	Tabuenca	1	Soltero	1	Hombre	86,4935572203
50250	Talamantes	1	Soltero	1	Hombre	6,8015472095
50251	Tarazona	1	Soltero	1	Hombre	1322,4662798048
50252	Tauste	1	Soltero	1	Hombre	1025,5755907413
50253	Terrer	1	Soltero	1	Hombre	93,7008875754
50254	Tierga	1	Soltero	1	Hombre	52,4060810243
50255	Tobed	1	Soltero	1	Hombre	25,0431048949
50256	Torralba de los Frailes	1	Soltero	1	Hombre	21,0554573674
50257	Torralba de Ribota	1	Soltero	1	Hombre	46,0288903181
50258	Torralbilla	1	Soltero	1	Hombre	16,2995241683
50260	Torrelapaja	1	Soltero	1	Hombre	1,875088183
50261	Torrellas	1	Soltero	1	Hombre	44,4576505876
50262	Torres de Berrellén	1	Soltero	1	Hombre	238,074607902
50263	Torrijo de la Cañada	1	Soltero	1	Hombre	52,4335951991
50264	Tosos	1	Soltero	1	Hombre	27,5921697532
50265	Trasmoz	1	Soltero	1	Hombre	16,4428130839
50266	Trasobares	1	Soltero	1	Hombre	41,0510494799
50267	Uncastillo	1	Soltero	1	Hombre	128,6805452435
50268	Undués de Lerda	1	Soltero	1	Hombre	12,6487355795
50269	Urrea de Jalón	1	Soltero	1	Hombre	60,4238033658
50270	Urriés	1	Soltero	1	Hombre	14,589124121
50271	Used	1	Soltero	1	Hombre	67,4622363592
50272	Utebo	1	Soltero	1	Hombre	2136,6472657812
50273	Valdehorna	1	Soltero	1	Hombre	7,1670157347
50274	Val de San Martín	1	Soltero	1	Hombre	9,7880701685
50275	Valmadrid	1	Soltero	1	Hombre	33,21509108
50276	Valpalmas	1	Soltero	1	Hombre	28,0475893528
50277	Valtorres	1	Soltero	1	Hombre	15,7001809544
50278	Velilla de Ebro	1	Soltero	1	Hombre	31,770514677
50279	Velilla de Jiloca	1	Soltero	1	Hombre	22,5584423175
50280	Vera de Moncayo	1	Soltero	1	Hombre	77,3858154914
50281	Vierlas	1	Soltero	1	Hombre	19,3113962744
50282	Vilueña (La)	1	Soltero	1	Hombre	5,2590741144
50283	Villadoz	1	Soltero	1	Hombre	12,7499449288
50284	Villafeliche	1	Soltero	1	Hombre	30,9900197551
50285	Villafranca de Ebro	1	Soltero	1	Hombre	104,3457248804
50286	Villalba de Perejil	1	Soltero	1	Hombre	18,8866609752
50287	Villalengua	1	Soltero	1	Hombre	82,0681439806
50288	Villanueva de Gállego	1	Soltero	1	Hombre	524,6061766333
50289	Villanueva de Jiloca	1	Soltero	1	Hombre	9,6367712578
50290	Villanueva de Huerva	1	Soltero	1	Hombre	107,1599678083
50291	Villar de los Navarros	1	Soltero	1	Hombre	21,0352574938
50292	Villarreal de Huerva	1	Soltero	1	Hombre	20,7389166321
50293	Villarroya de la Sierra	1	Soltero	1	Hombre	99,0901952656
50294	Villarroya del Campo	1	Soltero	1	Hombre	17,65188017
50295	Vistabella	1	Soltero	1	Hombre	9,1194440682
50296	Zaida (La)	1	Soltero	1	Hombre	80,9371491412
50297	Zaragoza	1	Soltero	1	Hombre	97485,0901104419
50298	Zuera	1	Soltero	1	Hombre	1243,9625033956
50901	Biel	1	Soltero	1	Hombre	48,0489305736
50902	Marracos	1	Soltero	1	Hombre	16,3751313015
50903	Villamayor de Gállego	1	Soltero	1	Hombre	434,7440178794
22001	Abiego	2	Casado	1	Hombre	64,3191774173
22002	Abizanda	2	Casado	1	Hombre	25,6589456454
22003	Adahuesca	2	Casado	1	Hombre	43,1088571583
22004	Agüero	2	Casado	1	Hombre	36,695345823
22006	Aísa	2	Casado	1	Hombre	77,8855192865
22007	Albalate de Cinca	2	Casado	1	Hombre	331,6243011071
22008	Albalatillo	2	Casado	1	Hombre	63,5775813879
22009	Albelda	2	Casado	1	Hombre	193,996886638
22011	Albero Alto	2	Casado	1	Hombre	29,0799024023
22012	Albero Bajo	2	Casado	1	Hombre	23,7195258752
22013	Alberuela de Tubo	2	Casado	1	Hombre	87,1570079081
22014	Alcalá de Gurrea	2	Casado	1	Hombre	65,2584139294
22015	Alcalá del Obispo	2	Casado	1	Hombre	101,5766101744
22016	Alcampell	2	Casado	1	Hombre	200,5337679847
22017	Alcolea de Cinca	2	Casado	1	Hombre	307,3921785408
22018	Alcubierre	2	Casado	1	Hombre	113,9915369983
22019	Alerre	2	Casado	1	Hombre	55,3795802013
22020	Alfántega	2	Casado	1	Hombre	29,5833691775
22021	Almudévar	2	Casado	1	Hombre	584,1169517989
22022	Almunia de San Juan	2	Casado	1	Hombre	178,4229642423
22023	Almuniente	2	Casado	1	Hombre	138,3561306005
22024	Alquézar	2	Casado	1	Hombre	49,0849304096
22025	Altorricón	2	Casado	1	Hombre	326,4133951125
22027	Angüés	2	Casado	1	Hombre	82,2077360733
22028	Ansó	2	Casado	1	Hombre	89,6416555856
22029	Antillón	2	Casado	1	Hombre	43,060288838
22032	Aragüés del Puerto	2	Casado	1	Hombre	24,2280174996
22035	Arén	2	Casado	1	Hombre	69,882981356
22036	Argavieso	2	Casado	1	Hombre	34,8647021553
22037	Arguis	2	Casado	1	Hombre	43,8712028523
22039	Ayerbe	2	Casado	1	Hombre	238,4580545055
22040	Azanuy-Alins	2	Casado	1	Hombre	42,0570027293
22041	Azara	2	Casado	1	Hombre	60,9740767933
22042	Azlor	2	Casado	1	Hombre	34,1951096411
22043	Baells	2	Casado	1	Hombre	26,5511528753
22044	Bailo	2	Casado	1	Hombre	71,8789707636
22045	Baldellou	2	Casado	1	Hombre	24,7519347839
22046	Ballobar	2	Casado	1	Hombre	256,2740851623
22047	Banastás	2	Casado	1	Hombre	77,3965061214
22048	Barbastro	2	Casado	1	Hombre	3567,9142712733
22049	Barbués	2	Casado	1	Hombre	23,6394263394
22050	Barbuñales	2	Casado	1	Hombre	22,3195497999
22051	Bárcabo	2	Casado	1	Hombre	33,7942153037
22052	Belver de Cinca	2	Casado	1	Hombre	362,6711066724
22053	Benabarre	2	Casado	1	Hombre	266,0158403678
22054	Benasque	2	Casado	1	Hombre	389,0693601328
22055	Berbegal	2	Casado	1	Hombre	98,3540195572
22057	Bielsa	2	Casado	1	Hombre	142,0787220531
22058	Bierge	2	Casado	1	Hombre	51,3920237394
22059	Biescas	2	Casado	1	Hombre	373,9315190215
22060	Binaced	2	Casado	1	Hombre	352,5626877177
22061	Binéfar	2	Casado	1	Hombre	2276,1361473923
22062	Bisaurri	2	Casado	1	Hombre	27,6644049598
22063	Biscarrués	2	Casado	1	Hombre	57,9829929215
22064	Blecua y Torres	2	Casado	1	Hombre	50,0412116494
22066	Boltaña	2	Casado	1	Hombre	267,5562942684
22067	Bonansa	2	Casado	1	Hombre	27,0203002955
22068	Borau	2	Casado	1	Hombre	15,6893086198
22069	Broto	2	Casado	1	Hombre	133,8436642762
22072	Caldearenas	2	Casado	1	Hombre	68,9107615641
22074	Campo	2	Casado	1	Hombre	81,2387425487
22075	Camporrells	2	Casado	1	Hombre	48,4126166026
22076	Canal de Berdún	2	Casado	1	Hombre	92,3205832972
22077	Candasnos	2	Casado	1	Hombre	108,0386448808
22078	Canfranc	2	Casado	1	Hombre	124,5063447625
22079	Capdesaso	2	Casado	1	Hombre	32,9346029656
22080	Capella	2	Casado	1	Hombre	92,2971499519
22081	Casbas de Huesca	2	Casado	1	Hombre	86,3563867273
22082	Castejón del Puente	2	Casado	1	Hombre	85,3981387354
22083	Castejón de Monegros	2	Casado	1	Hombre	177,3918230472
22084	Castejón de Sos	2	Casado	1	Hombre	175,8399605975
22085	Castelflorite	2	Casado	1	Hombre	25,0305201855
22086	Castiello de Jaca	2	Casado	1	Hombre	67,8699287665
22087	Castigaleu	2	Casado	1	Hombre	31,2230975571
22088	Castillazuelo	2	Casado	1	Hombre	37,7878979802
22089	Castillonroy	2	Casado	1	Hombre	78,5495509437
22090	Colungo	2	Casado	1	Hombre	27,7253850484
22094	Chalamera	2	Casado	1	Hombre	27,634643038
22095	Chía	2	Casado	1	Hombre	21,0355212066
22096	Chimillas	2	Casado	1	Hombre	92,1789000942
22099	Esplús	2	Casado	1	Hombre	144,6606088415
22102	Estada	2	Casado	1	Hombre	57,076111553
22103	Estadilla	2	Casado	1	Hombre	221,6136575724
22105	Estopiñán del Castillo	2	Casado	1	Hombre	30,4440775906
22106	Fago	2	Casado	1	Hombre	8,9903085749
22107	Fanlo	2	Casado	1	Hombre	20,6797895542
22109	Fiscal	2	Casado	1	Hombre	79,8171106132
22110	Fonz	2	Casado	1	Hombre	255,9264722361
22111	Foradada del Toscar	2	Casado	1	Hombre	65,9799458731
22112	Fraga	2	Casado	1	Hombre	3633,8042181057
22113	Fueva (La)	2	Casado	1	Hombre	173,748102801
22114	Gistaín	2	Casado	1	Hombre	33,5587054426
22115	Grado (El)	2	Casado	1	Hombre	123,312630694
22116	Grañén	2	Casado	1	Hombre	453,2664160783
22117	Graus	2	Casado	1	Hombre	702,7179209155
22119	Gurrea de Gállego	2	Casado	1	Hombre	423,1897353533
22122	Hoz de Jaca	2	Casado	1	Hombre	18,7272298599
22124	Huerto	2	Casado	1	Hombre	71,1895346065
22125	Huesca	2	Casado	1	Hombre	12074,7417856221
22126	Ibieca	2	Casado	1	Hombre	38,2280757263
22127	Igriés	2	Casado	1	Hombre	176,9978769061
22128	Ilche	2	Casado	1	Hombre	70,6849491518
22129	Isábena	2	Casado	1	Hombre	67,6496060572
22130	Jaca	2	Casado	1	Hombre	2717,2282220953
22131	Jasa	2	Casado	1	Hombre	39,6695563577
22133	Labuerda	2	Casado	1	Hombre	37,4507871248
22135	Laluenga	2	Casado	1	Hombre	59,7186744716
22136	Lalueza	2	Casado	1	Hombre	287,7134375852
22137	Lanaja	2	Casado	1	Hombre	348,7950937846
22139	Laperdiguera	2	Casado	1	Hombre	28,7301961041
22141	Lascellas-Ponzano	2	Casado	1	Hombre	37,0422913717
22142	Lascuarre	2	Casado	1	Hombre	36,5372380484
22143	Laspaúles	2	Casado	1	Hombre	82,8032878718
22144	Laspuña	2	Casado	1	Hombre	70,3080648497
22149	Loarre	2	Casado	1	Hombre	90,3974288246
22150	Loporzano	2	Casado	1	Hombre	181,8096398248
22151	Loscorrales	2	Casado	1	Hombre	20,01142727
22155	Monesma y Cajigar	2	Casado	1	Hombre	20,6199659137
22156	Monflorite-Lascasas	2	Casado	1	Hombre	82,6204481304
22157	Montanuy	2	Casado	1	Hombre	55,5647910386
22158	Monzón	2	Casado	1	Hombre	4218,123091954
22160	Naval	2	Casado	1	Hombre	63,2507912879
22162	Novales	2	Casado	1	Hombre	40,2583711759
22163	Nueno	2	Casado	1	Hombre	153,1169183421
22164	Olvena	2	Casado	1	Hombre	13,121113775
22165	Ontiñena	2	Casado	1	Hombre	153,9144853626
22167	Osso de Cinca	2	Casado	1	Hombre	185,9484871095
22168	Palo	2	Casado	1	Hombre	5,771096355
22170	Panticosa	2	Casado	1	Hombre	142,9115383802
22172	Peñalba	2	Casado	1	Hombre	222,8815739588
22173	Peñas de Riglos (Las)	2	Casado	1	Hombre	60,6061941492
22174	Peralta de Alcofea	2	Casado	1	Hombre	149,2529734452
22175	Peralta de Calasanz	2	Casado	1	Hombre	65,6612354312
22176	Peraltilla	2	Casado	1	Hombre	49,1055067349
22177	Perarrúa	2	Casado	1	Hombre	25,6044967937
22178	Pertusa	2	Casado	1	Hombre	33,6705022067
22181	Piracés	2	Casado	1	Hombre	21,4941206255
22182	Plan	2	Casado	1	Hombre	65,5466122555
22184	Poleñino	2	Casado	1	Hombre	60,6278323741
22186	Pozán de Vero	2	Casado	1	Hombre	47,0463648793
