Año	Municipio código	Municipio nombre	División (2 dígitos) código	División (2 dígitos) descripción	Número de actividades
2009	44216	Teruel	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	29
2009	44216	Teruel	18	Artes gráficas y reproducción de soportes grabados	23
2009	44216	Teruel	20	Industria química	4
2009	44216	Teruel	22	Fabricación de productos de caucho y plásticos	1
2009	44216	Teruel	23	Fabricación de otros productos minerales no metálicos	29
2009	44216	Teruel	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2009	44216	Teruel	25	Fabricación de productos metálicos, excepto maquinaria y equipo	50
2009	44216	Teruel	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2009	44216	Teruel	27	Fabricación de material y equipo eléctrico	3
2009	44216	Teruel	28	Fabricación de maquinaria y equipo n.c.o.p.	10
2009	44216	Teruel	29	Fabricación de vehículos de motor, remolques y semirremolques	2
2009	44216	Teruel	30	Fabricación de otro material de transporte	1
2009	44216	Teruel	31	Fabricación de muebles	23
2009	44216	Teruel	32	Otras industrias manufactureras	4
2009	44216	Teruel	33	Reparación e instalación de maquinaria y equipo	9
2009	44216	Teruel	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	41
2009	44216	Teruel	36	Captación, depuración y distribución de agua	3
2009	44216	Teruel	37	Recogida y tratamiento de aguas residuales	3
2009	44216	Teruel	38	Recogida, tratamiento y eliminación de residuos; valorización	5
2009	44216	Teruel	39	Actividades de descontaminación y otros servicios de gestión de residuos	8
2009	44216	Teruel	41	Construcción de edificios	346
2009	44216	Teruel	42	Ingeniería civil	39
2009	44216	Teruel	43	Actividades de construcción especializada	480
2009	44216	Teruel	45	Venta y reparación de vehículos de motor y motocicletas	176
2009	44216	Teruel	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	186
2009	44216	Teruel	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	815
2009	44216	Teruel	49	Transporte terrestre y por tubería	303
2009	44216	Teruel	52	Almacenamiento y actividades anexas al transporte	22
2009	44216	Teruel	53	Actividades postales y de correos	13
2009	44216	Teruel	55	Servicios de alojamiento	44
2009	44216	Teruel	56	Servicios de comidas y bebidas	344
2009	44216	Teruel	58	Edición	15
2009	44216	Teruel	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	10
2009	44216	Teruel	60	Actividades de programación y emisión de radio y televisión	2
2009	44216	Teruel	61	Telecomunicaciones	5
2009	44216	Teruel	62	Programación, consultoría y otras actividades relacionadas con la informática	34
2009	44216	Teruel	63	Servicios de información	5
2009	44216	Teruel	64	Servicios financieros, excepto seguros y fondos de pensiones	40
2009	44216	Teruel	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	19
2009	44216	Teruel	66	Actividades auxiliares a los servicios financieros y a los seguros	85
2009	44216	Teruel	68	Actividades inmobiliarias	235
2009	44216	Teruel	69	Actividades jurídicas y de contabilidad	147
2009	44216	Teruel	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	228
2009	44216	Teruel	72	Investigación y desarrollo	24
2009	44216	Teruel	73	Publicidad y estudios de mercado	37
2009	44216	Teruel	74	Otras actividades profesionales, científicas y técnicas	49
2009	44216	Teruel	75	Actividades veterinarias	18
2009	44216	Teruel	77	Actividades de alquiler	42
2009	44216	Teruel	78	Actividades relacionadas con el empleo	8
2009	44216	Teruel	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	8
2009	44216	Teruel	80	Actividades de seguridad e investigación	5
2009	44216	Teruel	81	Servicios a edificios y actividades de jardinería	39
2009	44216	Teruel	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	86
2009	44216	Teruel	85	Educación	136
2009	44216	Teruel	86	Actividades sanitarias	120
2009	44216	Teruel	87	Asistencia en establecimientos residenciales	2
2009	44216	Teruel	88	Actividades de servicios sociales sin alojamiento	9
2009	44216	Teruel	90	Actividades de creación, artísticas y espectáculos	44
2009	44216	Teruel	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	13
2009	44216	Teruel	92	Actividades de juegos de azar y apuestas	11
2009	44216	Teruel	93	Actividades deportivas, recreativas y de entretenimiento	42
2009	44216	Teruel	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	40
2009	44216	Teruel	96	Otros servicios personales	151
2009	50067	Calatayud	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	27
2009	50067	Calatayud	02	Silvicultura y explotación forestal	1
2009	50067	Calatayud	08	Otras industrias extractivas	4
2009	50067	Calatayud	10	Industria de la alimentación	17
2009	50067	Calatayud	11	Fabricación de bebidas	10
2009	50067	Calatayud	13	Industria textil	8
2009	50067	Calatayud	14	Confección de prendas de vestir	3
2009	50067	Calatayud	15	Industria del cuero y del calzado	2
2009	50067	Calatayud	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	8
2009	50067	Calatayud	17	Industria del papel	4
2009	50067	Calatayud	18	Artes gráficas y reproducción de soportes grabados	9
2009	50067	Calatayud	22	Fabricación de productos de caucho y plásticos	1
2009	50067	Calatayud	23	Fabricación de otros productos minerales no metálicos	7
2009	50067	Calatayud	25	Fabricación de productos metálicos, excepto maquinaria y equipo	23
2009	50067	Calatayud	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2009	50067	Calatayud	27	Fabricación de material y equipo eléctrico	2
2009	50067	Calatayud	28	Fabricación de maquinaria y equipo n.c.o.p.	6
2009	50067	Calatayud	29	Fabricación de vehículos de motor, remolques y semirremolques	5
2009	50067	Calatayud	31	Fabricación de muebles	8
2009	50067	Calatayud	32	Otras industrias manufactureras	3
2009	50067	Calatayud	33	Reparación e instalación de maquinaria y equipo	8
2009	50067	Calatayud	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	18
2009	50067	Calatayud	37	Recogida y tratamiento de aguas residuales	2
2009	50067	Calatayud	38	Recogida, tratamiento y eliminación de residuos; valorización	4
2009	50067	Calatayud	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
2009	50067	Calatayud	41	Construcción de edificios	167
2009	50067	Calatayud	42	Ingeniería civil	23
2009	50067	Calatayud	43	Actividades de construcción especializada	315
2009	50067	Calatayud	45	Venta y reparación de vehículos de motor y motocicletas	99
2009	50067	Calatayud	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	152
2009	50067	Calatayud	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	482
2009	50067	Calatayud	49	Transporte terrestre y por tubería	111
2009	50067	Calatayud	52	Almacenamiento y actividades anexas al transporte	23
2009	50067	Calatayud	53	Actividades postales y de correos	3
2009	50067	Calatayud	55	Servicios de alojamiento	20
2009	50067	Calatayud	56	Servicios de comidas y bebidas	207
2009	50067	Calatayud	58	Edición	8
2009	50067	Calatayud	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	5
2009	50067	Calatayud	60	Actividades de programación y emisión de radio y televisión	6
2009	50067	Calatayud	61	Telecomunicaciones	3
2009	50067	Calatayud	62	Programación, consultoría y otras actividades relacionadas con la informática	6
2009	50067	Calatayud	63	Servicios de información	2
2009	50067	Calatayud	64	Servicios financieros, excepto seguros y fondos de pensiones	23
2009	50067	Calatayud	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	4
2009	50067	Calatayud	66	Actividades auxiliares a los servicios financieros y a los seguros	50
2009	50067	Calatayud	68	Actividades inmobiliarias	271
2009	50067	Calatayud	69	Actividades jurídicas y de contabilidad	73
2009	50067	Calatayud	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	48
2009	50067	Calatayud	72	Investigación y desarrollo	9
2009	50067	Calatayud	73	Publicidad y estudios de mercado	8
2009	50067	Calatayud	74	Otras actividades profesionales, científicas y técnicas	21
2009	50067	Calatayud	75	Actividades veterinarias	4
2009	50067	Calatayud	77	Actividades de alquiler	37
2009	50067	Calatayud	78	Actividades relacionadas con el empleo	2
2009	50067	Calatayud	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	11
2009	50067	Calatayud	80	Actividades de seguridad e investigación	1
2009	50067	Calatayud	81	Servicios a edificios y actividades de jardinería	21
2009	50067	Calatayud	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	39
2009	50067	Calatayud	85	Educación	56
2009	50067	Calatayud	86	Actividades sanitarias	42
2009	50067	Calatayud	87	Asistencia en establecimientos residenciales	5
2009	50067	Calatayud	88	Actividades de servicios sociales sin alojamiento	4
2009	50067	Calatayud	90	Actividades de creación, artísticas y espectáculos	16
2009	50067	Calatayud	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
2009	50067	Calatayud	92	Actividades de juegos de azar y apuestas	8
2009	50067	Calatayud	93	Actividades deportivas, recreativas y de entretenimiento	21
2009	50067	Calatayud	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	30
2009	50067	Calatayud	96	Otros servicios personales	81
2009	50089	Cuarte de Huerva	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	4
2009	50089	Cuarte de Huerva	08	Otras industrias extractivas	1
2009	50089	Cuarte de Huerva	10	Industria de la alimentación	21
2009	50089	Cuarte de Huerva	11	Fabricación de bebidas	1
2009	50089	Cuarte de Huerva	13	Industria textil	8
2009	50089	Cuarte de Huerva	14	Confección de prendas de vestir	5
2009	50089	Cuarte de Huerva	15	Industria del cuero y del calzado	2
2009	50089	Cuarte de Huerva	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	16
2009	50089	Cuarte de Huerva	17	Industria del papel	7
2009	50089	Cuarte de Huerva	18	Artes gráficas y reproducción de soportes grabados	25
2009	50089	Cuarte de Huerva	20	Industria química	14
2009	50089	Cuarte de Huerva	22	Fabricación de productos de caucho y plásticos	27
2009	50089	Cuarte de Huerva	23	Fabricación de otros productos minerales no metálicos	17
2009	50089	Cuarte de Huerva	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	5
2009	50089	Cuarte de Huerva	25	Fabricación de productos metálicos, excepto maquinaria y equipo	131
2009	50089	Cuarte de Huerva	26	Fabricación de productos informáticos, electrónicos y ópticos	5
2009	50089	Cuarte de Huerva	27	Fabricación de material y equipo eléctrico	20
2009	50089	Cuarte de Huerva	28	Fabricación de maquinaria y equipo n.c.o.p.	33
2009	50089	Cuarte de Huerva	29	Fabricación de vehículos de motor, remolques y semirremolques	16
2009	50089	Cuarte de Huerva	31	Fabricación de muebles	64
2009	50089	Cuarte de Huerva	32	Otras industrias manufactureras	3
2009	50089	Cuarte de Huerva	33	Reparación e instalación de maquinaria y equipo	20
2009	50089	Cuarte de Huerva	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	2
2009	50089	Cuarte de Huerva	36	Captación, depuración y distribución de agua	2
2009	50089	Cuarte de Huerva	37	Recogida y tratamiento de aguas residuales	1
2009	50089	Cuarte de Huerva	38	Recogida, tratamiento y eliminación de residuos; valorización	3
2009	50089	Cuarte de Huerva	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
2009	50089	Cuarte de Huerva	41	Construcción de edificios	106
2009	50089	Cuarte de Huerva	42	Ingeniería civil	12
2009	50089	Cuarte de Huerva	43	Actividades de construcción especializada	126
2009	50089	Cuarte de Huerva	45	Venta y reparación de vehículos de motor y motocicletas	79
2009	50089	Cuarte de Huerva	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	280
2009	50089	Cuarte de Huerva	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	127
2009	50089	Cuarte de Huerva	49	Transporte terrestre y por tubería	56
2009	50089	Cuarte de Huerva	52	Almacenamiento y actividades anexas al transporte	13
2009	50089	Cuarte de Huerva	53	Actividades postales y de correos	2
2009	50089	Cuarte de Huerva	55	Servicios de alojamiento	3
2009	50089	Cuarte de Huerva	56	Servicios de comidas y bebidas	59
2009	50089	Cuarte de Huerva	58	Edición	4
2009	50089	Cuarte de Huerva	61	Telecomunicaciones	1
2009	50089	Cuarte de Huerva	62	Programación, consultoría y otras actividades relacionadas con la informática	3
2009	50089	Cuarte de Huerva	63	Servicios de información	1
2009	50089	Cuarte de Huerva	64	Servicios financieros, excepto seguros y fondos de pensiones	20
2009	50089	Cuarte de Huerva	66	Actividades auxiliares a los servicios financieros y a los seguros	8
2009	50089	Cuarte de Huerva	68	Actividades inmobiliarias	125
2009	50089	Cuarte de Huerva	69	Actividades jurídicas y de contabilidad	14
2009	50089	Cuarte de Huerva	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	38
2009	50089	Cuarte de Huerva	72	Investigación y desarrollo	4
2009	50089	Cuarte de Huerva	73	Publicidad y estudios de mercado	9
2009	50089	Cuarte de Huerva	74	Otras actividades profesionales, científicas y técnicas	7
2009	50089	Cuarte de Huerva	75	Actividades veterinarias	1
2009	50089	Cuarte de Huerva	77	Actividades de alquiler	25
2009	50089	Cuarte de Huerva	78	Actividades relacionadas con el empleo	1
2009	50089	Cuarte de Huerva	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	2
2009	50089	Cuarte de Huerva	81	Servicios a edificios y actividades de jardinería	8
2009	50089	Cuarte de Huerva	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	32
2009	50089	Cuarte de Huerva	85	Educación	8
2009	50089	Cuarte de Huerva	86	Actividades sanitarias	15
2009	50089	Cuarte de Huerva	87	Asistencia en establecimientos residenciales	1
2009	50089	Cuarte de Huerva	90	Actividades de creación, artísticas y espectáculos	9
2009	50089	Cuarte de Huerva	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
