Mes y año	Codmun	Municipio	Cuentas cotización con trabajadores
Marzo 2020	44195	Rillo	3
Marzo 2020	44196	Riodeva	3
Marzo 2020	44197	Ródenas	4
Marzo 2020	44198	Royuela	8
Marzo 2020	44199	Rubiales	2
Marzo 2020	44200	Rubielos de la Cérida	2
Marzo 2020	44201	Rubielos de Mora	37
Marzo 2020	44204	Saldón	1
Marzo 2020	44205	Samper de Calanda	24
Marzo 2020	44206	San Agustín	5
Marzo 2020	44207	San Martín del Río	4
Marzo 2020	44208	Santa Cruz de Nogueras	2
Marzo 2020	44209	Santa Eulalia	43
Marzo 2020	44210	Sarrión	71
Marzo 2020	44211	Segura de los Baños	1
Marzo 2020	44212	Seno	4
Marzo 2020	44213	Singra	4
Marzo 2020	44215	Terriente	7
Marzo 2020	44216	Teruel	1951
Marzo 2020	44217	Toril y Masegoso	2
Marzo 2020	44218	Tormón	2
Marzo 2020	44219	Tornos	4
Marzo 2020	44220	Torralba de los Sisones	11
Marzo 2020	44221	Torrecilla de Alcañiz	21
Marzo 2020	44222	Torrecilla del Rebollar	2
Marzo 2020	44223	Torre de Arcas	4
Marzo 2020	44224	Torre de las Arcas	3
Marzo 2020	44225	Torre del Compte	9
Marzo 2020	44226	Torrelacárcel	11
Marzo 2020	44227	Torre los Negros	4
Marzo 2020	44228	Torremocha de Jiloca	6
Marzo 2020	44229	Torres de Albarracín	9
Marzo 2020	44230	Torrevelilla	12
Marzo 2020	44231	Torrijas	3
Marzo 2020	44232	Torrijo del Campo	16
Marzo 2020	44234	Tramacastiel	4
Marzo 2020	44235	Tramacastilla	11
Marzo 2020	44236	Tronchón	5
Marzo 2020	44237	Urrea de Gaén	16
Marzo 2020	44238	Utrillas	89
Marzo 2020	44239	Valacloche	1
Marzo 2020	44240	Valbona	8
Marzo 2020	44241	Valdealgorfa	21
Marzo 2020	44243	Valdecuenca	3
Marzo 2020	44244	Valdelinares	7
Marzo 2020	44245	Valdeltormo	16
Marzo 2020	44246	Valderrobres	163
Marzo 2020	44247	Valjunquera	13
Marzo 2020	44249	Vallecillo (El)	2
Marzo 2020	44250	Veguillas de la Sierra	1
Marzo 2020	44251	Villafranca del Campo	13
Marzo 2020	44252	Villahermosa del Campo	2
Marzo 2020	44256	Villanueva del Rebollar de la Sierra	2
Marzo 2020	44257	Villar del Cobo	2
Marzo 2020	44260	Villarluengo	7
Marzo 2020	44261	Villarquemado	20
Marzo 2020	44262	Villarroya de los Pinares	7
Marzo 2020	44263	Villastar	13
Marzo 2020	44264	Villel	14
Marzo 2020	44265	Vinaceite	17
Marzo 2020	44266	Visiedo	3
Marzo 2020	44267	Vivel del Río Martín	3
Marzo 2020	50001	Abanto	4
Marzo 2020	50002	Acered	10
Marzo 2020	50003	Agón	7
Marzo 2020	50004	Aguarón	38
Marzo 2020	50005	Aguilón	5
Marzo 2020	50006	Ainzón	34
Marzo 2020	50007	Aladrén	1
Marzo 2020	50008	Alagón	208
Marzo 2020	50009	Alarba	5
Marzo 2020	50010	Alberite de San Juan	7
Marzo 2020	50011	Albeta	10
Marzo 2020	50012	Alborge	9
Marzo 2020	50013	Alcalá de Ebro	6
Marzo 2020	50014	Alcalá de Moncayo	4
Marzo 2020	50015	Alconchel de Ariza	3
Marzo 2020	50016	Aldehuela de Liestos	2
Marzo 2020	50017	Alfajarín	97
Marzo 2020	50018	Alfamén	41
Marzo 2020	50019	Alforque	2
Marzo 2020	50020	Alhama de Aragón	30
Marzo 2020	50021	Almochuel	1
Marzo 2020	50022	Almolda (La)	8
Marzo 2020	50023	Almonacid de la Cuba	10
Marzo 2020	50024	Almonacid de la Sierra	41
Marzo 2020	50025	Almunia de Doña Godina (La)	331
Marzo 2020	50026	Alpartir	14
Marzo 2020	50027	Ambel	8
Marzo 2020	50028	Anento	2
Marzo 2020	50029	Aniñón	23
Marzo 2020	50030	Añón de Moncayo	4
Marzo 2020	50031	Aranda de Moncayo	6
Marzo 2020	50032	Arándiga	12
Marzo 2020	50033	Ardisa	2
Marzo 2020	50034	Ariza	32
Marzo 2020	50035	Artieda	5
Marzo 2020	50036	Asín	5
Marzo 2020	50037	Atea	4
Marzo 2020	50038	Ateca	58
Marzo 2020	50039	Azuara	21
Marzo 2020	50040	Badules	2
Marzo 2020	50041	Bagüés	1
Marzo 2020	50042	Balconchán	2
Marzo 2020	50043	Bárboles	15
Marzo 2020	50044	Bardallur	8
Marzo 2020	50045	Belchite	69
Marzo 2020	50046	Belmonte de Gracián	3
Marzo 2020	50047	Berdejo	1
Marzo 2020	50048	Berrueco	3
Marzo 2020	50050	Bijuesca	3
Marzo 2020	50051	Biota	32
Marzo 2020	50052	Bisimbre	7
Marzo 2020	50053	Boquiñeni	22
Marzo 2020	50054	Bordalba	3
Marzo 2020	50055	Borja	180
Marzo 2020	50056	Botorrita	14
Marzo 2020	50057	Brea de Aragón	61
Marzo 2020	50058	Bubierca	3
Marzo 2020	50059	Bujaraloz	59
Marzo 2020	50060	Bulbuente	16
Marzo 2020	50061	Bureta	11
Marzo 2020	50062	Burgo de Ebro (El)	120
Marzo 2020	50063	Buste (El)	3
Marzo 2020	50064	Cabañas de Ebro	23
Marzo 2020	50065	Cabolafuente	2
Marzo 2020	50066	Cadrete	227
Marzo 2020	50067	Calatayud	752
Marzo 2020	50068	Calatorao	97
Marzo 2020	50069	Calcena	5
Marzo 2020	50070	Calmarza	3
Marzo 2020	50071	Campillo de Aragón	6
Marzo 2020	50072	Carenas	5
Marzo 2020	50073	Cariñena	221
Marzo 2020	50074	Caspe	371
Marzo 2020	50075	Castejón de Alarba	2
Marzo 2020	50076	Castejón de las Armas	3
Marzo 2020	50077	Castejón de Valdejasa	8
Marzo 2020	50078	Castiliscar	10
Marzo 2020	50079	Cervera de la Cañada	11
Marzo 2020	50080	Cerveruela	2
Marzo 2020	50081	Cetina	20
Marzo 2020	50082	Cimballa	4
Marzo 2020	50083	Cinco Olivas	3
Marzo 2020	50084	Clarés de Ribota	1
Marzo 2020	50085	Codo	5
Marzo 2020	50086	Codos	9
Marzo 2020	50087	Contamina	1
Marzo 2020	50088	Cosuenda	13
Marzo 2020	50089	Cuarte de Huerva	740
Marzo 2020	50090	Cubel	6
Marzo 2020	50091	Cuerlas (Las)	5
Marzo 2020	50092	Chiprana	34
Marzo 2020	50093	Chodes	4
Marzo 2020	50094	Daroca	89
Marzo 2020	50095	Ejea de los Caballeros	644
Marzo 2020	50096	Embid de Ariza	2
Marzo 2020	50098	Encinacorba	5
Marzo 2020	50099	Épila	164
Marzo 2020	50100	Erla	16
Marzo 2020	50101	Escatrón	46
Marzo 2020	50102	Fabara	62
Marzo 2020	50104	Farlete	19
Marzo 2020	50105	Fayón	15
Marzo 2020	50106	Fayos (Los)	2
Marzo 2020	50107	Figueruelas	72
Marzo 2020	50108	Fombuena	2
Marzo 2020	50109	Frago (El)	5
Marzo 2020	50110	Frasno (El)	22
Marzo 2020	50111	Fréscano	7
Marzo 2020	50113	Fuendejalón	65
Marzo 2020	50114	Fuendetodos	10
Marzo 2020	50115	Fuentes de Ebro	144
Marzo 2020	50116	Fuentes de Jiloca	7
Marzo 2020	50117	Gallocanta	4
Marzo 2020	50118	Gallur	78
Marzo 2020	50119	Gelsa	31
Marzo 2020	50120	Godojos	5
Marzo 2020	50121	Gotor	9
Marzo 2020	50122	Grisel	2
Marzo 2020	50123	Grisén	12
Marzo 2020	50124	Herrera de los Navarros	24
Marzo 2020	50125	Ibdes	17
Marzo 2020	50126	Illueca	89
Marzo 2020	50128	Isuerre	2
Marzo 2020	50129	Jaraba	9
Marzo 2020	50130	Jarque de Moncayo	13
Marzo 2020	50131	Jaulín	10
Marzo 2020	50132	Joyosa (La)	20
Marzo 2020	50133	Lagata	4
Marzo 2020	50134	Langa del Castillo	4
Marzo 2020	50135	Layana	4
Marzo 2020	50136	Lécera	30
Marzo 2020	50137	Leciñena	47
Marzo 2020	50138	Lechón	4
Marzo 2020	50139	Letux	13
Marzo 2020	50140	Litago	2
Marzo 2020	50141	Lituénigo	3
Marzo 2020	50142	Lobera de Onsella	1
Marzo 2020	50143	Longares	32
Marzo 2020	50144	Longás	2
Marzo 2020	50146	Lucena de Jalón	10
Marzo 2020	50147	Luceni	24
Marzo 2020	50148	Luesia	10
Marzo 2020	50149	Luesma	2
Marzo 2020	50150	Lumpiaque	29
Marzo 2020	50151	Luna	25
Marzo 2020	50152	Maella	89
Marzo 2020	50153	Magallón	47
Marzo 2020	50154	Mainar	9
Marzo 2020	50155	Malanquilla	3
Marzo 2020	50156	Maleján	5
Marzo 2020	50157	Malón	7
Marzo 2020	50159	Maluenda	36
Marzo 2020	50160	Mallén	102
Marzo 2020	50161	Manchones	4
Marzo 2020	50162	Mara	9
Marzo 2020	50163	María de Huerva	143
Marzo 2020	50164	Mediana de Aragón	14
Marzo 2020	50165	Mequinenza	90
Marzo 2020	50166	Mesones de Isuela	9
Marzo 2020	50167	Mezalocha	8
Marzo 2020	50168	Mianos	3
Marzo 2020	50169	Miedes de Aragón	12
Marzo 2020	50170	Monegrillo	22
Marzo 2020	50171	Moneva	2
Marzo 2020	50172	Monreal de Ariza	10
Marzo 2020	50173	Monterde	5
Marzo 2020	50174	Montón	2
Marzo 2020	50175	Morata de Jalón	33
Marzo 2020	50176	Morata de Jiloca	16
Marzo 2020	50177	Morés	14
Marzo 2020	50178	Moros	6
Marzo 2020	50179	Moyuela	11
Marzo 2020	50180	Mozota	3
Marzo 2020	50181	Muel	82
Marzo 2020	50182	Muela (La)	326
Marzo 2020	50183	Munébrega	14
Marzo 2020	50184	Murero	4
Marzo 2020	50185	Murillo de Gállego	11
Marzo 2020	50186	Navardún	2
Marzo 2020	50187	Nigüella	5
Marzo 2020	50188	Nombrevilla	1
Marzo 2020	50189	Nonaspe	38
Marzo 2020	50190	Novallas	25
Marzo 2020	50191	Novillas	20
Marzo 2020	50192	Nuévalos	13
Marzo 2020	50193	Nuez de Ebro	35
Marzo 2020	50194	Olvés	5
Marzo 2020	50195	Orcajo	2
Marzo 2020	50196	Orera	3
Marzo 2020	50197	Orés	4
Marzo 2020	50198	Oseja	2
Marzo 2020	50199	Osera de Ebro	12
Marzo 2020	50200	Paniza	25
Marzo 2020	50201	Paracuellos de Jiloca	14
Marzo 2020	50202	Paracuellos de la Ribera	5
Marzo 2020	50203	Pastriz	21
Marzo 2020	50204	Pedrola	130
Marzo 2020	50205	Pedrosas (Las)	3
Marzo 2020	50206	Perdiguera	15
Marzo 2020	50207	Piedratajada	6
Marzo 2020	50208	Pina de Ebro	98
Marzo 2020	50209	Pinseque	157
Marzo 2020	50210	Pintanos (Los)	3
Marzo 2020	50211	Plasencia de Jalón	9
Marzo 2020	50212	Pleitas	2
Marzo 2020	50213	Plenas	6
Marzo 2020	50214	Pomer	2
Marzo 2020	50215	Pozuel de Ariza	4
Marzo 2020	50216	Pozuelo de Aragón	21
Marzo 2020	50217	Pradilla de Ebro	19
Marzo 2020	50218	Puebla de Albortón	7
Marzo 2020	50219	Puebla de Alfindén (La)	433
Marzo 2020	50220	Puendeluna	2
Marzo 2020	50221	Purujosa	1
Marzo 2020	50222	Quinto	76
Marzo 2020	50223	Remolinos	36
Marzo 2020	50224	Retascón	1
Marzo 2020	50225	Ricla	122
Marzo 2020	50227	Romanos	7
Marzo 2020	50228	Rueda de Jalón	12
Marzo 2020	50229	Ruesca	3
Marzo 2020	50230	Sádaba	49
Marzo 2020	50231	Salillas de Jalón	21
Marzo 2020	50232	Salvatierra de Esca	7
Marzo 2020	50233	Samper del Salz	2
Marzo 2020	50234	San Martín de la Virgen de Moncayo	7
Marzo 2020	50235	San Mateo de Gállego	109
Marzo 2020	50236	Santa Cruz de Grío	6
Marzo 2020	50237	Santa Cruz de Moncayo	3
Marzo 2020	50238	Santa Eulalia de Gállego	2
Marzo 2020	50239	Santed	1
Marzo 2020	50240	Sástago	53
Marzo 2020	50241	Saviñán	27
Marzo 2020	50242	Sediles	2
Marzo 2020	50243	Sestrica	15
Marzo 2020	50244	Sierra de Luna	16
Marzo 2020	50245	Sigüés	7
Marzo 2020	50246	Sisamón	2
Marzo 2020	50247	Sobradiel	40
Marzo 2020	50248	Sos del Rey Católico	37
Marzo 2020	50249	Tabuenca	11
Marzo 2020	50250	Talamantes	4
Marzo 2020	50251	Tarazona	357
Marzo 2020	50252	Tauste	299
Marzo 2020	50253	Terrer	9
Marzo 2020	50254	Tierga	8
Marzo 2020	50255	Tobed	6
Marzo 2020	50256	Torralba de los Frailes	5
Marzo 2020	50257	Torralba de Ribota	5
Marzo 2020	50258	Torralbilla	3
Marzo 2020	50259	Torrehermosa	5
Marzo 2020	50260	Torrelapaja	1
Marzo 2020	50261	Torrellas	10
Marzo 2020	50262	Torres de Berrellén	34
Marzo 2020	50263	Torrijo de la Cañada	5
Marzo 2020	50264	Tosos	10
Marzo 2020	50265	Trasmoz	3
Marzo 2020	50266	Trasobares	3
Marzo 2020	50267	Uncastillo	16
Marzo 2020	50268	Undués de Lerda	3
Marzo 2020	50269	Urrea de Jalón	13
Marzo 2020	50270	Urriés	4
Marzo 2020	50271	Used	8
Marzo 2020	50272	Utebo	542
Marzo 2020	50273	Valdehorna	2
Marzo 2020	50274	Val de San Martín	3
Marzo 2020	50275	Valmadrid	6
Marzo 2020	50276	Valpalmas	8
Marzo 2020	50277	Valtorres	5
Marzo 2020	50278	Velilla de Ebro	9
Marzo 2020	50279	Velilla de Jiloca	2
Marzo 2020	50280	Vera de Moncayo	22
Marzo 2020	50281	Vierlas	8
Marzo 2020	50282	Vilueña (La)	5
Marzo 2020	50283	Villadoz	10
Marzo 2020	50284	Villafeliche	7
Marzo 2020	50285	Villafranca de Ebro	25
Marzo 2020	50286	Villalba de Perejil	1
Marzo 2020	50287	Villalengua	11
Marzo 2020	50288	Villanueva de Gállego	384
Marzo 2020	50289	Villanueva de Jiloca	2
Marzo 2020	50290	Villanueva de Huerva	16
Marzo 2020	50291	Villar de los Navarros	1
Marzo 2020	50292	Villarreal de Huerva	18
Marzo 2020	50293	Villarroya de la Sierra	9
Marzo 2020	50294	Villarroya del Campo	7
Marzo 2020	50296	Zaida (La)	16
Marzo 2020	50297	Zaragoza	29014
Marzo 2020	50298	Zuera	325
Marzo 2020	50901	Biel	7
Marzo 2020	50902	Marracos	2
Marzo 2020	50903	Villamayor de Gállego	86
Marzo 2020	99999	Sin clasificar	43
Diciembre 2019	22001	Abiego	15
Diciembre 2019	22002	Abizanda	7
Diciembre 2019	22003	Adahuesca	15
Diciembre 2019	22004	Agüero	5
Diciembre 2019	22006	Aísa	49
Diciembre 2019	22007	Albalate de Cinca	85
Diciembre 2019	22008	Albalatillo	8
Diciembre 2019	22009	Albelda	42
Diciembre 2019	22011	Albero Alto	8
Diciembre 2019	22012	Albero Bajo	2
Diciembre 2019	22013	Alberuela de Tubo	10
Diciembre 2019	22014	Alcalá de Gurrea	12
Diciembre 2019	22015	Alcalá del Obispo	20
Diciembre 2019	22016	Alcampell	36
Diciembre 2019	22017	Alcolea de Cinca	65
Diciembre 2019	22018	Alcubierre	24
Diciembre 2019	22019	Alerre	8
Diciembre 2019	22020	Alfántega	5
Diciembre 2019	22021	Almudévar	113
Diciembre 2019	22022	Almunia de San Juan	30
Diciembre 2019	22023	Almuniente	19
Diciembre 2019	22024	Alquézar	29
Diciembre 2019	22025	Altorricón	120
Diciembre 2019	22027	Angüés	15
Diciembre 2019	22028	Ansó	18
Diciembre 2019	22029	Antillón	8
Diciembre 2019	22032	Aragüés del Puerto	5
Diciembre 2019	22035	Arén	15
Diciembre 2019	22037	Arguis	6
Diciembre 2019	22039	Ayerbe	53
Diciembre 2019	22040	Azanuy-Alins	6
Diciembre 2019	22041	Azara	9
Diciembre 2019	22042	Azlor	2
Diciembre 2019	22043	Baells	4
Diciembre 2019	22044	Bailo	9
Diciembre 2019	22045	Baldellou	4
Diciembre 2019	22046	Ballobar	50
Diciembre 2019	22047	Banastás	9
Diciembre 2019	22048	Barbastro	842
Diciembre 2019	22049	Barbués	5
Diciembre 2019	22050	Barbuñales	3
Diciembre 2019	22051	Bárcabo	2
Diciembre 2019	22052	Belver de Cinca	89
Diciembre 2019	22053	Benabarre	66
Diciembre 2019	22054	Benasque	176
Diciembre 2019	22055	Berbegal	23
Diciembre 2019	22057	Bielsa	26
Diciembre 2019	22058	Bierge	10
Diciembre 2019	22059	Biescas	97
Diciembre 2019	22060	Binaced	108
Diciembre 2019	22061	Binéfar	508
Diciembre 2019	22062	Bisaurri	11
Diciembre 2019	22063	Biscarrués	9
Diciembre 2019	22064	Blecua y Torres	15
Diciembre 2019	22066	Boltaña	51
Diciembre 2019	22067	Bonansa	4
Diciembre 2019	22068	Borau	3
Diciembre 2019	22069	Broto	40
Diciembre 2019	22072	Caldearenas	8
Diciembre 2019	22074	Campo	29
Diciembre 2019	22075	Camporrells	7
Diciembre 2019	22076	Canal de Berdún	21
Diciembre 2019	22077	Candasnos	19
Diciembre 2019	22078	Canfranc	39
Diciembre 2019	22079	Capdesaso	7
Diciembre 2019	22080	Capella	24
Diciembre 2019	22081	Casbas de Huesca	11
Diciembre 2019	22082	Castejón del Puente	27
Diciembre 2019	22083	Castejón de Monegros	12
Diciembre 2019	22084	Castejón de Sos	30
Diciembre 2019	22085	Castelflorite	10
Diciembre 2019	22086	Castiello de Jaca	9
Diciembre 2019	22087	Castigaleu	10
Diciembre 2019	22088	Castillazuelo	8
Diciembre 2019	22089	Castillonroy	21
Diciembre 2019	22090	Colungo	7
Diciembre 2019	22094	Chalamera	5
Diciembre 2019	22095	Chía	3
Diciembre 2019	22096	Chimillas	13
Diciembre 2019	22099	Esplús	50
Diciembre 2019	22102	Estada	9
Diciembre 2019	22103	Estadilla	42
Diciembre 2019	22105	Estopiñán del Castillo	10
Diciembre 2019	22107	Fanlo	4
Diciembre 2019	22109	Fiscal	15
Diciembre 2019	22110	Fonz	49
Diciembre 2019	22111	Foradada del Toscar	7
Diciembre 2019	22112	Fraga	792
Diciembre 2019	22113	Fueva (La)	28
Diciembre 2019	22114	Gistaín	5
Diciembre 2019	22115	Grado (El)	35
Diciembre 2019	22116	Grañén	111
Diciembre 2019	22117	Graus	187
Diciembre 2019	22119	Gurrea de Gállego	57
Diciembre 2019	22122	Hoz de Jaca	4
Diciembre 2019	22124	Huerto	11
Diciembre 2019	22125	Huesca	3067
Diciembre 2019	22126	Ibieca	3
Diciembre 2019	22127	Igriés	18
Diciembre 2019	22128	Ilche	22
Diciembre 2019	22129	Isábena	16
Diciembre 2019	22130	Jaca	747
Diciembre 2019	22131	Jasa	3
Diciembre 2019	22133	Labuerda	13
Diciembre 2019	22135	Laluenga	10
Diciembre 2019	22136	Lalueza	35
Diciembre 2019	22137	Lanaja	52
Diciembre 2019	22139	Laperdiguera	3
Diciembre 2019	22141	Lascellas-Ponzano	12
Diciembre 2019	22142	Lascuarre	8
Diciembre 2019	22143	Laspaúles	10
Diciembre 2019	22144	Laspuña	8
Diciembre 2019	22149	Loarre	10
Diciembre 2019	22150	Loporzano	19
Diciembre 2019	22151	Loscorrales	1
Diciembre 2019	22155	Monesma y Cajigar	1
Diciembre 2019	22156	Monflorite-Lascasas	20
Diciembre 2019	22157	Montanuy	14
Diciembre 2019	22158	Monzón	731
Diciembre 2019	22160	Naval	11
Diciembre 2019	22162	Novales	13
Diciembre 2019	22163	Nueno	21
Diciembre 2019	22164	Olvena	2
Diciembre 2019	22165	Ontiñena	20
Diciembre 2019	22167	Osso de Cinca	51
Diciembre 2019	22170	Panticosa	69
Diciembre 2019	22172	Peñalba	42
Diciembre 2019	22173	Peñas de Riglos (Las)	7
Diciembre 2019	22174	Peralta de Alcofea	40
Diciembre 2019	22175	Peralta de Calasanz	9
Diciembre 2019	22176	Peraltilla	5
Diciembre 2019	22177	Perarrúa	2
Diciembre 2019	22178	Pertusa	10
Diciembre 2019	22181	Piracés	6
Diciembre 2019	22182	Plan	14
Diciembre 2019	22184	Poleñino	12
Diciembre 2019	22186	Pozán de Vero	3
Diciembre 2019	22187	Puebla de Castro (La)	16
Diciembre 2019	22188	Puente de Montañana	11
Diciembre 2019	22189	Puértolas	13
Diciembre 2019	22190	Pueyo de Araguás (El)	6
Diciembre 2019	22193	Pueyo de Santa Cruz	12
Diciembre 2019	22195	Quicena	13
Diciembre 2019	22197	Robres	23
Diciembre 2019	22199	Sabiñánigo	367
Diciembre 2019	22200	Sahún	23
Diciembre 2019	22201	Salas Altas	13
Diciembre 2019	22202	Salas Bajas	13
Diciembre 2019	22203	Salillas	10
Diciembre 2019	22204	Sallent de Gállego	160
Diciembre 2019	22205	San Esteban de Litera	22
Diciembre 2019	22206	Sangarrén	17
Diciembre 2019	22207	San Juan de Plan	7
Diciembre 2019	22208	Santa Cilia	12
Diciembre 2019	22209	Santa Cruz de la Serós	8
Diciembre 2019	22212	Santaliestra y San Quílez	2
Diciembre 2019	22213	Sariñena	213
Diciembre 2019	22214	Secastilla	10
Diciembre 2019	22215	Seira	6
Diciembre 2019	22217	Sena	22
Diciembre 2019	22218	Senés de Alcubierre	5
Diciembre 2019	22220	Sesa	9
Diciembre 2019	22221	Sesué	8
Diciembre 2019	22222	Siétamo	22
Diciembre 2019	22223	Sopeira	5
Diciembre 2019	22225	Tamarite de Litera	198
Diciembre 2019	22226	Tardienta	45
Diciembre 2019	22227	Tella-Sin	6
Diciembre 2019	22228	Tierz	34
Diciembre 2019	22229	Tolva	4
Diciembre 2019	22230	Torla-Ordesa	25
Diciembre 2019	22232	Torralba de Aragón	9
Diciembre 2019	22233	Torre la Ribera	5
Diciembre 2019	22234	Torrente de Cinca	51
Diciembre 2019	22235	Torres de Alcanadre	4
Diciembre 2019	22236	Torres de Barbués	12
Diciembre 2019	22239	Tramaced	11
Diciembre 2019	22242	Valfarta	6
Diciembre 2019	22243	Valle de Bardají	2
Diciembre 2019	22244	Valle de Lierp	3
Diciembre 2019	22245	Velilla de Cinca	20
Diciembre 2019	22246	Beranuy	2
Diciembre 2019	22247	Viacamp y Litera	7
Diciembre 2019	22248	Vicién	6
Diciembre 2019	22249	Villanova	8
Diciembre 2019	22250	Villanúa	34
Diciembre 2019	22251	Villanueva de Sigena	26
Diciembre 2019	22252	Yebra de Basa	4
Diciembre 2019	22254	Zaidín	108
Diciembre 2019	22901	Valle de Hecho	40
Diciembre 2019	22902	Puente la Reina de Jaca	23
Diciembre 2019	22903	San Miguel del Cinca	47
Diciembre 2019	22904	Sotonera (La)	51
Diciembre 2019	22905	Lupiñén-Ortilla	21
Diciembre 2019	22906	Santa María de Dulcis	7
Diciembre 2019	22907	Aínsa-Sobrarbe	155
Diciembre 2019	22908	Hoz y Costeán	8
Diciembre 2019	22909	Vencillón	20
Diciembre 2019	44001	Ababuj	1
Diciembre 2019	44002	Abejuela	1
Diciembre 2019	44003	Aguatón	2
Diciembre 2019	44004	Aguaviva	24
Diciembre 2019	44005	Aguilar del Alfambra	4
Diciembre 2019	44006	Alacón	7
Diciembre 2019	44007	Alba	8
Diciembre 2019	44008	Albalate del Arzobispo	75
Diciembre 2019	44009	Albarracín	78
Diciembre 2019	44010	Albentosa	30
Diciembre 2019	44011	Alcaine	2
Diciembre 2019	44012	Alcalá de la Selva	29
Diciembre 2019	44013	Alcañiz	849
Diciembre 2019	44014	Alcorisa	140
Diciembre 2019	44016	Alfambra	20
Diciembre 2019	44017	Aliaga	20
Diciembre 2019	44018	Almohaja	3
Diciembre 2019	44019	Alobras	3
Diciembre 2019	44021	Allepuz	5
Diciembre 2019	44022	Alloza	20
Diciembre 2019	44023	Allueva	2
Diciembre 2019	44024	Anadón	1
Diciembre 2019	44025	Andorra	227
Diciembre 2019	44026	Arcos de las Salinas	4
Diciembre 2019	44027	Arens de Lledó	5
Diciembre 2019	44028	Argente	5
Diciembre 2019	44029	Ariño	26
Diciembre 2019	44031	Azaila	7
Diciembre 2019	44033	Báguena	7
Diciembre 2019	44034	Bañón	4
Diciembre 2019	44035	Barrachina	2
Diciembre 2019	44036	Bea	2
Diciembre 2019	44037	Beceite	22
Diciembre 2019	44038	Belmonte de San José	5
Diciembre 2019	44039	Bello	7
Diciembre 2019	44040	Berge	8
Diciembre 2019	44041	Bezas	2
Diciembre 2019	44042	Blancas	5
Diciembre 2019	44043	Blesa	2
Diciembre 2019	44044	Bordón	7
Diciembre 2019	44045	Bronchales	17
Diciembre 2019	44046	Bueña	4
Diciembre 2019	44047	Burbáguena	7
Diciembre 2019	44048	Cabra de Mora	2
Diciembre 2019	44049	Calaceite	62
Diciembre 2019	44050	Calamocha	196
Diciembre 2019	44051	Calanda	175
Diciembre 2019	44052	Calomarde	2
Diciembre 2019	44053	Camañas	6
Diciembre 2019	44054	Camarena de la Sierra	9
Diciembre 2019	44055	Camarillas	6
Diciembre 2019	44056	Caminreal	30
Diciembre 2019	44059	Cantavieja	43
Diciembre 2019	44060	Cañada de Benatanduz	2
Diciembre 2019	44061	Cañada de Verich (La)	5
Diciembre 2019	44062	Cañada Vellida	4
Diciembre 2019	44063	Cañizar del Olivar	4
Diciembre 2019	44064	Cascante del Río	2
Diciembre 2019	44065	Castejón de Tornos	1
Diciembre 2019	44066	Castel de Cabra	4
Diciembre 2019	44067	Castelnou	9
Diciembre 2019	44068	Castelserás	31
Diciembre 2019	44070	Castellar (El)	2
Diciembre 2019	44071	Castellote	36
Diciembre 2019	44074	Cedrillas	33
Diciembre 2019	44075	Celadas	6
Diciembre 2019	44076	Cella	74
Diciembre 2019	44077	Cerollera (La)	7
Diciembre 2019	44080	Codoñera (La)	16
Diciembre 2019	44082	Corbalán	3
Diciembre 2019	44084	Cortes de Aragón	2
Diciembre 2019	44085	Cosa	2
Diciembre 2019	44086	Cretas	31
Diciembre 2019	44087	Crivillén	4
Diciembre 2019	44088	Cuba (La)	4
Diciembre 2019	44089	Cubla	2
Diciembre 2019	44090	Cucalón	3
Diciembre 2019	44092	Cuervo (El)	2
Diciembre 2019	44093	Cuevas de Almudén	5
Diciembre 2019	44094	Cuevas Labradas	3
Diciembre 2019	44096	Ejulve	11
Diciembre 2019	44097	Escorihuela	3
Diciembre 2019	44099	Escucha	15
Diciembre 2019	44100	Estercuel	6
Diciembre 2019	44101	Ferreruela de Huerva	7
Diciembre 2019	44102	Fonfría	1
Diciembre 2019	44103	Formiche Alto	7
Diciembre 2019	44105	Fórnoles	3
Diciembre 2019	44106	Fortanete	8
Diciembre 2019	44107	Foz-Calanda	10
Diciembre 2019	44108	Fresneda (La)	26
Diciembre 2019	44109	Frías de Albarracín	3
Diciembre 2019	44111	Fuentes Calientes	4
Diciembre 2019	44112	Fuentes Claras	13
Diciembre 2019	44113	Fuentes de Rubielos	6
Diciembre 2019	44114	Fuentespalda	13
Diciembre 2019	44115	Galve	11
Diciembre 2019	44116	Gargallo	7
Diciembre 2019	44117	Gea de Albarracín	10
Diciembre 2019	44118	Ginebrosa (La)	16
Diciembre 2019	44119	Griegos	4
Diciembre 2019	44120	Guadalaviar	5
Diciembre 2019	44121	Gúdar	5
Diciembre 2019	44122	Híjar	78
Diciembre 2019	44123	Hinojosa de Jarque	7
Diciembre 2019	44124	Hoz de la Vieja (La)	2
Diciembre 2019	44125	Huesa del Común	2
Diciembre 2019	44126	Iglesuela del Cid (La)	15
Diciembre 2019	44127	Jabaloyas	5
Diciembre 2019	44128	Jarque de la Val	5
Diciembre 2019	44130	Jorcas	1
