Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Temporalidad	Sexo	Número de contratos
2010	201003	Marzo 2010	Marzo	21	Campo de Cariñena	Indefinido	Hombres	13
2010	201003	Marzo 2010	Marzo	21	Campo de Cariñena	Indefinido	Mujeres	5
2010	201003	Marzo 2010	Marzo	21	Campo de Cariñena	Temporal	Hombres	210
2010	201003	Marzo 2010	Marzo	21	Campo de Cariñena	Temporal	Mujeres	61
2010	201003	Marzo 2010	Marzo	22	Campo de Belchite	Indefinido	Mujeres	3
2010	201003	Marzo 2010	Marzo	22	Campo de Belchite	Temporal	Hombres	7
2010	201003	Marzo 2010	Marzo	22	Campo de Belchite	Temporal	Mujeres	12
2010	201003	Marzo 2010	Marzo	23	Bajo Martín	Indefinido	Hombres	9
2010	201003	Marzo 2010	Marzo	23	Bajo Martín	Indefinido	Mujeres	3
2010	201003	Marzo 2010	Marzo	23	Bajo Martín	Temporal	Hombres	70
2010	201003	Marzo 2010	Marzo	23	Bajo Martín	Temporal	Mujeres	28
2010	201003	Marzo 2010	Marzo	24	Campo de Daroca	Indefinido	Hombres	13
2010	201003	Marzo 2010	Marzo	24	Campo de Daroca	Indefinido	Mujeres	3
2010	201003	Marzo 2010	Marzo	24	Campo de Daroca	Temporal	Hombres	28
2010	201003	Marzo 2010	Marzo	24	Campo de Daroca	Temporal	Mujeres	20
2010	201003	Marzo 2010	Marzo	25	Jiloca	Indefinido	Hombres	11
2010	201003	Marzo 2010	Marzo	25	Jiloca	Indefinido	Mujeres	6
2010	201003	Marzo 2010	Marzo	25	Jiloca	Temporal	Hombres	57
2010	201003	Marzo 2010	Marzo	25	Jiloca	Temporal	Mujeres	42
2010	201003	Marzo 2010	Marzo	26	Cuencas Mineras	Indefinido	Hombres	19
2010	201003	Marzo 2010	Marzo	26	Cuencas Mineras	Indefinido	Mujeres	6
2010	201003	Marzo 2010	Marzo	26	Cuencas Mineras	Temporal	Hombres	79
2010	201003	Marzo 2010	Marzo	26	Cuencas Mineras	Temporal	Mujeres	34
2010	201003	Marzo 2010	Marzo	27	Andorra-Sierra de Arcos	Indefinido	Hombres	9
2010	201003	Marzo 2010	Marzo	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	5
2010	201003	Marzo 2010	Marzo	27	Andorra-Sierra de Arcos	Temporal	Hombres	52
2010	201003	Marzo 2010	Marzo	27	Andorra-Sierra de Arcos	Temporal	Mujeres	43
2010	201003	Marzo 2010	Marzo	28	Bajo Aragón	Indefinido	Hombres	25
2010	201003	Marzo 2010	Marzo	28	Bajo Aragón	Indefinido	Mujeres	22
2010	201003	Marzo 2010	Marzo	28	Bajo Aragón	Temporal	Hombres	200
2010	201003	Marzo 2010	Marzo	28	Bajo Aragón	Temporal	Mujeres	192
2010	201003	Marzo 2010	Marzo	29	Comunidad de Teruel	Indefinido	Hombres	118
2010	201003	Marzo 2010	Marzo	29	Comunidad de Teruel	Indefinido	Mujeres	48
2010	201003	Marzo 2010	Marzo	29	Comunidad de Teruel	Temporal	Hombres	447
2010	201003	Marzo 2010	Marzo	29	Comunidad de Teruel	Temporal	Mujeres	370
2010	201003	Marzo 2010	Marzo	30	Maestrazgo	Indefinido	Hombres	4
2010	201003	Marzo 2010	Marzo	30	Maestrazgo	Temporal	Hombres	35
2010	201003	Marzo 2010	Marzo	30	Maestrazgo	Temporal	Mujeres	16
2010	201003	Marzo 2010	Marzo	31	Sierra de Albarracín	Indefinido	Hombres	5
2010	201003	Marzo 2010	Marzo	31	Sierra de Albarracín	Indefinido	Mujeres	6
2010	201003	Marzo 2010	Marzo	31	Sierra de Albarracín	Temporal	Hombres	28
2010	201003	Marzo 2010	Marzo	31	Sierra de Albarracín	Temporal	Mujeres	18
2010	201003	Marzo 2010	Marzo	32	Gúdar-Javalambre	Indefinido	Hombres	17
2010	201003	Marzo 2010	Marzo	32	Gúdar-Javalambre	Indefinido	Mujeres	14
2010	201003	Marzo 2010	Marzo	32	Gúdar-Javalambre	Temporal	Hombres	128
2010	201003	Marzo 2010	Marzo	32	Gúdar-Javalambre	Temporal	Mujeres	137
2010	201003	Marzo 2010	Marzo	33	Matarraña / Matarranya	Indefinido	Hombres	8
2010	201003	Marzo 2010	Marzo	33	Matarraña / Matarranya	Indefinido	Mujeres	15
2010	201003	Marzo 2010	Marzo	33	Matarraña / Matarranya	Temporal	Hombres	123
2010	201003	Marzo 2010	Marzo	33	Matarraña / Matarranya	Temporal	Mujeres	58
2010	201002	Febrero 2010	Febrero	01	La Jacetania	Indefinido	Hombres	21
2010	201002	Febrero 2010	Febrero	01	La Jacetania	Indefinido	Mujeres	16
2010	201002	Febrero 2010	Febrero	01	La Jacetania	Temporal	Hombres	187
2010	201002	Febrero 2010	Febrero	01	La Jacetania	Temporal	Mujeres	185
2010	201002	Febrero 2010	Febrero	02	Alto Gállego	Indefinido	Hombres	36
2010	201002	Febrero 2010	Febrero	02	Alto Gállego	Indefinido	Mujeres	24
2010	201002	Febrero 2010	Febrero	02	Alto Gállego	Temporal	Hombres	219
2010	201002	Febrero 2010	Febrero	02	Alto Gállego	Temporal	Mujeres	236
2010	201002	Febrero 2010	Febrero	03	Sobrarbe	Indefinido	Hombres	8
2010	201002	Febrero 2010	Febrero	03	Sobrarbe	Indefinido	Mujeres	3
2010	201002	Febrero 2010	Febrero	03	Sobrarbe	Temporal	Hombres	70
2010	201002	Febrero 2010	Febrero	03	Sobrarbe	Temporal	Mujeres	54
2010	201002	Febrero 2010	Febrero	04	La Ribagorza	Indefinido	Hombres	5
2010	201002	Febrero 2010	Febrero	04	La Ribagorza	Indefinido	Mujeres	11
2010	201002	Febrero 2010	Febrero	04	La Ribagorza	Temporal	Hombres	166
2010	201002	Febrero 2010	Febrero	04	La Ribagorza	Temporal	Mujeres	98
2010	201002	Febrero 2010	Febrero	05	Cinco Villas	Indefinido	Hombres	28
2010	201002	Febrero 2010	Febrero	05	Cinco Villas	Indefinido	Mujeres	17
2010	201002	Febrero 2010	Febrero	05	Cinco Villas	Temporal	Hombres	415
2010	201002	Febrero 2010	Febrero	05	Cinco Villas	Temporal	Mujeres	135
2010	201002	Febrero 2010	Febrero	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	59
2010	201002	Febrero 2010	Febrero	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	58
2010	201002	Febrero 2010	Febrero	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	479
2010	201002	Febrero 2010	Febrero	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	496
2010	201002	Febrero 2010	Febrero	07	Somontano de Barbastro	Indefinido	Hombres	11
2010	201002	Febrero 2010	Febrero	07	Somontano de Barbastro	Indefinido	Mujeres	16
2010	201002	Febrero 2010	Febrero	07	Somontano de Barbastro	Temporal	Hombres	216
2010	201002	Febrero 2010	Febrero	07	Somontano de Barbastro	Temporal	Mujeres	118
2010	201002	Febrero 2010	Febrero	08	Cinca Medio	Indefinido	Hombres	31
2010	201002	Febrero 2010	Febrero	08	Cinca Medio	Indefinido	Mujeres	19
2010	201002	Febrero 2010	Febrero	08	Cinca Medio	Temporal	Hombres	216
2010	201002	Febrero 2010	Febrero	08	Cinca Medio	Temporal	Mujeres	144
2010	201002	Febrero 2010	Febrero	09	La Litera / La Llitera	Indefinido	Hombres	17
2010	201002	Febrero 2010	Febrero	09	La Litera / La Llitera	Indefinido	Mujeres	14
2010	201002	Febrero 2010	Febrero	09	La Litera / La Llitera	Temporal	Hombres	152
2010	201002	Febrero 2010	Febrero	09	La Litera / La Llitera	Temporal	Mujeres	76
2010	201002	Febrero 2010	Febrero	10	Los Monegros	Indefinido	Hombres	27
2010	201002	Febrero 2010	Febrero	10	Los Monegros	Indefinido	Mujeres	9
2010	201002	Febrero 2010	Febrero	10	Los Monegros	Temporal	Hombres	138
2010	201002	Febrero 2010	Febrero	10	Los Monegros	Temporal	Mujeres	33
2010	201002	Febrero 2010	Febrero	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	26
2010	201002	Febrero 2010	Febrero	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	15
2010	201002	Febrero 2010	Febrero	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	167
2010	201002	Febrero 2010	Febrero	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	147
2010	201002	Febrero 2010	Febrero	12	Tarazona y el Moncayo	Indefinido	Hombres	10
2010	201002	Febrero 2010	Febrero	12	Tarazona y el Moncayo	Indefinido	Mujeres	10
2010	201002	Febrero 2010	Febrero	12	Tarazona y el Moncayo	Temporal	Hombres	118
2010	201002	Febrero 2010	Febrero	12	Tarazona y el Moncayo	Temporal	Mujeres	108
2010	201002	Febrero 2010	Febrero	13	Campo de Borja	Indefinido	Hombres	9
2010	201002	Febrero 2010	Febrero	13	Campo de Borja	Indefinido	Mujeres	5
2010	201002	Febrero 2010	Febrero	13	Campo de Borja	Temporal	Hombres	64
2010	201002	Febrero 2010	Febrero	13	Campo de Borja	Temporal	Mujeres	80
2010	201002	Febrero 2010	Febrero	14	Aranda	Indefinido	Hombres	5
2010	201002	Febrero 2010	Febrero	14	Aranda	Indefinido	Mujeres	7
2010	201002	Febrero 2010	Febrero	14	Aranda	Temporal	Hombres	52
2010	201002	Febrero 2010	Febrero	14	Aranda	Temporal	Mujeres	50
2010	201002	Febrero 2010	Febrero	15	Ribera Alta del Ebro	Indefinido	Hombres	31
2010	201002	Febrero 2010	Febrero	15	Ribera Alta del Ebro	Indefinido	Mujeres	52
2010	201002	Febrero 2010	Febrero	15	Ribera Alta del Ebro	Temporal	Hombres	469
2010	201002	Febrero 2010	Febrero	15	Ribera Alta del Ebro	Temporal	Mujeres	228
2010	201002	Febrero 2010	Febrero	16	Valdejalón	Indefinido	Hombres	31
2010	201002	Febrero 2010	Febrero	16	Valdejalón	Indefinido	Mujeres	23
2010	201002	Febrero 2010	Febrero	16	Valdejalón	Temporal	Hombres	380
2010	201002	Febrero 2010	Febrero	16	Valdejalón	Temporal	Mujeres	162
2010	201002	Febrero 2010	Febrero	17	D.C. Zaragoza	Indefinido	Hombres	819
2010	201002	Febrero 2010	Febrero	17	D.C. Zaragoza	Indefinido	Mujeres	845
2010	201002	Febrero 2010	Febrero	17	D.C. Zaragoza	Temporal	Hombres	6606
2010	201002	Febrero 2010	Febrero	17	D.C. Zaragoza	Temporal	Mujeres	6398
2010	201002	Febrero 2010	Febrero	18	Ribera Baja del Ebro	Indefinido	Hombres	10
2010	201002	Febrero 2010	Febrero	18	Ribera Baja del Ebro	Indefinido	Mujeres	2
2010	201002	Febrero 2010	Febrero	18	Ribera Baja del Ebro	Temporal	Hombres	98
2010	201002	Febrero 2010	Febrero	18	Ribera Baja del Ebro	Temporal	Mujeres	31
2010	201002	Febrero 2010	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	12
2010	201002	Febrero 2010	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	4
2010	201002	Febrero 2010	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	164
2010	201002	Febrero 2010	Febrero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	48
2010	201002	Febrero 2010	Febrero	20	Comunidad de Calatayud	Indefinido	Hombres	32
2010	201002	Febrero 2010	Febrero	20	Comunidad de Calatayud	Indefinido	Mujeres	30
2010	201002	Febrero 2010	Febrero	20	Comunidad de Calatayud	Temporal	Hombres	241
2010	201002	Febrero 2010	Febrero	20	Comunidad de Calatayud	Temporal	Mujeres	266
2010	201002	Febrero 2010	Febrero	21	Campo de Cariñena	Indefinido	Hombres	5
2010	201002	Febrero 2010	Febrero	21	Campo de Cariñena	Indefinido	Mujeres	3
2010	201002	Febrero 2010	Febrero	21	Campo de Cariñena	Temporal	Hombres	146
2010	201002	Febrero 2010	Febrero	21	Campo de Cariñena	Temporal	Mujeres	69
2010	201002	Febrero 2010	Febrero	22	Campo de Belchite	Indefinido	Hombres	2
2010	201002	Febrero 2010	Febrero	22	Campo de Belchite	Indefinido	Mujeres	3
2010	201002	Febrero 2010	Febrero	22	Campo de Belchite	Temporal	Hombres	12
2010	201002	Febrero 2010	Febrero	22	Campo de Belchite	Temporal	Mujeres	11
2010	201002	Febrero 2010	Febrero	23	Bajo Martín	Indefinido	Hombres	6
2010	201002	Febrero 2010	Febrero	23	Bajo Martín	Indefinido	Mujeres	1
2010	201002	Febrero 2010	Febrero	23	Bajo Martín	Temporal	Hombres	41
2010	201002	Febrero 2010	Febrero	23	Bajo Martín	Temporal	Mujeres	15
2010	201002	Febrero 2010	Febrero	24	Campo de Daroca	Indefinido	Hombres	13
2010	201002	Febrero 2010	Febrero	24	Campo de Daroca	Indefinido	Mujeres	5
2010	201002	Febrero 2010	Febrero	24	Campo de Daroca	Temporal	Hombres	27
2010	201002	Febrero 2010	Febrero	24	Campo de Daroca	Temporal	Mujeres	17
2010	201002	Febrero 2010	Febrero	25	Jiloca	Indefinido	Hombres	9
2010	201002	Febrero 2010	Febrero	25	Jiloca	Indefinido	Mujeres	6
2010	201002	Febrero 2010	Febrero	25	Jiloca	Temporal	Hombres	56
2010	201002	Febrero 2010	Febrero	25	Jiloca	Temporal	Mujeres	30
2010	201002	Febrero 2010	Febrero	26	Cuencas Mineras	Indefinido	Hombres	9
2010	201002	Febrero 2010	Febrero	26	Cuencas Mineras	Indefinido	Mujeres	5
2010	201002	Febrero 2010	Febrero	26	Cuencas Mineras	Temporal	Hombres	45
2010	201002	Febrero 2010	Febrero	26	Cuencas Mineras	Temporal	Mujeres	30
2010	201002	Febrero 2010	Febrero	27	Andorra-Sierra de Arcos	Indefinido	Hombres	10
2010	201002	Febrero 2010	Febrero	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	3
2010	201002	Febrero 2010	Febrero	27	Andorra-Sierra de Arcos	Temporal	Hombres	61
2010	201002	Febrero 2010	Febrero	27	Andorra-Sierra de Arcos	Temporal	Mujeres	39
2010	201002	Febrero 2010	Febrero	28	Bajo Aragón	Indefinido	Hombres	25
2010	201002	Febrero 2010	Febrero	28	Bajo Aragón	Indefinido	Mujeres	22
2010	201002	Febrero 2010	Febrero	28	Bajo Aragón	Temporal	Hombres	167
2010	201002	Febrero 2010	Febrero	28	Bajo Aragón	Temporal	Mujeres	120
2010	201002	Febrero 2010	Febrero	29	Comunidad de Teruel	Indefinido	Hombres	67
2010	201002	Febrero 2010	Febrero	29	Comunidad de Teruel	Indefinido	Mujeres	42
2010	201002	Febrero 2010	Febrero	29	Comunidad de Teruel	Temporal	Hombres	309
2010	201002	Febrero 2010	Febrero	29	Comunidad de Teruel	Temporal	Mujeres	273
2010	201002	Febrero 2010	Febrero	30	Maestrazgo	Indefinido	Hombres	5
2010	201002	Febrero 2010	Febrero	30	Maestrazgo	Indefinido	Mujeres	2
2010	201002	Febrero 2010	Febrero	30	Maestrazgo	Temporal	Hombres	24
2010	201002	Febrero 2010	Febrero	30	Maestrazgo	Temporal	Mujeres	6
2010	201002	Febrero 2010	Febrero	31	Sierra de Albarracín	Indefinido	Hombres	1
2010	201002	Febrero 2010	Febrero	31	Sierra de Albarracín	Indefinido	Mujeres	5
2010	201002	Febrero 2010	Febrero	31	Sierra de Albarracín	Temporal	Hombres	15
2010	201002	Febrero 2010	Febrero	31	Sierra de Albarracín	Temporal	Mujeres	9
2010	201002	Febrero 2010	Febrero	32	Gúdar-Javalambre	Indefinido	Hombres	10
2010	201002	Febrero 2010	Febrero	32	Gúdar-Javalambre	Indefinido	Mujeres	17
2010	201002	Febrero 2010	Febrero	32	Gúdar-Javalambre	Temporal	Hombres	182
2010	201002	Febrero 2010	Febrero	32	Gúdar-Javalambre	Temporal	Mujeres	169
2010	201002	Febrero 2010	Febrero	33	Matarraña / Matarranya	Indefinido	Hombres	6
2010	201002	Febrero 2010	Febrero	33	Matarraña / Matarranya	Indefinido	Mujeres	1
2010	201002	Febrero 2010	Febrero	33	Matarraña / Matarranya	Temporal	Hombres	87
2010	201002	Febrero 2010	Febrero	33	Matarraña / Matarranya	Temporal	Mujeres	36
2010	201001	Enero 2010	Enero	01	La Jacetania	Indefinido	Hombres	15
2010	201001	Enero 2010	Enero	01	La Jacetania	Indefinido	Mujeres	20
2010	201001	Enero 2010	Enero	01	La Jacetania	Temporal	Hombres	186
2010	201001	Enero 2010	Enero	01	La Jacetania	Temporal	Mujeres	197
2010	201001	Enero 2010	Enero	02	Alto Gállego	Indefinido	Hombres	46
2010	201001	Enero 2010	Enero	02	Alto Gállego	Indefinido	Mujeres	27
2010	201001	Enero 2010	Enero	02	Alto Gállego	Temporal	Hombres	250
2010	201001	Enero 2010	Enero	02	Alto Gállego	Temporal	Mujeres	256
2010	201001	Enero 2010	Enero	03	Sobrarbe	Indefinido	Hombres	4
2010	201001	Enero 2010	Enero	03	Sobrarbe	Indefinido	Mujeres	10
2010	201001	Enero 2010	Enero	03	Sobrarbe	Temporal	Hombres	49
2010	201001	Enero 2010	Enero	03	Sobrarbe	Temporal	Mujeres	74
2010	201001	Enero 2010	Enero	04	La Ribagorza	Indefinido	Hombres	11
2010	201001	Enero 2010	Enero	04	La Ribagorza	Indefinido	Mujeres	8
2010	201001	Enero 2010	Enero	04	La Ribagorza	Temporal	Hombres	215
2010	201001	Enero 2010	Enero	04	La Ribagorza	Temporal	Mujeres	177
2010	201001	Enero 2010	Enero	05	Cinco Villas	Indefinido	Hombres	20
2010	201001	Enero 2010	Enero	05	Cinco Villas	Indefinido	Mujeres	8
2010	201001	Enero 2010	Enero	05	Cinco Villas	Temporal	Hombres	550
2010	201001	Enero 2010	Enero	05	Cinco Villas	Temporal	Mujeres	187
2010	201001	Enero 2010	Enero	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	65
2010	201001	Enero 2010	Enero	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	60
2010	201001	Enero 2010	Enero	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	480
2010	201001	Enero 2010	Enero	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	456
2010	201001	Enero 2010	Enero	07	Somontano de Barbastro	Indefinido	Hombres	23
2010	201001	Enero 2010	Enero	07	Somontano de Barbastro	Indefinido	Mujeres	20
2010	201001	Enero 2010	Enero	07	Somontano de Barbastro	Temporal	Hombres	184
2010	201001	Enero 2010	Enero	07	Somontano de Barbastro	Temporal	Mujeres	117
2010	201001	Enero 2010	Enero	08	Cinca Medio	Indefinido	Hombres	31
2010	201001	Enero 2010	Enero	08	Cinca Medio	Indefinido	Mujeres	20
2010	201001	Enero 2010	Enero	08	Cinca Medio	Temporal	Hombres	197
2010	201001	Enero 2010	Enero	08	Cinca Medio	Temporal	Mujeres	161
2010	201001	Enero 2010	Enero	09	La Litera / La Llitera	Indefinido	Hombres	24
2010	201001	Enero 2010	Enero	09	La Litera / La Llitera	Indefinido	Mujeres	15
2010	201001	Enero 2010	Enero	09	La Litera / La Llitera	Temporal	Hombres	99
2010	201001	Enero 2010	Enero	09	La Litera / La Llitera	Temporal	Mujeres	65
2010	201001	Enero 2010	Enero	10	Los Monegros	Indefinido	Hombres	20
2010	201001	Enero 2010	Enero	10	Los Monegros	Indefinido	Mujeres	12
2010	201001	Enero 2010	Enero	10	Los Monegros	Temporal	Hombres	117
2010	201001	Enero 2010	Enero	10	Los Monegros	Temporal	Mujeres	56
2010	201001	Enero 2010	Enero	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	46
2010	201001	Enero 2010	Enero	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	28
2010	201001	Enero 2010	Enero	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	207
2010	201001	Enero 2010	Enero	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	158
2010	201001	Enero 2010	Enero	12	Tarazona y el Moncayo	Indefinido	Hombres	3
2010	201001	Enero 2010	Enero	12	Tarazona y el Moncayo	Indefinido	Mujeres	4
2010	201001	Enero 2010	Enero	12	Tarazona y el Moncayo	Temporal	Hombres	74
2010	201001	Enero 2010	Enero	12	Tarazona y el Moncayo	Temporal	Mujeres	89
2010	201001	Enero 2010	Enero	13	Campo de Borja	Indefinido	Hombres	27
2010	201001	Enero 2010	Enero	13	Campo de Borja	Indefinido	Mujeres	17
2010	201001	Enero 2010	Enero	13	Campo de Borja	Temporal	Hombres	88
2010	201001	Enero 2010	Enero	13	Campo de Borja	Temporal	Mujeres	88
2010	201001	Enero 2010	Enero	14	Aranda	Indefinido	Hombres	4
2010	201001	Enero 2010	Enero	14	Aranda	Indefinido	Mujeres	5
2010	201001	Enero 2010	Enero	14	Aranda	Temporal	Hombres	63
2010	201001	Enero 2010	Enero	14	Aranda	Temporal	Mujeres	56
2010	201001	Enero 2010	Enero	15	Ribera Alta del Ebro	Indefinido	Hombres	56
2010	201001	Enero 2010	Enero	15	Ribera Alta del Ebro	Indefinido	Mujeres	35
2010	201001	Enero 2010	Enero	15	Ribera Alta del Ebro	Temporal	Hombres	612
2010	201001	Enero 2010	Enero	15	Ribera Alta del Ebro	Temporal	Mujeres	292
2010	201001	Enero 2010	Enero	16	Valdejalón	Indefinido	Hombres	29
2010	201001	Enero 2010	Enero	16	Valdejalón	Indefinido	Mujeres	42
2010	201001	Enero 2010	Enero	16	Valdejalón	Temporal	Hombres	466
2010	201001	Enero 2010	Enero	16	Valdejalón	Temporal	Mujeres	276
2010	201001	Enero 2010	Enero	17	D.C. Zaragoza	Indefinido	Hombres	816
2010	201001	Enero 2010	Enero	17	D.C. Zaragoza	Indefinido	Mujeres	808
2010	201001	Enero 2010	Enero	17	D.C. Zaragoza	Temporal	Hombres	6119
2010	201001	Enero 2010	Enero	17	D.C. Zaragoza	Temporal	Mujeres	6446
2010	201001	Enero 2010	Enero	18	Ribera Baja del Ebro	Indefinido	Hombres	8
2010	201001	Enero 2010	Enero	18	Ribera Baja del Ebro	Indefinido	Mujeres	2
2010	201001	Enero 2010	Enero	18	Ribera Baja del Ebro	Temporal	Hombres	127
2010	201001	Enero 2010	Enero	18	Ribera Baja del Ebro	Temporal	Mujeres	43
2010	201001	Enero 2010	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	17
2010	201001	Enero 2010	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	14
2010	201001	Enero 2010	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	170
2010	201001	Enero 2010	Enero	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	99
2010	201001	Enero 2010	Enero	20	Comunidad de Calatayud	Indefinido	Hombres	23
2010	201001	Enero 2010	Enero	20	Comunidad de Calatayud	Indefinido	Mujeres	13
2010	201001	Enero 2010	Enero	20	Comunidad de Calatayud	Temporal	Hombres	276
2010	201001	Enero 2010	Enero	20	Comunidad de Calatayud	Temporal	Mujeres	254
2010	201001	Enero 2010	Enero	21	Campo de Cariñena	Indefinido	Hombres	22
2010	201001	Enero 2010	Enero	21	Campo de Cariñena	Indefinido	Mujeres	9
2010	201001	Enero 2010	Enero	21	Campo de Cariñena	Temporal	Hombres	193
2010	201001	Enero 2010	Enero	21	Campo de Cariñena	Temporal	Mujeres	76
2010	201001	Enero 2010	Enero	22	Campo de Belchite	Indefinido	Hombres	3
2010	201001	Enero 2010	Enero	22	Campo de Belchite	Indefinido	Mujeres	2
2010	201001	Enero 2010	Enero	22	Campo de Belchite	Temporal	Hombres	13
2010	201001	Enero 2010	Enero	22	Campo de Belchite	Temporal	Mujeres	17
2010	201001	Enero 2010	Enero	23	Bajo Martín	Indefinido	Hombres	14
2010	201001	Enero 2010	Enero	23	Bajo Martín	Indefinido	Mujeres	3
2010	201001	Enero 2010	Enero	23	Bajo Martín	Temporal	Hombres	41
2010	201001	Enero 2010	Enero	23	Bajo Martín	Temporal	Mujeres	21
2010	201001	Enero 2010	Enero	24	Campo de Daroca	Indefinido	Hombres	4
2010	201001	Enero 2010	Enero	24	Campo de Daroca	Indefinido	Mujeres	3
2010	201001	Enero 2010	Enero	24	Campo de Daroca	Temporal	Hombres	23
2010	201001	Enero 2010	Enero	24	Campo de Daroca	Temporal	Mujeres	13
2010	201001	Enero 2010	Enero	25	Jiloca	Indefinido	Hombres	6
2010	201001	Enero 2010	Enero	25	Jiloca	Indefinido	Mujeres	6
2010	201001	Enero 2010	Enero	25	Jiloca	Temporal	Hombres	59
2010	201001	Enero 2010	Enero	25	Jiloca	Temporal	Mujeres	34
2010	201001	Enero 2010	Enero	26	Cuencas Mineras	Indefinido	Hombres	3
2010	201001	Enero 2010	Enero	26	Cuencas Mineras	Indefinido	Mujeres	2
2010	201001	Enero 2010	Enero	26	Cuencas Mineras	Temporal	Hombres	34
2010	201001	Enero 2010	Enero	26	Cuencas Mineras	Temporal	Mujeres	21
2010	201001	Enero 2010	Enero	27	Andorra-Sierra de Arcos	Indefinido	Hombres	14
2010	201001	Enero 2010	Enero	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	3
2010	201001	Enero 2010	Enero	27	Andorra-Sierra de Arcos	Temporal	Hombres	49
2010	201001	Enero 2010	Enero	27	Andorra-Sierra de Arcos	Temporal	Mujeres	49
2010	201001	Enero 2010	Enero	28	Bajo Aragón	Indefinido	Hombres	34
2010	201001	Enero 2010	Enero	28	Bajo Aragón	Indefinido	Mujeres	28
2010	201001	Enero 2010	Enero	28	Bajo Aragón	Temporal	Hombres	161
2010	201001	Enero 2010	Enero	28	Bajo Aragón	Temporal	Mujeres	93
2010	201001	Enero 2010	Enero	29	Comunidad de Teruel	Indefinido	Hombres	57
2010	201001	Enero 2010	Enero	29	Comunidad de Teruel	Indefinido	Mujeres	41
2010	201001	Enero 2010	Enero	29	Comunidad de Teruel	Temporal	Hombres	342
2010	201001	Enero 2010	Enero	29	Comunidad de Teruel	Temporal	Mujeres	278
2010	201001	Enero 2010	Enero	30	Maestrazgo	Indefinido	Hombres	3
2010	201001	Enero 2010	Enero	30	Maestrazgo	Temporal	Hombres	11
2010	201001	Enero 2010	Enero	30	Maestrazgo	Temporal	Mujeres	7
2010	201001	Enero 2010	Enero	31	Sierra de Albarracín	Indefinido	Hombres	4
2010	201001	Enero 2010	Enero	31	Sierra de Albarracín	Indefinido	Mujeres	3
2010	201001	Enero 2010	Enero	31	Sierra de Albarracín	Temporal	Hombres	14
2010	201001	Enero 2010	Enero	31	Sierra de Albarracín	Temporal	Mujeres	30
2010	201001	Enero 2010	Enero	32	Gúdar-Javalambre	Indefinido	Hombres	12
2010	201001	Enero 2010	Enero	32	Gúdar-Javalambre	Indefinido	Mujeres	4
2010	201001	Enero 2010	Enero	32	Gúdar-Javalambre	Temporal	Hombres	113
2010	201001	Enero 2010	Enero	32	Gúdar-Javalambre	Temporal	Mujeres	117
2010	201001	Enero 2010	Enero	33	Matarraña / Matarranya	Indefinido	Hombres	4
2010	201001	Enero 2010	Enero	33	Matarraña / Matarranya	Indefinido	Mujeres	6
2010	201001	Enero 2010	Enero	33	Matarraña / Matarranya	Temporal	Hombres	50
2010	201001	Enero 2010	Enero	33	Matarraña / Matarranya	Temporal	Mujeres	34
2009	200912	Diciembre 2009	Diciembre	01	La Jacetania	Indefinido	Hombres	41
2009	200912	Diciembre 2009	Diciembre	01	La Jacetania	Indefinido	Mujeres	26
2009	200912	Diciembre 2009	Diciembre	01	La Jacetania	Temporal	Hombres	284
2009	200912	Diciembre 2009	Diciembre	01	La Jacetania	Temporal	Mujeres	307
2009	200912	Diciembre 2009	Diciembre	02	Alto Gállego	Indefinido	Hombres	67
2009	200912	Diciembre 2009	Diciembre	02	Alto Gállego	Indefinido	Mujeres	87
