Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
44050	Calamocha	2011	7	COMPROMISO CON ARAGON	189
44050	Calamocha	2015	1	PP	498
44050	Calamocha	2015	2	PSOE	532
44050	Calamocha	2015	4	PAR	595
44050	Calamocha	2015	7	CHA	177
44050	Calamocha	2015	12	COMPROMISO CON ARAGON	269
44051	Calanda	2007	1	PSOE	1162
44051	Calanda	2007	2	PP	774
44051	Calanda	2007	3	PAR	272
44051	Calanda	2007	4	CHA	45
44051	Calanda	2011	1	PP	803
44051	Calanda	2011	2	PSOE	931
44051	Calanda	2011	3	PAR	491
44051	Calanda	2015	1	PP	646
44051	Calanda	2015	2	PSOE	1094
44051	Calanda	2015	4	PAR	268
44052	Calomarde	2007	1	PSOE	1
44052	Calomarde	2007	2	PP	49
44052	Calomarde	2007	3	PAR	20
44052	Calomarde	2011	1	PP	56
44052	Calomarde	2011	3	PAR	35
44052	Calomarde	2011	4	CHA	2
44052	Calomarde	2015	1	PP	45
44052	Calomarde	2015	2	PSOE	2
44052	Calomarde	2015	4	PAR	24
44053	Camañas	2007	1	PSOE	31
44053	Camañas	2007	2	PP	23
44053	Camañas	2007	3	PAR	46
44053	Camañas	2007	4	CHA	0
44053	Camañas	2011	1	PP	38
44053	Camañas	2011	2	PSOE	37
44053	Camañas	2011	3	PAR	37
44053	Camañas	2011	4	CHA	2
44053	Camañas	2011	7	COMPROMISO CON ARAGON	36
44053	Camañas	2015	1	PP	22
44053	Camañas	2015	2	PSOE	51
44053	Camañas	2015	4	PAR	43
44054	Camarena de la Sierra	2007	1	PSOE	29
44054	Camarena de la Sierra	2007	2	PP	63
44054	Camarena de la Sierra	2007	3	PAR	27
44054	Camarena de la Sierra	2007	4	CHA	19
44054	Camarena de la Sierra	2007	5	IU	25
44054	Camarena de la Sierra	2011	1	PP	72
44054	Camarena de la Sierra	2011	2	PSOE	22
44054	Camarena de la Sierra	2011	3	PAR	9
44054	Camarena de la Sierra	2011	7	COMPROMISO CON ARAGON	22
44054	Camarena de la Sierra	2015	1	PP	57
44054	Camarena de la Sierra	2015	2	PSOE	25
44054	Camarena de la Sierra	2015	4	PAR	20
44054	Camarena de la Sierra	2015	16	G:IU-LV	27
44055	Camarillas	2007	1	PSOE	32
44055	Camarillas	2007	2	PP	39
44055	Camarillas	2007	3	PAR	28
44055	Camarillas	2007	4	CHA	2
44055	Camarillas	2011	1	PP	40
44055	Camarillas	2011	2	PSOE	38
44055	Camarillas	2011	3	PAR	21
44055	Camarillas	2011	4	CHA	5
44055	Camarillas	2015	1	PP	32
44055	Camarillas	2015	2	PSOE	4
44055	Camarillas	2015	4	PAR	18
44055	Camarillas	2015	7	CHA	3
44056	Caminreal	2007	1	PSOE	203
44056	Caminreal	2007	2	PP	137
44056	Caminreal	2007	3	PAR	114
44056	Caminreal	2007	4	CHA	36
44056	Caminreal	2011	1	PP	107
44056	Caminreal	2011	2	PSOE	136
44056	Caminreal	2011	3	PAR	104
44056	Caminreal	2011	5	IU	16
44056	Caminreal	2011	8	FIA	104
44056	Caminreal	2015	1	PP	142
44056	Caminreal	2015	2	PSOE	89
44056	Caminreal	2015	4	PAR	126
44059	Cantavieja	2007	1	PSOE	194
44059	Cantavieja	2007	2	PP	240
44059	Cantavieja	2007	3	PAR	76
44059	Cantavieja	2011	1	PP	191
44059	Cantavieja	2011	2	PSOE	166
44059	Cantavieja	2011	3	PAR	82
44059	Cantavieja	2015	1	PP	212
44059	Cantavieja	2015	2	PSOE	138
44059	Cantavieja	2015	4	PAR	65
44060	Cañada de Benatanduz	2007	1	PSOE	15
44060	Cañada de Benatanduz	2007	2	PP	0
44060	Cañada de Benatanduz	2007	3	PAR	20
44060	Cañada de Benatanduz	2011	1	PP	3
44060	Cañada de Benatanduz	2011	3	PAR	21
44060	Cañada de Benatanduz	2011	4	CHA	19
44060	Cañada de Benatanduz	2015	1	PP	0
44060	Cañada de Benatanduz	2015	4	PAR	24
44060	Cañada de Benatanduz	2015	7	CHA	10
44061	Cañada de Verich (La)	2007	1	PSOE	46
44061	Cañada de Verich (La)	2007	2	PP	5
44061	Cañada de Verich (La)	2007	3	PAR	47
44061	Cañada de Verich (La)	2007	4	CHA	0
44061	Cañada de Verich (La)	2011	1	PP	3
44061	Cañada de Verich (La)	2011	2	PSOE	18
44061	Cañada de Verich (La)	2011	3	PAR	57
44061	Cañada de Verich (La)	2015	1	PP	5
44061	Cañada de Verich (La)	2015	2	PSOE	28
44061	Cañada de Verich (La)	2015	4	PAR	34
44062	Cañada Vellida	2007	1	PSOE	2
44062	Cañada Vellida	2007	2	PP	32
44062	Cañada Vellida	2007	3	PAR	2
44062	Cañada Vellida	2011	1	PP	26
44062	Cañada Vellida	2011	2	PSOE	1
44062	Cañada Vellida	2011	7	COMPROMISO CON ARAGON	3
44062	Cañada Vellida	2015	4	PAR	8
44063	Cañizar del Olivar	2007	2	PP	12
44063	Cañizar del Olivar	2007	3	PAR	21
44063	Cañizar del Olivar	2007	4	CHA	32
44063	Cañizar del Olivar	2011	1	PP	3
44063	Cañizar del Olivar	2011	2	PSOE	27
44063	Cañizar del Olivar	2011	3	PAR	38
44063	Cañizar del Olivar	2011	4	CHA	11
44063	Cañizar del Olivar	2011	7	COMPROMISO CON ARAGON	14
44063	Cañizar del Olivar	2015	1	PP	1
44063	Cañizar del Olivar	2015	2	PSOE	30
44063	Cañizar del Olivar	2015	4	PAR	36
44063	Cañizar del Olivar	2015	12	COMPROMISO CON ARAGON	2
44064	Cascante del Río	2007	1	PSOE	17
44064	Cascante del Río	2007	2	PP	31
44064	Cascante del Río	2007	3	PAR	3
44064	Cascante del Río	2007	4	CHA	8
44064	Cascante del Río	2011	1	PP	44
44064	Cascante del Río	2011	2	PSOE	4
44064	Cascante del Río	2011	3	PAR	19
44064	Cascante del Río	2011	4	CHA	7
44064	Cascante del Río	2015	1	PP	30
44064	Cascante del Río	2015	2	PSOE	9
44064	Cascante del Río	2015	4	PAR	6
44064	Cascante del Río	2015	7	CHA	7
44065	Castejón de Tornos	2007	1	PSOE	5
44065	Castejón de Tornos	2007	3	PAR	40
44065	Castejón de Tornos	2011	1	PP	1
44065	Castejón de Tornos	2011	3	PAR	41
44065	Castejón de Tornos	2015	4	PAR	35
44066	Castel de Cabra	2007	1	PSOE	66
44066	Castel de Cabra	2007	2	PP	12
44066	Castel de Cabra	2007	3	PAR	19
44066	Castel de Cabra	2007	4	CHA	1
44066	Castel de Cabra	2011	1	PP	19
44066	Castel de Cabra	2011	2	PSOE	62
44066	Castel de Cabra	2011	3	PAR	7
44066	Castel de Cabra	2015	1	PP	19
44066	Castel de Cabra	2015	2	PSOE	45
44066	Castel de Cabra	2015	12	COMPROMISO CON ARAGON	10
44067	Castelnou	2007	1	PSOE	16
44067	Castelnou	2007	2	PP	17
44067	Castelnou	2007	3	PAR	51
44067	Castelnou	2007	4	CHA	2
44067	Castelnou	2007	5	IU	26
44067	Castelnou	2007	37	CDIG	31
44067	Castelnou	2011	1	PP	24
44067	Castelnou	2011	2	PSOE	24
44067	Castelnou	2011	3	PAR	56
44067	Castelnou	2015	1	PP	35
44067	Castelnou	2015	2	PSOE	20
44067	Castelnou	2015	4	PAR	47
44067	Castelnou	2015	7	CHA	20
44067	Castelnou	2015	16	G:IU-LV	32
44068	Castelserás	2007	1	PSOE	324
44068	Castelserás	2007	2	PP	254
44068	Castelserás	2007	3	PAR	25
44068	Castelserás	2011	1	PP	239
44068	Castelserás	2011	2	PSOE	231
44068	Castelserás	2011	3	PAR	98
44068	Castelserás	2015	1	PP	238
44068	Castelserás	2015	2	PSOE	218
44068	Castelserás	2015	4	PAR	71
44070	Castellar (El)	2007	1	PSOE	4
44070	Castellar (El)	2007	2	PP	40
44070	Castellar (El)	2007	3	PAR	13
44070	Castellar (El)	2011	1	PP	27
44070	Castellar (El)	2011	2	PSOE	6
44070	Castellar (El)	2011	3	PAR	31
44070	Castellar (El)	2015	1	PP	21
44070	Castellar (El)	2015	2	PSOE	2
44070	Castellar (El)	2015	4	PAR	20
44071	Castellote	2007	1	PSOE	96
44071	Castellote	2007	2	PP	65
44071	Castellote	2007	3	PAR	357
44071	Castellote	2011	1	PP	75
44071	Castellote	2011	2	PSOE	113
44071	Castellote	2011	3	PAR	308
44071	Castellote	2015	1	PP	115
44071	Castellote	2015	4	PAR	276
44074	Cedrillas	2007	1	PSOE	166
44074	Cedrillas	2007	2	PP	119
44074	Cedrillas	2007	3	PAR	88
44074	Cedrillas	2007	4	CHA	3
44074	Cedrillas	2011	1	PP	131
44074	Cedrillas	2011	2	PSOE	219
44074	Cedrillas	2011	4	CHA	3
44074	Cedrillas	2015	1	PP	125
44074	Cedrillas	2015	2	PSOE	223
44075	Celadas	2007	1	PSOE	134
44075	Celadas	2007	2	PP	100
44075	Celadas	2007	3	PAR	30
44075	Celadas	2011	1	PP	151
44075	Celadas	2011	2	PSOE	91
44075	Celadas	2011	3	PAR	26
44075	Celadas	2011	4	CHA	5
44075	Celadas	2015	1	PP	157
44075	Celadas	2015	2	PSOE	69
44076	Cella	2007	1	PSOE	757
44076	Cella	2007	2	PP	939
44076	Cella	2007	3	PAR	116
44076	Cella	2007	4	CHA	38
44076	Cella	2007	5	IU	29
44076	Cella	2011	1	PP	867
44076	Cella	2011	2	PSOE	808
44076	Cella	2011	3	PAR	84
44076	Cella	2011	5	IU	66
44076	Cella	2011	7	COMPROMISO CON ARAGON	31
44076	Cella	2015	1	PP	665
44076	Cella	2015	2	PSOE	714
44076	Cella	2015	4	PAR	159
44076	Cella	2015	16	G:IU-LV	199
44077	Cerollera (La)	2007	1	PSOE	53
44077	Cerollera (La)	2007	2	PP	10
44077	Cerollera (La)	2007	3	PAR	3
44077	Cerollera (La)	2011	1	PP	14
44077	Cerollera (La)	2011	2	PSOE	57
44077	Cerollera (La)	2015	1	PP	15
44077	Cerollera (La)	2015	2	PSOE	51
44077	Cerollera (La)	2015	4	PAR	2
44080	Codoñera (La)	2007	1	PSOE	103
44080	Codoñera (La)	2007	3	PAR	160
44080	Codoñera (La)	2011	2	PSOE	108
44080	Codoñera (La)	2011	3	PAR	150
44080	Codoñera (La)	2015	2	PSOE	82
44080	Codoñera (La)	2015	4	PAR	170
44082	Corbalán	2007	1	PSOE	15
44082	Corbalán	2007	2	PP	37
44082	Corbalán	2007	3	PAR	0
44082	Corbalán	2011	1	PP	37
44082	Corbalán	2011	2	PSOE	23
44082	Corbalán	2011	3	PAR	7
44082	Corbalán	2011	4	CHA	4
44082	Corbalán	2015	1	PP	38
44082	Corbalán	2015	2	PSOE	22
44082	Corbalán	2015	4	PAR	13
44082	Corbalán	2015	93	PNP	14
44084	Cortes de Aragón	2007	1	PSOE	45
44084	Cortes de Aragón	2007	2	PP	16
44084	Cortes de Aragón	2007	3	PAR	2
44084	Cortes de Aragón	2007	4	CHA	0
44084	Cortes de Aragón	2011	1	PP	32
44084	Cortes de Aragón	2011	2	PSOE	22
44084	Cortes de Aragón	2015	1	PP	25
44084	Cortes de Aragón	2015	2	PSOE	23
44085	Cosa	2007	1	PSOE	3
44085	Cosa	2007	2	PP	47
44085	Cosa	2007	3	PAR	4
44085	Cosa	2011	1	PP	31
44085	Cosa	2011	3	PAR	7
44085	Cosa	2011	4	CHA	3
44085	Cosa	2015	1	PP	24
44085	Cosa	2015	4	PAR	6
44085	Cosa	2015	7	CHA	4
44086	Cretas	2007	1	PSOE	156
44086	Cretas	2007	2	PP	118
44086	Cretas	2007	3	PAR	100
44086	Cretas	2007	4	CHA	90
44086	Cretas	2011	1	PP	205
44086	Cretas	2011	2	PSOE	54
44086	Cretas	2011	3	PAR	80
44086	Cretas	2011	4	CHA	71
44086	Cretas	2015	1	PP	210
44086	Cretas	2015	2	PSOE	83
44086	Cretas	2015	4	PAR	49
44086	Cretas	2015	7	CHA	54
44087	Crivillén	2007	1	PSOE	34
44087	Crivillén	2007	2	PP	28
44087	Crivillén	2007	3	PAR	58
44087	Crivillén	2007	4	CHA	2
44087	Crivillén	2007	5	IU	16
44087	Crivillén	2011	1	PP	17
44087	Crivillén	2011	2	PSOE	17
44087	Crivillén	2011	3	PAR	57
44087	Crivillén	2015	1	PP	2
44087	Crivillén	2015	2	PSOE	3
44087	Crivillén	2015	4	PAR	59
44087	Crivillén	2015	7	CHA	0
44088	Cuba (La)	2007	1	PSOE	36
44088	Cuba (La)	2007	2	PP	3
44088	Cuba (La)	2007	3	PAR	4
44088	Cuba (La)	2011	1	PP	14
44088	Cuba (La)	2011	2	PSOE	26
44088	Cuba (La)	2011	3	PAR	10
44088	Cuba (La)	2015	1	PP	12
44088	Cuba (La)	2015	2	PSOE	19
44088	Cuba (La)	2015	4	PAR	6
44089	Cubla	2007	1	PSOE	1
44089	Cubla	2007	2	PP	5
44089	Cubla	2007	3	PAR	33
44089	Cubla	2011	1	PP	32
44089	Cubla	2011	2	PSOE	4
44089	Cubla	2011	3	PAR	17
44089	Cubla	2015	1	PP	26
44089	Cubla	2015	2	PSOE	6
44089	Cubla	2015	4	PAR	11
44090	Cucalón	2007	1	PSOE	18
44090	Cucalón	2007	2	PP	14
44090	Cucalón	2007	3	PAR	0
44090	Cucalón	2007	4	CHA	41
44090	Cucalón	2011	1	PP	42
44090	Cucalón	2011	2	PSOE	15
44090	Cucalón	2011	3	PAR	33
44090	Cucalón	2015	2	PSOE	8
44090	Cucalón	2015	4	PAR	42
44092	Cuervo (El)	2007	1	PSOE	1
44092	Cuervo (El)	2007	2	PP	46
44092	Cuervo (El)	2007	3	PAR	37
44092	Cuervo (El)	2007	4	CHA	1
44092	Cuervo (El)	2011	1	PP	33
44092	Cuervo (El)	2011	2	PSOE	31
44092	Cuervo (El)	2011	3	PAR	28
44092	Cuervo (El)	2015	1	PP	32
44092	Cuervo (El)	2015	2	PSOE	20
44092	Cuervo (El)	2015	4	PAR	4
44093	Cuevas de Almudén	2007	1	PSOE	45
44093	Cuevas de Almudén	2007	2	PP	8
44093	Cuevas de Almudén	2011	1	PP	38
44093	Cuevas de Almudén	2011	2	PSOE	43
44093	Cuevas de Almudén	2011	4	CHA	45
44093	Cuevas de Almudén	2011	7	COMPROMISO CON ARAGON	11
44093	Cuevas de Almudén	2015	1	PP	5
44093	Cuevas de Almudén	2015	2	PSOE	38
44093	Cuevas de Almudén	2015	7	CHA	38
44093	Cuevas de Almudén	2015	12	COMPROMISO CON ARAGON	22
44094	Cuevas Labradas	2007	1	PSOE	44
44094	Cuevas Labradas	2007	2	PP	75
44094	Cuevas Labradas	2007	3	PAR	25
44094	Cuevas Labradas	2007	4	CHA	0
44094	Cuevas Labradas	2011	1	PP	51
44094	Cuevas Labradas	2011	2	PSOE	49
44094	Cuevas Labradas	2011	3	PAR	26
44094	Cuevas Labradas	2011	4	CHA	7
44094	Cuevas Labradas	2015	1	PP	64
44094	Cuevas Labradas	2015	2	PSOE	54
44094	Cuevas Labradas	2015	4	PAR	17
44096	Ejulve	2007	1	PSOE	76
44096	Ejulve	2007	2	PP	83
44096	Ejulve	2007	3	PAR	59
44096	Ejulve	2007	4	CHA	90
44096	Ejulve	2011	1	PP	102
44096	Ejulve	2011	2	PSOE	64
44096	Ejulve	2011	3	PAR	50
44096	Ejulve	2011	4	CHA	83
44096	Ejulve	2011	5	IU	26
44096	Ejulve	2015	1	PP	90
44096	Ejulve	2015	2	PSOE	46
44096	Ejulve	2015	4	PAR	27
44096	Ejulve	2015	7	CHA	53
44096	Ejulve	2015	16	G:IU-LV	45
44097	Escorihuela	2007	1	PSOE	37
44097	Escorihuela	2007	2	PP	31
44097	Escorihuela	2007	3	PAR	83
44097	Escorihuela	2007	4	CHA	3
44097	Escorihuela	2011	1	PP	31
44097	Escorihuela	2011	2	PSOE	17
44097	Escorihuela	2011	3	PAR	12
44097	Escorihuela	2011	7	COMPROMISO CON ARAGON	73
44097	Escorihuela	2015	1	PP	27
44097	Escorihuela	2015	2	PSOE	5
44097	Escorihuela	2015	4	PAR	35
44097	Escorihuela	2015	12	COMPROMISO CON ARAGON	57
44099	Escucha	2007	1	PSOE	294
44099	Escucha	2007	2	PP	85
44099	Escucha	2007	3	PAR	40
44099	Escucha	2007	4	CHA	265
44099	Escucha	2011	1	PP	135
44099	Escucha	2011	2	PSOE	200
44099	Escucha	2011	3	PAR	3
44099	Escucha	2011	4	CHA	283
44099	Escucha	2011	7	COMPROMISO CON ARAGON	10
44099	Escucha	2015	1	PP	107
44099	Escucha	2015	2	PSOE	66
44099	Escucha	2015	7	CHA	268
44099	Escucha	2015	64	C.S.I.E	148
44100	Estercuel	2007	1	PSOE	29
44100	Estercuel	2007	2	PP	49
44100	Estercuel	2007	3	PAR	96
44100	Estercuel	2011	1	PP	42
44100	Estercuel	2011	2	PSOE	54
44100	Estercuel	2011	7	COMPROMISO CON ARAGON	54
44100	Estercuel	2015	1	PP	27
44100	Estercuel	2015	2	PSOE	81
44100	Estercuel	2015	4	PAR	28
44100	Estercuel	2015	12	COMPROMISO CON ARAGON	16
44101	Ferreruela de Huerva	2007	1	PSOE	44
44101	Ferreruela de Huerva	2007	2	PP	5
44101	Ferreruela de Huerva	2007	3	PAR	4
44101	Ferreruela de Huerva	2011	1	PP	4
44101	Ferreruela de Huerva	2011	2	PSOE	22
44101	Ferreruela de Huerva	2011	3	PAR	17
44101	Ferreruela de Huerva	2015	4	PAR	28
44102	Fonfría	2007	1	PSOE	15
44102	Fonfría	2007	2	PP	0
44102	Fonfría	2007	3	PAR	0
44102	Fonfría	2007	4	CHA	5
44102	Fonfría	2011	2	PSOE	26
44102	Fonfría	2015	4	PAR	27
44103	Formiche Alto	2007	1	PSOE	39
44103	Formiche Alto	2007	2	PP	14
44103	Formiche Alto	2007	3	PAR	81
44103	Formiche Alto	2007	4	CHA	3
44103	Formiche Alto	2007	5	IU	3
44103	Formiche Alto	2011	1	PP	34
44103	Formiche Alto	2011	2	PSOE	47
44103	Formiche Alto	2011	3	PAR	55
44103	Formiche Alto	2015	1	PP	26
44103	Formiche Alto	2015	2	PSOE	42
44103	Formiche Alto	2015	4	PAR	55
44105	Fórnoles	2007	1	PSOE	19
44105	Fórnoles	2007	2	PP	48
44105	Fórnoles	2007	3	PAR	32
44105	Fórnoles	2007	4	CHA	2
44105	Fórnoles	2011	1	PP	38
44105	Fórnoles	2011	2	PSOE	13
44105	Fórnoles	2011	3	PAR	39
44105	Fórnoles	2015	1	PP	31
44105	Fórnoles	2015	2	PSOE	1
44105	Fórnoles	2015	4	PAR	27
44106	Fortanete	2007	1	PSOE	62
44106	Fortanete	2007	2	PP	67
44106	Fortanete	2007	3	PAR	60
44106	Fortanete	2007	4	CHA	14
44106	Fortanete	2011	1	PP	51
44106	Fortanete	2011	2	PSOE	64
44106	Fortanete	2011	3	PAR	50
44106	Fortanete	2011	4	CHA	28
44106	Fortanete	2011	5	IU	18
44106	Fortanete	2015	1	PP	59
44106	Fortanete	2015	4	PAR	25
44106	Fortanete	2015	5	C's	40
44107	Foz-Calanda	2007	1	PSOE	139
44107	Foz-Calanda	2007	2	PP	28
44107	Foz-Calanda	2011	1	PP	58
44107	Foz-Calanda	2011	2	PSOE	88
44107	Foz-Calanda	2011	3	PAR	56
44107	Foz-Calanda	2015	2	PSOE	123
44108	Fresneda (La)	2007	1	PSOE	82
44108	Fresneda (La)	2007	2	PP	140
44108	Fresneda (La)	2007	3	PAR	65
44108	Fresneda (La)	2007	4	CHA	9
44108	Fresneda (La)	2011	1	PP	123
44108	Fresneda (La)	2011	2	PSOE	91
44108	Fresneda (La)	2011	3	PAR	89
44108	Fresneda (La)	2011	4	CHA	11
44108	Fresneda (La)	2015	1	PP	128
44108	Fresneda (La)	2015	2	PSOE	50
44108	Fresneda (La)	2015	4	PAR	126
44109	Frías de Albarracín	2007	1	PSOE	53
44109	Frías de Albarracín	2007	2	PP	20
44109	Frías de Albarracín	2007	3	PAR	35
44109	Frías de Albarracín	2007	4	CHA	4
44109	Frías de Albarracín	2007	5	IU	0
44109	Frías de Albarracín	2011	1	PP	28
44109	Frías de Albarracín	2011	2	PSOE	46
44109	Frías de Albarracín	2011	3	PAR	44
44109	Frías de Albarracín	2011	4	CHA	2
44109	Frías de Albarracín	2015	1	PP	22
44109	Frías de Albarracín	2015	2	PSOE	44
44109	Frías de Albarracín	2015	4	PAR	43
44109	Frías de Albarracín	2015	7	CHA	2
44109	Frías de Albarracín	2015	12	COMPROMISO CON ARAGON	24
44110	Fuenferrada	2007	1	PSOE	3
44110	Fuenferrada	2007	2	PP	26
44110	Fuenferrada	2007	3	PAR	4
44110	Fuenferrada	2011	1	PP	10
44110	Fuenferrada	2011	7	COMPROMISO CON ARAGON	37
44110	Fuenferrada	2015	1	PP	25
44110	Fuenferrada	2015	2	PSOE	1
44110	Fuenferrada	2015	4	PAR	5
44110	Fuenferrada	2015	12	COMPROMISO CON ARAGON	0
44111	Fuentes Calientes	2007	2	PP	36
44111	Fuentes Calientes	2007	3	PAR	30
44111	Fuentes Calientes	2007	4	CHA	26
44111	Fuentes Calientes	2007	5	IU	15
44111	Fuentes Calientes	2011	1	PP	42
44111	Fuentes Calientes	2011	2	PSOE	37
44111	Fuentes Calientes	2011	3	PAR	9
44111	Fuentes Calientes	2011	4	CHA	29
44111	Fuentes Calientes	2011	5	IU	15
44111	Fuentes Calientes	2015	1	PP	28
44111	Fuentes Calientes	2015	2	PSOE	41
44111	Fuentes Calientes	2015	4	PAR	15
44111	Fuentes Calientes	2015	7	CHA	43
44111	Fuentes Calientes	2015	16	G:IU-LV	19
44112	Fuentes Claras	2007	1	PSOE	243
44112	Fuentes Claras	2007	3	PAR	168
44112	Fuentes Claras	2011	2	PSOE	173
44112	Fuentes Claras	2011	3	PAR	169
44112	Fuentes Claras	2015	4	PAR	181
44113	Fuentes de Rubielos	2007	1	PSOE	33
44113	Fuentes de Rubielos	2007	2	PP	1
44113	Fuentes de Rubielos	2007	3	PAR	0
44113	Fuentes de Rubielos	2007	4	CHA	0
44113	Fuentes de Rubielos	2007	5	IU	34
44113	Fuentes de Rubielos	2011	2	PSOE	38
44113	Fuentes de Rubielos	2011	3	PAR	2
44113	Fuentes de Rubielos	2011	5	IU	38
44113	Fuentes de Rubielos	2015	1	PP	0
44113	Fuentes de Rubielos	2015	2	PSOE	31
44113	Fuentes de Rubielos	2015	4	PAR	0
44113	Fuentes de Rubielos	2015	16	G:IU-LV	34
44114	Fuentespalda	2007	1	PSOE	63
44114	Fuentespalda	2007	2	PP	81
44114	Fuentespalda	2007	3	PAR	91
44114	Fuentespalda	2011	1	PP	83
44114	Fuentespalda	2011	2	PSOE	39
44114	Fuentespalda	2011	3	PAR	98
44114	Fuentespalda	2015	2	PSOE	58
44114	Fuentespalda	2015	4	PAR	109
44115	Galve	2007	1	PSOE	46
44115	Galve	2007	2	PP	53
44115	Galve	2007	3	PAR	51
44115	Galve	2011	1	PP	64
44115	Galve	2011	2	PSOE	43
44115	Galve	2011	3	PAR	60
44115	Galve	2011	4	CHA	3
44115	Galve	2015	1	PP	56
44115	Galve	2015	2	PSOE	34
44115	Galve	2015	4	PAR	48
44115	Galve	2015	7	CHA	4
44115	Galve	2015	10	EB	0
44116	Gargallo	2007	1	PSOE	2
44116	Gargallo	2007	2	PP	3
44116	Gargallo	2007	3	PAR	58
44116	Gargallo	2007	4	CHA	2
44116	Gargallo	2011	1	PP	5
44116	Gargallo	2011	3	PAR	4
44116	Gargallo	2011	7	COMPROMISO CON ARAGON	63
44116	Gargallo	2015	1	PP	7
44116	Gargallo	2015	2	PSOE	2
44116	Gargallo	2015	4	PAR	13
44116	Gargallo	2015	7	CHA	0
44116	Gargallo	2015	12	COMPROMISO CON ARAGON	42
44117	Gea de Albarracín	2007	1	PSOE	146
44117	Gea de Albarracín	2007	2	PP	57
44117	Gea de Albarracín	2007	3	PAR	127
44117	Gea de Albarracín	2011	1	PP	50
44117	Gea de Albarracín	2011	2	PSOE	132
44117	Gea de Albarracín	2011	3	PAR	114
44117	Gea de Albarracín	2015	1	PP	43
44117	Gea de Albarracín	2015	2	PSOE	66
44117	Gea de Albarracín	2015	4	PAR	147
44118	Ginebrosa (La)	2007	1	PSOE	35
44118	Ginebrosa (La)	2007	2	PP	5
44118	Ginebrosa (La)	2007	3	PAR	108
44118	Ginebrosa (La)	2007	4	CHA	6
44118	Ginebrosa (La)	2011	1	PP	16
44118	Ginebrosa (La)	2011	2	PSOE	27
44118	Ginebrosa (La)	2011	3	PAR	73
44118	Ginebrosa (La)	2015	1	PP	8
44118	Ginebrosa (La)	2015	2	PSOE	26
44118	Ginebrosa (La)	2015	4	PAR	73
44118	Ginebrosa (La)	2015	7	CHA	6
44119	Griegos	2007	1	PSOE	48
44119	Griegos	2007	2	PP	52
44119	Griegos	2007	3	PAR	4
44119	Griegos	2007	5	IU	9
44119	Griegos	2011	1	PP	24
44119	Griegos	2011	2	PSOE	57
44119	Griegos	2011	3	PAR	2
44119	Griegos	2011	4	CHA	3
44119	Griegos	2011	5	IU	3
44119	Griegos	2015	1	PP	8
44119	Griegos	2015	2	PSOE	45
44119	Griegos	2015	4	PAR	21
44119	Griegos	2015	5	C's	27
44119	Griegos	2015	7	CHA	38
44120	Guadalaviar	2007	1	PSOE	16
44120	Guadalaviar	2007	2	PP	56
44120	Guadalaviar	2007	3	PAR	65
44120	Guadalaviar	2007	4	CHA	19
44120	Guadalaviar	2007	5	IU	6
44120	Guadalaviar	2011	1	PP	61
44120	Guadalaviar	2011	2	PSOE	39
44120	Guadalaviar	2011	3	PAR	55
44120	Guadalaviar	2011	4	CHA	26
44120	Guadalaviar	2015	1	PP	35
44120	Guadalaviar	2015	2	PSOE	67
44120	Guadalaviar	2015	4	PAR	52
44120	Guadalaviar	2015	7	CHA	0
44121	Gúdar	2007	1	PSOE	19
44121	Gúdar	2007	2	PP	19
44121	Gúdar	2007	3	PAR	33
44121	Gúdar	2007	4	CHA	2
44121	Gúdar	2007	5	IU	3
44121	Gúdar	2011	1	PP	10
44121	Gúdar	2011	2	PSOE	10
44121	Gúdar	2011	3	PAR	38
44121	Gúdar	2015	1	PP	10
44121	Gúdar	2015	4	PAR	37
44122	Híjar	2007	1	PSOE	482
44122	Híjar	2007	2	PP	586
44122	Híjar	2007	3	PAR	72
44122	Híjar	2011	1	PP	483
44122	Híjar	2011	2	PSOE	395
44122	Híjar	2011	3	PAR	172
44122	Híjar	2015	1	PP	478
44122	Híjar	2015	2	PSOE	141
44122	Híjar	2015	4	PAR	67
44122	Híjar	2015	16	G:IU-LV	277
44122	Híjar	2015	90	YA	19
44123	Hinojosa de Jarque	2007	1	PSOE	54
44123	Hinojosa de Jarque	2007	2	PP	52
44123	Hinojosa de Jarque	2007	4	CHA	7
44123	Hinojosa de Jarque	2011	1	PP	39
44123	Hinojosa de Jarque	2011	2	PSOE	40
44123	Hinojosa de Jarque	2011	4	CHA	3
44123	Hinojosa de Jarque	2011	7	COMPROMISO CON ARAGON	2
44123	Hinojosa de Jarque	2015	1	PP	5
44123	Hinojosa de Jarque	2015	2	PSOE	43
44123	Hinojosa de Jarque	2015	12	COMPROMISO CON ARAGON	4
44124	Hoz de la Vieja (La)	2007	1	PSOE	36
44124	Hoz de la Vieja (La)	2007	2	PP	3
44124	Hoz de la Vieja (La)	2007	3	PAR	34
44124	Hoz de la Vieja (La)	2007	4	CHA	8
44124	Hoz de la Vieja (La)	2011	1	PP	4
44124	Hoz de la Vieja (La)	2011	2	PSOE	27
44124	Hoz de la Vieja (La)	2011	3	PAR	13
44124	Hoz de la Vieja (La)	2011	4	CHA	5
44124	Hoz de la Vieja (La)	2011	7	COMPROMISO CON ARAGON	38
44124	Hoz de la Vieja (La)	2015	2	PSOE	19
44124	Hoz de la Vieja (La)	2015	16	G:IU-LV	44
