Municipio codigo	Municipio nombre	Nivel estudios, código	Nivel estudios	Personas
50903	Villamayor de Gállego	9	Licenciatura y Grado	7,8359094539
22001	Abiego	10	Licenciatura y Grado	17,1613071046
22002	Abizanda	10	Licenciatura y Grado	2,9065130634
22003	Adahuesca	10	Licenciatura y Grado	9,3624888583
22004	Agüero	10	Licenciatura y Grado	3,049227561
22006	Aísa	10	Licenciatura y Grado	25,1461984492
22007	Albalate de Cinca	10	Licenciatura y Grado	16,9843704968
22008	Albalatillo	10	Licenciatura y Grado	4,9761548784
22009	Albelda	10	Licenciatura y Grado	13,5374951084
22011	Albero Alto	10	Licenciatura y Grado	13,4306526305
22012	Albero Bajo	10	Licenciatura y Grado	1,1457980148
22013	Alberuela de Tubo	10	Licenciatura y Grado	3,1312434887
22014	Alcalá de Gurrea	10	Licenciatura y Grado	10,687219133
22015	Alcalá del Obispo	10	Licenciatura y Grado	9,2322049975
22016	Alcampell	10	Licenciatura y Grado	22,1933359249
22017	Alcolea de Cinca	10	Licenciatura y Grado	14,656709687
22018	Alcubierre	10	Licenciatura y Grado	4,3939411937
22019	Alerre	10	Licenciatura y Grado	29,2033383634
22020	Alfántega	10	Licenciatura y Grado	3,2790340599
22021	Almudévar	10	Licenciatura y Grado	153,1396986911
22022	Almunia de San Juan	10	Licenciatura y Grado	23,2137266283
22023	Almuniente	10	Licenciatura y Grado	13,7895891496
22024	Alquézar	10	Licenciatura y Grado	8,9607418697
22025	Altorricón	10	Licenciatura y Grado	45,2139637464
22027	Angüés	10	Licenciatura y Grado	12,3315807584
22028	Ansó	10	Licenciatura y Grado	20,931086695
22029	Antillón	10	Licenciatura y Grado	2,0548481676
22032	Aragüés del Puerto	10	Licenciatura y Grado	5,5475839072
22035	Arén	10	Licenciatura y Grado	8,6591596631
22036	Argavieso	10	Licenciatura y Grado	2,3993716506
22037	Arguis	10	Licenciatura y Grado	6,7513118116
22039	Ayerbe	10	Licenciatura y Grado	60,4594806567
22040	Azanuy-Alins	10	Licenciatura y Grado	12,4597302497
22042	Azlor	10	Licenciatura y Grado	1,7157111055
22043	Baells	10	Licenciatura y Grado	0,9607917807
22044	Bailo	10	Licenciatura y Grado	25,863276008
22046	Ballobar	10	Licenciatura y Grado	7,7655004306
22047	Banastás	10	Licenciatura y Grado	32,2278028904
22048	Barbastro	10	Licenciatura y Grado	757,3353354047
22049	Barbués	10	Licenciatura y Grado	1,7298271414
22050	Barbuñales	10	Licenciatura y Grado	4,904069229
22051	Bárcabo	10	Licenciatura y Grado	11,3750332523
22052	Belver de Cinca	10	Licenciatura y Grado	36,104906909
22053	Benabarre	10	Licenciatura y Grado	7,5017313945
22054	Benasque	10	Licenciatura y Grado	126,5679257341
22055	Berbegal	10	Licenciatura y Grado	9,9446576424
22057	Bielsa	10	Licenciatura y Grado	27,0339647251
22058	Bierge	10	Licenciatura y Grado	14,0948828441
22059	Biescas	10	Licenciatura y Grado	77,6917934394
22060	Binaced	10	Licenciatura y Grado	45,9230862858
22061	Binéfar	10	Licenciatura y Grado	311,7442787517
22062	Bisaurri	10	Licenciatura y Grado	8,2955368962
22063	Biscarrués	10	Licenciatura y Grado	16,5148242885
22064	Blecua y Torres	10	Licenciatura y Grado	20,1873258158
22066	Boltaña	10	Licenciatura y Grado	81,611901669
22067	Bonansa	10	Licenciatura y Grado	10,3997990617
22068	Borau	10	Licenciatura y Grado	2,5772960161
22069	Broto	10	Licenciatura y Grado	22,8704762199
22072	Caldearenas	10	Licenciatura y Grado	6,8990981507
22074	Campo	10	Licenciatura y Grado	11,7704262704
22075	Camporrells	10	Licenciatura y Grado	0,8849415741
22076	Canal de Berdún	10	Licenciatura y Grado	1,9014757781
22077	Candasnos	10	Licenciatura y Grado	21,0774113806
22078	Canfranc	10	Licenciatura y Grado	13,0248006251
22080	Capella	10	Licenciatura y Grado	19,2645881885
22081	Casbas de Huesca	10	Licenciatura y Grado	19,7087507404
22082	Castejón del Puente	10	Licenciatura y Grado	19,0021031875
22083	Castejón de Monegros	10	Licenciatura y Grado	7,868371266
22084	Castejón de Sos	10	Licenciatura y Grado	31,7726607332
22085	Castelflorite	10	Licenciatura y Grado	2,6551177237
22086	Castiello de Jaca	10	Licenciatura y Grado	9,8772090693
22087	Castigaleu	10	Licenciatura y Grado	1,2224702926
22088	Castillazuelo	10	Licenciatura y Grado	8,1156421281
22089	Castillonroy	10	Licenciatura y Grado	7,0749024415
22090	Colungo	10	Licenciatura y Grado	2,7807014262
22094	Chalamera	10	Licenciatura y Grado	3,8651050091
22096	Chimillas	10	Licenciatura y Grado	32,3045562996
22099	Esplús	10	Licenciatura y Grado	24,6950622877
22102	Estada	10	Licenciatura y Grado	1,7554209722
22103	Estadilla	10	Licenciatura y Grado	37,9528826144
22105	Estopiñán del Castillo	10	Licenciatura y Grado	6,6406179307
22106	Fago	10	Licenciatura y Grado	4,9338316398
22107	Fanlo	10	Licenciatura y Grado	1,2458987751
22109	Fiscal	10	Licenciatura y Grado	21,5801556035
22110	Fonz	10	Licenciatura y Grado	25,4347500574
22111	Foradada del Toscar	10	Licenciatura y Grado	9,5065873633
22112	Fraga	10	Licenciatura y Grado	427,2925695684
22113	Fueva (La)	10	Licenciatura y Grado	22,0555430757
22115	Grado (El)	10	Licenciatura y Grado	11,3729055503
22116	Grañén	10	Licenciatura y Grado	45,7590873558
22117	Graus	10	Licenciatura y Grado	262,5152102889
22119	Gurrea de Gállego	10	Licenciatura y Grado	23,6735799644
22122	Hoz de Jaca	10	Licenciatura y Grado	5,7739421913
22124	Huerto	10	Licenciatura y Grado	6,4879372334
22125	Huesca	10	Licenciatura y Grado	3851,6637573828
22126	Ibieca	10	Licenciatura y Grado	2,2580953484
22127	Igriés	10	Licenciatura y Grado	51,1344164601
22128	Ilche	10	Licenciatura y Grado	4,0624029514
22129	Isábena	10	Licenciatura y Grado	18,5870690426
22130	Jaca	10	Licenciatura y Grado	758,4178983132
22131	Jasa	10	Licenciatura y Grado	4,6942182296
22133	Labuerda	10	Licenciatura y Grado	7,5819554728
22135	Laluenga	10	Licenciatura y Grado	1,2857409553
22136	Lalueza	10	Licenciatura y Grado	20,6982632606
22137	Lanaja	10	Licenciatura y Grado	25,5223383559
22139	Laperdiguera	10	Licenciatura y Grado	8,6266921045
22141	Lascellas-Ponzano	10	Licenciatura y Grado	1,3876167736
22142	Lascuarre	10	Licenciatura y Grado	3,2562689928
22143	Laspaúles	10	Licenciatura y Grado	35,1012912098
22144	Laspuña	10	Licenciatura y Grado	16,4393557959
22149	Loarre	10	Licenciatura y Grado	11,9611304055
22150	Loporzano	10	Licenciatura y Grado	32,1806447995
22151	Loscorrales	10	Licenciatura y Grado	1,1905297402
22155	Monesma y Cajigar	10	Licenciatura y Grado	1,3082220132
22156	Monflorite-Lascasas	10	Licenciatura y Grado	14,6157764039
22157	Montanuy	10	Licenciatura y Grado	11,8677181417
22158	Monzón	10	Licenciatura y Grado	601,1898141647
22160	Naval	10	Licenciatura y Grado	5,4910995273
22162	Novales	10	Licenciatura y Grado	8,6177491242
22163	Nueno	10	Licenciatura y Grado	66,7525002016
22165	Ontiñena	10	Licenciatura y Grado	14,5380696706
22167	Osso de Cinca	10	Licenciatura y Grado	23,7128297543
22170	Panticosa	10	Licenciatura y Grado	27,1445501048
22172	Peñalba	10	Licenciatura y Grado	33,297872863
22173	Peñas de Riglos (Las)	10	Licenciatura y Grado	2,5550670868
22174	Peralta de Alcofea	10	Licenciatura y Grado	32,2968553081
22175	Peralta de Calasanz	10	Licenciatura y Grado	5,4543667506
22176	Peraltilla	10	Licenciatura y Grado	5,3973783344
22178	Pertusa	10	Licenciatura y Grado	3,592298549
22182	Plan	10	Licenciatura y Grado	20,2882025677
22184	Poleñino	10	Licenciatura y Grado	10,9813713396
22186	Pozán de Vero	10	Licenciatura y Grado	1,5092873199
22187	Puebla de Castro (La)	10	Licenciatura y Grado	14,5769494238
22189	Puértolas	10	Licenciatura y Grado	6,8621603794
22190	Pueyo de Araguás (El)	10	Licenciatura y Grado	6,0046188186
22193	Pueyo de Santa Cruz	10	Licenciatura y Grado	15,0383578993
22195	Quicena	10	Licenciatura y Grado	18,6279267812
22197	Robres	10	Licenciatura y Grado	25,5214256064
22199	Sabiñánigo	10	Licenciatura y Grado	571,12199993
22200	Sahún	10	Licenciatura y Grado	11,7721923436
22201	Salas Altas	10	Licenciatura y Grado	17,2149300961
22204	Sallent de Gállego	10	Licenciatura y Grado	69,5738753176
22205	San Esteban de Litera	10	Licenciatura y Grado	12,7367550718
22206	Sangarrén	10	Licenciatura y Grado	7,6743902133
22207	San Juan de Plan	10	Licenciatura y Grado	7,9636209526
22208	Santa Cilia	10	Licenciatura y Grado	3,4883621338
22209	Santa Cruz de la Serós	10	Licenciatura y Grado	12,1562160276
22212	Santaliestra y San Quílez	10	Licenciatura y Grado	4,7375408992
22213	Sariñena	10	Licenciatura y Grado	125,4128565942
22214	Secastilla	10	Licenciatura y Grado	8,9050728146
22215	Seira	10	Licenciatura y Grado	10,7985666475
22217	Sena	10	Licenciatura y Grado	7,7774451932
22218	Senés de Alcubierre	10	Licenciatura y Grado	3,4394895533
22220	Sesa	10	Licenciatura y Grado	10,0148093338
22221	Sesué	10	Licenciatura y Grado	17,2725942136
22222	Siétamo	10	Licenciatura y Grado	58,2929112056
22223	Sopeira	10	Licenciatura y Grado	4,17665221
22225	Tamarite de Litera	10	Licenciatura y Grado	78,6021524578
22226	Tardienta	10	Licenciatura y Grado	28,7575566846
22227	Tella-Sin	10	Licenciatura y Grado	13,5543833719
22228	Tierz	10	Licenciatura y Grado	72,2949677544
22229	Tolva	10	Licenciatura y Grado	2,1125949714
22230	Torla	10	Licenciatura y Grado	13,4974260896
22232	Torralba de Aragón	10	Licenciatura y Grado	10,0291520349
22234	Torrente de Cinca	10	Licenciatura y Grado	30,5359738507
22235	Torres de Alcanadre	10	Licenciatura y Grado	2,2318612174
22236	Torres de Barbués	10	Licenciatura y Grado	13,0946744738
22239	Tramaced	10	Licenciatura y Grado	2,2958634606
22242	Valfarta	10	Licenciatura y Grado	1,327191684
22244	Valle de Lierp	10	Licenciatura y Grado	2,4482243105
22245	Velilla de Cinca	10	Licenciatura y Grado	11,1319724845
22246	Beranuy	10	Licenciatura y Grado	3,1782698376
22248	Vicién	10	Licenciatura y Grado	5,3011613574
22249	Villanova	10	Licenciatura y Grado	15,6498726606
22250	Villanúa	10	Licenciatura y Grado	36,7089169082
22251	Villanueva de Sigena	10	Licenciatura y Grado	14,5522641742
22252	Yebra de Basa	10	Licenciatura y Grado	3,1113719872
22253	Yésero	10	Licenciatura y Grado	5,220293082
22254	Zaidín	10	Licenciatura y Grado	14,1661301264
22901	Valle de Hecho	10	Licenciatura y Grado	48,5039404454
22902	Puente la Reina de Jaca	10	Licenciatura y Grado	7,4448135116
22903	San Miguel del Cinca	10	Licenciatura y Grado	33,2378137279
22904	Sotonera (La)	10	Licenciatura y Grado	38,5706273623
22905	Lupiñén-Ortilla	10	Licenciatura y Grado	14,707389001
22906	Santa María de Dulcis	10	Licenciatura y Grado	9,0952419361
22907	Aínsa-Sobrarbe	10	Licenciatura y Grado	51,3590797275
22908	Hoz y Costeán	10	Licenciatura y Grado	6,1427286972
22909	Vencillón	10	Licenciatura y Grado	5,1199118506
44001	Ababuj	10	Licenciatura y Grado	1,2215748315
44002	Abejuela	10	Licenciatura y Grado	1,450905757
44003	Aguatón	10	Licenciatura y Grado	1,5801456766
44004	Aguaviva	10	Licenciatura y Grado	12,494050071
44005	Aguilar del Alfambra	10	Licenciatura y Grado	1,5050632358
44006	Alacón	10	Licenciatura y Grado	6,5251153641
44008	Albalate del Arzobispo	10	Licenciatura y Grado	32,8789764054
44009	Albarracín	10	Licenciatura y Grado	25,960629126
44010	Albentosa	10	Licenciatura y Grado	4,8865362658
44011	Alcaine	10	Licenciatura y Grado	1,6549491626
44012	Alcalá de la Selva	10	Licenciatura y Grado	13,6487737604
44013	Alcañiz	10	Licenciatura y Grado	760,0904905638
44014	Alcorisa	10	Licenciatura y Grado	93,0228898884
44016	Alfambra	10	Licenciatura y Grado	15,7057452454
44017	Aliaga	10	Licenciatura y Grado	8,0802710996
44019	Alobras	10	Licenciatura y Grado	0,642793181
44021	Allepuz	10	Licenciatura y Grado	1,3854994812
44022	Alloza	10	Licenciatura y Grado	15,6403381382
44025	Andorra	10	Licenciatura y Grado	128,0586750903
44026	Arcos de las Salinas	10	Licenciatura y Grado	4,8734153873
44027	Arens de Lledó	10	Licenciatura y Grado	3,1194446553
44028	Argente	10	Licenciatura y Grado	10,2547336199
44029	Ariño	10	Licenciatura y Grado	19,4151612636
44033	Báguena	10	Licenciatura y Grado	6,7705605402
44034	Bañón	10	Licenciatura y Grado	2,5193334776
44035	Barrachina	10	Licenciatura y Grado	3,9069950378
44036	Bea	10	Licenciatura y Grado	4,7016029364
44037	Beceite	10	Licenciatura y Grado	13,426867437
44038	Belmonte de San José	10	Licenciatura y Grado	5,224012128
44039	Bello	10	Licenciatura y Grado	5,6532656831
44040	Berge	10	Licenciatura y Grado	6,8366087297
44041	Bezas	10	Licenciatura y Grado	8,4390710875
44042	Blancas	10	Licenciatura y Grado	3,6539903936
44043	Blesa	10	Licenciatura y Grado	1,7102153265
44046	Bueña	10	Licenciatura y Grado	1,2075145309
44047	Burbáguena	10	Licenciatura y Grado	8,1847280432
44049	Calaceite	10	Licenciatura y Grado	21,3405306641
44050	Calamocha	10	Licenciatura y Grado	170,508930608
44051	Calanda	10	Licenciatura y Grado	76,4955344364
44052	Calomarde	10	Licenciatura y Grado	7,2312631172
44053	Camañas	10	Licenciatura y Grado	1,2165553756
44054	Camarena de la Sierra	10	Licenciatura y Grado	4,0253204408
44055	Camarillas	10	Licenciatura y Grado	1,9326946334
44056	Caminreal	10	Licenciatura y Grado	9,808902439
44059	Cantavieja	10	Licenciatura y Grado	13,3281908831
44061	Cañada de Verich (La)	10	Licenciatura y Grado	4,2000275868
44062	Cañada Vellida	10	Licenciatura y Grado	1,07472809
44063	Cañizar del Olivar	10	Licenciatura y Grado	4,6760246058
44065	Castejón de Tornos	10	Licenciatura y Grado	1,3637408082
44066	Castel de Cabra	10	Licenciatura y Grado	3,0895273063
44067	Castelnou	10	Licenciatura y Grado	13,009616334
44068	Castelserás	10	Licenciatura y Grado	18,4630434983
44071	Castellote	10	Licenciatura y Grado	10,0776577676
44074	Cedrillas	10	Licenciatura y Grado	19,4731252051
44075	Celadas	10	Licenciatura y Grado	12,9976660513
44076	Cella	10	Licenciatura y Grado	65,4944361852
44077	Cerollera (La)	10	Licenciatura y Grado	3,1336935268
44080	Codoñera (La)	10	Licenciatura y Grado	9,3703122782
44082	Corbalán	10	Licenciatura y Grado	7,7663099901
44084	Cortes de Aragón	10	Licenciatura y Grado	1,4432493392
44086	Cretas	10	Licenciatura y Grado	15,788436685
44087	Crivillén	10	Licenciatura y Grado	1,6981363603
44088	Cuba (La)	10	Licenciatura y Grado	3,2092197439
44092	Cuervo (El)	10	Licenciatura y Grado	1,1448189044
44093	Cuevas de Almudén	10	Licenciatura y Grado	1,8509869192
44094	Cuevas Labradas	10	Licenciatura y Grado	3,814624903
44097	Escorihuela	10	Licenciatura y Grado	3,9700906587
44099	Escucha	10	Licenciatura y Grado	9,1832318626
44100	Estercuel	10	Licenciatura y Grado	3,6773572817
44101	Ferreruela de Huerva	10	Licenciatura y Grado	5,0157900911
44103	Formiche Alto	10	Licenciatura y Grado	4,1061582379
44106	Fortanete	10	Licenciatura y Grado	15,5736288606
44107	Foz-Calanda	10	Licenciatura y Grado	1,2593245027
44110	Fuenferrada	10	Licenciatura y Grado	2,7290788247
44111	Fuentes Calientes	10	Licenciatura y Grado	2,4413194
44112	Fuentes Claras	10	Licenciatura y Grado	16,7245870818
44113	Fuentes de Rubielos	10	Licenciatura y Grado	0,8355149738
44114	Fuentespalda	10	Licenciatura y Grado	8,1031550797
44115	Galve	10	Licenciatura y Grado	0,8227306601
44116	Gargallo	10	Licenciatura y Grado	2,3638870727
44117	Gea de Albarracín	10	Licenciatura y Grado	18,7455799994
44118	Ginebrosa (La)	10	Licenciatura y Grado	1,1066115635
44120	Guadalaviar	10	Licenciatura y Grado	6,7236061593
44121	Gúdar	10	Licenciatura y Grado	1,1358681316
44122	Híjar	10	Licenciatura y Grado	42,6237983409
44123	Hinojosa de Jarque	10	Licenciatura y Grado	1,4449619088
44124	Hoz de la Vieja (La)	10	Licenciatura y Grado	4,1310603775
44125	Huesa del Común	10	Licenciatura y Grado	5,9197071777
44126	Iglesuela del Cid (La)	10	Licenciatura y Grado	6,2505463879
44127	Jabaloyas	10	Licenciatura y Grado	5,1139975608
44128	Jarque de la Val	10	Licenciatura y Grado	2,3491814158
44129	Jatiel	10	Licenciatura y Grado	2,3300206727
44130	Jorcas	10	Licenciatura y Grado	2,2740554107
44135	Libros	10	Licenciatura y Grado	3,8265950515
44136	Lidón	10	Licenciatura y Grado	4,6130504722
44137	Linares de Mora	10	Licenciatura y Grado	0,920290357
44141	Lledó	10	Licenciatura y Grado	1,3298466535
44143	Manzanera	10	Licenciatura y Grado	12,4342724695
44144	Martín del Río	10	Licenciatura y Grado	1,3227452379
44145	Mas de las Matas	10	Licenciatura y Grado	28,1418091078
44146	Mata de los Olmos (La)	10	Licenciatura y Grado	4,0095978826
44147	Mazaleón	10	Licenciatura y Grado	16,1558536704
44148	Mezquita de Jarque	10	Licenciatura y Grado	8,5385476124
44149	Mirambel	10	Licenciatura y Grado	2,5611644648
44150	Miravete de la Sierra	10	Licenciatura y Grado	1,717295339
44151	Molinos	10	Licenciatura y Grado	7,8484810716
44153	Monreal del Campo	10	Licenciatura y Grado	57,9034463504
44154	Monroyo	10	Licenciatura y Grado	3,1391405075
44155	Montalbán	10	Licenciatura y Grado	39,3644815138
44157	Monterde de Albarracín	10	Licenciatura y Grado	1,8457309587
44158	Mora de Rubielos	10	Licenciatura y Grado	70,4511031914
44159	Moscardón	10	Licenciatura y Grado	2,6723573233
44160	Mosqueruela	10	Licenciatura y Grado	5,2618288077
44161	Muniesa	10	Licenciatura y Grado	27,7120207402
44163	Noguera de Albarracín	10	Licenciatura y Grado	1,971530782
44165	Nogueruelas	10	Licenciatura y Grado	4,3354950861
44167	Obón	10	Licenciatura y Grado	1,2989319067
44168	Odón	10	Licenciatura y Grado	12,14460629
44169	Ojos Negros	10	Licenciatura y Grado	3,8921319165
44171	Olba	10	Licenciatura y Grado	16,0670602217
44172	Oliete	10	Licenciatura y Grado	8,902044385
44173	Olmos (Los)	10	Licenciatura y Grado	1,4273917601
44174	Orihuela del Tremedal	10	Licenciatura y Grado	17,4356609287
44175	Orrios	10	Licenciatura y Grado	2,2623258362
44176	Palomar de Arroyos	10	Licenciatura y Grado	2,2968479178
44177	Pancrudo	10	Licenciatura y Grado	1,7887740089
44179	Peñarroya de Tastavins	10	Licenciatura y Grado	18,9011852374
44181	Peralejos	10	Licenciatura y Grado	0,9251999035
44182	Perales del Alfambra	10	Licenciatura y Grado	9,0979011719
44183	Pitarque	10	Licenciatura y Grado	2,8663894287
44184	Plou	10	Licenciatura y Grado	4,3207491877
44185	Pobo (El)	10	Licenciatura y Grado	5,7067064821
44187	Portellada (La)	10	Licenciatura y Grado	9,5466047565
44191	Puebla de Híjar (La)	10	Licenciatura y Grado	25,9393535297
44192	Puebla de Valverde (La)	10	Licenciatura y Grado	15,2477140256
44193	Puertomingalvo	10	Licenciatura y Grado	2,1729283077
44194	Ráfales	10	Licenciatura y Grado	4,6835130252
44195	Rillo	10	Licenciatura y Grado	5,125870844
44196	Riodeva	10	Licenciatura y Grado	2,0545403495
44199	Rubiales	10	Licenciatura y Grado	4,4511751147
44200	Rubielos de la Cérida	10	Licenciatura y Grado	1,0765270963
44201	Rubielos de Mora	10	Licenciatura y Grado	28,0705570354
44205	Samper de Calanda	10	Licenciatura y Grado	11,0494230336
44206	San Agustín	10	Licenciatura y Grado	3,0872811417
44207	San Martín del Río	10	Licenciatura y Grado	7,8643964657
44209	Santa Eulalia	10	Licenciatura y Grado	19,1689139852
44210	Sarrión	10	Licenciatura y Grado	35,2355056692
44213	Singra	10	Licenciatura y Grado	1,1537444503
44215	Terriente	10	Licenciatura y Grado	1,9043098619
44216	Teruel	10	Licenciatura y Grado	2102,0176652447
44219	Tornos	10	Licenciatura y Grado	8,2417698945
44220	Torralba de los Sisones	10	Licenciatura y Grado	4,7585843219
44221	Torrecilla de Alcañiz	10	Licenciatura y Grado	9,293165863
44223	Torre de Arcas	10	Licenciatura y Grado	8,4227588795
44224	Torre de las Arcas	10	Licenciatura y Grado	3,6139327459
44225	Torre del Compte	10	Licenciatura y Grado	14,5556640858
44226	Torrelacárcel	10	Licenciatura y Grado	4,0475117531
44227	Torre los Negros	10	Licenciatura y Grado	8,9069712448
44229	Torres de Albarracín	10	Licenciatura y Grado	3,7234526392
44230	Torrevelilla	10	Licenciatura y Grado	6,665274046
44232	Torrijo del Campo	10	Licenciatura y Grado	11,2979261159
44237	Urrea de Gaén	10	Licenciatura y Grado	19,6312124113
44238	Utrillas	10	Licenciatura y Grado	84,9291253979
44240	Valbona	10	Licenciatura y Grado	2,4845952331
44241	Valdealgorfa	10	Licenciatura y Grado	13,1597989778
44243	Valdecuenca	10	Licenciatura y Grado	3,1049982346
44244	Valdelinares	10	Licenciatura y Grado	6,3272678715
44245	Valdeltormo	10	Licenciatura y Grado	5,1262748368
44246	Valderrobres	10	Licenciatura y Grado	81,6937704356
44247	Valjunquera	10	Licenciatura y Grado	3,1766592539
44251	Villafranca del Campo	10	Licenciatura y Grado	3,6311470431
44256	Villanueva del Rebollar de la Sierra	10	Licenciatura y Grado	0,6483388908
44257	Villar del Cobo	10	Licenciatura y Grado	1,4244752742
44260	Villarluengo	10	Licenciatura y Grado	2,24983414
44261	Villarquemado	10	Licenciatura y Grado	30,163511801
44262	Villarroya de los Pinares	10	Licenciatura y Grado	0,6966273406
44263	Villastar	10	Licenciatura y Grado	26,8659520291
44264	Villel	10	Licenciatura y Grado	2,2738445028
44265	Vinaceite	10	Licenciatura y Grado	4,5099820588
44266	Visiedo	10	Licenciatura y Grado	6,3332194273
50001	Abanto	10	Licenciatura y Grado	0,9023187978
50002	Acered	10	Licenciatura y Grado	3,1893494556
50003	Agón	10	Licenciatura y Grado	5,4412075582
50004	Aguarón	10	Licenciatura y Grado	12,2502694782
50005	Aguilón	10	Licenciatura y Grado	20,1811115155
50006	Ainzón	10	Licenciatura y Grado	35,4446533763
50008	Alagón	10	Licenciatura y Grado	184,1061859169
50011	Albeta	10	Licenciatura y Grado	5,8700705429
50012	Alborge	10	Licenciatura y Grado	2,9711286097
50013	Alcalá de Ebro	10	Licenciatura y Grado	3,9718630926
50014	Alcalá de Moncayo	10	Licenciatura y Grado	8,0352851574
50015	Alconchel de Ariza	10	Licenciatura y Grado	1,567549377
50017	Alfajarín	10	Licenciatura y Grado	172,3287751776
50018	Alfamén	10	Licenciatura y Grado	17,644649718
50019	Alforque	10	Licenciatura y Grado	2,3317553801
50020	Alhama de Aragón	10	Licenciatura y Grado	15,6693456399
50021	Almochuel	10	Licenciatura y Grado	1,3949466263
50022	Almolda (La)	10	Licenciatura y Grado	11,2874518989
50023	Almonacid de la Cuba	10	Licenciatura y Grado	4,8341834429
50024	Almonacid de la Sierra	10	Licenciatura y Grado	11,0266471649
50025	Almunia de Doña Godina (La)	10	Licenciatura y Grado	162,7390094852
50026	Alpartir	10	Licenciatura y Grado	13,7002572675
50027	Ambel	10	Licenciatura y Grado	1,4285213335
50029	Aniñón	10	Licenciatura y Grado	8,2493419975
50030	Añón de Moncayo	10	Licenciatura y Grado	4,5790507489
50031	Aranda de Moncayo	10	Licenciatura y Grado	3,5268494584
50032	Arándiga	10	Licenciatura y Grado	4,2044746552
50033	Ardisa	10	Licenciatura y Grado	5,3231688038
50034	Ariza	10	Licenciatura y Grado	10,8833830635
50035	Artieda	10	Licenciatura y Grado	4,1548129346
50038	Ateca	10	Licenciatura y Grado	72,4365962995
50039	Azuara	10	Licenciatura y Grado	13,3357665361
50040	Badules	10	Licenciatura y Grado	7,308463215
50043	Bárboles	10	Licenciatura y Grado	12,4286306241
50044	Bardallur	10	Licenciatura y Grado	8,5586123432
50045	Belchite	10	Licenciatura y Grado	26,0502467813
50046	Belmonte de Gracián	10	Licenciatura y Grado	1,1069734723
50047	Berdejo	10	Licenciatura y Grado	8,5603667145
50048	Berrueco	10	Licenciatura y Grado	9,8731187293
50050	Bijuesca	10	Licenciatura y Grado	5,433896256
50051	Biota	10	Licenciatura y Grado	25,5227852877
50052	Bisimbre	10	Licenciatura y Grado	1,1156157617
50053	Boquiñeni	10	Licenciatura y Grado	24,3746865037
50055	Borja	10	Licenciatura y Grado	141,8675349814
50056	Botorrita	10	Licenciatura y Grado	39,4074467685
50057	Brea de Aragón	10	Licenciatura y Grado	22,9532832439
50059	Bujaraloz	10	Licenciatura y Grado	43,8421974509
50060	Bulbuente	10	Licenciatura y Grado	3,7560797832
50061	Bureta	10	Licenciatura y Grado	6,4792429752
50062	Burgo de Ebro (El)	10	Licenciatura y Grado	71,6495280524
50064	Cabañas de Ebro	10	Licenciatura y Grado	9,891666502
50065	Cabolafuente	10	Licenciatura y Grado	1,7668683686
50066	Cadrete	10	Licenciatura y Grado	163,8832662041
50067	Calatayud	10	Licenciatura y Grado	960,2867074772
50068	Calatorao	10	Licenciatura y Grado	28,7778784963
50069	Calcena	10	Licenciatura y Grado	2,329398387
50071	Campillo de Aragón	10	Licenciatura y Grado	0,5685180116
50073	Cariñena	10	Licenciatura y Grado	181,6763436534
50074	Caspe	10	Licenciatura y Grado	309,3924770293
50075	Castejón de Alarba	10	Licenciatura y Grado	1,274056997
50076	Castejón de las Armas	10	Licenciatura y Grado	4,7116501707
50077	Castejón de Valdejasa	10	Licenciatura y Grado	6,8039911751
50078	Castiliscar	10	Licenciatura y Grado	6,0047511115
50079	Cervera de la Cañada	10	Licenciatura y Grado	1,3554425781
50080	Cerveruela	10	Licenciatura y Grado	3,0762573463
50081	Cetina	10	Licenciatura y Grado	29,4990768762
50082	Cimballa	10	Licenciatura y Grado	3,104932539
50083	Cinco Olivas	10	Licenciatura y Grado	3,6900427582
50084	Clarés de Ribota	10	Licenciatura y Grado	1,2415092339
50085	Codo	10	Licenciatura y Grado	5,2758948637
50086	Codos	10	Licenciatura y Grado	0,9233030108
50087	Contamina	10	Licenciatura y Grado	1,4700618467
50089	Cuarte de Huerva	10	Licenciatura y Grado	952,5942535264
50090	Cubel	10	Licenciatura y Grado	8,2454154524
50091	Cuerlas (Las)	10	Licenciatura y Grado	4,2290158478
50092	Chiprana	10	Licenciatura y Grado	6,0901339998
50093	Chodes	10	Licenciatura y Grado	6,8720226994
50094	Daroca	10	Licenciatura y Grado	44,7723025344
50095	Ejea de los Caballeros	10	Licenciatura y Grado	576,5453492601
50096	Embid de Ariza	10	Licenciatura y Grado	1,7402369064
50098	Encinacorba	10	Licenciatura y Grado	24,6857180391
50099	Épila	10	Licenciatura y Grado	98,162956442
50100	Erla	10	Licenciatura y Grado	4,6117970117
50101	Escatrón	10	Licenciatura y Grado	21,6374975096
50102	Fabara	10	Licenciatura y Grado	23,0875275578
50104	Farlete	10	Licenciatura y Grado	24,8801602271
50105	Fayón	10	Licenciatura y Grado	10,0732029829
50106	Fayos (Los)	10	Licenciatura y Grado	2,9983130336
50107	Figueruelas	10	Licenciatura y Grado	31,1124157045
50109	Frago (El)	10	Licenciatura y Grado	6,9701537499
50110	Frasno (El)	10	Licenciatura y Grado	6,9985279708
50111	Fréscano	10	Licenciatura y Grado	2,7900551262
50113	Fuendejalón	10	Licenciatura y Grado	8,270059279
