Año	Municipio código	Municipio nombre	Total	VC Residencial	VC Almacén, estacionamiento	VC Comercial	VC Ocio, hostelería	VC Industrial	VC Cultural	VC Deportivo	VC Oficinas	VC Edificios singulares	VC Religioso	VC Espectáculos	VC Sin definir	VC Suelo vacante	VC Sanidad, benefic
2016	44223	Torre de Arcas	1315,61	1144,61	0	0	0	164,73	0	0	0	0	0	0	171	6,27	0
2016	44224	Torre de las Arcas	924,42	761,71	4,22	0	0	143,9	0	0	0	0	0	0	162,71	14,59	0
2016	44225	Torre del Compte	7707,64	6658,41	174,79	0	387,92	398,81	0	0	0	0	0	0	1049,23	87,71	0
2016	44226	Torrelacárcel	5156,28	3922,68	29,43	0	0	480,38	0	0	0	0	0	0	1233,6	723,79	0
2016	44227	Torre los Negros	2092,79	1644,18	53,83	0	0	384,78	0	0	0	0	0	0	448,61	10	0
2016	44228	Torremocha de Jiloca	4643,56	4419,9	0	0	0	8,18	0	0	0	0	0	0	223,66	215,48	0
2016	44229	Torres de Albarracín	9294,83	7432,98	331,53	0	0	726,22	0	0	0	0	0	0	1861,85	804,1	0
2016	44230	Torrevelilla	9312,48	7821,39	154,19	0	0	1117,47	0	0	0	0	0	0	1491,09	219,43	0
2016	44231	Torrijas	7465,83	5996,03	174,89	0	0	547,97	0	0	0	0	0	0	1469,8	746,94	0
2016	44232	Torrijo del Campo	12774,33	11993,81	68,14	69,27	0	502,65	0	0	0	0	0	0	780,52	140,46	0
2016	44234	Tramacastiel	2485,39	1872,01	50,29	0	0	453,92	0	0	0	0	0	0	613,38	109,17	0
2016	44235	Tramacastilla	4634,86	3830,22	290,74	0	0	310,71	0	0	0	0	0	0	804,64	203,19	0
2016	44236	Tronchón	5177,05	4695,12	60,97	0	0	305,31	0	0	0	0	0	0	481,93	115,65	0
2016	44237	Urrea de Gaén	11622,97	9953,13	193,76	0	0	891,95	0	0	0	0	146,91	0	1669,84	437,22	0
2016	44238	Utrillas	32424,15	21649,44	1610,38	1272,66	211,2	3718,22	1155,14	995,82	147,92	0	90,59	0	10774,71	758,24	814,54
2016	44239	Valacloche	1071,48	910,53	0	0	0	137,04	0	0	0	0	0	0	160,95	23,91	0
2016	44240	Valbona	6923,22	4437,34	488,91	0	0	1377,76	0	0	0	0	0	0	2485,88	619,21	0
2016	44241	Valdealgorfa	17502,1	12476,36	135,62	0	0	3700,22	0	0	0	0	0	0	5025,74	1189,9	0
2016	44243	Valdecuenca	3025,65	2491,73	129,62	0	0	213,91	0	0	0	0	0	0	533,92	190,39	0
2016	44244	Valdelinares	5243,51	4574,02	36,48	0	0	289,98	0	0	0	0	0	0	669,49	343,03	0
2016	44245	Valdeltormo	9636,88	7512,82	93,83	0	0	1767,36	0	0	0	0	0	0	2124,06	262,87	0
2016	44246	Valderrobres	73237,2	53120,98	3123,65	1307,48	969,13	7122,59	1375,72	2238,47	342,96	1071,5	0	0	20116,22	2564,72	0
2016	44247	Valjunquera	15970,21	14160,85	0	0	0	750,74	388,62	0	0	0	0	0	1809,36	670	0
2016	44249	Vallecillo (El)	2604,4	2399,98	71,31	0	0	100,92	0	0	0	0	0	0	204,42	32,19	0
2016	44250	Veguillas de la Sierra	1370,4	1147,69	49,59	0	0	169,31	0	0	0	0	0	0	222,71	3,81	0
2016	44251	Villafranca del Campo	5832,65	4481,84	25,72	0	0	392,09	0	0	0	0	0	0	1350,81	933	0
2016	44252	Villahermosa del Campo	2144,44	1802,76	158,18	0	0	136,1	0	0	0	0	0	0	341,68	47,4	0
2016	44256	Villanueva del Rebollar de la Sierra	1123,76	832,96	0	0	0	278,24	0	0	0	0	0	0	290,8	12,56	0
2016	44257	Villar del Cobo	5862,65	5008,35	0	0	0	642,64	0	0	0	0	0	0	854,3	211,66	0
2016	44258	Villar del Salz	1800,95	1636,81	0	0	0	132,54	0	0	0	0	0	0	164,14	31,6	0
2016	44260	Villarluengo	3609,76	2750,99	72,53	0	0	376,94	0	0	0	210,66	109,65	0	858,77	88,99	0
2016	44261	Villarquemado	23447,07	18953,69	34,46	77,05	0	1815,4	0	0	0	0	0	0	4493,38	2566,47	0
2016	44262	Villarroya de los Pinares	3155,19	2831,3	0	0	0	199,77	0	0	0	0	85,15	0	323,89	38,97	0
2016	44263	Villastar	18680,81	15689,51	917,4	124,25	0	662,38	0	0	0	0	0	0	2991,3	1287,27	0
2016	44264	Villel	12826,27	10783,53	149,42	0	0	840,59	0	0	0	0	0	0	2042,74	1052,73	0
2016	44265	Vinaceite	4786,93	4338,34	40,08	0	0	301,94	0	0	50,78	0	0	0	448,59	55,79	0
2016	44266	Visiedo	2442,03	1884,02	0	0	0	508,52	0	0	0	0	0	0	558,01	49,49	0
2016	44267	Vivel del Río Martín	3176,25	2537,09	0	0	0	479,07	0	0	0	0	72,53	0	639,16	87,56	0
2016	44268	Zoma (La)	528,2	413,5	0	0	0	109,93	0	0	0	0	0	0	114,7	4,77	0
2016	50001	Abanto	1425,06	1026,05	0	0	0	390,27	0	0	0	0	0	0	399,01	8,74	0
2016	50002	Acered	6630,63	5512,53	420,83	0	0	520,16	0	0	0	0	0	0	1118,1	177,11	0
2016	50003	Agón	2572,45	1932,58	0	0	0	473,74	0	138,74	0	0	0	0	639,87	27,39	0
2016	50004	Aguarón	19366,47	14460,19	91,48	109,9	0	4239,4	0	0	0	0	0	0	4906,28	465,5	0
2016	50005	Aguilón	3201,76	3112,59	0	0	0	75,3	0	0	0	0	0	0	89,17	13,87	0
2016	50006	Ainzón	20027,93	15466,15	216,77	93,89	238,89	1868,97	0	1015,71	0	0	0	0	4561,78	1127,55	0
2016	50007	Aladrén	1935,01	1833,2	72,11	0	0	0	0	0	0	0	0	0	101,81	29,7	0
2016	50008	Alagón	218358,94	143691,22	6549,27	4465,79	2451,04	43624,53	4883,18	2986,6	1064,38	0	1295,32	0	74667,72	7347,61	0
2016	50009	Alarba	4023,24	3847,45	59,38	0	0	86,59	0	0	0	0	0	0	175,79	29,82	0
2016	50010	Alberite de San Juan	1558,83	1199,49	0	0	0	343,77	0	0	0	0	0	0	359,34	15,57	0
2016	50011	Albeta	5570,87	3224,41	0	0	0	542,06	0	0	0	0	0	0	2346,46	1804,4	0
2016	50012	Alborge	1999,23	1669,49	0	0	0	283,95	0	0	0	0	0	0	329,74	45,79	0
2016	50013	Alcalá de Ebro	5203,98	4135,06	23,98	0	0	725,93	0	0	0	0	0	0	1068,92	319,01	0
2016	50014	Alcalá de Moncayo	4921,79	4345,28	0	0	0	565,17	0	0	0	0	0	0	576,51	11,34	0
2016	50015	Alconchel de Ariza	4763,18	3630,8	98,1	0	0	936,74	0	0	0	0	72,54	0	1132,38	25	0
2016	50016	Aldehuela de Liestos	2181,98	2106,89	0	0	0	0	0	0	0	0	0	0	75,09	75,09	0
2016	50017	Alfajarín	103570,55	62415,25	356,94	442,43	5760,42	25593,96	0	2483,92	2027,7	0	0	0	41155,3	4489,93	0
2016	50018	Alfamén	27531,54	15228,05	127,41	119,81	0	9203,71	0	0	0	0	0	0	12303,49	2852,56	0
2016	50019	Alforque	1975,12	1659,33	0	0	0	268,23	0	0	0	0	0	0	315,79	47,56	0
2016	50020	Alhama de Aragón	65972,81	31397,93	400,92	599,32	14216,52	13083,24	913,59	1281,58	0	0	283,57	0	34574,88	3796,14	0
2016	50021	Almochuel	853,46	557,29	0	0	0	296,17	0	0	0	0	0	0	296,17	0	0
2016	50022	Almolda (La)	12432,59	8174,36	0	54,17	0	3172,91	0	0	0	0	454,29	0	4258,23	576,86	0
2016	50023	Almonacid de la Cuba	3935,96	3399,24	0	0	0	499,15	0	0	0	0	0	0	536,72	37,57	0
2016	50024	Almonacid de la Sierra	16036,87	10335,33	68,13	206,5	0	3295,69	0	640,88	0	0	0	0	5701,54	1490,34	0
2016	50025	Almunia de Doña Godina (La)	293927,66	157070,89	6292,65	7800,47	2833,94	47856,24	13251,16	4329,35	1557,18	0	0	0	136856,77	52498,45	437,33
2016	50026	Alpartir	13719,28	12277,53	68,24	0	0	845,81	0	0	0	0	0	0	1441,75	527,7	0
2016	50027	Ambel	3606,4	3116,32	0	0	0	387,68	0	0	0	0	0	0	490,08	102,4	0
2016	50028	Anento	3133,87	2843,33	0	0	0	193,3	0	0	0	0	0	0	290,54	97,24	0
2016	50029	Aniñón	21242,55	18324,97	649,72	79,04	0	1001,38	0	0	0	0	0	0	2917,58	1187,44	0
2016	50030	Añón de Moncayo	12549,34	11342,72	264,61	0	0	782,08	0	0	0	0	0	0	1206,62	159,93	0
2016	50031	Aranda de Moncayo	10441,82	9581,67	0	0	0	580,25	0	0	0	0	0	0	860,15	279,9	0
2016	50032	Arándiga	8623,15	7848,55	75,45	0	0	545,82	0	0	0	0	0	0	774,6	153,33	0
2016	50033	Ardisa	1917,17	1663,57	0	0	0	209,62	0	0	0	0	0	0	253,6	43,98	0
2016	50034	Ariza	30659,25	19161,1	332,05	437,12	1111,98	6783,53	0	1190,36	0	0	0	0	11498,15	1643,11	0
2016	50035	Artieda	1425,18	1208,09	0	0	0	193,55	0	0	0	0	0	0	217,09	23,54	0
2016	50036	Asín	2902,93	2844,76	0	0	0	0	0	0	0	0	0	0	58,17	58,17	0
2016	50037	Atea	4359,81	3672,07	0	0	0	503,72	0	113,64	0	0	0	0	687,74	70,38	0
2016	50038	Ateca	66758,87	51794,99	2025,82	728,08	728,98	6789,52	0	0	163,85	0	0	0	14963,88	4527,63	0
2016	50039	Azuara	22493,84	18939,63	0	0	0	537,71	0	0	0	0	0	0	3554,21	3016,5	0
2016	50040	Badules	3407,12	2485,82	0	0	0	597,95	0	0	0	0	0	0	921,3	323,35	0
2016	50041	Bagüés	1477,97	1308,08	0	0	0	30,95	0	0	0	0	0	0	169,89	138,94	0
2016	50042	Balconchán	651,13	500,86	0	0	0	142,75	0	0	0	0	0	0	150,27	7,52	0
2016	50043	Bárboles	6360,78	3453,73	0	0	0	2427,16	0	0	0	0	0	0	2907,05	479,89	0
2016	50044	Bardallur	4811,53	3999,87	0	0	0	740,31	0	0	0	0	0	0	811,66	71,35	0
2016	50045	Belchite	21051,76	17426,76	0	205,99	0	2272,75	0	0	0	0	0	0	3625	1146,26	0
2016	50046	Belmonte de Gracián	3722,49	2965,79	0	0	0	697,47	0	0	0	0	0	0	756,7	59,23	0
2016	50047	Berdejo	1937,3	1738,2	59,17	0	0	0	0	0	0	0	0	0	199,1	139,93	0
2016	50048	Berrueco	1399,12	1307,13	0	0	0	0	0	0	0	0	0	0	91,99	91,99	0
2016	50050	Bijuesca	3401,23	3357,74	0	0	0	0	0	0	0	0	0	0	43,49	43,49	0
2016	50051	Biota	23654,82	18528,81	438,17	150,79	0	3670,57	0	0	0	0	229,44	0	5126,01	637,04	0
2016	50052	Bisimbre	5430,21	1541,22	0	0	0	3881,38	0	0	0	0	0	0	3888,99	7,61	0
2016	50053	Boquiñeni	17954,39	13755,41	90,31	0	0	3191,84	0	233,84	0	0	0	0	4198,98	682,99	0
2016	50054	Bordalba	2710,49	2411,27	89,01	0	0	99,01	0	0	0	0	0	0	299,22	111,2	0
2016	50055	Borja	146653,83	93083,91	3860,45	3480,04	936,89	29449,18	2446,8	1441,13	1684,89	0	1842,66	0	53569,92	5979,49	2448,39
2016	50056	Botorrita	15370,38	11051,08	122,96	0	0	1384,58	0	1615,93	0	0	0	0	4319,3	1195,83	0
2016	50057	Brea de Aragón	40993,58	24185,36	557,12	809,67	228,16	10941,46	1230,85	832,07	281,39	0	0	0	16808,22	1927,5	0
2016	50058	Bubierca	1209,47	737,89	0	0	0	454,67	0	0	0	0	0	0	471,58	16,91	0
2016	50059	Bujaraloz	42692,72	22703,16	280,99	574,94	703,62	12065,01	0	0	0	0	599,38	0	19989,56	5765,62	0
2016	50060	Bulbuente	7235,56	5416,36	98,5	0	0	781,03	0	0	0	0	0	0	1819,2	939,67	0
2016	50061	Bureta	4901,76	4049,42	0	0	0	696,38	0	0	0	0	0	0	852,34	155,96	0
2016	50062	Burgo de Ebro (El)	201162,21	85722,46	1873,63	762,25	0	80404,59	0	3432,63	4773,54	0	0	0	115439,75	24193,11	0
2016	50063	Buste (El)	2873,98	2391,08	37,2	0	0	255,18	0	0	0	0	0	0	482,9	190,52	0
2016	50064	Cabañas de Ebro	25572,16	11896,84	187,86	0	0	10050,56	0	0	0	0	0	0	13675,32	3436,9	0
2016	50065	Cabolafuente	1713,1	1196,37	0	0	0	438,85	0	0	0	0	0	0	516,73	77,88	0
2016	50066	Cadrete	288378,2	168822,42	7695,13	1799,23	2061,57	59181,45	0	1700,81	1302,59	0	0	0	119555,78	45815	0
2016	50067	Calatayud	830744,37	506108,76	44519,97	54723,54	11725,44	97011,98	22059,49	11658,58	9161,09	19146,17	4488,1	0	324635,61	25493,97	24647,28
2016	50068	Calatorao	127479,1	83499,69	7413,9	1019,27	342,39	8573,78	0	0	205,83	0	0	0	43979,41	26424,24	0
2016	50069	Calcena	2388,76	2049,67	109,73	0	0	208,2	0	0	0	0	0	0	339,09	21,16	0
2016	50070	Calmarza	3227,29	3021,98	0	0	0	32,86	0	0	0	0	0	0	205,31	172,45	0
2016	50071	Campillo de Aragón	4548,27	4467,84	0	0	0	0	0	0	0	0	0	0	80,43	80,43	0
2016	50072	Carenas	7931,38	7469,7	125,86	0	0	125,81	0	0	0	0	0	0	461,68	210,01	0
2016	50073	Cariñena	103349,06	54171,56	2016,83	1926,45	2008,77	22689,08	2017,33	2391,71	1051,56	937,57	1574,18	0	49177,5	10586,99	1977,03
2016	50074	Caspe	256187,79	169312,2	6165,75	6265,82	2446,02	40017,93	5858,55	3609,54	1592,13	1688,51	2234,74	0	86875,59	13058,44	3938,16
2016	50075	Castejón de Alarba	2572,48	1871,92	0	0	0	535,53	0	0	0	0	0	0	700,56	165,03	0
2016	50076	Castejón de las Armas	1920,12	1488,5	49,76	0	0	370,68	0	0	0	0	0	0	431,62	11,18	0
2016	50077	Castejón de Valdejasa	6279,34	6049,76	0	0	0	114,01	0	0	0	0	0	0	229,58	115,57	0
2016	50078	Castiliscar	9035,17	8476,88	0	0	0	13,26	0	0	0	0	0	0	558,29	545,03	0
2016	50079	Cervera de la Cañada	5387,73	4404,03	92,96	0	0	681,31	0	0	0	0	96,5	0	983,7	112,93	0
2016	50080	Cerveruela	435,44	221,75	0	0	0	205,2	0	0	0	0	0	0	213,69	8,49	0
2016	50081	Cetina	27291,28	22415,97	156,35	0	0	1448,44	0	0	0	0	0	0	4875,31	3270,52	0
2016	50082	Cimballa	4168,21	3588,9	0	0	0	522,85	0	0	0	0	0	0	579,31	56,46	0
2016	50083	Cinco Olivas	2784,82	2323,19	0	0	0	408,39	0	0	0	0	0	0	461,63	53,24	0
2016	50084	Clarés de Ribota	2498,84	2164,29	81,68	0	0	231,64	0	0	0	0	0	0	334,55	21,23	0
2016	50085	Codo	5945,88	5579,27	0	0	0	294,14	0	0	0	0	0	0	366,61	72,47	0
2016	50086	Codos	5653,77	4579,7	29,94	0	0	1030,15	0	0	0	0	0	0	1074,07	13,98	0
2016	50087	Contamina	534	396,98	0	0	0	110,53	0	0	0	0	0	0	137,02	26,49	0
2016	50088	Cosuenda	9287,9	6546,36	113,52	0	0	1274,7	0	352,46	0	0	0	0	2741,54	1000,86	0
2016	50089	Cuarte de Huerva	683227,7	357963,67	21025,38	12775,55	1338,19	131993,87	0	2888,64	11111,12	0	0	0	325264,03	144131,28	0
2016	50090	Cubel	4032,36	3390,74	0	0	0	624,34	0	0	0	0	0	0	641,62	17,28	0
2016	50091	Cuerlas (Las)	3776,15	3478	0	0	0	181,42	0	0	0	0	0	0	298,15	116,73	0
2016	50092	Chiprana	10288,3	7917,24	0	0	0	2235,28	0	0	0	0	0	0	2371,06	135,78	0
2016	50093	Chodes	2158,02	1926,08	0	0	0	207,51	0	0	0	0	0	0	231,94	24,43	0
2016	50094	Daroca	108483,12	72130,2	2707,97	2928,25	2712,89	8588,53	5700,13	1782,65	1475,11	0	2487,41	0	36352,92	6533,8	1436,18
2016	50095	Ejea de los Caballeros	709481,34	397443,03	34813,71	36399,5	5893,02	117464,05	26902,48	18374,6	5871,57	3411,85	9123,41	4293,27	312038,31	40848,79	8642,06
2016	50096	Embid de Ariza	2506,75	1916,77	0	0	0	493,15	0	0	0	0	83,88	0	589,98	12,95	0
2016	50098	Encinacorba	4779,35	3496,09	0	0	0	972,81	227,79	0	0	0	0	0	1283,26	82,66	0
2016	50099	Épila	145038,73	69743,35	511,29	2003,88	4425,81	55164,25	0	2483,9	1077,58	0	0	0	75295,38	9628,67	0
2016	50100	Erla	11160,9	6655,1	36,11	0	0	4119,45	0	0	0	0	0	0	4505,8	350,24	0
2016	50101	Escatrón	26380,52	17319,8	223,69	153,15	621,32	2332,8	0	0	0	0	145,53	0	9060,72	5584,23	0
2016	50102	Fabara	26879,39	18864,82	0	0	0	6064,25	0	0	0	0	0	0	8014,57	1950,32	0
2016	50104	Farlete	9349,16	7875,23	0	0	0	669,51	0	0	0	0	0	0	1473,93	804,42	0
2016	50105	Fayón	16314,7	12323,4	435,32	62,16	0	1172,81	0	0	0	0	0	0	3991,3	2321,01	0
2016	50106	Fayos (Los)	3226,42	3048,76	0	0	0	160,47	0	0	0	0	0	0	177,66	17,19	0
2016	50107	Figueruelas	266266,42	23118,94	230,28	286,21	0	226606,02	0	2694,81	0	0	0	0	243147,48	13330,16	0
2016	50108	Fombuena	730,99	622,76	0	0	0	61,49	0	0	0	0	0	0	108,23	46,74	0
2016	50109	Frago (El)	3071,5	2588,01	0	0	0	256,45	0	0	0	150,93	0	0	483,49	76,11	0
2016	50110	Frasno (El)	18484,01	15760,33	124,73	0	0	353	0	0	0	0	249,88	0	2723,68	1996,07	0
2016	50111	Fréscano	3528,05	2926,51	48,7	0	0	289,74	0	181,98	0	0	0	0	601,54	81,12	0
2016	50113	Fuendejalón	22628,16	16725,11	172,25	0	0	3733,71	0	0	0	0	0	0	5903,05	1997,09	0
2016	50114	Fuendetodos	6409,75	4819,73	0	0	0	1084,76	0	0	0	0	0	0	1590,02	505,26	0
2016	50115	Fuentes de Ebro	126565,76	91388,26	2905,23	1274,4	1204,95	22411,49	0	543,01	1000,8	0	435,53	0	35177,5	5402,09	0
2016	50116	Fuentes de Jiloca	7471,59	6814,39	0	0	0	365,96	0	0	0	0	0	0	657,2	291,24	0
2016	50117	Gallocanta	2350,01	1996,31	0	0	0	265,95	0	0	0	0	0	0	353,7	87,75	0
2016	50118	Gallur	77183,77	49194,22	818,08	1504,61	384,69	12074,06	0	2330,93	653,45	768,41	628,38	0	27989,55	8826,94	0
2016	50119	Gelsa	41872,93	22507,25	726,96	171,15	0	10035,16	0	0	1522,42	0	0	0	19365,68	6909,99	0
2016	50120	Godojos	1292,19	963,05	0	0	0	276,7	0	0	0	0	0	0	329,14	52,44	0
2016	50121	Gotor	6510,59	5803,23	248,01	0	0	433,3	0	0	0	0	0	0	707,36	26,05	0
2016	50122	Grisel	2473,4	2085,26	0	0	0	195,8	0	0	0	0	0	0	388,14	192,34	0
2016	50123	Grisén	14881,72	12072,23	10,36	0	266,95	1348,64	0	600,04	0	0	0	0	2809,49	583,5	0
2016	50124	Herrera de los Navarros	16725,7	13614,35	64,12	0	0	2368,15	0	428,57	0	0	0	0	3111,35	250,51	0
2016	50125	Ibdes	20064,18	18118,93	0	0	0	665,77	0	0	0	0	0	0	1945,25	1279,48	0
2016	50126	Illueca	64570,39	34357,26	3471,38	3159,63	0	11245,71	2219,14	0	492,17	0	0	0	30213,13	8269,19	1355,91
2016	50128	Isuerre	1400,09	1384,1	0	0	0	0	0	0	0	0	0	0	15,99	15,99	0
2016	50129	Jaraba	23986,04	11500,81	144,28	0	0	3177,75	0	0	0	0	0	0	12485,23	680,86	8482,34
2016	50130	Jarque de Moncayo	11640,33	8879,22	97,79	0	0	2036,68	0	0	0	0	111,22	0	2761,11	515,42	0
2016	50131	Jaulín	6111,79	4385,85	68,91	0	0	1518,59	0	0	0	0	0	0	1725,94	138,44	0
2016	50132	Joyosa (La)	51270,23	25571,43	383,43	0	0	3526,04	0	0	0	0	0	0	25698,8	21789,33	0
2016	50133	Lagata	4009,75	3609,68	170,92	0	0	117,81	0	0	0	0	0	0	400,07	111,34	0
2016	50134	Langa del Castillo	6148,37	5862,58	88,08	0	0	69,2	0	0	0	0	0	0	285,79	128,51	0
2016	50135	Layana	3679,36	3620,73	0	0	0	0	0	0	0	0	0	0	58,63	58,63	0
2016	50136	Lécera	20621,25	15070,99	176,33	0	0	3263,35	366,92	0	0	0	0	0	5550,26	1743,66	0
2016	50137	Leciñena	39149,76	27072,73	147,13	0	0	8486,88	0	1811,22	0	0	0	0	12077,03	1631,8	0
2016	50138	Lechón	1832,22	1777,44	0	0	0	44,21	0	0	0	0	0	0	54,78	10,57	0
2016	50139	Letux	9875,64	9257,35	180,03	0	0	0	0	0	0	0	0	0	618,29	438,26	0
2016	50140	Litago	6709,89	5003,97	59,18	0	0	788,94	0	0	0	0	0	0	1705,92	857,8	0
2016	50141	Lituénigo	4111,18	3416,15	0	0	0	478,14	0	0	0	0	0	0	695,03	216,89	0
2016	50142	Lobera de Onsella	1259,05	969,02	0	0	0	277,32	0	0	0	0	0	0	290,03	12,71	0
2016	50143	Longares	28654,35	20254,46	545,93	0	141,59	4953,11	0	0	0	0	0	0	8399,89	2759,26	0
2016	50144	Longás	634,75	454,55	0	0	0	161,4	0	0	0	0	0	0	180,2	18,8	0
2016	50146	Lucena de Jalón	5730,58	4371,95	0	0	0	1264,22	0	0	0	0	0	0	1358,63	94,41	0
2016	50147	Luceni	24703,27	17996,5	64,85	110,21	0	5192,8	0	0	0	0	0	0	6706,77	1338,91	0
2016	50148	Luesia	10172,91	8623,65	198,76	0	0	691,47	0	0	0	0	367,18	0	1549,26	291,85	0
2016	50149	Luesma	631,13	583,22	0	0	0	0	0	0	0	0	0	0	47,91	47,91	0
2016	50150	Lumpiaque	25864,72	21506,34	0	0	0	2484,83	0	0	0	0	0	0	4358,38	1873,55	0
2016	50151	Luna	16973,39	14565,16	36,93	0	0	984,25	456,7	0	0	0	196,74	0	2408,23	733,61	0
2016	50152	Maella	59916,12	40638,52	2876	334,32	642,91	3522,32	566,88	412,55	0	0	0	0	19277,6	10922,62	0
2016	50153	Magallón	27080,47	20942	144,2	190,56	0	4532,21	0	0	0	0	0	0	6138,47	1271,5	0
2016	50154	Mainar	3473,84	2826,13	0	0	321,06	313,81	0	0	0	0	0	0	647,71	12,84	0
2016	50155	Malanquilla	4288,14	3960,41	85,27	0	0	185,3	0	0	0	0	0	0	327,73	57,16	0
2016	50156	Maleján	4349,01	4288,04	0	0	0	0	0	0	0	0	0	0	60,97	60,97	0
2016	50157	Malón	6044	4828,7	0	0	0	1069,91	0	0	0	0	0	0	1215,3	145,39	0
2016	50159	Maluenda	16793,1	13777,49	266,82	48,26	0	1988,89	0	0	0	0	486,71	0	3015,61	224,93	0
2016	50160	Mallén	74107,25	52472,71	888,66	820,58	748,02	14812,35	1844,36	408,57	449,19	0	0	0	21634,54	1662,81	0
2016	50161	Manchones	3365,3	2955,15	0	0	0	394,33	0	0	0	0	0	0	410,15	15,82	0
2016	50162	Mara	5596,33	4197,39	0	0	0	1237,41	0	0	0	0	0	0	1398,94	161,53	0
2016	50163	María de Huerva	134391,18	92910,5	3192,16	1458,8	0	13320,23	838,64	2732,36	0	0	0	0	41480,68	19938,49	0
2016	50164	Mediana de Aragón	7380,71	6825,39	0	0	0	470,55	0	0	0	0	0	0	555,32	84,77	0
2016	50165	Mequinenza	37027,99	26677,97	306,56	155,99	0	5058,47	697,72	1371,6	336,8	0	0	0	10350,02	906,72	1516,16
2016	50166	Mesones de Isuela	7130,38	5968,75	70,79	0	0	748,47	0	0	0	0	161,54	0	1161,63	180,83	0
2016	50167	Mezalocha	4742,3	4503,89	0	0	0	0	0	0	0	0	0	0	238,41	238,41	0
2016	50168	Mianos	924,46	850,75	0	0	0	38,77	0	0	0	0	0	0	73,71	34,94	0
2016	50169	Miedes de Aragón	12748,34	9858,76	81,66	0	0	1342,51	0	1137,2	0	0	0	0	2889,58	328,21	0
2016	50170	Monegrillo	10443,11	7842,15	0	97,36	0	1373,22	0	746,21	0	0	228,75	0	2600,96	155,42	0
2016	50171	Moneva	3270,68	2948,03	0	0	0	55,77	0	0	0	0	0	0	322,65	266,88	0
2016	50172	Monreal de Ariza	7991,37	6387,66	58,67	0	0	1088,38	0	211,3	0	0	209,89	0	1603,71	35,47	0
2016	50173	Monterde	5121,58	4758,79	0	0	0	50,71	0	0	0	0	0	0	362,79	312,08	0
2016	50174	Montón	2074,71	1547,37	11,41	0	0	411,62	0	0	0	0	78,33	0	527,34	25,98	0
2016	50175	Morata de Jalón	33428,94	24299,09	333,79	137,67	0	1881,58	0	0	0	0	0	0	9129,85	6776,81	0
2016	50176	Morata de Jiloca	4477,98	2941,76	0	0	0	1235,62	0	0	0	0	135,49	0	1536,22	165,11	0
2016	50177	Morés	13817,53	7883,04	209,98	85,97	0	4062,27	0	0	216,74	0	206,16	0	5934,49	1153,37	0
2016	50178	Moros	8316,09	6723,62	102,2	0	0	906,02	0	260,89	0	0	0	0	1592,47	323,36	0
2016	50179	Moyuela	6817,21	5910,69	42,65	0	0	569,04	0	0	0	0	160,8	0	906,52	134,03	0
2016	50180	Mozota	5177,95	4619,6	0	0	0	397,55	0	0	0	0	0	0	558,35	160,8	0
2016	50181	Muel	85192,79	33272,09	502,88	240,6	121,86	32301,55	0	946,08	2185,75	0	0	0	51920,7	15621,98	0
2016	50182	Muela (La)	405571,03	132129,31	7593,32	1111,82	0	134942,97	0	3864,29	6772,65	1920,13	0	0	273441,72	117236,54	0
2016	50183	Munébrega	9244,61	7836,11	79,39	0	0	254,12	0	626,82	0	0	0	0	1408,5	448,17	0
2016	50184	Murero	4168,55	3868,01	0	0	0	244,67	0	0	0	0	0	0	300,54	55,87	0
2016	50185	Murillo de Gállego	10862,07	7566,65	55,03	496,52	0	1263,19	0	0	0	0	0	0	3295,42	1480,68	0
2016	50186	Navardún	2482,66	1940,1	0	0	0	424,9	0	0	0	0	0	0	542,56	117,66	0
2016	50187	Nigüella	1409,28	1284,21	0	0	0	85,04	0	0	0	0	0	0	125,07	40,03	0
2016	50188	Nombrevilla	809,05	779,01	0	0	0	0	0	0	0	0	0	0	30,04	30,04	0
2016	50189	Nonaspe	28464,67	24464,74	94,43	132,2	0	2380,49	0	0	0	0	0	0	3999,93	1392,81	0
2016	50190	Novallas	14388,67	12142,55	134,15	247,48	0	1728,38	0	0	0	0	0	0	2246,12	136,11	0
2016	50191	Novillas	11719,18	9323,41	39,82	0	0	2132,59	0	0	0	0	0	0	2395,77	223,36	0
2016	50192	Nuévalos	15123,28	7068,55	0	2922,13	1744,71	550,16	0	0	0	0	497,17	0	8054,73	2340,56	0
2016	50193	Nuez de Ebro	46668,44	34589,36	128,39	0	0	3924	0	1087,43	0	0	0	0	12079,08	6939,26	0
2016	50194	Olvés	3651,13	2902,88	0	0	0	587,51	0	0	0	0	0	0	748,25	160,74	0
2016	50195	Orcajo	1445,79	1125,44	0	0	0	299	0	0	0	0	0	0	320,35	21,35	0
2016	50196	Orera	4855,96	2986,51	0	0	0	1837,25	0	0	0	0	0	0	1869,45	32,2	0
2016	50197	Orés	2819,43	2155,6	0	0	0	634,27	0	0	0	0	0	0	663,83	29,56	0
2016	50198	Oseja	622,54	494,43	0	0	0	122,69	0	0	0	0	0	0	128,11	5,42	0
2016	50199	Osera de Ebro	22195,79	13763,22	205,9	0	0	1238,71	0	0	0	0	0	0	8432,57	6987,96	0
2016	50200	Paniza	20529,08	13838,8	104,55	0	0	3948,04	0	0	0	0	393,93	0	6690,28	2243,76	0
