Año	Municipio código	Municipio nombre	Provincia código	Provincia nombre	Total viviendas	Viviendas libres	Viviendas protegidas
2007	50187	Nigüella	50	Zaragoza	0	0	0
2007	50188	Nombrevilla	50	Zaragoza	0	0	0
2007	50189	Nonaspe	50	Zaragoza	22	22	0
2007	50190	Novallas	50	Zaragoza	35	35	0
2007	50191	Novillas	50	Zaragoza	7	7	0
2007	50192	Nuévalos	50	Zaragoza	1	1	0
2007	50193	Nuez de Ebro	50	Zaragoza	5	5	0
2007	50194	Olvés	50	Zaragoza	1	1	0
2007	50195	Orcajo	50	Zaragoza	1	1	0
2007	50196	Orera	50	Zaragoza	0	0	0
2007	50197	Orés	50	Zaragoza	4	4	0
2007	50198	Oseja	50	Zaragoza	0	0	0
2007	50199	Osera de Ebro	50	Zaragoza	10	10	0
2007	50200	Paniza	50	Zaragoza	12	12	0
2007	50201	Paracuellos de Jiloca	50	Zaragoza	22	22	0
2007	50202	Paracuellos de la Ribera	50	Zaragoza	7	7	0
2007	50203	Pastriz	50	Zaragoza	12	12	0
2007	50204	Pedrola	50	Zaragoza	96	92	4
2007	50205	Pedrosas (Las)	50	Zaragoza	7	7	0
2007	50206	Perdiguera	50	Zaragoza	5	5	0
2007	50207	Piedratajada	50	Zaragoza	4	4	0
2007	50208	Pina de Ebro	50	Zaragoza	32	32	0
2007	50209	Pinseque	50	Zaragoza	137	136	1
2007	50210	Pintanos (Los)	50	Zaragoza	1	1	0
2007	50211	Plasencia de Jalón	50	Zaragoza	9	9	0
2007	50212	Pleitas	50	Zaragoza	0	0	0
2007	50213	Plenas	50	Zaragoza	4	4	0
2007	50214	Pomer	50	Zaragoza	0	0	0
2007	50215	Pozuel de Ariza	50	Zaragoza	2	2	0
2007	50216	Pozuelo de Aragón	50	Zaragoza	3	3	0
2007	50217	Pradilla de Ebro	50	Zaragoza	4	4	0
2007	50218	Puebla de Albortón	50	Zaragoza	4	4	0
2007	50219	Puebla de Alfindén (La)	50	Zaragoza	126	126	0
2007	50220	Puendeluna	50	Zaragoza	0	0	0
2007	50221	Purujosa	50	Zaragoza	1	1	0
2007	50222	Quinto	50	Zaragoza	18	18	0
2007	50223	Remolinos	50	Zaragoza	7	7	0
2007	50224	Retascón	50	Zaragoza	0	0	0
2007	50225	Ricla	50	Zaragoza	71	71	0
2007	50227	Romanos	50	Zaragoza	1	1	0
2007	50228	Rueda de Jalón	50	Zaragoza	0	0	0
2007	50229	Ruesca	50	Zaragoza	0	0	0
2007	50230	Sádaba	50	Zaragoza	22	14	8
2007	50231	Salillas de Jalón	50	Zaragoza	2	2	0
2007	50232	Salvatierra de Esca	50	Zaragoza	4	4	0
2007	50233	Samper del Salz	50	Zaragoza	0	0	0
2007	50234	San Martín de la Virgen de Moncayo	50	Zaragoza	55	55	0
2007	50235	San Mateo de Gállego	50	Zaragoza	105	105	0
2007	50236	Santa Cruz de Grío	50	Zaragoza	1	1	0
2007	50237	Santa Cruz de Moncayo	50	Zaragoza	3	3	0
2007	50238	Santa Eulalia de Gállego	50	Zaragoza	1	0	1
2007	50239	Santed	50	Zaragoza	1	1	0
2007	50240	Sástago	50	Zaragoza	14	13	1
2007	50241	Saviñán	50	Zaragoza	9	9	0
2007	50242	Sediles	50	Zaragoza	3	3	0
2007	50243	Sestrica	50	Zaragoza	5	5	0
2007	50244	Sierra de Luna	50	Zaragoza	9	9	0
2007	50245	Sigüés	50	Zaragoza	3	3	0
2007	50246	Sisamón	50	Zaragoza	1	1	0
2007	50247	Sobradiel	50	Zaragoza	24	24	0
2007	50248	Sos del Rey Católico	50	Zaragoza	15	14	1
2007	50249	Tabuenca	50	Zaragoza	10	10	0
2007	50250	Talamantes	50	Zaragoza	4	4	0
2007	50251	Tarazona	50	Zaragoza	214	213	1
2007	50252	Tauste	50	Zaragoza	104	93	11
2007	50253	Terrer	50	Zaragoza	11	11	0
2007	50254	Tierga	50	Zaragoza	4	4	0
2007	50255	Tobed	50	Zaragoza	3	3	0
2007	50256	Torralba de los Frailes	50	Zaragoza	0	0	0
2007	50257	Torralba de Ribota	50	Zaragoza	5	5	0
2007	50258	Torralbilla	50	Zaragoza	0	0	0
2007	50259	Torrehermosa	50	Zaragoza	0	0	0
2007	50260	Torrelapaja	50	Zaragoza	3	3	0
2007	50261	Torrellas	50	Zaragoza	4	4	0
2007	50262	Torres de Berrellén	50	Zaragoza	43	42	1
2007	50263	Torrijo de la Cañada	50	Zaragoza	12	12	0
2007	50264	Tosos	50	Zaragoza	2	2	0
2007	50265	Trasmoz	50	Zaragoza	1	1	0
2007	50266	Trasobares	50	Zaragoza	3	3	0
2007	50267	Uncastillo	50	Zaragoza	6	6	0
2007	50268	Undués de Lerda	50	Zaragoza	2	2	0
2007	50269	Urrea de Jalón	50	Zaragoza	8	8	0
2007	50270	Urriés	50	Zaragoza	2	2	0
2007	50271	Used	50	Zaragoza	2	2	0
2007	50272	Utebo	50	Zaragoza	548	539	9
2007	50273	Valdehorna	50	Zaragoza	0	0	0
2007	50274	Val de San Martín	50	Zaragoza	1	1	0
2007	50275	Valmadrid	50	Zaragoza	0	0	0
2007	50276	Valpalmas	50	Zaragoza	3	3	0
2007	50277	Valtorres	50	Zaragoza	4	4	0
2007	50278	Velilla de Ebro	50	Zaragoza	9	9	0
2007	50279	Velilla de Jiloca	50	Zaragoza	1	1	0
2007	50280	Vera de Moncayo	50	Zaragoza	5	5	0
2007	50281	Vierlas	50	Zaragoza	2	2	0
2007	50282	Vilueña (La)	50	Zaragoza	1	1	0
2007	50283	Villadoz	50	Zaragoza	3	3	0
2007	50284	Villafeliche	50	Zaragoza	3	3	0
2007	50285	Villafranca de Ebro	50	Zaragoza	21	21	0
2007	50286	Villalba de Perejil	50	Zaragoza	0	0	0
2007	50287	Villalengua	50	Zaragoza	7	7	0
2007	50288	Villanueva de Gállego	50	Zaragoza	45	45	0
2007	50289	Villanueva de Jiloca	50	Zaragoza	7	7	0
2007	50290	Villanueva de Huerva	50	Zaragoza	9	9	0
2007	50291	Villar de los Navarros	50	Zaragoza	5	5	0
2007	50292	Villarreal de Huerva	50	Zaragoza	6	6	0
2007	50293	Villarroya de la Sierra	50	Zaragoza	11	11	0
2007	50294	Villarroya del Campo	50	Zaragoza	2	2	0
2007	50295	Vistabella	50	Zaragoza	3	3	0
2007	50296	Zaida (La)	50	Zaragoza	6	5	1
2007	50297	Zaragoza	50	Zaragoza	7778	6775	1003
2007	50298	Zuera	50	Zaragoza	158	113	45
2007	50901	Biel	50	Zaragoza	4	4	0
2007	50902	Marracos	50	Zaragoza	2	2	0
2007	50903	Villamayor de Gállego	50	Zaragoza	1	1	0
2006	22001	Abiego	22	Huesca	116	116	0
2006	22002	Abizanda	22	Huesca	0	0	0
2006	22003	Adahuesca	22	Huesca	5	5	0
2006	22004	Agüero	22	Huesca	15	15	0
2006	22006	Aísa	22	Huesca	24	24	0
2006	22007	Albalate de Cinca	22	Huesca	10	10	0
2006	22008	Albalatillo	22	Huesca	1	1	0
2006	22009	Albelda	22	Huesca	16	16	0
2006	22011	Albero Alto	22	Huesca	0	0	0
2006	22012	Albero Bajo	22	Huesca	0	0	0
2006	22013	Alberuela de Tubo	22	Huesca	2	2	0
2006	22014	Alcalá de Gurrea	22	Huesca	2	2	0
2006	22015	Alcalá del Obispo	22	Huesca	38	38	0
2006	22016	Alcampell	22	Huesca	11	11	0
2006	22017	Alcolea de Cinca	22	Huesca	22	22	0
2006	22018	Alcubierre	22	Huesca	2	2	0
2006	22019	Alerre	22	Huesca	1	1	0
2006	22020	Alfántega	22	Huesca	6	6	0
2006	22021	Almudévar	22	Huesca	30	28	2
2006	22022	Almunia de San Juan	22	Huesca	6	6	0
2006	22023	Almuniente	22	Huesca	9	9	0
2006	22024	Alquézar	22	Huesca	0	0	0
2006	22025	Altorricón	22	Huesca	28	28	0
2006	22027	Angüés	22	Huesca	2	2	0
2006	22028	Ansó	22	Huesca	10	10	0
2006	22029	Antillón	22	Huesca	2	2	0
2006	22032	Aragüés del Puerto	22	Huesca	8	8	0
2006	22035	Arén	22	Huesca	5	5	0
2006	22036	Argavieso	22	Huesca	1	1	0
2006	22037	Arguis	22	Huesca	3	3	0
2006	22039	Ayerbe	22	Huesca	36	36	0
2006	22040	Azanuy-Alins	22	Huesca	6	6	0
2006	22041	Azara	22	Huesca	0	0	0
2006	22042	Azlor	22	Huesca	0	0	0
2006	22043	Baells	22	Huesca	1	1	0
2006	22044	Bailo	22	Huesca	4	4	0
2006	22045	Baldellou	22	Huesca	1	1	0
2006	22046	Ballobar	22	Huesca	22	22	0
2006	22047	Banastás	22	Huesca	2	2	0
2006	22048	Barbastro	22	Huesca	382	381	1
2006	22049	Barbués	22	Huesca	0	0	0
2006	22050	Barbuñales	22	Huesca	4	4	0
2006	22051	Bárcabo	22	Huesca	1	1	0
2006	22052	Belver de Cinca	22	Huesca	7	6	1
2006	22053	Benabarre	22	Huesca	22	22	0
2006	22054	Benasque	22	Huesca	147	147	0
2006	22055	Berbegal	22	Huesca	2	2	0
2006	22057	Bielsa	22	Huesca	11	11	0
2006	22058	Bierge	22	Huesca	3	3	0
2006	22059	Biescas	22	Huesca	110	110	0
2006	22060	Binaced	22	Huesca	19	19	0
2006	22061	Binéfar	22	Huesca	128	122	6
2006	22062	Bisaurri	22	Huesca	0	0	0
2006	22063	Biscarrués	22	Huesca	3	3	0
2006	22064	Blecua y Torres	22	Huesca	0	0	0
2006	22066	Boltaña	22	Huesca	27	25	2
2006	22067	Bonansa	22	Huesca	0	0	0
2006	22068	Borau	22	Huesca	0	0	0
2006	22069	Broto	22	Huesca	9	9	0
2006	22072	Caldearenas	22	Huesca	3	3	0
2006	22074	Campo	22	Huesca	28	28	0
2006	22075	Camporrells	22	Huesca	3	3	0
2006	22076	Canal de Berdún	22	Huesca	3	3	0
2006	22077	Candasnos	22	Huesca	2	2	0
2006	22078	Canfranc	22	Huesca	65	65	0
2006	22079	Capdesaso	22	Huesca	5	5	0
2006	22080	Capella	22	Huesca	2	2	0
2006	22081	Casbas de Huesca	22	Huesca	2	2	0
2006	22082	Castejón del Puente	22	Huesca	1	1	0
2006	22083	Castejón de Monegros	22	Huesca	1	1	0
2006	22084	Castejón de Sos	22	Huesca	44	44	0
2006	22085	Castelflorite	22	Huesca	4	4	0
2006	22086	Castiello de Jaca	22	Huesca	53	53	0
2006	22087	Castigaleu	22	Huesca	0	0	0
2006	22088	Castillazuelo	22	Huesca	2	2	0
2006	22089	Castillonroy	22	Huesca	4	4	0
2006	22090	Colungo	22	Huesca	2	2	0
2006	22094	Chalamera	22	Huesca	2	2	0
2006	22095	Chía	22	Huesca	1	1	0
2006	22096	Chimillas	22	Huesca	2	2	0
2006	22099	Esplús	22	Huesca	18	17	1
2006	22102	Estada	22	Huesca	7	7	0
2006	22103	Estadilla	22	Huesca	12	12	0
2006	22105	Estopiñán del Castillo	22	Huesca	6	6	0
2006	22106	Fago	22	Huesca	1	1	0
2006	22107	Fanlo	22	Huesca	1	1	0
2006	22109	Fiscal	22	Huesca	6	6	0
2006	22110	Fonz	22	Huesca	10	10	0
2006	22111	Foradada del Toscar	22	Huesca	5	5	0
2006	22112	Fraga	22	Huesca	269	269	0
2006	22113	Fueva (La)	22	Huesca	6	6	0
2006	22114	Gistaín	22	Huesca	1	1	0
2006	22115	Grado (El)	22	Huesca	7	7	0
2006	22116	Grañén	22	Huesca	33	27	6
2006	22117	Graus	22	Huesca	50	50	0
2006	22119	Gurrea de Gállego	22	Huesca	56	32	24
2006	22122	Hoz de Jaca	22	Huesca	4	4	0
2006	22124	Huerto	22	Huesca	5	5	0
2006	22125	Huesca	22	Huesca	1197	1105	92
2006	22126	Ibieca	22	Huesca	2	2	0
2006	22127	Igriés	22	Huesca	2	2	0
2006	22128	Ilche	22	Huesca	3	3	0
2006	22129	Isábena	22	Huesca	4	4	0
2006	22130	Jaca	22	Huesca	962	912	50
2006	22131	Jasa	22	Huesca	9	9	0
2006	22133	Labuerda	22	Huesca	7	7	0
2006	22135	Laluenga	22	Huesca	3	3	0
2006	22136	Lalueza	22	Huesca	4	4	0
2006	22137	Lanaja	22	Huesca	13	13	0
2006	22139	Laperdiguera	22	Huesca	3	3	0
2006	22141	Lascellas-Ponzano	22	Huesca	1	1	0
2006	22142	Lascuarre	22	Huesca	2	2	0
2006	22143	Laspaúles	22	Huesca	9	9	0
2006	22144	Laspuña	22	Huesca	3	3	0
2006	22149	Loarre	22	Huesca	7	7	0
2006	22150	Loporzano	22	Huesca	4	4	0
2006	22151	Loscorrales	22	Huesca	0	0	0
2006	22155	Monesma y Cajigar	22	Huesca	0	0	0
2006	22156	Monflorite-Lascasas	22	Huesca	13	13	0
2006	22157	Montanuy	22	Huesca	7	7	0
2006	22158	Monzón	22	Huesca	270	266	4
2006	22160	Naval	22	Huesca	2	2	0
2006	22162	Novales	22	Huesca	0	0	0
2006	22163	Nueno	22	Huesca	8	8	0
2006	22164	Olvena	22	Huesca	0	0	0
2006	22165	Ontiñena	22	Huesca	7	7	0
2006	22167	Osso de Cinca	22	Huesca	5	5	0
2006	22168	Palo	22	Huesca	0	0	0
2006	22170	Panticosa	22	Huesca	122	122	0
2006	22172	Peñalba	22	Huesca	3	3	0
2006	22173	Peñas de Riglos (Las)	22	Huesca	4	4	0
2006	22174	Peralta de Alcofea	22	Huesca	8	8	0
2006	22175	Peralta de Calasanz	22	Huesca	13	13	0
2006	22176	Peraltilla	22	Huesca	1	1	0
2006	22177	Perarrúa	22	Huesca	1	1	0
2006	22178	Pertusa	22	Huesca	2	2	0
2006	22181	Piracés	22	Huesca	1	1	0
2006	22182	Plan	22	Huesca	1	1	0
2006	22184	Poleñino	22	Huesca	0	0	0
2006	22186	Pozán de Vero	22	Huesca	1	1	0
2006	22187	Puebla de Castro (La)	22	Huesca	9	9	0
2006	22188	Puente de Montañana	22	Huesca	3	3	0
2006	22189	Puértolas	22	Huesca	17	17	0
2006	22190	Pueyo de Araguás (El)	22	Huesca	13	13	0
2006	22193	Pueyo de Santa Cruz	22	Huesca	3	3	0
2006	22195	Quicena	22	Huesca	0	0	0
2006	22197	Robres	22	Huesca	2	2	0
2006	22199	Sabiñánigo	22	Huesca	392	390	2
2006	22200	Sahún	22	Huesca	6	6	0
2006	22201	Salas Altas	22	Huesca	2	2	0
2006	22202	Salas Bajas	22	Huesca	1	1	0
2006	22203	Salillas	22	Huesca	0	0	0
2006	22204	Sallent de Gállego	22	Huesca	194	194	0
2006	22205	San Esteban de Litera	22	Huesca	9	9	0
2006	22206	Sangarrén	22	Huesca	4	4	0
2006	22207	San Juan de Plan	22	Huesca	2	2	0
2006	22208	Santa Cilia	22	Huesca	2	2	0
2006	22209	Santa Cruz de la Serós	22	Huesca	2	2	0
2006	22212	Santaliestra y San Quílez	22	Huesca	0	0	0
2006	22213	Sariñena	22	Huesca	31	28	3
2006	22214	Secastilla	22	Huesca	2	2	0
2006	22215	Seira	22	Huesca	23	23	0
2006	22217	Sena	22	Huesca	4	4	0
2006	22218	Senés de Alcubierre	22	Huesca	2	2	0
2006	22220	Sesa	22	Huesca	1	1	0
2006	22221	Sesué	22	Huesca	7	7	0
2006	22222	Siétamo	22	Huesca	10	10	0
2006	22223	Sopeira	22	Huesca	4	4	0
2006	22225	Tamarite de Litera	22	Huesca	59	57	2
2006	22226	Tardienta	22	Huesca	3	2	1
2006	22227	Tella-Sin	22	Huesca	2	2	0
2006	22228	Tierz	22	Huesca	15	15	0
2006	22229	Tolva	22	Huesca	2	2	0
2006	22230	Torla-Ordesa	22	Huesca	8	8	0
2006	22232	Torralba de Aragón	22	Huesca	4	4	0
2006	22233	Torre la Ribera	22	Huesca	0	0	0
2006	22234	Torrente de Cinca	22	Huesca	8	8	0
2006	22235	Torres de Alcanadre	22	Huesca	1	1	0
2006	22236	Torres de Barbués	22	Huesca	3	3	0
2006	22239	Tramaced	22	Huesca	4	4	0
2006	22242	Valfarta	22	Huesca	1	1	0
2006	22243	Valle de Bardají	22	Huesca	0	0	0
2006	22244	Valle de Lierp	22	Huesca	9	9	0
2006	22245	Velilla de Cinca	22	Huesca	7	7	0
2006	22246	Beranuy	22	Huesca	0	0	0
2006	22247	Viacamp y Litera	22	Huesca	0	0	0
2006	22248	Vicién	22	Huesca	1	1	0
2006	22249	Villanova	22	Huesca	9	9	0
2006	22250	Villanúa	22	Huesca	149	149	0
2006	22251	Villanueva de Sigena	22	Huesca	4	4	0
2006	22252	Yebra de Basa	22	Huesca	16	16	0
2006	22253	Yésero	22	Huesca	1	1	0
2006	22254	Zaidín	22	Huesca	28	28	0
2006	22901	Valle de Hecho	22	Huesca	3	3	0
2006	22902	Puente la Reina de Jaca	22	Huesca	6	6	0
2006	22903	San Miguel del Cinca	22	Huesca	2	2	0
2006	22904	Sotonera (La)	22	Huesca	7	7	0
2006	22905	Lupiñén-Ortilla	22	Huesca	17	17	0
2006	22906	Santa María de Dulcis	22	Huesca	3	3	0
2006	22907	Aínsa-Sobrarbe	22	Huesca	37	37	0
2006	22908	Hoz y Costeán	22	Huesca	1	1	0
2006	22909	Vencillón	22	Huesca	0	0	0
2006	44001	Ababuj	44	Teruel	17	17	0
2006	44002	Abejuela	44	Teruel	2	2	0
2006	44003	Aguatón	44	Teruel	1	1	0
2006	44004	Aguaviva	44	Teruel	16	10	6
2006	44005	Aguilar del Alfambra	44	Teruel	3	3	0
2006	44006	Alacón	44	Teruel	2	2	0
2006	44007	Alba	44	Teruel	1	1	0
2006	44008	Albalate del Arzobispo	44	Teruel	40	36	4
2006	44009	Albarracín	44	Teruel	13	13	0
2006	44010	Albentosa	44	Teruel	8	8	0
2006	44011	Alcaine	44	Teruel	24	24	0
2006	44012	Alcalá de la Selva	44	Teruel	36	36	0
2006	44013	Alcañiz	44	Teruel	337	238	99
2006	44014	Alcorisa	44	Teruel	56	56	0
2006	44016	Alfambra	44	Teruel	5	5	0
2006	44017	Aliaga	44	Teruel	21	21	0
2006	44018	Almohaja	44	Teruel	0	0	0
2006	44019	Alobras	44	Teruel	0	0	0
2006	44020	Alpeñés	44	Teruel	0	0	0
2006	44021	Allepuz	44	Teruel	0	0	0
2006	44022	Alloza	44	Teruel	20	19	1
2006	44023	Allueva	44	Teruel	0	0	0
2006	44024	Anadón	44	Teruel	0	0	0
2006	44025	Andorra	44	Teruel	136	115	21
2006	44026	Arcos de las Salinas	44	Teruel	3	3	0
2006	44027	Arens de Lledó	44	Teruel	3	3	0
2006	44028	Argente	44	Teruel	1	1	0
2006	44029	Ariño	44	Teruel	13	10	3
2006	44031	Azaila	44	Teruel	6	6	0
2006	44032	Bádenas	44	Teruel	0	0	0
2006	44033	Báguena	44	Teruel	4	4	0
2006	44034	Bañón	44	Teruel	2	2	0
2006	44035	Barrachina	44	Teruel	4	4	0
2006	44036	Bea	44	Teruel	1	1	0
2006	44037	Beceite	44	Teruel	27	27	0
2006	44038	Belmonte de San José	44	Teruel	7	7	0
2006	44039	Bello	44	Teruel	5	5	0
2006	44040	Berge	44	Teruel	3	3	0
2006	44041	Bezas	44	Teruel	2	2	0
2006	44042	Blancas	44	Teruel	5	5	0
2006	44043	Blesa	44	Teruel	3	3	0
2006	44044	Bordón	44	Teruel	0	0	0
2006	44045	Bronchales	44	Teruel	32	32	0
2006	44046	Bueña	44	Teruel	2	2	0
2006	44047	Burbáguena	44	Teruel	2	2	0
2006	44048	Cabra de Mora	44	Teruel	1	1	0
2006	44049	Calaceite	44	Teruel	22	22	0
2006	44050	Calamocha	44	Teruel	103	100	3
2006	44051	Calanda	44	Teruel	86	86	0
2006	44052	Calomarde	44	Teruel	0	0	0
2006	44053	Camañas	44	Teruel	4	4	0
2006	44054	Camarena de la Sierra	44	Teruel	1	1	0
2006	44055	Camarillas	44	Teruel	1	1	0
2006	44056	Caminreal	44	Teruel	16	16	0
2006	44059	Cantavieja	44	Teruel	4	4	0
2006	44060	Cañada de Benatanduz	44	Teruel	6	6	0
2006	44061	Cañada de Verich (La)	44	Teruel	2	2	0
2006	44062	Cañada Vellida	44	Teruel	0	0	0
2006	44063	Cañizar del Olivar	44	Teruel	1	1	0
2006	44064	Cascante del Río	44	Teruel	4	4	0
2006	44065	Castejón de Tornos	44	Teruel	3	3	0
2006	44066	Castel de Cabra	44	Teruel	1	1	0
2006	44067	Castelnou	44	Teruel	4	4	0
2006	44068	Castelserás	44	Teruel	14	14	0
2006	44070	Castellar (El)	44	Teruel	3	3	0
2006	44071	Castellote	44	Teruel	16	16	0
2006	44074	Cedrillas	44	Teruel	4	4	0
2006	44075	Celadas	44	Teruel	2	2	0
2006	44076	Cella	44	Teruel	16	15	1
2006	44077	Cerollera (La)	44	Teruel	0	0	0
2006	44080	Codoñera (La)	44	Teruel	9	9	0
2006	44082	Corbalán	44	Teruel	2	2	0
2006	44084	Cortes de Aragón	44	Teruel	2	2	0
2006	44085	Cosa	44	Teruel	2	2	0
2006	44086	Cretas	44	Teruel	10	10	0
2006	44087	Crivillén	44	Teruel	2	2	0
2006	44088	Cuba (La)	44	Teruel	0	0	0
2006	44089	Cubla	44	Teruel	2	2	0
2006	44090	Cucalón	44	Teruel	1	0	1
2006	44092	Cuervo (El)	44	Teruel	4	4	0
2006	44093	Cuevas de Almudén	44	Teruel	1	1	0
2006	44094	Cuevas Labradas	44	Teruel	7	7	0
2006	44096	Ejulve	44	Teruel	2	2	0
2006	44097	Escorihuela	44	Teruel	5	5	0
2006	44099	Escucha	44	Teruel	7	7	0
2006	44100	Estercuel	44	Teruel	4	4	0
2006	44101	Ferreruela de Huerva	44	Teruel	1	1	0
2006	44102	Fonfría	44	Teruel	1	1	0
2006	44103	Formiche Alto	44	Teruel	4	4	0
2006	44105	Fórnoles	44	Teruel	6	6	0
2006	44106	Fortanete	44	Teruel	8	8	0
2006	44107	Foz-Calanda	44	Teruel	2	2	0
2006	44108	Fresneda (La)	44	Teruel	17	17	0
2006	44109	Frías de Albarracín	44	Teruel	2	2	0
2006	44110	Fuenferrada	44	Teruel	1	1	0
2006	44111	Fuentes Calientes	44	Teruel	1	1	0
2006	44112	Fuentes Claras	44	Teruel	2	2	0
2006	44113	Fuentes de Rubielos	44	Teruel	2	2	0
2006	44114	Fuentespalda	44	Teruel	8	8	0
2006	44115	Galve	44	Teruel	1	1	0
2006	44116	Gargallo	44	Teruel	2	2	0
2006	44117	Gea de Albarracín	44	Teruel	7	7	0
2006	44118	Ginebrosa (La)	44	Teruel	1	1	0
2006	44119	Griegos	44	Teruel	0	0	0
2006	44120	Guadalaviar	44	Teruel	0	0	0
2006	44121	Gúdar	44	Teruel	3	3	0
2006	44122	Híjar	44	Teruel	32	32	0
2006	44123	Hinojosa de Jarque	44	Teruel	0	0	0
2006	44124	Hoz de la Vieja (La)	44	Teruel	1	1	0
2006	44125	Huesa del Común	44	Teruel	2	2	0
2006	44126	Iglesuela del Cid (La)	44	Teruel	6	6	0
2006	44127	Jabaloyas	44	Teruel	2	2	0
2006	44128	Jarque de la Val	44	Teruel	0	0	0
2006	44129	Jatiel	44	Teruel	4	4	0
2006	44130	Jorcas	44	Teruel	2	2	0
2006	44131	Josa	44	Teruel	2	2	0
2006	44132	Lagueruela	44	Teruel	0	0	0
2006	44133	Lanzuela	44	Teruel	0	0	0
2006	44135	Libros	44	Teruel	0	0	0
2006	44136	Lidón	44	Teruel	1	1	0
2006	44137	Linares de Mora	44	Teruel	6	6	0
2006	44138	Loscos	44	Teruel	5	5	0
2006	44141	Lledó	44	Teruel	7	7	0
2006	44142	Maicas	44	Teruel	0	0	0
2006	44143	Manzanera	44	Teruel	13	13	0
2006	44144	Martín del Río	44	Teruel	2	2	0
2006	44145	Mas de las Matas	44	Teruel	17	17	0
2006	44146	Mata de los Olmos (La)	44	Teruel	1	1	0
2006	44147	Mazaleón	44	Teruel	9	9	0
2006	44148	Mezquita de Jarque	44	Teruel	1	1	0
2006	44149	Mirambel	44	Teruel	1	1	0
2006	44150	Miravete de la Sierra	44	Teruel	0	0	0
2006	44151	Molinos	44	Teruel	8	8	0
2006	44152	Monforte de Moyuela	44	Teruel	4	4	0
2006	44153	Monreal del Campo	44	Teruel	50	50	0
2006	44154	Monroyo	44	Teruel	1	1	0
2006	44155	Montalbán	44	Teruel	28	25	3
2006	44156	Monteagudo del Castillo	44	Teruel	8	8	0
2006	44157	Monterde de Albarracín	44	Teruel	4	4	0
2006	44158	Mora de Rubielos	44	Teruel	52	52	0
2006	44159	Moscardón	44	Teruel	2	2	0
2006	44160	Mosqueruela	44	Teruel	6	6	0
2006	44161	Muniesa	44	Teruel	4	4	0
2006	44163	Noguera de Albarracín	44	Teruel	1	1	0
2006	44164	Nogueras	44	Teruel	2	2	0
2006	44165	Nogueruelas	44	Teruel	5	5	0
2006	44167	Obón	44	Teruel	2	2	0
2006	44168	Odón	44	Teruel	1	1	0
2006	44169	Ojos Negros	44	Teruel	8	8	0
2006	44171	Olba	44	Teruel	10	10	0
2006	44172	Oliete	44	Teruel	10	10	0
2006	44173	Olmos (Los)	44	Teruel	0	0	0
2006	44174	Orihuela del Tremedal	44	Teruel	5	5	0
2006	44175	Orrios	44	Teruel	0	0	0
2006	44176	Palomar de Arroyos	44	Teruel	3	2	1
2006	44177	Pancrudo	44	Teruel	2	2	0
2006	44178	Parras de Castellote (Las)	44	Teruel	1	1	0
2006	44179	Peñarroya de Tastavins	44	Teruel	12	12	0
2006	44180	Peracense	44	Teruel	2	2	0
2006	44181	Peralejos	44	Teruel	1	1	0
2006	44182	Perales del Alfambra	44	Teruel	3	3	0
2006	44183	Pitarque	44	Teruel	4	4	0
2006	44184	Plou	44	Teruel	2	2	0
2006	44185	Pobo (El)	44	Teruel	0	0	0
2006	44187	Portellada (La)	44	Teruel	3	3	0
2006	44189	Pozondón	44	Teruel	1	1	0
2006	44190	Pozuel del Campo	44	Teruel	3	3	0
2006	44191	Puebla de Híjar (La)	44	Teruel	19	19	0
2006	44192	Puebla de Valverde (La)	44	Teruel	8	8	0
2006	44193	Puertomingalvo	44	Teruel	24	24	0
2006	44194	Ráfales	44	Teruel	8	8	0
2006	44195	Rillo	44	Teruel	1	1	0
2006	44196	Riodeva	44	Teruel	2	2	0
2006	44197	Ródenas	44	Teruel	1	1	0
2006	44198	Royuela	44	Teruel	0	0	0
2006	44199	Rubiales	44	Teruel	2	2	0
2006	44200	Rubielos de la Cérida	44	Teruel	1	1	0
2006	44201	Rubielos de Mora	44	Teruel	26	26	0
2006	44203	Salcedillo	44	Teruel	1	1	0
2006	44204	Saldón	44	Teruel	6	6	0
2006	44205	Samper de Calanda	44	Teruel	13	13	0
2006	44206	San Agustín	44	Teruel	58	58	0
2006	44207	San Martín del Río	44	Teruel	7	7	0
2006	44208	Santa Cruz de Nogueras	44	Teruel	0	0	0
2006	44209	Santa Eulalia	44	Teruel	24	24	0
2006	44210	Sarrión	44	Teruel	11	11	0
2006	44211	Segura de los Baños	44	Teruel	0	0	0
2006	44212	Seno	44	Teruel	0	0	0
2006	44213	Singra	44	Teruel	4	4	0
2006	44215	Terriente	44	Teruel	3	3	0
2006	44216	Teruel	44	Teruel	291	288	3
2006	44217	Toril y Masegoso	44	Teruel	1	1	0
2006	44218	Tormón	44	Teruel	0	0	0
2006	44219	Tornos	44	Teruel	2	2	0
2006	44220	Torralba de los Sisones	44	Teruel	1	1	0
2006	44221	Torrecilla de Alcañiz	44	Teruel	9	9	0
2006	44222	Torrecilla del Rebollar	44	Teruel	1	1	0
2006	44223	Torre de Arcas	44	Teruel	2	2	0
2006	44224	Torre de las Arcas	44	Teruel	2	2	0
2006	44225	Torre del Compte	44	Teruel	5	5	0
2006	44226	Torrelacárcel	44	Teruel	5	5	0
2006	44227	Torre los Negros	44	Teruel	1	1	0
