Municipio código	Municipio nombre	Año de construcción	Número hogares
50034	Ariza	1994	2
50034	Ariza	1995	3
50034	Ariza	1996	6
50034	Ariza	1998	5
50034	Ariza	1999	3
50034	Ariza	2000	3
50034	Ariza	2001	1
50035	Artieda	 Antes de 1900	16
50035	Artieda	1900 - 1920	9
50035	Artieda	1941 - 1950	2
50035	Artieda	1951 - 1960	2
50035	Artieda	1961 - 1970	2
50035	Artieda	1971 - 1980	2
50035	Artieda	1981 - 1990	3
50035	Artieda	1999	3
50036	Asín	 Antes de 1900	2
50036	Asín	1900 - 1920	2
50036	Asín	1921 - 1940	6
50036	Asín	1941 - 1950	1
50036	Asín	1951 - 1960	15
50036	Asín	1961 - 1970	10
50036	Asín	1971 - 1980	3
50036	Asín	1992	1
50037	Atea	1941 - 1950	1
50037	Atea	1951 - 1960	20
50037	Atea	1961 - 1970	24
50037	Atea	1971 - 1980	22
50037	Atea	1981 - 1990	28
50037	Atea	1991	1
50037	Atea	1992	1
50037	Atea	1994	1
50037	Atea	1995	1
50037	Atea	1996	1
50037	Atea	1998	1
50037	Atea	1999	1
50037	Atea	2000	1
50037	Atea	2001	4
50038	Ateca	  No aplicable	10
50038	Ateca	 Antes de 1900	219
50038	Ateca	1900 - 1920	59
50038	Ateca	1921 - 1940	20
50038	Ateca	1941 - 1950	32
50038	Ateca	1951 - 1960	44
50038	Ateca	1961 - 1970	41
50038	Ateca	1971 - 1980	137
50038	Ateca	1981 - 1990	84
50038	Ateca	1991	15
50038	Ateca	1992	24
50038	Ateca	1993	6
50038	Ateca	1994	15
50038	Ateca	1995	5
50038	Ateca	1996	6
50038	Ateca	1997	17
50038	Ateca	1998	3
50038	Ateca	1999	6
50038	Ateca	2000	7
50038	Ateca	2001	3
50039	Azuara	 Antes de 1900	5
50039	Azuara	1900 - 1920	9
50039	Azuara	1921 - 1940	86
50039	Azuara	1941 - 1950	19
50039	Azuara	1951 - 1960	52
50039	Azuara	1961 - 1970	24
50039	Azuara	1971 - 1980	27
50039	Azuara	1981 - 1990	33
50039	Azuara	1991	3
50039	Azuara	1992	2
50039	Azuara	1993	1
50039	Azuara	1994	3
50039	Azuara	1995	4
50039	Azuara	1996	7
50039	Azuara	1997	3
50039	Azuara	1998	2
50039	Azuara	1999	2
50039	Azuara	2000	1
50040	Badules	1921 - 1940	1
50040	Badules	1941 - 1950	5
50040	Badules	1951 - 1960	8
50040	Badules	1961 - 1970	12
50040	Badules	1971 - 1980	9
50040	Badules	1981 - 1990	8
50040	Badules	1991	2
50040	Badules	1995	1
50040	Badules	1997	1
50040	Badules	2000	1
50041	Bagüés	 Antes de 1900	10
50041	Bagüés	1900 - 1920	3
50041	Bagüés	1981 - 1990	2
50041	Bagüés	1995	1
50041	Bagüés	1996	1
50042	Balconchán	1900 - 1920	1
50042	Balconchán	1961 - 1970	3
50042	Balconchán	1981 - 1990	5
50042	Balconchán	1996	2
50042	Balconchán	1999	1
50043	Bárboles	  No aplicable	1
50043	Bárboles	 Antes de 1900	38
50043	Bárboles	1900 - 1920	11
50043	Bárboles	1921 - 1940	10
50043	Bárboles	1941 - 1950	6
50043	Bárboles	1951 - 1960	7
50043	Bárboles	1961 - 1970	6
50043	Bárboles	1971 - 1980	10
50043	Bárboles	1981 - 1990	13
50043	Bárboles	1991	3
50043	Bárboles	1992	3
50043	Bárboles	1993	2
50043	Bárboles	1994	5
50043	Bárboles	1996	4
50043	Bárboles	1997	4
50043	Bárboles	1998	5
50043	Bárboles	1999	2
50043	Bárboles	2001	2
50044	Bardallur	 Antes de 1900	49
50044	Bardallur	1900 - 1920	13
50044	Bardallur	1921 - 1940	16
50044	Bardallur	1941 - 1950	2
50044	Bardallur	1951 - 1960	7
50044	Bardallur	1961 - 1970	9
50044	Bardallur	1971 - 1980	7
50044	Bardallur	1981 - 1990	4
50044	Bardallur	1991	1
50044	Bardallur	1995	1
50044	Bardallur	1996	2
50044	Bardallur	1998	2
50044	Bardallur	1999	1
50044	Bardallur	2000	1
50044	Bardallur	2001	2
50045	Belchite	  No aplicable	2
50045	Belchite	 Antes de 1900	2
50045	Belchite	1900 - 1920	10
50045	Belchite	1921 - 1940	5
50045	Belchite	1941 - 1950	248
50045	Belchite	1951 - 1960	149
50045	Belchite	1961 - 1970	81
50045	Belchite	1971 - 1980	8
50045	Belchite	1981 - 1990	103
50045	Belchite	1991	8
50045	Belchite	1992	1
50045	Belchite	1993	3
50045	Belchite	1994	3
50045	Belchite	1995	1
50045	Belchite	1996	4
50045	Belchite	1997	8
50045	Belchite	1998	3
50045	Belchite	1999	4
50045	Belchite	2000	7
50045	Belchite	2001	2
50046	Belmonte de Gracián	 Antes de 1900	78
50046	Belmonte de Gracián	1900 - 1920	5
50046	Belmonte de Gracián	1921 - 1940	1
50046	Belmonte de Gracián	1941 - 1950	4
50046	Belmonte de Gracián	1951 - 1960	5
50046	Belmonte de Gracián	1961 - 1970	5
50046	Belmonte de Gracián	1971 - 1980	5
50046	Belmonte de Gracián	1981 - 1990	2
50046	Belmonte de Gracián	1993	1
50046	Belmonte de Gracián	1999	1
50046	Belmonte de Gracián	2000	3
50046	Belmonte de Gracián	2001	1
50047	Berdejo	 Antes de 1900	2
50047	Berdejo	1941 - 1950	10
50047	Berdejo	1951 - 1960	12
50047	Berdejo	1997	1
50047	Berdejo	1998	1
50048	Berrueco	 Antes de 1900	1
50048	Berrueco	1900 - 1920	3
50048	Berrueco	1921 - 1940	7
50048	Berrueco	1961 - 1970	2
50048	Berrueco	1971 - 1980	2
50048	Berrueco	1981 - 1990	1
50050	Bijuesca	 Antes de 1900	1
50050	Bijuesca	1900 - 1920	1
50050	Bijuesca	1921 - 1940	1
50050	Bijuesca	1941 - 1950	39
50050	Bijuesca	1951 - 1960	9
50050	Bijuesca	1961 - 1970	3
50051	Biota	 Antes de 1900	72
50051	Biota	1900 - 1920	43
50051	Biota	1921 - 1940	28
50051	Biota	1941 - 1950	20
50051	Biota	1951 - 1960	47
50051	Biota	1961 - 1970	47
50051	Biota	1971 - 1980	53
50051	Biota	1981 - 1990	88
50051	Biota	1991	4
50051	Biota	1992	6
50051	Biota	1993	4
50051	Biota	1994	5
50051	Biota	1995	7
50051	Biota	1996	6
50051	Biota	1997	7
50051	Biota	1998	5
50051	Biota	1999	6
50051	Biota	2000	3
50051	Biota	2001	5
50052	Bisimbre	 Antes de 1900	34
50052	Bisimbre	1951 - 1960	1
50052	Bisimbre	1961 - 1970	2
50052	Bisimbre	1971 - 1980	8
50052	Bisimbre	1981 - 1990	2
50052	Bisimbre	1993	1
50052	Bisimbre	1994	2
50052	Bisimbre	1998	1
50053	Boquiñeni	 Antes de 1900	57
50053	Boquiñeni	1900 - 1920	27
50053	Boquiñeni	1921 - 1940	27
50053	Boquiñeni	1941 - 1950	42
50053	Boquiñeni	1951 - 1960	39
50053	Boquiñeni	1961 - 1970	36
50053	Boquiñeni	1971 - 1980	50
50053	Boquiñeni	1981 - 1990	48
50053	Boquiñeni	1991	4
50053	Boquiñeni	1992	5
50053	Boquiñeni	1993	3
50053	Boquiñeni	1994	2
50053	Boquiñeni	1995	9
50053	Boquiñeni	1996	2
50053	Boquiñeni	1997	3
50053	Boquiñeni	1998	3
50053	Boquiñeni	1999	1
50053	Boquiñeni	2000	2
50053	Boquiñeni	2001	4
50054	Bordalba	 Antes de 1900	6
50054	Bordalba	1921 - 1940	6
50054	Bordalba	1941 - 1950	8
50054	Bordalba	1951 - 1960	9
50054	Bordalba	1961 - 1970	1
50054	Bordalba	1971 - 1980	1
50054	Bordalba	1991	1
50055	Borja	  No aplicable	1
50055	Borja	 Antes de 1900	160
50055	Borja	1900 - 1920	164
50055	Borja	1921 - 1940	209
50055	Borja	1941 - 1950	176
50055	Borja	1951 - 1960	69
50055	Borja	1961 - 1970	195
50055	Borja	1971 - 1980	149
50055	Borja	1981 - 1990	206
50055	Borja	1991	14
50055	Borja	1992	18
50055	Borja	1993	25
50055	Borja	1994	22
50055	Borja	1995	6
50055	Borja	1996	41
50055	Borja	1997	19
50055	Borja	1998	20
50055	Borja	1999	12
50055	Borja	2000	40
50055	Borja	2001	11
50056	Botorrita	 Antes de 1900	10
50056	Botorrita	1900 - 1920	7
50056	Botorrita	1921 - 1940	9
50056	Botorrita	1941 - 1950	8
50056	Botorrita	1951 - 1960	17
50056	Botorrita	1961 - 1970	25
50056	Botorrita	1971 - 1980	30
50056	Botorrita	1981 - 1990	65
50056	Botorrita	1991	2
50056	Botorrita	1992	1
50056	Botorrita	1993	1
50056	Botorrita	1994	1
50056	Botorrita	1995	1
50056	Botorrita	1996	3
50056	Botorrita	1997	2
50056	Botorrita	1998	2
50056	Botorrita	1999	2
50056	Botorrita	2000	3
50056	Botorrita	2001	2
50057	Brea de Aragón	  No aplicable	2
50057	Brea de Aragón	 Antes de 1900	258
50057	Brea de Aragón	1900 - 1920	6
50057	Brea de Aragón	1921 - 1940	3
50057	Brea de Aragón	1941 - 1950	25
50057	Brea de Aragón	1951 - 1960	40
50057	Brea de Aragón	1961 - 1970	45
50057	Brea de Aragón	1971 - 1980	117
50057	Brea de Aragón	1981 - 1990	81
50057	Brea de Aragón	1991	19
50057	Brea de Aragón	1992	18
50057	Brea de Aragón	1993	9
50057	Brea de Aragón	1994	17
50057	Brea de Aragón	1995	7
50057	Brea de Aragón	1996	8
50057	Brea de Aragón	1997	4
50057	Brea de Aragón	1998	8
50057	Brea de Aragón	1999	11
50057	Brea de Aragón	2000	6
50057	Brea de Aragón	2001	3
50058	Bubierca	 Antes de 1900	28
50058	Bubierca	1900 - 1920	5
50058	Bubierca	1921 - 1940	2
50058	Bubierca	1951 - 1960	3
50058	Bubierca	1961 - 1970	1
50058	Bubierca	1971 - 1980	3
50058	Bubierca	1993	1
50058	Bubierca	2001	1
50059	Bujaraloz	 Antes de 1900	5
50059	Bujaraloz	1900 - 1920	3
50059	Bujaraloz	1921 - 1940	9
50059	Bujaraloz	1941 - 1950	63
50059	Bujaraloz	1951 - 1960	73
50059	Bujaraloz	1961 - 1970	64
50059	Bujaraloz	1971 - 1980	62
50059	Bujaraloz	1981 - 1990	30
50059	Bujaraloz	1991	4
50059	Bujaraloz	1992	3
50059	Bujaraloz	1994	5
50059	Bujaraloz	1995	5
50059	Bujaraloz	1996	7
50059	Bujaraloz	1997	5
50059	Bujaraloz	1998	1
50059	Bujaraloz	1999	6
50059	Bujaraloz	2000	2
50059	Bujaraloz	2001	3
50060	Bulbuente	 Antes de 1900	75
50060	Bulbuente	1900 - 1920	2
50060	Bulbuente	1921 - 1940	2
50060	Bulbuente	1941 - 1950	3
50060	Bulbuente	1951 - 1960	4
50060	Bulbuente	1971 - 1980	8
50060	Bulbuente	1981 - 1990	9
50060	Bulbuente	1991	2
50060	Bulbuente	1992	2
50060	Bulbuente	1994	8
50060	Bulbuente	1995	1
50060	Bulbuente	1996	1
50060	Bulbuente	1997	2
50061	Bureta	 Antes de 1900	56
50061	Bureta	1900 - 1920	9
50061	Bureta	1921 - 1940	10
50061	Bureta	1941 - 1950	6
50061	Bureta	1951 - 1960	10
50061	Bureta	1961 - 1970	2
50061	Bureta	1971 - 1980	11
50061	Bureta	1981 - 1990	2
50061	Bureta	1992	2
50061	Bureta	1993	2
50061	Bureta	1996	1
50061	Bureta	1997	1
50061	Bureta	1998	4
50061	Bureta	1999	2
50061	Bureta	2000	2
50062	Burgo de Ebro (El)	 Antes de 1900	3
50062	Burgo de Ebro (El)	1900 - 1920	8
50062	Burgo de Ebro (El)	1921 - 1940	31
50062	Burgo de Ebro (El)	1941 - 1950	26
50062	Burgo de Ebro (El)	1951 - 1960	65
50062	Burgo de Ebro (El)	1961 - 1970	129
50062	Burgo de Ebro (El)	1971 - 1980	62
50062	Burgo de Ebro (El)	1981 - 1990	109
50062	Burgo de Ebro (El)	1991	12
50062	Burgo de Ebro (El)	1992	15
50062	Burgo de Ebro (El)	1993	12
50062	Burgo de Ebro (El)	1994	44
50062	Burgo de Ebro (El)	1995	11
50062	Burgo de Ebro (El)	1996	17
50062	Burgo de Ebro (El)	1997	10
50062	Burgo de Ebro (El)	1998	20
50062	Burgo de Ebro (El)	1999	8
50062	Burgo de Ebro (El)	2000	11
50062	Burgo de Ebro (El)	2001	14
50063	Buste (El)	 Antes de 1900	36
50063	Buste (El)	1961 - 1970	2
50063	Buste (El)	1981 - 1990	1
50064	Cabañas de Ebro	  No aplicable	1
50064	Cabañas de Ebro	 Antes de 1900	56
50064	Cabañas de Ebro	1900 - 1920	7
50064	Cabañas de Ebro	1921 - 1940	5
50064	Cabañas de Ebro	1941 - 1950	10
50064	Cabañas de Ebro	1951 - 1960	22
50064	Cabañas de Ebro	1961 - 1970	17
50064	Cabañas de Ebro	1971 - 1980	49
50064	Cabañas de Ebro	1981 - 1990	12
50064	Cabañas de Ebro	1991	1
50064	Cabañas de Ebro	1992	1
50064	Cabañas de Ebro	1993	1
50064	Cabañas de Ebro	1994	3
50064	Cabañas de Ebro	1995	1
50064	Cabañas de Ebro	1997	3
50064	Cabañas de Ebro	1998	4
50064	Cabañas de Ebro	1999	3
50065	Cabolafuente	 Antes de 1900	8
50065	Cabolafuente	1900 - 1920	4
50065	Cabolafuente	1921 - 1940	2
50065	Cabolafuente	1941 - 1950	2
50065	Cabolafuente	1951 - 1960	1
50065	Cabolafuente	1992	1
50065	Cabolafuente	1999	1
50066	Cadrete	  No aplicable	1
50066	Cadrete	 Antes de 1900	4
50066	Cadrete	1900 - 1920	3
50066	Cadrete	1921 - 1940	7
50066	Cadrete	1941 - 1950	39
50066	Cadrete	1951 - 1960	47
50066	Cadrete	1961 - 1970	59
50066	Cadrete	1971 - 1980	121
50066	Cadrete	1981 - 1990	248
50066	Cadrete	1991	9
50066	Cadrete	1992	14
50066	Cadrete	1993	9
50066	Cadrete	1994	19
50066	Cadrete	1995	10
50066	Cadrete	1996	21
50066	Cadrete	1997	6
50066	Cadrete	1998	33
50066	Cadrete	1999	11
50066	Cadrete	2000	12
50066	Cadrete	2001	11
50067	Calatayud	  No aplicable	20
50067	Calatayud	 Antes de 1900	1077
50067	Calatayud	1900 - 1920	173
50067	Calatayud	1921 - 1940	380
50067	Calatayud	1941 - 1950	198
50067	Calatayud	1951 - 1960	308
50067	Calatayud	1961 - 1970	1069
50067	Calatayud	1971 - 1980	1453
50067	Calatayud	1981 - 1990	413
50067	Calatayud	1991	141
50067	Calatayud	1992	106
50067	Calatayud	1993	143
50067	Calatayud	1994	96
50067	Calatayud	1995	206
50067	Calatayud	1996	195
50067	Calatayud	1997	98
50067	Calatayud	1998	74
50067	Calatayud	1999	139
50067	Calatayud	2000	87
50067	Calatayud	2001	95
50068	Calatorao	  No aplicable	5
50068	Calatorao	 Antes de 1900	42
50068	Calatorao	1900 - 1920	47
50068	Calatorao	1921 - 1940	71
50068	Calatorao	1941 - 1950	90
50068	Calatorao	1951 - 1960	120
50068	Calatorao	1961 - 1970	227
50068	Calatorao	1971 - 1980	139
50068	Calatorao	1981 - 1990	124
50068	Calatorao	1991	15
50068	Calatorao	1992	13
50068	Calatorao	1993	15
50068	Calatorao	1994	15
50068	Calatorao	1995	10
50068	Calatorao	1996	11
50068	Calatorao	1997	18
50068	Calatorao	1998	18
50068	Calatorao	1999	26
50068	Calatorao	2000	10
50068	Calatorao	2001	22
50069	Calcena	 Antes de 1900	17
50069	Calcena	1900 - 1920	34
50069	Calcena	1921 - 1940	2
50069	Calcena	1941 - 1950	1
50070	Calmarza	 Antes de 1900	7
50070	Calmarza	1900 - 1920	2
50070	Calmarza	1921 - 1940	7
50070	Calmarza	1941 - 1950	6
50070	Calmarza	1951 - 1960	15
50070	Calmarza	1961 - 1970	3
50071	Campillo de Aragón	 Antes de 1900	41
50071	Campillo de Aragón	1900 - 1920	3
50071	Campillo de Aragón	1921 - 1940	4
50071	Campillo de Aragón	1941 - 1950	4
50071	Campillo de Aragón	1951 - 1960	2
50071	Campillo de Aragón	1961 - 1970	2
50071	Campillo de Aragón	1971 - 1980	7
50071	Campillo de Aragón	1981 - 1990	6
50071	Campillo de Aragón	1994	1
50071	Campillo de Aragón	1996	2
50071	Campillo de Aragón	1997	2
50071	Campillo de Aragón	1998	1
50071	Campillo de Aragón	2000	1
50072	Carenas	  No aplicable	1
50072	Carenas	 Antes de 1900	59
50072	Carenas	1900 - 1920	15
50072	Carenas	1921 - 1940	7
50072	Carenas	1941 - 1950	2
50072	Carenas	1951 - 1960	2
50072	Carenas	1961 - 1970	1
50072	Carenas	1971 - 1980	4
50072	Carenas	1981 - 1990	3
50072	Carenas	1992	1
50072	Carenas	1997	1
50072	Carenas	2001	1
50073	Cariñena	  No aplicable	4
50073	Cariñena	 Antes de 1900	125
50073	Cariñena	1900 - 1920	41
50073	Cariñena	1921 - 1940	39
50073	Cariñena	1941 - 1950	39
50073	Cariñena	1951 - 1960	124
50073	Cariñena	1961 - 1970	111
50073	Cariñena	1971 - 1980	303
50073	Cariñena	1981 - 1990	108
50073	Cariñena	1991	14
50073	Cariñena	1992	58
50073	Cariñena	1993	8
50073	Cariñena	1994	18
50073	Cariñena	1995	19
50073	Cariñena	1996	23
50073	Cariñena	1997	24
50073	Cariñena	1998	9
50073	Cariñena	1999	9
50073	Cariñena	2000	12
50073	Cariñena	2001	7
50074	Caspe	  No aplicable	8
50074	Caspe	 Antes de 1900	116
50074	Caspe	1900 - 1920	193
50074	Caspe	1921 - 1940	270
50074	Caspe	1941 - 1950	269
50074	Caspe	1951 - 1960	273
50074	Caspe	1961 - 1970	304
50074	Caspe	1971 - 1980	498
50074	Caspe	1981 - 1990	422
50074	Caspe	1991	36
50074	Caspe	1992	60
50074	Caspe	1993	53
50074	Caspe	1994	21
50074	Caspe	1995	37
50074	Caspe	1996	39
50074	Caspe	1997	78
50074	Caspe	1998	39
50074	Caspe	1999	87
50074	Caspe	2000	54
50074	Caspe	2001	21
50075	Castejón de Alarba	1900 - 1920	4
50075	Castejón de Alarba	1921 - 1940	14
50075	Castejón de Alarba	1941 - 1950	6
50075	Castejón de Alarba	1951 - 1960	9
50075	Castejón de Alarba	1961 - 1970	4
50075	Castejón de Alarba	1971 - 1980	5
50075	Castejón de Alarba	1981 - 1990	2
50076	Castejón de las Armas	 Antes de 1900	46
50076	Castejón de las Armas	1900 - 1920	1
50076	Castejón de las Armas	1921 - 1940	1
50076	Castejón de las Armas	1971 - 1980	1
50076	Castejón de las Armas	1981 - 1990	6
50076	Castejón de las Armas	1992	1
50076	Castejón de las Armas	1997	1
50077	Castejón de Valdejasa	  No aplicable	1
50077	Castejón de Valdejasa	1951 - 1960	4
50077	Castejón de Valdejasa	1961 - 1970	9
50077	Castejón de Valdejasa	1971 - 1980	18
50077	Castejón de Valdejasa	1981 - 1990	44
50077	Castejón de Valdejasa	1991	6
50077	Castejón de Valdejasa	1992	2
50077	Castejón de Valdejasa	1993	4
50077	Castejón de Valdejasa	1994	2
50077	Castejón de Valdejasa	1995	8
50077	Castejón de Valdejasa	1996	2
50077	Castejón de Valdejasa	1997	3
50077	Castejón de Valdejasa	1998	6
50077	Castejón de Valdejasa	1999	8
50077	Castejón de Valdejasa	2000	7
50077	Castejón de Valdejasa	2001	8
50078	Castiliscar	  No aplicable	3
50078	Castiliscar	 Antes de 1900	16
50078	Castiliscar	1900 - 1920	14
50078	Castiliscar	1921 - 1940	4
50078	Castiliscar	1941 - 1950	4
50078	Castiliscar	1951 - 1960	28
50078	Castiliscar	1961 - 1970	17
50078	Castiliscar	1971 - 1980	19
50078	Castiliscar	1981 - 1990	19
50078	Castiliscar	1992	2
50078	Castiliscar	1993	1
50078	Castiliscar	1994	2
50078	Castiliscar	1995	1
50078	Castiliscar	1996	2
50078	Castiliscar	1997	2
50078	Castiliscar	1998	6
50078	Castiliscar	1999	1
50078	Castiliscar	2000	5
50078	Castiliscar	2001	3
50079	Cervera de la Cañada	  No aplicable	1
50079	Cervera de la Cañada	 Antes de 1900	5
50079	Cervera de la Cañada	1900 - 1920	3
50079	Cervera de la Cañada	1921 - 1940	3
50079	Cervera de la Cañada	1941 - 1950	3
50079	Cervera de la Cañada	1951 - 1960	2
50079	Cervera de la Cañada	1961 - 1970	18
50079	Cervera de la Cañada	1971 - 1980	50
50079	Cervera de la Cañada	1981 - 1990	21
50079	Cervera de la Cañada	1991	3
50079	Cervera de la Cañada	1992	7
50079	Cervera de la Cañada	1995	2
50079	Cervera de la Cañada	1996	3
50079	Cervera de la Cañada	1997	1
50079	Cervera de la Cañada	1998	5
50079	Cervera de la Cañada	1999	4
50079	Cervera de la Cañada	2001	3
50080	Cerveruela	 Antes de 1900	17
50080	Cerveruela	1900 - 1920	1
50080	Cerveruela	1961 - 1970	1
50080	Cerveruela	1994	1
50080	Cerveruela	1997	1
50081	Cetina	  No aplicable	1
50081	Cetina	 Antes de 1900	122
50081	Cetina	1900 - 1920	13
50081	Cetina	1921 - 1940	24
50081	Cetina	1941 - 1950	11
50081	Cetina	1951 - 1960	57
50081	Cetina	1961 - 1970	7
50081	Cetina	1971 - 1980	12
50081	Cetina	1981 - 1990	36
50081	Cetina	1991	4
50081	Cetina	1992	6
50081	Cetina	1993	1
50081	Cetina	1994	2
50081	Cetina	1995	2
50081	Cetina	1996	2
50081	Cetina	1997	1
50081	Cetina	1998	1
50081	Cetina	1999	4
50081	Cetina	2000	2
50081	Cetina	2001	4
50082	Cimballa	 Antes de 1900	32
50082	Cimballa	1900 - 1920	5
50082	Cimballa	1921 - 1940	1
50082	Cimballa	1951 - 1960	4
50082	Cimballa	1961 - 1970	3
50082	Cimballa	1971 - 1980	3
50082	Cimballa	1981 - 1990	12
50082	Cimballa	1993	1
50082	Cimballa	2000	1
50083	Cinco Olivas	 Antes de 1900	1
50083	Cinco Olivas	1900 - 1920	2
50083	Cinco Olivas	1921 - 1940	11
50083	Cinco Olivas	1941 - 1950	4
50083	Cinco Olivas	1951 - 1960	5
50083	Cinco Olivas	1961 - 1970	8
50083	Cinco Olivas	1971 - 1980	8
50083	Cinco Olivas	1981 - 1990	11
50083	Cinco Olivas	1991	1
50083	Cinco Olivas	1992	1
50083	Cinco Olivas	1996	1
50083	Cinco Olivas	2000	1
50083	Cinco Olivas	2001	1
50084	Clarés de Ribota	1941 - 1950	47
50084	Clarés de Ribota	1951 - 1960	6
50085	Codo	 Antes de 1900	101
50085	Codo	1971 - 1980	1
50085	Codo	1981 - 1990	4
50085	Codo	1991	1
50085	Codo	1992	1
50085	Codo	1993	1
50085	Codo	1998	3
50085	Codo	2000	2
50086	Codos	 Antes de 1900	37
50086	Codos	1900 - 1920	16
50086	Codos	1921 - 1940	66
50086	Codos	1941 - 1950	1
50086	Codos	1951 - 1960	2
50086	Codos	1961 - 1970	1
50086	Codos	1971 - 1980	1
50086	Codos	1981 - 1990	9
50087	Contamina	 Antes de 1900	14
50087	Contamina	1900 - 1920	7
50087	Contamina	1921 - 1940	3
50087	Contamina	1941 - 1950	1
50087	Contamina	1981 - 1990	1
50088	Cosuenda	 Antes de 1900	80
50088	Cosuenda	1900 - 1920	41
50088	Cosuenda	1921 - 1940	8
50088	Cosuenda	1941 - 1950	2
50088	Cosuenda	1951 - 1960	2
50088	Cosuenda	1971 - 1980	8
50088	Cosuenda	1981 - 1990	14
50088	Cosuenda	1991	1
50088	Cosuenda	1992	1
50088	Cosuenda	1993	2
50088	Cosuenda	1994	1
50088	Cosuenda	1997	3
50088	Cosuenda	1998	3
50088	Cosuenda	2001	2
50089	Cuarte de Huerva	  No aplicable	3
50089	Cuarte de Huerva	 Antes de 1900	16
50089	Cuarte de Huerva	1900 - 1920	8
50089	Cuarte de Huerva	1921 - 1940	4
50089	Cuarte de Huerva	1941 - 1950	21
50089	Cuarte de Huerva	1951 - 1960	7
50089	Cuarte de Huerva	1961 - 1970	32
50089	Cuarte de Huerva	1971 - 1980	299
50089	Cuarte de Huerva	1981 - 1990	63
50089	Cuarte de Huerva	1991	2
50089	Cuarte de Huerva	1992	10
50089	Cuarte de Huerva	1993	14
50089	Cuarte de Huerva	1994	85
50089	Cuarte de Huerva	1995	3
50089	Cuarte de Huerva	1996	3
50089	Cuarte de Huerva	1997	1
50089	Cuarte de Huerva	1998	3
50089	Cuarte de Huerva	1999	15
50089	Cuarte de Huerva	2000	26
50089	Cuarte de Huerva	2001	5
50090	Cubel	 Antes de 1900	1
50090	Cubel	1921 - 1940	1
50090	Cubel	1941 - 1950	4
50090	Cubel	1951 - 1960	18
50090	Cubel	1961 - 1970	17
50090	Cubel	1971 - 1980	18
50090	Cubel	1981 - 1990	14
50090	Cubel	1991	2
50090	Cubel	1992	2
50090	Cubel	1993	1
50090	Cubel	2000	1
50091	Cuerlas (Las)	1900 - 1920	10
50091	Cuerlas (Las)	1921 - 1940	9
50091	Cuerlas (Las)	1941 - 1950	2
50091	Cuerlas (Las)	1951 - 1960	14
50091	Cuerlas (Las)	1961 - 1970	5
50091	Cuerlas (Las)	1971 - 1980	1
50092	Chiprana	 Antes de 1900	1
50092	Chiprana	1921 - 1940	1
50092	Chiprana	1941 - 1950	5
50092	Chiprana	1951 - 1960	17
50092	Chiprana	1961 - 1970	31
50092	Chiprana	1971 - 1980	58
50092	Chiprana	1981 - 1990	32
50092	Chiprana	1994	1
50092	Chiprana	1995	3
50092	Chiprana	1996	1
