Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2014	22205	San Esteban de Litera	6	8790	22
2014	22206	Sangarrén	6	2630,34	22
2014	22207	San Juan de Plan	5	1931,48	22
2014	22208	Santa Cilia	6	4277,31	22
2014	22209	Santa Cruz de la Serós	4	3965,85	22
2014	22212	Santaliestra y San Quílez	2	1483,65	22
2014	22213	Sariñena	82	53135,27	22
2014	22214	Secastilla	5	2576,02	22
2014	22215	Seira	7	2315,15	22
2014	22217	Sena	10	6514,39	22
2014	22218	Senés de Alcubierre	2	626,86	22
2014	22220	Sesa	2	4318,84	22
2014	22221	Sesué	5	1972,77	22
2014	22222	Siétamo	11	13766,29	22
2014	22223	Sopeira	5	1793,43	22
2014	22225	Tamarite de Litera	57	63617,86	22
2014	22226	Tardienta	24	12217,55	22
2014	22227	Tella-Sin	7	3105,04	22
2014	22228	Tierz	7	15074,4	22
2014	22229	Tolva	5	2396,67	22
2014	22230	Torla-Ordesa	24	3569,57	22
2014	22232	Torralba de Aragón	4	1315,17	22
2014	22233	Torre la Ribera	10	1842,34	22
2014	22234	Torrente de Cinca	11	16520,31	22
2014	22235	Torres de Alcanadre	2	1595,54	22
2014	22236	Torres de Barbués	10	3724,26	22
2014	22239	Tramaced	1	1972,55	22
2014	22242	Valfarta	2	958,72	22
2014	22243	Valle de Bardají	4	635,85	22
2014	22244	Valle de Lierp	4	961,93	22
2014	22245	Velilla de Cinca	5	5950,51	22
2014	22246	Beranuy	4	1614,09	22
2014	22247	Viacamp y Litera	3	701,07	22
2014	22248	Vicién	2	2574,69	22
2014	22249	Villanova	5	2445,58	22
2014	22250	Villanúa	16	10111,89	22
2014	22251	Villanueva de Sigena	10	5445,04	22
2014	22252	Yebra de Basa	4	3031,49	22
2014	22253	Yésero	2	1308,11	22
2014	22254	Zaidín	17	23921,84	22
2014	22901	Valle de Hecho	13	19185,6	22
2014	22902	Puente la Reina de Jaca	8	5896,87	22
2014	22903	San Miguel del Cinca	15	14448,7	22
2014	22904	Sotonera (La)	11	21137,38	22
2014	22905	Lupiñén-Ortilla	6	7765,6	22
2014	22906	Santa María de Dulcis	5	3296,44	22
2014	22907	Aínsa-Sobrarbe	67	27505,27	22
2014	22908	Hoz y Costeán	3	2859,93	22
2014	22909	Vencillón	5	7754,85	22
2014	44001	Ababuj	1	493,49	44
2014	44002	Abejuela	2	296,1	44
2014	44003	Aguatón	1	144,25	44
2014	44004	Aguaviva	7	6171,09	44
2014	44005	Aguilar del Alfambra	1	569,42	44
2014	44006	Alacón	10	3473,31	44
2014	44007	Alba	1	1632,33	44
2014	44008	Albalate del Arzobispo	23	20980,45	44
2014	44009	Albarracín	4	8298,29	44
2014	44010	Albentosa	3	2247,3	44
2014	44011	Alcaine	1	523,86	44
2014	44012	Alcalá de la Selva	5	3469,64	44
2014	44013	Alcañiz	147	236180	44
2014	44014	Alcorisa	34	33035,16	44
2014	44016	Alfambra	4	4433,85	44
2014	44017	Aliaga	2	2740,79	44
2014	44018	Almohaja	1	159,44	44
2014	44019	Alobras	1	599,78	44
2014	44020	Alpeñés	1	144,25	44
2014	44021	Allepuz	1	903,47	44
2014	44022	Alloza	10	7570,9	44
2014	44023	Allueva	1	145,52	44
2014	44024	Anadón	1	174,62	44
2014	44025	Andorra	90	93960,85	44
2014	44026	Arcos de las Salinas	2	728,85	44
2014	44027	Arens de Lledó	3	3273,33	44
2014	44028	Argente	1	1708,25	44
2014	44029	Ariño	10	8728,67	44
2014	44031	Azaila	6	1269,68	44
2014	44032	Bádenas	2	194,03	44
2014	44033	Báguena	5	3424,64	44
2014	44034	Bañón	2	1581,35	44
2014	44035	Barrachina	2	1435,83	44
2014	44036	Bea	1	291,05	44
2014	44037	Beceite	11	9119,65	44
2014	44038	Belmonte de San José	2	1104	44
2014	44039	Bello	4	2425,38	44
2014	44040	Berge	3	2368,42	44
2014	44041	Bezas	1	569,42	44
2014	44042	Blancas	2	1523,14	44
2014	44043	Blesa	1	895,88	44
2014	44044	Bordón	1	911,07	44
2014	44045	Bronchales	4	3500,01	44
2014	44046	Bueña	1	601,49	44
2014	44047	Burbáguena	3	2852,25	44
2014	44048	Cabra de Mora	2	501,09	44
2014	44049	Calaceite	13	16838,63	44
2014	44050	Calamocha	92	43802,39	44
2014	44051	Calanda	45	37262,45	44
2014	44052	Calomarde	1	637,75	44
2014	44053	Camañas	1	964,21	44
2014	44054	Camarena de la Sierra	0	0	44
2014	44055	Camarillas	1	835,14	44
2014	44056	Caminreal	10	7023,9	44
2014	44059	Cantavieja	4	5496,76	44
2014	44060	Cañada de Benatanduz	1	288,5	44
2014	44061	Cañada de Verich (La)	2	886,98	44
2014	44062	Cañada Vellida	1	288,5	44
2014	44063	Cañizar del Olivar	1	744,04	44
2014	44064	Cascante del Río	1	607,38	44
2014	44065	Castejón de Tornos	1	640,3	44
2014	44066	Castel de Cabra	1	994,58	44
2014	44067	Castelnou	3	1556,38	44
2014	44068	Castelserás	12	7860,12	44
2014	44070	Castellar (El)	2	470,72	44
2014	44071	Castellote	12	5937,11	44
2014	44074	Cedrillas	5	4783,09	44
2014	44075	Celadas	2	3067,25	44
2014	44076	Cella	12	21911,13	44
2014	44077	Cerollera (La)	2	981,34	44
2014	44080	Codoñera (La)	6	3472,42	44
2014	44082	Corbalán	1	827,55	44
2014	44084	Cortes de Aragón	1	432,76	44
2014	44085	Cosa	2	582,09	44
2014	44086	Cretas	9	9089,2	44
2014	44087	Crivillén	10	862,65	44
2014	44088	Cuba (La)	1	356,83	44
2014	44089	Cubla	1	463,13	44
2014	44090	Cucalón	2	1067,17	44
2014	44092	Cuervo (El)	1	744,04	44
2014	44093	Cuevas de Almudén	1	1070,5	44
2014	44094	Cuevas Labradas	1	1024,95	44
2014	44096	Ejulve	10	2315,54	44
2014	44097	Escorihuela	1	1229,94	44
2014	44099	Escucha	5	7614,99	44
2014	44100	Estercuel	10	2962,52	44
2014	44101	Ferreruela de Huerva	3	650	44
2014	44102	Fonfría	1	291,05	44
2014	44103	Formiche Alto	2	1290,68	44
2014	44105	Fórnoles	1	1415,91	44
2014	44106	Fortanete	1	1579,18	44
2014	44107	Foz-Calanda	3	2538,26	44
2014	44108	Fresneda (La)	7	7536,27	44
2014	44109	Frías de Albarracín	1	1085,69	44
2014	44110	Fuenferrada	1	463,13	44
2014	44111	Fuentes Calientes	1	857,92	44
2014	44112	Fuentes Claras	9	5364,94	44
2014	44113	Fuentes de Rubielos	2	971,8	44
2014	44114	Fuentespalda	5	4689,24	44
2014	44115	Galve	2	1275,49	44
2014	44116	Gargallo	10	1384,78	44
2014	44117	Gea de Albarracín	4	3112,81	44
2014	44118	Ginebrosa (La)	4	2038,16	44
2014	44119	Griegos	1	1055,32	44
2014	44120	Guadalaviar	2	1860,09	44
2014	44121	Gúdar	2	637,75	44
2014	44122	Híjar	29	18164,63	44
2014	44123	Hinojosa de Jarque	2	1108,46	44
2014	44124	Hoz de la Vieja (La)	1	630,15	44
2014	44125	Huesa del Común	1	622,56	44
2014	44126	Iglesuela del Cid (La)	2	3560,75	44
2014	44127	Jabaloyas	4	592,19	44
2014	44128	Jarque de la Val	1	660,52	44
2014	44129	Jatiel	3	511,97	44
2014	44130	Jorcas	1	288,5	44
2014	44131	Josa	1	273,32	44
2014	44132	Lagueruela	2	698,51	44
2014	44133	Lanzuela	1	261,94	44
2014	44135	Libros	1	1040,13	44
2014	44136	Lidón	1	409,98	44
2014	44137	Linares de Mora	3	2095,45	44
2014	44138	Loscos	3	1513,44	44
2014	44141	Lledó	5	2618,67	44
2014	44142	Maicas	1	273,32	44
2014	44143	Manzanera	11	4092,2	44
2014	44144	Martín del Río	3	3317,8	44
2014	44145	Mas de las Matas	16	12729,06	44
2014	44146	Mata de los Olmos (La)	3	2642,06	44
2014	44147	Mazaleón	6	8495,44	44
2014	44148	Mezquita de Jarque	1	918,66	44
2014	44149	Mirambel	1	857,92	44
2014	44150	Miravete de la Sierra	1	220,17	44
2014	44151	Molinos	1	2095,45	44
2014	44152	Monforte de Moyuela	1	640,3	44
2014	44153	Monreal del Campo	43	26000,09	44
2014	44154	Monroyo	5	5587,5	44
2014	44155	Montalbán	7	10181,16	44
2014	44156	Monteagudo del Castillo	1	447,94	44
2014	44157	Monterde de Albarracín	1	470,72	44
2014	44158	Mora de Rubielos	12	12390,49	44
2014	44159	Moscardón	1	470,72	44
2014	44160	Mosqueruela	8	4608,47	44
2014	44161	Muniesa	4	4859,02	44
2014	44163	Noguera de Albarracín	1	1108,46	44
2014	44164	Nogueras	2	291,05	44
2014	44165	Nogueruelas	3	1594,36	44
2014	44167	Obón	1	288,5	44
2014	44168	Odón	4	2211,95	44
2014	44169	Ojos Negros	6	4220,16	44
2014	44171	Olba	7	1898,05	44
2014	44172	Oliete	10	4880,79	44
2014	44173	Olmos (Los)	2	1236,11	44
2014	44174	Orihuela del Tremedal	5	4190,9	44
2014	44175	Orrios	1	1100,87	44
2014	44176	Palomar de Arroyos	1	1412,15	44
2014	44177	Pancrudo	4	933,84	44
2014	44178	Parras de Castellote (Las)	3	594,46	44
2014	44179	Peñarroya de Tastavins	9	7307,9	44
2014	44180	Peracense	3	708,21	44
2014	44181	Peralejos	1	683,3	44
2014	44182	Perales del Alfambra	2	2011,94	44
2014	44183	Pitarque	1	675,71	44
2014	44184	Plou	1	341,65	44
2014	44185	Pobo (El)	1	1100,87	44
2014	44187	Portellada (La)	3	3730,08	44
2014	44189	Pozondón	1	501,09	44
2014	44190	Pozuel del Campo	2	776,12	44
2014	44191	Puebla de Híjar (La)	22	9973,14	44
2014	44192	Puebla de Valverde (La)	7	4152,94	44
2014	44193	Puertomingalvo	3	1024,95	44
2014	44194	Ráfales	2	2101,02	44
2014	44195	Rillo	2	827,55	44
2014	44196	Riodeva	1	1252,72	44
2014	44197	Ródenas	1	592,19	44
2014	44198	Royuela	1	1746,21	44
2014	44199	Rubiales	1	417,57	44
2014	44200	Rubielos de la Cérida	1	417,17	44
2014	44201	Rubielos de Mora	9	5481,58	44
2014	44203	Salcedillo	1	75,92	44
2014	44204	Saldón	1	220,17	44
2014	44205	Samper de Calanda	16	8877,53	44
2014	44206	San Agustín	3	1146,42	44
2014	44207	San Martín del Río	3	1765,68	44
2014	44208	Santa Cruz de Nogueras	2	368,66	44
2014	44209	Santa Eulalia	7	8488,09	44
2014	44210	Sarrión	11	8723,45	44
2014	44211	Segura de los Baños	1	303,69	44
2014	44212	Seno	3	405,74	44
2014	44213	Singra	1	708,21	44
2014	44215	Terriente	2	1359,01	44
2014	44216	Teruel	140	273023,58	44
2014	44217	Toril y Masegoso	1	265,73	44
2014	44218	Tormón	1	235,36	44
2014	44219	Tornos	3	2270,16	44
2014	44220	Torralba de los Sisones	3	1688,07	44
2014	44221	Torrecilla de Alcañiz	7	4123,5	44
2014	44222	Torrecilla del Rebollar	4	1377,62	44
2014	44223	Torre de Arcas	1	1446,36	44
2014	44224	Torre de las Arcas	1	235,36	44
2014	44225	Torre del Compte	4	2238,05	44
2014	44226	Torrelacárcel	1	1465,3	44
2014	44227	Torre los Negros	1	882,84	44
2014	44228	Torremocha de Jiloca	1	949,03	44
2014	44229	Torres de Albarracín	1	1207,16	44
2014	44230	Torrevelilla	3	1990,98	44
2014	44231	Torrijas	2	334,06	44
2014	44232	Torrijo del Campo	5	4811,96	44
2014	44234	Tramacastiel	2	577,01	44
2014	44235	Tramacastilla	1	865,51	44
2014	44236	Tronchón	1	690,89	44
2014	44237	Urrea de Gaén	7	5027,53	44
2014	44238	Utrillas	15	24811,35	44
2014	44239	Valacloche	1	174,62	44
2014	44240	Valbona	2	1495,67	44
2014	44241	Valdealgorfa	7	5859,71	44
2014	44243	Valdecuenca	1	334,06	44
2014	44244	Valdelinares	1	759,22	44
2014	44245	Valdeltormo	5	4902,38	44
2014	44246	Valderrobres	40	35169,28	44
2014	44247	Valjunquera	10	5831,1	44
2014	44249	Vallecillo (El)	1	394,8	44
2014	44250	Veguillas de la Sierra	1	167,03	44
2014	44251	Villafranca del Campo	5	3133,59	44
2014	44252	Villahermosa del Campo	2	989,56	44
2014	44256	Villanueva del Rebollar de la Sierra	1	349,24	44
2014	44257	Villar del Cobo	1	1457,7	44
2014	44258	Villar del Salz	1	708,21	44
2014	44260	Villarluengo	2	1480,48	44
2014	44261	Villarquemado	5	6749,48	44
2014	44262	Villarroya de los Pinares	1	1245,12	44
2014	44263	Villastar	2	3780,92	44
2014	44264	Villel	2	2695,24	44
2014	44265	Vinaceite	8	2938,7	44
2014	44266	Visiedo	1	1070,5	44
2014	44267	Vivel del Río Martín	1	614,97	44
2014	44268	Zoma (La)	1	144,25	44
2014	50001	Abanto	2	1162,03	50
2014	50002	Acered	3	2106,06	50
2014	50003	Agón	3	2722,52	50
2014	50004	Aguarón	9	7923,87	50
2014	50005	Aguilón	3	2687,5	50
2014	50006	Ainzón	16	20849,21	50
2014	50007	Aladrén	1	575,89	50
2014	50008	Alagón	91	84017,14	50
2014	50009	Alarba	2	1328,03	50
2014	50010	Alberite de San Juan	4	1598,38	50
2014	50011	Albeta	3	2529,31	50
2014	50012	Alborge	3	1190,13	50
2014	50013	Alcalá de Ebro	5	3161,62	50
2014	50014	Alcalá de Moncayo	2	2533,61	50
2014	50015	Alconchel de Ariza	2	742,65	50
2014	50016	Aldehuela de Liestos	1	412,62	50
2014	50017	Alfajarín	38	22233,19	50
2014	50018	Alfamén	15	16178,34	50
2014	50019	Alforque	2	780,08	50
2014	50020	Alhama de Aragón	12	9663,18	50
2014	50021	Almochuel	0	0	50
2014	50022	Almolda (La)	12	7473,11	50
2014	50023	Almonacid de la Cuba	0	0	50
2014	50024	Almonacid de la Sierra	8	7459,42	50
2014	50025	Almunia de Doña Godina (La)	89	77862,75	50
2014	50026	Alpartir	6	5684,8	50
2014	50027	Ambel	3	4742,45	50
2014	50028	Anento	2	928,38	50
2014	50029	Aniñón	9	6893,54	50
2014	50030	Añón de Moncayo	4	2919,16	50
2014	50031	Aranda de Moncayo	3	1677,93	50
2014	50032	Arándiga	5	3206,5	50
2014	50033	Ardisa	2	857,28	50
2014	50034	Ariza	13	10545,62	50
2014	50035	Artieda	2	1868,73	50
2014	50036	Asín	2	1090,12	50
2014	50037	Atea	2	1435,56	50
2014	50038	Ateca	21	18007,07	50
2014	50039	Azuara	0	0	50
2014	50040	Badules	2	876,81	50
2014	50041	Bagüés	1	211,67	50
2014	50042	Balconchán	1	120,35	50
2014	50043	Bárboles	4	3700,27	50
2014	50044	Bardallur	5	3118,12	50
2014	50045	Belchite	0	0	50
2014	50046	Belmonte de Gracián	3	2035,73	50
2014	50047	Berdejo	1	532,96	50
2014	50048	Berrueco	1	352,44	50
2014	50050	Bijuesca	2	943,6	50
2014	50051	Biota	17	10964,66	50
2014	50052	Bisimbre	3	1756,46	50
2014	50053	Boquiñeni	8	10808,06	50
2014	50054	Bordalba	1	594,12	50
2014	50055	Borja	81	86330,13	50
2014	50056	Botorrita	8	4967,05	50
2014	50057	Brea de Aragón	21	15908,6	50
2014	50058	Bubierca	1	681,49	50
2014	50059	Bujaraloz	22	12832,11	50
2014	50060	Bulbuente	2	4233,07	50
2014	50061	Bureta	5	4707,32	50
2014	50062	Burgo de Ebro (El)	23	16348	50
2014	50063	Buste (El)	2	1046,49	50
2014	50064	Cabañas de Ebro	10	6323,24	50
2014	50065	Cabolafuente	1	358,22	50
2014	50066	Cadrete	45	32372,48	50
2014	50067	Calatayud	223	296500	50
2014	50068	Calatorao	34	30058,27	50
2014	50069	Calcena	2	734,66	50
2014	50070	Calmarza	1	698,96	50
2014	50071	Campillo de Aragón	2	1293,08	50
2014	50072	Carenas	3	1441,61	50
2014	50073	Cariñena	34	37721,01	50
2014	50074	Caspe	85	112045,42	50
2014	50075	Castejón de Alarba	2	760,12	50
2014	50076	Castejón de las Armas	2	926,13	50
2014	50077	Castejón de Valdejasa	4	2624,75	50
2014	50078	Castiliscar	5	3175,1	50
2014	50079	Cervera de la Cañada	4	2778,38	50
2014	50080	Cerveruela	1	361,04	50
2014	50081	Cetina	8	5871,3	50
2014	50082	Cimballa	2	1004,76	50
2014	50083	Cinco Olivas	3	1090,12	50
2014	50084	Clarés de Ribota	2	733,91	50
2014	50085	Codo	0	0	50
2014	50086	Codos	3	1983,31	50
2014	50087	Contamina	1	323,27	50
2014	50088	Cosuenda	4	4159,23	50
2014	50089	Cuarte de Huerva	120	106300,72	50
2014	50090	Cubel	3	1616,08	50
2014	50091	Cuerlas (Las)	1	447	50
2014	50092	Chiprana	5	5535,21	50
2014	50093	Chodes	2	1353,52	50
2014	50094	Daroca	23	19384,31	50
2014	50095	Ejea de los Caballeros	195	181393,18	50
2014	50096	Embid de Ariza	1	445,59	50
2014	50098	Encinacorba	3	2538,2	50
2014	50099	Épila	43	47463,59	50
2014	50100	Erla	6	4159,37	50
2014	50101	Escatrón	21	11041,2	50
2014	50102	Fabara	12	14502,94	50
2014	50104	Farlete	8	5051,72	50
2014	50105	Fayón	8	4228,13	50
2014	50106	Fayos (Los)	3	2079,21	50
2014	50107	Figueruelas	19	15445,1	50
2014	50108	Fombuena	1	447	50
2014	50109	Frago (El)	2	1111,28	50
2014	50110	Frasno (El)	5	3853,04	50
2014	50111	Fréscano	5	3583,18	50
2014	50113	Fuendejalón	11	16651,26	50
2014	50114	Fuendetodos	0	0	50
2014	50115	Fuentes de Ebro	55	79992	50
2014	50116	Fuentes de Jiloca	3	2280,37	50
2014	50117	Gallocanta	2	1323,81	50
2014	50118	Gallur	43	33325,82	50
2014	50119	Gelsa	14	11351,23	50
2014	50120	Godojos	1	340,75	50
2014	50121	Gotor	5	3192,6	50
2014	50122	Grisel	1	963,87	50
2014	50123	Grisén	9	7330,28	50
2014	50124	Herrera de los Navarros	7	4891,21	50
2014	50125	Ibdes	6	4019,04	50
2014	50126	Illueca	35	29168,78	50
2014	50128	Isuerre	1	349,26	50
2014	50129	Jaraba	4	2970,6	50
2014	50130	Jarque de Moncayo	6	4797,97	50
2014	50131	Jaulín	7	2550,91	50
2014	50132	Joyosa (La)	14	11510,64	50
2014	50133	Lagata	0	0	50
2014	50134	Langa del Castillo	2	1151,88	50
2014	50135	Layana	2	1143,03	50
2014	50136	Lécera	0	0	50
2014	50137	Leciñena	24	15523,91	50
2014	50138	Lechón	1	438,4	50
2014	50139	Letux	0	0	50
2014	50140	Litago	4	2382,14	50
2014	50141	Lituénigo	3	1707,43	50
2014	50142	Lobera de Onsella	1	423,35	50
2014	50143	Longares	9	9630,22	50
2014	50144	Longás	1	370,43	50
2014	50146	Lucena de Jalón	4	2646,89	50
2014	50147	Luceni	17	12084,42	50
2014	50148	Luesia	7	3439,69	50
2014	50149	Luesma	1	404,02	50
2014	50150	Lumpiaque	11	9173,89	50
2014	50151	Luna	13	8403,42	50
2014	50152	Maella	21	22470,46	50
2014	50153	Magallón	16	20919,47	50
2014	50154	Mainar	2	1358,19	50
2014	50155	Malanquilla	2	1022,24	50
2014	50156	Maleján	7	5357,21	50
2014	50157	Malón	8	5204,91	50
2014	50159	Maluenda	11	9750,55	50
2014	50160	Mallén	47	63425,86	50
2014	50161	Manchones	2	1048,73	50
2014	50162	Mara	3	1625,09	50
2014	50163	María de Huerva	67	51162,58	50
2014	50164	Mediana de Aragón	0	0	50
2014	50165	Mequinenza	32	32428,27	50
2014	50166	Mesones de Isuela	4	2720,97	50
2014	50167	Mezalocha	3	2602,18	50
2014	50168	Mianos	1	685,2	50
2014	50169	Miedes de Aragón	5	4106,42	50
2014	50170	Monegrillo	9	5629,41	50
2014	50171	Moneva	0	0	50
2014	50172	Monreal de Ariza	3	2018,26	50
2014	50173	Monterde	3	1406,67	50
2014	50174	Montón	2	1004,76	50
2014	50175	Morata de Jalón	12	12622,87	50
2014	50176	Morata de Jiloca	3	2027	50
2014	50177	Morés	5	3433,66	50
2014	50178	Moros	5	3791,88	50
2014	50179	Moyuela	0	0	50
2014	50180	Mozota	3	1126,25	50
2014	50181	Muel	13	14685,28	50
2014	50182	Muela (La)	39	39980	50
2014	50183	Munébrega	5	4036,52	50
2014	50184	Murero	2	1160,48	50
2014	50185	Murillo de Gállego	5	3924,33	50
2014	50186	Navardún	1	476,26	50
2014	50187	Nigüella	1	655,28	50
2014	50188	Nombrevilla	1	292,27	50
2014	50189	Nonaspe	12	11797,84	50
2014	50190	Novallas	15	13039,82	50
2014	50191	Novillas	11	10433,39	50
2014	50192	Nuévalos	4	3040,49	50
2014	50193	Nuez de Ebro	25	8584,9	50
2014	50194	Olvés	2	952,34	50
2014	50195	Orcajo	1	386,83	50
2014	50196	Orera	2	1162,03	50
2014	50197	Orés	2	1100,7	50
2014	50198	Oseja	1	399,08	50
2014	50199	Osera de Ebro	10	4446,64	50
2014	50200	Paniza	8	8041,18	50
2014	50201	Paracuellos de Jiloca	6	4953,91	50
2014	50202	Paracuellos de la Ribera	3	1502,77	50
2014	50203	Pastriz	28	13101,17	50
2014	50204	Pedrola	36	43091,72	50
2014	50205	Pedrosas (Las)	2	1174,79	50
2014	50206	Perdiguera	13	7571,44	50
2014	50207	Piedratajada	3	1333,54	50
2014	50208	Pina de Ebro	25	26152,84	50
2014	50209	Pinseque	30	43173,69	50
2014	50210	Pintanos (Los)	2	508,02	50
2014	50211	Plasencia de Jalón	5	3749,76	50
2014	50212	Pleitas	2	526,94	50
2014	50213	Plenas	0	0	50
2014	50214	Pomer	1	299,31	50
2014	50215	Pozuel de Ariza	1	192,22	50
2014	50216	Pozuelo de Aragón	6	5585,55	50
2014	50217	Pradilla de Ebro	5	7306,86	50
2014	50218	Puebla de Albortón	0	0	50
2014	50219	Puebla de Alfindén (La)	69	57537,7	50
2014	50220	Puendeluna	1	582,1	50
2014	50221	Purujosa	2	353,73	50
2014	50222	Quinto	22	20852,26	50
2014	50223	Remolinos	14	13395,9	50
2014	50224	Retascón	1	601,73	50
2014	50225	Ricla	21	32334,2	50
2014	50227	Romanos	2	979,96	50
2014	50228	Rueda de Jalón	4	3438,95	50
2014	50229	Ruesca	1	664,02	50
2014	50230	Sádaba	28	15938,98	50
2014	50231	Salillas de Jalón	6	3378,8	50
2014	50232	Salvatierra de Esca	8	4381,13	50
2014	50233	Samper del Salz	0	0	50
2014	50234	San Martín de la Virgen de Moncayo	6	4020,73	50
2014	50235	San Mateo de Gállego	59	35947,52	50
2014	50236	Santa Cruz de Grío	2	1363,55	50
2014	50237	Santa Cruz de Moncayo	3	1969,05	50
2014	50238	Santa Eulalia de Gállego	2	2553,93	50
2014	50239	Santed	1	567,35	50
2014	50240	Sástago	16	12491,35	50
2014	50241	Saviñán	8	6727,53	50
2014	50242	Sediles	2	943,6	50
2014	50243	Sestrica	5	3627,96	50
2014	50244	Sierra de Luna	5	2772,92	50
2014	50245	Sigüés	4	2346,29	50
2014	50246	Sisamón	1	340,75	50
2014	50247	Sobradiel	16	12342,03	50
2014	50248	Sos del Rey Católico	11	6720,62	50
2014	50249	Tabuenca	5	6481,35	50
2014	50250	Talamantes	2	1053,88	50
2014	50251	Tarazona	80	149579,25	50
2014	50252	Tauste	68	76096,45	50
2014	50253	Terrer	6	5119,91	50
2014	50254	Tierga	3	1768,63	50
2014	50255	Tobed	3	2061,94	50
2014	50256	Torralba de los Frailes	1	756,46	50
2014	50257	Torralba de Ribota	2	1773,62	50
2014	50258	Torralbilla	1	489,98	50
2014	50259	Torrehermosa	1	611,59	50
2014	50260	Torrelapaja	1	323,27	50
2014	50261	Torrellas	8	3951,88	50
2014	50262	Torres de Berrellén	18	17576,27	50
2014	50263	Torrijo de la Cañada	4	2420,16	50
2014	50264	Tosos	3	2239,59	50
2014	50265	Trasmoz	2	1018,95	50
2014	50266	Trasobares	2	1269,79	50
2014	50267	Uncastillo	12	7535,56	50
2014	50268	Undués de Lerda	1	635,02	50
2014	50269	Urrea de Jalón	3	4070,6	50
2014	50270	Urriés	1	433,93	50
2014	50271	Used	4	2604,63	50
2014	50272	Utebo	92	187360	50
2014	50273	Valdehorna	1	249,29	50
2014	50274	Val de San Martín	1	653,31	50
2014	50275	Valmadrid	0	0	50
2014	50276	Valpalmas	4	1598,13	50
2014	50277	Valtorres	2	803,81	50
2014	50278	Velilla de Ebro	9	2430,26	50
2014	50279	Velilla de Jiloca	2	1013,5	50
2014	50280	Vera de Moncayo	10	5590,46	50
2014	50281	Vierlas	2	1253,03	50
2014	50282	Vilueña (La)	2	952,34	50
2014	50283	Villadoz	1	799,44	50
2014	50284	Villafeliche	3	1799,83	50
2014	50285	Villafranca de Ebro	16	8296,41	50
2014	50286	Villalba de Perejil	2	943,6	50
2014	50287	Villalengua	4	3285,13	50
2014	50288	Villanueva de Gállego	44	51904,16	50
2014	50289	Villanueva de Jiloca	1	489,98	50
2014	50290	Villanueva de Huerva	6	5694,95	50
2014	50291	Villar de los Navarros	2	971,36	50
2014	50292	Villarreal de Huerva	2	1882,56	50
2014	50293	Villarroya de la Sierra	7	4674,32	50
2014	50294	Villarroya del Campo	1	670,5	50
