Mes y año	Provincia código	Provincia nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Diciembre 2014	50	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1763
Diciembre 2014	50	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	6819
Diciembre 2014	50	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	1391
Diciembre 2014	50	Zaragoza	27	Fabricación de material y equipo eléctrico	5159
Diciembre 2014	50	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	5142
Diciembre 2014	50	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	13478
Diciembre 2014	50	Zaragoza	30	Fabricación de otro material de transporte	1008
Diciembre 2014	50	Zaragoza	31	Fabricación de muebles	2887
Diciembre 2014	50	Zaragoza	32	Otras industrias manufactureras	724
Diciembre 2014	50	Zaragoza	33	Reparación e instalación de maquinaria y equipo	1888
Diciembre 2014	50	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	679
Diciembre 2014	50	Zaragoza	36	Captación, depuración y distribución de agua	943
Diciembre 2014	50	Zaragoza	37	Recogida y tratamiento de aguas residuales	148
Diciembre 2014	50	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	2509
Diciembre 2014	50	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	21
Diciembre 2014	50	Zaragoza	41	Construcción de edificios	4400
Diciembre 2014	50	Zaragoza	42	Ingeniería civil	1110
Diciembre 2014	50	Zaragoza	43	Actividades de construcción especializada	12889
Diciembre 2014	50	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	5490
Diciembre 2014	50	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	19594
Diciembre 2014	50	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	38635
Diciembre 2014	50	Zaragoza	49	Transporte terrestre y por tubería	14547
Diciembre 2014	50	Zaragoza	50	Transporte marítimo y por vías navegables interiores	2
Diciembre 2014	50	Zaragoza	51	Transporte aéreo	63
Diciembre 2014	50	Zaragoza	52	Almacenamiento y actividades anexas al transporte	4650
Diciembre 2014	50	Zaragoza	53	Actividades postales y de correos	1288
Diciembre 2014	50	Zaragoza	55	Servicios de alojamiento	2057
Diciembre 2014	50	Zaragoza	56	Servicios de comidas y bebidas	21311
Diciembre 2014	50	Zaragoza	58	Edición	1033
Diciembre 2014	50	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	720
Diciembre 2014	50	Zaragoza	60	Actividades de programación y emisión de radio y televisión	283
Diciembre 2014	50	Zaragoza	61	Telecomunicaciones	1169
Diciembre 2014	50	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	3523
Diciembre 2014	50	Zaragoza	63	Servicios de información	237
Diciembre 2014	50	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	4990
Diciembre 2014	50	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1018
Diciembre 2014	50	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	2028
Diciembre 2014	50	Zaragoza	68	Actividades inmobiliarias	2122
Diciembre 2014	50	Zaragoza	69	Actividades jurídicas y de contabilidad	5279
Diciembre 2014	50	Zaragoza	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1305
Diciembre 2014	50	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3675
Diciembre 2014	50	Zaragoza	72	Investigación y desarrollo	1514
Diciembre 2014	50	Zaragoza	73	Publicidad y estudios de mercado	1126
Diciembre 2014	50	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	1739
Diciembre 2014	50	Zaragoza	75	Actividades veterinarias	388
Diciembre 2014	50	Zaragoza	77	Actividades de alquiler	1328
Diciembre 2014	50	Zaragoza	78	Actividades relacionadas con el empleo	4131
Diciembre 2014	50	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	695
Diciembre 2014	50	Zaragoza	80	Actividades de seguridad e investigación	1953
Diciembre 2014	50	Zaragoza	81	Servicios a edificios y actividades de jardinería	12257
Diciembre 2014	50	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	5555
Diciembre 2014	50	Zaragoza	84	Administración Pública y defensa; Seguridad Social obligatoria	22472
Diciembre 2014	50	Zaragoza	85	Educación	17531
Diciembre 2014	50	Zaragoza	86	Actividades sanitarias	23456
Diciembre 2014	50	Zaragoza	87	Asistencia en establecimientos residenciales	6525
Diciembre 2014	50	Zaragoza	88	Actividades de servicios sociales sin alojamiento	3475
Diciembre 2014	50	Zaragoza	90	Actividades de creación, artísticas y espectáculos	937
Diciembre 2014	50	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	105
Diciembre 2014	50	Zaragoza	92	Actividades de juegos de azar y apuestas	876
Diciembre 2014	50	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	3200
Diciembre 2014	50	Zaragoza	94	Actividades asociativas	3847
Diciembre 2014	50	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	1836
Diciembre 2014	50	Zaragoza	96	Otros servicios personales	6361
Diciembre 2014	50	Zaragoza	97	Actividades de los hogares como empleadores de personal doméstico	14729
Diciembre 2014	50	Zaragoza	99	Actividades de organizaciones y organismos extraterritoriales	3
Septiembre 2014	22	Huesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	12146
Septiembre 2014	22	Huesca	02	Silvicultura y explotación forestal	478
Septiembre 2014	22	Huesca	03	Pesca y acuicultura	83
Septiembre 2014	22	Huesca	05	Extracción de antracita, hulla y lignito	1
Septiembre 2014	22	Huesca	08	Otras industrias extractivas	115
Septiembre 2014	22	Huesca	10	Industria de la alimentación	2393
Septiembre 2014	22	Huesca	11	Fabricación de bebidas	303
Septiembre 2014	22	Huesca	13	Industria textil	39
Septiembre 2014	22	Huesca	14	Confección de prendas de vestir	101
Septiembre 2014	22	Huesca	15	Industria del cuero y del calzado	183
Septiembre 2014	22	Huesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	403
Septiembre 2014	22	Huesca	17	Industria del papel	188
Septiembre 2014	22	Huesca	18	Artes gráficas y reproducción de soportes grabados	286
Septiembre 2014	22	Huesca	20	Industria química	1190
Septiembre 2014	22	Huesca	21	Fabricación de productos farmacéuticos	324
Septiembre 2014	22	Huesca	22	Fabricación de productos de caucho y plásticos	208
Septiembre 2014	22	Huesca	23	Fabricación de otros productos minerales no metálicos	428
Septiembre 2014	22	Huesca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	310
Septiembre 2014	22	Huesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1300
Septiembre 2014	22	Huesca	26	Fabricación de productos informáticos, electrónicos y ópticos	159
Septiembre 2014	22	Huesca	27	Fabricación de material y equipo eléctrico	195
Septiembre 2014	22	Huesca	28	Fabricación de maquinaria y equipo n.c.o.p.	820
Septiembre 2014	22	Huesca	29	Fabricación de vehículos de motor, remolques y semirremolques	132
Septiembre 2014	22	Huesca	30	Fabricación de otro material de transporte	42
Septiembre 2014	22	Huesca	31	Fabricación de muebles	138
Septiembre 2014	22	Huesca	32	Otras industrias manufactureras	582
Septiembre 2014	22	Huesca	33	Reparación e instalación de maquinaria y equipo	437
Septiembre 2014	22	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	441
Septiembre 2014	22	Huesca	36	Captación, depuración y distribución de agua	398
Septiembre 2014	22	Huesca	37	Recogida y tratamiento de aguas residuales	48
Septiembre 2014	22	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	221
Septiembre 2014	22	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	3
Septiembre 2014	22	Huesca	41	Construcción de edificios	2836
Septiembre 2014	22	Huesca	42	Ingeniería civil	315
Septiembre 2014	22	Huesca	43	Actividades de construcción especializada	3962
Septiembre 2014	22	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	1857
Septiembre 2014	22	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	3519
Septiembre 2014	22	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	7316
Septiembre 2014	22	Huesca	49	Transporte terrestre y por tubería	2661
Septiembre 2014	22	Huesca	52	Almacenamiento y actividades anexas al transporte	211
Septiembre 2014	22	Huesca	53	Actividades postales y de correos	322
Septiembre 2014	22	Huesca	55	Servicios de alojamiento	2011
Septiembre 2014	22	Huesca	56	Servicios de comidas y bebidas	5211
Septiembre 2014	22	Huesca	58	Edición	69
Septiembre 2014	22	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	68
Septiembre 2014	22	Huesca	60	Actividades de programación y emisión de radio y televisión	86
Septiembre 2014	22	Huesca	61	Telecomunicaciones	166
Septiembre 2014	22	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	299
Septiembre 2014	22	Huesca	63	Servicios de información	59
Septiembre 2014	22	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	805
Septiembre 2014	22	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	93
Septiembre 2014	22	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	365
Septiembre 2014	22	Huesca	68	Actividades inmobiliarias	248
Septiembre 2014	22	Huesca	69	Actividades jurídicas y de contabilidad	1247
Septiembre 2014	22	Huesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	100
Septiembre 2014	22	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	652
Septiembre 2014	22	Huesca	72	Investigación y desarrollo	100
Septiembre 2014	22	Huesca	73	Publicidad y estudios de mercado	159
Septiembre 2014	22	Huesca	74	Otras actividades profesionales, científicas y técnicas	340
Septiembre 2014	22	Huesca	75	Actividades veterinarias	129
Septiembre 2014	22	Huesca	77	Actividades de alquiler	314
Septiembre 2014	22	Huesca	78	Actividades relacionadas con el empleo	569
Septiembre 2014	22	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	190
Septiembre 2014	22	Huesca	80	Actividades de seguridad e investigación	190
Septiembre 2014	22	Huesca	81	Servicios a edificios y actividades de jardinería	2664
Septiembre 2014	22	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	474
Septiembre 2014	22	Huesca	84	Administración Pública y defensa; Seguridad Social obligatoria	6557
Septiembre 2014	22	Huesca	85	Educación	1918
Septiembre 2014	22	Huesca	86	Actividades sanitarias	4663
Septiembre 2014	22	Huesca	87	Asistencia en establecimientos residenciales	1929
Septiembre 2014	22	Huesca	88	Actividades de servicios sociales sin alojamiento	946
Septiembre 2014	22	Huesca	90	Actividades de creación, artísticas y espectáculos	138
Septiembre 2014	22	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	57
Septiembre 2014	22	Huesca	92	Actividades de juegos de azar y apuestas	128
Septiembre 2014	22	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	738
Septiembre 2014	22	Huesca	94	Actividades asociativas	713
Septiembre 2014	22	Huesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	446
Septiembre 2014	22	Huesca	96	Otros servicios personales	1370
Septiembre 2014	22	Huesca	97	Actividades de los hogares como empleadores de personal doméstico	2228
Septiembre 2014	44	Teruel	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	6229
Septiembre 2014	44	Teruel	02	Silvicultura y explotación forestal	600
Septiembre 2014	44	Teruel	03	Pesca y acuicultura	42
Septiembre 2014	44	Teruel	05	Extracción de antracita, hulla y lignito	240
Septiembre 2014	44	Teruel	08	Otras industrias extractivas	281
Septiembre 2014	44	Teruel	09	Actividades de apoyo a las industrias extractivas	8
Septiembre 2014	44	Teruel	10	Industria de la alimentación	1913
Septiembre 2014	44	Teruel	11	Fabricación de bebidas	93
Septiembre 2014	44	Teruel	13	Industria textil	28
Septiembre 2014	44	Teruel	14	Confección de prendas de vestir	214
Septiembre 2014	44	Teruel	15	Industria del cuero y del calzado	14
Septiembre 2014	44	Teruel	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	688
Septiembre 2014	44	Teruel	17	Industria del papel	224
Septiembre 2014	44	Teruel	18	Artes gráficas y reproducción de soportes grabados	64
Septiembre 2014	44	Teruel	20	Industria química	364
Septiembre 2014	44	Teruel	21	Fabricación de productos farmacéuticos	16
Septiembre 2014	44	Teruel	22	Fabricación de productos de caucho y plásticos	162
Septiembre 2014	44	Teruel	23	Fabricación de otros productos minerales no metálicos	922
Septiembre 2014	44	Teruel	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	381
Septiembre 2014	44	Teruel	25	Fabricación de productos metálicos, excepto maquinaria y equipo	480
Septiembre 2014	44	Teruel	26	Fabricación de productos informáticos, electrónicos y ópticos	55
Septiembre 2014	44	Teruel	27	Fabricación de material y equipo eléctrico	25
Septiembre 2014	44	Teruel	28	Fabricación de maquinaria y equipo n.c.o.p.	125
Septiembre 2014	44	Teruel	29	Fabricación de vehículos de motor, remolques y semirremolques	707
Septiembre 2014	44	Teruel	30	Fabricación de otro material de transporte	9
Septiembre 2014	44	Teruel	31	Fabricación de muebles	291
Septiembre 2014	44	Teruel	32	Otras industrias manufactureras	29
Septiembre 2014	44	Teruel	33	Reparación e instalación de maquinaria y equipo	115
Septiembre 2014	44	Teruel	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	318
Septiembre 2014	44	Teruel	36	Captación, depuración y distribución de agua	201
Septiembre 2014	44	Teruel	37	Recogida y tratamiento de aguas residuales	6
Septiembre 2014	44	Teruel	38	Recogida, tratamiento y eliminación de residuos; valorización	93
Septiembre 2014	44	Teruel	41	Construcción de edificios	2363
Septiembre 2014	44	Teruel	42	Ingeniería civil	102
Septiembre 2014	44	Teruel	43	Actividades de construcción especializada	2119
Septiembre 2014	44	Teruel	45	Venta y reparación de vehículos de motor y motocicletas	1139
Septiembre 2014	44	Teruel	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	1548
Septiembre 2014	44	Teruel	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	4122
Septiembre 2014	44	Teruel	49	Transporte terrestre y por tubería	1704
Septiembre 2014	44	Teruel	51	Transporte aéreo	1
Septiembre 2014	44	Teruel	52	Almacenamiento y actividades anexas al transporte	99
Septiembre 2014	44	Teruel	53	Actividades postales y de correos	180
Septiembre 2014	44	Teruel	55	Servicios de alojamiento	937
Septiembre 2014	44	Teruel	56	Servicios de comidas y bebidas	3116
Septiembre 2014	44	Teruel	58	Edición	62
Septiembre 2014	44	Teruel	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	38
Septiembre 2014	44	Teruel	60	Actividades de programación y emisión de radio y televisión	17
Septiembre 2014	44	Teruel	61	Telecomunicaciones	97
Septiembre 2014	44	Teruel	62	Programación, consultoría y otras actividades relacionadas con la informática	92
Septiembre 2014	44	Teruel	63	Servicios de información	14
Septiembre 2014	44	Teruel	64	Servicios financieros, excepto seguros y fondos de pensiones	521
