Año	Residencia comarca código	Residencia comarca nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Extranjeros
2012	08	Cinca Medio	01	UE-27	115	Italia	16 a 64	18
2012	08	Cinca Medio	01	UE-27	115	Italia	65 y más	3
2012	08	Cinca Medio	01	UE-27	122	Polonia	0 a 15	29
2012	08	Cinca Medio	01	UE-27	122	Polonia	16 a 64	128
2012	08	Cinca Medio	01	UE-27	123	Portugal	0 a 15	18
2012	08	Cinca Medio	01	UE-27	123	Portugal	16 a 64	83
2012	08	Cinca Medio	01	UE-27	123	Portugal	65 y más	1
2012	08	Cinca Medio	01	UE-27	125	Reino Unido	16 a 64	5
2012	08	Cinca Medio	01	UE-27	126	Alemania	16 a 64	9
2012	08	Cinca Medio	01	UE-27	128	Rumanía	0 a 15	205
2012	08	Cinca Medio	01	UE-27	128	Rumanía	16 a 64	1028
2012	08	Cinca Medio	01	UE-27	128	Rumanía	65 y más	16
2012	08	Cinca Medio	01	UE-27	131	Suecia	0 a 15	1
2012	08	Cinca Medio	01	UE-27	131	Suecia	16 a 64	2
2012	08	Cinca Medio	01	UE-27	136	Letonia	0 a 15	1
2012	08	Cinca Medio	01	UE-27	136	Letonia	16 a 64	7
2012	08	Cinca Medio	01	UE-27	142	Lituania	16 a 64	10
2012	08	Cinca Medio	01	UE-27	143	República Checa	16 a 64	4
2012	08	Cinca Medio	01	UE-27	144	Eslovaquia	16 a 64	4
2012	08	Cinca Medio	02	Resto de Europa	135	Ucrania	0 a 15	14
2012	08	Cinca Medio	02	Resto de Europa	135	Ucrania	16 a 64	107
2012	08	Cinca Medio	02	Resto de Europa	135	Ucrania	65 y más	1
2012	08	Cinca Medio	02	Resto de Europa	137	Moldova	0 a 15	1
2012	08	Cinca Medio	02	Resto de Europa	137	Moldova	16 a 64	6
2012	08	Cinca Medio	02	Resto de Europa	139	Georgia	16 a 64	1
2012	08	Cinca Medio	02	Resto de Europa	154	Rusia	0 a 15	4
2012	08	Cinca Medio	02	Resto de Europa	154	Rusia	16 a 64	19
2012	08	Cinca Medio	02	Resto de Europa	157	Serbia	16 a 64	6
2012	08	Cinca Medio	03	Magreb	203	Argelia	0 a 15	83
2012	08	Cinca Medio	03	Magreb	203	Argelia	16 a 64	177
2012	08	Cinca Medio	03	Magreb	228	Marruecos	0 a 15	204
2012	08	Cinca Medio	03	Magreb	228	Marruecos	16 a 64	453
2012	08	Cinca Medio	03	Magreb	228	Marruecos	65 y más	8
2012	08	Cinca Medio	04	Resto de África	202	Angola	0 a 15	1
2012	08	Cinca Medio	04	Resto de África	202	Angola	16 a 64	1
2012	08	Cinca Medio	04	Resto de África	208	Camerún	16 a 64	1
2012	08	Cinca Medio	04	Resto de África	211	Costa de Marfil	16 a 64	1
2012	08	Cinca Medio	04	Resto de África	216	Gambia	0 a 15	29
2012	08	Cinca Medio	04	Resto de África	216	Gambia	16 a 64	96
2012	08	Cinca Medio	04	Resto de África	218	Guinea	0 a 15	7
2012	08	Cinca Medio	04	Resto de África	218	Guinea	16 a 64	66
2012	08	Cinca Medio	04	Resto de África	220	Guinea Ecuatorial	16 a 64	1
2012	08	Cinca Medio	04	Resto de África	221	Kenia	16 a 64	1
2012	08	Cinca Medio	04	Resto de África	227	Mali	0 a 15	25
2012	08	Cinca Medio	04	Resto de África	227	Mali	16 a 64	132
2012	08	Cinca Medio	04	Resto de África	239	Senegal	0 a 15	4
2012	08	Cinca Medio	04	Resto de África	239	Senegal	16 a 64	19
2012	08	Cinca Medio	05	América del Norte	302	Estados Unidos de América	16 a 64	2
2012	08	Cinca Medio	06	Resto de América	303	México	0 a 15	2
2012	08	Cinca Medio	06	Resto de América	303	México	16 a 64	2
2012	08	Cinca Medio	06	Resto de América	315	Cuba	16 a 64	11
2012	08	Cinca Medio	06	Resto de América	321	Honduras	16 a 64	5
2012	08	Cinca Medio	06	Resto de América	323	Nicaragua	16 a 64	9
2012	08	Cinca Medio	06	Resto de América	326	República Dominicana	0 a 15	5
2012	08	Cinca Medio	06	Resto de América	326	República Dominicana	16 a 64	20
2012	08	Cinca Medio	06	Resto de América	340	Argentina	0 a 15	5
2012	08	Cinca Medio	06	Resto de América	340	Argentina	16 a 64	25
2012	08	Cinca Medio	06	Resto de América	340	Argentina	65 y más	1
2012	08	Cinca Medio	06	Resto de América	341	Bolivia	0 a 15	2
2012	08	Cinca Medio	06	Resto de América	341	Bolivia	16 a 64	6
2012	08	Cinca Medio	06	Resto de América	341	Bolivia	65 y más	1
2012	08	Cinca Medio	06	Resto de América	342	Brasil	16 a 64	21
2012	08	Cinca Medio	06	Resto de América	343	Colombia	0 a 15	8
2012	08	Cinca Medio	06	Resto de América	343	Colombia	16 a 64	43
2012	08	Cinca Medio	06	Resto de América	344	Chile	0 a 15	3
2012	08	Cinca Medio	06	Resto de América	344	Chile	16 a 64	5
2012	08	Cinca Medio	06	Resto de América	345	Ecuador	0 a 15	7
2012	08	Cinca Medio	06	Resto de América	345	Ecuador	16 a 64	20
2012	08	Cinca Medio	06	Resto de América	347	Paraguay	16 a 64	1
2012	08	Cinca Medio	06	Resto de América	348	Perú	0 a 15	3
2012	08	Cinca Medio	06	Resto de América	348	Perú	16 a 64	29
2012	08	Cinca Medio	06	Resto de América	348	Perú	65 y más	2
2012	08	Cinca Medio	06	Resto de América	350	Uruguay	16 a 64	3
2012	08	Cinca Medio	06	Resto de América	351	Venezuela	16 a 64	5
2012	08	Cinca Medio	06	Resto de América	351	Venezuela	65 y más	1
2012	08	Cinca Medio	07	Asia	407	China	0 a 15	10
2012	08	Cinca Medio	07	Asia	407	China	16 a 64	33
2012	08	Cinca Medio	07	Asia	407	China	65 y más	1
2012	08	Cinca Medio	07	Asia	410	India	0 a 15	2
2012	08	Cinca Medio	07	Asia	410	India	16 a 64	1
2012	08	Cinca Medio	07	Asia	419	Laos	16 a 64	1
2012	08	Cinca Medio	07	Asia	420	Líbano	16 a 64	2
2012	08	Cinca Medio	07	Asia	426	Pakistán	0 a 15	1
2012	08	Cinca Medio	07	Asia	426	Pakistán	16 a 64	12
2012	08	Cinca Medio	07	Asia	433	Siria	16 a 64	1
2012	08	Cinca Medio	07	Asia	435	Tailandia	16 a 64	1
2012	08	Cinca Medio	07	Asia	447	Uzbekistán	16 a 64	1
2012	08	Cinca Medio	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	1
2012	09	La Litera / La Llitera	01	UE-27	102	Austria	65 y más	1
2012	09	La Litera / La Llitera	01	UE-27	104	Bulgaria	0 a 15	26
2012	09	La Litera / La Llitera	01	UE-27	104	Bulgaria	16 a 64	72
2012	09	La Litera / La Llitera	01	UE-27	104	Bulgaria	65 y más	2
2012	09	La Litera / La Llitera	01	UE-27	110	Francia	0 a 15	1
2012	09	La Litera / La Llitera	01	UE-27	110	Francia	16 a 64	10
2012	09	La Litera / La Llitera	01	UE-27	110	Francia	65 y más	4
2012	09	La Litera / La Llitera	01	UE-27	115	Italia	16 a 64	8
2012	09	La Litera / La Llitera	01	UE-27	115	Italia	65 y más	2
2012	09	La Litera / La Llitera	01	UE-27	121	Países Bajos	16 a 64	3
2012	09	La Litera / La Llitera	01	UE-27	122	Polonia	0 a 15	9
2012	09	La Litera / La Llitera	01	UE-27	122	Polonia	16 a 64	40
2012	09	La Litera / La Llitera	01	UE-27	123	Portugal	0 a 15	5
2012	09	La Litera / La Llitera	01	UE-27	123	Portugal	16 a 64	23
2012	09	La Litera / La Llitera	01	UE-27	123	Portugal	65 y más	1
2012	09	La Litera / La Llitera	01	UE-27	125	Reino Unido	16 a 64	4
2012	09	La Litera / La Llitera	01	UE-27	126	Alemania	0 a 15	5
2012	09	La Litera / La Llitera	01	UE-27	126	Alemania	16 a 64	2
2012	09	La Litera / La Llitera	01	UE-27	126	Alemania	65 y más	2
2012	09	La Litera / La Llitera	01	UE-27	128	Rumanía	0 a 15	123
2012	09	La Litera / La Llitera	01	UE-27	128	Rumanía	16 a 64	594
2012	09	La Litera / La Llitera	01	UE-27	128	Rumanía	65 y más	8
2012	09	La Litera / La Llitera	01	UE-27	136	Letonia	0 a 15	1
2012	09	La Litera / La Llitera	01	UE-27	136	Letonia	16 a 64	1
2012	09	La Litera / La Llitera	01	UE-27	142	Lituania	0 a 15	2
2012	09	La Litera / La Llitera	01	UE-27	142	Lituania	16 a 64	6
2012	09	La Litera / La Llitera	01	UE-27	143	República Checa	16 a 64	2
2012	09	La Litera / La Llitera	01	UE-27	144	Eslovaquia	16 a 64	3
2012	09	La Litera / La Llitera	02	Resto de Europa	124	Andorra	0 a 15	3
2012	09	La Litera / La Llitera	02	Resto de Europa	124	Andorra	16 a 64	2
2012	09	La Litera / La Llitera	02	Resto de Europa	132	Suiza	16 a 64	3
2012	09	La Litera / La Llitera	02	Resto de Europa	132	Suiza	65 y más	2
2012	09	La Litera / La Llitera	02	Resto de Europa	135	Ucrania	0 a 15	1
2012	09	La Litera / La Llitera	02	Resto de Europa	135	Ucrania	16 a 64	12
2012	09	La Litera / La Llitera	02	Resto de Europa	137	Moldova	16 a 64	1
2012	09	La Litera / La Llitera	02	Resto de Europa	138	Bielorrusia	0 a 15	1
2012	09	La Litera / La Llitera	02	Resto de Europa	138	Bielorrusia	16 a 64	4
2012	09	La Litera / La Llitera	02	Resto de Europa	154	Rusia	0 a 15	1
2012	09	La Litera / La Llitera	02	Resto de Europa	154	Rusia	16 a 64	13
2012	09	La Litera / La Llitera	02	Resto de Europa	154	Rusia	65 y más	1
2012	09	La Litera / La Llitera	03	Magreb	203	Argelia	0 a 15	27
2012	09	La Litera / La Llitera	03	Magreb	203	Argelia	16 a 64	68
2012	09	La Litera / La Llitera	03	Magreb	228	Marruecos	0 a 15	48
2012	09	La Litera / La Llitera	03	Magreb	228	Marruecos	16 a 64	78
2012	09	La Litera / La Llitera	03	Magreb	228	Marruecos	65 y más	2
2012	09	La Litera / La Llitera	03	Magreb	230	Mauritania	16 a 64	4
2012	09	La Litera / La Llitera	04	Resto de África	201	Burkina Fasso	16 a 64	2
2012	09	La Litera / La Llitera	04	Resto de África	208	Camerún	16 a 64	5
2012	09	La Litera / La Llitera	04	Resto de África	211	Costa de Marfil	0 a 15	2
2012	09	La Litera / La Llitera	04	Resto de África	211	Costa de Marfil	16 a 64	5
2012	09	La Litera / La Llitera	04	Resto de África	216	Gambia	0 a 15	45
2012	09	La Litera / La Llitera	04	Resto de África	216	Gambia	16 a 64	198
2012	09	La Litera / La Llitera	04	Resto de África	217	Ghana	16 a 64	1
2012	09	La Litera / La Llitera	04	Resto de África	218	Guinea	16 a 64	1
2012	09	La Litera / La Llitera	04	Resto de África	219	Guinea Bissau	16 a 64	2
2012	09	La Litera / La Llitera	04	Resto de África	220	Guinea Ecuatorial	16 a 64	3
2012	09	La Litera / La Llitera	04	Resto de África	227	Mali	0 a 15	97
2012	09	La Litera / La Llitera	04	Resto de África	227	Mali	16 a 64	412
2012	09	La Litera / La Llitera	04	Resto de África	239	Senegal	0 a 15	8
2012	09	La Litera / La Llitera	04	Resto de África	239	Senegal	16 a 64	81
2012	09	La Litera / La Llitera	05	América del Norte	302	Estados Unidos de América	0 a 15	1
2012	09	La Litera / La Llitera	05	América del Norte	302	Estados Unidos de América	16 a 64	1
2012	09	La Litera / La Llitera	06	Resto de América	303	México	0 a 15	1
2012	09	La Litera / La Llitera	06	Resto de América	303	México	16 a 64	3
2012	09	La Litera / La Llitera	06	Resto de América	315	Cuba	0 a 15	4
2012	09	La Litera / La Llitera	06	Resto de América	315	Cuba	16 a 64	31
2012	09	La Litera / La Llitera	06	Resto de América	315	Cuba	65 y más	1
2012	09	La Litera / La Llitera	06	Resto de América	316	Dominica	16 a 64	1
2012	09	La Litera / La Llitera	06	Resto de América	321	Honduras	16 a 64	11
2012	09	La Litera / La Llitera	06	Resto de América	323	Nicaragua	16 a 64	1
2012	09	La Litera / La Llitera	06	Resto de América	324	Panamá	16 a 64	1
2012	09	La Litera / La Llitera	06	Resto de América	326	República Dominicana	0 a 15	2
2012	09	La Litera / La Llitera	06	Resto de América	326	República Dominicana	16 a 64	9
2012	09	La Litera / La Llitera	06	Resto de América	340	Argentina	16 a 64	13
2012	09	La Litera / La Llitera	06	Resto de América	341	Bolivia	0 a 15	1
2012	09	La Litera / La Llitera	06	Resto de América	341	Bolivia	16 a 64	7
2012	09	La Litera / La Llitera	06	Resto de América	342	Brasil	0 a 15	1
2012	09	La Litera / La Llitera	06	Resto de América	342	Brasil	16 a 64	9
2012	09	La Litera / La Llitera	06	Resto de América	343	Colombia	0 a 15	3
2012	09	La Litera / La Llitera	06	Resto de América	343	Colombia	16 a 64	17
2012	09	La Litera / La Llitera	06	Resto de América	344	Chile	16 a 64	4
2012	09	La Litera / La Llitera	06	Resto de América	345	Ecuador	0 a 15	13
2012	09	La Litera / La Llitera	06	Resto de América	345	Ecuador	16 a 64	45
2012	09	La Litera / La Llitera	06	Resto de América	345	Ecuador	65 y más	1
2012	09	La Litera / La Llitera	06	Resto de América	347	Paraguay	0 a 15	1
2012	09	La Litera / La Llitera	06	Resto de América	347	Paraguay	16 a 64	4
2012	09	La Litera / La Llitera	06	Resto de América	348	Perú	0 a 15	5
2012	09	La Litera / La Llitera	06	Resto de América	348	Perú	16 a 64	15
2012	09	La Litera / La Llitera	06	Resto de América	350	Uruguay	0 a 15	3
2012	09	La Litera / La Llitera	06	Resto de América	350	Uruguay	16 a 64	5
2012	09	La Litera / La Llitera	06	Resto de América	351	Venezuela	0 a 15	8
2012	09	La Litera / La Llitera	06	Resto de América	351	Venezuela	16 a 64	26
2012	09	La Litera / La Llitera	07	Asia	407	China	0 a 15	3
2012	09	La Litera / La Llitera	07	Asia	407	China	16 a 64	13
2012	09	La Litera / La Llitera	07	Asia	409	Filipinas	16 a 64	4
2012	09	La Litera / La Llitera	07	Asia	410	India	16 a 64	5
2012	09	La Litera / La Llitera	07	Asia	424	Nepal	16 a 64	1
2012	09	La Litera / La Llitera	07	Asia	426	Pakistán	0 a 15	1
2012	09	La Litera / La Llitera	07	Asia	426	Pakistán	16 a 64	5
2012	09	La Litera / La Llitera	08	Oceanía	511	Micronesia	16 a 64	1
2012	10	Los Monegros	01	UE-27	103	Bélgica	16 a 64	3
2012	10	Los Monegros	01	UE-27	104	Bulgaria	0 a 15	12
2012	10	Los Monegros	01	UE-27	104	Bulgaria	16 a 64	62
2012	10	Los Monegros	01	UE-27	110	Francia	0 a 15	1
2012	10	Los Monegros	01	UE-27	110	Francia	16 a 64	12
2012	10	Los Monegros	01	UE-27	110	Francia	65 y más	12
2012	10	Los Monegros	01	UE-27	111	Grecia	16 a 64	1
2012	10	Los Monegros	01	UE-27	112	Hungría	16 a 64	5
2012	10	Los Monegros	01	UE-27	115	Italia	16 a 64	2
2012	10	Los Monegros	01	UE-27	121	Países Bajos	0 a 15	4
2012	10	Los Monegros	01	UE-27	121	Países Bajos	16 a 64	5
2012	10	Los Monegros	01	UE-27	122	Polonia	0 a 15	16
2012	10	Los Monegros	01	UE-27	122	Polonia	16 a 64	100
2012	10	Los Monegros	01	UE-27	123	Portugal	0 a 15	2
2012	10	Los Monegros	01	UE-27	123	Portugal	16 a 64	26
2012	10	Los Monegros	01	UE-27	125	Reino Unido	16 a 64	5
2012	10	Los Monegros	01	UE-27	126	Alemania	0 a 15	1
2012	10	Los Monegros	01	UE-27	126	Alemania	16 a 64	3
2012	10	Los Monegros	01	UE-27	126	Alemania	65 y más	3
2012	10	Los Monegros	01	UE-27	128	Rumanía	0 a 15	156
2012	10	Los Monegros	01	UE-27	128	Rumanía	16 a 64	810
2012	10	Los Monegros	01	UE-27	128	Rumanía	65 y más	12
2012	10	Los Monegros	01	UE-27	142	Lituania	16 a 64	2
2012	10	Los Monegros	01	UE-27	144	Eslovaquia	16 a 64	1
2012	10	Los Monegros	02	Resto de Europa	124	Andorra	0 a 15	1
2012	10	Los Monegros	02	Resto de Europa	135	Ucrania	0 a 15	5
2012	10	Los Monegros	02	Resto de Europa	135	Ucrania	16 a 64	42
2012	10	Los Monegros	02	Resto de Europa	137	Moldova	0 a 15	1
2012	10	Los Monegros	02	Resto de Europa	137	Moldova	16 a 64	8
2012	10	Los Monegros	02	Resto de Europa	154	Rusia	0 a 15	1
2012	10	Los Monegros	02	Resto de Europa	154	Rusia	16 a 64	3
2012	10	Los Monegros	02	Resto de Europa	436	Turquía	16 a 64	1
2012	10	Los Monegros	03	Magreb	203	Argelia	0 a 15	3
2012	10	Los Monegros	03	Magreb	203	Argelia	16 a 64	14
2012	10	Los Monegros	03	Magreb	228	Marruecos	0 a 15	130
2012	10	Los Monegros	03	Magreb	228	Marruecos	16 a 64	306
2012	10	Los Monegros	03	Magreb	228	Marruecos	65 y más	2
2012	10	Los Monegros	03	Magreb	230	Mauritania	16 a 64	5
2012	10	Los Monegros	04	Resto de África	216	Gambia	0 a 15	7
2012	10	Los Monegros	04	Resto de África	216	Gambia	16 a 64	17
2012	10	Los Monegros	04	Resto de África	219	Guinea Bissau	16 a 64	2
2012	10	Los Monegros	04	Resto de África	227	Mali	16 a 64	2
2012	10	Los Monegros	04	Resto de África	239	Senegal	0 a 15	2
2012	10	Los Monegros	04	Resto de África	239	Senegal	16 a 64	41
2012	10	Los Monegros	05	América del Norte	302	Estados Unidos de América	16 a 64	2
2012	10	Los Monegros	06	Resto de América	303	México	16 a 64	1
2012	10	Los Monegros	06	Resto de América	314	Costa Rica	16 a 64	1
2012	10	Los Monegros	06	Resto de América	315	Cuba	0 a 15	2
2012	10	Los Monegros	06	Resto de América	315	Cuba	16 a 64	11
2012	10	Los Monegros	06	Resto de América	315	Cuba	65 y más	1
2012	10	Los Monegros	06	Resto de América	316	Dominica	16 a 64	1
2012	10	Los Monegros	06	Resto de América	319	Guatemala	0 a 15	1
2012	10	Los Monegros	06	Resto de América	319	Guatemala	16 a 64	1
2012	10	Los Monegros	06	Resto de América	321	Honduras	16 a 64	2
2012	10	Los Monegros	06	Resto de América	323	Nicaragua	0 a 15	2
2012	10	Los Monegros	06	Resto de América	323	Nicaragua	16 a 64	30
2012	10	Los Monegros	06	Resto de América	326	República Dominicana	0 a 15	4
2012	10	Los Monegros	06	Resto de América	326	República Dominicana	16 a 64	9
2012	10	Los Monegros	06	Resto de América	326	República Dominicana	65 y más	1
2012	10	Los Monegros	06	Resto de América	340	Argentina	0 a 15	1
2012	10	Los Monegros	06	Resto de América	340	Argentina	16 a 64	5
2012	10	Los Monegros	06	Resto de América	341	Bolivia	0 a 15	5
2012	10	Los Monegros	06	Resto de América	341	Bolivia	16 a 64	11
2012	10	Los Monegros	06	Resto de América	342	Brasil	0 a 15	1
2012	10	Los Monegros	06	Resto de América	342	Brasil	16 a 64	15
2012	10	Los Monegros	06	Resto de América	343	Colombia	0 a 15	3
2012	10	Los Monegros	06	Resto de América	343	Colombia	16 a 64	25
2012	10	Los Monegros	06	Resto de América	343	Colombia	65 y más	1
2012	10	Los Monegros	06	Resto de América	344	Chile	16 a 64	7
2012	10	Los Monegros	06	Resto de América	344	Chile	65 y más	1
2012	10	Los Monegros	06	Resto de América	345	Ecuador	16 a 64	8
2012	10	Los Monegros	06	Resto de América	347	Paraguay	0 a 15	1
2012	10	Los Monegros	06	Resto de América	347	Paraguay	16 a 64	3
2012	10	Los Monegros	06	Resto de América	348	Perú	0 a 15	2
2012	10	Los Monegros	06	Resto de América	348	Perú	16 a 64	5
2012	10	Los Monegros	06	Resto de América	348	Perú	65 y más	1
2012	10	Los Monegros	06	Resto de América	350	Uruguay	0 a 15	2
2012	10	Los Monegros	06	Resto de América	350	Uruguay	16 a 64	4
2012	10	Los Monegros	06	Resto de América	351	Venezuela	16 a 64	3
2012	10	Los Monegros	07	Asia	407	China	0 a 15	2
2012	10	Los Monegros	07	Asia	407	China	16 a 64	3
2012	10	Los Monegros	07	Asia	410	India	16 a 64	1
2012	10	Los Monegros	07	Asia	426	Pakistán	16 a 64	5
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	102	Austria	16 a 64	3
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	102	Austria	65 y más	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	103	Bélgica	16 a 64	2
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	104	Bulgaria	0 a 15	233
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	104	Bulgaria	16 a 64	1112
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	104	Bulgaria	65 y más	2
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	110	Francia	0 a 15	2
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	110	Francia	16 a 64	22
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	110	Francia	65 y más	3
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	115	Italia	0 a 15	7
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	115	Italia	16 a 64	13
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	115	Italia	65 y más	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	121	Países Bajos	16 a 64	4
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	121	Países Bajos	65 y más	3
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	122	Polonia	0 a 15	38
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	122	Polonia	16 a 64	243
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	122	Polonia	65 y más	3
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	123	Portugal	0 a 15	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	123	Portugal	16 a 64	13
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	125	Reino Unido	0 a 15	3
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	125	Reino Unido	16 a 64	24
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	126	Alemania	0 a 15	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	126	Alemania	16 a 64	36
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	126	Alemania	65 y más	5
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	128	Rumanía	0 a 15	123
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	128	Rumanía	16 a 64	898
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	128	Rumanía	65 y más	2
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	136	Letonia	16 a 64	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	142	Lituania	0 a 15	33
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	142	Lituania	16 a 64	141
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	142	Lituania	65 y más	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	143	República Checa	16 a 64	17
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	144	Eslovaquia	0 a 15	1
2012	11	Bajo Cinca / Baix Cinca	01	UE-27	144	Eslovaquia	16 a 64	5
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	101	Albania	0 a 15	1
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	101	Albania	16 a 64	2
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	124	Andorra	16 a 64	1
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	132	Suiza	16 a 64	3
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	135	Ucrania	0 a 15	18
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	135	Ucrania	16 a 64	64
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	154	Rusia	0 a 15	2
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	154	Rusia	16 a 64	11
2012	11	Bajo Cinca / Baix Cinca	02	Resto de Europa	436	Turquía	16 a 64	7
2012	11	Bajo Cinca / Baix Cinca	03	Magreb	203	Argelia	0 a 15	62
2012	11	Bajo Cinca / Baix Cinca	03	Magreb	203	Argelia	16 a 64	212
2012	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	0 a 15	138
2012	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	16 a 64	309
2012	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	65 y más	1
2012	11	Bajo Cinca / Baix Cinca	03	Magreb	230	Mauritania	0 a 15	2
