Año	Municipio código	Municipio nombre	Urbano, parcelas	Urbano, superficie	Urbano, bienes inmuebles	Urbano, valor catastral total	Urbano, valor catastral construcción	Urbano, valor catastral suelo
2015	50273	Valdehorna	136	2,06	136	1406,89	1002,33	404,56
2015	50274	Val de San Martín	163	2,29	174	1077,52	850,78	226,74
2015	50275	Valmadrid	121	2,94	122	2320,01	1624,7	695,31
2015	50276	Valpalmas	213	7,05	220	3363,46	1798,31	1565,15
2015	50277	Valtorres	270	4,29	273	3149,89	2179,99	969,9
2015	50278	Velilla de Ebro	337	5,99	350	6895,77	4056,13	2839,64
2015	50279	Velilla de Jiloca	296	4,38	310	2863,47	2027,37	836,1
2015	50280	Vera de Moncayo	585	17,69	700	16525,38	10966,53	5558,84
2015	50281	Vierlas	129	2,69	132	1330,14	909,49	420,65
2015	50282	Vilueña (La)	189	3,78	205	2660,43	1875,58	784,84
2015	50283	Villadoz	187	5,53	187	2478,45	1740,88	737,57
2015	50284	Villafeliche	452	6,12	464	8118,48	5252,69	2865,79
2015	50285	Villafranca de Ebro	578	28,79	745	17773,33	11017,53	6755,81
2015	50286	Villalba de Perejil	123	2,27	126	1687,96	1229,95	458,01
2015	50287	Villalengua	584	8,7	609	7710,37	5055,8	2654,56
2015	50288	Villanueva de Gállego	1766	877,18	3957	321039,84	184403,53	136636,31
2015	50289	Villanueva de Jiloca	272	3,34	272	2916,63	2126,09	790,54
2015	50290	Villanueva de Huerva	661	17,9	680	17001,55	8571,41	8430,14
2015	50291	Villar de los Navarros	523	11,43	527	3646,65	2507,67	1138,98
2015	50292	Villarreal de Huerva	293	18,29	299	8919,28	5713,77	3205,51
2015	50293	Villarroya de la Sierra	909	12,64	1159	15698,8	10532,06	5166,73
2015	50294	Villarroya del Campo	215	6,07	218	2618,32	1584,01	1034,31
2015	50295	Vistabella	285	2,17	289	1476,43	1046,38	430,05
2015	50296	Zaida (La)	454	64,46	502	23198,38	14533,57	8664,81
2015	50297	Zaragoza	33166	6662,64	500266	42548080,28	23073478,18	19474602,1
2015	50298	Zuera	4264	651,3	7879	478607,86	285310,49	193297,37
2015	50901	Biel	537	9,35	598	12792,51	8012,7	4779,81
2015	50902	Marracos	114	4,16	125	1928,42	1411,75	516,67
2015	50903	Villamayor de Gállego	1598	148,68	1989	115677,32	78407,39	37269,93
2014	22001	Abiego	404	10,41	413	4368,7	3443,63	925,07
2014	22002	Abizanda	114	7,77	121	2204,74	2050,79	153,95
2014	22003	Adahuesca	171	6,21	201	2729,13	2141,9	587,23
2014	22004	Agüero	437	7,05	456	2983,65	2217,06	766,58
2014	22006	Aísa	407	43,14	3304	105472,71	69551,83	35920,88
2014	22007	Albalate de Cinca	717	29,41	799	16201,73	11133,11	5068,62
2014	22008	Albalatillo	284	13	291	3624,91	2474,07	1150,84
2014	22009	Albelda	631	22,07	673	22962,99	13877,58	9085,4
2014	22011	Albero Alto	121	4,73	121	3143,59	2274,23	869,36
2014	22012	Albero Bajo	145	11,98	157	2433,85	1604,91	828,94
2014	22013	Alberuela de Tubo	227	10,47	213	3257,29	2203,03	1054,26
2014	22014	Alcalá de Gurrea	328	80,13	341	12367,96	6631,66	5736,3
2014	22015	Alcalá del Obispo	462	13,74	490	6223,03	3739,85	2483,18
2014	22016	Alcampell	873	22,67	936	12896,74	7562,16	5334,58
2014	22017	Alcolea de Cinca	950	42,54	1248	20163,5	16767,97	3395,53
2014	22018	Alcubierre	446	14,8	463	5382,55	3768,42	1614,13
2014	22019	Alerre	180	15,73	180	5841,21	3646,81	2194,41
2014	22020	Alfántega	145	4,38	161	1678,61	1421,18	257,43
2014	22021	Almudévar	1729	105,42	2325	77876,72	56776,91	21099,81
2014	22022	Almunia de San Juan	655	35,4	700	10775,65	7673,78	3101,87
2014	22023	Almuniente	420	19,05	434	10652,96	8431,69	2221,27
2014	22024	Alquézar	389	10,6	462	17912,95	13930,1	3982,85
2014	22025	Altorricón	733	51,56	1124	36672,25	24022,8	12649,45
2014	22027	Angüés	554	48,67	557	6887,23	4570,6	2316,62
2014	22028	Ansó	532	12,39	817	23649,63	13948,07	9701,56
2014	22029	Antillón	128	2,49	129	1039,95	805,57	234,38
2014	22032	Aragüés del Puerto	246	8,78	332	11715,68	6126,65	5589,02
2014	22035	Arén	527	17,77	710	8690,74	6970,93	1719,8
2014	22036	Argavieso	128	3,88	137	2859,31	2265,78	593,53
2014	22037	Arguis	313	25,85	328	5911,85	4052,07	1859,78
2014	22039	Ayerbe	1097	74,02	1581	52877,37	41017,15	11860,21
2014	22040	Azanuy-Alins	431	9,7	443	3047,33	2441,99	605,34
2014	22041	Azara	171	4,83	175	2045,91	1675,95	369,96
2014	22042	Azlor	199	4,48	198	2063,56	1631,58	431,98
2014	22043	Baells	199	3,28	202	4063,05	2823,41	1239,64
2014	22044	Bailo	434	9,63	461	12397,98	9910,85	2487,13
2014	22045	Baldellou	257	4,72	260	1975,95	1615,19	360,75
2014	22046	Ballobar	1023	20,27	1075	18470,71	16937,34	1533,36
2014	22047	Banastás	205	13,2	199	6669,66	4464,78	2204,88
2014	22048	Barbastro	4084	538,25	15144	546919,62	410460,94	136458,68
2014	22049	Barbués	152	3,71	162	1285,58	880,75	404,83
2014	22050	Barbuñales	140	4,35	141	1689,32	1386,09	303,23
2014	22051	Bárcabo	232	9,33	237	1853,08	1583,86	269,21
2014	22052	Belver de Cinca	786	32,57	914	14724,56	10661,97	4062,59
2014	22053	Benabarre	1282	60,87	1714	23839,69	18051,09	5788,61
2014	22054	Benasque	969	222,69	5388	384899,77	150975,4	233924,37
2014	22055	Berbegal	357	6,64	348	3887,54	3025,18	862,35
2014	22057	Bielsa	582	25,85	1058	25368,24	23192,99	2175,25
2014	22058	Bierge	389	19,69	404	12316,76	8638,64	3678,12
2014	22059	Biescas	1863	189,39	6352	189168,86	104946,7	84222,16
2014	22060	Binaced	1169	64,26	1310	31671,75	23804,86	7866,89
2014	22061	Binéfar	2547	208,54	7150	360691,5	253610,16	107081,34
2014	22062	Bisaurri	246	5,6	280	3556,83	3343,01	213,82
2014	22063	Biscarrués	333	8,41	329	2325,85	1794,05	531,81
2014	22064	Blecua y Torres	234	10,25	233	6164,79	4942,51	1222,28
2014	22066	Boltaña	766	69,28	1707	107579,91	87309,75	20270,16
2014	22067	Bonansa	76	1,88	117	1019,77	952,88	66,89
2014	22068	Borau	170	4,15	173	1770,07	1505,73	264,34
2014	22069	Broto	655	29,69	1418	23889,07	20165,25	3723,82
2014	22072	Caldearenas	555	28,8	562	5573,15	4693,01	880,13
2014	22074	Campo	517	33,44	1160	49301,1	27626,13	21674,97
2014	22075	Camporrells	320	13,68	330	2615,38	2026,83	588,55
2014	22076	Canal de Berdún	658	30,98	683	18884,15	10771,36	8112,8
2014	22077	Candasnos	448	22,21	450	11739,29	9949,68	1789,6
2014	22078	Canfranc	242	48,47	2544	89144,04	42408,1	46735,94
2014	22079	Capdesaso	183	6,11	188	2263,32	1590,09	673,22
2014	22080	Capella	393	8,03	411	12380,43	10378,74	2001,7
2014	22081	Casbas de Huesca	644	27,94	644	5885,26	4285,93	1599,33
2014	22082	Castejón del Puente	345	22,54	396	8503,41	6827,27	1676,14
2014	22083	Castejón de Monegros	604	38,48	591	19402,59	13467,31	5935,29
2014	22084	Castejón de Sos	457	33,85	1320	61266,3	33403,59	27862,71
2014	22085	Castelflorite	119	4,68	182	2065,49	1429,34	636,14
2014	22086	Castiello de Jaca	344	23,51	1351	52857,92	25176,73	27681,19
2014	22087	Castigaleu	92	1,79	81	651,9	575,15	76,75
2014	22088	Castillazuelo	225	3,86	229	5234,68	3783,63	1451,04
2014	22089	Castillonroy	460	20,35	455	6182,5	4674,68	1507,83
2014	22090	Colungo	220	4,96	230	1467,45	1221,54	245,91
2014	22094	Chalamera	135	2,82	137	1488,78	1188,54	300,24
2014	22095	Chía	131	2,66	147	1817,22	1684,62	132,6
2014	22096	Chimillas	191	10,44	214	8328,96	6782,71	1546,25
2014	22099	Esplús	510	23,14	665	8719,24	6643,16	2076,08
2014	22102	Estada	209	4,04	226	6464,15	4098,82	2365,32
2014	22103	Estadilla	809	43,79	936	30183,38	22254,78	7928,6
2014	22105	Estopiñán del Castillo	432	22,75	442	3174,24	2199,99	974,25
2014	22106	Fago	149	1,36	151	2064,01	1237,6	826,41
2014	22107	Fanlo	238	3,92	246	1635,4	1533,04	102,37
2014	22109	Fiscal	553	37,44	746	34671,53	24445,48	10226,05
2014	22110	Fonz	985	41,84	1057	30165	17076,04	13088,96
2014	22111	Foradada del Toscar	234	4,82	282	2675,86	2474,04	201,82
2014	22112	Fraga	3324	332,86	10564	564643,53	392100,33	172543,21
2014	22113	Fueva (La)	654	20,96	711	24059,48	16087,48	7972
2014	22114	Gistaín	151	3,06	165	2175	1916,88	258,12
2014	22115	Grado (El)	962	135,08	1086	49758,99	36331,27	13427,72
2014	22116	Grañén	1248	103,98	1583	53301,46	38481,95	14819,5
2014	22117	Graus	2208	90,4	4325	142880,55	85674,14	57206,41
2014	22119	Gurrea de Gállego	1315	94,95	1538	49826,09	35567,4	14258,68
2014	22122	Hoz de Jaca	217	7,03	249	13166,58	5285,86	7880,71
2014	22124	Huerto	523	15,56	547	5756,72	3475,84	2280,88
2014	22125	Huesca	5644	706,44	55002	1815927,27	1113476,21	702451,07
2014	22126	Ibieca	148	3,83	150	1397,21	1144,41	252,8
2014	22127	Igriés	418	62,19	472	11823,28	8590,54	3232,73
2014	22128	Ilche	294	10,47	289	2487,52	1860,07	627,44
2014	22129	Isábena	508	13,84	678	7264,3	4889,81	2374,49
2014	22130	Jaca	3131	466,28	28680	1992903,86	735734,75	1257169,1
2014	22131	Jasa	235	5,2	357	14190,61	5839,23	8351,38
2014	22133	Labuerda	250	23,17	243	6040,13	5502,19	537,95
2014	22135	Laluenga	277	16,84	281	10277,15	5666,72	4610,42
2014	22136	Lalueza	943	70,64	962	30918,57	21407,7	9510,87
2014	22137	Lanaja	1347	89,8	1422	36820,84	25791,44	11029,39
2014	22139	Laperdiguera	115	4,13	116	2609,95	2173,88	436,06
2014	22141	Lascellas-Ponzano	282	6,02	283	2578,42	1962,91	615,51
2014	22142	Lascuarre	218	3,54	237	2799,64	2611,62	188,01
2014	22143	Laspaúles	364	13,69	587	8837,04	8099,24	737,79
2014	22144	Laspuña	286	11,55	438	6173,81	5340,48	833,34
2014	22149	Loarre	637	21,48	960	7421,53	4536,46	2885,07
2014	22150	Loporzano	919	29,92	897	7409,79	5682,38	1727,41
2014	22151	Loscorrales	213	5,24	226	1398,26	977,81	420,46
2014	22155	Monesma y Cajigar	85	1,51	79	470,66	443,48	27,18
2014	22156	Monflorite-Lascasas	439	15,29	452	7130,21	4652,69	2477,53
2014	22157	Montanuy	421	15,04	481	4620,84	4359,95	260,89
2014	22158	Monzón	4703	638,96	14956	387409,5	282778,37	104631,13
2014	22160	Naval	283	5,33	313	2792,38	2446,27	346,11
2014	22162	Novales	143	6,11	143	3970,16	2511,36	1458,81
2014	22163	Nueno	632	49,67	644	17623	10983,87	6639,12
2014	22164	Olvena	89	0,94	89	1176,77	737,68	439,09
2014	22165	Ontiñena	599	14,72	625	8362,08	6439,96	1922,12
2014	22167	Osso de Cinca	425	15,2	448	7244,05	5719,01	1525,04
2014	22168	Palo	78	2,64	79	3689,3	2791,79	897,51
2014	22170	Panticosa	624	63,4	3818	221261,13	117238,76	104022,36
2014	22172	Peñalba	524	16,76	554	16741,93	10400,56	6341,37
2014	22173	Peñas de Riglos (Las)	854	45,09	902	8767,07	7530,21	1236,86
2014	22174	Peralta de Alcofea	716	28,52	746	8760,66	6494,54	2266,12
2014	22175	Peralta de Calasanz	743	20,24	755	14336,64	9736,71	4599,93
2014	22176	Peraltilla	170	6,87	187	2096,27	1698,04	398,23
2014	22177	Perarrúa	384	6,21	406	3164,54	2191,78	972,77
2014	22178	Pertusa	250	8,37	276	3077,32	2148,02	929,31
2014	22181	Piracés	97	2,36	98	1047,58	851,71	195,88
2014	22182	Plan	382	16,22	494	5961,57	5230,31	731,25
2014	22184	Poleñino	211	10,97	213	2953,94	2248,77	705,17
2014	22186	Pozán de Vero	309	9,34	316	2989,98	2494,47	495,51
2014	22187	Puebla de Castro (La)	905	103,96	1021	21795,24	15700,41	6094,83
2014	22188	Puente de Montañana	294	6,25	302	2000,07	1691,33	308,74
2014	22189	Puértolas	282	8,01	342	11625,58	9497,24	2128,34
2014	22190	Pueyo de Araguás (El)	241	21,78	250	7500,93	4068,35	3432,58
2014	22193	Pueyo de Santa Cruz	265	10,54	289	4201,78	3470,87	730,92
2014	22195	Quicena	227	14,67	225	5843,6	4687,86	1155,74
2014	22197	Robres	492	29,64	752	11751,3	6950,53	4800,77
2014	22199	Sabiñánigo	2860	851,26	15163	602983,62	315514,77	287468,85
2014	22200	Sahún	383	26,8	874	18345,2	15820,65	2524,55
2014	22201	Salas Altas	308	7,21	309	2752,37	2061,98	690,38
2014	22202	Salas Bajas	223	10,74	243	10556,43	8666,93	1889,5
2014	22203	Salillas	146	3,58	148	2265,94	1634,72	631,22
2014	22204	Sallent de Gállego	1238	140,5	7207	167818,19	112693,64	55124,55
2014	22205	San Esteban de Litera	877	50,83	1016	13967,01	12153,25	1813,75
2014	22206	Sangarrén	299	11,5	308	5064,46	3533,13	1531,33
2014	22207	San Juan de Plan	130	29,13	219	3603,79	3153,71	450,07
2014	22208	Santa Cilia	306	26,99	373	17860,64	9231,72	8628,91
2014	22209	Santa Cruz de la Serós	236	12,16	320	12482,53	6647,25	5835,28
2014	22212	Santaliestra y San Quílez	118	4,48	120	1342,41	1047,62	294,8
2014	22213	Sariñena	2688	241,99	3828	110013,5	64551,02	45462,48
2014	22214	Secastilla	177	7,89	180	17406,69	13270,87	4135,83
2014	22215	Seira	202	8,61	389	4531,46	4146,21	385,25
2014	22217	Sena	664	20,96	673	10187,17	8766,27	1420,9
2014	22218	Senés de Alcubierre	98	3,2	102	1022,95	700,82	322,13
2014	22220	Sesa	242	8,94	244	3587,41	2722,86	864,54
2014	22221	Sesué	237	13,88	453	28782,58	27573,68	1208,9
2014	22222	Siétamo	923	30,62	992	13712,18	7847,61	5864,57
2014	22223	Sopeira	250	6,57	256	2564,41	2260,96	303,45
2014	22225	Tamarite de Litera	1705	101,26	2918	100717,88	61010,2	39707,69
2014	22226	Tardienta	622	52,08	1014	35411,64	24539,77	10871,87
2014	22227	Tella-Sin	295	10,17	383	3927,68	3346,3	581,38
2014	22228	Tierz	415	32,24	471	8438,54	6592,69	1845,85
2014	22229	Tolva	319	11,26	335	2742,95	2264,35	478,6
2014	22230	Torla-Ordesa	351	18,56	541	11582,97	10652,48	930,48
2014	22232	Torralba de Aragón	218	8,01	237	2113,18	1606,81	506,37
2014	22233	Torre la Ribera	94	3,11	96	3538,76	3332,67	206,09
2014	22234	Torrente de Cinca	679	113,01	784	16213,02	10521,32	5691,69
2014	22235	Torres de Alcanadre	158	7,64	158	1582,4	1185,59	396,81
2014	22236	Torres de Barbués	227	15,72	283	4044,37	2702,17	1342,2
2014	22239	Tramaced	102	6,55	105	1812,22	1383,94	428,28
2014	22242	Valfarta	104	4,04	104	2124,02	1701,06	422,96
2014	22243	Valle de Bardají	42	1,65	42	474,83	444,25	30,58
2014	22244	Valle de Lierp	72	1,97	134	1322,22	1278,2	44,03
2014	22245	Velilla de Cinca	451	11,71	464	6711,41	5806,27	905,14
2014	22246	Beranuy	155	3,77	158	3285,5	3051,68	233,81
2014	22247	Viacamp y Litera	83	1,66	83	323,78	290,56	33,23
2014	22248	Vicién	161	4	167	1849,56	1314,35	535,21
2014	22249	Villanova	152	7,7	347	6660,05	6299,06	360,98
2014	22250	Villanúa	620	93,68	3601	86232,6	58598,48	27634,13
2014	22251	Villanueva de Sigena	394	17,14	432	7635,93	6418,25	1217,68
2014	22252	Yebra de Basa	225	14,5	236	6808,38	5926,53	881,85
2014	22253	Yésero	186	5,41	193	3412,67	1842,33	1570,34
2014	22254	Zaidín	1097	43,59	1419	23157,44	16597,72	6559,72
2014	22901	Valle de Hecho	969	29,78	1389	18851,45	16187,49	2663,96
2014	22902	Puente la Reina de Jaca	337	10,63	555	18349,72	11619,14	6730,58
2014	22903	San Miguel del Cinca	661	21,22	721	9563	7417,93	2145,07
2014	22904	Sotonera (La)	1495	64,14	1518	17937,66	13679,11	4258,55
2014	22905	Lupiñén-Ortilla	715	27,18	768	7499,34	4461,66	3037,69
2014	22906	Santa María de Dulcis	224	5,14	249	2125,19	1841,56	283,63
2014	22907	Aínsa-Sobrarbe	1143	81,55	2626	152755,93	131804,76	20951,17
2014	22908	Hoz y Costeán	347	5,69	342	2064,04	1813,99	250,05
2014	22909	Vencillón	201	13,64	209	4494,34	4174,82	319,52
2014	44001	Ababuj	158	4,16	179	1187,7	884,83	302,87
2014	44002	Abejuela	306	3,32	315	3695,99	3161,11	534,88
2014	44003	Aguatón	64	1,51	64	294,08	231,87	62,21
2014	44004	Aguaviva	914	22,79	969	18202,86	9988,55	8214,31
2014	44005	Aguilar del Alfambra	223	7,91	258	1678,92	1296,25	382,67
2014	44006	Alacón	603	9,71	599	6491,86	3252,17	3239,68
2014	44007	Alba	414	9,32	417	3452,83	2410,5	1042,33
2014	44008	Albalate del Arzobispo	2094	60,42	2628	35056,72	24457,2	10599,53
2014	44009	Albarracín	1127	82,65	1505	33305,49	19202,52	14102,97
2014	44010	Albentosa	706	40,67	757	23139,38	15133,55	8005,83
2014	44011	Alcaine	306	2,04	313	1260,83	1120,55	140,28
2014	44012	Alcalá de la Selva	1222	259,95	2785	60612,43	43866,3	16746,13
2014	44013	Alcañiz	4107	530,6	15449	399627,07	285890,82	113736,25
2014	44014	Alcorisa	2181	103,49	3734	68593,85	51469,56	17124,29
2014	44016	Alfambra	694	26,06	773	9785,15	7317,99	2467,16
2014	44017	Aliaga	726	29,32	875	9817,49	7827,08	1990,4
2014	44018	Almohaja	98	1,44	98	446,01	311,67	134,34
2014	44019	Alobras	229	3,34	232	2189,24	1611,74	577,51
2014	44020	Alpeñés	80	1,66	82	428,01	336,57	91,44
2014	44021	Allepuz	250	3,93	269	1748,4	1220,92	527,48
2014	44022	Alloza	1048	22,77	1135	12206,74	7375,61	4831,14
2014	44023	Allueva	87	1,18	93	278,5	230,79	47,71
2014	44024	Anadón	130	1,76	131	638,94	545,46	93,49
2014	44025	Andorra	3026	294,35	6452	304523,15	166594,36	137928,78
2014	44026	Arcos de las Salinas	455	7,23	616	12812,34	11407,82	1404,52
2014	44027	Arens de Lledó	263	4,83	273	3188,08	2264,27	923,8
2014	44028	Argente	333	7,48	336	2437,36	1900,48	536,88
2014	44029	Ariño	927	17,22	1045	24757,24	15604,72	9152,52
2014	44031	Azaila	288	6,27	293	3234,07	2257,65	976,42
2014	44032	Bádenas	108	1,88	103	389,41	335,8	53,6
2014	44033	Báguena	881	14,21	873	6956,85	4068,12	2888,72
2014	44034	Bañón	361	13,44	368	7694,75	4535,59	3159,16
2014	44035	Barrachina	281	4,82	285	2140,91	1754,64	386,27
2014	44036	Bea	67	1,23	69	424,36	333,37	90,98
2014	44037	Beceite	889	34,92	1003	25424,96	14348,47	11076,49
2014	44038	Belmonte de San José	301	5,36	308	7769,86	4448,5	3321,36
2014	44039	Bello	659	13,71	654	5661,29	3418,62	2242,67
2014	44040	Berge	341	7,31	370	8286,94	5906,43	2380,52
2014	44041	Bezas	163	2,02	174	1576,15	1094,08	482,07
2014	44042	Blancas	396	7,04	404	2742,66	1879,26	863,41
2014	44043	Blesa	359	5,04	356	2241,38	1857,55	383,83
2014	44044	Bordón	234	2,42	258	1956,6	1722,96	233,63
2014	44045	Bronchales	910	39,12	1319	30152	23220,61	6931,39
2014	44046	Bueña	197	2,59	197	758,28	596,79	161,49
2014	44047	Burbáguena	557	8,41	545	6033,01	3524,88	2508,13
2014	44048	Cabra de Mora	218	4,13	262	4317,01	3180,72	1136,28
2014	44049	Calaceite	1131	26,4	1219	30979,4	21393,96	9585,44
2014	44050	Calamocha	3755	281,64	6230	142150,6	100034,64	42115,96
2014	44051	Calanda	2243	164,9	3416	73369,8	44735,49	28634,31
2014	44052	Calomarde	258	3,74	287	4984,01	3900,08	1083,93
2014	44053	Camañas	196	4,97	200	1213,15	1015,11	198,03
2014	44054	Camarena de la Sierra	520	7,43	691	14122,99	7452,45	6670,55
2014	44055	Camarillas	261	5,78	269	2364,29	1903,22	461,08
2014	44056	Caminreal	855	33,65	857	14276,73	8327,18	5949,55
2014	44059	Cantavieja	655	14,7	1042	17545,15	13714,11	3831,04
2014	44060	Cañada de Benatanduz	210	5,26	263	995	901,32	93,68
2014	44061	Cañada de Verich (La)	139	1,39	152	968,89	795,62	173,27
2014	44062	Cañada Vellida	77	1,68	77	705,78	613,54	92,24
2014	44063	Cañizar del Olivar	261	4,98	286	1954,19	1748,82	205,37
2014	44064	Cascante del Río	232	2,26	236	2066,56	1461,76	604,8
2014	44065	Castejón de Tornos	229	3,6	222	1141,3	781,99	359,31
2014	44066	Castel de Cabra	319	5,4	344	6380,46	4433,53	1946,93
2014	44067	Castelnou	268	13,82	269	2805,38	1922,28	883,1
2014	44068	Castelserás	924	30,74	1000	14682,45	8460,81	6221,64
2014	44070	Castellar (El)	169	4,2	192	3642,11	2431,87	1210,24
2014	44071	Castellote	1476	27,52	1699	47732,26	29934,88	17797,38
2014	44074	Cedrillas	717	43,64	822	38901,82	23904,22	14997,61
2014	44075	Celadas	299	8,05	300	4459,78	3576,99	882,8
2014	44076	Cella	2123	155,51	2682	66873,63	38409,43	28464,2
2014	44077	Cerollera (La)	203	3,18	191	3226,46	2166,17	1060,29
2014	44080	Codoñera (La)	587	9,64	592	16298,73	8566,89	7731,84
2014	44082	Corbalán	161	3,63	163	1203,71	834,19	369,52
2014	44084	Cortes de Aragón	234	2,69	238	3730,86	2650,64	1080,22
2014	44085	Cosa	167	4,01	165	1579,16	1091,24	487,92
2014	44086	Cretas	647	12,86	687	26104,01	17677,62	8426,4
2014	44087	Crivillén	279	2,5	298	1886,08	1611,23	274,86
2014	44088	Cuba (La)	176	1,51	188	851,54	692,83	158,71
2014	44089	Cubla	150	3,64	152	1609,74	1108,85	500,88
2014	44090	Cucalón	235	4,39	241	3474,47	2491,66	982,81
2014	44092	Cuervo (El)	331	7,92	336	6538,52	4780,49	1758,02
2014	44093	Cuevas de Almudén	113	3,83	119	1408,44	1112,97	295,47
2014	44094	Cuevas Labradas	176	4,26	180	1684,2	1216,72	467,48
2014	44096	Ejulve	454	5,88	487	9736,7	5400	4336,7
2014	44097	Escorihuela	277	5,51	277	2009,93	1601,69	408,24
2014	44099	Escucha	635	36,31	1053	33710,43	17345,29	16365,15
2014	44100	Estercuel	538	7,42	602	5885,46	5046,28	839,18
2014	44101	Ferreruela de Huerva	172	5,73	178	1857,09	1479,8	377,29
2014	44102	Fonfría	83	1,32	84	467,42	403,5	63,91
2014	44103	Formiche Alto	343	6,38	383	9052,74	4999,8	4052,95
2014	44105	Fórnoles	347	4,35	349	2055,45	1407,66	647,79
2014	44106	Fortanete	507	10,87	541	4422,93	3571,94	850,99
2014	44107	Foz-Calanda	400	7,55	396	3860,23	2603,85	1256,39
2014	44108	Fresneda (La)	761	16,17	792	21734,93	15945,01	5789,93
2014	44109	Frías de Albarracín	403	13,56	423	3728,35	2613,99	1114,35
2014	44110	Fuenferrada	136	2,52	139	986,12	821,14	164,98
2014	44111	Fuentes Calientes	154	3,8	156	1677,52	1297,26	380,26
2014	44112	Fuentes Claras	772	28,58	785	13065,84	7839,41	5226,43
2014	44113	Fuentes de Rubielos	413	11,28	420	4353,67	2521,92	1831,76
2014	44114	Fuentespalda	393	11,19	404	6348,26	4318,13	2030,13
2014	44115	Galve	159	4,95	166	1733,88	1394,57	339,31
2014	44116	Gargallo	221	3,81	237	5343,62	4059,06	1284,57
2014	44117	Gea de Albarracín	754	24,17	809	17201,84	11135,5	6066,35
2014	44118	Ginebrosa (La)	456	6,04	482	11178,74	7569,09	3609,66
2014	44119	Griegos	258	4,95	266	7097,67	5698,71	1398,96
2014	44120	Guadalaviar	389	10,15	418	10723,55	7898,29	2825,26
2014	44121	Gúdar	205	3,35	255	6303	4694,8	1608,2
2014	44122	Híjar	1338	33,3	1837	33825,93	20526,61	13299,32
2014	44123	Hinojosa de Jarque	192	4,85	195	1883,95	1563,53	320,43
2014	44124	Hoz de la Vieja (La)	391	3,42	392	1681,55	1459,59	221,96
2014	44125	Huesa del Común	474	6,44	478	8361,13	4497,23	3863,9
2014	44126	Iglesuela del Cid (La)	600	9,14	679	7243,32	6121,67	1121,65
2014	44127	Jabaloyas	310	5,31	316	2098,09	1561,82	536,27
